한국제5호스팩(271740),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-05-13,2130,2185,2130,2130,15514,8520.0,4000000.0
2019-05-14,2200,2200,2135,2135,17792,8540.0,4000000.0
2019-05-15,2135,2140,2135,2135,7904,8540.0,4000000.0
2019-05-16,2140,2140,2140,2140,10,8560.0,4000000.0
2019-05-17,2190,2190,2135,2185,555,8740.0,4000000.0
2019-05-20,2195,2195,2190,2190,747,8760.0,4000000.0
2019-05-21,2185,2185,2180,2185,1400,8740.0,4000000.0
2019-05-22,2180,2180,2180,2180,550,8720.0,4000000.0
2019-05-23,2180,2180,2160,2160,752,8640.0,4000000.0
2019-05-24,2160,2160,2140,2145,3077,8580.0,4000000.0
2019-05-27,2145,2145,2145,2145,2095,8580.0,4000000.0
2019-05-28,2145,2145,2145,2145,1456,8580.0,4000000.0
2019-05-29,2140,2140,2140,2140,77722,8560.0,4000000.0
2019-05-30,2160,2160,2160,2160,50,8640.0,4000000.0
2019-05-31,2160,2160,2160,2160,0,8640.0,4000000.0
2019-06-03,2160,2180,2155,2180,404,8720.0,4000000.0
2019-06-04,2180,2185,2180,2185,132,8740.0,4000000.0
2019-06-05,2130,2175,2130,2175,3346,8700.0,4000000.0
2019-06-07,2140,2165,2140,2165,11460,8660.0,4000000.0
2019-06-10,2135,2160,2135,2160,2859,8640.0,4000000.0
2019-06-11,2160,2165,2140,2165,413,8660.0,4000000.0
2019-06-12,2140,2180,2135,2175,163,8700.0,4000000.0
2019-06-13,2140,2170,2140,2165,1061,8660.0,4000000.0
2019-06-14,2145,2200,2140,2140,9902,8560.0,4000000.0
2019-06-17,2140,2195,2140,2140,39585,8560.0,4000000.0
2019-06-18,2140,2165,2135,2150,14102,8600.0,4000000.0
2019-06-19,2190,2190,2150,2160,13014,8640.0,4000000.0
2019-06-20,2160,2160,2135,2150,24232,8600.0,4000000.0
2019-06-21,2150,2150,2140,2140,5300,8560.0,4000000.0
2019-06-24,2155,2195,2155,2190,3852,8760.0,4000000.0
2019-06-25,2155,2165,2145,2145,21424,8580.0,4000000.0
2019-06-26,2145,2165,2140,2150,5210,8600.0,4000000.0
2019-06-27,2170,2170,2140,2140,6064,8560.0,4000000.0
2019-06-28,2140,2140,2135,2135,5773,8540.0,4000000.0
2019-07-01,2160,2160,2130,2130,13500,8520.0,4000000.0
2019-07-02,2130,2170,2130,2145,4600,8580.0,4000000.0
2019-07-03,2140,2155,2140,2155,193,8620.0,4000000.0
2019-07-04,2140,2160,2140,2155,7100,8620.0,4000000.0
2019-07-05,2140,2170,2140,2165,26273,8660.0,4000000.0
2019-07-08,2165,2170,2165,2170,12943,8680.0,4000000.0
2019-07-09,2170,2175,2165,2165,14197,8660.0,4000000.0
2019-07-10,2175,2180,2175,2180,11299,8720.0,4000000.0
2019-07-11,2185,2200,2175,2175,24563,8700.0,4000000.0
2019-07-12,2210,2210,2170,2175,21021,8700.0,4000000.0
2019-07-15,2220,2220,2165,2170,16595,8680.0,4000000.0
2019-07-16,2170,2210,2165,2175,19054,8700.0,4000000.0
2019-07-17,2180,2190,2150,2170,11946,8680.0,4000000.0
2019-07-18,2195,2195,2190,2190,975,8760.0,4000000.0
2019-07-19,2205,2210,2190,2205,4739,8820.0,4000000.0
2019-07-22,2205,2220,2190,2220,18610,8880.0,4000000.0
2019-07-23,2170,2220,2170,2215,2508,8860.0,4000000.0
2019-07-24,2215,2215,2200,2210,3961,8840.0,4000000.0
2019-07-25,2210,2210,2205,2205,3058,8820.0,4000000.0
2019-07-26,2205,2205,2190,2205,9801,8820.0,4000000.0
2019-07-29,2200,2200,2180,2200,15847,8800.0,4000000.0
2019-07-30,2200,2210,2200,2200,12786,8800.0,4000000.0
2019-07-31,2190,2225,2190,2215,33255,8860.0,4000000.0
2019-08-01,2210,2215,2210,2215,146,8860.0,4000000.0
2019-08-02,2200,2215,2200,2215,2024,8860.0,4000000.0
2019-08-05,2220,2220,2150,2195,7930,8780.0,4000000.0
2019-08-06,2150,2195,2150,2185,1490,8740.0,4000000.0
2019-08-07,2210,2210,2150,2180,5799,8720.0,4000000.0
2019-08-08,2170,2180,2170,2180,2989,8720.0,4000000.0
2019-08-09,2180,2180,2180,2180,1150,8720.0,4000000.0
2019-08-12,2180,2180,2165,2180,1115,8720.0,4000000.0
2019-08-13,2180,2180,2170,2175,385,8700.0,4000000.0
2019-08-14,2180,2180,2180,2180,30,8720.0,4000000.0
2019-08-16,2175,2180,2175,2180,111,8720.0,4000000.0
2019-08-19,2175,2180,2150,2180,2681,8720.0,4000000.0
2019-08-20,2180,2180,2150,2170,3683,8680.0,4000000.0
2019-08-21,2170,2180,2150,2170,4369,8680.0,4000000.0
2019-08-22,2170,2180,2160,2170,2532,8680.0,4000000.0
2019-08-23,2175,2180,2160,2180,3531,8720.0,4000000.0
2019-08-26,2150,2185,2150,2180,811,8720.0,4000000.0
2019-08-27,2180,2180,2150,2170,15532,8680.0,4000000.0
2019-08-28,2175,2175,2170,2170,2201,8680.0,4000000.0
2019-08-29,2180,2180,2165,2175,1229,8700.0,4000000.0
2019-08-30,2180,2190,2170,2170,4349,8680.0,4000000.0
2019-09-02,2210,2210,2150,2175,21025,8700.0,4000000.0
2019-09-03,2170,2180,2165,2165,2282,8660.0,4000000.0
2019-09-04,2180,2180,2160,2160,212,8640.0,4000000.0
2019-09-05,2180,2180,2150,2180,2408,8720.0,4000000.0
2019-09-06,2160,2180,2160,2180,959,8720.0,4000000.0
2019-09-09,2180,2185,2180,2185,646,8740.0,4000000.0
2019-09-10,2180,2185,2180,2185,5317,8740.0,4000000.0
2019-09-11,2185,2190,2185,2190,101,8760.0,4000000.0
2019-09-16,2190,2190,2170,2185,1194,8740.0,4000000.0
2019-09-17,2185,2185,2185,2185,459,8740.0,4000000.0
2019-09-18,2180,2180,2165,2180,4067,8720.0,4000000.0
2019-09-19,2170,2175,2170,2175,9541,8700.0,4000000.0
2019-09-20,2185,2185,2160,2170,4203,8680.0,4000000.0
2019-09-23,2165,2195,2165,2195,5257,8780.0,4000000.0
2019-09-24,2215,2215,2170,2180,2556,8720.0,4000000.0
2019-09-25,2180,2195,2145,2175,9570,8700.0,4000000.0
2019-09-26,2195,2195,2170,2170,61,8680.0,4000000.0
2019-09-27,2215,2215,2160,2170,3708,8680.0,4000000.0
2019-09-30,2200,2200,2150,2150,2,8600.0,4000000.0
2019-10-01,2210,2210,2150,2150,3073,8600.0,4000000.0
2019-10-02,2150,2205,2150,2150,2859,8600.0,4000000.0
2019-10-04,2190,2190,2120,2130,33097,8520.0,4000000.0
2019-10-07,2120,2135,2085,2090,47496,8360.0,4000000.0
