케이엔더블유(105330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-06,7090,7100,6770,6950,16665,35840.0,5156807.0
2014-11-07,6850,7000,6810,6900,4187,35582.0,5156807.0
2014-11-10,6950,6950,6740,6750,68180,34808.0,5156807.0
2014-11-11,6730,6950,6600,6740,14981,34757.0,5156807.0
2014-11-12,7150,7150,6740,6900,1528,35582.0,5156807.0
2014-11-13,6960,6970,6660,6790,57859,35015.0,5156807.0
2014-11-14,6830,6900,6700,6900,1836,35582.0,5156807.0
2014-11-17,6900,7500,6690,7120,5055,36716.0,5156807.0
2014-11-18,7240,7240,6770,6900,4442,35582.0,5156807.0
2014-11-19,7080,7080,6720,6830,7558,35221.0,5156807.0
2014-11-20,6780,7000,6700,6780,10579,34963.0,5156807.0
2014-11-21,6730,6760,6330,6520,73640,33622.0,5156807.0
2014-11-24,6640,7090,6410,6950,42330,35840.0,5156807.0
2014-11-25,6970,6970,6790,6910,3609,35634.0,5156807.0
2014-11-26,6920,6970,6800,6900,3942,35582.0,5156807.0
2014-11-27,6990,7170,6780,7100,9674,36613.0,5156807.0
2014-11-28,7120,7120,6780,6800,15886,35066.0,5156807.0
2014-12-01,6700,6700,5990,6100,65075,31457.0,5156807.0
2014-12-02,6090,6180,5940,6140,32173,31663.0,5156807.0
2014-12-03,6140,6200,6010,6130,39306,31611.0,5156807.0
2014-12-04,6070,6180,6010,6150,13568,31714.0,5156807.0
2014-12-05,6300,6300,6040,6120,1993,34647.0,5661347.0
2014-12-08,6120,6230,6030,6230,15936,35270.0,5661347.0
2014-12-09,6230,6250,6200,6230,809,35270.0,5661347.0
2014-12-10,6230,6230,5870,6200,11104,35100.0,5661347.0
2014-12-11,6200,6200,5950,6100,2754,34534.0,5661347.0
2014-12-12,6100,6100,5900,6030,1822,34138.0,5661347.0
2014-12-15,6020,6020,5780,6020,9041,34081.0,5661347.0
2014-12-16,6020,6020,5790,5910,3560,33459.0,5661347.0
2014-12-17,5900,5900,5730,5870,2873,33232.0,5661347.0
2014-12-18,6040,6040,5590,5850,6243,33119.0,5661347.0
2014-12-19,5980,5980,5820,5880,803,33289.0,5661347.0
2014-12-22,6150,6150,5800,5840,2233,33062.0,5661347.0
2014-12-23,6040,6040,5740,5900,3269,33402.0,5661347.0
2014-12-24,5900,5900,5800,5900,1003,33402.0,5661347.0
2014-12-26,5980,5980,5760,5830,15206,33006.0,5661347.0
2014-12-29,6100,6100,5770,5850,4345,33119.0,5661347.0
2014-12-30,5600,5840,5600,5700,2623,32270.0,5661347.0
2015-01-02,5700,5800,5610,5680,4247,32156.0,5661347.0
2015-01-05,5680,5690,5500,5570,14923,31534.0,5661347.0
2015-01-06,5570,5570,5240,5360,15748,30345.0,5661347.0
2015-01-07,5090,5350,5090,5200,18479,29439.0,5661347.0
2015-01-08,5390,5390,5200,5210,7195,29496.0,5661347.0
2015-01-09,5220,5670,5200,5480,33477,31024.0,5661347.0
2015-01-12,5480,5530,5370,5460,23008,30911.0,5661347.0
2015-01-13,5430,5640,5390,5450,25381,30854.0,5661347.0
2015-01-14,5450,5460,5370,5410,3650,30628.0,5661347.0
2015-01-15,5630,6220,5500,6220,159692,35214.0,5661347.0
2015-01-16,6230,6550,5910,5970,94186,33798.0,5661347.0
2015-01-19,5970,6240,5910,6120,16184,34647.0,5661347.0
2015-01-20,6120,6240,6010,6100,5108,34534.0,5661347.0
2015-01-21,6100,6120,6000,6090,11540,34478.0,5661347.0
2015-01-22,6040,6180,5850,6090,43458,34478.0,5661347.0
2015-01-23,6200,6200,5980,6070,6978,34364.0,5661347.0
2015-01-26,6140,6140,6010,6120,14753,34647.0,5661347.0
2015-01-27,6120,6140,5990,6070,18842,34364.0,5661347.0
2015-01-28,6050,6150,6050,6140,4668,34761.0,5661347.0
2015-01-29,6140,6200,6100,6100,7275,34534.0,5661347.0
2015-01-30,6130,6150,6020,6130,8481,34704.0,5661347.0
2015-02-02,6130,6160,6050,6150,5241,34817.0,5661347.0
2015-02-03,6150,6150,6050,6070,9784,34364.0,5661347.0
2015-02-04,6020,6140,6010,6090,4285,34478.0,5661347.0
2015-02-05,6170,6170,6080,6100,4400,34534.0,5661347.0
2015-02-06,6100,6350,6050,6350,11216,35950.0,5661347.0
2015-02-09,6350,6560,6160,6310,10190,35723.0,5661347.0
2015-02-10,6430,6800,6220,6280,23963,35553.0,5661347.0
2015-02-11,6280,6440,6280,6400,4966,36233.0,5661347.0
2015-02-12,6420,6420,6180,6230,11338,35270.0,5661347.0
2015-02-13,6230,6780,6150,6300,61530,35666.0,5661347.0
2015-02-16,6290,6300,6010,6020,24144,34081.0,5661347.0
2015-02-17,5980,6020,5760,5860,27887,33175.0,5661347.0
2015-02-23,5760,5860,5650,5790,32288,32779.0,5661347.0
2015-02-24,5790,5850,5680,5750,22442,32553.0,5661347.0
2015-02-25,5750,5830,5700,5760,15627,32609.0,5661347.0
2015-02-26,5820,5840,5750,5810,9668,32892.0,5661347.0
2015-02-27,5860,6100,5690,5950,71175,33685.0,5661347.0
2015-03-02,6010,6300,5950,6220,27197,35214.0,5661347.0
2015-03-03,6290,6320,6120,6220,27701,35214.0,5661347.0
2015-03-04,6200,6250,6100,6120,28328,34647.0,5661347.0
2015-03-05,6030,6300,5990,6260,39784,35440.0,5661347.0
2015-03-06,6300,6330,6170,6200,22056,35100.0,5661347.0
2015-03-09,6200,6300,6050,6090,38760,34478.0,5661347.0
2015-03-10,6090,6300,5950,6250,37524,35383.0,5661347.0
2015-03-11,6270,6290,6160,6240,10411,35327.0,5661347.0
2015-03-12,6250,6320,6170,6210,6448,35157.0,5661347.0
2015-03-13,6300,6660,6230,6400,39149,36233.0,5661347.0
2015-03-16,6410,6580,6330,6560,19933,37138.0,5661347.0
2015-03-17,6640,6660,6280,6280,23910,35553.0,5661347.0
2015-03-18,6270,6430,6210,6360,8692,36006.0,5661347.0
2015-03-19,6370,6370,6100,6230,29832,35270.0,5661347.0
2015-03-20,6230,6230,5990,6020,37559,34081.0,5661347.0
2015-03-23,6120,6150,6030,6030,17253,34138.0,5661347.0
2015-03-24,6040,6140,6040,6130,9923,34704.0,5661347.0
2015-03-25,6130,6270,6120,6260,14053,35440.0,5661347.0
2015-03-26,6250,6890,6200,6650,44484,37648.0,5661347.0
2015-03-27,6650,6690,6370,6410,59393,36289.0,5661347.0
2015-03-30,6520,6550,6400,6470,38854,36629.0,5661347.0
2015-03-31,6480,6610,6460,6560,15698,37138.0,5661347.0
2015-04-01,6670,6670,6350,6460,39620,36572.0,5661347.0
2015-04-02,6470,6590,5990,6390,118063,36176.0,5661347.0
2015-04-03,6420,6570,6420,6520,26190,36912.0,5661347.0
2015-04-06,6650,7440,6520,7160,292420,40535.0,5661347.0
2015-04-07,7150,7150,6980,7000,44564,39629.0,5661347.0
2015-04-08,7100,7160,7050,7130,23901,40365.0,5661347.0
2015-04-09,7200,7200,6880,6980,65012,39516.0,5661347.0
2015-04-10,7130,7130,6800,6970,54196,39460.0,5661347.0
2015-04-13,7160,7160,6800,6800,42048,38497.0,5661347.0
2015-04-14,6850,7000,6660,6710,58150,37988.0,5661347.0
2015-04-15,6720,6890,6700,6880,19312,38950.0,5661347.0
2015-04-16,6820,6900,6740,6870,22372,38893.0,5661347.0
2015-04-17,6900,6900,6730,6790,23842,38441.0,5661347.0
2015-04-20,6760,6760,6590,6600,77427,37365.0,5661347.0
2015-04-21,6630,6750,6540,6750,32976,38214.0,5661347.0
2015-04-22,6730,6890,6500,6650,44800,37648.0,5661347.0
2015-04-23,6650,6720,6510,6650,35395,37648.0,5661347.0
2015-04-24,6630,6700,6550,6560,20292,37138.0,5661347.0
2015-04-27,6560,6750,6500,6750,11878,38214.0,5661347.0
2015-04-28,6740,6970,6670,6810,16457,38554.0,5661347.0
2015-04-29,6900,7100,6760,6800,24264,38497.0,5661347.0
2015-04-30,6800,6960,6620,6650,23918,37648.0,5661347.0
2015-05-04,6820,6820,6530,6600,22014,37365.0,5661347.0
2015-05-06,6580,6580,6390,6400,14160,36233.0,5661347.0
2015-05-07,6380,6400,6140,6360,35332,36006.0,5661347.0
2015-05-08,6360,6770,6320,6530,9073,36969.0,5661347.0
2015-05-11,6520,6670,6460,6570,17316,37195.0,5661347.0
2015-05-12,6570,6570,6280,6340,35114,35893.0,5661347.0
2015-05-13,6340,6540,6300,6510,46998,36855.0,5661347.0
2015-05-14,6510,6800,6350,6390,85319,36176.0,5661347.0
2015-05-15,6400,6510,6400,6480,11337,36686.0,5661347.0
2015-05-18,6480,6490,6240,6290,34222,35610.0,5661347.0
2015-05-19,6280,6340,6070,6300,27590,35666.0,5661347.0
2015-05-20,6290,6370,6160,6230,17821,35270.0,5661347.0
2015-05-21,6130,6390,6130,6300,13042,35666.0,5661347.0
2015-05-22,6300,6390,6210,6290,4680,35610.0,5661347.0
2015-05-26,6210,6340,6110,6190,8554,35044.0,5661347.0
2015-05-27,6110,6460,6080,6140,60342,34761.0,5661347.0
2015-05-28,6140,6180,6010,6140,27122,34761.0,5661347.0
2015-05-29,6130,6260,6100,6220,16658,35214.0,5661347.0
2015-06-01,6220,6490,6030,6160,14283,34874.0,5661347.0
2015-06-02,6060,6160,5900,5900,33479,33402.0,5661347.0
2015-06-03,5900,5900,5630,5690,25378,32213.0,5661347.0
2015-06-04,5620,5740,5570,5630,11852,31873.0,5661347.0
2015-06-05,5630,5680,5460,5590,17551,31647.0,5661347.0
2015-06-08,5590,5650,5520,5630,10550,31873.0,5661347.0
2015-06-09,5630,5940,5630,5900,11916,33402.0,5661347.0
2015-06-10,5900,5920,5840,5900,6582,33402.0,5661347.0
2015-06-11,5850,5960,5690,5920,4720,33515.0,5661347.0
2015-06-12,5980,5980,5840,5940,3779,33628.0,5661347.0
2015-06-15,5940,6000,5700,5930,6389,33572.0,5661347.0
2015-06-16,5870,5970,5750,5780,4449,32723.0,5661347.0
2015-06-17,5780,5940,5770,5860,6535,33175.0,5661347.0
2015-06-18,5890,5910,5810,5870,1980,33232.0,5661347.0
2015-06-19,5870,6060,5800,5810,22934,32892.0,5661347.0
2015-06-22,5810,5930,5700,5830,3324,33006.0,5661347.0
2015-06-23,5810,5870,5700,5870,1603,33232.0,5661347.0
2015-06-24,5920,5970,5750,5890,6152,33345.0,5661347.0
2015-06-25,5870,5940,5800,5920,5121,33515.0,5661347.0
2015-06-26,5960,5960,5800,5900,4766,33402.0,5661347.0
2015-06-29,5880,5880,5600,5800,6540,32836.0,5661347.0
2015-06-30,5790,5800,5550,5750,3234,32553.0,5661347.0
2015-07-01,5660,5750,5540,5700,13225,32270.0,5661347.0
2015-07-02,5700,5750,5580,5690,11712,32213.0,5661347.0
2015-07-03,5690,5690,5420,5460,31899,30911.0,5661347.0
2015-07-06,5480,5490,5250,5440,49684,30798.0,5661347.0
2015-07-07,5440,5500,5300,5380,12920,30458.0,5661347.0
2015-07-08,5230,5380,5220,5290,24965,29949.0,5661347.0
2015-07-09,5250,5290,5100,5270,11293,29835.0,5661347.0
2015-07-10,5270,5310,5200,5270,15108,29835.0,5661347.0
2015-07-13,5300,5340,5200,5330,5313,30175.0,5661347.0
2015-07-14,5390,5390,5250,5360,9461,30345.0,5661347.0
2015-07-15,5400,5400,5270,5370,6474,30401.0,5661347.0
2015-07-16,5380,5440,5270,5360,4096,30345.0,5661347.0
2015-07-17,5420,5500,5330,5330,2463,30175.0,5661347.0
2015-07-20,5330,5330,5150,5180,25063,29326.0,5661347.0
2015-07-21,5180,5350,5110,5340,9645,30232.0,5661347.0
2015-07-22,5400,5400,5230,5330,5086,30175.0,5661347.0
2015-07-23,5260,5370,5260,5350,4736,30288.0,5661347.0
2015-07-24,5350,5360,5250,5360,2944,30345.0,5661347.0
2015-07-27,5390,5450,5190,5360,15206,30345.0,5661347.0
2015-07-28,5350,5350,5200,5270,9459,29835.0,5661347.0
2015-07-29,5270,5320,5230,5230,3386,29609.0,5661347.0
2015-07-30,5230,5290,5070,5200,9263,29439.0,5661347.0
2015-07-31,5200,5220,5020,5170,6779,29269.0,5661347.0
2015-08-03,5170,5230,5080,5180,7783,29326.0,5661347.0
2015-08-04,5140,5240,5140,5200,1303,29439.0,5661347.0
2015-08-05,5260,5550,5200,5420,39230,30685.0,5661347.0
2015-08-06,5420,5490,5280,5360,19960,30345.0,5661347.0
2015-08-07,5390,5390,5230,5290,15979,29949.0,5661347.0
2015-08-10,5330,5330,5190,5300,16597,30005.0,5661347.0
2015-08-11,5300,5300,5190,5300,5974,30005.0,5661347.0
2015-08-12,5190,5250,5110,5180,11034,29326.0,5661347.0
2015-08-13,5180,5260,5130,5230,3590,29609.0,5661347.0
2015-08-17,5230,5290,5070,5230,5684,29609.0,5661347.0
2015-08-18,5230,5230,4995,5030,36080,28477.0,5661347.0
2015-08-19,5000,5040,4700,5000,17848,28307.0,5661347.0
2015-08-20,4995,5050,4720,4990,17485,28250.0,5661347.0
2015-08-21,4970,4970,4480,4645,21639,26297.0,5661347.0
2015-08-24,4630,4630,4410,4430,9393,25080.0,5661347.0
2015-08-25,4335,4800,4335,4510,38972,25533.0,5661347.0
2015-08-26,4515,5000,4515,4645,135489,26297.0,5661347.0
2015-08-27,4690,4910,4670,4910,7954,27797.0,5661347.0
2015-08-28,4815,4885,4800,4880,6797,27627.0,5661347.0
2015-08-31,4880,4880,4715,4855,2801,27486.0,5661347.0
2015-09-01,4740,4880,4740,4800,2033,27174.0,5661347.0
2015-09-02,4795,4890,4700,4795,4959,27146.0,5661347.0
2015-09-03,4795,4900,4750,4750,4517,26891.0,5661347.0
2015-09-04,4750,4800,4555,4790,4293,27118.0,5661347.0
2015-09-07,4790,4790,4650,4745,4773,26863.0,5661347.0
2015-09-08,4745,4795,4610,4725,957,26750.0,5661347.0
2015-09-09,4725,4945,4705,4905,2934,27769.0,5661347.0
2015-09-10,4905,4905,4825,4900,2043,27741.0,5661347.0
2015-09-11,4945,4945,4870,4880,970,27627.0,5661347.0
2015-09-14,4930,4940,4780,4855,2232,27486.0,5661347.0
2015-09-15,4855,4900,4780,4890,1164,27684.0,5661347.0
2015-09-16,4920,4980,4820,4820,2657,27288.0,5661347.0
2015-09-17,4820,4945,4820,4940,236,27967.0,5661347.0
2015-09-18,4940,5080,4880,5080,5541,28760.0,5661347.0
2015-09-21,5080,5080,4960,5080,1737,28760.0,5661347.0
2015-09-22,5070,5140,4970,5120,8524,28986.0,5661347.0
2015-09-23,5140,5140,4955,5000,2992,28307.0,5661347.0
2015-09-24,5000,5000,4925,5000,3731,28307.0,5661347.0
2015-09-25,5000,5000,4880,4990,4533,28250.0,5661347.0
2015-09-30,4990,5290,4940,5040,7911,28533.0,5661347.0
2015-10-01,5040,5070,4940,5050,1858,28590.0,5661347.0
2015-10-02,5080,5080,4960,5000,3347,28307.0,5661347.0
2015-10-05,5000,5100,4935,5070,3221,28703.0,5661347.0
2015-10-06,5120,5120,4975,5090,5567,28816.0,5661347.0
2015-10-07,5080,5090,4980,5090,5273,28816.0,5661347.0
2015-10-08,5150,5150,5030,5100,6544,28873.0,5661347.0
2015-10-12,5090,5160,5020,5130,3895,29043.0,5661347.0
2015-10-13,5160,5170,5120,5170,8098,29269.0,5661347.0
2015-10-14,5200,5410,5150,5270,21353,29835.0,5661347.0
2015-10-15,5280,5330,5220,5300,4503,30005.0,5661347.0
2015-10-16,5350,5500,5310,5420,4764,30685.0,5661347.0
2015-10-19,5460,5460,5310,5350,3623,30288.0,5661347.0
2015-10-20,5410,5600,5290,5350,10126,30288.0,5661347.0
2015-10-21,5410,5480,5310,5440,8600,30798.0,5661347.0
2015-10-22,5440,5470,5300,5400,3385,30571.0,5661347.0
2015-10-23,5400,5570,5400,5430,52584,30741.0,5661347.0
2015-10-26,5490,5550,5440,5500,20328,31137.0,5661347.0
2015-10-27,5550,5600,5500,5550,7389,31420.0,5661347.0
2015-10-28,5560,5560,5480,5530,6845,31307.0,5661347.0
2015-10-29,5520,5550,5460,5520,9028,31251.0,5661347.0
2015-10-30,5550,5550,5350,5490,14419,31081.0,5661347.0
2015-11-02,5490,5490,5200,5460,9713,30911.0,5661347.0
2015-11-03,5320,5390,5240,5320,9324,30118.0,5661347.0
2015-11-04,5320,5500,5170,5480,11105,31024.0,5661347.0
2015-11-05,5580,5590,5420,5500,12392,31137.0,5661347.0
2015-11-06,5520,5550,5450,5500,33462,31137.0,5661347.0
2015-11-09,5590,5590,5450,5540,17509,31364.0,5661347.0
2015-11-10,5540,5540,5350,5510,12384,31194.0,5661347.0
2015-11-11,5500,5560,5460,5540,3209,31364.0,5661347.0
2015-11-12,5580,5580,5280,5510,3185,31194.0,5661347.0
2015-11-13,5510,5510,5410,5490,36,31081.0,5661347.0
2015-11-16,5470,5550,5340,5470,21498,30968.0,5661347.0
2015-11-17,5470,5490,5410,5470,3111,30968.0,5661347.0
2015-11-18,5470,5530,5250,5420,10199,30685.0,5661347.0
2015-11-19,5420,5550,5340,5520,7730,31251.0,5661347.0
2015-11-20,5520,5580,5440,5530,10977,31307.0,5661347.0
2015-11-23,5570,5570,5470,5510,3299,31194.0,5661347.0
2015-11-24,5540,5540,5350,5430,6162,30741.0,5661347.0
2015-11-25,5430,5490,5380,5490,3254,31081.0,5661347.0
2015-11-26,5560,5590,5470,5500,8261,31137.0,5661347.0
2015-11-27,5560,5560,5210,5460,15240,30911.0,5661347.0
2015-11-30,5460,5460,5300,5390,8213,30515.0,5661347.0
2015-12-01,5370,5370,5070,5070,30658,28703.0,5661347.0
2015-12-02,5130,5150,5020,5090,19418,28816.0,5661347.0
2015-12-03,5090,5250,5090,5180,4466,29326.0,5661347.0
2015-12-04,5060,5160,5020,5020,8035,28420.0,5661347.0
2015-12-07,5030,5170,5000,5170,11402,29269.0,5661347.0
2015-12-08,5190,5190,5010,5150,2768,29156.0,5661347.0
2015-12-09,5200,5200,5070,5180,4572,29326.0,5661347.0
2015-12-10,5200,5200,5100,5180,1091,29326.0,5661347.0
2015-12-11,5230,5230,5100,5200,3959,29439.0,5661347.0
2015-12-14,5200,5200,4955,5100,3379,28873.0,5661347.0
2015-12-15,5050,5250,5050,5220,2261,29552.0,5661347.0
2015-12-16,5210,5400,5190,5350,1523,30288.0,5661347.0
2015-12-17,5340,5410,5300,5360,1517,30345.0,5661347.0
2015-12-18,5410,5550,5350,5460,7069,30911.0,5661347.0
2015-12-21,5490,5590,5410,5590,16633,31647.0,5661347.0
2015-12-22,5620,5710,5520,5660,6266,32043.0,5661347.0
2015-12-23,5660,5680,5500,5680,7802,32156.0,5661347.0
2015-12-24,5730,5940,5550,5940,25369,33628.0,5661347.0
2015-12-28,5940,6100,5840,5890,17717,33345.0,5661347.0
2015-12-29,5940,5940,5730,5880,6720,33289.0,5661347.0
2015-12-30,5910,5940,5820,5850,4772,33119.0,5661347.0
2016-01-04,5910,5910,5730,5730,2838,32440.0,5661347.0
2016-01-05,5630,5850,5530,5830,19667,33006.0,5661347.0
2016-01-06,5830,5830,5670,5690,8407,32213.0,5661347.0
2016-01-07,5690,5820,5610,5720,11523,32383.0,5661347.0
2016-01-08,5710,5710,5600,5710,2410,32326.0,5661347.0
2016-01-11,5700,5750,5560,5740,14734,32496.0,5661347.0
2016-01-12,5800,5800,5700,5760,7436,32609.0,5661347.0
2016-01-13,5790,6060,5700,6060,32714,34308.0,5661347.0
2016-01-14,6060,6660,6000,6630,97337,37535.0,5661347.0
2016-01-15,6700,6900,6550,6800,50155,38497.0,5661347.0
2016-01-18,6750,6870,6600,6850,16307,38780.0,5661347.0
2016-01-19,6700,6900,6700,6790,10954,38441.0,5661347.0
2016-01-20,6850,6850,6500,6830,25785,38667.0,5661347.0
2016-01-21,6840,6850,6630,6790,11889,38441.0,5661347.0
2016-01-22,6790,6800,6650,6790,6867,38441.0,5661347.0
2016-01-25,6790,6790,6650,6750,3576,38214.0,5661347.0
2016-01-26,6750,6750,6380,6640,8204,37591.0,5661347.0
2016-01-27,6640,6640,6440,6510,5456,36855.0,5661347.0
2016-01-28,6490,6800,6350,6790,9336,38441.0,5661347.0
2016-01-29,6790,6790,6520,6700,6492,37931.0,5661347.0
2016-02-01,6700,7000,6560,6680,8384,37818.0,5661347.0
2016-02-02,6680,6700,6410,6590,2986,37308.0,5661347.0
2016-02-03,6520,6530,6410,6440,4776,36459.0,5661347.0
2016-02-04,6440,6450,6320,6370,6334,36063.0,5661347.0
2016-02-05,6370,6440,6190,6440,15543,36459.0,5661347.0
2016-02-11,6440,6440,5950,6040,16220,34195.0,5661347.0
2016-02-12,5990,6040,5620,5730,17054,32440.0,5661347.0
2016-02-15,5730,5980,5720,5720,7546,32383.0,5661347.0
2016-02-16,5720,6060,5720,6050,4705,34251.0,5661347.0
2016-02-17,6100,6150,5940,6000,6954,33968.0,5661347.0
2016-02-18,6060,6200,5850,6070,32156,34364.0,5661347.0
2016-02-19,6130,6700,6130,6390,171506,36176.0,5661347.0
2016-02-22,6650,6830,6490,6700,32798,37931.0,5661347.0
2016-02-23,6840,6850,6570,6670,8955,37761.0,5661347.0
2016-02-24,6720,6720,6400,6570,12849,37195.0,5661347.0
2016-02-25,6570,6570,6200,6440,17803,36459.0,5661347.0
2016-02-26,6360,6410,6200,6320,45954,35780.0,5661347.0
2016-02-29,6250,6580,6180,6570,45285,37195.0,5661347.0
2016-03-02,6730,6730,6220,6570,28034,37195.0,5661347.0
2016-03-03,6690,6690,6450,6570,13235,37195.0,5661347.0
2016-03-04,6560,6560,6360,6460,6043,36572.0,5661347.0
2016-03-07,6440,6520,6320,6390,47380,36176.0,5661347.0
2016-03-08,6390,6420,6260,6400,4542,36233.0,5661347.0
2016-03-09,6460,6460,6310,6400,3309,36233.0,5661347.0
2016-03-10,6400,6480,6330,6420,19819,36346.0,5661347.0
2016-03-11,6420,6550,6350,6530,27797,36969.0,5661347.0
2016-03-14,6530,6600,6410,6500,10999,36799.0,5661347.0
2016-03-15,6570,6630,6450,6490,4142,36742.0,5661347.0
2016-03-16,6550,6630,6460,6560,4733,37138.0,5661347.0
2016-03-17,6560,6630,6510,6590,3679,37308.0,5661347.0
2016-03-18,6660,6760,6410,6460,12230,36572.0,5661347.0
2016-03-21,6460,6500,6290,6480,4804,36686.0,5661347.0
2016-03-22,6310,6470,6310,6450,1042,36516.0,5661347.0
2016-03-23,6330,6400,6290,6290,9387,35610.0,5661347.0
2016-03-24,6300,6300,6060,6150,19519,34817.0,5661347.0
2016-03-25,6150,6650,6110,6430,1831,36402.0,5661347.0
2016-03-28,6250,6460,6210,6280,4578,35553.0,5661347.0
2016-03-29,6280,6600,6070,6260,11886,35440.0,5661347.0
2016-03-30,6260,6550,6230,6490,9996,36742.0,5661347.0
2016-03-31,6490,6550,6360,6520,10279,36912.0,5661347.0
2016-04-01,6520,6520,6250,6500,6088,36799.0,5661347.0
2016-04-04,6500,6540,6410,6500,5333,36799.0,5661347.0
2016-04-05,6500,6610,6410,6490,6936,36742.0,5661347.0
2016-04-06,6380,6500,6370,6390,6853,36176.0,5661347.0
2016-04-07,6390,6570,6320,6460,7168,36572.0,5661347.0
2016-04-08,6600,6630,6460,6600,10360,37365.0,5661347.0
2016-04-11,6660,6810,6540,6730,34208,38101.0,5661347.0
2016-04-12,6740,6870,6700,6840,20864,38724.0,5661347.0
2016-04-14,6890,6950,6620,6900,48841,39063.0,5661347.0
2016-04-15,6900,6940,6800,6900,16623,39063.0,5661347.0
2016-04-18,6890,6950,6770,6950,9827,39346.0,5661347.0
2016-04-19,7010,7010,6800,6900,6061,39063.0,5661347.0
2016-04-20,6940,7090,6800,7050,16687,39912.0,5661347.0
2016-04-21,7120,8240,7120,7820,315609,44272.0,5661347.0
2016-04-22,7660,7790,7400,7480,94492,42347.0,5661347.0
2016-04-25,7470,7940,7400,7750,65111,43875.0,5661347.0
2016-04-26,7760,7880,7480,7660,42453,43366.0,5661347.0
2016-04-27,7540,7650,7350,7520,28789,42573.0,5661347.0
2016-04-28,7640,7800,7500,7660,22684,43366.0,5661347.0
2016-04-29,7690,7790,7520,7790,28372,44102.0,5661347.0
2016-05-02,7830,7980,7790,7840,33525,44385.0,5661347.0
2016-05-03,7920,7920,7790,7870,19581,44555.0,5661347.0
2016-05-04,7900,8070,7800,8000,23644,45291.0,5661347.0
2016-05-09,8040,8040,7610,7670,22640,43423.0,5661347.0
2016-05-10,7670,7780,7530,7670,7510,43423.0,5661347.0
2016-05-11,7750,7750,7400,7560,29995,42800.0,5661347.0
2016-05-12,7580,7580,7080,7420,62394,42007.0,5661347.0
2016-05-13,7380,7380,6850,6980,35149,39516.0,5661347.0
2016-05-16,6970,6970,6280,6650,96165,37648.0,5661347.0
2016-05-17,6600,6670,6390,6530,10744,36969.0,5661347.0
2016-05-18,6460,6520,6330,6500,18085,36799.0,5661347.0
2016-05-19,6350,6600,6350,6370,7812,36063.0,5661347.0
2016-05-20,6370,6490,6280,6380,10673,36119.0,5661347.0
2016-05-23,6380,6380,6100,6330,23308,35836.0,5661347.0
2016-05-24,6320,6340,6000,6000,27539,33968.0,5661347.0
2016-05-25,6000,6120,6000,6080,11079,34421.0,5661347.0
2016-05-26,6080,6170,6010,6040,18115,34195.0,5661347.0
2016-05-27,6020,6300,6000,6240,15331,35327.0,5661347.0
2016-05-30,6220,6390,6100,6200,22408,35100.0,5661347.0
2016-05-31,6240,6370,6190,6210,4490,35157.0,5661347.0
2016-06-01,6200,6690,6200,6620,20805,37478.0,5661347.0
2016-06-02,6640,6690,6250,6260,30459,35440.0,5661347.0
2016-06-03,6220,6350,6220,6350,8692,35950.0,5661347.0
2016-06-07,6450,6450,6230,6380,10223,36119.0,5661347.0
2016-06-08,6370,6370,6180,6280,20409,35553.0,5661347.0
2016-06-09,6200,6750,6170,6350,13594,35950.0,5661347.0
2016-06-10,6450,6450,6280,6440,4409,36459.0,5661347.0
2016-06-13,6490,6490,6370,6450,20308,36516.0,5661347.0
2016-06-14,6400,6450,6370,6420,7256,36346.0,5661347.0
2016-06-15,6450,6480,6370,6450,6513,36516.0,5661347.0
2016-06-16,6440,6480,6350,6350,3854,35950.0,5661347.0
2016-06-17,6290,6490,6220,6350,3844,35950.0,5661347.0
2016-06-20,6350,6400,6240,6380,1979,36119.0,5661347.0
2016-06-21,6380,6470,6350,6450,10402,36516.0,5661347.0
2016-06-22,6580,6580,6450,6450,1463,36516.0,5661347.0
2016-06-23,6450,6450,6220,6430,3339,36402.0,5661347.0
2016-06-24,6430,6460,6080,6300,16693,35666.0,5661347.0
2016-06-27,6120,6300,6120,6300,4129,35666.0,5661347.0
2016-06-28,6300,6480,6240,6480,1037,36686.0,5661347.0
2016-06-29,6480,6550,6320,6440,1846,36459.0,5661347.0
2016-06-30,6430,6450,6280,6370,3663,36063.0,5661347.0
2016-07-01,6370,6550,6160,6520,6266,36912.0,5661347.0
2016-07-04,6580,6580,6350,6400,10660,36233.0,5661347.0
2016-07-05,6390,6480,6300,6400,12126,36233.0,5661347.0
2016-07-06,6400,6540,6330,6540,3359,37025.0,5661347.0
2016-07-07,6610,6610,6400,6490,6258,36742.0,5661347.0
2016-07-08,6550,6550,6410,6480,4124,36686.0,5661347.0
2016-07-11,6440,6540,6440,6480,8771,36686.0,5661347.0
2016-07-12,6500,6500,6360,6460,2729,36572.0,5661347.0
2016-07-13,6460,6530,6410,6460,5467,36572.0,5661347.0
2016-07-14,6460,6460,6240,6350,5887,35950.0,5661347.0
2016-07-15,6340,6400,6290,6400,5541,36233.0,5661347.0
2016-07-18,6340,6520,6280,6280,4720,35553.0,5661347.0
2016-07-19,6270,6400,6200,6400,7251,36233.0,5661347.0
2016-07-20,6350,8320,6340,6720,329536,38044.0,5661347.0
2016-07-21,6720,6800,6560,6690,46864,37874.0,5661347.0
2016-07-22,6700,6800,6560,6640,14929,37591.0,5661347.0
