골드퍼시픽(038530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-07-08,47906,49265,46547,46538,390004,69387.0,15627620.0
2004-07-09,46964,49740,46753,47582,696847,70949.0,15627620.0
2004-07-12,48748,50059,48324,48527,508479,72356.0,15627620.0
2004-07-13,48318,49263,46429,46430,279983,69230.0,15627620.0
2004-07-14,46121,48424,45071,45071,430809,67199.0,15627620.0
2004-07-15,44906,45802,42968,44540,296681,66417.0,15627620.0
2004-07-16,43183,45063,42027,44225,214505,65949.0,15627620.0
2004-07-19,42870,44335,42870,43073,162940,64230.0,15627620.0
2004-07-20,42513,43399,41462,41453,234320,61807.0,15627620.0
2004-07-21,42767,42767,40039,40041,235774,59698.0,15627620.0
2004-07-22,38733,40564,37268,37259,430881,55556.0,15627620.0
2004-07-23,37100,37736,34585,34586,311779,51571.0,15627620.0
2004-07-26,33645,33964,30455,30447,550187,45398.0,15627620.0
2004-07-27,29454,34071,29039,33011,861380,49227.0,15627620.0
2004-07-28,33871,33967,31557,31761,334002,47352.0,15627620.0
2004-07-29,31084,31604,27990,27981,479371,41726.0,15627620.0
2004-07-30,28200,29087,25685,28404,556812,42351.0,15627620.0
2004-08-02,28567,29559,28412,28404,186525,42351.0,15627620.0
2004-08-03,27878,29141,26308,27774,226430,41413.0,15627620.0
2004-08-04,26840,27149,25163,25838,352358,38522.0,15627620.0
2004-08-05,26206,28934,25994,28926,491774,43132.0,15627620.0
2004-08-06,27878,28928,27463,28197,357079,42038.0,15627620.0
2004-08-09,27788,28935,27152,28511,277805,42507.0,15627620.0
2004-08-10,28977,31704,28871,30915,585107,46101.0,15627620.0
2004-08-11,31557,31711,29879,29871,230201,44539.0,15627620.0
2004-08-12,29619,31451,29619,29871,277396,44539.0,15627620.0
2004-08-13,29245,30720,28252,28349,452847,42273.0,15627620.0
2004-08-16,28610,28986,27250,27252,152172,40632.0,15627620.0
2004-08-17,27516,28153,27256,27305,186001,40710.0,15627620.0
2004-08-18,27470,30188,27470,29871,308466,44539.0,15627620.0
2004-08-19,30394,32389,29555,31445,470458,46883.0,15627620.0
2004-08-20,31963,32175,30498,31338,165085,46727.0,15627620.0
2004-08-23,32181,35064,32181,35055,649853,52274.0,15627620.0
2004-08-24,36694,37638,34911,35846,1081358,53446.0,15627620.0
2004-08-25,36536,38050,35226,36162,379129,53915.0,15627620.0
2004-08-26,36373,38261,35958,36162,361333,53915.0,15627620.0
2004-08-27,36162,37155,34119,35055,329868,52274.0,15627620.0
2004-08-30,35170,35276,33020,33011,253239,49227.0,15627620.0
2004-08-31,32543,36890,32543,36890,429813,55009.0,15627620.0
2004-09-01,36686,40136,36368,38673,479437,57666.0,15627620.0
2004-09-02,38671,39404,37997,38673,209402,57666.0,15627620.0
2004-09-03,38833,39199,37204,37206,181374,55478.0,15627620.0
2004-09-06,36480,37164,36066,36684,184575,54697.0,15627620.0
2004-09-07,37001,39728,37001,38987,373194,58135.0,15627620.0
2004-09-08,39566,43180,39354,40877,986602,60948.0,15627620.0
2004-09-09,41292,41658,39615,40454,291589,60323.0,15627620.0
2004-09-10,40606,42283,40606,41291,319406,61573.0,15627620.0
2004-09-13,41673,43292,40574,40931,261280,61026.0,15627620.0
2004-09-14,41304,41719,39310,39464,258577,58838.0,15627620.0
2004-09-15,39419,39833,38474,38465,208203,57353.0,15627620.0
2004-09-16,38051,41299,38051,41030,372635,61182.0,15627620.0
2004-09-17,41613,41815,38885,39195,235449,58447.0,15627620.0
2004-09-20,39520,41304,39520,40563,256320,60479.0,15627620.0
2004-09-21,40458,40564,39099,39302,193798,58604.0,15627620.0
2004-09-22,39096,39829,38258,38258,140051,57041.0,15627620.0
2004-09-23,37319,37531,33704,33695,756130,50243.0,15627620.0
2004-09-24,33911,34962,33121,33489,199245,49930.0,15627620.0
2004-09-30,33172,33808,31447,32228,246640,48055.0,15627620.0
2004-10-01,32241,34863,32241,33804,463093,50399.0,15627620.0
2004-10-04,34589,35167,34280,34272,163768,51102.0,15627620.0
2004-10-05,33856,34849,33856,34272,185069,51102.0,15627620.0
2004-10-06,35119,35119,33866,33857,153375,50477.0,15627620.0
2004-10-07,33430,34066,29816,30077,525787,44851.0,15627620.0
2004-10-08,29452,30869,28884,30186,261316,45008.0,15627620.0
2004-10-11,29611,30286,28927,29294,178739,43679.0,15627620.0
2004-10-12,29145,29251,27882,28404,182216,42351.0,15627620.0
2004-10-13,28724,30932,28724,29033,148419,43289.0,15627620.0
2004-10-14,28296,31023,28296,29501,173671,43992.0,15627620.0
2004-10-15,29237,31280,29237,30915,194964,46101.0,15627620.0
2004-10-18,31810,31810,28919,29132,180868,43445.0,15627620.0
2004-10-19,29197,29775,28041,28349,210236,42273.0,15627620.0
2004-10-20,28198,28930,28043,28719,115678,42820.0,15627620.0
2004-10-21,28461,30716,28461,30707,276389,45789.0,15627620.0
2004-10-22,31235,31294,29983,31131,157393,46414.0,15627620.0
2004-10-25,30919,30919,29984,30707,195919,45789.0,15627620.0
2004-10-26,32026,32237,29665,30186,582135,45008.0,15627620.0
2004-10-27,30612,30612,28260,28511,226147,42507.0,15627620.0
2004-10-28,28994,29562,25109,25785,603733,38444.0,15627620.0
2004-10-29,25473,25839,24105,25676,249392,38288.0,15627620.0
2004-11-01,25371,25786,22644,22635,502672,33756.0,15627620.0
2004-11-02,21908,22853,20867,22536,421301,33599.0,15627620.0
2004-11-03,22643,23009,22325,22374,279544,33365.0,15627620.0
2004-11-04,22123,24841,22123,23580,576239,35162.0,15627620.0
2004-11-05,24313,24785,23214,23687,238949,35318.0,15627620.0
2004-11-08,23797,23952,22852,22950,217052,34224.0,15627620.0
2004-11-09,22755,22852,21965,22014,174712,32818.0,15627620.0
2004-11-10,22008,22375,19388,19755,359194,29458.0,15627620.0
2004-11-11,19388,20380,19340,19755,218120,29458.0,15627620.0
2004-11-12,19915,20811,19761,20069,216823,29927.0,15627620.0
2004-11-15,20064,21538,19910,20277,400320,30239.0,15627620.0
2004-11-16,20292,20552,19607,19917,204533,29692.0,15627620.0
2004-11-17,19862,20759,19708,20124,160710,30005.0,15627620.0
2004-11-18,20386,22429,20386,21168,608385,31568.0,15627620.0
2004-11-19,21436,23691,21377,22950,553724,34224.0,15627620.0
2004-11-22,23057,25052,22594,24417,480802,36412.0,15627620.0
2004-11-23,25055,25055,23060,23687,259429,35318.0,15627620.0
2004-11-24,23742,24214,23222,23319,147117,34771.0,15627620.0
2004-11-25,23119,23119,22068,22590,257477,33678.0,15627620.0
2004-11-26,22644,23849,22596,23580,302682,35162.0,15627620.0
2004-11-29,23590,25575,23590,24371,598859,36334.0,15627620.0
2004-11-30,24207,24314,22270,23003,218289,34303.0,15627620.0
2004-12-01,22956,23429,22639,23112,140694,34459.0,15627620.0
2004-12-02,23692,24318,23219,23211,277397,34615.0,15627620.0
2004-12-03,23275,23748,22746,23373,117379,34850.0,15627620.0
2004-12-06,23434,23492,22855,22904,93733,34146.0,15627620.0
2004-12-07,22588,23484,21278,21645,155636,32271.0,15627620.0
2004-12-08,22013,23642,21811,22014,240892,32818.0,15627620.0
2004-12-09,22274,22535,21599,21591,100749,32193.0,15627620.0
2004-12-10,21646,22852,21646,22014,84880,32818.0,15627620.0
2004-12-13,22014,22640,21494,21591,146522,32193.0,15627620.0
2004-12-14,21646,22118,21433,21483,103638,32037.0,15627620.0
2004-12-15,21542,22169,21177,21168,123587,31568.0,15627620.0
2004-12-16,21012,21745,21012,21168,182975,31568.0,15627620.0
2004-12-17,21023,22016,21023,21959,156482,32740.0,15627620.0
2004-12-20,21965,23430,21599,22275,279696,33209.0,15627620.0
2004-12-21,22638,23168,22166,22167,134817,33052.0,15627620.0
2004-12-22,22700,22700,21388,21438,156458,31958.0,15627620.0
2004-12-23,21279,22118,21279,21483,108427,32037.0,15627620.0
2004-12-24,21376,21694,21327,21483,114973,32037.0,15627620.0
2004-12-27,21385,21597,20807,20808,140886,31021.0,15627620.0
2004-12-28,20806,21336,20546,20547,126041,30630.0,15627620.0
2004-12-29,20648,21121,20600,20591,95950,30708.0,15627620.0
2004-12-30,20497,21962,20497,21645,148611,32271.0,15627620.0
2005-01-03,22532,24209,22224,24209,357209,36100.0,15627620.0
2005-01-04,26202,27089,25152,27089,354384,40397.0,15627620.0
2005-01-05,27989,30350,27680,29349,1424484,43757.0,15627620.0
2005-01-06,29191,30242,25838,25838,912914,38522.0,15627620.0
2005-01-07,26156,27303,25211,27198,406047,40554.0,15627620.0
2005-01-10,27776,30455,27776,30447,615670,45398.0,15627620.0
2005-01-11,32503,32917,28830,30393,1436142,45320.0,15627620.0
2005-01-12,29563,30507,26835,28088,609761,41882.0,15627620.0
2005-01-13,29139,30816,28821,29978,820359,44695.0,15627620.0
2005-01-14,29344,29970,28457,29132,393954,43445.0,15627620.0
2005-01-17,28992,32606,28992,32598,498825,48602.0,15627620.0
2005-01-18,34065,34065,31233,33489,880225,49930.0,15627620.0
2005-01-19,34496,37215,33551,35846,1100601,53446.0,15627620.0
2005-01-20,35852,37896,33549,36162,872444,53915.0,15627620.0
2005-01-21,37524,40454,36214,40454,1114123,60323.0,15627620.0
2005-01-24,45287,45287,45287,45278,432490,67511.0,15627620.0
2005-01-25,50678,50678,50678,50678,167420,75560.0,15627620.0
2005-01-26,56708,56708,53768,56699,4328204,84545.0,15627620.0
2005-01-27,53982,58694,49993,54503,4419780,81264.0,15627620.0
2005-01-28,55755,57961,48007,51776,2445215,77200.0,15627620.0
2005-01-31,48744,51047,45593,45593,1795394,67980.0,15627620.0
2005-02-01,45700,49160,43503,46115,2036364,68762.0,15627620.0
2005-02-02,46234,47121,40625,40616,1893684,60557.0,15627620.0
2005-02-03,40034,42453,38887,40661,1828879,60635.0,15627620.0
2005-02-04,39880,43292,39254,39302,2053703,58604.0,15627620.0
2005-02-07,40151,44025,39938,43236,2029099,64464.0,15627620.0
2005-02-11,42194,43399,40411,42552,1573725,63448.0,15627620.0
2005-02-14,44860,47587,44281,46007,1849111,68605.0,15627620.0
2005-02-15,46745,47169,43498,43604,1309528,65011.0,15627620.0
2005-02-16,43701,44433,39981,40454,1388126,60323.0,15627620.0
2005-02-17,41038,43601,40460,41867,1092814,62432.0,15627620.0
2005-02-18,41932,45807,41932,42975,1685536,64073.0,15627620.0
2005-02-21,48103,48103,48103,48104,175492,71731.0,15627620.0
2005-02-22,49785,52089,42451,44225,2755517,65949.0,15627620.0
2005-02-23,42974,47591,42560,47582,1320046,70949.0,15627620.0
2005-02-24,49584,53246,46124,46115,3433117,68762.0,15627620.0
2005-02-25,46542,47592,42137,43758,1024266,65245.0,15627620.0
2005-02-28,44067,44645,40974,42497,1066147,63370.0,15627620.0
2005-03-02,41403,42820,40777,41192,677324,61417.0,15627620.0
2005-03-03,40982,45068,40770,44019,1759485,65636.0,15627620.0
2005-03-04,42973,44331,41450,42443,782780,63292.0,15627620.0
2005-03-07,43491,44127,40773,40976,627272,61104.0,15627620.0
2005-03-08,40974,41764,37515,37728,651604,56259.0,15627620.0
2005-03-09,36220,37685,35593,36684,592890,54697.0,15627620.0
2005-03-10,34587,35579,33854,34163,649093,50946.0,15627620.0
2005-03-11,33547,37528,33547,36998,603003,55165.0,15627620.0
2005-03-14,35852,38580,35852,37107,435244,55322.0,15627620.0
2005-03-15,37209,37730,35002,35369,342785,52743.0,15627620.0
2005-03-16,35375,38932,34065,38673,769163,57666.0,15627620.0
2005-03-17,37516,40348,35212,35945,605605,53603.0,15627620.0
2005-03-18,35165,36688,34385,34434,419349,51337.0,15627620.0
2005-03-21,34122,35953,34122,35010,371046,52196.0,15627620.0
2005-03-22,34387,37316,34387,35217,378975,52509.0,15627620.0
2005-03-23,34378,35747,34012,34794,303921,51884.0,15627620.0
2005-03-24,35428,36160,33018,33588,217345,50087.0,15627620.0
2005-03-25,33650,34170,32069,32283,275611,48133.0,15627620.0
2005-03-28,32548,33753,29975,30968,268367,46180.0,15627620.0
2005-03-29,30302,30716,29357,29349,308003,43757.0,15627620.0
2005-03-30,28720,31129,27987,29501,475236,43992.0,15627620.0
2005-03-31,30137,30551,29192,29501,229855,43992.0,15627620.0
2005-04-01,29039,29771,28933,29349,271188,43757.0,15627620.0
2005-04-04,29353,31232,29353,30500,338699,45476.0,15627620.0
2005-04-06,30442,31443,30442,30915,227142,46101.0,15627620.0
2005-04-07,31235,32179,30916,31283,229477,46648.0,15627620.0
2005-04-08,31752,32388,31386,31599,125438,47117.0,15627620.0
2005-04-11,31020,32224,30702,30915,222804,46101.0,15627620.0
2005-04-12,30709,30980,29351,29448,226853,43914.0,15627620.0
2005-04-13,29766,32965,29554,31338,930559,46727.0,15627620.0
2005-04-14,31810,32388,30817,31184,195619,46492.0,15627620.0
2005-04-15,30507,31240,29457,29448,208665,43914.0,15627620.0
2005-04-18,27993,28774,25111,25623,316835,38210.0,15627620.0
2005-04-19,25743,27786,25743,27044,155831,40319.0,15627620.0
2005-04-20,26614,30286,26614,27665,454101,41257.0,15627620.0
2005-04-21,26419,27518,25995,26198,212311,39069.0,15627620.0
2005-04-22,27260,27462,25370,25362,161408,37819.0,15627620.0
2005-04-25,24527,25211,23901,24209,141371,36100.0,15627620.0
2005-04-26,24638,26739,24377,24687,432035,36803.0,15627620.0
2005-04-27,24161,25259,24006,24209,144866,36100.0,15627620.0
2005-04-28,24638,24899,22325,22374,253757,33365.0,15627620.0
2005-04-29,21694,22166,21125,22167,156118,33052.0,15627620.0
2005-05-02,22855,25477,22334,24948,403737,37194.0,15627620.0
2005-05-03,24583,25315,23060,23687,223851,35318.0,15627620.0
2005-05-04,24790,24790,22920,23354,108533,33131.0,15627620.0
2005-05-06,23136,23743,22471,23301,182927,33052.0,15627620.0
2005-05-09,23694,24417,23530,24129,122077,34224.0,15627620.0
2005-05-10,24125,24790,23739,23903,152085,33912.0,15627620.0
2005-05-11,23299,26827,23078,23301,681527,33052.0,15627620.0
2005-05-12,23249,25070,23190,24840,323074,35240.0,15627620.0
2005-05-13,24581,25622,23810,24129,316278,34224.0,15627620.0
2005-05-16,24799,27719,24684,27710,291705,39303.0,15627620.0
2005-05-17,30303,31179,28317,29744,829511,42195.0,15627620.0
2005-05-18,30731,30731,28640,29411,515725,41726.0,15627620.0
2005-05-19,29856,30126,28420,28971,375193,41101.0,15627620.0
2005-05-20,28703,29204,27325,27432,386962,38913.0,15627620.0
2005-05-23,27434,28369,26991,27926,231561,39616.0,15627620.0
2005-05-24,28101,28920,26993,27765,358495,39382.0,15627620.0
2005-05-25,28090,28967,26876,27098,357720,38444.0,15627620.0
2005-05-26,26717,27546,25888,26216,259837,37194.0,15627620.0
2005-05-27,26773,28045,26609,27872,762200,39538.0,15627620.0
2005-05-30,28763,28927,26777,27539,555194,39069.0,15627620.0
2005-05-31,27324,27546,26225,26216,633947,37194.0,15627620.0
2005-06-01,26012,26668,23912,24462,541058,34693.0,15627620.0
2005-06-02,24846,25512,24683,24731,295931,35084.0,15627620.0
2005-06-03,24682,25617,24682,25010,394836,35475.0,15627620.0
2005-06-07,24850,26942,24793,26442,486719,37506.0,15627620.0
2005-06-08,26775,28760,26553,27981,620429,39694.0,15627620.0
2005-06-09,27987,28653,27159,27324,500392,38756.0,15627620.0
2005-06-10,27221,27713,25959,26442,320004,37506.0,15627620.0
2005-06-13,26001,26879,25838,26109,183427,37037.0,15627620.0
2005-06-14,26010,26781,24574,24903,258532,35318.0,15627620.0
2005-06-15,24572,25343,24572,25343,267533,35944.0,15627620.0
2005-06-16,25341,27770,25341,26991,594876,38288.0,15627620.0
2005-06-17,26672,27106,26007,26991,190970,38288.0,15627620.0
2005-06-20,26612,27056,26005,26604,207039,37741.0,15627620.0
2005-06-21,26388,28200,26224,27593,951893,39147.0,15627620.0
2005-06-22,27990,27990,26775,27432,360044,38913.0,15627620.0
2005-06-23,27657,28206,26549,26549,492717,37663.0,15627620.0
2005-06-24,25836,26337,25123,25452,359471,36100.0,15627620.0
2005-06-27,24076,27112,24076,25947,500165,36803.0,15627620.0
2005-06-28,25560,26446,25232,25281,188820,35865.0,15627620.0
2005-06-29,25450,25835,24457,24786,555282,43941.0,19529275.0
2005-06-30,25232,25676,23912,24182,617201,42867.0,19529275.0
2005-07-01,23969,25569,23969,25010,394022,44331.0,19529275.0
2005-07-04,24843,25556,24785,24786,275785,43941.0,19529275.0
2005-07-05,24744,25352,24628,24677,212667,43746.0,19529275.0
2005-07-06,24733,25176,24684,24840,302603,44039.0,19529275.0
2005-07-07,24733,25234,24569,24840,310201,44039.0,19529275.0
2005-07-08,24842,25940,24842,25614,534583,45406.0,19529275.0
2005-07-11,26654,29411,26105,29411,2457569,52143.0,19529275.0
2005-07-12,30849,31177,28093,30734,2468553,54487.0,19529275.0
2005-07-13,31630,34714,31408,32228,2168486,57123.0,19529275.0
2005-07-14,33053,37023,32398,36359,2933859,64447.0,19529275.0
2005-07-15,36911,36911,33056,33327,1384692,59076.0,19529275.0
2005-07-18,34157,37791,33386,36684,1916408,65032.0,19529275.0
2005-07-19,36358,39664,36358,36908,1328074,65423.0,19529275.0
2005-07-20,36539,37358,31411,33551,1065465,59467.0,19529275.0
2005-07-21,33662,35088,31397,32390,862376,57416.0,19529275.0
2005-07-22,31724,33603,30519,33489,796102,59369.0,19529275.0
2005-07-25,33052,36464,33052,35694,1020875,63275.0,19529275.0
2005-07-26,35372,35642,34321,34371,701740,60931.0,19529275.0
2005-07-27,34376,35753,32833,33606,862218,59564.0,19529275.0
2005-07-28,33601,34314,32609,33380,524992,59174.0,19529275.0
2005-07-29,33381,37900,33381,36908,2285617,65423.0,19529275.0
2005-08-01,38293,41985,37522,37619,3012038,66692.0,19529275.0
2005-08-02,39118,40227,35649,36306,1422435,64349.0,19529275.0
2005-08-03,37241,38013,34158,34371,927903,60931.0,19529275.0
2005-08-04,34871,35479,32066,32057,1007273,56830.0,19529275.0
2005-08-05,31945,32167,27262,29411,1328775,52143.0,19529275.0
2005-08-08,28256,29529,27871,28971,474530,51362.0,19529275.0
2005-08-09,28425,30527,28425,29853,519438,52924.0,19529275.0
2005-08-10,29871,31076,29591,29582,527309,52436.0,19529275.0
2005-08-11,29526,30518,28976,30239,505191,53608.0,19529275.0
2005-08-12,30911,32125,30256,30410,546335,53901.0,19529275.0
2005-08-16,29961,30684,27706,28035,546965,49702.0,19529275.0
2005-08-17,26441,26662,25179,25892,1006539,45894.0,19529275.0
2005-08-18,26447,26833,25561,25668,328250,45503.0,19529275.0
2005-08-19,25679,26893,25679,26442,393114,46870.0,19529275.0
2005-08-22,26438,27218,26052,26216,333921,46480.0,19529275.0
2005-08-23,26443,26712,26105,26549,224735,47066.0,19529275.0
2005-08-24,26268,27424,26161,26163,240017,46382.0,19529275.0
2005-08-25,25613,26441,25564,25892,163036,45894.0,19529275.0
2005-08-26,25619,26448,25128,25119,267770,44527.0,19529275.0
2005-08-29,24799,25127,23036,23085,373011,40914.0,19529275.0
2005-08-30,23261,24138,23145,23580,212097,41793.0,19529275.0
2005-08-31,23032,26501,23032,25452,312664,45113.0,19529275.0
2005-09-01,25896,26118,25010,25010,194244,44331.0,19529275.0
2005-09-02,24684,25291,24578,25119,234201,44527.0,19529275.0
2005-09-05,25121,26335,25121,25343,354379,44917.0,19529275.0
2005-09-06,25457,25457,24850,24957,232429,44234.0,19529275.0
2005-09-07,25123,26001,25008,25173,275935,44624.0,19529275.0
2005-09-08,25232,25675,24904,25010,247862,44331.0,19529275.0
2005-09-09,24848,28762,24520,28647,1620607,50776.0,19529275.0
2005-09-12,29643,30077,27716,27765,533863,49214.0,19529275.0
2005-09-13,27270,27598,25343,25343,693611,44917.0,19529275.0
2005-09-14,24902,25557,24738,25173,379407,44624.0,19529275.0
2005-09-15,25008,26222,24738,25173,377420,44624.0,19529275.0
2005-09-16,24801,25515,24801,24957,221088,44234.0,19529275.0
2005-09-20,25127,25677,25069,25398,279504,45015.0,19529275.0
2005-09-21,25567,26116,24680,24903,481296,44136.0,19529275.0
2005-09-22,24844,25172,24517,24624,249542,43648.0,19529275.0
2005-09-23,24681,24960,23525,23525,416440,41695.0,19529275.0
2005-09-26,23253,24409,23253,23967,302564,42476.0,19529275.0
2005-09-27,23856,25841,23856,24840,517915,44039.0,19529275.0
2005-09-28,24465,25564,24465,24677,237500,43746.0,19529275.0
2005-09-29,24798,24904,24355,24462,192675,43355.0,19529275.0
2005-09-30,24577,25020,24355,24462,225613,43355.0,19529275.0
2005-10-04,24468,25239,24468,24903,202690,44136.0,19529275.0
2005-10-05,24899,26827,24899,25892,722197,45894.0,19529275.0
2005-10-06,26162,26162,25169,25614,298281,45406.0,19529275.0
2005-10-07,25679,26893,25679,26442,591740,46870.0,19529275.0
2005-10-10,26504,26947,26340,26775,464193,47456.0,19529275.0
2005-10-11,26992,26992,26105,26549,364697,47066.0,19529275.0
2005-10-12,26560,27601,25789,25838,558050,45796.0,19529275.0
2005-10-13,25884,26328,25393,25721,214551,45601.0,19529275.0
2005-10-14,25400,25843,25235,25226,386790,44722.0,19529275.0
2005-10-17,25072,25727,24850,25226,335479,44722.0,19529275.0
2005-10-18,25234,25562,24790,24840,374008,44039.0,19529275.0
2005-10-19,24959,25123,23581,23687,394742,41988.0,19529275.0
2005-10-20,24238,24354,23467,23796,255007,42183.0,19529275.0
2005-10-21,23687,24130,22809,23687,274588,41988.0,19529275.0
2005-10-24,23465,24236,23137,23687,254878,41988.0,19529275.0
2005-10-25,24077,24732,23797,23903,257638,42379.0,19529275.0
2005-10-26,24027,24471,23912,24462,181365,43355.0,19529275.0
2005-10-27,24298,26611,24298,25947,707034,45991.0,19529275.0
2005-10-28,25947,25947,24520,25119,311005,44527.0,19529275.0
2005-10-31,26169,26169,24906,25119,334376,44527.0,19529275.0
2005-11-01,25069,25677,23912,23903,389301,42379.0,19529275.0
2005-11-02,24244,24687,23964,24398,235528,43257.0,19529275.0
2005-11-03,24678,24736,23907,24236,256101,42964.0,19529275.0
2005-11-04,24242,25563,24021,25226,517366,44722.0,19529275.0
2005-11-07,25455,26110,25011,25668,354619,45503.0,19529275.0
2005-11-08,25670,25892,24851,25343,260973,44917.0,19529275.0
2005-11-09,25674,26444,25394,26387,555975,46773.0,19529275.0
2005-11-10,26279,27271,25508,26001,685229,46089.0,19529275.0
2005-11-11,25670,26615,25179,25343,381694,44917.0,19529275.0
2005-11-14,25344,26828,25286,26829,732864,47554.0,19529275.0
2005-11-15,27216,28653,26387,27872,970308,49409.0,19529275.0
2005-11-16,27873,29638,27546,27981,886221,49604.0,19529275.0
2005-11-17,27606,28926,27442,27819,619707,49311.0,19529275.0
2005-11-18,27820,31174,27820,30239,1276340,53608.0,19529275.0
2005-11-21,29754,30641,28212,28647,963638,50776.0,19529275.0
2005-11-22,28591,28976,26992,27377,755861,48530.0,19529275.0
2005-11-23,27319,28312,27319,27377,548689,48530.0,19529275.0
2005-11-24,27546,29204,27546,29195,759444,51753.0,19529275.0
2005-11-25,29204,29754,28318,29195,683080,51753.0,19529275.0
2005-11-28,29750,32400,29316,31293,1000532,55463.0,19529275.0
2005-11-29,31397,32833,29806,30627,1033007,54291.0,19529275.0
2005-11-30,30181,31558,30181,30788,581870,54584.0,19529275.0
2005-12-01,30741,31898,30519,30627,751057,54291.0,19529275.0
2005-12-02,30791,31234,28863,29249,875600,51850.0,19529275.0
2005-12-05,29365,29973,29317,29916,541389,53022.0,19529275.0
2005-12-06,29864,32505,29748,30905,1329370,54780.0,19529275.0
2005-12-07,31076,32570,29919,31346,1284330,55561.0,19529275.0
2005-12-08,31845,31845,29310,29744,707448,52729.0,19529275.0
2005-12-09,29747,31511,29747,30239,896911,53608.0,19529275.0
2005-12-12,30418,33560,30418,33551,1666791,59467.0,19529275.0
2005-12-13,33932,34481,32063,32111,1451143,56928.0,19529275.0
2005-12-14,33055,34269,32505,34155,1415596,60541.0,19529275.0
2005-12-15,34044,34044,31895,32166,1082704,57025.0,19529275.0
2005-12-16,31402,31402,27440,29195,782362,51753.0,19529275.0
2005-12-19,28206,31512,28206,31176,1048882,55268.0,19529275.0
2005-12-20,30695,32729,29915,29916,1153362,53022.0,19529275.0
2005-12-21,30029,30578,28978,30077,619345,54517.0,19969489.0
2005-12-22,30253,31632,28547,28538,684672,51721.0,19969489.0
2005-12-23,28152,28923,26715,27593,531454,50024.0,19969489.0
2005-12-26,27546,29416,27546,27981,765679,50723.0,19969489.0
2005-12-27,28315,29249,27987,28421,520804,51521.0,19969489.0
2005-12-28,28650,29421,28312,28314,454524,51322.0,19969489.0
2005-12-29,28432,30581,28432,28809,916092,52220.0,19969489.0
2006-01-02,29747,33110,29525,33111,2416131,60008.0,19969489.0
2006-01-03,34596,36465,32283,33489,3116364,60707.0,19969489.0
2006-01-04,34488,34488,31847,32166,1268029,58311.0,19969489.0
2006-01-05,32236,32622,30357,31293,844240,56713.0,19969489.0
2006-01-06,31179,32172,30302,30294,882317,54916.0,19969489.0
2006-01-09,30296,30623,28648,28754,1068745,52120.0,19969489.0
2006-01-10,29422,29971,28815,29528,579844,53518.0,19969489.0
2006-01-11,29199,29912,28862,28862,492042,52320.0,19969489.0
2006-01-12,28861,29526,27820,27926,478723,50623.0,19969489.0
2006-01-13,28042,29420,27820,29142,390594,56312.0,21290132.0
2006-01-16,29813,31413,29534,29582,1052587,57164.0,21290132.0
2006-01-17,29590,29869,25185,27161,878022,52480.0,21290132.0
2006-01-18,26442,26991,23744,25064,812053,48435.0,21290132.0
2006-01-19,25066,25509,24189,24624,571678,47583.0,21290132.0
2006-01-20,24465,26335,23473,25343,973429,48967.0,21290132.0
2006-01-23,24951,24951,21703,22031,533916,42580.0,21290132.0
2006-01-24,21375,22532,20055,22031,476120,42580.0,21290132.0
2006-01-25,21601,23470,21601,22257,598146,43006.0,21290132.0
2006-01-26,22097,23138,22039,23139,345631,44709.0,21290132.0
2006-01-27,23691,25128,23585,25119,478205,48542.0,21290132.0
2006-01-31,26286,26286,24686,24677,336545,47690.0,21290132.0
2006-02-01,24348,24627,22034,22526,459661,43538.0,21290132.0
2006-02-02,23081,23351,21703,22580,322937,43645.0,21290132.0
2006-02-03,22088,22918,21761,22031,310238,42580.0,21290132.0
2006-02-06,21273,22371,21273,22257,186548,43006.0,21290132.0
2006-02-07,22308,23570,22250,23022,205227,44496.0,21290132.0
2006-02-08,22804,23363,22255,23354,252342,45135.0,21290132.0
2006-02-09,24130,24246,22974,23139,269359,44709.0,21290132.0
2006-02-10,23031,23744,23031,23687,169015,45774.0,21290132.0
2006-02-13,23907,23965,23194,23301,157161,45029.0,21290132.0
2006-02-14,23036,23306,22535,22806,126007,44071.0,21290132.0
2006-02-15,23141,23305,22427,22419,112986,43325.0,21290132.0
2006-02-16,21924,22859,21924,22580,163002,43645.0,21290132.0
2006-02-17,22801,22860,22031,22031,213194,42580.0,21290132.0
2006-02-20,21872,22258,21709,22086,207161,42687.0,21290132.0
2006-02-21,22104,22316,21824,21816,311618,42154.0,21290132.0
2006-02-22,21599,22148,21599,21869,276155,42261.0,21290132.0
2006-02-23,22250,22308,21701,21924,170686,42367.0,21290132.0
2006-02-24,21882,22104,21660,21816,263015,42154.0,21290132.0
2006-02-27,22046,22152,21545,21816,185350,42154.0,21290132.0
2006-02-28,21928,22371,21764,22257,312910,43006.0,21290132.0
2006-03-02,22370,22535,21599,21591,432283,41729.0,21290132.0
2006-03-03,21596,21702,20440,20547,365363,39706.0,21290132.0
2006-03-06,20045,20710,19718,20268,219372,39174.0,21290132.0
2006-03-07,20053,20381,19609,19611,217486,37896.0,21290132.0
2006-03-08,19177,19948,18290,18513,440442,35767.0,21290132.0
2006-03-09,18511,21267,18453,19890,684877,38429.0,21290132.0
2006-03-10,19732,20996,19732,20052,374291,38748.0,21290132.0
2006-03-13,20111,20544,19504,19611,318954,37896.0,21290132.0
