랩지노믹스(084650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-23,10500,10550,10150,10350,106517,88323.0,8533599.0
2016-12-26,10400,10550,10000,10050,153319,85763.0,8533599.0
2016-12-27,10050,10150,9980,10050,75184,85763.0,8533599.0
2016-12-28,10050,10500,10050,10450,85807,89176.0,8533599.0
2016-12-29,10400,10500,10250,10400,37050,88749.0,8533599.0
2017-01-02,10500,10500,10250,10300,42952,87896.0,8533599.0
2017-01-03,10300,10550,10150,10550,102306,90029.0,8533599.0
2017-01-04,10600,11100,10450,10950,336532,93443.0,8533599.0
2017-01-05,11050,11050,10850,10950,93568,93443.0,8533599.0
2017-01-06,11000,11000,10750,10900,62356,93016.0,8533599.0
2017-01-09,11000,11400,10950,11100,186958,94723.0,8533599.0
2017-01-10,11050,11350,10700,11200,188095,95576.0,8533599.0
2017-01-11,11250,11300,10850,10900,91736,93016.0,8533599.0
2017-01-12,10900,11350,10550,10950,297368,93443.0,8533599.0
2017-01-13,11000,11150,10800,10850,81094,92590.0,8533599.0
2017-01-16,10850,10900,10650,10700,53602,91310.0,8533599.0
2017-01-17,10600,10900,10400,10450,85812,89176.0,8533599.0
2017-01-18,10450,10650,10400,10500,51507,89603.0,8533599.0
2017-01-19,10650,10750,10500,10550,36839,90029.0,8533599.0
2017-01-20,10450,10550,10400,10400,34765,88749.0,8533599.0
2017-01-23,10600,10600,10250,10250,47544,87469.0,8533599.0
2017-01-24,10150,10250,9990,10050,69528,85763.0,8533599.0
2017-01-25,10100,10150,9930,10000,67068,85336.0,8533599.0
2017-01-26,9910,10150,9910,10100,36334,86189.0,8533599.0
2017-01-31,10000,10200,9970,10100,30090,86189.0,8533599.0
2017-02-01,10200,10350,10100,10300,52741,87896.0,8533599.0
2017-02-02,10200,10350,9990,9990,47867,85251.0,8533599.0
2017-02-03,9990,10100,9940,9950,43417,84909.0,8533599.0
2017-02-06,9960,10150,9960,10000,32999,85336.0,8533599.0
2017-02-07,10150,10500,10150,10300,56166,87896.0,8533599.0
2017-02-08,10350,10450,10150,10200,36039,87043.0,8533599.0
2017-02-09,10200,10250,10000,10200,52721,87043.0,8533599.0
2017-02-10,10150,10300,10000,10150,31917,86616.0,8533599.0
2017-02-13,10100,10250,9950,9980,47137,85165.0,8533599.0
2017-02-14,9960,10150,9960,10000,51738,85336.0,8533599.0
2017-02-15,10000,10100,9960,10000,59114,85336.0,8533599.0
2017-02-16,10050,10350,10050,10050,56296,85763.0,8533599.0
2017-02-17,10000,10400,9990,10350,87700,88323.0,8533599.0
2017-02-20,10300,10350,10150,10250,26913,87469.0,8533599.0
2017-02-21,10150,11050,10150,10900,493517,93016.0,8533599.0
2017-02-22,10750,10850,10600,10600,200302,90456.0,8533599.0
2017-02-23,10700,10800,10600,10650,75212,90883.0,8533599.0
2017-02-24,10750,11300,10400,10400,481216,88749.0,8533599.0
2017-02-27,10400,10450,10150,10300,97783,87896.0,8533599.0
2017-02-28,10400,10400,10200,10350,45871,88323.0,8533599.0
2017-03-02,10300,10700,10250,10350,111737,88323.0,8533599.0
2017-03-03,10400,10400,10000,10050,80197,85763.0,8533599.0
2017-03-06,10000,10150,9970,10000,30064,85336.0,8533599.0
2017-03-07,10000,10100,9900,10050,52665,85763.0,8533599.0
2017-03-08,10050,10100,9930,9980,55270,85165.0,8533599.0
2017-03-09,9990,10050,9890,9910,79591,84568.0,8533599.0
2017-03-10,9980,9980,9690,9800,64639,83629.0,8533599.0
2017-03-13,9810,9960,9800,9880,52467,84312.0,8533599.0
2017-03-14,9880,9910,9710,9720,61678,82947.0,8533599.0
2017-03-15,9720,9800,9450,9500,114585,81069.0,8533599.0
2017-03-16,9500,9730,9490,9610,65387,82008.0,8533599.0
2017-03-17,9540,9670,9480,9610,46681,82008.0,8533599.0
2017-03-20,9640,9640,9410,9410,60971,80301.0,8533599.0
2017-03-21,9410,9410,9120,9180,135124,78338.0,8533599.0
2017-03-22,9140,9180,9050,9080,49320,77485.0,8533599.0
2017-03-23,9100,9180,8660,8690,122835,74157.0,8533599.0
2017-03-24,8610,9030,8480,8940,93583,76290.0,8533599.0
2017-03-27,8940,8980,8740,8760,48870,74754.0,8533599.0
2017-03-28,8760,8850,8720,8830,30836,75352.0,8533599.0
2017-03-29,8830,9020,8780,8990,27871,76717.0,8533599.0
2017-03-30,9410,10200,9330,9510,761605,81155.0,8533599.0
2017-03-31,9510,9680,9400,9520,93380,81240.0,8533599.0
2017-04-03,9450,9650,9450,9530,70761,81325.0,8533599.0
2017-04-04,9520,9630,9510,9540,58471,81411.0,8533599.0
2017-04-05,9540,9770,9500,9550,77210,81496.0,8533599.0
2017-04-06,9630,9630,9310,9450,66886,80643.0,8533599.0
2017-04-07,9370,9820,9370,9690,120446,82691.0,8533599.0
2017-04-10,9690,9730,9240,9350,67704,79789.0,8533599.0
2017-04-11,9270,9450,9180,9220,22396,78680.0,8533599.0
2017-04-12,9240,9310,9040,9050,46709,77229.0,8533599.0
2017-04-13,9100,9390,9060,9280,51483,79192.0,8533599.0
2017-04-14,9280,9340,9050,9100,20852,77656.0,8533599.0
2017-04-17,9100,9290,8820,9230,26427,78765.0,8533599.0
2017-04-18,9120,9330,9120,9240,38276,78850.0,8533599.0
2017-04-19,9320,9630,9220,9520,111307,81240.0,8533599.0
2017-04-20,9470,9610,9400,9530,49287,81325.0,8533599.0
2017-04-21,9560,9560,9370,9430,25233,80472.0,8533599.0
2017-04-24,9390,9500,9250,9320,32125,79533.0,8533599.0
2017-04-25,9330,9420,9330,9370,26076,79960.0,8533599.0
2017-04-26,9370,9450,9340,9350,35231,79789.0,8533599.0
2017-04-27,9350,9530,9190,9250,36537,78936.0,8533599.0
2017-04-28,9250,9410,9100,9340,23349,79704.0,8533599.0
2017-05-02,9260,9390,9200,9220,25864,78680.0,8533599.0
2017-05-04,9170,9360,9150,9220,24252,78680.0,8533599.0
2017-05-08,9150,9480,9130,9410,57670,80301.0,8533599.0
2017-05-10,9410,9470,9340,9340,14705,79704.0,8533599.0
2017-05-11,9450,9460,9210,9330,18840,79618.0,8533599.0
2017-05-12,9330,9340,9100,9100,49540,77656.0,8533599.0
2017-05-15,9100,9300,9100,9180,17217,78338.0,8533599.0
2017-05-16,9150,9540,9150,9190,164672,78424.0,8533599.0
2017-05-17,9250,9290,9050,9200,42889,78509.0,8533599.0
2017-05-18,9100,9240,9040,9090,27556,77570.0,8533599.0
2017-05-19,9050,9150,9040,9100,29195,77656.0,8533599.0
2017-05-22,9040,9140,9000,9030,26513,77058.0,8533599.0
2017-05-23,8970,9150,8970,9060,40404,77314.0,8533599.0
2017-05-24,9060,9100,8980,9000,43264,76802.0,8533599.0
2017-05-25,9010,9090,8870,9050,48895,77229.0,8533599.0
2017-05-26,9090,9200,8960,9150,42023,78082.0,8533599.0
2017-05-29,9150,9200,9020,9070,28328,77400.0,8533599.0
2017-05-30,9050,9110,8990,9030,26218,77058.0,8533599.0
2017-05-31,9070,9280,9030,9240,109913,78850.0,8533599.0
2017-06-01,9430,9460,9000,9090,77400,77570.0,8533599.0
2017-06-02,9170,9250,9060,9180,46215,78338.0,8533599.0
2017-06-05,9240,9380,9160,9340,53282,79704.0,8533599.0
2017-06-07,9380,9440,9210,9280,45011,79192.0,8533599.0
2017-06-08,9330,9330,9140,9140,45131,77997.0,8533599.0
2017-06-09,9120,10250,9090,9960,1425276,84995.0,8533599.0
2017-06-12,10050,10300,9960,10150,526352,86616.0,8533599.0
2017-06-13,10100,10300,10000,10200,232370,87043.0,8533599.0
2017-06-14,10300,10500,10100,10150,156046,86616.0,8533599.0
2017-06-15,10250,10300,10000,10100,109939,86189.0,8533599.0
2017-06-16,10050,10150,9880,9950,98793,84909.0,8533599.0
2017-06-19,9910,9980,9790,9830,75850,83885.0,8533599.0
2017-06-20,9960,9960,9500,9550,103402,81496.0,8533599.0
2017-06-21,9510,9750,9470,9550,44842,81496.0,8533599.0
2017-06-22,9740,9740,9540,9550,58558,81496.0,8533599.0
2017-06-23,9500,9640,9400,9450,45280,80643.0,8533599.0
2017-06-26,9450,9550,9250,9280,64598,79192.0,8533599.0
2017-06-27,9290,9360,9190,9220,35937,78680.0,8533599.0
2017-06-28,9220,9380,9060,9150,46032,78082.0,8533599.0
2017-06-29,9160,9300,9110,9200,22177,78509.0,8533599.0
2017-06-30,9150,9290,9000,9140,49649,77997.0,8533599.0
2017-07-03,9150,9180,8960,8970,42178,76546.0,8533599.0
2017-07-04,8970,9050,8560,8570,223254,73133.0,8533599.0
2017-07-05,8600,8630,8510,8570,48343,73133.0,8533599.0
2017-07-06,8600,8660,8590,8610,20718,73474.0,8533599.0
2017-07-07,8550,8640,8510,8590,31428,73304.0,8533599.0
2017-07-10,8520,8720,8520,8690,48377,74157.0,8533599.0
2017-07-11,8660,8700,8530,8640,33161,73730.0,8533599.0
2017-07-12,8640,8730,8320,8330,72515,71085.0,8533599.0
2017-07-13,8350,8550,8100,8130,63949,69378.0,8533599.0
2017-07-14,8090,8130,7970,8020,60402,68439.0,8533599.0
2017-07-17,8000,8230,7860,8180,62423,69805.0,8533599.0
2017-07-18,8150,8220,8050,8170,20239,69720.0,8533599.0
2017-07-19,8150,8260,8130,8210,28531,70061.0,8533599.0
2017-07-20,8210,8270,8150,8230,34869,70232.0,8533599.0
2017-07-21,8230,8300,8200,8240,29894,70317.0,8533599.0
2017-07-24,8250,8490,8250,8360,44006,71341.0,8533599.0
2017-07-25,8310,8480,8000,8330,34074,71085.0,8533599.0
2017-07-26,8400,8450,8120,8170,33084,69720.0,8533599.0
2017-07-27,8150,8230,7980,8010,54303,68354.0,8533599.0
2017-07-28,7940,7980,7710,7710,77684,65794.0,8533599.0
2017-07-31,7600,7760,7410,7550,63528,64429.0,8533599.0
2017-08-01,7500,7700,7500,7600,29610,64855.0,8533599.0
2017-08-02,7610,8000,7610,7910,87906,67501.0,8533599.0
2017-08-03,7970,8090,7750,7820,24212,66733.0,8533599.0
2017-08-04,7890,7890,7600,7690,31103,65623.0,8533599.0
2017-08-07,7690,7940,7690,7890,19129,67330.0,8533599.0
2017-08-08,7770,8090,7750,7870,30780,67159.0,8533599.0
2017-08-09,7780,7930,7670,7730,31157,65965.0,8533599.0
2017-08-10,7700,7880,7570,7660,20423,65367.0,8533599.0
2017-08-11,7520,7590,7170,7410,33949,63234.0,8533599.0
2017-08-14,7290,7340,7130,7240,40670,61783.0,8533599.0
2017-08-16,7130,7340,7110,7240,41855,61783.0,8533599.0
2017-08-17,7240,7290,7200,7270,19457,62039.0,8533599.0
2017-08-18,7240,7600,7180,7490,31504,63917.0,8533599.0
2017-08-21,7430,7700,7370,7660,34564,65367.0,8533599.0
2017-08-22,7750,7750,7500,7580,21587,64685.0,8533599.0
2017-08-23,7660,7660,7440,7450,22829,63575.0,8533599.0
2017-08-24,7500,8180,7450,7720,214764,65879.0,8533599.0
2017-08-25,7750,7950,7630,7840,51107,66903.0,8533599.0
2017-08-28,7750,7940,7710,7800,58817,66562.0,8533599.0
2017-08-29,7810,8030,7810,7960,59385,67927.0,8533599.0
2017-08-30,8030,8030,7870,7940,40650,67757.0,8533599.0
2017-08-31,7940,8050,7860,8000,38073,68269.0,8533599.0
2017-09-01,8000,8260,7940,8160,75332,69634.0,8533599.0
2017-09-04,7900,8300,7900,8020,80411,68439.0,8533599.0
2017-09-05,8020,8110,7830,7830,38659,66818.0,8533599.0
2017-09-06,7800,8000,7800,7950,25908,67842.0,8533599.0
2017-09-07,7960,8130,7960,7990,17095,68183.0,8533599.0
2017-09-08,8040,8050,7900,8000,24821,68269.0,8533599.0
2017-09-11,8100,8100,7910,7940,24910,67757.0,8533599.0
2017-09-12,7940,8020,7880,7940,47713,67757.0,8533599.0
2017-09-13,8000,8000,7890,7900,27885,67415.0,8533599.0
2017-09-14,7870,7990,7770,7940,27998,67757.0,8533599.0
2017-09-15,7850,7990,7850,7930,23900,67671.0,8533599.0
2017-09-18,8000,8290,7870,8240,82190,70317.0,8533599.0
2017-09-19,8210,8770,8190,8680,163227,74072.0,8533599.0
2017-09-20,8710,10150,8500,9070,2493626,77400.0,8533599.0
2017-09-21,9200,9410,8960,9270,307117,79106.0,8533599.0
2017-09-22,9300,10300,8740,8830,1138025,75352.0,8533599.0
2017-09-25,8770,8830,8160,8200,246812,69976.0,8533599.0
2017-09-26,8000,8260,7860,8180,150928,69805.0,8533599.0
2017-09-27,8140,8310,8100,8200,39863,69976.0,8533599.0
2017-09-28,8200,8290,8080,8150,46317,69549.0,8533599.0
2017-09-29,8120,8250,8120,8240,36544,70317.0,8533599.0
2017-10-10,8260,8560,8240,8300,36244,70829.0,8533599.0
2017-10-11,8300,8480,8300,8400,25262,71682.0,8533599.0
2017-10-12,8430,8520,8250,8330,33588,71085.0,8533599.0
2017-10-13,8400,8400,7950,7960,68860,67927.0,8533599.0
2017-10-16,8200,8200,7780,7930,60805,67671.0,8533599.0
2017-10-17,7990,8150,7970,7980,36336,68098.0,8533599.0
2017-10-18,7980,8050,7730,7840,47766,66903.0,8533599.0
2017-10-19,7850,8040,7840,7930,33446,67671.0,8533599.0
2017-10-20,7930,7970,7680,7790,24844,66477.0,8533599.0
2017-10-23,7720,7900,7720,7750,15600,66135.0,8533599.0
2017-10-24,7680,7940,7680,7860,51951,67074.0,8533599.0
2017-10-25,7830,7970,7790,7890,46665,67330.0,8533599.0
2017-10-26,7940,8050,7840,7850,53648,66989.0,8533599.0
2017-10-27,7850,7970,7820,7850,20044,66989.0,8533599.0
2017-10-30,7860,8490,7860,8340,160859,71170.0,8533599.0
2017-10-31,8390,8640,8280,8340,94476,71170.0,8533599.0
2017-11-01,8340,8490,8320,8490,51214,72450.0,8533599.0
2017-11-02,8490,8740,8410,8450,87774,72109.0,8533599.0
2017-11-03,8450,8690,8400,8620,58381,73560.0,8533599.0
2017-11-06,8630,8840,8550,8650,61536,73816.0,8533599.0
2017-11-07,8700,8770,8570,8620,33566,73560.0,8533599.0
2017-11-08,8700,8760,8400,8750,87131,74669.0,8533599.0
2017-11-09,8890,10100,8740,8760,1409334,74754.0,8533599.0
2017-11-10,8770,8770,8420,8450,147998,72109.0,8533599.0
2017-11-13,8450,8580,8420,8500,85155,72536.0,8533599.0
2017-11-14,8470,9310,8470,9060,366532,77314.0,8533599.0
2017-11-15,9110,9570,8930,9100,368929,77656.0,8533599.0
2017-11-16,9210,9390,8910,9140,152643,77997.0,8533599.0
2017-11-17,9180,11850,9140,11150,5556542,95150.0,8533599.0
2017-11-20,10650,11650,10500,11250,2582299,96003.0,8533599.0
2017-11-21,11200,11500,10750,11350,1368010,96856.0,8533599.0
2017-11-22,11400,11500,10300,10500,826718,89603.0,8533599.0
2017-11-23,10400,10850,10050,10600,506064,90456.0,8533599.0
2017-11-24,10500,10850,10250,10450,406419,89176.0,8533599.0
2017-11-27,10750,10900,10450,10450,314929,89176.0,8533599.0
2017-11-28,10550,11000,10400,10600,386034,90456.0,8533599.0
2017-11-29,10850,11550,10750,10950,1230839,93443.0,8533599.0
2017-11-30,10900,11000,10400,10600,312946,90456.0,8533599.0
2017-12-01,10700,12650,10450,11600,6545770,98990.0,8533599.0
2017-12-04,11700,11700,10950,11350,997460,96856.0,8533599.0
2017-12-05,11450,13250,11300,11650,4504153,99416.0,8533599.0
2017-12-06,11750,12800,11550,12450,1651699,106243.0,8533599.0
2017-12-07,12350,12600,11150,11500,776170,98136.0,8533599.0
2017-12-08,11900,12700,11250,11350,1494231,96856.0,8533599.0
2017-12-11,11700,12000,11250,11600,491211,98990.0,8533599.0
2017-12-12,11850,12100,11300,11850,630928,101123.0,8533599.0
2017-12-13,12000,12050,11400,11500,542390,98136.0,8533599.0
2017-12-14,11600,11700,11100,11150,447526,95150.0,8533599.0
2017-12-15,11150,11150,10250,10400,512865,88749.0,8533599.0
2017-12-18,10550,10550,10200,10250,238288,87469.0,8533599.0
2017-12-19,10300,10300,9530,9890,436526,84397.0,8533599.0
2017-12-20,9890,9980,9590,9600,116346,81923.0,8533599.0
2017-12-21,9530,10050,9530,9540,239729,81411.0,8533599.0
2017-12-22,9560,9920,9560,9920,136274,84653.0,8533599.0
2017-12-26,9990,10100,9730,9740,159085,83117.0,8533599.0
2017-12-27,9850,10300,9780,10050,181976,85763.0,8533599.0
2017-12-28,10250,10650,10200,10400,210223,88749.0,8533599.0
2018-01-02,10450,10800,10300,10800,280288,92163.0,8533599.0
2018-01-03,10800,11300,10500,10700,626735,91310.0,8533599.0
2018-01-04,10750,11250,10500,10800,481904,92163.0,8533599.0
2018-01-05,10850,11350,10850,11100,447361,95776.0,8628439.0
2018-01-08,11200,11450,10850,11400,279434,98364.0,8628439.0
2018-01-09,11250,11400,10800,10800,264557,93187.0,8628439.0
2018-01-10,10850,11100,10550,10800,163815,93187.0,8628439.0
2018-01-11,10750,10900,10600,10800,150843,93187.0,8628439.0
2018-01-12,10900,11300,10600,11050,417150,95344.0,8628439.0
2018-01-15,11150,11550,11000,11300,360835,97501.0,8628439.0
2018-01-16,11200,11800,11150,11600,493413,100090.0,8628439.0
2018-01-17,11600,11650,11250,11500,141865,99227.0,8628439.0
2018-01-18,11650,11800,11050,11750,328354,101384.0,8628439.0
2018-01-19,11900,12000,11450,11450,276658,98796.0,8628439.0
2018-01-22,11350,11700,11150,11500,149355,99227.0,8628439.0
2018-01-23,11650,12250,11500,12250,598510,105698.0,8628439.0
2018-01-24,12200,12400,12000,12100,289172,104404.0,8628439.0
2018-01-25,12100,12100,11550,11800,251319,101816.0,8628439.0
2018-01-26,11950,12250,11800,12000,296051,103541.0,8628439.0
2018-01-29,12050,12200,11700,11850,209587,102247.0,8628439.0
2018-01-30,11900,12000,11400,11450,189819,98796.0,8628439.0
2018-01-31,11350,11450,10850,11000,226959,94913.0,8628439.0
2018-02-01,11000,11250,10650,10850,163261,93619.0,8628439.0
2018-02-02,10800,10950,10500,10850,143452,93619.0,8628439.0
2018-02-05,10500,10750,10200,10200,93841,88010.0,8628439.0
2018-02-06,9620,9920,9120,9810,327940,84645.0,8628439.0
2018-02-07,10000,10150,9410,9410,230608,81194.0,8628439.0
2018-02-08,9550,10150,9520,9950,136765,85853.0,8628439.0
2018-02-09,9550,9800,9500,9690,117068,83610.0,8628439.0
2018-02-12,9770,10650,9770,10350,245946,89304.0,8628439.0
2018-02-13,10900,12950,9950,9950,8138184,85853.0,8628439.0
2018-02-14,10150,10200,9650,9750,731476,84127.0,8628439.0
2018-02-19,9750,10350,9750,10050,432512,86716.0,8628439.0
2018-02-20,10100,10300,9900,9990,312505,86198.0,8628439.0
2018-02-21,9990,10250,9910,10150,188295,87579.0,8628439.0
2018-02-22,10150,10200,9950,10050,94687,86716.0,8628439.0
2018-02-23,10200,11700,10200,10500,2204508,90599.0,8628439.0
2018-02-26,10650,10750,10450,10600,263264,91461.0,8628439.0
2018-02-27,10750,11100,10550,10800,371770,93187.0,8628439.0
2018-02-28,10600,10700,10000,10000,297772,86284.0,8628439.0
2018-03-02,9820,10100,9680,9940,148630,85767.0,8628439.0
2018-03-05,9880,10100,9420,9520,231497,82143.0,8628439.0
2018-03-06,9590,9750,9580,9720,66284,83868.0,8628439.0
2018-03-07,9730,9810,9420,9430,111947,81366.0,8628439.0
2018-03-08,9440,9700,9440,9670,92979,83437.0,8628439.0
2018-03-09,9730,9960,9670,9800,101935,84559.0,8628439.0
2018-03-12,9910,10150,9720,10150,120196,87579.0,8628439.0
2018-03-13,10100,10250,9990,10050,90563,86716.0,8628439.0
2018-03-14,10100,10500,9950,10350,193515,89304.0,8628439.0
2018-03-15,10350,10700,10200,10400,171741,89736.0,8628439.0
2018-03-16,10400,10700,10350,10550,106321,91030.0,8628439.0
2018-03-19,10400,10600,10250,10250,101580,88441.0,8628439.0
2018-03-20,10250,11100,10000,11050,370853,95344.0,8628439.0
2018-03-21,11100,11500,10750,11300,586184,97501.0,8628439.0
2018-03-22,12200,13350,11000,11000,2315882,94913.0,8628439.0
2018-03-23,10500,10950,10250,10250,448288,88441.0,8628439.0
2018-03-26,10250,10800,10000,10600,280841,91461.0,8628439.0
2018-03-27,10850,12000,10700,11800,914730,101816.0,8628439.0
2018-03-28,11500,12600,11350,12000,1038902,103541.0,8628439.0
2018-03-29,11950,12250,11700,11950,340755,103110.0,8628439.0
2018-03-30,12150,12750,11900,12700,864492,109581.0,8628439.0
2018-04-02,12900,13150,12550,12750,523977,110013.0,8628439.0
2018-04-03,12450,14500,12350,13900,2089963,119935.0,8628439.0
2018-04-04,14150,14950,13350,14200,1126206,122524.0,8628439.0
2018-04-05,14400,14500,13500,13750,476112,118641.0,8628439.0
2018-04-06,13650,13850,13350,13450,250034,116053.0,8628439.0
2018-04-09,13300,14200,13150,14050,633372,121230.0,8628439.0
2018-04-10,14000,16250,13800,14500,1914127,125112.0,8628439.0
2018-04-11,14400,14950,14350,14400,572432,124250.0,8628439.0
2018-04-12,14600,14650,13550,13650,379154,117778.0,8628439.0
2018-04-13,13650,13900,13100,13700,327453,118210.0,8628439.0
2018-04-16,13950,14350,13650,14150,347381,122092.0,8628439.0
2018-04-17,14250,14250,13600,13750,191513,118641.0,8628439.0
2018-04-18,14000,14350,13650,13850,266686,119504.0,8628439.0
2018-04-19,13500,13550,11700,12100,1223756,104404.0,8628439.0
2018-04-20,12000,12400,11700,12100,276785,104404.0,8628439.0
2018-04-23,11850,12000,11300,11600,312950,104857.0,9039414.0
2018-04-24,11600,12100,11500,11650,222645,105309.0,9039414.0
2018-04-25,11600,12100,11450,12100,152155,109377.0,9039414.0
2018-04-26,12150,12400,12000,12200,187512,110281.0,9039414.0
2018-04-27,12400,12400,11750,11900,124737,107569.0,9039414.0
2018-04-30,11900,11900,10850,11050,279976,99886.0,9039414.0
2018-05-02,10900,11250,10200,10950,299888,98982.0,9039414.0
2018-05-03,11600,12250,11400,11650,405403,105309.0,9039414.0
2018-05-04,11550,11600,10950,11050,196249,99886.0,9039414.0
2018-05-08,11150,11300,10300,10300,149590,93106.0,9039414.0
2018-05-09,10200,10800,10200,10700,153388,96722.0,9039414.0
2018-05-10,10700,10900,10400,10650,94917,96270.0,9039414.0
2018-05-11,10750,11100,10650,10650,78036,96270.0,9039414.0
2018-05-14,10850,10850,9970,10250,309334,92654.0,9039414.0
2018-05-15,10250,10500,10150,10350,111526,93558.0,9039414.0
2018-05-16,10350,11200,10250,11200,363795,101241.0,9039414.0
2018-05-17,11250,11250,10700,10850,192298,98078.0,9039414.0
2018-05-18,10800,11400,10750,11100,193360,100337.0,9039414.0
2018-05-21,11150,11650,11100,11150,136277,100789.0,9039414.0
2018-05-23,11150,11300,10700,10700,133041,96722.0,9039414.0
2018-05-24,10750,11050,10600,11000,90841,99434.0,9039414.0
2018-05-25,10850,11200,10650,11150,119896,100789.0,9039414.0
2018-05-28,11000,11100,10600,10750,136966,97174.0,9039414.0
2018-05-29,10750,10950,10650,10650,100007,96270.0,9039414.0
2018-05-30,10700,10750,10250,10250,98303,92654.0,9039414.0
2018-05-31,10350,10650,10250,10400,61710,94010.0,9039414.0
2018-06-01,10300,10850,10300,10800,84557,97626.0,9039414.0
2018-06-04,10800,10900,10350,10450,99226,94462.0,9039414.0
2018-06-05,10500,10650,10300,10400,56832,94010.0,9039414.0
2018-06-07,10550,10800,10400,10600,79381,95818.0,9039414.0
2018-06-08,10600,10750,10400,10500,76359,94914.0,9039414.0
2018-06-11,10450,10550,10000,10150,195570,91750.0,9039414.0
2018-06-12,10150,10350,10050,10200,118383,92202.0,9039414.0
2018-06-14,11500,11550,10200,10300,643720,93106.0,9039414.0
2018-06-15,10200,10300,10000,10050,160567,90846.0,9039414.0
2018-06-18,10050,10200,9360,9490,210170,85784.0,9039414.0
2018-06-19,9400,9670,9000,9400,152485,84970.0,9039414.0
2018-06-20,9160,9490,9160,9410,71045,85061.0,9039414.0
2018-06-21,9350,9440,9120,9300,49983,84067.0,9039414.0
2018-06-22,9350,9390,9000,9260,40422,83705.0,9039414.0
2018-06-25,9100,9340,9040,9220,37138,83343.0,9039414.0
2018-06-26,9110,9250,9000,9240,46238,83524.0,9039414.0
2018-06-27,9140,9490,9030,9350,78239,84519.0,9039414.0
2018-06-28,9180,9330,9010,9030,57697,81626.0,9039414.0
2018-06-29,9020,9200,8570,8850,104888,79999.0,9039414.0
2018-07-02,8760,8900,8150,8360,74883,75570.0,9039414.0
2018-07-03,8240,8650,8180,8390,99934,75841.0,9039414.0
2018-07-04,9200,9550,8400,8770,547778,79276.0,9039414.0
2018-07-05,8630,8850,8410,8640,130469,78101.0,9039414.0
2018-07-06,8640,8720,8410,8670,75995,78372.0,9039414.0
2018-07-09,8670,8830,8500,8730,60441,78914.0,9039414.0
2018-07-10,8710,8860,8700,8820,53040,79728.0,9039414.0
2018-07-11,8700,8810,8600,8650,49033,78191.0,9039414.0
2018-07-12,8580,8760,8580,8750,32241,79095.0,9039414.0
2018-07-13,8700,8830,8700,8800,28323,79547.0,9039414.0
2018-07-16,8800,8830,8700,8790,41443,79456.0,9039414.0
2018-07-17,8710,8810,8510,8730,27927,78914.0,9039414.0
2018-07-18,8680,8810,8540,8670,55597,78372.0,9039414.0
2018-07-19,8640,8820,8580,8690,68432,78553.0,9039414.0
2018-07-20,9420,10350,8620,8620,1212198,77920.0,9039414.0
2018-07-23,8550,8570,7910,7910,174812,71502.0,9039414.0
2018-07-24,7830,8150,7780,7830,103051,70779.0,9039414.0
2018-07-25,7830,7890,7360,7420,127282,67072.0,9039414.0
2018-07-26,7450,7710,7450,7650,36825,69152.0,9039414.0
2018-07-27,7570,7870,7570,7790,34824,70417.0,9039414.0
2018-07-30,7740,7870,7650,7750,28903,70055.0,9039414.0
2018-07-31,7830,7990,7750,7910,38660,71502.0,9039414.0
2018-08-01,7900,8250,7900,8150,54133,73671.0,9039414.0
2018-08-02,8230,8230,8020,8020,24925,72496.0,9039414.0
2018-08-03,8110,8110,7900,8000,26087,72315.0,9039414.0
2018-08-06,8030,8180,7880,8180,42875,73942.0,9039414.0
2018-08-07,8110,10150,8050,8840,2949792,79908.0,9039414.0
2018-08-08,8780,9250,8720,9130,431930,82530.0,9039414.0
2018-08-09,9180,9200,8890,8960,229564,80993.0,9039414.0
2018-08-10,8960,9230,8870,9140,154553,82620.0,9039414.0
2018-08-13,9020,9090,8530,8530,127681,77106.0,9039414.0
2018-08-14,8530,8880,8500,8520,60196,77016.0,9039414.0
2018-08-16,8310,8480,7960,8250,120668,74575.0,9039414.0
2018-08-17,8200,8610,8130,8590,76227,77649.0,9039414.0
2018-08-20,8490,9320,8490,8920,200361,80632.0,9039414.0
2018-08-21,8900,9120,8850,9000,92655,81355.0,9039414.0
2018-08-22,9010,9110,8910,8960,52813,80993.0,9039414.0
2018-08-23,8930,9160,8930,9100,56422,82259.0,9039414.0
2018-08-24,9110,9190,9010,9190,112983,83072.0,9039414.0
2018-08-27,9250,9490,9130,9470,199716,85603.0,9039414.0
2018-08-28,9570,9640,9100,9260,130926,83705.0,9039414.0
2018-08-29,9260,9560,9260,9360,73463,84880.0,9068416.0
2018-08-30,9360,9600,9360,9420,81852,85424.0,9068416.0
2018-08-31,9400,9790,9280,9660,256512,87601.0,9068416.0
2018-09-03,9700,9820,9650,9710,123417,88054.0,9068416.0
2018-09-04,9890,9910,9560,9610,178873,87147.0,9068416.0
2018-09-05,9610,9810,9310,9350,114796,84790.0,9068416.0
2018-09-06,9350,9600,9170,9400,72025,85243.0,9068416.0
2018-09-07,9400,9630,9210,9400,103229,85243.0,9068416.0
2018-09-10,9420,9510,9170,9210,75836,83520.0,9068416.0
2018-09-11,9210,9450,9060,9340,54708,84699.0,9068416.0
2018-09-12,9300,9870,9250,9730,256638,88236.0,9068416.0
2018-09-13,9660,9770,9540,9690,77419,87873.0,9068416.0
