오파스넷(173130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-29,12550,12600,12350,12600,110859,50726.0,4025902.0
2019-01-30,12600,12900,12450,12550,163858,50525.0,4025902.0
2019-01-31,12650,12700,12450,12600,74412,50726.0,4025902.0
2019-02-01,12600,12650,12400,12450,66991,50122.0,4025902.0
2019-02-07,12500,12600,12350,12550,42816,50525.0,4025902.0
2019-02-08,12400,12700,12400,12550,54488,50525.0,4025902.0
2019-02-11,12700,12900,12500,12850,181288,51733.0,4025902.0
2019-02-12,12900,12950,12600,12650,117386,50928.0,4025902.0
2019-02-13,12650,12850,12500,12800,92335,51532.0,4025902.0
2019-02-14,12900,12900,12550,12650,76320,50928.0,4025902.0
2019-02-15,12750,12750,12500,12550,67496,50525.0,4025902.0
2019-02-18,12500,12700,12500,12650,38576,50928.0,4025902.0
2019-02-19,12700,13000,12600,12700,267960,51129.0,4025902.0
2019-02-20,12850,12850,12550,12550,70141,50525.0,4025902.0
2019-02-21,12650,12650,11750,11750,97458,47304.0,4025902.0
2019-02-22,11800,12000,11300,11500,112319,46298.0,4025902.0
2019-02-25,11650,12000,11550,11750,44455,47304.0,4025902.0
2019-02-26,11900,12250,11700,12050,35751,48512.0,4025902.0
2019-02-27,11900,12150,11850,12000,24669,48311.0,4025902.0
2019-02-28,12150,12150,10750,11000,226574,44285.0,4025902.0
2019-03-04,11000,11400,11000,11250,28967,45291.0,4025902.0
2019-03-05,11250,11400,11250,11300,16902,45493.0,4025902.0
2019-03-06,11350,11600,11300,11350,24516,45694.0,4025902.0
2019-03-07,11450,11450,11150,11150,44434,44889.0,4025902.0
2019-03-08,11050,11300,10750,11200,33320,45090.0,4025902.0
2019-03-11,11000,11200,10700,11050,48885,44486.0,4025902.0
2019-03-12,10950,11100,10750,10900,54869,43882.0,4025902.0
2019-03-13,10950,11000,10700,10900,35473,43882.0,4025902.0
2019-03-14,10850,11300,10850,11000,74028,44285.0,4025902.0
2019-03-15,11050,11200,10800,11000,61736,44285.0,4025902.0
2019-03-18,11100,11100,10750,10800,40888,43480.0,4025902.0
2019-03-19,10750,11300,10750,11250,85326,45291.0,4025902.0
2019-03-20,11400,11550,11100,11200,59692,45090.0,4025902.0
2019-03-21,11050,11350,11000,11150,49411,44889.0,4025902.0
2019-03-22,11300,11300,10950,11100,40875,44688.0,4025902.0
2019-03-25,10900,11000,10700,10850,34016,43681.0,4025902.0
2019-03-26,10900,11100,10900,11100,38684,44688.0,4025902.0
2019-03-27,11250,11250,11000,11000,31220,44285.0,4025902.0
2019-03-28,10950,11100,10800,10900,27202,43882.0,4025902.0
2019-03-29,10900,11000,10750,11000,29340,44285.0,4025902.0
2019-04-01,10950,11250,10950,11150,45206,44889.0,4025902.0
2019-04-02,11200,11600,11100,11450,111619,46097.0,4025902.0
2019-04-03,11350,11900,11250,11800,143459,47506.0,4025902.0
2019-04-04,12050,12250,11650,11900,328797,47908.0,4025902.0
2019-04-05,11850,12000,11650,11800,84401,47506.0,4025902.0
2019-04-08,11750,12000,11350,11650,77120,46902.0,4025902.0
2019-04-09,11600,13350,11600,12650,1817698,50928.0,4025902.0
2019-04-10,12500,12850,12200,12700,245184,51129.0,4025902.0
2019-04-11,12800,12950,12400,12600,269884,50726.0,4025902.0
2019-04-12,12800,13250,12550,12700,232222,51129.0,4025902.0
2019-04-15,12800,12950,12450,12750,141223,51330.0,4025902.0
2019-04-16,12650,12800,12250,12450,116567,50122.0,4025902.0
2019-04-17,12450,13200,12350,12350,326624,49720.0,4025902.0
2019-04-18,12250,12350,11750,11750,133087,47304.0,4025902.0
2019-04-19,11850,12100,11600,11950,59881,48110.0,4025902.0
2019-04-22,11900,12100,11400,11400,77835,45895.0,4025902.0
2019-04-23,11400,11500,10950,11150,93631,44889.0,4025902.0
2019-04-24,11100,11300,10800,10950,72056,44084.0,4025902.0
2019-04-25,10800,10850,9740,9970,195318,40138.0,4025902.0
2019-04-26,9920,10050,9410,9440,91396,38005.0,4025902.0
2019-04-29,9500,12150,9440,10700,748142,43077.0,4025902.0
2019-04-30,10700,11200,10300,10650,194154,42876.0,4025902.0
2019-05-02,10500,11450,10450,11200,194364,45090.0,4025902.0
2019-05-03,11500,11500,11000,11300,92120,45493.0,4025902.0
2019-05-07,11000,11300,10850,11000,51455,44285.0,4025902.0
2019-05-08,10700,11150,10700,10950,46525,44084.0,4025902.0
2019-05-09,10850,11150,10000,10500,82843,42272.0,4025902.0
2019-05-10,10400,10600,10000,10300,56161,41467.0,4025902.0
2019-05-13,10200,10800,10200,10450,36939,42071.0,4025902.0
2019-05-14,10200,10450,10000,10200,49405,41064.0,4025902.0
2019-05-15,10300,13150,10300,11650,1229454,46902.0,4025902.0
2019-05-16,11750,12150,11450,11900,325939,47908.0,4025902.0
2019-05-17,12300,12950,11700,11900,499442,47908.0,4025902.0
2019-05-20,12000,12250,11650,11950,154269,48110.0,4025902.0
2019-05-21,11900,13050,11800,12300,666805,49519.0,4025902.0
2019-05-22,12350,12600,11850,11950,164268,48110.0,4025902.0
2019-05-23,11900,12550,11450,11600,237624,46700.0,4025902.0
2019-05-24,11450,11800,11250,11800,99426,47506.0,4025902.0
2019-05-27,12000,12600,11850,12550,305184,50525.0,4025902.0
2019-05-28,12450,12850,12350,12750,268771,51330.0,4025902.0
2019-05-29,12600,13250,12250,12350,333101,49720.0,4025902.0
2019-05-30,12350,12600,11900,12400,155763,49921.0,4025902.0
2019-05-31,12300,12600,12200,12400,89800,49921.0,4025902.0
2019-06-03,12450,12700,12100,12400,96215,49921.0,4025902.0
2019-06-04,12300,12450,12050,12400,87756,49921.0,4025902.0
2019-06-05,12700,13200,12400,12600,683582,50726.0,4025902.0
2019-06-07,12600,13500,12400,13500,529433,54350.0,4025902.0
2019-06-10,13800,16000,13300,15200,3378730,61194.0,4025902.0
2019-06-11,15100,15350,14750,15100,476913,60791.0,4025902.0
2019-06-12,15050,15150,14200,14500,418696,58376.0,4025902.0
2019-06-13,14550,15400,14450,15350,574939,61798.0,4025902.0
2019-06-14,15350,15400,14700,14850,274503,59785.0,4025902.0
2019-06-17,14850,15000,14250,14450,167586,58174.0,4025902.0
2019-06-18,14500,14900,14200,14250,151978,57369.0,4025902.0
2019-06-19,14400,14400,13600,13900,189698,55960.0,4025902.0
2019-06-20,13800,14200,13700,13900,101064,55960.0,4025902.0
2019-06-21,14050,14550,14000,14300,144086,57570.0,4025902.0
2019-06-24,14200,14300,13900,14000,65747,56363.0,4025902.0
2019-06-25,14000,14150,13100,13500,131801,54350.0,4025902.0
2019-06-26,13500,13600,13000,13200,131663,53142.0,4025902.0
2019-06-27,11400,11750,10900,10950,675079,44084.0,4025902.0
2019-06-28,10850,11150,9760,9870,496898,39736.0,4025902.0
2019-07-01,10000,10200,9450,9520,207032,38327.0,4025902.0
2019-07-02,9530,9930,9230,9630,173127,38769.0,4025902.0
2019-07-03,9560,9850,9510,9620,74065,38729.0,4025902.0
2019-07-04,9610,9680,9080,9320,93211,37521.0,4025902.0
2019-07-05,9170,9390,9080,9230,95818,37159.0,4025902.0
2019-07-08,9100,9190,8500,8630,71618,34744.0,4025902.0
2019-07-09,8630,9000,8630,8880,92984,35750.0,4025902.0
2019-07-10,8810,9350,8810,9200,119702,37038.0,4025902.0
2019-07-11,9260,9330,9160,9180,56280,36958.0,4025902.0
2019-07-12,9310,9560,9000,9530,71123,38367.0,4025902.0
2019-07-15,9440,9550,9140,9270,64636,37320.0,4025902.0
2019-07-16,9160,9200,8950,9100,60166,36636.0,4025902.0
2019-07-17,8930,9100,8670,8760,49940,35267.0,4025902.0
2019-07-18,8670,8920,8670,8710,37080,35066.0,4025902.0
2019-07-19,8760,9090,8760,9000,59472,36233.0,4025902.0
2019-07-22,9050,9240,8950,9120,21132,36716.0,4025902.0
2019-07-23,9130,9290,8990,9000,31465,36233.0,4025902.0
2019-07-24,8910,9170,8620,8710,34907,35066.0,4025902.0
2019-07-25,8700,8890,8020,8530,76956,34341.0,4025902.0
2019-07-26,8320,8700,8170,8330,53758,33536.0,4025902.0
2019-07-29,8180,8450,7500,7570,78232,30476.0,4025902.0
2019-07-30,7420,8900,7420,8230,253082,33133.0,4025902.0
2019-07-31,8100,8410,7950,8150,44582,32811.0,4025902.0
2019-08-01,8420,8930,8030,8170,77900,32892.0,4025902.0
2019-08-02,8030,8400,7870,8310,57432,33455.0,4025902.0
2019-08-05,8190,8300,7450,7670,62444,30879.0,4025902.0
2019-08-06,7550,7730,7100,7230,68134,29107.0,4025902.0
2019-08-07,7100,7520,7100,7420,53009,29872.0,4025902.0
2019-08-08,7460,8060,7460,8050,52917,32409.0,4025902.0
2019-08-09,8200,8230,7880,7980,38154,32127.0,4025902.0
2019-08-12,7950,8220,7800,8200,32253,33012.0,4025902.0
2019-08-13,8030,8190,7900,8050,29552,32409.0,4025902.0
2019-08-14,8070,8400,8070,8200,72921,33012.0,4025902.0
2019-08-16,5860,6660,5740,6250,1011299,25162.0,4025902.0
2019-08-19,6270,6370,6180,6260,118871,25202.0,4025902.0
2019-08-20,6190,6610,6190,6590,118992,26531.0,4025902.0
2019-08-21,6590,6700,6480,6530,54173,26289.0,4025902.0
2019-08-22,6520,7170,6520,6900,114084,27779.0,4025902.0
2019-08-23,6900,6990,6620,6870,67164,27658.0,4025902.0
2019-08-26,6610,6990,6610,6760,30131,27215.0,4025902.0
2019-08-27,6760,7090,6760,6940,29167,27940.0,4025902.0
2019-08-28,7140,7140,6850,6970,19675,28061.0,4025902.0
2019-08-29,6970,7400,6920,7000,29644,28181.0,4025902.0
2019-08-30,7020,7260,7020,7240,31470,29148.0,4025902.0
2019-09-02,7050,7300,7050,7220,19410,29067.0,4025902.0
2019-09-03,7230,7340,7180,7270,24609,29268.0,4025902.0
2019-09-04,7270,7470,7250,7430,41998,29912.0,4025902.0
2019-09-05,7480,7580,7100,7280,54074,29309.0,4025902.0
2019-09-06,7280,7430,7060,7140,18072,28745.0,4025902.0
2019-09-09,7110,7140,6900,6990,31690,28141.0,4025902.0
2019-09-10,6800,6980,6750,6820,26509,27457.0,4025902.0
2019-09-11,6800,7000,6800,7000,13742,28181.0,4025902.0
2019-09-16,6980,7280,6980,7260,20235,29228.0,4025902.0
2019-09-17,7140,7470,7120,7150,15046,28785.0,4025902.0
2019-09-18,7290,7290,7000,7160,10627,28825.0,4025902.0
2019-09-19,7240,7300,7000,7100,22336,28584.0,4025902.0
2019-09-20,7110,7110,6860,6990,23480,28141.0,4025902.0
2019-09-23,6990,6990,6800,6830,18197,27497.0,4025902.0
2019-09-24,6780,6880,6660,6790,16450,27336.0,4025902.0
2019-09-25,6840,6840,6510,6600,20160,26571.0,4025902.0
2019-09-26,6540,6680,6430,6580,22572,26490.0,4025902.0
2019-09-27,6420,6710,6420,6580,31144,26490.0,4025902.0
2019-09-30,6690,6690,6300,6430,9081,25887.0,4025902.0
2019-10-01,6400,6490,6160,6450,61717,25967.0,4025902.0
2019-10-02,6400,6740,6250,6630,44338,26692.0,4025902.0
2019-10-04,6790,6790,6500,6650,10538,26772.0,4025902.0
2019-10-07,6680,6680,6350,6350,19672,25564.0,4025902.0
