한컴MDS(086960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-05-07,14550,15000,14550,15000,90837,130402.0,8693471.0
2013-05-08,15000,15400,14850,15350,165424,133445.0,8693471.0
2013-05-09,15350,15450,15050,15300,72502,133010.0,8693471.0
2013-05-10,15200,15300,14550,15000,91189,130402.0,8693471.0
2013-05-13,14650,14850,14450,14450,59415,125621.0,8693471.0
2013-05-14,14300,14500,13950,14200,92677,123447.0,8693471.0
2013-05-15,14200,14450,13700,14400,57648,125186.0,8693471.0
2013-05-16,14400,14600,14100,14500,45612,126055.0,8693471.0
2013-05-20,14550,14900,14450,14800,91003,128663.0,8693471.0
2013-05-21,14750,15100,14550,15100,89096,131271.0,8693471.0
2013-05-22,15150,15250,14800,15050,93814,130837.0,8693471.0
2013-05-23,15050,15050,14700,14850,48922,129098.0,8693471.0
2013-05-24,14850,15200,14750,15000,77368,130402.0,8693471.0
2013-05-27,15100,15350,14850,14850,154541,129098.0,8693471.0
2013-05-28,15000,15050,14800,14850,52582,129098.0,8693471.0
2013-05-29,14950,15400,14650,14650,144652,127359.0,8693471.0
2013-05-30,14700,14850,14000,14350,115151,124751.0,8693471.0
2013-05-31,14400,14500,13650,14450,112134,125621.0,8693471.0
2013-06-03,14150,14400,13900,14350,62497,124751.0,8693471.0
2013-06-04,14250,14450,14100,14300,32441,124317.0,8693471.0
2013-06-05,14200,14450,13900,14100,69551,122578.0,8693471.0
2013-06-07,13950,14150,13400,13800,41714,119970.0,8693471.0
2013-06-10,14000,14250,13750,14200,31423,123447.0,8693471.0
2013-06-11,14200,14200,13850,14050,15428,122143.0,8693471.0
2013-06-12,14000,14100,13900,14000,15909,121709.0,8693471.0
2013-06-13,14000,14000,13450,13750,59132,119535.0,8693471.0
2013-06-14,13700,13950,13400,13750,54202,119535.0,8693471.0
2013-06-17,13600,13850,13200,13500,26988,117362.0,8693471.0
2013-06-18,13400,13950,13300,13900,36947,120839.0,8693471.0
2013-06-19,13850,14300,13700,14150,47989,123013.0,8693471.0
2013-06-20,14000,14200,13750,14150,23940,123013.0,8693471.0
2013-06-21,14000,14200,13500,14050,21117,122143.0,8693471.0
2013-06-24,13900,14150,13450,13700,39754,119101.0,8693471.0
2013-06-25,13450,13600,11900,12750,153348,110842.0,8693471.0
2013-06-26,12800,13350,12550,13350,73302,116058.0,8693471.0
2013-06-27,13100,13700,13100,13600,28550,118231.0,8693471.0
2013-06-28,13700,13900,13500,13900,35797,120839.0,8693471.0
2013-07-01,13900,13950,13550,13550,35299,117797.0,8693471.0
2013-07-02,13500,13800,13150,13500,50213,117362.0,8693471.0
2013-07-03,13450,13500,13100,13300,40853,115623.0,8693471.0
2013-07-04,13200,13700,13200,13350,63849,116058.0,8693471.0
2013-07-05,13400,13600,13350,13350,51154,116058.0,8693471.0
2013-07-08,13350,13450,13000,13100,73658,113884.0,8693471.0
2013-07-09,13100,13800,13000,13800,117960,119970.0,8693471.0
2013-07-10,13900,14600,13800,14250,344415,123882.0,8693471.0
2013-07-11,14400,14600,14150,14350,143285,124751.0,8693471.0
2013-07-12,14300,14700,14250,14550,104334,126490.0,8693471.0
2013-07-15,14500,14950,14150,14650,120990,127359.0,8693471.0
2013-07-16,14650,15000,14650,14750,151193,128229.0,8693471.0
2013-07-17,14850,14850,14250,14450,150697,125621.0,8693471.0
2013-07-18,14450,14750,14350,14450,52064,125621.0,8693471.0
2013-07-19,14450,14950,14350,14800,140305,128663.0,8693471.0
2013-07-22,14700,15550,14700,15400,284487,133879.0,8693471.0
2013-07-23,15400,15750,15350,15650,153727,136053.0,8693471.0
2013-07-24,15600,15700,15350,15600,93843,135618.0,8693471.0
2013-07-25,15600,15850,15150,15300,107240,133010.0,8693471.0
2013-07-26,15300,15900,15150,15900,123662,138226.0,8693471.0
2013-07-29,15950,16000,15400,15500,105159,134749.0,8693471.0
2013-07-30,15400,15900,15400,15500,83389,134749.0,8693471.0
2013-07-31,15400,16300,15300,16100,178813,139965.0,8693471.0
2013-08-01,16100,16350,15900,16050,78054,139530.0,8693471.0
2013-08-02,16000,16100,15800,16000,56025,139096.0,8693471.0
2013-08-05,16300,16300,15950,16000,56595,139096.0,8693471.0
2013-08-06,16050,16100,15650,15950,80567,138661.0,8693471.0
2013-08-07,15700,16400,15700,15850,128540,137792.0,8693471.0
2013-08-08,15950,16100,15700,15700,41995,136487.0,8693471.0
2013-08-09,15900,16100,15550,15850,89884,137792.0,8693471.0
2013-08-12,15800,15900,15400,15450,92272,134314.0,8693471.0
2013-08-13,15450,15700,15200,15400,97114,133879.0,8693471.0
2013-08-14,15450,15550,15200,15400,83309,133879.0,8693471.0
2013-08-16,15200,15400,15050,15200,60212,132141.0,8693471.0
2013-08-19,15150,15350,14900,15200,45943,132141.0,8693471.0
2013-08-20,15000,15200,14550,14900,66750,129533.0,8693471.0
2013-08-21,14850,15000,14550,14750,62463,128229.0,8693471.0
2013-08-22,14550,14700,14000,14300,84417,124317.0,8693471.0
2013-08-23,14300,14800,14300,14600,80805,126925.0,8693471.0
2013-08-26,14900,15600,14750,15450,183034,134314.0,8693471.0
2013-08-27,15450,15600,15000,15050,85073,130837.0,8693471.0
2013-08-28,14700,15200,14550,15050,88073,130837.0,8693471.0
2013-08-29,15150,15600,15050,15400,103083,133879.0,8693471.0
2013-08-30,15400,15450,14850,15150,72055,131706.0,8693471.0
2013-09-02,14950,15250,14900,15100,36150,131271.0,8693471.0
2013-09-03,15250,15800,15200,15400,161347,133879.0,8693471.0
2013-09-04,15450,15550,14750,15200,98471,132141.0,8693471.0
2013-09-05,15000,15200,14800,14900,84858,129533.0,8693471.0
2013-09-06,14900,15050,14350,14500,125647,126055.0,8693471.0
2013-09-09,14500,14550,14050,14400,50480,125186.0,8693471.0
2013-09-10,14400,15000,14400,14700,88049,127794.0,8693471.0
2013-09-11,14600,14850,14500,14850,41219,129098.0,8693471.0
2013-09-12,14850,15200,14550,14750,48626,128229.0,8693471.0
2013-09-13,14750,14850,14450,14550,24854,126490.0,8693471.0
2013-09-16,14600,14700,14300,14450,26624,125621.0,8693471.0
2013-09-17,14500,14550,14100,14200,40670,123447.0,8693471.0
2013-09-23,14800,14850,14400,14500,83345,126055.0,8693471.0
2013-09-24,14250,14600,14150,14250,34866,123882.0,8693471.0
2013-09-25,14300,14600,14200,14400,26049,125186.0,8693471.0
2013-09-26,14400,14700,14250,14400,37382,125186.0,8693471.0
2013-09-27,14500,14950,14400,14800,63606,128663.0,8693471.0
2013-09-30,14850,14850,14500,14800,32808,128663.0,8693471.0
2013-10-01,14500,15000,14500,14700,36827,127794.0,8693471.0
2013-10-02,14650,14800,14500,14600,20987,126925.0,8693471.0
2013-10-04,14450,14650,14200,14400,18578,125186.0,8693471.0
2013-10-07,14400,14650,14200,14350,24871,124751.0,8693471.0
2013-10-08,14400,14400,13950,14250,31891,123882.0,8693471.0
2013-10-10,14250,14500,14000,14100,37386,122578.0,8693471.0
2013-10-11,14200,14300,13700,13700,57784,119101.0,8693471.0
2013-10-14,13700,13850,13500,13850,39413,120405.0,8693471.0
2013-10-15,13750,13900,13200,13350,119398,116058.0,8693471.0
2013-10-16,13200,13500,13200,13450,51855,116927.0,8693471.0
2013-10-17,13450,13600,12850,13400,111607,116493.0,8693471.0
2013-10-18,13300,13800,13150,13750,69695,119535.0,8693471.0
2013-10-21,13750,14150,13700,14000,108718,121709.0,8693471.0
2013-10-22,14050,14100,13850,14000,48137,121709.0,8693471.0
2013-10-23,14100,14200,13900,14050,43906,122143.0,8693471.0
2013-10-24,14000,14800,14000,14800,99503,128663.0,8693471.0
2013-10-25,14800,15200,14600,15200,85909,132141.0,8693471.0
2013-10-28,15100,15200,14750,15000,61896,130402.0,8693471.0
2013-10-29,15000,15050,14600,14800,59259,128663.0,8693471.0
2013-10-30,14800,15000,14650,14950,56844,129967.0,8693471.0
2013-10-31,15050,15350,14700,14900,81884,129533.0,8693471.0
2013-11-01,15150,15200,14800,15000,28104,130402.0,8693471.0
2013-11-04,15000,15150,14800,14900,22131,129533.0,8693471.0
2013-11-05,14900,15000,14600,14700,38295,127794.0,8693471.0
2013-11-06,14600,14700,14350,14700,67228,127794.0,8693471.0
2013-11-07,14700,15150,14550,14700,100374,127794.0,8693471.0
2013-11-08,14500,14800,14450,14700,40625,127794.0,8693471.0
2013-11-11,14550,14800,14100,14350,127369,124751.0,8693471.0
2013-11-12,14200,14300,13800,14250,112396,123882.0,8693471.0
2013-11-13,14250,14300,13850,14000,71374,121709.0,8693471.0
2013-11-14,14050,14650,14000,14550,66214,126490.0,8693471.0
2013-11-15,14600,15100,14600,14900,131636,129533.0,8693471.0
2013-11-18,14900,15050,14650,14750,66452,128229.0,8693471.0
2013-11-19,14750,14900,14350,14650,58940,127359.0,8693471.0
2013-11-20,14600,14850,14400,14650,33621,127359.0,8693471.0
2013-11-21,14650,14750,14300,14500,22880,126055.0,8693471.0
2013-11-22,14550,15100,14400,15000,71377,130402.0,8693471.0
2013-11-25,15050,15150,14800,15000,57430,130402.0,8693471.0
2013-11-26,15000,15100,14800,14850,94610,129098.0,8693471.0
2013-11-27,14900,15000,14650,14950,66326,129967.0,8693471.0
2013-11-28,14900,15400,14850,14950,178472,129967.0,8693471.0
2013-11-29,14950,15050,14600,15000,95060,130402.0,8693471.0
2013-12-02,14900,15150,14750,14850,46297,129098.0,8693471.0
2013-12-03,14850,15000,14300,14850,93389,129098.0,8693471.0
2013-12-04,14850,14850,14450,14600,29098,126925.0,8693471.0
2013-12-05,14400,14750,14350,14550,31113,126490.0,8693471.0
2013-12-06,14400,14700,14400,14600,26314,126925.0,8693471.0
2013-12-09,14650,14750,14150,14250,51838,123882.0,8693471.0
2013-12-10,14100,14300,13850,13850,66112,120405.0,8693471.0
2013-12-11,13750,14150,13700,13900,42890,120839.0,8693471.0
2013-12-12,13700,14200,13650,14150,23874,123013.0,8693471.0
2013-12-13,14150,14350,13950,14300,26102,124317.0,8693471.0
2013-12-16,14150,14350,14000,14200,34667,123447.0,8693471.0
2013-12-17,14300,14300,14050,14200,7066,123447.0,8693471.0
2013-12-18,14200,14400,14000,14350,25711,124751.0,8693471.0
2013-12-19,14350,14550,14150,14400,32068,125186.0,8693471.0
2013-12-20,14550,14550,14150,14350,31520,124751.0,8693471.0
2013-12-23,14350,14500,14150,14400,27124,125186.0,8693471.0
2013-12-24,14400,14500,14300,14400,20555,125474.0,8713471.0
2013-12-26,14500,14500,14300,14400,12863,125474.0,8713471.0
2013-12-27,14300,14450,14200,14300,34965,124603.0,8713471.0
2013-12-30,14500,14650,14400,14650,48702,127652.0,8713471.0
2014-01-02,14750,14950,14650,14850,77929,129395.0,8713471.0
2014-01-03,14800,15500,14800,15300,308593,133316.0,8713471.0
2014-01-06,15400,15750,15350,15750,183386,137237.0,8713471.0
2014-01-07,15750,16000,15450,15800,168560,137673.0,8713471.0
2014-01-08,15950,16400,15850,16200,338141,141158.0,8713471.0
2014-01-09,16500,16550,16150,16350,170234,142465.0,8713471.0
2014-01-10,16450,16600,16050,16550,136130,144208.0,8713471.0
2014-01-13,16700,17350,16550,17150,229398,149436.0,8713471.0
2014-01-14,17300,18150,17150,17800,311904,155100.0,8713471.0
2014-01-15,18100,18250,17600,17950,187010,156407.0,8713471.0
2014-01-16,17800,18800,17750,18350,200298,159892.0,8713471.0
2014-01-17,18650,18650,17900,18600,189307,162071.0,8713471.0
2014-01-20,18400,18600,17800,17850,166662,155535.0,8713471.0
2014-01-21,18000,18150,17550,17800,283833,155100.0,8713471.0
2014-01-22,17850,18650,17500,18550,308075,161635.0,8713471.0
2014-01-23,18650,18650,18250,18450,152456,160764.0,8713471.0
2014-01-24,18400,19000,18200,18800,172457,163813.0,8713471.0
2014-01-27,18400,19150,18100,19000,230592,165556.0,8713471.0
2014-01-28,19000,19350,17950,18050,346501,157278.0,8713471.0
2014-01-29,18250,18350,17750,18100,224912,157714.0,8713471.0
2014-02-03,17900,18650,17900,18650,211313,162506.0,8713471.0
2014-02-04,18450,18600,18050,18200,138263,158585.0,8713471.0
2014-02-05,18350,18550,18000,18150,143159,158149.0,8713471.0
2014-02-06,18100,18700,18000,18300,162909,159457.0,8713471.0
2014-02-07,18600,18950,18300,18600,140389,162071.0,8713471.0
2014-02-10,18700,18750,18300,18350,86399,159892.0,8713471.0
2014-02-11,18400,18400,17750,18100,172728,157714.0,8713471.0
2014-02-12,18250,18600,18100,18350,128502,159892.0,8713471.0
2014-02-13,18450,18450,17400,17400,230369,151614.0,8713471.0
2014-02-14,17300,17950,17250,17900,202406,155971.0,8713471.0
2014-02-17,17900,18000,17600,17950,93302,156407.0,8713471.0
2014-02-18,17850,18000,17550,17800,102708,155100.0,8713471.0
2014-02-19,17900,17900,17400,17700,151932,154228.0,8713471.0
2014-02-20,17550,18200,17550,17650,162539,153793.0,8713471.0
2014-02-21,17850,18100,17650,17800,117714,155100.0,8713471.0
2014-02-24,17700,17950,17550,17700,70690,154228.0,8713471.0
2014-02-25,17750,19000,17700,18600,378241,162071.0,8713471.0
2014-02-26,18800,19850,18700,19200,330276,167299.0,8713471.0
2014-02-27,19050,19350,18900,19300,131407,168170.0,8713471.0
2014-02-28,19100,19200,18750,18800,115063,163813.0,8713471.0
2014-03-03,18700,19500,18500,19250,174919,167734.0,8713471.0
2014-03-04,19100,20350,19050,20200,362507,176196.0,8722565.0
2014-03-05,20300,21600,19150,19800,906477,172707.0,8722565.0
2014-03-06,19800,19800,19150,19700,209365,171835.0,8722565.0
2014-03-07,19850,20350,19500,20100,276847,175324.0,8722565.0
2014-03-10,19950,20250,19400,19400,123136,169218.0,8722565.0
2014-03-11,19550,20550,19500,20450,218227,178376.0,8722565.0
2014-03-12,20450,20700,19850,19850,129229,173143.0,8722565.0
2014-03-13,20000,20850,19900,20500,160571,178813.0,8722565.0
2014-03-14,20150,20350,20000,20000,92205,174451.0,8722565.0
2014-03-17,20300,20800,19000,19100,312269,166601.0,8722565.0
2014-03-18,19450,19800,19200,19650,136457,171398.0,8722565.0
2014-03-19,19950,20250,19500,19550,126408,170526.0,8722565.0
2014-03-20,19300,21600,19300,21350,407659,186227.0,8722565.0
2014-03-21,21800,22600,20600,20600,907147,179685.0,8722565.0
2014-03-24,20650,20850,20100,20300,233522,177068.0,8722565.0
2014-03-25,20300,20450,19050,19100,330123,166601.0,8722565.0
2014-03-26,19150,19900,18900,19650,193299,171398.0,8722565.0
2014-03-27,19700,19750,18700,18900,194172,164856.0,8722565.0
2014-03-28,18900,19450,18850,19000,133896,165729.0,8722565.0
2014-03-31,19250,19250,18250,18900,224663,164856.0,8722565.0
2014-04-01,18900,19350,18900,19150,134027,167037.0,8722565.0
2014-04-02,19300,19550,18750,19550,183848,170526.0,8722565.0
2014-04-03,19600,20300,19500,19800,280466,172707.0,8722565.0
2014-04-04,19800,20300,19600,20250,202239,176632.0,8722565.0
2014-04-07,19800,19950,19350,19400,163831,169218.0,8722565.0
2014-04-08,19400,19850,18900,19600,180243,170962.0,8722565.0
2014-04-09,19600,19750,18650,18700,194827,163112.0,8722565.0
2014-04-10,18800,18950,18300,18850,166908,164420.0,8722565.0
2014-04-11,18450,18850,18350,18750,99281,163548.0,8722565.0
2014-04-14,18450,18700,18250,18550,100568,161804.0,8722565.0
2014-04-15,18700,19200,18600,18850,178765,164420.0,8722565.0
2014-04-16,19000,19350,18700,19300,107247,168346.0,8722565.0
2014-04-17,19450,19850,19100,19700,156015,171835.0,8722565.0
2014-04-18,19900,20100,19700,19850,125077,173143.0,8722565.0
2014-04-21,19950,20800,19950,20250,244825,176632.0,8722565.0
2014-04-22,20350,21200,20350,21200,274317,184918.0,8722565.0
2014-04-23,21400,23150,21050,22350,632987,194949.0,8722565.0
2014-04-24,22400,22750,21500,22250,251087,194077.0,8722565.0
2014-04-25,22150,23100,22150,23050,245576,201055.0,8722565.0
2014-04-28,23050,23700,22650,23250,226394,203567.0,8755565.0
2014-04-29,23100,23300,22350,23000,204849,201378.0,8755565.0
2014-04-30,22900,23250,22600,22900,79670,200502.0,8755565.0
2014-05-02,23000,23200,22200,22400,107415,196125.0,8755565.0
2014-05-07,22600,22900,22300,22600,71797,197876.0,8755565.0
2014-05-08,22550,22950,22400,22600,65094,197876.0,8755565.0
2014-05-09,22450,23150,22300,22300,90511,195249.0,8755565.0
2014-05-12,22300,22500,22050,22400,52614,196125.0,8755565.0
2014-05-13,22450,23350,22200,22900,99189,200502.0,8755565.0
2014-05-14,23000,23300,22400,22800,62412,199627.0,8755565.0
2014-05-15,22900,23750,21850,22900,187378,200502.0,8755565.0
2014-05-16,22700,22900,22000,22700,73403,198751.0,8755565.0
2014-05-19,22900,23200,21300,21500,116332,188245.0,8755565.0
2014-05-20,21500,22300,21500,22000,87105,192622.0,8755565.0
2014-05-21,22100,22500,21850,22050,35732,193060.0,8755565.0
2014-05-22,21850,22150,20900,21200,124351,185618.0,8755565.0
2014-05-23,21300,21550,21050,21150,63544,185180.0,8755565.0
2014-05-26,21050,21600,21050,21050,30057,184305.0,8755565.0
2014-05-27,21250,21500,19900,20400,181439,178614.0,8755565.0
2014-05-28,20500,21000,20250,21000,63361,183867.0,8755565.0
2014-05-29,21000,21000,20000,20300,118751,177738.0,8755565.0
2014-05-30,20700,20700,20150,20250,37025,177300.0,8755565.0
2014-06-02,20000,20500,19900,19900,36894,174236.0,8755565.0
2014-06-03,19600,20500,19600,20250,74391,177300.0,8755565.0
2014-06-05,20500,20500,19000,20250,108740,177300.0,8755565.0
2014-06-09,20300,20300,19350,19850,65002,173798.0,8755565.0
2014-06-10,19600,21150,19550,20950,82675,183429.0,8755565.0
2014-06-11,20500,21050,20500,20700,43305,181240.0,8755565.0
2014-06-12,21000,21200,20550,21200,46753,186360.0,8790565.0
2014-06-13,21600,22200,21350,21700,125758,190755.0,8790565.0
2014-06-16,21950,21950,21350,21500,33097,188997.0,8790565.0
2014-06-17,21500,22100,21500,21700,60418,190755.0,8790565.0
2014-06-18,21600,22100,21550,21750,40942,191195.0,8790565.0
2014-06-19,21750,22000,21500,21850,39095,192074.0,8790565.0
2014-06-20,21650,21900,21200,21250,38640,186800.0,8790565.0
2014-06-23,21350,21450,20200,20300,65602,178448.0,8790565.0
2014-06-24,20300,20800,19800,20450,67260,179767.0,8790565.0
2014-06-25,20600,20800,20150,20450,34101,179767.0,8790565.0
2014-06-26,20450,21550,20400,21500,81773,188997.0,8790565.0
2014-06-27,21800,21800,21250,21300,30011,187239.0,8790565.0
2014-06-30,21300,21950,21200,21500,52526,188997.0,8790565.0
2014-07-01,21300,22000,21300,21950,41015,192953.0,8790565.0
2014-07-02,22250,22900,22100,22300,104245,196030.0,8790565.0
2014-07-03,22600,22700,22100,22300,113806,196030.0,8790565.0
2014-07-04,22500,22700,22200,22300,50093,196030.0,8790565.0
2014-07-07,22300,22500,21650,21950,52608,192953.0,8790565.0
2014-07-08,22000,23150,21800,23050,162231,202623.0,8790565.0
2014-07-09,23050,23200,22700,23050,51850,202623.0,8790565.0
2014-07-10,23250,23300,22650,23000,55755,202183.0,8790565.0
2014-07-11,22750,23050,22450,22450,54668,197348.0,8790565.0
2014-07-14,22450,22850,22200,22750,37899,199985.0,8790565.0
2014-07-15,22900,23000,22000,22000,53905,193392.0,8790565.0
2014-07-16,22000,22350,21400,21450,53245,188558.0,8790565.0
2014-07-17,21650,21950,21300,21500,54484,188997.0,8790565.0
2014-07-18,21500,21650,21050,21500,63885,188997.0,8790565.0
2014-07-21,21600,21750,21200,21500,30640,188997.0,8790565.0
2014-07-22,21700,24100,21700,24000,339442,210974.0,8790565.0
2014-07-23,24100,24400,23750,24050,112230,211413.0,8790565.0
2014-07-24,24200,24250,23300,23350,90256,205260.0,8790565.0
2014-07-25,23550,24700,23400,23900,154698,210095.0,8790565.0
2014-07-28,24000,24000,22800,22800,95780,200425.0,8790565.0
2014-07-29,22600,23050,21800,22200,138020,195151.0,8790565.0
2014-07-30,22300,22800,21850,21850,65250,192074.0,8790565.0
2014-07-31,21700,22900,21350,22900,83735,201304.0,8790565.0
2014-08-01,22500,23100,22400,22700,33446,199546.0,8790565.0
2014-08-04,22600,23750,22250,23700,107930,208336.0,8790565.0
2014-08-05,24000,24050,22850,22850,73017,200864.0,8790565.0
2014-08-06,22850,23300,22050,22500,126323,197788.0,8790565.0
2014-08-07,22800,22950,22250,22750,58296,199985.0,8790565.0
2014-08-08,23150,23400,22650,23200,84814,203941.0,8790565.0
2014-08-11,23800,24250,23200,23350,122181,205260.0,8790565.0
2014-08-12,23550,24200,23300,23950,71555,210534.0,8790565.0
2014-08-13,24000,24300,23600,24000,64609,210974.0,8790565.0
2014-08-14,24200,24200,23350,23500,86396,206578.0,8790565.0
2014-08-18,23600,24950,23500,24400,138138,214490.0,8790565.0
2014-08-19,24550,24550,23900,24250,51979,213171.0,8790565.0
2014-08-20,24250,24450,23900,24150,46631,212292.0,8790565.0
2014-08-21,24000,24800,23650,23900,86153,210095.0,8790565.0
2014-08-22,24150,24500,23850,24050,84723,211413.0,8790565.0
2014-08-25,24300,24550,24100,24400,44725,214490.0,8790565.0
2014-08-26,24350,24600,23750,23750,68350,208776.0,8790565.0
2014-08-27,23800,23950,23000,23250,74819,204381.0,8790565.0
2014-08-28,23300,23700,23100,23200,33616,203941.0,8790565.0
2014-08-29,23400,23400,22500,22700,76631,199546.0,8790565.0
2014-09-01,22700,23250,22550,22550,51172,198227.0,8790565.0
2014-09-02,22600,23350,22600,23350,48368,205260.0,8790565.0
2014-09-03,23800,23850,23250,23450,49868,206139.0,8790565.0
2014-09-04,23600,23750,23200,23500,39246,206578.0,8790565.0
2014-09-05,23500,24350,23200,24300,70961,213611.0,8790565.0
2014-09-11,24400,24550,23850,24000,43307,210974.0,8790565.0
2014-09-12,24150,24150,23000,23100,97084,203062.0,8790565.0
2014-09-15,23200,23550,22950,23100,36935,203062.0,8790565.0
2014-09-16,23350,23350,22850,23250,52059,204381.0,8790565.0
2014-09-17,23400,23600,23050,23450,24734,206139.0,8790565.0
2014-09-18,23450,23600,23250,23250,15025,204381.0,8790565.0
2014-09-19,23250,23900,23100,23800,43419,209215.0,8790565.0
2014-09-22,23800,24000,23300,23300,25038,204820.0,8790565.0
2014-09-23,23300,23500,22800,23450,39105,206139.0,8790565.0
2014-09-24,23400,23650,23100,23650,19696,207897.0,8790565.0
2014-09-25,23750,23750,23100,23100,33366,203062.0,8790565.0
2014-09-26,22800,23350,22350,23250,76078,204381.0,8790565.0
2014-09-29,23450,23450,22550,22600,45634,198667.0,8790565.0
2014-09-30,22550,23050,22550,23000,35121,202183.0,8790565.0
2014-10-01,22800,23000,22000,22150,83301,194711.0,8790565.0
2014-10-02,22000,23000,21350,22850,73559,200864.0,8790565.0
2014-10-06,22950,23000,22450,22550,26465,198227.0,8790565.0
2014-10-07,22900,22900,22350,22600,33087,198667.0,8790565.0
2014-10-08,22600,22850,22300,22850,22744,200864.0,8790565.0
2014-10-10,22700,23050,22400,22600,28113,198667.0,8790565.0
2014-10-13,22600,22600,21500,21900,56583,192513.0,8790565.0
2014-10-14,21650,22350,21600,22150,17355,194711.0,8790565.0
2014-10-15,22000,22350,21300,21500,50396,188997.0,8790565.0
2014-10-16,21200,21500,20400,21050,53923,185041.0,8790565.0
2014-10-17,21000,21400,20650,21200,65666,186360.0,8790565.0
2014-10-20,21500,22900,21350,22700,101890,199546.0,8790565.0
2014-10-21,22700,22900,22000,22900,52611,201304.0,8790565.0
2014-10-22,22750,22950,22450,22700,41321,199546.0,8790565.0
2014-10-23,22450,23250,22300,23050,46561,202623.0,8790565.0
2014-10-24,23150,23350,22150,22150,58228,194711.0,8790565.0
2014-10-27,22000,22200,21500,22150,21970,194711.0,8790565.0
2014-10-28,21900,22200,21600,21650,24513,190316.0,8790565.0
2014-10-29,21350,22000,21350,21700,42226,190755.0,8790565.0
2014-10-30,21550,22050,21250,21250,41364,186800.0,8790565.0
2014-10-31,21300,21900,21300,21300,25752,187239.0,8790565.0
2014-11-03,21300,21750,20700,21700,45316,190755.0,8790565.0
2014-11-04,22050,22550,21700,21700,92853,190755.0,8790565.0
2014-11-05,21350,21900,21000,21600,56572,189876.0,8790565.0
2014-11-06,21850,21950,20650,20800,50131,182844.0,8790565.0
2014-11-07,21000,21100,20150,20150,74508,177130.0,8790565.0
2014-11-10,20150,20350,19700,19800,223387,174053.0,8790565.0
2014-11-11,19850,20950,19850,20950,59262,184162.0,8790565.0
2014-11-12,20950,21050,20450,20450,31809,179767.0,8790565.0
2014-11-13,20500,20500,19550,19650,134963,172735.0,8790565.0
2014-11-14,19900,19900,19100,19400,79495,170537.0,8790565.0
2014-11-17,19400,19500,18950,19450,46907,170976.0,8790565.0
2014-11-18,19450,20000,19350,19800,88601,174053.0,8790565.0
2014-11-19,19950,20600,19700,20400,59554,179328.0,8790565.0
2014-11-20,20600,20850,20150,20500,40550,180207.0,8790565.0
2014-11-21,20500,20700,20100,20250,32440,178009.0,8790565.0
2014-11-24,20500,20500,19550,20000,48373,175811.0,8790565.0
2014-11-25,20050,20400,19800,20150,20419,177130.0,8790565.0
2014-11-26,20300,20350,19300,19300,95830,169658.0,8790565.0
2014-11-27,19300,19500,18950,19150,46360,168339.0,8790565.0
2014-11-28,19200,19400,18650,18800,47041,165263.0,8790565.0
2014-12-01,18650,19000,18600,19000,131735,167021.0,8790565.0
2014-12-02,18700,19250,18550,19000,15261,167021.0,8790565.0
2014-12-03,19000,19500,19000,19350,34052,170097.0,8790565.0
2014-12-04,19200,19600,19200,19550,22152,171856.0,8790565.0
2014-12-05,19600,19900,19400,19650,55645,172735.0,8790565.0
2014-12-08,19750,19900,19550,19850,24198,174493.0,8790565.0
2014-12-09,20000,20150,19500,19500,26654,171416.0,8790565.0
2014-12-10,19500,19650,19050,19150,29419,168339.0,8790565.0
2014-12-11,19200,20200,18950,20200,63462,177569.0,8790565.0
2014-12-12,20200,20250,19750,19800,20954,174053.0,8790565.0
2014-12-15,19500,20150,19500,20150,26503,177130.0,8790565.0
2014-12-16,19850,21250,19850,21250,93762,186800.0,8790565.0
2014-12-17,21250,22350,20950,22100,108249,194271.0,8790565.0
2014-12-18,22500,22500,21400,21400,51670,188118.0,8790565.0
2014-12-19,21500,22100,21500,21750,26458,191195.0,8790565.0
2014-12-22,21950,21950,21000,21000,41108,184602.0,8790565.0
2014-12-23,21000,21150,20550,20650,50753,181525.0,8790565.0
2014-12-24,20800,21400,20600,21100,31976,185481.0,8790565.0
2014-12-26,21150,21550,20650,20650,25801,181525.0,8790565.0
2014-12-29,20550,21250,20550,20800,24841,182844.0,8790565.0
2014-12-30,20850,20950,20550,20700,18733,181965.0,8790565.0
2015-01-02,20750,21450,20750,21450,42920,188558.0,8790565.0
2015-01-05,21550,22050,20400,21600,67244,189876.0,8790565.0
2015-01-06,21500,22550,21400,21600,121119,189876.0,8790565.0
2015-01-07,21800,21950,21100,21350,74571,187679.0,8790565.0
2015-01-08,21550,22100,21500,22000,79792,193392.0,8790565.0
2015-01-09,22300,22350,21750,22250,68927,195590.0,8790565.0
2015-01-12,22250,22250,21250,21350,99896,187679.0,8790565.0
2015-01-13,21250,21700,21100,21250,49903,186800.0,8790565.0
2015-01-14,21250,21550,21150,21500,40792,188997.0,8790565.0
2015-01-15,21300,21650,21300,21350,50185,187679.0,8790565.0
2015-01-16,21700,22700,21400,22600,198339,198667.0,8790565.0
2015-01-19,23050,23900,22450,22600,305966,198667.0,8790565.0
2015-01-20,22400,22800,22150,22550,41876,198227.0,8790565.0
2015-01-21,22700,23250,22600,23000,193485,202183.0,8790565.0
2015-01-22,22900,23050,22200,22750,125254,199985.0,8790565.0
2015-01-23,22550,23050,22350,22650,42049,199106.0,8790565.0
