이글루시큐리티(067920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-04-12,5050,5083,4991,5017,6027,45150.0,7500000.0
2012-04-13,5075,5075,4983,5000,11082,45000.0,7500000.0
2012-04-16,5016,5066,4958,5000,3011,45000.0,7500000.0
2012-04-17,5000,5100,4933,4933,17331,44400.0,7500000.0
2012-04-18,4933,5000,4875,4933,11268,44400.0,7500000.0
2012-04-19,4941,5025,4841,4900,11823,44100.0,7500000.0
2012-04-20,4875,4900,4791,4792,6304,43125.0,7500000.0
2012-04-23,4758,4850,4716,4800,10852,43200.0,7500000.0
2012-04-24,4800,4825,4583,4708,5870,42375.0,7500000.0
2012-04-25,4750,5166,4666,5083,17925,45750.0,7500000.0
2012-04-26,5083,5083,4841,4842,5552,43575.0,7500000.0
2012-04-27,4841,4900,4750,4875,6512,43875.0,7500000.0
2012-04-30,5041,5083,4816,4833,3708,43500.0,7500000.0
2012-05-02,4858,5116,4833,4992,15754,44925.0,7500000.0
2012-05-03,5000,5083,4916,5050,5851,45450.0,7500000.0
2012-05-04,5083,5141,4958,5083,8111,45750.0,7500000.0
2012-05-07,5066,5066,4916,4933,5984,44400.0,7500000.0
2012-05-08,5008,5066,4933,5042,8512,45375.0,7500000.0
2012-05-09,5033,5083,4983,5083,2244,45750.0,7500000.0
2012-05-10,5000,5083,5000,5050,4113,45450.0,7500000.0
2012-05-11,5075,5216,5025,5083,14546,45750.0,7500000.0
2012-05-14,5041,5141,5000,5042,4304,45375.0,7500000.0
2012-05-15,5100,5100,4883,5000,7176,45000.0,7500000.0
2012-05-16,5000,5000,4900,5000,4163,45000.0,7500000.0
2012-05-17,5066,5066,4883,5000,2678,45000.0,7500000.0
2012-05-18,4875,5033,4841,4942,3439,44475.0,7500000.0
2012-05-21,5000,5000,4791,5000,4722,45000.0,7500000.0
2012-05-22,5016,5083,4875,5000,2182,45000.0,7500000.0
2012-05-23,5041,5066,4933,5033,6490,45300.0,7500000.0
2012-05-24,5033,5041,4966,5042,1204,45375.0,7500000.0
2012-05-25,5066,5075,4833,5042,2253,45375.0,7500000.0
2012-05-29,5075,5075,4950,5050,13386,45450.0,7500000.0
2012-05-30,5066,5075,5000,5042,3631,45375.0,7500000.0
2012-05-31,5033,5083,5000,5083,8729,45750.0,7500000.0
2012-06-01,5100,5100,5000,5042,270,45375.0,7500000.0
2012-06-04,5000,5000,4758,4867,3156,43800.0,7500000.0
2012-06-05,4866,4933,4866,4917,1313,44250.0,7500000.0
2012-06-07,4916,5058,4841,5000,1901,45000.0,7500000.0
2012-06-08,5016,5016,4825,4917,2872,44250.0,7500000.0
2012-06-11,4991,4991,4875,4908,1992,44175.0,7500000.0
2012-06-12,4891,4983,4775,4900,5018,44100.0,7500000.0
2012-06-13,4900,4975,4833,4833,2453,43500.0,7500000.0
2012-06-14,4833,4975,4833,4967,124,44700.0,7500000.0
2012-06-15,4983,4983,4875,4950,2762,44550.0,7500000.0
2012-06-18,4983,5008,4808,5000,7741,45000.0,7500000.0
2012-06-19,5033,5050,4975,5033,2232,45300.0,7500000.0
2012-06-20,5000,5058,4958,5058,2947,45525.0,7500000.0
2012-06-21,4883,5058,4883,5033,1199,45300.0,7500000.0
2012-06-22,4916,5058,4916,4992,2323,44925.0,7500000.0
2012-06-25,5041,5041,4833,4983,2191,44850.0,7500000.0
2012-06-26,5000,5008,4858,5000,6280,45000.0,7500000.0
2012-06-27,5016,5016,4891,5017,5126,45150.0,7500000.0
2012-06-28,5016,5041,4941,5025,2103,45225.0,7500000.0
2012-06-29,5008,5416,4975,5275,18193,47475.0,7500000.0
2012-07-02,5325,5325,5108,5233,9639,47100.0,7500000.0
2012-07-03,5116,5250,5116,5225,8544,47025.0,7500000.0
2012-07-04,5233,5291,5124,5292,4668,47625.0,7500000.0
2012-07-05,5150,5283,5150,5283,4300,47550.0,7500000.0
2012-07-06,5208,5283,5208,5258,1226,47325.0,7500000.0
2012-07-09,5258,5283,5166,5183,2887,46650.0,7500000.0
2012-07-10,5183,5241,5083,5242,3223,47175.0,7500000.0
2012-07-11,5241,5241,5116,5217,1326,46950.0,7500000.0
2012-07-12,5233,5333,5225,5225,1413,47025.0,7500000.0
2012-07-13,5324,5324,5133,5275,1705,47475.0,7500000.0
2012-07-16,5324,5324,5166,5292,255,47625.0,7500000.0
2012-07-17,5291,5291,5183,5283,1009,47550.0,7500000.0
2012-07-18,5283,5316,5208,5275,1535,47475.0,7500000.0
2012-07-19,5300,5300,5175,5250,754,47250.0,7500000.0
2012-07-20,5183,5266,5183,5258,1329,47325.0,7500000.0
2012-07-23,5291,5291,5100,5242,374,47175.0,7500000.0
2012-07-24,5166,5191,4908,5192,5598,46725.0,7500000.0
2012-07-25,5158,5308,4625,4975,10774,44775.0,7500000.0
2012-07-26,4775,5200,4775,5058,2593,45525.0,7500000.0
2012-07-27,5083,5083,4958,5033,3672,45300.0,7500000.0
2012-07-30,5025,5166,5008,5083,3037,45750.0,7500000.0
2012-07-31,5149,5158,5000,5092,3912,45825.0,7500000.0
2012-08-01,4958,5108,4925,5100,3355,45900.0,7500000.0
2012-08-02,5100,5141,5008,5133,3304,46200.0,7500000.0
2012-08-03,5141,5141,4966,5075,1058,45675.0,7500000.0
2012-08-06,5133,5141,5000,5108,3618,45975.0,7500000.0
2012-08-07,5000,5250,4958,5000,7911,45000.0,7500000.0
2012-08-08,5266,5266,5000,5150,1631,46350.0,7500000.0
2012-08-09,5225,5225,5008,5083,1295,45750.0,7500000.0
2012-08-10,5083,5150,4983,4983,2441,44850.0,7500000.0
2012-08-13,5083,5091,4983,5075,3371,45675.0,7500000.0
2012-08-14,4991,5083,4983,5083,3150,45750.0,7500000.0
2012-08-16,5083,5158,5008,5117,1979,46050.0,7500000.0
2012-08-17,5149,5149,5000,5142,3987,46275.0,7500000.0
2012-08-20,5016,5133,4966,5042,5921,45375.0,7500000.0
2012-08-21,4958,5100,4958,5050,3335,45450.0,7500000.0
2012-08-22,5100,5100,5000,5075,205,45675.0,7500000.0
2012-08-23,5008,5249,4991,5067,5377,45600.0,7500000.0
2012-08-24,5116,5116,5016,5092,4494,45825.0,7500000.0
2012-08-27,5041,5100,4958,5075,4742,45675.0,7500000.0
2012-08-28,5066,5158,5016,5125,15608,46125.0,7500000.0
2012-08-29,5200,5200,5066,5133,2370,46200.0,7500000.0
2012-08-30,5158,5158,4933,5125,18368,46125.0,7500000.0
2012-08-31,5083,5325,5083,5283,12974,47550.0,7500000.0
2012-09-03,5325,5375,5191,5267,7104,47400.0,7500000.0
2012-09-04,5325,5333,5225,5308,3338,47775.0,7500000.0
2012-09-05,5308,5308,5075,5125,8390,46125.0,7500000.0
2012-09-06,5091,5158,5091,5158,1506,46425.0,7500000.0
2012-09-07,5225,5258,5158,5250,5486,47250.0,7500000.0
2012-09-10,5283,5283,5166,5250,2154,47250.0,7500000.0
2012-09-11,5191,5233,5116,5117,4472,46050.0,7500000.0
2012-09-12,5233,5241,5091,5200,2600,46800.0,7500000.0
2012-09-13,5116,5241,5100,5175,2550,46575.0,7500000.0
2012-09-14,5274,5274,5100,5167,20639,46500.0,7500000.0
2012-09-17,5166,5250,5108,5175,8608,46575.0,7500000.0
2012-09-18,5150,5233,5125,5133,9523,46200.0,7500000.0
2012-09-19,5133,5166,5108,5158,4966,46425.0,7500000.0
2012-09-20,5308,5308,5116,5242,12044,47175.0,7500000.0
2012-09-21,5241,5308,5133,5300,12423,47700.0,7500000.0
2012-09-24,5300,5400,5250,5375,14683,48375.0,7500000.0
2012-09-25,5383,5391,5291,5358,2604,48225.0,7500000.0
2012-09-26,5374,5433,5333,5392,10156,48525.0,7500000.0
2012-09-27,5316,5416,5250,5250,5237,47250.0,7500000.0
2012-09-28,5383,5383,5258,5317,3247,47850.0,7500000.0
2012-10-02,5366,5366,5241,5267,3649,47400.0,7500000.0
2012-10-04,5316,5316,5208,5217,6409,46950.0,7500000.0
2012-10-05,5283,5291,5250,5250,10113,47250.0,7500000.0
2012-10-08,5183,5250,5125,5158,8301,46425.0,7500000.0
2012-10-09,5200,5333,5158,5325,6064,47925.0,7500000.0
2012-10-10,5325,5325,5266,5308,1628,47775.0,7500000.0
2012-10-11,5308,5308,5216,5217,4338,46950.0,7500000.0
2012-10-12,5100,5374,5100,5292,9229,47625.0,7500000.0
2012-10-15,5175,5358,5175,5275,9174,47475.0,7500000.0
2012-10-16,5200,5833,5133,5500,89634,49500.0,7500000.0
2012-10-17,5858,6116,5400,5500,228260,49500.0,7500000.0
2012-10-18,5566,5575,5316,5400,48575,48600.0,7500000.0
2012-10-19,5591,5658,5383,5425,39204,48825.0,7500000.0
2012-10-22,5491,5500,5324,5375,23890,48375.0,7500000.0
2012-10-23,5375,5516,5333,5375,24338,48375.0,7500000.0
2012-10-24,5341,5408,5224,5392,16244,48525.0,7500000.0
2012-10-25,5391,5474,5291,5292,11705,47625.0,7500000.0
2012-10-26,5375,5375,5183,5208,9755,46875.0,7500000.0
2012-10-29,5275,5275,5050,5083,29653,45750.0,7500000.0
2012-10-30,5025,5166,5025,5050,8385,45450.0,7500000.0
2012-10-31,5050,5158,5041,5042,15592,45375.0,7500000.0
2012-11-01,5100,5100,4966,5033,11714,45300.0,7500000.0
2012-11-02,5133,5133,4916,4933,13090,44400.0,7500000.0
2012-11-05,4958,5116,4883,5092,10029,45825.0,7500000.0
2012-11-06,5083,5083,4991,5000,5611,45000.0,7500000.0
2012-11-07,5108,5216,4991,5083,108170,45750.0,7500000.0
2012-11-08,5083,5400,5083,5300,188592,47700.0,7500000.0
2012-11-09,5333,5358,5166,5208,6094,46875.0,7500000.0
2012-11-12,5200,5283,5091,5208,5085,46875.0,7500000.0
2012-11-13,5100,5250,5100,5108,5496,45975.0,7500000.0
2012-11-14,5158,5158,5033,5117,4964,46050.0,7500000.0
2012-11-15,5116,5149,4966,4967,4639,44700.0,7500000.0
2012-11-16,4975,5416,4916,5067,10352,45600.0,7500000.0
2012-11-19,5050,5150,5000,5100,3110,45900.0,7500000.0
2012-11-20,5141,5141,5000,5083,12745,45750.0,7500000.0
2012-11-21,5125,5125,4950,4950,9676,44550.0,7500000.0
2012-11-22,5050,5083,4916,4975,8799,44775.0,7500000.0
2012-11-23,4975,5000,4833,4992,8385,44925.0,7500000.0
2012-11-26,5124,5124,4850,5017,9021,45150.0,7500000.0
2012-11-27,4875,5083,4875,5000,21501,45000.0,7500000.0
2012-11-28,5041,5375,4975,5208,25306,46875.0,7500000.0
2012-11-29,5291,5291,5000,5175,5449,46575.0,7500000.0
2012-11-30,5175,5200,5075,5150,904,46350.0,7500000.0
2012-12-03,5308,5308,5000,5125,2408,46125.0,7500000.0
2012-12-04,5225,5225,5008,5025,2895,45225.0,7500000.0
2012-12-05,5050,5200,5000,5025,9376,45225.0,7500000.0
2012-12-06,5016,5091,4925,4925,8520,44325.0,7500000.0
2012-12-07,4933,5083,4925,5042,3699,45375.0,7500000.0
2012-12-10,5000,5000,4883,4975,11236,44775.0,7500000.0
2012-12-11,5025,5050,4941,5025,889,45225.0,7500000.0
2012-12-12,5033,5033,4916,4983,4720,44850.0,7500000.0
2012-12-13,5083,5083,4900,4992,3435,44925.0,7500000.0
2012-12-14,4991,5041,4941,4992,735,44925.0,7500000.0
2012-12-17,4975,5016,4866,4942,4773,44475.0,7500000.0
2012-12-18,4933,5000,4800,4908,9928,44175.0,7500000.0
2012-12-20,4991,5000,4866,4958,948,44625.0,7500000.0
2012-12-21,5000,5000,4791,4883,5941,43950.0,7500000.0
2012-12-24,4766,4958,4766,4950,7156,44550.0,7500000.0
2012-12-26,4991,4991,4841,4933,5333,44400.0,7500000.0
2012-12-27,4983,4983,4825,4942,1518,44475.0,7500000.0
2012-12-28,4975,4975,4858,4933,1993,44400.0,7500000.0
2013-01-02,5025,5025,4916,4933,7568,44400.0,7500000.0
2013-01-03,4908,4975,4841,4867,6447,43800.0,7500000.0
2013-01-04,4875,4950,4875,4908,2086,44175.0,7500000.0
2013-01-07,5016,5016,4875,4983,12922,44850.0,7500000.0
2013-01-08,4916,5116,4916,5050,7712,45450.0,7500000.0
2013-01-09,5041,5050,4941,5033,3355,45300.0,7500000.0
2013-01-10,5033,5058,4991,5033,4619,45300.0,7500000.0
2013-01-11,4958,5066,4941,5025,3097,45225.0,7500000.0
2013-01-14,5083,5083,4950,4950,14427,44550.0,7500000.0
2013-01-15,4958,5025,4941,4983,8034,44850.0,7500000.0
2013-01-16,5091,5091,4916,4983,6868,44850.0,7500000.0
2013-01-17,4983,5000,4891,4967,1277,44700.0,7500000.0
2013-01-18,4933,5075,4933,4967,4099,44700.0,7500000.0
2013-01-21,4966,4991,4916,4958,1733,44625.0,7500000.0
2013-01-22,5066,5066,4816,4942,3601,44475.0,7500000.0
2013-01-23,4941,5000,4916,4942,6489,44475.0,7500000.0
2013-01-24,4958,4966,4891,4950,3249,44550.0,7500000.0
2013-01-25,5000,5000,4916,4958,1379,44625.0,7500000.0
2013-01-28,4958,4958,4900,4942,3608,44475.0,7500000.0
2013-01-29,5033,5033,4933,5000,4976,45000.0,7500000.0
2013-01-30,5066,5066,4950,5000,2267,45000.0,7500000.0
2013-01-31,4950,5033,4925,4958,5246,44625.0,7500000.0
2013-02-01,5000,5000,4925,4958,249,44625.0,7500000.0
2013-02-04,4933,4983,4875,4933,816,44400.0,7500000.0
2013-02-05,4891,4975,4833,4850,4500,43650.0,7500000.0
2013-02-06,4975,4983,4766,4875,5412,43875.0,7500000.0
2013-02-07,4850,4933,4741,4858,7758,43725.0,7500000.0
2013-02-08,4816,4900,4816,4858,3447,43725.0,7500000.0
2013-02-12,5075,5075,4791,4858,4188,43725.0,7500000.0
2013-02-13,4991,4991,4808,4867,395,43800.0,7500000.0
2013-02-14,4966,4966,4808,4833,8068,43500.0,7500000.0
2013-02-15,4916,4916,4833,4833,9360,43500.0,7500000.0
2013-02-18,4908,4958,4850,4867,3001,43800.0,7500000.0
2013-02-19,4958,5083,4866,4908,5707,44175.0,7500000.0
2013-02-20,4875,5183,4875,5075,52810,45675.0,7500000.0
2013-02-21,5075,5133,5000,5025,16185,45225.0,7500000.0
2013-02-22,4975,5124,4966,5067,9874,45600.0,7500000.0
2013-02-25,5066,5100,5041,5042,2819,45375.0,7500000.0
2013-02-26,5166,5166,5041,5117,11097,46050.0,7500000.0
2013-02-27,5108,5108,5050,5050,3469,45450.0,7500000.0
2013-02-28,5116,5116,4983,5017,11543,45150.0,7500000.0
2013-03-04,5016,5075,4958,4992,8003,44925.0,7500000.0
2013-03-05,5116,5116,4966,4975,4959,44775.0,7500000.0
2013-03-06,4991,5025,4958,5025,3550,45225.0,7500000.0
2013-03-07,5025,5116,5000,5033,16859,45300.0,7500000.0
2013-03-08,5058,5249,5050,5217,24043,46950.0,7500000.0
2013-03-11,5191,5241,5083,5242,10175,47175.0,7500000.0
2013-03-12,5233,5241,5174,5217,5960,46950.0,7500000.0
2013-03-13,5641,5641,5258,5300,9053,47700.0,7500000.0
2013-03-14,5341,5350,5275,5308,5725,47775.0,7500000.0
2013-03-15,5350,5350,5258,5275,9289,47475.0,7500000.0
2013-03-18,5275,5433,5250,5275,15104,47475.0,7500000.0
2013-03-19,5275,5350,5250,5283,7001,47550.0,7500000.0
2013-03-20,5275,5975,5191,5975,122429,53775.0,7500000.0
2013-03-21,6041,6833,5683,5683,991112,51150.0,7500000.0
2013-03-22,5608,5733,5283,5367,255432,48300.0,7500000.0
2013-03-25,5366,5408,5166,5267,73278,47400.0,7500000.0
2013-03-26,5291,5966,5291,5600,488944,50400.0,7500000.0
2013-03-27,5666,5666,5400,5542,74551,49875.0,7500000.0
2013-03-28,5550,5800,5541,5567,88445,50100.0,7500000.0
2013-03-29,5616,5766,5408,5508,70790,49575.0,7500000.0
2013-04-01,5691,5691,5416,5492,69666,49425.0,7500000.0
2013-04-02,5566,5608,5408,5492,39869,49425.0,7500000.0
2013-04-03,5500,5533,5341,5342,32251,48075.0,7500000.0
2013-04-04,5341,5458,5199,5342,41389,48075.0,7500000.0
2013-04-05,5341,5341,5250,5283,37617,47550.0,7500000.0
2013-04-08,5224,5341,5216,5217,16871,46950.0,7500000.0
2013-04-09,5391,5433,5183,5233,26650,47100.0,7500000.0
2013-04-10,5208,5366,5208,5283,19847,47550.0,7500000.0
2013-04-11,5283,5533,5283,5400,29831,48600.0,7500000.0
2013-04-12,5500,5500,5333,5358,17625,48225.0,7500000.0
2013-04-15,5674,5674,5416,5542,29835,49875.0,7500000.0
2013-04-16,5466,5650,5416,5550,40230,49950.0,7500000.0
2013-04-17,5574,6016,5541,5742,99771,51675.0,7500000.0
2013-04-18,5808,6600,5741,6475,540894,58275.0,7500000.0
2013-04-19,6341,7066,6341,6700,389160,60300.0,7500000.0
2013-04-22,6750,7083,6508,6958,174615,62625.0,7500000.0
2013-04-23,7033,7375,6925,7208,200454,64875.0,7500000.0
2013-04-24,7325,8141,7183,7700,232509,69300.0,7500000.0
2013-04-25,7816,7849,7475,7592,134480,68325.0,7500000.0
2013-04-26,7591,7916,7416,7675,81189,69075.0,7500000.0
2013-04-29,7600,7883,7375,7375,54294,66375.0,7500000.0
2013-04-30,7425,7791,7175,7600,126178,68400.0,7500000.0
2013-05-02,7641,7666,7433,7542,57692,67875.0,7500000.0
2013-05-03,7658,7683,7541,7667,33933,69000.0,7500000.0
2013-05-06,7700,7708,7500,7508,47647,67575.0,7500000.0
2013-05-07,7466,7716,7466,7667,46025,69000.0,7500000.0
2013-05-08,7725,8583,7674,8250,438461,74250.0,7500000.0
2013-05-09,8316,8500,8083,8083,101790,72750.0,7500000.0
2013-05-10,8283,8283,7800,7817,104273,70350.0,7500000.0
2013-05-13,7800,8150,7591,8150,90172,73350.0,7500000.0
2013-05-14,8008,8150,7175,7833,96447,70500.0,7500000.0
2013-05-15,7724,8041,7491,7550,81954,67950.0,7500000.0
2013-05-16,7500,7916,7241,7250,166396,65250.0,7500000.0
2013-05-20,7250,7308,7016,7050,86499,63450.0,7500000.0
2013-05-21,7025,7433,7025,7350,136873,66150.0,7500000.0
2013-05-22,7475,7475,7258,7350,34007,66150.0,7500000.0
2013-05-23,7391,7541,6925,7167,110546,64500.0,7500000.0
2013-05-24,7158,7291,7083,7192,19832,64725.0,7500000.0
2013-05-27,7200,7425,7200,7425,51942,66825.0,7500000.0
2013-05-28,7400,7458,7300,7433,45420,66900.0,7500000.0
2013-05-29,7500,7500,7250,7308,38330,65775.0,7500000.0
2013-05-30,7250,7483,7216,7358,29930,66225.0,7500000.0
2013-05-31,7358,7433,7000,7242,29517,65175.0,7500000.0
2013-06-03,7358,7358,6916,6975,29029,62775.0,7500000.0
2013-06-04,6833,7025,6375,6800,60184,61200.0,7500000.0
2013-06-05,6666,6675,5933,5933,81411,53400.0,7500000.0
2013-06-07,5950,6216,5950,6050,63878,54450.0,7500000.0
2013-06-10,6008,6400,6008,6100,45368,54900.0,7500000.0
2013-06-11,6108,6216,6108,6192,9474,55725.0,7500000.0
2013-06-12,6191,6566,6191,6383,18438,57450.0,7500000.0
2013-06-13,6416,6483,6241,6450,13249,58050.0,7500000.0
2013-06-14,6450,6491,6250,6275,16082,56475.0,7500000.0
2013-06-17,6466,6466,6050,6217,16232,55950.0,7500000.0
2013-06-18,6041,6325,6000,6083,37925,54750.0,7500000.0
2013-06-19,6091,6275,6058,6108,25964,54975.0,7500000.0
2013-06-20,6108,6241,5916,6008,32743,54075.0,7500000.0
2013-06-21,5916,6000,5791,6000,28104,54000.0,7500000.0
2013-06-24,6041,6133,5916,5983,19240,53850.0,7500000.0
2013-06-25,5850,6408,5758,5792,93634,52125.0,7500000.0
2013-06-26,6000,6100,5808,5933,27524,53400.0,7500000.0
2013-06-27,6083,6366,6016,6292,28495,56625.0,7500000.0
2013-06-28,6408,6408,6200,6208,6452,55875.0,7500000.0
2013-07-01,6208,6241,5891,6158,6444,55425.0,7500000.0
2013-07-02,6075,6275,6000,6158,20326,55425.0,7500000.0
2013-07-03,6158,6316,6091,6092,9906,54825.0,7500000.0
2013-07-04,6250,6408,6091,6383,36410,57450.0,7500000.0
2013-07-05,6666,6908,6416,6517,269870,58650.0,7500000.0
2013-07-08,6616,6683,6375,6417,51230,57750.0,7500000.0
2013-07-09,6650,6750,6425,6733,81005,60600.0,7500000.0
2013-07-10,6700,6875,6516,6517,67981,58650.0,7500000.0
2013-07-11,6650,6833,6516,6833,62686,61500.0,7500000.0
2013-07-12,6825,6833,6625,6683,82120,60150.0,7500000.0
2013-07-15,6708,6833,6574,6792,46914,61125.0,7500000.0
2013-07-16,6891,6991,6775,6967,63611,62700.0,7500000.0
2013-07-17,6925,7183,6925,6950,112412,62550.0,7500000.0
2013-07-18,7074,7074,6716,6742,48221,60675.0,7500000.0
2013-07-19,6825,6958,6633,6650,58730,59850.0,7500000.0
2013-07-22,6691,7058,6666,7058,76066,63525.0,7500000.0
2013-07-23,7091,7091,6925,7058,50332,63525.0,7500000.0
2013-07-24,7108,7125,6900,6958,38142,62625.0,7500000.0
2013-07-25,7033,7075,6950,6983,35488,62850.0,7500000.0
2013-07-26,7000,7000,6783,6825,54857,61425.0,7500000.0
2013-07-29,6875,6875,6641,6675,51723,60075.0,7500000.0
2013-07-30,6608,6774,6591,6725,25851,60525.0,7500000.0
2013-07-31,6758,6825,6625,6825,30584,61425.0,7500000.0
2013-08-01,6725,6816,6675,6708,19365,60375.0,7500000.0
2013-08-02,6808,6808,6591,6717,35028,60450.0,7500000.0
2013-08-05,6758,6758,6500,6550,51166,58950.0,7500000.0
2013-08-06,6533,6583,6525,6567,17708,59100.0,7500000.0
2013-08-07,6566,6591,6458,6525,32324,58725.0,7500000.0
2013-08-08,6516,6608,6458,6492,33310,58425.0,7500000.0
2013-08-09,6566,6566,6333,6483,38980,58350.0,7500000.0
2013-08-12,6483,6508,6383,6458,20002,58125.0,7500000.0
2013-08-13,6483,6708,6358,6625,66377,59625.0,7500000.0
2013-08-14,6650,6991,6591,6900,98717,62100.0,7500000.0
2013-08-16,6925,6975,6833,6900,43801,62100.0,7500000.0
2013-08-19,6875,6933,6750,6908,37429,62175.0,7500000.0
2013-08-20,6874,6874,6625,6625,38322,59625.0,7500000.0
2013-08-21,6666,6674,6308,6492,82307,58425.0,7500000.0
2013-08-22,6458,6466,6250,6333,42443,57000.0,7500000.0
2013-08-23,6308,6558,6308,6542,25811,58875.0,7500000.0
2013-08-26,6541,6625,6333,6583,26748,59250.0,7500000.0
2013-08-27,6583,6583,6250,6392,22791,57525.0,7500000.0
2013-08-28,6325,6325,6125,6208,44963,55875.0,7500000.0
2013-08-29,6233,6291,6125,6208,24402,55875.0,7500000.0
2013-08-30,6233,6233,6075,6150,17794,55350.0,7500000.0
2013-09-02,6150,6150,6024,6075,36759,54675.0,7500000.0
2013-09-03,6100,6283,6033,6233,46012,56100.0,7500000.0
2013-09-04,6241,6491,6100,6492,43307,58425.0,7500000.0
2013-09-05,6425,6716,6425,6525,50343,58725.0,7500000.0
2013-09-06,6558,6650,6474,6525,23190,58725.0,7500000.0
2013-09-09,6350,6566,6350,6458,16876,58125.0,7500000.0
2013-09-10,6483,6483,6300,6300,33043,56700.0,7500000.0
2013-09-11,6300,6391,6208,6300,34453,56700.0,7500000.0
2013-09-12,6250,6383,6250,6308,9705,56775.0,7500000.0
2013-09-13,6308,6325,6125,6158,82027,55425.0,7500000.0
2013-09-16,6125,6208,6083,6108,21010,54975.0,7500000.0
2013-09-17,6125,6174,6074,6125,18269,55125.0,7500000.0
2013-09-23,6066,6158,6041,6058,23086,54525.0,7500000.0
2013-09-24,6024,6091,5983,6075,20343,54675.0,7500000.0
2013-09-25,6075,6150,5966,6017,42517,54150.0,7500000.0
2013-09-26,5958,6108,5958,6025,14648,54225.0,7500000.0
2013-09-27,6000,6175,5975,6067,34731,54600.0,7500000.0
2013-09-30,6083,6100,6008,6100,19937,54900.0,7500000.0
2013-10-01,6150,6166,6000,6067,25656,54600.0,7500000.0
2013-10-02,6041,6125,6041,6058,11309,54525.0,7500000.0
2013-10-04,6050,6100,5975,6075,17984,54675.0,7500000.0
2013-10-07,6025,6241,6025,6083,11262,54750.0,7500000.0
2013-10-08,6083,6083,6000,6075,9096,54675.0,7500000.0
2013-10-10,6075,6100,6016,6017,10471,54150.0,7500000.0
2013-10-11,6041,6108,6016,6033,8681,54300.0,7500000.0
2013-10-14,6033,6100,5975,6000,10858,54000.0,7500000.0
2013-10-15,6075,6183,6033,6183,22462,55650.0,7500000.0
2013-10-16,6208,6208,6058,6150,7081,55350.0,7500000.0
2013-10-17,6150,6150,5966,6033,22678,54300.0,7500000.0
2013-10-18,6033,6050,5975,6017,9122,54150.0,7500000.0
2013-10-21,6016,6058,5983,6008,13384,54075.0,7500000.0
2013-10-22,5975,6041,5941,5983,21099,53850.0,7500000.0
2013-10-23,5983,5983,5666,5667,60547,51000.0,7500000.0
2013-10-24,5691,5750,5641,5700,28463,51300.0,7500000.0
2013-10-25,5741,5800,5674,5792,21499,52125.0,7500000.0
2013-10-28,5675,5858,5675,5750,11770,51750.0,7500000.0
2013-10-29,5841,5841,5733,5800,7060,52200.0,7500000.0
2013-10-30,5708,5841,5708,5842,7056,52575.0,7500000.0
2013-10-31,5866,5875,5758,5858,5087,52725.0,7500000.0
2013-11-01,5800,5900,5758,5883,11443,52950.0,7500000.0
2013-11-04,5908,5908,5766,5892,19966,53025.0,7500000.0
2013-11-05,5950,5950,5775,5808,13519,52275.0,7500000.0
2013-11-06,5866,5866,5750,5808,10426,52275.0,7500000.0
2013-11-07,5808,5866,5750,5800,8633,52200.0,7500000.0
2013-11-08,5666,5775,5666,5775,9353,51975.0,7500000.0
2013-11-11,5750,5750,5250,5458,46615,49125.0,7500000.0
2013-11-12,5458,5458,5408,5450,16613,49050.0,7500000.0
2013-11-13,5450,5450,5341,5442,11818,48975.0,7500000.0
2013-11-14,5400,5441,5333,5417,12125,48750.0,7500000.0
2013-11-15,5416,5466,5358,5375,8136,48375.0,7500000.0
2013-11-18,5266,5358,5250,5308,18778,47775.0,7500000.0
2013-11-19,5308,5333,5191,5333,5891,48000.0,7500000.0
2013-11-20,5333,5391,5208,5333,10311,48000.0,7500000.0
2013-11-21,5333,5333,5166,5250,13149,47250.0,7500000.0
2013-11-22,5375,5375,5166,5233,5636,47100.0,7500000.0
2013-11-25,5233,5300,5166,5233,9439,47100.0,7500000.0
2013-11-26,5216,5366,5166,5333,28539,48000.0,7500000.0
2013-11-27,5333,5358,5200,5358,4756,48225.0,7500000.0
2013-11-28,5375,5375,5258,5333,10204,48000.0,7500000.0
2013-11-29,5333,5333,5266,5283,5761,47550.0,7500000.0
2013-12-02,5283,5308,5141,5217,13896,46950.0,7500000.0
2013-12-03,5183,5333,5166,5325,12770,47925.0,7500000.0
2013-12-04,5324,5324,5191,5292,7654,47625.0,7500000.0
2013-12-05,5258,5325,5183,5208,2958,46875.0,7500000.0
2013-12-06,5208,5291,5175,5250,7063,47250.0,7500000.0
2013-12-09,5250,5366,5250,5358,5062,48225.0,7500000.0
2013-12-10,5374,5374,5166,5342,5828,48075.0,7500000.0
2013-12-11,5366,5366,5224,5242,10956,47175.0,7500000.0
2013-12-12,5241,5250,5141,5175,12105,46575.0,7500000.0
2013-12-13,5174,5174,4958,5117,8171,46050.0,7500000.0
2013-12-16,5116,5116,5016,5100,4669,45900.0,7500000.0
2013-12-17,5066,5066,4858,4892,14837,44025.0,7500000.0
2013-12-18,4716,4891,4708,4792,23529,43125.0,7500000.0
2013-12-19,4791,4875,4766,4767,11789,42900.0,7500000.0
2013-12-20,4766,4958,4741,4958,8765,44625.0,7500000.0
2013-12-23,5000,5008,4816,4975,4414,44775.0,7500000.0
2013-12-24,4958,5083,4958,4992,5909,44925.0,7500000.0
