케어젠(214370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-24,70700,70700,68500,69300,41088,744490.0,10743000.0
2017-07-25,69100,70100,67800,68500,37721,735896.0,10743000.0
2017-07-26,68300,70900,68200,69900,91348,750936.0,10743000.0
2017-07-27,71600,72500,70300,71200,131260,764902.0,10743000.0
2017-07-28,71200,71200,69200,70000,48545,752010.0,10743000.0
2017-07-31,68700,76000,67400,71900,273157,772422.0,10743000.0
2017-08-01,71900,72200,70200,70600,66222,758456.0,10743000.0
2017-08-02,71100,71900,70200,71600,47200,769199.0,10743000.0
2017-08-03,71800,72400,68500,69500,60585,746638.0,10743000.0
2017-08-04,69300,70300,67700,68500,51755,735896.0,10743000.0
2017-08-07,69100,70600,68500,70300,28504,755233.0,10743000.0
2017-08-08,70000,70700,68600,68700,36684,738044.0,10743000.0
2017-08-09,68500,69100,66500,66700,60619,716558.0,10743000.0
2017-08-10,66200,68500,66000,67500,46278,725152.0,10743000.0
2017-08-11,66800,68700,66100,66800,55324,717632.0,10743000.0
2017-08-14,67000,67300,66000,66000,22934,709038.0,10743000.0
2017-08-16,66500,67400,65200,65400,30924,702592.0,10743000.0
2017-08-17,65300,66200,64600,66200,48121,711187.0,10743000.0
2017-08-18,65600,66100,65200,65900,16983,707964.0,10743000.0
2017-08-21,66100,66200,65000,65100,23544,699369.0,10743000.0
2017-08-22,65000,65600,64900,65200,18319,700444.0,10743000.0
2017-08-23,65200,66100,64900,65300,17853,701518.0,10743000.0
2017-08-24,65200,66900,65100,66500,23772,714410.0,10743000.0
2017-08-25,66400,66900,65700,66200,16673,711187.0,10743000.0
2017-08-28,66500,68800,66200,68500,61866,735896.0,10743000.0
2017-08-29,68400,68600,67200,67800,28162,728375.0,10743000.0
2017-08-30,68300,69400,67300,67500,38225,725152.0,10743000.0
2017-08-31,67700,68200,67500,68200,24287,732673.0,10743000.0
2017-09-01,68700,69600,68300,69400,50420,745564.0,10743000.0
2017-09-04,67400,70700,67300,68300,83597,733747.0,10743000.0
2017-09-05,68400,69200,66900,67400,43907,724078.0,10743000.0
2017-09-06,68000,73100,67700,71800,280750,771347.0,10743000.0
2017-09-07,72200,74600,72100,73200,155187,786388.0,10743000.0
2017-09-08,73200,73900,71200,71400,78340,767050.0,10743000.0
2017-09-11,71600,72600,69900,70300,84497,755233.0,10743000.0
2017-09-12,71200,71800,68900,70200,77436,754159.0,10743000.0
2017-09-13,70200,70600,68300,69300,93134,744490.0,10743000.0
2017-09-14,69300,71600,68700,71600,67276,769199.0,10743000.0
2017-09-15,71000,76800,70800,75900,207728,815394.0,10743000.0
2017-09-18,75300,78700,75200,75500,151463,811096.0,10743000.0
2017-09-19,76100,79500,75500,78700,175952,845474.0,10743000.0
2017-09-20,79000,80900,77300,77800,119849,835805.0,10743000.0
2017-09-21,77400,80500,76400,79300,135876,851920.0,10743000.0
2017-09-22,79500,81600,77200,78400,111313,842251.0,10743000.0
2017-09-25,78600,80600,75500,76100,118455,817542.0,10743000.0
2017-09-26,75700,78600,75500,76700,104046,823988.0,10743000.0
2017-09-27,76600,78000,75800,77100,47670,828285.0,10743000.0
2017-09-28,77700,77900,74500,75300,72071,808948.0,10743000.0
2017-09-29,75600,77500,74900,76800,47431,825062.0,10743000.0
2017-10-10,77200,80300,75100,76200,93868,818617.0,10743000.0
2017-10-11,76500,78400,76200,78200,60509,840103.0,10743000.0
2017-10-12,78000,78000,76300,77400,58668,831508.0,10743000.0
2017-10-13,77400,77400,72900,72900,81473,783165.0,10743000.0
2017-10-16,73100,74500,72500,73800,46203,792833.0,10743000.0
2017-10-17,74700,75100,73300,74600,42723,801428.0,10743000.0
2017-10-18,74200,75400,73500,73700,38946,791759.0,10743000.0
2017-10-19,73900,73900,69500,69800,160362,749861.0,10743000.0
2017-10-20,70200,71300,68300,71300,85919,765976.0,10743000.0
2017-10-23,71000,71300,69800,69800,40825,749861.0,10743000.0
2017-10-24,69800,70900,69400,70500,49438,757382.0,10743000.0
2017-10-25,70500,70800,68900,69300,66435,744490.0,10743000.0
2017-10-26,69400,70300,68200,69100,40345,742341.0,10743000.0
2017-10-27,70000,72300,69400,72300,70838,776719.0,10743000.0
2017-10-30,73100,73500,71300,72900,48753,783165.0,10743000.0
2017-10-31,72600,75400,72600,73300,115187,787462.0,10743000.0
2017-11-01,73900,73900,71700,71800,57841,771347.0,10743000.0
2017-11-02,71900,72200,70400,71200,66200,764902.0,10743000.0
2017-11-03,71500,73400,70600,72000,55744,773496.0,10743000.0
2017-11-06,72900,73600,72100,73500,41002,789610.0,10743000.0
2017-11-07,73500,76300,73300,75600,111681,812171.0,10743000.0
2017-11-08,75200,76300,74300,75000,60940,805725.0,10743000.0
2017-11-09,75000,77200,74500,75000,116177,805725.0,10743000.0
2017-11-10,74500,76200,73800,76200,70215,818617.0,10743000.0
2017-11-13,77000,79800,76000,79800,153929,857291.0,10743000.0
2017-11-14,83000,92500,82900,89700,843352,963647.0,10743000.0
2017-11-15,91900,94500,85500,89600,471874,962573.0,10743000.0
2017-11-16,89600,91300,85800,89900,186117,965796.0,10743000.0
2017-11-17,89900,89900,85600,85800,160735,921749.0,10743000.0
2017-11-20,84900,87200,83600,85900,132230,922824.0,10743000.0
2017-11-21,86200,86200,82500,83200,191001,893818.0,10743000.0
2017-11-22,83200,83200,80000,80100,190224,860514.0,10743000.0
2017-11-23,80600,85000,79700,84400,145172,906709.0,10743000.0
2017-11-24,84400,84400,81100,81100,114367,871257.0,10743000.0
2017-11-27,81300,82700,80400,81000,59873,870183.0,10743000.0
2017-11-28,81100,83900,80700,80700,106653,866960.0,10743000.0
2017-11-29,81400,84100,80300,83600,101705,898115.0,10743000.0
2017-11-30,83700,83700,80100,80200,107108,861589.0,10743000.0
2017-12-01,80800,83100,79100,82400,107389,885223.0,10743000.0
2017-12-04,82900,83500,80800,81300,72888,873406.0,10743000.0
2017-12-05,82000,82700,80700,80700,60492,866960.0,10743000.0
2017-12-06,80400,80700,76700,76900,133024,826137.0,10743000.0
2017-12-07,77000,77800,73900,74500,96577,800354.0,10743000.0
2017-12-08,74900,75800,73500,74500,59065,800354.0,10743000.0
2017-12-11,73800,75800,73600,75800,57393,814319.0,10743000.0
2017-12-12,75800,76100,74300,74500,43469,800354.0,10743000.0
2017-12-13,74800,77800,74800,77400,77626,831508.0,10743000.0
2017-12-14,77000,77300,75500,75900,61532,815394.0,10743000.0
2017-12-15,76500,76900,75300,75400,36912,810022.0,10743000.0
2017-12-18,75500,77600,75500,77200,52408,829360.0,10743000.0
2017-12-19,77200,77200,74100,75800,66899,814319.0,10743000.0
2017-12-20,75800,75800,74100,74400,44347,799279.0,10743000.0
2017-12-21,74400,75500,73500,73500,39851,789610.0,10743000.0
2017-12-22,73500,76400,73000,76300,48626,819691.0,10743000.0
2017-12-26,76900,79600,76300,78200,88765,840103.0,10743000.0
2017-12-27,79200,80000,77900,80000,51913,859440.0,10743000.0
2017-12-28,81000,86400,80600,85700,250044,920675.0,10743000.0
2018-01-02,86700,89500,84200,88300,180416,948607.0,10743000.0
2018-01-03,87500,88100,85600,85900,165466,922824.0,10743000.0
2018-01-04,85600,86600,80600,81500,159207,875554.0,10743000.0
2018-01-05,82000,85400,81800,85400,96773,917452.0,10743000.0
2018-01-08,86100,87000,83000,85900,121489,922824.0,10743000.0
2018-01-09,85300,87800,83000,83700,104463,899189.0,10743000.0
2018-01-10,84500,85300,82700,84300,49926,905635.0,10743000.0
2018-01-11,84200,87000,83300,86800,109928,932492.0,10743000.0
2018-01-12,88700,88900,84600,85900,162516,922824.0,10743000.0
2018-01-15,86000,88500,84800,87600,140075,941087.0,10743000.0
2018-01-16,87900,91100,85600,88200,169064,947533.0,10743000.0
2018-01-17,88300,88300,83800,84700,160280,909932.0,10743000.0
2018-01-18,84500,86300,83800,84500,109035,907784.0,10743000.0
2018-01-19,84400,86300,84400,85100,76819,914229.0,10743000.0
2018-01-22,85200,92700,84300,92700,325077,995876.0,10743000.0
2018-01-23,93000,93000,90500,92400,149112,992653.0,10743000.0
2018-01-24,92200,93200,89900,90500,125372,972242.0,10743000.0
2018-01-25,90500,92100,88600,90000,94830,966870.0,10743000.0
2018-01-26,90400,93400,88600,93000,145639,999099.0,10743000.0
2018-01-29,94100,94900,91100,91300,167295,980836.0,10743000.0
2018-01-30,91300,91600,88900,89500,96402,961498.0,10743000.0
2018-01-31,89400,92400,87600,92000,128747,988356.0,10743000.0
2018-02-01,92000,93700,90100,92800,117789,996950.0,10743000.0
2018-02-02,93200,93200,90000,90200,85551,969019.0,10743000.0
2018-02-05,88100,88600,84300,84300,91519,905635.0,10743000.0
2018-02-06,80000,86200,79600,85700,98224,920675.0,10743000.0
2018-02-07,87700,88600,83700,83700,80720,899189.0,10743000.0
2018-02-08,83700,89900,83700,89000,116444,956127.0,10743000.0
2018-02-09,86000,88400,85600,85600,58620,919601.0,10743000.0
2018-02-12,86200,89300,85500,87300,48266,937864.0,10743000.0
2018-02-13,87900,89600,85800,85900,56207,922824.0,10743000.0
2018-02-14,85500,87500,84600,87500,31328,940012.0,10743000.0
2018-02-19,88500,90000,88300,89500,56020,961498.0,10743000.0
2018-02-20,89600,90200,88100,88500,31158,950756.0,10743000.0
2018-02-21,88900,90100,87000,88900,35803,955053.0,10743000.0
2018-02-22,88500,89600,86200,87500,37541,940012.0,10743000.0
2018-02-23,88200,89100,87200,88100,49185,946458.0,10743000.0
2018-02-26,88500,89800,87700,89200,41953,958276.0,10743000.0
2018-02-27,90000,90500,88500,88900,37180,955053.0,10743000.0
2018-02-28,88700,88700,85600,86000,41622,923898.0,10743000.0
2018-03-02,84200,85300,82700,84100,33863,903486.0,10743000.0
2018-03-05,84000,84100,81500,81500,52656,875554.0,10743000.0
2018-03-06,82200,86000,82200,86000,41992,923898.0,10743000.0
2018-03-07,86000,87700,84700,85700,36095,920675.0,10743000.0
2018-03-08,85700,87100,84900,85100,26636,914229.0,10743000.0
2018-03-09,85200,87600,85200,87500,38523,940012.0,10743000.0
2018-03-12,88800,89300,87000,87500,60074,940012.0,10743000.0
2018-03-13,87500,87500,85400,85800,46719,921749.0,10743000.0
2018-03-14,85700,85700,83800,84400,39371,906709.0,10743000.0
2018-03-15,84400,85500,83600,85300,26923,916378.0,10743000.0
2018-03-16,85300,85300,83600,84000,43840,902412.0,10743000.0
2018-03-19,84200,84700,83600,83600,22010,898115.0,10743000.0
2018-03-20,82700,85700,82100,85700,54402,920675.0,10743000.0
2018-03-21,85700,91600,85200,89500,230406,961498.0,10743000.0
2018-03-22,90900,92500,89200,89500,163521,961498.0,10743000.0
2018-03-23,87300,87900,83100,83100,117932,892743.0,10743000.0
2018-03-26,83100,89500,82100,89200,91274,958276.0,10743000.0
2018-03-27,89400,91800,88100,90000,70607,966870.0,10743000.0
2018-03-28,88600,90700,87000,88200,60831,947533.0,10743000.0
2018-03-29,88800,90200,87300,89300,42031,959350.0,10743000.0
2018-03-30,90100,91500,88700,91100,67256,978687.0,10743000.0
2018-04-02,91900,94000,89900,90000,85414,966870.0,10743000.0
2018-04-03,90300,94000,90100,93600,125136,1005545.0,10743000.0
2018-04-04,95000,103600,93900,101900,440870,1094712.0,10743000.0
2018-04-05,104000,104400,99000,99500,180376,1068928.0,10743000.0
2018-04-06,99500,101400,97500,99000,82358,1063557.0,10743000.0
2018-04-09,98500,100500,96200,99800,111253,1072151.0,10743000.0
2018-04-10,98800,99800,94500,96500,142343,1036700.0,10743000.0
2018-04-11,97000,97600,92900,93600,155557,1005545.0,10743000.0
2018-04-12,94300,97300,94200,94600,168668,1016288.0,10743000.0
2018-04-13,95000,97500,95000,96900,77107,1040997.0,10743000.0
2018-04-16,96900,99100,96100,98900,91339,1062483.0,10743000.0
2018-04-17,98900,99400,96300,97000,58834,1042071.0,10743000.0
2018-04-18,97200,97600,94100,94100,79410,1010916.0,10743000.0
2018-04-19,94200,94900,92000,92900,70213,998025.0,10743000.0
2018-04-20,93900,93900,90800,92800,41382,996950.0,10743000.0
2018-04-23,92700,92800,90500,91000,59854,977613.0,10743000.0
2018-04-24,91000,92200,89800,90500,48812,972242.0,10743000.0
2018-04-25,89800,91100,88100,90500,47031,972242.0,10743000.0
2018-04-26,90800,93000,90600,92600,52402,994802.0,10743000.0
2018-04-27,93300,93400,91500,92500,26888,993728.0,10743000.0
2018-04-30,91900,92000,87600,89600,72147,962573.0,10743000.0
2018-05-02,87700,93300,86100,91400,90456,981910.0,10743000.0
2018-05-03,92400,94200,90700,92900,78399,998025.0,10743000.0
2018-05-04,92700,97300,92000,94900,123529,1019511.0,10743000.0
2018-05-08,96200,97000,91400,91400,103026,981910.0,10743000.0
2018-05-09,91400,97400,90500,96700,96143,1038848.0,10743000.0
2018-05-10,96700,96900,94900,96100,42978,1032402.0,10743000.0
2018-05-11,95900,97700,94700,95600,34196,1027031.0,10743000.0
2018-05-14,95500,95500,92200,92200,45626,990505.0,10743000.0
2018-05-15,92200,94900,91000,91800,71008,986207.0,10743000.0
2018-05-16,91700,93100,90700,91900,41387,987282.0,10743000.0
2018-05-17,92800,92900,89900,90600,46254,973316.0,10743000.0
2018-05-18,90200,92100,89900,91800,29273,986207.0,10743000.0
2018-05-21,91400,92800,90300,91600,28494,984059.0,10743000.0
2018-05-23,91600,91900,89600,89700,44561,963647.0,10743000.0
2018-05-24,89500,89900,88700,89200,23333,958276.0,10743000.0
2018-05-25,88800,91000,88200,89400,20662,960424.0,10743000.0
2018-05-28,89200,89800,88300,88500,29842,950756.0,10743000.0
2018-05-29,88500,89000,86900,87000,48246,934641.0,10743000.0
2018-05-30,87000,87800,82300,84300,92882,905635.0,10743000.0
2018-05-31,85200,86300,82900,86300,49376,927121.0,10743000.0
2018-06-01,85100,85800,84000,84200,29779,904561.0,10743000.0
2018-06-04,84200,85700,82700,83400,29480,895966.0,10743000.0
2018-06-05,83500,84400,83000,83500,13865,897040.0,10743000.0
2018-06-07,83500,84300,82700,84000,33692,902412.0,10743000.0
2018-06-08,83600,83800,82600,82600,21628,887372.0,10743000.0
2018-06-11,82300,84200,82100,83900,20355,901338.0,10743000.0
2018-06-12,83300,85900,82600,85700,40310,920675.0,10743000.0
2018-06-14,86400,86400,84200,85400,34032,917452.0,10743000.0
2018-06-15,84800,86400,80100,84900,34178,912081.0,10743000.0
2018-06-18,83600,84700,81000,81500,42242,875554.0,10743000.0
2018-06-19,81700,82700,78900,79300,41548,851920.0,10743000.0
2018-06-20,78400,81300,78400,80800,17892,868034.0,10743000.0
2018-06-21,80800,82100,80000,80000,18630,859440.0,10743000.0
2018-06-22,81000,81100,79300,81100,13775,871257.0,10743000.0
2018-06-25,81100,81600,80400,81600,9627,876629.0,10743000.0
2018-06-26,81100,81600,80100,81400,11181,874480.0,10743000.0
2018-06-27,80700,83800,80600,82600,20245,887372.0,10743000.0
2018-06-28,81700,82700,80000,80000,14365,859440.0,10743000.0
2018-06-29,81000,81500,78500,80500,26491,864812.0,10743000.0
2018-07-02,79100,80700,74000,75000,43382,805725.0,10743000.0
2018-07-03,74200,76700,74100,74300,32800,798205.0,10743000.0
2018-07-04,74100,77500,73600,76000,25634,816468.0,10743000.0
2018-07-05,75700,76600,73500,75000,21790,805725.0,10743000.0
2018-07-06,75000,76400,73900,76300,18400,819691.0,10743000.0
2018-07-09,75700,76500,74700,75900,15543,815394.0,10743000.0
2018-07-10,75900,78600,75900,76800,16163,825062.0,10743000.0
2018-07-11,76100,76100,74100,74100,30851,796056.0,10743000.0
2018-07-12,74000,75200,73800,74000,29341,794982.0,10743000.0
2018-07-13,73500,74500,72800,73400,27763,788536.0,10743000.0
2018-07-16,73400,73800,72000,72300,28708,776719.0,10743000.0
2018-07-17,71800,73400,71700,71700,26839,770273.0,10743000.0
2018-07-18,72300,73000,71200,71200,16498,764902.0,10743000.0
2018-07-19,71200,72500,70700,70900,21509,761679.0,10743000.0
2018-07-20,71200,73500,71200,72900,31224,783165.0,10743000.0
2018-07-23,72900,77400,72900,75100,64186,806799.0,10743000.0
2018-07-24,75100,76300,73600,74300,25295,798205.0,10743000.0
2018-07-25,73700,74300,71600,71800,31950,771347.0,10743000.0
2018-07-26,71800,75800,71800,74600,28337,801428.0,10743000.0
2018-07-27,74300,75400,73300,74100,11780,796056.0,10743000.0
2018-07-30,73600,74800,72000,73100,15541,785313.0,10743000.0
2018-07-31,72500,73900,72300,73700,11767,791759.0,10743000.0
2018-08-01,73800,75700,73800,75600,17349,812171.0,10743000.0
2018-08-02,75200,75200,73000,73200,21659,786388.0,10743000.0
2018-08-03,73300,74400,73200,74100,9783,796056.0,10743000.0
2018-08-06,74100,75500,74100,74800,24344,803576.0,10743000.0
2018-08-07,74700,75700,73900,75700,12120,813245.0,10743000.0
2018-08-08,75600,75800,73900,74600,20799,801428.0,10743000.0
2018-08-09,74100,75400,74000,75400,15784,810022.0,10743000.0
2018-08-10,74800,76700,74800,76100,32871,817542.0,10743000.0
2018-08-13,75500,78300,74800,76600,50213,822914.0,10743000.0
2018-08-14,76900,78100,73300,75000,48529,805725.0,10743000.0
2018-08-16,75500,79000,73700,78500,48006,843326.0,10743000.0
2018-08-17,79200,82000,77600,81100,49822,871257.0,10743000.0
2018-08-20,81600,82700,80400,81000,33103,870183.0,10743000.0
2018-08-21,81400,82700,80400,82500,26385,886298.0,10743000.0
2018-08-22,82600,82700,81200,82300,16214,884149.0,10743000.0
2018-08-23,82200,82900,80100,81700,36780,877703.0,10743000.0
2018-08-24,81700,81700,79800,81100,23225,871257.0,10743000.0
2018-08-27,81100,82700,81100,82300,18776,884149.0,10743000.0
2018-08-28,82800,83100,80900,80900,13422,869109.0,10743000.0
2018-08-29,80900,83000,80900,83000,22634,891669.0,10743000.0
2018-08-30,83000,83500,82000,83300,15544,894892.0,10743000.0
2018-08-31,82600,84500,82300,83800,26642,900263.0,10743000.0
2018-09-03,83800,84100,82400,83300,19227,894892.0,10743000.0
2018-09-04,83100,84000,82300,83500,18367,897040.0,10743000.0
2018-09-05,83000,86100,83000,85000,40554,913155.0,10743000.0
2018-09-06,85000,86100,84500,84500,23253,907784.0,10743000.0
2018-09-07,84600,85900,84200,85200,18125,915304.0,10743000.0
2018-09-10,84600,85200,83600,83900,12854,901338.0,10743000.0
2018-09-11,83000,84700,82900,84700,22299,909932.0,10743000.0
2018-09-12,85700,85700,82900,83400,21004,895966.0,10743000.0
2018-09-13,82900,85000,82800,85000,21428,913155.0,10743000.0
2018-09-14,84400,87300,84300,86700,34502,931418.0,10743000.0
2018-09-17,86600,86600,84700,85800,17225,921749.0,10743000.0
2018-09-18,85700,86300,84400,85900,14223,922824.0,10743000.0
2018-09-19,85900,86400,84500,84900,17820,912081.0,10743000.0
2018-09-20,84900,86400,84300,84800,21715,911006.0,10743000.0
2018-09-21,84900,85400,84000,84900,15625,912081.0,10743000.0
2018-09-27,84700,86500,84500,86500,26480,929270.0,10743000.0
2018-09-28,86700,88000,86100,88000,38577,945384.0,10743000.0
2018-10-01,88100,88100,86600,87500,20117,940012.0,10743000.0
2018-10-02,87500,87600,85300,86100,24861,924972.0,10743000.0
2018-10-04,85800,86600,83500,84000,27204,902412.0,10743000.0
2018-10-05,83300,84800,81300,81700,33722,877703.0,10743000.0
2018-10-08,81700,87300,81700,84400,33277,906709.0,10743000.0
2018-10-10,84100,86500,84100,84900,35454,912081.0,10743000.0
2018-10-11,83200,84600,79700,82000,55806,880926.0,10743000.0
2018-10-12,80100,86300,80100,85500,36794,918526.0,10743000.0
2018-10-15,86900,87000,83500,83900,26146,901338.0,10743000.0
2018-10-16,83900,86600,83600,84600,24840,908858.0,10743000.0
2018-10-17,85500,88000,85400,88000,44481,945384.0,10743000.0
2018-10-18,88900,89000,86600,86900,34114,933567.0,10743000.0
2018-10-19,86600,90700,86000,90400,69890,971167.0,10743000.0
2018-10-22,91300,91400,88500,90200,60929,969019.0,10743000.0
2018-10-23,90600,91000,87800,88300,47626,948607.0,10743000.0
2018-10-24,89800,91900,88200,88400,75635,949681.0,10743000.0
2018-10-25,86900,89300,86700,88000,50178,945384.0,10743000.0
2018-10-26,88800,89000,81100,81100,73635,871257.0,10743000.0
2018-10-29,81100,83600,70000,71300,129466,765976.0,10743000.0
2018-10-30,71200,73800,69200,72000,85335,773496.0,10743000.0
2018-10-31,72900,73100,70500,71000,59417,762753.0,10743000.0
2018-11-01,71500,74200,70800,72300,82600,776719.0,10743000.0
2018-11-02,73100,77000,73000,77000,65908,827211.0,10743000.0
2018-11-05,77000,79900,76100,79000,54159,848697.0,10743000.0
2018-11-06,80300,81100,75900,77100,92875,828285.0,10743000.0
2018-11-07,78400,79600,71300,72800,218075,782090.0,10743000.0
2018-11-08,74500,74900,73200,73700,98013,791759.0,10743000.0
2018-11-09,73900,86000,73900,78400,240395,842251.0,10743000.0
2018-11-12,77700,77700,75000,75000,99082,805725.0,10743000.0
2018-11-13,73900,77600,73500,76800,85907,825062.0,10743000.0
2018-11-14,76800,79500,76300,77500,56040,832582.0,10743000.0
2018-11-15,77900,78600,76900,78600,42705,844400.0,10743000.0
2018-11-16,80000,80900,78600,78800,49399,846548.0,10743000.0
2018-11-19,78800,80200,78100,78600,47471,844400.0,10743000.0
2018-11-20,78000,78400,76500,76800,60464,825062.0,10743000.0
2018-11-21,76000,78100,75300,77800,38908,835805.0,10743000.0
2018-11-22,79100,80500,77000,79700,64212,856217.0,10743000.0
2018-11-23,80700,80700,77900,77900,31851,836880.0,10743000.0
2018-11-26,77700,78900,77300,77900,20691,836880.0,10743000.0
2018-11-27,78200,78600,77300,77600,25477,833657.0,10743000.0
2018-11-28,78000,79400,77500,78700,25717,845474.0,10743000.0
2018-11-29,79600,79800,77900,78100,21787,839028.0,10743000.0
2018-11-30,78700,78700,76700,78200,29784,840103.0,10743000.0
2018-12-03,79200,79200,77800,78800,29967,846548.0,10743000.0
2018-12-04,79000,79000,77400,77800,27234,835805.0,10743000.0
2018-12-05,75900,77300,75500,76800,19755,825062.0,10743000.0
2018-12-06,76800,76800,74200,74600,30290,801428.0,10743000.0
2018-12-07,75000,75800,73400,73900,28056,793908.0,10743000.0
2018-12-10,73200,73800,72400,72400,21830,777793.0,10743000.0
2018-12-11,72500,74200,71900,72300,23741,776719.0,10743000.0
2018-12-12,73000,74700,72500,74100,23940,796056.0,10743000.0
2018-12-13,74500,74500,72500,72600,51486,779942.0,10743000.0
2018-12-14,72700,73400,71200,71300,30188,765976.0,10743000.0
2018-12-17,70300,71700,70200,70400,24303,756307.0,10743000.0
2018-12-18,69800,71700,69800,71700,22261,770273.0,10743000.0
2018-12-19,71700,72700,70500,72700,21350,781016.0,10743000.0
2018-12-20,71800,72300,71000,71000,20710,762753.0,10743000.0
2018-12-21,70700,72600,70700,72200,15950,775645.0,10743000.0
2018-12-24,71800,73400,71000,72200,33498,775645.0,10743000.0
2018-12-26,72100,72200,70300,71300,31612,765976.0,10743000.0
2018-12-27,72300,72800,70800,71500,23491,768124.0,10743000.0
2018-12-28,71400,72000,70400,70900,28065,761679.0,10743000.0
2019-01-02,70900,71500,68800,69100,32753,742341.0,10743000.0
2019-01-03,69000,69800,66300,66500,43256,714410.0,10743000.0
2019-01-04,66500,66900,63500,64900,57509,697221.0,10743000.0
2019-01-07,66100,68200,64900,67500,55153,725152.0,10743000.0
2019-01-08,67000,69700,67000,69400,35197,745564.0,10743000.0
2019-01-09,69500,70400,68900,70400,48756,756307.0,10743000.0
2019-01-10,70700,71000,69100,70600,25388,758456.0,10743000.0
2019-01-11,70000,70600,69700,70100,14881,753084.0,10743000.0
2019-01-14,70100,70700,70000,70100,21779,753084.0,10743000.0
2019-01-15,70100,70900,69900,70400,15474,756307.0,10743000.0
2019-01-16,70200,71100,70100,70500,24960,757382.0,10743000.0
2019-01-17,70200,71100,70200,70700,21327,759530.0,10743000.0
2019-01-18,70400,71100,69800,71000,27453,762753.0,10743000.0
2019-01-21,70600,71300,70100,70200,29375,754159.0,10743000.0
2019-01-22,70000,70800,69900,70200,16603,754159.0,10743000.0
2019-01-23,70000,70300,67500,67500,57689,725152.0,10743000.0
2019-01-24,67300,69000,66500,68900,36449,740193.0,10743000.0
2019-01-25,69000,69300,68400,68600,30706,736970.0,10743000.0
2019-01-28,68400,69400,68000,68800,27044,739118.0,10743000.0
2019-01-29,69200,69200,68300,68900,20521,740193.0,10743000.0
2019-01-30,68500,70300,68500,69900,22668,750936.0,10743000.0
2019-01-31,70000,70900,69800,69900,23230,750936.0,10743000.0
2019-02-01,70000,71000,70000,70500,23799,757382.0,10743000.0
2019-02-07,70900,70900,69500,70300,28546,755233.0,10743000.0
2019-02-08,70300,71200,70100,70300,30894,755233.0,10743000.0
2019-02-11,70300,72000,70200,71600,30650,769199.0,10743000.0
2019-02-12,71800,72000,70500,70700,20734,759530.0,10743000.0
2019-02-13,70800,71900,70300,71300,20068,765976.0,10743000.0
2019-02-14,71300,71900,70900,71000,16170,762753.0,10743000.0
2019-02-15,70800,71600,70100,71000,21700,762753.0,10743000.0
2019-02-18,71000,74500,71000,74400,57543,799279.0,10743000.0
2019-02-19,75300,75300,73800,74300,29335,798205.0,10743000.0
2019-02-20,74300,74500,73200,73800,20557,792833.0,10743000.0
2019-02-21,74200,74700,73100,74000,23353,794982.0,10743000.0
2019-02-22,73500,74000,72500,72600,23157,779942.0,10743000.0
2019-02-25,72600,73900,72000,73400,15344,788536.0,10743000.0
2019-02-26,73400,73500,72500,73000,16147,784239.0,10743000.0
2019-02-27,73300,75100,72800,74800,29677,803576.0,10743000.0
2019-02-28,74800,76500,74400,74600,48650,801428.0,10743000.0
2019-03-04,74700,76900,74700,76900,35151,826137.0,10743000.0
2019-03-05,77600,77600,75200,76200,29212,818617.0,10743000.0
2019-03-06,76200,76500,75100,75900,16674,815394.0,10743000.0
2019-03-07,75400,76300,73500,74000,19696,794982.0,10743000.0
2019-03-08,73700,75800,72800,74100,27570,796056.0,10743000.0
2019-03-11,74000,75800,73100,75000,22985,805725.0,10743000.0
2019-03-12,75900,76700,74600,76000,26896,816468.0,10743000.0
2019-03-13,75500,77500,75500,77200,35165,829360.0,10743000.0
2019-03-14,77300,77600,76400,76500,28254,821840.0,10743000.0
2019-03-15,0,0,0,76500,0,821840.0,10743000.0
2019-03-18,0,0,0,76500,0,,
2019-03-19,0,0,0,76500,0,,
2019-03-20,0,0,0,76500,0,,
2019-03-21,0,0,0,76500,0,,
2019-03-22,0,0,0,76500,0,,
2019-03-25,0,0,0,76500,0,,
2019-03-26,0,0,0,76500,0,,
2019-03-27,0,0,0,76500,0,,
2019-03-28,0,0,0,76500,0,,
2019-03-29,0,0,0,76500,0,,
2019-04-01,0,0,0,76500,0,,
2019-04-02,0,0,0,76500,0,,
2019-04-03,0,0,0,76500,0,,
2019-04-04,0,0,0,76500,0,,
2019-04-05,0,0,0,76500,0,,
2019-04-08,0,0,0,76500,0,,
2019-04-09,0,0,0,76500,0,,
2019-04-10,0,0,0,76500,0,,
2019-04-11,0,0,0,76500,0,,
2019-04-12,0,0,0,76500,0,,
2019-04-15,0,0,0,76500,0,,
2019-04-16,0,0,0,76500,0,,
2019-04-17,0,0,0,76500,0,,
2019-04-18,0,0,0,76500,0,,
2019-04-19,0,0,0,76500,0,,
2019-04-22,0,0,0,76500,0,,
2019-04-23,0,0,0,76500,0,,
2019-04-24,0,0,0,76500,0,,
2019-04-25,0,0,0,76500,0,,
2019-04-26,0,0,0,76500,0,,
2019-04-29,0,0,0,76500,0,,
2019-04-30,0,0,0,76500,0,,
2019-05-02,0,0,0,76500,0,,
2019-05-03,0,0,0,76500,0,,
2019-05-07,0,0,0,76500,0,,
2019-05-08,0,0,0,76500,0,,
2019-05-09,0,0,0,76500,0,,
2019-05-10,0,0,0,76500,0,,
2019-05-13,0,0,0,76500,0,,
