지스마트글로벌(114570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-11-19,532,557,530,539,132465,26538.0,11488272.0
2013-11-20,538,542,525,542,67298,26710.0,11488272.0
2013-11-21,540,540,527,533,56352,26251.0,11488272.0
2013-11-22,533,535,522,528,36184,26021.0,11488272.0
2013-11-25,531,531,488,490,101726,24125.0,11488272.0
2013-11-26,489,525,489,506,82657,24930.0,11488272.0
2013-11-27,497,524,497,518,44592,25504.0,11488272.0
2013-11-28,526,547,509,539,126564,26538.0,11488272.0
2013-11-29,559,606,538,585,541087,28836.0,11488272.0
2013-12-02,584,589,509,515,554289,25332.0,11488272.0
2013-12-03,512,518,498,510,124960,25102.0,11488272.0
2013-12-04,509,532,509,526,72113,25906.0,11488272.0
2013-12-05,532,566,519,550,171096,27055.0,11488272.0
2013-12-06,542,563,514,535,116759,26366.0,11488272.0
2013-12-09,535,535,509,511,132965,25159.0,11488272.0
2013-12-10,509,539,508,527,57250,25963.0,11488272.0
2013-12-11,525,542,518,527,133121,25963.0,11488272.0
2013-12-12,533,534,512,527,43263,25963.0,11488272.0
2013-12-13,526,542,513,534,160223,26308.0,11488272.0
2013-12-16,586,612,571,614,1143877,30214.0,11488272.0
2013-12-17,628,675,621,643,2130035,31650.0,11488272.0
2013-12-18,616,657,589,656,801549,32339.0,11488272.0
2013-12-19,642,652,616,653,306010,32167.0,11488272.0
2013-12-20,652,661,635,635,190656,31306.0,11488272.0
2013-12-23,640,640,593,636,300614,31363.0,11488272.0
2013-12-24,636,638,624,630,144419,31018.0,11488272.0
2013-12-26,645,677,627,673,436446,33144.0,11488272.0
2013-12-27,676,687,666,682,312302,33603.0,11488272.0
2013-12-30,680,694,680,683,252288,33661.0,11488272.0
2014-01-02,677,680,652,667,237695,32856.0,11488272.0
2014-01-03,671,671,652,667,110335,33619.0,11754796.0
2014-01-06,662,675,645,659,113260,33207.0,11754796.0
2014-01-07,659,661,626,653,144230,32913.0,11754796.0
2014-01-08,661,666,642,645,97264,33239.0,12021320.0
2014-01-09,650,650,617,620,161149,32289.0,12138589.0
2014-01-10,628,628,582,614,143337,31924.0,12138589.0
2014-01-13,622,622,577,581,198432,30544.0,12266516.0
2014-01-14,572,608,572,600,197246,31525.0,12266516.0
2014-01-15,578,603,574,584,134345,30826.0,12330481.0
2014-01-16,586,608,572,605,190148,31998.0,12330481.0
2014-01-17,611,611,592,608,150835,33082.0,12699481.0
2014-01-20,604,608,581,590,108158,32521.0,12854064.0
2014-01-21,589,593,539,540,293067,29881.0,12907366.0
2014-01-22,542,557,512,516,197791,28525.0,12907366.0
2014-01-23,522,547,497,516,300616,28525.0,12907366.0
2014-01-24,528,528,508,528,255790,29694.0,13109924.0
2014-01-27,530,589,505,575,416754,32316.0,13109924.0
2014-01-28,573,595,549,560,321454,31464.0,13109924.0
2014-01-29,559,568,552,560,98221,31464.0,13109924.0
2014-02-03,553,559,534,554,96028,31136.0,13109924.0
2014-02-04,553,553,522,533,133711,29956.0,13109924.0
2014-02-05,538,542,517,530,111597,29760.0,13109924.0
2014-02-06,534,535,514,526,43778,29563.0,13109924.0
2014-02-07,531,535,515,530,78584,29760.0,13109924.0
2014-02-10,535,540,527,534,106858,30022.0,13109924.0
2014-02-11,540,569,533,555,194355,31202.0,13109924.0
2014-02-12,554,566,553,560,61027,31464.0,13109924.0
2014-02-13,558,575,557,571,95375,32119.0,13109924.0
2014-02-14,575,577,552,552,67792,31071.0,13109924.0
2014-02-17,547,595,540,586,196171,32971.0,13109924.0
2014-02-18,602,602,574,586,65802,32971.0,13109924.0
2014-02-19,568,596,566,582,90797,32709.0,13109924.0
2014-02-20,591,591,578,585,53073,32906.0,13109924.0
2014-02-21,574,591,567,577,65123,32447.0,13109924.0
2014-02-24,589,612,587,606,141346,34086.0,13109924.0
2014-02-25,604,606,584,591,118621,33234.0,13109924.0
2014-02-26,601,601,581,590,91524,33168.0,13109924.0
2014-02-27,593,593,568,570,107905,32054.0,13109924.0
2014-02-28,568,587,559,587,89582,33037.0,13109924.0
2014-03-03,596,604,578,592,132330,33299.0,13109924.0
2014-03-04,582,640,582,629,410672,35331.0,13109924.0
2014-03-05,627,666,622,663,415992,37232.0,13109924.0
2014-03-06,662,682,652,663,405439,37232.0,13109924.0
2014-03-07,668,668,646,659,163572,38617.0,13669625.0
2014-03-10,668,668,640,652,175371,38207.0,13669625.0
2014-03-11,643,659,635,655,169680,38412.0,13669625.0
2014-03-12,656,694,650,674,266521,39505.0,13669625.0
2014-03-13,674,691,662,675,150760,39574.0,13669625.0
2014-03-14,666,751,656,723,376104,42376.0,13669625.0
2014-03-17,722,760,722,753,364590,46391.0,14362588.0
2014-03-18,753,792,743,788,432226,48546.0,14362588.0
2014-03-19,801,829,722,793,584555,49014.0,14415892.0
2014-03-20,789,814,769,793,226319,49014.0,14415892.0
2014-03-21,792,838,786,831,250825,51393.0,14415892.0
2014-03-24,835,859,805,841,198134,51969.0,14415892.0
2014-03-25,832,857,823,825,158239,50960.0,14415892.0
2014-03-26,827,832,756,793,381960,49014.0,14415892.0
2014-03-27,775,789,743,769,301160,47572.0,14415892.0
2014-03-28,769,813,756,807,125033,49879.0,14415892.0
2014-03-31,818,904,818,889,349344,54925.0,14415892.0
2014-04-01,896,896,865,884,158132,54636.0,14415892.0
2014-04-02,878,904,864,886,126367,54780.0,14415892.0
2014-04-03,886,931,874,925,180459,57159.0,14415892.0
2014-04-04,951,970,894,907,269169,56078.0,14415892.0
2014-04-07,905,905,867,880,90647,54348.0,14415892.0
2014-04-08,881,898,863,884,79210,54636.0,14415892.0
2014-04-09,867,897,850,860,131414,53123.0,14415892.0
2014-04-10,868,873,847,870,174393,53771.0,14415892.0
2014-04-11,874,874,845,872,56931,53915.0,14415892.0
2014-04-14,871,906,870,894,124277,55213.0,14415892.0
2014-04-15,906,906,886,896,63188,55429.0,14415892.0
2014-04-16,916,925,888,905,116175,55934.0,14415892.0
2014-04-17,906,918,893,913,81662,56438.0,14415892.0
2014-04-18,913,918,902,911,75482,56294.0,14415892.0
2014-04-21,918,919,886,909,142833,56150.0,14415892.0
2014-04-22,908,911,865,886,111209,54780.0,14415892.0
2014-04-23,886,902,830,835,215416,51609.0,14415892.0
2014-04-24,834,843,805,823,108063,50888.0,14415892.0
2014-04-25,820,838,818,831,62171,51393.0,14415892.0
2014-04-28,837,859,827,860,58808,53123.0,14415892.0
2014-04-29,857,859,838,851,22312,52618.0,14415892.0
2014-04-30,843,850,769,842,123350,52041.0,14415892.0
2014-05-02,838,838,773,800,139687,49447.0,14415892.0
2014-05-07,792,797,748,769,116636,47572.0,14415892.0
2014-05-08,768,775,734,748,130219,46203.0,14415892.0
2014-05-09,730,789,730,791,171564,49773.0,14682416.0
2014-05-12,794,830,793,831,117402,52343.0,14682416.0
2014-05-13,834,844,805,831,109986,52343.0,14682416.0
2014-05-14,837,837,800,816,88313,51388.0,14682416.0
2014-05-15,815,827,795,827,104445,52049.0,14682416.0
2014-05-16,824,824,800,805,62776,50654.0,14682416.0
2014-05-19,801,801,739,747,247573,46984.0,14682416.0
2014-05-20,714,759,714,741,135927,46617.0,14682416.0
2014-05-21,748,748,688,705,126051,44414.0,14682416.0
2014-05-22,712,789,702,762,211567,47938.0,14682416.0
2014-05-23,751,775,743,764,69087,48085.0,14682416.0
2014-05-26,765,765,716,738,69508,46470.0,14682416.0
2014-05-27,737,737,694,738,155914,46470.0,14682416.0
2014-05-28,724,756,722,756,76731,47571.0,14682416.0
2014-05-29,737,771,737,748,98002,47131.0,14682416.0
2014-05-30,748,754,722,747,132534,48178.0,15055548.0
2014-06-02,739,753,712,732,70592,47274.0,15055548.0
2014-06-03,739,739,706,730,56521,47124.0,15055548.0
2014-06-05,721,732,702,712,84947,45919.0,15055548.0
2014-06-09,699,708,668,683,155037,44113.0,15055548.0
2014-06-10,675,737,659,738,204189,47651.0,15055548.0
2014-06-11,745,771,722,727,155102,46898.0,15055548.0
2014-06-12,734,761,728,752,82720,48554.0,15055548.0
2014-06-13,756,789,756,789,119426,50963.0,15055548.0
2014-06-16,774,798,769,792,99465,51114.0,15055548.0
2014-06-17,790,794,769,779,129565,50286.0,15055548.0
2014-06-18,773,783,759,765,49795,49382.0,15055548.0
2014-06-19,759,766,722,732,120415,47274.0,15055548.0
2014-06-20,726,756,725,753,36428,48629.0,15055548.0
2014-06-23,745,745,722,724,51413,46747.0,15055548.0
2014-06-24,731,739,722,736,39830,47500.0,15055548.0
2014-06-25,734,778,730,763,103222,49232.0,15055548.0
2014-06-26,769,771,739,749,99951,48404.0,15055548.0
2014-06-27,756,756,723,728,71198,46973.0,15055548.0
2014-06-30,726,731,706,718,63527,46371.0,15055548.0
2014-07-01,724,753,724,734,91311,47425.0,15055548.0
2014-07-02,749,749,734,748,59227,48328.0,15055548.0
2014-07-03,753,765,734,739,37779,47726.0,15055548.0
2014-07-04,751,775,735,777,90763,50945.0,15298856.0
2014-07-07,789,887,779,889,556437,58289.0,15298856.0
2014-07-08,869,950,869,921,587522,61483.0,15565380.0
2014-07-09,932,957,909,933,267390,62262.0,15565380.0
2014-07-10,936,1021,932,956,684799,63818.0,15565380.0
2014-07-11,936,1060,936,1005,450240,68398.0,15869515.0
2014-07-14,1025,1061,963,978,589879,66573.0,15869515.0
2014-07-15,978,1019,941,942,331806,64113.0,15869515.0
2014-07-16,941,997,894,998,502730,67922.0,15869515.0
2014-07-17,1007,1034,951,982,263790,66811.0,15869515.0
2014-07-18,978,987,943,951,232659,64748.0,15869515.0
2014-07-21,960,985,940,970,217556,66017.0,15869515.0
2014-07-22,970,990,955,963,114320,65541.0,15869515.0
2014-07-23,956,996,953,968,159334,65858.0,15869515.0
2014-07-24,967,1016,932,1003,352552,68239.0,15869515.0
2014-07-25,1005,1098,1000,1084,752014,73793.0,15869515.0
2014-07-28,1095,1095,1025,1063,367028,72365.0,15869515.0
2014-07-29,1036,1060,986,1010,273638,68715.0,15869515.0
2014-07-30,1009,1009,948,971,176978,66097.0,15869515.0
2014-07-31,974,990,904,986,241192,67128.0,15869515.0
2014-08-01,973,986,956,966,75356,65779.0,15869515.0
2014-08-04,976,977,917,918,158334,62447.0,15869515.0
2014-08-05,912,932,870,907,281290,61732.0,15869515.0
2014-08-06,906,943,873,925,187365,62923.0,15869515.0
2014-08-07,932,932,877,910,213368,61891.0,15869515.0
2014-08-08,906,950,899,949,173089,64589.0,15869515.0
2014-08-11,955,1004,934,1005,255837,68398.0,15869515.0
2014-08-12,1002,1036,991,1007,318139,68477.0,15869515.0
2014-08-13,995,1030,976,1027,219115,69826.0,15869515.0
2014-08-14,1032,1032,990,1011,135803,68794.0,15869515.0
2014-08-18,1004,1014,978,1003,118266,68239.0,15869515.0
2014-08-19,1007,1007,914,938,359597,63795.0,15869515.0
2014-08-20,937,938,902,921,141699,62685.0,15869515.0
2014-08-21,925,925,902,920,97525,62605.0,15869515.0
2014-08-22,922,937,904,924,100982,62843.0,15869515.0
2014-08-25,922,932,898,910,98306,61891.0,15869515.0
2014-08-26,904,978,897,921,517163,62925.0,15930342.0
2014-08-27,943,945,897,910,129490,62128.0,15930342.0
2014-08-28,908,922,843,910,172300,62128.0,15930342.0
2014-08-29,920,963,913,956,245130,65314.0,15930342.0
2014-09-01,997,1099,976,1063,1214434,72642.0,15930342.0
2014-09-02,1076,1186,1039,1145,1063976,78218.0,15930342.0
2014-09-03,1144,1169,1111,1122,445983,76625.0,15930342.0
2014-09-04,1139,1147,1044,1055,495255,72085.0,15930342.0
2014-09-05,1065,1096,1049,1081,299297,73837.0,15930342.0
2014-09-11,1073,1093,1030,1054,1033936,72005.0,15930342.0
2014-09-12,1095,1169,1076,1127,782907,77023.0,15930342.0
2014-09-15,1118,1142,1101,1119,207657,76466.0,15930342.0
2014-09-16,1133,1177,1102,1165,370264,79572.0,15930342.0
2014-09-17,1200,1202,1157,1159,416768,79174.0,15930342.0
2014-09-18,1147,1183,1130,1166,212503,79652.0,15930342.0
2014-09-19,1179,1179,1149,1162,185097,79413.0,15930342.0
2014-09-22,1153,1174,1124,1146,179620,78298.0,15930342.0
2014-09-23,1160,1169,1134,1160,119300,79253.0,15930342.0
2014-09-24,1159,1237,1152,1217,486643,83156.0,15930342.0
2014-09-25,1214,1235,1183,1225,275316,83634.0,15930342.0
2014-09-26,1191,1231,1188,1222,148774,83475.0,15930342.0
2014-09-29,1209,1228,1135,1199,250688,81882.0,15930342.0
2014-09-30,1198,1202,1174,1199,167903,81882.0,15930342.0
2014-10-01,1183,1193,1148,1161,233382,79333.0,15930342.0
2014-10-02,1123,1174,1123,1162,134596,79413.0,15930342.0
2014-10-06,1186,1186,1111,1112,228929,75988.0,15930342.0
2014-10-07,1074,1153,1074,1141,120960,77899.0,15930342.0
2014-10-08,1110,1153,1110,1138,119355,77740.0,15930342.0
2014-10-10,1130,1140,1090,1103,140251,75351.0,15930342.0
2014-10-13,1073,1107,1030,1034,169034,70651.0,15930342.0
2014-10-14,992,1070,992,1044,181184,71288.0,15930342.0
2014-10-15,1065,1105,1049,1079,104200,73757.0,15930342.0
2014-10-16,1095,1095,1046,1082,75917,73917.0,15930342.0
2014-10-17,1074,1095,1044,1073,159081,73280.0,15930342.0
2014-10-20,1071,1085,1058,1077,67414,73598.0,15930342.0
2014-10-21,1093,1093,1036,1038,164720,70890.0,15930342.0
2014-10-22,1041,1051,931,995,519100,68023.0,15930342.0
2014-10-23,995,1020,940,965,257784,65952.0,15930342.0
2014-10-24,970,981,955,971,84744,66350.0,15930342.0
2014-10-27,986,986,942,956,94019,65314.0,15930342.0
2014-10-28,943,1035,922,1024,235922,69934.0,15930342.0
2014-10-29,1025,1066,1014,1033,172868,70571.0,15930342.0
2014-10-30,1006,1036,990,991,85998,67704.0,15930342.0
2014-10-31,992,1002,956,988,77370,67465.0,15930342.0
2014-11-03,986,997,929,951,138821,64996.0,15930342.0
2014-11-04,951,967,886,968,282770,66111.0,15930342.0
2014-11-05,957,1016,957,1017,202661,69456.0,15930342.0
2014-11-06,1035,1107,1032,1108,468846,75669.0,15930342.0
2014-11-07,1107,1115,1038,1064,293035,72722.0,15930342.0
2014-11-10,1065,1065,1007,1034,167039,70651.0,15930342.0
2014-11-11,1014,1036,990,1009,119126,68899.0,15930342.0
2014-11-12,997,1010,990,1002,104649,68421.0,15930342.0
2014-11-13,1002,1002,967,978,111871,66748.0,15930342.0
2014-11-14,976,992,967,976,42761,66668.0,15930342.0
2014-11-17,978,978,943,956,104245,65314.0,15930342.0
2014-11-18,945,970,936,970,61398,66270.0,15930342.0
2014-11-19,974,974,925,935,160372,63881.0,15930342.0
2014-11-20,934,962,916,956,85768,65314.0,15930342.0
2014-11-21,962,963,941,945,59631,64598.0,15930342.0
2014-11-24,962,962,920,934,128226,63801.0,15930342.0
2014-11-25,952,996,952,974,186692,66509.0,15930342.0
2014-11-26,991,991,956,991,165223,67704.0,15930342.0
2014-11-27,1009,1034,996,1019,223733,69616.0,15930342.0
2014-11-28,994,1024,991,1000,91341,68341.0,15930342.0
2014-12-01,1020,1020,970,973,57049,66430.0,15930342.0
2014-12-02,934,968,934,956,84453,65314.0,15930342.0
2014-12-03,945,971,938,955,26335,65235.0,15930342.0
2014-12-04,958,958,933,935,86899,63881.0,15930342.0
2014-12-05,934,986,934,979,97855,66907.0,15930342.0
2014-12-08,978,995,970,985,84683,67306.0,15930342.0
2014-12-09,970,986,956,975,48090,66589.0,15930342.0
2014-12-10,1002,1002,933,953,85110,65075.0,15930342.0
2014-12-11,948,958,932,939,62229,64120.0,15930342.0
2014-12-12,948,953,918,919,102416,62766.0,15930342.0
2014-12-15,932,937,871,899,170134,61411.0,15930342.0
2014-12-16,898,932,897,933,148382,63721.0,15930342.0
2014-12-17,952,953,927,951,98784,64996.0,15930342.0
2014-12-18,951,972,921,946,135625,64677.0,15930342.0
2014-12-19,970,976,941,974,120676,66509.0,15930342.0
2014-12-22,995,1010,978,990,137054,67624.0,15930342.0
2014-12-23,997,997,968,975,69532,66589.0,15930342.0
2014-12-24,970,995,956,971,93331,66350.0,15930342.0
2014-12-26,970,970,921,939,116508,64120.0,15930342.0
2014-12-29,967,1014,960,1000,339736,68341.0,15930342.0
2014-12-30,1019,1078,1005,1066,334134,72802.0,15930342.0
2015-01-02,1067,1113,1025,1059,199571,72324.0,15930342.0
2015-01-05,1094,1105,1061,1079,178786,73757.0,15930342.0
2015-01-06,1079,1090,1060,1084,95849,74076.0,15930342.0
2015-01-07,1095,1096,1069,1084,139736,74076.0,15930342.0
2015-01-08,1100,1109,1073,1097,176729,74952.0,15930342.0
2015-01-09,1117,1117,1086,1098,127333,75032.0,15930342.0
2015-01-12,1098,1107,1068,1086,164037,74156.0,15930342.0
2015-01-13,1084,1154,1078,1119,244218,76466.0,15930342.0
2015-01-14,1150,1151,1130,1146,262818,78298.0,15930342.0
2015-01-15,1145,1150,1122,1148,114605,78457.0,15930342.0
2015-01-16,1130,1155,1125,1136,90866,77581.0,15930342.0
2015-01-19,1134,1148,1102,1148,126177,78457.0,15930342.0
2015-01-20,1143,1152,1125,1131,109237,77262.0,15930342.0
2015-01-21,1129,1137,1093,1113,196956,76067.0,15930342.0
2015-01-22,1130,1130,1084,1099,109149,75112.0,15930342.0
2015-01-23,1095,1118,1095,1110,82697,75828.0,15930342.0
2015-01-26,1122,1122,1094,1103,74228,75351.0,15930342.0
2015-01-27,1118,1118,1085,1104,115519,75430.0,15930342.0
2015-01-28,1096,1096,1067,1083,121944,73996.0,15930342.0
2015-01-29,1083,1084,1047,1075,149552,73439.0,15930342.0
2015-01-30,1074,1147,1070,1124,190580,76784.0,15930342.0
2015-02-02,1134,1158,1123,1151,241119,78616.0,15930342.0
2015-02-03,1155,1167,1071,1122,284811,76625.0,15930342.0
2015-02-04,1098,1151,1098,1138,237023,77740.0,15930342.0
2015-02-05,1143,1149,1111,1150,188281,78537.0,15930342.0
2015-02-06,1142,1247,1142,1248,645590,85227.0,15930342.0
2015-02-09,1242,1293,1221,1248,373033,85227.0,15930342.0
2015-02-10,1240,1240,1172,1212,223765,82838.0,15930342.0
2015-02-11,1223,1223,1186,1212,122317,82838.0,15930342.0
2015-02-12,1221,1324,1202,1318,394876,90006.0,15930342.0
2015-02-13,1305,1433,1298,1329,507303,90803.0,15930342.0
2015-02-16,1340,1424,1332,1373,440630,93830.0,15930342.0
2015-02-17,1373,1578,1370,1541,826376,105300.0,15930342.0
2015-02-23,1585,1759,1561,1707,1238236,116610.0,15930342.0
2015-02-24,1745,1797,1674,1723,634012,117725.0,15930342.0
2015-02-25,1748,1878,1723,1856,660449,126806.0,15930342.0
2015-02-26,1911,2074,1892,1949,1059470,133178.0,15930342.0
2015-02-27,1967,2028,1876,2029,530979,138594.0,15930342.0
2015-03-02,2028,2038,1930,1968,428524,134452.0,15930342.0
2015-03-03,1972,2228,1960,2229,910940,152294.0,15930342.0
2015-03-04,2301,2529,2254,2425,1115978,165676.0,15930342.0
2015-03-05,2471,2482,2307,2367,488365,161693.0,15930342.0
2015-03-06,2366,2366,2184,2276,755859,155480.0,15930342.0
2015-03-09,2285,2389,2121,2134,967951,145763.0,15930342.0
2015-03-10,2133,2156,1940,2063,1012965,140984.0,15930342.0
2015-03-11,2068,2331,2030,2332,927465,159303.0,15930342.0
2015-03-12,2378,2378,2270,2285,409643,156117.0,15930342.0
2015-03-13,2286,2366,2254,2280,316175,155799.0,15930342.0
2015-03-16,2285,2291,2119,2220,324734,151657.0,15930342.0
2015-03-17,2219,2307,2201,2223,240413,151816.0,15930342.0
2015-03-18,2237,2389,2203,2227,605483,152135.0,15930342.0
2015-03-19,2205,2378,2198,2332,486740,159303.0,15930342.0
2015-03-20,2389,2680,2366,2682,1230046,183199.0,15930342.0
2015-03-23,2774,2984,2704,2845,1079146,194350.0,15930342.0
2015-03-24,2774,2786,2564,2717,843827,185588.0,15930342.0
2015-03-25,2680,2856,2611,2682,729088,183199.0,15930342.0
2015-03-26,2611,2821,2587,2693,415536,183995.0,15930342.0
2015-03-27,2704,2750,2552,2752,343876,187978.0,15930342.0
2015-03-30,2762,2867,2646,2717,408541,185588.0,15930342.0
2015-03-31,2728,2728,2599,2682,259055,183199.0,15930342.0
2015-04-01,2693,2704,2517,2682,333906,183199.0,15930342.0
2015-04-02,2680,3077,2611,3032,1063745,207094.0,15930342.0
2015-04-03,3077,3171,2926,3043,569689,207891.0,15930342.0
2015-04-06,3065,3451,2984,3334,772381,227804.0,15930342.0
2015-04-07,3369,3672,3264,3498,735709,238955.0,15930342.0
2015-04-08,3508,3508,3345,3451,431039,235769.0,15930342.0
2015-04-09,3380,3403,3299,3334,393211,227804.0,15930342.0
2015-04-10,3322,3520,3171,3381,384550,230990.0,15930342.0
2015-04-13,3392,3788,3240,3766,911170,257275.0,15930342.0
2015-04-14,3916,4126,3683,3801,698828,259665.0,15930342.0
2015-04-15,3894,4092,3777,4057,591272,277188.0,15930342.0
2015-04-16,4010,4079,3870,4046,356037,276391.0,15930342.0
2015-04-17,4103,4429,3987,4198,513715,286746.0,15930342.0
2015-04-20,4266,4359,4079,4291,256869,293118.0,15930342.0
2015-04-21,4290,4511,4231,4454,259698,304270.0,15930342.0
2015-04-22,4453,4500,3788,4139,1710190,282764.0,15930342.0
2015-04-23,4266,4278,3625,3755,1001212,256479.0,15930342.0
2015-04-24,3753,3998,3718,3999,459456,273205.0,15930342.0
2015-04-27,4150,4546,4044,4478,732142,305863.0,15930342.0
2015-04-28,4546,5129,4500,4874,1201730,332944.0,15930342.0
2015-04-29,4873,5152,4639,4921,715126,336130.0,15930342.0
2015-04-30,4954,4954,4674,4839,378109,330555.0,15930342.0
2015-05-04,4884,5560,4884,5562,943058,379939.0,15930342.0
2015-05-06,5630,6144,5630,5993,1117325,409410.0,15930342.0
2015-05-07,5852,6109,5502,6028,818595,411799.0,15930342.0
2015-05-08,6214,6435,5957,6285,737895,429323.0,15930342.0
2015-05-11,6166,6424,6132,6343,484158,433305.0,15930342.0
2015-05-12,6435,7286,6400,6996,1233621,477910.0,15930342.0
2015-05-13,7216,7321,6796,7100,501752,485079.0,15930342.0
2015-05-14,6494,6866,6038,6040,1855631,412596.0,15930342.0
2015-05-15,5619,6761,5315,6529,3554492,446050.0,15930342.0
2015-05-18,7111,7169,6668,6798,961776,464369.0,15930342.0
2015-05-19,6575,6645,5782,6122,1308580,418171.0,15930342.0
2015-05-20,5922,6470,5712,6179,917101,422154.0,15930342.0
2015-05-21,6248,6318,5794,5853,572155,399852.0,15930342.0
2015-05-22,5875,6248,5852,6051,490021,413392.0,15930342.0
2015-05-26,5945,6201,5840,6051,347893,413392.0,15930342.0
2015-05-27,6062,6073,5444,5573,625679,380735.0,15930342.0
2015-05-28,5456,5981,5456,5701,456136,389497.0,15930342.0
2015-05-29,5770,5968,5584,5679,341971,387904.0,15930342.0
2015-06-01,5549,5747,5176,5585,414957,381532.0,15930342.0
2015-06-02,5805,5945,5479,5480,450485,374363.0,15930342.0
2015-06-03,5339,5688,5117,5188,552967,354450.0,15930342.0
2015-06-04,5327,5479,4861,5328,840274,364008.0,15930342.0
2015-06-05,5223,5584,5199,5386,360804,367991.0,15930342.0
2015-06-08,5479,5573,5339,5421,236783,370380.0,15930342.0
2015-06-09,5304,5397,5036,5154,537143,352061.0,15930342.0
2015-06-10,5152,5152,4674,4745,782473,324182.0,15930342.0
2015-06-11,4780,5129,4686,4943,720281,337723.0,15930342.0
2015-06-12,4919,5258,4919,4978,574822,340113.0,15930342.0
2015-06-15,4873,5642,4767,5445,808865,371973.0,15930342.0
2015-06-16,5339,5887,5163,5829,889004,398259.0,15930342.0
2015-06-17,5828,6179,5677,5829,676952,398259.0,15930342.0
2015-06-18,5945,5968,5723,5783,268245,395072.0,15930342.0
2015-06-19,5829,5899,5549,5725,346088,391090.0,15930342.0
2015-06-22,5723,5828,5642,5771,180077,394276.0,15930342.0
2015-06-23,5712,6062,5666,5842,466252,399055.0,15930342.0
2015-06-24,5852,6027,5747,5853,237528,399852.0,15930342.0
2015-06-25,5852,6016,5688,6005,332347,410206.0,15930342.0
2015-06-26,6132,6645,5957,6285,996236,429323.0,15930342.0
2015-06-29,6097,6330,6003,6133,408294,418968.0,15930342.0
2015-06-30,6062,6622,6038,6261,620038,427730.0,15930342.0
2015-07-01,6412,6459,6214,6320,338961,431712.0,15930342.0
2015-07-02,6353,6412,6179,6296,308001,430119.0,15930342.0
2015-07-03,6295,6540,6248,6296,257037,430119.0,15930342.0
2015-07-06,6155,6307,6062,6063,301007,414189.0,15930342.0
2015-07-07,6155,6237,5595,5783,373447,395072.0,15930342.0
2015-07-08,5817,6179,5479,5993,345119,409410.0,15930342.0
2015-07-09,5852,5922,5688,5900,212217,403038.0,15930342.0
2015-07-10,5945,6423,5910,6401,525694,437288.0,15930342.0
2015-07-13,6505,6644,6353,6611,412558,451625.0,15930342.0
2015-07-14,6691,6715,6318,6576,335258,449236.0,15930342.0
2015-07-15,6598,6622,6342,6355,222779,434102.0,15930342.0
2015-07-16,6353,6446,6155,6343,247728,433305.0,15930342.0
2015-07-17,6342,6680,6214,6424,291048,438881.0,15930342.0
2015-07-20,6423,6609,6225,6366,214075,434898.0,15930342.0
2015-07-21,6365,6435,6201,6285,156085,429323.0,15930342.0
2015-07-22,6283,6295,6073,6226,199154,425340.0,15930342.0
2015-07-23,6260,6412,6132,6307,193291,430916.0,15930342.0
2015-07-24,6295,6528,6260,6378,220904,435695.0,15930342.0
2015-07-27,6365,6446,6179,6179,235994,422154.0,15930342.0
2015-07-28,5957,6097,5677,6051,335476,413392.0,15930342.0
2015-07-29,6038,6120,5701,5701,210041,389497.0,15930342.0
2015-07-30,5525,5852,5479,5515,280556,376753.0,15930342.0
2015-07-31,5491,5793,5456,5713,121302,390293.0,15930342.0
2015-08-03,5782,5793,5560,5585,86534,381532.0,15930342.0
2015-08-04,5502,5642,5456,5538,116593,378346.0,15930342.0
2015-08-05,5537,5736,5502,5631,131405,384718.0,15930342.0
2015-08-06,5666,6377,5607,6296,477478,430119.0,15930342.0
2015-08-07,6272,6435,6132,6133,205221,418968.0,15930342.0
2015-08-10,6120,6342,5968,6343,220505,433305.0,15930342.0
2015-08-11,6575,6622,5502,5608,856871,383125.0,15930342.0
2015-08-12,5386,5479,4767,5130,1062158,350468.0,15930342.0
2015-08-13,5129,5386,5036,5212,337687,356043.0,15930342.0
2015-08-17,4954,5723,4861,5434,685451,371177.0,15930342.0
2015-08-18,5432,5514,5245,5270,149899,360026.0,15930342.0
2015-08-19,5152,5223,4884,5014,229942,342502.0,15930342.0
2015-08-20,4850,5164,4850,4897,138668,334537.0,15930342.0
2015-08-21,4453,4780,4453,4617,275097,315421.0,15930342.0
2015-08-24,4476,4733,4418,4431,218679,302676.0,15930342.0
2015-08-25,4430,4663,4337,4547,219175,310642.0,15930342.0
2015-08-26,4593,4733,4535,4734,167458,323386.0,15930342.0
2015-08-27,4815,4850,4639,4710,151614,321793.0,15930342.0
2015-08-28,4780,4791,4628,4793,169911,327369.0,15930342.0
2015-08-31,4873,5117,4826,4862,189989,332148.0,15930342.0
2015-09-01,4837,4943,4709,4710,99343,321793.0,15930342.0
2015-09-02,4522,4628,4406,4535,217646,309845.0,15930342.0
2015-09-03,4616,4709,4522,4559,79814,311438.0,15930342.0
2015-09-04,4558,4639,4115,4233,243705,289136.0,15930342.0
2015-09-07,4126,4313,4010,4256,196122,290729.0,15930342.0
2015-09-08,4243,4266,3963,4069,217653,277984.0,15930342.0
2015-09-09,4068,4430,4057,4431,294751,302676.0,15930342.0
2015-09-10,4430,4713,4241,4548,176606,307456.0,15930342.0
2015-09-11,4524,4724,4454,4561,104055,308252.0,15930342.0
2015-09-14,4595,4595,4394,4490,97056,303473.0,15930342.0
