동운아나텍(094170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-05,5469,5524,5377,5497,88333,74772.0,12482843.0
2018-12-06,5570,5570,5304,5423,137962,73774.0,12482843.0
2018-12-07,5349,5496,5349,5378,67621,73149.0,12482843.0
2018-12-10,5285,5368,5120,5267,110749,71652.0,12482843.0
2018-12-11,5285,5414,5230,5378,135422,73149.0,12482843.0
2018-12-12,5368,5469,5313,5423,87816,73774.0,12482843.0
2018-12-13,5469,5506,5405,5442,185720,74023.0,12482843.0
2018-12-14,5515,5515,5184,5359,109414,72900.0,12482843.0
2018-12-17,5331,5340,5129,5194,103003,70653.0,12482843.0
2018-12-18,5056,5304,4964,5194,148616,70653.0,12482843.0
2018-12-19,5230,5239,5037,5139,120011,69904.0,12482843.0
2018-12-20,5056,5120,5028,5075,84478,69030.0,12482843.0
2018-12-21,5083,5148,5037,5093,69562,69280.0,12482843.0
2018-12-24,5093,5193,5065,5185,84674,70528.0,12482843.0
2018-12-26,5184,5350,5083,5350,138311,72775.0,12482843.0
2018-12-27,5500,5500,5170,5430,125770,67782.0,12482843.0
2018-12-28,5500,5800,5480,5670,265818,70778.0,12482843.0
2019-01-02,5660,5710,5600,5690,88820,71027.0,12482843.0
2019-01-03,5650,5850,5630,5750,116563,71776.0,12482843.0
2019-01-04,5750,5900,5610,5900,162211,73649.0,12482843.0
2019-01-07,6000,6420,5930,6400,303546,79890.0,12482843.0
2019-01-08,6340,6500,6320,6390,193502,79765.0,12482843.0
2019-01-09,6500,6610,5800,6080,656597,75896.0,12482843.0
2019-01-10,6100,6200,5930,6150,152915,76769.0,12482843.0
2019-01-11,6200,6340,5840,5880,307738,73399.0,12482843.0
2019-01-14,5800,5890,5600,5720,163591,71402.0,12482843.0
2019-01-15,5720,5770,5560,5750,117198,71776.0,12482843.0
2019-01-16,5750,5780,5600,5650,90913,70528.0,12482843.0
2019-01-17,5650,5690,5530,5580,81553,69654.0,12482843.0
2019-01-18,5550,5730,5490,5600,92211,69904.0,12482843.0
2019-01-21,5700,5700,5500,5510,78626,68780.0,12482843.0
2019-01-22,5530,5630,5480,5600,59455,69904.0,12482843.0
2019-01-23,5570,5630,5480,5530,54422,69030.0,12482843.0
2019-01-24,5640,5640,5510,5610,62558,70029.0,12482843.0
2019-01-25,5640,5690,5570,5610,91595,70029.0,12482843.0
2019-01-28,5620,5670,5490,5500,88288,68656.0,12482843.0
2019-01-29,5460,5560,5360,5360,92334,66908.0,12482843.0
2019-01-30,5440,5580,5380,5580,100319,69654.0,12482843.0
2019-01-31,5680,5680,5440,5520,82168,68905.0,12482843.0
2019-02-01,5520,5580,5420,5470,69351,68281.0,12482843.0
2019-02-07,5370,5720,5370,5670,149911,70778.0,12482843.0
2019-02-08,5670,5700,5490,5640,84711,70403.0,12482843.0
2019-02-11,5650,5650,5470,5550,94396,69280.0,12482843.0
2019-02-12,5500,5600,5460,5570,53778,69529.0,12482843.0
2019-02-13,5580,5630,5500,5600,104442,69904.0,12482843.0
2019-02-14,5630,5890,5600,5720,158827,71402.0,12482843.0
2019-02-15,5770,5770,5400,5440,167203,67907.0,12482843.0
2019-02-18,5530,5530,5310,5350,106717,66783.0,12482843.0
2019-02-19,5350,5640,5320,5450,146449,68031.0,12482843.0
2019-02-20,5490,5510,5330,5470,60092,68281.0,12482843.0
2019-02-21,5450,5470,5340,5420,42507,67657.0,12482843.0
2019-02-22,5370,5430,5150,5310,99810,66284.0,12482843.0
2019-02-25,5310,5460,5310,5440,61633,67907.0,12482843.0
2019-02-26,5470,5470,5370,5430,46731,67782.0,12482843.0
2019-02-27,5430,5810,5400,5770,329075,72026.0,12482843.0
2019-02-28,5790,5990,5660,5810,334666,72525.0,12482843.0
2019-03-04,6150,6200,5910,6040,367319,75396.0,12482843.0
2019-03-05,6050,6180,6000,6110,137015,76270.0,12482843.0
2019-03-06,6050,6130,5960,6100,166573,76145.0,12482843.0
2019-03-07,6100,6100,5900,5910,90537,73774.0,12482843.0
2019-03-08,5820,6040,5820,6020,106195,75147.0,12482843.0
2019-03-11,6200,6230,5780,5830,112656,72775.0,12482843.0
2019-03-12,5860,5910,5670,5760,109445,71901.0,12482843.0
2019-03-13,5890,5900,5770,5840,128592,72900.0,12482843.0
2019-03-14,5840,5890,5710,5760,54882,71901.0,12482843.0
2019-03-15,5760,5780,5620,5660,67736,70653.0,12482843.0
2019-03-18,5660,5750,5660,5670,27667,70778.0,12482843.0
2019-03-19,5660,5710,5520,5550,51560,69280.0,12482843.0
2019-03-20,5530,5540,5330,5460,68265,68156.0,12482843.0
2019-03-21,5410,5550,5380,5420,43982,67657.0,12482843.0
2019-03-22,5450,5450,5290,5440,68639,67907.0,12482843.0
2019-03-25,5420,5560,5330,5420,64770,67657.0,12482843.0
2019-03-26,5480,5480,5390,5460,20898,68156.0,12482843.0
2019-03-27,5490,5490,5410,5490,25771,68531.0,12482843.0
2019-03-28,5420,5500,5350,5410,29466,67532.0,12482843.0
2019-03-29,5610,5800,5570,5610,336416,70029.0,12482843.0
2019-04-01,5670,5840,5630,5840,161567,72900.0,12482843.0
2019-04-02,5860,5870,5700,5800,69449,72400.0,12482843.0
2019-04-03,5800,5830,5700,5740,65453,71652.0,12482843.0
2019-04-04,5760,5790,5620,5740,69197,71652.0,12482843.0
2019-04-05,5770,5810,5700,5800,83943,72400.0,12482843.0
2019-04-08,5820,6040,5770,6000,157900,74897.0,12482843.0
2019-04-09,6010,6410,5970,6290,434873,78517.0,12482843.0
2019-04-10,6290,6440,6230,6340,303427,79141.0,12482843.0
2019-04-11,6320,6390,6180,6270,121834,78267.0,12482843.0
2019-04-12,6290,6560,6250,6550,296770,81763.0,12482843.0
2019-04-15,6550,6690,6410,6530,174175,81513.0,12482843.0
2019-04-16,6530,6680,6320,6560,142706,81887.0,12482843.0
2019-04-17,6670,6720,6490,6670,341347,83261.0,12482843.0
2019-04-18,6670,6690,6540,6550,192666,81763.0,12482843.0
2019-04-19,6510,6680,6430,6630,304414,90290.0,13618450.0
2019-04-22,6700,6860,6600,6850,346551,93286.0,13618450.0
2019-04-23,6930,6940,6620,6750,278486,91925.0,13618450.0
2019-04-24,6780,7330,6780,6980,1266545,95057.0,13618450.0
2019-04-25,6940,7060,6810,7010,341751,95465.0,13618450.0
2019-04-26,7010,7030,6580,6900,341489,93967.0,13618450.0
2019-04-29,6950,7030,6620,6680,287390,90971.0,13618450.0
2019-04-30,6720,6750,6500,6570,252692,89473.0,13618450.0
2019-05-02,6720,7030,6680,6900,351680,93967.0,13618450.0
2019-05-03,6900,6950,6700,6810,240860,92742.0,13618450.0
2019-05-07,6690,6870,6510,6680,170829,90971.0,13618450.0
2019-05-08,6620,6790,6500,6500,169632,88520.0,13618450.0
2019-05-09,6470,6600,6130,6230,231379,84843.0,13618450.0
2019-05-10,6320,6390,6000,6350,162331,86477.0,13618450.0
2019-05-13,6200,6370,6140,6190,126096,84298.0,13618450.0
2019-05-14,6000,6440,6000,6300,168403,85796.0,13618450.0
2019-05-15,6300,6560,6250,6550,157200,89201.0,13618450.0
2019-05-16,6600,6600,6230,6380,151392,86886.0,13618450.0
2019-05-17,6530,6530,5980,6190,206461,84298.0,13618450.0
2019-05-20,6170,6210,6040,6140,127141,83617.0,13618450.0
2019-05-21,6100,6160,5560,5620,455768,76536.0,13618450.0
2019-05-22,5650,5780,5300,5430,753038,73948.0,13618450.0
2019-05-23,5500,5760,5270,5500,864976,74901.0,13618450.0
2019-05-24,5500,5600,5150,5220,545968,71088.0,13618450.0
2019-05-27,5150,5330,5100,5220,194235,71088.0,13618450.0
2019-05-28,5190,5780,5190,5760,680234,78442.0,13618450.0
2019-05-29,5800,6290,5800,6240,989264,84979.0,13618450.0
2019-05-30,6250,6410,6180,6260,369087,85251.0,13618450.0
2019-05-31,6260,6400,6190,6310,220849,85932.0,13618450.0
2019-06-03,6370,6390,6100,6390,161368,87022.0,13618450.0
2019-06-04,6420,6720,6250,6680,330174,90971.0,13618450.0
2019-06-05,6650,6850,6600,6660,206785,90699.0,13618450.0
2019-06-07,6690,7190,6690,7050,903481,96010.0,13618450.0
2019-06-10,7040,7170,6950,7080,356542,96419.0,13618450.0
2019-06-11,7100,7240,6960,7200,435486,98053.0,13618450.0
2019-06-12,7240,7280,7100,7220,273012,98325.0,13618450.0
2019-06-13,7200,7330,7070,7330,255900,99823.0,13618450.0
2019-06-14,7330,7950,7240,7870,935158,107177.0,13618450.0
2019-06-17,7900,7970,7210,7450,576121,101457.0,13618450.0
2019-06-18,7320,7960,7320,7900,697437,107586.0,13618450.0
2019-06-19,7870,7980,7600,7700,526941,104862.0,13618450.0
2019-06-20,7720,8430,7600,8150,1143340,110990.0,13618450.0
2019-06-21,8150,8420,8010,8090,507952,110173.0,13618450.0
2019-06-24,8300,8330,7690,7870,532585,107177.0,13618450.0
2019-06-25,7870,7950,7380,7600,438239,103500.0,13618450.0
2019-06-26,7620,7860,7450,7640,175225,104045.0,13618450.0
2019-06-27,7500,7830,7470,7760,272153,105679.0,13618450.0
2019-06-28,7700,7810,7370,7590,250162,103364.0,13618450.0
2019-07-01,7500,7800,7460,7500,187375,102138.0,13618450.0
2019-07-02,7610,7610,7280,7460,168165,101594.0,13618450.0
2019-07-03,7460,7500,7150,7340,172438,99959.0,13618450.0
2019-07-04,7260,7470,7130,7270,178860,99006.0,13618450.0
2019-07-05,7180,7380,6940,7380,206518,100504.0,13618450.0
2019-07-08,7370,7370,6800,6970,182997,94921.0,13618450.0
2019-07-09,7010,7250,6730,6790,248097,92469.0,13618450.0
2019-07-10,6800,6950,6650,6890,164617,93831.0,13618450.0
2019-07-11,6950,7360,6850,7360,256741,100232.0,13618450.0
2019-07-12,7400,7640,7280,7500,230340,102138.0,13618450.0
2019-07-15,7470,7530,6990,7190,248723,97917.0,13618450.0
2019-07-16,7210,7230,6970,7140,131909,97236.0,13618450.0
2019-07-17,7140,7140,6910,6940,129770,94512.0,13618450.0
2019-07-18,6810,7260,6810,7230,149401,98461.0,13618450.0
2019-07-19,7230,7270,7010,7120,112072,96963.0,13618450.0
2019-07-22,7120,7120,6850,6970,115374,94921.0,13618450.0
2019-07-23,7000,7140,6850,6890,130728,93831.0,13618450.0
2019-07-24,6780,6880,6360,6430,242814,87567.0,13618450.0
2019-07-25,6430,6550,6100,6430,216519,87567.0,13618450.0
2019-07-26,6500,6500,6170,6320,88258,86069.0,13618450.0
2019-07-29,6320,6320,6000,6050,121894,82392.0,13618450.0
2019-07-30,5900,6280,5900,6150,91225,83753.0,13618450.0
2019-07-31,6100,6150,5820,6120,110520,83345.0,13618450.0
2019-08-01,6090,6130,5830,5830,68459,79396.0,13618450.0
2019-08-02,5650,6030,5510,5830,146274,79396.0,13618450.0
2019-08-05,5830,5830,5290,5290,195542,72042.0,13618450.0
2019-08-06,4780,5580,4780,5270,222258,71769.0,13618450.0
2019-08-07,5270,5450,5140,5370,130967,73131.0,13618450.0
2019-08-08,5410,5830,5410,5780,247643,78715.0,13618450.0
2019-08-09,6000,6000,5610,5650,115143,76944.0,13618450.0
2019-08-12,5650,5750,5620,5690,50542,77489.0,13618450.0
2019-08-13,5600,5670,5510,5610,44919,76400.0,13618450.0
2019-08-14,5620,5820,5620,5760,96774,78442.0,13618450.0
2019-08-16,5670,5700,5500,5640,69539,76808.0,13618450.0
2019-08-19,5650,5760,5570,5600,49096,76263.0,13618450.0
2019-08-20,5610,5770,5590,5740,78702,78170.0,13618450.0
2019-08-21,5740,5980,5660,5940,132661,80894.0,13618450.0
2019-08-22,6110,6400,5850,6130,442938,83481.0,13618450.0
2019-08-23,6000,6410,5940,6410,319851,87294.0,13618450.0
2019-08-26,6300,6300,5980,6110,191583,83209.0,13618450.0
2019-08-27,6110,6260,5970,6040,125242,82255.0,13618450.0
2019-08-28,6000,6070,5810,5950,159249,81030.0,13618450.0
2019-08-29,5990,6000,5370,5450,380538,74221.0,13618450.0
2019-08-30,5500,5640,5460,5500,144265,74901.0,13618450.0
2019-09-02,5540,5600,5430,5600,72965,76263.0,13618450.0
2019-09-03,5600,5650,5500,5590,46346,76127.0,13618450.0
2019-09-04,5580,5590,5470,5530,122705,75310.0,13618450.0
2019-09-05,5530,5700,5490,5570,126294,75855.0,13618450.0
2019-09-06,5580,6120,5580,6100,349285,83073.0,13618450.0
2019-09-09,6120,6260,5820,5850,319260,79668.0,13618450.0
2019-09-10,5850,5940,5740,5910,76526,80485.0,13618450.0
2019-09-11,5960,6500,5950,6080,941859,82800.0,13618450.0
2019-09-16,6110,6410,6100,6250,400417,85115.0,13618450.0
2019-09-17,6250,6380,6000,6200,199909,84434.0,13618450.0
2019-09-18,6190,6200,6060,6110,79419,83209.0,13618450.0
2019-09-19,6120,6470,5890,5980,459558,81438.0,13618450.0
2019-09-20,6050,6150,5970,6040,151493,82255.0,13618450.0
2019-09-23,6140,6290,6000,6070,225388,82664.0,13618450.0
2019-09-24,6030,6070,5940,6030,138729,82119.0,13618450.0
2019-09-25,6040,6040,5590,5590,281111,76127.0,13618450.0
2019-09-26,5600,5970,5600,5860,188040,79804.0,13618450.0
2019-09-27,5780,5940,5780,5870,43876,79940.0,13618450.0
2019-09-30,5870,5930,5580,5650,124032,76944.0,13618450.0
2019-10-01,5620,5700,5510,5570,93394,75855.0,13618450.0
2019-10-02,5500,5510,5260,5440,238042,74084.0,13618450.0
2019-10-04,5400,5470,5280,5320,76340,72450.0,13618450.0
2019-10-07,5340,5470,5280,5430,90956,73948.0,13618450.0
