신화콘텍(187270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-08-08,7428,8272,6440,6441,3829040,53035.0,7469661.0
2014-08-11,6612,7301,6539,6577,951448,54155.0,7469661.0
2014-08-12,6648,6766,6376,6449,316280,53109.0,7469661.0
2014-08-13,6476,6612,6430,6541,222478,53856.0,7469661.0
2014-08-14,6612,6693,6467,6513,317596,53632.0,7469661.0
2014-08-18,6539,6630,6385,6387,294695,52586.0,7469661.0
2014-08-19,6440,6739,6195,6468,320597,53259.0,7469661.0
2014-08-20,6513,6549,6295,6295,114800,51839.0,7469661.0
2014-08-21,6295,6467,6267,6304,83557,51914.0,7469661.0
2014-08-22,6458,6521,6295,6314,62648,51989.0,7469661.0
2014-08-25,6340,6413,6013,6014,121507,49524.0,7469661.0
2014-08-26,6022,6304,5941,6123,76895,50420.0,7469661.0
2014-08-27,5995,6331,5995,6069,73658,49972.0,7469661.0
2014-08-28,6095,6195,6031,6032,43435,49673.0,7469661.0
2014-08-29,5986,6113,5968,5977,40664,49225.0,7469661.0
2014-09-01,6031,6031,5732,5742,66415,47283.0,7469661.0
2014-09-02,5795,5795,5441,5488,128787,45191.0,7469661.0
2014-09-03,5496,5623,5460,5488,47464,45191.0,7469661.0
2014-09-04,5487,5533,5405,5407,56203,44519.0,7469661.0
2014-09-05,5369,5524,5369,5497,48816,45266.0,7469661.0
2014-09-11,5441,5533,5405,5415,87673,44594.0,7469661.0
2014-09-12,5469,5469,5315,5315,66210,43772.0,7469661.0
2014-09-15,5379,5379,5106,5135,101319,42278.0,7469661.0
2014-09-16,5133,5287,5133,5244,34989,43175.0,7469661.0
2014-09-17,5379,5832,5324,5479,261611,45117.0,7469661.0
2014-09-18,5605,5623,5396,5398,54731,44444.0,7469661.0
2014-09-19,5460,5533,5351,5370,47727,44220.0,7469661.0
2014-09-22,5379,5478,5342,5343,39381,43996.0,7469661.0
2014-09-23,5451,5759,5441,5488,146324,45191.0,7469661.0
2014-09-24,5650,5814,5578,5715,99353,47059.0,7469661.0
2014-09-25,5778,5832,5578,5624,74261,46312.0,7469661.0
2014-09-26,5541,5623,5505,5588,24076,46013.0,7469661.0
2014-09-29,5560,5623,5369,5370,39688,44220.0,7469661.0
2014-09-30,5351,5478,5287,5306,28773,43698.0,7469661.0
2014-10-01,5306,5324,5142,5207,66556,42876.0,7469661.0
2014-10-02,5170,5287,5133,5289,25644,43548.0,7469661.0
2014-10-06,5287,5287,5197,5234,24559,43100.0,7469661.0
2014-10-07,5270,5460,5188,5370,37330,44220.0,7469661.0
2014-10-08,5369,5732,5251,5642,82598,46461.0,7469661.0
2014-10-10,5533,5695,5396,5624,55432,46312.0,7469661.0
2014-10-13,5614,5614,5396,5479,41548,45117.0,7469661.0
2014-10-14,5533,5569,5415,5443,18209,44818.0,7469661.0
2014-10-15,5441,5560,5396,5398,23620,44444.0,7469661.0
2014-10-16,5306,5387,5178,5261,21542,43324.0,7469661.0
2014-10-17,5306,5369,5079,5089,59240,41905.0,7469661.0
2014-10-20,5097,5178,4997,5052,45155,41606.0,7469661.0
2014-10-21,5061,5197,5024,5135,25780,42278.0,7469661.0
2014-10-22,5133,5188,5061,5071,23175,41755.0,7469661.0
2014-10-23,5070,5133,4924,4943,62107,40710.0,7469661.0
2014-10-24,4934,4961,4789,4789,56613,39440.0,7469661.0
2014-10-27,4761,4789,4535,4627,60037,38095.0,7469661.0
2014-10-28,4599,4689,4599,4627,20049,38095.0,7469661.0
2014-10-29,4580,4743,4580,4699,24208,38693.0,7469661.0
2014-10-30,4698,4734,4580,4590,34054,37796.0,7469661.0
2014-10-31,4599,4661,4599,4618,43457,38021.0,7469661.0
2014-11-03,4661,4670,4544,4581,45449,37722.0,7469661.0
2014-11-04,4580,4607,4357,4395,60865,36191.0,7469661.0
2014-11-05,4281,4367,4231,4281,58914,35257.0,7469661.0
2014-11-06,4281,4385,4276,4309,26173,35481.0,7469661.0
2014-11-07,4308,4385,4281,4386,18174,36116.0,7469661.0
2014-11-10,4385,4426,4335,4390,21020,36153.0,7469661.0
2014-11-11,4376,4807,4376,4681,70524,38543.0,7469661.0
2014-11-12,4716,4716,4552,4581,54832,37722.0,7469661.0
2014-11-13,4580,4644,4516,4618,40384,38021.0,7469661.0
2014-11-14,4616,4825,4589,4717,35650,38842.0,7469661.0
2014-11-17,4779,4779,4653,4699,23538,38693.0,7469661.0
2014-11-18,4689,4915,4689,4826,34597,39739.0,7469661.0
2014-11-19,4815,4888,4698,4772,32611,39290.0,7469661.0
2014-11-20,4798,4798,4644,4672,14693,38469.0,7469661.0
2014-11-21,4625,4725,4589,4590,17366,37796.0,7469661.0
2014-11-24,4589,4635,4562,4581,27587,37722.0,7469661.0
2014-11-25,4599,4635,4544,4599,13543,37871.0,7469661.0
2014-11-26,4599,4625,4507,4608,11004,37946.0,7469661.0
2014-11-27,4616,4625,4535,4608,20091,37946.0,7469661.0
2014-11-28,4635,4779,4625,4672,14502,38469.0,7469661.0
2014-12-01,4670,4698,4580,4581,15901,37722.0,7469661.0
2014-12-02,4571,4571,4421,4445,33032,36601.0,7469661.0
2014-12-03,4444,4521,4407,4522,14921,37236.0,7469661.0
2014-12-04,4521,4521,4444,4509,51205,37124.0,7469661.0
2014-12-05,4888,5178,4716,5180,582537,42652.0,7469661.0
2014-12-08,5178,5396,5097,5289,250164,43548.0,7469661.0
2014-12-09,5306,5306,5106,5116,82335,42129.0,7469661.0
2014-12-10,5116,5261,4952,5107,91764,42054.0,7469661.0
2014-12-11,5043,5170,4924,5016,43824,41307.0,7469661.0
2014-12-12,5016,5297,4915,5171,123986,42577.0,7469661.0
2014-12-15,5070,5170,4807,4862,128109,40037.0,7469661.0
2014-12-16,4862,4862,4644,4717,62809,38842.0,7469661.0
2014-12-17,4716,4716,4526,4627,39785,38095.0,7469661.0
2014-12-18,4625,4707,4449,4535,49179,37348.0,7469661.0
2014-12-19,4544,4625,4499,4535,28422,37348.0,7469661.0
2014-12-22,4544,4725,4526,4726,46971,38917.0,7469661.0
2014-12-23,4761,4988,4661,4871,61366,40112.0,7469661.0
2014-12-24,4915,4952,4753,4871,19232,40112.0,7469661.0
2014-12-26,4934,4997,4834,4889,25902,40261.0,7469661.0
2014-12-29,4924,4924,4625,4717,37507,38842.0,7469661.0
2014-12-30,4716,5061,4670,4881,56463,40187.0,7469661.0
2015-01-02,4898,5043,4879,5035,19320,41457.0,7469661.0
2015-01-05,5033,5097,4943,5062,24353,41681.0,7469661.0
2015-01-06,5024,5088,4952,4953,21130,40784.0,7469661.0
2015-01-07,4898,5061,4898,5035,24353,41457.0,7469661.0
2015-01-08,5088,5116,4979,4980,27704,41008.0,7469661.0
2015-01-09,4988,5351,4979,5180,109291,42652.0,7469661.0
2015-01-12,5178,5287,5097,5289,27697,43548.0,7469661.0
2015-01-13,5297,5332,5178,5270,34060,43399.0,7469661.0
2015-01-14,5306,5306,5079,5144,34161,42353.0,7469661.0
2015-01-15,5142,5505,5106,5443,73843,44818.0,7469661.0
2015-01-16,5415,5514,5332,5379,50445,44295.0,7469661.0
2015-01-19,5405,5478,5261,5388,46858,44370.0,7469661.0
2015-01-20,5306,5387,5261,5306,27077,43698.0,7469661.0
2015-01-21,5360,5360,5106,5261,53734,43324.0,7469661.0
2015-01-22,5332,6050,5306,6050,572482,49823.0,7469661.0
2015-01-23,6050,6077,5787,5815,263522,47881.0,7469661.0
2015-01-26,5887,6285,5732,5969,291578,49150.0,7469661.0
2015-01-27,6067,6067,5742,5742,110006,47283.0,7469661.0
2015-01-28,5678,5868,5633,5751,55821,47358.0,7469661.0
2015-01-29,5859,5859,5533,5533,66422,45565.0,7469661.0
2015-01-30,5587,5596,5441,5552,37083,45714.0,7469661.0
2015-02-02,5469,5541,5351,5434,78722,44743.0,7469661.0
2015-02-03,5332,5478,5251,5398,72809,44444.0,7469661.0
2015-02-04,5360,5695,5360,5588,64455,46013.0,7469661.0
2015-02-05,5605,5605,5342,5343,73627,43996.0,7469661.0
2015-02-06,5379,5379,5225,5280,67174,43473.0,7469661.0
2015-02-09,5278,5306,5142,5161,86483,42502.0,7469661.0
2015-02-10,5161,5233,5106,5207,24918,42876.0,7469661.0
2015-02-11,5206,5441,5206,5361,84521,44146.0,7469661.0
2015-02-12,5360,5424,5297,5379,25902,44295.0,7469661.0
2015-02-13,5432,5432,5215,5361,39635,44146.0,7469661.0
2015-02-16,5396,5768,5360,5633,421290,46387.0,7469661.0
2015-02-17,5633,5732,5505,5678,47981,46760.0,7469661.0
2015-02-23,5678,5804,5669,5778,53488,47582.0,7469661.0
2015-02-24,5787,5887,5714,5797,40368,47731.0,7469661.0
2015-02-25,5795,5850,5569,5652,59121,46536.0,7469661.0
2015-02-26,5614,5641,5514,5515,37936,45416.0,7469661.0
2015-02-27,5478,5578,5469,5479,30258,45117.0,7469661.0
2015-03-02,5469,5633,5441,5552,31233,45714.0,7469661.0
2015-03-03,5533,5959,5533,5896,103252,48553.0,7469661.0
2015-03-04,5923,5932,5804,5915,46794,48702.0,7469661.0
2015-03-05,5949,6013,5841,5932,62270,48852.0,7469661.0
2015-03-06,5941,5995,5804,5906,27229,48627.0,7469661.0
2015-03-09,5896,5968,5687,5806,45088,47806.0,7469661.0
2015-03-10,5804,5859,5605,5688,52046,46835.0,7469661.0
2015-03-11,5669,5759,5633,5706,21161,46984.0,7469661.0
2015-03-12,5759,5958,5759,5906,71125,48627.0,7469661.0
2015-03-13,5913,5968,5832,5915,22451,48702.0,7469661.0
2015-03-16,5887,6013,5778,5778,53257,47582.0,7469661.0
2015-03-17,5778,6158,5750,6050,102357,49823.0,7469661.0
2015-03-18,6050,6077,5859,5896,55151,48553.0,7469661.0
2015-03-19,5868,6004,5750,5887,54609,48478.0,7469661.0
2015-03-20,5850,6067,5850,5932,46736,48852.0,7469661.0
2015-03-23,5932,6077,5804,5860,47285,48254.0,7469661.0
2015-03-24,5887,5913,5623,5706,105441,46984.0,7469661.0
2015-03-25,5678,5759,5623,5724,40505,47134.0,7469661.0
2015-03-26,5687,5732,5550,5669,54065,46685.0,7469661.0
2015-03-27,5633,5750,5623,5661,37798,46611.0,7469661.0
2015-03-30,5723,5759,5641,5733,32308,47208.0,7469661.0
2015-03-31,5787,5932,5641,5778,99218,47582.0,7469661.0
2015-04-01,5795,5896,5732,5797,23644,47731.0,7469661.0
2015-04-02,5850,5896,5732,5833,34376,48030.0,7469661.0
2015-04-03,5804,5877,5687,5787,51212,47656.0,7469661.0
2015-04-06,5659,5795,5659,5769,293281,47507.0,7469661.0
2015-04-07,5750,6430,5750,6413,459284,52811.0,7469661.0
2015-04-08,6331,6612,6212,6577,181425,54155.0,7469661.0
2015-04-09,6667,6721,6376,6423,224656,52885.0,7469661.0
2015-04-10,6276,6430,6240,6350,176096,52288.0,7469661.0
2015-04-13,6358,6413,6077,6105,139458,50271.0,7469661.0
2015-04-14,6122,6204,6013,6086,66080,50121.0,7469661.0
2015-04-15,6067,6231,6067,6186,41918,50943.0,7469661.0
2015-04-16,6195,6212,5949,5960,150573,49076.0,7469661.0
2015-04-17,5932,6031,5868,6024,137620,49599.0,7469661.0
2015-04-20,6013,6104,5959,6032,48361,49673.0,7469661.0
2015-04-21,6095,6212,5977,6169,153113,50794.0,7469661.0
2015-04-22,6212,6340,5396,5896,240368,48553.0,7469661.0
2015-04-23,5896,5986,5605,5678,97960,46760.0,7469661.0
2015-04-24,5678,5804,5578,5652,91339,46536.0,7469661.0
2015-04-27,5659,5877,5659,5842,65284,48105.0,7469661.0
2015-04-28,5887,5887,5778,5806,43844,47806.0,7469661.0
2015-04-29,5768,5841,5578,5724,70853,47134.0,7469661.0
2015-04-30,5723,5868,5623,5870,60124,48329.0,7469661.0
2015-05-04,5814,5941,5787,5878,62936,48403.0,7469661.0
2015-05-06,5823,5868,5759,5769,44217,47507.0,7469661.0
2015-05-07,5768,5841,5633,5806,30061,47806.0,7469661.0
2015-05-08,5823,5896,5750,5806,28169,47806.0,7469661.0
2015-05-11,5804,5877,5795,5851,28908,48179.0,7469661.0
2015-05-12,5913,5913,5678,5742,38141,47283.0,7469661.0
2015-05-13,5742,5896,5687,5860,36136,48254.0,7469661.0
2015-05-14,5823,6067,5823,5969,76139,49150.0,7469661.0
2015-05-15,5949,6195,5923,6169,103358,50794.0,7469661.0
2015-05-18,5669,5714,5242,5244,406433,43175.0,7469661.0
2015-05-19,5116,5233,4934,5026,146507,41382.0,7469661.0
2015-05-20,5024,5061,4970,4971,38578,40934.0,7469661.0
2015-05-21,4943,5007,4625,4808,94854,39589.0,7469661.0
2015-05-22,4770,5079,4753,4926,45798,40560.0,7469661.0
2015-05-26,4907,4943,4825,4881,15618,40187.0,7469661.0
2015-05-27,4807,4934,4770,4772,15871,39290.0,7469661.0
2015-05-28,4734,4870,4625,4653,48132,38319.0,7469661.0
2015-05-29,4653,4734,4635,4653,24171,38319.0,7469661.0
2015-06-01,4653,4707,4535,4653,30897,38319.0,7469661.0
2015-06-02,4644,4670,4471,4535,55658,37348.0,7469661.0
2015-06-03,4499,4680,4444,4599,24572,37871.0,7469661.0
2015-06-04,4607,4761,4607,4681,13621,38543.0,7469661.0
2015-06-05,4635,4753,4635,4663,8797,38394.0,7469661.0
2015-06-08,4589,4680,4589,4608,10574,37946.0,7469661.0
2015-06-09,4625,4670,4589,4672,23380,38469.0,7469661.0
2015-06-10,4716,4870,4670,4762,36503,39216.0,7469661.0
2015-06-11,4761,4807,4670,4735,24263,38992.0,7469661.0
2015-06-12,4843,4843,4689,4753,19664,39141.0,7469661.0
2015-06-15,4734,4734,4530,4663,33355,38394.0,7469661.0
2015-06-16,4670,4670,4471,4535,19607,37348.0,7469661.0
2015-06-17,4444,4571,4335,4426,47651,36452.0,7469661.0
2015-06-18,4421,4466,4353,4449,23336,36639.0,7469661.0
2015-06-19,4449,4707,4449,4581,29296,37722.0,7469661.0
2015-06-22,4589,4644,4552,4644,13067,38245.0,7469661.0
2015-06-23,4644,4725,4589,4689,9905,38618.0,7469661.0
2015-06-24,4707,4716,4607,4627,24330,38095.0,7469661.0
2015-06-25,4661,4743,4607,4672,8082,38469.0,7469661.0
2015-06-26,4716,4761,4635,4735,6967,38992.0,7469661.0
2015-06-29,4716,4716,4589,4699,14994,38693.0,7469661.0
2015-06-30,4698,4698,4466,4468,33733,36788.0,7469661.0
2015-07-01,4444,4599,4430,4535,30872,37348.0,7469661.0
2015-07-02,4535,4571,4480,4531,22643,37311.0,7469661.0
2015-07-03,4530,4644,4480,4531,23171,37311.0,7469661.0
2015-07-06,4530,4530,4403,4409,13563,36303.0,7469661.0
2015-07-07,4398,4490,4345,4372,15329,36004.0,7469661.0
2015-07-08,4371,4449,4345,4436,5969,36527.0,7469661.0
2015-07-09,4435,4480,4381,4454,15292,36676.0,7469661.0
2015-07-10,4417,4689,4417,4689,56023,38618.0,7469661.0
2015-07-13,4689,4743,4580,4635,29306,38170.0,7469661.0
2015-07-14,4689,4689,4571,4689,31351,38618.0,7469661.0
2015-07-15,4689,4815,4680,4699,41762,38693.0,7469661.0
2015-07-16,4707,4834,4689,4726,54154,38917.0,7469661.0
2015-07-17,4707,4934,4707,4871,72145,40112.0,7469661.0
2015-07-20,4888,5251,4870,5107,56130,42054.0,7469661.0
2015-07-21,5106,5197,4834,4835,64171,39813.0,7469661.0
2015-07-22,4807,5007,4743,4971,121234,40934.0,7469661.0
2015-07-23,5024,5287,4907,5161,51639,42502.0,7469661.0
2015-07-24,5161,5178,5007,5026,10547,41382.0,7469661.0
2015-07-27,5070,5079,4753,4753,27702,39141.0,7469661.0
2015-07-28,4689,4852,4625,4844,28439,39888.0,7469661.0
2015-07-29,4843,5070,4798,4798,24865,39515.0,7469661.0
2015-07-30,4798,4852,4625,4735,34182,38992.0,7469661.0
2015-07-31,4653,4843,4653,4844,16182,39888.0,7469661.0
2015-08-03,4843,4888,4743,4808,9751,39589.0,7469661.0
2015-08-04,4815,4988,4807,4935,15084,40635.0,7469661.0
2015-08-05,4934,5106,4924,5035,34949,41457.0,7469661.0
2015-08-06,5052,5070,4943,4953,8333,40784.0,7469661.0
2015-08-07,4979,5024,4825,5026,23798,41382.0,7469661.0
2015-08-10,5024,5061,4743,4898,16587,40336.0,7469661.0
2015-08-11,4898,4988,4698,4735,26511,38992.0,7469661.0
2015-08-12,4734,4789,4507,4590,28076,37796.0,7469661.0
2015-08-13,4507,4661,4507,4581,13562,37722.0,7469661.0
2015-08-17,4580,4599,4435,4495,30373,37012.0,7469661.0
2015-08-18,4494,4530,4476,4490,12667,36975.0,7469661.0
2015-08-19,4490,4490,4249,4264,31389,35107.0,7469661.0
2015-08-20,4058,4348,4058,4155,22612,34211.0,7469661.0
2015-08-21,3840,4063,3809,3978,61983,32754.0,7469661.0
2015-08-24,3973,4081,3777,4082,45912,33613.0,7469661.0
2015-08-25,3973,3985,3881,3928,49754,32344.0,7469661.0
2015-08-26,3909,4027,3904,4018,23981,33091.0,7469661.0
2015-08-27,4018,4136,4018,4073,35883,33539.0,7469661.0
2015-08-28,4113,4199,4068,4200,37698,34585.0,7469661.0
2015-08-31,4244,4244,4008,4209,6053,34659.0,7469661.0
2015-09-01,4172,4281,4167,4172,15585,34360.0,7469661.0
2015-09-02,4172,4217,4131,4218,3526,34734.0,7469661.0
2015-09-03,4253,4303,4131,4214,12108,34697.0,7469661.0
2015-09-04,4213,4258,4153,4232,11806,34846.0,7469661.0
2015-09-07,4253,4317,4113,4172,23414,34360.0,7469661.0
2015-09-08,4172,4217,4081,4136,31024,34062.0,7469661.0
2015-09-09,4136,4217,4099,4172,10086,34360.0,7469661.0
2015-09-10,4172,4407,4117,4372,32712,36004.0,7469661.0
2015-09-11,4371,4417,4308,4400,17750,36228.0,7469661.0
2015-09-14,4398,4417,4308,4368,3038,35966.0,7469661.0
2015-09-15,4367,4407,4308,4400,10216,36228.0,7469661.0
2015-09-16,4417,4417,4244,4390,10420,36153.0,7469661.0
2015-09-17,4412,4412,4262,4381,6356,36078.0,7469661.0
2015-09-18,4362,4381,4321,4364,12791,35929.0,7469661.0
2015-09-21,4262,4353,4262,4336,10395,35705.0,7469661.0
2015-09-22,4335,5170,4335,4926,133754,40560.0,7469661.0
2015-09-23,4970,5342,4834,5171,125064,42577.0,7469661.0
2015-09-24,5225,5233,5016,5161,34197,42502.0,7469661.0
2015-09-25,5215,5251,4862,5125,24077,42204.0,7469661.0
2015-09-30,5124,5124,4943,5026,15491,41382.0,7469661.0
2015-10-01,5024,5215,4979,5152,52521,42428.0,7469661.0
2015-10-02,5152,5832,5142,5415,140033,44594.0,7469661.0
2015-10-05,5578,6058,5478,5815,248496,47881.0,7469661.0
2015-10-06,5814,6104,5814,5887,115898,48478.0,7469661.0
2015-10-07,5804,5949,5714,5870,78554,48329.0,7469661.0
2015-10-08,5804,6158,5804,5915,95252,48702.0,7469661.0
2015-10-12,6086,6086,5723,5915,32645,48702.0,7469661.0
2015-10-13,5913,5913,5587,5678,56453,46760.0,7469661.0
2015-10-14,5714,5714,5369,5452,85059,44893.0,7469661.0
2015-10-15,5387,5441,5170,5261,142998,43324.0,7469661.0
2015-10-16,5261,5351,5007,5052,99657,41606.0,7469661.0
2015-10-19,5052,5152,4970,5125,49775,42204.0,7469661.0
2015-10-20,5097,5332,5033,5306,136347,43698.0,7469661.0
2015-10-21,5251,5324,5215,5216,48943,42951.0,7469661.0
2015-10-22,5215,5342,5170,5261,44562,43324.0,7469661.0
2015-10-23,5396,5396,5178,5216,42474,42951.0,7469661.0
2015-10-26,5215,5396,4997,4998,45162,41158.0,7469661.0
2015-10-27,4997,5261,4961,5080,31661,41830.0,7469661.0
2015-10-28,5016,5152,5016,5080,14332,41830.0,7469661.0
2015-10-29,5124,5206,4988,5080,13484,41830.0,7469661.0
2015-10-30,5079,5251,4898,5035,24636,41457.0,7469661.0
2015-11-02,5052,5188,4961,5035,17278,41457.0,7469661.0
2015-11-03,5033,5188,4934,5125,32138,42204.0,7469661.0
2015-11-04,5079,5097,4807,4898,36301,40336.0,7469661.0
2015-11-05,4834,4952,4834,4889,10513,40261.0,7469661.0
2015-11-06,4888,4888,4562,4689,24731,38618.0,7469661.0
2015-11-09,4689,4689,4326,4345,44493,35780.0,7469661.0
2015-11-10,4345,4471,4345,4445,9361,36601.0,7469661.0
2015-11-11,4562,4571,4398,4418,9132,36377.0,7469661.0
2015-11-12,4362,4689,4331,4535,25837,37348.0,7469661.0
2015-11-13,4535,4670,4507,4518,7417,37199.0,7469661.0
2015-11-16,4398,4580,4371,4563,8002,37572.0,7469661.0
2015-11-17,4552,4625,4502,4618,11111,38021.0,7469661.0
2015-11-18,4670,4716,4589,4717,4915,38842.0,7469661.0
2015-11-19,4770,4770,4625,4672,6954,38469.0,7469661.0
2015-11-20,4725,4725,4580,4708,9703,38768.0,7469661.0
2015-11-23,4707,4753,4535,4545,8113,37423.0,7469661.0
2015-11-24,4480,4571,4480,4509,4153,37124.0,7469661.0
2015-11-25,4502,4552,4490,4535,7464,37348.0,7469661.0
2015-11-26,4453,4535,4435,4527,15614,37274.0,7469661.0
2015-11-27,4526,4571,4417,4418,8932,36377.0,7469661.0
2015-11-30,4398,4444,4362,4364,20254,35929.0,7469661.0
2015-12-01,4362,4462,4362,4413,5170,36340.0,7469661.0
2015-12-02,4412,4480,4385,4449,5643,36639.0,7469661.0
2015-12-03,4490,4521,4362,4522,15009,37236.0,7469661.0
2015-12-04,4625,4707,4490,4663,32284,38394.0,7469661.0
2015-12-07,4589,4716,4562,4663,6835,38394.0,7469661.0
2015-12-08,4661,4689,4544,4590,1567,37796.0,7469661.0
2015-12-09,4580,4580,4398,4426,9264,36452.0,7469661.0
2015-12-10,4357,4426,4290,4354,5117,35854.0,7469661.0
2015-12-11,4353,4444,4312,4413,3839,36340.0,7469661.0
2015-12-14,4412,4412,4262,4264,13015,35107.0,7469661.0
2015-12-15,4181,4371,4181,4268,7154,35145.0,7469661.0
2015-12-16,4267,4348,4267,4314,1067,35518.0,7469661.0
2015-12-17,4312,4357,4281,4327,4125,35630.0,7469661.0
2015-12-18,4262,4348,4194,4309,6804,35481.0,7469661.0
2015-12-21,4335,4390,4298,4390,7277,36153.0,7469661.0
2015-12-22,4435,4490,4276,4386,4012,36116.0,7469661.0
2015-12-23,4381,4430,4312,4359,2369,35892.0,7469661.0
2015-12-24,4357,4403,4308,4359,4176,35892.0,7469661.0
2015-12-28,4357,4471,4312,4436,25935,36527.0,7469661.0
2015-12-29,4435,4466,4390,4449,29749,36639.0,7469661.0
2015-12-30,4462,4494,4444,4495,2442,37012.0,7469661.0
2016-01-04,4412,4544,4371,4400,16102,36228.0,7469661.0
2016-01-05,4398,4462,4385,4436,2164,36527.0,7469661.0
2016-01-06,4435,4440,4308,4426,13021,36452.0,7469661.0
2016-01-07,4398,4430,4236,4386,20556,36116.0,7469661.0
2016-01-08,4253,4348,4249,4314,19728,35518.0,7469661.0
2016-01-11,4258,4308,4090,4091,24102,33688.0,7469661.0
2016-01-12,4090,4144,4072,4146,28902,34136.0,7469661.0
2016-01-13,4144,4190,4081,4191,28586,34510.0,7469661.0
2016-01-14,4149,4217,4081,4172,46056,34360.0,7469661.0
2016-01-15,4081,4262,4081,4218,35690,34734.0,7469661.0
2016-01-18,4113,4444,4113,4372,33491,36004.0,7469661.0
2016-01-19,4371,5178,4371,4935,448260,40635.0,7469661.0
2016-01-20,4961,4961,4466,4473,203155,36825.0,7469661.0
2016-01-21,4398,4552,4136,4146,204408,34136.0,7469661.0
2016-01-22,4226,4335,4122,4200,101060,34585.0,7469661.0
2016-01-25,4262,4262,4131,4214,50408,34697.0,7469661.0
2016-01-26,4213,4398,4172,4318,59628,35556.0,7469661.0
2016-01-27,4303,4444,4303,4418,43625,36377.0,7469661.0
2016-01-28,4407,4444,4326,4390,20036,36153.0,7469661.0
2016-01-29,4385,4390,4262,4300,39006,35406.0,7469661.0
2016-02-01,4290,4326,4181,4268,47023,35145.0,7469661.0
2016-02-02,4267,4308,4213,4218,31884,34734.0,7469661.0
2016-02-03,4208,4281,4181,4218,23582,34734.0,7469661.0
2016-02-04,4217,4340,4208,4322,13794,35593.0,7469661.0
2016-02-05,4345,4381,4258,4259,16524,35070.0,7469661.0
2016-02-11,4244,4244,3945,3946,59799,32493.0,7469661.0
2016-02-12,3731,3895,3650,3797,64389,31261.0,7469661.0
2016-02-15,3795,3900,3700,3797,46790,31261.0,7469661.0
2016-02-16,3836,3877,3727,3855,11069,31746.0,7469661.0
2016-02-17,3854,4027,3809,4001,15473,32941.0,7469661.0
2016-02-18,4040,4231,3999,4105,15446,33800.0,7469661.0
2016-02-19,4044,4499,4044,4473,71620,36825.0,7469661.0
2016-02-22,4530,4530,4367,4423,32657,36415.0,7469661.0
2016-02-23,4253,4453,4217,4364,49541,35929.0,7469661.0
2016-02-24,4258,4362,4258,4340,16126,35742.0,7469661.0
2016-02-25,4276,4430,4276,4376,17736,36041.0,7469661.0
2016-02-26,4381,4761,4381,4608,60806,37946.0,7469661.0
2016-02-29,4625,4625,4466,4522,38286,37236.0,7469661.0
2016-03-02,4530,4530,4345,4413,37428,36340.0,7469661.0
2016-03-03,4335,4502,4335,4481,12159,36900.0,7469661.0
2016-03-04,4480,4526,4444,4463,3395,36751.0,7469661.0
2016-03-07,4381,4535,4381,4527,12100,37274.0,7469661.0
2016-03-08,4571,4571,4462,4531,13477,37311.0,7469661.0
2016-03-09,4453,4535,4353,4390,35487,36153.0,7469661.0
2016-03-10,4348,4435,4335,4400,12590,36228.0,7469661.0
2016-03-11,4440,4521,4394,4463,21257,36751.0,7469661.0
2016-03-14,4507,4507,4357,4418,11641,36377.0,7469661.0
2016-03-15,4398,4417,4208,4209,30184,34659.0,7469661.0
2016-03-16,4163,4308,4163,4209,17028,34659.0,7469661.0
2016-03-17,4136,4457,4136,4286,26326,35294.0,7469661.0
2016-03-18,4281,4449,4281,4423,38365,36415.0,7469661.0
2016-03-21,4421,4462,4345,4418,40943,36377.0,7469661.0
2016-03-22,4440,4707,4381,4535,82792,37348.0,7469661.0
2016-03-23,4535,4653,4444,4531,34468,37311.0,7469661.0
2016-03-24,4580,4580,4403,4522,18521,37236.0,7469661.0
2016-03-25,4544,4544,4394,4454,11909,36676.0,7469661.0
2016-03-28,4453,4453,4312,4345,13676,35780.0,7469661.0
2016-03-29,4335,4444,4272,4381,31021,36078.0,7469661.0
2016-03-30,4381,4421,4353,4400,14690,36228.0,7469661.0
2016-03-31,4398,4398,4348,4400,4137,36228.0,7469661.0
2016-04-01,4435,5578,4435,4962,1362147,40859.0,7469661.0
2016-04-04,4970,5424,4716,4926,388098,40560.0,7469661.0
2016-04-05,4934,5541,4770,5152,406880,42428.0,7469661.0
2016-04-06,5178,5524,5079,5125,207104,42204.0,7469661.0
2016-04-07,5142,5287,5052,5107,94998,42054.0,7469661.0
2016-04-08,5106,5161,4843,4953,113662,40784.0,7469661.0
2016-04-11,4952,5287,4716,5080,155576,41830.0,7469661.0
2016-04-12,5070,5441,5007,5289,231400,43548.0,7469661.0
2016-04-14,5396,5714,5315,5443,303757,44818.0,7469661.0
2016-04-15,5441,5460,5197,5252,61164,43249.0,7469661.0
2016-04-18,5170,5261,4988,5044,69676,41531.0,7469661.0
2016-04-19,5052,5242,5016,5080,48644,41830.0,7469661.0
2016-04-20,5170,5415,5097,5352,115858,44071.0,7469661.0
2016-04-21,5351,5460,5215,5370,105225,44220.0,7469661.0
2016-04-22,5360,5633,5297,5569,87785,45864.0,7469661.0
2016-04-25,5578,5823,5441,5452,227461,44893.0,7469661.0
2016-04-26,5460,5524,5251,5315,145191,43772.0,7469661.0
2016-04-27,5315,5424,5206,5280,53336,43473.0,7469661.0
