아이씨디(040910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-06,6900,7020,6790,6990,112065,114944.0,16444064.0
2015-01-07,7020,7050,6600,7000,148142,115108.0,16444064.0
2015-01-08,7010,7930,7010,7750,1006902,127441.0,16444064.0
2015-01-09,7870,7970,7660,7860,339560,129250.0,16444064.0
2015-01-12,7860,8350,7800,8240,485852,135499.0,16444064.0
2015-01-13,8260,8490,7960,8150,467090,134019.0,16444064.0
2015-01-14,8150,8150,7840,7940,394512,130566.0,16444064.0
2015-01-15,8000,8110,7800,7870,344858,129415.0,16444064.0
2015-01-16,7870,7890,7480,7660,356571,125962.0,16444064.0
2015-01-19,7770,8000,7560,7940,315153,130566.0,16444064.0
2015-01-20,7900,8250,7750,8250,501636,135664.0,16444064.0
2015-01-21,8270,8340,7870,8080,510087,132868.0,16444064.0
2015-01-22,7960,8120,7800,7960,375318,130895.0,16444064.0
2015-01-23,8080,8170,7860,7890,229599,129744.0,16444064.0
2015-01-26,7960,7960,7710,7770,128615,127770.0,16444064.0
2015-01-27,7810,8050,7730,8050,208518,132375.0,16444064.0
2015-01-28,8090,8170,7840,7950,262640,130730.0,16444064.0
2015-01-29,7860,7860,7640,7730,194265,127113.0,16444064.0
2015-01-30,7810,7810,7490,7600,161874,125013.0,16449064.0
2015-02-02,7590,7790,7410,7790,141407,128138.0,16449064.0
2015-02-03,7860,7920,7700,7720,94229,126987.0,16449064.0
2015-02-04,7740,7950,7630,7910,105712,130112.0,16449064.0
2015-02-05,7980,7980,7760,7870,65214,129454.0,16449064.0
2015-02-06,7900,7900,7740,7750,78879,127480.0,16449064.0
2015-02-09,7750,7800,7320,7330,162528,120572.0,16449064.0
2015-02-10,7300,7480,7150,7400,59908,121723.0,16449064.0
2015-02-11,7370,7490,7250,7380,98741,121394.0,16449064.0
2015-02-12,7400,7430,7130,7200,125833,118433.0,16449064.0
2015-02-13,7230,7560,7230,7380,113919,121394.0,16449064.0
2015-02-16,7460,7770,7460,7610,175224,125177.0,16449064.0
2015-02-17,7600,7600,7360,7380,107641,121394.0,16449064.0
2015-02-23,7400,7480,7300,7470,86559,122875.0,16449064.0
2015-02-24,7490,7770,7490,7630,163360,125506.0,16449064.0
2015-02-25,7750,7870,7700,7780,207982,127974.0,16449064.0
2015-02-26,7780,8060,7690,8000,208727,131593.0,16449064.0
2015-02-27,8180,8470,8000,8270,531363,136034.0,16449064.0
2015-03-02,8680,9510,8530,9510,1859724,156431.0,16449064.0
2015-03-03,9900,9900,9270,9500,1698757,156266.0,16449064.0
2015-03-04,9500,9630,9310,9510,594180,156431.0,16449064.0
2015-03-05,9570,9670,9370,9430,368897,155115.0,16449064.0
2015-03-06,9500,9700,8930,9130,761685,150180.0,16449064.0
2015-03-09,9120,9130,8780,8810,401315,144916.0,16449064.0
2015-03-10,8890,9070,8710,9060,297390,149029.0,16449064.0
2015-03-11,8930,9050,8740,8830,248311,145245.0,16449064.0
2015-03-12,8770,9020,8750,8830,143941,145245.0,16449064.0
2015-03-13,8950,9020,8740,8800,207182,144752.0,16449064.0
2015-03-16,8700,8940,8460,8600,340686,141462.0,16449064.0
2015-03-17,8610,8850,8590,8850,226322,145574.0,16449064.0
2015-03-18,8860,8880,8650,8650,198073,142284.0,16449064.0
2015-03-19,8710,8830,8310,8380,269044,137843.0,16449064.0
2015-03-20,8360,8460,8180,8260,225285,135869.0,16449064.0
2015-03-23,8300,8670,8260,8650,240074,142284.0,16449064.0
2015-03-24,8650,8700,8510,8680,133318,142778.0,16449064.0
2015-03-25,8630,8700,8510,8590,171537,141297.0,16449064.0
2015-03-26,8490,8590,8250,8300,161377,136527.0,16449064.0
2015-03-27,8320,8380,8200,8210,117154,135047.0,16449064.0
2015-03-30,8210,8350,8190,8240,94689,135540.0,16449064.0
2015-03-31,8300,8520,8220,8480,167564,139488.0,16449064.0
2015-04-01,8510,8510,8290,8370,101910,137679.0,16449064.0
2015-04-02,8330,8570,8320,8470,169932,139324.0,16449064.0
2015-04-03,8460,8690,8450,8550,271145,140639.0,16449064.0
2015-04-06,8640,8640,8430,8510,179616,139982.0,16449064.0
2015-04-07,8500,8630,8420,8630,191307,141955.0,16449064.0
2015-04-08,8650,8800,8510,8780,286322,144423.0,16449064.0
2015-04-09,8800,8840,8660,8730,155361,143600.0,16449064.0
2015-04-10,8730,8780,8020,8220,549573,135211.0,16449064.0
2015-04-13,8180,8330,7880,7990,435046,131428.0,16449064.0
2015-04-14,7920,8090,7870,7980,211439,131264.0,16449064.0
2015-04-15,7960,8020,7770,7830,183267,128796.0,16449064.0
2015-04-16,7830,8400,7830,8030,520468,132086.0,16449064.0
2015-04-17,8150,8230,7890,7970,225975,131099.0,16449064.0
2015-04-20,7800,7880,7650,7720,229304,126987.0,16449064.0
2015-04-21,7790,7900,7710,7880,169590,129619.0,16449064.0
2015-04-22,7890,7930,7110,7500,347828,123368.0,16449064.0
2015-04-23,7460,7620,7320,7510,139431,123532.0,16449064.0
2015-04-24,7510,7690,7380,7540,81364,124026.0,16449064.0
2015-04-27,7600,7630,7410,7480,90090,123039.0,16449064.0
2015-04-28,7440,7460,7230,7320,122747,120407.0,16449064.0
2015-04-29,7320,7480,7190,7360,104248,121065.0,16449064.0
2015-04-30,7320,7440,7230,7290,99021,119914.0,16449064.0
2015-05-04,7290,7290,6850,6850,120352,112676.0,16449064.0
2015-05-06,6630,6980,6590,6860,111457,112852.0,16450664.0
2015-05-07,6750,6980,6550,6980,146935,114826.0,16450664.0
2015-05-08,6950,7090,6860,6990,83228,114990.0,16450664.0
2015-05-11,6970,7040,6780,6890,136461,113345.0,16450664.0
2015-05-12,6860,6940,6670,6700,151156,110219.0,16450664.0
2015-05-13,6700,6820,6640,6710,91059,110384.0,16450664.0
2015-05-14,6650,7110,6650,7100,213469,116800.0,16450664.0
2015-05-15,7070,7240,7000,7070,165852,116306.0,16450664.0
2015-05-18,7080,7080,6570,6600,240294,108574.0,16450664.0
2015-05-19,6750,6990,6600,6650,177282,109397.0,16450664.0
2015-05-20,6790,6790,6640,6670,84600,109726.0,16450664.0
2015-05-21,6660,6820,6580,6690,120491,110055.0,16450664.0
2015-05-22,6730,6940,6610,6900,126608,113510.0,16450664.0
2015-05-26,6960,7040,6730,6750,105589,111042.0,16450664.0
2015-05-27,6710,6880,6680,6710,79101,110384.0,16450664.0
2015-05-28,6740,6860,6600,6710,166731,110384.0,16450664.0
2015-05-29,6650,6780,6560,6600,91312,108574.0,16450664.0
2015-06-01,6750,7100,6650,6950,249503,114332.0,16450664.0
2015-06-02,6950,7050,6740,6820,161592,112194.0,16450664.0
2015-06-03,6770,6950,6730,6850,103947,112687.0,16450664.0
2015-06-04,6810,6900,6600,6610,137072,108739.0,16450664.0
2015-06-05,6550,6670,6480,6500,107127,106929.0,16450664.0
2015-06-08,6480,6560,6240,6400,126987,105284.0,16450664.0
2015-06-09,6310,6480,6310,6430,60439,105778.0,16450664.0
2015-06-10,6470,6690,6450,6580,127857,108245.0,16450664.0
2015-06-11,6600,6850,6590,6630,176196,109068.0,16450664.0
2015-06-12,6640,6700,6490,6520,104889,107258.0,16450664.0
2015-06-15,6500,6640,6410,6500,53580,106929.0,16450664.0
2015-06-16,6410,6520,6160,6180,164552,101665.0,16450664.0
2015-06-17,6190,6340,6180,6340,74948,104297.0,16450664.0
2015-06-18,6340,6400,6200,6270,71075,103146.0,16450664.0
2015-06-19,6300,6330,6200,6270,42092,103146.0,16450664.0
2015-06-22,6220,6340,6220,6340,61107,104297.0,16450664.0
2015-06-23,6390,6420,6280,6420,65176,105613.0,16450664.0
2015-06-24,6450,6490,6350,6470,91529,106436.0,16450664.0
2015-06-25,6500,6840,6460,6660,222979,109561.0,16450664.0
2015-06-26,6680,6830,6600,6740,218072,110877.0,16450664.0
2015-06-29,6600,6720,6210,6550,156391,107752.0,16450664.0
2015-06-30,6430,6650,6330,6560,126031,107916.0,16450664.0
2015-07-01,6520,6620,6410,6600,144795,108574.0,16450664.0
2015-07-02,6550,6670,6480,6500,124418,106929.0,16450664.0
2015-07-03,6470,6490,6320,6400,96119,105284.0,16450664.0
2015-07-06,6310,6430,6050,6230,130852,102488.0,16450664.0
2015-07-07,6260,6280,6120,6230,116018,102488.0,16450664.0
2015-07-08,6230,6350,6190,6310,92724,103804.0,16450664.0
2015-07-09,6260,6330,6100,6300,62819,103639.0,16450664.0
2015-07-10,6230,6480,6160,6250,104346,102817.0,16450664.0
2015-07-13,6350,6470,6290,6440,139532,105942.0,16450664.0
2015-07-14,6410,6520,6360,6490,77738,106765.0,16450664.0
2015-07-15,6490,6530,6370,6490,101748,106765.0,16450664.0
2015-07-16,6550,6640,6470,6620,155695,108903.0,16450664.0
2015-07-17,6660,6660,6500,6600,118230,108574.0,16450664.0
2015-07-20,6600,6830,6580,6780,106238,111536.0,16450664.0
2015-07-21,6780,6930,6780,6850,123435,112687.0,16450664.0
2015-07-22,6850,6900,6690,6700,86552,110219.0,16450664.0
2015-07-23,6660,6730,6530,6530,97690,107423.0,16450664.0
2015-07-24,6500,6640,6310,6640,114637,109232.0,16450664.0
2015-07-27,6570,6600,6440,6520,75212,107258.0,16450664.0
2015-07-28,6490,6490,6320,6450,41511,106107.0,16450664.0
2015-07-29,6430,6520,6300,6310,76661,103804.0,16450664.0
2015-07-30,6300,6340,6100,6120,68115,100678.0,16450664.0
2015-07-31,6100,6430,5980,6430,99296,105778.0,16450664.0
2015-08-03,6250,6510,6230,6420,88519,105613.0,16450664.0
2015-08-04,6400,6520,6350,6470,99571,106436.0,16450664.0
2015-08-05,6440,6480,6390,6390,36346,105120.0,16450664.0
2015-08-06,6400,6520,6310,6380,37093,104955.0,16450664.0
2015-08-07,6370,6460,6330,6400,36261,105284.0,16450664.0
2015-08-10,6470,6540,6320,6530,76693,107423.0,16450664.0
2015-08-11,6650,6850,6440,6540,205343,107587.0,16450664.0
2015-08-12,6540,6650,6350,6530,95022,107423.0,16450664.0
2015-08-13,6490,6590,6410,6540,50025,107587.0,16450664.0
2015-08-17,6520,6530,6200,6230,87407,102488.0,16450664.0
2015-08-18,6240,6320,6040,6050,89924,99527.0,16450664.0
2015-08-19,5910,6090,5700,5820,122766,95743.0,16450664.0
2015-08-20,5600,5870,5600,5690,53598,93604.0,16450664.0
2015-08-21,5090,5430,4950,4950,191819,81431.0,16450664.0
2015-08-24,4970,5050,4545,4615,162757,75920.0,16450664.0
2015-08-25,4615,5050,4610,5050,253653,83076.0,16450664.0
2015-08-26,5000,5340,4995,5300,148121,87189.0,16450664.0
2015-08-27,5300,5490,5230,5490,86495,90314.0,16450664.0
2015-08-28,5450,5620,5350,5520,88172,90808.0,16450664.0
2015-08-31,5480,5640,5330,5520,36696,90808.0,16450664.0
2015-09-01,5470,5650,5460,5640,44549,92782.0,16450664.0
2015-09-02,5570,5630,5480,5630,63364,92617.0,16450664.0
2015-09-03,5690,5750,5550,5600,30944,92124.0,16450664.0
2015-09-04,5570,5800,5510,5730,63645,94262.0,16450664.0
2015-09-07,5720,5900,5630,5850,52701,96236.0,16450664.0
2015-09-08,5850,5850,5710,5800,36507,95414.0,16450664.0
2015-09-09,5940,5940,5790,5810,36248,95578.0,16450664.0
2015-09-10,5760,5950,5760,5900,22800,97059.0,16450664.0
2015-09-11,5900,6060,5810,5880,21065,96730.0,16450664.0
2015-09-14,5920,5930,5640,5820,44806,95743.0,16450664.0
2015-09-15,5780,5890,5720,5890,11356,96894.0,16450664.0
2015-09-16,5800,6230,5800,6080,114235,100020.0,16450664.0
2015-09-17,6070,6150,6000,6120,71163,100678.0,16450664.0
2015-09-18,6090,6160,6000,6050,50048,99527.0,16450664.0
2015-09-21,5970,6050,5880,5910,48787,97223.0,16450664.0
2015-09-22,5910,6280,5870,6260,103497,102981.0,16450664.0
2015-09-23,6250,6390,6120,6350,58331,104462.0,16450664.0
2015-09-24,6270,6450,6180,6340,52951,104297.0,16450664.0
2015-09-25,6340,6340,6180,6250,47577,102817.0,16450664.0
2015-09-30,6200,6240,6100,6230,38411,102488.0,16450664.0
2015-10-01,6190,6200,6020,6040,57018,99362.0,16450664.0
2015-10-02,6020,6130,6020,6020,18115,99033.0,16450664.0
2015-10-05,6030,6230,6030,6120,31960,100678.0,16450664.0
2015-10-06,6110,6220,6010,6010,36200,98868.0,16450664.0
2015-10-07,5970,6090,5950,6010,42452,98868.0,16450664.0
2015-10-08,6010,6080,5850,5930,22670,97552.0,16450664.0
2015-10-12,5890,6030,5800,5840,35326,96072.0,16450664.0
2015-10-13,5840,5960,5840,5870,18163,96565.0,16450664.0
2015-10-14,5900,5980,5870,5920,22089,97388.0,16450664.0
2015-10-15,5890,5970,5850,5940,20763,97717.0,16450664.0
2015-10-16,5960,6050,5890,5980,42211,98375.0,16450664.0
2015-10-19,5950,6050,5890,6050,63335,99527.0,16450664.0
2015-10-20,6050,6130,5950,6070,57511,99856.0,16450664.0
2015-10-21,6000,6120,5970,6050,30804,99527.0,16450664.0
2015-10-22,6010,6060,5850,5930,54711,97552.0,16450664.0
2015-10-23,5930,6040,5920,5990,36716,98539.0,16450664.0
2015-10-26,5980,6300,5980,6280,181590,103310.0,16450664.0
2015-10-27,6300,6390,6210,6320,57511,103968.0,16450664.0
2015-10-28,6310,6400,6200,6280,66786,103310.0,16450664.0
2015-10-29,6360,6360,6180,6270,51455,103146.0,16450664.0
2015-10-30,6270,6300,6130,6170,32620,101501.0,16450664.0
2015-11-02,6130,6200,6000,6100,21582,100349.0,16450664.0
2015-11-03,6100,6140,5970,6030,20300,99198.0,16450664.0
2015-11-04,6100,6180,6040,6140,28408,101007.0,16450664.0
2015-11-05,6170,6170,6070,6170,15955,101501.0,16450664.0
2015-11-06,6180,6230,5920,6050,53755,99527.0,16450664.0
2015-11-09,6050,6110,5830,5830,43801,95907.0,16450664.0
2015-11-10,5730,5880,5650,5790,36128,95249.0,16450664.0
2015-11-11,5670,5810,5610,5790,40933,95249.0,16450664.0
2015-11-12,5760,6300,5710,6020,120478,99033.0,16450664.0
2015-11-13,5980,6090,5900,6020,30110,99033.0,16450664.0
2015-11-16,5930,6010,5830,5830,35974,95907.0,16450664.0
2015-11-17,5940,5940,5830,5880,31215,96730.0,16450664.0
2015-11-18,5850,5930,5790,5850,22202,96236.0,16450664.0
2015-11-19,5850,6100,5850,6080,71170,100020.0,16450664.0
2015-11-20,6110,6260,6040,6240,62839,102652.0,16450664.0
2015-11-23,6300,6350,6180,6260,43142,102981.0,16450664.0
2015-11-24,6220,6380,6210,6340,55427,104297.0,16450664.0
2015-11-25,6300,6370,6230,6320,41656,103968.0,16450664.0
2015-11-26,6310,6860,6300,6620,407672,108903.0,16450664.0
2015-11-27,6670,6820,6620,6690,151179,110055.0,16450664.0
2015-11-30,6700,6960,6600,6960,141367,114497.0,16450664.0
2015-12-01,6900,7070,6810,6930,97754,114003.0,16450664.0
2015-12-02,6870,7050,6860,6930,78110,114003.0,16450664.0
2015-12-03,6860,7010,6800,7000,64673,115155.0,16450664.0
2015-12-04,6980,7060,6890,6990,68617,114990.0,16450664.0
2015-12-07,7070,7070,6900,7010,68746,115319.0,16450664.0
2015-12-08,6990,7040,6850,6860,54080,112852.0,16450664.0
2015-12-09,6890,6940,6610,6610,76558,108739.0,16450664.0
2015-12-10,6570,6650,6550,6550,61189,107752.0,16450664.0
2015-12-11,6600,6650,6530,6570,34644,108081.0,16450664.0
2015-12-14,6470,6490,6210,6300,40230,103639.0,16450664.0
2015-12-15,6220,6390,6220,6350,36789,104462.0,16450664.0
2015-12-16,6390,6530,6390,6420,22839,105613.0,16450664.0
2015-12-17,6490,6500,6400,6500,11069,106929.0,16450664.0
2015-12-18,6390,6580,6390,6580,23247,108245.0,16450664.0
2015-12-21,6570,6750,6530,6730,40916,110713.0,16450664.0
2015-12-22,6780,6790,6660,6750,20248,111042.0,16450664.0
2015-12-23,6700,6870,6630,6650,41574,109397.0,16450664.0
2015-12-24,6670,6720,6600,6640,34578,109232.0,16450664.0
2015-12-28,6610,6780,6610,6730,45372,110713.0,16450664.0
2015-12-29,6680,6850,6680,6800,58383,111865.0,16450664.0
2015-12-30,6830,6860,6710,6840,46908,112523.0,16450664.0
2016-01-04,6940,7190,6870,7020,208437,115484.0,16450664.0
2016-01-05,6990,7050,6890,6990,72249,114990.0,16450664.0
2016-01-06,7010,7090,6670,6790,94080,111700.0,16450664.0
2016-01-07,6700,6790,6480,6570,80944,108081.0,16450664.0
2016-01-08,6530,6590,6320,6540,54079,107587.0,16450664.0
2016-01-11,6470,6620,6470,6590,59846,108410.0,16450664.0
2016-01-12,6590,6740,6590,6650,47109,109397.0,16450664.0
2016-01-13,6720,6880,6650,6830,84369,112358.0,16450664.0
2016-01-14,6750,7370,6750,7170,526761,117951.0,16450664.0
2016-01-15,7290,7310,7050,7240,169789,119103.0,16450664.0
2016-01-18,7140,7290,7090,7270,142450,119596.0,16450664.0
2016-01-19,7340,7590,7210,7400,217348,121735.0,16450664.0
2016-01-20,7400,7480,7020,7200,136877,118445.0,16450664.0
2016-01-21,7180,7240,7060,7110,67024,116964.0,16450664.0
2016-01-22,7110,7230,6820,6980,155710,114826.0,16450664.0
2016-01-25,7030,7360,6980,7340,170304,120748.0,16450664.0
2016-01-26,7320,7390,7200,7310,88472,120254.0,16450664.0
2016-01-27,7420,7420,7110,7250,119933,119267.0,16450664.0
2016-01-28,7250,7290,7120,7260,100354,119432.0,16450664.0
2016-01-29,7260,7370,7170,7170,85793,117951.0,16450664.0
2016-02-01,7210,7390,7120,7370,118297,121241.0,16450664.0
2016-02-02,7360,7550,7340,7430,132613,122228.0,16450664.0
2016-02-03,7460,7460,7260,7430,66117,122228.0,16450664.0
2016-02-04,7470,7480,7340,7370,85669,121241.0,16450664.0
2016-02-05,7310,7440,7220,7400,87067,121735.0,16450664.0
2016-02-11,7550,7770,7160,7160,263397,117787.0,16450664.0
2016-02-12,7050,7210,6880,7160,152748,117787.0,16450664.0
2016-02-15,7200,7420,7200,7320,119266,120419.0,16450664.0
2016-02-16,7370,7460,7270,7410,57270,121899.0,16450664.0
2016-02-17,7420,7580,7340,7420,81198,122064.0,16450664.0
2016-02-18,7500,8210,7500,8030,721019,132099.0,16450664.0
2016-02-19,8070,8200,7980,8100,279699,133250.0,16450664.0
2016-02-22,8140,8550,8020,8450,574914,139008.0,16450664.0
2016-02-23,8500,8550,8380,8490,192291,139666.0,16450664.0
2016-02-24,8420,8670,8420,8630,213683,141969.0,16450664.0
2016-02-25,8680,8760,8330,8340,317642,137199.0,16450664.0
2016-02-26,8440,8500,8340,8370,138085,137692.0,16450664.0
2016-02-29,8770,9730,8760,9320,1705623,153320.0,16450664.0
2016-03-02,9910,12000,9550,11100,5306314,182602.0,16450664.0
2016-03-03,11000,11450,10700,11250,1540794,185070.0,16450664.0
2016-03-04,11050,11550,10900,11350,696832,186715.0,16450664.0
2016-03-07,11150,11350,10900,11000,454838,180957.0,16450664.0
2016-03-08,10850,11250,10350,11150,891751,183425.0,16450664.0
2016-03-09,11050,11400,10800,10950,425993,180135.0,16450664.0
2016-03-10,10950,11100,10800,10850,225193,178490.0,16450664.0
2016-03-11,10850,11450,10800,11150,439970,183425.0,16450664.0
2016-03-14,11300,11350,10950,11150,203812,183425.0,16450664.0
2016-03-15,11050,11250,10950,10950,197335,180135.0,16450664.0
2016-03-16,11100,11650,10700,10700,754909,176022.0,16450664.0
2016-03-17,10750,11050,10550,10900,270344,179312.0,16450664.0
2016-03-18,10900,11100,10750,10800,192007,177667.0,16450664.0
2016-03-21,11000,11700,10950,11600,647949,190828.0,16450664.0
2016-03-22,11700,11700,11350,11350,312647,186715.0,16450664.0
2016-03-23,11350,11400,11050,11050,187069,181780.0,16450664.0
2016-03-24,11000,11250,10750,10950,168924,180135.0,16450664.0
2016-03-25,10900,11000,10250,10250,364575,168619.0,16450664.0
2016-03-28,10300,10450,10100,10350,209521,170264.0,16450664.0
2016-03-29,10350,10850,10300,10750,182173,176845.0,16450664.0
2016-03-30,10800,11050,10550,10900,197079,179312.0,16450664.0
2016-03-31,10900,11000,10700,10900,92770,179312.0,16450664.0
2016-04-01,11000,11050,10650,10700,105228,176022.0,16450664.0
2016-04-04,10650,11050,10400,10950,145501,180135.0,16450664.0
2016-04-05,10750,10950,10600,10750,65063,176845.0,16450664.0
2016-04-06,10750,11500,10750,11150,291193,183425.0,16450664.0
2016-04-07,11200,11800,11200,11750,471699,193295.0,16450664.0
2016-04-08,11800,12150,11600,11900,322885,195763.0,16450664.0
2016-04-11,11950,12350,11650,12300,388986,202343.0,16450664.0
2016-04-12,12200,12650,11900,12050,305780,198231.0,16450664.0
2016-04-14,12200,12200,11600,11950,168119,196585.0,16450664.0
2016-04-15,12050,12400,11700,11800,253487,194118.0,16450664.0
2016-04-18,11650,12000,11600,11700,96947,192473.0,16450664.0
2016-04-19,11750,11950,11500,11650,116170,191650.0,16450664.0
2016-04-20,11550,12050,11450,11950,196950,196585.0,16450664.0
2016-04-21,12100,12950,12000,12750,615176,209746.0,16450664.0
2016-04-22,12800,13200,12750,13100,344716,215504.0,16450664.0
2016-04-25,13150,13350,12750,13100,147011,215504.0,16450664.0
2016-04-26,12900,13150,12700,12900,186387,212214.0,16450664.0
2016-04-27,12900,13550,12800,13450,294601,221261.0,16450664.0
2016-04-28,13550,14250,13400,13900,379514,228664.0,16450664.0
2016-04-29,13900,14200,13700,13850,186755,227842.0,16450664.0
2016-05-02,13850,13950,13300,13350,182215,219616.0,16450664.0
2016-05-03,13350,13650,13050,13550,215906,222906.0,16450664.0
2016-05-04,13450,13750,13400,13650,127328,224552.0,16450664.0
2016-05-09,13550,13750,12900,13200,144920,217149.0,16450664.0
2016-05-10,13150,13400,13000,13300,96035,218794.0,16450664.0
2016-05-11,13650,13800,13350,13400,106285,220439.0,16450664.0
2016-05-12,13300,13650,13300,13550,97687,222906.0,16450664.0
2016-05-13,13600,13750,13350,13450,100238,221261.0,16450664.0
2016-05-16,13400,13600,13200,13600,135039,223729.0,16450664.0
2016-05-17,13600,13650,13050,13200,181258,217149.0,16450664.0
2016-05-18,12900,13150,11900,12450,526165,204811.0,16450664.0
2016-05-19,12500,12650,12150,12500,220612,205633.0,16450664.0
2016-05-20,12300,13350,12300,13150,215481,216326.0,16450664.0
2016-05-23,13250,13350,12800,12900,148396,212214.0,16450664.0
2016-05-24,13100,13200,12750,12850,121780,211391.0,16450664.0
2016-05-25,12950,13550,12700,13150,281838,216326.0,16450664.0
2016-05-26,13350,13500,13150,13400,163866,220439.0,16450664.0
2016-05-27,13500,14100,13400,14050,379492,231132.0,16450664.0
2016-05-30,13950,14500,13700,14250,335356,234422.0,16450664.0
2016-05-31,14350,14450,14100,14250,168446,234422.0,16450664.0
2016-06-01,14250,14450,14000,14200,147518,233599.0,16450664.0
2016-06-02,14200,14600,14100,14350,175168,236067.0,16450664.0
2016-06-03,14350,14400,13900,14000,139991,230309.0,16450664.0
2016-06-07,13950,14200,13700,13800,156668,227019.0,16450664.0
2016-06-08,13900,14250,13750,13900,101353,228664.0,16450664.0
2016-06-09,14000,14050,13100,13400,191615,220439.0,16450664.0
2016-06-10,13450,13650,13050,13650,128887,224552.0,16450664.0
2016-06-13,13600,13700,13350,13400,170738,220439.0,16450664.0
2016-06-14,13900,14150,13450,13800,262634,227019.0,16450664.0
2016-06-15,13900,14100,13700,13850,172647,227842.0,16450664.0
2016-06-16,14150,14200,13250,13350,207212,219616.0,16450664.0
2016-06-17,13450,13650,13050,13450,130051,221261.0,16450664.0
2016-06-20,13700,13700,13400,13550,95578,222906.0,16450664.0
2016-06-21,13650,14300,13400,14150,323377,232777.0,16450664.0
2016-06-22,14250,14350,13850,14000,135151,230309.0,16450664.0
2016-06-23,14000,14000,13250,13400,210635,220439.0,16450664.0
2016-06-24,13800,13800,11800,12350,445258,203166.0,16450664.0
2016-06-27,11800,12550,11800,12200,217017,200698.0,16450664.0
2016-06-28,12050,13000,12050,12800,182274,210568.0,16450664.0
2016-06-29,13150,13350,13000,13250,122590,217971.0,16450664.0
2016-06-30,13250,13500,13200,13250,74331,217971.0,16450664.0
2016-07-01,13500,14300,13500,13800,327628,227019.0,16450664.0
2016-07-04,13950,14150,13800,13850,144341,227842.0,16450664.0
2016-07-05,13900,13900,13400,13650,110836,224552.0,16450664.0
2016-07-06,13500,13700,13250,13500,92034,222084.0,16450664.0
2016-07-07,13500,13750,13300,13300,141541,218794.0,16450664.0
2016-07-08,13450,13450,13100,13300,90766,218794.0,16450664.0
2016-07-11,13300,13500,13150,13300,62096,218794.0,16450664.0
2016-07-12,13250,13400,12800,12850,147915,211391.0,16450664.0
2016-07-13,13000,13900,12900,13200,277935,217149.0,16450664.0
2016-07-14,13200,13400,12950,13400,177661,220439.0,16450664.0
2016-07-15,13550,13750,13300,13350,228302,219616.0,16450664.0
2016-07-18,13250,13500,13150,13200,93420,217149.0,16450664.0
2016-07-19,13200,13650,13150,13600,184571,223729.0,16450664.0
2016-07-20,13500,13600,13200,13250,85804,217971.0,16450664.0
2016-07-21,13450,13550,13150,13550,208947,222906.0,16450664.0
2016-07-22,13500,15050,13400,15050,1015319,247582.0,16450664.0
2016-07-25,15100,15650,15050,15400,803040,253340.0,16450664.0
2016-07-26,15450,16000,15400,15750,723630,259098.0,16450664.0
2016-07-27,15900,16300,15650,15950,637989,262388.0,16450664.0
2016-07-28,16050,16100,15550,16100,354496,264856.0,16450664.0
2016-07-29,16200,16850,15950,15950,601472,262388.0,16450664.0
2016-08-01,15650,16500,15550,16050,586148,264033.0,16450664.0
2016-08-02,16100,16500,16050,16300,310706,268146.0,16450664.0
2016-08-03,16200,16550,15750,15800,443095,259920.0,16450664.0
2016-08-04,15900,16850,15800,16600,587480,273081.0,16450664.0
2016-08-05,16650,17050,16350,16600,458264,273081.0,16450664.0
2016-08-08,16750,17400,16000,16100,538220,264856.0,16450664.0
2016-08-09,15900,16300,15400,16000,336002,263211.0,16450664.0
2016-08-10,16050,16050,15750,15750,153034,259098.0,16450664.0
2016-08-11,15600,15800,15350,15550,183426,255808.0,16450664.0
2016-08-12,15550,16000,15450,15750,213907,259098.0,16450664.0
2016-08-16,15750,15850,14800,14800,285350,243470.0,16450664.0
2016-08-17,14750,15150,13950,14600,319134,240180.0,16450664.0
2016-08-18,14750,15400,14450,15300,280189,251695.0,16450664.0
2016-08-19,15050,15400,14500,14850,276406,244292.0,16450664.0
2016-08-22,14850,14950,14400,14500,131249,238535.0,16450664.0
2016-08-23,14350,15150,14350,14800,136527,243470.0,16450664.0
2016-08-24,14800,14950,14500,14550,90074,239357.0,16450664.0
2016-08-25,14550,15350,14550,14850,221436,244292.0,16450664.0
2016-08-26,14800,15200,14700,15150,184264,249228.0,16450664.0
2016-08-29,15150,15200,13000,13100,558819,215504.0,16450664.0
2016-08-30,13100,13650,12500,12650,576257,208101.0,16450664.0
2016-08-31,12650,12650,11450,12000,1195259,197408.0,16450664.0
2016-09-01,12050,12150,11600,11750,327193,193295.0,16450664.0
2016-09-02,11650,12250,11150,12100,982018,199053.0,16450664.0
2016-09-05,12150,12500,11950,12300,573872,202343.0,16450664.0
2016-09-06,12550,13650,12450,13350,1647421,219616.0,16450664.0
2016-09-07,13250,13300,12600,12750,508525,209746.0,16450664.0
2016-09-08,12800,13400,12750,12900,542653,212214.0,16450664.0
2016-09-09,12850,13550,12800,13500,343329,222084.0,16450664.0
2016-09-12,12950,13350,12850,13050,234474,214681.0,16450664.0
2016-09-13,13350,13350,12800,13050,213727,214681.0,16450664.0
2016-09-19,12900,13200,12800,12850,148128,211391.0,16450664.0
2016-09-20,12950,13750,12700,13700,381856,225374.0,16450664.0
2016-09-21,13650,13700,13300,13350,214109,219616.0,16450664.0
