바른테크놀로지(029480),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-08-11,17134,17977,17064,17486,2034971,87727.0,70463457.0
2009-08-12,17556,18820,17556,18258,4707657,91602.0,70463457.0
2009-08-13,18258,18328,17766,18048,1914601,90546.0,70463457.0
2009-08-14,18258,18750,17977,18258,2250047,91602.0,70463457.0
2009-08-17,18469,19311,18188,18329,2996515,91955.0,70463457.0
2009-08-18,18188,19101,17907,19031,3781430,95478.0,70463457.0
2009-08-19,19101,19522,18820,18820,2634217,94421.0,70463457.0
2009-08-20,19030,19030,18117,18118,1920877,90898.0,70463457.0
2009-08-21,18117,18398,16432,16433,3445362,82442.0,70463457.0
2009-08-24,16502,17134,15449,16503,3427212,82795.0,70463457.0
2009-08-25,16432,16502,15238,15449,2044526,77510.0,70463457.0
2009-08-26,15730,15870,15519,15801,933198,79271.0,70463457.0
2009-08-27,15800,16221,15519,16081,1027495,80681.0,70463457.0
2009-08-28,16011,16221,15660,16222,855546,81753.0,70781676.0
2009-08-31,16221,16221,15589,15660,873486,78922.0,70781676.0
2009-09-01,15660,15941,15519,15730,680133,79275.0,70781676.0
2009-09-02,15660,16221,15449,15801,1290905,79629.0,70781676.0
2009-09-03,15941,16502,15660,15871,1764776,79983.0,70781676.0
2009-09-04,16502,18188,16432,18188,3190223,91662.0,70781676.0
2009-09-07,19382,19522,17766,18188,6339285,91662.0,70781676.0
2009-09-08,18328,18820,17345,17978,3787179,90601.0,70781676.0
2009-09-09,17766,18328,15870,16152,2592342,81399.0,70781676.0
2009-09-10,16573,17134,16292,16784,1413565,84584.0,70781676.0
2009-09-11,17064,17275,16292,16433,1304290,82815.0,70781676.0
2009-09-14,16151,16783,16151,16643,905295,83876.0,70781676.0
2009-09-15,16783,17275,16573,16713,1306427,84230.0,70781676.0
2009-09-16,17345,19171,17205,18539,15271898,93432.0,70781676.0
2009-09-17,18749,19873,17345,19312,6701122,97551.0,70946313.0
2009-09-18,18960,19311,18117,18118,2728216,91521.0,70946313.0
2009-09-21,18117,19943,17626,19663,4065698,99480.0,71056919.0
2009-09-22,19733,20505,19101,19522,3342725,98769.0,71056919.0
2009-09-23,19662,20084,18539,18890,3693628,95572.0,71056919.0
2009-09-24,18328,19241,18188,18399,1706521,93085.0,71056919.0
2009-09-25,18749,18749,17837,18118,1111831,91970.0,71294540.0
2009-09-28,17696,17907,16713,16713,1943457,84841.0,71294540.0
2009-09-29,16924,17415,16783,17205,911922,87336.0,71294540.0
2009-09-30,17275,17485,16783,16854,768885,85681.0,71400793.0
2009-10-01,16994,17345,16713,17346,626735,88180.0,71400793.0
2009-10-05,17415,19803,17205,18680,5053978,94963.0,71400793.0
2009-10-06,18609,19101,17837,18399,1768179,93535.0,71400793.0
2009-10-07,18539,19382,18469,18610,2423762,94606.0,71400793.0
2009-10-08,18679,19241,18047,19242,1960687,97819.0,71400793.0
2009-10-09,19101,20084,19030,19452,3482161,98890.0,71400793.0
2009-10-12,19452,19522,18539,19242,2632609,97819.0,71400793.0
2009-10-13,19662,20997,19030,19031,5902017,96748.0,71400793.0
2009-10-14,18960,19522,18539,18750,2008351,95320.0,71400793.0
2009-10-15,19101,19101,18328,18329,1478766,93178.0,71400793.0
2009-10-16,18258,18679,18188,18399,1033149,93541.0,71405571.0
2009-10-19,18328,19311,18328,19312,1453478,98313.0,71500398.0
2009-10-20,19311,19522,18820,18890,1314934,96168.0,71500398.0
2009-10-21,19030,20786,18960,20084,7535854,102246.0,71500398.0
2009-10-22,19662,20997,19592,20997,3868025,106893.0,71500398.0
2009-10-23,20926,21418,20294,21138,3640044,107608.0,71500398.0
2009-10-26,21137,21769,19522,20084,5598783,102246.0,71500398.0
2009-10-27,19943,22050,19733,22051,4350582,112267.0,71507566.0
2009-10-28,21839,22963,21137,21840,6568032,111194.0,71507566.0
2009-10-29,21488,22893,20575,22472,5993236,114412.0,71507566.0
2009-10-30,22331,23595,22050,23244,5435643,118345.0,71507566.0
2009-11-02,22401,22963,21418,21419,4342424,109049.0,71507566.0
2009-11-03,21348,22471,20575,22402,3689477,114225.0,71614364.0
2009-11-04,22893,25351,20014,20506,16289851,104557.0,71614364.0
2009-11-05,20856,21839,20505,20927,4055088,106705.0,71614364.0
2009-11-06,21348,21418,20646,20927,2278071,106705.0,71614364.0
2009-11-09,20646,21488,20646,20787,2058938,105989.0,71614364.0
2009-11-10,20716,20786,19382,19382,5115068,99298.0,71954979.0
2009-11-11,19311,20084,19171,19733,2305777,101097.0,71954979.0
2009-11-12,19803,20365,19592,20295,2159450,108017.0,74752343.0
2009-11-13,20435,20575,19803,19874,2048139,106159.0,75024328.0
2009-11-16,20365,21980,20224,21489,4462270,114787.0,75024328.0
2009-11-17,21488,22050,21137,21910,2055108,117038.0,75024328.0
2009-11-18,22050,22120,21488,21629,1547391,115537.0,75024328.0
2009-11-19,21769,22823,21488,22191,2859615,118538.0,75024328.0
2009-11-20,22612,22963,21980,22402,1873394,119664.0,75024328.0
2009-11-23,23806,25702,23314,25702,5096215,137295.0,75024328.0
2009-11-24,27949,29494,26685,29494,24353740,157551.0,75024328.0
2009-11-25,30617,33005,29424,30899,31907595,165054.0,75024328.0
2009-11-26,31530,35533,31179,32444,47836693,173306.0,75024328.0
2009-11-27,32584,34339,30056,32093,30532545,172176.0,75350345.0
2009-11-30,33286,36867,33005,36868,16430361,197795.0,75350345.0
2009-12-01,40308,42205,37991,39326,35889662,210981.0,75350345.0
2009-12-02,39887,41011,37008,39747,33612652,214073.0,75644086.0
2009-12-03,37219,39466,33848,33848,22936208,182302.0,75644086.0
2009-12-04,33005,38764,32865,34691,30153951,186841.0,75644086.0
2009-12-07,35814,37219,34058,34831,11143399,189522.0,76420274.0
2009-12-08,35603,40028,31882,40028,25679986,217798.0,76420274.0
2009-12-09,40028,43398,37359,40730,48654226,222540.0,76738037.0
2009-12-10,41432,44101,39817,41994,24002852,229447.0,76738037.0
2009-12-11,43539,47261,43539,44663,28013968,245103.0,77076472.0
2009-12-14,45786,45997,43117,45435,13378534,249381.0,77088419.0
2009-12-15,44241,45294,42556,42556,8729616,233578.0,77088419.0
2009-12-16,43469,48876,43469,48876,26845693,268268.0,77088419.0
2009-12-17,50632,52317,46980,49157,19915989,269809.0,77088419.0
2009-12-18,50000,50842,47752,50000,13081896,274435.0,77088419.0
2009-12-21,51264,56601,50983,53792,18857578,295249.0,77088419.0
2009-12-22,54915,61797,53511,61798,18928568,339189.0,77088419.0
2009-12-23,66011,71067,64817,71067,26010610,390067.0,77088419.0
2009-12-24,74578,81601,73033,81601,18294654,447884.0,77088419.0
2009-12-28,87078,91292,76123,81601,34077905,450031.0,77457954.0
2009-12-29,83707,89325,80617,86096,19058393,474934.0,77477069.0
2009-12-30,89325,98876,88764,98876,22413756,545439.0,77477069.0
2010-01-04,105758,113623,102528,113624,11904990,626789.0,77477069.0
2010-01-05,126123,130617,122893,130618,2139082,720537.0,77477069.0
2010-01-06,146067,146769,111095,111096,30035641,612844.0,77477069.0
2010-01-07,111095,126123,95224,102528,49949712,565583.0,77477069.0
2010-01-08,104494,105898,89747,95646,31188588,528003.0,77533522.0
2010-01-11,98174,103792,95084,100000,24160610,552039.0,77533522.0
2010-01-12,96910,102528,90730,91292,18245759,503968.0,77533522.0
2010-01-13,90308,94662,83567,88483,20857687,488461.0,77533522.0
2010-01-14,87921,92556,84831,91994,26497841,507845.0,77533522.0
2010-01-15,94101,95365,90589,93399,16064491,515598.0,77533522.0
2010-01-18,91292,93258,88623,89888,11158985,498641.0,77912668.0
2010-01-19,96207,102528,95646,98876,25399714,548505.0,77912668.0
2010-01-20,96348,97471,84129,84270,19666661,467476.0,77912668.0
2010-01-21,87078,88342,75421,85534,18111951,474488.0,77912668.0
2010-01-22,83567,91853,82443,87219,13413926,483838.0,77912668.0
2010-01-25,85674,92134,80056,83989,9122814,465918.0,77912668.0
2010-01-26,86235,86657,71769,73876,10575573,409821.0,77912668.0
2010-01-27,74016,75000,67275,70225,8175478,389563.0,77912668.0
2010-01-28,71488,75842,66713,71910,8967185,398913.0,77912668.0
2010-01-29,68188,68820,63764,64747,5577743,359177.0,77912668.0
2010-02-01,73033,74438,71207,74438,2035409,413369.0,77994177.0
2010-02-02,83146,84129,75842,77949,16219425,432868.0,77994177.0
2010-02-03,77949,80617,74859,78652,6793968,436767.0,77994177.0
2010-02-04,78511,78932,74578,78652,5009237,436767.0,77994177.0
2010-02-05,73174,82022,72752,80899,11067849,449246.0,77994177.0
2010-02-08,82303,86376,80056,81461,10300923,452366.0,77994177.0
2010-02-09,78511,84269,75983,84270,7198144,467965.0,77994177.0
2010-02-10,86938,86938,81601,81601,6695596,453146.0,77994177.0
2010-02-11,80898,86376,80898,86376,6535659,479664.0,77994177.0
2010-02-12,86095,86095,82303,83848,5281718,465625.0,77994177.0
2010-02-16,84269,90449,82303,85253,7165838,473425.0,77994177.0
2010-02-17,85674,86797,84410,84691,3671094,470305.0,77994177.0
2010-02-18,85814,85955,82303,82303,2943931,457633.0,78094357.0
2010-02-19,83988,86376,77387,84831,7076058,471690.0,78094357.0
2010-02-22,88623,94943,87078,93961,16497930,522451.0,78094357.0
2010-02-23,91994,92415,87780,89185,6361041,495899.0,78094357.0
2010-02-24,89747,91853,87921,91854,4447898,510737.0,78094357.0
2010-02-25,92275,93117,84971,85112,5249379,473252.0,78094357.0
2010-02-26,84971,89747,84831,85674,4741967,476376.0,78094357.0
2010-03-02,86235,87780,83286,85393,3411345,474814.0,78094357.0
2010-03-03,85533,86376,84410,85393,2208905,474814.0,78094357.0
2010-03-04,87780,96207,86376,89747,18559760,499023.0,78094357.0
2010-03-05,90589,91573,86516,88483,5903318,491994.0,78094357.0
2010-03-08,89185,92556,87219,89747,6509620,499023.0,78094357.0
2010-03-09,89044,89325,86376,87079,3554339,484185.0,78094357.0
2010-03-10,87500,88764,84971,85955,4002559,477937.0,78094357.0
2010-03-11,86095,86657,84269,84831,2580584,471690.0,78094357.0
2010-03-12,88061,90449,85252,85534,4123295,475595.0,78094357.0
2010-03-15,85252,86235,76966,82303,3637135,457633.0,78094357.0
2010-03-16,82162,86797,81460,83006,5074753,461538.0,78094357.0
2010-03-17,83848,83988,81882,82022,1884482,456071.0,78094357.0
2010-03-18,82865,83005,81601,81742,1626407,454509.0,78094357.0
2010-03-19,81460,82162,79494,82163,2451717,456852.0,78094357.0
2010-03-22,85955,86797,82865,83848,3148521,466223.0,78094357.0
2010-03-23,84269,84831,81741,82444,2200544,458414.0,78094357.0
2010-03-24,82865,83426,77387,78511,2306523,436547.0,78094357.0
2010-03-25,77387,78230,66853,72191,4044545,401405.0,78094357.0
2010-03-26,73735,79353,73735,75983,4638707,422490.0,78094357.0
2010-03-29,72331,75983,72331,73034,1697584,406091.0,78094357.0
2010-03-30,74016,74438,71067,71348,1452591,396719.0,78094357.0
2010-03-31,70926,71067,67556,68258,2397639,379539.0,78094357.0
2010-04-01,68258,69803,63483,65871,3666033,366263.0,78094357.0
2010-04-02,66362,70224,64185,68961,5132221,383443.0,78094357.0
2010-04-05,70224,70505,61657,65801,2498992,365872.0,78094357.0
2010-04-06,70365,72050,67134,67486,4497765,375243.0,78094357.0
2010-04-07,68539,73595,67205,73455,4442547,408433.0,78094357.0
2010-04-08,72331,72752,70224,71489,2641205,397500.0,78094357.0
2010-04-09,72612,72752,69592,70787,1804262,393596.0,78094357.0
2010-04-12,70646,70786,66783,66784,1787245,371339.0,78094357.0
2010-04-13,66713,67345,64185,66713,1284091,370948.0,78094357.0
2010-04-14,66643,67696,65941,66784,1001631,371339.0,78094357.0
2010-04-15,68047,68117,64044,64537,1968123,358844.0,78094357.0
2010-04-16,64044,64185,58778,59270,3217773,329558.0,78094357.0
2010-04-19,56179,61306,52668,56882,3734538,316282.0,78094357.0
2010-04-20,56882,58426,56882,57374,1101082,319015.0,78094357.0
2010-04-21,56741,58707,56741,57654,1103012,320626.0,78106143.0
2010-04-22,58356,58356,55196,55337,1639172,307738.0,78106143.0
2010-04-23,55337,56039,52387,54143,2900995,301099.0,78106143.0
2010-04-26,53792,55969,52106,53441,4478869,297194.0,78106143.0
2010-04-27,53441,56249,52668,53652,4757821,298365.0,78106143.0
2010-04-28,52176,52949,49859,50140,3123061,278839.0,78106143.0
2010-04-29,50140,50702,46839,47051,3801348,261656.0,78106143.0
2010-04-30,47050,48314,44382,45295,4014303,251892.0,78106143.0
2010-05-03,46348,49859,45856,47963,5474986,266732.0,78106143.0
2010-05-04,48314,48314,46067,46559,1761990,258922.0,78106143.0
2010-05-06,44592,47963,44311,46770,2673383,260093.0,78106143.0
2010-05-07,48033,53721,47612,53160,17378896,295632.0,78106143.0
2010-05-10,53792,56109,51264,54494,8707095,303052.0,78106143.0
2010-05-11,55337,55477,52387,53371,3716183,296803.0,78106143.0
2010-05-12,53651,60393,53511,58006,10355452,322578.0,78106143.0
2010-05-13,59058,62921,58707,59410,5609509,330389.0,78106143.0
2010-05-14,59831,63061,57092,61376,7117335,341324.0,78106143.0
2010-05-17,63132,70505,61587,70506,11338116,392093.0,78106143.0
2010-05-18,74438,74578,66573,71910,15042349,399903.0,78106143.0
2010-05-19,70014,71910,66573,68258,5490777,379596.0,78106143.0
2010-05-20,69101,73455,58707,64888,8991371,360850.0,78106143.0
2010-05-24,64606,70084,62078,67556,7561540,375721.0,78112489.0
2010-05-25,66011,67907,57584,59410,6587496,330416.0,78112489.0
2010-05-26,60252,63483,57724,62500,7351178,347601.0,78112489.0
2010-05-27,61797,64185,60533,61798,3559817,343695.0,78112489.0
2010-05-28,63202,63412,59480,62360,3295086,346819.0,78112489.0
2010-05-31,62359,65098,61516,63624,3630242,353850.0,78112489.0
2010-06-01,64325,66151,63342,65028,5336758,361661.0,78112489.0
2010-06-03,66853,73735,66783,72612,10613355,403842.0,78112489.0
2010-06-04,73735,73735,69522,72051,5815491,400717.0,78112489.0
2010-06-07,67907,71629,67696,71348,3354715,396811.0,78112489.0
2010-06-08,73174,76966,71769,75843,7575591,421807.0,78112489.0
2010-06-09,75140,77668,71910,72612,6803174,403842.0,78112489.0
2010-06-10,72612,73314,68890,70646,4807603,392906.0,78112489.0
2010-06-11,72612,73314,69171,70646,3374752,392906.0,78112489.0
2010-06-14,69522,70084,65098,65871,4718357,366348.0,78112489.0
2010-06-15,66362,67907,63132,64537,3280667,358927.0,78112489.0
2010-06-16,60533,62851,57584,59129,8621566,328854.0,78112489.0
2010-06-17,59691,61446,58567,59621,3055038,331588.0,78112489.0
2010-06-18,59550,59831,57233,58076,3373374,322995.0,78112489.0
2010-06-21,58426,58707,56039,57514,2762749,319871.0,78112489.0
2010-06-22,57303,58778,56671,56952,1518851,316746.0,78112489.0
2010-06-23,56952,60393,56952,58708,4216636,326510.0,78112489.0
2010-06-24,58778,60323,57373,58708,2998934,326510.0,78112489.0
2010-06-25,58918,58988,57724,57725,1161714,321042.0,78112489.0
2010-06-28,57514,58988,56390,56531,1784885,314403.0,78112489.0
2010-06-29,56882,57373,52247,52739,3613484,293312.0,78112489.0
2010-06-30,50561,55828,49648,53371,2200155,296827.0,78112489.0
2010-07-01,54213,60393,54073,59129,7831283,328854.0,78112489.0
2010-07-02,58567,64115,57584,60042,9414861,333931.0,78112489.0
2010-07-05,58988,59691,55337,56390,3025096,313622.0,78112489.0
2010-07-06,55617,59410,54353,56742,2942974,315574.0,78112489.0
2010-07-07,57162,58356,55477,55688,1648960,309716.0,78112489.0
2010-07-08,56320,58848,55477,56180,3677719,312450.0,78112489.0
2010-07-09,56179,56811,54915,55267,1690448,307373.0,78112489.0
2010-07-12,55758,57022,54985,55407,1546145,308154.0,78112489.0
2010-07-13,56882,57654,55828,55899,1856974,310888.0,78112489.0
2010-07-14,55898,56179,52036,52739,4483625,293312.0,78112489.0
2010-07-15,52528,52598,50632,50772,2176295,282377.0,78112489.0
2010-07-16,50421,52808,50070,51124,1648473,284329.0,78112489.0
2010-07-19,49719,51755,49719,50983,788189,283548.0,78112489.0
2010-07-20,51825,53230,51053,51685,1746843,287454.0,78112489.0
2010-07-21,51896,52457,49719,49719,1344286,276560.0,78124275.0
2010-07-22,49719,49719,46418,47191,2242387,262498.0,78124275.0
2010-07-23,47612,48665,46769,47191,1455171,262498.0,78124275.0
2010-07-26,47542,48735,47401,48596,1153995,270310.0,78124275.0
2010-07-27,48384,51544,48384,50000,2155549,278122.0,78124275.0
2010-07-28,50000,50351,48595,48596,969937,270310.0,78124275.0
2010-07-29,48735,51264,47752,48525,1469246,269919.0,78124275.0
2010-07-30,48525,49087,47331,47542,798541,264451.0,78124275.0
2010-08-02,47471,48525,46488,46699,635617,259763.0,78124275.0
2010-08-03,46699,48876,46699,47051,1041633,261716.0,78124275.0
2010-08-04,47050,48033,46769,47051,796853,261716.0,78124275.0
2010-08-05,47471,50280,47120,48315,2101343,268748.0,78124275.0
2010-08-06,48103,48455,46839,47331,883046,263279.0,78124275.0
2010-08-09,47050,47471,46558,46629,718717,259373.0,78124275.0
2010-08-10,46629,47191,44943,45506,1246253,253123.0,78124275.0
2010-08-11,46067,46067,42205,42907,1932060,238670.0,78124275.0
2010-08-12,41853,42205,40870,41643,1304874,231638.0,78124275.0
2010-08-13,42134,43258,41432,42486,1099160,236326.0,78124275.0
2010-08-16,42626,42977,41853,42556,697923,236717.0,78124275.0
2010-08-17,41853,48455,41713,46840,6380910,260544.0,78124275.0
2010-08-18,46980,48384,45646,46067,2530080,256248.0,78124275.0
2010-08-19,46137,47471,45575,46629,1357274,259373.0,78124275.0
2010-08-20,46910,47471,45014,45997,1446207,255857.0,78124275.0
2010-08-23,45856,46137,43820,44031,1292973,244920.0,78124275.0
2010-08-24,44241,45786,43117,44522,1471965,247654.0,78124275.0
2010-08-25,45084,45997,44241,45084,1320797,250779.0,78124275.0
2010-08-26,46278,46278,41853,42416,1159296,235935.0,78124275.0
2010-08-27,42556,43258,41713,43118,1095248,239842.0,78124275.0
2010-08-30,43328,45154,43328,44312,1175181,246482.0,78124275.0
2010-08-31,44311,44592,42837,43048,726394,239451.0,78124275.0
2010-09-01,43328,43750,42485,42767,704598,237888.0,78124275.0
2010-09-02,43117,43960,42626,43610,828010,242576.0,78124275.0
2010-09-03,44522,44522,43258,43961,945626,244529.0,78124275.0
2010-09-06,44592,44592,43328,43539,691698,242185.0,78124275.0
2010-09-07,43960,44171,42485,42697,844985,237498.0,78124275.0
2010-09-08,42556,43188,41853,42205,802671,234763.0,78124275.0
2010-09-09,42275,42696,41151,41362,886621,230076.0,78124275.0
2010-09-10,41713,42696,40028,41433,1943734,230467.0,78124275.0
2010-09-13,41432,41713,40028,40028,970969,222654.0,78124275.0
2010-09-14,40308,40941,38623,39326,1017751,218748.0,78124275.0
2010-09-15,38904,39185,36727,37640,1806514,209373.0,78124275.0
2010-09-16,37500,37851,35955,35955,1608733,199998.0,78124275.0
2010-09-17,35252,39044,35182,37781,2109472,210154.0,78124275.0
2010-09-20,38272,38342,36587,38132,754322,212107.0,78124275.0
2010-09-24,38132,38132,37008,37921,613149,210943.0,78127148.0
2010-09-27,37640,38061,36516,36517,772769,203131.0,78127148.0
2010-09-28,36095,36797,35603,35674,863004,198443.0,78127148.0
2010-09-29,35674,36797,35674,36025,600529,200396.0,78127148.0
2010-09-30,36165,38202,36165,37851,1582689,210553.0,78127148.0
2010-10-01,38412,40168,37851,38553,2844895,214459.0,78127148.0
2010-10-04,38623,39396,37851,37992,832295,211334.0,78127148.0
2010-10-05,37359,37921,37008,37430,732809,208209.0,78127148.0
2010-10-06,37710,38412,37710,37921,807791,210943.0,78127148.0
2010-10-07,38202,38342,36657,36798,972896,204693.0,78127148.0
2010-10-08,36797,37008,34550,36025,1841268,200396.0,78127148.0
2010-10-11,35393,36235,34480,35042,1093319,196422.0,78726398.0
2010-10-12,35042,35252,33426,34199,1172355,191699.0,78726398.0
2010-10-13,33778,35112,32865,34270,1897329,192092.0,78726398.0
2010-10-14,34339,36095,34339,35253,1343845,197603.0,78726398.0
2010-10-15,36095,36095,34761,34972,966421,196029.0,78726398.0
2010-10-18,35112,40028,34480,39045,10038098,218859.0,78726398.0
2010-10-19,39747,44873,38272,43469,15730455,243658.0,78726398.0
2010-10-20,43679,45856,41853,43048,9640611,241296.0,78726398.0
2010-10-21,43820,45224,42415,44803,5237019,251137.0,78726398.0
2010-10-22,46207,47612,43328,43329,6040134,242871.0,78726398.0
2010-10-25,42556,43328,41783,42556,3353908,238541.0,78726398.0
2010-10-26,44171,48244,43750,46278,10166357,259403.0,78726398.0
2010-10-27,47050,47050,43679,44944,3686696,251924.0,78726398.0
2010-10-28,43820,45786,42977,44171,2910426,247595.0,78726398.0
2010-10-29,43328,43890,40870,41222,3503329,231571.0,78899892.0
2010-11-01,40449,42134,40168,41011,3413946,232226.0,79529431.0
2010-11-02,41573,42134,40238,40379,2036789,228647.0,79529431.0
2010-11-03,40589,40800,39185,39396,2352321,226485.0,80743430.0
2010-11-04,39185,40238,36516,39396,3909509,226485.0,80743430.0
2010-11-05,40098,41011,38483,40098,2852668,230522.0,80743430.0
2010-11-08,40308,40941,39325,40590,1528957,235952.0,81644342.0
2010-11-09,40168,43047,39957,42416,5235890,246566.0,81644342.0
2010-11-10,41853,43047,41432,42556,2378694,247382.0,81644342.0
2010-11-11,42345,42556,39325,40730,3101373,238146.0,82119142.0
2010-11-12,40519,40519,36516,38624,2694200,225828.0,82119142.0
2010-11-15,37780,38061,35252,35674,1653974,208583.0,82119142.0
2010-11-16,33918,34691,30337,30337,5547596,177377.0,82119142.0
2010-11-17,29002,34129,28019,32514,4491234,190106.0,82119142.0
2010-11-18,32233,34831,31250,34270,2711174,200371.0,82119142.0
2010-11-19,35884,36516,33356,33708,2194475,197086.0,82119142.0
2010-11-22,33286,34058,32373,32654,1265284,191943.0,82556239.0
2010-11-23,33146,33848,32162,32303,1319268,189879.0,82556239.0
2010-11-24,29143,31882,28862,31110,1843772,182862.0,82556239.0
2010-11-25,31671,33075,30758,32022,1831077,188228.0,82556239.0
2010-11-26,32724,32794,29634,29986,1483940,176258.0,82556239.0
2010-11-29,29985,30758,29213,29565,930428,173781.0,82556239.0
2010-11-30,29494,32022,29494,31110,2297760,182862.0,82556239.0
2010-12-01,30898,31882,30407,31180,1084785,183275.0,82556239.0
2010-12-02,31601,33778,31460,32725,2671977,192356.0,82556239.0
2010-12-03,32514,34269,32022,32444,1512676,190705.0,82556239.0
2010-12-06,32443,32865,31952,32233,803528,189467.0,82556239.0
2010-12-07,33146,33637,32443,32725,1138496,192356.0,82556239.0
2010-12-08,32724,33426,31741,31742,936365,186577.0,82556239.0
2010-12-09,32233,33848,32022,32935,2935033,193594.0,82556239.0
2010-12-10,32654,33567,32514,33006,1289394,194007.0,82556239.0
2010-12-13,33216,34620,32724,34410,2645012,202263.0,82556239.0
2010-12-14,34480,35603,34199,34691,1889300,203914.0,82556239.0
2010-12-15,35112,35252,33778,34410,1102837,202263.0,82556239.0
2010-12-16,34410,35393,33848,34340,1080335,201850.0,82556239.0
2010-12-17,33918,33918,31811,32374,2178684,190292.0,82556239.0
2010-12-20,31741,31741,29634,30899,1530101,181624.0,82556239.0
2010-12-21,31601,32794,31601,32093,1089047,188710.0,82586538.0
2010-12-22,32233,34199,32022,32654,2430111,192014.0,82586538.0
2010-12-23,33005,33005,31460,31882,860420,187471.0,82586538.0
2010-12-24,31460,33707,31039,32022,3145830,188297.0,82586538.0
2010-12-27,32022,32724,31601,31671,573434,186233.0,82586538.0
2010-12-28,32092,33848,31882,32022,2324158,188297.0,82586538.0
2010-12-29,32092,32935,31460,32444,853313,190775.0,82586538.0
2010-12-30,33005,33918,32373,33146,1988093,194904.0,82586538.0
2011-01-03,33567,34620,32514,33989,2619176,199859.0,82586538.0
2011-01-04,34620,39044,34129,39045,7712996,229591.0,82586538.0
2011-01-05,40308,42837,39466,40449,10686336,237849.0,82586538.0
2011-01-06,40028,41713,37359,37781,6043362,222158.0,82586538.0
2011-01-07,37219,40589,36516,39817,6709004,234133.0,82586538.0
2011-01-10,39817,42345,39185,41011,6539748,241153.0,82586538.0
2011-01-11,41292,41994,39466,40590,4080585,238675.0,82586538.0
2011-01-12,40941,43539,40028,40660,5472581,239088.0,82586538.0
2011-01-13,40730,41292,37219,37570,4168821,220919.0,82586538.0
2011-01-14,37289,38483,36516,36657,2199253,215551.0,82586538.0
2011-01-17,36797,37429,36376,37149,1444077,218441.0,82586538.0
2011-01-18,37289,37640,35884,35955,1521774,211422.0,82586538.0
2011-01-19,36376,36446,34620,34972,1575275,205640.0,82586538.0
2011-01-20,34971,36025,34691,35253,1433045,207292.0,82586538.0
2011-01-21,35112,35463,33848,33989,1149343,199859.0,82586538.0
2011-01-24,34410,34480,33356,33427,872096,196556.0,82586538.0
2011-01-25,33426,33848,31601,31952,1262393,187884.0,82586538.0
2011-01-26,31952,33146,31671,32514,902905,191188.0,82586538.0
2011-01-27,32724,33567,32724,33076,634932,194491.0,82586538.0
2011-01-28,33426,33637,32373,32444,692958,190775.0,82586538.0
2011-01-31,31460,32233,31460,32022,571154,188316.0,82594751.0
2011-02-01,32514,35393,31882,34410,2290985,202357.0,82594751.0
2011-02-07,35112,35323,33637,33778,918587,198640.0,82594751.0
2011-02-08,33778,34901,33778,34270,733640,201531.0,82594751.0
2011-02-09,34550,34691,33146,33708,668228,198227.0,82594751.0
2011-02-10,33707,34410,32584,32865,522598,193272.0,82594751.0
2011-02-11,32584,33426,32022,32163,753209,189142.0,82594751.0
2011-02-14,31811,32724,31671,32093,795708,188729.0,82594751.0
2011-02-15,32233,34058,31882,32795,1784747,192859.0,82594751.0
2011-02-16,32303,33848,32022,33216,1356883,195337.0,82594751.0
2011-02-17,33567,33707,31811,32022,745327,188316.0,82594751.0
2011-02-18,31671,32443,31601,31952,650531,187903.0,82594751.0
2011-02-21,32303,32865,31741,32865,902480,193272.0,82594751.0
2011-02-22,32794,33848,32443,32725,2165770,192446.0,82594751.0
2011-02-23,32724,32935,31250,31882,1231142,187490.0,82594751.0
2011-02-24,31741,31882,30407,30618,1121123,180057.0,82594751.0
2011-02-25,31179,31179,28089,28301,1613364,166428.0,82594751.0
2011-02-28,28089,28089,26123,26194,1800321,154039.0,82594751.0
2011-03-02,25421,27457,25421,26756,1078066,157343.0,82594751.0
2011-03-03,26334,27247,26334,26966,514301,158582.0,82594751.0
2011-03-04,27387,27598,26966,27528,463848,161996.0,82650952.0
2011-03-07,27808,28651,27598,27949,605043,164475.0,82650952.0
2011-03-08,28089,28370,27176,27317,524067,160756.0,82650952.0
2011-03-09,27879,31039,27457,30337,4308285,178526.0,82650952.0
2011-03-10,30477,30758,29424,29494,1311649,173567.0,82650952.0
2011-03-11,28862,29213,27949,28581,1274138,168195.0,82650952.0
2011-03-14,27738,27879,24929,26404,1116630,155384.0,82650952.0
2011-03-15,25210,25210,22471,22472,4123702,132242.0,82650952.0
2011-03-16,21910,23455,21348,22261,1752187,131002.0,82650952.0
2011-03-17,21488,22050,20294,21980,2378768,129349.0,82650952.0
2011-03-18,21769,23174,21629,22051,2579676,129762.0,82650952.0
2011-03-21,22542,23455,22471,23104,1222256,135961.0,82650952.0
2011-03-22,23735,23735,22261,22753,1099559,133895.0,82650952.0
2011-03-23,23103,26123,22963,26124,3964444,153731.0,82650952.0
2011-03-24,27528,29985,27106,29424,9769049,173154.0,82650952.0
2011-03-25,29002,30266,28089,29424,4952902,173154.0,82650952.0
2011-03-28,28089,29213,27247,29143,2772807,171501.0,82650952.0
2011-03-29,29073,31601,27457,27458,5792219,161583.0,82650952.0
2011-03-30,27106,29073,27036,28090,2097545,165302.0,82650952.0
2011-03-31,28511,29775,28089,28581,1936660,168195.0,82650952.0
2011-04-01,28932,30969,28581,28862,4577173,169848.0,82650952.0
