리켐(131100),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-10,9268,9763,9049,9711,105254,27534.0,7800000.0
2014-11-11,9861,9873,9530,9642,31061,27339.0,7800000.0
2014-11-12,9530,9843,9530,9849,34683,27924.0,7800000.0
2014-11-13,9872,9996,9678,9862,23425,27963.0,7800000.0
2014-11-14,9791,9845,9627,9821,9436,27846.0,7800000.0
2014-11-17,9953,9953,9531,9780,11329,27729.0,7800000.0
2014-11-18,9544,9833,9544,9794,5109,27768.0,7800000.0
2014-11-19,9792,9792,9474,9628,21762,27300.0,7800000.0
2014-11-20,9650,9750,9350,9628,20268,27300.0,7800000.0
2014-11-21,9627,10701,9627,10495,98875,29757.0,7800000.0
2014-11-24,10491,11317,10297,11210,109602,31785.0,7800000.0
2014-11-25,11192,11398,10667,10715,50326,30381.0,7800000.0
2014-11-26,10727,10863,10314,10454,30326,29640.0,7800000.0
2014-11-27,10453,10701,10401,10578,19037,29991.0,7800000.0
2014-11-28,10575,10575,10369,10454,17464,29640.0,7800000.0
2014-12-01,10366,10503,10025,10192,15538,28899.0,7800000.0
2014-12-02,10027,10193,9987,10000,14122,28353.0,7800000.0
2014-12-03,10009,10285,9718,10179,29833,28860.0,7800000.0
2014-12-04,10190,10397,10118,10179,10203,28860.0,7800000.0
2014-12-05,9555,10149,9555,9904,13484,28080.0,7800000.0
2014-12-08,9945,10233,9761,10234,19870,29016.0,7800000.0
2014-12-09,10130,10436,10078,10302,22218,29211.0,7800000.0
2014-12-10,10190,10439,9944,10275,22550,29133.0,7800000.0
2014-12-11,9986,10424,9986,10330,13499,29289.0,7800000.0
2014-12-12,10449,10449,10203,10385,23385,29445.0,7800000.0
2014-12-15,10327,11926,10327,11650,178238,33033.0,7800000.0
2014-12-16,11825,11825,11246,11375,79006,32253.0,7800000.0
2014-12-17,12379,13080,12103,13081,487465,37089.0,7800000.0
2014-12-18,13339,13752,11636,12049,714907,34164.0,7800000.0
2014-12-19,12211,12347,11450,11458,187983,32487.0,7800000.0
2014-12-22,11277,11401,11001,11155,97970,31629.0,7800000.0
2014-12-23,11030,11552,11030,11362,84593,32214.0,7800000.0
2014-12-24,11358,11728,11358,11430,74528,32409.0,7800000.0
2014-12-26,11347,12061,11347,11554,160099,32760.0,7800000.0
2014-12-29,11654,12027,10727,11100,58086,20982.0,7800000.0
2014-12-30,10890,11470,10890,11224,22972,21216.0,7800000.0
2015-01-02,11035,11035,10438,10688,61752,20202.0,7800000.0
2015-01-05,10583,10809,10170,10213,57276,19305.0,7800000.0
2015-01-06,10149,10296,9985,10110,32258,19110.0,7800000.0
2015-01-07,10109,10192,9654,9697,59467,18330.0,7800000.0
2015-01-08,9714,10065,9695,9780,25681,18486.0,7800000.0
2015-01-09,10066,10560,10026,10275,54461,19422.0,7800000.0
2015-01-12,10478,10520,10107,10399,16578,19656.0,7800000.0
2015-01-13,10396,10396,10065,10399,20616,19656.0,7800000.0
2015-01-14,10190,10315,10066,10151,29913,19188.0,7800000.0
2015-01-15,10066,10190,9860,10151,24774,19188.0,7800000.0
2015-01-16,10109,10109,9798,9883,20784,18681.0,7800000.0
2015-01-19,9902,9902,9653,9862,26978,18642.0,7800000.0
2015-01-20,9695,10108,9240,10069,126600,28548.0,11700000.0
2015-01-21,10108,11572,10003,11575,380379,32818.0,11700000.0
2015-01-22,11615,12790,11242,12421,564166,35217.0,11700000.0
2015-01-23,12585,13038,12111,12730,309586,36094.0,11700000.0
2015-01-26,12728,12830,11922,12194,185255,34574.0,11700000.0
2015-01-27,12191,12624,11985,12421,152868,35217.0,11700000.0
2015-01-28,12378,12562,11883,12565,165032,35626.0,11700000.0
2015-01-29,12563,12563,11656,11760,74380,33345.0,11700000.0
2015-01-30,11697,11924,11284,11472,129262,32526.0,11700000.0
2015-02-02,11140,11140,10622,10688,263069,30303.0,11700000.0
2015-02-03,10872,11448,10645,10976,146811,31122.0,11700000.0
2015-02-04,11037,11347,11017,11348,80097,32175.0,11700000.0
2015-02-05,11347,11472,11099,11142,58566,31590.0,11700000.0
2015-02-06,11141,11429,10872,11142,86554,31590.0,11700000.0
2015-02-09,10995,11140,10603,10626,88245,30128.0,11700000.0
2015-02-10,10603,10934,10108,10296,129968,29192.0,11700000.0
2015-02-11,10417,10417,9902,9945,121508,28197.0,11700000.0
2015-02-12,10067,10109,9716,10110,44268,28665.0,11700000.0
2015-02-13,10109,10997,9883,9904,219306,28080.0,11700000.0
2015-02-16,9944,10210,9922,10151,43191,28782.0,11700000.0
2015-02-17,10128,10334,10108,10275,39816,29133.0,11700000.0
2015-02-23,10272,10396,10065,10337,60280,29308.0,11700000.0
2015-02-24,10296,10398,10234,10316,62224,29250.0,11700000.0
2015-02-25,10315,10439,10148,10151,65057,28782.0,11700000.0
2015-02-26,10148,10315,10066,10296,59756,29192.0,11700000.0
2015-02-27,10233,10315,9840,10027,257133,28431.0,11700000.0
2015-03-02,10090,10192,9923,10048,121020,28490.0,11700000.0
2015-03-03,10047,10090,9903,10048,156704,28490.0,11700000.0
2015-03-04,10191,11554,10109,11554,532184,32760.0,11700000.0
2015-03-05,12335,12934,11201,11430,1734443,32409.0,11700000.0
2015-03-06,11554,11924,11223,11905,772429,33754.0,11700000.0
2015-03-09,12255,13679,12212,12792,2102100,36270.0,11700000.0
2015-03-10,12934,14418,12129,12338,2209419,34983.0,11700000.0
2015-03-11,12295,13324,11758,12400,1123380,35158.0,11700000.0
2015-03-12,12397,12646,11778,11781,530958,33404.0,11700000.0
2015-03-13,11615,12418,11615,12359,478426,35042.0,11700000.0
2015-03-16,12378,12831,12090,12359,334247,35042.0,11700000.0
2015-03-17,12213,12419,12049,12256,207229,34749.0,11700000.0
2015-03-18,12255,12832,11678,11760,370693,33345.0,11700000.0
2015-03-19,11759,12090,11615,11884,153380,33696.0,11700000.0
2015-03-20,11885,12049,11656,11699,111844,33170.0,11700000.0
2015-03-23,11698,11843,11430,11843,171615,33579.0,11700000.0
2015-03-24,11821,12418,11553,12214,181230,34632.0,11700000.0
2015-03-25,12211,12522,12089,12276,177526,34808.0,11700000.0
2015-03-26,12274,12502,11943,12214,198787,34632.0,11700000.0
2015-03-27,12235,13307,12151,12668,966361,35919.0,11700000.0
2015-03-30,12749,13142,12542,13122,480355,37206.0,11700000.0
2015-03-31,13122,13388,12916,12998,269755,36855.0,11700000.0
2015-04-01,13038,13451,12441,13349,473130,37850.0,11700000.0
2015-04-02,13449,13717,13098,13225,549915,37498.0,11700000.0
2015-04-03,13473,13512,13037,13060,249609,37030.0,11700000.0
2015-04-06,13060,13100,12667,12792,174459,36270.0,11700000.0
2015-04-07,12830,13285,12584,12813,288739,36328.0,11700000.0
2015-04-08,12791,12997,12605,12710,107969,36036.0,11700000.0
2015-04-09,12728,13099,12502,13102,150396,37148.0,11700000.0
2015-04-10,13016,13180,12830,12957,146236,36738.0,11700000.0
2015-04-13,12954,13491,12935,13308,325064,37732.0,11700000.0
2015-04-14,13306,13368,12874,12998,238350,36855.0,11700000.0
2015-04-15,13016,13160,12767,13019,125311,36914.0,11700000.0
2015-04-16,13160,13779,12974,13576,370092,38493.0,11700000.0
2015-04-17,13636,13904,13305,13659,306465,38727.0,11700000.0
2015-04-20,13656,13761,13325,13535,218012,38376.0,11700000.0
2015-04-21,13615,14110,13325,13989,377609,39663.0,11700000.0
2015-04-22,14150,14792,12378,13659,752086,38727.0,11700000.0
2015-04-23,13966,13966,12935,13102,222730,37148.0,11700000.0
2015-04-24,13080,13368,12769,12792,162205,36270.0,11700000.0
2015-04-27,12790,13078,12748,13019,69720,36914.0,11700000.0
2015-04-28,13017,13512,12830,12833,116230,36387.0,11700000.0
2015-04-29,12874,13061,12399,12668,94623,35919.0,11700000.0
2015-04-30,12729,12854,12110,12235,128266,34690.0,11700000.0
2015-05-04,12542,12975,12150,12152,100399,34456.0,11700000.0
2015-05-06,12150,12378,11966,12297,87448,34866.0,11700000.0
2015-05-07,12213,12770,11842,12462,325562,35334.0,11700000.0
2015-05-08,12502,12686,12027,12421,136633,35217.0,11700000.0
2015-05-11,12542,12542,12234,12421,63039,35217.0,11700000.0
2015-05-12,12336,12542,12129,12421,173587,35217.0,11700000.0
2015-05-13,12480,12480,12212,12297,76998,34866.0,11700000.0
2015-05-14,12380,12380,11760,11843,159248,33579.0,11700000.0
2015-05-15,12049,12049,11348,11492,157494,32584.0,11700000.0
2015-05-18,11347,11410,10604,10729,184360,30420.0,11700000.0
2015-05-19,10729,11181,10522,11080,89799,31414.0,11700000.0
2015-05-20,10891,11592,10851,11100,63862,31473.0,11700000.0
2015-05-21,10891,11097,10808,10956,33560,31064.0,11700000.0
2015-05-22,11099,11305,10810,11142,60444,31590.0,11700000.0
2015-05-26,11141,11141,10915,10935,45712,31005.0,11700000.0
2015-05-27,10727,12377,10684,11781,424494,33404.0,11700000.0
2015-05-28,12150,12172,11861,11946,102755,33872.0,11700000.0
2015-05-29,11944,12173,11904,11905,82183,33754.0,11700000.0
2015-06-01,11967,12049,11554,11843,52445,33579.0,11700000.0
2015-06-02,11841,12090,11533,11595,90380,32877.0,11700000.0
2015-06-03,11367,12130,11327,11967,71116,33930.0,11700000.0
2015-06-04,11903,12005,11553,11946,50734,33872.0,11700000.0
2015-06-05,11738,11944,11698,11760,84290,33345.0,11700000.0
2015-06-08,11698,11966,11616,11616,75495,32936.0,11700000.0
2015-06-09,11471,11841,11386,11802,63728,33462.0,11700000.0
2015-06-10,11924,12832,11924,11967,387368,33930.0,11700000.0
2015-06-11,12337,12563,12068,12524,189998,35510.0,11700000.0
2015-06-12,12605,12831,12254,12503,326542,35451.0,11700000.0
2015-06-15,12503,12791,11799,12235,73951,34690.0,11700000.0
2015-06-16,11965,12315,11552,11719,99919,33228.0,11700000.0
2015-06-17,11925,12029,11534,11843,33064,33579.0,11700000.0
2015-06-18,11841,12585,11717,12503,121568,35451.0,11700000.0
2015-06-19,12503,12667,12337,12379,128105,35100.0,11700000.0
2015-06-22,12172,12419,12130,12235,55947,34690.0,11700000.0
2015-06-23,12233,12355,11840,12132,101825,34398.0,11700000.0
2015-06-24,11966,12274,11553,11678,120236,33111.0,11700000.0
2015-06-25,11573,11799,11553,11678,67364,33111.0,11700000.0
2015-06-26,11842,11862,11492,11492,38823,32584.0,11700000.0
2015-06-29,11141,11471,10810,11203,56667,31766.0,11700000.0
2015-06-30,11180,11346,11058,11183,64369,31707.0,11700000.0
2015-07-01,11160,11409,11058,11183,83148,31707.0,11700000.0
2015-07-02,11180,11759,11180,11451,29882,32468.0,11700000.0
2015-07-03,11678,11966,11203,11203,101348,31766.0,11700000.0
2015-07-06,11203,11924,11203,11286,66218,32000.0,11700000.0
2015-07-07,10830,11471,10830,11472,122900,32526.0,11700000.0
2015-07-08,11387,11387,11058,11265,54597,31941.0,11700000.0
2015-07-09,11264,11592,10851,11100,31435,31473.0,11700000.0
2015-07-10,11141,11305,11017,11142,33801,31590.0,11700000.0
2015-07-13,10933,11241,10851,11100,56536,31473.0,11700000.0
2015-07-14,11305,11327,10914,11059,56121,31356.0,11700000.0
2015-07-15,11057,11448,10953,11100,38239,31473.0,11700000.0
2015-07-16,11345,11345,10726,11018,35339,31239.0,11700000.0
2015-07-17,10973,11346,10789,11038,72315,31298.0,11700000.0
2015-07-20,11058,11346,10829,11245,96991,31882.0,11700000.0
2015-07-21,11264,13616,11264,12132,618536,34398.0,11700000.0
2015-07-22,12172,12356,11903,12214,128197,34632.0,11700000.0
2015-07-23,12460,12460,12089,12132,70915,34398.0,11700000.0
2015-07-24,12379,12586,12173,12524,181717,35510.0,11700000.0
2015-07-27,12625,12625,11884,11884,101807,33696.0,11700000.0
2015-07-28,11842,11842,11121,11760,81605,33345.0,11700000.0
2015-07-29,12172,12172,11285,11616,82305,32936.0,11700000.0
2015-07-30,11860,11883,10973,11100,166783,31473.0,11700000.0
2015-07-31,11015,12089,10933,11307,77858,32058.0,11700000.0
2015-08-03,11305,12150,11243,11760,112711,33345.0,11700000.0
2015-08-04,11760,11904,10997,11348,70993,32175.0,11700000.0
2015-08-05,11347,12048,11265,11884,65998,33696.0,11700000.0
2015-08-06,11883,11923,11346,11513,54391,32643.0,11700000.0
2015-08-07,11470,11820,11241,11307,53051,32058.0,11700000.0
2015-08-10,11180,11553,11078,11183,41574,31707.0,11700000.0
2015-08-11,11346,11346,10747,10770,69804,30537.0,11700000.0
2015-08-12,10480,10686,9490,9965,260383,28256.0,11700000.0
2015-08-13,9965,10604,9779,10110,46593,28665.0,11700000.0
2015-08-17,10109,10191,9510,9904,48843,28080.0,11700000.0
2015-08-18,9902,10232,9737,9862,24454,27963.0,11700000.0
2015-08-19,9571,9881,9489,9512,39685,26968.0,11700000.0
2015-08-20,9385,9778,9325,9326,38258,26442.0,11700000.0
2015-08-21,8457,9076,7756,7923,148312,22464.0,11700000.0
2015-08-24,8250,8558,7755,7840,70957,22230.0,11700000.0
2015-08-25,8087,8458,7757,8294,75561,23517.0,11700000.0
2015-08-26,8621,8621,8168,8604,40414,24394.0,11700000.0
2015-08-27,8663,9508,8663,9367,118879,26559.0,11700000.0
2015-08-28,9533,9533,9078,9285,28774,26325.0,11700000.0
2015-08-31,9613,9613,9240,9367,11681,26559.0,11700000.0
2015-09-01,9448,9448,9098,9285,9082,26325.0,11700000.0
2015-09-02,9283,9346,8871,9264,12510,26266.0,11700000.0
2015-09-03,9385,9489,9014,9037,18626,25623.0,11700000.0
2015-09-04,9384,9384,8827,8831,33314,25038.0,11700000.0
2015-09-07,8889,9178,8683,8954,19219,25389.0,11700000.0
2015-09-08,8951,9158,8663,8748,19885,24804.0,11700000.0
2015-09-09,9282,9282,8765,8954,16375,25389.0,11700000.0
2015-09-10,9014,9014,8663,8954,33832,25389.0,11700000.0
2015-09-11,8971,9158,8705,8954,32379,25389.0,11700000.0
2015-09-14,9202,9202,8645,8728,26636,24746.0,11700000.0
2015-09-15,8727,8789,8622,8789,22625,24921.0,11700000.0
2015-09-16,8913,9326,8809,8934,71316,25330.0,11700000.0
2015-09-17,9014,11592,9014,9945,2741837,28197.0,11700000.0
2015-09-18,10171,10934,9676,9945,490866,28197.0,11700000.0
2015-09-21,9797,9943,9489,9718,226032,27554.0,11700000.0
2015-09-22,9797,12624,9797,12627,4130912,35802.0,11700000.0
2015-09-23,12792,15350,11884,12379,7029417,35100.0,11700000.0
2015-09-24,12419,12419,10830,10935,1484081,31005.0,11700000.0
2015-09-25,11077,12047,10995,11368,889403,32234.0,11700000.0
2015-09-30,10973,13677,10789,13019,3018821,36914.0,11700000.0
2015-10-01,13018,13060,12091,12173,894467,34515.0,11700000.0
2015-10-02,12355,12377,11283,11430,681815,32409.0,11700000.0
2015-10-05,11429,11780,11059,11203,650917,31766.0,11700000.0
2015-10-06,11448,12604,11242,11657,2418461,33052.0,11700000.0
2015-10-07,11716,11778,10747,10749,692600,30478.0,11700000.0
2015-10-08,10560,11035,10147,10811,481569,30654.0,11700000.0
2015-10-12,10766,10933,10127,10399,339297,29484.0,11700000.0
2015-10-13,10295,10417,10004,10151,378017,28782.0,11700000.0
2015-10-14,10170,10973,10148,10626,485347,30128.0,11700000.0
2015-10-15,10603,11822,10603,11472,958619,32526.0,11700000.0
2015-10-16,11554,11800,11285,11348,385288,32175.0,11700000.0
2015-10-19,11222,12028,11222,11884,308243,33696.0,11700000.0
2015-10-20,11862,13739,11842,12379,1847505,35100.0,11700000.0
2015-10-21,12211,12254,11717,11802,456310,33462.0,11700000.0
2015-10-22,12255,13205,11842,12462,934373,35334.0,11700000.0
2015-10-23,12998,13388,12028,12029,495458,34106.0,11700000.0
2015-10-26,12297,12481,11884,12173,207431,34515.0,11700000.0
2015-10-27,12337,12337,11718,11760,209272,33345.0,11700000.0
2015-10-28,12171,14213,12005,13452,1762296,38142.0,11700000.0
2015-10-29,13203,13616,12873,13390,644374,37966.0,11700000.0
2015-10-30,13180,13347,12273,13019,451467,36914.0,11700000.0
2015-11-02,13017,13492,12502,12771,159366,36212.0,11700000.0
2015-11-03,12750,13038,12337,12462,200986,35334.0,11700000.0
2015-11-04,12481,12749,12234,12648,168059,35860.0,11700000.0
2015-11-05,12769,12915,12150,12152,174132,34456.0,11700000.0
2015-11-06,12090,12316,11759,11884,125338,33696.0,11700000.0
2015-11-09,12049,12049,10853,11080,136814,31414.0,11700000.0
2015-11-10,11099,11492,10708,11080,139189,31414.0,11700000.0
2015-11-11,11078,11759,11078,11740,51672,33286.0,11700000.0
2015-11-12,11736,12296,11346,11864,62172,33638.0,11700000.0
2015-11-13,11759,11985,11160,11389,103654,32292.0,11700000.0
2015-11-16,11181,11698,10790,10791,136632,30596.0,11700000.0
2015-11-17,10727,11140,10727,11121,114420,31532.0,11700000.0
2015-11-18,11059,11574,10853,10935,89016,31005.0,11700000.0
2015-11-19,10953,11923,10953,11719,195822,33228.0,11700000.0
2015-11-20,11760,12255,11616,11760,62441,33345.0,11700000.0
2015-11-23,11800,12151,11348,11637,137508,32994.0,11700000.0
2015-11-24,11511,12418,11511,12359,307676,35042.0,11700000.0
2015-11-25,12461,12543,11924,12235,169368,34690.0,11700000.0
2015-11-26,12377,12479,11860,12132,153814,34398.0,11700000.0
2015-11-27,11923,12211,11799,12008,101709,34047.0,11700000.0
2015-11-30,12006,12006,11429,11472,104347,32526.0,11700000.0
2015-12-01,11758,12273,11592,12194,181754,34574.0,11700000.0
2015-12-02,12255,12379,11760,12379,232680,35100.0,11700000.0
2015-12-03,12441,12481,12091,12318,176470,34924.0,11700000.0
2015-12-04,12253,12253,11676,11987,185234,33988.0,11700000.0
2015-12-07,12091,12543,11800,12173,225468,34515.0,11700000.0
2015-12-08,12173,13369,11884,12173,979090,34515.0,11700000.0
2015-12-09,12317,12317,11574,11760,327742,33345.0,11700000.0
2015-12-10,11697,11759,10728,10915,461096,30946.0,11700000.0
2015-12-11,11181,11738,10067,10584,538938,30010.0,11700000.0
2015-12-14,10314,10376,9571,9656,426019,27378.0,11700000.0
2015-12-15,9737,10003,9633,9986,127287,28314.0,11700000.0
2015-12-16,10129,10459,9984,10089,148849,28606.0,11700000.0
2015-12-17,10316,10604,10110,10254,106330,29074.0,11700000.0
2015-12-18,10190,10479,9964,10357,110535,29367.0,11700000.0
2015-12-21,10439,10914,10315,10646,124124,30186.0,11700000.0
2015-12-22,10853,10853,10378,10378,136030,29426.0,11700000.0
2015-12-23,10708,11305,10355,10997,222227,31180.0,11700000.0
2015-12-24,11284,11284,10852,10976,83511,31122.0,11700000.0
2015-12-28,10728,11099,10604,10729,80315,30420.0,11700000.0
2015-12-29,10685,11098,10623,10915,56587,30946.0,11700000.0
2015-12-30,11036,11284,10767,10915,134845,30946.0,11700000.0
2016-01-04,10829,11140,10767,10770,153888,30537.0,11700000.0
2016-01-05,10665,10809,10354,10770,92657,30537.0,11700000.0
2016-01-06,10767,10934,10377,10502,104559,29776.0,11700000.0
2016-01-07,10502,10522,10047,10172,54880,28840.0,11700000.0
2016-01-08,10108,10170,9777,10007,178308,28372.0,11700000.0
2016-01-11,10027,10253,9654,10089,61917,28606.0,11700000.0
2016-01-12,10108,10354,9901,9924,61716,28138.0,11700000.0
2016-01-13,9923,10356,9779,10254,104193,29074.0,11700000.0
2016-01-14,10066,10295,9922,10007,74492,28372.0,11700000.0
2016-01-15,10315,10934,10109,10440,309148,29601.0,11700000.0
2016-01-18,10315,10708,10233,10584,90751,30010.0,11700000.0
2016-01-19,10583,10789,10170,10419,118767,29542.0,11700000.0
2016-01-20,10480,10522,9533,9904,129847,28080.0,11700000.0
2016-01-21,9696,9903,9241,9759,99996,29836.0,12615750.0
2016-01-22,9881,9881,8951,9161,235692,28007.0,12615750.0
2016-01-25,9324,9406,9096,9161,93156,28007.0,12615750.0
2016-01-26,9177,9262,8745,9161,122282,28007.0,12615750.0
2016-01-27,9158,9158,8500,8624,211561,26367.0,12615750.0
2016-01-28,8683,9095,8663,9016,61953,27565.0,12615750.0
2016-01-29,9077,9097,8766,9058,88111,27692.0,12615750.0
2016-02-01,9058,9098,8789,8872,55500,27124.0,12615750.0
2016-02-02,8788,8870,8664,8769,33512,26808.0,12615750.0
2016-02-03,8972,8972,8745,8831,31550,26998.0,12615750.0
2016-02-04,8933,8995,8664,8913,45174,27250.0,12615750.0
2016-02-05,8914,9078,8767,8872,40354,27124.0,12615750.0
2016-02-11,8499,8850,8064,8274,159848,25295.0,12615750.0
2016-02-12,8044,8271,7756,8274,125054,25295.0,12615750.0
2016-02-15,8252,8416,8150,8315,40205,25421.0,12615750.0
2016-02-16,8459,8767,8334,8666,42166,26493.0,12615750.0
2016-02-17,8789,8789,8396,8666,98981,26493.0,12615750.0
2016-02-18,9096,9096,8663,8748,29659,26745.0,12615750.0
2016-02-19,8952,8952,8705,8893,29067,27187.0,12615750.0
2016-02-22,8890,8890,8663,8893,35295,27187.0,12615750.0
2016-02-23,8973,9264,8829,9140,66093,27944.0,12615750.0
2016-02-24,9139,10315,8972,10007,409456,30593.0,12615750.0
2016-02-25,9964,10603,9882,10007,302283,30593.0,12615750.0
2016-02-26,9859,10066,9613,9862,78417,30152.0,12615750.0
2016-02-29,9902,10253,9902,10089,89540,30846.0,12615750.0
2016-03-02,9985,10191,9078,9140,306962,27944.0,12615750.0
2016-03-03,9138,9469,8706,9243,157243,28259.0,12615750.0
2016-03-04,9035,9242,8914,9078,107087,27755.0,12615750.0
2016-03-07,9077,9490,9077,9202,81551,28133.0,12615750.0
2016-03-08,9098,9428,8871,8872,91350,27124.0,12615750.0
2016-03-09,8994,9778,8850,9388,300710,28701.0,12615750.0
2016-03-10,9385,9552,9241,9470,43817,28953.0,12615750.0
2016-03-11,9489,9676,9365,9532,82465,29142.0,12615750.0
2016-03-14,9532,9676,9303,9615,76106,29395.0,12615750.0
2016-03-15,9653,9653,9365,9388,50220,28701.0,12615750.0
2016-03-16,9263,9551,9240,9243,36863,28259.0,12615750.0
2016-03-17,9078,9490,9078,9491,45067,29016.0,12615750.0
2016-03-18,9634,9738,9427,9677,97887,29584.0,12615750.0
2016-03-21,9820,9944,9283,9739,113436,29773.0,12615750.0
2016-03-22,9901,9901,9406,9512,71146,29079.0,12615750.0
2016-03-23,9428,9490,9160,9285,84572,28385.0,12615750.0
2016-03-24,9179,11328,9179,9346,1052500,28575.0,12615750.0
2016-03-25,9324,10065,9324,9780,243267,29899.0,12615750.0
2016-03-28,9820,10026,9591,9594,134736,29332.0,12615750.0
2016-03-29,9820,10273,9676,10089,178698,30846.0,12615750.0
2016-03-30,10089,10148,9798,9883,86651,30215.0,12615750.0
2016-03-31,10027,10502,9861,9965,96921,30467.0,12615750.0
2016-04-01,10190,10190,9901,9924,69374,30341.0,12615750.0
2016-04-04,9922,10272,9860,10213,130318,31224.0,12615750.0
2016-04-05,10210,11428,10210,11307,1226315,34567.0,12615750.0
2016-04-06,11305,11822,10997,11142,619649,34063.0,12615750.0
2016-04-07,11347,11347,10810,11059,199983,33810.0,12615750.0
2016-04-08,11059,11265,10315,10646,274587,32549.0,12615750.0
2016-04-11,10830,11511,10646,11059,357906,33810.0,12615750.0
2016-04-12,11264,11655,11058,11389,517610,34819.0,12615750.0
2016-04-14,11737,12254,11387,11884,1183383,36333.0,12615750.0
2016-04-15,11966,13761,11780,13143,1618445,40181.0,12615750.0
2016-04-18,13573,16092,13449,15577,3583259,47624.0,12615750.0
2016-04-19,15556,16628,14400,16238,2231312,49643.0,12615750.0
2016-04-20,15534,15639,13946,14463,1505021,44218.0,12615750.0
2016-04-21,14152,16176,13618,15020,1096080,45921.0,12615750.0
2016-04-22,15557,15721,14565,15082,436872,46111.0,12615750.0
2016-04-25,14916,14975,14028,14608,493036,44660.0,12615750.0
2016-04-26,14606,16051,11327,11327,1557832,34630.0,12615750.0
2016-04-27,11345,12128,10560,10811,1257282,33053.0,12615750.0
2016-04-28,10973,12708,10747,11802,1724800,36081.0,12615750.0
2016-04-29,12007,12131,11348,11843,348659,36207.0,12615750.0
2016-05-02,11799,11799,10767,10832,383769,33116.0,12615750.0
2016-05-03,10891,11552,10747,10894,318178,33306.0,12615750.0
2016-05-04,10709,10853,10296,10667,328705,32612.0,12615750.0
2016-05-09,10913,11097,10521,10688,196348,32675.0,12615750.0
2016-05-10,10684,10995,10334,10749,184074,32864.0,12615750.0
2016-05-11,11036,11036,10584,10729,216630,32801.0,12615750.0
2016-05-12,10810,11223,10522,10997,285954,33621.0,12615750.0
2016-05-13,11179,11179,10871,11018,138461,33684.0,12615750.0
2016-05-16,11015,11015,10602,10688,171051,32675.0,12615750.0
2016-05-17,10934,12296,10665,12297,1118780,37595.0,12615750.0
2016-05-18,12811,15474,12811,14443,3403001,44155.0,12615750.0
2016-05-19,15268,15927,13286,14030,1775601,42894.0,12615750.0
2016-05-20,14150,14150,13121,13989,543348,42767.0,12615750.0
2016-05-23,14586,15906,14586,15185,1193505,47721.0,12967738.0
2016-05-24,15555,15657,14647,15516,553312,48759.0,12967738.0
2016-05-25,14976,15266,14503,14897,350605,46814.0,12967738.0
2016-05-26,14669,14813,13326,14113,598602,44350.0,12967738.0
2016-05-27,13617,13824,13080,13287,631319,43230.0,13425613.0
2016-05-30,12378,13738,12378,13535,588547,44036.0,13425613.0
2016-05-31,13325,13904,13203,13246,369813,43096.0,13425613.0
2016-06-01,13368,14688,13059,13741,855852,44707.0,13425613.0
2016-06-02,13822,14831,13738,14690,794115,47795.0,13425613.0
2016-06-03,14855,16009,14236,14587,1097248,47460.0,13425613.0
2016-06-07,14731,16277,14669,15557,1803780,50615.0,13425613.0
2016-06-08,15680,16772,10934,11059,6137315,35981.0,13425613.0
2016-06-09,11098,11573,10728,11327,2866046,36853.0,13425613.0
2016-06-10,11304,11304,11016,11183,631473,36383.0,13425613.0
2016-06-13,10915,11223,10562,10729,948175,34907.0,13425613.0
2016-06-14,10766,10995,10645,10688,545385,34772.0,13425613.0
2016-06-15,10396,11159,10354,10956,658832,36580.0,13777601.0
2016-06-16,10955,10955,10604,10667,426942,35615.0,13777601.0
2016-06-17,10766,11634,10727,10956,1084645,36580.0,13777601.0
2016-06-20,11121,11305,10852,10997,419486,36717.0,13777601.0
2016-06-21,11327,11327,10790,10915,272021,36442.0,13777601.0
2016-06-22,10915,11036,10666,10791,384059,36028.0,13777601.0
2016-06-23,10583,10872,10171,10357,356612,34582.0,13777601.0
2016-06-24,10624,10852,9241,9408,680248,31413.0,13777601.0
2016-06-27,9264,9510,8707,9202,440623,30724.0,13777601.0
2016-06-28,9469,9944,9263,9656,1805157,32240.0,13777601.0
2016-06-29,9633,9882,9551,9656,900924,32240.0,13777601.0
2016-06-30,9653,9737,9365,9450,758570,31551.0,13777601.0
2016-07-01,9590,10252,9488,9780,1127868,32653.0,13777601.0
2016-07-04,9612,9881,9426,9635,673224,32171.0,13777601.0
2016-07-05,9655,10562,9471,10254,1316207,34237.0,13777601.0
2016-07-06,10252,11264,9757,10543,2118026,35202.0,13777601.0
2016-07-07,10684,10684,10314,10337,405586,34513.0,13777601.0
2016-07-08,10501,10829,10354,10419,457262,34788.0,13777601.0
2016-07-11,10522,10584,10336,10461,266453,34926.0,13777601.0
2016-07-12,10582,10829,10500,10749,405648,35891.0,13777601.0
2016-07-13,10766,10809,10602,10749,233756,35891.0,13777601.0
2016-07-14,10749,10768,10398,10667,330596,35615.0,13777601.0
2016-07-15,10790,12150,10728,11760,2405423,39266.0,13777601.0
2016-07-18,12130,12379,10934,11265,1580933,37613.0,13777601.0
2016-07-19,11367,11471,10974,11203,392011,37406.0,13777601.0
2016-07-20,11385,11385,10995,11224,352591,37475.0,13777601.0
2016-07-21,11265,11924,10974,11410,408705,38095.0,13777601.0
2016-07-22,11408,11447,10933,10956,366365,36580.0,13777601.0
