미래나노텍(095500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-28,4105,4140,3950,4040,93832,94090.0,23289533.0
2019-07-01,4090,4090,3925,3985,82486,92809.0,23289533.0
2019-07-02,3970,3980,3855,3955,44421,92110.0,23289533.0
2019-07-03,3990,4025,3930,3950,46473,91994.0,23289533.0
2019-07-04,3905,3950,3860,3950,55970,91994.0,23289533.0
2019-07-05,3950,3950,3865,3895,31265,90713.0,23289533.0
2019-07-08,3950,3950,3650,3665,75516,85356.0,23289533.0
2019-07-09,3740,3800,3630,3680,92856,85705.0,23289533.0
2019-07-10,3680,3795,3680,3710,17197,86404.0,23289533.0
2019-07-11,3800,3800,3665,3700,41895,86171.0,23289533.0
2019-07-12,3695,3725,3635,3640,25141,84774.0,23289533.0
2019-07-15,3680,3680,3495,3520,56480,81979.0,23289533.0
2019-07-16,3480,3570,3460,3530,41921,82212.0,23289533.0
2019-07-17,3530,3565,3435,3440,32735,80116.0,23289533.0
2019-07-18,3440,3460,3380,3410,28688,79417.0,23289533.0
2019-07-19,3415,3490,3400,3490,28700,81280.0,23289533.0
2019-07-22,3435,3535,3435,3535,25465,82328.0,23289533.0
2019-07-23,3525,3610,3525,3570,38955,83144.0,23289533.0
2019-07-24,3625,3625,3540,3565,32455,83027.0,23289533.0
2019-07-25,3485,3545,3430,3435,42664,80000.0,23289533.0
2019-07-26,3400,3420,3280,3280,47598,76390.0,23289533.0
2019-07-29,3260,3280,3080,3130,54831,72896.0,23289533.0
2019-07-30,3035,3215,3035,3190,43142,74294.0,23289533.0
2019-07-31,3300,3300,3140,3240,29863,75458.0,23289533.0
2019-08-01,3275,3275,3200,3220,12152,74992.0,23289533.0
2019-08-02,3150,3220,3085,3170,36113,73828.0,23289533.0
2019-08-05,3120,3150,2830,2870,86774,66841.0,23289533.0
2019-08-06,2670,2930,2670,2800,72160,65211.0,23289533.0
2019-08-07,2720,2945,2720,2895,21206,67423.0,23289533.0
2019-08-08,3000,3000,2900,2980,16177,69403.0,23289533.0
2019-08-09,3080,3130,2970,3095,45144,72081.0,23289533.0
2019-08-12,3095,3140,3030,3100,13361,72198.0,23289533.0
2019-08-13,3110,3120,3060,3070,16597,71499.0,23289533.0
2019-08-14,3185,3185,3100,3130,27047,72896.0,23289533.0
2019-08-16,3100,3645,3050,3270,451542,76157.0,23289533.0
2019-08-19,3295,3305,3205,3290,42773,76623.0,23289533.0
2019-08-20,3340,3340,3130,3285,48516,76506.0,23289533.0
2019-08-21,3315,3315,3200,3280,25802,76390.0,23289533.0
2019-08-22,3280,3280,3215,3250,23963,75691.0,23289533.0
2019-08-23,3245,3245,3155,3190,15416,74294.0,23289533.0
2019-08-26,3110,3300,2995,3030,139765,70567.0,23289533.0
2019-08-27,3090,3170,3030,3065,40416,71382.0,23289533.0
2019-08-28,3030,3095,3030,3075,13024,71615.0,23289533.0
2019-08-29,3070,3145,3050,3055,13293,71150.0,23289533.0
2019-08-30,3120,3170,3065,3105,17045,72314.0,23289533.0
2019-09-02,3105,3155,3105,3155,10762,73478.0,23289533.0
2019-09-03,3125,3190,3125,3175,22942,73944.0,23289533.0
2019-09-04,3175,3195,3135,3195,21172,74410.0,23289533.0
2019-09-05,3175,3240,3170,3215,23370,74876.0,23289533.0
2019-09-06,3215,3240,3200,3205,9776,74643.0,23289533.0
2019-09-09,3200,3200,3130,3130,28932,72896.0,23289533.0
2019-09-10,3105,3160,3105,3115,9572,72547.0,23289533.0
2019-09-11,3195,3195,3110,3140,18784,73129.0,23289533.0
2019-09-16,3150,3205,3140,3195,35023,74410.0,23289533.0
2019-09-17,3165,3295,3165,3260,57700,75924.0,23289533.0
2019-09-18,3260,3275,3225,3270,16165,76157.0,23289533.0
2019-09-19,3225,3320,3225,3280,37872,76390.0,23289533.0
2019-09-20,3300,3315,3260,3290,7958,76623.0,23289533.0
2019-09-23,3290,3290,3220,3270,8985,76157.0,23289533.0
2019-09-24,3270,3310,3220,3295,26494,76739.0,23289533.0
2019-09-25,3255,3295,3210,3235,29226,75342.0,23289533.0
2019-09-26,3240,3280,3160,3210,23459,74759.0,23289533.0
2019-09-27,3215,3250,3180,3200,8783,74527.0,23289533.0
2019-09-30,3135,3200,3115,3130,18496,72896.0,23289533.0
2019-10-01,3130,3165,3100,3135,11360,73013.0,23289533.0
2019-10-02,3135,3210,3120,3195,20301,74410.0,23289533.0
2019-10-04,3190,3230,3150,3205,11399,74643.0,23289533.0
2019-10-07,3205,3255,3105,3135,25040,73013.0,23289533.0
