클래시스(214150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-15,4700,4825,4655,4700,41464,291273.0,61973077.0
2018-10-16,4640,5210,4640,4900,116414,303668.0,61973077.0
2018-10-17,5030,5030,4650,4790,120738,296851.0,61973077.0
2018-10-18,4840,4840,4545,4700,39563,291273.0,61973077.0
2018-10-19,4750,4750,4535,4630,28917,286935.0,61973077.0
2018-10-22,4670,4670,4325,4495,53452,278569.0,61973077.0
2018-10-23,4455,4680,4300,4400,64674,272682.0,61973077.0
2018-10-24,4490,4490,4050,4240,136580,262766.0,61973077.0
2018-10-25,4240,4250,3900,4000,131463,247892.0,61973077.0
2018-10-26,4175,4175,3790,3835,211206,237667.0,61973077.0
2018-10-29,3695,4020,3695,3875,105658,240146.0,61973077.0
2018-10-30,3730,4050,3680,3930,96837,243554.0,61973077.0
2018-10-31,3935,4100,3925,3990,34794,247273.0,61973077.0
2018-11-01,4085,4170,4015,4100,44015,254090.0,61973077.0
2018-11-02,4115,4240,4115,4240,40181,262766.0,61973077.0
2018-11-05,4380,4380,4150,4175,37105,258738.0,61973077.0
2018-11-06,4150,4375,4150,4260,66326,264005.0,61973077.0
2018-11-07,4260,4315,4125,4125,49429,255639.0,61973077.0
2018-11-08,4350,4350,4240,4295,109231,266174.0,61973077.0
2018-11-09,4295,4380,4180,4270,61950,264625.0,61973077.0
2018-11-12,4250,4250,4040,4150,46898,257188.0,61973077.0
2018-11-13,4140,4940,4100,4550,1408126,281978.0,61973077.0
2018-11-14,4645,5100,4610,4830,950967,299330.0,61973077.0
2018-11-15,4825,4940,4695,4830,151784,299330.0,61973077.0
2018-11-16,4800,5030,4790,4900,150925,303668.0,61973077.0
2018-11-19,4895,4990,4785,4795,70056,297161.0,61973077.0
2018-11-20,4765,4795,4595,4595,88903,284766.0,61973077.0
2018-11-21,4580,4845,4435,4775,159313,295921.0,61973077.0
2018-11-22,4850,4965,4775,4775,88129,295921.0,61973077.0
2018-11-23,4810,4955,4690,4705,111248,291583.0,61973077.0
2018-11-26,4710,4785,4690,4690,47320,290654.0,61973077.0
2018-11-27,4690,4920,4690,4810,110123,298091.0,61973077.0
2018-11-28,4800,4890,4705,4730,33005,293133.0,61973077.0
2018-11-29,4800,4800,4665,4795,108054,297161.0,61973077.0
2018-11-30,4740,4805,4675,4680,64855,290034.0,61973077.0
2018-12-03,4720,4785,4705,4755,34667,294682.0,61973077.0
2018-12-04,4690,4775,4690,4730,39521,293133.0,61973077.0
2018-12-05,4720,4720,4605,4700,58425,291273.0,61973077.0
2018-12-06,4715,4715,4525,4615,27811,286006.0,61973077.0
2018-12-07,4600,4690,4275,4630,60054,286935.0,61973077.0
2018-12-10,4475,4640,4405,4440,61384,275160.0,61973077.0
2018-12-11,4590,4590,4420,4435,26926,274851.0,61973077.0
2018-12-12,4425,4510,4360,4360,32861,270203.0,61973077.0
2018-12-13,4495,4495,4340,4400,32922,272682.0,61973077.0
2018-12-14,4525,4525,4240,4420,75338,273921.0,61973077.0
2018-12-17,4370,4380,4215,4235,23353,262456.0,61973077.0
2018-12-18,4200,4275,4170,4170,15191,258428.0,61973077.0
2018-12-19,4170,4240,4080,4145,36190,256878.0,61973077.0
2018-12-20,4150,4320,4000,4295,48647,266174.0,61973077.0
2018-12-21,4260,4325,4210,4210,953555,260907.0,61973077.0
2018-12-24,4250,4250,4090,4090,38260,253470.0,61973077.0
2018-12-26,4010,4125,3925,3960,83744,245413.0,61973077.0
2018-12-27,4065,4120,3965,3990,17851,247273.0,61973077.0
2018-12-28,4240,4240,3990,4085,19069,253160.0,61973077.0
2019-01-02,4100,4250,4015,4045,19810,250681.0,61973077.0
2019-01-03,4050,4085,3850,3970,77060,246033.0,61973077.0
2019-01-04,3900,4095,3900,4075,36363,252540.0,61973077.0
2019-01-07,4150,4150,3900,3995,42146,247582.0,61973077.0
2019-01-08,4080,4080,3900,3955,47135,245104.0,61973077.0
2019-01-09,4030,4030,3925,3975,31797,246343.0,61973077.0
2019-01-10,3940,4015,3940,3995,26632,247582.0,61973077.0
2019-01-11,4000,4760,4000,4205,749799,260597.0,61973077.0
2019-01-14,4270,4270,4170,4225,61249,261836.0,61973077.0
2019-01-15,4210,4270,4195,4240,48051,262766.0,61973077.0
2019-01-16,4290,4650,4200,4370,355794,270822.0,61973077.0
2019-01-17,4335,4645,4330,4545,399897,281668.0,61973077.0
2019-01-18,4570,4570,4410,4540,135315,281358.0,61973077.0
2019-01-21,4520,4700,4455,4670,178444,289414.0,61973077.0
2019-01-22,4620,4700,4540,4620,81589,286316.0,61973077.0
2019-01-23,4660,4660,4400,4440,143733,275160.0,61973077.0
2019-01-24,4440,4480,4405,4420,52714,273921.0,61973077.0
2019-01-25,4470,4470,4355,4400,58570,272682.0,61973077.0
2019-01-28,4460,4470,4320,4395,84196,272372.0,61973077.0
2019-01-29,4360,4670,4335,4510,254927,279499.0,61973077.0
2019-01-30,4570,4660,4495,4530,147400,280738.0,61973077.0
2019-01-31,4550,4650,4300,4650,253757,288175.0,61973077.0
2019-02-01,4980,5550,4800,5160,2081212,319781.0,61973077.0
2019-02-07,5340,5540,5280,5390,769054,334035.0,61973077.0
2019-02-08,5480,5480,5280,5390,213159,334035.0,61973077.0
2019-02-11,5310,5430,5030,5030,275682,311725.0,61973077.0
2019-02-12,5080,5430,4985,5350,304685,331556.0,61973077.0
2019-02-13,5440,5600,5310,5580,477743,345810.0,61973077.0
2019-02-14,5510,5590,5410,5560,187629,344570.0,61973077.0
2019-02-15,5560,6000,5560,5820,695767,360683.0,61973077.0
2019-02-18,5830,5930,5710,5840,274088,361923.0,61973077.0
2019-02-19,5890,6090,5550,6010,467624,372458.0,61973077.0
2019-02-20,5990,6110,5870,5980,195635,370599.0,61973077.0
2019-02-21,6050,6160,5940,6020,264843,373078.0,61973077.0
2019-02-22,5970,6100,5920,6010,140159,372458.0,61973077.0
2019-02-25,6020,6090,5910,6040,174867,374317.0,61973077.0
2019-02-26,6040,6040,5690,5720,279760,354486.0,61973077.0
2019-02-27,5800,5850,5720,5810,80253,360064.0,61973077.0
2019-02-28,5800,5810,5590,5700,145008,353247.0,61973077.0
2019-03-04,5660,5880,5660,5740,79141,355725.0,61973077.0
2019-03-05,5740,5880,5670,5850,91656,362543.0,61973077.0
2019-03-06,5880,5880,5700,5790,54735,358824.0,61973077.0
2019-03-07,5850,5860,5700,5790,77040,358824.0,61973077.0
2019-03-08,5690,6040,5690,5790,120634,358824.0,61973077.0
2019-03-11,5860,5860,5710,5840,76073,361923.0,61973077.0
2019-03-12,5900,6170,5830,6120,263062,379275.0,61973077.0
2019-03-13,6170,6190,5710,5750,258281,356345.0,61973077.0
2019-03-14,5730,5840,5680,5800,126563,359444.0,61973077.0
2019-03-15,5800,5800,5540,5600,198135,347049.0,61973077.0
2019-03-18,5610,5750,5460,5670,169486,351387.0,61973077.0
2019-03-19,5650,5970,5580,5830,234963,361303.0,61973077.0
2019-03-20,5860,5950,5760,5850,100507,362543.0,61973077.0
2019-03-21,5930,5930,5660,5670,106640,351387.0,61973077.0
2019-03-22,5700,5760,5520,5660,56682,350768.0,61973077.0
2019-03-25,5550,5770,5540,5600,74480,347049.0,61973077.0
2019-03-26,5560,5680,5540,5580,56896,345810.0,61973077.0
2019-03-27,5510,5720,5510,5610,78541,347669.0,61973077.0
2019-03-28,5560,5870,5550,5710,117851,353866.0,61973077.0
2019-03-29,5850,5990,5670,5670,268092,351387.0,61973077.0
2019-04-01,5710,6100,5700,6100,388443,378036.0,61973077.0
2019-04-02,6260,7220,6190,6750,5119293,418318.0,61973077.0
2019-04-03,6750,7350,6750,7080,1669028,438769.0,61973077.0
2019-04-04,7150,7330,7040,7190,690763,445586.0,61973077.0
2019-04-05,7130,7420,7100,7240,490500,448685.0,61973077.0
2019-04-08,7360,7790,7270,7550,747539,467897.0,61973077.0
2019-04-09,7600,8180,7300,7530,1154343,466657.0,61973077.0
2019-04-10,7530,8140,7530,8000,897432,495785.0,61973077.0
2019-04-11,8200,8380,7900,8080,543787,500742.0,61973077.0
2019-04-12,8080,9890,8070,9630,4024649,596801.0,61973077.0
2019-04-15,9630,9650,8980,9200,1228049,570152.0,61973077.0
2019-04-16,9270,9500,9030,9200,764804,570152.0,61973077.0
2019-04-17,9130,9630,9010,9540,705594,591223.0,61973077.0
2019-04-18,9430,9530,9000,9170,429742,568293.0,61973077.0
2019-04-19,9090,9390,9070,9180,242778,568913.0,61973077.0
2019-04-22,9100,9330,9000,9300,360971,576350.0,61973077.0
2019-04-23,9380,9400,9110,9110,233929,564575.0,61973077.0
2019-04-24,9110,9360,9110,9270,286357,574490.0,61973077.0
2019-04-25,9210,9320,9070,9100,170223,563955.0,61973077.0
2019-04-26,9050,9170,8560,9030,423275,559617.0,61973077.0
2019-04-29,9100,9170,8740,8970,261738,555899.0,61973077.0
2019-04-30,8970,9310,8790,9270,357204,574490.0,61973077.0
2019-05-02,9280,9680,9120,9200,370464,570152.0,61973077.0
2019-05-03,9200,9230,9030,9190,170191,569533.0,61973077.0
2019-05-07,9090,9210,8950,9040,143513,560237.0,61973077.0
2019-05-08,9000,9170,8800,8830,205135,547222.0,61973077.0
2019-05-09,8840,9030,8490,8610,249734,533588.0,61973077.0
2019-05-10,8510,8950,8500,8620,150304,534208.0,61973077.0
2019-05-13,8400,8920,8400,8640,112657,535447.0,61973077.0
2019-05-14,8440,9000,8430,8930,252878,553420.0,61973077.0
2019-05-15,10800,11600,10200,11600,5304794,718888.0,61973077.0
2019-05-16,11450,13050,11050,11700,3090224,725085.0,61973077.0
2019-05-17,11950,14800,11800,13550,5802350,839735.0,61973077.0
2019-05-20,13350,14300,13000,13700,2524275,849031.0,61973077.0
2019-05-21,13800,13950,12850,12900,1040358,799453.0,61973077.0
2019-05-22,12900,13000,12050,12300,1344663,762269.0,61973077.0
2019-05-23,12500,12950,12100,12600,1014529,780861.0,61973077.0
2019-05-24,12400,13100,12300,12450,579642,771565.0,61973077.0
2019-05-27,12600,13250,12250,13000,911056,805650.0,61973077.0
2019-05-28,13000,13350,12800,13150,727699,814946.0,61973077.0
2019-05-29,13000,13050,12150,12300,829796,762269.0,61973077.0
2019-05-30,12350,12550,11750,11850,688061,734381.0,61973077.0
2019-05-31,11900,12350,11800,12100,340300,749874.0,61973077.0
2019-06-03,11900,12800,11900,12250,466388,759170.0,61973077.0
2019-06-04,12200,12950,12050,12700,623693,787058.0,61973077.0
2019-06-05,13100,13100,12350,12550,343316,777762.0,61973077.0
2019-06-07,12650,13250,12400,13050,483894,808749.0,61973077.0
2019-06-10,13450,13850,13000,13450,835853,833538.0,61973077.0
2019-06-11,13450,13450,12750,12800,642886,793255.0,61973077.0
2019-06-12,12750,12950,12350,12750,458167,790157.0,61973077.0
2019-06-13,12650,13300,12550,12900,415286,799453.0,61973077.0
2019-06-14,13050,13050,12550,12800,273453,793255.0,61973077.0
2019-06-17,12900,13350,12450,12900,353971,799453.0,61973077.0
2019-06-18,12950,14050,12900,13450,1443505,833538.0,61973077.0
2019-06-19,13500,13600,12600,12900,662479,799453.0,61973077.0
2019-06-20,12900,13050,12300,12750,650859,790157.0,61973077.0
2019-06-21,12700,12700,12400,12500,289417,774663.0,61973077.0
2019-06-24,12550,12850,12450,12800,224025,793255.0,61973077.0
2019-06-25,12700,12950,12400,12500,280128,774663.0,61973077.0
2019-06-26,12500,12750,12300,12500,148631,774663.0,61973077.0
2019-06-27,12350,13300,12350,12850,357887,796354.0,61973077.0
2019-06-28,12800,13000,12100,12200,307355,756072.0,61973077.0
2019-07-01,12250,12450,11900,12300,179309,762269.0,61973077.0
2019-07-02,12150,13350,12050,12900,525504,799453.0,61973077.0
2019-07-03,12950,13300,12350,12550,242038,777762.0,61973077.0
2019-07-04,12450,12800,12300,12550,135909,777762.0,61973077.0
2019-07-05,12500,12750,12400,12550,115079,777762.0,61973077.0
2019-07-08,12500,13400,12400,12750,755071,790157.0,61973077.0
2019-07-09,12700,12850,12100,12100,362208,749874.0,61973077.0
2019-07-10,12150,12350,11700,12000,250519,743677.0,61973077.0
2019-07-11,12000,12400,12000,12300,149551,762269.0,61973077.0
2019-07-12,12250,13000,12200,12900,341497,799453.0,61973077.0
2019-07-15,12900,13200,12400,12550,341505,777762.0,61973077.0
2019-07-16,12450,12650,12100,12150,213974,752973.0,61973077.0
2019-07-17,12250,12450,11900,12400,216379,768466.0,61973077.0
2019-07-18,12550,12550,11950,12050,182572,746776.0,61973077.0
2019-07-19,12050,12250,11850,12150,165597,752973.0,61973077.0
2019-07-22,12050,13000,12050,12800,440352,793255.0,61973077.0
2019-07-23,12750,13150,12400,12950,475670,802551.0,61973077.0
2019-07-24,13150,13200,12300,12350,291065,765368.0,61973077.0
2019-07-25,12200,12450,12100,12400,166078,768466.0,61973077.0
2019-07-26,12400,12550,12150,12500,152745,774663.0,61973077.0
2019-07-29,12600,13850,12550,12700,1518795,787058.0,61973077.0
2019-07-30,12650,16300,12600,15200,5365190,941991.0,61973077.0
2019-07-31,15400,15450,13550,14200,1878632,880018.0,61973077.0
2019-08-01,13950,15000,13700,14600,1190510,904807.0,61973077.0
2019-08-02,14300,14800,13750,14200,699849,880018.0,61973077.0
2019-08-05,14100,14600,13800,14000,538983,867623.0,61973077.0
2019-08-06,13650,14600,13000,13600,897172,842834.0,61973077.0
2019-08-07,14000,14150,13450,13800,390449,855228.0,61973077.0
2019-08-08,13800,15000,13650,14450,924325,895511.0,61973077.0
2019-08-09,14500,15850,14500,15650,1268350,969879.0,61973077.0
2019-08-12,15650,16450,15400,15750,670236,976076.0,61973077.0
2019-08-13,15650,15850,13800,14100,1318997,873820.0,61973077.0
2019-08-14,15150,15300,12400,13200,2334151,818045.0,61973077.0
2019-08-16,13600,14150,13350,13900,1050951,861426.0,61973077.0
2019-08-19,14100,14550,13200,13600,762793,842834.0,61973077.0
2019-08-20,13550,13700,13050,13200,504064,818045.0,61973077.0
2019-08-21,13150,13450,12950,13150,336810,814946.0,61973077.0
2019-08-22,13400,13400,12600,12800,579012,793255.0,61973077.0
2019-08-23,12650,13100,12650,12750,299597,790157.0,61973077.0
2019-08-26,12300,12550,11400,11400,746648,706493.0,61973077.0
2019-08-27,11950,12150,11700,12000,427653,743677.0,61973077.0
2019-08-28,12050,13150,11900,12800,685106,793255.0,61973077.0
2019-08-29,12850,13050,12350,12850,420884,796354.0,61973077.0
2019-08-30,13000,13300,12650,12800,338009,793255.0,61973077.0
2019-09-02,12700,12800,12350,12550,220038,777762.0,61973077.0
2019-09-03,12550,13050,12500,12800,258497,793255.0,61973077.0
2019-09-04,12700,13000,12650,12800,252601,793255.0,61973077.0
2019-09-05,12950,13100,12700,12800,200024,793255.0,61973077.0
2019-09-06,12800,12900,12450,12600,193057,780861.0,61973077.0
2019-09-09,12600,12650,12100,12100,226344,749874.0,61973077.0
2019-09-10,12150,12450,12050,12100,137387,749874.0,61973077.0
2019-09-11,12100,12300,11700,11950,525095,750820.0,62830113.0
2019-09-16,12150,12650,11900,12200,259513,766527.0,62830113.0
2019-09-17,12100,12800,12050,12700,238152,797942.0,62830113.0
2019-09-18,12900,12900,12450,12600,198308,791659.0,62830113.0
2019-09-19,12550,12750,12400,12450,140840,782235.0,62830113.0
2019-09-20,12450,13200,12350,13100,447197,823074.0,62830113.0
2019-09-23,13100,13350,12900,13050,255872,819933.0,62830113.0
2019-09-24,13100,13750,12900,13650,437104,857631.0,62830113.0
2019-09-25,13600,14150,13350,13900,564278,873339.0,62830113.0
2019-09-26,13800,14050,13650,14000,254109,879622.0,62830113.0
2019-09-27,14050,14250,13600,14100,219361,885905.0,62830113.0
2019-09-30,14050,14450,13900,14300,261069,898471.0,62830113.0
2019-10-01,14450,14450,13900,13900,241063,873339.0,62830113.0
2019-10-02,13850,14650,13800,14200,377815,892188.0,62830113.0
2019-10-04,14200,14550,14000,14050,224200,882763.0,62830113.0
2019-10-07,14050,14200,13600,14000,225752,879622.0,62830113.0
