디엔에이링크(127120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-29,17400,17750,17150,17150,71292,97931.0,5710250.0
2015-06-01,17450,18200,17450,17950,200450,102499.0,5710250.0
2015-06-02,17950,17950,16900,17350,147392,99073.0,5710250.0
2015-06-03,17450,17800,16750,17050,129667,97360.0,5710250.0
2015-06-04,17050,17200,16700,17000,62045,97074.0,5710250.0
2015-06-05,16600,16800,15750,16250,223201,92792.0,5710250.0
2015-06-08,16000,16250,15700,15850,92025,90507.0,5710250.0
2015-06-09,15800,16300,15500,16300,93721,93077.0,5710250.0
2015-06-10,16800,17800,16700,17200,230236,98216.0,5710250.0
2015-06-11,17000,17300,16700,17050,55843,97360.0,5710250.0
2015-06-12,17250,17250,16350,16850,99054,101005.0,5994373.0
2015-06-15,16350,17100,16350,16650,61461,99806.0,5994373.0
2015-06-16,16850,16900,15300,16700,78144,100106.0,5994373.0
2015-06-17,16900,17150,16400,17150,55445,102803.0,5994373.0
2015-06-18,17750,19200,17750,18650,515965,111795.0,5994373.0
2015-06-19,18950,19050,18150,18400,163482,110296.0,5994373.0
2015-06-22,18500,19000,18050,18500,192669,110896.0,5994373.0
2015-06-23,18750,19800,18600,19650,486137,123372.0,6278496.0
2015-06-24,19900,19900,19300,19700,174621,123686.0,6278496.0
2015-06-25,19650,20250,19050,19900,183037,124942.0,6278496.0
2015-06-26,20000,20000,18600,18950,277611,118977.0,6278496.0
2015-06-29,17650,18400,17300,17500,170322,109874.0,6278496.0
2015-06-30,17300,18200,16700,18000,111002,113013.0,6278496.0
2015-07-01,17850,18750,17850,18550,108883,116466.0,6278496.0
2015-07-02,18550,18900,18100,18200,103894,114269.0,6278496.0
2015-07-03,18150,20650,17900,20200,494746,126826.0,6278496.0
2015-07-06,19750,21800,19600,21000,492904,131848.0,6278496.0
2015-07-07,21250,21600,18150,19200,437159,120547.0,6278496.0
2015-07-08,19000,19400,17500,18700,135738,117408.0,6278496.0
2015-07-09,18150,19200,17650,18850,102323,118350.0,6278496.0
2015-07-10,19250,20000,18600,19900,279073,124942.0,6278496.0
2015-07-13,19900,19900,19000,19400,124570,121803.0,6278496.0
2015-07-14,19100,19800,18850,19000,147942,119291.0,6278496.0
2015-07-15,19150,19200,18200,18250,129464,114583.0,6278496.0
2015-07-16,18450,18750,18150,18250,61159,114583.0,6278496.0
2015-07-17,18250,18300,17150,17600,139548,110502.0,6278496.0
2015-07-20,17600,18500,17400,18050,74387,113327.0,6278496.0
2015-07-21,18200,18800,18000,18300,108371,114896.0,6278496.0
2015-07-22,18300,19200,18000,18650,156425,117094.0,6278496.0
2015-07-23,18650,18800,18150,18650,45687,117094.0,6278496.0
2015-07-24,18600,18600,17950,18500,69900,116152.0,6278496.0
2015-07-27,18100,18500,16850,17000,150329,106734.0,6278496.0
2015-07-28,16900,16950,16000,16900,113054,106107.0,6278496.0
2015-07-29,17200,17250,15350,15350,101727,96375.0,6278496.0
2015-07-30,15550,15900,14900,15550,62721,97631.0,6278496.0
2015-07-31,15300,16100,15200,16100,47390,101084.0,6278496.0
2015-08-03,16100,16100,14650,15000,69740,94177.0,6278496.0
2015-08-04,15300,15750,15000,15450,54301,97003.0,6278496.0
2015-08-05,15550,16000,15300,16000,47464,100456.0,6278496.0
2015-08-06,16200,16300,15600,15950,56816,100142.0,6278496.0
2015-08-07,15800,16200,15250,16200,58168,101712.0,6278496.0
2015-08-10,16200,16200,15450,15450,24746,97003.0,6278496.0
2015-08-11,15700,15800,14900,14900,48126,93550.0,6278496.0
2015-08-12,14900,15000,13500,14450,89271,90724.0,6278496.0
2015-08-13,14450,14850,14050,14300,58326,89782.0,6278496.0
2015-08-17,14400,14550,13850,14100,40212,88527.0,6278496.0
2015-08-18,14650,15250,14450,14700,93085,92294.0,6278496.0
2015-08-19,14100,14600,13200,14000,60243,87899.0,6278496.0
2015-08-20,13700,14150,13450,13900,32740,87271.0,6278496.0
2015-08-21,12500,13200,11350,12000,151495,75342.0,6278496.0
2015-08-24,11400,12450,10500,10750,161466,67494.0,6278496.0
2015-08-25,10750,11500,10150,11250,158403,70633.0,6278496.0
2015-08-26,11250,12400,11250,12150,83676,76284.0,6278496.0
2015-08-27,12600,12600,11900,12150,53587,76284.0,6278496.0
2015-08-28,12350,12900,12250,12500,49640,78481.0,6278496.0
2015-08-31,12550,13500,12350,12900,62968,80993.0,6278496.0
2015-09-01,13050,13450,12600,12650,39024,79423.0,6278496.0
2015-09-02,12100,13100,12100,12900,30360,80993.0,6278496.0
2015-09-03,13300,13550,12900,13250,32474,83190.0,6278496.0
2015-09-04,13250,13600,12500,13050,43645,81934.0,6278496.0
2015-09-07,12900,13500,12600,13100,21365,82248.0,6278496.0
2015-09-08,13000,13050,12200,12400,44727,77853.0,6278496.0
2015-09-09,12750,12900,12400,12900,78255,80993.0,6278496.0
2015-09-10,12800,13200,12650,13150,33781,82562.0,6278496.0
2015-09-11,13000,13300,12500,13150,40554,82562.0,6278496.0
2015-09-14,13400,13400,12850,13150,25018,82562.0,6278496.0
2015-09-15,13350,13350,12650,13100,34348,82248.0,6278496.0
2015-09-16,13100,13250,12800,13200,47185,82876.0,6278496.0
2015-09-17,13300,13350,12900,13350,19049,83818.0,6278496.0
2015-09-18,13150,14000,13100,13800,56197,86643.0,6278496.0
2015-09-21,13400,13700,13350,13650,14048,85701.0,6278496.0
2015-09-22,13550,13800,13300,13700,26389,86015.0,6278496.0
2015-09-23,13550,13800,13200,13400,24453,84132.0,6278496.0
2015-09-24,13650,13650,12800,13150,28407,82562.0,6278496.0
2015-09-25,13000,13300,12600,12900,27030,80993.0,6278496.0
2015-09-30,12800,12800,12200,12300,37245,77226.0,6278496.0
2015-10-01,12400,12500,12200,12450,21575,78167.0,6278496.0
2015-10-02,12500,12600,12150,12400,29047,77853.0,6278496.0
2015-10-05,12450,12600,12250,12400,23461,77853.0,6278496.0
2015-10-06,12600,12600,12150,12250,31933,76912.0,6278496.0
2015-10-07,12300,12450,11850,12000,29659,75342.0,6278496.0
2015-10-08,12050,12200,11700,12000,24551,75342.0,6278496.0
2015-10-12,12050,12400,12000,12350,40078,77539.0,6278496.0
2015-10-13,13000,13550,12250,12450,194827,78167.0,6278496.0
2015-10-14,12350,12450,12050,12200,22233,76598.0,6278496.0
2015-10-15,12200,12350,12050,12300,21195,77226.0,6278496.0
2015-10-16,12300,12600,12150,12600,38962,79109.0,6278496.0
2015-10-19,12800,12950,12550,12950,28850,81307.0,6278496.0
2015-10-20,12900,13000,12700,13000,22174,81620.0,6278496.0
2015-10-21,13000,13400,12650,12700,29641,79737.0,6278496.0
2015-10-22,12850,12900,12200,12500,24907,78481.0,6278496.0
2015-10-23,12400,12850,12050,12500,38591,78481.0,6278496.0
2015-10-26,12500,12700,12300,12550,5082,78795.0,6278496.0
2015-10-27,12600,12800,12050,12350,30015,77539.0,6278496.0
2015-10-28,12300,12300,11850,12000,36901,75342.0,6278496.0
2015-10-29,12150,12200,11400,11600,64101,72831.0,6278496.0
2015-10-30,11750,11750,11100,11350,38610,71261.0,6278496.0
2015-11-02,11350,11350,11000,11200,19300,70319.0,6278496.0
2015-11-03,11350,11450,10950,11200,25774,70319.0,6278496.0
2015-11-04,11300,12100,11000,11800,38848,74086.0,6278496.0
2015-11-05,11950,12600,11800,12450,40147,78167.0,6278496.0
2015-11-06,12750,12750,12350,12500,27201,78481.0,6278496.0
2015-11-09,12500,12600,11800,11950,21213,75028.0,6278496.0
2015-11-10,11800,11950,11250,11600,16849,72831.0,6278496.0
2015-11-11,11550,11800,11300,11800,39897,74086.0,6278496.0
2015-11-12,11650,11850,11500,11500,14495,72203.0,6278496.0
2015-11-13,11350,12400,11100,12350,78760,77539.0,6278496.0
2015-11-16,11950,12200,11550,11650,39246,73144.0,6278496.0
2015-11-17,11900,13000,11550,13000,114729,81620.0,6278496.0
2015-11-18,12950,13050,12600,12900,42241,80993.0,6278496.0
2015-11-19,12900,13200,12600,13100,78210,82248.0,6278496.0
2015-11-20,13000,13250,12850,13250,35815,83190.0,6278496.0
2015-11-23,13200,13250,12850,13250,32931,83190.0,6278496.0
2015-11-24,13150,13250,12950,13150,14354,82562.0,6278496.0
2015-11-25,13000,13050,12400,12850,58966,80679.0,6278496.0
2015-11-26,12850,13100,12350,12850,67382,80679.0,6278496.0
2015-11-27,12800,13250,12600,12900,37005,80993.0,6278496.0
2015-11-30,13050,13050,12400,12400,20177,77853.0,6278496.0
2015-12-01,12450,12900,12300,12300,27296,77226.0,6278496.0
2015-12-02,12400,13250,12300,12850,74964,80679.0,6278496.0
2015-12-03,12800,12850,12300,12300,31103,77226.0,6278496.0
2015-12-04,12150,12250,11800,11800,32761,74086.0,6278496.0
2015-12-07,12000,12200,11750,12050,23570,75656.0,6278496.0
2015-12-08,12100,12100,11150,11300,37587,70947.0,6278496.0
2015-12-09,11350,12000,11300,12000,36179,75342.0,6278496.0
2015-12-10,12000,12050,11550,11850,19425,74400.0,6278496.0
2015-12-11,11900,12300,11900,12100,27484,75970.0,6278496.0
2015-12-14,11550,11800,11400,11450,16150,71889.0,6278496.0
2015-12-15,11450,12050,11350,12050,8711,75656.0,6278496.0
2015-12-16,12000,12350,11850,12250,18222,76912.0,6278496.0
2015-12-17,12150,12400,11900,12000,12522,75342.0,6278496.0
2015-12-18,12200,12500,11950,12200,17274,76598.0,6278496.0
2015-12-21,12200,12300,11900,12300,10153,77226.0,6278496.0
2015-12-22,12350,12350,12000,12350,9801,77539.0,6278496.0
2015-12-23,12500,12500,12000,12000,14358,75342.0,6278496.0
2015-12-24,12200,12300,12000,12300,13282,77226.0,6278496.0
2015-12-28,12300,12400,11950,12200,11434,76598.0,6278496.0
2015-12-29,12150,12650,12050,12500,20465,78481.0,6278496.0
2015-12-30,12750,12950,12550,12800,19342,80365.0,6278496.0
2016-01-04,12950,12950,12250,12400,10310,77853.0,6278496.0
2016-01-05,12100,12500,12100,12300,10983,77226.0,6278496.0
2016-01-06,12200,13000,12200,12950,40099,81307.0,6278496.0
2016-01-07,12950,12950,12600,12800,23263,80365.0,6278496.0
2016-01-08,12800,13100,12300,13100,46360,82248.0,6278496.0
2016-01-11,13250,13900,12950,13600,114309,85388.0,6278496.0
2016-01-12,13700,14150,13450,13700,60551,86015.0,6278496.0
2016-01-13,14000,14000,13450,13700,33923,86015.0,6278496.0
2016-01-14,13500,13650,13200,13500,29957,84760.0,6278496.0
2016-01-15,13600,13600,12750,12750,69201,80051.0,6278496.0
2016-01-18,12600,12750,12300,12450,40630,78167.0,6278496.0
2016-01-19,12500,13000,12400,13000,28228,81620.0,6278496.0
2016-01-20,12800,13000,12350,12700,38877,79737.0,6278496.0
2016-01-21,12700,12850,12350,12600,11072,79109.0,6278496.0
2016-01-22,12600,13000,12400,13000,26241,81620.0,6278496.0
2016-01-25,12900,13200,12850,13000,25322,81620.0,6278496.0
2016-01-26,13000,13050,12650,12850,20342,80679.0,6278496.0
2016-01-27,12850,13000,12450,12800,22676,80365.0,6278496.0
2016-01-28,12800,12800,12500,12800,10850,80365.0,6278496.0
2016-01-29,12800,12850,12550,12800,14832,80365.0,6278496.0
2016-02-01,13050,13100,12700,12950,27484,81307.0,6278496.0
2016-02-02,12800,13550,12800,13450,64442,84446.0,6278496.0
2016-02-03,13450,13500,13200,13300,33301,83504.0,6278496.0
2016-02-04,13550,13550,13000,13200,29594,82876.0,6278496.0
2016-02-05,13100,13350,12800,13100,27300,82248.0,6278496.0
2016-02-11,12650,12800,12150,12150,29999,76284.0,6278496.0
2016-02-12,12150,12150,10600,10900,69711,68436.0,6278496.0
2016-02-15,11100,11100,10650,10900,37763,68436.0,6278496.0
2016-02-16,11000,11550,10900,11350,31729,71261.0,6278496.0
2016-02-17,11300,11350,10700,10800,34608,67808.0,6278496.0
2016-02-18,11150,11250,10950,11250,19014,70633.0,6278496.0
2016-02-19,11150,11500,10950,11450,17541,71889.0,6278496.0
2016-02-22,11500,11800,11400,11800,12432,74086.0,6278496.0
2016-02-23,11800,11800,11400,11500,13489,72203.0,6278496.0
2016-02-24,11600,11650,11450,11650,7870,73144.0,6278496.0
2016-02-25,11700,11700,11250,11550,13170,72517.0,6278496.0
2016-02-26,11550,11550,11250,11300,14339,70947.0,6278496.0
2016-02-29,11300,11400,11150,11200,19396,70319.0,6278496.0
2016-03-02,11200,11400,10950,11000,34518,69063.0,6278496.0
2016-03-03,11200,11650,10950,11500,34292,72203.0,6278496.0
2016-03-04,11400,11500,11200,11200,14188,70319.0,6278496.0
2016-03-07,11250,11400,11050,11050,17388,69377.0,6278496.0
2016-03-08,11050,11250,11000,11000,19166,69063.0,6278496.0
2016-03-09,11000,11100,10700,11100,36422,69691.0,6278496.0
2016-03-10,11250,11250,11000,11050,38172,69377.0,6278496.0
2016-03-11,11000,11000,10300,10500,176879,65924.0,6278496.0
2016-03-14,10700,10700,10300,10350,46897,64982.0,6278496.0
2016-03-15,10300,10850,10300,10600,38552,66552.0,6278496.0
2016-03-16,10750,11200,10550,10700,70944,67180.0,6278496.0
2016-03-17,10700,10900,10600,10850,25920,68122.0,6278496.0
2016-03-18,11000,11000,10700,10950,19571,68750.0,6278496.0
2016-03-21,11100,11100,10850,10850,12269,68122.0,6278496.0
2016-03-22,10850,11050,10800,10900,13107,68436.0,6278496.0
2016-03-23,10850,13000,10850,11200,215971,70319.0,6278496.0
2016-03-24,11350,11400,11000,11200,22651,70319.0,6278496.0
2016-03-25,11100,11300,11000,11000,18999,69063.0,6278496.0
2016-03-28,11300,11300,10900,10950,16509,68750.0,6278496.0
2016-03-29,10950,11200,10800,11000,24522,69063.0,6278496.0
2016-03-30,11150,11150,10800,10900,12523,68436.0,6278496.0
2016-03-31,11000,11000,10650,10700,20039,67180.0,6278496.0
2016-04-01,10850,10950,10700,10950,16638,68750.0,6278496.0
2016-04-04,10950,11350,10950,11150,23492,70005.0,6278496.0
2016-04-05,11200,11200,10850,10900,11713,68436.0,6278496.0
2016-04-06,11200,11200,10750,10850,15916,68122.0,6278496.0
2016-04-07,10850,10850,10700,10700,13657,67180.0,6278496.0
2016-04-08,10650,10800,10500,10800,18925,67808.0,6278496.0
2016-04-11,10800,10800,10600,10800,11131,67808.0,6278496.0
2016-04-12,10800,10800,10600,10800,19290,67808.0,6278496.0
2016-04-14,10900,10950,10600,10950,19961,68750.0,6278496.0
2016-04-15,11100,11100,10850,11000,10679,69063.0,6278496.0
2016-04-18,11000,11400,10850,11200,33156,70319.0,6278496.0
2016-04-19,11350,11350,11150,11350,20484,71261.0,6278496.0
2016-04-20,11250,11450,11200,11350,10951,71261.0,6278496.0
2016-04-21,11350,11400,11100,11400,25825,71575.0,6278496.0
2016-04-22,11300,11800,11300,11650,33881,73144.0,6278496.0
2016-04-25,11700,11700,11250,11250,18856,70633.0,6278496.0
2016-04-26,11350,11700,11100,11600,42194,72831.0,6278496.0
2016-04-27,11700,11700,11300,11350,21044,71261.0,6278496.0
2016-04-28,11550,11550,11200,11300,18103,70947.0,6278496.0
2016-04-29,11400,11400,11150,11250,16382,70633.0,6278496.0
2016-05-02,11150,11400,11050,11150,21836,70005.0,6278496.0
2016-05-03,11150,11700,11150,11300,20439,70947.0,6278496.0
2016-05-04,11300,11550,11250,11550,52115,72517.0,6278496.0
2016-05-09,11800,12200,11600,11650,72020,73144.0,6278496.0
2016-05-10,11900,12100,11650,11800,72817,74086.0,6278496.0
2016-05-11,11800,11900,11450,11750,61681,73772.0,6278496.0
2016-05-12,11800,12700,11800,12250,129723,76912.0,6278496.0
2016-05-13,12250,13150,12200,13050,173366,81934.0,6278496.0
2016-05-16,12950,13150,12650,13000,39067,81620.0,6278496.0
2016-05-17,12900,13100,12550,12900,39455,80993.0,6278496.0
2016-05-18,12900,12900,12050,12200,41880,76598.0,6278496.0
2016-05-19,12050,12500,12050,12150,22457,76284.0,6278496.0
2016-05-20,12400,12550,12050,12150,36988,76284.0,6278496.0
2016-05-23,12200,12850,12100,12750,66847,80051.0,6278496.0
2016-05-24,12800,12900,12550,12800,28257,80365.0,6278496.0
2016-05-25,13050,13650,12800,13400,94347,84132.0,6278496.0
2016-05-26,13500,13800,12900,13050,39799,81934.0,6278496.0
2016-05-27,13050,13350,12700,13300,25042,83504.0,6278496.0
2016-05-30,13250,13650,13000,13350,39702,83818.0,6278496.0
2016-05-31,13300,13500,13050,13350,74212,83818.0,6278496.0
2016-06-01,13400,13450,12900,13000,109723,81620.0,6278496.0
2016-06-02,13150,14050,13150,13850,119824,86957.0,6278496.0
2016-06-03,14000,14000,13550,13900,41101,87271.0,6278496.0
2016-06-07,14000,14000,13600,13900,40433,87271.0,6278496.0
2016-06-08,13900,13900,13200,13400,64851,84132.0,6278496.0
2016-06-09,13500,14100,13250,13650,98935,85701.0,6278496.0
2016-06-10,13850,14000,13500,13800,40059,86643.0,6278496.0
2016-06-13,13500,13600,13250,13350,32360,83818.0,6278496.0
2016-06-14,13300,13450,12950,13450,31191,84446.0,6278496.0
2016-06-15,13450,13850,13250,13600,30298,85388.0,6278496.0
2016-06-16,13550,13850,13000,13000,27407,81620.0,6278496.0
2016-06-17,13000,13450,12600,12900,29685,80993.0,6278496.0
2016-06-20,12900,13750,12900,13750,38975,86329.0,6278496.0
2016-06-21,13750,14250,13700,14000,109368,87899.0,6278496.0
2016-06-22,13850,15050,13850,14650,127182,91980.0,6278496.0
2016-06-23,14800,15050,14350,14650,129231,91980.0,6278496.0
2016-06-24,14850,14900,12850,13850,224383,86957.0,6278496.0
2016-06-27,13050,13750,13050,13600,64824,85388.0,6278496.0
2016-06-28,14000,16850,13900,15850,1060494,99514.0,6278496.0
2016-06-29,15800,16050,15300,15650,254106,98258.0,6278496.0
2016-06-30,15850,16850,14600,14750,543669,92608.0,6278496.0
2016-07-01,14700,16100,14700,15100,319453,94805.0,6278496.0
2016-07-04,15500,15500,14900,15100,75000,94805.0,6278496.0
2016-07-05,15100,15350,14450,14550,93166,91352.0,6278496.0
2016-07-06,14600,14600,14000,14250,86447,89469.0,6278496.0
2016-07-07,14450,14850,14050,14250,102095,89469.0,6278496.0
2016-07-08,14250,14500,13550,13800,70653,86643.0,6278496.0
2016-07-11,13850,14100,13650,14100,46212,88527.0,6278496.0
2016-07-12,14100,14250,13900,13950,29789,87585.0,6278496.0
2016-07-13,14000,14100,13550,13650,47424,85701.0,6278496.0
2016-07-14,13650,13850,13350,13500,34845,84760.0,6278496.0
2016-07-15,13900,13900,13200,13300,46966,83504.0,6278496.0
2016-07-18,13250,13900,13250,13900,61256,87271.0,6278496.0
2016-07-19,13900,13900,13650,13700,19483,86015.0,6278496.0
2016-07-20,13700,13800,13550,13600,21330,85388.0,6278496.0
2016-07-21,13450,13600,13200,13200,39223,82876.0,6278496.0
2016-07-22,13250,13350,13150,13200,16297,82876.0,6278496.0
2016-07-25,13250,13350,12400,12450,84328,78167.0,6278496.0
2016-07-26,12650,13200,12500,13050,105207,81934.0,6278496.0
2016-07-27,13200,13400,13000,13150,62484,82562.0,6278496.0
2016-07-28,13300,13700,13000,13150,73517,82562.0,6278496.0
2016-07-29,13150,13250,12550,12600,46468,79109.0,6278496.0
2016-08-01,12800,13150,12400,12500,45533,78481.0,6278496.0
2016-08-02,12400,12700,12000,12050,60862,75656.0,6278496.0
2016-08-03,12100,12300,11850,11950,46834,75028.0,6278496.0
2016-08-04,12100,12350,12100,12250,44224,76912.0,6278496.0
2016-08-05,12150,12850,12150,12750,59652,80051.0,6278496.0
2016-08-08,12650,12850,12650,12850,19267,80679.0,6278496.0
2016-08-09,12700,13100,12600,12600,21239,79109.0,6278496.0
2016-08-10,12800,13050,12600,12800,57717,80365.0,6278496.0
2016-08-11,12800,13000,12650,12900,37198,80993.0,6278496.0
2016-08-12,12950,13200,12850,13000,27080,81620.0,6278496.0
2016-08-16,13150,13150,12800,12800,23956,80365.0,6278496.0
2016-08-17,12650,12850,12200,12450,36634,78167.0,6278496.0
2016-08-18,12500,12600,12350,12550,11100,78795.0,6278496.0
2016-08-19,12600,12700,12500,12650,11077,79423.0,6278496.0
2016-08-22,12750,12800,12000,12000,52073,75342.0,6278496.0
2016-08-23,12000,12300,11850,12000,20592,75342.0,6278496.0
2016-08-24,12100,12350,11900,12050,22637,75656.0,6278496.0
2016-08-25,12050,12100,11100,11250,109859,70633.0,6278496.0
2016-08-26,11300,11300,10800,10950,63626,68750.0,6278496.0
2016-08-29,11050,11050,9810,9810,216350,61592.0,6278496.0
2016-08-30,9940,10400,9910,10300,80628,64669.0,6278496.0
2016-08-31,10300,10450,9990,10400,50884,65296.0,6278496.0
2016-09-01,10200,10450,10150,10400,26049,65296.0,6278496.0
2016-09-02,10300,10550,10150,10550,30110,66238.0,6278496.0
2016-09-05,10550,10650,10400,10500,15987,65924.0,6278496.0
2016-09-06,10500,10550,10050,10100,27067,63413.0,6278496.0
2016-09-07,10100,10350,10050,10300,22656,64669.0,6278496.0
2016-09-08,10250,10350,9970,10300,30303,64669.0,6278496.0
2016-09-09,10250,10300,10050,10300,12022,64669.0,6278496.0
2016-09-12,9970,10250,9970,10200,17502,64041.0,6278496.0
2016-09-13,10450,10450,10050,10150,12674,63727.0,6278496.0
2016-09-19,10000,10350,10000,10200,6770,64041.0,6278496.0
2016-09-20,10200,10250,10050,10200,10908,64041.0,6278496.0
2016-09-21,10250,10300,10000,10200,29480,64041.0,6278496.0
2016-09-22,10200,10250,10000,10200,56167,64041.0,6278496.0
2016-09-23,10250,10400,10150,10150,27810,63727.0,6278496.0
2016-09-26,10100,10250,10050,10100,14556,63413.0,6278496.0
2016-09-27,10050,10200,10000,10150,15565,63727.0,6278496.0
2016-09-28,10250,10500,10100,10350,18090,64982.0,6278496.0
2016-09-29,10500,10850,10400,10800,44028,67808.0,6278496.0
2016-09-30,10750,11350,10450,10800,132797,67808.0,6278496.0
2016-10-04,10700,10950,10450,10850,32564,68122.0,6278496.0
2016-10-05,10900,10900,10650,10900,27053,68436.0,6278496.0
2016-10-06,10950,11250,10750,10850,32838,68122.0,6278496.0
2016-10-07,10800,10800,10400,10400,49291,65296.0,6278496.0
2016-10-10,10400,10450,9910,10050,51404,63099.0,6278496.0
2016-10-11,10000,10100,9960,10000,52826,62785.0,6278496.0
2016-10-12,9990,10300,9990,10200,26166,64041.0,6278496.0
2016-10-13,10250,10250,9930,10050,39964,63099.0,6278496.0
2016-10-14,9970,10100,9950,10000,19381,62785.0,6278496.0
2016-10-17,10000,10050,9880,9940,22948,62408.0,6278496.0
2016-10-18,9950,9950,9420,9420,67035,59143.0,6278496.0
2016-10-19,9470,9470,8870,9200,89525,57762.0,6278496.0
2016-10-20,9260,9350,8950,8960,30112,56255.0,6278496.0
2016-10-21,8960,9000,8640,8880,75067,55753.0,6278496.0
2016-10-24,8900,9170,8570,8780,49934,55125.0,6278496.0
2016-10-25,8660,8800,8400,8500,60229,53367.0,6278496.0
2016-10-26,8530,8530,8160,8360,27684,52488.0,6278496.0
2016-10-27,8490,8670,8360,8600,24585,53995.0,6278496.0
2016-10-28,8670,8700,8370,8430,35415,52928.0,6278496.0
2016-10-31,8430,8430,8020,8040,13707,50479.0,6278496.0
2016-11-01,8000,8190,7800,8040,20591,50479.0,6278496.0
2016-11-02,8040,8040,7450,7450,35515,46775.0,6278496.0
2016-11-03,7450,7610,7370,7570,20967,47528.0,6278496.0
2016-11-04,7630,7670,7390,7540,29047,47340.0,6278496.0
2016-11-07,7600,7670,7520,7670,6792,48156.0,6278496.0
2016-11-08,7700,7810,7580,7700,18591,48344.0,6278496.0
2016-11-09,7700,7750,6930,7000,60735,43949.0,6278496.0
2016-11-10,7160,7710,7120,7700,46940,48344.0,6278496.0
2016-11-11,7700,7750,7580,7700,5924,48344.0,6278496.0
2016-11-14,7950,7950,7690,7910,11202,49663.0,6278496.0
2016-11-15,7810,8040,7810,7870,14483,49412.0,6278496.0
2016-11-16,7870,8070,7700,7860,13071,49349.0,6278496.0
2016-11-17,7780,7940,7750,7920,8491,49726.0,6278496.0
2016-11-18,7930,7990,7590,7610,9139,47779.0,6278496.0
2016-11-21,7610,7610,7000,7120,30007,44703.0,6278496.0
2016-11-22,7120,7300,6870,6930,27069,43510.0,6278496.0
2016-11-23,6940,6950,6500,6520,26019,40936.0,6278496.0
2016-11-24,6430,6630,6300,6340,30708,39806.0,6278496.0
2016-11-25,6340,6570,6230,6460,8320,40559.0,6278496.0
2016-11-28,6510,6540,6240,6240,21204,39178.0,6278496.0
2016-11-29,6220,6320,6050,6170,18958,38738.0,6278496.0
2016-11-30,6260,6300,6000,6080,23728,38173.0,6278496.0
2016-12-01,6020,6100,5790,5880,50166,36918.0,6278496.0
2016-12-02,5880,5940,5800,5860,20233,36792.0,6278496.0
2016-12-05,5890,5890,5320,5810,18430,36478.0,6278496.0
2016-12-06,5680,6070,5680,5700,17004,35787.0,6278496.0
2016-12-07,5980,5980,5550,5700,17204,35787.0,6278496.0
2016-12-08,5670,5890,5480,5540,25847,34783.0,6278496.0
2016-12-09,5670,5670,5510,5640,13688,35411.0,6278496.0
2016-12-12,5700,5830,5610,5800,21926,36415.0,6278496.0
2016-12-13,5800,6130,5720,5910,22347,37106.0,6278496.0
2016-12-14,6070,6070,5770,5780,18520,36290.0,6278496.0
2016-12-15,5800,5960,5780,5940,22856,37294.0,6278496.0
2016-12-16,6030,6030,5800,5970,26619,37483.0,6278496.0
2016-12-19,5970,6050,5770,5970,24023,37483.0,6278496.0
2016-12-20,5970,5970,5790,5860,16544,36792.0,6278496.0
2016-12-21,5900,5910,5710,5840,24669,36666.0,6278496.0
2016-12-22,5950,6370,5800,5990,93124,37608.0,6278496.0
2016-12-23,5990,6210,5990,6100,24091,38299.0,6278496.0
2016-12-26,6100,6230,6000,6000,23795,37671.0,6278496.0
2016-12-27,6100,6240,6000,6130,19251,38487.0,6278496.0
2016-12-28,6200,6640,6060,6600,49700,41438.0,6278496.0
2016-12-29,6500,6920,6430,6830,40387,42882.0,6278496.0
2017-01-02,6960,6960,6600,6670,30033,41878.0,6278496.0
2017-01-03,6600,6780,6520,6780,20319,42568.0,6278496.0
2017-01-04,6900,6900,6650,6720,16238,42191.0,6278496.0
2017-01-05,6680,6820,6630,6750,18978,42380.0,6278496.0
2017-01-06,6700,6880,6560,6600,18632,41438.0,6278496.0
2017-01-09,6570,6630,6450,6460,16307,40559.0,6278496.0
2017-01-10,6460,6550,6320,6340,11740,39806.0,6278496.0
2017-01-11,6380,6520,6230,6230,9443,39115.0,6278496.0
2017-01-12,6230,6350,6000,6070,31906,38110.0,6278496.0
2017-01-13,6010,6250,6000,6080,11529,38173.0,6278496.0
2017-01-16,6080,6080,5860,5910,14771,37106.0,6278496.0
2017-01-17,5920,5990,5600,5700,30712,35787.0,6278496.0
2017-01-18,5750,5870,5520,5610,19567,35222.0,6278496.0
2017-01-19,5600,5970,5480,5820,38784,36541.0,6278496.0
2017-01-20,6010,6120,5920,6030,47582,37859.0,6278496.0
2017-01-23,6030,6140,5760,5830,31933,36604.0,6278496.0
2017-01-24,5820,5890,5640,5800,16342,36415.0,6278496.0
2017-01-25,5610,5820,5600,5680,35902,35662.0,6278496.0
2017-01-26,5680,5900,5680,5900,9642,37043.0,6278496.0
2017-01-31,6100,6100,5790,5960,16467,37420.0,6278496.0
2017-02-01,5860,6010,5860,5960,22337,37420.0,6278496.0
2017-02-02,5900,6040,5820,5840,10350,36666.0,6278496.0
2017-02-03,5800,5850,5690,5700,11038,35787.0,6278496.0
2017-02-06,5760,5760,5470,5500,18285,34532.0,6278496.0
2017-02-07,5470,5580,4980,5000,100934,31392.0,6278496.0
2017-02-08,5060,5060,4700,4850,49904,30451.0,6278496.0
2017-02-09,4850,4850,4540,4845,149776,30419.0,6278496.0
