이수앱지스(086890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-02-03,7129,8199,7040,8200,4924655,68479.0,7443330.0
2009-02-04,8742,8956,7834,7932,2712626,66246.0,7443330.0
2009-02-05,8154,8252,6995,7148,870828,59696.0,7443330.0
2009-02-06,7317,7325,6710,7059,620950,58951.0,7443330.0
2009-02-09,7129,7708,7129,7576,666543,63268.0,7443330.0
2009-02-10,7718,7842,7182,7255,279129,60589.0,7443330.0
2009-02-11,7121,7209,6995,7202,214175,60142.0,7443330.0
2009-02-12,7290,7335,6915,6917,189832,57760.0,7443330.0
2009-02-13,6951,7842,6871,7585,488213,63343.0,7443330.0
2009-02-16,7584,8119,7317,7567,686856,63194.0,7443330.0
2009-02-17,7522,7664,7005,7665,414353,64013.0,7443330.0
2009-02-18,7664,8814,7530,8557,1672194,71456.0,7443330.0
2009-02-19,8377,8742,7396,7398,582366,61780.0,7443330.0
2009-02-20,7396,7664,6915,7219,141345,60291.0,7443330.0
2009-02-23,7138,7433,7076,7264,111586,60663.0,7443330.0
2009-02-24,6987,7396,6978,7086,69825,59174.0,7443330.0
2009-02-25,7237,7308,6693,6747,89560,56346.0,7443330.0
2009-02-26,6799,6907,6612,6685,55916,55825.0,7443330.0
2009-02-27,6604,7040,6559,6961,57725,58132.0,7443330.0
2009-03-02,6951,6951,6648,6667,35056,69276.0,9261510.0
2009-03-03,6514,6630,5970,6345,41909,65942.0,9261510.0
2009-03-04,6408,6791,6166,6614,69266,68720.0,9261510.0
2009-03-05,6612,7219,6506,6952,87010,72240.0,9261510.0
2009-03-06,6791,7272,6738,7184,62744,74648.0,9261510.0
2009-03-09,7396,8065,7352,7576,357616,78723.0,9261510.0
2009-03-10,7548,7620,7343,7496,37520,77889.0,9261510.0
2009-03-11,7584,7584,7388,7514,49786,78075.0,9261510.0
2009-03-12,7451,7655,7352,7353,29179,76407.0,9261510.0
2009-03-13,7593,8181,7504,8013,170012,83261.0,9261510.0
2009-03-16,8279,8537,7842,8066,184661,83817.0,9261510.0
2009-03-17,8038,8350,7753,7781,128388,80853.0,9261510.0
2009-03-18,7905,8030,7682,7879,78041,81872.0,9261510.0
2009-03-19,8011,8021,7664,7844,42307,81501.0,9261510.0
2009-03-20,7914,7914,6862,7576,73907,78723.0,9261510.0
2009-03-23,7575,7664,7406,7585,49104,78815.0,9261510.0
2009-03-24,7637,7932,7504,7692,77757,79927.0,9261510.0
2009-03-25,7691,7860,7610,7692,47860,79927.0,9261510.0
2009-03-26,7691,7691,7441,7549,66810,78445.0,9261510.0
2009-03-27,7494,7620,7396,7398,53595,76871.0,9261510.0
2009-03-30,7451,7566,7040,7068,37982,73444.0,9261510.0
2009-03-31,7165,7433,7147,7290,28660,75759.0,9261510.0
2009-04-01,7182,7486,7182,7487,43460,77797.0,9261510.0
2009-04-02,7539,8608,7522,8378,672878,87058.0,9261510.0
2009-04-03,8377,9625,8377,9626,730692,100024.0,9261510.0
2009-04-06,10160,11051,9669,11052,1826880,114843.0,9261510.0
2009-04-07,11140,11764,10382,10696,1873146,111138.0,9261510.0
2009-04-08,10649,12299,10472,12299,1277047,127809.0,9261510.0
2009-04-09,12745,14037,11987,12166,1798321,126420.0,9261510.0
2009-04-10,12477,13814,12254,13280,921560,137996.0,9261510.0
2009-04-13,13458,13992,12655,12924,566354,134292.0,9261510.0
2009-04-14,13368,14171,11496,12924,1186458,134292.0,9261510.0
2009-04-15,13279,13992,12032,13057,651900,135681.0,9261510.0
2009-04-16,13234,13635,11541,11542,356432,119937.0,9261510.0
2009-04-17,11764,11987,9848,10606,351341,110212.0,9261510.0
2009-04-20,10606,12165,10427,12166,392713,126420.0,9261510.0
2009-04-21,11586,12878,11496,11943,473395,124104.0,9261510.0
2009-04-22,12388,12388,11853,12122,178186,125957.0,9261510.0
2009-04-23,12209,12299,11675,11810,146263,122715.0,9261510.0
2009-04-24,11898,13279,11764,13057,602623,135681.0,9261510.0
2009-04-27,13502,14973,13279,14973,1184456,155593.0,9261510.0
2009-04-28,15061,15061,12745,12745,672134,132440.0,9261510.0
2009-04-29,12745,12745,11719,12344,376584,128300.0,9263510.0
2009-04-30,12611,13012,12209,12389,223068,128763.0,9263510.0
2009-05-04,12433,12566,11764,12077,170844,125521.0,9263510.0
2009-05-06,12165,12655,11675,12656,153199,131542.0,9263510.0
2009-05-07,12745,12745,11942,11943,111864,124131.0,9263510.0
2009-05-08,11942,12922,11764,12924,244236,134321.0,9263510.0
2009-05-11,12833,14438,12789,13815,380979,143584.0,9263510.0
2009-05-12,13814,14171,13458,13770,238302,143121.0,9263510.0
2009-05-13,13814,14794,13814,14395,847246,149606.0,9263510.0
2009-05-14,14527,14572,13725,13815,454360,143584.0,9263510.0
2009-05-15,14260,14616,12967,12969,545230,134784.0,9263510.0
2009-05-18,12745,13056,12209,12656,194192,131542.0,9263510.0
2009-05-19,12745,12967,12388,12924,227523,134321.0,9263510.0
2009-05-20,13190,14260,13101,13503,780045,140342.0,9263510.0
2009-05-21,13680,13769,12922,12924,200640,134321.0,9263510.0
2009-05-22,13056,14037,13056,13280,309452,138026.0,9263510.0
2009-05-25,13368,13591,11407,12567,154399,130615.0,9263510.0
2009-05-26,12611,12789,11898,11943,104106,124131.0,9263510.0
2009-05-27,12343,12343,11586,11765,90838,122278.0,9263510.0
2009-05-28,11496,11808,10649,11676,107626,121352.0,9263510.0
2009-05-29,11586,11719,11185,11720,53488,121815.0,9263510.0
2009-06-01,11675,12343,11586,12166,58629,126447.0,9263510.0
2009-06-02,12254,12433,11808,12032,60129,125057.0,9263510.0
2009-06-03,12032,12833,11764,12700,139344,132005.0,9263510.0
2009-06-04,12878,12878,12343,12344,80641,128300.0,9263510.0
2009-06-05,12477,12967,12076,12924,206596,134321.0,9263510.0
2009-06-08,12700,12833,12299,12299,73543,127836.0,9263510.0
2009-06-09,12566,12789,11496,11498,129150,119499.0,9263510.0
2009-06-10,11496,11853,11319,11631,45619,120889.0,9263510.0
2009-06-11,11764,11764,11496,11498,29062,119499.0,9263510.0
2009-06-12,11496,12566,11496,11765,120156,122278.0,9263510.0
2009-06-15,12032,12032,11764,11899,38696,123668.0,9263510.0
2009-06-16,11541,12433,11541,11943,64602,124131.0,9263510.0
2009-06-17,11942,12120,11719,12122,36913,125984.0,9263510.0
2009-06-18,13903,13903,13903,13904,36595,144823.0,9283510.0
2009-06-19,15953,15953,15953,15954,70207,166175.0,9283510.0
2009-06-22,18314,18314,18314,18316,16359,190776.0,9283510.0
2009-06-23,19830,21033,19161,21035,2373449,219091.0,9283510.0
2009-06-24,21612,21791,17914,19385,3563041,201916.0,9283510.0
2009-06-25,19919,22281,19295,22282,1749825,232088.0,9283510.0
2009-06-26,25624,25624,20811,22193,4558350,231159.0,9283510.0
2009-06-29,22638,25490,22326,25490,1808180,265508.0,9283510.0
2009-06-30,26381,28877,23618,25847,4125689,269222.0,9283510.0
2009-07-01,26113,29723,25712,29724,3158707,309605.0,9283510.0
2009-07-02,30570,33601,29144,31997,4708962,333278.0,9283510.0
2009-07-03,31283,34403,30837,34403,2216101,358343.0,9283510.0
2009-07-06,34581,35204,30971,33423,2532281,348132.0,9283510.0
2009-07-07,33110,33155,28431,28432,2182781,296144.0,9283510.0
2009-07-08,28877,32664,27807,32666,3816674,340241.0,9283510.0
2009-07-09,33467,35294,28965,29546,3899741,307748.0,9283510.0
2009-07-10,30124,30214,25133,25268,2183522,263188.0,9283510.0
2009-07-13,25267,27094,24064,26160,2129979,272471.0,9283510.0
2009-07-14,26604,26826,23172,23351,1455113,243228.0,9283510.0
2009-07-15,24064,26826,22638,26828,3227264,279434.0,9283510.0
2009-07-16,27718,30303,27005,28387,2096775,295680.0,9283510.0
2009-07-17,28922,28965,26024,26739,1302251,278505.0,9283510.0
2009-07-20,26337,26515,24643,25223,1256751,262723.0,9283510.0
2009-07-21,25490,26693,24598,25089,1015986,261331.0,9283510.0
2009-07-22,25490,25579,23840,24777,843307,258082.0,9283510.0
2009-07-23,24777,25311,23885,24109,814820,251119.0,9283510.0
2009-07-24,24109,27718,24064,27719,1941967,289028.0,9293510.0
2009-07-27,28297,30392,26247,26471,2920302,276017.0,9293510.0
2009-07-28,26470,27539,25133,25490,1747322,265794.0,9293510.0
2009-07-29,25624,26425,24465,24689,1121628,257430.0,9293510.0
2009-07-30,24420,26337,24331,25045,1381358,261148.0,9293510.0
2009-07-31,25400,25534,24286,24288,595764,253630.0,9307510.0
2009-08-03,24331,25223,24286,24332,460491,254095.0,9307510.0
2009-08-04,24510,26425,24286,24733,1162099,258283.0,9307510.0
2009-08-05,25044,25757,24465,25402,566774,265264.0,9307510.0
2009-08-06,25400,26024,24777,24956,392782,260610.0,9307510.0
2009-08-07,25356,27406,25223,26382,2083263,275502.0,9307510.0
2009-08-10,26826,27495,25936,26560,963267,277364.0,9307510.0
2009-08-11,26737,27807,26470,27050,1188278,282483.0,9307510.0
2009-08-12,26470,26826,24553,25001,826011,261076.0,9307510.0
2009-08-13,25133,26425,24955,24956,693641,260610.0,9307510.0
2009-08-14,26292,28698,26069,26783,2632501,279691.0,9307510.0
2009-08-17,26292,27851,25579,25936,1544352,270849.0,9307510.0
2009-08-18,25936,26737,24999,25981,562947,271314.0,9307510.0
2009-08-19,26515,26515,25133,25134,381891,262472.0,9307510.0
2009-08-20,25223,25891,24465,25134,544755,262472.0,9307510.0
2009-08-21,25356,26559,24732,25045,751230,261541.0,9307510.0
2009-08-24,25490,28788,24910,28788,3648123,300633.0,9307510.0
2009-08-25,29233,32531,26737,27630,3070601,288533.0,9307510.0
2009-08-26,27851,28252,26292,26471,856906,276433.0,9307510.0
2009-08-27,26649,27050,25400,25714,618137,268522.0,9307510.0
2009-08-28,26559,27896,25757,26026,1141043,271779.0,9307510.0
2009-08-31,25846,25936,24999,25001,464682,261076.0,9307510.0
2009-09-01,25133,26425,25089,25936,457836,270849.0,9307510.0
2009-09-02,25579,28252,25579,25847,1389087,269918.0,9307510.0
2009-09-03,26292,26425,25223,25357,360716,264799.0,9307510.0
2009-09-04,25757,26069,25223,25535,280636,266660.0,9307510.0
2009-09-07,25980,26470,25534,26427,435382,275968.0,9307510.0
2009-09-08,26737,27138,25668,25714,735121,268522.0,9307510.0
2009-09-09,25846,25891,23306,23976,506940,250372.0,9307510.0
2009-09-10,24286,24777,23351,23931,321248,249907.0,9307510.0
2009-09-11,24019,24687,23618,24689,374764,257818.0,9307510.0
2009-09-14,24822,24955,24109,24822,265447,259214.0,9307510.0
2009-09-15,24420,24465,22147,22638,545672,236411.0,9307510.0
2009-09-16,23039,24553,22683,22950,1033933,239668.0,9307510.0
2009-09-17,23039,23172,21524,21748,393450,227103.0,9307510.0
2009-09-18,21746,22281,20543,20722,453583,216400.0,9307510.0
2009-09-21,21390,22415,21033,21435,543680,223846.0,9307510.0
2009-09-22,21612,22905,20944,21836,752323,228034.0,9307510.0
2009-09-23,22103,22147,20944,21035,222832,219657.0,9307510.0
2009-09-24,21123,23618,20632,21391,1442287,223380.0,9307510.0
2009-09-25,21791,21836,20098,20365,359383,212677.0,9307510.0
2009-09-28,20098,20721,18939,19163,430736,200111.0,9307510.0
2009-09-29,19251,19741,18226,18316,254614,191269.0,9307510.0
2009-09-30,18047,19072,18003,18361,259228,191735.0,9307510.0
2009-10-01,16310,17379,15641,15731,1773499,164278.0,9307510.0
2009-10-05,15285,16042,14973,16043,334332,167535.0,9307510.0
2009-10-06,16487,16933,15463,16355,721096,170793.0,9307510.0
2009-10-07,18672,18805,18672,18806,257517,196388.0,9307510.0
2009-10-08,21612,21612,18271,19118,2080149,199646.0,9307510.0
2009-10-09,18760,19652,18092,18450,747698,192665.0,9307510.0
2009-10-12,18271,18716,17245,17291,335994,180566.0,9307510.0
2009-10-13,17646,19874,16621,19876,1097400,207557.0,9307510.0
2009-10-14,18181,19206,17023,17024,1311321,177773.0,9307510.0
2009-10-15,17245,17780,16532,16578,352731,173120.0,9307510.0
2009-10-16,16755,17201,16577,16711,184829,174516.0,9307510.0
2009-10-19,16532,16755,16175,16399,120916,171258.0,9307510.0
2009-10-20,16621,17245,16444,16845,242506,175912.0,9307510.0
2009-10-21,16888,17023,16444,16578,154715,173120.0,9307510.0
2009-10-22,16487,16621,15731,15731,169769,164278.0,9307510.0
2009-10-23,16042,16042,15463,15509,117664,161951.0,9307510.0
2009-10-26,15908,16444,15552,15731,162665,164278.0,9307510.0
2009-10-27,14527,14794,14348,14483,592748,151247.0,9307510.0
2009-10-28,14527,14616,13635,13770,336527,143801.0,9307510.0
2009-10-29,13635,13992,13101,13904,272314,174837.0,11207510.0
2009-10-30,14126,14171,13458,13458,204319,169233.0,11207510.0
2009-11-02,13101,14081,12922,13503,243209,169794.0,11207510.0
2009-11-03,13725,13859,13279,13280,179091,166992.0,11207510.0
2009-11-04,13368,13680,13146,13280,152970,166992.0,11207510.0
2009-11-05,13368,13903,13190,13280,199998,166992.0,11207510.0
2009-11-06,13591,13635,13146,13191,141429,165871.0,11207510.0
2009-11-09,13458,14081,13279,13904,487900,174837.0,11207510.0
2009-11-10,13859,13903,13413,13503,203964,169794.0,11207510.0
2009-11-11,13769,13769,13190,13325,138970,167552.0,11207510.0
2009-11-12,13368,13591,13101,13236,149069,166432.0,11207510.0
2009-11-13,13190,13279,12343,12389,209339,155784.0,11207510.0
2009-11-16,12209,12388,11452,11631,212659,146258.0,11207510.0
2009-11-17,11675,12878,11496,12166,536434,152983.0,11207510.0
2009-11-18,12165,12299,11675,11676,132649,146818.0,11207510.0
2009-11-19,11719,12165,11675,12032,133000,151301.0,11207510.0
2009-11-20,12120,13725,12120,13102,1009289,164750.0,11207510.0
2009-11-23,12967,13101,12655,13057,227571,164190.0,11207510.0
2009-11-24,13056,13680,13012,13325,234429,167552.0,11207510.0
2009-11-25,14527,14705,13502,13503,745283,169794.0,11207510.0
2009-11-26,13591,13680,13056,13102,238290,164750.0,11207510.0
2009-11-27,12700,13279,11808,11854,252310,149060.0,11207510.0
2009-11-30,12299,12343,12032,12032,142219,151301.0,11207510.0
2009-12-01,12032,12655,12032,12567,192368,158026.0,11207510.0
2009-12-02,12611,13413,12343,13325,413004,167552.0,11207510.0
2009-12-03,13502,13591,13012,13102,301571,164750.0,11207510.0
2009-12-04,13101,13502,13012,13146,277174,165311.0,11207510.0
2009-12-07,13324,13769,12922,13503,513930,169794.0,11207510.0
2009-12-08,13502,13992,13146,13993,366440,175958.0,11207510.0
2009-12-09,13814,14171,13680,13949,302760,175398.0,11207510.0
2009-12-10,14081,14171,13680,13770,258038,173156.0,11207510.0
2009-12-11,13903,14482,13635,14439,536513,181562.0,11207510.0
2009-12-14,14572,14928,14260,14617,321607,183803.0,11207510.0
2009-12-15,14527,14884,14260,14706,244596,184924.0,11207510.0
2009-12-16,14616,15463,14527,14751,1018917,185484.0,11207510.0
2009-12-17,14750,14839,14126,14171,310525,178199.0,11207510.0
2009-12-18,14037,14527,13947,14083,178234,177079.0,11207510.0
2009-12-21,14126,14750,14126,14706,382152,184924.0,11207510.0
2009-12-22,14928,14928,14438,14439,255898,181562.0,11207510.0
2009-12-23,14616,14616,13680,14350,503923,180441.0,11207510.0
2009-12-24,15061,16487,14660,15553,3260856,195571.0,11207510.0
2009-12-28,15285,15463,14304,14305,807439,179881.0,11207510.0
2009-12-29,14304,14839,13947,14395,373153,181001.0,11207510.0
2009-12-30,14482,14884,14348,14839,236659,186605.0,11207510.0
2010-01-04,15151,17023,15151,16489,1344368,207339.0,11207510.0
2010-01-05,16845,16845,15908,16177,944154,203416.0,11207510.0
2010-01-06,16577,18583,16532,18583,2234024,233677.0,11207510.0
2010-01-07,19518,21345,19429,21347,1930060,268420.0,11207510.0
2010-01-08,22281,22370,19830,20811,2693853,261695.0,11207510.0
2010-01-11,19919,20766,17691,17692,3599012,222469.0,11207510.0
2010-01-12,17914,18583,17513,18137,1180722,228073.0,11207510.0
2010-01-13,18583,20365,18538,18984,1954751,238720.0,11207510.0
2010-01-14,19206,19429,18181,18851,820890,237039.0,11207510.0
2010-01-15,19251,21256,18984,20098,1671374,252729.0,11207510.0
2010-01-18,20231,20899,19473,19787,776744,248807.0,11207510.0
2010-01-19,19607,19874,17914,18137,1099134,228073.0,11207510.0
2010-01-20,18092,19117,17691,17737,930468,223029.0,11207510.0
2010-01-21,18181,18627,17825,17870,574483,224711.0,11207510.0
2010-01-22,17468,17958,16577,17915,677830,225854.0,11236510.0
2010-01-25,17601,17735,16444,16489,564355,207875.0,11236510.0
2010-01-26,16755,16845,15285,15330,430123,193268.0,11236510.0
2010-01-27,15418,15908,15240,15419,418456,194392.0,11236510.0
2010-01-28,15597,17334,14527,16756,779542,211246.0,11236510.0
2010-01-29,16265,17157,15731,15776,526294,198886.0,11236510.0
2010-02-01,15819,16131,15195,15375,286695,193830.0,11236510.0
2010-02-02,15597,16176,15374,15464,342855,194953.0,11236510.0
2010-02-03,15864,16845,15552,16578,460773,208999.0,11236510.0
2010-02-04,16621,16621,16087,16533,254258,208437.0,11236510.0
2010-02-05,15374,15774,15195,15419,300658,194392.0,11236510.0
2010-02-08,15864,16399,15285,15330,291508,193268.0,11236510.0
2010-02-09,15151,15552,14750,15464,180797,194953.0,11236510.0
2010-02-10,15731,15819,15329,15330,135613,193268.0,11236510.0
2010-02-11,15418,16131,15418,16132,212359,203381.0,11236510.0
2010-02-12,16087,16399,15774,16222,215532,204504.0,11236510.0
2010-02-16,16845,17112,16175,16177,404911,203943.0,11236510.0
2010-02-17,16399,17468,16175,17202,627122,216865.0,11236510.0
2010-02-18,17112,17424,16888,17112,318870,215741.0,11236510.0
2010-02-19,16933,17914,16310,16399,717568,206752.0,11236510.0
2010-02-22,16755,17201,16577,16979,196337,214056.0,11236510.0
2010-02-23,16621,17023,16621,16845,137620,212370.0,11236510.0
2010-02-24,16666,17067,16532,17068,144803,215179.0,11236510.0
2010-02-25,17334,17691,16310,16310,462846,205628.0,11236510.0
2010-02-26,16487,16621,15953,16132,142905,203381.0,11236510.0
2010-03-02,16532,16532,15819,15865,120532,200010.0,11236510.0
2010-03-03,15774,16131,15731,15910,117826,200572.0,11236510.0
2010-03-04,15731,15819,14482,14839,609619,187088.0,11236510.0
2010-03-05,14884,15106,14660,15063,165627,189897.0,11236510.0
2010-03-08,15195,15374,14884,15018,172535,189335.0,11236510.0
2010-03-09,15151,15374,15017,15063,154290,189897.0,11236510.0
2010-03-10,15151,15507,15017,15063,133822,189897.0,11236510.0
2010-03-11,15106,15418,14705,14751,161208,185964.0,11236510.0
2010-03-12,14750,14884,13903,14126,337243,178099.0,11236510.0
2010-03-15,14081,14348,13769,13859,167122,174728.0,11236510.0
2010-03-16,14037,14081,13814,14038,91308,176975.0,11236510.0
2010-03-17,13947,14037,13725,13859,167113,174728.0,11236510.0
2010-03-18,13769,14438,13769,14439,205451,182031.0,11236510.0
2010-03-19,14482,14750,14260,14572,196931,183717.0,11236510.0
2010-03-22,14794,14839,14393,14483,121067,182593.0,11236510.0
2010-03-23,14750,14750,13903,13993,227679,176413.0,11236510.0
2010-03-24,13947,14171,13190,13369,266327,168548.0,11236510.0
2010-03-25,13725,13769,13368,13503,119653,170233.0,11236510.0
2010-03-26,13413,13725,13413,13547,73198,170795.0,11236510.0
2010-03-29,13234,13413,13190,13191,108132,166300.0,11236510.0
2010-03-30,13279,13547,12789,12924,136804,162929.0,11236510.0
2010-03-31,12967,13635,12967,13236,172946,166862.0,11236510.0
2010-04-01,13234,13368,12967,13012,101680,164053.0,11236510.0
2010-04-02,13101,13101,12433,12523,200829,157873.0,11236510.0
2010-04-05,12209,12343,11407,11988,229603,151131.0,11236510.0
2010-04-06,11987,12254,11942,12122,68370,152817.0,11236510.0
2010-04-07,12120,12833,12076,12389,118656,156187.0,11236510.0
2010-04-08,12477,13056,12388,13012,107129,164053.0,11236510.0
2010-04-09,12922,12967,12566,12879,76820,162368.0,11236510.0
2010-04-12,12922,13279,12745,13012,117173,164053.0,11236510.0
2010-04-13,12922,13012,12477,12567,65339,158435.0,11236510.0
2010-04-14,12745,12745,12299,12433,67413,156749.0,11236510.0
2010-04-15,12477,12521,12165,12211,88619,153940.0,11236510.0
2010-04-16,12209,12655,12209,12433,70270,156749.0,11236510.0
2010-04-19,12209,12388,11898,12077,75531,152255.0,11236510.0
2010-04-20,12076,12521,12076,12299,69947,155064.0,11236510.0
2010-04-21,12477,12922,12299,12835,135369,161806.0,11236510.0
2010-04-22,12922,13234,12700,12969,116841,163491.0,11236510.0
2010-04-23,13056,13101,12477,12478,96447,157311.0,11236510.0
2010-04-26,12521,12611,12209,12211,77593,153940.0,11236510.0
2010-04-27,12299,14037,12209,13949,751658,175851.0,11236510.0
2010-04-28,13635,14572,13368,13993,728727,176413.0,11236510.0
2010-04-29,14081,14304,13413,13770,269668,173604.0,11236510.0
2010-04-30,13992,14973,13413,13503,713356,170233.0,11236510.0
2010-05-03,13458,13725,13012,13280,181363,167424.0,11236510.0
2010-05-04,13413,13635,12878,12969,145512,163491.0,11236510.0
2010-05-06,12254,12878,12254,12478,167408,157311.0,11236510.0
2010-05-07,12032,12209,11586,12032,151077,151693.0,11236510.0
2010-05-10,12165,12700,12032,12567,86174,158435.0,11236510.0
2010-05-11,12833,14438,12611,14439,362183,182031.0,11236510.0
2010-05-12,15507,16577,15195,16578,1638812,208999.0,11236510.0
2010-05-13,17067,17290,15864,16578,2971291,208999.0,11236510.0
2010-05-14,16444,17870,15597,15998,2377177,201695.0,11236510.0
2010-05-17,15686,16800,14393,14528,1586234,183155.0,11236510.0
2010-05-18,14884,15953,14527,15197,1259526,191582.0,11236510.0
2010-05-19,15285,15731,14794,15597,762827,196639.0,11236510.0
2010-05-20,15731,15819,13458,13904,707178,175290.0,11236510.0
2010-05-24,13903,14750,13814,14083,746194,177537.0,11236510.0
2010-05-25,13769,13814,12032,12478,634029,157311.0,11236510.0
2010-05-26,12789,13012,12209,12790,273738,161244.0,11236510.0
2010-05-27,12477,13056,12299,12924,319746,162929.0,11236510.0
2010-05-28,13234,14438,13056,13280,701564,167424.0,11236510.0
2010-05-31,13279,13725,12878,13369,220461,168548.0,11236510.0
2010-06-01,13591,14215,13458,13682,450185,172480.0,11236510.0
2010-06-03,14037,14081,13680,13904,242776,175290.0,11236510.0
2010-06-04,13769,13859,13279,13280,246306,167424.0,11236510.0
2010-06-07,12789,13101,12477,12969,158231,163491.0,11236510.0
2010-06-08,12833,13547,12833,13236,150952,166862.0,11236510.0
2010-06-09,13324,13458,12967,12969,125128,163491.0,11236510.0
2010-06-10,13056,13947,13012,13458,364595,169671.0,11236510.0
2010-06-11,13680,13814,13368,13369,139423,168548.0,11236510.0
2010-06-14,13458,13725,13190,13236,115804,166862.0,11236510.0
2010-06-15,13591,13947,13458,13503,313057,170233.0,11236510.0
2010-06-16,14126,14171,13591,13592,302955,171357.0,11236510.0
2010-06-17,13680,13814,13190,13191,217092,166300.0,11236510.0
2010-06-18,13279,13368,13012,13057,145245,164615.0,11236510.0
2010-06-21,13324,13859,13279,13770,307590,173604.0,11236510.0
2010-06-22,13769,13992,13547,13815,167805,174166.0,11236510.0
2010-06-23,13814,14126,13635,13770,142403,173604.0,11236510.0
2010-06-24,13725,13859,13547,13859,143264,174728.0,11236510.0
2010-06-25,13725,14527,13680,14126,503406,178099.0,11236510.0
2010-06-28,14260,14527,14081,14216,139542,179222.0,11236510.0
2010-06-29,14348,14616,13547,13547,404270,170795.0,11236510.0
2010-06-30,13190,13502,12922,13503,153724,170233.0,11236510.0
2010-07-01,13234,13547,13101,13369,123370,168548.0,11236510.0
2010-07-02,13413,13502,13101,13191,94899,166300.0,11236510.0
2010-07-05,13234,13413,12833,13057,95601,164615.0,11236510.0
2010-07-06,13012,13413,12922,13280,74446,167424.0,11236510.0
2010-07-07,13324,13635,13146,13280,90917,167424.0,11236510.0
2010-07-08,13547,13547,13190,13191,81110,166300.0,11236510.0
2010-07-09,13279,13992,13190,13904,347465,175290.0,11236510.0
2010-07-12,13859,13947,13547,13682,171241,172480.0,11236510.0
2010-07-13,13725,13859,13547,13682,118843,172480.0,11236510.0
2010-07-14,13814,14037,13635,13726,225244,173042.0,11236510.0
2010-07-15,13814,14081,13635,13637,198382,171919.0,11236510.0
2010-07-16,13814,14616,13635,14617,660473,184279.0,11236510.0
2010-07-19,14482,15329,14482,15107,996191,190459.0,11236510.0
2010-07-20,15061,15641,14705,15464,625368,194953.0,11236510.0
2010-07-21,16131,16131,13814,13815,1416666,174166.0,11236510.0
2010-07-22,13814,13947,12967,13102,454092,165177.0,11236510.0
2010-07-23,13324,13413,12789,12879,202432,162368.0,11236510.0
2010-07-26,12878,13234,12878,13102,85666,165177.0,11236510.0
2010-07-27,13101,13279,13012,13280,95797,167424.0,11236510.0
2010-07-28,13234,13635,13190,13325,196169,167986.0,11236510.0
2010-07-29,13413,13413,13056,13102,80676,165177.0,11236510.0
2010-07-30,13012,13234,12789,12879,78369,162368.0,11236510.0
2010-08-02,13012,13324,12967,13102,85511,165177.0,11236510.0
2010-08-03,13146,13234,12922,13102,63595,165177.0,11236510.0
2010-08-04,13279,13992,13146,13726,599278,173042.0,11236510.0
2010-08-05,13903,13903,13368,13503,136205,170233.0,11236510.0
2010-08-06,13458,14215,13146,13547,391301,170795.0,11236510.0
2010-08-09,13680,15061,13680,14973,677237,188773.0,11236510.0
2010-08-10,14705,14705,13903,13949,378970,175851.0,11236510.0
2010-08-11,13903,14616,13769,14260,333705,179784.0,11236510.0
2010-08-12,13903,14215,13502,13592,151725,171357.0,11236510.0
2010-08-13,13591,13947,13591,13726,143738,173042.0,11236510.0
2010-08-16,13725,13725,13101,13325,123230,167986.0,11236510.0
2010-08-17,13190,13680,13190,13592,122543,171357.0,11236510.0
2010-08-18,13725,13992,13502,13904,122558,175290.0,11236510.0
2010-08-19,13992,14215,13725,13859,133708,174728.0,11236510.0
2010-08-20,13769,14215,13680,13949,145881,175851.0,11236510.0
2010-08-23,14126,14572,14126,14439,297954,182031.0,11236510.0
2010-08-24,14438,14438,13947,14083,174541,177537.0,11236510.0
2010-08-25,13992,14839,13859,14171,301613,178661.0,11236510.0
2010-08-26,14304,14348,12655,13325,269945,167986.0,11236510.0
2010-08-27,13324,13368,12922,13146,168344,165739.0,11236510.0
2010-08-30,13324,13680,13190,13503,74220,170233.0,11236510.0
2010-08-31,13413,13502,13101,13325,73231,167986.0,11236510.0
2010-09-01,13413,13947,13324,13547,152653,170795.0,11236510.0
2010-09-02,13680,13769,13458,13682,91628,172480.0,11236510.0
2010-09-03,13635,13814,13458,13547,92347,170795.0,11236510.0
2010-09-06,14171,14393,13814,13859,270680,174728.0,11236510.0
2010-09-07,13903,13903,13413,13413,162717,169109.0,11236510.0
2010-09-08,13368,13502,13234,13369,69502,168548.0,11236510.0
2010-09-09,13413,13591,13234,13325,85631,167986.0,11236510.0
2010-09-10,13368,13547,13234,13280,88170,167424.0,11236510.0
2010-09-13,13368,13413,13012,13012,148085,164053.0,11236510.0
2010-09-14,13101,13190,12922,13012,104901,164053.0,11236510.0
2010-09-15,13056,13101,12878,13012,108452,164053.0,11236510.0
2010-09-16,13056,13101,12789,12790,109518,161244.0,11236510.0
2010-09-17,12745,13056,12745,12879,68084,162368.0,11236510.0
2010-09-20,12922,13012,12878,12924,48925,162929.0,11236510.0
2010-09-24,12878,13146,12878,12924,48928,162929.0,11236510.0
2010-09-27,13012,13012,12789,12924,104793,162929.0,11236510.0
2010-09-28,12922,13056,12878,12924,60345,162929.0,11236510.0
2010-09-29,12967,13279,12967,13057,111485,164615.0,11236510.0
2010-09-30,13101,13146,12967,13102,63023,165177.0,11236510.0
2010-10-01,13101,13279,12922,13012,120531,164053.0,11236510.0
