THE MIDONG(161570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-11,9120,9680,8420,8880,3299331,122471.0,13791786.0
2017-04-12,9070,9350,8750,9280,2359812,127988.0,13791786.0
2017-04-13,9190,9370,8880,8880,823463,122471.0,13791786.0
2017-04-14,8660,8730,8150,8160,749750,112541.0,13791786.0
2017-04-17,8320,8640,8010,8160,516029,112541.0,13791786.0
2017-04-18,8400,9080,8330,8550,2161693,117920.0,13791786.0
2017-04-19,8520,8530,8180,8220,420170,113368.0,13791786.0
2017-04-20,8300,8650,8200,8200,371782,113093.0,13791786.0
2017-04-21,8250,8450,8110,8240,260235,113644.0,13791786.0
2017-04-24,8330,8450,7580,7580,275088,104542.0,13791786.0
2017-04-25,7750,8230,7280,7680,344308,105921.0,13791786.0
2017-04-26,7810,8020,7480,7480,238450,103163.0,13791786.0
2017-04-27,7520,7640,7300,7500,171890,103438.0,13791786.0
2017-04-28,7450,7660,7330,7350,162086,101370.0,13791786.0
2017-05-02,7750,8150,7400,7590,593129,104680.0,13791786.0
2017-05-04,7510,7580,7400,7510,129179,103576.0,13791786.0
2017-05-08,7600,7600,7370,7410,138968,102197.0,13791786.0
2017-05-10,7540,7950,7460,7650,374434,105507.0,13791786.0
2017-05-11,7700,7920,7630,7780,195744,107300.0,13791786.0
2017-05-12,7730,7920,7650,7900,153822,108955.0,13791786.0
2017-05-15,7790,7900,7670,7690,95841,106059.0,13791786.0
2017-05-16,7620,7700,7430,7460,113595,102887.0,13791786.0
2017-05-17,7580,7730,7450,7710,110782,106335.0,13791786.0
2017-05-18,7540,7780,7410,7540,98083,103990.0,13791786.0
2017-05-19,7600,7710,7440,7700,132231,106197.0,13791786.0
2017-05-22,7800,8230,7720,7940,709147,109507.0,13791786.0
2017-05-23,8020,8060,7800,7880,183037,108679.0,13791786.0
2017-05-24,7960,8110,7630,7700,279399,106197.0,13791786.0
2017-05-25,7690,7800,7410,7500,164432,103438.0,13791786.0
2017-05-26,7480,7550,7410,7490,94611,103300.0,13791786.0
2017-05-29,7490,7540,7250,7300,115636,100680.0,13791786.0
2017-05-30,7300,7420,7230,7310,80491,100818.0,13791786.0
2017-05-31,7300,7450,7230,7450,96828,102749.0,13791786.0
2017-06-01,7410,7480,7300,7360,66656,101508.0,13791786.0
2017-06-02,7360,7440,7190,7330,89112,101094.0,13791786.0
2017-06-05,7340,7400,7180,7220,66269,99577.0,13791786.0
2017-06-07,7180,7360,7050,7220,103243,99577.0,13791786.0
2017-06-08,7220,7270,7010,7040,102271,97094.0,13791786.0
2017-06-09,7140,7390,6950,7370,244835,101645.0,13791786.0
2017-06-12,7380,7440,7150,7230,80730,99715.0,13791786.0
2017-06-13,7180,7300,7050,7220,94156,99577.0,13791786.0
2017-06-14,7220,7270,7100,7220,77831,99577.0,13791786.0
2017-06-15,7270,7270,7050,7050,101742,97232.0,13791786.0
2017-06-16,7050,7210,7010,7080,91272,97646.0,13791786.0
2017-06-19,7050,7140,6940,7090,83394,97784.0,13791786.0
2017-06-20,7090,7090,6750,6790,136853,93646.0,13791786.0
2017-06-21,6790,6850,6120,6260,333021,86337.0,13791786.0
2017-06-22,6260,6430,6140,6140,163220,84682.0,13791786.0
2017-06-23,6150,6350,6150,6340,109447,87440.0,13791786.0
2017-06-26,6360,6370,6200,6300,45350,86888.0,13791786.0
2017-06-27,6230,6360,6160,6360,105178,87716.0,13791786.0
2017-06-28,6360,6360,6170,6190,57722,85371.0,13791786.0
2017-06-29,6200,6240,5980,6090,97684,83992.0,13791786.0
2017-06-30,6070,6130,5960,6100,68323,84130.0,13791786.0
2017-07-03,6180,6180,5800,5910,113628,81509.0,13791786.0
2017-07-04,5850,5920,5730,5830,69680,80406.0,13791786.0
2017-07-05,5780,5870,5730,5870,78616,80958.0,13791786.0
2017-07-06,5850,6400,5850,6270,303947,86474.0,13791786.0
2017-07-07,6270,6270,6040,6060,88144,83578.0,13791786.0
2017-07-10,6100,7830,6000,7240,3072462,99853.0,13791786.0
2017-07-11,6970,7760,6890,7330,1762543,101094.0,13791786.0
2017-07-12,7380,7640,7070,7200,892903,99301.0,13791786.0
2017-07-13,7150,8120,7150,7400,3552059,102059.0,13791786.0
2017-07-14,7460,7710,7230,7500,758519,103438.0,13791786.0
2017-07-17,7880,8070,7380,7400,809380,102059.0,13791786.0
2017-07-18,7400,7440,7240,7320,301894,100956.0,13791786.0
2017-07-19,7320,7620,7220,7500,517176,103438.0,13791786.0
2017-07-20,7680,7860,7380,7390,822374,101921.0,13791786.0
2017-07-21,7430,7460,7180,7240,314300,99853.0,13791786.0
2017-07-24,7330,7360,6980,7020,329614,96818.0,13791786.0
2017-07-25,7020,7150,6650,6730,387002,92819.0,13791786.0
2017-07-26,6740,6770,6400,6480,210194,89371.0,13791786.0
2017-07-27,6540,6540,6150,6240,464092,86061.0,13791786.0
2017-07-28,6270,6300,6000,6080,152181,83854.0,13791786.0
2017-07-31,6010,6080,5580,5600,322913,77234.0,13791786.0
2017-08-01,5610,5930,5610,5790,166071,79854.0,13791786.0
2017-08-02,5790,5880,5700,5720,127906,78889.0,13791786.0
2017-08-03,5860,5860,5460,5600,133788,77234.0,13791786.0
2017-08-04,5650,5900,5500,5860,152747,80820.0,13791786.0
2017-08-07,5900,6000,5840,5900,132562,81372.0,13791786.0
2017-08-08,5980,6150,5790,6070,240879,83716.0,13791786.0
2017-08-09,6060,6060,5850,5880,130158,81096.0,13791786.0
2017-08-10,5910,6120,5800,6070,220057,83716.0,13791786.0
2017-08-11,5980,6160,5950,6090,142637,83992.0,13791786.0
2017-08-14,6070,6230,5970,6120,209779,84406.0,13791786.0
2017-08-16,6120,6260,6100,6200,146414,85509.0,13791786.0
2017-08-17,6210,6320,6180,6300,113928,86888.0,13791786.0
2017-08-18,6240,6300,6180,6250,47471,86199.0,13791786.0
2017-08-21,6250,6330,6170,6250,102067,86199.0,13791786.0
2017-08-22,6260,6290,6140,6200,46396,85509.0,13791786.0
2017-08-23,6240,6300,6040,6220,113191,85785.0,13791786.0
2017-08-24,6140,6240,6140,6210,38852,85647.0,13791786.0
2017-08-25,6220,6760,6220,6350,656294,87578.0,13791786.0
2017-08-28,6350,6490,6210,6360,90254,87716.0,13791786.0
2017-08-29,6320,6380,6180,6330,99999,87302.0,13791786.0
2017-08-30,6290,6350,5950,5980,175311,82475.0,13791786.0
2017-08-31,6000,6100,5820,5820,183962,80268.0,13791786.0
2017-09-01,5970,7080,5860,6400,4612216,88267.0,13791786.0
2017-09-04,6150,6530,6100,6400,454049,88267.0,13791786.0
2017-09-05,6520,6990,6390,6490,933370,89509.0,13791786.0
2017-09-06,6480,6660,6450,6560,179189,90474.0,13791786.0
2017-09-07,6650,6880,6610,6700,554435,92405.0,13791786.0
2017-09-08,6700,6980,6470,6690,599729,92267.0,13791786.0
2017-09-11,6730,6850,6600,6610,228932,91164.0,13791786.0
2017-09-12,6630,6690,6200,6420,201877,88543.0,13791786.0
2017-09-13,6470,6860,6450,6680,315486,92129.0,13791786.0
2017-09-14,6670,7700,6610,7350,3347285,101370.0,13791786.0
2017-09-15,7370,7550,7230,7360,561150,101508.0,13791786.0
2017-09-18,7420,7640,7150,7150,546746,98611.0,13791786.0
2017-09-19,7260,7610,7200,7540,863747,103990.0,13791786.0
2017-09-20,7480,7550,7070,7070,579371,97508.0,13791786.0
2017-09-21,7080,7140,6720,6720,201597,92681.0,13791786.0
2017-09-22,6620,6940,6600,6790,216040,93646.0,13791786.0
2017-09-25,6720,6990,6550,6550,156254,90336.0,13791786.0
2017-09-26,6450,6670,6400,6590,120124,90888.0,13791786.0
2017-09-27,6600,6810,6600,6690,105441,92267.0,13791786.0
2017-09-28,6720,6880,6600,6600,105298,91026.0,13791786.0
2017-09-29,6700,6830,6600,6650,104782,91715.0,13791786.0
2017-10-10,6700,6830,6490,6490,131065,89509.0,13791786.0
2017-10-11,6490,7050,6490,6780,212225,93508.0,13791786.0
2017-10-12,6780,6860,6670,6810,118353,93922.0,13791786.0
2017-10-13,7000,7660,6810,7040,1805517,97094.0,13791786.0
2017-10-16,7150,7420,7070,7240,545620,99853.0,13791786.0
2017-10-17,7250,7430,7060,7060,323904,97370.0,13791786.0
2017-10-18,7100,7190,6850,6960,156609,95991.0,13791786.0
2017-10-19,6910,7320,6810,7290,293107,100542.0,13791786.0
2017-10-20,7260,7290,7130,7200,149729,99301.0,13791786.0
2017-10-23,7300,7300,7130,7130,140654,98335.0,13791786.0
2017-10-24,7250,7520,7210,7280,448799,100404.0,13791786.0
2017-10-25,7230,7270,7000,7000,192524,96543.0,13791786.0
2017-10-26,7070,7100,6910,6940,103176,95715.0,13791786.0
2017-10-27,6960,7180,6960,7020,92484,96818.0,13791786.0
2017-10-30,7040,7260,7040,7150,148851,98611.0,13791786.0
2017-10-31,7190,7250,7030,7050,129899,97232.0,13791786.0
2017-11-01,7110,7220,7010,7050,201711,97232.0,13791786.0
2017-11-02,7160,7160,7020,7070,153240,97508.0,13791786.0
2017-11-03,7130,7290,7060,7200,214607,99301.0,13791786.0
2017-11-06,7250,7300,6980,7030,191144,96956.0,13791786.0
2017-11-07,7040,7120,6820,6860,161542,94612.0,13791786.0
2017-11-08,6930,6950,6790,6840,88807,94336.0,13791786.0
2017-11-09,6890,6940,6820,6940,79405,95715.0,13791786.0
2017-11-10,6990,7140,6910,7020,213834,96818.0,13791786.0
2017-11-13,7030,7100,6960,7010,76495,96680.0,13791786.0
2017-11-14,7060,7250,7010,7180,332632,99025.0,13791786.0
2017-11-15,7180,7230,6930,6960,178225,95991.0,13791786.0
2017-11-16,6980,7090,6880,6980,152290,96267.0,13791786.0
2017-11-17,7050,7090,6810,6810,130871,93922.0,13791786.0
2017-11-20,6820,6910,6760,6850,127069,94474.0,13791786.0
2017-11-21,6850,6990,6770,6840,132647,94336.0,13791786.0
2017-11-22,6820,7490,6770,7180,1437705,99025.0,13791786.0
2017-11-23,7200,7340,7110,7250,264652,99990.0,13791786.0
2017-11-24,7290,7560,7160,7170,563028,98887.0,13791786.0
2017-11-27,7210,7400,7100,7380,289940,101783.0,13791786.0
2017-11-28,7440,7680,7320,7410,891734,102197.0,13791786.0
2017-11-29,7410,7520,6990,7040,665202,97094.0,13791786.0
2017-11-30,7150,7260,6820,6850,820522,94474.0,13791786.0
2017-12-01,6960,6980,6720,6790,364205,93646.0,13791786.0
2017-12-04,6800,6860,6340,6420,445350,88543.0,13791786.0
2017-12-05,6400,6580,6400,6530,122058,90060.0,13791786.0
2017-12-06,6530,6610,6430,6560,149728,90474.0,13791786.0
2017-12-07,6610,6670,6320,6400,137224,88267.0,13791786.0
2017-12-08,6400,6450,6200,6200,87809,85509.0,13791786.0
2017-12-11,6200,6400,6200,6340,51714,87440.0,13791786.0
2017-12-12,6320,6430,6320,6330,28680,87302.0,13791786.0
2017-12-13,6340,6500,6340,6380,52810,87992.0,13791786.0
2017-12-14,6330,6600,6310,6510,118110,89785.0,13791786.0
2017-12-15,6580,6590,6450,6510,77232,89785.0,13791786.0
2017-12-18,6580,6580,6350,6410,64006,88405.0,13791786.0
2017-12-19,6330,6430,6010,6070,141249,83716.0,13791786.0
2017-12-20,6080,6150,6000,6040,46975,83302.0,13791786.0
2017-12-21,6090,6090,5930,6000,77193,82751.0,13791786.0
2017-12-22,6080,6100,5900,6000,32499,82751.0,13791786.0
2017-12-26,5940,6150,5940,6040,57868,83302.0,13791786.0
2017-12-27,5990,6140,5990,6120,27471,84406.0,13791786.0
2017-12-28,6140,6300,6030,6200,69621,85509.0,13791786.0
2018-01-02,6280,6440,6220,6440,73543,88819.0,13791786.0
2018-01-03,6380,6480,6360,6470,60021,89233.0,13791786.0
2018-01-04,6360,6510,6360,6470,71666,89233.0,13791786.0
2018-01-05,6520,6720,6470,6540,173211,90198.0,13791786.0
2018-01-08,6620,6620,6390,6490,73767,89509.0,13791786.0
2018-01-09,6490,7110,6420,6880,1164739,94887.0,13791786.0
2018-01-10,6920,6930,6510,6610,293476,91164.0,13791786.0
2018-01-11,6620,6850,6540,6630,160926,91440.0,13791786.0
2018-01-12,6580,6670,6240,6400,144735,88267.0,13791786.0
2018-01-15,6400,6480,6330,6350,100896,87578.0,13791786.0
2018-01-16,6350,6490,6350,6450,80082,88957.0,13791786.0
2018-01-17,6450,6630,6400,6630,117706,91440.0,13791786.0
2018-01-18,6720,6940,6640,6740,329686,92957.0,13791786.0
2018-01-19,6750,7300,6560,6570,1480661,90612.0,13791786.0
2018-01-22,6550,6790,6550,6600,138181,91026.0,13791786.0
2018-01-23,6630,6740,6560,6690,162739,92267.0,13791786.0
2018-01-24,6670,6810,6660,6740,212614,92957.0,13791786.0
2018-01-25,6830,7140,6770,6880,1429538,94887.0,13791786.0
2018-01-26,7010,7050,6830,6950,335353,95853.0,13791786.0
2018-01-29,7090,7370,6970,7180,1444223,99025.0,13791786.0
2018-01-30,7360,7370,6900,6930,870685,95577.0,13791786.0
2018-01-31,6830,6950,6700,6940,327199,95715.0,13791786.0
2018-02-01,6920,7100,6820,7000,394902,96543.0,13791786.0
2018-02-02,7020,7020,6800,6920,248275,95439.0,13791786.0
2018-02-05,6790,6820,6610,6620,201847,91302.0,13791786.0
2018-02-06,6300,6520,6140,6490,226810,89509.0,13791786.0
2018-02-07,6620,6710,6200,6200,126838,85509.0,13791786.0
2018-02-08,6290,6440,6190,6320,102432,87164.0,13791786.0
2018-02-09,6100,6210,6040,6050,114906,83440.0,13791786.0
2018-02-12,6140,6180,6000,6040,81543,83302.0,13791786.0
2018-02-13,6070,6230,6000,6040,74718,83302.0,13791786.0
2018-02-14,6040,6120,6010,6070,39092,83716.0,13791786.0
2018-02-19,6110,6270,6110,6250,48085,86199.0,13791786.0
2018-02-20,6250,6330,6230,6260,45248,86337.0,13791786.0
2018-02-21,6240,6350,6240,6280,34238,86612.0,13791786.0
2018-02-22,6280,6350,6260,6350,56650,87578.0,13791786.0
2018-02-23,6340,6380,6190,6220,69009,85785.0,13791786.0
2018-02-26,6220,6300,6160,6190,2032670,85371.0,13791786.0
2018-02-27,6200,6350,6060,6060,113051,83578.0,13791786.0
2018-02-28,6050,6080,5600,5800,270835,79992.0,13791786.0
2018-03-02,5780,5780,5640,5740,57453,79165.0,13791786.0
2018-03-05,5700,5740,5550,5550,74364,76544.0,13791786.0
2018-03-06,5560,5630,5130,5370,370247,74062.0,13791786.0
2018-03-07,5370,5450,5200,5210,73026,71855.0,13791786.0
2018-03-08,5180,5420,5180,5340,65371,73648.0,13791786.0
2018-03-09,5350,5510,5320,5480,63489,75579.0,13791786.0
2018-03-12,5490,5680,5490,5650,78966,77924.0,13791786.0
2018-03-13,5600,5670,5510,5580,44308,76958.0,13791786.0
2018-03-14,5600,5780,5570,5730,60402,79027.0,13791786.0
2018-03-15,5680,5800,5600,5650,80362,77924.0,13791786.0
2018-03-16,5670,5670,5460,5500,78992,75855.0,13791786.0
2018-03-19,5500,5500,5300,5320,86891,73372.0,13791786.0
2018-03-20,5240,5350,5240,5340,51136,73648.0,13791786.0
2018-03-21,5370,5470,5330,5340,68009,73648.0,13791786.0
2018-03-22,5340,5380,4990,5060,185818,69786.0,13791786.0
2018-03-23,4900,5000,4660,4685,147262,64615.0,13791786.0
2018-03-26,4520,4650,4490,4605,153000,63511.0,13791786.0
2018-03-27,4630,4940,4630,4885,81994,67373.0,13791786.0
2018-03-28,4870,4930,4680,4785,60479,65994.0,13791786.0
2018-03-29,4745,4825,4685,4705,36601,64890.0,13791786.0
2018-03-30,4690,4840,4690,4840,37667,66752.0,13791786.0
2018-04-02,4850,4895,4720,4720,39989,65097.0,13791786.0
2018-04-03,4615,4700,4550,4595,59094,63373.0,13791786.0
2018-04-04,4595,4630,4290,4360,98599,60132.0,13791786.0
2018-04-05,4330,4470,4315,4355,34649,60063.0,13791786.0
2018-04-06,4360,4430,4295,4300,57225,59305.0,13791786.0
2018-04-09,4295,4495,4295,4465,46645,61580.0,13791786.0
2018-04-10,4450,4490,4345,4415,46331,60891.0,13791786.0
2018-04-11,4480,4535,4405,4490,42234,61925.0,13791786.0
2018-04-12,4520,4635,4460,4560,33280,62891.0,13791786.0
2018-04-13,4600,4600,4530,4555,31430,62822.0,13791786.0
2018-04-16,4555,4635,4500,4635,47245,63925.0,13791786.0
2018-04-17,4635,4745,4555,4745,50136,65442.0,13791786.0
2018-04-18,4785,4815,4640,4785,61442,65994.0,13791786.0
2018-04-19,4785,4795,4605,4675,50793,64477.0,13791786.0
2018-04-20,4665,4920,4665,4910,106317,67718.0,13791786.0
2018-04-23,4925,4925,4725,4835,62977,66683.0,13791786.0
2018-04-24,4760,4810,4685,4750,70981,65511.0,13791786.0
2018-04-25,4740,4760,4640,4650,38615,64132.0,13791786.0
2018-04-26,4695,4730,4650,4680,24534,64546.0,13791786.0
2018-04-27,4685,4730,4615,4650,21479,64132.0,13791786.0
2018-04-30,4640,4640,4365,4420,61616,60960.0,13791786.0
2018-05-02,4355,4420,4250,4305,76451,59374.0,13791786.0
2018-05-03,4370,4370,4245,4290,52801,59167.0,13791786.0
2018-05-04,4270,4335,4195,4245,103519,58546.0,13791786.0
2018-05-08,4250,4305,3980,4005,108825,55236.0,13791786.0
2018-05-09,3850,4015,3850,3950,58071,54478.0,13791786.0
2018-05-10,3995,4180,3995,4150,62929,57236.0,13791786.0
2018-05-11,4175,4185,4120,4155,18064,57305.0,13791786.0
2018-05-14,4155,4170,4065,4100,38244,56546.0,13791786.0
2018-05-15,4145,4145,3975,4000,36450,55167.0,13791786.0
2018-05-16,3985,3985,3810,3820,66550,52685.0,13791786.0
2018-05-17,3860,4755,3820,4370,1426483,60270.0,13791786.0
2018-05-18,4365,4365,4200,4200,213856,57926.0,13791786.0
2018-05-21,4200,4340,4175,4230,58363,58339.0,13791786.0
2018-05-23,4230,5190,4225,4730,1341765,65235.0,13791786.0
2018-05-24,4675,4730,4550,4725,204476,65166.0,13791786.0
2018-05-25,4640,5640,4510,4885,3034327,67373.0,13791786.0
2018-05-28,4850,5110,4800,5040,438991,69511.0,13791786.0
2018-05-29,5040,5460,4900,4900,395258,67580.0,13791786.0
2018-05-30,4990,4990,4610,4720,183992,65097.0,13791786.0
2018-05-31,4815,4815,4580,4580,98624,63166.0,13791786.0
2018-06-01,4580,4665,4530,4645,50140,64063.0,13791786.0
2018-06-04,4650,5840,4570,5360,5343211,73924.0,13791786.0
2018-06-05,5310,5670,5200,5300,1109491,73096.0,13791786.0
2018-06-07,5290,5390,5130,5290,360633,72959.0,13791786.0
2018-06-08,5330,6140,5030,5040,4316134,69511.0,13791786.0
2018-06-11,5120,5650,5090,5150,1338849,71028.0,13791786.0
2018-06-12,5190,5500,5060,5410,959667,74614.0,13791786.0
2018-06-14,5390,5590,5350,5390,415129,74338.0,13791786.0
2018-06-15,5460,5500,5220,5270,271661,72683.0,13791786.0
2018-06-18,5270,5320,4730,4730,362949,65235.0,13791786.0
2018-06-19,4730,4850,4450,4580,152251,63166.0,13791786.0
2018-06-20,4470,4645,4460,4620,91760,63718.0,13791786.0
2018-06-21,4575,4820,4540,4540,107583,62615.0,13791786.0
2018-06-22,4540,4595,4260,4320,70789,59581.0,13791786.0
2018-06-25,4320,4445,4250,4250,78477,58615.0,13791786.0
2018-06-26,4200,4400,4140,4385,124872,60477.0,13791786.0
2018-06-27,4485,4650,4400,4490,110064,61925.0,13791786.0
2018-06-28,4370,4555,4340,4380,67379,60408.0,13791786.0
2018-06-29,4390,4490,4170,4295,80796,59236.0,13791786.0
2018-07-02,4280,4900,4270,4330,720897,59718.0,13791786.0
2018-07-03,4335,4745,4335,4680,568536,64546.0,13791786.0
2018-07-04,4650,4705,4550,4630,125767,63856.0,13791786.0
2018-07-05,4630,4645,4400,4500,83279,62063.0,13791786.0
2018-07-06,4505,4815,4470,4740,283986,65373.0,13791786.0
2018-07-09,4810,4860,4510,4625,123569,63787.0,13791786.0
2018-07-10,4600,4855,4600,4795,119622,66132.0,13791786.0
2018-07-11,4795,4795,4625,4645,89466,64063.0,13791786.0
2018-07-12,4600,4735,4550,4645,73273,64063.0,13791786.0
2018-07-13,4630,4960,4630,4725,176121,65166.0,13791786.0
2018-07-16,4805,4845,4735,4770,46718,65787.0,13791786.0
2018-07-17,4770,4880,4700,4700,54415,64821.0,13791786.0
2018-07-18,4730,4780,4445,4530,86439,62477.0,13791786.0
2018-07-19,4510,4530,4190,4190,122430,57788.0,13791786.0
2018-07-20,4150,4310,3980,4015,113822,55374.0,13791786.0
2018-07-23,4000,4045,3770,3770,113431,51995.0,13791786.0
2018-07-24,3700,3860,3680,3765,114238,51926.0,13791786.0
2018-07-25,3765,3825,3625,3660,72137,50478.0,13791786.0
2018-07-26,3665,3830,3665,3785,69945,52202.0,13791786.0
2018-07-27,3750,3885,3750,3880,31809,53512.0,13791786.0
2018-07-30,3830,3910,3785,3850,29906,53098.0,13791786.0
2018-07-31,3850,3905,3825,3865,32622,53305.0,13791786.0
2018-08-01,3890,3970,3875,3950,46313,54478.0,13791786.0
2018-08-02,3950,4230,3870,4030,342157,55581.0,13791786.0
2018-08-03,4005,4180,3985,4100,117559,56546.0,13791786.0
2018-08-06,4100,4140,4000,4100,46368,56546.0,13791786.0
2018-08-07,4100,4150,4000,4035,39295,55650.0,13791786.0
2018-08-08,4070,4830,4070,4470,3048160,61649.0,13791786.0
2018-08-09,4445,4575,4355,4435,354514,61167.0,13791786.0
2018-08-10,4430,4430,4215,4245,146872,58546.0,13791786.0
2018-08-13,4220,4245,4020,4020,96215,55443.0,13791786.0
2018-08-14,4020,4085,3905,4015,96169,55374.0,13791786.0
2018-08-16,3890,4075,3730,3875,90063,53443.0,13791786.0
2018-08-17,3880,3975,3875,3875,53677,53443.0,13791786.0
2018-08-20,3880,3970,3845,3915,46761,53995.0,13791786.0
2018-08-21,3915,4050,3915,4040,55940,55719.0,13791786.0
2018-08-22,4000,4400,4000,4140,397031,57098.0,13791786.0
2018-08-23,4135,4195,4060,4105,49110,56615.0,13791786.0
2018-08-24,4095,4395,4095,4110,316730,56684.0,13791786.0
2018-08-27,4110,4235,4060,4235,65081,58408.0,13791786.0
2018-08-28,4240,4375,4190,4225,100261,58270.0,13791786.0
2018-08-29,4255,4385,4115,4355,146815,60063.0,13791786.0
2018-08-30,4290,4370,4090,4215,97897,58132.0,13791786.0
2018-08-31,4160,4340,4160,4280,61504,59029.0,13791786.0
2018-09-03,4280,4400,4215,4295,36865,59236.0,13791786.0
2018-09-04,4295,4320,4235,4250,33132,58615.0,13791786.0
2018-09-05,4255,4350,4215,4240,51872,58477.0,13791786.0
2018-09-06,4210,4275,4110,4130,36405,56960.0,13791786.0
2018-09-07,4130,4150,4045,4045,38999,55788.0,13791786.0
2018-09-10,4040,4105,3975,4060,33327,55995.0,13791786.0
2018-09-11,4010,4185,4000,4145,50006,57167.0,13791786.0
2018-09-12,4145,4200,4050,4085,53159,56339.0,13791786.0
2018-09-13,4055,4175,4040,4115,27538,56753.0,13791786.0
2018-09-14,4155,4240,4050,4050,53897,55857.0,13791786.0
2018-09-17,4050,4150,4040,4095,22103,56477.0,13791786.0
2018-09-18,4020,4090,4015,4060,19497,55995.0,13791786.0
2018-09-19,4060,4080,3855,3900,75970,53788.0,13791786.0
2018-09-20,3900,3950,3780,3820,55918,52685.0,13791786.0
2018-09-21,3790,3900,3780,3830,38521,52823.0,13791786.0
2018-09-27,3845,3920,3835,3910,27073,53926.0,13791786.0
2018-09-28,3870,3915,3795,3805,38546,52478.0,13791786.0
2018-10-01,3780,3900,3780,3795,21723,52340.0,13791786.0
2018-10-02,3760,3820,3705,3710,32275,51168.0,13791786.0
2018-10-04,3710,3785,3440,3455,73953,47651.0,13791786.0
2018-10-05,3385,3470,3315,3330,67940,45927.0,13791786.0
2018-10-08,3280,3500,3280,3330,28198,45927.0,13791786.0
2018-10-10,3300,3390,3055,3055,96375,42134.0,13791786.0
2018-10-11,2805,3000,2800,2810,139301,38755.0,13791786.0
2018-10-12,2650,2965,2650,2945,102978,40617.0,13791786.0
2018-10-15,2945,2970,2855,2855,30722,39376.0,13791786.0
2018-10-16,2860,3300,2860,3000,297950,41375.0,13791786.0
2018-10-17,3010,3060,2960,3035,68407,41858.0,13791786.0
2018-10-18,3020,3190,2980,3040,60707,41927.0,13791786.0
2018-10-19,3030,3250,2920,3015,68378,41582.0,13791786.0
2018-10-22,3050,3150,2980,3135,33595,43237.0,13791786.0
2018-10-23,3135,3175,3005,3035,21525,41858.0,13791786.0
2018-10-24,3045,3100,2865,2880,59689,39720.0,13791786.0
2018-10-25,2745,2815,2650,2715,75968,37445.0,13791786.0
2018-10-26,2725,2790,2480,2480,77713,34204.0,13791786.0
2018-10-29,2450,2515,2105,2125,139323,29308.0,13791786.0
2018-10-30,2010,2190,1995,2145,138844,29583.0,13791786.0
2018-10-31,2155,2320,2150,2280,85747,31445.0,13791786.0
2018-11-01,2285,2590,2280,2325,206459,32066.0,13791786.0
2018-11-02,2340,2585,2340,2520,125409,34755.0,13791786.0
2018-11-05,2530,2680,2480,2530,54855,34893.0,13791786.0
2018-11-06,2620,2695,2505,2620,76425,36134.0,13791786.0
2018-11-07,2635,3240,2635,2800,820200,38617.0,13791786.0
2018-11-08,2805,3520,2805,3255,2618006,44892.0,13791786.0
2018-11-09,3310,3310,3170,3220,296027,44410.0,13791786.0
2018-11-12,3130,3215,2905,2905,206012,40065.0,13791786.0
2018-11-13,2805,2860,2660,2770,138044,38203.0,13791786.0
2018-11-14,2755,3285,2745,3085,1601559,42548.0,13791786.0
2018-11-15,3100,3280,2795,2885,593720,39789.0,13791786.0
2018-11-16,2890,2990,2820,2880,96302,39720.0,13791786.0
2018-11-19,2855,2900,2835,2880,83495,39720.0,13791786.0
2018-11-20,2870,2990,2805,2935,84845,40479.0,13791786.0
2018-11-21,2900,2920,2835,2870,44952,39582.0,13791786.0
2018-11-22,2870,3730,2870,3730,4233401,51443.0,13791786.0
2018-11-23,3805,3815,3520,3575,1190230,49306.0,13791786.0
2018-11-26,3540,4465,3505,4250,5560249,58615.0,13791786.0
2018-11-27,4135,4225,3940,4095,1513027,56477.0,13791786.0
2018-11-28,4025,4680,3960,3975,3259635,54822.0,13791786.0
2018-11-29,3975,4350,3900,3900,1221654,53788.0,13791786.0
2018-11-30,3905,4080,3830,3945,285189,54409.0,13791786.0
2018-12-03,3955,4190,3955,4030,292365,55581.0,13791786.0
2018-12-04,4030,4290,3905,4110,774658,56684.0,13791786.0
2018-12-05,4020,4110,3970,4075,204387,56202.0,13791786.0
2018-12-06,4120,4370,3960,4100,869980,56546.0,13791786.0
2018-12-07,4170,4170,4030,4040,224805,55719.0,13791786.0
2018-12-10,4040,4055,3710,3765,168482,51926.0,13791786.0
2018-12-11,3765,4330,3765,3865,2314207,53305.0,13791786.0
2018-12-12,3855,4200,3820,3985,755516,54960.0,13791786.0
2018-12-13,4150,4215,3985,4030,489751,55581.0,13791786.0
2018-12-14,4050,4155,3880,3985,283839,54960.0,13791786.0
2018-12-17,3975,4055,3875,3965,157688,54684.0,13791786.0
2018-12-18,4150,4350,3970,4290,1361530,59167.0,13791786.0
2018-12-19,4405,4510,3900,3900,880417,53788.0,13791786.0
2018-12-20,3900,3905,3515,3605,376736,49719.0,13791786.0
2018-12-21,3620,3700,3535,3545,135539,48892.0,13791786.0
2018-12-24,3475,3505,3205,3205,244838,44203.0,13791786.0
2018-12-26,3200,3300,3120,3190,123881,43996.0,13791786.0
2018-12-27,3190,3340,3130,3130,147173,43168.0,13791786.0
2018-12-28,3155,3430,3155,3320,242695,45789.0,13791786.0
2019-01-02,3435,3460,3315,3460,101770,47720.0,13791786.0
2019-01-03,3460,3530,3395,3405,157444,46961.0,13791786.0
