녹십자랩셀(144510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-12,55500,57700,54700,57600,266981,607914.0,10554054.0
2018-03-13,58000,60400,56900,58600,365210,618468.0,10554054.0
2018-03-14,58000,60000,57200,60000,216717,633243.0,10554054.0
2018-03-15,60400,63200,59500,60000,446777,633243.0,10554054.0
2018-03-16,61000,62100,60300,61500,228052,649074.0,10554054.0
2018-03-19,60500,61400,58100,58700,238325,619523.0,10554054.0
2018-03-20,59000,62100,58600,61900,245721,653296.0,10554054.0
2018-03-21,63000,64800,60800,62100,517638,655407.0,10554054.0
2018-03-22,62300,64100,57800,59500,348517,627966.0,10554054.0
2018-03-23,55900,58300,54600,54700,381767,577307.0,10554054.0
2018-03-26,54600,57300,54000,57000,255205,601581.0,10554054.0
2018-03-27,58000,63700,57600,60800,657028,641686.0,10554054.0
2018-03-28,59700,61400,58600,59700,210860,630077.0,10554054.0
2018-03-29,61000,62200,59800,61000,240465,643797.0,10554054.0
2018-03-30,62000,63600,60500,63000,411497,664905.0,10554054.0
2018-04-02,63300,65100,61500,65000,387188,686014.0,10554054.0
2018-04-03,63800,67600,63100,65200,448392,688124.0,10554054.0
2018-04-04,67000,71000,64900,66900,1038657,706066.0,10554054.0
2018-04-05,68300,69900,65700,66500,405560,701845.0,10554054.0
2018-04-06,65600,67000,61000,63000,639735,664905.0,10554054.0
2018-04-09,62600,65900,62200,65300,333811,689180.0,10554054.0
2018-04-10,65400,72000,64700,71900,1249137,758836.0,10554054.0
2018-04-11,73200,76700,71300,71400,1060240,753559.0,10554054.0
2018-04-12,72000,72500,67200,68500,624037,722953.0,10554054.0
2018-04-13,68700,71000,66000,70800,474273,747227.0,10554054.0
2018-04-16,71400,78500,71300,72200,1166051,762003.0,10554054.0
2018-04-17,72500,73300,70400,72400,353536,764114.0,10554054.0
2018-04-18,73100,73300,69200,69800,290226,736673.0,10554054.0
2018-04-19,68000,68800,65000,65500,466932,691291.0,10554054.0
2018-04-20,65600,67300,63400,66500,249152,701845.0,10554054.0
2018-04-23,65300,65300,63200,64100,259551,676515.0,10554054.0
2018-04-24,65100,66400,62500,62600,211093,660684.0,10554054.0
2018-04-25,61700,63700,60600,61900,232246,653296.0,10554054.0
2018-04-26,63800,66300,62200,65500,262267,691291.0,10554054.0
2018-04-27,66500,69500,66400,66700,441248,703955.0,10554054.0
2018-04-30,67000,67000,62200,63000,312276,664905.0,10554054.0
2018-05-02,60800,63200,58000,60100,322431,634299.0,10554054.0
2018-05-03,60500,62100,59600,59800,129368,631132.0,10554054.0
2018-05-04,60100,60500,56300,56400,271793,595249.0,10554054.0
2018-05-08,56700,58500,52800,52800,267994,557254.0,10554054.0
2018-05-09,52100,55500,51700,55100,274385,581528.0,10554054.0
2018-05-10,55200,55500,53200,53800,165645,567808.0,10554054.0
2018-05-11,54100,56200,54000,55800,147591,588916.0,10554054.0
2018-05-14,56700,56700,54500,55900,110991,589972.0,10554054.0
2018-05-15,56400,57600,54300,54400,148169,574141.0,10554054.0
2018-05-16,55200,55600,52800,53500,193222,564642.0,10554054.0
2018-05-17,53200,54000,51400,51700,173642,545645.0,10554054.0
2018-05-18,52000,53200,52000,53000,107431,559365.0,10554054.0
2018-05-21,54000,54700,53200,53500,96706,564642.0,10554054.0
2018-05-23,54000,54000,51800,53800,113651,567808.0,10554054.0
2018-05-24,53800,55300,53400,55000,127696,580473.0,10554054.0
2018-05-25,55100,56000,54100,54900,176761,579418.0,10554054.0
2018-05-28,53700,55000,51800,55000,139097,580473.0,10554054.0
2018-05-29,55600,56800,54500,54500,200576,575196.0,10554054.0
2018-05-30,54700,55300,53100,55200,105092,582584.0,10554054.0
2018-05-31,55300,55800,54100,54600,113016,576251.0,10554054.0
2018-06-01,54600,56600,54100,56500,137689,596304.0,10554054.0
2018-06-04,55800,57200,54200,55100,147463,581528.0,10554054.0
2018-06-05,55200,55800,53300,53700,94421,566753.0,10554054.0
2018-06-07,53500,55200,52600,54900,111899,579418.0,10554054.0
2018-06-08,55000,55000,54000,54300,50689,573085.0,10554054.0
2018-06-11,54100,55400,53900,54400,66692,574141.0,10554054.0
2018-06-12,54400,55700,53600,54100,110259,570974.0,10554054.0
2018-06-14,53800,55000,52800,54300,307054,573085.0,10554054.0
2018-06-15,54700,55200,53400,53400,93193,563586.0,10554054.0
2018-06-18,52800,54200,50800,50900,88995,537201.0,10554054.0
2018-06-19,50600,51400,47050,47050,175506,496568.0,10554054.0
2018-06-20,46600,48750,46600,47550,121040,501845.0,10554054.0
2018-06-21,48000,48400,46550,46550,73168,491291.0,10554054.0
2018-06-22,45650,48050,45300,47350,69135,499734.0,10554054.0
2018-06-25,47350,48350,46650,48350,53782,510289.0,10554054.0
2018-06-26,48000,48450,47050,48100,45776,507650.0,10554054.0
2018-06-27,47900,52900,47900,49200,254013,519259.0,10554054.0
2018-06-28,49400,50900,48100,48100,74356,507650.0,10554054.0
2018-06-29,49500,49900,46100,47400,73935,500262.0,10554054.0
2018-07-02,46900,47400,44600,44600,114771,470711.0,10554054.0
2018-07-03,44600,46400,43400,44100,85411,465434.0,10554054.0
2018-07-04,44100,50900,44050,47400,315767,500262.0,10554054.0
2018-07-05,47900,48500,46100,47700,74286,503428.0,10554054.0
2018-07-06,47850,48950,46200,48550,93278,512399.0,10554054.0
2018-07-09,48800,50000,48250,49150,88053,518732.0,10554054.0
2018-07-10,50000,50600,49050,49300,58619,520315.0,10554054.0
2018-07-11,49100,49100,47300,47450,71279,500790.0,10554054.0
2018-07-12,47850,48250,47250,47400,42090,500262.0,10554054.0
2018-07-13,47400,49200,47400,48400,66939,510816.0,10554054.0
2018-07-16,48300,48550,47300,47550,45540,501845.0,10554054.0
2018-07-17,47550,48100,46800,46800,47871,493930.0,10554054.0
2018-07-18,47200,48200,45500,45700,59486,482320.0,10554054.0
2018-07-19,45300,45800,44500,44650,62656,471239.0,10554054.0
2018-07-20,44250,45500,44150,44650,40724,471239.0,10554054.0
2018-07-23,44000,44450,42000,42000,76274,443270.0,10554054.0
2018-07-24,42000,43750,41300,42050,77483,443798.0,10554054.0
2018-07-25,42050,42700,41000,41800,77626,441159.0,10554054.0
2018-07-26,43200,43200,41700,43050,84287,454352.0,10554054.0
2018-07-27,43350,43800,42700,43100,34249,454880.0,10554054.0
2018-07-30,43150,43400,42000,42450,44125,448020.0,10554054.0
2018-07-31,42400,43300,42000,42000,55994,443270.0,10554054.0
2018-08-01,42000,44650,42000,44500,122869,469655.0,10554054.0
2018-08-02,44100,44300,43050,43500,51605,459101.0,10554054.0
2018-08-03,44050,46000,43900,44700,104056,471766.0,10554054.0
2018-08-06,44700,45450,43600,43750,57891,461740.0,10554054.0
2018-08-07,44200,46900,43700,46050,163136,486014.0,10554054.0
2018-08-08,46700,46700,45300,45400,75687,479154.0,10554054.0
2018-08-09,45500,47500,44650,46600,90064,491819.0,10554054.0
2018-08-10,46500,47500,45650,46100,74678,486542.0,10554054.0
2018-08-13,45550,45800,43300,43300,74951,456991.0,10554054.0
2018-08-14,42850,44300,42850,43350,43340,457518.0,10554054.0
2018-08-16,42750,44050,42100,44050,57543,464906.0,10554054.0
2018-08-17,44150,56200,44150,53600,2324197,565697.0,10554054.0
2018-08-20,53600,56800,49850,50100,1088985,528758.0,10554054.0
2018-08-21,50400,51300,48800,50000,335464,527703.0,10554054.0
2018-08-22,50500,51300,48600,48600,196655,512927.0,10554054.0
2018-08-23,48200,50800,48200,50700,216393,535091.0,10554054.0
2018-08-24,50700,51700,49300,50800,203883,536146.0,10554054.0
2018-08-27,51000,53000,51000,51400,222213,542478.0,10554054.0
2018-08-28,52100,52700,51300,52000,161811,548811.0,10554054.0
2018-08-29,52400,53200,51800,52800,145749,557254.0,10554054.0
2018-08-30,53300,53300,51800,52000,121327,548811.0,10554054.0
2018-08-31,52000,54100,51400,53500,218343,564642.0,10554054.0
2018-09-03,53000,57300,53000,56000,444244,591027.0,10554054.0
2018-09-04,57000,58000,55800,57600,283156,607914.0,10554054.0
2018-09-05,57400,59200,55700,55700,271558,587861.0,10554054.0
2018-09-06,55300,56800,54200,55000,153984,580473.0,10554054.0
2018-09-07,55100,57100,54900,56300,198220,594193.0,10554054.0
2018-09-10,56000,56900,54900,55100,118842,581528.0,10554054.0
2018-09-11,55100,56300,54300,55400,106571,584695.0,10554054.0
2018-09-12,55700,69400,55400,62200,4607961,656462.0,10554054.0
2018-09-13,62700,64200,59300,59900,706305,632188.0,10554054.0
2018-09-14,60000,62400,58800,60500,452328,638520.0,10554054.0
2018-09-17,61000,62100,59800,59800,185270,631132.0,10554054.0
2018-09-18,58500,60600,58400,60600,168557,639576.0,10554054.0
2018-09-19,60700,61500,58600,58600,203258,618468.0,10554054.0
2018-09-20,58700,68500,58700,59800,1788155,631132.0,10554054.0
2018-09-21,60000,60900,58500,59900,207324,632188.0,10554054.0
2018-09-27,59400,64400,59300,60300,554459,636409.0,10554054.0
2018-09-28,60000,61800,59700,61000,191452,643797.0,10554054.0
2018-10-01,61700,61800,58700,59200,150537,624800.0,10554054.0
2018-10-02,59300,60800,56900,58600,329382,618468.0,10554054.0
2018-10-04,62500,62500,58800,58800,413931,620578.0,10554054.0
2018-10-05,58000,59600,55200,55200,233745,582584.0,10554054.0
2018-10-08,54000,56900,53300,53400,143541,563586.0,10554054.0
2018-10-10,53900,55200,53100,53200,149774,561476.0,10554054.0
2018-10-11,50800,52800,49550,49750,199040,525064.0,10554054.0
2018-10-12,49950,53300,49250,53300,168242,562531.0,10554054.0
2018-10-15,53300,53900,51500,51600,107940,544589.0,10554054.0
2018-10-16,52100,53200,51500,52300,65195,551977.0,10554054.0
2018-10-17,53600,53900,52000,52800,75835,557254.0,10554054.0
2018-10-18,52900,53200,51200,51200,63200,540368.0,10554054.0
2018-10-19,50500,51600,49600,51600,72087,544589.0,10554054.0
2018-10-22,50900,52200,50400,51800,45042,546700.0,10554054.0
2018-10-23,51200,52000,48550,48800,95238,515038.0,10554054.0
2018-10-24,49500,50700,46650,46700,115674,492874.0,10554054.0
2018-10-25,44300,47000,44150,45600,142076,481265.0,10554054.0
2018-10-26,46200,46350,42750,42900,120971,452769.0,10554054.0
2018-10-29,42650,44000,40250,40550,157683,427967.0,10554054.0
2018-10-30,39000,43200,39000,42850,172082,452241.0,10554054.0
2018-10-31,43400,43450,41950,42500,81239,448547.0,10554054.0
2018-11-01,43000,43950,42450,42600,73673,449603.0,10554054.0
2018-11-02,44000,50600,43800,48200,548851,508705.0,10554054.0
2018-11-05,48250,50500,47700,50400,220612,531924.0,10554054.0
2018-11-06,50800,50900,48950,49600,101505,523481.0,10554054.0
2018-11-07,49650,58500,49550,52700,832122,556199.0,10554054.0
2018-11-08,54200,54200,52400,52900,169517,558309.0,10554054.0
2018-11-09,52900,54600,49950,50200,349162,529814.0,10554054.0
2018-11-12,49150,49350,47000,47000,189356,496041.0,10554054.0
2018-11-13,46350,48750,45600,48250,149831,509233.0,10554054.0
2018-11-14,47550,50000,47300,48150,139555,508178.0,10554054.0
2018-11-15,48500,49250,47200,49000,86278,517149.0,10554054.0
2018-11-16,49200,50300,48400,49500,89727,522426.0,10554054.0
2018-11-19,50000,51700,49200,51300,140691,541423.0,10554054.0
2018-11-20,50000,50900,49500,49850,113834,526120.0,10554054.0
2018-11-21,48800,50200,48400,50200,72106,529814.0,10554054.0
2018-11-22,50100,50600,49050,49100,63325,518204.0,10554054.0
2018-11-23,48850,49900,47850,47950,53657,506067.0,10554054.0
2018-11-26,47600,49400,47550,49250,47958,519787.0,10554054.0
2018-11-27,50000,51600,49300,49650,173453,524009.0,10554054.0
2018-11-28,50000,50500,49600,49650,55351,524009.0,10554054.0
2018-11-29,50600,50600,49000,49000,58417,517149.0,10554054.0
2018-11-30,48800,49700,48800,49300,41773,520315.0,10554054.0
2018-12-03,49800,50500,49450,50400,52845,531924.0,10554054.0
2018-12-04,50200,50800,49200,49850,64135,526120.0,10554054.0
2018-12-05,48550,49100,48200,48750,58331,514510.0,10554054.0
2018-12-06,48600,48600,46000,46200,86061,487597.0,10554054.0
2018-12-07,46300,47350,45200,46000,69573,485486.0,10554054.0
2018-12-10,45100,46250,44600,44700,44711,471766.0,10554054.0
2018-12-11,46000,46300,43200,43250,95681,456463.0,10554054.0
2018-12-12,43300,45400,43300,45350,57079,478626.0,10554054.0
2018-12-13,45900,47450,45150,46100,87416,486542.0,10554054.0
2018-12-14,45800,46100,44750,45100,35402,475988.0,10554054.0
2018-12-17,44800,45150,42850,44000,60349,464378.0,10554054.0
2018-12-18,42800,44950,42800,43900,38340,463323.0,10554054.0
2018-12-19,43550,44900,43550,44450,45179,469128.0,10554054.0
2018-12-20,44450,44800,43300,43450,52664,458574.0,10554054.0
2018-12-21,43450,44650,43100,44650,56307,471239.0,10554054.0
2018-12-24,44250,44600,43500,44300,48942,467545.0,10554054.0
2018-12-26,43100,44200,43050,44100,39253,465434.0,10554054.0
2018-12-27,45100,45450,44000,44400,45606,468600.0,10554054.0
2018-12-28,44800,45950,44400,45900,67463,484431.0,10554054.0
2019-01-02,45900,46850,44300,44600,74136,470711.0,10554054.0
2019-01-03,44600,44800,42500,42500,61445,448547.0,10554054.0
2019-01-04,42500,43150,42000,43000,30861,453824.0,10554054.0
2019-01-07,43750,43950,43000,43200,29990,455935.0,10554054.0
2019-01-08,43300,43500,42500,42500,27807,448547.0,10554054.0
2019-01-09,42600,43200,42450,42500,36297,448547.0,10554054.0
2019-01-10,42600,43150,42150,42900,36653,452769.0,10554054.0
2019-01-11,42850,43250,42500,42500,33790,448547.0,10554054.0
2019-01-14,42500,42500,41350,41400,52763,436938.0,10554054.0
2019-01-15,41500,42350,41500,41750,31960,440632.0,10554054.0
2019-01-16,41700,41950,40850,41700,41297,440104.0,10554054.0
2019-01-17,41250,44350,41250,42250,131802,445909.0,10554054.0
2019-01-18,42950,43500,42450,42900,50328,452769.0,10554054.0
2019-01-21,43400,43400,42200,42400,35191,447492.0,10554054.0
2019-01-22,42400,43050,42000,42400,27202,447492.0,10554054.0
2019-01-23,42500,43000,42400,42850,28751,452241.0,10554054.0
2019-01-24,42500,44350,42500,43650,69921,460684.0,10554054.0
2019-01-25,43700,43900,43100,43450,40464,458574.0,10554054.0
2019-01-28,43900,45400,43500,44100,110960,465434.0,10554054.0
2019-01-29,44200,44350,43500,44100,41449,465434.0,10554054.0
2019-01-30,44200,44850,44000,44350,42247,468072.0,10554054.0
2019-01-31,44700,46150,44600,45750,138891,482848.0,10554054.0
2019-02-01,45750,46000,45050,45200,42726,477043.0,10554054.0
2019-02-07,45700,45900,44550,45650,60499,481793.0,10554054.0
2019-02-08,45500,45950,45150,45700,44785,482320.0,10554054.0
2019-02-11,46250,48300,46150,47450,153336,500790.0,10554054.0
2019-02-12,47650,47750,46750,47600,56149,502373.0,10554054.0
2019-02-13,47700,48100,46950,47850,54774,505011.0,10554054.0
2019-02-14,48100,48100,47200,47650,43848,502901.0,10554054.0
2019-02-15,47600,48150,46850,47200,45060,498151.0,10554054.0
2019-02-18,47200,48500,47200,47700,54197,503428.0,10554054.0
2019-02-19,47800,48250,47200,48200,43778,508705.0,10554054.0
2019-02-20,47750,48450,47350,47650,39261,502901.0,10554054.0
2019-02-21,47700,47850,46550,46900,48053,494985.0,10554054.0
2019-02-22,46550,47050,46350,46700,28372,492874.0,10554054.0
2019-02-25,46750,47150,46450,47050,28806,496568.0,10554054.0
2019-02-26,46750,48000,46750,47000,44183,496041.0,10554054.0
2019-02-27,46900,47750,46800,47750,36570,503956.0,10554054.0
2019-02-28,47900,49900,47600,47700,237490,503428.0,10554054.0
2019-03-04,48700,49400,48600,49000,91929,517149.0,10554054.0
2019-03-05,49000,51400,48550,50200,163144,529814.0,10554054.0
2019-03-06,51300,51500,49150,50300,118182,530869.0,10554054.0
2019-03-07,49650,50300,48550,48550,69105,512399.0,10554054.0
2019-03-08,48000,48850,47600,48100,57488,507650.0,10554054.0
2019-03-11,48200,48600,46500,48100,52694,507650.0,10554054.0
2019-03-12,48500,50200,48350,50000,121395,527703.0,10554054.0
2019-03-13,50000,51200,49300,50400,115135,531924.0,10554054.0
2019-03-14,50700,51400,49850,49850,101481,526120.0,10554054.0
2019-03-15,49950,50300,48450,48850,100305,515566.0,10554054.0
2019-03-18,49300,49450,48150,48400,67725,510816.0,10554054.0
2019-03-19,48500,49200,47450,47550,69046,501845.0,10554054.0
2019-03-20,47800,48050,47050,47750,45169,503956.0,10554054.0
2019-03-21,47900,48000,46750,46750,61623,493402.0,10554054.0
2019-03-22,46900,47450,46500,46750,29684,493402.0,10554054.0
2019-03-25,46150,46200,44850,44900,50550,473877.0,10554054.0
2019-03-26,44900,46150,44900,45600,29192,481265.0,10554054.0
2019-03-27,45400,45550,44500,44500,40667,469655.0,10554054.0
2019-03-28,44350,44650,43700,44200,36530,466489.0,10554054.0
2019-03-29,44050,44750,43750,44450,29368,469128.0,10554054.0
2019-04-01,43800,44450,43250,44200,46342,466489.0,10554054.0
2019-04-02,44850,44850,43950,44000,32303,464378.0,10554054.0
2019-04-03,44150,44900,43850,44650,28207,471239.0,10554054.0
2019-04-04,44400,44850,44400,44700,26389,471766.0,10554054.0
2019-04-05,44900,44900,44000,44400,31536,468600.0,10554054.0
2019-04-08,44400,44600,43850,43900,33240,463323.0,10554054.0
2019-04-09,43900,44150,43100,43400,42167,458046.0,10554054.0
2019-04-10,43350,44300,43100,44100,35198,465434.0,10554054.0
2019-04-11,43900,45500,43900,45100,50290,475988.0,10554054.0
2019-04-12,45100,45100,44500,44700,19216,471766.0,10554054.0
2019-04-15,44700,45350,44500,44600,23377,470711.0,10554054.0
2019-04-16,44850,44950,43650,44000,43844,464378.0,10554054.0
2019-04-17,44000,44500,43550,44250,23213,467017.0,10554054.0
2019-04-18,44050,44250,43200,43400,38635,458046.0,10554054.0
2019-04-19,43300,44050,43300,43400,43504,458046.0,10554054.0
2019-04-22,43400,44300,43400,43700,24332,461212.0,10554054.0
2019-04-23,43650,44150,43300,43450,17494,458574.0,10554054.0
2019-04-24,43550,43700,43150,43450,19542,458574.0,10554054.0
2019-04-25,43400,43500,42550,42950,28832,453297.0,10554054.0
2019-04-26,42800,43000,42100,42150,34430,444853.0,10554054.0
2019-04-29,42200,42600,41950,42450,29465,448020.0,10554054.0
2019-04-30,42250,42600,41900,42300,35613,446436.0,10554054.0
2019-05-02,42100,42700,42050,42400,26586,447492.0,10554054.0
2019-05-03,42400,43250,42200,42700,29106,450658.0,10554054.0
2019-05-07,42400,42700,41400,41950,28759,442743.0,10554054.0
2019-05-08,41500,41750,41150,41150,31817,434299.0,10554054.0
2019-05-09,41050,41450,39100,39150,58020,413191.0,10554054.0
2019-05-10,39150,40000,37900,38200,63211,403165.0,10554054.0
2019-05-13,38400,38700,36100,36100,62478,381001.0,10554054.0
2019-05-14,35100,36950,35000,36100,78135,381001.0,10554054.0
2019-05-15,36100,37800,36000,37800,45691,398943.0,10554054.0
2019-05-16,37500,38450,37100,37150,34367,392083.0,10554054.0
2019-05-17,37250,39400,37200,37500,71569,395777.0,10554054.0
2019-05-20,37500,37900,36500,37150,33662,392083.0,10554054.0
2019-05-21,37100,37650,36400,37300,38432,393666.0,10554054.0
2019-05-22,37000,37900,37000,37750,25219,398416.0,10554054.0
2019-05-23,38000,38100,36250,36950,40784,389972.0,10554054.0
2019-05-24,36600,37150,36500,37000,32623,390500.0,10554054.0
2019-05-27,37000,37250,36300,36950,28428,389972.0,10554054.0
2019-05-28,36450,39100,36350,39100,43196,412664.0,10554054.0
2019-05-29,38200,38200,37050,37500,50096,395777.0,10554054.0
2019-05-30,37200,37800,36200,37150,43774,392083.0,10554054.0
2019-05-31,36700,37650,36550,37250,46526,393139.0,10554054.0
2019-06-03,37250,37450,36250,37450,22617,395249.0,10554054.0
2019-06-04,37400,38000,37000,37300,34879,393666.0,10554054.0
2019-06-05,38250,38650,37600,38050,41443,401582.0,10554054.0
2019-06-07,38550,38550,37700,38300,13738,404220.0,10554054.0
2019-06-10,38000,38800,38000,38350,17110,404748.0,10554054.0
2019-06-11,38100,38900,37950,38750,26434,408970.0,10554054.0
2019-06-12,38850,38850,38100,38500,20496,406331.0,10554054.0
2019-06-13,38900,39000,38000,38000,50506,401054.0,10554054.0
2019-06-14,38100,38100,36650,36900,43532,389445.0,10554054.0
2019-06-17,37100,37100,35900,36950,44336,389972.0,10554054.0
2019-06-18,36900,36900,35800,35900,27894,378891.0,10554054.0
2019-06-19,36250,36450,35350,35400,39416,373614.0,10554054.0
2019-06-20,35050,36100,35050,35900,38689,378891.0,10554054.0
2019-06-21,35550,35750,35050,35050,45766,369920.0,10554054.0
2019-06-24,35750,35750,34550,34950,25991,368864.0,10554054.0
2019-06-25,34600,35100,34500,34650,26780,365698.0,10554054.0
2019-06-26,34350,35150,34350,34750,18281,366753.0,10554054.0
2019-06-27,34800,34850,33700,33800,38802,356727.0,10554054.0
2019-06-28,33750,33750,31700,32200,67391,339841.0,10554054.0
2019-07-01,32200,33400,32200,33350,48251,351978.0,10554054.0
2019-07-02,32900,33400,32650,32900,22069,347228.0,10554054.0
2019-07-03,32900,33150,32500,33100,17507,349339.0,10554054.0
2019-07-04,32500,33100,32000,32750,33255,345645.0,10554054.0
2019-07-05,32450,33750,32450,33600,28684,354616.0,10554054.0
2019-07-08,33900,33900,32200,32200,26056,339841.0,10554054.0
2019-07-09,32100,32600,30600,30600,38893,322954.0,10554054.0
2019-07-10,30300,31650,30300,30850,45478,325593.0,10554054.0
2019-07-11,31100,31950,30850,31900,19625,336674.0,10554054.0
2019-07-12,31800,32600,31500,31850,23554,336147.0,10554054.0
2019-07-15,31900,32250,31400,32200,22602,339841.0,10554054.0
2019-07-16,31550,32600,31550,32600,21563,344062.0,10554054.0
2019-07-17,32200,32600,31550,32100,20214,338785.0,10554054.0
2019-07-18,31600,39950,31300,33300,515729,351450.0,10554054.0
2019-07-19,32800,33950,32700,33400,47269,352505.0,10554054.0
2019-07-22,33400,33950,32950,33200,32467,350395.0,10554054.0
2019-07-23,33100,33550,32100,32200,36254,339841.0,10554054.0
2019-07-24,32200,32500,31000,31500,43635,332453.0,10554054.0
2019-07-25,31500,31850,30900,31500,24973,332453.0,10554054.0
2019-07-26,31300,31500,29900,30050,49194,317149.0,10554054.0
2019-07-29,29850,30650,28050,28050,50210,296041.0,10554054.0
2019-07-30,27300,29150,27300,28450,58115,300263.0,10554054.0
2019-07-31,28500,29700,27400,29650,49459,312928.0,10554054.0
2019-08-01,31350,31400,29750,30000,85920,316622.0,10554054.0
2019-08-02,29250,30800,28800,30550,57387,322426.0,10554054.0
2019-08-05,30100,30850,27100,27100,82961,286015.0,10554054.0
2019-08-06,25600,27600,25000,26400,154565,278627.0,10554054.0
2019-08-07,26650,27250,26250,27000,69706,284959.0,10554054.0
2019-08-08,27150,29650,27000,28100,153629,296569.0,10554054.0
2019-08-09,28050,28500,27450,27900,46222,294458.0,10554054.0
2019-08-12,27600,28100,27450,28100,33975,296569.0,10554054.0
2019-08-13,27850,28050,27650,27700,25222,292347.0,10554054.0
2019-08-14,28400,28500,27700,28100,29552,296569.0,10554054.0
2019-08-16,27700,27950,27250,27700,22359,292347.0,10554054.0
2019-08-19,27750,28350,27750,27850,18242,293930.0,10554054.0
2019-08-20,28000,28450,27700,28250,31149,298152.0,10554054.0
2019-08-21,27950,29500,27950,29350,44547,309761.0,10554054.0
2019-08-22,29350,30000,28900,28950,29674,305540.0,10554054.0
2019-08-23,28550,28950,28150,28850,40960,304484.0,10554054.0
2019-08-26,28500,30800,27750,27800,96419,293403.0,10554054.0
2019-08-27,28650,28850,27550,27900,36049,294458.0,10554054.0
2019-08-28,27750,29200,27550,29000,81010,306068.0,10554054.0
2019-08-29,29150,29600,28500,28750,56228,303429.0,10554054.0
2019-08-30,29500,29500,28800,29150,34331,307651.0,10554054.0
2019-09-02,28850,29500,28750,29500,32478,311345.0,10554054.0
2019-09-03,29500,29650,29100,29300,28476,309234.0,10554054.0
2019-09-04,29300,29750,28850,29500,27516,311345.0,10554054.0
2019-09-05,29500,29850,29200,29400,33446,310289.0,10554054.0
2019-09-06,29700,29700,29150,29150,17759,307651.0,10554054.0
2019-09-09,29000,30650,29000,29250,60437,308706.0,10554054.0
2019-09-10,29550,29750,29050,29350,32272,309761.0,10554054.0
2019-09-11,29200,30250,29200,29750,42252,313983.0,10554054.0
2019-09-16,30150,31350,29700,31250,61006,329814.0,10554054.0
2019-09-17,31200,33150,30750,32550,126646,343534.0,10554054.0
2019-09-18,32550,33200,32250,32300,49503,340896.0,10554054.0
2019-09-19,32300,32950,32050,32850,27760,346701.0,10554054.0
2019-09-20,32900,33450,32650,32900,40485,347228.0,10554054.0
2019-09-23,32900,33000,32350,32600,19307,344062.0,10554054.0
2019-09-24,31700,33000,31650,32750,31010,345645.0,10554054.0
2019-09-25,32750,32850,31550,31900,32850,336674.0,10554054.0
2019-09-26,31700,32500,31200,31900,36441,336674.0,10554054.0
2019-09-27,31600,32250,31550,31900,18392,336674.0,10554054.0
2019-09-30,32250,32500,31050,32000,22438,337730.0,10554054.0
2019-10-01,31800,32700,31450,32650,43710,344590.0,10554054.0
2019-10-02,32650,32700,31850,32000,27232,337730.0,10554054.0
2019-10-04,31650,32400,31550,31850,26085,336147.0,10554054.0
2019-10-07,32000,33850,32000,33800,105390,356727.0,10554054.0
