인탑스(049070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-03-21,9221,9422,9221,9422,29698,161680.0,8600000.0
2011-03-22,9472,9547,9322,9498,37412,162970.0,8600000.0
2011-03-23,9497,9622,9372,9523,22600,163400.0,8600000.0
2011-03-24,9522,9647,9472,9472,24594,162540.0,8600000.0
2011-03-25,9497,9597,9347,9422,23815,161680.0,8600000.0
2011-03-28,9472,9472,9297,9372,17682,160820.0,8600000.0
2011-03-29,9372,9622,9297,9548,28913,163830.0,8600000.0
2011-03-30,9622,9798,9597,9773,50129,167700.0,8600000.0
2011-03-31,9748,9848,9723,9773,28302,167700.0,8600000.0
2011-04-01,9723,9898,9672,9873,41935,169420.0,8600000.0
2011-04-04,9923,9923,9773,9773,22795,167700.0,8600000.0
2011-04-05,9773,9873,9723,9773,27954,167700.0,8600000.0
2011-04-06,9723,9898,9697,9873,51685,169420.0,8600000.0
2011-04-07,9873,9873,9697,9748,22206,167270.0,8600000.0
2011-04-08,10023,10424,10023,10124,85193,173720.0,8600000.0
2011-04-11,10299,10299,10048,10074,30311,172860.0,8600000.0
2011-04-12,10073,10073,9723,9723,31568,166840.0,8600000.0
2011-04-13,9622,9672,9347,9673,43500,165980.0,8600000.0
2011-04-14,9572,9773,9547,9673,18424,165980.0,8600000.0
2011-04-15,9672,9923,9622,9673,26464,165980.0,8600000.0
2011-04-18,9748,9898,9647,9648,30004,165550.0,8600000.0
2011-04-19,9597,9723,9372,9472,37605,162540.0,8600000.0
2011-04-20,9522,9647,9472,9598,34020,164690.0,8600000.0
2011-04-21,9723,9948,9547,9573,48714,164260.0,8600000.0
2011-04-22,9472,10098,9472,10099,78996,173290.0,8600000.0
2011-04-25,10199,10374,9973,9974,60910,171140.0,8600000.0
2011-04-26,9948,10048,9547,9698,43649,166410.0,8600000.0
2011-04-27,9748,10149,9672,9873,87023,169420.0,8600000.0
2011-04-28,9973,9973,9372,9472,86169,162540.0,8600000.0
2011-04-29,9472,9497,9196,9297,31871,159530.0,8600000.0
2011-05-02,9372,9647,9271,9397,111623,161250.0,8600000.0
2011-05-03,9447,9447,9046,9122,84545,156520.0,8600000.0
2011-05-04,9146,9246,9071,9197,24546,157810.0,8600000.0
2011-05-06,9196,9196,9021,9097,28984,156090.0,8600000.0
2011-05-09,9146,9171,9021,9021,23194,154800.0,8600000.0
2011-05-11,9096,9246,9096,9222,22651,158240.0,8600000.0
2011-05-12,9196,9246,9021,9122,32063,156520.0,8600000.0
2011-05-13,9196,9422,9046,9372,92911,160820.0,8600000.0
2011-05-16,9372,9748,9246,9247,79196,158670.0,8600000.0
2011-05-17,9297,9397,9221,9322,60836,159960.0,8600000.0
2011-05-18,9271,9372,9071,9197,54870,157810.0,8600000.0
2011-05-19,9221,9221,8971,8996,85388,154370.0,8600000.0
2011-05-20,9046,9046,8795,8821,54744,151360.0,8600000.0
2011-05-23,8921,8971,8319,8345,92035,143190.0,8600000.0
2011-05-24,8319,8470,8294,8370,19559,143620.0,8600000.0
2011-05-25,8394,8620,8294,8320,13994,142760.0,8600000.0
2011-05-26,8445,8595,8319,8520,32543,146200.0,8600000.0
2011-05-27,8645,8720,8394,8520,47485,146200.0,8600000.0
2011-05-30,8620,8745,8319,8320,54689,142760.0,8600000.0
2011-05-31,8394,8620,8194,8470,60302,145340.0,8600000.0
2011-06-01,8595,8921,8445,8696,76906,149210.0,8600000.0
2011-06-02,8645,8770,8445,8445,46338,144910.0,8600000.0
2011-06-03,8394,8670,8369,8370,62825,143620.0,8600000.0
2011-06-07,8244,8445,8144,8445,51064,144910.0,8600000.0
2011-06-08,8470,8720,8369,8595,101906,147490.0,8600000.0
2011-06-09,8645,8770,8595,8645,71915,148350.0,8600000.0
2011-06-10,8896,8896,8394,8395,106922,144050.0,8600000.0
2011-06-13,8294,8545,8269,8395,36393,144050.0,8600000.0
2011-06-14,8394,8645,8394,8520,104454,146200.0,8600000.0
2011-06-15,8645,8820,8520,8721,145616,149640.0,8600000.0
2011-06-16,8620,8670,8495,8495,65976,145770.0,8600000.0
2011-06-17,8620,8645,8294,8370,53857,143620.0,8600000.0
2011-06-20,8495,8670,8369,8370,99377,143620.0,8600000.0
2011-06-21,8419,8545,8344,8495,44994,145770.0,8600000.0
2011-06-22,8545,8695,8445,8520,125711,146200.0,8600000.0
2011-06-23,8520,8570,8445,8495,48215,145770.0,8600000.0
2011-06-24,8545,8770,8495,8746,183343,150070.0,8600000.0
2011-06-27,8695,8921,8645,8821,185784,151360.0,8600000.0
2011-06-28,8921,8946,8720,8846,130782,151790.0,8600000.0
2011-06-29,8896,8946,8770,8896,106572,152650.0,8600000.0
2011-06-30,8921,8946,8720,8921,81584,153080.0,8600000.0
2011-07-01,8946,9171,8871,9097,155419,156090.0,8600000.0
2011-07-04,9221,9447,9096,9122,213164,156520.0,8600000.0
2011-07-05,9347,9522,9246,9297,172800,159530.0,8600000.0
2011-07-06,9372,9397,9171,9397,75369,161250.0,8600000.0
2011-07-07,9497,9547,9271,9422,86807,161680.0,8600000.0
2011-07-08,9472,9472,9297,9397,67616,161250.0,8600000.0
2011-07-11,9397,9497,9246,9272,81926,159100.0,8600000.0
2011-07-12,9121,9322,9046,9247,67477,158670.0,8600000.0
2011-07-13,9246,9322,9096,9172,55089,157380.0,8600000.0
2011-07-14,9171,9171,8946,9147,85713,156950.0,8600000.0
2011-07-15,9146,9522,9121,9523,151353,163400.0,8600000.0
2011-07-18,9697,9873,9547,9723,119224,166840.0,8600000.0
2011-07-19,9773,9873,9647,9773,100701,167700.0,8600000.0
2011-07-20,9798,9923,9647,9673,109791,165980.0,8600000.0
2011-07-21,9622,9672,9397,9548,70590,163830.0,8600000.0
2011-07-22,9622,9672,9472,9523,58116,163400.0,8600000.0
2011-07-25,9622,9697,9472,9523,98516,163400.0,8600000.0
2011-07-26,9547,9948,9472,9949,129061,170710.0,8600000.0
2011-07-27,9973,9973,9823,9898,78195,169850.0,8600000.0
2011-07-28,9597,9798,9597,9698,72518,166410.0,8600000.0
2011-07-29,9773,9998,9697,9924,107795,170280.0,8600000.0
2011-08-01,10098,10299,10023,10249,104466,175870.0,8600000.0
2011-08-02,10174,10199,9823,9974,113978,171140.0,8600000.0
2011-08-03,9672,9923,9447,9773,91563,167700.0,8600000.0
2011-08-04,9923,9923,9422,9422,60573,161680.0,8600000.0
2011-08-05,8520,9171,8520,8996,122137,154370.0,8600000.0
2011-08-08,8770,9021,7793,8320,143941,142760.0,8600000.0
2011-08-09,8094,8119,7116,7969,124425,136740.0,8600000.0
2011-08-10,8369,8545,8019,8119,169650,139320.0,8600000.0
2011-08-11,7768,8570,7567,8570,99716,147060.0,8600000.0
2011-08-12,8670,8871,8169,8320,154809,142760.0,8600000.0
2011-08-16,8770,8946,8670,8771,163556,150500.0,8600000.0
2011-08-17,8845,9221,8845,9071,170531,155660.0,8600000.0
2011-08-18,9071,9171,8470,8671,142339,148780.0,8600000.0
2011-08-19,8169,8445,7818,7844,95942,134590.0,8600000.0
2011-08-22,7868,8219,7693,7819,44611,134160.0,8600000.0
2011-08-23,7893,8144,7768,8119,79543,139320.0,8600000.0
2011-08-24,8319,8344,8044,8119,65900,139320.0,8600000.0
2011-08-25,8369,8394,8069,8144,51970,139750.0,8600000.0
2011-08-26,8094,8294,7968,8219,50340,141040.0,8600000.0
2011-08-29,8595,8770,8319,8470,103204,145340.0,8600000.0
2011-08-30,8670,8670,8369,8445,43728,144910.0,8600000.0
2011-08-31,8419,8845,8344,8846,80443,151790.0,8600000.0
2011-09-01,8871,9021,8595,8771,55923,150500.0,8600000.0
2011-09-02,8645,8770,8570,8696,16448,149210.0,8600000.0
2011-09-05,8470,8695,8269,8270,42489,141900.0,8600000.0
2011-09-06,8119,8344,8069,8119,27154,139320.0,8600000.0
2011-09-07,8219,8570,8219,8570,57914,147060.0,8600000.0
2011-09-08,8670,8871,8394,8595,35927,147490.0,8600000.0
2011-09-09,8470,8695,8470,8671,17480,148780.0,8600000.0
2011-09-14,8570,8745,8219,8295,23040,142330.0,8600000.0
2011-09-15,8394,8545,8219,8270,42078,141900.0,8600000.0
2011-09-16,8470,8620,8319,8620,43969,147920.0,8600000.0
2011-09-19,8620,8620,8369,8445,34697,144910.0,8600000.0
2011-09-20,8319,8720,8269,8671,36920,148780.0,8600000.0
2011-09-21,8745,8745,8495,8545,30056,146630.0,8600000.0
2011-09-22,8445,8495,8269,8320,23485,142760.0,8600000.0
2011-09-23,7793,8119,7793,7919,37869,135880.0,8600000.0
2011-09-26,7993,8069,7317,7317,50632,125560.0,8600000.0
2011-09-27,7517,7743,7492,7643,48962,131150.0,8600000.0
2011-09-28,8144,8219,7918,7969,57809,136740.0,8600000.0
2011-09-29,7943,8044,7793,7969,28399,136740.0,8600000.0
2011-09-30,8094,8344,8044,8345,72171,143190.0,8600000.0
2011-10-04,7993,8269,7768,8270,42594,141900.0,8600000.0
2011-10-05,8319,8369,7893,8019,21396,137600.0,8600000.0
2011-10-06,8269,8795,8269,8495,69576,145770.0,8600000.0
2011-10-07,8645,8745,8369,8395,62101,144050.0,8600000.0
2011-10-10,8419,8670,8369,8520,42187,146200.0,8600000.0
2011-10-11,8695,8720,8394,8420,53249,144480.0,8600000.0
2011-10-12,8419,8595,8344,8520,69284,146200.0,8600000.0
2011-10-13,8695,8820,8495,8645,98688,148350.0,8600000.0
2011-10-14,8570,8670,8419,8671,37654,148780.0,8600000.0
2011-10-17,8745,9096,8745,8971,73995,153940.0,8600000.0
2011-10-18,8770,8946,8695,8946,46555,153510.0,8600000.0
2011-10-19,9071,9221,8820,8971,56158,153940.0,8600000.0
2011-10-20,9046,9146,8545,8545,74829,146630.0,8600000.0
2011-10-21,8720,9171,8670,9071,86574,155660.0,8600000.0
2011-10-24,9271,10123,9271,9773,357169,167700.0,8600000.0
2011-10-25,9748,9773,9547,9573,80453,164260.0,8600000.0
2011-10-26,9422,10174,9372,10074,122857,172860.0,8600000.0
2011-10-27,10174,10224,9697,9748,88751,167270.0,8600000.0
2011-10-28,9998,9998,9297,9523,81102,163400.0,8600000.0
2011-10-31,9522,9723,9096,9372,128554,160820.0,8600000.0
2011-11-01,9121,9422,9121,9422,73539,161680.0,8600000.0
2011-11-02,9196,9522,9121,9523,78164,163400.0,8600000.0
2011-11-03,9497,9522,9171,9172,51024,157380.0,8600000.0
2011-11-04,9422,9748,9297,9698,96933,166410.0,8600000.0
2011-11-07,9748,9748,9397,9498,41227,162970.0,8600000.0
2011-11-08,9522,9723,9322,9347,27601,160390.0,8600000.0
2011-11-09,9547,9547,9221,9422,28344,161680.0,8600000.0
2011-11-10,9071,9171,8720,8796,82500,150930.0,8600000.0
2011-11-11,9021,9196,8896,9097,50835,156090.0,8600000.0
2011-11-14,9246,9823,9221,9623,101538,165120.0,8600000.0
2011-11-15,9723,9898,9597,9623,84810,165120.0,8600000.0
2011-11-16,9672,9873,9497,9573,63522,164260.0,8600000.0
2011-11-17,9572,9773,9547,9748,41387,167270.0,8600000.0
2011-11-18,9597,9773,9522,9648,59107,165550.0,8600000.0
2011-11-21,9697,9773,9497,9723,60633,166840.0,8600000.0
2011-11-22,9672,10274,9597,10249,208136,175870.0,8600000.0
2011-11-23,10424,10424,10098,10324,135818,177160.0,8600000.0
2011-11-24,10149,10474,10023,10099,76600,173290.0,8600000.0
2011-11-25,10023,10224,9647,9823,74026,168560.0,8600000.0
2011-11-28,9898,10048,9873,9999,40844,171570.0,8600000.0
2011-11-29,10174,10274,9898,10099,78790,173290.0,8600000.0
2011-11-30,10098,10098,9823,10074,50810,172860.0,8600000.0
2011-12-01,10274,10274,9898,9898,84380,169850.0,8600000.0
2011-12-02,9973,9973,9748,9924,35735,170280.0,8600000.0
2011-12-05,10023,10199,9923,10149,44439,174150.0,8600000.0
2011-12-06,10199,10324,9898,9924,57791,170280.0,8600000.0
2011-12-07,10023,10149,9898,10049,92716,172430.0,8600000.0
2011-12-08,10048,10073,9873,10049,38310,172430.0,8600000.0
2011-12-09,9923,10174,9873,10074,60701,172860.0,8600000.0
2011-12-12,10224,10224,9973,10049,53205,172430.0,8600000.0
2011-12-13,9973,10023,9848,10024,42614,172000.0,8600000.0
2011-12-14,9948,10048,9798,9848,42515,168990.0,8600000.0
2011-12-15,9773,9973,9748,9773,45416,167700.0,8600000.0
2011-12-16,9823,9923,9773,9873,28040,169420.0,8600000.0
2011-12-19,9873,10048,8946,9422,78433,161680.0,8600000.0
2011-12-20,9422,9622,9246,9272,42219,159100.0,8600000.0
2011-12-21,9497,9672,9447,9673,33977,165980.0,8600000.0
2011-12-22,9647,9848,9597,9648,14134,165550.0,8600000.0
2011-12-23,9697,9923,9647,9798,26221,168130.0,8600000.0
2011-12-26,9898,9898,9748,9823,12408,168560.0,8600000.0
2011-12-27,9823,9898,9622,9673,13825,165980.0,8600000.0
2011-12-28,9547,9723,9547,9723,7459,166840.0,8600000.0
2011-12-29,9748,9748,9547,9648,10605,165550.0,8600000.0
2012-01-02,9647,9773,9597,9748,16633,167270.0,8600000.0
2012-01-03,9823,9948,9748,9823,40377,168560.0,8600000.0
2012-01-04,9848,9923,9773,9924,15253,170280.0,8600000.0
2012-01-05,9923,9973,9848,9949,29639,170710.0,8600000.0
2012-01-06,9998,9998,9798,9924,39751,170280.0,8600000.0
2012-01-09,9998,10023,9697,9748,29539,167270.0,8600000.0
2012-01-10,9873,9948,9773,9773,24708,167700.0,8600000.0
2012-01-11,9848,9873,9547,9773,45333,167700.0,8600000.0
2012-01-12,9672,9773,9622,9723,36756,166840.0,8600000.0
2012-01-13,9672,9773,9622,9723,29052,166840.0,8600000.0
2012-01-16,9622,9672,9397,9523,20260,163400.0,8600000.0
2012-01-17,9522,9622,9322,9472,62791,162540.0,8600000.0
2012-01-18,9572,9572,9347,9523,28968,163400.0,8600000.0
2012-01-19,9647,9998,9472,9974,50939,171140.0,8600000.0
2012-01-20,10048,10123,9848,9848,36098,168990.0,8600000.0
2012-01-25,10023,10048,9848,9898,34141,169850.0,8600000.0
2012-01-26,9948,10149,9873,10099,46238,173290.0,8600000.0
2012-01-27,10098,10098,9873,9924,21170,170280.0,8600000.0
2012-01-30,9948,10023,9773,9949,31149,170710.0,8600000.0
2012-01-31,9798,9973,9798,9924,22369,170280.0,8600000.0
2012-02-01,9898,9998,9773,9924,49429,170280.0,8600000.0
2012-02-02,10048,10073,9898,10074,57245,172860.0,8600000.0
2012-02-03,10149,10474,10098,10450,138114,179310.0,8600000.0
2012-02-06,10524,10600,10249,10324,50327,177160.0,8600000.0
2012-02-07,10274,10700,10149,10199,79638,175010.0,8600000.0
2012-02-08,10149,10249,9948,10074,66520,172860.0,8600000.0
2012-02-09,10149,10199,9923,9999,38485,171570.0,8600000.0
2012-02-10,10023,10199,10023,10124,35150,173720.0,8600000.0
2012-02-13,10174,10249,9948,10099,42550,173290.0,8600000.0
2012-02-14,10149,10174,9923,9974,41196,171140.0,8600000.0
2012-02-15,10023,10224,9898,9999,53160,171570.0,8600000.0
2012-02-16,10023,10023,9572,9623,130364,165120.0,8600000.0
2012-02-17,9748,9823,9547,9773,48795,167700.0,8600000.0
2012-02-20,9823,9848,9597,9748,44702,167270.0,8600000.0
2012-02-21,9848,9923,9823,9848,41387,168990.0,8600000.0
2012-02-22,9898,9898,9697,9723,42467,166840.0,8600000.0
2012-02-23,9697,9697,9372,9397,97658,161250.0,8600000.0
2012-02-24,9472,9522,9347,9422,80574,161680.0,8600000.0
2012-02-27,9422,9472,9021,9147,133356,156950.0,8600000.0
2012-02-28,9171,9297,8946,9021,59997,154800.0,8600000.0
2012-02-29,9121,9372,9096,9322,62605,159960.0,8600000.0
2012-03-02,9397,9572,9246,9447,55088,162110.0,8600000.0
2012-03-05,9497,9497,9221,9247,36971,158670.0,8600000.0
2012-03-06,9271,9372,9046,9222,28675,158240.0,8600000.0
2012-03-07,9071,9422,9021,9422,17569,161680.0,8600000.0
2012-03-08,9422,9422,9297,9397,23590,161250.0,8600000.0
2012-03-09,9397,9472,9347,9422,16096,161680.0,8600000.0
2012-03-12,9497,9497,9221,9222,44130,158240.0,8600000.0
2012-03-13,9297,9497,9196,9247,135954,158670.0,8600000.0
2012-03-14,9372,9472,9221,9472,68587,162540.0,8600000.0
2012-03-15,9597,9597,9422,9573,106020,164260.0,8600000.0
2012-03-16,9622,9622,9397,9498,28575,162970.0,8600000.0
2012-03-19,9447,9672,9447,9548,46032,163830.0,8600000.0
2012-03-20,9672,9672,9547,9598,40889,164690.0,8600000.0
2012-03-21,9672,9923,9647,9823,122494,168560.0,8600000.0
2012-03-22,9798,9823,9647,9723,46317,166840.0,8600000.0
2012-03-23,9723,9723,9522,9598,35168,164690.0,8600000.0
2012-03-26,9597,9697,9422,9447,22951,162110.0,8600000.0
2012-03-27,9522,9622,9447,9548,23039,163830.0,8600000.0
2012-03-28,9597,9597,9196,9222,51960,158240.0,8600000.0
2012-03-29,9246,9246,8871,8921,52181,153080.0,8600000.0
2012-03-30,9071,9071,8820,8896,50181,152650.0,8600000.0
2012-04-02,8971,8971,8695,8771,67517,150500.0,8600000.0
2012-04-03,8820,8871,8745,8796,42363,150930.0,8600000.0
2012-04-04,8845,8845,8470,8520,55729,146200.0,8600000.0
2012-04-05,8445,8620,8369,8570,51995,147060.0,8600000.0
2012-04-06,8545,8595,8219,8320,114729,142760.0,8600000.0
2012-04-09,8269,8369,8144,8144,42083,139750.0,8600000.0
2012-04-10,8119,8294,8119,8169,43819,140180.0,8600000.0
2012-04-12,8119,8219,7993,8094,43644,138890.0,8600000.0
2012-04-13,8269,8645,8169,8570,80027,147060.0,8600000.0
2012-04-16,8470,8545,8419,8520,25462,146200.0,8600000.0
2012-04-17,8520,8695,8470,8520,43816,146200.0,8600000.0
2012-04-18,8645,8720,8545,8570,27831,147060.0,8600000.0
2012-04-19,8645,8645,8419,8520,34545,146200.0,8600000.0
2012-04-20,8470,8570,8445,8495,24917,145770.0,8600000.0
2012-04-23,8570,8570,8419,8420,17099,144480.0,8600000.0
2012-04-24,8419,8670,8344,8645,34154,148350.0,8600000.0
2012-04-25,8670,8820,8620,8671,27062,148780.0,8600000.0
2012-04-26,8720,8795,8445,8470,18531,145340.0,8600000.0
2012-04-27,8470,8670,8445,8570,10336,147060.0,8600000.0
2012-04-30,8620,8745,8570,8570,29865,147060.0,8600000.0
2012-05-02,8670,8670,8369,8470,38209,145340.0,8600000.0
2012-05-03,8495,8645,8470,8570,18984,147060.0,8600000.0
2012-05-04,8520,8645,8495,8570,9046,147060.0,8600000.0
2012-05-07,8445,8545,8394,8395,14899,144050.0,8600000.0
2012-05-08,8470,8845,8394,8846,76846,151790.0,8600000.0
2012-05-09,8820,8820,8620,8671,18262,148780.0,8600000.0
2012-05-10,8871,9221,8871,9122,126594,156520.0,8600000.0
2012-05-11,9121,9171,8921,9097,27321,156090.0,8600000.0
2012-05-14,9021,9021,8896,8996,16812,154370.0,8600000.0
2012-05-15,8845,8996,8720,8971,25086,153940.0,8600000.0
2012-05-16,8820,8971,8695,8846,22473,151790.0,8600000.0
2012-05-17,8845,9171,8720,9172,35589,157380.0,8600000.0
2012-05-18,9171,9171,8820,8896,61183,152650.0,8600000.0
2012-05-21,8820,8996,8570,8620,28064,147920.0,8600000.0
2012-05-22,8695,8795,8394,8570,54608,147060.0,8600000.0
2012-05-23,8620,8620,8394,8420,21044,144480.0,8600000.0
2012-05-24,8419,8720,8419,8620,18464,147920.0,8600000.0
2012-05-25,8620,8745,8495,8570,13555,147060.0,8600000.0
2012-05-29,8520,8620,8470,8570,24562,147060.0,8600000.0
2012-05-30,8570,8620,8470,8495,9825,145770.0,8600000.0
2012-05-31,8470,8570,8369,8570,14548,147060.0,8600000.0
2012-06-01,8520,8645,8419,8445,23485,144910.0,8600000.0
2012-06-04,8169,8269,7918,7969,33561,136740.0,8600000.0
2012-06-05,7843,8044,7818,7869,49163,135020.0,8600000.0
2012-06-07,8019,8219,7968,8119,31608,139320.0,8600000.0
2012-06-08,8119,8194,8019,8044,12699,138030.0,8600000.0
2012-06-11,8119,8294,8119,8169,21732,140180.0,8600000.0
2012-06-12,8094,8219,8044,8169,21447,140180.0,8600000.0
2012-06-13,8294,8394,8169,8270,36275,141900.0,8600000.0
2012-06-14,8319,8645,8294,8645,86007,148350.0,8600000.0
2012-06-15,8595,8620,8445,8520,24867,146200.0,8600000.0
2012-06-18,8645,8820,8595,8696,44176,149210.0,8600000.0
2012-06-19,8620,8795,8620,8721,22077,149640.0,8600000.0
2012-06-20,8745,8946,8695,8796,31700,150930.0,8600000.0
2012-06-21,8820,8871,8695,8871,22138,152220.0,8600000.0
2012-06-22,8670,8795,8670,8696,19396,149210.0,8600000.0
2012-06-25,8720,8745,8545,8620,14430,147920.0,8600000.0
2012-06-26,8545,8795,8545,8796,19965,150930.0,8600000.0
2012-06-27,8921,8921,8720,8871,28965,152220.0,8600000.0
2012-06-28,8795,8871,8695,8796,12794,150930.0,8600000.0
2012-06-29,8720,8770,8595,8771,13743,150500.0,8600000.0
2012-07-02,8795,8845,8620,8645,26358,148350.0,8600000.0
2012-07-03,8620,8795,8595,8645,20373,148350.0,8600000.0
2012-07-04,8645,8770,8620,8696,8755,149210.0,8600000.0
2012-07-05,8745,8896,8695,8821,31410,151360.0,8600000.0
2012-07-06,8820,9021,8770,8846,36397,151790.0,8600000.0
2012-07-09,8820,8820,8670,8721,18778,149640.0,8600000.0
2012-07-10,8645,8770,8545,8620,35877,147920.0,8600000.0
2012-07-11,8570,8570,8294,8345,49131,143190.0,8600000.0
2012-07-12,8294,8394,8194,8194,29029,140610.0,8600000.0
2012-07-13,8169,8269,8069,8270,30941,141900.0,8600000.0
2012-07-16,8269,8419,8169,8270,22576,141900.0,8600000.0
2012-07-17,8269,8620,8244,8520,38511,146200.0,8600000.0
2012-07-18,8645,8645,8294,8320,22826,142760.0,8600000.0
2012-07-19,8394,8520,8244,8320,19560,142760.0,8600000.0
2012-07-20,8344,8394,8169,8295,16299,142330.0,8600000.0
2012-07-23,8294,8294,8094,8119,17878,139320.0,8600000.0
2012-07-24,7968,8169,7843,8044,44562,138030.0,8600000.0
2012-07-25,7918,8044,7818,7994,16246,137170.0,8600000.0
2012-07-26,7993,8445,7993,8219,27479,141040.0,8600000.0
2012-07-27,8344,8520,8319,8420,18922,144480.0,8600000.0
2012-07-30,8470,8545,8319,8320,9890,142760.0,8600000.0
2012-07-31,8344,8595,8344,8595,22033,147490.0,8600000.0
2012-08-01,8595,8620,8369,8495,9594,145770.0,8600000.0
2012-08-02,8495,8520,8419,8420,9666,144480.0,8600000.0
2012-08-03,8344,8445,8269,8420,21897,144480.0,8600000.0
2012-08-06,8470,8620,8470,8620,21234,147920.0,8600000.0
2012-08-07,8620,9071,8495,8996,74804,154370.0,8600000.0
2012-08-08,8971,9046,8820,8821,23107,151360.0,8600000.0
2012-08-09,8820,9146,8820,9021,33993,154800.0,8600000.0
2012-08-10,8996,9096,8996,8996,11192,154370.0,8600000.0
2012-08-13,9096,9196,9021,9071,34458,155660.0,8600000.0
2012-08-14,9071,9171,9046,9122,15655,156520.0,8600000.0
2012-08-16,9246,9372,9196,9347,37672,160390.0,8600000.0
2012-08-17,9347,9422,9271,9422,31835,161680.0,8600000.0
2012-08-20,9221,9622,9121,9623,62821,165120.0,8600000.0
2012-08-21,9597,9823,9522,9648,84854,165550.0,8600000.0
2012-08-22,9697,9697,9372,9623,24391,165120.0,8600000.0
2012-08-23,9622,9697,9522,9623,30743,165120.0,8600000.0
2012-08-24,9572,9597,9347,9548,24070,163830.0,8600000.0
2012-08-27,9246,9246,8770,8946,96945,153510.0,8600000.0
2012-08-28,8896,9071,8770,8921,48659,153080.0,8600000.0
2012-08-29,8921,9171,8921,9172,50202,157380.0,8600000.0
2012-08-30,9297,9297,9021,9147,25116,156950.0,8600000.0
2012-08-31,9171,9246,9046,9071,26903,155660.0,8600000.0
2012-09-03,9071,9121,9021,9021,39174,154800.0,8600000.0
2012-09-04,9021,9071,8946,9071,25019,155660.0,8600000.0
2012-09-05,9096,9121,8971,9021,11686,154800.0,8600000.0
2012-09-06,9071,9121,9021,9046,20946,155230.0,8600000.0
2012-09-07,9171,9497,9171,9422,95406,161680.0,8600000.0
2012-09-10,9422,9697,9297,9347,50473,160390.0,8600000.0
2012-09-11,9347,9372,9246,9322,11524,159960.0,8600000.0
2012-09-12,9372,9497,9297,9322,20011,159960.0,8600000.0
2012-09-13,9397,9447,9246,9322,15599,159960.0,8600000.0
2012-09-14,9422,9497,9271,9397,27236,161250.0,8600000.0
2012-09-17,9522,9522,9322,9422,13613,161680.0,8600000.0
2012-09-18,9397,9472,9297,9347,20023,160390.0,8600000.0
2012-09-19,9347,9472,9196,9447,36578,162110.0,8600000.0
2012-09-20,9447,9447,9322,9372,7126,160820.0,8600000.0
2012-09-21,9397,9923,9397,9924,109754,170280.0,8600000.0
2012-09-24,9973,10374,9923,10224,95614,175440.0,8600000.0
2012-09-25,10199,10299,9923,10299,42792,176730.0,8600000.0
2012-09-26,10299,10299,10073,10099,19757,173290.0,8600000.0
2012-09-27,10048,10048,9823,9949,20261,170710.0,8600000.0
2012-09-28,10023,10123,9898,9898,22041,169850.0,8600000.0
2012-10-02,10023,10174,9898,10099,25122,173290.0,8600000.0
2012-10-04,10023,10775,10023,10725,85282,184040.0,8600000.0
2012-10-05,10725,11126,10625,11001,75122,188770.0,8600000.0
2012-10-08,11151,11326,11026,11026,63205,189200.0,8600000.0
2012-10-09,10976,11251,10875,11227,58036,192640.0,8600000.0
2012-10-10,11101,11577,10850,11402,91355,195650.0,8600000.0
2012-10-11,11402,11477,11126,11302,35319,193930.0,8600000.0
2012-10-12,11376,11402,11101,11202,28430,192210.0,8600000.0
2012-10-15,11151,11452,11076,11227,37342,192640.0,8600000.0
2012-10-16,11376,11402,11101,11252,36783,193070.0,8600000.0
2012-10-17,11176,11326,10850,11026,65795,189200.0,8600000.0
2012-10-18,11076,11326,10976,11202,39451,192210.0,8600000.0
2012-10-19,11126,11376,10875,11026,38616,189200.0,8600000.0
2012-10-22,10875,11903,10825,11878,97673,203820.0,8600000.0
2012-10-23,11928,12028,11577,11628,53710,199520.0,8600000.0
2012-10-24,11427,11727,11427,11728,54372,201240.0,8600000.0
2012-10-25,11828,11903,11627,11853,50191,203390.0,8600000.0
2012-10-26,11928,11953,11452,11602,27249,199090.0,8600000.0
2012-10-29,11577,11828,11226,11477,36147,196940.0,8600000.0
2012-10-30,11477,11853,11351,11678,29746,200380.0,8600000.0
2012-10-31,11702,12254,11702,12254,100985,210270.0,8600000.0
2012-11-01,12329,12529,12078,12530,110634,215000.0,8600000.0
2012-11-02,12529,12680,12279,12505,226502,214570.0,8600000.0
2012-11-05,12529,12930,12329,12906,72989,221450.0,8600000.0
2012-11-06,12905,13607,12805,13432,122590,230480.0,8600000.0
2012-11-07,13532,13582,11552,13432,100110,230480.0,8600000.0
2012-11-08,13055,13682,13055,13657,44336,234350.0,8600000.0
2012-11-09,13657,14033,13231,13983,39952,239940.0,8600000.0
2012-11-12,14133,14785,14033,14534,78317,249400.0,8600000.0
2012-11-13,14634,14634,14058,14509,43968,248970.0,8600000.0
2012-11-14,14534,14860,13607,13783,80316,236500.0,8600000.0
2012-11-15,13431,13983,13306,13983,68831,239940.0,8600000.0
2012-11-16,14033,14033,13080,13382,87794,229620.0,8600000.0
2012-11-19,13481,13782,13181,13557,133598,232630.0,8600000.0
2012-11-20,13832,14108,12629,13382,276366,229620.0,8600000.0
2012-11-21,13431,13431,13005,13382,86023,229620.0,8600000.0
2012-11-22,13607,13933,13557,13733,77551,235640.0,8600000.0
2012-11-23,13857,14283,13331,14159,135092,242950.0,8600000.0
2012-11-26,14534,14709,14083,14259,163056,244670.0,8600000.0
