칩스앤미디어(094360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-21,10850,10900,10650,10800,181055,80046.0,7411627.0
2017-07-24,10800,10800,10200,10250,195851,75969.0,7411627.0
2017-07-25,10250,10450,10100,10200,131895,75599.0,7411627.0
2017-07-26,10200,10350,10150,10200,72844,75599.0,7411627.0
2017-07-27,10400,10650,9980,9980,190353,73968.0,7411627.0
2017-07-28,9430,9440,8540,8540,821891,63295.0,7411627.0
2017-07-31,8430,8600,8030,8200,229943,60775.0,7411627.0
2017-08-01,8280,8400,8200,8200,117537,60775.0,7411627.0
2017-08-02,8200,8360,8180,8210,74983,60849.0,7411627.0
2017-08-03,8210,8290,7590,7650,244047,56699.0,7411627.0
2017-08-04,7720,7760,7610,7630,82985,56551.0,7411627.0
2017-08-07,7660,7930,7660,7770,85221,57588.0,7411627.0
2017-08-08,7780,8000,7670,8000,68990,59293.0,7411627.0
2017-08-09,7990,7990,7850,7860,45536,58255.0,7411627.0
2017-08-10,7760,7920,7640,7700,40386,57070.0,7411627.0
2017-08-11,7570,7700,7420,7420,74449,54994.0,7411627.0
2017-08-14,7420,7580,7390,7430,41711,55068.0,7411627.0
2017-08-16,7430,7490,7300,7320,59944,54253.0,7411627.0
2017-08-17,7380,7500,7380,7420,36103,54994.0,7411627.0
2017-08-18,7330,7640,7330,7510,31930,55661.0,7411627.0
2017-08-21,7510,7560,7450,7530,23294,55810.0,7411627.0
2017-08-22,7580,7960,7520,7830,111467,58033.0,7411627.0
2017-08-23,7830,7900,7630,7630,62373,56551.0,7411627.0
2017-08-24,7630,7780,7510,7600,23346,56328.0,7411627.0
2017-08-25,7670,7680,7550,7620,17505,56477.0,7411627.0
2017-08-28,7840,7840,7620,7770,28790,57588.0,7411627.0
2017-08-29,7800,7800,7620,7670,32617,56847.0,7411627.0
2017-08-30,7700,7780,7660,7710,21573,57144.0,7411627.0
2017-08-31,7710,7780,7640,7640,25095,56625.0,7411627.0
2017-09-01,7650,9600,7640,8530,2682140,63221.0,7411627.0
2017-09-04,8200,9220,8030,8560,1269597,63444.0,7411627.0
2017-09-05,8740,8760,8450,8450,212757,62628.0,7411627.0
2017-09-06,8420,8650,8210,8290,134081,61442.0,7411627.0
2017-09-07,8290,8530,8250,8260,114858,61220.0,7411627.0
2017-09-08,8350,8980,8320,8620,818595,63888.0,7411627.0
2017-09-11,8760,9270,8700,8840,512233,65519.0,7411627.0
2017-09-12,8990,9020,8660,8890,157218,65889.0,7411627.0
2017-09-13,8950,8980,8720,8910,126514,66038.0,7411627.0
2017-09-14,8930,9670,8900,9240,1065693,68483.0,7411627.0
2017-09-15,9300,9460,9210,9350,226396,69299.0,7411627.0
2017-09-18,9370,9500,9130,9150,214382,67816.0,7411627.0
2017-09-19,9160,9450,9130,9210,210919,68261.0,7411627.0
2017-09-20,9210,9280,8600,8630,199122,63962.0,7411627.0
2017-09-21,8630,8920,8500,8540,82186,63295.0,7411627.0
2017-09-22,8540,8700,8140,8180,119109,60627.0,7411627.0
2017-09-25,8190,8310,7900,7990,57835,59219.0,7411627.0
2017-09-26,7850,8100,7810,7970,48320,59071.0,7411627.0
2017-09-27,7950,8440,7950,8220,68701,60924.0,7411627.0
2017-09-28,8150,8330,8150,8200,31929,60775.0,7411627.0
2017-09-29,8200,8290,7980,8210,29378,60849.0,7411627.0
2017-10-10,8300,8380,8040,8060,49412,59738.0,7411627.0
2017-10-11,8010,8330,8010,8240,33102,61072.0,7411627.0
2017-10-12,8330,8360,8200,8200,28108,60775.0,7411627.0
2017-10-13,8240,8830,8010,8380,246963,62109.0,7411627.0
2017-10-16,8440,8440,8160,8290,66257,61442.0,7411627.0
2017-10-17,8340,8370,8130,8160,68646,60479.0,7411627.0
2017-10-18,8050,8100,7890,7910,92333,58626.0,7411627.0
2017-10-19,7810,8010,7800,7980,41251,59145.0,7411627.0
2017-10-20,7910,7990,7770,7800,55528,57811.0,7411627.0
2017-10-23,7770,7940,7770,7800,30459,57811.0,7411627.0
2017-10-24,7700,8290,7700,8120,116834,60182.0,7411627.0
2017-10-25,8200,8240,8020,8120,35337,60182.0,7411627.0
2017-10-26,8020,8280,7940,7970,43079,59071.0,7411627.0
2017-10-27,8040,8220,8000,8040,52458,59589.0,7411627.0
2017-10-30,8130,8130,7980,7990,26839,59219.0,7411627.0
2017-10-31,7920,8050,7830,7860,60639,58255.0,7411627.0
2017-11-01,7870,8120,7870,7910,26162,58626.0,7411627.0
2017-11-02,7910,8030,7840,7910,24255,58626.0,7411627.0
2017-11-03,7950,8030,7880,7880,25567,58404.0,7411627.0
2017-11-06,7810,7960,7810,7880,42533,58404.0,7411627.0
2017-11-07,7820,7940,7780,7790,26057,57737.0,7411627.0
2017-11-08,7790,7830,7710,7730,36499,57292.0,7411627.0
2017-11-09,7790,8250,7790,8250,176247,61146.0,7411627.0
2017-11-10,8220,8280,8010,8240,85194,61072.0,7411627.0
2017-11-13,8300,8450,8110,8400,91156,62258.0,7411627.0
2017-11-14,8440,8470,8320,8350,49386,61887.0,7411627.0
2017-11-15,8340,8560,8070,8200,75796,60775.0,7411627.0
2017-11-16,8200,8300,8050,8200,51753,60775.0,7411627.0
2017-11-17,8240,8600,8130,8400,75800,62258.0,7411627.0
2017-11-20,8450,8660,8410,8580,97506,63592.0,7411627.0
2017-11-21,8710,8750,8420,8480,115687,62851.0,7411627.0
2017-11-22,8430,9100,8270,9070,441404,67223.0,7411627.0
2017-11-23,9490,9950,9000,9260,778103,68632.0,7411627.0
2017-11-24,9260,9490,9170,9490,258500,70336.0,7411627.0
2017-11-27,9590,9800,9360,9450,171916,70040.0,7411627.0
2017-11-28,9390,9500,8950,8960,153436,66408.0,7411627.0
2017-11-29,8970,9170,8920,9150,71048,67816.0,7411627.0
2017-11-30,9170,9200,8800,8820,66664,65371.0,7411627.0
2017-12-01,8890,9100,8700,8920,56223,66112.0,7411627.0
2017-12-04,8850,9280,8820,9200,112743,68187.0,7411627.0
2017-12-05,9270,9280,9020,9130,83410,67668.0,7411627.0
2017-12-06,9080,9350,8870,8990,89218,66631.0,7411627.0
2017-12-07,9010,9040,8550,8640,94125,64036.0,7411627.0
2017-12-08,8640,8730,8270,8270,64380,61294.0,7411627.0
2017-12-11,8240,8490,8240,8300,45063,61517.0,7411627.0
2017-12-12,8300,8390,8020,8240,42775,61072.0,7411627.0
2017-12-13,8180,8310,8010,8300,34662,61517.0,7411627.0
2017-12-14,8300,8310,8160,8260,37645,61220.0,7411627.0
2017-12-15,8200,8340,8060,8120,47121,60182.0,7411627.0
2017-12-18,8100,8240,8040,8060,46083,59738.0,7411627.0
2017-12-19,8040,8100,7750,7790,81234,57737.0,7411627.0
2017-12-20,7840,7950,7670,7810,23642,57885.0,7411627.0
2017-12-21,7760,7810,7680,7760,32109,57514.0,7411627.0
2017-12-22,7760,7930,7760,7900,22578,58552.0,7411627.0
2017-12-26,7900,7950,7800,7860,29939,58255.0,7411627.0
2017-12-27,7860,8160,7860,8130,35317,60257.0,7411627.0
2017-12-28,8060,8200,8060,8200,28134,60775.0,7411627.0
2018-01-02,8170,8510,8150,8510,85269,63073.0,7411627.0
2018-01-03,8500,8540,8340,8370,61527,62035.0,7411627.0
2018-01-04,8400,8680,8400,8640,95606,64036.0,7411627.0
2018-01-05,8740,8830,8620,8670,91736,64259.0,7411627.0
2018-01-08,8860,8930,8720,8810,97129,65296.0,7411627.0
2018-01-09,8750,11300,8750,10550,4481457,78193.0,7411627.0
2018-01-10,10450,10550,9970,10550,999652,78193.0,7411627.0
2018-01-11,10550,11050,10050,10150,1004686,75228.0,7411627.0
2018-01-12,10200,10250,9730,9900,436419,73375.0,7411627.0
2018-01-15,9900,10450,9860,10050,406303,74487.0,7411627.0
2018-01-16,10200,10550,10000,10050,324152,74487.0,7411627.0
2018-01-17,10050,10750,9740,10650,432578,78934.0,7411627.0
2018-01-18,10650,10800,10350,10400,236501,77081.0,7411627.0
2018-01-19,10550,11150,10200,10350,465341,76710.0,7411627.0
2018-01-22,10400,10400,9960,10050,207639,74487.0,7411627.0
2018-01-23,10200,10500,10000,10400,221199,77081.0,7411627.0
2018-01-24,10500,10850,10200,10650,403707,78934.0,7411627.0
2018-01-25,10850,12050,10800,11500,2238948,85234.0,7411627.0
2018-01-26,11850,12200,11450,11550,1178470,85604.0,7411627.0
2018-01-29,11550,11600,11100,11200,462903,83010.0,7411627.0
2018-01-30,11200,11250,10750,11150,302080,82640.0,7411627.0
2018-01-31,10900,11300,10700,10900,282185,80787.0,7411627.0
2018-02-01,10200,10650,9990,10500,751255,77822.0,7411627.0
2018-02-02,10500,10600,10000,10100,262112,74857.0,7411627.0
2018-02-05,9800,10050,9600,9600,191658,71152.0,7411627.0
2018-02-06,8990,9470,8690,9400,251866,69669.0,7411627.0
2018-02-07,9610,9720,8940,8940,211068,66260.0,7411627.0
2018-02-08,8900,9270,8850,9180,121783,68039.0,7411627.0
2018-02-09,8770,8980,8770,8830,119992,65445.0,7411627.0
2018-02-12,8860,8930,8760,8840,81816,65519.0,7411627.0
2018-02-13,8910,8980,8500,8500,86238,62999.0,7411627.0
2018-02-14,8500,8730,8500,8620,54061,63888.0,7411627.0
2018-02-19,8850,8900,8710,8900,60173,65963.0,7411627.0
2018-02-20,8870,9470,8870,9250,173644,68558.0,7411627.0
2018-02-21,9350,9350,9150,9170,46732,67965.0,7411627.0
2018-02-22,9200,9350,9140,9150,72881,67816.0,7411627.0
2018-02-23,9250,9250,9130,9130,40548,67668.0,7411627.0
2018-02-26,9100,11300,9070,9780,4400460,72486.0,7411627.0
2018-02-27,9640,9660,9370,9400,672826,69669.0,7411627.0
2018-02-28,9550,9630,9040,9070,438484,67223.0,7411627.0
2018-03-02,9010,9170,8870,8980,130185,66556.0,7411627.0
2018-03-05,9000,9380,8900,9130,257281,67668.0,7411627.0
2018-03-06,9240,9270,9070,9100,97430,67446.0,7411627.0
2018-03-07,9190,9390,9070,9220,167265,68335.0,7411627.0
2018-03-08,9330,9360,9200,9290,97504,68854.0,7411627.0
2018-03-09,9300,9490,9260,9410,150210,69743.0,7411627.0
2018-03-12,9500,9760,9350,9660,217327,71596.0,7411627.0
2018-03-13,9610,9640,9500,9590,100897,71078.0,7411627.0
2018-03-14,9540,9580,9330,9570,68069,70929.0,7411627.0
2018-03-15,9650,9760,9440,9440,170201,69966.0,7411627.0
2018-03-16,9440,9670,9330,9340,77003,69225.0,7411627.0
2018-03-19,9420,9420,8930,8970,138832,66482.0,7411627.0
2018-03-20,8800,8830,8680,8800,121383,65222.0,7411627.0
2018-03-21,8730,8770,8320,8350,252950,61887.0,7411627.0
2018-03-22,8370,8580,8300,8300,92868,61517.0,7411627.0
2018-03-23,8060,8100,7750,7770,178949,57588.0,7411627.0
2018-03-26,7670,8380,7570,8110,170617,60108.0,7411627.0
2018-03-27,8130,8280,8090,8160,63258,60479.0,7411627.0
2018-03-28,8110,8110,7850,7870,78034,58330.0,7411627.0
2018-03-29,7870,8070,7870,7900,48368,58552.0,7411627.0
2018-03-30,8040,8130,7900,7990,44415,59219.0,7411627.0
2018-04-02,8000,8050,7800,7810,50497,57885.0,7411627.0
2018-04-03,7610,7810,7570,7750,35623,57440.0,7411627.0
2018-04-04,7850,7850,7500,7500,86271,55587.0,7411627.0
2018-04-05,7670,7670,7500,7600,30663,56328.0,7411627.0
2018-04-06,7580,7800,7540,7610,43080,56402.0,7411627.0
2018-04-09,7520,7600,7370,7400,60307,54846.0,7411627.0
2018-04-10,7390,7490,7090,7120,95685,52771.0,7411627.0
2018-04-11,7160,7410,7120,7410,49950,54920.0,7411627.0
2018-04-12,7410,7600,7260,7590,35141,56254.0,7411627.0
2018-04-13,7590,7890,7550,7740,55637,57366.0,7411627.0
2018-04-16,7780,7790,7640,7700,43952,57070.0,7411627.0
2018-04-17,7800,7960,7550,7920,58816,58700.0,7411627.0
2018-04-18,7960,7990,7750,7790,55817,57737.0,7411627.0
2018-04-19,7740,7790,7580,7650,39973,56699.0,7411627.0
2018-04-20,7560,7730,7560,7730,27067,57292.0,7411627.0
2018-04-23,7730,7760,7630,7630,43038,56551.0,7411627.0
2018-04-24,7630,7690,7580,7680,35241,56921.0,7411627.0
2018-04-25,7520,7700,7420,7560,65789,56032.0,7411627.0
2018-04-26,7560,7700,7510,7670,24187,56847.0,7411627.0
2018-04-27,7610,7630,7540,7600,31139,56328.0,7411627.0
2018-04-30,7520,7520,7310,7330,53582,54327.0,7411627.0
2018-05-02,7160,7330,7100,7150,95005,52993.0,7411627.0
2018-05-03,7150,7390,7140,7320,34726,54253.0,7411627.0
2018-05-04,7320,7390,7260,7260,48463,53808.0,7411627.0
2018-05-08,7270,7340,7000,7020,56108,52030.0,7411627.0
2018-05-09,6820,7080,6810,6980,80904,51733.0,7411627.0
2018-05-10,6910,7140,6880,7110,64380,52697.0,7411627.0
2018-05-11,7110,7340,6940,7260,32096,53808.0,7411627.0
2018-05-14,7260,7410,7260,7270,57391,53883.0,7411627.0
2018-05-15,7300,7390,7250,7250,22219,53734.0,7411627.0
2018-05-16,7260,7330,7050,7080,44776,52474.0,7411627.0
2018-05-17,7010,7300,7010,7130,27220,52845.0,7411627.0
2018-05-18,7080,7780,7080,7520,129141,55735.0,7411627.0
2018-05-21,7420,7570,7370,7400,23896,54846.0,7411627.0
2018-05-23,7350,7470,7240,7250,31938,53734.0,7411627.0
2018-05-24,7260,7640,7260,7580,53304,56180.0,7411627.0
2018-05-25,7440,7630,7360,7620,40168,56477.0,7411627.0
2018-05-28,7620,7620,7100,7400,62666,54846.0,7411627.0
2018-05-29,7410,7550,7290,7450,41972,55217.0,7411627.0
2018-05-30,7450,7700,7340,7420,46546,54994.0,7411627.0
2018-05-31,7420,7500,7270,7300,31269,54105.0,7411627.0
2018-06-01,7300,7430,7290,7360,28850,54550.0,7411627.0
2018-06-04,7320,7580,7320,7500,31894,55587.0,7411627.0
2018-06-05,7540,7560,7420,7530,19480,55810.0,7411627.0
2018-06-07,7560,7640,7450,7530,27738,55810.0,7411627.0
2018-06-08,7510,7680,7500,7600,33860,56328.0,7411627.0
2018-06-11,7600,7600,7430,7540,23494,55884.0,7411627.0
2018-06-12,7480,7570,7390,7500,34351,55587.0,7411627.0
2018-06-14,7500,7550,7300,7360,41085,54550.0,7411627.0
2018-06-15,7360,8330,7340,7820,468021,57959.0,7411627.0
2018-06-18,7790,8100,7700,7930,164173,58774.0,7411627.0
2018-06-19,8000,8000,7610,7660,75064,56773.0,7411627.0
2018-06-20,7560,8270,7530,8150,138580,60405.0,7411627.0
2018-06-21,8240,8240,7850,7900,99232,58552.0,7411627.0
2018-06-22,8000,8410,7860,8390,235149,62184.0,7411627.0
2018-06-25,8390,8880,8250,8820,292717,65371.0,7411627.0
2018-06-26,8810,9220,8590,9200,241265,68187.0,7411627.0
2018-06-27,9290,10950,9290,9760,2243817,72337.0,7411627.0
2018-06-28,9770,10350,9500,10050,609988,74487.0,7411627.0
2018-06-29,10000,10000,8450,8500,1037836,62999.0,7411627.0
2018-07-02,8400,8640,8210,8270,218856,61294.0,7411627.0
2018-07-03,8270,8680,7800,7890,365044,58478.0,7411627.0
2018-07-04,7720,8590,7720,8390,436462,62184.0,7411627.0
2018-07-05,8380,8380,7910,8040,141677,59589.0,7411627.0
2018-07-06,8030,8170,7660,7760,191132,57514.0,7411627.0
2018-07-09,7770,7770,7340,7370,168321,54624.0,7411627.0
2018-07-10,7380,7600,7380,7460,133019,55291.0,7411627.0
2018-07-11,7430,7450,7300,7300,77525,54105.0,7411627.0
2018-07-12,7310,7370,7250,7320,63724,54253.0,7411627.0
2018-07-13,7320,7550,7300,7440,83952,55143.0,7411627.0
2018-07-16,7450,7650,7450,7480,51095,55439.0,7411627.0
2018-07-17,7480,7820,7480,7710,93072,57144.0,7411627.0
2018-07-18,7780,7950,7600,7650,122405,56699.0,7411627.0
2018-07-19,7660,7740,7400,7460,77764,55291.0,7411627.0
2018-07-20,7380,7460,7260,7300,98440,54105.0,7411627.0
2018-07-23,7200,7310,6910,6960,81567,51585.0,7411627.0
2018-07-24,6810,7110,6810,6990,52155,51807.0,7411627.0
2018-07-25,6970,7070,6870,6900,50308,51140.0,7411627.0
2018-07-26,6900,7410,6860,7080,105569,52474.0,7411627.0
2018-07-27,7110,7410,7110,7370,70019,54624.0,7411627.0
2018-07-30,7400,7420,7220,7370,30666,54624.0,7411627.0
2018-07-31,7370,7520,7320,7450,42649,55217.0,7411627.0
2018-08-01,7540,7540,7330,7420,37200,54994.0,7411627.0
2018-08-02,7330,7890,7330,7730,229960,57292.0,7411627.0
2018-08-03,7730,7830,7550,7710,67282,57144.0,7411627.0
2018-08-06,7890,7890,7640,7670,45132,56847.0,7411627.0
2018-08-07,7620,8150,7540,8100,228401,60034.0,7411627.0
2018-08-08,8110,8980,8100,8240,1569644,61072.0,7411627.0
2018-08-09,8400,9230,8280,8300,899961,61517.0,7411627.0
2018-08-10,8280,8280,7850,7920,181511,58700.0,7411627.0
2018-08-13,7760,7920,7590,7740,132020,57366.0,7411627.0
2018-08-14,7690,7960,7690,7750,82040,57440.0,7411627.0
2018-08-16,7600,7770,7500,7750,61906,57440.0,7411627.0
2018-08-17,7720,8200,7720,7870,78286,58330.0,7411627.0
2018-08-20,7890,8090,7880,7970,45853,59071.0,7411627.0
2018-08-21,7970,8060,7900,8000,73687,59293.0,7411627.0
2018-08-22,8000,8520,8000,8300,361611,61517.0,7411627.0
2018-08-23,8490,8540,8160,8280,152503,61368.0,7411627.0
2018-08-24,8290,8550,8220,8290,166921,61442.0,7411627.0
2018-08-27,8200,8290,8090,8230,84559,60998.0,7411627.0
2018-08-28,8210,8400,8080,8400,142674,62258.0,7411627.0
2018-08-29,8490,8490,8230,8250,148300,61146.0,7411627.0
2018-08-30,8260,8400,8100,8130,111851,60257.0,7411627.0
2018-08-31,8130,8230,8100,8130,67982,60289.0,7415627.0
2018-09-03,8120,8230,8070,8140,59538,60363.0,7415627.0
2018-09-04,8150,8280,8140,8180,74392,60660.0,7415627.0
2018-09-05,8180,8320,8170,8170,85589,60586.0,7415627.0
2018-09-06,8170,8190,8050,8150,59034,60437.0,7415627.0
2018-09-07,8150,8150,7940,7950,76907,58954.0,7415627.0
2018-09-10,7950,8010,7810,7820,33845,57990.0,7415627.0
2018-09-11,7820,8090,7800,8000,80001,59325.0,7415627.0
2018-09-12,8100,9000,7970,8110,842177,60141.0,7415627.0
2018-09-13,8080,8250,8080,8180,71948,60660.0,7415627.0
2018-09-14,8200,8250,8130,8130,63109,60289.0,7415627.0
2018-09-17,8130,8210,8070,8140,76734,60363.0,7415627.0
2018-09-18,8140,8230,8080,8220,70972,60956.0,7415627.0
2018-09-19,8280,8390,8060,8090,110611,59992.0,7415627.0
2018-09-20,8030,8140,7960,7960,74913,59028.0,7415627.0
2018-09-21,7920,8030,7900,7970,26600,59103.0,7415627.0
2018-09-27,7970,8060,7900,7960,24169,59028.0,7415627.0
2018-09-28,7900,7930,7600,7690,72262,57026.0,7415627.0
2018-10-01,7800,7800,7400,7400,67406,54876.0,7415627.0
2018-10-02,7400,7450,7210,7320,61649,54282.0,7415627.0
2018-10-04,7340,7350,7110,7220,38036,53541.0,7415627.0
2018-10-05,7120,7340,6980,6980,56172,51761.0,7415627.0
2018-10-08,6890,7550,6890,7160,66438,53096.0,7415627.0
2018-10-10,7160,7240,6960,6970,50149,51687.0,7415627.0
2018-10-11,6700,6950,6520,6530,93766,48424.0,7415627.0
2018-10-12,6260,6730,6260,6620,46658,49091.0,7415627.0
2018-10-15,6550,6850,6550,6680,27280,49536.0,7415627.0
2018-10-16,6630,6950,6630,6860,31460,50871.0,7415627.0
2018-10-17,7050,7190,6950,6950,23691,51539.0,7415627.0
2018-10-18,7000,7130,6840,6910,11084,51242.0,7415627.0
2018-10-19,6910,6910,6700,6900,20669,51168.0,7415627.0
2018-10-22,7080,7080,6870,6910,33242,51242.0,7415627.0
2018-10-23,6910,7030,6760,6770,26825,50204.0,7415627.0
2018-10-24,6720,6900,6430,6470,45965,47979.0,7415627.0
2018-10-25,6120,6630,6060,6420,80998,47608.0,7415627.0
2018-10-26,6450,6540,6040,6180,51886,45829.0,7415627.0
2018-10-29,6000,6300,5690,5690,82064,42195.0,7415627.0
2018-10-30,5560,5980,5560,5850,61738,43381.0,7415627.0
2018-10-31,5850,5950,5770,5880,29502,43604.0,7415627.0
2018-11-01,5890,6300,5890,6200,26803,45977.0,7415627.0
2018-11-02,6200,6500,6200,6440,57557,47757.0,7415627.0
2018-11-05,6400,6450,6260,6440,19684,47757.0,7415627.0
2018-11-06,6630,6630,6270,6440,27942,47757.0,7415627.0
2018-11-07,6530,6530,6190,6350,26433,47089.0,7415627.0
2018-11-08,6380,6970,6380,6580,217642,48795.0,7415627.0
2018-11-09,6580,6760,6500,6660,52407,49388.0,7415627.0
2018-11-12,6610,6660,6520,6660,23614,49388.0,7415627.0
2018-11-13,6510,6650,6480,6640,23594,49240.0,7415627.0
2018-11-14,6610,6730,6540,6550,16609,48572.0,7415627.0
2018-11-15,6550,6700,6480,6510,22970,48276.0,7415627.0
2018-11-16,6550,6690,6510,6570,37064,48721.0,7415627.0
2018-11-19,6570,6860,6500,6860,43497,50871.0,7415627.0
2018-11-20,6810,6810,6650,6730,25489,49907.0,7415627.0
2018-11-21,6620,6750,6600,6680,14363,49536.0,7415627.0
2018-11-22,6750,6800,6630,6700,19696,49685.0,7415627.0
2018-11-23,6640,6750,6470,6470,22252,47979.0,7415627.0
2018-11-26,6420,6790,6400,6770,54291,50204.0,7415627.0
2018-11-27,6880,6880,6590,6720,37629,49833.0,7415627.0
2018-11-28,6720,6870,6660,6730,65606,49907.0,7415627.0
2018-11-29,6850,7920,6600,6610,1278781,49017.0,7415627.0
2018-11-30,6540,6670,6410,6410,165787,47534.0,7415627.0
2018-12-03,6410,6640,6260,6570,111163,48721.0,7415627.0
2018-12-04,6570,6660,6520,6630,48151,49166.0,7415627.0
2018-12-05,6520,6920,6520,6850,176296,50797.0,7415627.0
2018-12-06,6850,6850,6500,6520,60261,48350.0,7415627.0
2018-12-07,6680,6680,6550,6610,27089,49017.0,7415627.0
2018-12-10,6410,6650,6350,6420,32858,47608.0,7415627.0
2018-12-11,6400,6510,6230,6230,38226,46199.0,7415627.0
2018-12-12,6300,6440,6280,6320,18764,46867.0,7415627.0
2018-12-13,6340,6480,6340,6430,15815,47682.0,7415627.0
2018-12-14,6430,6500,6150,6290,18605,46644.0,7415627.0
2018-12-17,6400,6400,6090,6150,29772,45606.0,7415627.0
2018-12-18,6020,6200,6000,6100,30154,45235.0,7415627.0
2018-12-19,6100,6410,6080,6370,45950,47238.0,7415627.0
2018-12-20,6270,6360,6090,6220,23532,46125.0,7415627.0
2018-12-21,6150,6300,6090,6220,23189,46125.0,7415627.0
2018-12-24,6130,6200,6000,6020,28218,44642.0,7415627.0
2018-12-26,5900,5950,5640,5750,61772,42640.0,7415627.0
2018-12-27,5820,5950,5750,5750,21207,42640.0,7415627.0
2018-12-28,5780,6640,5780,6390,193480,47386.0,7415627.0
2019-01-02,6520,6860,6490,6670,124279,49462.0,7415627.0
2019-01-03,6630,6980,6630,6710,141840,49759.0,7415627.0
2019-01-04,6720,6910,6610,6900,69966,51168.0,7415627.0
2019-01-07,7050,7400,6900,7200,198856,53393.0,7415627.0
2019-01-08,7290,7290,6840,6980,121173,51761.0,7415627.0
2019-01-09,6910,7030,6770,6770,67704,50204.0,7415627.0
2019-01-10,6770,6990,6750,6920,38359,51316.0,7415627.0
2019-01-11,6920,6980,6750,6810,36970,50500.0,7415627.0
2019-01-14,6820,6830,6580,6690,51830,49611.0,7415627.0
2019-01-15,6700,6840,6680,6780,35229,50278.0,7415627.0
2019-01-16,6810,6830,6680,6750,34982,50055.0,7415627.0
2019-01-17,6740,6860,6540,6680,81724,49536.0,7415627.0
2019-01-18,6680,7080,6640,7050,106889,52280.0,7415627.0
2019-01-21,7130,7160,6960,7000,40838,51909.0,7415627.0
2019-01-22,6970,6970,6800,6800,33570,50426.0,7415627.0
2019-01-23,6800,7190,6720,6850,69005,50797.0,7415627.0
2019-01-24,6920,6940,6740,6870,28460,50945.0,7415627.0
2019-01-25,6950,6950,6760,6870,33168,50945.0,7415627.0
2019-01-28,6900,7050,6870,6910,49894,51242.0,7415627.0
2019-01-29,6910,6910,6740,6800,57380,50426.0,7415627.0
2019-01-30,6790,6840,6720,6780,49244,50278.0,7415627.0
2019-01-31,6750,7250,6750,6930,211502,51390.0,7415627.0
2019-02-01,6980,7140,6860,7130,138545,52873.0,7415627.0
2019-02-07,7230,7270,7030,7200,60822,53393.0,7415627.0
2019-02-08,7110,7210,7060,7210,35855,53467.0,7415627.0
2019-02-11,7320,7400,7070,7120,75630,52799.0,7415627.0
2019-02-12,7150,7330,7000,7210,76786,53467.0,7415627.0
2019-02-13,7220,7530,7220,7470,103891,55395.0,7415627.0
2019-02-14,7430,7700,7410,7560,137982,56062.0,7415627.0
2019-02-15,7510,7580,7440,7520,47052,55766.0,7415627.0
2019-02-18,7630,8250,7490,7770,428461,57619.0,7415627.0
2019-02-19,7760,7820,7430,7450,117245,55246.0,7415627.0
2019-02-20,7480,7600,7470,7520,42322,55766.0,7415627.0
2019-02-21,7520,7580,7450,7460,26252,55321.0,7415627.0
2019-02-22,7510,7550,7240,7290,89560,54060.0,7415627.0
2019-02-25,7310,7430,7310,7320,29734,54282.0,7415627.0
2019-02-26,7330,7350,7140,7150,48929,53022.0,7415627.0
2019-02-27,7150,7220,7080,7130,22887,52873.0,7415627.0
2019-02-28,7090,7480,7030,7030,118050,52132.0,7415627.0
2019-03-04,7060,7250,6950,7140,35783,52948.0,7415627.0
2019-03-05,7110,7210,6990,7060,40940,52354.0,7415627.0
2019-03-06,7040,7150,6980,7030,17843,52132.0,7415627.0
2019-03-07,7280,8670,7190,7340,3653529,54431.0,7415627.0
2019-03-08,7390,7470,7250,7350,302399,54505.0,7415627.0
2019-03-11,7320,7440,7060,7060,207363,52354.0,7415627.0
2019-03-12,7060,7200,7040,7140,183188,52948.0,7415627.0
2019-03-13,7170,7230,7020,7180,159334,53244.0,7415627.0
2019-03-14,7180,7250,7130,7190,106694,53318.0,7415627.0
2019-03-15,7250,7260,7040,7090,166053,52577.0,7415627.0
2019-03-18,7200,7200,7090,7130,58504,52873.0,7415627.0
2019-03-19,7200,7250,7120,7250,132341,53763.0,7415627.0
2019-03-20,7440,7510,7210,7230,314274,53615.0,7415627.0
2019-03-21,7240,7580,7200,7560,383270,56062.0,7415627.0
2019-03-22,7630,7640,7360,7400,200862,54876.0,7415627.0
2019-03-25,7250,7350,7070,7070,175596,52428.0,7415627.0
2019-03-26,7130,7230,7070,7220,86671,53541.0,7415627.0
2019-03-27,7230,7700,7220,7480,338039,55469.0,7415627.0
2019-03-28,7600,8180,7490,7890,1594290,58509.0,7415627.0
2019-03-29,7950,7980,7700,7870,275467,58361.0,7415627.0
2019-04-01,7870,8110,7760,8070,325847,59844.0,7415627.0
2019-04-02,8070,8280,7900,7910,393489,58658.0,7415627.0
2019-04-03,8070,10250,8070,10250,7801325,76010.0,7415627.0
2019-04-04,10500,10600,10000,10350,1900814,76752.0,7415627.0
2019-04-05,10300,10850,10150,10450,1638825,77493.0,7415627.0
2019-04-08,10600,10600,9940,9960,980710,73860.0,7415627.0
2019-04-09,10050,10200,9640,9940,808022,73711.0,7415627.0
2019-04-10,9800,10500,9730,10050,901207,74527.0,7415627.0
2019-04-11,10200,12100,10150,10650,6317008,78976.0,7415627.0
2019-04-12,10600,10800,10500,10800,356797,80089.0,7415627.0
2019-04-15,10850,10900,10750,10900,258082,80830.0,7415627.0
2019-04-16,10800,10900,10700,10700,302111,79347.0,7415627.0
