바른손(018700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-03-31,8788,9630,8497,9631,2297268,13492.0,39682928.0
2003-04-01,9927,10782,9359,10769,3189251,15080.0,39682928.0
2003-04-02,11896,11896,10199,10477,7077824,14683.0,39682928.0
2003-04-03,10748,11312,9616,9893,3531582,13889.0,39682928.0
2003-04-04,10198,11040,10198,10186,3046367,14286.0,39682928.0
2003-04-07,10475,10766,9907,10186,4237824,14286.0,39682928.0
2003-04-08,9907,10475,9617,10186,2719580,14286.0,39682928.0
2003-04-09,10204,11336,10204,11323,8067209,15873.0,39682928.0
2003-04-10,11904,12469,11336,11323,8499982,15873.0,39682928.0
2003-04-11,11627,11904,10771,11323,5750920,15873.0,39682928.0
2003-04-14,11616,12457,11616,12462,9287039,17460.0,39682928.0
2003-04-15,13039,13881,12457,12462,8040722,17460.0,39682928.0
2003-04-16,12738,13594,12461,13017,5536145,18254.0,39682928.0
2003-04-17,12738,13029,12461,13017,2180175,18254.0,39682928.0
2003-04-18,13010,13575,12447,12724,4132078,17857.0,39682928.0
2003-04-21,12748,13039,12184,12462,2923289,17460.0,39682928.0
2003-04-22,12447,12737,12169,12724,1748228,17857.0,39682928.0
2003-04-23,13006,13297,11877,11878,3932354,16667.0,39682928.0
2003-04-24,11886,12176,11045,11032,2067160,15476.0,39682928.0
2003-04-25,10766,11040,9907,10186,2955850,14286.0,39682928.0
2003-04-28,9325,10457,9325,9893,1575005,13889.0,39682928.0
2003-04-29,10199,10764,10199,10477,1858102,14683.0,39682928.0
2003-04-30,10490,10764,10199,10477,1282181,14683.0,39682928.0
2003-05-02,10482,11614,10482,11616,8000486,16270.0,39682928.0
2003-05-06,12737,12737,12737,12724,754436,17857.0,39682928.0
2003-05-07,14161,14161,13029,13017,10452444,18254.0,39682928.0
2003-05-09,12748,13039,11893,12462,3324884,17460.0,39682928.0
2003-05-12,13010,13301,12447,12724,3144178,17857.0,39682928.0
2003-05-13,12730,13021,11601,12170,3076763,17064.0,39682928.0
2003-05-14,11913,13613,11913,13600,5794903,19048.0,39682928.0
2003-05-15,13316,13881,12457,12462,5268712,17460.0,39682928.0
2003-05-16,12481,13886,12481,13600,6665652,19048.0,39682928.0
2003-05-19,13321,14742,13045,13600,7565369,19048.0,39682928.0
2003-05-20,13309,14715,13309,14154,6871900,19841.0,39682928.0
2003-05-21,14161,14725,13029,13017,5980955,18254.0,39682928.0
2003-05-22,13036,14442,12472,14447,15808406,20238.0,39682928.0
2003-05-23,16135,16135,16135,16139,1390379,22619.0,39682928.0
2003-05-26,17844,17844,17844,17832,390104,25000.0,39682928.0
2003-05-27,19829,19829,18970,19816,4861249,27778.0,39682928.0
2003-05-28,22076,22076,22076,22063,784285,30953.0,39682928.0
2003-05-29,24645,24645,24645,24632,525132,34524.0,39682928.0
2003-05-30,27468,27468,21814,21801,42093476,30556.0,39682928.0
2003-06-02,21511,22075,19246,19525,37077929,27381.0,39682928.0
2003-06-03,20100,21814,19826,21801,8762745,30556.0,39682928.0
2003-06-04,22075,22644,19246,19525,19134709,27381.0,39682928.0
2003-06-05,19829,20393,18970,19816,5698884,27778.0,39682928.0
2003-06-09,17553,17553,17553,17539,380786,24603.0,39682928.0
2003-06-10,16988,19526,16697,17539,34659092,24603.0,39682928.0
2003-06-11,17839,18972,16417,16985,16859197,23810.0,39682928.0
2003-06-12,15015,17279,15015,15293,40740450,21429.0,39682928.0
2003-06-13,15282,15559,13585,13863,10442592,19445.0,39682928.0
2003-06-16,13862,14717,13020,13863,9491452,19445.0,39682928.0
2003-06-17,14176,15306,14176,15293,14549540,21429.0,39682928.0
2003-06-18,16143,16985,15852,16985,25502425,23810.0,39682928.0
2003-06-19,17836,18969,17563,18970,8427779,26588.0,39682928.0
2003-06-20,21252,21252,17002,17277,32246323,24207.0,39682928.0
2003-06-23,17531,19245,17531,19233,16293912,26984.0,39682928.0
2003-06-24,20124,20965,18137,18124,24376190,25397.0,39682928.0
2003-06-25,17856,20121,17856,20108,35228944,28175.0,39682928.0
2003-06-26,20958,22367,19262,19816,40366742,27778.0,39682928.0
2003-06-27,20651,20942,18390,19233,11850288,26984.0,39682928.0
2003-06-30,19825,20098,18692,18970,9921590,28304.0,42244528.0
2003-07-01,18952,21216,18677,21217,24820277,31683.0,42244528.0
2003-07-02,22363,23219,21234,21509,26654002,32106.0,42244528.0
2003-07-03,22090,22363,20944,21509,17558160,32106.0,42244528.0
2003-07-04,21809,22086,20676,20955,7906693,31261.0,42244528.0
2003-07-07,20939,22071,20939,21217,8345559,31683.0,42244528.0
2003-07-08,21527,21818,19830,20108,8024688,29994.0,42244528.0
2003-07-09,20378,20378,19245,19233,7454445,28726.0,42244528.0
2003-07-10,19245,20651,18955,19233,17106170,33952.0,49929328.0
2003-07-11,18955,19519,18955,19233,4277146,33952.0,49929328.0
2003-07-14,19246,20379,18973,19525,11949584,34451.0,49929328.0
2003-07-15,19825,20098,18969,18970,6216691,33453.0,49929328.0
2003-07-16,18991,19268,17845,18124,5453816,31955.0,49929328.0
2003-07-18,17568,18427,17277,18124,7567187,31955.0,49929328.0
2003-07-21,18555,20252,18401,18970,47786684,33453.0,49929328.0
2003-07-22,18843,19408,16715,16840,21161490,29708.0,49929328.0
2003-07-23,17139,17139,16007,16285,10630954,28709.0,49929328.0
2003-07-24,15570,16425,15005,15146,9811694,26712.0,49929328.0
2003-07-25,14877,16147,14877,15293,12309910,26962.0,49929328.0
2003-07-28,15560,16265,15423,15702,9839420,27711.0,49929328.0
2003-07-29,15710,15847,14869,15146,8546329,26712.0,49929328.0
2003-07-30,15132,15286,14567,14709,6424460,25963.0,49929328.0
2003-07-31,14596,14873,14442,14447,4040466,30564.0,59929328.0
2003-08-01,14576,15003,14285,14563,5172753,30864.0,59929328.0
2003-08-04,14289,15418,14289,14855,12890534,31463.0,59929328.0
2003-08-05,14873,15160,14442,14447,4741251,30564.0,59929328.0
2003-08-06,14441,14715,14013,14154,5219597,29965.0,59929328.0
2003-08-07,14285,15003,14148,14563,9652635,30864.0,59929328.0
2003-08-08,14741,14881,14176,14301,4259257,30264.0,59929328.0
2003-08-11,14295,15151,14018,15001,5517652,31763.0,59929328.0
2003-08-12,14873,15301,14442,14447,4414202,30564.0,59929328.0
2003-08-13,14436,14586,14021,14009,4205829,29665.0,59929328.0
2003-08-14,14026,14162,13184,13308,3877491,28167.0,59929328.0
2003-08-18,13007,13297,12869,12870,3444045,27268.0,59929328.0
2003-08-19,12897,13462,12606,12608,5789774,26669.0,59929328.0
2003-08-20,12166,12730,12166,12170,6121738,25770.0,59929328.0
2003-08-21,12155,12446,11591,11732,4907298,24871.0,59929328.0
2003-08-22,11886,12037,11045,11032,6174936,23372.0,59929328.0
2003-08-25,11046,11764,11046,11323,6738861,23972.0,59929328.0
2003-08-26,11467,11605,11040,11178,3350381,23672.0,59929328.0
2003-08-27,11175,11604,10744,10886,6260807,23073.0,59929328.0
2003-08-28,10909,11336,10771,11323,5177659,23972.0,59929328.0
2003-08-29,11614,12606,11474,12608,16254887,26669.0,59929328.0
2003-09-01,13462,14027,12606,12608,18843762,26669.0,59929328.0
2003-09-02,12757,13034,11901,12316,8142030,26069.0,59929328.0
2003-09-03,12456,13297,12166,12170,22955828,25770.0,59929328.0
2003-09-04,12321,12611,12046,12462,7801810,26369.0,59929328.0
2003-09-05,12602,13169,12037,12024,15341349,25470.0,59929328.0
2003-09-08,12029,12730,11187,12170,15924804,25770.0,59929328.0
2003-09-09,12602,13306,12037,12024,17963041,25470.0,59929328.0
2003-09-15,12029,12593,11892,12170,6728702,25770.0,59929328.0
2003-09-16,12457,13176,12321,12462,29693398,26369.0,59929328.0
2003-09-17,12748,12885,12321,12462,6276756,26369.0,59929328.0
2003-09-18,12606,13171,12470,12608,10640066,26669.0,59929328.0
2003-09-19,12884,13021,12166,12170,6988669,25770.0,59929328.0
2003-09-22,12046,12324,11483,11470,6490416,24271.0,59929328.0
2003-09-23,11176,11605,10899,11178,5807604,23672.0,59929328.0
2003-09-24,11200,11627,11200,11323,5006602,23972.0,59929328.0
2003-09-25,10919,11055,10782,10769,3232957,22773.0,59929328.0
2003-09-26,10759,11187,10486,10623,3839081,22473.0,59929328.0
2003-09-29,10486,10913,10486,10623,3094526,22473.0,59929328.0
2003-09-30,10759,11049,10622,10623,2599892,22473.0,59929328.0
2003-10-01,10467,10617,10190,10331,3535889,21874.0,59929328.0
2003-10-02,10490,10627,10199,10477,2151630,22174.0,59929328.0
2003-10-06,10475,10475,10048,10186,2592177,21575.0,59929328.0
2003-10-07,10189,10326,10053,10039,1793534,21275.0,59929328.0
2003-10-08,10063,10217,9790,9777,3431446,20676.0,59929328.0
2003-10-09,9767,10057,9493,9631,4946723,20376.0,59929328.0
2003-10-10,9635,9908,9497,9485,2334867,20076.0,59929328.0
2003-10-13,9483,9619,9206,9194,2658331,19477.0,59929328.0
2003-10-14,9056,9483,9056,9194,2800960,19477.0,59929328.0
2003-10-15,9188,10183,9188,9893,8646071,20975.0,59929328.0
2003-10-16,9908,10062,9497,9485,3127828,20076.0,59929328.0
2003-10-17,9619,9619,9206,9194,1944317,19477.0,59929328.0
2003-10-20,9180,9334,9043,9047,1856091,19177.0,59929328.0
2003-10-21,8915,9206,8915,9194,2383400,19477.0,59929328.0
2003-10-22,9180,9470,8906,9047,2884763,19177.0,59929328.0
2003-10-23,8926,9216,8789,8930,1837542,18878.0,59929328.0
2003-10-24,8929,9065,8500,8638,2498854,18278.0,59929328.0
2003-10-27,8638,8929,8500,8638,1850422,18278.0,59929328.0
2003-10-28,8652,9216,8652,8930,4485358,18878.0,59929328.0
2003-10-29,9180,9470,8906,9047,5507752,19177.0,59929328.0
2003-10-30,9216,9354,8789,8930,2038916,18878.0,59929328.0
2003-10-31,8788,8929,8638,8638,2272482,18278.0,59929328.0
2003-11-03,8638,8929,8638,8638,2985843,18278.0,59929328.0
2003-11-04,8638,8929,8500,8638,2647380,18278.0,59929328.0
2003-11-05,8660,8797,8506,8785,1746508,18578.0,59929328.0
2003-11-06,8638,8788,8500,8638,2351689,18278.0,59929328.0
2003-11-07,8642,8642,8351,8493,1225694,17979.0,59929328.0
2003-11-10,8342,8633,8342,8347,2267316,17679.0,59929328.0
2003-11-11,8342,8633,8342,8347,1379783,17679.0,59929328.0
2003-11-12,8361,8638,8361,8638,1839563,18278.0,59929328.0
2003-11-13,8506,8797,8506,8785,2332250,18578.0,59929328.0
2003-11-14,8797,9362,8797,8785,6988950,18578.0,59929328.0
2003-11-17,8926,9080,8789,8930,1904113,18878.0,59929328.0
2003-11-18,8911,9893,8760,9893,10875899,20975.0,59929328.0
2003-11-19,10062,10199,9497,9485,8573607,20076.0,59929328.0
2003-11-20,9780,10622,9626,10623,15248369,22473.0,59929328.0
2003-11-21,10894,11596,10190,10331,16742538,21874.0,59929328.0
2003-11-24,10489,11194,9207,9485,16965022,20076.0,59929328.0
2003-11-25,9772,10490,9631,10477,9076429,22174.0,59929328.0
2003-11-26,10613,10903,10048,10186,9606270,21575.0,59929328.0
2003-11-27,10053,10617,9625,10331,7396922,21874.0,59929328.0
2003-11-28,10190,10894,10053,10331,12082982,21874.0,59929328.0
2003-12-01,10471,10885,10471,10886,7638926,23073.0,59929328.0
2003-12-02,11336,12195,11046,11323,27358770,23972.0,59929328.0
2003-12-03,11200,11627,10909,11323,7844044,23972.0,59929328.0
2003-12-04,11209,11346,10782,10769,4274611,22773.0,59929328.0
2003-12-05,10764,11054,10336,10477,5739209,22174.0,59929328.0
2003-12-08,10331,10758,10190,10331,3719917,21874.0,59929328.0
2003-12-09,10627,10900,10490,10477,5110538,22174.0,59929328.0
2003-12-10,10471,11035,10317,10886,7587452,23073.0,59929328.0
2003-12-11,11023,11745,10749,11732,9022216,24871.0,59929328.0
2003-12-12,12018,12446,11454,11732,30048650,24871.0,59929328.0
2003-12-15,12046,12614,11483,11470,18286199,24271.0,59929328.0
2003-12-16,11450,11740,10885,10886,7104708,23073.0,59929328.0
2003-12-17,10900,11331,10490,10477,8080040,22174.0,59929328.0
2003-12-18,10486,10913,10345,10623,3391835,22473.0,59929328.0
2003-12-19,10467,11032,10190,10331,6782500,21874.0,59929328.0
2003-12-22,10189,10480,10053,10039,2754944,21275.0,59929328.0
2003-12-23,10039,10331,9335,9339,3536600,19777.0,59929328.0
2003-12-24,9206,9346,8778,9194,3997744,19477.0,59929328.0
2003-12-26,9065,9493,8638,8638,3141393,18278.0,59929328.0
2003-12-29,8769,9180,8769,9047,4327520,19177.0,59929328.0
2003-12-30,9043,9334,8616,9047,3065975,19177.0,59929328.0
2004-01-02,9180,9470,9043,9047,2660674,19177.0,59929328.0
2004-01-05,9335,9475,9198,9339,3864006,19777.0,59929328.0
2004-01-06,9343,9635,9207,9485,2129797,20076.0,59929328.0
2004-01-07,9346,9619,9056,9194,1783785,19477.0,59929328.0
2004-01-08,9080,9354,8926,8930,1484108,18878.0,59929328.0
2004-01-09,8789,9216,8789,8930,1663764,18878.0,59929328.0
2004-01-12,8926,9216,8789,8930,1619011,18878.0,59929328.0
2004-01-13,9056,9206,8915,9194,2230817,19477.0,59929328.0
2004-01-14,9334,9334,8906,9047,1462750,19177.0,59929328.0
2004-01-15,9080,9216,8926,8930,794446,18878.0,59929328.0
2004-01-16,9043,9180,8906,9047,1900850,19177.0,59929328.0
2004-01-19,9071,9071,8797,8785,1927892,18578.0,59929328.0
2004-01-20,8638,9065,8500,8638,3245825,18278.0,59929328.0
2004-01-26,8660,8934,8660,8785,731823,18578.0,59929328.0
2004-01-27,8660,8934,8660,8785,910494,18578.0,59929328.0
2004-01-28,8660,8934,8660,8785,1607632,18578.0,59929328.0
2004-01-29,8769,9043,8616,9047,2318071,19177.0,59929328.0
2004-01-30,9080,9216,8789,8930,1801465,18878.0,59929328.0
2004-02-02,8769,9043,8769,9047,1329974,19177.0,59929328.0
2004-02-03,9056,9619,8915,9194,5774166,19477.0,59929328.0
2004-02-04,9334,9470,8769,9047,2764550,19177.0,59929328.0
2004-02-05,8926,9080,8789,8930,2083338,18878.0,59929328.0
2004-02-06,8934,8934,8797,8785,1790209,18578.0,59929328.0
2004-02-09,8789,8926,8789,8930,857510,18878.0,59929328.0
2004-02-10,8789,9080,8789,8930,1628319,18878.0,59929328.0
2004-02-11,8789,9216,8789,8930,2449783,18878.0,59929328.0
2004-02-12,9056,9206,8915,9194,2726975,19477.0,59929328.0
2004-02-13,9225,9362,8797,8785,6359321,18578.0,59929328.0
2004-02-16,8931,9790,8794,9777,13985569,20676.0,59929328.0
2004-02-17,10194,10759,9202,9631,13896213,20376.0,59929328.0
2004-02-18,9645,9645,8926,8930,5268922,18878.0,59929328.0
2004-02-19,8934,9225,8797,8785,2696196,18578.0,59929328.0
2004-02-20,8906,9180,8769,9047,3235235,19177.0,59929328.0
2004-02-23,8926,9080,8789,8930,1794452,18878.0,59929328.0
2004-02-24,8925,9630,8788,9631,3633864,20376.0,59929328.0
2004-02-25,9922,9922,8926,8930,3882224,18878.0,59929328.0
2004-02-26,9071,9225,8797,8785,1814201,18578.0,59929328.0
2004-02-27,8934,9071,8797,8785,1527804,18578.0,59929328.0
2004-03-02,8926,9080,8789,8930,920593,18878.0,59929328.0
2004-03-03,8934,9071,8797,8785,1061918,18578.0,59929328.0
2004-03-04,8797,8934,8660,8785,1960778,18578.0,59929328.0
2004-03-05,8660,8934,8660,8785,1445270,18578.0,59929328.0
2004-03-08,8788,8929,8638,8638,914043,18278.0,59929328.0
2004-03-09,8638,8788,8638,8638,938881,18278.0,59929328.0
2004-03-10,8652,9080,8652,8930,3129076,18878.0,59929328.0
2004-03-11,8934,8934,8660,8785,1378188,18578.0,59929328.0
2004-03-12,8755,8755,7777,8055,3405869,17080.0,59929328.0
2004-03-15,8068,8633,8068,8347,2294546,17679.0,59929328.0
2004-03-16,8351,8642,8215,8493,1285756,17979.0,59929328.0
2004-03-17,8342,8483,8206,8347,1465624,17679.0,59929328.0
2004-03-18,8483,8483,8342,8347,1057508,17679.0,59929328.0
2004-03-19,8214,8491,8214,8201,1175625,17380.0,59929328.0
2004-03-22,8092,8228,7937,7938,1089337,16780.0,59929328.0
2004-03-23,7913,8051,7777,8055,1008271,17080.0,59929328.0
2004-03-24,7937,8228,7800,7938,1005195,16780.0,59929328.0
2004-03-25,7918,7918,7350,7355,2507009,15582.0,59929328.0
2004-03-26,7650,7786,7373,7500,1672160,15881.0,59929328.0
2004-03-29,7358,7499,7221,7208,2010355,15282.0,59929328.0
2004-03-30,7214,7781,6785,7355,8055201,15582.0,59929328.0
2004-03-31,7350,7641,7214,7355,932983,15582.0,59929328.0
2004-04-01,7221,8214,7221,8201,6012700,17380.0,59929328.0
2004-04-02,8187,8341,7777,8055,2817319,17080.0,59929328.0
2004-04-06,8233,8233,7805,7793,1799185,16481.0,59929328.0
2004-04-07,7937,8092,7800,7938,1740511,16780.0,59929328.0
2004-04-08,7805,8079,7805,7793,1157060,16481.0,59929328.0
2004-04-09,7941,8079,7805,7793,1673945,16481.0,59929328.0
2004-04-12,7777,8187,7777,8055,3804564,17080.0,59929328.0
2004-04-13,7937,8092,7800,7938,1340279,16780.0,59929328.0
2004-04-14,7941,7941,7668,7793,1220149,16481.0,59929328.0
2004-04-16,7800,7937,7663,7938,1122418,16780.0,59929328.0
2004-04-19,7800,8228,7800,7938,6284967,16780.0,59929328.0
2004-04-20,8051,8187,7913,8055,1678490,17080.0,59929328.0
2004-04-21,7937,8228,7937,7938,1645735,16780.0,59929328.0
2004-04-22,7941,8079,7805,7793,1616432,16481.0,59929328.0
2004-04-23,7941,8079,7805,7793,886819,16481.0,59929328.0
2004-04-26,7786,8350,7786,8201,4318758,17380.0,59929328.0
2004-04-27,8350,8627,8063,8201,3050147,17380.0,59929328.0
2004-04-28,8341,8341,8051,8055,1803878,17080.0,59929328.0
2004-04-29,7937,8092,7663,7938,1386293,16780.0,59929328.0
2004-04-30,7668,7941,7668,7793,1009061,16481.0,59929328.0
2004-05-03,7663,7937,7663,7938,913634,16780.0,59929328.0
2004-05-04,7796,7936,7646,7646,732751,16181.0,59929328.0
2004-05-06,7650,7940,7510,7500,1792578,15881.0,59929328.0
2004-05-07,7510,7650,7219,7500,1408429,15881.0,59929328.0
2004-05-10,7510,7650,7373,7500,1236533,15881.0,59929328.0
2004-05-11,7523,8365,7373,7938,4408097,16780.0,59929328.0
2004-05-12,8074,8505,7937,8493,2783920,17979.0,59929328.0
2004-05-13,8483,8483,8206,8347,1316459,17679.0,59929328.0
2004-05-14,8500,8638,8361,8638,1296361,18278.0,59929328.0
2004-05-17,8506,8797,8229,8785,2591486,18578.0,59929328.0
2004-05-18,8660,8934,8506,8785,1663112,18578.0,59929328.0
2004-05-19,8789,9216,8789,8930,3642239,18878.0,59929328.0
2004-05-20,9926,9926,7937,7938,23284568,16780.0,59929328.0
2004-05-21,8079,8233,7668,7793,3781623,16481.0,59929328.0
2004-05-24,7940,8077,7510,7500,8461227,15881.0,59929328.0
2004-05-25,7510,7650,7373,7500,2232317,15881.0,59929328.0
2004-05-27,7369,7646,7369,7646,2489824,16181.0,59929328.0
2004-05-28,7505,7796,7505,7646,1624866,16181.0,59929328.0
2004-05-31,7650,7786,7373,7500,2109974,15881.0,59929328.0
2004-06-01,7373,7650,7373,7500,987644,15881.0,59929328.0
2004-06-02,7646,7936,7505,7646,2728602,16181.0,59929328.0
2004-06-03,7650,7786,7373,7500,1684890,15881.0,59929328.0
2004-06-04,7510,7650,7373,7500,1111125,15881.0,59929328.0
2004-06-07,7510,7650,7510,7500,759526,15881.0,59929328.0
2004-06-08,7510,7650,7510,7500,867636,15881.0,59929328.0
2004-06-09,7510,7650,7373,7500,1113617,15881.0,59929328.0
2004-06-10,7510,7650,7373,7500,636032,15881.0,59929328.0
2004-06-11,7499,7635,7221,7208,1310192,15282.0,59929328.0
2004-06-14,7221,7358,7067,7208,795130,15282.0,59929328.0
2004-06-15,7059,7195,6921,7063,1938435,14982.0,59929328.0
2004-06-16,7377,7941,7377,7793,10028160,16481.0,59929328.0
2004-06-17,7623,7763,7059,7063,2259076,14982.0,59929328.0
2004-06-18,7195,7349,6921,7063,1448387,14982.0,59929328.0
2004-06-21,7099,7099,6668,6946,1937015,14683.0,59929328.0
2004-06-22,6813,6949,6672,6800,702529,14383.0,59929328.0
2004-06-23,6653,6804,6653,6654,863214,14083.0,59929328.0
2004-06-24,6672,6813,6672,6800,904848,14383.0,59929328.0
2004-06-25,6668,6959,6668,6946,1284612,14683.0,59929328.0
2004-06-28,6921,7059,6785,7063,1159372,14982.0,59929328.0
2004-06-29,6949,7103,6813,6800,3163454,14383.0,59929328.0
2004-06-30,6808,7099,6808,6946,2151264,14683.0,59929328.0
2004-07-01,7059,7486,6921,7063,3417661,14982.0,59929328.0
2004-07-02,7103,7240,6813,6800,1078547,14383.0,59929328.0
2004-07-05,6813,6949,6672,6800,1291402,14383.0,59929328.0
2004-07-06,6808,6959,6808,6946,600676,14683.0,59929328.0
2004-07-07,6808,6959,6668,6946,802498,14683.0,59929328.0
2004-07-08,6813,6949,6813,6800,666766,14383.0,59929328.0
2004-07-09,6672,6813,6522,6800,1000495,14383.0,59929328.0
2004-07-12,6798,6952,6521,6508,940199,13784.0,59929328.0
2004-07-13,6521,6661,6521,6508,653616,13784.0,59929328.0
2004-07-14,6521,6661,6384,6508,744756,13784.0,59929328.0
2004-07-15,6221,6511,6221,6363,922796,13484.0,59929328.0
2004-07-16,6229,6366,6092,6216,896766,13184.0,59929328.0
2004-07-19,6229,6366,6229,6216,351349,13184.0,59929328.0
2004-07-20,6221,6358,6084,6363,635430,13484.0,59929328.0
2004-07-21,6358,6649,6358,6363,1413749,13484.0,59929328.0
2004-07-22,6386,6386,6099,6100,756939,12885.0,59929328.0
2004-07-23,6099,6235,6099,6100,753957,12885.0,59929328.0
2004-07-26,6106,6244,5967,5954,251498,12585.0,59929328.0
2004-07-27,5958,6526,5821,6100,2523934,12885.0,59929328.0
2004-07-28,6106,6380,5967,5954,558648,12585.0,59929328.0
2004-07-29,5951,6089,5384,5662,1359109,11986.0,59929328.0
2004-07-30,5520,5812,5520,5662,1053110,11986.0,59929328.0
2004-08-02,5657,5657,5365,5369,490805,11387.0,59929328.0
2004-08-03,5391,5669,5391,5516,768975,11686.0,59929328.0
2004-08-04,5238,5529,5238,5516,1061671,11686.0,59929328.0
2004-08-05,5384,5661,5384,5662,1566675,11986.0,59929328.0
2004-08-06,5669,5669,5391,5516,530660,11686.0,59929328.0
2004-08-09,5531,6099,5394,6100,4846776,12885.0,59929328.0
2004-08-10,6235,6386,5821,6100,2821037,12885.0,59929328.0
2004-08-11,6244,6244,5816,5954,1133820,12585.0,59929328.0
2004-08-12,5803,6094,5803,5807,1301485,12286.0,59929328.0
2004-08-13,5793,6358,5657,6363,2605452,13484.0,59929328.0
2004-08-16,6384,6661,6230,6508,1890407,13784.0,59929328.0
2004-08-17,6511,6649,6221,6363,1117849,13484.0,59929328.0
2004-08-18,6358,6511,6221,6363,643203,13484.0,59929328.0
2004-08-19,6229,6506,6229,6216,1427631,13184.0,59929328.0
2004-08-20,6229,6366,6229,6216,383638,13184.0,59929328.0
2004-08-23,6229,6506,6092,6216,912575,13184.0,59929328.0
2004-08-24,6229,6366,6092,6216,913627,13184.0,59929328.0
2004-08-25,6366,6506,6229,6216,1357287,13184.0,59929328.0
2004-08-26,6229,6366,6092,6216,930737,13184.0,59929328.0
2004-08-27,6229,6366,6092,6216,643988,13184.0,59929328.0
2004-08-30,6235,6235,6099,6100,544299,12885.0,59929328.0
2004-08-31,6092,6366,6092,6216,654366,13184.0,59929328.0
2004-09-01,6235,6386,6099,6100,1107158,12885.0,59929328.0
2004-09-02,6244,6244,5967,5954,1037520,12585.0,59929328.0
2004-09-03,5958,6235,5958,6100,795040,12885.0,59929328.0
2004-09-06,6099,6235,6099,6100,364414,12885.0,59929328.0
2004-09-07,5939,6229,5939,6216,808229,13184.0,59929328.0
2004-09-08,6099,6235,6099,6100,591945,12885.0,59929328.0
2004-09-09,6099,6235,6099,6100,442473,12885.0,59929328.0
2004-09-10,5939,6229,5939,6216,663572,13184.0,59929328.0
2004-09-13,6221,6358,6084,6363,855321,13484.0,59929328.0
2004-09-14,6366,6366,6092,6216,383468,13184.0,59929328.0
2004-09-15,6229,6366,6092,6216,1544953,13184.0,59929328.0
2004-09-16,6092,6366,6092,6216,417133,13184.0,59929328.0
2004-09-17,6235,6386,6099,6100,771428,12885.0,59929328.0
2004-09-20,6099,6235,6099,6100,563187,12885.0,59929328.0
2004-09-21,6093,6798,6093,6508,2898521,13784.0,59929328.0
2004-09-22,6657,6657,6229,6216,969657,13184.0,59929328.0
2004-09-23,6099,6386,5958,6100,1033736,12885.0,59929328.0
2004-09-24,6358,6511,6084,6363,900425,13484.0,59929328.0
2004-09-30,6229,6366,6092,6216,393148,13184.0,59929328.0
2004-10-01,6099,6235,6099,6100,674605,12885.0,59929328.0
2004-10-04,6084,6511,6084,6363,890163,13484.0,59929328.0
2004-10-05,6366,6506,6229,6216,407912,13184.0,59929328.0
2004-10-06,6235,6386,6099,6100,765561,12885.0,59929328.0
2004-10-07,6235,6386,6099,6100,425076,12885.0,59929328.0
2004-10-08,6235,6235,6099,6100,875585,12885.0,59929328.0
2004-10-11,5967,6244,5967,5954,675282,12585.0,59929328.0
2004-10-12,5958,6099,5958,6100,407505,12885.0,59929328.0
2004-10-13,6106,6244,5967,5954,485630,12585.0,59929328.0
2004-10-14,5967,6106,5967,5954,567163,12585.0,59929328.0
2004-10-15,5803,5941,5803,5807,389436,12286.0,59929328.0
2004-10-18,5816,5967,5816,5954,447747,12585.0,59929328.0
2004-10-19,5941,5941,5666,5807,665233,12286.0,59929328.0
2004-10-20,5661,5812,5520,5662,640420,11986.0,59929328.0
2004-10-21,5519,5657,5365,5369,702606,11387.0,59929328.0
2004-10-22,5365,5519,5229,5369,576433,11387.0,59929328.0
2004-10-25,5237,5374,5100,5224,500475,11087.0,59929328.0
2004-10-26,5092,5519,5092,5369,804281,11387.0,59929328.0
2004-10-27,5529,5669,5391,5516,588380,11686.0,59929328.0
2004-10-28,5519,5657,5365,5369,300694,11387.0,59929328.0
2004-10-29,5384,5661,5247,5662,604328,11986.0,59929328.0
2004-11-01,5520,5661,5520,5662,164445,11986.0,59929328.0
2004-11-02,5519,5657,5365,5369,531082,11387.0,59929328.0
2004-11-03,5384,5967,5384,5954,2166340,12585.0,59929328.0
2004-11-04,5951,5951,5661,5662,852496,11986.0,59929328.0
2004-11-05,5667,6099,5667,6100,1048046,12885.0,59929328.0
2004-11-08,5967,6244,5816,5954,1176894,12585.0,59929328.0
2004-11-09,5812,5951,5661,5662,567319,11986.0,59929328.0
2004-11-10,5675,5967,5675,5954,779067,12585.0,59929328.0
2004-11-11,6653,6653,6653,6654,2018573,14083.0,59929328.0
2004-11-12,6798,6952,6230,6508,5362564,13784.0,59929328.0
2004-11-15,6526,6663,5958,6100,1587846,12885.0,59929328.0
2004-11-16,6235,6663,6099,6100,1879215,12885.0,59929328.0
2004-11-17,6099,6235,5958,6100,962015,12885.0,59929328.0
2004-11-18,5958,6235,5958,6100,862559,12885.0,59929328.0
2004-11-19,6099,6235,5958,6100,736602,12885.0,59929328.0
2004-11-22,6099,6235,5958,6100,609228,12885.0,59929328.0
2004-11-23,6094,6094,5803,5807,758819,12286.0,59929328.0
2004-11-24,5816,5967,5675,5954,815873,12585.0,59929328.0
2004-11-25,5821,6099,5821,6100,560683,12885.0,59929328.0
2004-11-26,5941,6094,5803,5807,374826,12286.0,59929328.0
2004-11-29,5812,5951,5661,5662,863845,11986.0,59929328.0
2004-11-30,5803,5941,5666,5807,699711,12286.0,59929328.0
