에코바이오(038870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-07-01,9649,10516,9586,9891,558212,76213.0,18588650.0
2009-07-02,10068,10189,9769,10108,136109,77886.0,18588650.0
2009-07-03,9842,10131,9842,10084,86868,77701.0,18588650.0
2009-07-06,10204,10455,9914,10253,219666,79002.0,18588650.0
2009-07-07,10309,10492,9818,9988,158311,76957.0,18588650.0
2009-07-08,9840,10177,9681,9999,207612,77050.0,18588650.0
2009-07-09,10107,10131,9697,9770,80237,75284.0,18588650.0
2009-07-10,9742,9983,9285,9397,113620,72403.0,18588650.0
2009-07-13,9503,9503,8805,8926,147234,68778.0,18588650.0
2009-07-14,8997,9200,8887,8926,180555,68778.0,18588650.0
2009-07-15,8995,9622,8995,9590,268835,73890.0,18588650.0
2009-07-16,9731,10020,9529,9843,188342,75842.0,18588650.0
2009-07-17,9864,10225,9647,9927,166746,76492.0,18588650.0
2009-07-20,10132,10734,9939,10373,461872,79931.0,18588650.0
2009-07-21,10466,10683,10283,10458,230157,80582.0,18588650.0
2009-07-22,10444,10444,10059,10108,164327,77886.0,18588650.0
2009-07-23,10107,10131,9842,10036,112241,77329.0,18588650.0
2009-07-24,10252,10783,9987,10614,346639,81790.0,18588650.0
2009-07-27,10612,11094,10549,10699,325527,82441.0,18588650.0
2009-07-28,10551,11023,10445,10494,215053,80861.0,18588650.0
2009-07-29,10686,10855,10349,10614,221888,81790.0,18588650.0
2009-07-30,10850,10898,10392,10736,256920,82719.0,18588650.0
2009-07-31,10843,11070,10612,10771,283257,82998.0,18588650.0
2009-08-03,10951,10951,10421,10422,276755,80303.0,18588650.0
2009-08-04,10431,10701,10252,10349,156491,79745.0,18588650.0
2009-08-05,10373,10662,10238,10518,161957,81047.0,18588650.0
2009-08-06,10513,10754,10344,10760,173912,82905.0,18588650.0
2009-08-07,10805,10805,10516,10699,160108,82441.0,18588650.0
2009-08-10,10614,10676,10358,10373,175007,79931.0,18588650.0
2009-08-11,10373,10686,10325,10542,206342,81232.0,18588650.0
2009-08-12,10542,10542,10166,10422,130300,80303.0,18588650.0
2009-08-13,10539,10650,10370,10579,207835,81511.0,18588650.0
2009-08-14,10517,10797,10469,10566,160070,81418.0,18588650.0
2009-08-17,10614,10614,10155,10181,142220,78444.0,18588650.0
2009-08-18,10083,10107,9659,9746,177500,75098.0,18588650.0
2009-08-19,9876,10044,9769,9819,63910,75656.0,18588650.0
2009-08-20,9671,9994,9671,9951,92049,76678.0,18588650.0
2009-08-21,9948,10035,9167,9843,113069,75842.0,18588650.0
2009-08-24,9794,10020,9649,9988,125666,76957.0,18588650.0
2009-08-25,9986,10083,9456,9674,413678,74540.0,18588650.0
2009-08-26,9673,9842,9408,9649,218223,74355.0,18588650.0
2009-08-27,10018,10298,9888,9927,311379,76492.0,18588650.0
2009-08-28,9962,9986,9683,9795,168262,75470.0,18588650.0
2009-08-31,9794,9876,9480,9529,156836,73425.0,18588650.0
2009-09-01,9526,9574,9212,9276,175044,71473.0,18588650.0
2009-09-02,9055,9224,8742,8853,279174,68220.0,18588650.0
2009-09-03,8780,9045,8076,8299,387554,63945.0,18588650.0
2009-09-04,8486,8539,8269,8299,138251,63945.0,18588650.0
2009-09-07,8341,8683,8100,8444,155120,65060.0,18588650.0
2009-09-08,8413,8669,8317,8444,152430,65060.0,18588650.0
2009-09-09,8437,8563,7835,7961,246789,61343.0,18588650.0
2009-09-10,7981,8006,7683,7805,204985,60134.0,18588650.0
2009-09-11,7835,8413,7801,8203,188210,63201.0,18588650.0
2009-09-14,8358,8392,7981,8070,75194,62179.0,18588650.0
2009-09-15,8030,8174,7837,7853,91983,60506.0,18588650.0
2009-09-16,7859,8018,7835,7888,144828,60785.0,18588650.0
2009-09-17,7970,7994,7753,7768,118277,59855.0,18588650.0
2009-09-18,7716,8102,7427,8046,304442,61993.0,18588650.0
2009-09-21,8196,8196,7980,8155,137767,62830.0,18588650.0
2009-09-22,8187,8187,7980,8155,94299,62830.0,18588650.0
2009-09-23,8238,8672,8151,8407,223016,64781.0,18588650.0
2009-09-24,8484,8715,8315,8649,190901,66640.0,18588650.0
2009-09-25,8657,8922,8585,8794,170097,67756.0,18588650.0
2009-09-28,8925,8925,8515,8877,160660,68406.0,18588650.0
2009-09-29,8755,8924,8389,8395,193761,64689.0,18588650.0
2009-09-30,8317,8755,8245,8492,142534,65432.0,18588650.0
2009-10-01,8594,8594,8209,8504,60729,65525.0,18588650.0
2009-10-05,8402,8546,8194,8504,69877,65525.0,18588650.0
2009-10-06,8742,8742,8405,8685,92007,66919.0,18588650.0
2009-10-07,8684,9262,8684,9168,115910,70637.0,18588650.0
2009-10-08,9128,9142,8925,8926,97415,68778.0,18588650.0
2009-10-09,8925,9369,8814,9216,193871,71009.0,18588650.0
2009-10-12,9212,9333,9029,9203,108243,70916.0,18588650.0
2009-10-13,9152,9166,8829,8951,123289,68964.0,18588650.0
2009-10-14,8853,9166,8781,8853,67386,68220.0,18588650.0
2009-10-15,8853,8877,8694,8805,89395,67849.0,18588650.0
2009-10-16,8838,8935,8684,8877,56968,68406.0,18588650.0
2009-10-19,8756,8877,7547,8805,85956,67849.0,18588650.0
2009-10-20,8805,8877,8462,8829,82830,68034.0,18588650.0
2009-10-21,8853,9079,8829,8853,148329,68220.0,18588650.0
2009-10-22,8995,8995,8570,8577,59221,66083.0,18588650.0
2009-10-23,8572,8611,8365,8444,66495,65060.0,18588650.0
2009-10-26,8440,8638,8223,8479,55163,65339.0,18588650.0
2009-10-27,8487,8588,8246,8540,76930,65804.0,18588650.0
2009-10-28,8539,8587,8148,8203,54457,63201.0,18588650.0
2009-10-29,7885,8344,7861,8118,46061,62551.0,18588650.0
2009-10-30,8151,8320,8079,8118,25802,62551.0,18588650.0
2009-11-02,8054,8102,7716,7853,75295,60506.0,18588650.0
2009-11-03,7837,7851,7692,7756,47527,59763.0,18588650.0
2009-11-04,7714,8076,7690,7961,36096,61343.0,18588650.0
2009-11-05,7777,8028,7777,7840,26816,60413.0,18588650.0
2009-11-06,7946,8172,7811,8179,25237,63016.0,18588650.0
2009-11-09,8199,8247,7958,8214,41358,63294.0,18588650.0
2009-11-10,8365,8365,8028,8155,38436,62830.0,18588650.0
2009-11-11,8187,8235,8100,8179,33064,63016.0,18588650.0
2009-11-12,8272,8272,8055,8166,28136,62923.0,18588650.0
2009-11-13,8020,8174,8006,8021,23117,61807.0,18588650.0
2009-11-16,7957,8092,7827,7829,31059,60320.0,18588650.0
2009-11-17,7827,7957,7610,7756,42339,59763.0,18588650.0
2009-11-18,7765,7933,7620,7877,40777,60692.0,18588650.0
2009-11-19,7787,8028,7705,7816,24693,60227.0,18588650.0
2009-11-20,7716,7900,7716,7805,37581,60134.0,18588650.0
2009-11-23,7801,7922,7498,7696,60202,59298.0,18588650.0
2009-11-24,7834,7834,7463,7479,80816,57625.0,18588650.0
2009-11-25,7569,7569,7304,7407,55305,57067.0,18588650.0
2009-11-26,7403,7827,7355,7587,151370,58461.0,18588650.0
2009-11-27,7487,7762,7487,7503,70112,57811.0,18588650.0
2009-11-30,7512,7835,7498,7792,52339,60041.0,18588650.0
2009-12-01,7837,7909,7683,7756,74988,59763.0,18588650.0
2009-12-02,8908,8908,8634,8914,2615367,68685.0,18588650.0
2009-12-03,9417,9528,8708,9192,3268412,70823.0,18588650.0
2009-12-04,9214,9287,8814,9023,1413584,69522.0,18588650.0
2009-12-07,9116,9404,8923,8986,1266461,69243.0,18588650.0
2009-12-08,9019,9052,8435,8553,633386,65897.0,18588650.0
2009-12-09,8438,8708,8356,8685,489117,66919.0,18588650.0
2009-12-10,8766,8766,8438,8516,252505,65618.0,18588650.0
2009-12-11,8450,8739,8450,8504,168018,65525.0,18588650.0
2009-12-14,8657,8763,8460,8769,376036,67570.0,18588650.0
2009-12-15,8778,8778,8522,8577,177888,66083.0,18588650.0
2009-12-16,8612,8684,8477,8588,180546,66176.0,18588650.0
2009-12-17,8590,8590,8296,8431,246955,64967.0,18588650.0
2009-12-18,8296,8431,8247,8262,165875,63666.0,18588650.0
2009-12-21,8148,8235,7763,7937,381638,61157.0,18588650.0
2009-12-22,7885,7972,7596,7611,330147,58647.0,18588650.0
2009-12-23,7689,7776,7546,7647,180196,58926.0,18588650.0
2009-12-24,7521,7714,7521,7623,123368,58740.0,18588650.0
2009-12-28,7656,7680,7473,7599,195749,58554.0,18588650.0
2009-12-29,7560,7738,7536,7647,135617,58926.0,18588650.0
2009-12-30,7657,7898,7657,7744,102426,59670.0,18588650.0
2010-01-04,7716,7755,7620,7708,111600,59391.0,18588650.0
2010-01-05,7714,7907,7642,7744,217809,59670.0,18588650.0
2010-01-06,7835,8018,7811,7816,238606,60227.0,18588650.0
2010-01-07,7811,8124,7801,7961,272328,61343.0,18588650.0
2010-01-08,7973,8238,7925,8166,178603,62923.0,18588650.0
2010-01-11,8163,8461,8163,8323,309677,64131.0,18588650.0
2010-01-12,8411,8705,8363,8553,446434,65897.0,18588650.0
2010-01-13,8572,8789,8437,8492,334879,65432.0,18588650.0
2010-01-14,8428,8659,8355,8444,263247,65060.0,18588650.0
2010-01-15,8462,8612,8405,8540,164407,65804.0,18588650.0
2010-01-18,8517,8662,8166,8287,315295,63852.0,18588650.0
2010-01-19,8368,8440,8079,8287,176770,63852.0,18588650.0
2010-01-20,8365,8389,8052,8155,150897,62830.0,18588650.0
2010-01-21,8090,8355,8004,8203,197216,63201.0,18588650.0
2010-01-22,8101,9190,8101,8588,1172476,66176.0,18588650.0
2010-01-25,8380,8539,7787,7961,386329,61343.0,18588650.0
2010-01-26,8018,8172,7633,7720,214798,59484.0,18588650.0
2010-01-27,7981,8174,7755,7997,112082,61621.0,18588650.0
2010-01-28,7997,8272,7997,8190,95367,63108.0,18588650.0
2010-01-29,8075,8162,7617,7623,126270,58740.0,18588650.0
2010-02-01,7620,7716,7283,7490,157817,57718.0,18588650.0
2010-02-02,7620,7668,7451,7514,108530,57904.0,18588650.0
2010-02-03,7714,7907,7642,7816,101783,60227.0,18588650.0
2010-02-04,7898,7946,7642,7720,96387,59484.0,18588650.0
2010-02-05,7451,7475,7234,7322,252464,56417.0,18588650.0
2010-02-08,7246,7400,7232,7286,111621,56138.0,18588650.0
2010-02-09,7328,7328,7111,7238,88972,55766.0,18588650.0
2010-02-10,7442,7442,7234,7322,53532,56417.0,18588650.0
2010-02-11,7318,7424,7232,7382,57652,56881.0,18588650.0
2010-02-12,7400,7617,7270,7527,59078,57997.0,18588650.0
2010-02-16,7367,7521,7367,7479,18384,57625.0,18588650.0
2010-02-17,7497,7641,7497,7623,85327,58740.0,18588650.0
2010-02-18,7740,8092,7620,7660,298829,59019.0,18588650.0
2010-02-19,7704,7704,7367,7503,126472,57811.0,18588650.0
2010-02-22,7689,7689,7473,7503,69741,57811.0,18588650.0
2010-02-23,7545,7617,7448,7503,96137,57811.0,18588650.0
2010-02-24,7473,7681,7401,7672,94479,59112.0,18588650.0
2010-02-25,7692,7813,7451,7490,80147,57718.0,18588650.0
2010-02-26,7705,7859,7570,7744,149307,59670.0,18588650.0
2010-03-02,7957,8271,7716,7949,340297,61250.0,18588650.0
2010-03-03,7955,8100,7859,8009,108311,61714.0,18588650.0
2010-03-04,8124,8148,7835,8033,166943,61900.0,18588650.0
2010-03-05,7946,8196,7811,7937,263778,61157.0,18588650.0
2010-03-08,7972,8189,7875,8046,180832,61993.0,18588650.0
2010-03-09,7970,8076,7898,7913,174351,60971.0,18588650.0
2010-03-10,7972,8068,7875,8046,143902,61993.0,18588650.0
2010-03-11,8052,8486,8042,8371,305594,64503.0,18588650.0
2010-03-12,8245,8413,8114,8395,180036,64689.0,18588650.0
2010-03-15,8464,8517,8272,8479,202970,65339.0,18588650.0
2010-03-16,8464,8479,8175,8311,268647,64038.0,18588650.0
2010-03-17,8296,8479,8103,8407,171164,64781.0,18588650.0
2010-03-18,8392,8614,8286,8479,184216,65339.0,18588650.0
2010-03-19,8461,8461,8187,8347,168654,64317.0,18588650.0
2010-03-22,8305,8802,8305,8553,352096,65897.0,18588650.0
2010-03-23,8548,8621,8196,8371,245309,64503.0,18588650.0
2010-03-24,8341,8428,7922,8033,255311,61900.0,18588650.0
2010-03-25,8030,8141,7644,7829,216637,60320.0,18588650.0
2010-03-26,7931,8437,7835,8444,343523,65060.0,18588650.0
2010-03-29,8269,8413,8076,8299,142327,63945.0,18588650.0
2010-03-30,8389,8539,8114,8323,160030,64131.0,18588650.0
2010-03-31,8389,8389,7922,7961,160438,61343.0,18588650.0
2010-04-01,7972,8262,7957,8046,91791,61993.0,18588650.0
2010-04-02,8004,8196,7849,7961,94211,61343.0,18588650.0
2010-04-05,7957,8222,7427,7973,179699,61435.0,18588650.0
2010-04-06,7994,8148,7994,8106,135466,62458.0,18588650.0
2010-04-07,8100,8514,8018,8395,196795,64689.0,18588650.0
2010-04-08,8355,8452,8269,8371,140287,64503.0,18588650.0
2010-04-09,8435,8705,8363,8504,346572,65525.0,18588650.0
2010-04-12,8669,8669,8380,8444,149203,65060.0,18588650.0
2010-04-13,8437,8524,8028,8179,188251,63016.0,18588650.0
2010-04-14,8052,8221,8004,8130,163558,62644.0,18588650.0
2010-04-15,8124,8428,8124,8299,176859,63945.0,18588650.0
2010-04-16,8440,8440,8031,8142,99112,62737.0,18588650.0
2010-04-19,7981,8151,7948,8070,127884,62179.0,18588650.0
2010-04-20,8127,8407,7973,8287,158850,63852.0,18588650.0
2010-04-21,8355,8428,8196,8395,190174,64689.0,18588650.0
2010-04-22,8368,8440,8127,8238,119343,63480.0,18588650.0
2010-04-23,8269,8269,7883,7985,174087,61528.0,18588650.0
2010-04-26,7980,8172,7907,8057,224972,62086.0,18588650.0
2010-04-27,8150,8150,7957,8021,130841,61807.0,18588650.0
2010-04-28,8004,8004,7666,7768,225561,59855.0,18588650.0
2010-04-29,7849,7849,7642,7768,153232,59855.0,18588650.0
2010-04-30,7849,8196,7849,8179,210726,63016.0,18588650.0
2010-05-03,8196,8365,8114,8179,144959,63016.0,18588650.0
2010-05-04,8320,8416,8166,8262,156729,63666.0,18588650.0
2010-05-06,7948,7957,7731,7853,290754,60506.0,18588650.0
2010-05-07,7521,7641,6716,7479,239105,57625.0,18588650.0
2010-05-10,7475,7668,7369,7514,129892,57904.0,18588650.0
2010-05-11,7665,7665,7391,7527,81642,57997.0,18588650.0
2010-05-12,7497,7632,6991,7407,164177,57067.0,18588650.0
2010-05-13,7283,7475,7162,7298,217310,56231.0,18588650.0
2010-05-14,7207,7232,6350,6972,474186,53721.0,18588650.0
2010-05-17,6676,7110,6387,6514,242880,50189.0,18588650.0
2010-05-18,6628,6628,6204,6442,159801,49632.0,18588650.0
2010-05-19,6392,6392,5509,6007,313533,46286.0,18588650.0
2010-05-20,5796,6861,5796,6357,323982,48981.0,18588650.0
2010-05-24,6175,6512,6112,6368,67848,49074.0,18588650.0
2010-05-25,6175,6961,5509,6103,306659,47029.0,18588650.0
2010-05-26,6101,6501,6101,6429,110094,49539.0,18588650.0
2010-05-27,6426,6700,6426,6514,93915,50189.0,18588650.0
2010-05-28,6558,6630,6196,6236,139643,48052.0,18588650.0
2010-05-31,6276,6435,6228,6393,58273,49260.0,18588650.0
2010-06-01,6486,6486,6302,6357,51603,48981.0,18588650.0
2010-06-03,6387,6700,6387,6586,54197,50747.0,18588650.0
2010-06-04,6670,7113,6549,7008,174752,54000.0,18588650.0
2010-06-07,6631,6824,6535,6791,100023,52327.0,18588650.0
2010-06-08,6670,6862,6597,6840,76108,52699.0,18588650.0
2010-06-09,6941,6941,6580,6634,66680,51119.0,18588650.0
2010-06-10,6742,6742,6597,6670,52453,51398.0,18588650.0
2010-06-11,6667,6797,6244,6683,172556,51491.0,18588650.0
2010-06-14,6556,6749,6508,6731,44789,51862.0,18588650.0
2010-06-15,6824,6872,6621,6742,37568,51955.0,18588650.0
2010-06-16,6774,6957,6750,6900,51468,53164.0,18588650.0
2010-06-17,6941,6966,6812,6827,33352,52606.0,18588650.0
2010-06-18,6860,6870,6629,6827,40974,52606.0,18588650.0
2010-06-21,6918,6918,6750,6851,65795,52792.0,18588650.0
2010-06-22,6811,6859,6509,6755,91801,52048.0,18588650.0
2010-06-23,6848,6848,6607,6742,19758,51955.0,18588650.0
2010-06-24,6752,6824,6670,6816,46282,52513.0,18588650.0
2010-06-25,6652,6821,6652,6755,48042,52048.0,18588650.0
2010-06-28,6750,6933,6668,6851,55655,52792.0,18588650.0
2010-06-29,6941,6966,6715,6779,53107,52234.0,18588650.0
2010-06-30,6629,6870,6605,6827,75241,52606.0,18588650.0
2010-07-01,6677,6845,6629,6779,47761,52234.0,18588650.0
2010-07-02,6752,6838,6631,6694,42250,51584.0,18588650.0
2010-07-05,6824,6824,6414,6453,74067,49725.0,18588650.0
2010-07-06,6461,6558,6158,6309,71268,48609.0,18588650.0
2010-07-07,6392,6705,6296,6344,61478,48888.0,18588650.0
2010-07-08,6628,6628,6363,6393,18449,49260.0,18588650.0
2010-07-09,6344,6488,6320,6368,59503,49074.0,18588650.0
2010-07-12,6501,6694,6414,6429,43770,49539.0,18588650.0
2010-07-13,6561,6585,6353,6368,45729,49074.0,18588650.0
2010-07-14,6511,6573,6462,6477,59747,49911.0,18588650.0
2010-07-15,6532,6532,6363,6490,46458,50003.0,18588650.0
2010-07-16,6511,6511,6246,6453,50645,49725.0,18588650.0
2010-07-19,6439,7418,6430,7394,559968,56974.0,18588650.0
2010-07-20,7174,7376,6933,7140,198208,55022.0,18588650.0
2010-07-21,7222,7352,6991,7116,113162,54837.0,18588650.0
2010-07-22,7110,7221,6798,6827,83466,52606.0,18588650.0
2010-07-23,7186,7451,6849,7394,131416,56974.0,18588650.0
2010-07-26,7439,7617,7304,7479,149667,57625.0,18588650.0
2010-07-27,7558,7592,6349,6610,656430,50933.0,18588650.0
2010-07-28,6594,6739,6387,6610,161499,50933.0,18588650.0
2010-07-29,6655,6742,6366,6477,183855,49911.0,18588650.0
2010-07-30,6459,6676,6267,6514,119423,50189.0,18588650.0
2010-08-02,6604,6604,6387,6586,80761,50747.0,18588650.0
2010-08-03,6549,6920,6429,6550,154347,50468.0,18588650.0
2010-08-04,6498,6652,6411,6586,72817,50747.0,18588650.0
2010-08-05,6484,6749,6349,6514,176270,50189.0,18588650.0
2010-08-06,6512,6512,6329,6368,59772,49074.0,18588650.0
2010-08-09,6411,6691,6349,6683,117719,51491.0,18588650.0
2010-08-10,6679,6993,6573,6718,156754,51769.0,18588650.0
2010-08-11,6718,6814,6549,6550,112437,50468.0,18588650.0
2010-08-12,6546,6691,6267,6466,112964,49818.0,18588650.0
2010-08-13,6459,6522,6300,6490,49957,50003.0,18588650.0
2010-08-16,6561,6585,6353,6368,96027,49074.0,18588650.0
2010-08-17,6532,6556,6325,6490,116589,50003.0,18588650.0
2010-08-18,6414,6573,6366,6429,70055,49539.0,18588650.0
2010-08-19,6390,6573,6366,6453,30187,59632.0,22292354.0
2010-08-20,6511,6511,6342,6453,63872,59632.0,22292354.0
2010-08-23,6365,6461,6278,6285,68950,58072.0,22292354.0
2010-08-24,6406,6406,6199,6272,56609,57960.0,22292354.0
2010-08-25,6220,6341,6004,6116,92130,56511.0,22292354.0
2010-08-26,6257,6344,6031,6103,68392,56400.0,22292354.0
2010-08-27,6079,6199,5992,6127,47323,56623.0,22292354.0
2010-08-30,6245,6245,5907,6044,75749,55842.0,22292354.0
2010-08-31,6127,6127,5896,5983,44767,55285.0,22292354.0
2010-09-01,5907,5965,5748,5778,86798,53390.0,22292354.0
2010-09-02,5789,6126,5774,5790,53788,53502.0,22292354.0
2010-09-03,5787,5941,5738,5850,73896,54059.0,22292354.0
2010-09-06,5909,5909,5789,5814,20488,53725.0,22292354.0
2010-09-07,5765,5885,5740,5886,19786,54393.0,22292354.0
2010-09-08,5909,5909,5789,5911,15958,54616.0,22292354.0
2010-09-09,5979,6004,5787,5850,18789,54059.0,22292354.0
2010-09-10,5835,5907,5724,5729,92843,52944.0,22292354.0
2010-09-13,5789,6005,5726,5790,38082,53502.0,22292354.0
2010-09-14,5787,5931,5628,5778,52099,53390.0,22292354.0
2010-09-15,5871,5871,5644,5694,28007,52610.0,22292354.0
2010-09-16,5668,5837,5630,5670,27169,52387.0,22292354.0
2010-09-17,5668,5765,5437,5597,30748,51718.0,22292354.0
2010-09-20,5690,5917,5594,5898,25957,54505.0,22292354.0
2010-09-24,5957,6016,5716,5935,15902,54839.0,22292354.0
2010-09-27,6005,6005,5740,5814,23475,53725.0,22292354.0
2010-09-28,5885,5885,5668,5670,16798,52387.0,22292354.0
2010-09-29,5813,5822,5548,5742,40819,53056.0,22292354.0
2010-09-30,5714,5845,5594,5753,38711,53167.0,22292354.0
2010-10-01,5630,5837,5630,5742,22039,53056.0,22292354.0
2010-10-04,5822,5957,5750,5814,27749,53725.0,22292354.0
2010-10-05,5763,5931,5618,5681,29293,52498.0,22292354.0
2010-10-06,5618,5835,5522,5826,93967,53836.0,22292354.0
2010-10-07,5789,5822,5726,5790,27106,53502.0,22292354.0
2010-10-08,5787,5835,5618,5705,34656,52721.0,22292354.0
2010-10-11,5765,5765,5605,5621,36077,51941.0,22292354.0
2010-10-12,5618,5690,5411,5561,97295,51384.0,22292354.0
2010-10-13,5472,5641,5434,5464,37083,50492.0,22292354.0
2010-10-14,5548,5630,5389,5452,86034,50381.0,22292354.0
2010-10-15,5548,5548,5451,5452,32324,50381.0,22292354.0
2010-10-18,5593,5593,5400,5464,54027,50492.0,22292354.0
2010-10-19,5524,5620,5461,5524,75377,51049.0,22292354.0
2010-10-20,5581,5581,5365,5500,97661,50827.0,22292354.0
2010-10-21,5499,5620,5403,5500,63956,50827.0,22292354.0
2010-10-22,5572,5572,5355,5355,33712,49489.0,22292354.0
2010-10-25,5354,5460,4906,4970,195264,45922.0,22292354.0
2010-10-26,5027,5186,5018,5163,111659,47706.0,22292354.0
2010-10-27,5210,5379,5075,5138,66901,47483.0,22292354.0
2010-10-28,5147,5185,4944,4970,71184,45922.0,22292354.0
2010-10-29,5135,5135,4870,4933,71952,45588.0,22292354.0
2010-11-01,4906,5017,4882,4970,59865,45922.0,22292354.0
2010-11-02,4952,5087,4822,4885,207592,45142.0,22292354.0
2010-11-03,4968,4968,4824,4849,36452,44808.0,22292354.0
2010-11-04,4870,4976,4807,4933,92700,45588.0,22292354.0
2010-11-05,4954,4992,4800,4873,75180,45031.0,22292354.0
2010-11-08,4872,4920,4824,4849,17392,44808.0,22292354.0
2010-11-09,4800,4906,4785,4825,54425,44585.0,22292354.0
2010-11-10,4846,4846,4653,4789,67889,44250.0,22292354.0
2010-11-11,4783,4822,4653,4789,84532,44250.0,22292354.0
2010-11-12,4800,4800,4400,4705,78892,43470.0,22292354.0
2010-11-15,4676,4700,4397,4572,107071,42244.0,22292354.0
2010-11-16,4535,4583,4318,4511,176309,41687.0,22292354.0
2010-11-17,4486,4631,4351,4463,34773,41241.0,22292354.0
2010-11-18,4460,4750,4398,4716,148215,43582.0,22292354.0
2010-11-19,4655,4751,4568,4607,39553,42578.0,22292354.0
2010-11-22,4631,4713,4568,4607,41671,42578.0,22292354.0
2010-11-23,4652,4676,4565,4644,52890,42913.0,22292354.0
2010-11-24,4580,4580,4363,4572,54365,42244.0,22292354.0
2010-11-25,4568,4607,4511,4583,14611,42355.0,22292354.0
2010-11-26,4580,4590,4445,4548,35564,42021.0,22292354.0
2010-11-29,4424,4583,4366,4583,67648,42355.0,22292354.0
2010-11-30,4583,4583,4424,4487,23053,41464.0,22292354.0
2010-12-01,4535,4535,4400,4415,31436,40795.0,22292354.0
2010-12-02,4424,4511,4376,4439,35236,41018.0,22292354.0
2010-12-03,4387,4532,4387,4451,38122,41129.0,22292354.0
2010-12-06,4448,4511,4376,4415,16893,40795.0,22292354.0
2010-12-07,4315,4411,4315,4379,15127,40461.0,22292354.0
2010-12-08,4390,4414,4303,4391,25764,40572.0,22292354.0
2010-12-09,4390,4559,4168,4559,35587,42133.0,22292354.0
2010-12-10,4556,4556,4411,4499,20658,41575.0,22292354.0
2010-12-13,4496,4568,4462,4487,7712,41464.0,22292354.0
2010-12-14,4517,4517,4397,4499,22765,41575.0,22292354.0
2010-12-15,4583,4727,4472,4535,46497,41910.0,22292354.0
2010-12-16,4484,4580,4387,4524,34224,41798.0,22292354.0
2010-12-17,4520,4520,3855,4318,60858,39903.0,22292354.0
2010-12-20,4233,4271,4050,4137,76678,38231.0,22292354.0
2010-12-21,4216,4254,4061,4150,41732,38343.0,22292354.0
2010-12-22,4185,4218,4122,4185,43122,38677.0,22292354.0
2010-12-23,4217,4342,4168,4318,46904,39903.0,22292354.0
2010-12-24,4390,4390,4231,4318,28249,39903.0,22292354.0
2010-12-27,4279,4342,4159,4270,99930,39457.0,22292354.0
2010-12-28,4317,4389,4158,4198,32199,38789.0,22292354.0
2010-12-29,4252,4252,4108,4258,11064,39346.0,22292354.0
2010-12-30,4255,4327,4207,4270,7785,39457.0,22292354.0
2011-01-03,4214,4363,4214,4331,21680,40015.0,22292354.0
2011-01-04,4217,4968,4217,4825,786413,44585.0,22292354.0
2011-01-05,4824,4978,4472,4922,250277,45476.0,22292354.0
2011-01-06,4978,5065,4737,5066,215802,46814.0,22292354.0
2011-01-07,5065,5074,4920,5042,103962,46591.0,22292354.0
2011-01-10,5063,5256,4966,5030,93915,46480.0,22292354.0
2011-01-11,5041,5113,4800,4970,68853,45922.0,22292354.0
2011-01-12,4954,4954,4751,4777,65661,44139.0,22292354.0
2011-01-13,4773,4869,4652,4668,67331,43136.0,22292354.0
2011-01-14,4592,4761,4496,4559,61094,42133.0,22292354.0
2011-01-17,4520,4906,4342,4631,97667,42801.0,22292354.0
2011-01-18,4679,4751,4583,4681,66779,43247.0,22292354.0
2011-01-19,4687,5352,4677,5247,264156,48486.0,22292354.0
2011-01-20,5097,5617,5097,5392,306035,49823.0,22292354.0
2011-01-21,5524,5596,5186,5379,91864,49712.0,22292354.0
2011-01-24,5379,5692,5220,5549,137737,51272.0,22292354.0
2011-01-25,5596,6151,5596,6031,268858,55731.0,22292354.0
2011-01-26,6064,6064,5790,6031,74880,55731.0,22292354.0
2011-01-27,6030,6063,5692,5886,50757,54393.0,22292354.0
2011-01-28,5954,5954,5400,5440,71324,50269.0,22292354.0
2011-01-31,5437,5620,4848,5090,147113,47037.0,22292354.0
2011-02-01,5258,5485,5090,5452,70982,50381.0,22292354.0
2011-02-07,5524,5548,5283,5283,70020,48820.0,22292354.0
2011-02-08,5355,5365,5090,5283,29671,48820.0,22292354.0
2011-02-09,5280,5617,5183,5247,51679,48486.0,22292354.0
2011-02-10,5072,5362,5072,5247,25106,48486.0,22292354.0
2011-02-11,5331,5413,5065,5090,67814,47037.0,22292354.0
2011-02-14,5072,5256,4894,5005,46931,46257.0,22292354.0
2011-02-15,4882,5123,4882,5018,17426,46368.0,22292354.0
2011-02-16,5233,5233,4944,4946,28140,45699.0,22292354.0
2011-02-17,5161,5185,4920,5018,65532,46368.0,22292354.0
2011-02-18,5233,5243,4751,4970,29609,45922.0,22292354.0
2011-02-21,4882,5050,4617,4970,151392,45922.0,22292354.0
2011-02-22,4968,4968,4751,4825,59180,44585.0,22292354.0
2011-02-23,4628,4806,4484,4548,65213,42021.0,22292354.0
2011-02-24,4655,4776,4544,4681,26760,43247.0,22292354.0
2011-02-25,4676,4676,4493,4620,11765,42690.0,22292354.0
2011-02-28,4496,4631,4366,4439,31440,41018.0,22292354.0
2011-03-02,4438,4520,4327,4439,33298,41018.0,22292354.0
2011-03-03,4511,4559,4376,4487,17471,41464.0,22292354.0
2011-03-04,4679,4679,4496,4559,12761,42133.0,22292354.0
2011-03-07,4628,4628,4267,4307,70333,39792.0,22292354.0
