실리콘웍스(108320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-10-28,24050,24800,23500,24750,325755,402541.0,16264300.0
2013-10-29,24750,24750,24150,24450,158661,397662.0,16264300.0
2013-10-30,24500,24900,23900,24400,275649,396849.0,16264300.0
2013-10-31,24450,24800,23950,24000,162749,390343.0,16264300.0
2013-11-01,24050,24550,23850,23950,210938,389530.0,16264300.0
2013-11-04,24050,24700,23950,24650,218088,400915.0,16264300.0
2013-11-05,24700,24850,23700,23900,229300,388717.0,16264300.0
2013-11-06,24000,24150,23350,23550,120258,383024.0,16264300.0
2013-11-07,23700,23800,23300,23350,134265,379771.0,16264300.0
2013-11-08,23000,23250,22650,22750,195212,370013.0,16264300.0
2013-11-11,22850,23150,22050,22350,144298,363507.0,16264300.0
2013-11-12,22150,23200,22150,23100,87909,375705.0,16264300.0
2013-11-13,23000,23300,22600,23200,118611,377332.0,16264300.0
2013-11-14,23300,23500,23050,23300,81392,378958.0,16264300.0
2013-11-15,23350,23950,23300,23900,82240,388717.0,16264300.0
2013-11-18,24200,24200,23550,23600,63897,383837.0,16264300.0
2013-11-19,23700,23700,22800,23150,169840,376519.0,16264300.0
2013-11-20,23050,23350,22850,23250,49806,378145.0,16264300.0
2013-11-21,23100,23400,22900,23100,32996,375705.0,16264300.0
2013-11-22,23100,23800,23100,23700,106200,385464.0,16264300.0
2013-11-25,23850,23950,23550,23800,51364,387090.0,16264300.0
2013-11-26,23900,23950,23600,23700,52498,385464.0,16264300.0
2013-11-27,23700,24400,23600,24300,152339,395222.0,16264300.0
2013-11-28,24400,25100,24400,24750,386999,402541.0,16264300.0
2013-11-29,25000,25050,24600,24750,148645,402541.0,16264300.0
2013-12-02,24750,25200,24400,25100,178379,408234.0,16264300.0
2013-12-03,25150,25200,24050,24350,156837,396036.0,16264300.0
2013-12-04,24150,24550,23750,24550,142101,399289.0,16264300.0
2013-12-05,24550,24700,24300,24550,89256,399289.0,16264300.0
2013-12-06,24600,25650,24600,25500,333107,414740.0,16264300.0
2013-12-09,25650,25950,25300,25600,146873,416366.0,16264300.0
2013-12-10,25650,25650,25150,25250,116479,410674.0,16264300.0
2013-12-11,25200,25550,24400,24700,119558,401728.0,16264300.0
2013-12-12,24550,25100,24450,24900,76197,404981.0,16264300.0
2013-12-13,24800,24800,23900,24500,153225,398475.0,16264300.0
2013-12-16,24650,24850,23750,23750,221939,386277.0,16264300.0
2013-12-17,24000,24200,23050,23250,207030,378145.0,16264300.0
2013-12-18,23050,24050,23050,23800,146904,387090.0,16264300.0
2013-12-19,24100,24200,23150,23450,106073,381398.0,16264300.0
2013-12-20,23400,23850,23400,23700,77308,385464.0,16264300.0
2013-12-23,23900,24350,23800,24350,88755,396036.0,16264300.0
2013-12-24,24450,24500,23950,24100,81947,391970.0,16264300.0
2013-12-26,24100,24200,23750,24200,77549,393596.0,16264300.0
2013-12-27,24050,24400,23800,24250,67503,394409.0,16264300.0
2013-12-30,24400,24450,23900,24000,94226,390343.0,16264300.0
2014-01-02,24150,24700,23100,23300,211117,378958.0,16264300.0
2014-01-03,23300,23650,23100,23650,90976,384651.0,16264300.0
2014-01-06,23500,23750,23400,23600,48393,383837.0,16264300.0
2014-01-07,23650,23900,23350,23900,82009,388717.0,16264300.0
2014-01-08,24050,24050,23450,23700,91670,385464.0,16264300.0
2014-01-09,23850,24250,23650,24200,95797,393596.0,16264300.0
2014-01-10,24350,24500,23450,23450,162314,381398.0,16264300.0
2014-01-13,23450,23600,23150,23300,115716,378958.0,16264300.0
2014-01-14,23200,23650,23000,23600,85053,383837.0,16264300.0
2014-01-15,23600,23700,23000,23150,178982,376519.0,16264300.0
2014-01-16,23200,23400,23050,23200,97537,377332.0,16264300.0
2014-01-17,23350,23550,22300,22300,275435,362694.0,16264300.0
2014-01-20,22250,22600,22100,22400,116568,364320.0,16264300.0
2014-01-21,22400,22800,22400,22750,160388,370013.0,16264300.0
2014-01-22,22750,23050,22600,23000,91328,374079.0,16264300.0
2014-01-23,23000,23300,22900,22900,79046,372452.0,16264300.0
2014-01-24,22700,23200,22700,23000,70908,374079.0,16264300.0
2014-01-27,22600,22650,22050,22450,64177,365134.0,16264300.0
2014-01-28,22200,22350,21600,22000,184143,357815.0,16264300.0
2014-01-29,22000,22900,22000,22850,83029,371639.0,16264300.0
2014-02-03,22550,22800,22200,22600,36350,367573.0,16264300.0
2014-02-04,22100,22700,22100,22650,61946,368386.0,16264300.0
2014-02-05,22650,22850,22350,22450,54790,365134.0,16264300.0
2014-02-06,22450,22650,22100,22200,78673,361067.0,16264300.0
2014-02-07,22350,22600,22200,22500,91923,365947.0,16264300.0
2014-02-10,22650,23050,22200,23000,88299,374079.0,16264300.0
2014-02-11,23000,23200,22600,22650,77382,368386.0,16264300.0
2014-02-12,22850,22900,22450,22550,59401,366760.0,16264300.0
2014-02-13,22800,23150,22500,22750,97715,370013.0,16264300.0
2014-02-14,22850,23000,22700,22900,40150,372452.0,16264300.0
2014-02-17,22950,23350,22900,23100,110334,375705.0,16264300.0
2014-02-18,23100,23150,22700,22850,74732,371639.0,16264300.0
2014-02-19,23250,23900,22800,23900,328340,388717.0,16264300.0
2014-02-20,23750,23950,23350,23400,108882,380585.0,16264300.0
2014-02-21,23600,23600,23250,23250,67759,378145.0,16264300.0
2014-02-24,23350,23450,23000,23300,57385,378958.0,16264300.0
2014-02-25,23600,23600,23150,23200,85923,377332.0,16264300.0
2014-02-26,23300,23300,22800,22850,105193,371639.0,16264300.0
2014-02-27,22950,23050,22500,22800,98514,370826.0,16264300.0
2014-02-28,22850,23200,22550,23150,72263,376519.0,16264300.0
2014-03-03,23200,23250,22200,22350,159320,363507.0,16264300.0
2014-03-04,22400,22650,22200,22350,112984,363507.0,16264300.0
2014-03-05,22500,22600,22300,22350,72264,363507.0,16264300.0
2014-03-06,22300,22550,22250,22300,64423,362694.0,16264300.0
2014-03-07,22300,22650,22300,22550,57590,366760.0,16264300.0
2014-03-10,22650,22850,22400,22450,71521,365134.0,16264300.0
2014-03-11,22450,22600,21500,21700,252223,352935.0,16264300.0
2014-03-12,21800,21850,21100,21400,177120,348056.0,16264300.0
2014-03-13,21500,21650,21200,21550,78270,350496.0,16264300.0
2014-03-14,21600,22150,21350,21950,141474,357001.0,16264300.0
2014-03-17,22050,22550,21900,22150,109280,360254.0,16264300.0
2014-03-18,22400,22450,22100,22300,68296,362694.0,16264300.0
2014-03-19,22500,22750,22300,22450,91317,365134.0,16264300.0
2014-03-20,22450,22750,22100,22650,91277,368386.0,16264300.0
2014-03-21,22900,22950,22650,22800,94914,370826.0,16264300.0
2014-03-24,22850,23100,22550,23000,89284,374079.0,16264300.0
2014-03-25,23000,23250,22500,22600,87022,367573.0,16264300.0
2014-03-26,22600,23200,22550,23200,84909,377332.0,16264300.0
2014-03-27,23150,23150,22500,22700,60205,369200.0,16264300.0
2014-03-28,22650,23050,22600,22700,63026,369200.0,16264300.0
2014-03-31,22800,22950,22450,22950,58158,373266.0,16264300.0
2014-04-01,22950,23100,22750,22950,75044,373266.0,16264300.0
2014-04-02,23000,23400,22800,23400,267418,380585.0,16264300.0
2014-04-03,23450,23700,23050,23300,196533,378958.0,16264300.0
2014-04-04,23300,23450,23100,23200,77964,377332.0,16264300.0
2014-04-07,23150,23450,22900,23450,82689,381398.0,16264300.0
2014-04-08,23450,23800,23200,23600,154619,383837.0,16264300.0
2014-04-09,23600,23700,23100,23150,119680,376519.0,16264300.0
2014-04-10,23150,23750,23150,23600,120760,383837.0,16264300.0
2014-04-11,23300,23900,23100,23800,132866,387090.0,16264300.0
2014-04-14,23850,24200,23600,23900,113933,388717.0,16264300.0
2014-04-15,24200,24200,23800,23950,84864,389530.0,16264300.0
2014-04-16,24100,24200,23750,24050,87874,391156.0,16264300.0
2014-04-17,23350,23850,22800,23650,507433,384651.0,16264300.0
2014-04-18,23750,23900,23550,23750,70503,386277.0,16264300.0
2014-04-21,23750,23800,23350,23450,60875,381398.0,16264300.0
2014-04-22,23500,23700,23150,23600,78844,383837.0,16264300.0
2014-04-23,23650,23950,23450,23700,81928,385464.0,16264300.0
2014-04-24,24300,24500,23350,23400,209660,380585.0,16264300.0
2014-04-25,23500,23550,22900,22950,73753,373266.0,16264300.0
2014-04-28,23000,23200,22850,23100,31360,375705.0,16264300.0
2014-04-29,23050,23250,22900,23000,45090,374079.0,16264300.0
2014-04-30,23100,23100,22700,23000,34338,374079.0,16264300.0
2014-05-02,23200,23200,22800,23100,38689,375705.0,16264300.0
2014-05-07,23150,23450,22750,22750,61320,370013.0,16264300.0
2014-05-08,22700,23050,22350,23000,58619,374079.0,16264300.0
2014-05-09,22950,23050,22700,23000,34120,374079.0,16264300.0
2014-05-12,22800,23000,22700,22800,35502,370826.0,16264300.0
2014-05-13,22850,23400,22700,23250,47203,378145.0,16264300.0
2014-05-14,23550,23550,22900,23300,63987,378958.0,16264300.0
2014-05-15,22900,23350,22900,23100,42453,375705.0,16264300.0
2014-05-16,23100,24050,23100,24050,205689,391156.0,16264300.0
2014-05-19,24100,24250,23850,24050,158030,391156.0,16264300.0
2014-05-20,24050,24250,23900,24100,146718,391970.0,16264300.0
2014-05-21,24200,25000,24050,25000,299534,406608.0,16264300.0
2014-05-22,25200,27650,25200,26900,939227,437510.0,16264300.0
2014-05-23,26900,27100,25650,26600,661964,432630.0,16264300.0
2014-05-26,28300,29700,25800,25900,1822489,421245.0,16264300.0
2014-05-27,25700,26200,25100,25250,555070,410674.0,16264300.0
2014-05-28,25650,25950,25000,25400,447067,413113.0,16264300.0
2014-05-29,25500,26650,25400,26450,714690,430191.0,16264300.0
2014-05-30,26550,26800,25350,25700,362643,417993.0,16264300.0
2014-06-02,25450,26550,24750,25900,395933,421245.0,16264300.0
2014-06-03,25800,26650,25650,25850,348511,420432.0,16264300.0
2014-06-05,25850,26350,24950,26250,343875,426938.0,16264300.0
2014-06-09,26350,27150,26100,27150,322464,441576.0,16264300.0
2014-06-10,27250,27600,26850,27300,271278,444015.0,16264300.0
2014-06-11,27400,27500,26750,27050,222839,439949.0,16264300.0
2014-06-12,27100,27200,25900,26100,416764,424498.0,16264300.0
2014-06-13,25900,26400,25850,25950,179307,422059.0,16264300.0
2014-06-16,25950,26100,25250,25450,228035,413926.0,16264300.0
2014-06-17,25700,27150,25700,27100,433995,440763.0,16264300.0
2014-06-18,27150,27150,26450,26450,175801,430191.0,16264300.0
2014-06-19,26550,26900,25900,26200,3428919,426125.0,16264300.0
2014-06-20,26000,26150,24800,25000,334327,406608.0,16264300.0
2014-06-23,25150,25150,24450,24550,181656,399289.0,16264300.0
2014-06-24,24650,25000,23900,24950,143850,405794.0,16264300.0
2014-06-25,24850,25050,24350,25000,118783,406608.0,16264300.0
2014-06-26,25150,25350,24800,25100,160462,408234.0,16264300.0
2014-06-27,24850,25500,24600,25200,129125,409860.0,16264300.0
2014-06-30,25400,25500,24850,24950,119789,405794.0,16264300.0
2014-07-01,25050,25300,24850,25200,71646,409860.0,16264300.0
2014-07-02,25350,25700,25000,25250,151988,410674.0,16264300.0
2014-07-03,25150,25450,24550,24650,166100,400915.0,16264300.0
2014-07-04,24700,24950,24050,24750,251657,402541.0,16264300.0
2014-07-07,24950,25250,24700,24800,115847,403355.0,16264300.0
2014-07-08,24700,25450,24600,25450,185069,413926.0,16264300.0
2014-07-09,25550,25750,25200,25600,144341,416366.0,16264300.0
2014-07-10,25900,25900,25450,25450,163278,413926.0,16264300.0
2014-07-11,25300,25700,25200,25600,112220,416366.0,16264300.0
2014-07-14,25700,26400,25700,25800,191389,419619.0,16264300.0
2014-07-15,26050,26050,25300,25300,168384,411487.0,16264300.0
2014-07-16,25200,25300,24200,24350,263837,396036.0,16264300.0
2014-07-17,24550,24950,24200,24300,246402,395222.0,16264300.0
2014-07-18,23700,23950,22350,22600,710899,367573.0,16264300.0
2014-07-21,22600,22900,22500,22650,248382,368386.0,16264300.0
2014-07-22,22650,22900,22600,22700,95960,369200.0,16264300.0
2014-07-23,22550,22700,21850,22200,325185,361067.0,16264300.0
2014-07-24,22200,22400,22050,22200,98210,361067.0,16264300.0
2014-07-25,22100,22400,22050,22150,104339,360254.0,16264300.0
2014-07-28,22150,22200,21300,21550,209390,350496.0,16264300.0
2014-07-29,21500,21850,21250,21600,127248,351309.0,16264300.0
2014-07-30,21500,22000,21350,21850,149688,355375.0,16264300.0
2014-07-31,22000,22000,21250,21600,109493,351309.0,16264300.0
2014-08-01,21400,21700,21200,21600,68342,351309.0,16264300.0
2014-08-04,21350,21950,21350,21900,78196,356188.0,16264300.0
2014-08-05,21900,22150,21850,21900,102136,356188.0,16264300.0
2014-08-06,22050,22500,22000,22350,151999,363507.0,16264300.0
2014-08-07,22300,22450,21950,22400,79429,364320.0,16264300.0
2014-08-08,22200,22550,21800,21800,98623,354562.0,16264300.0
2014-08-11,22200,22300,21900,22000,65261,357815.0,16264300.0
2014-08-12,21900,22250,21800,21900,43270,356188.0,16264300.0
2014-08-13,21800,22500,21800,22450,68019,365134.0,16264300.0
2014-08-14,22650,23000,22350,22950,166036,373266.0,16264300.0
2014-08-18,22950,23150,22750,23050,105146,374892.0,16264300.0
2014-08-19,23150,23150,22550,23150,78266,376519.0,16264300.0
2014-08-20,23150,23350,22900,22950,81680,373266.0,16264300.0
2014-08-21,23000,23100,22600,22900,58599,372452.0,16264300.0
2014-08-22,22900,23200,22800,23200,39726,377332.0,16264300.0
2014-08-25,23150,23550,23150,23200,86504,377332.0,16264300.0
2014-08-26,23250,23500,22500,22700,129144,369200.0,16264300.0
2014-08-27,22800,22950,22050,22750,136501,370013.0,16264300.0
2014-08-28,22750,22850,22500,22800,51245,370826.0,16264300.0
2014-08-29,22900,23200,22600,22850,52638,371639.0,16264300.0
2014-09-01,22900,23050,22100,22200,119041,361067.0,16264300.0
2014-09-02,22250,22500,22000,22300,75278,362694.0,16264300.0
2014-09-03,22300,22650,22250,22400,51913,364320.0,16264300.0
2014-09-04,22450,23100,22200,23050,122149,374892.0,16264300.0
2014-09-05,23300,23300,22850,22950,54870,373266.0,16264300.0
2014-09-11,22950,23350,22800,23000,95723,374079.0,16264300.0
2014-09-12,23050,23400,22900,23200,59696,377332.0,16264300.0
2014-09-15,23200,23250,22950,23050,40279,374892.0,16264300.0
2014-09-16,23050,23450,23000,23350,63574,379771.0,16264300.0
2014-09-17,23200,23550,23100,23550,81420,383024.0,16264300.0
2014-09-18,23450,23650,23300,23500,70102,382211.0,16264300.0
2014-09-19,23600,23750,23050,23350,68583,379771.0,16264300.0
2014-09-22,23400,23400,23000,23200,54571,377332.0,16264300.0
2014-09-23,23000,23150,22900,23050,48190,374892.0,16264300.0
2014-09-24,23300,23300,22750,22850,59194,371639.0,16264300.0
2014-09-25,22900,23050,22400,22800,99499,370826.0,16264300.0
2014-09-26,22800,22800,22350,22550,95752,366760.0,16264300.0
2014-09-29,22900,23250,22750,23050,133978,374892.0,16264300.0
2014-09-30,23150,23300,22950,23000,85656,374079.0,16264300.0
2014-10-01,23000,23200,21450,22000,176333,357815.0,16264300.0
2014-10-02,21700,22250,21600,22250,77465,361881.0,16264300.0
2014-10-06,22100,23100,22000,23000,113939,374079.0,16264300.0
2014-10-07,22650,23350,22650,23150,83133,376519.0,16264300.0
2014-10-08,23150,23650,23150,23600,115764,383837.0,16264300.0
2014-10-10,23600,23700,23150,23150,68800,376519.0,16264300.0
2014-10-13,22900,23100,22050,22350,81478,363507.0,16264300.0
2014-10-14,22050,22500,21950,22150,71331,360254.0,16264300.0
2014-10-15,22150,22450,21850,22050,44533,358628.0,16264300.0
2014-10-16,21750,22200,21500,22050,75858,358628.0,16264300.0
2014-10-17,22050,22400,21800,22100,43018,359441.0,16264300.0
2014-10-20,22700,24700,22700,23550,232038,383024.0,16264300.0
2014-10-21,23500,23700,23100,23350,79359,379771.0,16264300.0
2014-10-22,26000,26000,24000,24650,260070,400915.0,16264300.0
2014-10-23,24600,24800,23650,23900,132115,388717.0,16264300.0
2014-10-24,24050,24050,22350,22850,286996,371639.0,16264300.0
2014-10-27,22650,23000,22650,22700,65035,369200.0,16264300.0
2014-10-28,22600,22950,22200,22250,104570,361881.0,16264300.0
2014-10-29,22200,22600,21750,22500,184716,365947.0,16264300.0
2014-10-30,22500,22500,22100,22400,93961,364320.0,16264300.0
2014-10-31,22250,23500,22250,23350,147820,379771.0,16264300.0
2014-11-03,23500,23550,22400,22700,98275,369200.0,16264300.0
2014-11-04,22700,22700,21800,22100,102454,359441.0,16264300.0
2014-11-05,22150,22600,22100,22350,36078,363507.0,16264300.0
2014-11-06,22400,22550,21950,22500,46177,365947.0,16264300.0
2014-11-07,22350,22550,22300,22550,25069,366760.0,16264300.0
2014-11-10,22550,22650,22050,22150,74314,360254.0,16264300.0
2014-11-11,22100,22400,21850,22050,108361,358628.0,16264300.0
2014-11-12,22050,22300,21600,21750,128028,353749.0,16264300.0
2014-11-13,21800,22300,21750,22150,57799,360254.0,16264300.0
2014-11-14,22050,22300,21850,22100,45288,359441.0,16264300.0
2014-11-17,22050,22050,21450,21500,119083,349682.0,16264300.0
2014-11-18,21300,21450,20350,20600,187626,335045.0,16264300.0
2014-11-19,20600,21250,20600,21000,59458,341550.0,16264300.0
2014-11-20,20750,21100,20650,20950,36414,340737.0,16264300.0
2014-11-21,21000,21200,20650,20800,50332,338297.0,16264300.0
2014-11-24,20850,21250,20850,21250,44090,345616.0,16264300.0
2014-11-25,21300,21900,21150,21700,64283,352935.0,16264300.0
2014-11-26,21550,21750,21350,21400,36386,348056.0,16264300.0
2014-11-27,21450,22550,21450,22450,1514780,365134.0,16264300.0
2014-11-28,22350,22800,21900,22700,162798,369200.0,16264300.0
2014-12-01,22700,22750,22050,22450,81041,365134.0,16264300.0
2014-12-02,22300,22850,22000,22750,105488,370013.0,16264300.0
2014-12-03,22800,24050,22700,23750,259745,386277.0,16264300.0
2014-12-04,23850,24050,23550,23900,113062,388717.0,16264300.0
2014-12-05,23750,24350,23650,23900,123322,388717.0,16264300.0
2014-12-08,24000,24250,23700,24000,98140,390343.0,16264300.0
2014-12-09,23800,24250,23700,24100,92558,391970.0,16264300.0
2014-12-10,24100,24100,23650,24050,86274,391156.0,16264300.0
2014-12-11,23750,24000,23250,23600,95265,383837.0,16264300.0
2014-12-12,23450,24000,23350,23600,104016,383837.0,16264300.0
2014-12-15,23700,23900,23300,23800,72403,387090.0,16264300.0
2014-12-16,23700,24050,23450,23600,54239,383837.0,16264300.0
2014-12-17,23600,23900,22900,23200,114636,377332.0,16264300.0
2014-12-18,23750,24850,23750,24300,277450,395222.0,16264300.0
2014-12-19,24550,24900,24450,24700,117931,401728.0,16264300.0
2014-12-22,24700,25600,24700,24950,131940,405794.0,16264300.0
2014-12-23,24850,25400,24800,25300,70502,411487.0,16264300.0
2014-12-24,25500,25550,24900,25150,81642,409047.0,16264300.0
2014-12-26,25050,25750,24800,25300,94700,411487.0,16264300.0
2014-12-29,25100,25600,24600,25100,120083,408234.0,16264300.0
2014-12-30,25050,25350,24700,25000,85158,406608.0,16264300.0
2015-01-02,24950,25250,24650,24950,65925,405794.0,16264300.0
2015-01-05,25100,25550,25100,25450,102214,413926.0,16264300.0
2015-01-06,25100,25950,24950,25700,112323,417993.0,16264300.0
2015-01-07,25850,26650,25650,26400,170108,429378.0,16264300.0
2015-01-08,26800,28100,26600,27500,271407,447268.0,16264300.0
2015-01-09,28000,28000,27300,27600,165264,448895.0,16264300.0
2015-01-12,27600,28000,27400,27800,89337,452148.0,16264300.0
2015-01-13,27700,28000,26650,26800,130189,435883.0,16264300.0
2015-01-14,26750,28700,26750,28650,267162,465972.0,16264300.0
2015-01-15,28200,29300,28200,29100,172971,473291.0,16264300.0
2015-01-16,29300,29750,28600,29500,193251,479797.0,16264300.0
2015-01-19,29700,29750,29100,29600,101411,481423.0,16264300.0
2015-01-20,29200,29350,28500,29100,82273,473291.0,16264300.0
2015-01-21,29150,30550,29150,29850,168639,485489.0,16264300.0
2015-01-22,30150,33000,30150,31150,297653,506633.0,16264300.0
2015-01-23,31450,32100,29650,30000,206266,487929.0,16264300.0
2015-01-26,30150,30950,29450,30000,201558,487929.0,16264300.0
2015-01-27,29850,30950,29850,30700,111428,499314.0,16264300.0
2015-01-28,30700,30800,29950,30350,104567,493622.0,16264300.0
2015-01-29,30450,30500,29400,29500,140383,479797.0,16264300.0
2015-01-30,29700,29850,29000,29000,183871,471665.0,16264300.0
2015-02-02,29200,31300,29200,31100,210834,505820.0,16264300.0
2015-02-03,31000,31050,30000,30350,89216,493622.0,16264300.0
2015-02-04,30400,31200,30200,30900,118015,502567.0,16264300.0
2015-02-05,31050,31900,30500,31900,102683,518831.0,16264300.0
2015-02-06,32000,32700,31400,32200,176369,523710.0,16264300.0
2015-02-09,32900,34800,31200,32650,262667,531029.0,16264300.0
2015-02-10,32350,32900,31400,32200,113466,523710.0,16264300.0
2015-02-11,32000,32850,31850,32800,91132,533469.0,16264300.0
2015-02-12,33050,33100,32350,32800,89417,533469.0,16264300.0
2015-02-13,33000,34700,33000,34600,243994,562745.0,16264300.0
2015-02-16,34400,35550,34000,34250,113046,557052.0,16264300.0
2015-02-17,34400,35400,33900,34650,100847,563558.0,16264300.0
2015-02-23,34850,34950,34150,34500,66048,561118.0,16264300.0
2015-02-24,34650,35000,33100,34650,174476,563558.0,16264300.0
2015-02-25,34800,34950,33300,34000,161517,552986.0,16264300.0
2015-02-26,34250,34250,32650,32800,150735,533469.0,16264300.0
2015-02-27,33050,34700,33000,34500,142049,561118.0,16264300.0
2015-03-02,34500,34500,33150,33450,142380,544041.0,16264300.0
2015-03-03,33800,35300,33000,35000,146927,569250.0,16264300.0
2015-03-04,35350,35700,34200,34250,168730,557052.0,16264300.0
2015-03-05,34050,34400,33650,33850,73958,550547.0,16264300.0
2015-03-06,33650,33900,33050,33200,123780,539975.0,16264300.0
2015-03-09,32850,33700,32800,33200,98976,539975.0,16264300.0
2015-03-10,33250,34000,32750,33950,138223,552173.0,16264300.0
2015-03-11,33800,34200,33000,33000,123983,536722.0,16264300.0
2015-03-12,33400,34300,33150,33850,137963,550547.0,16264300.0
2015-03-13,33850,34300,33450,33750,104111,548920.0,16264300.0
2015-03-16,33700,34300,33000,34300,110197,557865.0,16264300.0
2015-03-17,34700,35100,34200,34850,188602,566811.0,16264300.0
2015-03-18,34800,34850,34100,34200,64373,556239.0,16264300.0
2015-03-19,34250,34800,33450,34000,92459,552986.0,16264300.0
2015-03-20,33750,34550,33700,33950,87018,552173.0,16264300.0
2015-03-23,34400,35250,34350,35150,159626,571690.0,16264300.0
2015-03-24,35200,35800,35050,35350,83105,574943.0,16264300.0
2015-03-25,35500,35900,34800,35800,130931,582262.0,16264300.0
2015-03-26,35800,36200,35400,35750,94791,581449.0,16264300.0
2015-03-27,36000,36000,34900,35200,77672,572503.0,16264300.0
2015-03-30,35300,39850,35200,39750,406449,646506.0,16264300.0
2015-03-31,39900,40000,38950,39050,167060,635121.0,16264300.0
2015-04-01,39450,40700,38750,40000,179087,650572.0,16264300.0
2015-04-02,40350,40400,38850,39300,111904,639187.0,16264300.0
2015-04-03,39050,40000,38700,39400,78740,640813.0,16264300.0
2015-04-06,39400,39600,37900,37900,129565,616417.0,16264300.0
2015-04-07,38200,38950,37500,38150,132727,620483.0,16264300.0
2015-04-08,38000,39500,38000,38200,158149,621296.0,16264300.0
2015-04-09,38200,39450,36850,38850,115295,631868.0,16264300.0
2015-04-10,39150,39450,38550,38850,81050,631868.0,16264300.0
2015-04-13,39250,39250,37400,37500,146880,609911.0,16264300.0
2015-04-14,37500,37950,36950,37250,87440,605845.0,16264300.0
2015-04-15,37400,38050,37100,37650,113305,612351.0,16264300.0
2015-04-16,37650,38950,37500,38650,132674,628615.0,16264300.0
2015-04-17,38750,39150,38100,38400,65096,624549.0,16264300.0
2015-04-20,37750,38250,37650,38100,54698,619670.0,16264300.0
2015-04-21,38450,39650,38050,38300,143295,622923.0,16264300.0
2015-04-22,38350,38450,37100,37550,106765,610724.0,16264300.0
2015-04-23,38000,38400,37400,37650,66778,612351.0,16264300.0
2015-04-24,37900,38450,36500,37200,128805,605032.0,16264300.0
2015-04-27,37600,40900,37600,40650,297705,661144.0,16264300.0
2015-04-28,40100,40900,39700,40250,128304,654638.0,16264300.0
2015-04-29,40700,41900,39200,41400,247064,673342.0,16264300.0
2015-04-30,41500,41500,39000,40750,155661,662770.0,16264300.0
2015-05-04,40750,40750,39050,39450,88866,641627.0,16264300.0
2015-05-06,38900,41200,38900,40650,132336,661144.0,16264300.0
2015-05-07,40500,40650,37950,38050,227170,618857.0,16264300.0
2015-05-08,38400,39300,38050,38850,86601,631868.0,16264300.0
2015-05-11,39350,39350,38650,39050,56491,635121.0,16264300.0
2015-05-12,39050,39750,38900,39150,54261,636747.0,16264300.0
2015-05-13,39800,40450,39200,39300,102439,639187.0,16264300.0
2015-05-14,39800,40650,39300,40150,99833,653012.0,16264300.0
2015-05-15,39950,41200,39800,40150,111359,653012.0,16264300.0
2015-05-18,40150,40450,37700,37800,227650,614791.0,16264300.0
2015-05-19,37900,38700,37300,37400,141060,608285.0,16264300.0
2015-05-20,37450,38000,36900,37100,115831,603406.0,16264300.0
2015-05-21,37700,37700,36000,37200,140925,605032.0,16264300.0
2015-05-22,37200,38400,36900,38300,69471,622923.0,16264300.0
2015-05-26,37950,38550,37000,37000,93372,601779.0,16264300.0
2015-05-27,36350,36900,36300,36600,77829,595273.0,16264300.0
2015-05-28,37450,37450,36550,36850,41218,599339.0,16264300.0
2015-05-29,36500,38650,36500,38600,119888,627802.0,16264300.0
2015-06-01,38500,38500,37050,37250,84105,605845.0,16264300.0
2015-06-02,37150,38600,37100,38200,71468,621296.0,16264300.0
2015-06-03,38500,38500,37200,37700,54876,613164.0,16264300.0
2015-06-04,37700,37900,36900,37050,61422,602592.0,16264300.0
2015-06-05,36850,38300,36850,37800,78561,614791.0,16264300.0
2015-06-08,38100,39000,37850,38500,96636,626176.0,16264300.0
2015-06-09,38700,40900,38300,40500,226421,658704.0,16264300.0
2015-06-10,40700,40700,38600,39050,135970,635121.0,16264300.0
2015-06-11,39050,39650,38250,38250,100869,622109.0,16264300.0
2015-06-12,38200,38350,37100,37900,166883,616417.0,16264300.0
2015-06-15,37900,39300,37200,39250,94601,638374.0,16264300.0
2015-06-16,39250,39450,38000,38350,83759,623736.0,16264300.0
2015-06-17,38600,40600,38000,38000,270866,618043.0,16264300.0
2015-06-18,38200,39750,38000,38000,108705,618043.0,16264300.0
2015-06-19,38400,39500,38300,38900,57262,632681.0,16264300.0
2015-06-22,38900,39650,38450,39650,58603,644879.0,16264300.0
2015-06-23,39550,39550,38150,38400,119234,624549.0,16264300.0
2015-06-24,38050,38250,37750,37800,67950,614791.0,16264300.0
2015-06-25,37750,38300,37500,37750,55778,613977.0,16264300.0
2015-06-26,37900,39050,37900,39000,100438,634308.0,16264300.0
2015-06-29,37800,38200,37100,37950,111702,617230.0,16264300.0
2015-06-30,37900,37900,36100,37600,52187,611538.0,16264300.0
2015-07-01,37300,38200,37150,37450,43493,609098.0,16264300.0
2015-07-02,37550,37550,36300,36850,130293,599339.0,16264300.0
2015-07-03,36850,36850,35300,35900,101162,583888.0,16264300.0
2015-07-06,35700,35850,34150,34300,133652,557865.0,16264300.0
2015-07-07,34300,36550,34300,36550,86783,594460.0,16264300.0
2015-07-08,36550,36600,34500,35200,85766,572503.0,16264300.0
2015-07-09,34700,36300,34700,35350,62702,574943.0,16264300.0
2015-07-10,35200,35450,34150,34750,104696,565184.0,16264300.0
2015-07-13,34600,35750,34500,35650,58266,579822.0,16264300.0
2015-07-14,35550,36000,35400,35500,31850,577383.0,16264300.0
