테라젠이텍스(066700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-13,8630,8700,8450,8640,63934,206592.0,23911143.0
2012-02-14,8600,8790,8550,8670,114984,207310.0,23911143.0
2012-02-15,8670,8740,8460,8560,110657,204679.0,23911143.0
2012-02-16,8500,8550,8300,8310,156938,198702.0,23911143.0
2012-02-17,8310,8480,8270,8450,83247,202049.0,23911143.0
2012-02-20,8370,8460,8240,8260,104559,197506.0,23911143.0
2012-02-21,8260,8380,8100,8310,77363,198702.0,23911143.0
2012-02-22,8210,8360,8160,8160,106686,195115.0,23911143.0
2012-02-23,8080,8180,7990,8090,116375,193441.0,23911143.0
2012-02-24,8090,8290,8040,8250,49411,197267.0,23911143.0
2012-02-27,8020,8220,8020,8100,50922,193680.0,23911143.0
2012-02-28,8060,8230,8060,8150,36909,194876.0,23911143.0
2012-02-29,8270,8270,8080,8100,37588,193680.0,23911143.0
2012-03-02,8140,8240,8030,8190,71315,195832.0,23911143.0
2012-03-05,8200,8240,7960,8090,172263,193441.0,23911143.0
2012-03-06,8110,8110,7760,7870,146577,188181.0,23911143.0
2012-03-07,7670,7860,7650,7650,92612,182920.0,23911143.0
2012-03-08,7650,7950,7610,7900,58930,188898.0,23911143.0
2012-03-09,7950,7950,7800,7850,32596,187702.0,23911143.0
2012-03-12,7850,7930,7730,7870,40782,188181.0,23911143.0
2012-03-13,7870,7870,7680,7770,89879,185790.0,23911143.0
2012-03-14,7790,8140,7670,8100,127402,193680.0,23911143.0
2012-03-15,8070,8150,7930,7990,39501,191050.0,23911143.0
2012-03-16,8020,8270,7880,8260,99645,197506.0,23911143.0
2012-03-19,8260,8280,8150,8230,43266,196789.0,23911143.0
2012-03-20,8230,8250,8030,8190,43889,195832.0,23911143.0
2012-03-21,8170,8170,7990,8000,41437,191289.0,23911143.0
2012-03-22,8000,8040,7750,7750,53541,185311.0,23911143.0
2012-03-23,7630,7910,7630,7900,43885,188898.0,23911143.0
2012-03-26,7990,8000,7740,7830,45627,187224.0,23911143.0
2012-03-27,7830,7830,7640,7640,40608,182681.0,23911143.0
2012-03-28,7660,7710,7400,7600,84584,181725.0,23911143.0
2012-03-29,7450,7640,7290,7300,60915,174551.0,23911143.0
2012-03-30,7110,7450,7100,7360,48726,175986.0,23911143.0
2012-04-02,7450,7690,7290,7650,38132,182920.0,23911143.0
2012-04-03,7750,7810,7630,7750,25239,185311.0,23911143.0
2012-04-04,7630,7760,7410,7550,75845,180529.0,23911143.0
2012-04-05,7550,7700,7360,7460,48934,178377.0,23911143.0
2012-04-06,7320,7490,7320,7450,30719,178138.0,23911143.0
2012-04-09,7450,7450,7000,7190,56881,171921.0,23911143.0
2012-04-10,7110,7500,7100,7160,32701,171204.0,23911143.0
2012-04-12,7150,7300,7010,7050,39086,168574.0,23911143.0
2012-04-13,7050,7480,7050,7380,38299,176464.0,23911143.0
2012-04-16,7230,7440,7230,7440,28862,177899.0,23911143.0
2012-04-17,7400,7600,7390,7480,24841,178855.0,23911143.0
2012-04-18,7500,7540,7390,7450,25511,178138.0,23911143.0
2012-04-19,7360,7440,7230,7390,29799,176703.0,23911143.0
2012-04-20,7390,7500,7290,7290,23026,174312.0,23911143.0
2012-04-23,7200,7350,7050,7280,34882,174073.0,23911143.0
2012-04-24,7250,7250,7030,7100,34090,169769.0,23911143.0
2012-04-25,7240,7240,7020,7090,22371,169530.0,23911143.0
2012-04-26,7090,7100,6440,6740,63442,161161.0,23911143.0
2012-04-27,6510,7140,6460,7000,130022,167378.0,23911143.0
2012-04-30,6970,7190,6970,7120,33169,170247.0,23911143.0
2012-05-02,7180,7180,6960,7020,32087,167856.0,23911143.0
2012-05-03,7100,7120,6990,7080,22798,169291.0,23911143.0
2012-05-04,7080,7180,7040,7130,22349,170486.0,23911143.0
2012-05-07,7120,7240,6970,7240,29519,173117.0,23911143.0
2012-05-08,7200,7300,7130,7250,16304,173356.0,23911143.0
2012-05-09,7150,7350,7130,7290,35231,174312.0,23911143.0
2012-05-10,7280,7290,7180,7290,36177,174312.0,23911143.0
2012-05-11,7200,7390,7200,7300,49385,174551.0,23911143.0
2012-05-14,7200,7330,7130,7250,35513,173356.0,23911143.0
2012-05-15,7050,7280,6890,7110,93130,170008.0,23911143.0
2012-05-16,7030,7190,7000,7060,26919,168813.0,23911143.0
2012-05-17,7020,7200,7020,7200,20634,178214.0,24751968.0
2012-05-18,7080,7270,6870,6980,42515,172769.0,24751968.0
2012-05-21,6850,7200,6750,6750,33900,167076.0,24751968.0
2012-05-22,6700,6960,6700,6820,48055,168808.0,24751968.0
2012-05-23,6890,6900,6600,6600,40694,163363.0,24751968.0
2012-05-24,6500,6710,5610,6220,207404,153957.0,24751968.0
2012-05-25,6220,7150,6220,7150,108343,176977.0,24751968.0
2012-05-29,7240,7420,7140,7330,70559,181432.0,24751968.0
2012-05-30,7380,7380,7050,7350,59701,181927.0,24751968.0
2012-05-31,7150,7380,7080,7350,41752,181927.0,24751968.0
2012-06-01,7350,7520,7250,7500,62550,185640.0,24751968.0
2012-06-04,7160,7360,7150,7320,36883,181184.0,24751968.0
2012-06-05,7170,7360,7170,7350,50669,181927.0,24751968.0
2012-06-07,7410,7580,7310,7570,68368,187372.0,24751968.0
2012-06-08,7450,8100,7450,8000,197523,198016.0,24751968.0
2012-06-11,8000,8080,7800,7870,92622,194798.0,24751968.0
2012-06-12,7790,8070,7750,8000,60979,198016.0,24751968.0
2012-06-13,8060,8060,7770,7900,63790,195541.0,24751968.0
2012-06-14,7950,7950,7760,7920,56179,196036.0,24751968.0
2012-06-15,7920,8070,7880,7990,51361,197768.0,24751968.0
2012-06-18,8060,8070,7890,7900,33985,195541.0,24751968.0
2012-06-19,7910,7940,7770,7890,40892,195293.0,24751968.0
2012-06-20,7960,7970,7810,7900,39581,195541.0,24751968.0
2012-06-21,7880,7920,7790,7880,24538,195046.0,24751968.0
2012-06-22,7750,8110,7000,8100,122131,200491.0,24751968.0
2012-06-25,7900,8040,7760,7810,45558,193313.0,24751968.0
2012-06-26,7970,7970,7700,7970,25510,197273.0,24751968.0
2012-06-27,7950,8000,7790,7850,22043,194303.0,24751968.0
2012-06-28,7780,7870,7600,7640,31299,189105.0,24751968.0
2012-06-29,7740,8000,7600,8000,34095,198016.0,24751968.0
2012-07-02,7990,8000,7790,7900,23107,195541.0,24751968.0
2012-07-03,7810,7970,7670,7850,42946,194303.0,24751968.0
2012-07-04,7860,8000,7750,7850,17326,194303.0,24751968.0
2012-07-05,7840,7850,7600,7770,50992,192323.0,24751968.0
2012-07-06,7790,7800,7500,7590,47251,187867.0,24751968.0
2012-07-09,7580,7600,7290,7420,41980,183660.0,24751968.0
2012-07-10,7420,7580,7260,7580,27468,187620.0,24751968.0
2012-07-11,7600,7600,7330,7550,22082,186877.0,24751968.0
2012-07-12,7570,7570,7370,7470,19484,184897.0,24751968.0
2012-07-13,7410,7580,7300,7400,35184,183165.0,24751968.0
2012-07-16,7370,7430,7150,7150,35649,176977.0,24751968.0
2012-07-17,7150,7350,7060,7320,31338,181184.0,24751968.0
2012-07-18,7250,7350,7120,7180,15941,177719.0,24751968.0
2012-07-19,7170,7210,6960,7070,32940,174996.0,24751968.0
2012-07-20,7150,7150,6940,7040,24200,174254.0,24751968.0
2012-07-23,7030,7030,6850,6980,34356,172769.0,24751968.0
2012-07-24,6760,6990,6760,6850,29520,169551.0,24751968.0
2012-07-25,6850,6880,6490,6620,50859,163858.0,24751968.0
2012-07-26,6680,7200,6600,7200,43965,178214.0,24751968.0
2012-07-27,7200,7300,6970,7100,32338,175739.0,24751968.0
2012-07-30,7050,7190,7000,7030,29583,174006.0,24751968.0
2012-07-31,7030,7190,6900,7190,25617,177967.0,24751968.0
2012-08-01,7190,7280,6980,7000,35956,173264.0,24751968.0
2012-08-02,6900,7000,6860,7000,21711,173264.0,24751968.0
2012-08-03,6930,6980,6850,6980,8424,172769.0,24751968.0
2012-08-06,7000,7030,6930,6990,37416,173016.0,24751968.0
2012-08-07,6990,7010,6900,6990,23755,173016.0,24751968.0
2012-08-08,7050,7130,6820,6940,49107,171779.0,24751968.0
2012-08-09,6910,7100,6890,6950,63551,172026.0,24751968.0
2012-08-10,6900,7100,6850,7010,52888,173511.0,24751968.0
2012-08-13,7120,7120,6900,6960,36488,172274.0,24751968.0
2012-08-14,6960,7100,6950,7010,32080,173511.0,24751968.0
2012-08-16,6930,7040,6920,6930,31975,171531.0,24751968.0
2012-08-17,6940,7010,6900,6920,30501,171284.0,24751968.0
2012-08-20,6860,7010,6790,6920,52215,171284.0,24751968.0
2012-08-21,6990,6990,6890,6960,22377,172274.0,24751968.0
2012-08-22,6890,6980,6860,6860,19782,169799.0,24751968.0
2012-08-23,6950,7410,6900,7400,200395,183165.0,24751968.0
2012-08-24,7380,7590,7370,7490,79283,185392.0,24751968.0
2012-08-27,7420,7580,7360,7430,32682,183907.0,24751968.0
2012-08-28,7440,7830,7290,7650,76484,189353.0,24751968.0
2012-08-29,7650,7690,7440,7610,48450,188362.0,24751968.0
2012-08-30,7640,7680,7500,7570,25759,187372.0,24751968.0
2012-08-31,7570,7610,7430,7470,43406,184897.0,24751968.0
2012-09-03,7480,7570,7400,7490,24761,185392.0,24751968.0
2012-09-04,7470,7480,7200,7400,49811,183165.0,24751968.0
2012-09-05,7390,7480,7300,7380,9774,182670.0,24751968.0
2012-09-06,7390,7480,7300,7480,33672,185145.0,24751968.0
2012-09-07,7500,7740,7360,7550,72031,186877.0,24751968.0
2012-09-10,7570,7600,7300,7560,51757,187125.0,24751968.0
2012-09-11,7590,7620,7410,7500,41382,185640.0,24751968.0
2012-09-12,7500,7500,7330,7480,53436,185145.0,24751968.0
2012-09-13,7490,7490,7300,7330,46939,181432.0,24751968.0
2012-09-14,7350,7400,7080,7320,71344,181184.0,24751968.0
2012-09-17,7400,7400,7180,7210,27918,178462.0,24751968.0
2012-09-18,7170,7280,7100,7260,26897,179699.0,24751968.0
2012-09-19,7180,7550,7060,7520,62919,186135.0,24751968.0
2012-09-20,7560,7810,7420,7780,111206,192570.0,24751968.0
2012-09-21,7790,8320,7660,8170,263816,202224.0,24751968.0
2012-09-24,8060,8260,8060,8100,83086,200491.0,24751968.0
2012-09-25,8100,8280,7990,8120,67735,200986.0,24751968.0
2012-09-26,8100,8190,7900,8050,35018,199253.0,24751968.0
2012-09-27,7960,8050,7770,8010,70455,198263.0,24751968.0
2012-09-28,7960,8140,7960,8100,41164,200491.0,24751968.0
2012-10-02,8090,8200,7970,8110,57089,200738.0,24751968.0
2012-10-04,8100,8260,8030,8150,75353,201729.0,24751968.0
2012-10-05,8110,8190,8100,8160,44732,201976.0,24751968.0
2012-10-08,8190,8210,7970,7980,72574,197521.0,24751968.0
2012-10-09,7950,8410,7920,8390,144614,207669.0,24751968.0
2012-10-10,8410,8410,8170,8380,97979,207421.0,24751968.0
2012-10-11,8400,8540,8280,8390,83528,207669.0,24751968.0
2012-10-12,8300,8430,8160,8380,86790,207421.0,24751968.0
2012-10-15,8380,8480,8050,8240,100828,203956.0,24751968.0
2012-10-16,8230,8290,7950,8080,70177,199996.0,24751968.0
2012-10-17,8060,8100,7750,7750,122341,191828.0,24751968.0
2012-10-18,7820,7890,7550,7710,83336,190838.0,24751968.0
2012-10-19,7730,7750,7530,7750,32494,191828.0,24751968.0
2012-10-22,7700,8000,7590,8000,67830,198016.0,24751968.0
2012-10-23,8090,8090,7870,7970,60625,197273.0,24751968.0
2012-10-24,7970,7980,7730,7950,51489,196778.0,24751968.0
2012-10-25,7960,7960,7730,7870,56930,194798.0,24751968.0
2012-10-26,7820,7940,7610,7830,95852,193808.0,24751968.0
2012-10-29,7800,7850,7560,7680,35108,190095.0,24751968.0
2012-10-30,7670,8390,7550,8200,82780,202966.0,24751968.0
2012-10-31,8200,8280,8070,8170,55807,202224.0,24751968.0
2012-11-01,8080,8210,8080,8190,64219,202719.0,24751968.0
2012-11-02,8120,8310,8120,8200,136474,202966.0,24751968.0
2012-11-05,8180,8300,8130,8200,66406,202966.0,24751968.0
2012-11-06,8200,8520,8200,8380,234500,207421.0,24751968.0
2012-11-07,8460,9290,8410,9170,1081944,226976.0,24751968.0
2012-11-08,9070,9370,8880,9070,480504,224500.0,24751968.0
2012-11-09,9060,9360,8900,9280,343079,229698.0,24751968.0
2012-11-12,9330,9480,8310,8500,823055,210392.0,24751968.0
2012-11-13,8830,9200,8600,9110,766498,225490.0,24751968.0
2012-11-14,9280,9280,8760,8900,234396,220293.0,24751968.0
2012-11-15,8830,8860,8390,8770,191542,217075.0,24751968.0
2012-11-16,8760,8960,8470,8690,136164,215095.0,24751968.0
2012-11-19,8570,8960,8500,8930,146222,221035.0,24751968.0
2012-11-20,8930,9040,8830,9030,209385,223510.0,24751968.0
2012-11-21,9030,9080,8700,8700,144085,215342.0,24751968.0
2012-11-22,8690,9000,8500,8860,241959,219302.0,24751968.0
2012-11-23,8860,8950,8680,8950,120731,221530.0,24751968.0
2012-11-26,8950,8970,8760,8900,100922,220293.0,24751968.0
2012-11-27,8900,9310,8840,8880,397707,219797.0,24751968.0
2012-11-28,8960,8970,8770,8960,124417,221778.0,24751968.0
2012-11-29,9000,9430,8960,9240,398781,228708.0,24751968.0
2012-11-30,8900,8900,8500,8710,607997,215590.0,24751968.0
2012-12-03,8780,8900,8580,8800,120737,217817.0,24751968.0
2012-12-04,8790,8850,8580,8750,101815,216580.0,24751968.0
2012-12-05,8600,8750,8300,8400,124914,207917.0,24751968.0
2012-12-06,8350,8530,8290,8450,57163,209154.0,24751968.0
2012-12-07,8350,8490,8280,8370,45479,207174.0,24751968.0
2012-12-10,8350,8350,8080,8180,64590,202471.0,24751968.0
2012-12-11,8110,8290,8100,8200,51796,202966.0,24751968.0
2012-12-12,8200,8280,8050,8170,56548,202224.0,24751968.0
2012-12-13,8170,8280,8050,8140,79085,201481.0,24751968.0
2012-12-14,8140,8300,8140,8260,58727,204451.0,24751968.0
2012-12-17,8270,8350,8100,8100,42672,200491.0,24751968.0
2012-12-18,8110,8220,7860,8220,129328,203461.0,24751968.0
2012-12-20,8130,8190,7970,8090,42227,200243.0,24751968.0
2012-12-21,7970,8110,7900,7980,60609,197521.0,24751968.0
2012-12-24,7900,8090,7850,8040,49707,199006.0,24751968.0
2012-12-26,8000,8170,7930,8000,57893,198016.0,24751968.0
2012-12-27,8000,8090,7800,7910,81648,195788.0,24751968.0
2012-12-28,7930,7990,7650,7950,108803,196778.0,24751968.0
2013-01-02,7950,8070,7860,7960,45381,197026.0,24751968.0
2013-01-03,8060,8070,7880,7940,46685,196531.0,24751968.0
2013-01-04,7950,8400,7840,8300,149491,205441.0,24751968.0
2013-01-07,8300,8630,8260,8560,183526,233304.0,27255096.0
2013-01-08,8540,8620,8500,8600,93401,234394.0,27255096.0
2013-01-09,8500,8710,8480,8680,130981,236574.0,27255096.0
2013-01-10,8680,8950,8610,8850,192257,241208.0,27255096.0
2013-01-11,8850,8930,8760,8900,128401,242570.0,27255096.0
2013-01-14,8950,9290,8930,9070,329158,247204.0,27255096.0
2013-01-15,9070,9150,8750,8770,121937,239027.0,27255096.0
2013-01-16,8800,8840,8700,8800,96085,239845.0,27255096.0
2013-01-17,8800,9080,8760,9040,193237,246386.0,27255096.0
2013-01-18,9000,9130,8800,8900,198405,242570.0,27255096.0
2013-01-21,8890,9020,8760,8930,102975,243388.0,27255096.0
2013-01-22,8990,8990,8750,8820,84480,240390.0,27255096.0
2013-01-23,8780,8900,8670,8700,109362,237119.0,27255096.0
2013-01-24,8700,8970,8610,8900,179539,242570.0,27255096.0
2013-01-25,8970,9190,8810,9020,279664,245841.0,27255096.0
2013-01-28,8990,9080,8880,8990,121090,245023.0,27255096.0
2013-01-29,8970,9170,8930,9080,196007,247476.0,27255096.0
2013-01-30,9100,9100,8660,8660,293581,236029.0,27255096.0
2013-01-31,8700,8850,8550,8800,108950,239845.0,27255096.0
2013-02-01,8720,8840,8660,8790,33743,239572.0,27255096.0
2013-02-04,8710,8810,8600,8690,47404,236847.0,27255096.0
2013-02-05,8610,8690,8480,8550,79824,233031.0,27255096.0
2013-02-06,8460,8740,8330,8330,96542,227035.0,27255096.0
2013-02-07,8330,8490,8300,8400,43316,228943.0,27255096.0
2013-02-08,8530,8530,8350,8440,31415,230033.0,27255096.0
2013-02-12,8450,8510,8360,8450,51214,230306.0,27255096.0
2013-02-13,8310,8500,8260,8360,78778,227853.0,27255096.0
2013-02-14,8370,8770,8370,8740,188496,238210.0,27255096.0
2013-02-15,8760,8900,8670,8780,119885,239300.0,27255096.0
2013-02-18,8780,8870,8700,8840,94072,240935.0,27255096.0
2013-02-19,8880,9000,8790,8950,209770,243933.0,27255096.0
2013-02-20,8990,9170,8900,9130,419689,248839.0,27255096.0
2013-02-21,9230,9770,9160,9500,975980,258923.0,27255096.0
2013-02-22,9550,10050,9470,9700,537202,264374.0,27255096.0
2013-02-25,9880,9990,9590,9720,425363,264920.0,27255096.0
2013-02-26,9750,10550,9720,10450,792955,284816.0,27255096.0
2013-02-27,10450,10950,10250,10750,602332,292992.0,27255096.0
2013-02-28,10850,10950,10500,10700,346963,291630.0,27255096.0
2013-03-04,10800,10850,10450,10800,282322,294355.0,27255096.0
2013-03-05,10700,11050,10300,10800,586591,294355.0,27255096.0
2013-03-06,10850,11000,10550,10650,241765,290267.0,27255096.0
2013-03-07,10650,10750,10200,10400,442173,283453.0,27255096.0
2013-03-08,10350,10800,10050,10800,522433,294355.0,27255096.0
2013-03-11,10400,10900,10150,10800,540643,294355.0,27255096.0
2013-03-12,11000,11650,10900,11450,822695,312071.0,27255096.0
2013-03-13,11450,11550,11250,11550,306085,314796.0,27255096.0
2013-03-14,11550,11750,11350,11700,460200,318885.0,27255096.0
2013-03-15,11800,11950,11500,11650,378463,317522.0,27255096.0
2013-03-18,11550,11600,10900,11000,361522,299806.0,27255096.0
2013-03-19,11150,11250,10950,11100,296586,302532.0,27255096.0
2013-03-20,11150,11200,10750,10950,214341,298443.0,27255096.0
2013-03-21,10950,11250,10650,10700,263928,291630.0,27255096.0
2013-03-22,10850,11500,10800,11500,578067,313434.0,27255096.0
2013-03-25,11500,11600,11200,11500,249416,313434.0,27255096.0
2013-03-26,11550,11600,11150,11450,258714,312071.0,27255096.0
2013-03-27,11350,11400,11100,11100,253657,302532.0,27255096.0
2013-03-28,11200,11350,11050,11250,132317,306620.0,27255096.0
2013-03-29,11350,11500,10950,11500,373896,313434.0,27255096.0
2013-04-01,11450,11550,11200,11250,202292,306620.0,27255096.0
2013-04-02,11100,11300,10850,11250,375382,306620.0,27255096.0
2013-04-03,11250,11550,11100,11400,361824,310708.0,27255096.0
2013-04-04,11250,11400,10300,11250,379860,306620.0,27255096.0
2013-04-05,11600,12000,11500,11900,1064049,325764.0,27375096.0
2013-04-08,11900,12100,11300,11500,695583,314814.0,27375096.0
2013-04-09,11600,12200,11300,12000,814476,328501.0,27375096.0
2013-04-10,12050,12250,11750,12250,534415,335345.0,27375096.0
2013-04-11,12250,12250,11750,11950,759504,327132.0,27375096.0
2013-04-12,11900,12000,11300,11600,979831,317551.0,27375096.0
2013-04-15,11700,11800,11400,11500,551301,314814.0,27375096.0
2013-04-16,11200,11450,10800,11400,775709,312076.0,27375096.0
2013-04-17,11300,11400,10500,10650,884333,291545.0,27375096.0
2013-04-18,10700,11100,10600,10700,493382,292914.0,27375096.0
2013-04-19,10800,10800,9950,10150,723733,277857.0,27375096.0
2013-04-22,10250,10350,9550,10300,705075,281963.0,27375096.0
2013-04-23,10300,10600,10200,10500,367416,287439.0,27375096.0
2013-04-24,10600,10700,10400,10600,309785,290176.0,27375096.0
2013-04-25,10600,10650,9910,9950,597739,272382.0,27375096.0
2013-04-26,10150,10250,9990,10250,354144,280595.0,27375096.0
2013-04-29,10300,10350,9990,10250,288012,280595.0,27375096.0
2013-04-30,10250,10250,9850,10000,353538,273751.0,27375096.0
2013-05-02,9990,9990,9580,9700,417639,265538.0,27375096.0
2013-05-03,9750,9970,9640,9950,272385,272382.0,27375096.0
2013-05-06,9950,10150,9780,10100,250859,276488.0,27375096.0
2013-05-07,10050,10200,9950,10050,183558,275120.0,27375096.0
2013-05-08,10100,10100,9790,9930,285662,271835.0,27375096.0
2013-05-09,9900,9950,9580,9680,314043,264991.0,27375096.0
2013-05-10,9620,9680,9140,9430,556094,258147.0,27375096.0
2013-05-13,9530,9600,9290,9290,160884,254315.0,27375096.0
2013-05-14,9220,9470,8930,9110,299739,249387.0,27375096.0
2013-05-15,9230,9250,9050,9230,172043,252672.0,27375096.0
2013-05-16,9270,9270,8800,8880,351911,243091.0,27375096.0
2013-05-20,8810,8890,8500,8500,325606,232688.0,27375096.0
2013-05-21,8510,9040,8500,8990,292391,246102.0,27375096.0
2013-05-22,8990,9140,8790,9100,143456,249113.0,27375096.0
2013-05-23,9100,9100,8580,8820,312518,241448.0,27375096.0
2013-05-24,8730,8890,8660,8780,94848,240353.0,27375096.0
2013-05-27,8800,9150,8800,9090,198243,248840.0,27375096.0
2013-05-28,9130,9310,8860,9250,398229,253220.0,27375096.0
2013-05-29,9150,9200,8930,9070,345960,248292.0,27375096.0
2013-05-30,9100,9100,8690,8750,346925,239532.0,27375096.0
2013-05-31,8780,9050,8500,9050,299042,247745.0,27375096.0
2013-06-03,9040,9040,8700,8830,116322,241722.0,27375096.0
2013-06-04,8860,8860,8130,8680,260671,239352.0,27575096.0
2013-06-05,8500,8570,8080,8150,253575,224737.0,27575096.0
2013-06-07,8220,8400,7800,8120,260735,223910.0,27575096.0
2013-06-10,8240,8380,8010,8240,127083,227219.0,27575096.0
2013-06-11,8240,8340,8110,8300,63536,228873.0,27575096.0
2013-06-12,8300,8540,8210,8320,99090,229425.0,27575096.0
2013-06-13,8200,8290,7720,8030,345679,221428.0,27575096.0
2013-06-14,8040,8130,7830,7830,126652,215913.0,27575096.0
2013-06-17,7730,7870,7130,7300,310060,201298.0,27575096.0
2013-06-18,7200,7630,7070,7570,147372,208743.0,27575096.0
2013-06-19,7590,7700,7450,7650,85993,210949.0,27575096.0
2013-06-20,7370,7560,7240,7320,104400,201850.0,27575096.0
2013-06-21,7000,7320,6780,7320,209597,201850.0,27575096.0
2013-06-24,7320,7330,6950,6950,96586,191647.0,27575096.0
2013-06-25,6750,7060,6200,6200,289733,170966.0,27575096.0
2013-06-26,6250,6720,6250,6660,193119,183650.0,27575096.0
2013-06-27,6770,7050,6660,6790,140495,187235.0,27575096.0
2013-06-28,7040,7530,7000,7500,406973,206813.0,27575096.0
2013-07-01,7480,7810,7350,7770,303934,214258.0,27575096.0
2013-07-02,7780,7800,7510,7750,180989,213707.0,27575096.0
2013-07-03,7650,7970,7650,7760,218706,213983.0,27575096.0
2013-07-04,7800,7920,7600,7760,217194,213983.0,27575096.0
2013-07-05,7820,7930,7640,7780,175299,214534.0,27575096.0
2013-07-08,7800,7830,7530,7620,90997,210122.0,27575096.0
2013-07-09,7620,7670,7300,7500,164506,206813.0,27575096.0
2013-07-10,7430,7570,7230,7570,132299,208743.0,27575096.0
2013-07-11,7630,7800,7470,7720,115627,212880.0,27575096.0
2013-07-12,7720,7750,7620,7660,55798,211225.0,27575096.0
2013-07-15,7660,7730,7480,7550,72252,208192.0,27575096.0
2013-07-16,7500,7740,7400,7500,78126,206813.0,27575096.0
2013-07-17,7570,7680,7460,7540,95055,207916.0,27575096.0
2013-07-18,7470,7580,7340,7430,118823,204883.0,27575096.0
2013-07-19,7430,7490,7300,7410,58310,204331.0,27575096.0
2013-07-22,7470,8070,7420,7800,368592,215086.0,27575096.0
2013-07-23,7900,7900,7710,7850,129669,216465.0,27575096.0
2013-07-24,7880,7880,7740,7820,59609,215637.0,27575096.0
2013-07-25,7790,7980,7680,7720,106472,212880.0,27575096.0
2013-07-26,7750,7910,7700,7900,95742,217843.0,27575096.0
2013-07-29,7950,7950,7750,7860,79846,216740.0,27575096.0
2013-07-30,7910,7910,7700,7850,74048,216465.0,27575096.0
2013-07-31,7840,8090,7710,8040,217353,221704.0,27575096.0
2013-08-01,8150,8410,7950,8360,295452,230528.0,27575096.0
2013-08-02,8370,8480,8250,8340,126179,229976.0,27575096.0
2013-08-05,8480,8570,8250,8390,152251,231355.0,27575096.0
2013-08-06,8390,8450,8200,8440,133530,232734.0,27575096.0
2013-08-07,8280,8630,8150,8400,817545,231631.0,27575096.0
2013-08-08,8430,8810,8420,8470,454103,233561.0,27575096.0
2013-08-09,8480,8750,8420,8700,272319,239903.0,27575096.0
2013-08-12,8690,8790,8560,8600,111259,237146.0,27575096.0
2013-08-13,8660,8660,8410,8430,124785,232458.0,27575096.0
2013-08-14,8450,8640,8330,8420,113942,232182.0,27575096.0
2013-08-16,8270,8480,8250,8440,76479,232734.0,27575096.0
2013-08-19,8410,8550,8290,8380,70312,231079.0,27575096.0
2013-08-20,8300,8380,7960,8120,198373,223910.0,27575096.0
2013-08-21,8130,8190,7730,7900,150555,217843.0,27575096.0
2013-08-22,7750,7880,7490,7670,151277,211501.0,27575096.0
2013-08-23,7660,7900,7660,7890,93479,217568.0,27575096.0
2013-08-26,7950,7950,7770,7880,100346,217292.0,27575096.0
2013-08-27,7930,7950,7730,7730,88579,213155.0,27575096.0
2013-08-28,7490,7650,7380,7650,206144,210949.0,27575096.0
2013-08-29,7650,7850,7600,7770,50083,214258.0,27575096.0
2013-08-30,7660,7890,7640,7660,62397,211225.0,27575096.0
2013-09-02,7500,7720,7500,7580,36893,209019.0,27575096.0
2013-09-03,7630,7820,7630,7810,103846,215361.0,27575096.0
2013-09-04,7820,7830,7650,7650,46529,210949.0,27575096.0
2013-09-05,7700,7710,7590,7650,65098,210949.0,27575096.0
2013-09-06,7890,7890,7700,7750,127453,213707.0,27575096.0
2013-09-09,7810,7860,7570,7680,136229,211777.0,27575096.0
2013-09-10,7620,7690,7550,7610,79480,209846.0,27575096.0
2013-09-11,7630,7680,7410,7630,136681,210398.0,27575096.0
2013-09-12,7670,7970,7670,7880,224695,217292.0,27575096.0
2013-09-13,7860,8020,7760,7810,135530,215361.0,27575096.0
2013-09-16,7810,7840,7600,7600,97739,209571.0,27575096.0
2013-09-17,7650,8290,7550,8290,412711,230256.0,27775096.0
2013-09-23,8290,8290,7920,7920,331230,219979.0,27775096.0
2013-09-24,7920,8070,7690,7810,175733,216923.0,27775096.0
2013-09-25,7810,7950,7650,7770,125429,215812.0,27775096.0
2013-09-26,7720,7850,7690,7690,107714,213590.0,27775096.0
2013-09-27,7760,7790,7650,7690,104728,213590.0,27775096.0
2013-09-30,7640,7690,7530,7560,105834,209980.0,27775096.0
2013-10-01,7560,7710,7380,7400,144133,205536.0,27775096.0
2013-10-02,7410,7500,7390,7430,93777,206369.0,27775096.0
2013-10-04,7350,7430,7160,7380,169234,204980.0,27775096.0
2013-10-07,7390,7440,7290,7300,64377,202758.0,27775096.0
2013-10-08,7250,7250,7090,7180,125634,199425.0,27775096.0
2013-10-10,7180,7230,7060,7080,54197,196648.0,27775096.0
2013-10-11,7180,7330,7100,7300,144752,202758.0,27775096.0
2013-10-14,7300,7460,7220,7380,130937,204980.0,27775096.0
2013-10-15,7480,7590,7400,7490,112777,208035.0,27775096.0
2013-10-16,7490,7560,7390,7470,57378,207480.0,27775096.0
2013-10-17,7480,7490,7140,7180,118281,199425.0,27775096.0
2013-10-18,7190,7320,7120,7260,69908,201647.0,27775096.0
2013-10-21,7260,7350,7170,7260,101421,201647.0,27775096.0
2013-10-22,7290,7460,7210,7220,139293,200536.0,27775096.0
2013-10-23,7260,7260,7090,7140,115072,198314.0,27775096.0
2013-10-24,7180,7180,7070,7130,59013,198036.0,27775096.0
2013-10-25,7290,7400,7250,7300,137160,202758.0,27775096.0
