테크윙(089030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-10,11400,11450,11050,11200,648739,193529.0,17279415.0
2015-04-13,11100,11350,10700,11050,831571,190938.0,17279415.0
2015-04-14,10950,11100,10400,10600,645837,183162.0,17279415.0
2015-04-15,10600,10950,10600,10700,382848,184890.0,17279415.0
2015-04-16,10850,10850,10450,10800,520460,186618.0,17279415.0
2015-04-17,10800,10900,10550,10800,400175,186618.0,17279415.0
2015-04-20,10600,10700,10400,10450,346644,180570.0,17279415.0
2015-04-21,10500,10550,10150,10400,503987,179706.0,17279415.0
2015-04-22,10350,10850,9380,10100,881284,174522.0,17279415.0
2015-04-23,10300,10700,9970,10450,866184,180570.0,17279415.0
2015-04-24,10350,10450,10000,10050,411773,173658.0,17279415.0
2015-04-27,10150,10500,10000,10300,327992,177978.0,17279415.0
2015-04-28,10550,10900,10450,10900,989374,188346.0,17279415.0
2015-04-29,10850,11000,10450,10900,715236,188346.0,17279415.0
2015-04-30,10800,11000,10700,10900,336773,188346.0,17279415.0
2015-05-04,11100,11350,10700,10850,673184,187482.0,17279415.0
2015-05-06,10750,10950,10450,10700,355371,184890.0,17279415.0
2015-05-07,10550,11350,10350,11300,553132,195257.0,17279415.0
2015-05-08,11200,11700,11050,11500,860439,198713.0,17279415.0
2015-05-11,11800,12000,11350,11750,725852,203033.0,17279415.0
2015-05-12,11750,12100,11400,11450,682676,197849.0,17279415.0
2015-05-13,11450,12250,11100,11900,852068,205625.0,17279415.0
2015-05-14,11900,12300,11500,11600,672127,200441.0,17279415.0
2015-05-15,11650,12300,11500,12000,706789,207353.0,17279415.0
2015-05-18,11900,12050,11400,11400,544689,196985.0,17279415.0
2015-05-19,11500,11700,11050,11300,486263,195257.0,17279415.0
2015-05-20,11450,11600,11250,11350,313967,196121.0,17279415.0
2015-05-21,11500,11850,11300,11850,399498,204761.0,17279415.0
2015-05-22,11850,11950,11500,11650,293545,201305.0,17279415.0
2015-05-26,11750,11750,11050,11150,1458071,192665.0,17279415.0
2015-05-27,11150,11450,11050,11200,602418,193529.0,17279415.0
2015-05-28,11350,11500,11150,11300,305001,195257.0,17279415.0
2015-05-29,11250,11350,10700,10850,488620,187482.0,17279415.0
2015-06-01,10950,11400,10800,11350,392965,196121.0,17279415.0
2015-06-02,11500,11700,11000,11600,455806,200441.0,17279415.0
2015-06-03,11600,12750,11350,12500,1319000,215993.0,17279415.0
2015-06-04,12450,12850,12250,12850,645475,222040.0,17279415.0
2015-06-05,12750,13050,12500,12900,520355,222904.0,17279415.0
2015-06-08,12900,13050,12200,12350,424880,213401.0,17279415.0
2015-06-09,12400,12600,12200,12400,423454,214265.0,17279415.0
2015-06-10,12300,12400,12000,12400,444263,214265.0,17279415.0
2015-06-11,12500,12650,12150,12150,258587,209945.0,17279415.0
2015-06-12,12200,12400,12050,12250,166411,211673.0,17279415.0
2015-06-15,12100,12200,11500,12000,347319,207353.0,17279415.0
2015-06-16,11950,12150,11150,11700,461035,202169.0,17279415.0
2015-06-17,11800,12450,11650,12250,441677,211673.0,17279415.0
2015-06-18,12500,12650,12150,12500,307726,215993.0,17279415.0
2015-06-19,12600,12650,12300,12450,190535,215129.0,17279415.0
2015-06-22,12350,12500,12150,12300,185782,212537.0,17279415.0
2015-06-23,12450,12450,11650,11800,404113,203897.0,17279415.0
2015-06-24,11750,12150,11650,11850,243102,204761.0,17279415.0
2015-06-25,11900,12400,11800,12250,211568,211673.0,17279415.0
2015-06-26,12300,12300,11500,11650,344842,201305.0,17279415.0
2015-06-29,11200,11500,11000,11050,376335,190938.0,17279415.0
2015-06-30,10950,11400,10850,11250,210134,194393.0,17279415.0
2015-07-01,11400,11650,11100,11250,280679,194393.0,17279415.0
2015-07-02,11300,11650,11250,11550,321869,199577.0,17279415.0
2015-07-03,11650,11700,11200,11250,214006,194393.0,17279415.0
2015-07-06,10900,11100,10400,10500,236687,181434.0,17279415.0
2015-07-07,10650,10950,10350,10550,186476,182298.0,17279415.0
2015-07-08,10750,11100,10550,10700,198433,184890.0,17279415.0
2015-07-09,10500,10650,9950,10400,241174,179706.0,17279415.0
2015-07-10,10550,10750,10200,10350,234526,178842.0,17279415.0
2015-07-13,10450,10450,9870,10100,570973,174522.0,17279415.0
2015-07-14,10150,11200,10100,11050,528336,190938.0,17279415.0
2015-07-15,11100,12200,11000,12200,1206250,210809.0,17279415.0
2015-07-16,12100,12450,11900,12400,509672,214265.0,17279415.0
2015-07-17,12450,12700,12150,12500,429531,215993.0,17279415.0
2015-07-20,12700,12950,12600,12700,370848,219449.0,17279415.0
2015-07-21,12800,12900,12150,12350,365773,213401.0,17279415.0
2015-07-22,12450,12700,12100,12300,257974,212537.0,17279415.0
2015-07-23,12300,12550,12000,12500,167297,215993.0,17279415.0
2015-07-24,12650,12700,11850,12100,278060,209081.0,17279415.0
2015-07-27,11950,12100,11400,11550,227840,199577.0,17279415.0
2015-07-28,11250,11850,11250,11700,172406,202169.0,17279415.0
2015-07-29,11850,12100,11450,11550,204464,199577.0,17279415.0
2015-07-30,11700,11900,10550,11100,347662,191802.0,17279415.0
2015-07-31,11100,11500,10900,11350,143477,196121.0,17279415.0
2015-08-03,11450,11750,11400,11550,115775,199577.0,17279415.0
2015-08-04,11650,11750,11300,11650,92016,201305.0,17279415.0
2015-08-05,11700,11800,11000,11350,202852,196121.0,17279415.0
2015-08-06,11300,11650,11250,11400,137930,196985.0,17279415.0
2015-08-07,11350,11550,11250,11500,63413,198713.0,17279415.0
2015-08-10,11600,11600,11000,11150,168224,192665.0,17279415.0
2015-08-11,11250,11550,10800,11000,209998,190074.0,17279415.0
2015-08-12,10900,11150,10200,10600,206378,183162.0,17279415.0
2015-08-13,10850,10900,10500,10750,112498,185754.0,17279415.0
2015-08-17,10950,11600,10800,11150,389817,192665.0,17279415.0
2015-08-18,11200,11400,10600,11000,215089,190074.0,17279415.0
2015-08-19,10900,11200,10400,11150,339389,192665.0,17279415.0
2015-08-20,11150,11250,10550,10550,168541,182298.0,17279415.0
2015-08-21,9800,10300,9710,10000,318088,172794.0,17279415.0
2015-08-24,9950,10450,9930,9950,167493,171930.0,17279415.0
2015-08-25,10100,10550,9970,10450,218300,180570.0,17279415.0
2015-08-26,10400,10650,10200,10450,185334,180570.0,17279415.0
2015-08-27,10650,10700,10200,10400,185420,179706.0,17279415.0
2015-08-28,10500,10750,10400,10650,138533,184026.0,17279415.0
2015-08-31,10600,10700,10200,10650,162508,184026.0,17279415.0
2015-09-01,10650,11400,10600,10900,397823,188346.0,17279415.0
2015-09-02,10700,11000,10400,10650,290270,184026.0,17279415.0
2015-09-03,10650,10700,10200,10400,190489,179706.0,17279415.0
2015-09-04,10400,10500,9970,10150,212269,175386.0,17279415.0
2015-09-07,10250,10300,9980,10150,147965,175386.0,17279415.0
2015-09-08,10050,10200,9720,9970,267423,172276.0,17279415.0
2015-09-09,10100,10200,9900,10000,164022,172794.0,17279415.0
2015-09-10,9980,10200,9910,10000,190851,172794.0,17279415.0
2015-09-11,9930,10150,9910,10000,116465,172794.0,17279415.0
2015-09-14,10050,10400,9990,10300,127046,177978.0,17279415.0
2015-09-15,10350,10400,10000,10100,113470,174522.0,17279415.0
2015-09-16,10150,10350,10100,10300,172785,177978.0,17279415.0
2015-09-17,10450,10750,10300,10700,286198,184890.0,17279415.0
2015-09-18,10700,10900,10550,10750,105748,185754.0,17279415.0
2015-09-21,10500,10700,10500,10550,64996,182298.0,17279415.0
2015-09-22,10550,10800,10500,10650,66855,184026.0,17279415.0
2015-09-23,10500,10600,10300,10300,88305,177978.0,17279415.0
2015-09-24,10500,10550,10300,10350,53220,178842.0,17279415.0
2015-09-25,10450,10450,10200,10350,36008,178842.0,17279415.0
2015-09-30,10200,10500,10050,10400,87099,179706.0,17279415.0
2015-10-01,10500,10550,10150,10250,70053,177114.0,17279415.0
2015-10-02,10250,10300,10000,10050,99402,173658.0,17279415.0
2015-10-05,10150,10200,9980,10000,105872,172794.0,17279415.0
2015-10-06,10150,10300,9930,9970,163307,172276.0,17279415.0
2015-10-07,10000,10300,9930,9990,206114,172621.0,17279415.0
2015-10-08,10050,10100,9880,9940,135979,171757.0,17279415.0
2015-10-12,9930,10000,9840,9870,117609,170548.0,17279415.0
2015-10-13,9950,10550,9940,10450,356383,180570.0,17279415.0
2015-10-14,10650,10800,10250,10450,178775,180570.0,17279415.0
2015-10-15,10900,11000,10300,10500,600682,181434.0,17279415.0
2015-10-16,10500,10550,10250,10500,195719,181434.0,17279415.0
2015-10-19,10550,10600,10250,10600,151910,183162.0,17279415.0
2015-10-20,10600,10600,10100,10200,269263,176250.0,17279415.0
2015-10-21,10100,10200,10000,10050,124638,173658.0,17279415.0
2015-10-22,10050,10150,9880,9980,132758,172449.0,17279415.0
2015-10-23,10000,10100,9820,9900,146297,171066.0,17279415.0
2015-10-26,9900,10150,9900,9980,87442,172449.0,17279415.0
2015-10-27,10050,10050,9860,9900,77412,171066.0,17279415.0
2015-10-28,9910,9940,9770,9810,91076,169511.0,17279415.0
2015-10-29,9960,9960,9820,9840,69337,170029.0,17279415.0
2015-10-30,9900,10100,9850,9920,94586,171412.0,17279415.0
2015-11-02,9920,9990,9880,9900,56737,171066.0,17279415.0
2015-11-03,9930,9990,9840,9940,82827,171757.0,17279415.0
2015-11-04,9950,9980,9820,9830,65969,169857.0,17279415.0
2015-11-05,9840,9870,9810,9830,56039,169857.0,17279415.0
2015-11-06,9810,9830,9420,9580,173897,165537.0,17279415.0
2015-11-09,9600,9650,9130,9200,138415,158971.0,17279415.0
2015-11-10,9010,9200,8900,8960,160184,154824.0,17279415.0
2015-11-11,8930,9000,8750,8830,76330,152577.0,17279415.0
2015-11-12,8840,9110,8830,9020,61666,155860.0,17279415.0
2015-11-13,8860,9020,8840,8840,38100,152750.0,17279415.0
2015-11-16,8740,8740,8530,8610,89245,148776.0,17279415.0
2015-11-17,8630,8890,8590,8780,65605,151713.0,17279415.0
2015-11-18,8780,8920,8620,8640,60466,149294.0,17279415.0
2015-11-19,8650,8950,8650,8920,60184,154132.0,17279415.0
2015-11-20,8910,8960,8800,8920,39421,154132.0,17279415.0
2015-11-23,9030,9160,8590,8610,124311,148776.0,17279415.0
2015-11-24,8650,8650,8210,8560,150078,147912.0,17279415.0
2015-11-25,8630,8650,8410,8470,78155,146357.0,17279415.0
2015-11-26,8450,8880,8440,8790,161256,151886.0,17279415.0
2015-11-27,8720,8820,8510,8590,104479,148430.0,17279415.0
2015-11-30,8610,8610,8300,8350,95488,144283.0,17279415.0
2015-12-01,8350,8470,8330,8390,100847,144974.0,17279415.0
2015-12-02,8380,8550,8370,8490,57961,146702.0,17279415.0
2015-12-03,8490,8700,8450,8700,81156,150331.0,17279415.0
2015-12-04,8670,9200,8610,9100,166035,157243.0,17279415.0
2015-12-07,9140,9300,8980,9240,98996,159662.0,17279415.0
2015-12-08,9300,9300,8710,9150,135559,158107.0,17279415.0
2015-12-09,9050,9190,8960,9060,53678,156551.0,17279415.0
2015-12-10,9000,9130,8920,9060,52078,156551.0,17279415.0
2015-12-11,9150,9150,8950,9000,33757,155515.0,17279415.0
2015-12-14,8750,8910,8660,8750,64591,151195.0,17279415.0
2015-12-15,8640,8780,8640,8700,38278,150331.0,17279415.0
2015-12-16,8740,9000,8720,8820,44567,152404.0,17279415.0
2015-12-17,8830,8980,8800,8900,64472,153787.0,17279415.0
2015-12-18,8880,8960,8730,8930,49663,154305.0,17279415.0
2015-12-21,8840,9070,8820,8990,58977,155342.0,17279415.0
2015-12-22,8990,9080,8850,9070,75517,156724.0,17279415.0
2015-12-23,9100,9100,8960,8990,75098,155342.0,17279415.0
2015-12-24,8960,9090,8930,9000,56850,155515.0,17279415.0
2015-12-28,9000,9130,9000,9090,103709,157070.0,17279415.0
2015-12-29,8970,9020,8860,9000,80049,155515.0,17279415.0
2015-12-30,9000,9150,8910,9060,56038,156551.0,17279415.0
2016-01-04,9050,9120,8760,8760,90061,151368.0,17279415.0
2016-01-05,8760,8870,8710,8810,55697,152232.0,17279415.0
2016-01-06,8750,8920,8500,8760,89227,151368.0,17279415.0
2016-01-07,8630,8750,8520,8550,86499,147739.0,17279415.0
2016-01-08,8380,8460,8150,8430,91532,145665.0,17279415.0
2016-01-11,8260,8390,8080,8190,93114,141518.0,17279415.0
2016-01-12,8130,8320,8090,8200,75387,141691.0,17279415.0
2016-01-13,8200,8430,8200,8340,56201,144110.0,17279415.0
2016-01-14,8250,8250,7990,8150,131154,140827.0,17279415.0
2016-01-15,8160,8490,8160,8400,105922,145147.0,17279415.0
2016-01-18,8400,8770,8350,8690,66668,150158.0,17279415.0
2016-01-19,8660,8660,8100,8330,149104,143938.0,17279415.0
2016-01-20,8190,8330,8100,8150,113482,140827.0,17279415.0
2016-01-21,8240,8360,8010,8210,66769,141864.0,17279415.0
2016-01-22,8250,8310,8150,8220,65017,142037.0,17279415.0
2016-01-25,8230,8410,8220,8350,42630,144283.0,17279415.0
2016-01-26,8330,8440,8250,8370,35390,144629.0,17279415.0
2016-01-27,8370,8850,8370,8450,110520,146011.0,17279415.0
2016-01-28,8360,8600,8310,8560,66030,147912.0,17279415.0
2016-01-29,8560,8680,8450,8680,31817,149985.0,17279415.0
2016-02-01,8680,9150,8600,9130,297667,157761.0,17279415.0
2016-02-02,9070,9500,9070,9340,232907,161390.0,17279415.0
2016-02-03,9290,9520,9280,9440,98161,163118.0,17279415.0
2016-02-04,9450,10100,9450,9780,390648,168993.0,17279415.0
2016-02-05,9880,9880,9650,9820,101231,169684.0,17279415.0
2016-02-11,9350,9800,9130,9130,162774,157761.0,17279415.0
2016-02-12,9080,9230,8780,9030,237914,156033.0,17279415.0
2016-02-15,9160,9540,9050,9190,246115,158798.0,17279415.0
2016-02-16,9330,9730,9220,9720,224258,167956.0,17279415.0
2016-02-17,9830,10300,9570,9800,307766,169338.0,17279415.0
2016-02-18,9930,10200,9800,9900,196952,171066.0,17279415.0
2016-02-19,9780,9870,9540,9730,162055,168129.0,17279415.0
2016-02-22,9730,9990,9560,9720,97872,167956.0,17279415.0
2016-02-23,9720,9920,9410,9540,100782,164846.0,17279415.0
2016-02-24,9550,9750,9470,9560,36719,165191.0,17279415.0
2016-02-25,9560,9650,9330,9370,87396,161908.0,17279415.0
2016-02-26,9500,9550,9380,9410,55853,162599.0,17279415.0
2016-02-29,9440,9900,9410,9820,160433,169684.0,17279415.0
2016-03-02,9950,9960,9710,9780,171790,168993.0,17279415.0
2016-03-03,9850,9850,9450,9530,136123,164673.0,17279415.0
2016-03-04,9520,9640,9480,9510,65485,164327.0,17279415.0
2016-03-07,9510,9620,9100,9260,168741,160007.0,17279415.0
2016-03-08,9200,9370,9150,9290,98918,160526.0,17279415.0
2016-03-09,9280,9290,9130,9160,112890,158279.0,17279415.0
2016-03-10,9170,9370,9170,9250,92429,159835.0,17279415.0
2016-03-11,9250,9540,9200,9350,101530,161563.0,17279415.0
2016-03-14,9350,9540,9200,9370,74426,161908.0,17279415.0
2016-03-15,9370,9500,9230,9310,70468,160871.0,17279415.0
2016-03-16,9320,9530,9320,9520,78227,164500.0,17279415.0
2016-03-17,9540,9960,9460,9910,226078,171239.0,17279415.0
2016-03-18,10000,10050,9770,9850,83849,170202.0,17279415.0
2016-03-21,9800,10250,9670,10050,280763,173658.0,17279415.0
2016-03-22,10050,10250,9950,10150,148290,175386.0,17279415.0
2016-03-23,10150,10300,9900,9900,145308,171066.0,17279415.0
2016-03-24,9860,9980,9770,9810,40994,169511.0,17279415.0
2016-03-25,9810,10600,9780,9960,315259,172103.0,17279415.0
2016-03-28,10100,11050,10100,11000,779854,190074.0,17279415.0
2016-03-29,11000,11100,10650,10750,342514,185754.0,17279415.0
2016-03-30,10700,11250,10550,10800,330357,186618.0,17279415.0
2016-03-31,10800,10900,10500,10550,120351,182298.0,17279415.0
2016-04-01,10550,11200,10450,10850,338129,187482.0,17279415.0
2016-04-04,11150,11650,11050,11650,603227,201305.0,17279415.0
2016-04-05,11600,11600,11250,11300,206096,195257.0,17279415.0
2016-04-06,11200,11550,11100,11500,188505,198713.0,17279415.0
2016-04-07,11500,11550,11200,11450,101291,197849.0,17279415.0
2016-04-08,11400,11850,11300,11700,152103,202169.0,17279415.0
2016-04-11,11800,11850,11500,11500,75096,198713.0,17279415.0
2016-04-12,11400,11900,11300,11700,194024,202169.0,17279415.0
2016-04-14,11650,11850,11100,11250,233040,194393.0,17279415.0
2016-04-15,11250,11450,11150,11450,67186,197849.0,17279415.0
2016-04-18,11450,11500,11050,11450,133227,197849.0,17279415.0
2016-04-19,11300,11400,11100,11300,98114,195257.0,17279415.0
2016-04-20,11200,11900,11200,11850,211285,204761.0,17279415.0
2016-04-21,11850,12000,11650,11800,84376,203897.0,17279415.0
2016-04-22,11650,12500,11400,12450,477427,215129.0,17279415.0
2016-04-25,12500,12850,12300,12500,345771,215993.0,17279415.0
2016-04-26,12600,12850,12350,12600,146403,217721.0,17279415.0
2016-04-27,12600,12650,12100,12450,155054,215129.0,17279415.0
2016-04-28,12650,12650,12350,12500,94793,215993.0,17279415.0
2016-04-29,12500,12950,12250,12850,171879,222040.0,17279415.0
2016-05-02,12800,12900,12450,12500,95589,215993.0,17279415.0
2016-05-03,12700,12800,12300,12500,107344,215993.0,17279415.0
2016-05-04,12300,12600,12250,12550,80781,216857.0,17279415.0
2016-05-09,12450,12650,11850,12100,144423,209081.0,17279415.0
2016-05-10,12000,12300,12000,12150,85913,209945.0,17279415.0
2016-05-11,12200,12350,11500,11850,183752,204761.0,17279415.0
2016-05-12,11900,12000,11700,11850,103730,204761.0,17279415.0
2016-05-13,11800,11850,11400,11800,181468,203897.0,17279415.0
2016-05-16,11700,12550,11650,12150,214086,209945.0,17279415.0
2016-05-17,12250,12350,11950,12250,105827,211673.0,17279415.0
2016-05-18,12250,12350,11850,12000,68726,207353.0,17279415.0
2016-05-19,12000,12400,11850,12250,152695,211673.0,17279415.0
2016-05-20,12200,12650,12100,12350,164257,213401.0,17279415.0
2016-05-23,12450,12700,12200,12700,140730,219449.0,17279415.0
2016-05-24,12550,13300,12550,13300,331642,229816.0,17279415.0
2016-05-25,13400,13950,13350,13850,394324,239320.0,17279415.0
2016-05-26,13850,14100,13600,14100,286623,243640.0,17279415.0
2016-05-27,14250,14400,13850,14400,399430,248824.0,17279415.0
2016-05-30,14400,14450,13650,13900,215835,240184.0,17279415.0
2016-05-31,13750,14250,13550,13900,201473,240184.0,17279415.0
2016-06-01,13750,14200,13550,13800,152167,238456.0,17279415.0
2016-06-02,13600,14000,13600,13800,111996,238456.0,17279415.0
2016-06-03,14000,14200,13700,14150,193528,244504.0,17279415.0
2016-06-07,14050,14150,13700,13800,143468,238456.0,17279415.0
2016-06-08,13700,13800,13350,13400,126269,231544.0,17279415.0
2016-06-09,13350,13700,13150,13150,161231,227224.0,17279415.0
2016-06-10,13150,13700,13150,13600,108244,235000.0,17279415.0
2016-06-13,13550,13550,13100,13200,106746,228088.0,17279415.0
2016-06-14,13200,13750,13100,13750,142702,237592.0,17279415.0
2016-06-15,13850,14700,13700,14650,294905,253143.0,17279415.0
2016-06-16,14650,14650,13750,13950,247082,241048.0,17279415.0
2016-06-17,14100,14500,13950,14100,158535,243640.0,17279415.0
2016-06-20,14250,14500,13850,14150,152793,244504.0,17279415.0
2016-06-21,14050,14200,13800,14000,87504,241912.0,17279415.0
2016-06-22,13900,14050,13150,13450,274651,232408.0,17279415.0
2016-06-23,13350,13700,13000,13600,168713,235000.0,17279415.0
2016-06-24,13600,13750,12450,13150,312062,227224.0,17279415.0
2016-06-27,12600,13150,12450,13150,176457,227224.0,17279415.0
2016-06-28,13000,13450,12850,13400,102947,231544.0,17279415.0
2016-06-29,13600,13700,13300,13450,86065,232408.0,17279415.0
2016-06-30,13550,13800,13350,13650,77205,235864.0,17279415.0
2016-07-01,13650,14000,13600,13650,107276,235864.0,17279415.0
2016-07-04,13800,14100,13650,13700,120704,236728.0,17279415.0
2016-07-05,13800,13950,13600,13800,84432,238456.0,17279415.0
2016-07-06,13800,14400,13750,14050,245946,242776.0,17279415.0
2016-07-07,14050,14400,14000,14350,90790,247960.0,17279415.0
2016-07-08,14350,14750,14250,14600,160539,252279.0,17279415.0
2016-07-11,14700,15200,14600,14800,217896,255735.0,17279415.0
2016-07-12,14800,14950,14450,14750,77777,254871.0,17279415.0
2016-07-13,14650,14750,14300,14450,132297,249688.0,17279415.0
2016-07-14,14400,15800,14400,15250,605694,263511.0,17279415.0
2016-07-15,15300,15300,14500,14700,380135,254007.0,17279415.0
2016-07-18,14800,14950,14400,14400,129163,248824.0,17279415.0
2016-07-19,14450,14650,14250,14400,122506,248824.0,17279415.0
2016-07-20,14400,14700,14350,14400,160705,248824.0,17279415.0
2016-07-21,14400,15200,14400,15050,247584,260055.0,17279415.0
2016-07-22,15150,15500,14750,14750,163602,254871.0,17279415.0
2016-07-25,14900,14900,14400,14450,109871,249688.0,17279415.0
2016-07-26,14350,14600,14250,14500,86356,250552.0,17279415.0
2016-07-27,14450,14750,13950,14000,145204,241912.0,17279415.0
2016-07-28,13900,14300,13850,14250,105559,246232.0,17279415.0
2016-07-29,14250,14850,14000,14450,152852,249688.0,17279415.0
2016-08-01,14450,15200,14300,15200,206233,262647.0,17279415.0
2016-08-02,15150,15200,14800,14900,102658,257463.0,17279415.0
2016-08-03,15100,15450,14800,14800,188646,255735.0,17279415.0
2016-08-04,14650,14850,14350,14750,160189,254871.0,17279415.0
2016-08-05,14600,15050,14350,15050,118616,260055.0,17279415.0
2016-08-08,14950,15050,14250,14250,197763,246232.0,17279415.0
2016-08-09,14150,14200,13700,13800,191995,238456.0,17279415.0
2016-08-10,13950,14150,13700,14050,147857,242776.0,17279415.0
2016-08-11,13900,14000,13150,13400,375223,231544.0,17279415.0
2016-08-12,13400,13550,13200,13400,153191,231544.0,17279415.0
2016-08-16,13450,13700,13250,13450,138732,232408.0,17279415.0
2016-08-17,13350,13450,12900,13250,185322,228952.0,17279415.0
2016-08-18,13200,14050,13050,13850,256845,239320.0,17279415.0
2016-08-19,13900,14150,13850,13950,112513,241048.0,17279415.0
2016-08-22,13850,14200,13800,14050,110585,242776.0,17279415.0
2016-08-23,14050,14350,14050,14150,88787,244504.0,17279415.0
2016-08-24,14050,14400,14000,14300,149072,247096.0,17279415.0
2016-08-25,14300,14350,14100,14150,99265,244504.0,17279415.0
2016-08-26,14150,14300,13750,14150,66109,244504.0,17279415.0
2016-08-29,13950,14000,13250,13300,170725,229816.0,17279415.0
2016-08-30,13400,13700,13300,13550,74939,234136.0,17279415.0
2016-08-31,13650,13650,12350,13050,257771,225496.0,17279415.0
2016-09-01,13250,13550,13050,13450,88395,232408.0,17279415.0
2016-09-02,13400,13650,13050,13350,85437,230680.0,17279415.0
2016-09-05,13350,13550,12900,13050,171266,225496.0,17279415.0
2016-09-06,13000,13200,12900,12950,69242,233769.0,18051691.0
2016-09-07,13150,13200,12650,12700,92962,229256.0,18051691.0
2016-09-08,12700,12950,12300,12500,171313,225646.0,18051691.0
2016-09-09,12450,12800,12300,12700,81453,229256.0,18051691.0
2016-09-12,12200,12500,12050,12050,106875,217523.0,18051691.0
2016-09-13,12250,12750,12100,12500,81784,225646.0,18051691.0
2016-09-19,12350,13100,12350,12900,85052,232867.0,18051691.0
2016-09-20,12900,13050,12750,12850,51641,231964.0,18051691.0
2016-09-21,12800,13000,12400,12500,69047,225646.0,18051691.0
2016-09-22,12650,13100,12600,13000,188121,234672.0,18051691.0
2016-09-23,13000,13450,12950,13200,107912,238282.0,18051691.0
2016-09-26,13050,13250,12950,13100,74459,236477.0,18051691.0
2016-09-27,13000,13250,12850,13200,57373,238282.0,18051691.0
2016-09-28,13200,13250,12800,12900,81765,232867.0,18051691.0
2016-09-29,12900,13000,12650,12900,98755,232867.0,18051691.0
2016-09-30,12850,13200,12700,12950,123573,233769.0,18051691.0
2016-10-04,12950,13550,12950,13300,169312,240087.0,18051691.0
2016-10-05,13100,13350,12950,13100,121260,236477.0,18051691.0
2016-10-06,13150,13300,12900,12900,74267,232867.0,18051691.0
2016-10-07,12950,13100,12550,13000,153747,234672.0,18051691.0
2016-10-10,12900,12950,12150,12450,246044,224744.0,18051691.0
2016-10-11,12450,12550,12150,12150,100432,219328.0,18051691.0
2016-10-12,12100,12200,11800,12150,122824,219328.0,18051691.0
2016-10-13,12150,12200,11550,11550,166873,208497.0,18051691.0
2016-10-14,11350,12800,11300,12700,401885,229256.0,18051691.0
2016-10-17,12700,12900,12250,12750,116649,230159.0,18051691.0
2016-10-18,12550,13000,12400,12450,76036,224744.0,18051691.0
2016-10-19,12450,12700,12350,12400,78553,223841.0,18051691.0
2016-10-20,12450,12600,11850,12050,238944,217523.0,18051691.0
2016-10-21,11900,12450,11900,12350,99269,222938.0,18051691.0
2016-10-24,12150,12250,11700,11750,175630,212107.0,18051691.0
2016-10-25,11800,12050,11550,11750,64800,212107.0,18051691.0
2016-10-26,11750,12000,11650,11900,121855,214815.0,18051691.0
2016-10-27,12100,12850,12050,12700,240846,229256.0,18051691.0
2016-10-28,12850,12850,12500,12650,83549,228354.0,18051691.0
2016-10-31,12700,12850,12450,12600,95391,227451.0,18051691.0
2016-11-01,12600,12900,12300,12550,104591,226549.0,18051691.0
2016-11-02,12550,12550,12100,12300,108821,222036.0,18051691.0
2016-11-03,12200,12350,12000,12100,73287,218425.0,18051691.0
2016-11-04,12200,12350,12000,12250,63610,221133.0,18051691.0
2016-11-07,12400,12850,12400,12850,153377,231964.0,18051691.0
2016-11-08,13000,13050,12600,12700,77716,229256.0,18051691.0
2016-11-09,12800,13050,12150,12600,341931,227451.0,18051691.0
2016-11-10,12950,13500,12850,13150,301451,237380.0,18051691.0
2016-11-11,13050,13200,12700,12900,169954,232867.0,18051691.0
2016-11-14,12950,13150,12850,13100,55113,236477.0,18051691.0
2016-11-15,13100,13250,12850,12900,76983,232867.0,18051691.0
2016-11-16,12950,13350,12950,13300,139759,240087.0,18051691.0
2016-11-17,13300,13400,13100,13400,33928,241893.0,18051691.0
2016-11-18,13500,13500,12850,13050,63982,235575.0,18051691.0
2016-11-21,13050,13050,12700,12850,93214,231964.0,18051691.0
2016-11-22,12750,13050,12750,12800,29209,231062.0,18051691.0
2016-11-23,13050,13050,12600,12700,47628,229256.0,18051691.0
2016-11-24,12850,13200,12400,13050,114641,235575.0,18051691.0
2016-11-25,13000,13100,12800,13050,47301,235575.0,18051691.0
2016-11-28,13150,13150,12650,12750,63237,230159.0,18051691.0
2016-11-29,12750,12950,12600,12850,48052,231964.0,18051691.0
2016-11-30,12750,12900,12600,12650,34635,228354.0,18051691.0
2016-12-01,12850,12950,12550,12750,43445,230159.0,18051691.0
2016-12-02,12600,12850,12450,12600,47498,227451.0,18051691.0
2016-12-05,12600,12650,12250,12250,57402,221133.0,18051691.0
2016-12-06,12400,12600,12050,12050,69714,217523.0,18051691.0
2016-12-07,12100,12350,12050,12200,31812,220231.0,18051691.0
2016-12-08,12250,12750,12200,12450,79524,224744.0,18051691.0
2016-12-09,12550,12550,12300,12450,45902,224744.0,18051691.0
2016-12-12,12650,12650,12350,12450,61228,224744.0,18051691.0
2016-12-13,12350,13100,12200,13000,262730,234672.0,18051691.0
2016-12-14,13200,13350,12950,13200,126056,238282.0,18051691.0
2016-12-15,13050,13600,13050,13300,219269,240087.0,18051691.0
2016-12-16,13350,13900,13350,13500,296379,243698.0,18051691.0
2016-12-19,13500,13800,13250,13500,119057,243698.0,18051691.0
2016-12-20,13450,13600,13050,13150,152348,237380.0,18051691.0
2016-12-21,13300,13900,13150,13850,318753,250016.0,18051691.0
2016-12-22,14000,14200,13650,13900,356582,250919.0,18051691.0
