네오위즈(095660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-07-16,15400,15750,15350,15450,177077,338587.0,21915008.0
2013-07-17,15450,15500,15100,15150,220517,332012.0,21915008.0
2013-07-18,15150,15450,15150,15350,142088,336395.0,21915008.0
2013-07-19,15400,15500,15150,15200,216679,333108.0,21915008.0
2013-07-22,15100,15150,14700,14900,397656,326534.0,21915008.0
2013-07-23,15000,15150,14950,15150,168312,332012.0,21915008.0
2013-07-24,15250,15450,15150,15400,187635,337491.0,21915008.0
2013-07-25,15500,15500,15250,15350,128254,336395.0,21915008.0
2013-07-26,15350,15450,15100,15400,148253,337491.0,21915008.0
2013-07-29,15300,15500,15150,15200,133526,333108.0,21915008.0
2013-07-30,15200,15950,15100,15950,378288,349544.0,21915008.0
2013-07-31,16000,16150,15800,16000,254905,350640.0,21915008.0
2013-08-01,16050,16150,15800,15800,244241,346257.0,21915008.0
2013-08-02,15800,16050,15700,15800,121077,346257.0,21915008.0
2013-08-05,15750,17600,15750,17200,2044229,376938.0,21915008.0
2013-08-06,17050,17300,16800,16900,571271,370364.0,21915008.0
2013-08-07,17150,17550,16800,16900,537691,370364.0,21915008.0
2013-08-08,16950,17450,16900,17400,352675,381321.0,21915008.0
2013-08-09,17500,17600,16900,16900,272103,370364.0,21915008.0
2013-08-12,16900,18050,16500,17650,774077,386800.0,21915008.0
2013-08-13,17700,17750,16800,17000,388031,372555.0,21915008.0
2013-08-14,17000,17550,16500,16650,564965,364885.0,21915008.0
2013-08-16,16300,16500,16100,16350,272276,358310.0,21915008.0
2013-08-19,16450,16950,16400,16600,286335,363789.0,21915008.0
2013-08-20,16500,16700,16000,16250,248046,356119.0,21915008.0
2013-08-21,16250,16250,15500,15700,260488,344066.0,21915008.0
2013-08-22,15550,15600,15000,15150,243806,332012.0,21915008.0
2013-08-23,15200,15650,15200,15350,132413,336395.0,21915008.0
2013-08-26,15450,15650,15250,15650,136696,342970.0,21915008.0
2013-08-27,15550,15800,15350,15350,127492,336395.0,21915008.0
2013-08-28,15100,15150,14800,15000,184947,328725.0,21915008.0
2013-08-29,15300,15800,15300,15450,164593,338587.0,21915008.0
2013-08-30,15550,15650,15300,15350,75002,336395.0,21915008.0
2013-09-02,15450,15650,15300,15450,68060,338587.0,21915008.0
2013-09-03,15700,15950,15550,15800,139129,346257.0,21915008.0
2013-09-04,15750,15950,15650,15900,69382,348449.0,21915008.0
2013-09-05,15950,15950,15700,15700,88727,344066.0,21915008.0
2013-09-06,15700,15850,15450,15650,116716,342970.0,21915008.0
2013-09-09,15650,15800,15450,15600,98306,341874.0,21915008.0
2013-09-10,15700,15850,15550,15550,127727,340778.0,21915008.0
2013-09-11,15750,16400,15700,16250,297395,356119.0,21915008.0
2013-09-12,16300,16400,15950,16050,205722,351736.0,21915008.0
2013-09-13,16150,16600,16050,16050,234934,351736.0,21915008.0
2013-09-16,16200,16450,16050,16450,175484,360502.0,21915008.0
2013-09-17,16400,16650,16250,16600,205015,363789.0,21915008.0
2013-09-23,16600,17100,16500,16850,264853,369268.0,21915008.0
2013-09-24,16850,17100,16550,16700,177930,365981.0,21915008.0
2013-09-25,16700,16850,16600,16650,92448,364885.0,21915008.0
2013-09-26,16550,17400,16550,17400,315475,381321.0,21915008.0
2013-09-27,17450,17800,17350,17550,280488,384608.0,21915008.0
2013-09-30,17550,17550,17050,17100,143189,374747.0,21915008.0
2013-10-01,17100,17200,16300,16700,290106,365981.0,21915008.0
2013-10-02,16800,17100,16600,16700,197213,365981.0,21915008.0
2013-10-04,16450,16800,16250,16700,130676,365981.0,21915008.0
2013-10-07,16950,16950,16400,16400,97907,359406.0,21915008.0
2013-10-08,16200,16500,16200,16250,112352,356119.0,21915008.0
2013-10-10,16350,16550,16150,16400,124826,359406.0,21915008.0
2013-10-11,16600,16850,16500,16500,116509,361598.0,21915008.0
2013-10-14,16500,17250,16500,17050,293546,373651.0,21915008.0
2013-10-15,17050,17200,16950,17150,79403,375842.0,21915008.0
2013-10-16,17000,17200,16400,16600,211355,363789.0,21915008.0
2013-10-17,16900,16900,16400,16650,122536,364885.0,21915008.0
2013-10-18,16600,17050,16550,16950,102005,371459.0,21915008.0
2013-10-21,17100,17100,16700,16850,80647,369268.0,21915008.0
2013-10-22,16750,17550,16650,17500,323865,383513.0,21915008.0
2013-10-23,17600,17900,17300,17300,335275,379130.0,21915008.0
2013-10-24,17400,18700,17300,18300,968602,401045.0,21915008.0
2013-10-25,18300,18550,18050,18300,350418,401045.0,21915008.0
2013-10-28,18200,18450,17750,17800,376186,390087.0,21915008.0
2013-10-29,17650,18050,17600,17600,209131,385704.0,21915008.0
2013-10-30,17750,18250,17550,17950,257168,393374.0,21915008.0
2013-10-31,17850,18200,17100,17300,366733,379130.0,21915008.0
2013-11-01,17300,17400,17150,17400,163050,381321.0,21915008.0
2013-11-04,17500,17700,17300,17300,125689,379130.0,21915008.0
2013-11-05,17400,17400,16850,16900,240141,370364.0,21915008.0
2013-11-06,16850,17200,16650,16800,124701,368172.0,21915008.0
2013-11-07,16850,16950,16150,16250,275788,356119.0,21915008.0
2013-11-08,16250,16450,15650,15900,204118,348449.0,21915008.0
2013-11-11,15950,16050,15150,15150,290060,332012.0,21915008.0
2013-11-12,15500,16650,15500,15950,576496,349544.0,21915008.0
2013-11-13,16000,16000,15300,15300,263947,335300.0,21915008.0
2013-11-14,15400,15550,15100,15250,145365,334204.0,21915008.0
2013-11-15,15250,15650,15250,15650,203263,342970.0,21915008.0
2013-11-18,15750,15850,15500,15600,148692,341874.0,21915008.0
2013-11-19,15550,15750,15300,15450,137617,338587.0,21915008.0
2013-11-20,15500,15750,15450,15500,115843,339683.0,21915008.0
2013-11-21,15400,15650,15250,15400,109430,337491.0,21915008.0
2013-11-22,15500,15900,15400,15700,178968,344066.0,21915008.0
2013-11-25,15850,16200,15800,16050,154919,351736.0,21915008.0
2013-11-26,16000,16350,15800,15950,126020,349544.0,21915008.0
2013-11-27,16100,16400,16050,16300,114197,357215.0,21915008.0
2013-11-28,16400,16400,16050,16250,96749,356119.0,21915008.0
2013-11-29,16250,16750,16200,16550,156613,362693.0,21915008.0
2013-12-02,16500,16700,16250,16250,94877,356119.0,21915008.0
2013-12-03,16250,16450,16050,16200,111564,355023.0,21915008.0
2013-12-04,16200,16350,15550,15800,121459,346257.0,21915008.0
2013-12-05,15850,16150,15750,16000,86053,350640.0,21915008.0
2013-12-06,15850,16600,15850,16550,152114,362693.0,21915008.0
2013-12-09,16550,16700,16400,16550,95685,362693.0,21915008.0
2013-12-10,16600,17350,16300,17050,423421,373651.0,21915008.0
2013-12-11,17050,17250,16800,17050,173383,373651.0,21915008.0
2013-12-12,16900,17450,16900,17150,210664,375842.0,21915008.0
2013-12-13,17250,17450,17050,17300,144796,379130.0,21915008.0
2013-12-16,17500,17500,16750,16800,165726,368172.0,21915008.0
2013-12-17,16850,17250,16750,16800,134988,368172.0,21915008.0
2013-12-18,16800,17200,16750,17200,145833,376938.0,21915008.0
2013-12-19,17350,17500,16800,17000,137477,372555.0,21915008.0
2013-12-20,16900,17150,16700,17050,117427,373651.0,21915008.0
2013-12-23,17300,17600,17250,17450,190787,382417.0,21915008.0
2013-12-24,17400,17550,17300,17450,116352,382417.0,21915008.0
2013-12-26,17350,17450,16950,16950,117581,371459.0,21915008.0
2013-12-27,17150,17650,16900,17550,166431,384608.0,21915008.0
2013-12-30,17700,17850,17550,17700,118378,387896.0,21915008.0
2014-01-02,17700,17800,17200,17250,130355,378034.0,21915008.0
2014-01-03,17200,17650,17150,17600,118780,385704.0,21915008.0
2014-01-06,17700,17950,17600,17850,228111,391183.0,21915008.0
2014-01-07,17800,17900,17600,17900,126639,392279.0,21915008.0
2014-01-08,17900,17950,17300,17400,238576,381321.0,21915008.0
2014-01-09,17400,18100,17400,18050,242748,395566.0,21915008.0
2014-01-10,18150,18300,17750,18200,215841,398853.0,21915008.0
2014-01-13,18300,18350,18050,18200,133809,398853.0,21915008.0
2014-01-14,18000,18450,17900,17900,169460,392279.0,21915008.0
2014-01-15,17950,18250,17800,18250,142412,399949.0,21915008.0
2014-01-16,18300,18550,18150,18150,241172,397757.0,21915008.0
2014-01-17,18250,18450,17700,17850,225722,391183.0,21915008.0
2014-01-20,17800,17900,17050,17100,398425,374747.0,21915008.0
2014-01-21,17200,17400,17100,17300,171682,379130.0,21915008.0
2014-01-22,17450,17500,17250,17350,141259,380225.0,21915008.0
2014-01-23,17250,17550,17150,17200,125156,376938.0,21915008.0
2014-01-24,17200,17600,17200,17400,156573,381321.0,21915008.0
2014-01-27,17000,17150,16700,17000,170346,372555.0,21915008.0
2014-01-28,16900,17050,16450,16650,160464,364885.0,21915008.0
2014-01-29,16800,17050,16700,16950,129927,371459.0,21915008.0
2014-02-03,16950,17700,16900,17500,257217,383513.0,21915008.0
2014-02-04,17200,17500,17100,17150,135960,375842.0,21915008.0
2014-02-05,17300,17600,17200,17250,125678,378034.0,21915008.0
2014-02-06,17350,17550,17150,17250,153062,378034.0,21915008.0
2014-02-07,17350,18150,17150,18100,308530,396662.0,21915008.0
2014-02-10,18100,18450,17900,18450,395030,404332.0,21915008.0
2014-02-11,18250,18450,18050,18300,269295,401045.0,21915008.0
2014-02-12,18100,18100,17550,17950,408511,393374.0,21915008.0
2014-02-13,18000,18350,17750,18100,268408,396662.0,21915008.0
2014-02-14,18100,18450,17950,18400,267454,403236.0,21915008.0
2014-02-17,18350,19250,18350,18800,533241,412002.0,21915008.0
2014-02-18,18800,19100,18600,19000,254157,416385.0,21915008.0
2014-02-19,18900,19150,18750,19000,203802,416385.0,21915008.0
2014-02-20,18800,19500,18650,18950,332928,415289.0,21915008.0
2014-02-21,18700,18900,18200,18500,432984,405428.0,21915008.0
2014-02-24,18500,18650,18000,18100,259596,396662.0,21915008.0
2014-02-25,18200,18400,18050,18100,232009,396662.0,21915008.0
2014-02-26,18100,18450,17850,18450,219167,404332.0,21915008.0
2014-02-27,18450,18450,17600,17700,285495,387896.0,21915008.0
2014-02-28,17800,18050,17650,17700,214596,387896.0,21915008.0
2014-03-03,17600,18000,17550,17950,145331,393374.0,21915008.0
2014-03-04,17750,18150,17700,17750,176496,388991.0,21915008.0
2014-03-05,18000,18000,17550,17700,190594,387896.0,21915008.0
2014-03-06,17700,18050,17700,18050,133872,395566.0,21915008.0
2014-03-07,18100,18250,17850,18000,126270,394470.0,21915008.0
2014-03-10,18050,18100,17500,17500,278866,383513.0,21915008.0
2014-03-11,17650,18150,17500,17800,276650,390087.0,21915008.0
2014-03-12,17800,17850,17350,17550,130588,384608.0,21915008.0
2014-03-13,17600,19200,17400,18950,897887,415289.0,21915008.0
2014-03-14,18700,19200,18300,18600,468294,407619.0,21915008.0
2014-03-17,18500,18850,17650,17800,365893,390087.0,21915008.0
2014-03-18,17900,18000,17450,17800,221414,390087.0,21915008.0
2014-03-19,17900,17950,17350,17350,197787,380225.0,21915008.0
2014-03-20,17250,17650,17150,17250,196616,378034.0,21915008.0
2014-03-21,17350,17450,17150,17400,176025,381321.0,21915008.0
2014-03-24,17450,17550,17250,17400,131469,381321.0,21915008.0
2014-03-25,17500,17750,17250,17400,193965,381321.0,21915008.0
2014-03-26,17400,17500,17050,17100,210776,374747.0,21915008.0
2014-03-27,17100,17350,16750,16800,223095,368172.0,21915008.0
2014-03-28,16750,16950,16350,16400,306604,359406.0,21915008.0
2014-03-31,16500,16700,16150,16350,188310,358310.0,21915008.0
2014-04-01,16500,16700,16450,16700,115447,365981.0,21915008.0
2014-04-02,16700,17100,16550,16850,191390,369268.0,21915008.0
2014-04-03,16800,16900,16450,16550,200283,362693.0,21915008.0
2014-04-04,16550,16800,16550,16750,125134,367076.0,21915008.0
2014-04-07,16750,16950,16550,16600,139323,363789.0,21915008.0
2014-04-08,16600,16800,16300,16600,146077,363789.0,21915008.0
2014-04-09,16650,16800,16600,16700,100135,365981.0,21915008.0
2014-04-10,16750,16800,16550,16650,105364,364885.0,21915008.0
2014-04-11,16350,16750,16350,16600,94897,363789.0,21915008.0
2014-04-14,16500,16850,16500,16750,100927,367076.0,21915008.0
2014-04-15,16850,16850,16450,16500,134085,361598.0,21915008.0
2014-04-16,16500,16950,16500,16900,176509,370364.0,21915008.0
2014-04-17,16900,17150,16700,16850,92442,369268.0,21915008.0
2014-04-18,16800,16950,16700,16800,84237,368172.0,21915008.0
2014-04-21,16900,17300,16850,17200,207912,376938.0,21915008.0
2014-04-22,17100,17350,17050,17150,238665,375842.0,21915008.0
2014-04-23,17200,17300,16750,16850,216544,369268.0,21915008.0
2014-04-24,16900,17050,16450,16850,202671,369268.0,21915008.0
2014-04-25,16650,16700,16300,16350,196356,358310.0,21915008.0
2014-04-28,16400,16600,16250,16350,99985,358310.0,21915008.0
2014-04-29,16500,16700,16450,16550,122730,362693.0,21915008.0
2014-04-30,16650,16700,16250,16350,90833,358310.0,21915008.0
2014-05-02,16400,16450,15700,15900,257549,348449.0,21915008.0
2014-05-07,15800,16000,15400,15400,125440,337491.0,21915008.0
2014-05-08,15450,16050,15250,15850,167161,347353.0,21915008.0
2014-05-09,15800,16050,15650,15950,81356,349544.0,21915008.0
2014-05-12,15900,16000,15650,15700,77016,344066.0,21915008.0
2014-05-13,15650,16150,15650,16100,91756,352832.0,21915008.0
2014-05-14,16350,16850,16150,16650,337220,364885.0,21915008.0
2014-05-15,16750,16750,16350,16400,117546,359406.0,21915008.0
2014-05-16,16300,16300,16000,16250,119137,356119.0,21915008.0
2014-05-19,16150,16150,15600,15700,171147,344066.0,21915008.0
2014-05-20,15650,15750,15200,15300,121063,335300.0,21915008.0
2014-05-21,15300,15600,15250,15400,71583,337491.0,21915008.0
2014-05-22,15300,15550,15300,15350,64989,336395.0,21915008.0
2014-05-23,15250,15600,15250,15550,68156,340778.0,21915008.0
2014-05-26,15700,15950,15400,15450,137843,338587.0,21915008.0
2014-05-27,15450,15600,15250,15450,85985,338587.0,21915008.0
2014-05-28,15600,15850,15450,15850,112106,347353.0,21915008.0
2014-05-29,15800,15850,15500,15500,78511,339683.0,21915008.0
2014-05-30,15450,15650,15150,15200,103610,333108.0,21915008.0
2014-06-02,15150,15250,14600,14600,156124,319959.0,21915008.0
2014-06-03,14650,14900,14500,14500,112770,317768.0,21915008.0
2014-06-05,14550,14850,14350,14450,127817,316672.0,21915008.0
2014-06-09,14400,14900,14400,14700,101503,322151.0,21915008.0
2014-06-10,14750,15000,14750,14800,74058,324342.0,21915008.0
2014-06-11,14800,15100,14700,15100,77708,330917.0,21915008.0
2014-06-12,15050,15150,14800,14800,78003,324342.0,21915008.0
2014-06-13,14800,15000,14650,15000,56204,328725.0,21915008.0
2014-06-16,15100,15150,14700,14800,80817,324342.0,21915008.0
2014-06-17,14750,14950,14600,14650,74112,321055.0,21915008.0
2014-06-18,14650,14800,14500,14550,80153,318863.0,21915008.0
2014-06-19,14600,14700,14500,14600,85789,319959.0,21915008.0
2014-06-20,14700,14800,14600,14750,72667,323246.0,21915008.0
2014-06-23,14800,14900,14600,14700,51542,322151.0,21915008.0
2014-06-24,14800,15100,14600,15000,99748,328725.0,21915008.0
2014-06-25,15050,15250,14700,14700,133814,322151.0,21915008.0
2014-06-26,14750,16750,14700,16400,1160939,359406.0,21915008.0
2014-06-27,16750,16950,15950,15950,626704,349544.0,21915008.0
2014-06-30,16050,16450,15950,16450,237497,360502.0,21915008.0
2014-07-01,16450,17650,16400,17250,757162,378034.0,21915008.0
2014-07-02,17350,17650,17150,17400,408296,381321.0,21915008.0
2014-07-03,17350,18750,17300,17950,1493972,393374.0,21915008.0
2014-07-04,18000,18250,17650,18000,264453,394470.0,21915008.0
2014-07-07,18250,18700,17950,18200,440325,398853.0,21915008.0
2014-07-08,18150,18200,17500,17600,354098,385704.0,21915008.0
2014-07-09,17800,19250,17700,18350,933906,402140.0,21915008.0
2014-07-10,18450,18850,18050,18100,338417,396662.0,21915008.0
2014-07-11,18600,19350,18350,18400,703987,403236.0,21915008.0
2014-07-14,18500,19350,18500,19350,522374,424055.0,21915008.0
2014-07-15,19500,19700,18700,19000,425786,416385.0,21915008.0
2014-07-16,19000,19000,18100,18300,418166,401045.0,21915008.0
2014-07-17,18400,18700,18100,18500,248624,405428.0,21915008.0
2014-07-18,18500,18600,18000,18200,182454,398853.0,21915008.0
2014-07-21,18150,18650,17650,18500,345645,405428.0,21915008.0
2014-07-22,18500,18700,18300,18300,173879,401045.0,21915008.0
2014-07-23,18400,18600,17850,17850,227700,391183.0,21915008.0
2014-07-24,17850,19050,17800,18700,401024,409811.0,21915008.0
2014-07-25,18950,19150,18550,19000,246996,416385.0,21915008.0
2014-07-28,19000,19050,18150,18200,248019,398853.0,21915008.0
2014-07-29,18200,18300,17300,17400,289614,381321.0,21915008.0
2014-07-30,17400,17900,17150,17800,207767,390087.0,21915008.0
2014-07-31,17800,18200,17300,18200,173782,398853.0,21915008.0
2014-08-01,17850,18600,17750,18200,159931,398853.0,21915008.0
2014-08-04,18200,18850,18100,18850,163341,413098.0,21915008.0
2014-08-05,18950,19000,18400,18550,197683,406523.0,21915008.0
2014-08-06,18700,21150,18700,21100,2255873,462407.0,21915008.0
2014-08-07,21350,22700,19750,20200,2771548,442683.0,21915008.0
2014-08-08,20500,21250,19900,20600,1026241,451449.0,21915008.0
2014-08-11,21100,21800,20250,20300,1325093,444875.0,21915008.0
2014-08-12,20300,20550,19600,20550,508403,450353.0,21915008.0
2014-08-13,20400,20950,19950,19950,487184,437204.0,21915008.0
2014-08-14,20850,21950,20250,20600,1316415,451449.0,21915008.0
2014-08-18,20950,21500,20500,21400,695062,468981.0,21915008.0
2014-08-19,21400,21500,20600,21150,425673,463502.0,21915008.0
2014-08-20,21300,21950,21000,21100,469108,462407.0,21915008.0
2014-08-21,21200,21250,20600,21150,336815,463502.0,21915008.0
2014-08-22,21400,22850,21200,21700,2281464,475556.0,21915008.0
2014-08-25,21800,21850,20400,20600,858941,451449.0,21915008.0
2014-08-26,21350,21350,20500,20600,467481,451449.0,21915008.0
2014-08-27,20700,21000,20000,20400,352298,447066.0,21915008.0
2014-08-28,20350,20800,20250,20450,219094,448162.0,21915008.0
2014-08-29,20650,20750,19900,20200,291639,442683.0,21915008.0
2014-09-01,20850,21150,20350,20350,303742,445970.0,21915008.0
2014-09-02,20400,20900,20000,20900,237798,458024.0,21915008.0
2014-09-03,20900,21100,20600,20600,345113,451449.0,21915008.0
2014-09-04,20600,20700,19500,19700,379627,431726.0,21915008.0
2014-09-05,19850,20300,19600,20000,205954,438300.0,21915008.0
2014-09-11,20100,20150,19600,19650,194126,430630.0,21915008.0
2014-09-12,19650,19800,18800,19000,323769,416385.0,21915008.0
2014-09-15,19050,19500,18750,19350,220404,424055.0,21915008.0
2014-09-16,19500,19700,19350,19350,132283,424055.0,21915008.0
2014-09-17,19350,19850,19350,19500,141146,427343.0,21915008.0
2014-09-18,19700,20300,19550,19900,206237,436109.0,21915008.0
2014-09-19,20850,21950,20600,20800,991237,455832.0,21915008.0
2014-09-22,21200,21350,20450,20800,400063,455832.0,21915008.0
2014-09-23,21000,21150,20200,21150,342296,463502.0,21915008.0
2014-09-24,21200,21500,20800,21000,318463,460215.0,21915008.0
2014-09-25,21050,21850,20800,21650,489024,474460.0,21915008.0
2014-09-26,21300,22050,21200,22000,423703,482130.0,21915008.0
2014-09-29,22100,22150,20950,21150,319345,463502.0,21915008.0
2014-09-30,21200,21900,21050,21900,288800,479939.0,21915008.0
2014-10-01,22100,22500,21100,21500,375399,471173.0,21915008.0
2014-10-02,21200,21550,20750,20950,262145,459119.0,21915008.0
2014-10-06,21150,21450,20700,21200,203266,464598.0,21915008.0
2014-10-07,21800,23500,21800,22950,1471041,502949.0,21915008.0
2014-10-08,22950,23450,22700,23400,619065,512811.0,21915008.0
2014-10-10,23100,23150,21900,21900,607145,479939.0,21915008.0
2014-10-13,21450,21650,20400,20950,439343,459119.0,21915008.0
2014-10-14,20700,21500,20550,21300,230535,466790.0,21915008.0
2014-10-15,21350,21750,20950,21450,273463,470077.0,21915008.0
2014-10-16,21100,21150,20350,20900,252833,458024.0,21915008.0
2014-10-17,21150,21300,20450,20500,254113,449258.0,21915008.0
2014-10-20,21000,21750,20750,21250,348459,465694.0,21915008.0
2014-10-21,21850,22300,21550,21950,322088,481034.0,21915008.0
2014-10-22,22400,22600,21600,21750,337883,476651.0,21915008.0
2014-10-23,22000,22900,21800,22900,613258,501854.0,21915008.0
2014-10-24,23450,24000,22350,22400,831948,490896.0,21915008.0
2014-10-27,22550,22750,21750,22000,315679,482130.0,21915008.0
2014-10-28,22150,22600,21900,22400,258496,490896.0,21915008.0
2014-10-29,22800,23250,22450,22650,313081,496375.0,21915008.0
2014-10-30,22400,22600,21200,21500,342071,471173.0,21915008.0
2014-10-31,22050,23100,21900,23000,544896,504045.0,21915008.0
2014-11-03,22950,23000,22000,22050,278862,483226.0,21915008.0
2014-11-04,21900,22200,20700,20700,390869,453641.0,21915008.0
2014-11-05,20700,21800,20500,21350,306432,467885.0,21915008.0
2014-11-06,21400,21900,20250,21800,403108,477747.0,21915008.0
2014-11-07,21550,21850,21050,21400,196858,468981.0,21915008.0
2014-11-10,21450,21650,20950,21300,163285,466790.0,21915008.0
2014-11-11,21500,21900,21100,21100,185759,462407.0,21915008.0
2014-11-12,21150,21400,20650,20950,135932,459119.0,21915008.0
2014-11-13,20800,21200,20750,20950,128216,459119.0,21915008.0
2014-11-14,21000,21800,20950,21500,224384,471173.0,21915008.0
2014-11-17,21800,22000,21050,21200,198107,464598.0,21915008.0
2014-11-18,21100,21650,20800,21650,162898,474460.0,21915008.0
2014-11-19,21650,22250,21500,21750,286264,476651.0,21915008.0
2014-11-20,21750,22000,21050,21200,222432,464598.0,21915008.0
2014-11-21,21100,21300,20550,20550,291556,450353.0,21915008.0
2014-11-24,20700,21150,20250,20950,247858,459119.0,21915008.0
2014-11-25,21950,22400,21150,21150,454512,463502.0,21915008.0
2014-11-26,21350,21650,21000,21000,215285,460215.0,21915008.0
2014-11-27,21300,21500,20500,20700,232971,453641.0,21915008.0
2014-11-28,20700,21500,20550,21500,343920,471173.0,21915008.0
2014-12-01,21500,21550,20600,20700,271773,453641.0,21915008.0
2014-12-02,20600,23800,20550,23800,1876419,521577.0,21915008.0
2014-12-03,22850,25450,22700,23850,3537579,522673.0,21915008.0
2014-12-04,24200,25050,23650,24700,1510517,541301.0,21915008.0
2014-12-05,25250,25750,23950,23950,1191665,524864.0,21915008.0
2014-12-08,24100,25800,23800,25800,1590592,565407.0,21915008.0
2014-12-09,26050,26100,24000,24000,1074248,525960.0,21915008.0
2014-12-10,24100,25150,23600,24750,874472,542396.0,21915008.0
2014-12-11,24250,25200,22950,23800,896730,521577.0,21915008.0
2014-12-12,23900,24800,23100,24650,664081,540205.0,21915008.0
2014-12-15,24550,25500,24250,24350,605839,533630.0,21915008.0
2014-12-16,24100,24600,23450,24450,500061,535822.0,21915008.0
2014-12-17,24850,25300,24000,24000,592128,525960.0,21915008.0
2014-12-18,24050,24400,22950,23850,633162,522673.0,21915008.0
2014-12-19,24000,24850,23600,24650,635823,540205.0,21915008.0
2014-12-22,24550,24850,23700,23700,452950,519386.0,21915008.0
2014-12-23,23850,24200,23100,23100,418308,506237.0,21915008.0
2014-12-24,23250,23700,22850,23100,287106,506237.0,21915008.0
2014-12-26,23350,23350,21850,22100,648320,484322.0,21915008.0
2014-12-29,22100,22400,21500,22250,400510,487609.0,21915008.0
2014-12-30,22550,23100,22400,22750,448824,498566.0,21915008.0
2015-01-02,22650,23100,22200,22900,201636,501854.0,21915008.0
2015-01-05,23000,23100,22500,22850,254496,500758.0,21915008.0
2015-01-06,22500,22700,22150,22150,289750,485417.0,21915008.0
2015-01-07,22100,24000,22000,23150,1032200,507332.0,21915008.0
2015-01-08,23350,23350,22650,23250,298438,509524.0,21915008.0
2015-01-09,23300,23450,22850,22950,234395,502949.0,21915008.0
2015-01-12,22950,24750,22950,23400,891409,512811.0,21915008.0
2015-01-13,23400,24350,22900,22900,968177,501854.0,21915008.0
2015-01-14,23000,23100,21900,21950,540129,481034.0,21915008.0
2015-01-15,22150,22750,22000,22100,386314,484322.0,21915008.0
2015-01-16,22350,22750,22250,22350,280554,489800.0,21915008.0
2015-01-19,22500,23100,22200,22950,354992,502949.0,21915008.0
2015-01-20,23350,23500,22650,23150,368096,507332.0,21915008.0
2015-01-21,23150,23250,22750,23000,283573,504045.0,21915008.0
2015-01-22,23000,23500,21900,22100,499260,484322.0,21915008.0
2015-01-23,22300,22600,22050,22400,264846,490896.0,21915008.0
2015-01-26,22550,22600,21950,22100,266859,484322.0,21915008.0
2015-01-27,22500,22800,22100,22150,454081,485417.0,21915008.0
2015-01-28,22150,22600,22000,22350,366819,489800.0,21915008.0
2015-01-29,22500,23650,22300,22300,802731,488705.0,21915008.0
2015-01-30,22400,22650,22050,22400,288096,490896.0,21915008.0
2015-02-02,22300,22600,21900,21900,271387,479939.0,21915008.0
2015-02-03,21950,22000,21000,21400,485843,468981.0,21915008.0
2015-02-04,21650,21700,21150,21300,278093,466790.0,21915008.0
2015-02-05,21300,21500,21050,21400,192371,468981.0,21915008.0
2015-02-06,21450,21800,20300,21100,423233,462407.0,21915008.0
2015-02-09,20850,21150,20050,20250,350935,443779.0,21915008.0
2015-02-10,20750,21000,20050,20100,281556,440492.0,21915008.0
2015-02-11,20200,20450,20050,20200,141865,442683.0,21915008.0
2015-02-12,20600,21250,20600,20850,326076,456928.0,21915008.0
2015-02-13,20600,20900,20150,20450,207193,448162.0,21915008.0
2015-02-16,20400,20900,20200,20200,207200,442683.0,21915008.0
2015-02-17,20150,20800,20150,20800,185502,455832.0,21915008.0
2015-02-23,21200,21500,20800,21450,377032,470077.0,21915008.0
2015-02-24,21400,21650,21100,21500,207947,471173.0,21915008.0
2015-02-25,21650,22350,21350,21600,576027,473364.0,21915008.0
2015-02-26,21600,21700,21050,21200,183480,464598.0,21915008.0
2015-02-27,21200,21700,21150,21550,180163,472268.0,21915008.0
2015-03-02,21650,21700,21300,21400,148597,468981.0,21915008.0
2015-03-03,21500,21950,21450,21950,207840,481034.0,21915008.0
2015-03-04,22000,22050,21550,21600,157724,473364.0,21915008.0
2015-03-05,21600,22000,21550,21750,189405,476651.0,21915008.0
2015-03-06,21750,22300,21650,21700,249555,475556.0,21915008.0
2015-03-09,21800,21950,21350,21500,152532,471173.0,21915008.0
2015-03-10,21700,21800,21000,21200,106116,464598.0,21915008.0
2015-03-11,21000,21850,21000,21800,215188,477747.0,21915008.0
2015-03-12,21850,22800,21850,22500,492829,493088.0,21915008.0
2015-03-13,22750,22950,22400,22550,247719,494183.0,21915008.0
2015-03-16,22750,22950,22450,22800,225442,499662.0,21915008.0
2015-03-17,23150,23300,22750,23000,298793,504045.0,21915008.0
2015-03-18,23150,23450,22550,22700,303328,497471.0,21915008.0
2015-03-19,22850,23350,22550,23150,355382,507332.0,21915008.0
2015-03-20,23150,23650,22850,22850,370500,500758.0,21915008.0
2015-03-23,22950,23000,22500,22800,255880,499662.0,21915008.0
2015-03-24,22800,23850,22800,23700,579842,519386.0,21915008.0
2015-03-25,23750,24050,23100,23300,275337,510620.0,21915008.0
2015-03-26,23200,23700,23000,23400,192055,512811.0,21915008.0
2015-03-27,23550,23700,22350,22850,307260,500758.0,21915008.0
2015-03-30,22700,23300,22700,22850,151182,500758.0,21915008.0
2015-03-31,23050,23650,23000,23400,299495,512811.0,21915008.0
2015-04-01,23600,24000,23200,23350,310785,511715.0,21915008.0
2015-04-02,23300,23550,22700,23100,340068,506237.0,21915008.0
2015-04-03,23250,23450,22700,23150,188055,507332.0,21915008.0
2015-04-06,22950,23550,22900,23250,193744,509524.0,21915008.0
