엔에이치스팩11호(256840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-21,2242,2248,2237,2243,30724,13967.0,6830000.0
2018-09-27,2253,2253,2237,2237,2089,13933.0,6830000.0
2018-09-28,2253,2253,2242,2248,828,14002.0,6830000.0
2018-10-01,2253,2253,2237,2243,2298,13967.0,6830000.0
2018-10-02,2253,2253,2242,2248,12013,14002.0,6830000.0
2018-10-04,2253,2253,2242,2248,3451,14002.0,6830000.0
2018-10-05,2253,2253,2237,2237,1179,13933.0,6830000.0
2018-10-08,2248,2248,2248,2248,1,14002.0,6830000.0
2018-10-10,2248,2248,2237,2237,5810,13933.0,6830000.0
2018-10-11,2248,2248,2231,2237,8218,13933.0,6830000.0
2018-10-12,2242,2242,2231,2237,6658,13933.0,6830000.0
2018-10-15,2248,2248,2237,2237,1344,13933.0,6830000.0
2018-10-16,2248,2248,2231,2237,2149,13933.0,6830000.0
2018-10-17,2248,2248,2237,2237,2001,13933.0,6830000.0
2018-10-18,2248,2248,2237,2237,2001,13933.0,6830000.0
2018-10-19,2248,2259,2231,2254,28049,14036.0,6830000.0
2018-10-22,2259,2259,2237,2248,3801,14002.0,6830000.0
2018-10-23,2253,2253,2237,2243,6102,13967.0,6830000.0
2018-10-24,2253,2253,2242,2248,2564,14002.0,6830000.0
2018-10-25,2242,2242,2231,2243,5434,13967.0,6830000.0
2018-10-26,2242,2242,2231,2243,15283,13967.0,6830000.0
2018-10-29,2248,2248,2231,2243,8028,13967.0,6830000.0
2018-10-30,2242,2242,2231,2232,20270,13899.0,6830000.0
2018-10-31,2242,2242,2231,2232,132,13899.0,6830000.0
2018-11-01,2242,2242,2226,2232,1501,13899.0,6830000.0
2018-11-02,2237,2237,2226,2232,3501,13899.0,6830000.0
2018-11-05,2231,2231,2226,2226,10498,13865.0,6830000.0
2018-11-06,2242,2242,2242,2243,102,13967.0,6830000.0
2018-11-07,2242,2242,2231,2232,986,13899.0,6830000.0
2018-11-08,2242,2242,2242,2243,5,13967.0,6830000.0
2018-11-09,2242,2242,2237,2237,501,13933.0,6830000.0
2018-11-12,2242,2242,2242,2243,1,13967.0,6830000.0
2018-11-13,2242,2242,2231,2232,501,13899.0,6830000.0
2018-11-14,2242,2242,2231,2232,2562,13899.0,6830000.0
2018-11-15,2242,2242,2220,2226,7062,13865.0,6830000.0
2018-11-16,2242,2242,2231,2237,2738,13933.0,6830000.0
2018-11-19,2242,2242,2237,2237,6991,13933.0,6830000.0
2018-11-20,2242,2242,2237,2243,32683,13967.0,6830000.0
2018-11-21,2242,2242,2242,2243,15663,13967.0,6830000.0
2018-11-22,2242,2242,2237,2237,47326,13933.0,6830000.0
2018-11-23,2242,2242,2242,2243,25001,13967.0,6830000.0
2018-11-26,2242,2242,2242,2243,1001,13967.0,6830000.0
2018-11-27,2242,2242,2237,2237,7782,13933.0,6830000.0
2018-11-28,2242,2242,2237,2237,5522,13933.0,6830000.0
2018-11-29,2242,2242,2242,2243,1,,
2018-11-30,2242,2242,2237,2237,501,,
2018-12-03,2242,2242,2231,2232,10501,13899.0,6830000.0
2018-12-04,2242,2242,2242,2243,1,13967.0,6830000.0
2018-12-05,2242,2242,2242,2243,1,13967.0,6830000.0
2018-12-06,2237,2237,2226,2226,4382,13865.0,6830000.0
2018-12-07,2242,2242,2231,2232,5456,13899.0,6830000.0
2018-12-10,2242,2242,2231,2243,2960,13967.0,6830000.0
2018-12-11,2242,2242,2226,2226,11718,13865.0,6830000.0
2018-12-12,2237,2237,2226,2226,5146,13865.0,6830000.0
2018-12-13,2242,2242,2226,2226,10001,13865.0,6830000.0
2018-12-14,2242,2242,2242,2243,1,13967.0,6830000.0
2018-12-17,2242,2242,2242,2243,1,,
2018-12-18,2242,2242,2231,2232,4002,13899.0,6830000.0
2018-12-19,2237,2237,2231,2232,2151,13899.0,6830000.0
2018-12-20,2237,2237,2226,2226,1747,13865.0,6830000.0
2018-12-21,2242,2242,2242,2243,1,,
2018-12-24,2242,2242,2220,2237,9048,13933.0,6830000.0
2018-12-26,2242,2242,2242,2243,1,,
2018-12-27,2242,2242,2242,2243,1,,
2018-12-28,2242,2242,2226,2243,16012,13967.0,6830000.0
2019-01-02,2242,2242,2226,2237,22,13933.0,6830000.0
2019-01-03,2242,2242,2226,2226,605,13865.0,6830000.0
2019-01-04,2242,2242,2242,2243,1,,
2019-01-07,2248,2248,2226,2237,102,13933.0,6830000.0
2019-01-08,2242,2242,2242,2243,1,,
2019-01-09,2242,2242,2231,2232,2501,13899.0,6830000.0
2019-01-10,2237,2237,2237,2237,15001,13933.0,6830000.0
2019-01-11,2248,2248,2248,2248,1,,
2019-01-14,2248,2248,2231,2237,41011,13933.0,6830000.0
2019-01-15,2248,2248,2231,2237,20002,13933.0,6830000.0
2019-01-16,2237,2237,2237,2237,12001,13933.0,6830000.0
2019-01-17,2248,2248,2231,2232,51,13899.0,6830000.0
2019-01-18,2248,2248,2231,2232,511,13899.0,6830000.0
2019-01-21,2248,2248,2248,2248,1,14002.0,6830000.0
2019-01-22,2248,2248,2248,2248,1,14002.0,6830000.0
2019-01-23,2248,2248,2237,2237,26038,13933.0,6830000.0
2019-01-24,2242,2242,2237,2237,277,13933.0,6830000.0
2019-01-25,2237,2237,2237,2237,6934,13933.0,6830000.0
2019-01-28,2242,2242,2242,2243,1,,
2019-01-29,2242,2242,2237,2243,1002,13967.0,6830000.0
2019-01-30,2242,2242,2237,2243,1002,,
2019-01-31,2242,2242,2237,2243,20267,13967.0,6830000.0
2019-02-01,2237,2237,2237,2237,1200,13933.0,6830000.0
2019-02-07,2253,2253,2237,2237,2,13933.0,6830000.0
2019-02-08,2242,2242,2242,2243,4999,13967.0,6830000.0
2019-02-11,2248,2248,2248,2248,5,14002.0,6830000.0
2019-02-12,2248,2248,2248,2248,0,14002.0,6830000.0
2019-02-13,2253,2253,2248,2248,5395,14002.0,6830000.0
2019-02-14,2253,2253,2253,2254,4798,14036.0,6830000.0
2019-02-15,2253,2253,2253,2254,0,14036.0,6830000.0
2019-02-18,2237,2248,2237,2248,45066,14002.0,6830000.0
2019-02-19,2242,2248,2242,2248,5061,14002.0,6830000.0
2019-02-20,2242,2248,2242,2248,7501,14002.0,6830000.0
2019-02-21,2248,2248,2248,2248,0,,
2019-02-22,2248,2248,2248,2248,15000,14002.0,6830000.0
2019-02-25,2242,2248,2237,2248,11671,14002.0,6830000.0
2019-02-26,2242,2242,2242,2243,2000,13967.0,6830000.0
2019-02-27,2242,2242,2242,2243,1798,13967.0,6830000.0
2019-02-28,2237,2248,2237,2243,1274,13967.0,6830000.0
2019-03-04,2242,2248,2242,2243,15300,13967.0,6830000.0
2019-03-05,2248,2253,2242,2243,12802,13967.0,6830000.0
2019-03-06,2253,2253,2248,2248,24122,14002.0,6830000.0
2019-03-07,2248,2264,2248,2254,17899,14036.0,6830000.0
2019-03-08,2259,2264,2253,2254,6307,14036.0,6830000.0
2019-03-11,2259,2264,2253,2265,1643,14104.0,6830000.0
2019-03-12,2264,2264,2259,2265,2677,14104.0,6830000.0
2019-03-13,2264,2264,2264,2265,1148,14104.0,6830000.0
2019-03-14,2264,2264,2248,2259,686,14070.0,6830000.0
2019-03-15,2264,2270,2259,2270,5242,14138.0,6830000.0
2019-03-18,2270,2270,2259,2270,2001,14138.0,6830000.0
2019-03-19,2270,2275,2270,2276,11439,14172.0,6830000.0
2019-03-20,2275,2275,2248,2276,4800,14172.0,6830000.0
2019-03-21,2281,2281,2264,2281,1758,14206.0,6830000.0
2019-03-22,2281,2281,2259,2276,3076,14172.0,6830000.0
2019-03-25,2281,2281,2275,2281,204,14206.0,6830000.0
2019-03-26,2281,2281,2281,2281,1975,14206.0,6830000.0
2019-03-27,2286,2286,2248,2270,3424,14138.0,6830000.0
2019-03-28,2270,2270,2270,2270,2,14138.0,6830000.0
2019-03-29,2270,2270,2259,2265,1770,14104.0,6830000.0
2019-04-01,2270,2270,2253,2254,1243,14036.0,6830000.0
2019-04-02,2259,2270,2253,2259,12246,14070.0,6830000.0
2019-04-03,2259,2264,2259,2265,813,14104.0,6830000.0
2019-04-04,2270,2270,2253,2265,14643,14104.0,6830000.0
2019-04-05,2297,2297,2259,2281,13,14206.0,6830000.0
2019-04-08,2286,2286,2286,2287,2,14241.0,6830000.0
2019-04-09,2286,2286,2286,2287,73,14241.0,6830000.0
2019-04-10,2286,2286,2270,2281,127,14206.0,6830000.0
2019-04-11,2281,2281,2264,2265,3005,14104.0,6830000.0
2019-04-12,2281,2374,2264,2281,99285,14206.0,6830000.0
2019-04-15,2281,2292,2275,2287,43691,14241.0,6830000.0
2019-04-16,2297,2297,2281,2281,1561,14206.0,6830000.0
2019-04-17,2292,2292,2270,2276,10460,14172.0,6830000.0
2019-04-18,2286,2286,2275,2281,55743,14206.0,6830000.0
2019-04-19,2281,2281,2264,2281,9713,14206.0,6830000.0
2019-04-22,2281,2286,2275,2287,15146,14241.0,6830000.0
2019-04-23,2314,2314,2275,2292,7766,14275.0,6830000.0
2019-04-24,2325,2325,2281,2298,26272,14309.0,6830000.0
2019-04-25,2281,2297,2281,2298,7077,14309.0,6830000.0
2019-04-26,2308,2308,2292,2303,6030,14343.0,6830000.0
2019-04-29,2292,2308,2281,2303,7629,14343.0,6830000.0
2019-04-30,2314,2314,2281,2303,7042,14343.0,6830000.0
2019-05-02,2308,2308,2292,2298,10336,14309.0,6830000.0
2019-05-03,2308,2308,2286,2309,19064,14377.0,6830000.0
2019-05-07,2308,2308,2286,2303,2616,14343.0,6830000.0
2019-05-08,2297,2319,2286,2314,59633,14411.0,6830000.0
2019-05-09,2308,2314,2292,2314,1750,14411.0,6830000.0
2019-05-10,2308,2314,2308,2314,1141,14411.0,6830000.0
2019-05-13,2314,2314,2314,2314,927,14411.0,6830000.0
2019-05-14,2314,2330,2303,2303,32760,14343.0,6830000.0
2019-05-15,2330,2330,2281,2320,4093,14445.0,6830000.0
2019-05-16,2330,2330,2281,2309,7310,14377.0,6830000.0
2019-05-17,2330,2330,2308,2325,38055,14480.0,6830000.0
2019-05-20,2325,2347,2303,2336,20708,14548.0,6830000.0
2019-05-21,2341,2347,2336,2347,7534,14616.0,6830000.0
2019-05-22,2363,2363,2330,2347,6886,14616.0,6830000.0
2019-05-23,2358,2358,2336,2347,9211,14616.0,6830000.0
2019-05-24,2358,2363,2336,2364,8934,14719.0,6830000.0
2019-05-27,2363,2363,2303,2314,8483,14411.0,6830000.0
2019-05-28,2347,2347,2314,2314,12004,14411.0,6830000.0
2019-05-29,2347,2347,2314,2320,9115,14445.0,6830000.0
2019-05-30,2347,2347,2325,2325,47225,14480.0,6830000.0
2019-05-31,2341,2352,2341,2353,10177,14650.0,6830000.0
2019-06-03,2352,2380,2352,2380,36292,14821.0,6830000.0
2019-06-04,0,0,0,2380,0,14821.0,6830000.0
2019-06-05,0,0,0,2380,0,,
2019-06-07,0,0,0,2380,0,,
2019-06-10,0,0,0,2380,0,,
2019-06-11,0,0,0,2380,0,,
2019-06-12,0,0,0,2380,0,,
2019-06-13,0,0,0,2380,0,,
2019-06-14,0,0,0,2380,0,,
2019-06-17,0,0,0,2380,0,,
2019-06-18,0,0,0,2380,0,,
2019-06-19,0,0,0,2380,0,,
2019-06-20,0,0,0,2380,0,,
2019-06-21,0,0,0,2380,0,,
2019-06-24,0,0,0,2380,0,,
2019-06-25,0,0,0,2380,0,,
2019-06-26,0,0,0,2380,0,,
2019-06-27,0,0,0,2380,0,,
2019-06-28,0,0,0,2380,0,,
2019-07-01,0,0,0,2380,0,,
2019-07-02,0,0,0,2380,0,,
2019-07-03,0,0,0,2380,0,,
2019-07-04,0,0,0,2380,0,,
2019-07-05,0,0,0,2380,0,,
2019-07-08,0,0,0,2380,0,,
2019-07-09,0,0,0,2380,0,,
2019-07-10,0,0,0,2380,0,,
2019-07-11,0,0,0,2380,0,,
2019-07-12,0,0,0,2380,0,,
2019-07-15,0,0,0,2380,0,,
2019-07-16,0,0,0,2380,0,,
2019-07-17,0,0,0,2380,0,,
2019-07-18,0,0,0,2380,0,,
2019-07-19,0,0,0,2380,0,,
2019-07-22,0,0,0,2380,0,,
2019-07-23,0,0,0,2380,0,,
2019-07-24,0,0,0,2380,0,,
2019-07-25,0,0,0,2380,0,,
2019-07-26,0,0,0,2380,0,,
2019-07-29,0,0,0,2380,0,,
2019-07-30,0,0,0,2380,0,,
2019-07-31,0,0,0,2380,0,,
2019-08-01,0,0,0,2380,0,,
2019-08-02,0,0,0,2380,0,,
2019-08-05,0,0,0,2380,0,,
2019-08-06,0,0,0,2380,0,,
2019-08-07,0,0,0,2380,0,,
2019-08-08,0,0,0,2380,0,,
2019-08-09,0,0,0,2380,0,,
2019-08-12,0,0,0,2380,0,,
2019-08-13,0,0,0,2380,0,,
2019-08-14,0,0,0,2380,0,,
2019-08-16,0,0,0,2380,0,,
2019-08-19,0,0,0,2380,0,,
2019-08-20,0,0,0,2380,0,,
2019-08-21,2380,3035,2210,2645,15872294,18065.0,6830000.0
2019-08-22,2700,2870,2525,2570,4688393,17553.0,6830000.0
2019-08-23,2540,2765,2470,2650,2536294,18100.0,6830000.0
2019-08-26,2795,2950,2680,2785,4028029,19022.0,6830000.0
2019-08-27,2820,2855,2680,2760,1843763,18851.0,6830000.0
2019-08-28,2795,2830,2670,2745,1355587,18748.0,6830000.0
2019-08-29,2695,2745,2635,2700,812014,18441.0,6830000.0
2019-08-30,2670,2760,2600,2600,788122,17758.0,6830000.0
2019-09-02,2680,2765,2615,2705,866311,18475.0,6830000.0
2019-09-03,2750,2830,2665,2695,873170,18407.0,6830000.0
2019-09-04,2720,2845,2645,2845,1025339,19431.0,6830000.0
2019-09-05,2775,2800,2715,2725,604158,18612.0,6830000.0
2019-09-06,2710,2745,2655,2685,496792,18339.0,6830000.0
2019-09-09,2660,2695,2620,2655,304332,18134.0,6830000.0
2019-09-10,2705,2780,2650,2670,381731,18236.0,6830000.0
2019-09-11,2670,2670,2535,2560,525822,17485.0,6830000.0
2019-09-16,2560,2600,2515,2545,232347,17382.0,6830000.0
2019-09-17,2530,2570,2420,2510,470466,17143.0,6830000.0
2019-09-18,2455,2500,2400,2425,537005,16563.0,6830000.0
2019-09-19,2425,2560,2390,2495,320692,17041.0,6830000.0
2019-09-20,2450,2525,2440,2460,137406,16802.0,6830000.0
2019-09-23,2495,2610,2440,2500,395781,17075.0,6830000.0
2019-09-24,2500,2545,2450,2530,242707,17280.0,6830000.0
2019-09-25,2515,2585,2455,2510,330866,17143.0,6830000.0
2019-09-26,2540,2565,2440,2490,287252,17007.0,6830000.0
2019-09-27,2500,2520,2460,2495,165507,17041.0,6830000.0
2019-09-30,2465,2470,2350,2440,469135,16665.0,6830000.0
2019-10-01,2485,2490,2385,2430,209123,16597.0,6830000.0
2019-10-02,2425,2520,2285,2495,469640,17041.0,6830000.0
2019-10-04,2420,2490,2260,2320,689785,15846.0,6830000.0
2019-10-07,2330,2410,2320,2380,256624,,
