현성바이탈(204990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-17,6990,7130,6890,6960,163849,151310.0,21740000.0
2017-01-18,6960,7050,6930,6950,79306,151093.0,21740000.0
2017-01-19,7000,7000,6680,6680,121731,145223.0,21740000.0
2017-01-20,6670,6800,6540,6750,96762,146745.0,21740000.0
2017-01-23,6750,6890,6620,6620,64666,143919.0,21740000.0
2017-01-24,6630,6760,6470,6620,79735,143919.0,21740000.0
2017-01-25,6620,6700,6520,6640,64483,144354.0,21740000.0
2017-01-26,6650,6750,6610,6650,32034,144571.0,21740000.0
2017-01-31,6650,6650,6430,6430,51806,139788.0,21740000.0
2017-02-01,6440,6630,6370,6380,42519,138701.0,21740000.0
2017-02-02,6440,6440,6120,6190,50162,134571.0,21740000.0
2017-02-03,6190,6190,5950,6090,79434,132397.0,21740000.0
2017-02-06,6070,6070,5840,5860,61255,127396.0,21740000.0
2017-02-07,5680,5760,5530,5540,241219,120440.0,21740000.0
2017-02-08,5370,5430,5220,5330,182908,115874.0,21740000.0
2017-02-09,5400,5880,5380,5580,207409,121309.0,21740000.0
2017-02-10,5700,6030,5620,6030,145367,131092.0,21740000.0
2017-02-13,6080,6940,6080,6600,423837,143484.0,21740000.0
2017-02-14,6800,6950,6390,6620,235286,143919.0,21740000.0
2017-02-15,6790,6950,6640,6910,241463,150223.0,21740000.0
2017-02-16,6950,7170,6680,6720,261970,146093.0,21740000.0
2017-02-17,6630,6810,6530,6680,96639,145223.0,21740000.0
2017-02-20,6690,6730,6360,6400,95153,139136.0,21740000.0
2017-02-21,6450,6480,6230,6440,110917,140006.0,21740000.0
2017-02-22,6400,6700,6330,6440,189044,140006.0,21740000.0
2017-02-23,6540,6540,6300,6300,94675,136962.0,21740000.0
2017-02-24,6400,6400,5990,6010,131012,130657.0,21740000.0
2017-02-27,6020,6300,5990,6120,83467,133049.0,21740000.0
2017-02-28,6100,6630,6000,6440,275212,140006.0,21740000.0
2017-03-02,6630,6630,6290,6440,131049,140006.0,21740000.0
2017-03-03,6430,6500,6300,6490,52037,141093.0,21740000.0
2017-03-06,6500,6550,6300,6350,109707,138049.0,21740000.0
2017-03-07,6470,6470,6150,6350,83193,138049.0,21740000.0
2017-03-08,6280,6470,6280,6410,93778,139353.0,21740000.0
2017-03-09,6460,6460,6310,6400,74924,139136.0,21740000.0
2017-03-10,6400,6460,6300,6400,56611,139136.0,21740000.0
2017-03-13,6410,6410,6260,6260,119862,136092.0,21740000.0
2017-03-14,6220,6280,6080,6270,137320,136310.0,21740000.0
2017-03-15,6280,6550,6180,6480,173738,140875.0,21740000.0
2017-03-16,6520,6890,6520,6570,373151,142832.0,21740000.0
2017-03-17,6530,6650,6310,6600,153437,143484.0,21740000.0
2017-03-20,6600,6600,6440,6510,168387,141527.0,21740000.0
2017-03-21,6540,6700,6470,6700,152515,145658.0,21740000.0
2017-03-22,6760,6890,6650,6780,332533,147397.0,21740000.0
2017-03-23,6800,6850,6670,6730,129167,146310.0,21740000.0
2017-03-24,6730,6770,6530,6580,94028,143049.0,21740000.0
2017-03-27,6620,6770,6530,6770,104035,147180.0,21740000.0
2017-03-28,6860,6960,6570,6570,204201,142832.0,21740000.0
2017-03-29,6600,6660,6450,6550,124746,142397.0,21740000.0
2017-03-30,6490,6570,6440,6500,74650,141310.0,21740000.0
2017-03-31,6500,6530,6390,6500,103202,141310.0,21740000.0
2017-04-03,6600,6610,6430,6570,107398,142832.0,21740000.0
2017-04-04,6570,6600,6450,6550,82359,142397.0,21740000.0
2017-04-05,6500,6630,6480,6630,113495,144136.0,21740000.0
2017-04-06,6630,6720,6610,6650,73090,144571.0,21740000.0
2017-04-07,6690,6710,6520,6570,81823,142832.0,21740000.0
2017-04-10,6600,6640,6380,6450,110910,140223.0,21740000.0
2017-04-11,6460,6490,6270,6460,67853,140440.0,21740000.0
2017-04-12,6500,6500,6310,6310,90520,137179.0,21740000.0
2017-04-13,6400,6770,6350,6540,137043,142180.0,21740000.0
2017-04-14,6450,6660,6450,6530,80465,141962.0,21740000.0
2017-04-17,6630,6650,6540,6640,99482,144354.0,21740000.0
2017-04-18,6650,6700,6580,6640,65742,144354.0,21740000.0
2017-04-19,6680,6680,6530,6580,67683,143049.0,21740000.0
2017-04-20,6550,6600,6480,6560,67784,142614.0,21740000.0
2017-04-21,6600,6650,6520,6620,79314,143919.0,21740000.0
2017-04-24,6620,6650,6510,6580,56683,143049.0,21740000.0
2017-04-25,6600,6600,6420,6470,98527,140658.0,21740000.0
2017-04-26,6530,6690,6420,6680,186325,145223.0,21740000.0
2017-04-27,6720,6880,6570,6570,223838,142832.0,21740000.0
2017-04-28,6550,6690,6550,6600,50475,143484.0,21740000.0
2017-05-02,6650,6660,6520,6570,62968,142832.0,21740000.0
2017-05-04,6570,6620,6560,6600,40894,143484.0,21740000.0
2017-05-08,6600,6640,6540,6600,106786,143484.0,21740000.0
2017-05-10,6610,6640,6500,6570,89354,142832.0,21740000.0
2017-05-11,6560,6620,6500,6530,66083,141962.0,21740000.0
2017-05-12,6490,6520,6380,6460,102296,140440.0,21740000.0
2017-05-15,6500,6510,6410,6430,32518,139788.0,21740000.0
2017-05-16,6510,6540,6350,6440,81310,140006.0,21740000.0
2017-05-17,6440,6470,6330,6470,29299,140658.0,21740000.0
2017-05-18,6470,6520,6400,6460,33587,140440.0,21740000.0
2017-05-19,6460,6510,6360,6410,45083,139353.0,21740000.0
2017-05-22,6440,6550,6350,6350,84180,138049.0,21740000.0
2017-05-23,6360,6410,6350,6350,47463,138049.0,21740000.0
2017-05-24,6360,6400,6250,6250,70469,135875.0,21740000.0
2017-05-25,6250,6280,6180,6250,33946,135875.0,21740000.0
2017-05-26,6220,6330,6210,6210,36802,135005.0,21740000.0
2017-05-29,6220,6280,6040,6060,65571,131744.0,21740000.0
2017-05-30,5850,6140,5800,6090,106884,132397.0,21740000.0
2017-05-31,6100,6120,5900,5970,101943,129788.0,21740000.0
2017-06-01,5970,6000,5930,5970,59160,129788.0,21740000.0
2017-06-02,6500,6800,6210,6290,391327,136745.0,21740000.0
2017-06-05,6290,6470,6240,6340,93528,137832.0,21740000.0
2017-06-07,6350,6390,6140,6180,144069,134353.0,21740000.0
2017-06-08,6180,6240,6130,6170,69025,134136.0,21740000.0
2017-06-09,6240,6400,6130,6370,117318,138484.0,21740000.0
2017-06-12,6370,6480,6330,6360,65294,138266.0,21740000.0
2017-06-13,6370,6420,6310,6370,53954,138484.0,21740000.0
2017-06-14,6340,6380,6200,6250,84228,135875.0,21740000.0
2017-06-15,6290,6300,5800,6250,62474,135875.0,21740000.0
2017-06-16,6290,6350,6180,6300,67895,136962.0,21740000.0
2017-06-19,6310,7410,6300,6900,2320559,150006.0,21740000.0
2017-06-20,6900,8900,6820,8130,6195634,176746.0,21740000.0
2017-06-21,8000,8970,7860,8150,3007049,177181.0,21740000.0
2017-06-22,8150,8390,8040,8390,673321,182399.0,21740000.0
2017-06-23,8390,8750,8160,8210,798102,178485.0,21740000.0
2017-06-26,8010,8120,7490,7640,815384,166094.0,21740000.0
2017-06-27,7560,7790,7430,7540,758805,163920.0,21740000.0
2017-06-28,7760,7860,7300,7390,861247,160659.0,21740000.0
2017-06-29,7540,8600,7410,8030,2768936,174572.0,21740000.0
2017-06-30,8130,9950,8120,9280,10983948,201747.0,21740000.0
2017-07-03,9400,9720,9050,9300,2129491,202182.0,21740000.0
2017-07-04,9250,9390,8810,9020,1105326,196095.0,21740000.0
2017-07-05,9160,9650,8890,8980,2182523,195225.0,21740000.0
2017-07-06,9140,9150,8750,8880,371032,193051.0,21740000.0
2017-07-07,8880,9330,8610,9330,706027,202834.0,21740000.0
2017-07-10,9310,9400,9010,9180,542353,199573.0,21740000.0
2017-07-11,9160,9430,9110,9360,757174,203486.0,21740000.0
2017-07-12,9260,9490,9070,9120,492582,198269.0,21740000.0
2017-07-13,9100,9200,8880,8990,268254,195443.0,21740000.0
2017-07-14,8960,9480,8910,9450,864823,205443.0,21740000.0
2017-07-17,9400,9490,9170,9430,523770,205008.0,21740000.0
2017-07-18,9690,10300,8870,8900,2972372,193486.0,21740000.0
2017-07-19,9020,9300,8880,9000,298039,195660.0,21740000.0
2017-07-20,8920,9180,8910,8920,372923,193921.0,21740000.0
2017-07-21,8900,9020,8400,8400,611924,182616.0,21740000.0
2017-07-24,8350,8540,8140,8220,372733,178703.0,21740000.0
2017-07-25,8130,8400,8080,8150,283193,177181.0,21740000.0
2017-07-26,8150,8240,7930,7940,264743,172616.0,21740000.0
2017-07-27,7880,8330,7880,8210,355111,178485.0,21740000.0
2017-07-28,8210,8320,8120,8200,154658,178268.0,21740000.0
2017-07-31,8380,9210,8300,8300,1462871,180442.0,21740000.0
2017-08-01,8280,8370,7970,7970,277056,173268.0,21740000.0
2017-08-02,7920,8340,7890,7890,383783,171529.0,21740000.0
2017-08-03,7920,8180,7850,8020,304214,174355.0,21740000.0
2017-08-04,8010,8180,8010,8040,86751,174790.0,21740000.0
2017-08-07,8100,8460,8070,8250,285230,179355.0,21740000.0
2017-08-08,8200,8250,8100,8130,123469,176746.0,21740000.0
2017-08-09,8130,8450,8080,8210,284600,178485.0,21740000.0
2017-08-10,8370,8820,8180,8250,976125,179355.0,21740000.0
2017-08-11,8130,8130,7780,7860,342037,170876.0,21740000.0
2017-08-14,7710,7850,7350,7350,308329,159789.0,21740000.0
2017-08-16,7370,7600,7190,7260,212840,157832.0,21740000.0
2017-08-17,7310,7660,7290,7480,338034,162615.0,21740000.0
2017-08-18,7430,7620,7430,7530,171180,163702.0,21740000.0
2017-08-21,7550,7680,7500,7580,103026,164789.0,21740000.0
2017-08-22,7580,7650,7480,7520,98596,163485.0,21740000.0
2017-08-23,7540,7600,7410,7480,111255,162615.0,21740000.0
2017-08-24,7480,7540,7430,7430,58970,161528.0,21740000.0
2017-08-25,7440,7520,7300,7340,76243,159572.0,21740000.0
2017-08-28,7340,7370,7200,7310,153092,158919.0,21740000.0
2017-08-29,7310,7310,7190,7270,82326,158050.0,21740000.0
2017-08-30,7300,7490,7270,7270,98865,158050.0,21740000.0
2017-08-31,7320,7640,7250,7310,257870,158919.0,21740000.0
2017-09-01,7410,7410,7260,7320,72413,159137.0,21740000.0
2017-09-04,6930,7170,6930,6930,161053,150658.0,21740000.0
2017-09-05,6920,7070,6510,6570,349767,142832.0,21740000.0
2017-09-06,6560,6730,6490,6570,146134,142832.0,21740000.0
2017-09-07,6600,6700,6550,6620,104633,143919.0,21740000.0
2017-09-08,6640,6710,6350,6400,122982,139136.0,21740000.0
2017-09-11,6500,6670,6420,6540,97311,142180.0,21740000.0
2017-09-12,6540,6630,6250,6430,166347,139788.0,21740000.0
2017-09-13,6450,6540,6350,6350,87036,138049.0,21740000.0
2017-09-14,6340,6400,6260,6320,79128,137397.0,21740000.0
2017-09-15,6320,6370,6130,6210,89373,135005.0,21740000.0
2017-09-18,6190,6240,5970,6090,194856,132397.0,21740000.0
2017-09-19,6110,6190,6010,6050,80579,131527.0,21740000.0
2017-09-20,6150,6650,6050,6050,426647,131527.0,21740000.0
2017-09-21,6060,6300,6060,6210,143705,135005.0,21740000.0
2017-09-22,6260,6290,6020,6020,154982,130875.0,21740000.0
2017-09-25,6000,6110,5670,5670,204252,179456.0,31650123.0
2017-09-26,5490,5760,5490,5680,111828,179773.0,31650123.0
2017-09-27,5690,5780,5680,5770,139727,182621.0,31650123.0
2017-09-28,5800,5960,5760,5800,110492,183571.0,31650123.0
2017-09-29,5810,5930,5750,5900,131199,186736.0,31650123.0
2017-10-10,5930,6030,5790,5890,92163,186419.0,31650123.0
2017-10-11,5890,5950,5840,5940,48381,188002.0,31650123.0
2017-10-12,5940,6000,5800,5870,100341,185786.0,31650123.0
2017-10-13,5880,5920,5710,5790,123887,183254.0,31650123.0
2017-10-16,5790,5790,5600,5620,93787,177874.0,31650123.0
2017-10-17,5700,5780,5600,5690,94932,180089.0,31650123.0
2017-10-18,5680,5900,5590,5880,156677,186103.0,31650123.0
2017-10-19,5940,6870,5940,6090,2836415,192749.0,31650123.0
2017-10-20,6110,6230,5920,6050,232451,191483.0,31650123.0
2017-10-23,6050,6160,5910,5970,210206,188951.0,31650123.0
2017-10-24,5970,6050,5890,6010,126056,190217.0,31650123.0
2017-10-25,6060,6350,6010,6170,538932,195281.0,31650123.0
2017-10-26,6220,6300,6090,6200,205071,196231.0,31650123.0
2017-10-27,6230,6280,6090,6140,136571,194332.0,31650123.0
2017-10-30,6160,6200,6000,6100,152350,193066.0,31650123.0
2017-10-31,6170,6170,6060,6140,110317,194332.0,31650123.0
2017-11-01,6160,6160,6030,6130,150565,194015.0,31650123.0
2017-11-02,6140,6140,5990,6070,144776,192116.0,31650123.0
2017-11-03,6080,6140,5960,6050,142042,191483.0,31650123.0
2017-11-06,6050,6080,5930,5950,160912,188318.0,31650123.0
2017-11-07,5950,6050,5790,5950,180050,188318.0,31650123.0
2017-11-08,5900,5940,5840,5940,88889,188002.0,31650123.0
2017-11-09,5970,6100,5900,6060,121863,191800.0,31650123.0
2017-11-10,6070,6300,6030,6130,314932,194015.0,31650123.0
2017-11-13,6130,6220,6050,6140,105057,194332.0,31650123.0
2017-11-14,6470,6510,6150,6220,526177,196864.0,31650123.0
2017-11-15,6170,6220,5940,6000,230630,189901.0,31650123.0
2017-11-16,6020,6030,5910,6020,96041,190534.0,31650123.0
2017-11-17,6030,6120,5990,6100,101761,193066.0,31650123.0
2017-11-20,6140,6140,6040,6100,104721,193066.0,31650123.0
2017-11-21,6090,6100,5990,6010,124424,190217.0,31650123.0
2017-11-22,6010,6050,5900,5940,112231,188002.0,31650123.0
2017-11-23,5940,6050,5880,5980,79640,189268.0,31650123.0
2017-11-24,6000,6090,5980,6040,95127,191167.0,31650123.0
2017-11-27,6080,6260,5960,6180,273810,195598.0,31650123.0
2017-11-28,6300,6440,6140,6260,496440,198130.0,31650123.0
2017-11-29,6210,6700,6210,6680,860948,211423.0,31650123.0
2017-11-30,6500,6520,6210,6220,495732,196864.0,31650123.0
2017-12-01,6220,6320,6120,6270,167106,198446.0,31650123.0
2017-12-04,6310,6550,6210,6550,373809,207308.0,31650123.0
2017-12-05,6590,7020,6490,6790,947773,214904.0,31650123.0
2017-12-06,6800,6850,6400,6410,447286,202877.0,31650123.0
2017-12-07,6400,6690,6200,6620,432036,209524.0,31650123.0
2017-12-08,6640,6790,6250,6250,282629,197813.0,31650123.0
2017-12-11,6240,6310,6100,6120,202895,193699.0,31650123.0
2017-12-12,6170,6170,5930,6000,233278,189901.0,31650123.0
2017-12-13,6010,6140,6000,6040,100918,191167.0,31650123.0
2017-12-14,6050,6120,6000,6090,117366,192749.0,31650123.0
2017-12-15,6080,6120,5900,6000,193275,189901.0,31650123.0
2017-12-18,6010,6020,5690,5730,204844,181355.0,31650123.0
2017-12-19,5560,5730,5300,5360,438999,169645.0,31650123.0
2017-12-20,5350,5470,5240,5470,124909,173126.0,31650123.0
2017-12-21,5480,5490,5180,5250,105682,166163.0,31650123.0
2017-12-22,5220,5270,5100,5200,96102,164581.0,31650123.0
2017-12-26,5180,5360,5180,5350,76913,169328.0,31650123.0
2017-12-27,5290,5400,5290,5400,44459,170911.0,31650123.0
2017-12-28,5430,5570,5370,5500,76618,174076.0,31650123.0
2018-01-02,5500,5500,5340,5440,82352,172177.0,31650123.0
2018-01-03,5470,5500,5350,5440,77438,172177.0,31650123.0
2018-01-04,5470,5600,5410,5590,164011,176924.0,31650123.0
2018-01-05,5650,5760,5570,5610,216169,177557.0,31650123.0
2018-01-08,5680,5690,5370,5420,98974,171544.0,31650123.0
2018-01-09,5350,5380,5200,5240,175674,165847.0,31650123.0
2018-01-10,5200,5320,5180,5230,105841,165530.0,31650123.0
2018-01-11,5270,5310,5170,5220,95224,165214.0,31650123.0
2018-01-12,5240,5310,5160,5160,145764,163315.0,31650123.0
2018-01-15,5160,5220,5120,5150,117284,162998.0,31650123.0
2018-01-16,5180,5550,5130,5430,384563,171860.0,31650123.0
2018-01-17,5480,5500,5320,5450,136908,172493.0,31650123.0
2018-01-18,5480,5480,5350,5390,234949,170594.0,31650123.0
2018-01-19,5390,5580,5380,5420,174599,171544.0,31650123.0
2018-01-22,5430,5510,5360,5420,128878,171544.0,31650123.0
2018-01-23,5430,5700,5350,5680,567281,179773.0,31650123.0
2018-01-24,5680,5700,5560,5650,195235,178823.0,31650123.0
2018-01-25,5630,5680,5580,5630,174260,178190.0,31650123.0
2018-01-26,5630,5870,5620,5870,389861,185786.0,31650123.0
2018-01-29,5870,5960,5800,5860,204549,185470.0,31650123.0
2018-01-30,5840,5880,5780,5850,106336,185153.0,31650123.0
2018-01-31,5800,5870,5670,5870,161562,185786.0,31650123.0
2018-02-01,5890,5950,5820,5870,147656,185786.0,31650123.0
2018-02-02,5880,5940,5610,5690,147119,180089.0,31650123.0
2018-02-05,5650,5700,5430,5430,131776,171860.0,31650123.0
2018-02-06,5180,5470,5150,5430,214656,171860.0,31650123.0
2018-02-07,5570,5590,5400,5400,135594,170911.0,31650123.0
2018-02-08,5330,5570,5330,5560,100500,175975.0,31650123.0
2018-02-09,5400,5520,5300,5310,137391,168062.0,31650123.0
2018-02-12,5310,5350,5290,5310,58849,168062.0,31650123.0
2018-02-13,5330,5390,5260,5300,52006,167746.0,31650123.0
2018-02-14,5340,5340,5250,5300,44531,167746.0,31650123.0
2018-02-19,5300,5360,5270,5330,46449,168695.0,31650123.0
2018-02-20,5390,5390,5300,5330,87642,168695.0,31650123.0
2018-02-21,5330,5470,5310,5410,116444,171227.0,31650123.0
2018-02-22,5440,5610,5420,5420,156851,171544.0,31650123.0
2018-02-23,5420,5600,5400,5600,105512,177241.0,31650123.0
2018-02-26,5540,5570,5470,5470,145877,173126.0,31650123.0
2018-02-27,5470,5600,5450,5520,109848,174709.0,31650123.0
2018-02-28,5510,5580,5310,5380,99335,170278.0,31650123.0
2018-03-02,5260,5290,5180,5250,102405,166163.0,31650123.0
2018-03-05,5310,5340,5150,5200,70613,164581.0,31650123.0
2018-03-06,5160,5300,5160,5300,78225,167746.0,31650123.0
2018-03-07,5270,5340,5210,5230,52898,165530.0,31650123.0
2018-03-08,5200,5280,5170,5280,59311,167113.0,31650123.0
2018-03-09,5280,5300,5220,5270,56069,166796.0,31650123.0
2018-03-12,5300,5350,5240,5280,52285,167113.0,31650123.0
2018-03-13,5280,5340,5230,5240,37625,165847.0,31650123.0
2018-03-14,5190,5260,5180,5220,64631,165214.0,31650123.0
2018-03-15,5200,5250,5150,5200,85131,164581.0,31650123.0
2018-03-16,5230,5260,5170,5200,64267,164581.0,31650123.0
2018-03-19,5200,5230,5110,5140,97293,162682.0,31650123.0
2018-03-20,5150,5160,4910,4940,224641,156352.0,31650123.0
2018-03-21,4890,5030,4650,4750,293491,150338.0,31650123.0
2018-03-22,4680,4715,4450,4695,346529,148597.0,31650123.0
2018-03-23,4730,5100,4605,4725,323126,149547.0,31650123.0
2018-03-26,4715,4735,4590,4685,105234,148281.0,31650123.0
2018-03-27,4695,4790,4655,4705,64451,148914.0,31650123.0
2018-03-28,4675,4730,4540,4560,77980,144325.0,31650123.0
2018-03-29,4460,4525,4230,4350,277557,137678.0,31650123.0
2018-03-30,4335,4975,4315,4760,720955,150655.0,31650123.0
2018-04-02,4785,4945,4605,4640,214464,146857.0,31650123.0
2018-04-03,4570,4690,4540,4680,92843,148123.0,31650123.0
2018-04-04,4620,4980,4620,4790,286577,151604.0,31650123.0
2018-04-05,4850,4920,4805,4865,93395,153978.0,31650123.0
2018-04-06,4865,4960,4800,4905,87965,155244.0,31650123.0
2018-04-09,4910,4940,4755,4775,87470,151129.0,31650123.0
2018-04-10,4850,4850,4685,4780,56822,151288.0,31650123.0
2018-04-11,4800,4820,4735,4810,71419,152237.0,31650123.0
2018-04-12,4810,4950,4770,4940,83261,156352.0,31650123.0
2018-04-13,5000,5080,4930,5050,168426,159833.0,31650123.0
2018-04-16,5050,5050,4920,4960,63337,156985.0,31650123.0
2018-04-17,4990,4995,4850,4950,59470,156668.0,31650123.0
2018-04-18,4945,5060,4800,4880,107115,154453.0,31650123.0
2018-04-19,4880,4960,4770,4835,85906,153028.0,31650123.0
2018-04-20,4835,5090,4820,5030,171781,159200.0,31650123.0
2018-04-23,5060,5080,4910,4920,73701,155719.0,31650123.0
2018-04-24,4980,4980,4795,4825,98951,152712.0,31650123.0
2018-04-25,4815,4870,4750,4790,66132,151604.0,31650123.0
2018-04-26,4835,4840,4745,4805,43174,152079.0,31650123.0
2018-04-27,4810,4810,4725,4765,44410,150813.0,31650123.0
2018-04-30,4765,4765,4485,4590,100792,145274.0,31650123.0
2018-05-02,4585,4680,4405,4610,101733,145907.0,31650123.0
2018-05-03,4545,4615,4505,4540,61542,143692.0,31650123.0
2018-05-04,4540,4610,4465,4465,41537,141318.0,31650123.0
2018-05-08,4405,4525,4215,4215,80355,133405.0,31650123.0
2018-05-09,4125,4350,4115,4175,85215,132139.0,31650123.0
2018-05-10,4110,4670,4095,4370,261325,138311.0,31650123.0
2018-05-11,4370,4400,4295,4360,60037,137995.0,31650123.0
2018-05-14,4360,4360,4240,4260,42478,134830.0,31650123.0
2018-05-15,4230,4260,4165,4175,48392,132139.0,31650123.0
2018-05-16,4185,4250,4060,4100,66786,129766.0,31650123.0
2018-05-17,4100,4290,3950,4000,105911,126600.0,31650123.0
2018-05-18,3820,4040,3820,3950,194671,125018.0,31650123.0
2018-05-21,4025,4040,3950,4025,54071,127392.0,31650123.0
2018-05-23,4035,4070,4000,4010,36171,126917.0,31650123.0
2018-05-24,3990,4050,3980,4015,31896,127075.0,31650123.0
2018-05-25,4020,4025,3945,3990,61147,126284.0,31650123.0
2018-05-28,3930,3980,3760,3780,225930,119637.0,31650123.0
2018-05-29,3810,3840,3650,3710,158514,117422.0,31650123.0
2018-05-30,3710,3755,3675,3680,74902,116472.0,31650123.0
2018-05-31,3600,3665,3520,3630,168646,114890.0,31650123.0
2018-06-01,3695,3760,3630,3715,79512,117580.0,31650123.0
2018-06-04,3770,3830,3715,3795,80492,120112.0,31650123.0
2018-06-05,3825,3825,3705,3740,43447,118371.0,31650123.0
2018-06-07,3690,3750,3690,3730,42473,118055.0,31650123.0
2018-06-08,3730,3785,3680,3720,58956,117738.0,31650123.0
2018-06-11,3730,3800,3670,3670,44451,116156.0,31650123.0
2018-06-12,3670,3700,3610,3685,53898,116631.0,31650123.0
2018-06-14,3700,3700,3595,3650,36435,115523.0,31650123.0
2018-06-15,3635,3695,3575,3605,51269,114099.0,31650123.0
2018-06-18,3605,3670,3450,3500,94602,110775.0,31650123.0
2018-06-19,3340,3570,3200,3200,136248,101280.0,31650123.0
2018-06-20,3155,3370,3155,3290,128611,104129.0,31650123.0
2018-06-21,3245,3335,3200,3325,45304,105237.0,31650123.0
2018-06-22,3310,3325,3185,3260,25981,103179.0,31650123.0
2018-06-25,3250,4150,3230,3605,2066839,114099.0,31650123.0
2018-06-26,3530,3800,3430,3800,492356,120270.0,31650123.0
2018-06-27,3890,3995,3605,3815,337694,120745.0,31650123.0
2018-06-28,3730,3880,3670,3670,118828,116156.0,31650123.0
2018-06-29,3725,3840,3635,3835,129230,121378.0,31650123.0
2018-07-02,3900,4675,3875,4180,5370241,132298.0,31650123.0
2018-07-03,4235,4580,4175,4400,1258625,139261.0,31650123.0
2018-07-04,4350,4670,4345,4470,1140940,141476.0,31650123.0
2018-07-05,4470,4495,4245,4245,396341,134355.0,31650123.0
2018-07-06,4240,4290,4020,4130,306531,130715.0,31650123.0
2018-07-09,4090,4195,3920,3990,202591,126284.0,31650123.0
2018-07-10,3995,4085,3980,3995,149504,126442.0,31650123.0
2018-07-11,3995,4040,3845,3880,159735,122802.0,31650123.0
2018-07-12,3885,4585,3830,4290,946662,135779.0,31650123.0
2018-07-13,4315,4950,4170,4780,3204747,151288.0,31650123.0
2018-07-16,4750,4900,4670,4745,685768,150180.0,31650123.0
2018-07-17,4815,4925,4495,4495,515642,142267.0,31650123.0
2018-07-18,4435,4780,4335,4430,471329,140210.0,31650123.0
2018-07-19,4430,4520,4290,4425,201178,140052.0,31650123.0
2018-07-20,4340,4740,4340,4700,416986,148756.0,31650123.0
2018-07-23,4765,4865,4600,4675,808747,147964.0,31650123.0
2018-07-24,4700,4840,4515,4800,737847,151921.0,31650123.0
2018-07-25,4885,4920,4660,4660,390921,147490.0,31650123.0
2018-07-26,4660,4775,4540,4660,300597,147490.0,31650123.0
2018-07-27,4615,4670,4430,4480,324918,141793.0,31650123.0
2018-07-30,4435,4570,4435,4470,119069,141476.0,31650123.0
2018-07-31,4470,4670,4420,4465,212595,141318.0,31650123.0
2018-08-01,4525,4580,4475,4495,76440,142267.0,31650123.0
2018-08-02,4450,4500,4235,4270,187378,135146.0,31650123.0
2018-08-03,4210,4365,4210,4225,108259,133722.0,31650123.0
2018-08-06,4260,4290,4085,4120,147052,130399.0,31650123.0
2018-08-07,4200,4200,4040,4100,124772,129766.0,31650123.0
2018-08-08,4250,4260,4110,4170,107380,131981.0,31650123.0
2018-08-09,4150,4230,4150,4225,54771,133722.0,31650123.0
2018-08-10,4260,4270,4130,4130,75758,130715.0,31650123.0
2018-08-13,4060,4120,3900,3900,160706,123435.0,31650123.0
2018-08-14,3820,4095,3820,3910,107726,123752.0,31650123.0
2018-08-16,3910,4030,3705,3735,126143,118213.0,31650123.0
2018-08-17,3735,3895,3725,3780,83154,119637.0,31650123.0
2018-08-20,3760,3900,3760,3840,34969,121536.0,31650123.0
2018-08-21,3760,3900,3760,3830,59653,121220.0,31650123.0
2018-08-22,3830,3915,3815,3870,60242,122486.0,31650123.0
2018-08-23,3870,4090,3840,3990,100057,126284.0,31650123.0
2018-08-24,3950,4050,3950,4000,86116,126600.0,31650123.0
2018-08-27,4050,4080,3990,3995,40656,126442.0,31650123.0
2018-08-28,3925,4070,3925,3955,55042,125176.0,31650123.0
2018-08-29,3990,4005,3825,3885,77742,122961.0,31650123.0
2018-08-30,3835,3870,3675,3690,213823,116789.0,31650123.0
2018-08-31,3700,3750,3625,3665,108539,115998.0,31650123.0
2018-09-03,3665,3670,3500,3580,247486,113307.0,31650123.0
2018-09-04,3530,3530,3410,3450,345981,109193.0,31650123.0
2018-09-05,3460,3530,3440,3500,161082,110775.0,31650123.0
2018-09-06,3530,3595,3440,3445,96630,109035.0,31650123.0
2018-09-07,3410,3475,3365,3385,90884,107136.0,31650123.0
2018-09-10,3380,3500,3360,3420,67804,108243.0,31650123.0
2018-09-11,3385,3485,3380,3400,146756,107610.0,31650123.0
2018-09-12,3435,3435,3360,3430,115209,108560.0,31650123.0
2018-09-13,3430,3430,3375,3395,89522,107452.0,31650123.0
2018-09-14,3395,3430,3375,3395,61639,107452.0,31650123.0
2018-09-17,3455,3455,3160,3270,175119,103496.0,31650123.0
2018-09-18,3295,3320,3195,3200,113041,101280.0,31650123.0
2018-09-19,3200,3240,3150,3200,121741,101280.0,31650123.0
2018-09-20,3170,3255,2985,3075,235687,97324.0,31650123.0
2018-09-21,3205,3205,3095,3160,135254,100014.0,31650123.0
2018-09-27,3150,3190,3110,3155,47352,99856.0,31650123.0
2018-09-28,3125,3190,3075,3085,101087,97641.0,31650123.0
2018-10-01,3085,4010,3085,4010,6327608,126917.0,31650123.0
2018-10-02,4080,4570,3960,4155,8767201,131506.0,31650123.0
2018-10-04,4400,4595,4200,4320,9688974,136729.0,31650123.0
2018-10-05,4380,4730,4020,4100,5335220,129766.0,31650123.0
2018-10-08,4010,4390,3900,3935,1897920,124543.0,31650123.0
2018-10-10,3900,3930,3420,3440,2615002,108876.0,31650123.0
2018-10-11,3400,3435,3100,3105,1145309,98274.0,31650123.0
2018-10-12,3000,3295,3000,3145,1134724,99540.0,31650123.0
