큐로홀딩스(051780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-09-13,2520,2695,2450,2640,441206,38821.0,14704755.0
2010-09-14,2645,2790,2530,2600,777435,38232.0,14704755.0
2010-09-15,2580,2990,2550,2990,1900530,43967.0,14704755.0
2010-09-16,2900,3300,2805,2930,2629148,43085.0,14704755.0
2010-09-17,2900,3060,2735,2890,1261002,42497.0,14704755.0
2010-09-20,2940,3060,2560,2775,692192,40806.0,14704755.0
2010-09-24,2870,2870,2610,2660,295590,39115.0,14704755.0
2010-09-27,2700,2815,2590,2665,543756,39188.0,14704755.0
2010-09-28,2620,2725,2605,2620,244517,38526.0,14704755.0
2010-09-29,2690,2895,2595,2700,766879,39703.0,14704755.0
2010-09-30,2700,2735,2610,2610,297727,38379.0,14704755.0
2010-10-01,2610,2685,2610,2615,156031,38453.0,14704755.0
2010-10-04,2690,2690,2430,2500,428262,36762.0,14704755.0
2010-10-05,2580,2580,2430,2500,198221,36762.0,14704755.0
2010-10-06,2490,2525,2460,2510,160404,36909.0,14704755.0
2010-10-07,2570,2575,2460,2485,162956,36541.0,14704755.0
2010-10-08,2540,2605,2460,2530,197506,37203.0,14704755.0
2010-10-11,2530,2640,2510,2625,934777,38600.0,14704755.0
2010-10-12,2660,2700,2595,2595,173868,38159.0,14704755.0
2010-10-13,2595,2620,2500,2545,98923,37424.0,14704755.0
2010-10-14,2585,2585,2495,2500,104850,36762.0,14704755.0
2010-10-15,2510,2545,2420,2500,167471,36762.0,14704755.0
2010-10-18,2495,2500,2385,2415,199169,35512.0,14704755.0
2010-10-19,2420,2495,2370,2460,119528,36174.0,14704755.0
2010-10-20,2400,2450,2400,2425,71499,35659.0,14704755.0
2010-10-21,2405,2440,2330,2380,158074,34997.0,14704755.0
2010-10-22,2430,2450,2365,2380,78140,34997.0,14704755.0
2010-10-25,2435,2435,2210,2290,152833,33674.0,14704755.0
2010-10-26,2310,2385,2205,2375,163041,34924.0,14704755.0
2010-10-27,2400,2730,2375,2730,1113464,40144.0,14704755.0
2010-10-28,2860,3135,2845,3135,949444,46099.0,14704755.0
2010-10-29,3605,3605,3605,3605,104329,53011.0,14704755.0
2010-11-01,4145,4145,3850,4145,1598056,60951.0,14704755.0
2010-11-02,4245,4665,3915,4200,4914477,61760.0,14704755.0
2010-11-03,4130,4450,4000,4445,3163156,65363.0,14704755.0
2010-11-04,4295,4600,3780,3780,2074715,55584.0,14704755.0
2010-11-05,3655,3725,3415,3450,1848357,50731.0,14704755.0
2010-11-08,3500,3620,3340,3340,1065471,49114.0,14704755.0
2010-11-09,3370,3540,3255,3410,1052939,50143.0,14704755.0
2010-11-10,3385,3660,3325,3330,1398779,48967.0,14704755.0
2010-11-11,3320,3480,3230,3260,671045,47938.0,14704755.0
2010-11-12,3295,3330,2850,3050,483195,44850.0,14704755.0
2010-11-15,3055,3100,2920,2965,201486,43600.0,14704755.0
2010-11-16,3010,3085,2700,2870,322247,42203.0,14704755.0
2010-11-17,2870,2985,2700,2965,261991,43600.0,14704755.0
2010-11-18,2935,2980,2840,2905,252062,42717.0,14704755.0
2010-11-19,2950,3025,2815,2900,345447,42644.0,14704755.0
2010-11-22,2950,3335,2865,3335,1178666,49040.0,14704755.0
2010-11-23,3335,3430,3095,3150,1045722,46320.0,14704755.0
2010-11-24,2800,3055,2770,3050,429835,44850.0,14704755.0
2010-11-25,3120,3125,2970,2980,280339,43820.0,14704755.0
2010-11-26,2950,3045,2670,2700,323003,39703.0,14704755.0
2010-11-29,2700,2820,2615,2780,201989,40879.0,14704755.0
2010-11-30,2780,2820,2680,2710,99979,39850.0,14704755.0
2010-12-01,2685,2740,2620,2645,93485,38894.0,14704755.0
2010-12-02,2645,3040,2645,3040,291800,44702.0,14704755.0
2010-12-03,3260,3495,3200,3495,465588,51393.0,14704755.0
2010-12-06,4000,4015,3450,3515,2697185,51687.0,14704755.0
2010-12-07,3450,3480,3230,3320,973734,48820.0,14704755.0
2010-12-08,3255,3325,3120,3265,574012,48011.0,14704755.0
2010-12-09,3260,3750,3185,3550,3332033,52202.0,14704755.0
2010-12-10,3420,3480,3195,3250,946448,47790.0,14704755.0
2010-12-13,3270,3550,3210,3300,763794,48526.0,14704755.0
2010-12-14,3795,3795,3795,3795,320491,55805.0,14704755.0
2010-12-15,4100,4360,3560,3575,2881197,52569.0,14704755.0
2010-12-16,3545,3575,3200,3470,930640,51025.0,14704755.0
2010-12-17,3505,3630,3315,3355,850860,49334.0,14704755.0
2010-12-20,3240,3290,3015,3120,528244,45879.0,14704755.0
2010-12-21,3200,3340,3160,3170,403473,46614.0,14704755.0
2010-12-22,3170,3205,3035,3040,257417,44702.0,14704755.0
2010-12-23,3035,3075,2850,2890,466079,42497.0,14704755.0
2010-12-24,2850,3070,2850,2930,371455,43085.0,14704755.0
2010-12-27,2925,2980,2825,2825,245332,41541.0,14704755.0
2010-12-28,2825,2865,2680,2835,317286,41688.0,14704755.0
2010-12-29,2835,2990,2825,2850,185032,41909.0,14704755.0
2010-12-30,2800,2905,2800,2825,123438,41541.0,14704755.0
2011-01-03,2900,2975,2860,2900,187356,42644.0,14704755.0
2011-01-04,2880,2930,2780,2900,290637,42644.0,14704755.0
2011-01-05,2865,2875,2670,2750,481199,40438.0,14704755.0
2011-01-06,2710,2750,2670,2670,259971,39262.0,14704755.0
2011-01-07,2695,2720,2610,2695,199767,39629.0,14704755.0
2011-01-10,2695,2730,2600,2635,200225,38747.0,14704755.0
2011-01-11,2675,2675,2535,2585,200120,38012.0,14704755.0
2011-01-12,2585,2940,2530,2730,624537,40144.0,14704755.0
2011-01-13,2715,2730,2610,2660,261711,39115.0,14704755.0
2011-01-14,2710,2720,2540,2580,282795,42693.0,16547506.0
2011-01-17,2665,2665,2350,2385,614132,39466.0,16547506.0
2011-01-18,2430,2435,2360,2410,478449,39879.0,16547506.0
2011-01-19,2450,2450,2365,2400,265275,39714.0,16547506.0
2011-01-20,2400,2400,2270,2305,926004,38142.0,16547506.0
2011-01-21,2305,2600,2230,2490,1578130,41203.0,16547506.0
2011-01-24,2490,2530,2300,2420,449811,40045.0,16547506.0
2011-01-25,2425,2485,2325,2390,280583,39549.0,16547506.0
2011-01-26,2380,2450,2320,2400,229891,39714.0,16547506.0
2011-01-27,2395,2570,2355,2395,424079,39631.0,16547506.0
2011-01-28,2430,2460,2375,2395,250922,39631.0,16547506.0
2011-01-31,2400,2580,2400,2460,981785,40707.0,16547506.0
2011-02-01,2485,2550,2420,2425,307512,40128.0,16547506.0
2011-02-07,2430,2610,2395,2485,539145,41121.0,16547506.0
2011-02-08,2495,2855,2495,2855,2260177,47243.0,16547506.0
2011-02-09,2725,2805,2600,2700,616811,44678.0,16547506.0
2011-02-10,2670,3020,2620,2950,852498,54251.0,18390257.0
2011-02-11,2940,2980,2765,2790,394875,51309.0,18390257.0
2011-02-14,2850,3015,2850,2950,428290,54251.0,18390257.0
2011-02-15,2935,2980,2760,2880,318928,52964.0,18390257.0
2011-02-16,2940,2970,2740,2800,249893,51493.0,18390257.0
2011-02-17,2790,2840,2565,2650,240153,48734.0,18390257.0
2011-02-18,2605,2750,2570,2725,138790,50113.0,18390257.0
2011-02-21,2755,2755,2650,2700,100443,49654.0,18390257.0
2011-02-22,2685,2725,2630,2695,116009,49562.0,18390257.0
2011-02-23,2690,3005,2615,2850,507338,52412.0,18390257.0
2011-02-24,2855,2940,2630,2650,295540,48734.0,18390257.0
2011-02-25,2670,2730,2500,2620,163641,48182.0,18390257.0
2011-02-28,2645,2695,2515,2540,158432,46711.0,18390257.0
2011-03-02,2575,2625,2500,2570,136956,47263.0,18390257.0
2011-03-03,2570,2630,2300,2555,170033,46987.0,18390257.0
2011-03-04,2555,2580,2400,2485,83958,45700.0,18390257.0
2011-03-07,2490,2535,2445,2500,113916,45976.0,18390257.0
2011-03-08,2520,2520,2425,2465,106923,45332.0,18390257.0
2011-03-09,2425,2550,2410,2480,117218,45608.0,18390257.0
2011-03-10,2480,2595,2445,2535,176030,46619.0,18390257.0
2011-03-11,2585,2590,2410,2530,131140,46527.0,18390257.0
2011-03-14,2500,2500,2280,2380,228465,43769.0,18390257.0
2011-03-15,2310,2390,2025,2200,286246,40459.0,18390257.0
2011-03-16,2075,2250,2075,2150,247885,39539.0,18390257.0
2011-03-17,2180,2180,1920,2050,194953,37700.0,18390257.0
2011-03-18,2020,2155,2000,2135,126067,39263.0,18390257.0
2011-03-21,2150,2455,2140,2455,523310,45148.0,18390257.0
2011-03-22,2460,2500,2325,2365,301228,43493.0,18390257.0
2011-03-23,2380,2410,2310,2330,118797,42849.0,18390257.0
2011-03-24,2370,2385,2280,2300,96763,42298.0,18390257.0
2011-03-25,2280,2345,2260,2300,56015,42298.0,18390257.0
2011-03-28,2380,2380,2300,2310,44822,42481.0,18390257.0
2011-03-29,2320,2325,2250,2260,57565,41562.0,18390257.0
2011-03-30,2225,2420,2220,2375,187655,43677.0,18390257.0
2011-03-31,2405,2405,2300,2320,111059,42665.0,18390257.0
2011-04-01,2365,2470,2280,2365,137163,43493.0,18390257.0
2011-04-04,2435,2435,2340,2375,111297,43677.0,18390257.0
2011-04-05,2380,2380,2300,2305,96132,42390.0,18390257.0
2011-04-06,2365,2365,2185,2240,136108,41194.0,18390257.0
2011-04-07,2240,2300,2230,2255,78606,41470.0,18390257.0
2011-04-08,2260,2270,2210,2270,54644,41746.0,18390257.0
2011-04-11,2275,2355,2245,2280,112777,41930.0,18390257.0
2011-04-12,2265,2310,2180,2240,61727,41194.0,18390257.0
2011-04-13,2250,2285,2150,2220,58245,40826.0,18390257.0
2011-04-14,2230,2230,2120,2200,96431,40459.0,18390257.0
2011-04-15,2190,2235,2130,2160,49946,39723.0,18390257.0
2011-04-18,2160,2175,2080,2095,96867,38528.0,18390257.0
2011-04-19,2100,2100,2020,2025,74277,37240.0,18390257.0
2011-04-20,2070,2285,2030,2110,141592,38803.0,18390257.0
2011-04-21,2130,2200,2060,2105,73213,38711.0,18390257.0
2011-04-22,2105,2165,2070,2160,84134,39723.0,18390257.0
2011-04-25,2180,2350,1865,2190,107398,40275.0,18390257.0
2011-04-26,2170,2230,2035,2075,82276,38160.0,18390257.0
2011-04-27,2055,2110,1970,1990,91967,36597.0,18390257.0
2011-04-28,1980,2055,1950,1960,61327,36045.0,18390257.0
2011-04-29,1970,2020,1925,1975,58738,36321.0,18390257.0
2011-05-02,1975,1975,1930,1975,46092,36321.0,18390257.0
2011-05-03,1975,2100,1945,2060,106801,37884.0,18390257.0
2011-05-04,2020,2100,1950,1950,105712,35861.0,18390257.0
2011-05-06,1985,1985,1900,1910,38846,35125.0,18390257.0
2011-05-09,1995,1995,1880,1985,101083,36505.0,18390257.0
2011-05-11,1940,2045,1940,1965,77253,36137.0,18390257.0
2011-05-12,1965,2000,1820,1860,102754,34206.0,18390257.0
2011-05-13,1870,2125,1765,2050,233378,37700.0,18390257.0
2011-05-16,1995,2085,1980,2030,60163,37332.0,18390257.0
2011-05-17,2030,2075,2000,2070,29748,38068.0,18390257.0
2011-05-18,2015,2115,1990,1995,60520,36689.0,18390257.0
2011-05-19,2040,2090,1880,1960,103999,36045.0,18390257.0
2011-05-20,1990,1990,1700,1700,182663,31263.0,18390257.0
2011-05-23,1460,1700,1445,1475,801446,27126.0,18390257.0
2011-05-24,1400,1600,1400,1515,158097,27861.0,18390257.0
2011-05-25,1545,1615,1505,1540,78420,28321.0,18390257.0
2011-05-26,1595,1770,1480,1770,208787,32551.0,18390257.0
2011-05-27,1935,1955,1710,1770,160424,32551.0,18390257.0
2011-05-30,1990,2035,1880,1930,565534,35493.0,18390257.0
2011-05-31,1870,1870,1755,1785,207866,32827.0,18390257.0
2011-06-01,1830,2050,1715,2050,190104,37700.0,18390257.0
2011-06-02,2140,2300,1910,2170,444531,39907.0,18390257.0
2011-06-03,2170,2190,1980,2060,211649,37884.0,18390257.0
2011-06-07,2060,2290,2030,2170,156848,39907.0,18390257.0
2011-06-08,2200,2240,1910,1995,210613,36689.0,18390257.0
2011-06-09,2000,2070,1885,1970,107288,36229.0,18390257.0
2011-06-10,1970,2050,1920,2020,39819,37148.0,18390257.0
2011-06-13,2040,2265,2005,2150,444996,39539.0,18390257.0
2011-06-14,2155,2350,2055,2225,554685,40918.0,18390257.0
2011-06-15,2190,2300,2165,2295,154121,42206.0,18390257.0
2011-06-16,2315,2400,2210,2295,209079,42206.0,18390257.0
2011-06-17,2295,2330,2165,2230,132391,41010.0,18390257.0
2011-06-20,2250,2250,2085,2135,79162,39263.0,18390257.0
2011-06-21,2120,2135,2000,2120,113069,38987.0,18390257.0
2011-06-22,2045,2330,2040,2250,221973,41378.0,18390257.0
2011-06-23,2170,2260,2170,2175,65670,39999.0,18390257.0
2011-06-24,2185,2240,2095,2140,46865,39355.0,18390257.0
2011-06-27,2180,2180,2115,2130,33662,39171.0,18390257.0
2011-06-28,2130,2445,2110,2445,275169,44964.0,18390257.0
2011-06-29,2570,2640,2300,2345,578772,43125.0,18390257.0
2011-06-30,2340,2340,2190,2290,257405,42114.0,18390257.0
2011-07-01,2290,2395,2230,2290,164387,42114.0,18390257.0
2011-07-04,2265,2490,2265,2380,255668,43769.0,18390257.0
2011-07-05,2395,2440,2310,2365,151646,43493.0,18390257.0
2011-07-06,2430,2440,2345,2385,129463,43861.0,18390257.0
2011-07-07,2390,2475,2315,2400,225960,44137.0,18390257.0
2011-07-08,2400,2760,2300,2760,1216637,50757.0,18390257.0
2011-07-11,2815,3170,2800,3170,1155525,58297.0,18390257.0
2011-07-12,3270,3570,3100,3300,2105901,60688.0,18390257.0
2011-07-13,3215,3225,2805,2805,1084476,51585.0,18390257.0
2011-07-14,2665,2935,2630,2860,536744,52596.0,18390257.0
2011-07-15,2950,3185,2815,3080,679119,56642.0,18390257.0
2011-07-18,2980,3030,2720,2900,276721,53332.0,18390257.0
2011-07-19,2960,3030,2855,3005,180335,55263.0,18390257.0
2011-07-20,3070,3070,2695,2730,328058,50205.0,18390257.0
2011-07-21,2845,3000,2730,3000,266375,55171.0,18390257.0
2011-07-22,3000,3390,3000,3125,419339,57470.0,18390257.0
2011-07-25,2830,2990,2660,2660,333137,48918.0,18390257.0
2011-07-26,2370,2750,2370,2630,653797,48366.0,18390257.0
2011-07-27,2730,3020,2655,3020,848288,55539.0,18390257.0
2011-07-28,3030,3440,2815,2870,1727342,52780.0,18390257.0
2011-07-29,2820,3300,2705,3300,2863674,60688.0,18390257.0
2011-08-01,3200,3415,3095,3180,1856749,58481.0,18390257.0
2011-08-02,3200,3250,3000,3090,621889,56826.0,18390257.0
2011-08-03,3020,3085,2900,2990,359526,54987.0,18390257.0
2011-08-04,2990,3120,2615,2810,410252,51677.0,18390257.0
2011-08-05,2540,2950,2400,2590,492342,47631.0,18390257.0
2011-08-08,2500,2735,2205,2350,381456,43217.0,18390257.0
2011-08-09,2105,2290,2000,2025,367703,37240.0,18390257.0
2011-08-10,2200,2300,2125,2245,487661,41286.0,18390257.0
2011-08-11,2100,2480,2030,2350,1269496,43217.0,18390257.0
2011-08-12,2500,2570,2320,2430,411229,44688.0,18390257.0
2011-08-16,2570,2600,2405,2425,359599,44596.0,18390257.0
2011-08-17,2395,2460,2300,2315,400570,42573.0,18390257.0
2011-08-18,2390,2550,2015,2200,1263041,40459.0,18390257.0
2011-08-19,2050,2190,1990,2000,289322,36781.0,18390257.0
2011-08-22,1930,2095,1890,1960,301324,36045.0,18390257.0
2011-08-23,1985,2200,1985,2175,252508,39999.0,18390257.0
2011-08-24,2275,2320,2145,2175,190337,39999.0,18390257.0
2011-08-25,2190,2280,2160,2160,113310,39723.0,18390257.0
2011-08-26,2180,2255,2145,2180,117114,40091.0,18390257.0
2011-08-29,2170,2215,2130,2130,137757,39171.0,18390257.0
2011-08-30,2130,2185,2050,2060,94977,37884.0,18390257.0
2011-08-31,2070,2160,2050,2150,78461,39539.0,18390257.0
2011-09-01,2205,2395,2100,2200,403221,40459.0,18390257.0
2011-09-02,2200,2325,2150,2300,181007,42298.0,18390257.0
2011-09-05,2300,2350,2160,2160,128991,39723.0,18390257.0
2011-09-06,2140,2165,1940,2090,151951,38436.0,18390257.0
2011-09-07,2220,2250,2100,2145,70065,39447.0,18390257.0
2011-09-08,2220,2330,2125,2200,132444,40459.0,18390257.0
2011-09-09,2160,2280,2160,2215,65060,40734.0,18390257.0
2011-09-14,2280,2280,2140,2175,67387,39999.0,18390257.0
2011-09-15,2200,2280,2020,2140,70565,39355.0,18390257.0
2011-09-16,2215,2215,2090,2130,21219,39171.0,18390257.0
2011-09-19,2075,2290,2075,2225,173445,40918.0,18390257.0
2011-09-20,2225,2280,2200,2255,84825,41470.0,18390257.0
2011-09-21,2260,2320,2220,2230,121701,41010.0,18390257.0
2011-09-22,2180,2450,2155,2450,115751,45056.0,18390257.0
2011-09-23,2350,2540,2200,2200,373185,40459.0,18390257.0
2011-09-26,2340,2350,1870,1985,186620,36505.0,18390257.0
2011-09-27,2050,2150,2010,2050,95823,37700.0,18390257.0
2011-09-28,2180,2180,2030,2065,55809,37976.0,18390257.0
2011-09-29,2015,2195,2015,2125,107549,39079.0,18390257.0
2011-09-30,2115,2440,2115,2440,304534,44872.0,18390257.0
2011-10-04,2390,2685,2270,2500,335783,45976.0,18390257.0
2011-10-05,2645,2645,2430,2500,125485,45976.0,18390257.0
2011-10-06,2550,2635,2340,2380,268717,43769.0,18390257.0
2011-10-07,2380,2485,2240,2430,160613,44688.0,18390257.0
2011-10-10,2580,2580,2355,2475,77213,45516.0,18390257.0
2011-10-11,2565,2570,2475,2510,129492,46160.0,18390257.0
2011-10-12,2495,2530,2400,2510,92180,46160.0,18390257.0
2011-10-13,2560,2630,2135,2135,254857,39263.0,18390257.0
2011-10-14,2160,2220,2000,2175,173407,39999.0,18390257.0
2011-10-17,2140,2365,2140,2255,130978,41470.0,18390257.0
2011-10-18,2230,2270,2175,2250,52767,41378.0,18390257.0
2011-10-19,2300,2300,2160,2200,73677,40459.0,18390257.0
2011-10-20,2205,2265,1990,2050,135527,37700.0,18390257.0
2011-10-21,2090,2195,2090,2100,80215,38620.0,18390257.0
2011-10-24,2150,2150,2050,2080,74950,38252.0,18390257.0
2011-10-25,2060,2140,2020,2070,104346,38068.0,18390257.0
2011-10-26,2075,2080,2035,2035,54380,37424.0,18390257.0
2011-10-27,2045,2140,2035,2050,97551,37700.0,18390257.0
2011-10-28,2110,2110,2030,2045,53098,37608.0,18390257.0
2011-10-31,2040,2090,2000,2030,52899,37332.0,18390257.0
2011-11-01,2000,2140,1985,2095,116299,38528.0,18390257.0
2011-11-02,2050,2085,2000,2085,32555,38344.0,18390257.0
2011-11-03,2120,2140,2030,2080,44054,38252.0,18390257.0
2011-11-04,2390,2390,2225,2390,460458,43953.0,18390257.0
2011-11-07,2510,2640,2370,2390,446597,43953.0,18390257.0
2011-11-08,2410,2410,2285,2290,156282,42114.0,18390257.0
2011-11-09,2310,2330,2200,2220,132771,40826.0,18390257.0
2011-11-10,2135,2195,2040,2090,117676,38436.0,18390257.0
2011-11-11,2070,2165,2070,2155,71822,39631.0,18390257.0
2011-11-14,2195,2390,2185,2330,173151,42849.0,18390257.0
2011-11-15,2330,2390,2240,2310,91632,42481.0,18390257.0
2011-11-16,2335,2360,2270,2300,90584,42298.0,18390257.0
2011-11-17,2235,2355,2235,2350,71728,43217.0,18390257.0
2011-11-18,2340,2425,2295,2360,122254,43401.0,18390257.0
2011-11-21,2380,2640,2365,2425,287517,44596.0,18390257.0
2011-11-22,2305,2480,2305,2430,90360,44688.0,18390257.0
2011-11-23,2440,2470,2325,2345,78876,43125.0,18390257.0
2011-11-24,2265,2525,2265,2470,158763,45424.0,18390257.0
2011-11-25,2520,2840,2520,2700,1231993,49654.0,18390257.0
2011-11-28,2700,2740,2570,2660,261206,48918.0,18390257.0
2011-11-29,2770,3000,2660,2995,385080,55079.0,18390257.0
2011-11-30,3035,3440,3000,3105,993397,57102.0,18390257.0
2011-12-01,3190,3340,3000,3110,364366,57194.0,18390257.0
2011-12-02,3180,3300,3045,3270,284520,60136.0,18390257.0
2011-12-05,3055,3290,3040,3290,301072,60504.0,18390257.0
2011-12-06,3340,3570,3190,3310,259909,60872.0,18390257.0
2011-12-07,3310,3385,3100,3210,164315,59033.0,18390257.0
2011-12-08,3210,3500,3135,3400,243235,62527.0,18390257.0
2011-12-09,3510,3900,3460,3900,643742,71722.0,18390257.0
2011-12-12,4000,4485,4000,4485,587354,82480.0,18390257.0
2011-12-13,4525,4920,3815,4220,1668219,77607.0,18390257.0
2011-12-14,4180,4350,3855,3975,730544,73101.0,18390257.0
2011-12-15,4200,4250,3380,3380,771614,62159.0,18390257.0
2011-12-16,3300,3450,2920,3110,1036457,57194.0,18390257.0
2011-12-19,3575,3575,3575,3575,135523,65745.0,18390257.0
2011-12-20,4110,4110,4110,4110,26008,75584.0,18390257.0
2011-12-21,4725,4725,4725,4725,150678,86894.0,18390257.0
2011-12-22,5430,5430,4480,4610,3386695,84779.0,18390257.0
2011-12-23,4500,4505,4025,4080,1746301,75032.0,18390257.0
2011-12-26,3960,4690,3750,4690,1156102,86250.0,18390257.0
2011-12-27,4770,4790,3990,3990,1684837,73377.0,18390257.0
2011-12-28,3990,4120,3740,3925,796523,72182.0,18390257.0
2011-12-29,4000,4070,3765,3900,376097,71722.0,18390257.0
2012-01-02,3830,3830,3480,3600,370367,66205.0,18390257.0
2012-01-03,3605,3740,3450,3700,249208,68044.0,18390257.0
2012-01-04,3800,4255,3735,3995,866802,73469.0,18390257.0
2012-01-05,3900,4190,3900,3990,333442,73377.0,18390257.0
2012-01-06,4005,4150,3700,3830,313728,70435.0,18390257.0
2012-01-09,3720,3825,3320,3340,287585,61423.0,18390257.0
2012-01-10,3245,3800,3245,3780,203878,69515.0,18390257.0
2012-01-11,3780,3930,3595,3635,260674,66849.0,18390257.0
2012-01-12,3640,3710,3550,3635,122396,66849.0,18390257.0
2012-01-13,3715,3860,3635,3755,164003,69055.0,18390257.0
2012-01-16,3700,4100,3690,3760,277021,69147.0,18390257.0
2012-01-17,3800,3840,3620,3635,105940,66849.0,18390257.0
2012-01-18,3730,3730,3355,3355,125161,61699.0,18390257.0
2012-01-19,3465,3465,3330,3340,92496,61423.0,18390257.0
2012-01-20,3390,3435,3180,3405,155379,62619.0,18390257.0
2012-01-25,3270,3485,3270,3450,71031,63446.0,18390257.0
2012-01-26,3475,3535,3390,3475,109469,63906.0,18390257.0
2012-01-27,3500,3525,3435,3450,72852,63446.0,18390257.0
2012-01-30,3450,3470,3305,3335,45041,61332.0,18390257.0
2012-01-31,3330,3500,3110,3220,120576,59217.0,18390257.0
2012-02-01,3165,3490,3165,3370,83630,61975.0,18390257.0
2012-02-02,3350,3445,3255,3420,103828,62895.0,18390257.0
2012-02-03,3440,3440,3220,3300,76820,60688.0,18390257.0
2012-02-06,3290,3295,3100,3100,74637,57010.0,18390257.0
2012-02-07,3150,3280,3020,3230,88278,59401.0,18390257.0
2012-02-08,3230,3275,3120,3140,107495,57745.0,18390257.0
2012-02-09,3135,3170,3020,3130,111441,57562.0,18390257.0
2012-02-10,3130,3595,3050,3595,427107,66113.0,18390257.0
2012-02-13,3425,3645,3250,3450,436907,63446.0,18390257.0
2012-02-14,3350,3565,3350,3450,176437,63446.0,18390257.0
2012-02-15,3380,3455,3230,3270,158731,60136.0,18390257.0
2012-02-16,3270,3335,3195,3265,71426,60044.0,18390257.0
2012-02-17,3295,3295,3200,3240,820034,62005.0,19137267.0
2012-02-20,3245,3600,3245,3425,147216,65545.0,19137267.0
2012-02-21,3400,3460,3335,3415,74636,65354.0,19137267.0
2012-02-22,3385,3580,3320,3355,196722,64206.0,19137267.0
2012-02-23,3335,3430,3330,3415,91680,65354.0,19137267.0
2012-02-24,3415,3500,3365,3435,77369,65737.0,19137267.0
2012-02-27,3405,3460,3275,3445,110111,65928.0,19137267.0
2012-02-28,3420,3420,3300,3395,52262,64971.0,19137267.0
2012-02-29,3380,3500,3360,3500,174924,66980.0,19137267.0
2012-03-02,3600,4025,3520,3950,980373,75592.0,19137267.0
2012-03-05,4150,4150,3650,3900,452171,74635.0,19137267.0
2012-03-06,3945,3945,3750,3940,191712,75401.0,19137267.0
2012-03-07,3890,3990,3720,3965,154757,75879.0,19137267.0
2012-03-08,4000,4495,4000,4200,818919,80377.0,19137267.0
2012-03-09,4320,4385,4120,4350,297601,83247.0,19137267.0
2012-03-12,4350,4775,4280,4600,517318,88031.0,19137267.0
2012-03-13,4555,4725,4290,4660,440843,89180.0,19137267.0
2012-03-14,4570,4700,4480,4650,213641,88988.0,19137267.0
2012-03-15,4640,4640,4300,4505,211146,86213.0,19137267.0
2012-03-16,4440,4505,4270,4325,188362,82769.0,19137267.0
2012-03-19,4350,4595,4350,4440,163920,84969.0,19137267.0
2012-03-20,4500,4510,4310,4405,73146,84300.0,19137267.0
2012-03-21,4300,4460,4165,4330,124714,82864.0,19137267.0
2012-03-22,4340,4360,4165,4205,76518,80472.0,19137267.0
2012-03-23,4205,4270,4005,4140,136614,79228.0,19137267.0
2012-03-26,4160,4350,4160,4295,123794,82195.0,19137267.0
2012-03-27,4335,4335,3925,4140,114608,79228.0,19137267.0
2012-03-28,4140,4200,3975,4115,65281,78750.0,19137267.0
2012-03-29,4430,4720,3845,3930,801941,75209.0,19137267.0
2012-03-30,3825,3845,3555,3750,261684,71765.0,19137267.0
2012-04-02,3700,4000,3680,3890,140563,74444.0,19137267.0
2012-04-03,3925,3925,3660,3690,122310,70617.0,19137267.0
2012-04-04,3775,3865,3650,3860,142239,73870.0,19137267.0
2012-04-05,3870,4430,3800,4400,511385,84204.0,19137267.0
2012-04-06,4405,4580,4275,4580,258274,87649.0,19137267.0
2012-04-09,4650,5000,4440,4910,600708,93964.0,19137267.0
2012-04-10,4905,5040,4310,4475,471423,85639.0,19137267.0
2012-04-12,4475,4475,4155,4200,154828,80377.0,19137267.0
2012-04-13,4150,4380,4150,4230,241224,80951.0,19137267.0
2012-04-16,4245,4540,4185,4260,208019,81525.0,19137267.0
2012-04-17,4260,4385,4160,4285,110881,82003.0,19137267.0
2012-04-18,4290,4350,4190,4200,98527,80377.0,19137267.0
2012-04-19,4280,4350,4185,4260,70695,81525.0,19137267.0
2012-04-20,4295,4370,4130,4235,81405,81046.0,19137267.0
2012-04-23,4295,4700,4235,4420,156321,84587.0,19137267.0
2012-04-24,4420,4540,4220,4255,113561,82700.0,19436070.0
2012-04-25,4195,4500,4185,4185,99638,81340.0,19436070.0
2012-04-26,4395,4400,3955,4050,110572,78716.0,19436070.0
2012-04-27,4050,4180,3850,4135,88815,80368.0,19436070.0
2012-04-30,4145,4540,4145,4395,139740,85422.0,19436070.0
2012-05-02,4480,4640,4400,4530,139469,88045.0,19436070.0
2012-05-03,4550,4900,4550,4630,226763,89989.0,19436070.0
2012-05-04,4530,4790,4510,4660,98477,90572.0,19436070.0
2012-05-07,4510,4650,4315,4570,35951,88823.0,19436070.0
2012-05-08,4590,4630,4520,4540,62328,88240.0,19436070.0
2012-05-09,4450,4535,4285,4395,94538,85422.0,19436070.0
2012-05-10,4410,4485,4210,4270,62373,82992.0,19436070.0
2012-05-11,4270,4450,4195,4255,60164,82700.0,19436070.0
2012-05-14,4220,4500,4090,4245,48694,82506.0,19436070.0
2012-05-15,4245,4385,4000,4195,88097,81534.0,19436070.0
2012-05-16,4190,4190,3705,3795,107367,73760.0,19436070.0
2012-05-17,3700,4245,3700,4245,115872,82506.0,19436070.0
2012-05-18,4245,4290,4050,4280,54467,83186.0,19436070.0
2012-05-21,4310,4385,4175,4355,79938,84644.0,19436070.0
2012-05-22,4480,4480,4290,4365,43698,84838.0,19436070.0
