KH바텍(060720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-24,9212,9412,8932,8972,334768,179200.0,16000000.0
2011-11-25,8892,9492,8892,9052,562280,180800.0,16000000.0
2011-11-28,9172,9412,8892,9052,464972,180800.0,16000000.0
2011-11-29,9172,9172,8811,8932,261020,178400.0,16000000.0
2011-11-30,8932,9292,8932,8972,330632,179200.0,16000000.0
2011-12-01,9292,9292,8932,9052,328593,180800.0,16000000.0
2011-12-02,9092,9372,8932,9132,366322,182400.0,16000000.0
2011-12-05,9132,9212,8851,9172,368590,183200.0,16000000.0
2011-12-06,9212,9452,8892,8892,453715,177600.0,16000000.0
2011-12-07,8932,9012,8411,8612,530024,172000.0,16000000.0
2011-12-08,8611,8611,8130,8331,335161,166400.0,16000000.0
2011-12-09,8171,8491,8090,8451,237827,168800.0,16000000.0
2011-12-12,8571,8771,8251,8331,219448,166400.0,16000000.0
2011-12-13,8211,8291,8050,8091,161586,161600.0,16000000.0
2011-12-14,7850,7922,7337,7378,643671,147360.0,16000000.0
2011-12-15,7369,7570,7289,7290,201722,145600.0,16000000.0
2011-12-16,7369,7474,7273,7346,126477,146720.0,16000000.0
2011-12-19,7337,7377,6376,6609,338642,132000.0,16000000.0
2011-12-20,6608,7169,6592,6969,265722,139200.0,16000000.0
2011-12-21,7161,7265,6945,6993,178785,139680.0,16000000.0
2011-12-22,6985,7233,6985,7082,157044,141440.0,16000000.0
2011-12-23,7137,7257,7009,7042,157767,140640.0,16000000.0
2011-12-26,7161,7289,6969,7210,145840,144000.0,16000000.0
2011-12-27,7217,7418,7041,7386,191403,147520.0,16000000.0
2011-12-28,7369,7530,7145,7146,101088,142720.0,16000000.0
2011-12-29,7145,7193,6905,6961,107976,139040.0,16000000.0
2012-01-02,6993,7057,6953,7050,72343,140800.0,16000000.0
2012-01-03,7097,7426,7065,7362,158024,147040.0,16000000.0
2012-01-04,7337,8291,7321,8011,577098,160000.0,16000000.0
2012-01-05,8090,8251,7818,8131,305880,162400.0,16000000.0
2012-01-06,8050,8411,7978,8251,272843,164800.0,16000000.0
2012-01-09,8090,8331,8010,8251,243407,164800.0,16000000.0
2012-01-10,8411,8972,8331,8371,653587,167200.0,16000000.0
2012-01-11,8451,8611,8251,8331,202222,166400.0,16000000.0
2012-01-12,8291,8371,7930,7947,238726,158720.0,16000000.0
2012-01-13,8010,8251,7970,8051,138730,160800.0,16000000.0
2012-01-16,7970,8291,7786,8211,238437,164000.0,16000000.0
2012-01-17,8251,8371,7970,7979,176853,159360.0,16000000.0
2012-01-18,8050,8090,7770,7771,98787,155200.0,16000000.0
2012-01-19,7930,7970,7818,7843,96769,156640.0,16000000.0
2012-01-20,7874,7978,7746,7859,112213,156960.0,16000000.0
2012-01-25,8010,8090,7898,7907,102012,157920.0,16000000.0
2012-01-26,7954,8371,7954,8051,232027,160800.0,16000000.0
2012-01-27,8090,8090,7914,7947,100068,158720.0,16000000.0
2012-01-30,8002,8050,7794,7795,110623,155680.0,16000000.0
2012-01-31,7778,7882,7506,7546,202356,150720.0,16000000.0
2012-02-01,7594,7682,7554,7650,85013,152800.0,16000000.0
2012-02-02,7714,7746,7602,7626,105644,152320.0,16000000.0
2012-02-03,7626,7738,7578,7730,108974,154400.0,16000000.0
2012-02-06,7810,7954,7714,7811,107048,156000.0,16000000.0
2012-02-07,7810,7914,7666,7682,66152,153440.0,16000000.0
2012-02-08,7730,7802,7610,7682,77545,153440.0,16000000.0
2012-02-09,7682,7738,7546,7602,91152,151840.0,16000000.0
2012-02-10,7610,7954,7602,7947,259302,158720.0,16000000.0
2012-02-13,7946,8090,7890,7987,218163,159520.0,16000000.0
2012-02-14,8050,8050,7826,7875,123433,157280.0,16000000.0
2012-02-15,7914,8130,7834,8011,272685,160000.0,16000000.0
2012-02-16,8130,8291,7954,7955,534320,158880.0,16000000.0
2012-02-17,8090,8090,7626,7666,421791,153120.0,16000000.0
2012-02-20,7714,7810,7714,7754,215080,154880.0,16000000.0
2012-02-21,7738,7770,7458,7522,244705,150240.0,16000000.0
2012-02-22,7522,7690,7522,7554,114055,150880.0,16000000.0
2012-02-23,7538,7602,7329,7338,146973,146560.0,16000000.0
2012-02-24,7345,7426,7337,7402,82709,147840.0,16000000.0
2012-02-27,7353,7393,7137,7162,125886,143040.0,16000000.0
2012-02-28,7145,7241,7065,7090,88975,141600.0,16000000.0
2012-02-29,7193,7273,7129,7210,82268,144000.0,16000000.0
2012-03-02,7209,7313,7209,7282,47481,145440.0,16000000.0
2012-03-05,7289,7369,7233,7234,50747,144480.0,16000000.0
2012-03-06,7129,7281,7057,7090,84204,141600.0,16000000.0
2012-03-07,6969,6969,6809,6865,117030,137120.0,16000000.0
2012-03-08,6865,6937,6761,6777,200322,135360.0,16000000.0
2012-03-09,6801,7089,6801,7025,152841,140320.0,16000000.0
2012-03-12,7009,7009,6897,6937,55014,138560.0,16000000.0
2012-03-13,6937,7001,6809,6881,113820,137440.0,16000000.0
2012-03-14,6921,7001,6713,6777,186483,135360.0,16000000.0
2012-03-15,6785,6833,6745,6777,100228,135360.0,16000000.0
2012-03-16,6801,6993,6745,6945,147026,138720.0,16000000.0
2012-03-19,7081,7129,6913,6913,284262,138080.0,16000000.0
2012-03-20,6969,6977,6881,6913,67818,138080.0,16000000.0
2012-03-21,6857,6921,6849,6857,51134,136960.0,16000000.0
2012-03-22,6857,6945,6697,6697,107974,133760.0,16000000.0
2012-03-23,6624,6729,6616,6625,60376,132320.0,16000000.0
2012-03-26,6673,6721,6416,6529,91112,130400.0,16000000.0
2012-03-27,6560,6568,6440,6473,104394,129280.0,16000000.0
2012-03-28,6472,6528,6376,6377,84135,127360.0,16000000.0
2012-03-29,6352,6376,6176,6248,102828,124800.0,16000000.0
2012-03-30,6216,6488,6192,6433,62915,128480.0,16000000.0
2012-04-02,6456,6512,6392,6393,66397,127680.0,16000000.0
2012-04-03,6400,6464,6328,6377,56511,127360.0,16000000.0
2012-04-04,6376,6424,6168,6248,45026,124800.0,16000000.0
2012-04-05,6240,6256,6088,6240,64549,124640.0,16000000.0
2012-04-06,6208,6296,6208,6240,38363,124640.0,16000000.0
2012-04-09,6136,6136,5928,5928,61106,118400.0,16000000.0
2012-04-10,5928,6048,5767,5816,40053,116160.0,16000000.0
2012-04-12,5615,5743,5615,5656,68352,112960.0,16000000.0
2012-04-13,5655,6480,5655,6016,95080,120160.0,16000000.0
2012-04-16,5952,6088,5928,5992,32344,119680.0,16000000.0
2012-04-17,6016,6376,6016,6224,96496,124320.0,16000000.0
2012-04-18,6408,6408,6192,6192,57992,123680.0,16000000.0
2012-04-19,6152,6488,6152,6377,123626,127360.0,16000000.0
2012-04-20,6352,6448,6072,6248,95109,124800.0,16000000.0
2012-04-23,6248,6368,5936,5976,151936,119360.0,16000000.0
2012-04-24,5968,6080,5887,5920,42186,118240.0,16000000.0
2012-04-25,5936,6024,5727,5744,116292,114720.0,16000000.0
2012-04-26,5743,5823,5647,5664,83262,113120.0,16000000.0
2012-04-27,5759,5807,5679,5688,48855,113600.0,16000000.0
2012-04-30,5679,5903,5671,5840,43349,116640.0,16000000.0
2012-05-02,5839,6184,5807,6112,67930,122080.0,16000000.0
2012-05-03,6064,6168,6048,6168,31004,123200.0,16000000.0
2012-05-04,6168,6208,5976,5976,42471,119360.0,16000000.0
2012-05-07,5928,6112,5863,6016,38172,120160.0,16000000.0
2012-05-08,5944,6112,5944,6016,38763,120160.0,16000000.0
2012-05-09,5960,6072,5887,5896,33972,117760.0,16000000.0
2012-05-10,5928,5928,5855,5920,26023,118240.0,16000000.0
2012-05-11,5895,5976,5759,5760,38768,115040.0,16000000.0
2012-05-14,5847,5847,5631,5648,45434,112800.0,16000000.0
2012-05-15,5503,5599,5359,5415,68445,108160.0,16000000.0
2012-05-16,5271,5487,5271,5367,73720,107200.0,16000000.0
2012-05-17,5295,5415,5247,5351,29946,106880.0,16000000.0
2012-05-18,5215,5223,4966,5031,93706,100480.0,16000000.0
2012-05-21,4990,5134,4942,4983,48543,99520.0,16000000.0
2012-05-22,5070,5158,4990,5143,67097,102720.0,16000000.0
2012-05-23,5086,5142,4990,4991,62048,99680.0,16000000.0
2012-05-24,4990,5078,4958,4991,31288,99680.0,16000000.0
2012-05-25,4990,5038,4798,4831,135219,96480.0,16000000.0
2012-05-29,4846,4918,4742,4806,148627,96000.0,16000000.0
2012-05-30,4822,4862,4774,4806,57723,96000.0,16000000.0
2012-05-31,4758,4806,4582,4582,193393,91520.0,16000000.0
2012-06-01,4638,4718,4582,4622,73824,92320.0,16000000.0
2012-06-04,4446,4502,4269,4270,105620,85280.0,16000000.0
2012-06-05,4285,4446,4285,4294,81197,85760.0,16000000.0
2012-06-07,4405,4478,4285,4302,166232,85920.0,16000000.0
2012-06-08,4317,4373,4237,4246,108658,84800.0,16000000.0
2012-06-11,4341,4878,4341,4622,821029,92320.0,16000000.0
2012-06-12,4534,4566,4413,4550,195313,90880.0,16000000.0
2012-06-13,4606,4702,4486,4598,207701,91840.0,16000000.0
2012-06-14,4566,4702,4534,4662,131385,93120.0,16000000.0
2012-06-15,4702,4830,4558,4558,384095,91040.0,16000000.0
2012-06-18,4622,4766,4598,4766,181673,95200.0,16000000.0
2012-06-19,4742,4862,4678,4718,149410,94240.0,16000000.0
2012-06-20,4774,4974,4718,4967,295552,99200.0,16000000.0
2012-06-21,4966,5239,4926,5215,310839,104160.0,16000000.0
2012-06-22,5118,5407,5062,5407,361856,108000.0,16000000.0
2012-06-25,5439,5447,5263,5407,200987,108000.0,16000000.0
2012-06-26,5327,5503,5311,5431,272978,108480.0,16000000.0
2012-06-27,5431,5527,5263,5479,220037,109440.0,16000000.0
2012-06-28,5463,5543,5207,5255,150078,104960.0,16000000.0
2012-06-29,5255,5775,5247,5672,369362,113280.0,16000000.0
2012-07-02,5671,5727,5535,5535,172333,110560.0,16000000.0
2012-07-03,5647,5695,5559,5568,88545,111200.0,16000000.0
2012-07-04,5631,5631,5479,5487,113157,109600.0,16000000.0
2012-07-05,5487,5599,5487,5592,97767,111680.0,16000000.0
2012-07-06,5591,5879,5559,5848,237601,116800.0,16000000.0
2012-07-09,5847,5936,5775,5840,109892,116640.0,16000000.0
2012-07-10,5839,5928,5767,5912,79877,118080.0,16000000.0
2012-07-11,5815,6160,5807,6088,150798,121600.0,16000000.0
2012-07-12,6064,6128,5984,6008,72448,120000.0,16000000.0
2012-07-13,6088,6096,5407,5864,247463,117120.0,16000000.0
2012-07-16,5847,6136,5727,5792,203640,115680.0,16000000.0
2012-07-17,5687,5879,5663,5776,104389,115360.0,16000000.0
2012-07-18,5751,5847,5567,5568,119589,111200.0,16000000.0
2012-07-19,5607,5615,5391,5479,136863,109440.0,16000000.0
2012-07-20,5495,5567,5439,5487,64035,109600.0,16000000.0
2012-07-23,5447,5567,5287,5487,52737,109600.0,16000000.0
2012-07-24,5391,5487,5311,5479,62861,109440.0,16000000.0
2012-07-25,5367,5583,5343,5343,105165,106720.0,16000000.0
2012-07-26,5471,5471,5351,5439,36428,108640.0,16000000.0
2012-07-27,5567,5567,5407,5447,42036,108800.0,16000000.0
2012-07-30,5591,5591,5335,5367,32718,107200.0,16000000.0
2012-07-31,5383,5567,5383,5503,30580,109920.0,16000000.0
2012-08-01,5551,5551,5463,5527,23855,110400.0,16000000.0
2012-08-02,5527,5559,5423,5447,30606,108800.0,16000000.0
2012-08-03,5503,5503,5383,5391,12968,107680.0,16000000.0
2012-08-06,5407,5455,5375,5391,50606,107680.0,16000000.0
2012-08-07,5487,5487,5359,5383,20330,107520.0,16000000.0
2012-08-08,5463,5463,5327,5343,38185,106720.0,16000000.0
2012-08-09,5295,5399,5271,5391,41111,107680.0,16000000.0
2012-08-10,5343,5431,5343,5399,38959,107840.0,16000000.0
2012-08-13,5399,5591,5303,5367,116271,107200.0,16000000.0
2012-08-14,5327,5471,5327,5383,69059,107520.0,16000000.0
2012-08-16,5455,5455,5327,5343,50596,106720.0,16000000.0
2012-08-17,5367,5511,5351,5415,70602,108160.0,16000000.0
2012-08-20,5399,5831,5399,5832,331735,116480.0,16000000.0
2012-08-21,5791,5871,5743,5792,171892,115680.0,16000000.0
2012-08-22,5767,5952,5767,5848,155386,116800.0,16000000.0
2012-08-23,5928,6264,5887,6104,465778,121920.0,16000000.0
2012-08-24,6048,6120,5887,5888,136436,117600.0,16000000.0
2012-08-27,5775,6128,5775,6048,241082,120800.0,16000000.0
2012-08-28,6072,6248,5960,5968,206693,119200.0,16000000.0
2012-08-29,6032,6144,5976,6016,135927,120160.0,16000000.0
2012-08-30,6048,6088,5799,5808,138179,116000.0,16000000.0
2012-08-31,5743,5879,5743,5824,89692,116320.0,16000000.0
2012-09-03,5887,5887,5751,5872,60558,117280.0,16000000.0
2012-09-04,5895,6048,5847,5856,123183,116960.0,16000000.0
2012-09-05,5887,6064,5807,5832,120824,116480.0,16000000.0
2012-09-06,5887,5895,5631,5648,128146,112800.0,16000000.0
2012-09-07,5807,5871,5679,5808,101514,116000.0,16000000.0
2012-09-10,5839,6096,5831,6088,250663,121600.0,16000000.0
2012-09-11,6088,6368,6008,6329,321632,126400.0,16000000.0
2012-09-12,6416,6432,6272,6409,209326,128000.0,16000000.0
2012-09-13,6472,6905,6376,6889,672973,137600.0,16000000.0
2012-09-14,6937,7289,6913,7210,560623,144000.0,16000000.0
2012-09-17,7289,7289,6945,7082,415396,141440.0,16000000.0
2012-09-18,7289,7434,7105,7234,394155,144480.0,16000000.0
2012-09-19,7369,7393,7169,7386,242388,147520.0,16000000.0
2012-09-20,7610,7810,7498,7538,419344,150560.0,16000000.0
2012-09-21,7450,7546,7217,7530,289888,150400.0,16000000.0
2012-09-24,7570,7746,7442,7490,134244,149600.0,16000000.0
2012-09-25,7297,7442,7001,7138,399438,142560.0,16000000.0
2012-09-26,7089,7177,6833,6881,310356,137440.0,16000000.0
2012-09-27,6825,7273,6681,7202,322681,143840.0,16000000.0
2012-09-28,7217,7506,7105,7394,266760,147680.0,16000000.0
2012-10-02,7658,8090,7610,7891,777816,157600.0,16000000.0
2012-10-04,7930,7978,7714,7955,282691,158880.0,16000000.0
2012-10-05,8010,8171,7914,8051,269393,160800.0,16000000.0
2012-10-08,8010,8171,7890,8091,277030,161600.0,16000000.0
2012-10-09,8130,8130,7730,7931,438181,158400.0,16000000.0
2012-10-10,7810,7930,7746,7787,148317,155520.0,16000000.0
2012-10-11,7858,7978,7746,7811,163717,156000.0,16000000.0
2012-10-12,7930,7930,7794,7795,107740,155680.0,16000000.0
2012-10-15,7866,7866,7410,7506,286899,149920.0,16000000.0
2012-10-16,7562,7602,7169,7338,413035,146560.0,16000000.0
2012-10-17,7458,8010,7442,7867,619800,157120.0,16000000.0
2012-10-18,7866,8291,7778,7827,629408,156320.0,16000000.0
2012-10-19,8050,8451,7658,8411,679418,168000.0,16000000.0
2012-10-22,8331,8892,8251,8812,749964,176000.0,16000000.0
2012-10-23,9012,9332,8811,8892,763114,177600.0,16000000.0
2012-10-24,8731,9052,8651,8932,330575,178400.0,16000000.0
2012-10-25,9012,9252,8771,8932,267693,178400.0,16000000.0
2012-10-26,9092,9092,8291,8491,642431,169600.0,16000000.0
2012-10-29,8611,8731,8211,8371,262449,167200.0,16000000.0
2012-10-30,8371,9092,8291,9092,642228,181600.0,16000000.0
2012-10-31,9092,9492,9012,9172,473079,183200.0,16000000.0
2012-11-01,9092,9412,9012,9413,253932,188000.0,16000000.0
2012-11-02,9372,9412,9132,9333,232812,186400.0,16000000.0
2012-11-05,9252,9332,8932,9092,258825,181600.0,16000000.0
2012-11-06,9252,9532,8972,9172,405023,183200.0,16000000.0
2012-11-07,9172,9252,8932,9132,174901,182400.0,16000000.0
2012-11-08,8892,9172,8771,9132,282791,182400.0,16000000.0
2012-11-09,9052,9653,8731,9573,545808,191200.0,16000000.0
2012-11-12,9733,10494,9452,10334,938366,206400.0,16000000.0
2012-11-13,10374,10774,10213,10254,706599,204800.0,16000000.0
2012-11-14,10374,10974,10173,10254,1066274,204800.0,16000000.0
2012-11-15,10253,10774,10053,10254,665632,204800.0,16000000.0
2012-11-16,10213,10734,9773,10534,608176,210400.0,16000000.0
2012-11-19,10654,11135,10414,11135,715469,222400.0,16000000.0
2012-11-20,11375,11375,10814,11015,326632,220000.0,16000000.0
2012-11-21,10934,11695,10894,11656,880728,232800.0,16000000.0
2012-11-22,11695,11896,11535,11856,346670,236800.0,16000000.0
2012-11-23,11936,12136,11695,11816,305993,236000.0,16000000.0
2012-11-26,11896,12176,11615,11656,231583,232800.0,16000000.0
2012-11-27,11615,11815,10974,11736,532001,234400.0,16000000.0
2012-11-28,11495,11815,11415,11656,201460,232800.0,16000000.0
2012-11-29,11695,11976,11575,11776,213361,235200.0,16000000.0
2012-11-30,11735,11815,11255,11375,448129,227200.0,16000000.0
2012-12-03,11375,11615,11175,11215,195511,224000.0,16000000.0
2012-12-04,11335,12376,11335,12337,984577,246400.0,16000000.0
2012-12-05,12216,12256,11815,12096,421530,241600.0,16000000.0
2012-12-06,12176,12336,11255,11496,699350,229600.0,16000000.0
2012-12-07,11455,11775,10614,11375,586149,227200.0,16000000.0
2012-12-10,11415,11495,10854,11375,263038,227200.0,16000000.0
2012-12-11,11215,11335,10854,10975,164325,219200.0,16000000.0
2012-12-12,11014,11135,10694,10855,224393,216800.0,16000000.0
2012-12-13,10934,11215,10774,11015,216481,220000.0,16000000.0
2012-12-14,10974,11535,10974,11415,465368,228000.0,16000000.0
2012-12-17,11495,11655,10934,10935,179907,218400.0,16000000.0
2012-12-18,11014,11215,10374,11135,367108,222400.0,16000000.0
2012-12-20,11335,11335,10414,10534,288918,210400.0,16000000.0
2012-12-21,10534,10854,10133,10815,286988,216000.0,16000000.0
2012-12-24,10894,11054,10654,10815,230907,216000.0,16000000.0
2012-12-26,10734,10934,10574,10735,93089,214400.0,16000000.0
2012-12-27,10654,11535,10614,11496,451831,229600.0,16000000.0
2012-12-28,11535,11775,11415,11576,245507,231200.0,16000000.0
2013-01-02,11735,11896,11375,11696,274039,233600.0,16000000.0
2013-01-03,11815,11856,11415,11455,189621,228800.0,16000000.0
2013-01-04,11415,11735,11415,11455,145966,228800.0,16000000.0
2013-01-07,11575,11735,11135,11335,163595,226400.0,16000000.0
2013-01-08,11255,11976,11215,11856,428818,236800.0,16000000.0
2013-01-09,11856,12016,11655,11776,224002,235200.0,16000000.0
2013-01-10,11896,12136,11775,11816,211043,236000.0,16000000.0
2013-01-11,12016,12216,11775,12096,297355,241600.0,16000000.0
2013-01-14,12176,12416,11455,11455,371393,228800.0,16000000.0
2013-01-15,11615,11775,11415,11656,173676,232800.0,16000000.0
2013-01-16,11575,11775,11415,11496,143579,229600.0,16000000.0
2013-01-17,11495,11695,11215,11375,178707,227200.0,16000000.0
2013-01-18,11455,11495,11014,11215,277548,224000.0,16000000.0
2013-01-21,11295,11495,11094,11496,104133,229600.0,16000000.0
2013-01-22,11495,11976,11455,11576,262533,231200.0,16000000.0
2013-01-23,11695,11936,11655,11696,233391,233600.0,16000000.0
2013-01-24,11815,11815,11455,11736,135094,234400.0,16000000.0
2013-01-25,11856,12096,11375,11616,323453,232000.0,16000000.0
2013-01-28,11535,11615,11175,11415,133503,228000.0,16000000.0
2013-01-29,11455,11856,11455,11656,124918,232800.0,16000000.0
2013-01-30,11655,11735,11495,11496,75398,229600.0,16000000.0
2013-01-31,11415,11896,11415,11896,164691,237600.0,16000000.0
2013-02-01,11775,12176,11615,12096,279106,241600.0,16000000.0
2013-02-04,12176,12456,12056,12136,279436,242400.0,16000000.0
2013-02-05,12056,12176,11615,11696,170565,233600.0,16000000.0
2013-02-06,11815,12817,11815,12737,630435,254400.0,16000000.0
2013-02-07,12777,13057,12456,12737,491162,254400.0,16000000.0
2013-02-08,12617,13057,12536,12978,278265,259200.0,16000000.0
2013-02-12,13057,13177,12576,12737,251507,254400.0,16000000.0
2013-02-13,12697,13057,12576,12978,317476,259200.0,16000000.0
2013-02-14,13057,13578,13057,13498,393446,269600.0,16000000.0
2013-02-15,13618,13778,13378,13578,238289,271200.0,16000000.0
2013-02-18,13458,13938,13458,13939,199716,278400.0,16000000.0
2013-02-19,14099,14259,13898,14259,263519,284800.0,16000000.0
2013-02-20,14259,14379,13858,14219,259303,284000.0,16000000.0
2013-02-21,14179,14539,14099,14139,190209,282400.0,16000000.0
2013-02-22,13898,13938,13338,13819,574253,276000.0,16000000.0
2013-02-25,13978,14219,13538,13699,241768,273600.0,16000000.0
2013-02-26,13738,14099,13498,13979,249951,279200.0,16000000.0
2013-02-27,14139,14379,13818,13859,344742,276800.0,16000000.0
2013-02-28,13978,14419,13658,14339,461749,286400.0,16000000.0
2013-03-04,14179,14980,14139,14740,504974,294400.0,16000000.0
2013-03-05,14820,15020,14699,14820,190362,296000.0,16000000.0
2013-03-06,14900,14900,14058,14139,567750,282400.0,16000000.0
2013-03-07,14099,14259,13498,13859,380346,276800.0,16000000.0
2013-03-08,13978,14579,13858,14540,425748,290400.0,16000000.0
2013-03-11,14539,14659,13978,14379,461208,287200.0,16000000.0
2013-03-12,14419,14499,14219,14259,198766,284800.0,16000000.0
2013-03-13,14299,14619,14018,14580,394703,291200.0,16000000.0
2013-03-14,14539,14860,14339,14620,355780,292000.0,16000000.0
2013-03-15,14739,14779,14299,14419,321618,288000.0,16000000.0
2013-03-18,14219,14739,13498,13618,546051,272000.0,16000000.0
2013-03-19,13738,13858,13338,13739,237802,274400.0,16000000.0
2013-03-20,13778,13938,13338,13498,175248,269600.0,16000000.0
2013-03-21,13618,13818,13338,13498,174003,269600.0,16000000.0
2013-03-22,13418,14058,13338,14019,297029,280000.0,16000000.0
2013-03-25,14058,14179,13658,13779,159248,275200.0,16000000.0
2013-03-26,13818,13858,13498,13618,147597,272000.0,16000000.0
2013-03-27,13738,13738,13378,13498,129847,269600.0,16000000.0
2013-03-28,13658,13898,13538,13859,277516,276800.0,16000000.0
2013-03-29,13858,13938,13658,13899,178145,277600.0,16000000.0
2013-04-01,13898,13898,13578,13578,147020,271200.0,16000000.0
2013-04-02,13578,14539,13538,14460,595297,288800.0,16000000.0
2013-04-03,14579,14820,14419,14700,380430,293600.0,16000000.0
2013-04-04,14579,14739,14058,14740,318505,294400.0,16000000.0
2013-04-05,14820,14900,14179,14259,301186,284800.0,16000000.0
2013-04-08,14139,14579,13618,13618,278821,272000.0,16000000.0
2013-04-09,13538,14179,13458,14099,376019,281600.0,16000000.0
2013-04-10,14058,14058,13618,13899,388965,277600.0,16000000.0
2013-04-11,14179,14259,13858,14219,458530,284000.0,16000000.0
2013-04-12,14099,14459,14058,14179,502967,283200.0,16000000.0
2013-04-15,14459,15741,14459,15581,1020963,311200.0,16000000.0
2013-04-16,15460,16141,15380,16062,572271,320800.0,16000000.0
2013-04-17,16101,16221,15741,16022,293303,320000.0,16000000.0
2013-04-18,15941,16502,15621,16142,337573,322400.0,16000000.0
2013-04-19,16181,16422,15541,16022,416007,320000.0,16000000.0
2013-04-22,16021,16462,15901,16382,233404,327200.0,16000000.0
2013-04-23,16662,17223,16502,16622,579997,332000.0,16000000.0
2013-04-24,16862,17543,16622,17303,439482,345600.0,16000000.0
2013-04-25,17303,17623,17103,17383,371493,347200.0,16000000.0
2013-04-26,17463,18064,17183,18064,499055,360800.0,16000000.0
2013-04-29,18064,19185,18064,19146,541858,382400.0,16000000.0
2013-04-30,19145,19145,18344,18505,632721,369600.0,16000000.0
2013-05-02,18384,18384,17583,17864,572544,356800.0,16000000.0
2013-05-03,18064,18705,17984,18625,468019,372000.0,16000000.0
2013-05-06,18865,18865,18264,18345,307580,366400.0,16000000.0
2013-05-07,18505,18705,18264,18665,296152,372800.0,16000000.0
2013-05-08,18865,18865,17984,18625,333021,372000.0,16000000.0
2013-05-09,18865,19426,18144,18185,698171,363200.0,16000000.0
2013-05-10,18424,20267,18184,19747,1161629,394400.0,16000000.0
2013-05-13,19826,20187,19306,19747,457640,394400.0,16000000.0
2013-05-14,19866,20067,18785,19867,605350,396800.0,16000000.0
2013-05-15,20347,20828,20107,20668,617636,412800.0,16000000.0
2013-05-16,20667,21228,20267,21068,397111,420800.0,16000000.0
2013-05-20,21228,22230,21228,21870,602136,436800.0,16000000.0
2013-05-21,21869,22590,21268,21509,580466,429600.0,16000000.0
2013-05-22,21428,21949,20587,21950,730419,438400.0,16000000.0
2013-05-23,21669,21989,21388,21389,310526,427200.0,16000000.0
2013-05-24,21629,21829,21228,21789,206232,435200.0,16000000.0
2013-05-27,21709,22189,21589,21789,201123,435200.0,16000000.0
2013-05-28,21829,22430,21789,22430,258840,448000.0,16000000.0
2013-05-29,22670,22910,22350,22470,257349,448800.0,16000000.0
2013-05-30,22470,22630,22149,22591,182811,451200.0,16000000.0
2013-05-31,22710,23191,21829,23191,360021,463200.0,16000000.0
2013-06-03,23031,23351,22910,22951,193599,458400.0,16000000.0
2013-06-04,23071,23071,21749,21990,476335,439200.0,16000000.0
2013-06-05,22069,22069,20547,20668,654707,412800.0,16000000.0
2013-06-07,20467,20828,18945,19947,1010586,398400.0,16000000.0
2013-06-10,20187,20667,20067,20267,437806,404800.0,16000000.0
2013-06-11,21108,22790,21068,22190,909450,443200.0,16000000.0
2013-06-12,21869,22670,21789,22230,295285,444000.0,16000000.0
2013-06-13,22430,22710,21348,21629,433987,432000.0,16000000.0
2013-06-14,21989,22310,20788,21229,339919,424000.0,16000000.0
2013-06-17,21148,21428,19987,20988,367399,419200.0,16000000.0
2013-06-18,20988,21629,20507,21469,240621,428800.0,16000000.0
2013-06-19,21749,21869,21228,21389,167457,427200.0,16000000.0
2013-06-20,20627,21388,20467,21189,249753,423200.0,16000000.0
2013-06-21,20627,21589,20147,21589,302804,431200.0,16000000.0
2013-06-24,21629,21669,20427,20428,222695,408000.0,16000000.0
2013-06-25,20227,20547,17984,18385,870309,367200.0,16000000.0
2013-06-26,19306,19826,18785,19386,624427,387200.0,16000000.0
2013-06-27,19987,21509,19987,21469,504873,428800.0,16000000.0
2013-06-28,21709,22069,21228,21830,422479,436000.0,16000000.0
2013-07-01,21789,22149,20988,20988,570498,419200.0,16000000.0
2013-07-02,21028,21228,20467,20948,568276,418400.0,16000000.0
2013-07-03,20988,21469,20267,20267,463191,404800.0,16000000.0
2013-07-04,20267,20467,19225,19827,637982,396000.0,16000000.0
2013-07-05,20107,20427,18745,18946,809647,378400.0,16000000.0
2013-07-08,18905,19145,18264,18545,481847,370400.0,16000000.0
2013-07-09,18945,19185,18585,19186,431892,383200.0,16000000.0
2013-07-10,19105,19306,18264,18385,367492,367200.0,16000000.0
2013-07-11,18785,19746,18705,19747,444594,394400.0,16000000.0
2013-07-12,19946,19987,19306,19627,272530,392000.0,16000000.0
2013-07-15,19626,19706,18985,19226,277841,384000.0,16000000.0
2013-07-16,19426,19987,18905,19867,290624,396800.0,16000000.0
2013-07-17,19946,20868,19706,20748,554266,414400.0,16000000.0
2013-07-18,20868,21068,20507,20628,267069,412000.0,16000000.0
2013-07-19,20788,20788,20067,20227,196750,404000.0,16000000.0
2013-07-22,20227,21469,20227,21389,500483,427200.0,16000000.0
2013-07-23,21428,21549,21148,21509,280338,429600.0,16000000.0
2013-07-24,21388,21949,21148,21629,236083,432000.0,16000000.0
2013-07-25,21549,21869,21228,21830,211366,436000.0,16000000.0
2013-07-26,22069,22310,21308,21389,214133,427200.0,16000000.0
2013-07-29,21428,21629,20948,20988,150001,419200.0,16000000.0
2013-07-30,20908,21669,20868,21389,238320,427200.0,16000000.0
2013-07-31,21669,21669,21348,21509,144825,429600.0,16000000.0
2013-08-01,21589,22109,21148,22030,241084,440000.0,16000000.0
2013-08-02,22109,22470,21989,22070,220955,440800.0,16000000.0
