엘아이에스(138690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-12,6970,6970,6720,6840,24048,49248.0,7200000.0
2013-02-13,6900,6900,6700,6890,29894,49608.0,7200000.0
2013-02-14,6930,6930,6740,6770,27310,48744.0,7200000.0
2013-02-15,6780,6840,6680,6680,24448,48096.0,7200000.0
2013-02-18,6700,7110,6670,7090,61862,51048.0,7200000.0
2013-02-19,6950,7120,6900,6990,30507,50328.0,7200000.0
2013-02-20,7000,7160,6800,7140,23675,51408.0,7200000.0
2013-02-21,7170,7750,7100,7650,200383,55080.0,7200000.0
2013-02-22,7570,7740,7530,7610,72692,54792.0,7200000.0
2013-02-25,7520,7800,7410,7410,38455,53352.0,7200000.0
2013-02-26,7310,7580,7310,7360,46950,52992.0,7200000.0
2013-02-27,7410,7550,7350,7500,34491,54000.0,7200000.0
2013-02-28,7500,7550,7360,7510,23415,54072.0,7200000.0
2013-03-04,7430,7940,7430,7850,119767,56520.0,7200000.0
2013-03-05,7900,7910,7670,7860,52966,56592.0,7200000.0
2013-03-06,7880,8810,7870,8770,300816,63144.0,7200000.0
2013-03-07,8930,9650,8930,9270,461534,66744.0,7200000.0
2013-03-08,9270,10650,9200,10650,500637,76680.0,7200000.0
2013-03-11,10700,10950,10400,10750,385633,77400.0,7200000.0
2013-03-12,10800,12150,10800,11750,436868,84600.0,7200000.0
2013-03-13,11600,12300,11000,11800,297721,84960.0,7200000.0
2013-03-14,12000,12450,11600,11700,114669,84240.0,7200000.0
2013-03-15,12100,12600,11300,11400,193552,82080.0,7200000.0
2013-03-18,11800,11950,11300,11400,110502,82080.0,7200000.0
2013-03-19,11750,12250,11400,11800,133259,84960.0,7200000.0
2013-03-20,11700,12050,11400,11500,78261,82800.0,7200000.0
2013-03-21,11800,11850,11450,11550,71626,83160.0,7200000.0
2013-03-22,11700,12950,11550,12450,221585,89640.0,7200000.0
2013-03-25,12450,12950,12400,12400,89175,89280.0,7200000.0
2013-03-26,12400,12700,11550,11550,147833,83160.0,7200000.0
2013-03-27,11600,11700,10700,11100,249390,79920.0,7200000.0
2013-03-28,11250,12750,11150,12750,328950,91800.0,7200000.0
2013-03-29,13200,14350,10850,10850,1710447,78120.0,7200000.0
2013-04-01,11000,11350,10700,10700,326597,77040.0,7200000.0
2013-04-02,10850,10850,9440,9540,701125,68688.0,7200000.0
2013-04-03,9690,9940,9450,9600,184879,69120.0,7200000.0
2013-04-04,9510,9630,9060,9450,133083,68040.0,7200000.0
2013-04-05,9450,9710,9350,9400,106231,67680.0,7200000.0
2013-04-08,9400,10100,9010,9550,432804,68760.0,7200000.0
2013-04-09,9360,9580,8800,9000,152018,64800.0,7200000.0
2013-04-10,9060,9910,9060,9600,278084,69120.0,7200000.0
2013-04-11,9700,10300,9700,9950,240059,71640.0,7200000.0
2013-04-12,10150,10300,9890,9900,141490,71280.0,7200000.0
2013-04-15,9920,10150,9840,10000,101043,72000.0,7200000.0
2013-04-16,9750,10050,9710,9930,93435,71496.0,7200000.0
2013-04-17,9850,10450,9840,10150,214159,73080.0,7200000.0
2013-04-18,10150,11450,10000,10900,399534,78480.0,7200000.0
2013-04-19,10800,11450,10650,10700,142846,77040.0,7200000.0
2013-04-22,10850,11200,10600,10700,101417,77040.0,7200000.0
2013-04-23,10700,11400,10650,11000,167784,79200.0,7200000.0
2013-04-24,11350,11400,11000,11050,96316,79560.0,7200000.0
2013-04-25,11050,11450,10850,10850,88545,78120.0,7200000.0
2013-04-26,10950,11100,10450,10600,106714,76320.0,7200000.0
2013-04-29,10800,11500,10750,11250,153296,81000.0,7200000.0
2013-04-30,11450,11450,10900,10900,115887,78480.0,7200000.0
2013-05-02,11100,11150,10700,10900,57250,78480.0,7200000.0
2013-05-03,11050,11750,10900,11550,160267,83160.0,7200000.0
2013-05-06,11550,11750,11350,11500,63691,82800.0,7200000.0
2013-05-07,11600,11650,11000,11150,93996,80280.0,7200000.0
2013-05-08,11200,11300,10950,11050,122684,79560.0,7200000.0
2013-05-09,11200,11250,10900,11000,92729,79200.0,7200000.0
2013-05-10,11050,11150,10150,10350,179570,74520.0,7200000.0
2013-05-13,10350,10650,10200,10300,50441,74160.0,7200000.0
2013-05-14,10400,10500,9970,10200,72249,73440.0,7200000.0
2013-05-15,10200,10350,9990,10200,51431,73440.0,7200000.0
2013-05-16,10200,10350,10050,10250,43000,73800.0,7200000.0
2013-05-20,10300,11100,10250,10900,125767,78480.0,7200000.0
2013-05-21,10850,11300,10800,11050,96503,79560.0,7200000.0
2013-05-22,11100,11600,10950,11300,141646,81360.0,7200000.0
2013-05-23,11300,11800,11050,11400,138320,82080.0,7200000.0
2013-05-24,11400,11600,11100,11350,61192,81720.0,7200000.0
2013-05-27,11550,11600,11200,11200,59660,80640.0,7200000.0
2013-05-28,11350,12200,11300,12100,204955,87120.0,7200000.0
2013-05-29,12200,12400,11850,12300,127950,88560.0,7200000.0
2013-05-30,12350,12450,11800,12000,80932,86400.0,7200000.0
2013-05-31,12000,12150,11850,11900,52610,85680.0,7200000.0
2013-06-03,11900,12300,11800,11800,138218,84960.0,7200000.0
2013-06-04,11850,12000,11300,11700,69928,84240.0,7200000.0
2013-06-05,11850,11850,11300,11350,44766,81720.0,7200000.0
2013-06-07,11200,11550,10550,11150,52488,80280.0,7200000.0
2013-06-10,11150,11550,10850,11400,35865,82080.0,7200000.0
2013-06-11,11500,11700,11100,11450,42382,82440.0,7200000.0
2013-06-12,11450,11850,11100,11250,58176,81000.0,7200000.0
2013-06-13,11150,11400,11050,11250,17640,81000.0,7200000.0
2013-06-14,11200,11350,10400,10900,76511,78480.0,7200000.0
2013-06-17,11050,11100,10250,10700,39494,77040.0,7200000.0
2013-06-18,10800,11150,10400,11150,68866,80280.0,7200000.0
2013-06-19,11200,11250,10900,11050,16413,79560.0,7200000.0
2013-06-20,10750,10950,10500,10800,34741,77760.0,7200000.0
2013-06-21,10500,10850,10100,10300,76030,74160.0,7200000.0
2013-06-24,10050,10300,9960,9960,40826,71712.0,7200000.0
2013-06-25,9770,10000,9340,9420,79270,67824.0,7200000.0
2013-06-26,9520,9870,9520,9770,31855,70344.0,7200000.0
2013-06-27,9820,10650,9820,10400,41193,74880.0,7200000.0
2013-06-28,10700,10800,10550,10700,24313,77040.0,7200000.0
2013-07-01,10550,11000,10400,10400,34522,74880.0,7200000.0
2013-07-02,10600,10800,10300,10800,13176,77760.0,7200000.0
2013-07-03,10750,10850,10550,10800,15932,77760.0,7200000.0
2013-07-04,10800,10800,10350,10450,14562,75240.0,7200000.0
2013-07-05,10600,10950,10550,10600,10992,76320.0,7200000.0
2013-07-08,10600,10650,10400,10400,11210,74880.0,7200000.0
2013-07-09,10350,10650,10250,10600,12519,76320.0,7200000.0
2013-07-10,10750,10750,10450,10550,10818,75960.0,7200000.0
2013-07-11,10550,10800,10550,10650,17470,76680.0,7200000.0
2013-07-12,10500,10750,10450,10700,9505,77040.0,7200000.0
2013-07-15,10700,10700,10350,10650,12068,76680.0,7200000.0
2013-07-16,10700,10700,10300,10450,19674,75240.0,7200000.0
2013-07-17,10650,10650,10050,10350,25376,74520.0,7200000.0
2013-07-18,10250,10500,10150,10400,20840,74880.0,7200000.0
2013-07-19,10600,10600,10200,10350,15705,74520.0,7200000.0
2013-07-22,10400,10450,10000,10350,35408,74520.0,7200000.0
2013-07-23,10200,10400,10100,10350,36337,74520.0,7200000.0
2013-07-24,10500,10500,10150,10250,16601,73800.0,7200000.0
2013-07-25,10250,10450,10150,10350,12546,74520.0,7200000.0
2013-07-26,10450,10550,10200,10550,21176,75960.0,7200000.0
2013-07-29,10650,10700,10300,10400,5160,74880.0,7200000.0
2013-07-30,10300,10450,10150,10150,13834,73080.0,7200000.0
2013-07-31,10150,10450,10050,10450,26319,75240.0,7200000.0
2013-08-01,10450,10450,10150,10200,21953,73440.0,7200000.0
2013-08-02,10400,10400,10100,10300,20640,74160.0,7200000.0
2013-08-05,10150,10300,10050,10150,18702,73080.0,7200000.0
2013-08-06,10100,10250,10050,10100,15387,72720.0,7200000.0
2013-08-07,10100,10100,9810,9900,28914,71280.0,7200000.0
2013-08-08,9810,9930,9810,9910,13147,71352.0,7200000.0
2013-08-09,9990,10450,9920,10350,30653,74520.0,7200000.0
2013-08-12,10500,10500,10200,10350,11865,74520.0,7200000.0
2013-08-13,10350,10400,10150,10350,5528,74520.0,7200000.0
2013-08-14,10350,10400,10200,10350,13835,74520.0,7200000.0
2013-08-16,10350,10350,10050,10300,10345,74160.0,7200000.0
2013-08-19,10150,10300,10000,10150,11537,73080.0,7200000.0
2013-08-20,9900,10050,9900,9950,20275,71640.0,7200000.0
2013-08-21,9790,9900,9610,9780,25673,70416.0,7200000.0
2013-08-22,9310,10050,9310,9830,9850,70776.0,7200000.0
2013-08-23,10000,10000,9090,9750,8763,70200.0,7200000.0
2013-08-26,9990,9990,9500,9590,10013,69048.0,7200000.0
2013-08-27,9350,9590,9330,9580,23613,68976.0,7200000.0
2013-08-28,9500,9500,9280,9410,18229,67752.0,7200000.0
2013-08-29,9500,9940,9500,9800,27760,70560.0,7200000.0
2013-08-30,9710,10700,9710,10400,106023,74880.0,7200000.0
2013-09-02,10500,10500,9910,10300,30653,74160.0,7200000.0
2013-09-03,10400,10400,9970,10000,26801,72000.0,7200000.0
2013-09-04,10150,10400,10000,10400,29310,74880.0,7200000.0
2013-09-05,10500,10500,10200,10350,9647,74520.0,7200000.0
2013-09-06,10300,10350,9880,9900,57723,71280.0,7200000.0
2013-09-09,9990,10050,9800,9900,15787,71280.0,7200000.0
2013-09-10,9860,10500,9860,10200,31566,73440.0,7200000.0
2013-09-11,10200,10400,9990,9990,12833,71928.0,7200000.0
2013-09-12,9990,10100,9850,9900,16466,71280.0,7200000.0
2013-09-13,9900,10050,9770,9900,19936,71280.0,7200000.0
2013-09-16,10050,10050,9830,9900,13818,71280.0,7200000.0
2013-09-17,9780,9950,9660,9890,2513,71208.0,7200000.0
2013-09-23,9830,9930,9780,9850,22319,70920.0,7200000.0
2013-09-24,9800,9890,9600,9710,16755,69912.0,7200000.0
2013-09-25,9640,9780,9530,9530,21776,68616.0,7200000.0
2013-09-26,9500,9670,9440,9500,19272,68400.0,7200000.0
2013-09-27,9500,9700,9450,9650,8756,69480.0,7200000.0
2013-09-30,9790,9800,9550,9760,5262,70272.0,7200000.0
2013-10-01,9550,9900,9520,9520,8156,68544.0,7200000.0
2013-10-02,9560,9770,9490,9520,12273,68544.0,7200000.0
2013-10-04,9510,9640,9390,9530,12554,68616.0,7200000.0
2013-10-07,9400,9850,9400,9730,13071,70056.0,7200000.0
2013-10-08,9950,9950,9660,9730,14330,70056.0,7200000.0
2013-10-10,9750,9900,9510,9680,26939,69696.0,7200000.0
2013-10-11,9780,9780,9600,9650,15987,69480.0,7200000.0
2013-10-14,9520,9680,9500,9500,5998,68400.0,7200000.0
2013-10-15,9550,9620,9210,9270,24783,66744.0,7200000.0
2013-10-16,9480,9480,9190,9300,11982,66960.0,7200000.0
2013-10-17,9350,9350,9020,9240,15088,66528.0,7200000.0
2013-10-18,9240,9260,8990,9090,13180,65448.0,7200000.0
2013-10-21,9060,9430,8800,9040,13074,65088.0,7200000.0
2013-10-22,9100,9250,8840,8970,10945,64584.0,7200000.0
2013-10-23,9010,9010,8890,8900,14714,64080.0,7200000.0
2013-10-24,8710,8950,8710,8760,19324,63072.0,7200000.0
2013-10-25,8760,8900,8560,8560,24820,61632.0,7200000.0
2013-10-28,8560,8660,8400,8620,14599,62064.0,7200000.0
2013-10-29,8550,8740,8490,8640,15030,62208.0,7200000.0
2013-10-30,8540,8650,8490,8510,14501,61272.0,7200000.0
2013-10-31,8510,8720,8400,8510,17248,61272.0,7200000.0
2013-11-01,8500,8600,8400,8430,19717,60696.0,7200000.0
2013-11-04,8430,8510,8300,8300,9994,59760.0,7200000.0
2013-11-05,8300,8370,8160,8250,11289,59400.0,7200000.0
2013-11-06,8250,8250,7810,8060,24361,58032.0,7200000.0
2013-11-07,8100,8120,7730,7880,13891,56736.0,7200000.0
2013-11-08,7850,8240,7850,7920,13607,57024.0,7200000.0
2013-11-11,8100,8100,7580,7740,6772,55728.0,7200000.0
2013-11-12,7800,7990,7640,7850,9484,56520.0,7200000.0
2013-11-13,8080,8080,7740,7880,6269,56736.0,7200000.0
2013-11-14,7700,8100,7600,8000,8699,57600.0,7200000.0
2013-11-15,8100,8100,7860,8000,15111,57600.0,7200000.0
2013-11-18,8000,8070,7950,7970,2281,57384.0,7200000.0
2013-11-19,8000,8010,7760,7880,3735,56736.0,7200000.0
2013-11-20,7960,7960,7680,7810,17468,56232.0,7200000.0
2013-11-21,7810,7810,7600,7730,5301,55656.0,7200000.0
2013-11-22,7700,7800,7450,7600,13266,54720.0,7200000.0
2013-11-25,7400,7630,7000,7610,22351,54792.0,7200000.0
2013-11-26,7640,8750,7640,8750,147758,63000.0,7200000.0
2013-11-27,8800,9420,8750,8950,86325,64440.0,7200000.0
2013-11-28,9000,9050,8760,8950,34955,64440.0,7200000.0
2013-11-29,8950,9300,8950,9170,52900,66024.0,7200000.0
2013-12-02,9170,9550,9100,9210,45314,66312.0,7200000.0
2013-12-03,9210,9530,9150,9530,35376,68616.0,7200000.0
2013-12-04,9440,9650,9170,9500,52986,68400.0,7200000.0
2013-12-05,9700,9700,9280,9280,14091,66816.0,7200000.0
2013-12-06,9280,9400,8100,9350,36465,67320.0,7200000.0
2013-12-09,9350,9500,9200,9200,21543,66240.0,7200000.0
2013-12-10,9460,9460,8950,9230,9630,66456.0,7200000.0
2013-12-11,9290,9290,9010,9220,18348,66384.0,7200000.0
2013-12-12,9100,9500,9100,9500,30817,68400.0,7200000.0
2013-12-13,9300,9960,9300,9700,49034,69840.0,7200000.0
2013-12-16,9610,10000,9540,9600,32921,69120.0,7200000.0
2013-12-17,9310,9790,9180,9500,17341,68400.0,7200000.0
2013-12-18,9400,9540,9250,9350,35323,67320.0,7200000.0
2013-12-19,9350,9470,9130,9340,59132,69259.0,7415298.0
2013-12-20,9470,9470,8980,9170,20734,67998.0,7415298.0
2013-12-23,9120,9190,7800,7800,88933,57839.0,7415298.0
2013-12-24,7790,8440,7500,8210,113128,60880.0,7415298.0
2013-12-26,8250,8410,7990,8290,44429,61473.0,7415298.0
2013-12-27,8390,8390,7800,8000,25691,59322.0,7415298.0
2013-12-30,7910,8100,7840,7880,8017,58433.0,7415298.0
2014-01-02,7860,7950,7770,7790,12766,57765.0,7415298.0
2014-01-03,7790,7960,7600,7860,30641,58284.0,7415298.0
2014-01-06,7810,8000,7750,7870,7988,58358.0,7415298.0
2014-01-07,7800,8000,7800,7900,8497,58581.0,7415298.0
2014-01-08,7980,8000,7790,7960,15044,59026.0,7415298.0
2014-01-09,7960,8020,7800,7960,11790,59026.0,7415298.0
2014-01-10,8060,8110,7960,7960,15159,59026.0,7415298.0
2014-01-13,7980,8170,7950,7970,8887,59100.0,7415298.0
2014-01-14,7970,8050,7920,7970,15106,59100.0,7415298.0
2014-01-15,7900,8080,7870,8000,10206,59322.0,7415298.0
2014-01-16,8000,8100,7990,8040,3357,59619.0,7415298.0
2014-01-17,8040,8050,7960,7960,11484,59026.0,7415298.0
2014-01-20,8060,8060,7820,7910,10837,58655.0,7415298.0
2014-01-21,7950,8000,7880,7950,8758,58952.0,7415298.0
2014-01-22,7990,8000,7850,7950,21830,58952.0,7415298.0
2014-01-23,8000,8090,7900,7960,32407,59026.0,7415298.0
2014-01-24,7960,8030,7790,7890,28790,58507.0,7415298.0
2014-01-27,7730,7790,7320,7740,11664,57394.0,7415298.0
2014-01-28,7800,7800,7210,7690,14783,57024.0,7415298.0
2014-01-29,7610,7690,7370,7400,42178,54873.0,7415298.0
2014-02-03,7130,7460,7130,7450,5932,55244.0,7415298.0
2014-02-04,7450,7480,7170,7210,19640,53464.0,7415298.0
2014-02-05,7470,7470,7210,7290,5967,54058.0,7415298.0
2014-02-06,7290,7490,7240,7440,23983,55170.0,7415298.0
2014-02-07,7500,7500,7360,7480,11137,55466.0,7415298.0
2014-02-10,7470,7470,7200,7470,8397,55392.0,7415298.0
2014-02-11,7450,7460,7140,7300,22396,54132.0,7415298.0
2014-02-12,7410,7410,7060,7250,16228,53761.0,7415298.0
2014-02-13,7250,7250,7050,7200,8310,53390.0,7415298.0
2014-02-14,7150,7200,7110,7190,5372,53316.0,7415298.0
2014-02-17,7240,7240,7040,7160,13551,53094.0,7415298.0
2014-02-18,7070,7250,7050,7200,15092,53390.0,7415298.0
2014-02-19,7230,7230,7070,7070,11221,52426.0,7415298.0
2014-02-20,7040,7220,7040,7220,16591,53538.0,7415298.0
2014-02-21,7220,7800,7060,7680,85873,56949.0,7415298.0
2014-02-24,7900,7900,7600,7650,27853,56727.0,7415298.0
2014-02-25,7900,7900,7400,7510,27175,55689.0,7415298.0
2014-02-26,7590,7590,7390,7390,13331,54799.0,7415298.0
2014-02-27,7290,7440,7200,7400,12951,54873.0,7415298.0
2014-02-28,7410,7670,7300,7420,6382,55022.0,7415298.0
2014-03-03,7400,7420,7160,7160,6471,53094.0,7415298.0
2014-03-04,7500,7500,7160,7270,3884,53909.0,7415298.0
2014-03-05,7300,7440,7170,7170,5887,53168.0,7415298.0
2014-03-06,7170,7390,7170,7200,5437,53390.0,7415298.0
2014-03-07,7170,7500,7150,7180,16442,53242.0,7415298.0
2014-03-10,7480,7480,7170,7210,5780,53464.0,7415298.0
2014-03-11,7200,7330,7060,7210,7914,53464.0,7415298.0
2014-03-12,7130,7360,7070,7230,45614,53613.0,7415298.0
2014-03-13,7200,7810,7120,7600,45300,56356.0,7415298.0
2014-03-14,7600,7780,7470,7700,25115,57098.0,7415298.0
2014-03-17,7850,7850,7600,7700,14647,57098.0,7415298.0
2014-03-18,7700,7850,7700,7840,21519,58136.0,7415298.0
2014-03-19,7840,7840,7700,7700,3401,57098.0,7415298.0
2014-03-20,7700,7920,7650,7800,27838,57839.0,7415298.0
2014-03-21,7810,7940,7660,7660,13160,56801.0,7415298.0
2014-03-24,7750,7750,7380,7600,14267,56356.0,7415298.0
2014-03-25,7610,7690,7420,7450,11292,55244.0,7415298.0
2014-03-26,7790,7790,7200,7290,33517,54058.0,7415298.0
2014-03-27,7260,7360,7100,7320,20524,54280.0,7415298.0
2014-03-28,7500,7540,7330,7340,13851,54428.0,7415298.0
2014-03-31,7280,7590,7210,7330,14146,54354.0,7415298.0
2014-04-01,7220,7360,7220,7280,7725,53983.0,7415298.0
2014-04-02,7280,7490,7280,7350,10813,54502.0,7415298.0
2014-04-03,7350,7450,7330,7340,7477,54428.0,7415298.0
2014-04-04,7360,7540,7300,7340,4744,54428.0,7415298.0
2014-04-07,7250,7460,7210,7340,18765,54428.0,7415298.0
2014-04-08,7340,7450,7200,7300,7454,54132.0,7415298.0
2014-04-09,7300,7330,7220,7270,7524,53909.0,7415298.0
2014-04-10,7270,7270,7190,7240,9789,53687.0,7415298.0
2014-04-11,7240,7370,7220,7220,17190,53538.0,7415298.0
2014-04-14,7220,7220,7110,7140,15043,52945.0,7415298.0
2014-04-15,7150,7290,7120,7130,15579,52871.0,7415298.0
2014-04-16,7130,7240,7040,7150,44058,53019.0,7415298.0
2014-04-17,7150,7280,7150,7180,7492,53242.0,7415298.0
2014-04-18,7150,7270,7150,7250,12906,53761.0,7415298.0
2014-04-21,7250,7330,7180,7240,14734,53687.0,7415298.0
2014-04-22,7210,7440,7210,7410,11254,54947.0,7415298.0
2014-04-23,7410,7410,7150,7180,23301,53242.0,7415298.0
2014-04-24,7180,7250,7140,7200,5773,53390.0,7415298.0
2014-04-25,7200,7230,7130,7140,12292,52945.0,7415298.0
2014-04-28,7130,7230,7100,7180,8066,53242.0,7415298.0
2014-04-29,7250,7250,7130,7130,10484,52871.0,7415298.0
2014-04-30,7120,7230,7110,7110,7522,52723.0,7415298.0
2014-05-02,7120,7270,7040,7200,7660,53390.0,7415298.0
2014-05-07,7300,7300,7060,7170,13487,53168.0,7415298.0
2014-05-08,7060,7140,7040,7140,7887,52945.0,7415298.0
2014-05-09,7070,7200,7000,7080,22234,52500.0,7415298.0
2014-05-12,7100,7100,6880,6900,10123,51166.0,7415298.0
2014-05-13,6910,7020,6880,6880,7131,51017.0,7415298.0
2014-05-14,7000,7000,6510,6880,13622,51017.0,7415298.0
2014-05-15,6800,7050,6800,6900,8904,51166.0,7415298.0
2014-05-16,6900,6990,6700,6940,7086,51462.0,7415298.0
2014-05-19,6900,7000,6810,6950,10714,51536.0,7415298.0
2014-05-20,6900,6930,6690,6770,12007,50202.0,7415298.0
2014-05-21,6770,6770,6500,6770,18440,50202.0,7415298.0
2014-05-22,6760,6760,6500,6700,11468,49682.0,7415298.0
2014-05-23,6750,6750,6550,6680,6753,49534.0,7415298.0
2014-05-26,6540,6700,6520,6520,8590,48348.0,7415298.0
2014-05-27,6690,6690,6480,6580,3685,48793.0,7415298.0
2014-05-28,6500,6580,6490,6540,9106,48496.0,7415298.0
2014-05-29,6570,6640,6400,6510,9070,48274.0,7415298.0
2014-05-30,6390,6740,6390,6400,24222,47458.0,7415298.0
2014-06-02,6310,6690,6210,6330,28986,46939.0,7415298.0
2014-06-03,6110,6380,5900,6100,25727,45233.0,7415298.0
2014-06-05,5910,6250,5740,6250,39376,46346.0,7415298.0
2014-06-09,6240,6250,6060,6170,7604,45752.0,7415298.0
2014-06-10,6170,6170,6000,6110,7987,45307.0,7415298.0
2014-06-11,6650,6650,6090,6140,10353,45530.0,7415298.0
2014-06-12,6350,6350,6080,6230,3467,46197.0,7415298.0
2014-06-13,6150,6230,5710,6170,10730,45752.0,7415298.0
2014-06-16,6200,6200,5850,6030,1307,44714.0,7415298.0
2014-06-17,6060,6650,6030,6480,42199,48051.0,7415298.0
2014-06-18,6550,6790,6210,6740,32071,49979.0,7415298.0
2014-06-19,6760,7190,6760,7090,47165,52574.0,7415298.0
2014-06-20,7100,7180,6910,7070,178414,52426.0,7415298.0
2014-06-23,7020,7100,6850,6970,23000,51685.0,7415298.0
2014-06-24,7250,7440,6760,7400,36290,54873.0,7415298.0
2014-06-25,7300,7820,7280,7750,50303,57469.0,7415298.0
2014-06-26,7790,7880,7570,7840,28947,58136.0,7415298.0
2014-06-27,7760,7930,7700,7800,10431,57839.0,7415298.0
2014-06-30,7790,7790,7300,7300,11350,54132.0,7415298.0
2014-07-01,7300,7440,7170,7200,7606,53390.0,7415298.0
2014-07-02,7200,7500,7200,7300,12593,54132.0,7415298.0
2014-07-03,7270,7350,7200,7250,8645,53761.0,7415298.0
2014-07-04,7260,7700,7250,7690,25206,57024.0,7415298.0
2014-07-07,7870,7990,7700,7890,60977,58507.0,7415298.0
2014-07-08,7890,8350,7890,8180,87586,60657.0,7415298.0
2014-07-09,8110,8400,8030,8400,64908,62289.0,7415298.0
2014-07-10,8580,8580,8210,8500,50527,63030.0,7415298.0
2014-07-11,8460,8790,8400,8790,49368,65180.0,7415298.0
2014-07-14,8790,8940,8450,8910,58577,66070.0,7415298.0
2014-07-15,8900,8980,8590,8590,63714,63697.0,7415298.0
2014-07-16,8480,8990,8120,8520,104155,63178.0,7415298.0
2014-07-17,8690,8690,8330,8360,27387,61992.0,7415298.0
2014-07-18,8310,8450,8180,8360,16572,61992.0,7415298.0
2014-07-21,8360,8480,8100,8290,174803,61473.0,7415298.0
2014-07-22,8290,8300,7880,7970,83441,59100.0,7415298.0
2014-07-23,7920,7960,7290,7800,114170,57839.0,7415298.0
2014-07-24,7720,8280,7630,7870,52118,58358.0,7415298.0
2014-07-25,7730,8100,7700,7860,22319,58284.0,7415298.0
2014-07-28,7900,8150,7850,8120,48361,60212.0,7415298.0
2014-07-29,8120,8150,7900,8120,26652,60212.0,7415298.0
2014-07-30,8170,8200,7900,8200,22805,60805.0,7415298.0
2014-07-31,8290,8290,8000,8180,24021,60657.0,7415298.0
2014-08-01,8180,8260,7800,7900,16039,58581.0,7415298.0
2014-08-04,7740,8520,7740,8490,53899,62956.0,7415298.0
2014-08-05,8500,8730,8470,8470,52323,62808.0,7415298.0
2014-08-06,8470,9000,8470,8500,116638,63030.0,7415298.0
2014-08-07,8540,8680,8350,8420,6096,62437.0,7415298.0
2014-08-08,8500,8500,8110,8390,19853,62214.0,7415298.0
2014-08-11,8400,8490,8250,8280,6715,61399.0,7415298.0
2014-08-12,8200,8390,7600,7600,32919,56356.0,7415298.0
2014-08-13,7450,7800,7450,7650,6864,56727.0,7415298.0
2014-08-14,7550,8160,7200,8150,23271,60435.0,7415298.0
2014-08-18,8000,8260,8000,8260,26355,61250.0,7415298.0
2014-08-19,8260,8380,8020,8100,54221,60064.0,7415298.0
2014-08-20,7930,8250,7800,8090,17510,59990.0,7415298.0
2014-08-21,7970,8120,7810,7810,11312,57913.0,7415298.0
2014-08-22,7720,8050,7720,7890,6518,58507.0,7415298.0
2014-08-25,7760,8040,7590,7700,18798,57098.0,7415298.0
2014-08-26,7700,7910,7700,7780,30675,57691.0,7415298.0
2014-08-27,8030,8030,7620,7870,27428,58358.0,7415298.0
2014-08-28,8140,8140,7640,7730,17203,57320.0,7415298.0
2014-08-29,7740,7760,7400,7730,13503,57320.0,7415298.0
2014-09-01,6580,8050,6580,7900,30080,58581.0,7415298.0
2014-09-02,7900,8000,7600,7600,49950,56356.0,7415298.0
2014-09-03,7540,7740,7070,7400,35924,54873.0,7415298.0
2014-09-04,7550,7550,7310,7450,16059,55244.0,7415298.0
2014-09-05,7590,7590,7120,7400,12142,54873.0,7415298.0
2014-09-11,7700,7700,7190,7260,12572,53835.0,7415298.0
2014-09-12,7280,7280,7070,7190,25018,53316.0,7415298.0
2014-09-15,7210,7210,7080,7190,15198,53316.0,7415298.0
2014-09-16,7150,7180,6880,7150,20118,53019.0,7415298.0
2014-09-17,7150,7150,6820,7060,25077,52352.0,7415298.0
2014-09-18,7150,7150,6850,6980,15142,51759.0,7415298.0
2014-09-19,7000,7000,6600,6980,42630,51759.0,7415298.0
2014-09-22,6740,7000,6740,6970,13085,51685.0,7415298.0
2014-09-23,7140,7140,6750,6970,20333,51685.0,7415298.0
2014-09-24,6990,7000,6860,6950,10204,51536.0,7415298.0
2014-09-25,6910,7000,6800,6950,14017,51536.0,7415298.0
2014-09-26,6870,6990,6690,6690,13749,49608.0,7415298.0
2014-09-29,6690,6860,6590,6590,19331,48867.0,7415298.0
2014-09-30,6510,6680,6200,6590,28092,48867.0,7415298.0
2014-10-01,7300,7570,7000,7250,366108,53761.0,7415298.0
2014-10-02,7050,7120,6650,7000,72476,51907.0,7415298.0
2014-10-06,6930,7050,6740,6750,27465,50053.0,7415298.0
2014-10-07,6750,6950,6610,6800,20737,50424.0,7415298.0
2014-10-08,6620,6940,6600,6940,11852,51462.0,7415298.0
2014-10-10,6940,6990,6800,6970,8332,51685.0,7415298.0
2014-10-13,6970,7100,6770,6850,17984,50795.0,7415298.0
2014-10-14,6450,6900,6450,6900,18828,51166.0,7415298.0
2014-10-15,7000,7000,6700,6850,7042,50795.0,7415298.0
2014-10-16,7100,7100,6450,6620,34620,49089.0,7415298.0
2014-10-17,6680,6680,6450,6600,22244,48941.0,7415298.0
2014-10-20,6480,6760,6400,6500,26475,48199.0,7415298.0
2014-10-21,6240,6500,6000,6500,77459,48199.0,7415298.0
2014-10-22,6690,6690,6260,6470,14097,47977.0,7415298.0
