파버나인(177830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-10,5760,5760,5520,5610,71424,60090.0,10711272.0
2018-01-11,5660,5740,5560,5680,40810,60840.0,10711272.0
2018-01-12,5680,5730,5420,5500,95900,58912.0,10711272.0
2018-01-15,5460,5650,5460,5490,75760,58805.0,10711272.0
2018-01-16,5540,5580,5350,5550,52642,59448.0,10711272.0
2018-01-17,5550,5550,5360,5440,65064,58269.0,10711272.0
2018-01-18,5440,5500,5390,5480,29521,58698.0,10711272.0
2018-01-19,5480,5500,5200,5330,113515,57091.0,10711272.0
2018-01-22,5330,5330,5150,5200,81616,55699.0,10711272.0
2018-01-23,5170,5260,5170,5230,41663,56020.0,10711272.0
2018-01-24,5190,5460,5150,5390,95719,57734.0,10711272.0
2018-01-25,5380,5470,5330,5470,55174,58591.0,10711272.0
2018-01-26,5520,5520,5380,5500,45844,58912.0,10711272.0
2018-01-29,5500,5650,5460,5600,103314,59983.0,10711272.0
2018-01-30,5590,5590,5400,5500,75684,58912.0,10711272.0
2018-01-31,5490,5540,5370,5430,27481,58162.0,10711272.0
2018-02-01,5430,5480,5350,5460,40825,58484.0,10711272.0
2018-02-02,5470,5500,5300,5410,40129,57948.0,10711272.0
2018-02-05,5280,5300,5020,5030,90919,53878.0,10711272.0
2018-02-06,4705,4935,4620,4700,218684,50343.0,10711272.0
2018-02-07,4850,4850,4530,4560,135972,48843.0,10711272.0
2018-02-08,4570,4700,4560,4700,47721,50343.0,10711272.0
2018-02-09,4680,4680,4480,4600,47118,49272.0,10711272.0
2018-02-12,4600,4675,4555,4645,15853,49754.0,10711272.0
2018-02-13,4645,4760,4555,4650,24354,49807.0,10711272.0
2018-02-14,4700,4700,4570,4630,24989,49593.0,10711272.0
2018-02-19,4700,4700,4580,4650,9647,49807.0,10711272.0
2018-02-20,4690,4690,4580,4590,42794,49165.0,10711272.0
2018-02-21,4600,4700,4590,4660,22243,49915.0,10711272.0
2018-02-22,4660,4660,4545,4545,27218,48683.0,10711272.0
2018-02-23,4545,4620,4520,4600,21480,49272.0,10711272.0
2018-02-26,4600,4650,4545,4575,9908,49004.0,10711272.0
2018-02-27,4575,4575,4450,4465,29373,47826.0,10711272.0
2018-02-28,4455,4500,4405,4500,35155,48201.0,10711272.0
2018-03-02,4455,4480,4360,4465,40346,47826.0,10711272.0
2018-03-05,4425,4490,4365,4460,28344,47772.0,10711272.0
2018-03-06,4460,4490,4330,4490,41649,48094.0,10711272.0
2018-03-07,4500,4500,4390,4475,45819,47933.0,10711272.0
2018-03-08,4475,4535,4420,4535,32992,48576.0,10711272.0
2018-03-09,4585,4675,4475,4675,45955,50075.0,10711272.0
2018-03-12,4700,4715,4620,4630,44422,49593.0,10711272.0
2018-03-13,4630,4650,4580,4640,18076,49700.0,10711272.0
2018-03-14,4735,4735,4550,4595,40026,49218.0,10711272.0
2018-03-15,4595,4730,4595,4725,36993,50611.0,10711272.0
2018-03-16,4725,4730,4665,4720,15567,50557.0,10711272.0
2018-03-19,4735,4735,4645,4695,22019,50289.0,10711272.0
2018-03-20,4695,4695,4600,4615,24146,49433.0,10711272.0
2018-03-21,4615,4665,4555,4595,32796,49218.0,10711272.0
2018-03-22,4595,4650,4435,4515,58003,48361.0,10711272.0
2018-03-23,4515,4550,4390,4445,82793,47612.0,10711272.0
2018-03-26,4445,4540,4300,4515,84936,48361.0,10711272.0
2018-03-27,4565,4565,4440,4505,37762,48254.0,10711272.0
2018-03-28,4440,4495,4320,4365,57338,46755.0,10711272.0
2018-03-29,4365,4465,4360,4465,45301,47826.0,10711272.0
2018-03-30,4465,4550,4435,4435,39364,47504.0,10711272.0
2018-04-02,4440,4455,4340,4355,31558,46648.0,10711272.0
2018-04-03,4355,4355,4290,4290,35791,45951.0,10711272.0
2018-04-04,4290,4335,4100,4275,68060,45791.0,10711272.0
2018-04-05,4275,4460,4275,4350,65742,46594.0,10711272.0
2018-04-06,4305,4400,4305,4380,15977,46915.0,10711272.0
2018-04-09,4395,4395,4265,4305,44943,46112.0,10711272.0
2018-04-10,4305,5470,4255,4670,5528966,50022.0,10711272.0
2018-04-11,4710,4860,4640,4845,711609,51896.0,10711272.0
2018-04-12,4995,5340,4820,4820,1732050,51628.0,10711272.0
2018-04-13,4905,5160,4705,4800,504471,51414.0,10711272.0
2018-04-16,4795,4965,4730,4935,288698,52860.0,10711272.0
2018-04-17,5000,5000,4780,4800,192610,51414.0,10711272.0
2018-04-18,4805,4880,4680,4755,139030,50932.0,10711272.0
2018-04-19,4785,4880,4700,4795,108316,51361.0,10711272.0
2018-04-20,4795,4845,4750,4785,81891,51253.0,10711272.0
2018-04-23,4800,4845,4750,4820,95986,51628.0,10711272.0
2018-04-24,4820,4840,4690,4710,120533,50450.0,10711272.0
2018-04-25,4715,4750,4625,4710,66391,50450.0,10711272.0
2018-04-26,4670,4735,4620,4620,51900,49486.0,10711272.0
2018-04-27,4650,4695,4455,4645,66840,49754.0,10711272.0
2018-04-30,4650,4690,4470,4570,85265,48951.0,10711272.0
2018-05-02,4510,4740,4480,4685,74132,50182.0,10711272.0
2018-05-03,4680,4735,4645,4700,36470,50343.0,10711272.0
2018-05-04,4765,4765,4655,4700,24770,50343.0,10711272.0
2018-05-08,4625,4750,4605,4695,65174,50289.0,10711272.0
2018-05-09,4740,4740,4595,4680,73082,50129.0,10711272.0
2018-05-10,4650,4725,4645,4680,34542,50129.0,10711272.0
2018-05-11,4680,4745,4635,4735,43108,50718.0,10711272.0
2018-05-14,4735,4920,4735,4840,118323,51843.0,10711272.0
2018-05-15,4845,4890,4750,4820,62687,51628.0,10711272.0
2018-05-16,4835,4860,4700,4755,67838,50932.0,10711272.0
2018-05-17,4755,4825,4725,4770,48103,51093.0,10711272.0
2018-05-18,4770,4850,4740,4840,43092,51843.0,10711272.0
2018-05-21,4820,5050,4820,4940,138284,52914.0,10711272.0
2018-05-23,4920,5070,4905,4980,73364,53342.0,10711272.0
2018-05-24,4920,5020,4855,4895,52807,52432.0,10711272.0
2018-05-25,4895,4895,4600,4765,40880,51039.0,10711272.0
2018-05-28,4820,4830,4705,4755,35307,50932.0,10711272.0
2018-05-29,4760,4865,4715,4770,20883,51093.0,10711272.0
2018-05-30,4850,4850,4660,4760,31220,50986.0,10711272.0
2018-05-31,4770,4895,4770,4800,37228,51414.0,10711272.0
2018-06-01,4840,5290,4840,5290,476177,56663.0,10711272.0
2018-06-04,5310,5490,5280,5420,332992,58055.0,10711272.0
2018-06-05,5400,5520,5210,5480,166725,58698.0,10711272.0
2018-06-07,5490,5630,5410,5450,165802,58376.0,10711272.0
2018-06-08,5410,5610,5380,5550,99530,59448.0,10711272.0
2018-06-11,5560,6450,5560,5810,1702876,62232.0,10711272.0
2018-06-12,5890,6510,5870,6510,1240903,69730.0,10711272.0
2018-06-14,7050,7840,6910,7360,4729309,78835.0,10711272.0
2018-06-15,7360,7640,7070,7570,901923,81084.0,10711272.0
2018-06-18,7640,8500,7150,7150,819994,76586.0,10711272.0
2018-06-19,7450,7460,6860,7460,454105,79906.0,10711272.0
2018-06-20,7400,7860,7390,7390,461723,79156.0,10711272.0
2018-06-21,7280,7980,6920,7000,921853,74979.0,10711272.0
2018-06-22,6820,7880,6820,6870,1038775,73586.0,10711272.0
2018-06-25,6870,7900,6870,7690,1449063,82370.0,10711272.0
2018-06-26,7530,8240,7410,8240,678531,88261.0,10711272.0
2018-06-27,8030,8030,6800,6940,1479047,74336.0,10711272.0
2018-06-28,7080,7770,7080,7480,1099678,80120.0,10711272.0
2018-06-29,7350,7600,7100,7450,299519,79799.0,10711272.0
2018-07-02,7330,7590,6950,7140,502013,76478.0,10711272.0
2018-07-03,7080,7440,6900,7280,304248,77978.0,10711272.0
2018-07-04,7350,7390,7120,7350,206389,78728.0,10711272.0
2018-07-05,7380,8420,7370,7630,3154864,81727.0,10711272.0
2018-07-06,7500,7730,7250,7640,452817,81834.0,10711272.0
2018-07-09,7580,8250,7480,8230,1241573,88154.0,10711272.0
2018-07-10,8920,9430,7450,7700,2989711,82477.0,10711272.0
2018-07-11,7530,8040,7350,7850,813179,84083.0,10711272.0
2018-07-12,7790,8220,7620,8220,510885,88047.0,10711272.0
2018-07-13,9050,9240,8070,8140,1563356,87190.0,10711272.0
2018-07-16,8160,9650,8140,9450,3596134,101222.0,10711272.0
2018-07-17,9320,9940,9030,9460,1683606,101329.0,10711272.0
2018-07-18,9310,9730,9190,9360,574670,100258.0,10711272.0
2018-07-19,9400,9580,9210,9440,397542,101114.0,10711272.0
2018-07-20,9390,9700,9010,9050,413601,96937.0,10711272.0
2018-07-23,9050,9090,8270,8500,561175,91046.0,10711272.0
2018-07-24,8500,9170,8470,8950,389077,95866.0,10711272.0
2018-07-25,8950,9160,8620,8900,256224,95330.0,10711272.0
2018-07-26,8900,9060,8700,8860,105407,94902.0,10711272.0
2018-07-27,8860,9170,8650,8800,293267,94259.0,10711272.0
2018-07-30,8770,8910,8400,8630,190542,92438.0,10711272.0
2018-07-31,8620,9360,8620,8880,669475,95116.0,10711272.0
2018-08-01,8910,9200,8900,9180,286378,98329.0,10711272.0
2018-08-02,9240,9250,8930,9040,166727,96830.0,10711272.0
2018-08-03,9050,9120,8730,8860,153530,94902.0,10711272.0
2018-08-06,8750,8980,8410,8440,180334,90403.0,10711272.0
2018-08-07,8440,9060,8440,8590,484129,93068.0,10834424.0
2018-08-08,8540,8780,8480,8630,106791,93501.0,10834424.0
2018-08-09,8630,8790,8500,8650,132011,93718.0,10834424.0
2018-08-10,8650,9030,8630,8900,191529,96426.0,10834424.0
2018-08-13,8880,9070,8820,9050,176681,98052.0,10834424.0
2018-08-14,9140,9380,8810,9000,349491,97510.0,10834424.0
2018-08-16,9020,9030,8710,9030,127444,97835.0,10834424.0
2018-08-17,8830,9460,8830,9300,419848,100760.0,10834424.0
2018-08-20,9350,9450,8850,9000,270369,97510.0,10834424.0
2018-08-21,9000,9090,8870,8970,134146,97185.0,10834424.0
2018-08-22,8980,9010,8090,8300,651670,89926.0,10834424.0
2018-08-23,8330,8410,7800,7890,409198,85484.0,10834424.0
2018-08-24,7910,7950,7330,7510,451054,81367.0,10834424.0
2018-08-27,7360,7510,7160,7280,380229,78875.0,10834424.0
2018-08-28,7400,7690,7310,7580,366229,82125.0,10834424.0
2018-08-29,7600,7670,6860,7080,733067,76708.0,10834424.0
2018-08-30,6700,6910,6550,6550,1179726,70965.0,10834424.0
2018-08-31,6490,6760,6470,6620,422455,71724.0,10834424.0
2018-09-03,6540,6690,6450,6500,255412,70424.0,10834424.0
2018-09-04,6560,6640,6480,6520,135476,70640.0,10834424.0
2018-09-05,6540,6840,6480,6690,242327,72482.0,10834424.0
2018-09-06,6750,6770,6530,6560,95896,71074.0,10834424.0
2018-09-07,6500,6560,6430,6470,102518,70099.0,10834424.0
2018-09-10,6450,6590,6440,6570,58923,71182.0,10834424.0
2018-09-11,6570,6590,6300,6350,143562,68799.0,10834424.0
2018-09-12,6330,6390,6090,6190,258055,67065.0,10834424.0
2018-09-13,6220,6470,6100,6390,136858,69232.0,10834424.0
2018-09-14,6390,6440,6250,6310,91369,68365.0,10834424.0
2018-09-17,6270,6300,6130,6180,97254,66957.0,10834424.0
2018-09-18,6100,6400,6100,6320,91996,68474.0,10834424.0
2018-09-19,6320,6340,6010,6120,124211,66307.0,10834424.0
2018-09-20,6040,6120,5820,5820,203193,63056.0,10834424.0
2018-09-21,5780,6030,5780,5980,107892,64790.0,10834424.0
2018-09-27,5980,6260,5960,6250,155035,67715.0,10834424.0
2018-09-28,6170,6430,6170,6390,119801,69232.0,10834424.0
2018-10-01,6380,6420,6130,6150,90022,66632.0,10834424.0
2018-10-02,6030,6270,6030,6170,67959,66848.0,10834424.0
2018-10-04,6170,6300,5980,6000,59721,65007.0,10834424.0
2018-10-05,5880,5990,5680,5750,126005,62298.0,10834424.0
2018-10-08,5560,5780,5490,5630,170734,60998.0,10834424.0
2018-10-10,5520,5770,5490,5490,125503,59481.0,10834424.0
2018-10-11,5200,5820,5200,5530,129339,59914.0,10834424.0
2018-10-12,5410,5720,5410,5540,86622,60023.0,10834424.0
2018-10-15,5470,6100,5470,6090,160247,65982.0,10834424.0
2018-10-16,6250,6610,6030,6030,375496,65332.0,10834424.0
2018-10-17,6110,6450,6040,6270,238491,67932.0,10834424.0
2018-10-18,6300,6420,5940,5960,152425,64573.0,10834424.0
2018-10-19,5990,5990,5780,5860,44800,63490.0,10834424.0
2018-10-22,5800,5920,5700,5730,48032,62081.0,10834424.0
2018-10-23,5720,5850,5600,5660,51652,61323.0,10834424.0
2018-10-24,5670,5860,5280,5450,57879,59048.0,10834424.0
2018-10-25,5350,5350,4925,4940,112477,53522.0,10834424.0
2018-10-26,4900,5000,4600,4720,148372,51138.0,10834424.0
2018-10-29,4630,4840,4300,4300,134074,46588.0,10834424.0
2018-10-30,4000,4500,4000,4490,175834,48647.0,10834424.0
2018-10-31,4500,4870,4450,4785,56665,51843.0,10834424.0
2018-11-01,4750,5150,4750,4990,55835,54064.0,10834424.0
2018-11-02,5000,5170,4970,5070,28666,54931.0,10834424.0
2018-11-05,5070,5200,4900,4920,33098,53305.0,10834424.0
2018-11-06,5000,5010,4730,4750,44689,51464.0,10834424.0
2018-11-07,4780,4985,4650,4680,53382,50705.0,10834424.0
2018-11-08,4700,4800,4680,4745,21209,51409.0,10834424.0
2018-11-09,4745,4890,4595,4700,49422,50922.0,10834424.0
2018-11-12,4700,4700,4480,4495,46012,48701.0,10834424.0
2018-11-13,4435,4435,4250,4390,87663,47563.0,10834424.0
2018-11-14,4445,5680,4390,5350,2081889,57964.0,10834424.0
2018-11-15,5180,5580,5140,5270,512232,57097.0,10834424.0
2018-11-16,5320,5550,5190,5210,205698,56447.0,10834424.0
2018-11-19,5120,5320,5050,5240,138484,56772.0,10834424.0
2018-11-20,5130,5230,5030,5030,102801,54497.0,10834424.0
2018-11-21,5090,5100,4900,5040,59185,54605.0,10834424.0
2018-11-22,5040,5240,4980,5230,74786,56664.0,10834424.0
2018-11-23,5430,6350,5020,5020,3599991,54389.0,10834424.0
2018-11-26,4950,5200,4875,4915,274082,53251.0,10834424.0
2018-11-27,4940,5220,4940,5040,183286,54605.0,10834424.0
2018-11-28,5040,5640,5040,5260,716465,56989.0,10834424.0
2018-11-29,5300,5370,5000,5050,222644,54714.0,10834424.0
2018-11-30,5060,5110,4905,4970,180887,53847.0,10834424.0
2018-12-03,5060,5060,4905,4970,88802,53847.0,10834424.0
2018-12-04,4920,5080,4900,5040,96657,54605.0,10834424.0
2018-12-05,4975,5260,4940,5020,152227,54389.0,10834424.0
2018-12-06,5020,5030,4750,4810,135061,52114.0,10834424.0
2018-12-07,4830,4935,4630,4640,100404,50272.0,10834424.0
2018-12-10,4550,4615,4435,4465,63848,48376.0,10834424.0
2018-12-11,4540,4795,4480,4630,84183,50163.0,10834424.0
2018-12-12,4660,4925,4640,4915,90322,53251.0,10834424.0
2018-12-13,5240,5250,5030,5120,172842,55472.0,10834424.0
2018-12-14,5260,5260,4895,4895,122984,53035.0,10834424.0
2018-12-17,4800,4830,4600,4650,94178,50380.0,10834424.0
2018-12-18,4445,4800,4445,4570,56440,49513.0,10834424.0
2018-12-19,4575,4720,4575,4590,55711,49730.0,10834424.0
2018-12-20,4505,4640,4465,4475,53346,48484.0,10834424.0
2018-12-21,4460,4620,4435,4490,23392,48647.0,10834424.0
2018-12-24,4450,4560,4380,4430,21107,47996.0,10834424.0
2018-12-26,4420,4430,4170,4240,69413,45938.0,10834424.0
2018-12-27,4240,4415,4225,4300,19305,46588.0,10834424.0
2018-12-28,4230,4470,4230,4360,25308,47238.0,10834424.0
2019-01-02,4380,4510,4340,4375,21968,47401.0,10834424.0
2019-01-03,4305,4430,4255,4255,33249,46100.0,10834424.0
2019-01-04,4180,4270,4135,4230,25865,45830.0,10834424.0
2019-01-07,4345,4345,4225,4285,24136,46426.0,10834424.0
2019-01-08,4255,4300,4215,4280,10894,46371.0,10834424.0
2019-01-09,4300,4550,4300,4500,48434,48755.0,10834424.0
2019-01-10,4470,4550,4435,4495,23101,48701.0,10834424.0
2019-01-11,4495,4545,4460,4500,16441,48755.0,10834424.0
2019-01-14,4595,4595,4420,4465,22490,48376.0,10834424.0
2019-01-15,4465,5090,4465,4695,387157,50868.0,10834424.0
2019-01-16,4740,4740,4655,4715,44151,51084.0,10834424.0
2019-01-17,4790,4790,4670,4785,29547,51843.0,10834424.0
2019-01-18,4870,5040,4855,4945,136680,53576.0,10834424.0
2019-01-21,5010,5020,4900,4940,52027,53522.0,10834424.0
2019-01-22,4940,4985,4785,4890,39941,52980.0,10834424.0
2019-01-23,4815,4880,4815,4855,11810,52601.0,10834424.0
2019-01-24,4840,4930,4810,4855,16261,52601.0,10834424.0
2019-01-25,4875,4990,4790,4820,38161,52222.0,10834424.0
2019-01-28,4930,4930,4825,4860,25299,52655.0,10834424.0
2019-01-29,4875,4920,4795,4900,46981,53089.0,10834424.0
2019-01-30,5000,5040,4810,4850,58160,52547.0,10834424.0
2019-01-31,4875,4880,4795,4800,22824,52005.0,10834424.0
2019-02-01,4800,4910,4690,4720,25933,51138.0,10834424.0
2019-02-07,4720,4740,4535,4695,35879,50868.0,10834424.0
2019-02-08,4620,4710,4600,4645,18385,50326.0,10834424.0
2019-02-11,4645,5000,4590,4960,160210,53739.0,10834424.0
2019-02-12,5180,5600,4850,4850,694612,52547.0,10834424.0
2019-02-13,5000,5000,4890,4920,59167,53305.0,10834424.0
2019-02-14,4990,4990,4850,4930,45889,53414.0,10834424.0
2019-02-15,4930,4970,4870,4870,39250,52764.0,10834424.0
2019-02-18,5000,5000,4880,4950,27794,53630.0,10834424.0
2019-02-19,4935,4955,4880,4915,29596,53251.0,10834424.0
2019-02-20,4915,4950,4865,4885,38498,52926.0,10834424.0
2019-02-21,4870,4935,4805,4805,60169,52059.0,10834424.0
2019-02-22,4810,4870,4750,4795,48684,51951.0,10834424.0
2019-02-25,4790,5040,4790,5020,167351,54389.0,10834424.0
2019-02-26,5020,5050,4900,4930,61017,53414.0,10834424.0
2019-02-27,4930,5020,4930,5000,54709,54172.0,10834424.0
2019-02-28,5340,5360,4810,4815,241612,52168.0,10834424.0
2019-03-04,4830,4920,4815,4880,70899,52872.0,10834424.0
2019-03-05,4930,4930,4775,4775,50261,51734.0,10834424.0
2019-03-06,4780,4850,4780,4800,39787,52005.0,10834424.0
2019-03-07,4820,4920,4670,4670,48118,50597.0,10834424.0
2019-03-08,4670,4715,4640,4640,34679,50272.0,10834424.0
2019-03-11,4635,5000,4600,4760,86867,51572.0,10834424.0
2019-03-12,4760,4845,4725,4795,38552,51951.0,10834424.0
2019-03-13,4800,5050,4760,5050,142331,54714.0,10834424.0
2019-03-14,5020,5290,4995,5220,241411,56556.0,10834424.0
2019-03-15,5180,5350,5050,5210,135413,56447.0,10834424.0
2019-03-18,5230,5380,5160,5220,57402,56556.0,10834424.0
2019-03-19,5180,5320,5070,5090,69570,55147.0,10834424.0
2019-03-20,5230,5500,5090,5250,298250,56881.0,10834424.0
2019-03-21,5220,5400,5130,5150,99419,55797.0,10834424.0
2019-03-22,5140,5250,5100,5160,24738,55906.0,10834424.0
2019-03-25,5040,5330,5010,5230,82412,56664.0,10834424.0
2019-03-26,5210,5220,5060,5220,154855,56556.0,10834424.0
2019-03-27,5260,5260,5070,5070,103269,54931.0,10834424.0
2019-03-28,5070,5150,4825,4950,133093,53630.0,10834424.0
2019-03-29,5000,5030,4870,4950,31308,53630.0,10834424.0
2019-04-01,4980,5090,4970,5010,26088,54280.0,10834424.0
2019-04-02,4995,5090,4950,4995,52319,54118.0,10834424.0
2019-04-03,5030,6240,5000,5640,4045224,61106.0,10834424.0
2019-04-04,5630,6020,5570,5820,1365874,63056.0,10834424.0
2019-04-05,5810,5950,5640,5900,582054,63923.0,10834424.0
2019-04-08,5900,6330,5820,5820,1075902,63056.0,10834424.0
2019-04-09,5770,5890,5630,5660,229193,61323.0,10834424.0
2019-04-10,5620,5700,5540,5610,235252,60781.0,10834424.0
2019-04-11,5660,5740,5610,5720,133194,61973.0,10834424.0
2019-04-12,5730,5760,5600,5750,118293,62298.0,10834424.0
2019-04-15,5830,5830,5630,5630,92152,60998.0,10834424.0
2019-04-16,5670,5750,5530,5720,170706,61973.0,10834424.0
2019-04-17,5690,5740,5590,5620,107132,60889.0,10834424.0
2019-04-18,5690,5800,5590,5600,216424,60673.0,10834424.0
2019-04-19,5620,5950,5600,5860,278635,63490.0,10834424.0
2019-04-22,5820,5950,5760,5770,130946,62515.0,10834424.0
2019-04-23,5750,5940,5640,5940,167117,64356.0,10834424.0
2019-04-24,6030,6290,6010,6010,847556,65115.0,10834424.0
2019-04-25,6010,6010,5780,5840,137328,63273.0,10834424.0
2019-04-26,5840,5940,5720,5790,127947,62731.0,10834424.0
2019-04-29,5790,6100,5790,6080,230569,65873.0,10834424.0
2019-04-30,6100,6180,5950,6010,319390,65115.0,10834424.0
2019-05-02,6110,6240,5700,5730,691801,62081.0,10834424.0
2019-05-03,5730,5730,5490,5570,260574,60348.0,10834424.0
2019-05-07,5480,5560,5440,5490,121027,59481.0,10834424.0
2019-05-08,5360,5440,5240,5250,192049,56881.0,10834424.0
2019-05-09,5270,5280,5040,5190,215134,56231.0,10834424.0
2019-05-10,5130,5240,5060,5130,88798,55581.0,10834424.0
2019-05-13,5020,5180,4975,5050,125800,54714.0,10834424.0
2019-05-14,4900,5220,4900,5110,150130,55364.0,10834424.0
2019-05-15,5110,5350,5100,5300,105436,57422.0,10834424.0
2019-05-16,5280,5380,5100,5170,129201,56014.0,10834424.0
2019-05-17,5140,5270,5090,5140,63078,55689.0,10834424.0
2019-05-20,5120,5200,4890,5070,117350,54931.0,10834424.0
2019-05-21,4950,5100,4945,5060,39165,54822.0,10834424.0
2019-05-22,5150,5150,4995,5060,31785,54822.0,10834424.0
2019-05-23,5060,5140,4915,4995,38328,54118.0,10834424.0
2019-05-24,4930,5030,4635,4800,141543,52005.0,10834424.0
2019-05-27,4800,4805,4570,4610,98039,49947.0,10834424.0
2019-05-28,4580,4925,4580,4725,110367,51193.0,10834424.0
2019-05-29,4800,4800,4645,4720,23375,51138.0,10834424.0
2019-05-30,4675,4820,4550,4595,80137,49784.0,10834424.0
2019-05-31,4595,4685,4590,4620,38156,50055.0,10834424.0
2019-06-03,4620,4700,4570,4680,28471,50705.0,10834424.0
2019-06-04,4565,4710,4565,4675,35215,50651.0,10834424.0
2019-06-05,4680,4740,4550,4645,61185,50326.0,10834424.0
2019-06-07,4635,4830,4615,4775,42331,51734.0,10834424.0
2019-06-10,4815,4890,4715,4890,60220,52980.0,10834424.0
2019-06-11,5100,5400,4895,4950,561875,53630.0,10834424.0
2019-06-12,4960,4995,4875,4930,52690,53414.0,10834424.0
2019-06-13,4885,4980,4855,4920,38903,53305.0,10834424.0
2019-06-14,4880,4995,4830,4880,37960,52872.0,10834424.0
2019-06-17,4885,4940,4730,4800,79073,52005.0,10834424.0
2019-06-18,4755,4855,4745,4745,86892,51409.0,10834424.0
2019-06-19,4750,5380,4750,5090,1057029,55147.0,10834424.0
2019-06-20,5030,5240,4990,5060,176565,54822.0,10834424.0
2019-06-21,4975,5160,4975,5040,99009,54605.0,10834424.0
2019-06-24,5030,5090,4990,5000,31772,54172.0,10834424.0
2019-06-25,5000,5100,4900,4900,94025,53089.0,10834424.0
2019-06-26,4895,4995,4860,4920,54197,53305.0,10834424.0
2019-06-27,4875,4975,4840,4915,117682,53251.0,10834424.0
2019-06-28,4915,4980,4740,4800,89998,52005.0,10834424.0
2019-07-01,4805,4850,4760,4790,38638,51897.0,10834424.0
2019-07-02,4710,4890,4655,4800,20868,52005.0,10834424.0
2019-07-03,4870,4870,4655,4740,45900,51355.0,10834424.0
2019-07-04,4780,4780,4490,4565,150860,49459.0,10834424.0
2019-07-05,4515,4595,4305,4405,212777,47726.0,10834424.0
2019-07-08,4370,4430,4255,4340,81806,47021.0,10834424.0
2019-07-09,4265,4370,4265,4285,52493,46426.0,10834424.0
2019-07-10,4160,4330,4160,4235,60125,45884.0,10834424.0
2019-07-11,4160,4390,4160,4315,71043,46751.0,10834424.0
2019-07-12,4370,4475,4320,4420,51574,47888.0,10834424.0
2019-07-15,4390,4465,4375,4435,30944,48051.0,10834424.0
2019-07-16,4365,4500,4365,4420,56909,47888.0,10834424.0
2019-07-17,4380,4415,4255,4350,39110,47130.0,10834424.0
2019-07-18,4350,4380,4290,4350,21353,47130.0,10834424.0
2019-07-19,4350,4365,4300,4330,17140,46913.0,10834424.0
2019-07-22,4330,4330,4255,4290,58549,46480.0,10834424.0
2019-07-23,4295,4330,4240,4265,26991,46209.0,10834424.0
2019-07-24,4265,4315,4160,4210,41935,45613.0,10834424.0
2019-07-25,4150,4350,4050,4200,41444,45505.0,10834424.0
2019-07-26,4200,4200,4050,4145,30533,44909.0,10834424.0
2019-07-29,4145,4180,3650,3650,166982,39546.0,10834424.0
2019-07-30,3605,3995,3605,3960,148787,42904.0,10834424.0
2019-07-31,3960,4300,3870,4080,121607,44204.0,10834424.0
2019-08-01,3955,4120,3950,3990,30168,43229.0,10834424.0
2019-08-02,3980,3980,3810,3880,20242,42038.0,10834424.0
2019-08-05,3880,3980,3500,3500,91820,37920.0,10834424.0
2019-08-06,3180,3560,3180,3320,137773,35970.0,10834424.0
2019-08-07,3165,3430,3165,3405,130343,36891.0,10834424.0
2019-08-08,3500,3840,3480,3740,128911,40521.0,10834424.0
2019-08-09,3740,4020,3650,3925,108569,42525.0,10834424.0
2019-08-12,3960,3965,3850,3930,25623,42579.0,10834424.0
2019-08-13,3855,3930,3765,3875,27554,41983.0,10834424.0
2019-08-14,3850,3895,3840,3870,13615,41929.0,10834424.0
2019-08-16,3785,3990,3785,3925,21486,42525.0,10834424.0
2019-08-19,3920,4000,3900,3970,28530,43013.0,10834424.0
2019-08-20,3935,4095,3935,4040,25156,43771.0,10834424.0
2019-08-21,4100,4190,4030,4175,35044,45234.0,10834424.0
2019-08-22,4205,4215,4060,4100,39342,44421.0,10834424.0
2019-08-23,4015,4100,3915,4085,71640,44259.0,10834424.0
2019-08-26,3990,4070,3795,3795,49301,41117.0,10834424.0
2019-08-27,3815,3940,3815,3875,27359,41983.0,10834424.0
2019-08-28,3880,3950,3875,3940,11985,42688.0,10834424.0
2019-08-29,3960,3960,3800,3865,42341,41875.0,10834424.0
2019-08-30,3900,3935,3830,3925,27729,42525.0,10834424.0
2019-09-02,3850,3935,3850,3910,25705,42363.0,10834424.0
2019-09-03,3910,3965,3875,3905,12354,42308.0,10834424.0
2019-09-04,3940,3950,3880,3935,24272,42633.0,10834424.0
2019-09-05,3950,4055,3890,4055,372233,43934.0,10834424.0
2019-09-06,4860,4860,4130,4135,1440194,44800.0,10834424.0
2019-09-09,4135,4170,3975,4040,114249,43771.0,10834424.0
2019-09-10,4050,4215,4030,4030,93133,43663.0,10834424.0
2019-09-11,4080,4180,4040,4100,66144,44421.0,10834424.0
2019-09-16,4065,4205,4065,4125,61879,44692.0,10834424.0
2019-09-17,4130,4180,4090,4130,56433,44746.0,10834424.0
2019-09-18,4170,4215,4090,4180,62414,45288.0,10834424.0
2019-09-19,4140,4215,4105,4130,69738,44746.0,10834424.0
2019-09-20,4150,4335,4150,4285,111708,46426.0,10834424.0
2019-09-23,4330,4350,4235,4285,73694,46426.0,10834424.0
2019-09-24,4380,4380,4210,4210,58882,45613.0,10834424.0
2019-09-25,4125,4365,4120,4175,39017,45234.0,10834424.0
2019-09-26,4160,4220,3995,4065,27813,44042.0,10834424.0
2019-09-27,4075,4075,3875,3995,64340,43284.0,10834424.0
2019-09-30,4000,4040,3835,3865,45002,41875.0,10834424.0
