티에스이(131290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-06-03,7750,7750,7380,7480,12147,81452.0,10889244.0
2014-06-05,7390,7450,7160,7160,2626,77967.0,10889244.0
2014-06-09,7160,7240,7050,7240,20972,78838.0,10889244.0
2014-06-10,7240,7310,7160,7270,1025,79165.0,10889244.0
2014-06-11,7350,8000,7340,7720,16281,84065.0,10889244.0
2014-06-12,7790,7870,7600,7750,1224,84392.0,10889244.0
2014-06-13,7680,7820,7600,7780,271,84718.0,10889244.0
2014-06-16,7850,7850,7410,7500,4765,81669.0,10889244.0
2014-06-17,7440,7650,7420,7500,4691,81669.0,10889244.0
2014-06-18,7430,7590,7430,7580,1485,82540.0,10889244.0
2014-06-19,7650,7650,7390,7390,3272,80472.0,10889244.0
2014-06-20,7340,7480,7340,7480,1339,81452.0,10889244.0
2014-06-23,7480,7550,7390,7400,3470,80580.0,10889244.0
2014-06-24,7400,7400,7130,7290,2942,79383.0,10889244.0
2014-06-25,7290,7290,6900,7000,16656,76225.0,10889244.0
2014-06-26,7000,7080,6800,7040,13612,76660.0,10889244.0
2014-06-27,7040,7080,6980,7070,4530,76987.0,10889244.0
2014-06-30,7030,7150,7010,7150,1426,77858.0,10889244.0
2014-07-01,7150,7400,7150,7400,7664,80580.0,10889244.0
2014-07-02,7430,7430,7300,7300,3561,79491.0,10889244.0
2014-07-03,7290,7390,7290,7390,1717,80472.0,10889244.0
2014-07-04,7450,7450,7300,7300,4558,79491.0,10889244.0
2014-07-07,7300,7440,7300,7370,3066,80254.0,10889244.0
2014-07-08,7430,7430,7390,7390,4206,80472.0,10889244.0
2014-07-09,7390,7480,7330,7470,1514,81343.0,10889244.0
2014-07-10,7260,7500,7260,7400,1789,80580.0,10889244.0
2014-07-11,7450,7460,7300,7350,1847,80036.0,10889244.0
2014-07-14,7350,7390,7330,7380,1182,80363.0,10889244.0
2014-07-15,7380,7420,7300,7420,1547,80798.0,10889244.0
2014-07-16,7310,7450,7310,7420,1301,80798.0,10889244.0
2014-07-17,7450,7450,7270,7410,144,80689.0,10889244.0
2014-07-18,7420,7420,7230,7340,1836,79927.0,10889244.0
2014-07-21,7340,7340,7250,7290,107,79383.0,10889244.0
2014-07-22,7200,7340,7150,7330,6073,79818.0,10889244.0
2014-07-23,7330,7330,7220,7330,629,79818.0,10889244.0
2014-07-24,7330,7400,7200,7330,4593,79818.0,10889244.0
2014-07-25,7250,7370,7210,7210,3096,78511.0,10889244.0
2014-07-28,7210,7400,7210,7300,13750,79491.0,10889244.0
2014-07-29,7350,7430,7300,7410,4398,80689.0,10889244.0
2014-07-30,7320,7430,7300,7430,9485,80907.0,10889244.0
2014-07-31,7440,7440,7280,7330,9952,79818.0,10889244.0
2014-08-01,7150,7600,7150,7410,6303,80689.0,10889244.0
2014-08-04,7450,7520,7330,7490,4547,81560.0,10889244.0
2014-08-05,7460,7520,7390,7460,7379,81234.0,10889244.0
2014-08-06,7210,7440,7210,7260,5862,79056.0,10889244.0
2014-08-07,7260,7440,7250,7440,2034,81016.0,10889244.0
2014-08-08,7330,7400,7200,7200,6840,78403.0,10889244.0
2014-08-11,7200,7470,7200,7370,12100,80254.0,10889244.0
2014-08-12,7520,8040,7520,7700,18081,83847.0,10889244.0
2014-08-13,7560,7740,7510,7710,3141,83956.0,10889244.0
2014-08-14,7740,8840,7680,8650,81472,94192.0,10889244.0
2014-08-18,8470,8670,8380,8380,9339,91252.0,10889244.0
2014-08-19,8500,8500,8280,8400,1206,91470.0,10889244.0
2014-08-20,8380,8770,8380,8630,13584,93974.0,10889244.0
2014-08-21,8700,8860,8620,8650,9399,94192.0,10889244.0
2014-08-22,8720,8800,8630,8670,4882,94410.0,10889244.0
2014-08-25,8830,8830,8420,8600,14363,93647.0,10889244.0
2014-08-26,8700,9730,8500,9430,140416,102686.0,10889244.0
2014-08-27,9390,9390,9120,9150,26678,99637.0,10889244.0
2014-08-28,9160,9340,9070,9070,10224,98765.0,10889244.0
2014-08-29,9070,9340,9040,9230,15242,100508.0,10889244.0
2014-09-01,9110,9240,9040,9230,5501,100508.0,10889244.0
2014-09-02,9100,9240,8960,9240,14875,100617.0,10889244.0
2014-09-03,9300,9480,9210,9440,25354,102794.0,10889244.0
2014-09-04,9440,9730,9340,9600,61224,104537.0,10889244.0
2014-09-05,9630,9980,9630,9930,34681,108130.0,10889244.0
2014-09-11,9930,10150,9920,9990,21489,108784.0,10889244.0
2014-09-12,10000,10450,9800,10450,22847,113793.0,10889244.0
2014-09-15,10450,10700,10000,10650,46778,115970.0,10889244.0
2014-09-16,10750,11050,10600,11050,26222,120326.0,10889244.0
2014-09-17,11050,11200,10850,11200,35200,121960.0,10889244.0
2014-09-18,11350,11350,10450,11000,54178,119782.0,10889244.0
2014-09-19,11000,11200,10750,11100,22058,120871.0,10889244.0
2014-09-22,11000,11000,10500,10950,41066,119237.0,10889244.0
2014-09-23,10900,11200,10750,11200,22701,121960.0,10889244.0
2014-09-24,11100,11300,10950,11200,20983,121960.0,10889244.0
2014-09-25,11300,11750,11050,11600,35099,126315.0,10889244.0
2014-09-26,11500,11700,11350,11700,24486,127404.0,10889244.0
2014-09-29,11600,11800,11300,11300,18137,123048.0,10889244.0
2014-09-30,11350,11350,10800,11000,23383,119782.0,10889244.0
2014-10-01,11000,11000,9800,10300,43876,112159.0,10889244.0
2014-10-02,10100,10550,10100,10450,17310,113793.0,10889244.0
2014-10-06,10300,10600,10200,10250,13428,111615.0,10889244.0
2014-10-07,10300,10750,10300,10700,16759,116515.0,10889244.0
2014-10-08,10700,10900,10450,10800,9231,117604.0,10889244.0
2014-10-10,10800,11000,10500,10600,14668,115426.0,10889244.0
2014-10-13,10600,10750,10150,10550,18234,114882.0,10889244.0
2014-10-14,10300,10650,10250,10500,9449,114337.0,10889244.0
2014-10-15,10500,10900,10500,10850,5722,118148.0,10889244.0
2014-10-16,10650,10800,10500,10650,5521,115970.0,10889244.0
2014-10-17,10750,10750,10350,10500,9402,114337.0,10889244.0
2014-10-20,10400,11000,10400,10800,6307,117604.0,10889244.0
2014-10-21,10950,11400,10950,11350,29995,123593.0,10889244.0
2014-10-22,11400,11450,11200,11300,19261,123048.0,10889244.0
2014-10-23,11400,11650,11200,11450,11512,124682.0,10889244.0
2014-10-24,11550,11550,11100,11450,9044,124682.0,10889244.0
2014-10-27,11400,11650,10950,11200,13756,121960.0,10889244.0
2014-10-28,11300,11350,10700,10700,10259,116515.0,10889244.0
2014-10-29,10550,10950,10500,10850,19845,118148.0,10889244.0
2014-10-30,11000,11000,10600,10950,5395,119237.0,10889244.0
2014-10-31,10850,11250,10800,11150,7087,121415.0,10889244.0
2014-11-03,11000,11600,11000,11400,22153,124137.0,10889244.0
2014-11-04,11400,12150,11400,12150,58717,132304.0,10889244.0
2014-11-05,12250,12750,11650,11700,49875,127404.0,10889244.0
2014-11-06,11700,11900,11250,11800,16703,128493.0,10889244.0
2014-11-07,12000,12000,11500,11950,16713,130126.0,10889244.0
2014-11-10,11800,12500,11700,12250,25343,133393.0,10889244.0
2014-11-11,12350,12450,11800,12000,12572,130671.0,10889244.0
2014-11-12,11950,12150,11800,12050,8298,131215.0,10889244.0
2014-11-13,11900,12250,11900,12150,16422,132304.0,10889244.0
2014-11-14,12150,12250,12100,12150,10313,132304.0,10889244.0
2014-11-17,12600,12600,12150,12300,9999,133938.0,10889244.0
2014-11-18,12400,12400,11350,12050,36739,131215.0,10889244.0
2014-11-19,12150,12300,11750,12250,12096,133393.0,10889244.0
2014-11-20,12000,12250,12000,12250,8516,133393.0,10889244.0
2014-11-21,12450,12700,12250,12600,23105,137204.0,10889244.0
2014-11-24,12950,13350,11950,12250,92066,133393.0,10889244.0
2014-11-25,12400,12850,12000,12300,25002,133938.0,10889244.0
2014-11-26,12400,12400,11900,12150,10208,132304.0,10889244.0
2014-11-27,12100,12150,11800,11900,21126,129582.0,10889244.0
2014-11-28,12050,12050,11650,11800,15720,128493.0,10889244.0
2014-12-01,11650,11950,11400,11900,28112,129582.0,10889244.0
2014-12-02,11500,12600,11500,12450,23527,135571.0,10889244.0
2014-12-03,12550,13000,12150,12800,44468,139382.0,10889244.0
2014-12-04,12950,12950,12400,12800,19227,139382.0,10889244.0
2014-12-05,12550,12950,12550,12900,9426,140471.0,10889244.0
2014-12-08,12800,12950,12650,12800,6123,139382.0,10889244.0
2014-12-09,12850,12900,12600,12600,10872,137204.0,10889244.0
2014-12-10,12850,12850,12500,12600,6228,137204.0,10889244.0
2014-12-11,12600,12600,12050,12050,7647,131215.0,10889244.0
2014-12-12,12050,12050,11550,11600,30129,126315.0,10889244.0
2014-12-15,11500,11650,10550,11500,35572,125226.0,10889244.0
2014-12-16,11550,11550,11000,11100,14892,120871.0,10889244.0
2014-12-17,10950,11200,10750,11000,8108,119782.0,10889244.0
2014-12-18,11100,11200,10800,10800,11370,117604.0,10889244.0
2014-12-19,11050,11350,10550,11300,10648,123048.0,10889244.0
2014-12-22,11300,11350,11100,11200,9717,121960.0,10889244.0
2014-12-23,11100,11400,10700,11200,11617,121960.0,10889244.0
2014-12-24,11050,11250,10700,11050,20121,120326.0,10889244.0
2014-12-26,11100,11250,11050,11050,5334,120326.0,10889244.0
2014-12-29,11050,11150,10700,10700,7898,116515.0,10889244.0
2014-12-30,10850,11500,10850,11050,13028,120326.0,10889244.0
2015-01-02,11300,11550,11300,11500,4294,125226.0,10889244.0
2015-01-05,11700,11700,11100,11350,7741,123593.0,10889244.0
2015-01-06,11400,11500,11250,11350,7507,123593.0,10889244.0
2015-01-07,11150,11450,11150,11300,10141,123048.0,10889244.0
2015-01-08,11250,11950,11250,11850,27433,129038.0,10889244.0
2015-01-09,11900,12500,11550,12450,68495,135571.0,10889244.0
2015-01-12,12500,12800,12250,12650,23718,137749.0,10889244.0
2015-01-13,12500,12850,12350,12350,24987,134482.0,10889244.0
2015-01-14,12550,12950,12300,12900,21271,140471.0,10889244.0
2015-01-15,12900,14450,12700,14350,138540,156261.0,10889244.0
2015-01-16,14300,14800,14000,14700,81796,160072.0,10889244.0
2015-01-19,14850,15150,14450,14650,88165,159527.0,10889244.0
2015-01-20,14650,15300,14650,15000,54116,163339.0,10889244.0
2015-01-21,15000,16500,14800,16200,97372,176406.0,10889244.0
2015-01-22,16450,16500,15850,16200,55152,176406.0,10889244.0
2015-01-23,16200,16400,16000,16250,27418,176950.0,10889244.0
2015-01-26,16400,17500,16050,16050,96808,174772.0,10889244.0
2015-01-27,16050,16200,15450,15700,50617,170961.0,10889244.0
2015-01-28,15800,16100,15300,15300,37526,166605.0,10889244.0
2015-01-29,15350,15700,15200,15600,59800,169872.0,10889244.0
2015-01-30,15450,16600,15400,15600,62896,169872.0,10889244.0
2015-02-02,15600,16300,15300,16000,756219,174228.0,10889244.0
2015-02-03,17000,17900,16100,16950,136034,184573.0,10889244.0
2015-02-04,17000,18000,16800,17900,80389,194917.0,10889244.0
2015-02-05,18400,19700,17300,18050,92761,196551.0,10889244.0
2015-02-06,18150,19000,17700,17750,44124,193284.0,10889244.0
2015-02-09,17550,18200,17000,17500,38664,190562.0,10889244.0
2015-02-10,17450,17650,16700,17500,42518,190562.0,10889244.0
2015-02-11,17250,17900,17100,17700,30698,192740.0,10889244.0
2015-02-12,17600,17850,17150,17700,28094,192740.0,10889244.0
2015-02-13,17800,17800,17000,17500,38711,191266.0,10929479.0
2015-02-16,17350,17650,17250,17500,29323,191266.0,10929479.0
2015-02-17,17500,17750,16800,17200,28319,187987.0,10929479.0
2015-02-23,17250,17400,16800,17400,18138,190173.0,10929479.0
2015-02-24,17600,17800,17000,17050,32364,186348.0,10929479.0
2015-02-25,17100,18300,16800,18200,59280,198917.0,10929479.0
2015-02-26,18250,18250,17800,18000,15152,196731.0,10929479.0
2015-02-27,18250,18300,17750,18300,30292,200009.0,10929479.0
2015-03-02,18400,18600,17750,17750,10985,193998.0,10929479.0
2015-03-03,17700,17950,17350,17550,13794,191812.0,10929479.0
2015-03-04,17450,17500,16950,17500,26317,192185.0,10982004.0
2015-03-05,17600,17600,17000,17500,18285,192185.0,10982004.0
2015-03-06,17400,17550,16850,17150,37920,188341.0,10982004.0
2015-03-09,17000,17600,17000,17200,18497,188890.0,10982004.0
2015-03-10,17150,17450,16900,17200,9166,188890.0,10982004.0
2015-03-11,17250,17350,16800,17300,26521,189989.0,10982004.0
2015-03-12,17450,17500,17050,17200,14726,188890.0,10982004.0
2015-03-13,17500,18300,17000,17300,74628,189989.0,10982004.0
2015-03-16,17550,17550,17000,17300,26417,189989.0,10982004.0
2015-03-17,17500,17500,17100,17100,14155,187792.0,10982004.0
2015-03-18,17350,17350,16000,17100,85290,187792.0,10982004.0
2015-03-19,17150,17150,16200,16400,41858,180105.0,10982004.0
2015-03-20,16600,17100,16250,17100,35949,187792.0,10982004.0
2015-03-23,17250,17800,16900,17700,38619,194381.0,10982004.0
2015-03-24,17850,18200,17800,17800,31291,195480.0,10982004.0
2015-03-25,17850,17950,17500,17800,11166,195480.0,10982004.0
2015-03-26,17800,17800,16950,17300,36004,189989.0,10982004.0
2015-03-27,17450,17500,16800,17100,22751,187792.0,10982004.0
2015-03-30,17100,17650,16500,17600,50040,193283.0,10982004.0
2015-03-31,17800,17800,17050,17050,22980,187243.0,10982004.0
2015-04-01,17150,17350,16700,17000,16529,186694.0,10982004.0
2015-04-02,17000,17300,16500,16750,37157,183949.0,10982004.0
2015-04-03,16750,17250,16750,17200,16644,188890.0,10982004.0
2015-04-06,17100,17300,16950,17150,8210,188341.0,10982004.0
2015-04-07,17150,17250,16900,16900,11400,186118.0,11012899.0
2015-04-08,16850,16950,16250,16700,40546,183915.0,11012899.0
2015-04-09,16850,17150,16350,17150,47285,188871.0,11012899.0
2015-04-10,17200,17200,16400,16550,57378,182263.0,11012899.0
2015-04-13,16500,16750,15950,16600,53136,182814.0,11012899.0
2015-04-14,16400,16700,16250,16600,31309,182814.0,11012899.0
2015-04-15,16650,17000,16450,17000,31463,187219.0,11012899.0
2015-04-16,17100,17300,16850,16900,28805,186118.0,11012899.0
2015-04-17,16800,19400,16800,17650,142910,194378.0,11012899.0
2015-04-20,17950,18850,17650,18450,40116,203188.0,11012899.0
2015-04-21,19050,19200,18450,18750,70317,206492.0,11012899.0
2015-04-22,18750,19000,17400,18450,49745,203188.0,11012899.0
2015-04-23,18450,19000,18150,18800,33508,207043.0,11012899.0
2015-04-24,18600,18900,17800,18350,18814,202087.0,11012899.0
2015-04-27,18700,18750,18250,18400,5749,202637.0,11012899.0
2015-04-28,18200,18750,17850,18450,20247,203188.0,11012899.0
2015-04-29,18450,18750,18150,18700,16062,206148.0,11023949.0
2015-04-30,18850,18900,18150,18800,29691,207250.0,11023949.0
2015-05-04,19000,20000,19000,19300,37152,212762.0,11023949.0
2015-05-06,19350,19350,18050,18450,27513,203392.0,11023949.0
2015-05-07,18150,18550,17850,18550,11582,204494.0,11023949.0
2015-05-08,18400,19350,18000,18700,24428,206148.0,11023949.0
2015-05-11,18950,19100,18550,18650,19883,205597.0,11023949.0
2015-05-12,18650,18900,18300,18700,16810,206148.0,11023949.0
2015-05-13,18600,18800,18000,18350,32823,202289.0,11023949.0
2015-05-14,18450,18700,18150,18400,6092,202841.0,11023949.0
2015-05-15,18600,18600,18100,18300,7047,201738.0,11023949.0
2015-05-18,18500,18550,17800,18300,32950,201738.0,11023949.0
2015-05-19,18200,18250,17400,17700,26947,195124.0,11023949.0
2015-05-20,17750,18550,17700,18400,37704,202841.0,11023949.0
2015-05-21,18550,19050,17650,19050,34804,210006.0,11023949.0
2015-05-22,19400,19400,18350,19100,29144,210557.0,11023949.0
2015-05-26,18900,19200,18600,18800,6600,207250.0,11023949.0
2015-05-27,18500,18800,17950,18100,35052,199533.0,11023949.0
2015-05-28,18400,18400,17950,18200,14682,200636.0,11023949.0
2015-05-29,18200,18750,18050,18350,17319,202289.0,11023949.0
2015-06-01,18200,18300,17700,17750,22429,196340.0,11061429.0
2015-06-02,17900,18000,17100,17350,34482,191916.0,11061429.0
2015-06-03,17350,18000,16900,17700,10443,195787.0,11061429.0
2015-06-04,18000,18000,17050,17250,15191,190810.0,11061429.0
2015-06-05,17200,17300,16950,17050,12672,188597.0,11061429.0
2015-06-08,17200,17500,16800,17200,17829,190257.0,11061429.0
2015-06-09,17200,17300,17000,17250,9626,190810.0,11061429.0
2015-06-10,17250,17350,16350,16500,22719,182514.0,11061429.0
2015-06-11,16350,16900,16050,16500,19776,182514.0,11061429.0
2015-06-12,16500,17500,16500,17000,19230,188044.0,11061429.0
2015-06-15,16650,17300,15550,16100,25052,178089.0,11061429.0
2015-06-16,16150,16500,15100,16000,39064,176983.0,11061429.0
2015-06-17,16000,16450,15950,16300,4179,180301.0,11061429.0
2015-06-18,16250,16400,15400,15400,21156,170346.0,11061429.0
2015-06-19,15450,15650,15400,15650,7634,173111.0,11061429.0
2015-06-22,15450,15700,15250,15250,6968,168687.0,11061429.0
2015-06-23,15300,15450,14950,15050,11065,166475.0,11061429.0
2015-06-24,15100,15350,15050,15200,6003,168134.0,11061429.0
2015-06-25,15400,15400,15050,15200,6065,168134.0,11061429.0
2015-06-26,15150,15700,14600,15700,41901,173664.0,11061429.0
2015-06-29,15300,16250,15150,16250,14096,179748.0,11061429.0
2015-06-30,16250,16350,15600,15600,30501,172558.0,11061429.0
2015-07-01,15900,15950,15300,15650,8578,173111.0,11061429.0
2015-07-02,15700,15850,15500,15800,7326,174771.0,11061429.0
2015-07-03,15900,16050,15250,15300,9593,169240.0,11061429.0
2015-07-06,15250,15250,14250,14550,15470,160944.0,11061429.0
2015-07-07,14550,14650,14000,14550,15741,160944.0,11061429.0
2015-07-08,14600,14750,14400,14600,4951,161497.0,11061429.0
2015-07-09,14350,14450,14050,14350,5275,158732.0,11061429.0
2015-07-10,14350,14400,13900,13900,6906,153754.0,11061429.0
2015-07-13,13850,14100,13650,13750,10021,152095.0,11061429.0
2015-07-14,13800,13950,13400,13750,20688,152095.0,11061429.0
2015-07-15,13850,13900,13400,13600,11208,150435.0,11061429.0
2015-07-16,13600,13900,13450,13650,11215,150989.0,11061429.0
2015-07-17,13550,13650,13350,13500,8985,149329.0,11061429.0
2015-07-20,13200,13850,13000,13850,31593,153201.0,11061429.0
2015-07-21,13900,14300,13300,13800,36124,152648.0,11061429.0
2015-07-22,13750,13750,13250,13400,11279,148223.0,11061429.0
2015-07-23,13550,13550,12200,12850,60844,142139.0,11061429.0
2015-07-24,12950,13100,12450,13000,26294,143799.0,11061429.0
2015-07-27,13100,13100,12350,12500,12941,138268.0,11061429.0
2015-07-28,12550,13400,12150,13400,18355,148223.0,11061429.0
2015-07-29,13650,15050,13150,13450,50257,148776.0,11061429.0
2015-07-30,13500,13500,12200,12450,53974,137715.0,11061429.0
2015-07-31,12650,13200,12200,12950,13368,143246.0,11061429.0
2015-08-03,13000,13400,12150,12300,28391,136056.0,11061429.0
2015-08-04,12150,12550,11800,12550,21019,138821.0,11061429.0
2015-08-05,13000,16200,13000,13400,240832,148223.0,11061429.0
2015-08-06,13800,14200,12850,13550,82472,149882.0,11061429.0
2015-08-07,13300,13650,13150,13500,23049,149329.0,11061429.0
2015-08-10,13450,13700,12950,13300,30486,147117.0,11061429.0
2015-08-11,13300,13350,12900,13100,28173,144905.0,11061429.0
2015-08-12,12950,13450,12450,13300,25324,147117.0,11061429.0
2015-08-13,13450,13700,13300,13500,9614,149329.0,11061429.0
2015-08-17,13650,13650,13150,13600,15769,150435.0,11061429.0
2015-08-18,13450,13500,12500,12700,35581,140480.0,11061429.0
2015-08-19,12150,12600,12000,12500,19785,138268.0,11061429.0
2015-08-20,12350,12800,12350,12500,10794,138268.0,11061429.0
2015-08-21,12300,12300,11450,11600,25550,128313.0,11061429.0
2015-08-24,10600,12050,10600,11450,18393,126653.0,11061429.0
2015-08-25,11600,12300,11350,12300,15839,136056.0,11061429.0
2015-08-26,12500,13100,11900,12950,11113,143246.0,11061429.0
2015-08-27,13100,13100,12500,12900,8082,142692.0,11061429.0
2015-08-28,13000,13300,12900,13000,8652,143799.0,11061429.0
2015-08-31,12850,13250,12550,13000,16905,143799.0,11061429.0
2015-09-01,13050,13100,12700,13000,16102,143799.0,11061429.0
2015-09-02,12900,13050,12350,12650,32843,139927.0,11061429.0
2015-09-03,12600,12600,11900,11900,23538,131631.0,11061429.0
2015-09-04,12300,12550,11300,11900,31776,131631.0,11061429.0
2015-09-07,11900,12050,11550,11850,13696,131078.0,11061429.0
2015-09-08,12000,12400,11600,12350,25202,136609.0,11061429.0
2015-09-09,12350,12650,12200,12450,13895,137715.0,11061429.0
2015-09-10,12350,12550,12250,12450,11404,137715.0,11061429.0
2015-09-11,12600,12750,12350,12600,10183,139374.0,11061429.0
2015-09-14,12500,12700,12400,12600,1575,139374.0,11061429.0
2015-09-15,12700,12700,12400,12600,7534,139374.0,11061429.0
2015-09-16,12550,12800,12400,12600,7894,139374.0,11061429.0
2015-09-17,12800,13000,12500,12750,12205,141033.0,11061429.0
2015-09-18,12500,12900,12500,12800,3368,141586.0,11061429.0
2015-09-21,12950,12950,12550,12750,12939,141033.0,11061429.0
2015-09-22,12650,12750,12300,12750,7561,141033.0,11061429.0
2015-09-23,12700,12750,12400,12400,4055,137162.0,11061429.0
2015-09-24,12450,12500,12200,12500,4374,138268.0,11061429.0
2015-09-25,12500,13300,12400,12850,16631,142139.0,11061429.0
2015-09-30,13200,13400,12300,12400,16502,137162.0,11061429.0
2015-10-01,12800,13000,12450,12600,12308,139374.0,11061429.0
2015-10-02,12750,12750,12350,12400,4370,137162.0,11061429.0
2015-10-05,12400,12500,12150,12200,6282,134949.0,11061429.0
2015-10-06,12200,12300,11750,12000,15660,132737.0,11061429.0
2015-10-07,12300,12400,12000,12350,5553,136609.0,11061429.0
2015-10-08,12300,12500,11800,11950,6082,132184.0,11061429.0
2015-10-12,11900,12000,11450,11600,11831,128313.0,11061429.0
2015-10-13,12000,12300,11650,11900,14311,131631.0,11061429.0
2015-10-14,12100,12100,11650,11900,3234,131631.0,11061429.0
2015-10-15,11800,11800,11550,11800,4766,130525.0,11061429.0
2015-10-16,11900,11900,11600,11650,5065,128866.0,11061429.0
2015-10-19,11600,11900,11200,11250,10628,124441.0,11061429.0
2015-10-20,11300,11500,11250,11400,6153,126100.0,11061429.0
2015-10-21,11250,11500,11000,11350,10164,125547.0,11061429.0
2015-10-22,11250,11350,10500,10700,11878,118357.0,11061429.0
2015-10-23,10950,13900,10450,13900,265206,153754.0,11061429.0
2015-10-26,15100,17000,13250,13600,383641,150435.0,11061429.0
2015-10-27,13650,13700,12650,12950,147105,143246.0,11061429.0
2015-10-28,13150,13450,12500,12600,113857,139374.0,11061429.0
2015-10-29,12700,13150,12150,12400,55278,137162.0,11061429.0
2015-10-30,12400,12550,12150,12250,28612,135503.0,11061429.0
2015-11-02,12250,12300,11450,11500,37458,127206.0,11061429.0
2015-11-03,11600,11700,11250,11500,15844,127206.0,11061429.0
2015-11-04,11500,11500,11150,11400,9336,126100.0,11061429.0
2015-11-05,11300,12400,11150,11150,81154,123335.0,11061429.0
2015-11-06,11350,11350,11050,11300,17544,124994.0,11061429.0
2015-11-09,11850,11900,10550,10550,52385,116698.0,11061429.0
2015-11-10,10250,10800,9950,10650,44358,117804.0,11061429.0
2015-11-11,10450,10700,10400,10500,7829,116145.0,11061429.0
2015-11-12,10350,10550,10000,10050,20932,111167.0,11061429.0
2015-11-13,10000,10000,9770,9940,9726,109951.0,11061429.0
2015-11-16,9630,9830,9420,9460,18879,104641.0,11061429.0
2015-11-17,9460,11200,9370,10350,148948,114486.0,11061429.0
2015-11-18,10700,10750,10100,10350,77837,114486.0,11061429.0
2015-11-19,10350,10500,10200,10500,19786,116145.0,11061429.0
2015-11-20,10600,10850,10450,10750,18474,118910.0,11061429.0
2015-11-23,11000,11400,10700,11400,42176,126100.0,11061429.0
2015-11-24,11650,11650,11200,11300,51363,124994.0,11061429.0
2015-11-25,11200,11450,11100,11250,24409,124441.0,11061429.0
2015-11-26,11200,11600,11150,11400,36679,126100.0,11061429.0
2015-11-27,11350,11400,11200,11200,22862,123888.0,11061429.0
2015-11-30,11050,11200,10650,10950,38762,121123.0,11061429.0
2015-12-01,10850,11000,10550,10550,27720,116698.0,11061429.0
2015-12-02,10550,10550,10050,10250,25969,113380.0,11061429.0
2015-12-03,10350,10350,9730,9990,70433,110504.0,11061429.0
2015-12-04,9900,9900,9630,9840,34623,108844.0,11061429.0
2015-12-07,10050,10050,9770,9850,31553,108955.0,11061429.0
2015-12-08,9940,10100,9800,9830,40581,108734.0,11061429.0
2015-12-09,9850,10050,9840,9900,26344,109508.0,11061429.0
2015-12-10,9910,10300,9910,10150,36085,112274.0,11061429.0
2015-12-11,10150,10850,10150,10850,49257,120017.0,11061429.0
2015-12-14,10750,11050,10650,11000,42855,121676.0,11061429.0
2015-12-15,11000,11450,10950,11350,41972,125547.0,11061429.0
2015-12-16,11300,11600,11300,11500,28699,127206.0,11061429.0
2015-12-17,11550,11850,11450,11850,31415,131078.0,11061429.0
2015-12-18,11750,12850,11700,12650,58151,139927.0,11061429.0
2015-12-21,12650,12850,12300,12500,43976,138268.0,11061429.0
2015-12-22,12450,12600,11850,11950,29347,132184.0,11061429.0
2015-12-23,11850,12100,11750,12100,11454,133843.0,11061429.0
2015-12-24,11950,12150,11850,12150,21260,134396.0,11061429.0
2015-12-28,12150,12500,12000,12500,11589,138268.0,11061429.0
2015-12-29,12250,12750,12250,12650,22761,139927.0,11061429.0
2015-12-30,12850,13000,12550,12700,29952,140480.0,11061429.0
2016-01-04,12750,12800,12550,12700,12457,140480.0,11061429.0
2016-01-05,12600,12750,12200,12700,1263,140480.0,11061429.0
2016-01-06,12650,12950,12650,12800,19862,141586.0,11061429.0
2016-01-07,12700,12850,11250,11250,88184,124441.0,11061429.0
2016-01-08,11150,11200,10450,11150,19474,123335.0,11061429.0
2016-01-11,11000,11200,10700,11050,7915,122229.0,11061429.0
2016-01-12,11150,11150,10700,10800,5890,119463.0,11061429.0
2016-01-13,10800,11000,10700,10700,2582,118357.0,11061429.0
2016-01-14,10500,10850,10500,10700,3225,118357.0,11061429.0
2016-01-15,10650,10900,10600,10900,9312,120570.0,11061429.0
2016-01-18,10900,11100,10800,10950,7541,121123.0,11061429.0
2016-01-19,11050,11050,10800,11000,7292,121676.0,11061429.0
2016-01-20,11000,11100,10550,10750,9532,118910.0,11061429.0
2016-01-21,10600,10800,10550,10600,2148,117251.0,11061429.0
2016-01-22,10750,10750,10400,10500,2994,116145.0,11061429.0
2016-01-25,10500,10600,10450,10550,3328,116698.0,11061429.0
2016-01-26,10550,10550,10000,10450,6368,115592.0,11061429.0
2016-01-27,10500,11100,10500,10950,17952,121123.0,11061429.0
2016-01-28,10950,11300,10950,11300,16360,124994.0,11061429.0
2016-01-29,11250,11650,11200,11550,14728,127760.0,11061429.0
2016-02-01,11700,11750,11300,11650,22728,128866.0,11061429.0
2016-02-02,11600,11800,11550,11700,16586,129419.0,11061429.0
2016-02-03,11600,11850,11600,11750,21702,129972.0,11061429.0
2016-02-04,11700,12000,11700,11800,37823,130525.0,11061429.0
2016-02-05,11900,12050,11850,12050,33760,133290.0,11061429.0
2016-02-11,11950,12150,11700,11950,24064,132184.0,11061429.0
2016-02-12,11850,11950,11550,11800,21841,130525.0,11061429.0
2016-02-15,12000,12000,11800,11850,21349,131078.0,11061429.0
2016-02-16,11850,11950,11700,11850,21924,131078.0,11061429.0
2016-02-17,11650,11900,11400,11400,19967,126100.0,11061429.0
2016-02-18,11600,11600,10850,11300,12182,124994.0,11061429.0
2016-02-19,11350,11350,11000,11250,3629,124441.0,11061429.0
2016-02-22,11150,11150,10700,10750,10373,118910.0,11061429.0
