제로투세븐(159580),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-22,7230,9450,7230,9450,4914523,116140.0,12290000.0
2016-07-25,10000,10400,8680,8780,3942830,107906.0,12290000.0
2016-07-26,8920,10200,8900,9050,5690628,111224.0,12290000.0
2016-07-27,9090,10150,8700,9370,3193853,115157.0,12290000.0
2016-07-28,9280,9560,8910,9000,851377,110610.0,12290000.0
2016-07-29,9120,9630,8880,8970,1156639,110241.0,12290000.0
2016-08-01,9000,9200,8880,9030,352258,110979.0,12290000.0
2016-08-02,8900,8980,8410,8450,502924,103850.0,12290000.0
2016-08-03,8390,8720,8230,8410,552660,103359.0,12290000.0
2016-08-04,8540,8790,8430,8560,246157,105202.0,12290000.0
2016-08-05,8600,10200,8510,9100,2924085,111839.0,12290000.0
2016-08-08,9170,9370,8930,9150,390393,112454.0,12290000.0
2016-08-09,9120,9310,8930,9150,287950,112454.0,12290000.0
2016-08-10,9140,9720,9000,9350,771390,114912.0,12290000.0
2016-08-11,9310,9580,9030,9110,390666,111962.0,12290000.0
2016-08-12,9260,9400,9080,9110,293142,111962.0,12290000.0
2016-08-16,9200,9700,9100,9200,647122,113068.0,12290000.0
2016-08-17,9230,9290,8840,9000,188572,110610.0,12290000.0
2016-08-18,9050,9270,9040,9050,232745,111224.0,12290000.0
2016-08-19,9110,9420,9010,9170,287099,112699.0,12290000.0
2016-08-22,9260,9290,8800,8860,222100,108889.0,12290000.0
2016-08-23,8860,9040,8740,8740,96855,107415.0,12290000.0
2016-08-24,8710,9020,8710,8850,194306,108766.0,12290000.0
2016-08-25,8990,9940,8950,9050,2776812,111224.0,12290000.0
2016-08-26,9110,9300,8820,8900,441398,109381.0,12290000.0
2016-08-29,8790,8840,8450,8450,225543,103850.0,12290000.0
2016-08-30,8450,8670,8450,8650,128453,106308.0,12290000.0
2016-08-31,8430,8630,8280,8480,203256,104219.0,12290000.0
2016-09-01,8500,8750,8460,8610,93302,105817.0,12290000.0
2016-09-02,8610,8960,8570,8850,189790,108766.0,12290000.0
2016-09-05,8860,8860,8700,8800,99059,108152.0,12290000.0
2016-09-06,8700,9060,8660,8820,201314,108398.0,12290000.0
2016-09-07,8820,8890,8680,8680,98847,106677.0,12290000.0
2016-09-08,8790,8810,8410,8460,108480,103973.0,12290000.0
2016-09-09,8370,8590,8300,8460,93633,103973.0,12290000.0
2016-09-12,8430,8910,8200,8820,218777,108398.0,12290000.0
2016-09-13,8790,8970,8750,8840,89015,108644.0,12290000.0
2016-09-19,8940,9370,8850,9200,505938,113068.0,12290000.0
2016-09-20,9240,9330,9070,9310,170486,114420.0,12290000.0
2016-09-21,9390,10200,9310,9420,1752691,115772.0,12290000.0
2016-09-22,9540,9850,9420,9560,397275,117492.0,12290000.0
2016-09-23,9770,9810,9380,9380,256090,115280.0,12290000.0
2016-09-26,9650,10300,9650,10000,1201281,122900.0,12290000.0
2016-09-27,10050,10550,9850,10050,767962,123514.0,12290000.0
2016-09-28,10000,10200,9910,10100,330188,124129.0,12290000.0
2016-09-29,10200,10400,9990,10100,396172,124129.0,12290000.0
2016-09-30,10000,10050,9650,9810,258676,120565.0,12290000.0
2016-10-04,9950,10300,9850,10300,292136,126587.0,12290000.0
2016-10-05,10300,10450,9970,10100,355214,124129.0,12290000.0
2016-10-06,10100,10500,9900,10500,452535,129045.0,12290000.0
2016-10-07,12100,13050,10500,10750,5007147,132118.0,12290000.0
2016-10-10,10700,11600,10650,11600,879060,142564.0,12290000.0
2016-10-11,11400,11750,11100,11250,551136,138262.0,12290000.0
2016-10-12,11050,11400,10700,10700,435691,131503.0,12290000.0
2016-10-13,10650,10750,10200,10200,425239,125358.0,12290000.0
2016-10-14,10400,10400,10000,10050,292776,123514.0,12290000.0
2016-10-17,10100,10400,9840,9920,270009,121917.0,12290000.0
2016-10-18,9920,10200,9620,9800,270657,120442.0,12290000.0
2016-10-19,9800,9900,9650,9800,176953,120442.0,12290000.0
2016-10-20,9870,10300,9820,10000,328385,122900.0,12290000.0
2016-10-21,10100,10300,9900,10100,194535,124129.0,12290000.0
2016-10-24,10200,10450,10000,10100,280033,124129.0,12290000.0
2016-10-25,10100,10200,9700,9750,219008,119828.0,12290000.0
2016-10-26,9510,9690,9010,9400,310318,115526.0,12290000.0
2016-10-27,9400,9790,9400,9600,147926,117984.0,12290000.0
2016-10-28,9590,9590,9190,9200,143289,113068.0,12290000.0
2016-10-31,9230,9820,8830,9320,351814,114543.0,12290000.0
2016-11-01,9220,9440,9210,9320,71881,114543.0,12290000.0
2016-11-02,9220,9320,8710,8710,191839,107046.0,12290000.0
2016-11-03,8700,9190,8600,9150,197422,112454.0,12290000.0
2016-11-04,10300,10300,9150,9150,1160402,112454.0,12290000.0
2016-11-07,9100,9320,9100,9230,128112,113437.0,12290000.0
2016-11-08,9310,9610,9230,9610,163928,118107.0,12290000.0
2016-11-09,9500,9600,8240,8840,511105,108644.0,12290000.0
2016-11-10,9120,9510,9060,9510,221962,116878.0,12290000.0
2016-11-11,9400,9830,9340,9730,231202,119582.0,12290000.0
2016-11-14,9680,9880,9580,9730,132392,119582.0,12290000.0
2016-11-15,9680,9760,9470,9500,118413,116755.0,12290000.0
2016-11-16,9520,9740,9500,9700,73099,119213.0,12290000.0
2016-11-17,9700,9880,9470,9840,162328,120934.0,12290000.0
2016-11-18,9780,9800,9560,9600,99778,117984.0,12290000.0
2016-11-21,9520,9580,9000,9170,131921,112699.0,12290000.0
2016-11-22,9260,9350,9120,9170,39512,112699.0,12290000.0
2016-11-23,9170,9210,8900,8900,119381,109381.0,12290000.0
2016-11-24,8820,8990,8590,8690,99876,106800.0,12290000.0
2016-11-25,8520,9060,8520,9060,71868,111347.0,12290000.0
2016-11-28,9050,9050,8870,8900,53404,109381.0,12290000.0
2016-11-29,8900,9080,8730,8900,59876,109381.0,12290000.0
2016-11-30,8820,9030,8740,8950,44097,109996.0,12290000.0
2016-12-01,8980,9290,8890,9270,83923,113928.0,12290000.0
2016-12-02,9310,9600,9200,9590,179584,117861.0,12290000.0
2016-12-05,9570,9570,9400,9440,129820,116018.0,12290000.0
2016-12-06,9450,9950,9450,9950,263605,122286.0,12290000.0
2016-12-07,9870,9980,9640,9870,267761,121302.0,12290000.0
2016-12-08,9900,10100,9720,9780,229984,120196.0,12290000.0
2016-12-09,9780,10300,9770,10050,325738,123514.0,12290000.0
2016-12-12,10100,10650,10050,10300,340277,126587.0,12290000.0
2016-12-13,10300,10450,10150,10300,112311,126587.0,12290000.0
2016-12-14,10350,10400,10000,10000,127411,122900.0,12290000.0
2016-12-15,9900,10350,9900,10250,101044,125972.0,12290000.0
2016-12-16,10250,10400,10050,10150,96428,124744.0,12290000.0
2016-12-19,10150,10300,9950,10050,119575,123514.0,12290000.0
2016-12-20,10100,10500,10000,10350,169357,127202.0,12290000.0
2016-12-21,10350,10600,10250,10500,152491,129045.0,12290000.0
2016-12-22,10550,10550,10250,10300,66676,126587.0,12290000.0
2016-12-23,10200,10450,10150,10450,86448,128430.0,12290000.0
2016-12-26,10400,10550,10250,10350,105679,127202.0,12290000.0
2016-12-27,10250,10350,10150,10250,69081,125972.0,12290000.0
2016-12-28,10150,10300,10100,10150,59597,124744.0,12290000.0
2016-12-29,10100,10150,9900,10050,142951,123514.0,12290000.0
2017-01-02,10000,10250,9970,10100,64948,124129.0,12290000.0
2017-01-03,10200,10450,10100,10450,106316,128430.0,12290000.0
2017-01-04,10550,11050,10500,10650,534026,130888.0,12290000.0
2017-01-05,10600,10700,10500,10500,114352,129045.0,12290000.0
2017-01-06,10600,10600,10350,10550,93331,129660.0,12290000.0
2017-01-09,10700,11400,10550,11000,723933,135190.0,12290000.0
2017-01-10,11000,12650,10850,11700,2198509,143793.0,12290000.0
2017-01-11,11700,11850,11500,11850,345554,145636.0,12290000.0
2017-01-12,11850,11950,11550,11800,278612,145022.0,12290000.0
2017-01-13,11850,12250,11700,12150,344871,149324.0,12290000.0
2017-01-16,12100,12200,11600,11850,173532,145636.0,12290000.0
2017-01-17,11850,12450,11600,11750,522386,144408.0,12290000.0
2017-01-18,11800,12050,11450,11650,167363,143178.0,12290000.0
2017-01-19,11650,11850,11600,11600,129171,142564.0,12290000.0
2017-01-20,11500,11700,11150,11350,191153,139492.0,12290000.0
2017-01-23,11400,11700,11150,11350,186168,139492.0,12290000.0
2017-01-24,11400,11800,11200,11800,207215,145022.0,12290000.0
2017-01-25,11800,11800,11300,11400,189348,140106.0,12290000.0
2017-01-26,11400,11600,11300,11500,104552,141335.0,12290000.0
2017-01-31,11500,12050,11350,11900,334349,146251.0,12290000.0
2017-02-01,11800,12000,11700,12000,150141,147480.0,12290000.0
2017-02-02,11900,12100,11200,11250,434839,138262.0,12290000.0
2017-02-03,11150,11550,10700,10800,269127,132732.0,12290000.0
2017-02-06,10850,11150,10650,10850,181932,133346.0,12290000.0
2017-02-07,10850,11000,10200,10450,225637,128430.0,12290000.0
2017-02-08,10650,10650,10000,10200,177747,125358.0,12290000.0
2017-02-09,10150,10350,10100,10150,63289,124744.0,12290000.0
2017-02-10,10350,10400,9990,9990,148482,122777.0,12290000.0
2017-02-13,9970,9990,9600,9870,108026,121302.0,12290000.0
2017-02-14,9880,10150,9880,10000,74091,122900.0,12290000.0
2017-02-15,10000,10100,9940,9980,61208,122654.0,12290000.0
2017-02-16,10000,10150,9800,9950,79188,122286.0,12290000.0
2017-02-17,9950,9950,9700,9700,115329,119213.0,12290000.0
2017-02-20,9740,9740,9350,9350,172255,114912.0,12290000.0
2017-02-21,9310,9530,9310,9400,89077,115526.0,12290000.0
2017-02-22,9390,9640,9390,9540,113946,117247.0,12290000.0
2017-02-23,9700,9780,9440,9500,99343,116755.0,12290000.0
2017-02-24,9450,9600,9390,9390,46555,115403.0,12290000.0
2017-02-27,9310,9480,9120,9120,62568,112085.0,12290000.0
2017-02-28,9230,9230,8930,8960,79443,110118.0,12290000.0
2017-03-02,9100,9100,8590,8680,134931,106677.0,12290000.0
2017-03-03,8680,8850,8170,8380,373723,102990.0,12290000.0
2017-03-06,8170,8170,7780,8080,213321,99303.0,12290000.0
2017-03-07,8030,8150,8010,8070,69688,99180.0,12290000.0
2017-03-08,8070,8070,7860,7870,69623,96722.0,12290000.0
2017-03-09,7870,8100,7870,8010,82429,98443.0,12290000.0
2017-03-10,8010,8900,7700,8790,423089,108029.0,12290000.0
2017-03-13,8990,9260,8850,9080,226378,111593.0,12290000.0
2017-03-14,9080,9240,8960,9230,141812,113437.0,12290000.0
2017-03-15,9300,9300,9070,9190,94611,112945.0,12290000.0
2017-03-16,9210,10300,9100,9450,1654434,116140.0,12290000.0
2017-03-17,9540,9860,9260,9560,279817,117492.0,12290000.0
2017-03-20,9600,9730,9310,9370,126451,115157.0,12290000.0
2017-03-21,9320,9440,9220,9230,98836,113437.0,12290000.0
2017-03-22,9200,9430,9030,9330,89490,114666.0,12290000.0
2017-03-23,9250,9420,9000,9080,95612,111593.0,12290000.0
2017-03-24,8970,9600,8970,9310,167788,114420.0,12290000.0
2017-03-27,9330,9590,9150,9590,80810,117861.0,12290000.0
2017-03-28,9610,10100,9310,9770,384186,120073.0,12290000.0
2017-03-29,9900,9900,9650,9770,80017,120073.0,12290000.0
2017-03-30,9750,9940,9670,9770,121720,120073.0,12290000.0
2017-03-31,9770,9920,9720,9830,83482,120811.0,12290000.0
2017-04-03,9880,9930,9760,9880,100261,121425.0,12290000.0
2017-04-04,9880,9890,9470,9500,114265,116755.0,12290000.0
2017-04-05,9690,9850,9540,9590,95091,117861.0,12290000.0
2017-04-06,9880,10850,9700,9710,773115,119336.0,12290000.0
2017-04-07,9830,9830,9520,9790,94579,120319.0,12290000.0
2017-04-10,9790,9830,9050,9280,125657,114051.0,12290000.0
2017-04-11,9120,9420,9030,9230,117149,113437.0,12290000.0
2017-04-12,9230,9270,9090,9210,46146,113191.0,12290000.0
2017-04-13,9210,9350,9160,9250,33521,113682.0,12290000.0
2017-04-14,9830,10050,9070,9080,689091,111593.0,12290000.0
2017-04-17,9080,9260,9080,9150,66702,112454.0,12290000.0
2017-04-18,9190,9230,9070,9120,55688,112085.0,12290000.0
2017-04-19,9100,9180,8790,8900,134771,109381.0,12290000.0
2017-04-20,8900,8900,8570,8660,99957,106431.0,12290000.0
2017-04-21,8660,8700,8130,8130,215946,99918.0,12290000.0
2017-04-24,8120,8130,7760,7830,187898,96231.0,12290000.0
2017-04-25,7830,8180,7810,8100,81821,99549.0,12290000.0
2017-04-26,8050,8180,7860,7980,99233,98074.0,12290000.0
2017-04-27,7980,8060,7930,8040,50116,98812.0,12290000.0
2017-04-28,8080,8190,8040,8080,61865,99303.0,12290000.0
2017-05-02,7990,8060,7790,7800,82124,95862.0,12290000.0
2017-05-04,7700,7860,7540,7670,101739,94264.0,12290000.0
2017-05-08,7820,7820,7600,7710,63924,94756.0,12290000.0
2017-05-10,8000,8450,7900,8050,453311,98934.0,12290000.0
2017-05-11,8090,8160,7840,7860,90349,96599.0,12290000.0
2017-05-12,7930,7960,7790,7810,47827,95985.0,12290000.0
2017-05-15,7740,7950,7680,7710,52254,94756.0,12290000.0
2017-05-16,7650,7710,7550,7640,83898,93896.0,12290000.0
2017-05-17,7570,7940,7570,7860,116654,96599.0,12290000.0
2017-05-18,7730,7800,7700,7770,33188,95493.0,12290000.0
2017-05-19,7810,7950,7770,7780,55420,95616.0,12290000.0
2017-05-22,7780,8150,7700,8020,211592,98566.0,12290000.0
2017-05-23,8090,8090,7950,8030,70807,98689.0,12290000.0
2017-05-24,8010,8100,7890,7970,58052,97951.0,12290000.0
2017-05-25,8080,8080,7900,7930,71008,97460.0,12290000.0
2017-05-26,8390,8400,7770,7770,195310,95493.0,12290000.0
2017-05-29,7770,7890,7680,7700,53295,94633.0,12290000.0
2017-05-30,7660,7800,7660,7690,42103,94510.0,12290000.0
2017-05-31,7750,7770,7630,7700,32633,94633.0,12290000.0
2017-06-01,7620,7780,7620,7700,34872,94633.0,12290000.0
2017-06-02,7700,7750,7630,7680,36758,94387.0,12290000.0
2017-06-05,7620,7630,7400,7510,112547,92298.0,12290000.0
2017-06-07,7420,7570,7420,7490,39198,92052.0,12290000.0
2017-06-08,7500,8220,7500,7610,288972,93527.0,12290000.0
2017-06-09,7620,7910,7610,7810,108443,95985.0,12290000.0
2017-06-12,7800,7810,7590,7630,60184,93773.0,12290000.0
2017-06-13,7570,7710,7570,7620,39011,93650.0,12290000.0
2017-06-14,7620,7670,7550,7550,33163,92790.0,12290000.0
2017-06-15,7560,7620,7480,7510,29979,92298.0,12290000.0
2017-06-16,7510,7650,7510,7590,21811,93281.0,12290000.0
2017-06-19,7550,7640,7500,7520,33865,92421.0,12290000.0
2017-06-20,7480,7600,7340,7400,56095,90946.0,12290000.0
2017-06-21,7370,7460,7150,7210,53412,88611.0,12290000.0
2017-06-22,7150,7290,7120,7180,30016,88242.0,12290000.0
2017-06-23,7110,7350,7110,7250,24251,89102.0,12290000.0
2017-06-26,7250,7290,7000,7090,30246,87136.0,12290000.0
2017-06-27,7200,7210,6950,6960,51184,85538.0,12290000.0
2017-06-28,6920,6920,6750,6790,55693,83449.0,12290000.0
2017-06-29,6760,6890,6700,6820,28740,83818.0,12290000.0
2017-06-30,6720,6930,6720,6750,18338,82958.0,12290000.0
2017-07-03,7270,7270,6770,6770,59338,83203.0,12290000.0
2017-07-04,6800,6900,6610,6610,53456,81237.0,12290000.0
2017-07-05,6630,6710,6610,6610,23688,81237.0,12290000.0
2017-07-06,6600,6800,6600,6780,30757,83326.0,12290000.0
2017-07-07,6700,6840,6700,6750,13151,82958.0,12290000.0
2017-07-10,6660,6720,6300,6400,78285,78656.0,12290000.0
2017-07-11,6310,6390,5890,5930,164771,72880.0,12290000.0
2017-07-12,5930,5990,5800,5930,32660,72880.0,12290000.0
2017-07-13,5930,5990,5800,5920,56080,72757.0,12290000.0
2017-07-14,5920,5950,5460,5730,76395,70422.0,12290000.0
2017-07-17,5900,6060,5730,6050,63173,74354.0,12290000.0
2017-07-18,5960,6060,5890,5890,36229,72388.0,12290000.0
2017-07-19,5870,6130,5860,6070,43534,74600.0,12290000.0
2017-07-20,6110,6440,6000,6140,118276,75461.0,12290000.0
2017-07-21,6070,6130,5930,6010,43885,73863.0,12290000.0
2017-07-24,6030,6070,5970,6030,33415,74109.0,12290000.0
2017-07-25,5950,6020,5840,5840,49438,71774.0,12290000.0
2017-07-26,5840,6010,5840,5870,25284,72142.0,12290000.0
2017-07-27,5840,5910,5650,5760,17735,70790.0,12290000.0
2017-07-28,5700,5740,5590,5590,40585,68701.0,12290000.0
2017-07-31,5430,5640,5400,5420,31430,66612.0,12290000.0
2017-08-01,5400,5500,5120,5420,31081,66612.0,12290000.0
2017-08-02,5380,5460,5350,5450,24202,66980.0,12290000.0
2017-08-03,5450,5500,5260,5310,25672,65260.0,12290000.0
2017-08-04,5310,5360,5250,5250,17614,64522.0,12290000.0
2017-08-07,5250,5390,5250,5380,22618,66120.0,12290000.0
2017-08-08,5390,5550,5390,5500,18657,67595.0,12290000.0
2017-08-09,5500,5500,5350,5390,15922,66243.0,12290000.0
2017-08-10,5310,5420,5300,5400,11428,66366.0,12290000.0
2017-08-11,5300,5350,5100,5100,24354,62679.0,12290000.0
2017-08-14,5050,5140,4850,4890,41391,60098.0,12290000.0
2017-08-16,4895,5310,4815,4945,87171,60774.0,12290000.0
2017-08-17,4955,5120,4945,5100,17815,62679.0,12290000.0
2017-08-18,5130,5130,4990,5040,13713,61942.0,12290000.0
2017-08-21,5070,5070,4900,4935,27804,60651.0,12290000.0
2017-08-22,4905,4975,4790,4905,21643,60282.0,12290000.0
2017-08-23,4880,4955,4845,4875,9703,59914.0,12290000.0
2017-08-24,4800,5100,4800,5030,49089,61819.0,12290000.0
2017-08-25,5010,5060,4940,5030,16892,61819.0,12290000.0
2017-08-28,5060,5380,5030,5170,38929,63539.0,12290000.0
2017-08-29,5150,5220,5030,5080,10840,62433.0,12290000.0
2017-08-30,5140,5150,4975,5120,7966,62925.0,12290000.0
2017-08-31,5120,5360,5050,5100,33842,62679.0,12290000.0
2017-09-01,5240,6360,5030,5800,2236356,71282.0,12290000.0
2017-09-04,5460,5650,5330,5500,265565,67595.0,12290000.0
2017-09-05,5490,5550,5360,5420,89195,66612.0,12290000.0
2017-09-06,5420,5470,5250,5260,63309,64645.0,12290000.0
2017-09-07,5260,5310,5150,5170,46929,63539.0,12290000.0
2017-09-08,5160,5250,5070,5170,28627,63539.0,12290000.0
2017-09-11,5130,5150,4770,4950,47359,60836.0,12290000.0
2017-09-12,4930,5150,4860,4990,70375,61327.0,12290000.0
2017-09-13,4945,5020,4940,4990,23057,61327.0,12290000.0
2017-09-14,4990,5030,4895,4945,20760,60774.0,12290000.0
2017-09-15,4855,4940,4800,4835,30398,59422.0,12290000.0
2017-09-18,4835,4880,4810,4810,25714,59115.0,12290000.0
2017-09-19,4770,4810,4750,4785,23434,58808.0,12290000.0
2017-09-20,4765,5220,4735,4860,147101,59729.0,12290000.0
2017-09-21,4910,4910,4715,4720,22064,58009.0,12290000.0
2017-09-22,4710,4710,4505,4505,29437,55366.0,12290000.0
2017-09-25,4430,4500,4100,4100,63195,50389.0,12290000.0
2017-09-26,3760,4130,3760,3990,42282,49037.0,12290000.0
2017-09-27,4000,4110,3975,4030,33801,49529.0,12290000.0
2017-09-28,3970,4095,3970,4065,11733,49959.0,12290000.0
2017-09-29,4330,4330,4150,4200,22069,51618.0,12290000.0
2017-10-10,4200,4200,3960,4020,21960,49406.0,12290000.0
2017-10-11,3970,4095,3970,4095,10112,50328.0,12290000.0
2017-10-12,4115,4160,4085,4150,9800,51004.0,12290000.0
2017-10-13,4190,4190,4025,4050,7986,49774.0,12290000.0
2017-10-16,4040,4755,3870,4700,558603,57763.0,12290000.0
2017-10-17,4720,4720,4400,4590,124014,56411.0,12290000.0
2017-10-18,4500,4650,4325,4485,101359,55121.0,12290000.0
2017-10-19,4415,4470,4300,4450,67903,54690.0,12290000.0
2017-10-20,4395,4450,4355,4400,20692,54076.0,12290000.0
2017-10-23,4395,4435,4220,4350,47841,53462.0,12290000.0
2017-10-24,4350,4440,4245,4420,56664,54322.0,12290000.0
2017-10-25,4420,5490,4420,4795,1027609,58931.0,12290000.0
2017-10-26,4795,5040,4775,4940,339044,60713.0,12290000.0
2017-10-27,5050,5350,4955,4995,313530,61389.0,12290000.0
2017-10-30,5030,5220,5020,5130,130794,63048.0,12290000.0
2017-10-31,5130,5170,5010,5080,90424,62433.0,12290000.0
2017-11-01,5180,5400,5080,5090,162119,62556.0,12290000.0
2017-11-02,5130,5190,5050,5060,50800,62187.0,12290000.0
2017-11-03,5070,5100,4905,5050,48858,62064.0,12290000.0
2017-11-06,5100,5160,5010,5100,28025,62679.0,12290000.0
2017-11-07,5160,5550,5050,5250,390560,64522.0,12290000.0
2017-11-08,5300,5300,5100,5120,58263,62925.0,12290000.0
2017-11-09,5200,5290,5000,5140,63381,63171.0,12290000.0
2017-11-10,5150,5190,5050,5140,32801,63171.0,12290000.0
2017-11-13,5200,5580,5190,5390,336922,66243.0,12290000.0
2017-11-14,5430,5500,5250,5450,118676,66980.0,12290000.0
2017-11-15,5460,5540,5280,5350,69479,65752.0,12290000.0
2017-11-16,5410,5480,5270,5430,68767,66735.0,12290000.0
2017-11-17,5430,5530,5310,5330,55124,65506.0,12290000.0
2017-11-20,5300,5430,5240,5340,55051,65629.0,12290000.0
2017-11-21,5350,5350,5130,5170,57610,63539.0,12290000.0
2017-11-22,5170,5300,5060,5080,42721,62433.0,12290000.0
2017-11-23,5140,6250,5090,5910,2842832,72634.0,12290000.0
2017-11-24,5830,6180,5650,6000,530247,73740.0,12290000.0
2017-11-27,6250,6450,5990,6090,735829,74846.0,12290000.0
2017-11-28,6020,6440,5950,6380,416999,78410.0,12290000.0
2017-11-29,6340,6690,6180,6470,378923,79516.0,12290000.0
2017-11-30,6410,6470,6100,6110,112752,75092.0,12290000.0
2017-12-01,6110,6160,5950,6160,94705,75706.0,12290000.0
2017-12-04,6160,6500,6160,6400,174923,78656.0,12290000.0
2017-12-05,6380,6540,6200,6440,145271,79148.0,12290000.0
2017-12-06,6540,6540,6190,6430,171686,79025.0,12290000.0
2017-12-07,6440,6700,6240,6420,242745,78902.0,12290000.0
2017-12-08,6540,6540,6210,6210,76955,76321.0,12290000.0
2017-12-11,6220,6400,5690,5880,150825,72265.0,12290000.0
2017-12-12,5950,5970,5370,5580,138264,68578.0,12290000.0
2017-12-13,5580,5720,5500,5690,31831,69930.0,12290000.0
2017-12-14,5620,5680,5510,5580,23940,68578.0,12290000.0
2017-12-15,5530,5530,5300,5380,62575,66120.0,12290000.0
2017-12-18,5380,5610,5380,5430,36490,66735.0,12290000.0
2017-12-19,5430,5550,5090,5100,75689,62679.0,12290000.0
2017-12-20,5140,5200,4800,4835,62201,59422.0,12290000.0
2017-12-21,4835,5010,4700,4700,32563,57763.0,12290000.0
2017-12-22,4700,4835,4700,4825,26489,59299.0,12290000.0
2017-12-26,4755,5010,4650,4710,18965,57886.0,12290000.0
2017-12-27,4715,4900,4630,4740,17561,58255.0,12290000.0
2017-12-28,4740,4950,4740,4900,20412,60221.0,12290000.0
2018-01-02,5000,5100,4925,5050,22642,62064.0,12290000.0
2018-01-03,5110,5110,4970,4990,31780,61327.0,12290000.0
2018-01-04,4930,5030,4905,4965,31376,61020.0,12290000.0
2018-01-05,4970,5030,4925,4975,24824,61143.0,12290000.0
2018-01-08,4975,4975,4700,4840,38487,59484.0,12290000.0
2018-01-09,4840,4840,4750,4800,17183,58992.0,12290000.0
2018-01-10,4800,5550,4800,5160,299938,63416.0,12290000.0
2018-01-11,5190,5230,5070,5160,31853,63416.0,12290000.0
2018-01-12,5150,5230,4990,5040,39410,61942.0,12290000.0
2018-01-15,5040,5280,5040,5050,27802,62064.0,12290000.0
2018-01-16,5050,5120,4980,5040,22810,61942.0,12290000.0
2018-01-17,5130,5130,4955,5030,27551,61819.0,12290000.0
2018-01-18,5100,5130,4995,5050,39500,62064.0,12290000.0
2018-01-19,5040,5750,5010,5550,269901,68210.0,12290000.0
2018-01-22,5590,5810,5400,5640,188797,69316.0,12290000.0
2018-01-23,5820,5820,5400,5550,93424,68210.0,12290000.0
2018-01-24,5600,5600,5400,5410,39414,66489.0,12290000.0
2018-01-25,5350,5570,5350,5490,29041,67472.0,12290000.0
2018-01-26,5590,5590,5490,5520,40873,67841.0,12290000.0
2018-01-29,5540,5560,5380,5400,53185,66366.0,12290000.0
2018-01-30,5390,5510,5350,5450,36241,66980.0,12290000.0
2018-01-31,5490,5490,5280,5400,38037,66366.0,12290000.0
2018-02-01,5450,5780,5400,5670,126962,69684.0,12290000.0
2018-02-02,5720,5720,5480,5590,55545,68701.0,12290000.0
2018-02-05,5420,5700,5290,5420,36672,66612.0,12290000.0
2018-02-06,5180,5240,4830,5090,124415,62556.0,12290000.0
2018-02-07,5150,5280,4985,5050,33611,62064.0,12290000.0
2018-02-08,5150,5350,5010,5250,27217,64522.0,12290000.0
2018-02-09,5000,5230,5000,5130,29953,63048.0,12290000.0
2018-02-12,5130,5130,4940,4940,42219,60713.0,12290000.0
2018-02-13,4940,5030,4860,4860,26127,59729.0,12290000.0
2018-02-14,4830,4930,4830,4850,18599,59606.0,12290000.0
2018-02-19,4850,4995,4850,4965,13514,61020.0,12290000.0
2018-02-20,5050,5080,4975,4980,17844,61204.0,12290000.0
2018-02-21,5080,5090,5000,5060,16676,62187.0,12290000.0
2018-02-22,5060,5290,4985,5180,32687,63662.0,12290000.0
2018-02-23,5190,5290,5120,5190,11731,63785.0,12290000.0
2018-02-26,5190,5250,5100,5110,13140,62802.0,12290000.0
2018-02-27,5090,5250,5090,5100,8827,62679.0,12290000.0
2018-02-28,5090,5130,5000,5050,11145,62064.0,12290000.0
2018-03-02,5050,5280,4910,4910,32721,60344.0,12290000.0
2018-03-05,5500,5500,4960,5060,100900,62187.0,12290000.0
2018-03-06,5060,5200,5010,5130,28259,63048.0,12290000.0
2018-03-07,5120,5160,5010,5030,27785,61819.0,12290000.0
2018-03-08,5050,5190,5030,5050,30224,62064.0,12290000.0
2018-03-09,5050,5290,5050,5240,58644,64400.0,12290000.0
2018-03-12,5400,5420,5220,5300,27363,65137.0,12290000.0
2018-03-13,5340,5650,5300,5430,71631,66735.0,12290000.0
2018-03-14,5540,5540,5350,5360,16470,65874.0,12290000.0
2018-03-15,5360,5410,5280,5350,13697,65752.0,12290000.0
2018-03-16,5350,5730,5300,5370,181594,65997.0,12290000.0
2018-03-19,5390,5400,5300,5340,19193,65629.0,12290000.0
2018-03-20,5170,5570,5160,5290,47748,65014.0,12290000.0
2018-03-21,5290,5350,5150,5220,22875,64154.0,12290000.0
2018-03-22,5220,5280,5090,5170,34691,63539.0,12290000.0
2018-03-23,4995,5100,4825,4825,75090,59299.0,12290000.0
2018-03-26,4650,4940,4650,4940,20122,60713.0,12290000.0
2018-03-27,4940,5100,4855,4965,22666,61020.0,12290000.0
2018-03-28,4935,4995,4895,4965,12475,61020.0,12290000.0
2018-03-29,4965,4995,4860,4975,16730,61143.0,12290000.0
2018-03-30,5010,5080,4755,5070,62650,62310.0,12290000.0
2018-04-02,5260,5440,5030,5150,90407,63294.0,12290000.0
2018-04-03,5030,5200,5000,5130,12539,63048.0,12290000.0
2018-04-04,5200,5200,4970,4975,35517,61143.0,12290000.0
2018-04-05,4975,5100,4975,5020,10831,61696.0,12290000.0
2018-04-06,5090,5320,4935,5270,96732,64768.0,12290000.0
2018-04-09,5230,5240,5070,5190,45510,63785.0,12290000.0
2018-04-10,5250,5250,5050,5170,36883,63539.0,12290000.0
2018-04-11,5230,5230,5050,5160,27754,63416.0,12290000.0
