청담러닝(096240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-08,11450,11550,11200,11200,13049,69592.0,6213550.0
2011-11-09,11350,11350,11050,11200,11448,69592.0,6213550.0
2011-11-10,11050,11050,10650,10800,12961,67106.0,6213550.0
2011-11-11,11050,11650,10900,11150,23923,69281.0,6213550.0
2011-11-14,11200,11350,11100,11250,11169,69902.0,6213550.0
2011-11-15,11300,11300,10850,11000,12396,68349.0,6213550.0
2011-11-16,11100,11600,11000,11000,21464,68349.0,6213550.0
2011-11-17,11000,11300,11000,11250,3478,69902.0,6213550.0
2011-11-18,11200,11250,10850,11100,8794,68970.0,6213550.0
2011-11-21,10900,11150,10900,11150,5065,69281.0,6213550.0
2011-11-22,11100,11250,10850,11200,8677,69592.0,6213550.0
2011-11-23,11300,11300,10900,11050,6311,68660.0,6213550.0
2011-11-24,11150,11150,10900,11000,3211,68349.0,6213550.0
2011-11-25,11200,11200,10750,10750,5472,66796.0,6213550.0
2011-11-28,10800,11300,10800,11200,6661,69592.0,6213550.0
2011-11-29,11250,11350,10900,11050,3976,68660.0,6213550.0
2011-11-30,10950,11100,10850,10900,6380,67728.0,6213550.0
2011-12-01,11000,11100,10700,11000,12682,68349.0,6213550.0
2011-12-02,10850,11100,10850,11100,9079,68970.0,6213550.0
2011-12-05,11200,11300,10950,11100,4075,68970.0,6213550.0
2011-12-06,11150,11200,10950,11050,8307,68660.0,6213550.0
2011-12-07,11100,11150,10800,11150,3391,69281.0,6213550.0
2011-12-08,11150,11550,11150,11450,23608,71145.0,6213550.0
2011-12-09,11350,11700,11200,11550,14859,71767.0,6213550.0
2011-12-12,11750,12200,11650,11900,25294,73941.0,6213550.0
2011-12-13,12000,12000,11600,11950,14373,74252.0,6213550.0
2011-12-14,12000,12200,11750,11900,10977,73941.0,6213550.0
2011-12-15,11750,12000,11550,11850,4746,73631.0,6213550.0
2011-12-16,12100,12200,11700,11900,3927,73941.0,6213550.0
2011-12-19,11700,11950,10750,11700,18208,72699.0,6213550.0
2011-12-20,11700,11950,11400,11950,13758,74252.0,6213550.0
2011-12-21,12000,12450,11800,11900,612194,73941.0,6213550.0
2011-12-22,12000,12250,11750,11850,14841,73631.0,6213550.0
2011-12-23,11850,12000,11600,11850,9596,73631.0,6213550.0
2011-12-26,11950,12000,11700,11800,2074,73320.0,6213550.0
2011-12-27,11800,12000,11650,12000,10772,74563.0,6213550.0
2011-12-28,11800,11800,11200,11450,18607,71145.0,6213550.0
2011-12-29,11400,11450,11250,11350,5996,70524.0,6213550.0
2012-01-02,11500,11500,11100,11100,6000,68970.0,6213550.0
2012-01-03,11150,11200,10700,10900,15901,67728.0,6213550.0
2012-01-04,10900,11050,10900,10950,8715,68038.0,6213550.0
2012-01-05,10950,11100,10800,10850,8035,67417.0,6213550.0
2012-01-06,10900,11100,10650,11000,10895,68349.0,6213550.0
2012-01-09,11100,11100,10800,10900,4865,67728.0,6213550.0
2012-01-10,11050,12200,10850,11750,31285,73009.0,6213550.0
2012-01-11,11750,11950,11300,11550,10805,71767.0,6213550.0
2012-01-12,11650,11700,11400,11700,7297,72699.0,6213550.0
2012-01-13,11550,11900,11550,11650,5370,72388.0,6213550.0
2012-01-16,11500,11700,11350,11550,4036,71767.0,6213550.0
2012-01-17,11350,11700,11350,11400,6191,70834.0,6213550.0
2012-01-18,11200,12400,11200,12200,38177,75805.0,6213550.0
2012-01-19,12250,14000,12250,13200,330510,82019.0,6213550.0
2012-01-20,12950,13050,12000,12350,71433,76737.0,6213550.0
2012-01-25,12800,12950,12350,12450,33234,77359.0,6213550.0
2012-01-26,12250,12700,11950,12050,24177,74873.0,6213550.0
2012-01-27,12200,12250,11950,12050,14297,74873.0,6213550.0
2012-01-30,11950,12150,11600,12050,14113,74873.0,6213550.0
2012-01-31,11900,12100,11700,11800,13209,73320.0,6213550.0
2012-02-01,11650,12500,11550,12000,39497,74563.0,6213550.0
2012-02-02,12100,12600,11950,12150,30144,75495.0,6213550.0
2012-02-03,12150,12350,12000,12200,12298,75805.0,6213550.0
2012-02-06,12350,12550,12150,12150,26586,75495.0,6213550.0
2012-02-07,12100,12400,12000,12400,13287,77048.0,6213550.0
2012-02-08,13300,13300,12450,12650,33825,78601.0,6213550.0
2012-02-09,12700,13300,12400,12850,40925,79844.0,6213550.0
2012-02-10,12750,13250,12550,12650,23541,78601.0,6213550.0
2012-02-13,12650,13200,12500,13150,27884,81708.0,6213550.0
2012-02-14,13200,13500,12800,13000,24993,80776.0,6213550.0
2012-02-15,13000,13200,12550,12950,33071,80465.0,6213550.0
2012-02-16,12950,13200,12500,12650,21351,78601.0,6213550.0
2012-02-17,12850,12850,12450,12500,18338,77669.0,6213550.0
2012-02-20,12550,12750,11850,12400,45389,77048.0,6213550.0
2012-02-21,12400,12500,12000,12350,25199,76737.0,6213550.0
2012-02-22,12400,12500,12100,12300,29276,76427.0,6213550.0
2012-02-23,12450,13050,12300,13000,32615,80776.0,6213550.0
2012-02-24,13200,13700,12900,13600,94578,84504.0,6213550.0
2012-02-27,13500,13950,13300,13500,44593,83883.0,6213550.0
2012-02-28,13550,13900,13450,13650,30086,84815.0,6213550.0
2012-02-29,14050,14300,13650,14300,53904,88854.0,6213550.0
2012-03-02,14200,14300,13800,14100,26084,87611.0,6213550.0
2012-03-05,14050,14100,13350,13600,32951,84504.0,6213550.0
2012-03-06,13700,13850,13250,13600,31894,84504.0,6213550.0
2012-03-07,13650,14100,13350,14000,19640,86990.0,6213550.0
2012-03-08,13800,14100,13600,14000,23675,86990.0,6213550.0
2012-03-09,14000,14900,13650,14350,61742,89164.0,6213550.0
2012-03-12,14350,14700,14200,14700,35980,91339.0,6213550.0
2012-03-13,14700,15200,14500,14500,52534,90096.0,6213550.0
2012-03-14,14750,15000,14250,14900,28201,92582.0,6213550.0
2012-03-15,15000,15150,14700,14850,17120,92271.0,6213550.0
2012-03-16,15000,15000,14350,14800,23461,91961.0,6213550.0
2012-03-19,14800,15000,14050,14600,42047,90718.0,6213550.0
2012-03-20,14300,14750,14300,14550,15233,90407.0,6213550.0
2012-03-21,14500,14700,14200,14200,21820,88232.0,6213550.0
2012-03-22,14350,14600,14200,14500,28259,90096.0,6213550.0
2012-03-23,14600,14750,14200,14300,22800,88854.0,6213550.0
2012-03-26,14300,14750,14300,14500,30165,90096.0,6213550.0
2012-03-27,14650,14650,13900,14000,50997,86990.0,6213550.0
2012-03-28,14000,14600,13900,14500,24370,90096.0,6213550.0
2012-03-29,14700,14700,13900,14050,25139,87300.0,6213550.0
2012-03-30,14000,14000,13600,13750,14495,85436.0,6213550.0
2012-04-02,13700,13900,13450,13800,9822,85747.0,6213550.0
2012-04-03,13800,13800,13000,13400,37630,83262.0,6213550.0
2012-04-04,13200,13350,12650,12800,30566,79533.0,6213550.0
2012-04-05,12650,13200,12650,13000,20378,80776.0,6213550.0
2012-04-06,12800,13300,12650,12950,5560,80465.0,6213550.0
2012-04-09,12850,13050,12300,12350,16269,76737.0,6213550.0
2012-04-10,12050,12600,12050,12300,10954,76427.0,6213550.0
2012-04-12,12300,12500,11900,12000,10483,74563.0,6213550.0
2012-04-13,11850,12350,11850,12100,9547,75184.0,6213550.0
2012-04-16,12100,12750,11900,12550,12607,77980.0,6213550.0
2012-04-17,12300,12850,12300,12700,15302,78912.0,6213550.0
2012-04-18,13150,14200,13000,14000,99138,86990.0,6213550.0
2012-04-19,14000,14300,13600,13750,29411,85436.0,6213550.0
2012-04-20,13550,14150,13550,14100,28923,87611.0,6213550.0
2012-04-23,13950,14250,13800,14000,16726,86990.0,6213550.0
2012-04-24,13800,13950,13500,13800,16574,85747.0,6213550.0
2012-04-25,13900,14000,13650,13750,13720,85436.0,6213550.0
2012-04-26,13950,13950,13250,13400,17066,83262.0,6213550.0
2012-04-27,13250,13650,13250,13500,17780,83883.0,6213550.0
2012-04-30,13300,13750,13300,13550,14644,84194.0,6213550.0
2012-05-02,13550,13800,13500,13800,11921,85747.0,6213550.0
2012-05-03,13950,13950,13550,13550,7381,84194.0,6213550.0
2012-05-04,13750,13750,13500,13600,7788,84504.0,6213550.0
2012-05-07,13600,13600,13000,13250,9458,82330.0,6213550.0
2012-05-08,13650,13650,13000,13200,15972,82019.0,6213550.0
2012-05-09,13100,13350,12800,13000,6526,80776.0,6213550.0
2012-05-10,13000,13300,12800,13200,8813,82019.0,6213550.0
2012-05-11,13400,13400,12900,13300,18080,82640.0,6213550.0
2012-05-14,13500,13550,13250,13450,8684,83572.0,6213550.0
2012-05-15,13400,14000,13200,13600,19809,84504.0,6213550.0
2012-05-16,13650,13650,12800,13000,29670,80776.0,6213550.0
2012-05-17,12800,13000,12550,13000,9850,80776.0,6213550.0
2012-05-18,12900,12900,12450,12600,12567,78291.0,6213550.0
2012-05-21,12500,12600,11750,11800,29376,73320.0,6213550.0
2012-05-22,11650,12100,11650,12050,12412,74873.0,6213550.0
2012-05-23,12050,12050,11700,11750,11838,73009.0,6213550.0
2012-05-24,11700,12000,11600,11900,10973,73941.0,6213550.0
2012-05-25,11700,12450,11700,12350,5011,76737.0,6213550.0
2012-05-29,12150,12800,12150,12750,13062,79223.0,6213550.0
2012-05-30,13000,13000,12300,12600,10865,78291.0,6213550.0
2012-05-31,12700,12700,12250,12350,7004,76737.0,6213550.0
2012-06-01,12250,12600,12150,12350,3042,76737.0,6213550.0
2012-06-04,11800,12200,11750,12000,24716,74563.0,6213550.0
2012-06-05,12100,12750,11800,12500,20824,77669.0,6213550.0
2012-06-07,12950,13250,12800,13150,19186,81708.0,6213550.0
2012-06-08,13250,13600,13050,13550,28134,84194.0,6213550.0
2012-06-11,13550,13700,13200,13350,11790,82951.0,6213550.0
2012-06-12,13500,13700,13000,13500,18777,83883.0,6213550.0
2012-06-13,13900,13900,13150,13350,4313,82951.0,6213550.0
2012-06-14,13350,13700,13200,13650,18367,84815.0,6213550.0
2012-06-15,13650,13700,13300,13500,18778,83883.0,6213550.0
2012-06-18,13500,13900,13500,13600,23829,84504.0,6213550.0
2012-06-19,13800,13800,13200,13400,2959,83262.0,6213550.0
2012-06-20,13800,13800,13350,13500,2319,83883.0,6213550.0
2012-06-21,13400,13700,13300,13550,5089,84194.0,6213550.0
2012-06-22,13450,13450,13250,13400,1173,83262.0,6213550.0
2012-06-25,13600,13600,13100,13450,5835,83572.0,6213550.0
2012-06-26,13500,13500,12950,13000,7598,80776.0,6213550.0
2012-06-27,13100,13200,12850,13100,2835,81398.0,6213550.0
2012-06-28,13100,13100,12750,12850,3087,79844.0,6213550.0
2012-06-29,13050,13050,12250,12900,3975,80155.0,6213550.0
2012-07-02,13000,13200,12850,13000,2514,80776.0,6213550.0
2012-07-03,13200,13550,12800,13500,9603,83883.0,6213550.0
2012-07-04,13600,13600,13150,13400,7711,83262.0,6213550.0
2012-07-05,13200,13500,13150,13200,1453,82019.0,6213550.0
2012-07-06,13200,13300,12950,13100,5547,81398.0,6213550.0
2012-07-09,13300,13300,12900,13000,1006,80776.0,6213550.0
2012-07-10,12900,13300,12650,12900,11337,80155.0,6213550.0
2012-07-11,12900,13000,12050,12350,51614,76737.0,6213550.0
2012-07-12,12350,12450,11800,12050,44588,74873.0,6213550.0
2012-07-13,12100,12250,11500,11650,34368,72388.0,6213550.0
2012-07-16,11750,11900,11600,11700,6209,72699.0,6213550.0
2012-07-17,11550,11850,11550,11800,5467,73320.0,6213550.0
2012-07-18,11900,11900,11350,11450,9784,71145.0,6213550.0
2012-07-19,11650,11800,11500,11750,9432,73009.0,6213550.0
2012-07-20,11850,12000,11550,11750,13150,73009.0,6213550.0
2012-07-23,11450,11600,11200,11350,8694,70524.0,6213550.0
2012-07-24,11250,11450,10900,11150,13945,69281.0,6213550.0
2012-07-25,11100,11300,10800,10950,12114,68038.0,6213550.0
2012-07-26,11000,11250,10750,10950,13086,68038.0,6213550.0
2012-07-27,11100,11250,11050,11200,2683,69592.0,6213550.0
2012-07-30,11350,11450,10900,11300,31299,70213.0,6213550.0
2012-07-31,11300,11400,11150,11250,7745,69902.0,6213550.0
2012-08-01,11300,11300,11100,11200,9389,69592.0,6213550.0
2012-08-02,11200,11300,11100,11250,6349,69902.0,6213550.0
2012-08-03,11250,11400,11250,11350,5581,70524.0,6213550.0
2012-08-06,11400,11600,11350,11500,6470,71456.0,6213550.0
2012-08-07,11600,11600,11150,11200,18714,69592.0,6213550.0
2012-08-08,11250,11350,11200,11250,8101,69902.0,6213550.0
2012-08-09,11300,11300,10950,11050,38941,68660.0,6213550.0
2012-08-10,11100,11250,11000,11250,17274,69902.0,6213550.0
2012-08-13,11350,11550,11250,11250,22574,69902.0,6213550.0
2012-08-14,11300,11500,11250,11400,10626,70834.0,6213550.0
2012-08-16,11500,11550,11300,11450,7775,71145.0,6213550.0
2012-08-17,11550,11600,11200,11500,23690,71456.0,6213550.0
2012-08-20,11550,11850,11400,11800,15198,73320.0,6213550.0
2012-08-21,11800,12050,11750,12050,26875,74873.0,6213550.0
2012-08-22,12100,12100,11850,12000,14069,74563.0,6213550.0
2012-08-23,12050,12050,11900,12000,11924,74563.0,6213550.0
2012-08-24,12050,12100,11700,11950,15683,74252.0,6213550.0
2012-08-27,12100,12100,11900,12050,20916,74873.0,6213550.0
2012-08-28,12000,12450,12000,12400,27394,77048.0,6213550.0
2012-08-29,12400,12650,12200,12400,29464,77048.0,6213550.0
2012-08-30,12450,12800,12300,12750,42839,79223.0,6213550.0
2012-08-31,13200,14300,12800,13700,102186,85126.0,6213550.0
2012-09-03,13700,14000,13200,13800,30484,85747.0,6213550.0
2012-09-04,13800,14400,13650,13750,53005,85436.0,6213550.0
2012-09-05,13950,13950,13000,13300,55591,82640.0,6213550.0
2012-09-06,13500,13650,13350,13550,24701,84194.0,6213550.0
2012-09-07,13700,14050,13350,14000,53417,86990.0,6213550.0
2012-09-10,14000,14150,13650,13800,44788,85747.0,6213550.0
2012-09-11,13750,13750,13300,13600,23978,84504.0,6213550.0
2012-09-12,13800,14250,13750,14150,78686,87922.0,6213550.0
2012-09-13,14050,14250,13800,14250,76246,88543.0,6213550.0
2012-09-14,14150,14750,14150,14550,116260,90407.0,6213550.0
2012-09-17,14550,14550,14000,14100,42198,87611.0,6213550.0
2012-09-18,14000,14650,13900,14200,106423,88232.0,6213550.0
2012-09-19,14350,14450,14000,14100,85458,87611.0,6213550.0
2012-09-20,14150,14850,13950,14650,127661,91029.0,6213550.0
2012-09-21,14700,15900,14700,15300,127998,95067.0,6213550.0
2012-09-24,15450,15450,14650,15000,91358,93203.0,6213550.0
2012-09-25,15100,16150,15000,15850,154500,98485.0,6213550.0
2012-09-26,16200,16200,15700,15800,72830,98174.0,6213550.0
2012-09-27,15800,15900,15150,15300,39981,95067.0,6213550.0
2012-09-28,15300,15550,15000,15300,40272,95067.0,6213550.0
2012-10-02,15500,15500,14900,15100,31938,93825.0,6213550.0
2012-10-04,15300,16200,15050,15400,73491,95689.0,6213550.0
2012-10-05,15850,15950,15300,15450,55219,95999.0,6213550.0
2012-10-08,15450,16000,15150,15950,85187,99106.0,6213550.0
2012-10-09,16000,16050,15550,15650,50198,97242.0,6213550.0
2012-10-10,15600,15850,15200,15650,45024,97242.0,6213550.0
2012-10-11,15400,15600,15000,15100,41438,93825.0,6213550.0
2012-10-12,15550,17300,15200,16600,280994,103145.0,6213550.0
2012-10-15,16700,17200,16300,16500,200360,102524.0,6213550.0
2012-10-16,16750,16750,15950,16450,62481,102213.0,6213550.0
2012-10-17,16600,17600,16350,16600,138532,103145.0,6213550.0
2012-10-18,16750,17450,15850,16300,131781,101281.0,6213550.0
2012-10-19,16500,17050,16000,17050,450665,105941.0,6213550.0
2012-10-22,17050,17100,16650,16900,120274,105009.0,6213550.0
2012-10-23,16900,17400,16600,16750,254935,104077.0,6213550.0
2012-10-24,16650,16850,16300,16700,105181,103766.0,6213550.0
2012-10-25,16700,16900,15800,16000,113823,99417.0,6213550.0
2012-10-26,16000,16000,14600,14750,219692,91650.0,6213550.0
2012-10-29,14900,15150,13800,14300,129667,88854.0,6213550.0
2012-10-30,14400,14600,14050,14300,116901,88854.0,6213550.0
2012-10-31,14350,15300,14350,15000,198867,93203.0,6213550.0
2012-11-01,15050,15350,14300,15300,513048,95067.0,6213550.0
2012-11-02,15950,16200,15350,15350,169091,95378.0,6213550.0
2012-11-05,15450,16000,15150,15950,139236,99106.0,6213550.0
2012-11-06,16400,16400,15600,15850,209406,98485.0,6213550.0
2012-11-07,15900,15900,15150,15350,84311,95378.0,6213550.0
2012-11-08,14900,15250,14500,14600,119071,90718.0,6213550.0
2012-11-09,14700,15450,14600,15200,111731,94446.0,6213550.0
2012-11-12,15250,15400,14800,15000,91414,93203.0,6213550.0
2012-11-13,15300,15400,14700,15000,156781,93203.0,6213550.0
2012-11-14,15150,15750,15050,15500,226023,96310.0,6213550.0
2012-11-15,15250,15950,15000,15400,199124,95689.0,6213550.0
2012-11-16,15450,15600,13950,14250,156023,88543.0,6213550.0
2012-11-19,14400,14750,14350,14550,62595,90407.0,6213550.0
2012-11-20,14750,15100,14650,15000,89135,93203.0,6213550.0
2012-11-21,15450,15750,15250,15600,210515,96931.0,6213550.0
2012-11-22,15850,15900,15550,15600,97936,96931.0,6213550.0
2012-11-23,15700,15750,15300,15750,73240,97863.0,6213550.0
2012-11-26,16150,16150,15700,16050,104946,99727.0,6213550.0
2012-11-27,16150,16300,15350,15600,128904,96931.0,6213550.0
2012-11-28,15550,15850,15450,15700,76923,97553.0,6213550.0
2012-11-29,15850,16350,15550,16300,120166,101281.0,6213550.0
2012-11-30,16450,16700,16350,16500,117653,102524.0,6213550.0
2012-12-03,16650,17350,16200,16300,284134,101281.0,6213550.0
2012-12-04,16200,16450,15900,16300,83936,101281.0,6213550.0
2012-12-05,16400,16700,16050,16450,101936,102213.0,6213550.0
2012-12-06,16550,16550,15800,15950,287964,99106.0,6213550.0
2012-12-07,16250,16950,16200,16750,210018,104077.0,6213550.0
2012-12-10,16850,17100,16600,16950,76056,105320.0,6213550.0
2012-12-11,17100,17150,16300,16300,128897,101281.0,6213550.0
2012-12-12,16300,16550,15950,16300,62173,101281.0,6213550.0
2012-12-13,16500,16650,15950,16250,104234,100970.0,6213550.0
2012-12-14,16200,16300,15600,15750,99395,97863.0,6213550.0
2012-12-17,15750,15800,15200,15200,96913,94446.0,6213550.0
2012-12-18,15250,15450,14950,15250,44853,94757.0,6213550.0
2012-12-20,15450,16050,15350,15550,107953,96621.0,6213550.0
2012-12-21,15450,15700,15050,15500,38739,96310.0,6213550.0
2012-12-24,15300,15800,15300,15700,31098,97553.0,6213550.0
2012-12-26,15900,15900,15450,15700,39810,97553.0,6213550.0
2012-12-27,15450,15650,15300,15400,45143,95689.0,6213550.0
2012-12-28,15450,15450,15050,15250,48314,94757.0,6213550.0
2013-01-02,15400,15450,15050,15300,61088,95067.0,6213550.0
2013-01-03,15350,15700,15200,15300,85687,95067.0,6213550.0
2013-01-04,15400,15400,14900,15000,74855,93203.0,6213550.0
2013-01-07,14950,15050,14400,14650,112130,91029.0,6213550.0
2013-01-08,14750,14950,14400,14400,95890,89475.0,6213550.0
2013-01-09,14500,14800,14450,14750,100435,91650.0,6213550.0
2013-01-10,14750,14800,14450,14750,60121,91650.0,6213550.0
2013-01-11,14850,15050,14600,14700,96407,91339.0,6213550.0
2013-01-14,14800,15300,14600,15150,95328,94135.0,6213550.0
2013-01-15,15150,15300,14800,14900,46902,92582.0,6213550.0
2013-01-16,14850,15100,14250,14350,124574,89164.0,6213550.0
2013-01-17,14250,14350,13850,13950,70615,86679.0,6213550.0
2013-01-18,13950,14150,13600,13800,80765,85747.0,6213550.0
2013-01-21,13800,13900,13350,13500,105522,83883.0,6213550.0
2013-01-22,13550,13650,13000,13300,120463,82640.0,6213550.0
2013-01-23,13300,13400,12900,13100,198309,81398.0,6213550.0
2013-01-24,12900,13200,12800,13050,122638,81087.0,6213550.0
2013-01-25,13150,13350,12050,12200,321432,75805.0,6213550.0
2013-01-28,12250,12350,12000,12250,64057,76116.0,6213550.0
2013-01-29,12450,12700,12300,12400,92423,77048.0,6213550.0
2013-01-30,12400,12500,12250,12250,44546,76116.0,6213550.0
2013-01-31,12300,12450,12000,12050,64322,74873.0,6213550.0
2013-02-01,12000,12150,11700,11850,70672,73631.0,6213550.0
2013-02-04,11900,12200,11900,12100,79929,75184.0,6213550.0
2013-02-05,12100,12550,12050,12500,90213,77669.0,6213550.0
2013-02-06,12500,12500,12050,12200,96960,75805.0,6213550.0
2013-02-07,12200,12350,11700,11900,207527,73941.0,6213550.0
2013-02-08,11800,12150,11700,12100,76143,75184.0,6213550.0
2013-02-12,12150,12550,12100,12450,75113,77359.0,6213550.0
2013-02-13,12450,12550,12250,12500,54962,77669.0,6213550.0
2013-02-14,12400,12800,12350,12750,80784,79223.0,6213550.0
2013-02-15,12850,12850,12500,12750,54838,79223.0,6213550.0
2013-02-18,12750,13100,12750,13050,105134,81087.0,6213550.0
2013-02-19,13200,13400,13150,13200,116627,82019.0,6213550.0
2013-02-20,13300,13300,13000,13100,87699,81398.0,6213550.0
2013-02-21,13000,13050,12750,12900,86886,80155.0,6213550.0
2013-02-22,12900,13150,12850,13100,49795,81398.0,6213550.0
2013-02-25,13150,13200,12950,13100,69528,81398.0,6213550.0
2013-02-26,12950,13250,12950,12950,57091,80465.0,6213550.0
2013-02-27,13000,13100,12850,12950,52708,80465.0,6213550.0
2013-02-28,13000,13500,12950,13350,152265,82951.0,6213550.0
2013-03-04,13500,13700,13250,13300,71114,82640.0,6213550.0
2013-03-05,13500,13700,13250,13650,130910,84815.0,6213550.0
2013-03-06,13650,13750,13450,13600,112842,84504.0,6213550.0
2013-03-07,13700,13700,13300,13400,50605,83262.0,6213550.0
2013-03-08,13500,13500,13000,13250,82229,82330.0,6213550.0
2013-03-11,13250,13350,12850,13250,67741,82330.0,6213550.0
2013-03-12,13250,13350,13100,13250,56346,82330.0,6213550.0
2013-03-13,13200,13550,13200,13550,69227,84194.0,6213550.0
2013-03-14,13500,13500,12850,12950,219775,80465.0,6213550.0
2013-03-15,12950,13100,12700,12750,91611,79223.0,6213550.0
2013-03-18,12700,12950,12650,12750,60156,79223.0,6213550.0
2013-03-19,12750,13100,12750,13000,55662,80776.0,6213550.0
2013-03-20,12950,13350,12800,13200,83796,82019.0,6213550.0
2013-03-21,13350,13950,13250,13900,188532,86368.0,6213550.0
2013-03-22,13950,14200,13750,14050,146487,87300.0,6213550.0
2013-03-25,14100,14150,13750,14050,88853,87300.0,6213550.0
2013-03-26,14050,14300,14050,14250,96387,88543.0,6213550.0
2013-03-27,14200,14200,13750,13900,73124,86368.0,6213550.0
2013-03-28,13900,14050,13800,13950,40584,86679.0,6213550.0
2013-03-29,13900,14100,13700,13700,53384,85126.0,6213550.0
2013-04-01,13700,13850,13550,13700,40560,85126.0,6213550.0
2013-04-02,13800,14100,13700,14000,76775,86990.0,6213550.0
2013-04-03,13950,14250,13850,14100,73402,87611.0,6213550.0
2013-04-04,14000,14100,13450,13650,90634,84815.0,6213550.0
2013-04-05,13550,13850,13150,13600,83049,84504.0,6213550.0
2013-04-08,13550,13850,13350,13400,71170,83262.0,6213550.0
2013-04-09,13250,14000,13050,13200,135472,82019.0,6213550.0
2013-04-10,13200,13350,13100,13300,30782,82640.0,6213550.0
2013-04-11,13250,13700,13250,13600,52021,84504.0,6213550.0
2013-04-12,13550,13900,13550,13700,43790,85126.0,6213550.0
2013-04-15,13950,13950,13500,13600,34165,84504.0,6213550.0
2013-04-16,13500,13800,13450,13650,42408,84815.0,6213550.0
2013-04-17,13850,13950,13450,13550,55217,84194.0,6213550.0
2013-04-18,13400,14000,13300,13950,106622,86679.0,6213550.0
2013-04-19,13800,14000,13750,13750,36777,85436.0,6213550.0
2013-04-22,13800,14350,13800,14350,87819,89164.0,6213550.0
2013-04-23,14300,14700,14300,14700,105137,91339.0,6213550.0
2013-04-24,14800,14800,14350,14400,116231,89475.0,6213550.0
2013-04-25,14400,14600,14250,14250,48991,88543.0,6213550.0
2013-04-26,14350,14550,14100,14450,66604,89786.0,6213550.0
2013-04-29,14450,14650,14250,14300,51995,88854.0,6213550.0
2013-04-30,14300,14600,14200,14250,42427,88543.0,6213550.0
2013-05-02,14200,14350,14050,14200,39025,88232.0,6213550.0
2013-05-03,14250,14400,14200,14300,17943,88854.0,6213550.0
2013-05-06,14350,14450,14150,14250,38392,88543.0,6213550.0
2013-05-07,14400,14400,14150,14150,31929,87922.0,6213550.0
2013-05-08,14150,14300,14000,14250,32985,88543.0,6213550.0
2013-05-09,14300,14350,14050,14250,32633,88543.0,6213550.0
2013-05-10,14200,14250,14050,14150,24244,87922.0,6213550.0
2013-05-13,14100,14300,13800,13800,43204,85747.0,6213550.0
2013-05-14,13900,13900,13450,13550,62804,84194.0,6213550.0
2013-05-15,13550,13800,13550,13750,51824,85436.0,6213550.0
2013-05-16,13750,13750,13550,13600,22808,84504.0,6213550.0
2013-05-20,13600,13800,13550,13750,25160,85436.0,6213550.0
2013-05-21,13750,13850,13500,13650,44690,84815.0,6213550.0
2013-05-22,13750,13900,13600,13850,21865,86058.0,6213550.0
2013-05-23,13800,13900,13600,13750,21778,85436.0,6213550.0
2013-05-24,13700,13800,13600,13650,19998,84815.0,6213550.0
2013-05-27,13750,14200,13600,14100,82683,87611.0,6213550.0
2013-05-28,14400,14400,14100,14200,49527,88232.0,6213550.0
2013-05-29,14250,14300,14000,14000,35899,86990.0,6213550.0
2013-05-30,14050,14650,14000,14650,79775,91029.0,6213550.0
2013-05-31,14700,15250,14450,15000,194589,93203.0,6213550.0
2013-06-03,15000,15300,14750,14850,59386,92271.0,6213550.0
2013-06-04,14900,15300,14650,15200,101800,94446.0,6213550.0
2013-06-05,15150,15150,14600,14900,76754,92582.0,6213550.0
2013-06-07,14800,15050,14500,15000,85430,93203.0,6213550.0
2013-06-10,15700,15800,15250,15500,150981,96310.0,6213550.0
2013-06-11,15400,15850,15400,15800,75483,98174.0,6213550.0
2013-06-12,15900,16600,15800,16550,164190,102834.0,6213550.0
2013-06-13,16350,16450,15600,16000,128573,99417.0,6213550.0
2013-06-14,16150,16250,15350,15550,113918,96621.0,6213550.0
2013-06-17,15550,15650,14850,15000,128389,93203.0,6213550.0
2013-06-18,15050,15400,14450,15400,94846,95689.0,6213550.0
2013-06-19,15400,15700,15200,15450,52559,95999.0,6213550.0
2013-06-20,15300,15900,15100,15400,96896,95689.0,6213550.0
2013-06-21,15000,15100,14400,15100,95928,93825.0,6213550.0
2013-06-24,14800,14900,14600,14600,49149,90718.0,6213550.0
2013-06-25,14450,14450,13200,13450,100715,83572.0,6213550.0
2013-06-26,13750,14000,13300,13600,49482,84504.0,6213550.0
2013-06-27,13850,14600,13850,14600,35078,90718.0,6213550.0
2013-06-28,14700,14700,14300,14500,18125,90096.0,6213550.0
2013-07-01,14500,15050,14300,15000,36763,93203.0,6213550.0
2013-07-02,15100,15100,14500,14700,35621,91339.0,6213550.0
2013-07-03,14650,14850,14100,14200,60844,88232.0,6213550.0
2013-07-04,14200,15100,14200,14650,75735,91029.0,6213550.0
2013-07-05,14900,16250,14800,15850,168604,98485.0,6213550.0
2013-07-08,15950,16450,15700,15850,77315,98485.0,6213550.0
2013-07-09,15900,16100,15700,16000,30048,99417.0,6213550.0
2013-07-10,16000,16250,15650,15800,49854,98174.0,6213550.0
2013-07-11,16050,16350,15800,16050,43055,99727.0,6213550.0
2013-07-12,16000,16250,15850,16000,34934,99417.0,6213550.0
2013-07-15,16150,16700,15900,16550,82805,102834.0,6213550.0
2013-07-16,16800,17250,16500,16500,115131,102524.0,6213550.0
2013-07-17,16450,16950,16300,16800,42963,104388.0,6213550.0
