탑엔지니어링(065130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-04-12,9660,9860,9250,9260,435986,133630.0,14430880.0
2011-04-13,9350,9540,9330,9380,195007,135362.0,14430880.0
2011-04-14,9450,9470,9060,9170,742051,132331.0,14430880.0
2011-04-15,9350,9410,9110,9150,506138,132043.0,14430880.0
2011-04-18,9190,9210,8750,8780,561062,126703.0,14430880.0
2011-04-19,8710,8890,8690,8770,283005,126559.0,14430880.0
2011-04-20,9090,9500,9010,9100,880103,132634.0,14575180.0
2011-04-21,9350,9350,8820,8910,734657,129865.0,14575180.0
2011-04-22,8950,8950,8650,8700,371786,126804.0,14575180.0
2011-04-25,8820,8880,8720,8780,230048,127970.0,14575180.0
2011-04-26,8710,8780,8350,8350,436412,121703.0,14575180.0
2011-04-27,8480,8600,8410,8470,277560,123452.0,14575180.0
2011-04-28,8490,8600,8250,8280,313102,120682.0,14575180.0
2011-04-29,8270,8270,8010,8150,366006,118788.0,14575180.0
2011-05-02,8060,8260,8060,8210,191250,119662.0,14575180.0
2011-05-03,8250,8260,8050,8070,152784,117622.0,14575180.0
2011-05-04,8110,8130,7780,7810,376814,113832.0,14575180.0
2011-05-06,7670,7810,7550,7580,217469,110480.0,14575180.0
2011-05-09,7590,7840,7590,7630,137692,111209.0,14575180.0
2011-05-11,7700,7780,7670,7700,115921,112229.0,14575180.0
2011-05-12,7720,8190,7710,8020,410643,116893.0,14575180.0
2011-05-13,8000,8190,7940,8040,157948,117184.0,14575180.0
2011-05-16,8000,8000,7780,7820,164906,113978.0,14575180.0
2011-05-17,7710,7940,7710,7720,108006,112520.0,14575180.0
2011-05-18,7780,7780,7480,7510,197161,109460.0,14575180.0
2011-05-19,7600,7600,7160,7190,231145,104796.0,14575180.0
2011-05-20,7070,7300,6950,7210,140119,105087.0,14575180.0
2011-05-23,7220,7300,6960,7060,105841,102901.0,14575180.0
2011-05-24,6910,7170,6850,7050,130773,104790.0,14863780.0
2011-05-25,7020,7290,6900,6900,157321,102560.0,14863780.0
2011-05-26,6980,7600,6980,7600,333678,112965.0,14863780.0
2011-05-27,7580,7580,7310,7330,161821,108952.0,14863780.0
2011-05-30,7350,7380,7170,7170,95522,106573.0,14863780.0
2011-05-31,7100,7260,7100,7200,129188,107019.0,14863780.0
2011-06-01,7270,7270,7110,7130,84212,105979.0,14863780.0
2011-06-02,7000,7070,6910,7000,98069,104046.0,14863780.0
2011-06-03,7060,7140,7010,7020,82236,104344.0,14863780.0
2011-06-07,6930,7060,6800,6830,104300,101520.0,14863780.0
2011-06-08,6770,7080,6770,6850,70056,101817.0,14863780.0
2011-06-09,6830,7050,6830,6990,89452,103898.0,14863780.0
2011-06-10,7010,7040,6750,6780,151042,100776.0,14863780.0
2011-06-13,6650,6700,6320,6360,178758,94534.0,14863780.0
2011-06-14,6450,6470,6350,6350,77973,94385.0,14863780.0
2011-06-15,6370,6540,6330,6540,172432,97209.0,14863780.0
2011-06-16,6510,6950,6480,6720,265811,99885.0,14863780.0
2011-06-17,6850,6850,6500,6540,160116,97209.0,14863780.0
2011-06-20,6560,6610,6350,6380,120238,94831.0,14863780.0
2011-06-21,6350,6460,6290,6390,92746,94980.0,14863780.0
2011-06-22,6500,6720,6450,6650,171251,98844.0,14863780.0
2011-06-23,6670,7380,6660,7030,1403028,104492.0,14863780.0
2011-06-24,7040,7260,6880,7100,327776,105533.0,14863780.0
2011-06-27,7020,7110,6910,7000,155376,104046.0,14863780.0
2011-06-28,7100,7210,7030,7190,401175,106871.0,14863780.0
2011-06-29,7230,7300,7010,7250,267083,107762.0,14863780.0
2011-06-30,7290,7350,7010,7050,420861,104790.0,14863780.0
2011-07-01,7080,7170,7080,7100,151560,105533.0,14863780.0
2011-07-04,7150,7330,7150,7200,241944,107019.0,14863780.0
2011-07-05,7220,7280,7140,7210,175271,107168.0,14863780.0
2011-07-06,7230,7300,7070,7280,281703,108208.0,14863780.0
2011-07-07,7260,7320,7170,7300,332399,108506.0,14863780.0
2011-07-08,7320,7330,7020,7230,338687,107465.0,14863780.0
2011-07-11,7100,7210,7030,7030,403830,104492.0,14863780.0
2011-07-12,6900,6900,6600,6620,391008,98398.0,14863780.0
2011-07-13,6620,6760,6590,6710,152331,99736.0,14863780.0
2011-07-14,6710,6750,6640,6680,98989,99290.0,14863780.0
2011-07-15,6620,6800,6510,6780,218115,100776.0,14863780.0
2011-07-18,6890,7700,6890,7690,1608326,114302.0,14863780.0
2011-07-19,7830,7960,7660,7760,822855,115343.0,14863780.0
2011-07-20,7920,7920,7460,7590,668483,112816.0,14863780.0
2011-07-21,7620,7900,7500,7790,702224,115789.0,14863780.0
2011-07-22,7880,7930,7660,7720,395465,114748.0,14863780.0
2011-07-25,7770,7910,7660,7660,401775,113857.0,14863780.0
2011-07-26,7750,8140,7750,8060,1246289,119802.0,14863780.0
2011-07-27,8060,8100,7920,8070,392624,119951.0,14863780.0
2011-07-28,7900,8060,7800,7840,304322,116532.0,14863780.0
2011-07-29,7940,8120,7660,7700,461978,114451.0,14863780.0
2011-08-01,7850,7940,7740,7810,260891,116086.0,14863780.0
2011-08-02,7730,7850,7500,7580,286154,112667.0,14863780.0
2011-08-03,7380,7400,7150,7200,329599,107019.0,14863780.0
2011-08-04,7380,7380,6840,6850,277707,101817.0,14863780.0
2011-08-05,6150,6530,6140,6330,363252,94088.0,14863780.0
2011-08-08,6050,6440,5410,5590,555863,83089.0,14863780.0
2011-08-09,5310,5340,4760,5130,595710,76251.0,14863780.0
2011-08-10,5450,5540,5290,5380,326095,79967.0,14863780.0
2011-08-11,4850,5610,4850,5590,331807,83089.0,14863780.0
2011-08-12,5870,5960,5600,5610,388146,83386.0,14863780.0
2011-08-16,5920,6090,5810,6050,366903,89926.0,14863780.0
2011-08-17,6050,6240,5960,6170,304973,91710.0,14863780.0
2011-08-18,6170,6450,5980,6110,407839,90818.0,14863780.0
2011-08-19,5810,5840,5520,5550,272458,82494.0,14863780.0
2011-08-22,5500,5760,5360,5560,152789,82643.0,14863780.0
2011-08-23,5640,5800,5630,5770,152956,85764.0,14863780.0
2011-08-24,5880,5910,5650,5680,156609,84426.0,14863780.0
2011-08-25,5800,5870,5670,5680,78553,84426.0,14863780.0
2011-08-26,5600,5770,5600,5700,77535,84724.0,14863780.0
2011-08-29,5880,5920,5760,5890,215213,87548.0,14863780.0
2011-08-30,6030,6150,5950,6040,193995,89777.0,14863780.0
2011-08-31,6090,6150,5880,6030,127349,89629.0,14863780.0
2011-09-01,6030,6140,5910,5920,253934,87994.0,14863780.0
2011-09-02,5870,5950,5800,5830,126560,86656.0,14863780.0
2011-09-05,5650,5750,5550,5610,159051,83386.0,14863780.0
2011-09-06,5550,5590,5310,5390,125318,80116.0,14863780.0
2011-09-07,5470,5640,5470,5640,88688,83832.0,14863780.0
2011-09-08,5660,5700,5500,5510,112055,81899.0,14863780.0
2011-09-09,5460,5540,5380,5400,98742,80264.0,14863780.0
2011-09-14,5400,5480,5130,5130,127133,76251.0,14863780.0
2011-09-15,5250,5330,5060,5140,139085,76400.0,14863780.0
2011-09-16,5300,5310,5160,5250,96136,78035.0,14863780.0
2011-09-19,5220,5470,5180,5260,78736,78183.0,14863780.0
2011-09-20,5150,5340,5150,5320,122987,79075.0,14863780.0
2011-09-21,5360,5480,5320,5440,145636,80859.0,14863780.0
2011-09-22,5270,5310,5190,5210,98639,77440.0,14863780.0
2011-09-23,4980,5000,4830,4830,203245,71792.0,14863780.0
2011-09-26,4830,4985,4120,4120,332768,61239.0,14863780.0
2011-09-27,4200,4380,4200,4375,112401,65029.0,14863780.0
2011-09-28,4450,4530,4120,4310,104104,64063.0,14863780.0
2011-09-29,4220,4470,4220,4440,103046,65995.0,14863780.0
2011-09-30,4470,4570,4440,4550,86219,67630.0,14863780.0
2011-10-04,4235,4310,4160,4230,114586,62874.0,14863780.0
2011-10-05,4260,4330,4150,4195,92791,62354.0,14863780.0
2011-10-06,4320,4445,4260,4305,123870,63989.0,14863780.0
2011-10-07,4395,4600,4375,4550,131834,67630.0,14863780.0
2011-10-10,4550,4800,4550,4735,126532,70380.0,14863780.0
2011-10-11,4860,4980,4830,4830,127416,71792.0,14863780.0
2011-10-12,4830,4895,4750,4885,105709,72610.0,14863780.0
2011-10-13,5000,5160,4990,5080,166394,75508.0,14863780.0
2011-10-14,5140,5160,4800,5120,128666,76103.0,14863780.0
2011-10-17,5210,5330,5190,5220,151235,77589.0,14863780.0
2011-10-18,5050,5200,5020,5100,127129,75805.0,14863780.0
2011-10-19,5150,5230,5050,5150,101708,76548.0,14863780.0
2011-10-20,5140,5230,4900,5000,117524,74319.0,14863780.0
2011-10-21,5110,5120,5000,5070,96903,75359.0,14863780.0
2011-10-24,5130,5700,5120,5550,519235,82494.0,14863780.0
2011-10-25,5640,5640,5350,5460,177553,81156.0,14863780.0
2011-10-26,5350,5650,5270,5650,156894,83980.0,14863780.0
2011-10-27,5680,5740,5540,5560,195753,82643.0,14863780.0
2011-10-28,5730,5730,5510,5560,174568,82643.0,14863780.0
2011-10-31,5670,5680,5460,5460,94265,81156.0,14863780.0
2011-11-01,5250,5490,5250,5360,114376,79670.0,14863780.0
2011-11-02,5200,5280,5080,5280,117906,78481.0,14863780.0
2011-11-03,5350,5380,5230,5230,96739,77738.0,14863780.0
2011-11-04,5350,5540,5350,5440,170570,80859.0,14863780.0
2011-11-07,5450,5800,5450,5670,409685,84278.0,14863780.0
2011-11-08,5750,6130,5680,5960,883506,88588.0,14863780.0
2011-11-09,6070,6120,5690,5730,390390,85169.0,14863780.0
2011-11-10,5500,5500,5320,5320,258928,79075.0,14863780.0
2011-11-11,5420,5500,5360,5450,122116,81008.0,14863780.0
2011-11-14,5560,5730,5530,5620,178097,83534.0,14863780.0
2011-11-15,5570,5620,5500,5520,170744,82048.0,14863780.0
2011-11-16,5540,5750,5470,5520,248031,82048.0,14863780.0
2011-11-17,5560,5600,5430,5600,112573,83237.0,14863780.0
2011-11-18,5490,5500,5380,5500,115820,81751.0,14863780.0
2011-11-21,5450,5500,5350,5350,101167,79521.0,14863780.0
2011-11-22,5290,5450,5210,5420,85950,80562.0,14863780.0
2011-11-23,5390,5440,5150,5170,102270,76846.0,14863780.0
2011-11-24,5100,5250,5070,5120,93226,76103.0,14863780.0
2011-11-25,5100,5150,4945,4985,89096,74096.0,14863780.0
2011-11-28,5010,5110,5000,5080,68920,75508.0,14863780.0
2011-11-29,5190,5270,5110,5220,101873,77589.0,14863780.0
2011-11-30,5220,5300,5170,5180,85065,76994.0,14863780.0
2011-12-01,5380,5380,5280,5290,121293,78629.0,14863780.0
2011-12-02,5350,5400,5270,5310,99983,78927.0,14863780.0
2011-12-05,5400,5570,5330,5560,215681,82643.0,14863780.0
2011-12-06,5600,5700,5430,5430,180738,80710.0,14863780.0
2011-12-07,5480,5650,5440,5630,180483,83683.0,14863780.0
2011-12-08,5690,5760,5540,5690,219240,84575.0,14863780.0
2011-12-09,5580,5680,5500,5550,163161,82494.0,14863780.0
2011-12-12,5660,5730,5590,5700,195243,84724.0,14863780.0
2011-12-13,5620,5710,5560,5580,72754,82940.0,14863780.0
2011-12-14,5580,5640,5460,5460,129230,81156.0,14863780.0
2011-12-15,5410,5430,5230,5310,142192,78927.0,14863780.0
2011-12-16,5340,5460,5310,5380,105701,79967.0,14863780.0
2011-12-19,5380,5380,4630,4990,236245,74170.0,14863780.0
2011-12-20,4935,5170,4935,5140,91394,76400.0,14863780.0
2011-12-21,5280,5340,5210,5280,70451,78481.0,14863780.0
2011-12-22,5250,5320,5230,5270,40590,78332.0,14863780.0
2011-12-23,5290,5560,5290,5380,159148,79967.0,14863780.0
2011-12-26,5500,5650,5450,5500,144496,81751.0,14863780.0
2011-12-27,5530,5540,5300,5420,107940,80562.0,14863780.0
2011-12-28,5480,5490,5340,5410,101712,80413.0,14863780.0
2011-12-29,5360,5610,5350,5590,169430,83089.0,14863780.0
2012-01-02,5660,5840,5650,5710,309099,84872.0,14863780.0
2012-01-03,5790,5980,5710,5850,366018,86953.0,14863780.0
2012-01-04,5850,5940,5710,5860,284057,87102.0,14863780.0
2012-01-05,5900,6320,5880,6060,1274850,90075.0,14863780.0
2012-01-06,6130,6180,5930,6050,392518,89926.0,14863780.0
2012-01-09,6120,6150,5940,6040,230555,89777.0,14863780.0
2012-01-10,6100,6220,6080,6110,235302,90818.0,14863780.0
2012-01-11,6230,6230,5960,5960,256234,88588.0,14863780.0
2012-01-12,5960,6080,5800,5830,270794,86656.0,14863780.0
2012-01-13,5860,5900,5810,5810,178745,86359.0,14863780.0
2012-01-16,5760,5870,5750,5870,136358,87250.0,14863780.0
2012-01-17,5880,5930,5810,5810,184654,86359.0,14863780.0
2012-01-18,5860,6070,5810,5970,379090,88737.0,14863780.0
2012-01-19,6180,6290,6080,6140,664278,91264.0,14863780.0
2012-01-20,6190,6190,5970,6050,261041,89926.0,14863780.0
2012-01-25,6060,6150,6040,6100,172907,90669.0,14863780.0
2012-01-26,6130,6130,5970,6010,209256,89331.0,14863780.0
2012-01-27,6010,6030,5900,5900,219030,87696.0,14863780.0
2012-01-30,5940,5980,5840,5840,124393,86804.0,14863780.0
2012-01-31,5810,5940,5810,5840,97140,86804.0,14863780.0
2012-02-01,5890,5950,5850,5890,119776,87548.0,14863780.0
2012-02-02,5990,6150,5960,6150,330142,91412.0,14863780.0
2012-02-03,6170,6170,6000,6100,175825,90669.0,14863780.0
2012-02-06,6150,6330,6080,6150,320431,91412.0,14863780.0
2012-02-07,6180,6220,5950,5970,204847,88737.0,14863780.0
2012-02-08,5960,6070,5900,5970,220740,88737.0,14863780.0
2012-02-09,5990,6170,5950,6140,356785,91264.0,14863780.0
2012-02-10,6180,6460,6120,6430,757120,95574.0,14863780.0
2012-02-13,6500,6570,6340,6520,541820,96912.0,14863780.0
2012-02-14,6590,6590,6420,6500,341391,96615.0,14863780.0
2012-02-15,6580,6580,6460,6530,316868,97060.0,14863780.0
2012-02-16,6430,6610,6310,6330,323023,94088.0,14863780.0
2012-02-17,6430,6710,6320,6500,607806,96615.0,14863780.0
2012-02-20,6580,6890,6580,6710,643608,99736.0,14863780.0
2012-02-21,6740,6790,6560,6610,272594,98250.0,14863780.0
2012-02-22,6570,6640,6440,6590,221310,97952.0,14863780.0
2012-02-23,6540,6580,6390,6470,204352,96169.0,14863780.0
2012-02-24,6500,6600,6460,6480,128107,96317.0,14863780.0
2012-02-27,6420,6490,6270,6270,181892,93196.0,14863780.0
2012-02-28,6320,6410,6210,6400,161771,95128.0,14863780.0
2012-02-29,6450,6590,6450,6510,260636,96763.0,14863780.0
2012-03-02,6580,6600,6450,6500,158236,96615.0,14863780.0
2012-03-05,6530,6530,6340,6370,156276,94682.0,14863780.0
2012-03-06,6350,6430,6170,6240,187602,92750.0,14863780.0
2012-03-07,6060,6210,6060,6150,136965,91412.0,14863780.0
2012-03-08,6200,6290,6190,6230,105338,92601.0,14863780.0
2012-03-09,6300,6360,6240,6250,110800,92899.0,14863780.0
2012-03-12,6270,6330,6170,6200,117604,92155.0,14863780.0
2012-03-13,6250,6300,6220,6260,85534,93047.0,14863780.0
2012-03-14,6260,6300,6060,6060,540512,90075.0,14863780.0
2012-03-15,6070,6110,6000,6040,188198,89777.0,14863780.0
2012-03-16,6060,6160,6060,6080,103013,90372.0,14863780.0
2012-03-19,6100,6110,6000,6070,100183,90223.0,14863780.0
2012-03-20,6070,6160,6040,6060,124561,90075.0,14863780.0
2012-03-21,6090,6100,5990,6000,104684,89183.0,14863780.0
2012-03-22,6050,6060,5860,5900,160530,87696.0,14863780.0
2012-03-23,5850,5880,5780,5840,117354,86804.0,14863780.0
2012-03-26,5850,5920,5730,5760,134501,85615.0,14863780.0
2012-03-27,5780,5820,5600,5670,135507,84278.0,14863780.0
2012-03-28,5630,5660,5450,5480,159037,81454.0,14863780.0
2012-03-29,5470,5520,5360,5380,72680,79967.0,14863780.0
2012-03-30,5460,5510,5370,5490,47421,81602.0,14863780.0
2012-04-02,5500,5570,5420,5530,51483,82197.0,14863780.0
2012-04-03,5540,5670,5530,5630,111735,83683.0,14863780.0
2012-04-04,5590,5590,5380,5410,73678,80413.0,14863780.0
2012-04-05,5410,5440,5290,5390,67388,80116.0,14863780.0
2012-04-06,5330,5500,5300,5430,44769,80710.0,14863780.0
2012-04-09,5350,5410,5110,5110,66300,75954.0,14863780.0
2012-04-10,5110,5220,5060,5060,59513,75211.0,14863780.0
2012-04-12,5060,5100,4950,4990,45845,74170.0,14863780.0
2012-04-13,5120,5250,5040,5250,58166,78035.0,14863780.0
2012-04-16,5170,5240,5100,5200,47557,77292.0,14863780.0
2012-04-17,5170,5260,5140,5210,44827,77440.0,14863780.0
2012-04-18,5310,5310,5210,5220,30970,77589.0,14863780.0
2012-04-19,5200,5250,5140,5150,37958,76548.0,14863780.0
2012-04-20,5110,5140,5030,5080,70824,75508.0,14863780.0
2012-04-23,5050,5140,4970,5020,78240,74616.0,14863780.0
2012-04-24,5000,5000,4915,4970,46595,73873.0,14863780.0
2012-04-25,5030,5140,4945,5000,78576,74319.0,14863780.0
2012-04-26,5040,5080,5000,5000,68312,74319.0,14863780.0
2012-04-27,4970,5110,4970,5080,52998,75508.0,14863780.0
2012-04-30,5120,5190,5050,5090,53164,75657.0,14863780.0
2012-05-02,5090,5330,5090,5210,67846,77440.0,14863780.0
2012-05-03,5210,5250,5170,5230,36545,77738.0,14863780.0
2012-05-04,5200,5280,5180,5250,21938,78035.0,14863780.0
2012-05-07,5100,5180,5070,5100,38185,75805.0,14863780.0
2012-05-08,5100,5260,5100,5250,80010,78035.0,14863780.0
2012-05-09,5170,5210,5120,5170,35041,76846.0,14863780.0
2012-05-10,5200,5250,5140,5230,62905,77738.0,14863780.0
2012-05-11,5250,5270,5120,5120,78581,76103.0,14863780.0
2012-05-14,5100,5130,4925,4960,86541,73724.0,14863780.0
2012-05-15,4895,4960,4725,4895,94776,72758.0,14863780.0
2012-05-16,4900,4960,4780,4835,68947,71866.0,14863780.0
2012-05-17,4835,4905,4780,4835,40554,71866.0,14863780.0
2012-05-18,4760,4760,4430,4485,150141,66664.0,14863780.0
2012-05-21,4455,4575,4405,4510,137612,67036.0,14863780.0
2012-05-22,4565,4775,4565,4740,88570,70454.0,14863780.0
2012-05-23,4795,4865,4710,4805,66081,71420.0,14863780.0
2012-05-24,4780,4910,4780,4885,59369,72610.0,14863780.0
2012-05-25,4890,5020,4890,4955,76884,73650.0,14863780.0
2012-05-29,4960,5040,4910,5000,50999,74319.0,14863780.0
2012-05-30,5010,5080,4990,5010,35245,74468.0,14863780.0
2012-05-31,4960,4990,4870,4940,46542,73427.0,14863780.0
2012-06-01,4980,5120,4950,5000,67239,74319.0,14863780.0
2012-06-04,4830,4865,4680,4715,98615,70083.0,14863780.0
2012-06-05,4740,4850,4730,4805,73456,71420.0,14863780.0
2012-06-07,4950,4955,4840,4870,106161,72387.0,14863780.0
2012-06-08,4880,5050,4845,4925,120055,73204.0,14863780.0
2012-06-11,4975,5070,4975,5020,100526,74616.0,14863780.0
2012-06-12,4950,5020,4950,5020,81382,74616.0,14863780.0
2012-06-13,5060,5060,4970,4970,88388,73873.0,14863780.0
2012-06-14,4960,5000,4865,4910,109146,72981.0,14863780.0
2012-06-15,4920,5050,4865,4955,124875,73650.0,14863780.0
2012-06-18,5020,5040,4990,5000,93211,74319.0,14863780.0
2012-06-19,4950,5050,4950,5000,91563,74319.0,14863780.0
2012-06-20,5060,5060,4985,5040,99412,74913.0,14863780.0
2012-06-21,5030,5240,5030,5090,197464,75657.0,14863780.0
2012-06-22,5010,5130,4990,5100,74727,75805.0,14863780.0
2012-06-25,5130,5160,5000,5100,83087,75805.0,14863780.0
2012-06-26,5050,5220,5050,5100,81081,75805.0,14863780.0
2012-06-27,5150,5150,5040,5140,83544,76400.0,14863780.0
2012-06-28,5200,5220,5100,5180,78964,76994.0,14863780.0
2012-06-29,5180,5190,5100,5180,54401,76994.0,14863780.0
2012-07-02,5180,5230,5120,5160,75476,76697.0,14863780.0
2012-07-03,5130,5190,5110,5120,131982,76103.0,14863780.0
2012-07-04,5140,5160,5060,5090,90586,75657.0,14863780.0
2012-07-05,5100,5130,5020,5080,73212,75508.0,14863780.0
2012-07-06,5100,5100,5040,5040,48061,74913.0,14863780.0
2012-07-09,4960,5010,4900,4940,102276,73427.0,14863780.0
2012-07-10,4995,5000,4890,4900,55100,72833.0,14863780.0
2012-07-11,4900,4995,4900,4995,55867,74245.0,14863780.0
2012-07-12,4960,5030,4940,4940,39789,73427.0,14863780.0
2012-07-13,4955,4955,4760,4900,53249,72833.0,14863780.0
2012-07-16,4920,4960,4845,4845,41776,72015.0,14863780.0
2012-07-17,4830,4860,4775,4860,34817,72238.0,14863780.0
2012-07-18,4860,4900,4740,4740,54802,70454.0,14863780.0
2012-07-19,4760,4800,4730,4730,45702,70306.0,14863780.0
2012-07-20,4750,4750,4675,4740,47819,70454.0,14863780.0
2012-07-23,4670,4720,4575,4600,69820,68373.0,14863780.0
2012-07-24,4600,4600,4465,4500,68815,66887.0,14863780.0
2012-07-25,4400,4480,4280,4290,79250,63766.0,14863780.0
2012-07-26,4350,4440,4290,4350,46748,64657.0,14863780.0
2012-07-27,4350,4515,4350,4505,37337,66961.0,14863780.0
2012-07-30,4510,4610,4465,4465,50031,66367.0,14863780.0
2012-07-31,4500,4565,4460,4480,47621,66590.0,14863780.0
2012-08-01,4450,4540,4405,4405,34730,65475.0,14863780.0
2012-08-02,4420,4530,4340,4405,29347,65475.0,14863780.0
2012-08-03,4440,4440,4340,4340,29396,64509.0,14863780.0
2012-08-06,4380,4485,4380,4450,20034,66144.0,14863780.0
2012-08-07,4450,4530,4435,4525,32435,67259.0,14863780.0
2012-08-08,4540,4600,4530,4555,18439,67705.0,14863780.0
2012-08-09,4695,4695,4570,4590,31085,68225.0,14863780.0
2012-08-10,4590,4640,4585,4600,33670,68373.0,14863780.0
2012-08-13,4600,4600,4485,4520,44734,67184.0,14863780.0
2012-08-14,4510,4550,4490,4520,44856,67184.0,14863780.0
2012-08-16,4510,4580,4465,4485,55460,66664.0,14863780.0
2012-08-17,4485,4500,4435,4450,57346,66144.0,14863780.0
2012-08-20,4420,4490,4420,4490,52133,66738.0,14863780.0
2012-08-21,4490,4530,4480,4490,33718,66738.0,14863780.0
2012-08-22,4470,4550,4470,4520,39912,67184.0,14863780.0
2012-08-23,4530,4615,4500,4600,88179,68373.0,14863780.0
2012-08-24,4570,4585,4440,4485,74755,66664.0,14863780.0
2012-08-27,4500,4500,4345,4390,103713,65252.0,14863780.0
2012-08-28,4390,4410,4360,4405,41362,65475.0,14863780.0
2012-08-29,4415,4445,4385,4395,60072,65326.0,14863780.0
2012-08-30,4435,4435,4350,4360,36768,64806.0,14863780.0
2012-08-31,4360,4420,4345,4390,55944,65252.0,14863780.0
2012-09-03,4400,4425,4350,4385,60223,65178.0,14863780.0
2012-09-04,4385,4410,4325,4380,103813,65103.0,14863780.0
2012-09-05,4350,4400,4340,4355,38528,64732.0,14863780.0
2012-09-06,4330,4405,4330,4395,63127,65326.0,14863780.0
2012-09-07,4425,4465,4390,4430,62171,65847.0,14863780.0
2012-09-10,4470,4500,4405,4450,79643,66144.0,14863780.0
2012-09-11,4450,4500,4440,4485,30735,66664.0,14863780.0
2012-09-12,4490,4700,4490,4700,181381,69860.0,14863780.0
2012-09-13,4755,4830,4670,4800,137305,71346.0,14863780.0
2012-09-14,4860,4860,4755,4820,78544,71643.0,14863780.0
2012-09-17,4805,4805,4680,4775,99336,70975.0,14863780.0
2012-09-18,4800,4885,4755,4845,81337,72015.0,14863780.0
2012-09-19,4845,4935,4820,4930,90459,73278.0,14863780.0
2012-09-20,4930,4955,4860,4890,66558,72684.0,14863780.0
2012-09-21,4890,4930,4800,4850,96155,72089.0,14863780.0
2012-09-24,4895,4910,4830,4900,58409,72833.0,14863780.0
2012-09-25,4920,4920,4820,4840,75767,71941.0,14863780.0
2012-09-26,4820,4930,4730,4795,152722,71272.0,14863780.0
2012-09-27,4755,4900,4740,4800,94833,71346.0,14863780.0
2012-09-28,4770,4860,4620,4700,44821,69860.0,14863780.0
2012-10-02,4705,4800,4705,4785,21373,71123.0,14863780.0
2012-10-04,4790,4820,4725,4815,22917,71569.0,14863780.0
2012-10-05,4850,4850,4765,4800,20412,71346.0,14863780.0
2012-10-08,4805,4805,4725,4730,37845,70306.0,14863780.0
2012-10-09,4760,4900,4665,4770,61419,70900.0,14863780.0
2012-10-10,4770,4835,4720,4770,34464,70900.0,14863780.0
2012-10-11,4770,4895,4400,4745,67854,70529.0,14863780.0
2012-10-12,4735,4735,4640,4640,19755,68968.0,14863780.0
2012-10-15,4700,4700,4490,4500,30267,66887.0,14863780.0
2012-10-16,4535,4570,4395,4470,29430,66441.0,14863780.0
2012-10-17,4500,4585,4455,4520,29357,67184.0,14863780.0
2012-10-18,4520,4570,4450,4475,16278,66515.0,14863780.0
2012-10-19,4475,4495,4405,4495,26775,66813.0,14863780.0
2012-10-22,4400,4490,4380,4430,49540,65847.0,14863780.0
2012-10-23,4410,4480,4400,4450,15988,66144.0,14863780.0
2012-10-24,4450,4485,4390,4450,51478,66144.0,14863780.0
2012-10-25,4450,4485,4410,4480,33547,66590.0,14863780.0
2012-10-26,4455,4500,4280,4315,48696,64137.0,14863780.0
2012-10-29,4320,4395,4285,4330,26809,64360.0,14863780.0
2012-10-30,4330,4335,4245,4320,46116,64212.0,14863780.0
2012-10-31,4320,4320,4280,4300,29681,63914.0,14863780.0
2012-11-01,4350,4350,4240,4275,17255,63543.0,14863780.0
2012-11-02,4310,4515,4250,4400,139930,65401.0,14863780.0
2012-11-05,4420,4820,4420,4700,132711,69860.0,14863780.0
2012-11-06,4655,4775,4625,4740,55589,70454.0,14863780.0
2012-11-07,4780,4825,4720,4780,57775,71049.0,14863780.0
2012-11-08,4695,4815,4695,4745,64384,70529.0,14863780.0
2012-11-09,4700,4830,4700,4800,46515,71346.0,14863780.0
2012-11-12,4800,4895,4800,4870,82670,72387.0,14863780.0
2012-11-13,4910,4930,4815,4855,88095,72164.0,14863780.0
2012-11-14,4830,4880,4800,4850,59707,72089.0,14863780.0
2012-11-15,4870,4870,4740,4840,55359,71941.0,14863780.0
2012-11-16,4800,4860,4770,4770,54035,70900.0,14863780.0
2012-11-19,4715,4760,4590,4675,94497,69488.0,14863780.0
2012-11-20,4675,4755,4630,4700,47417,69860.0,14863780.0
2012-11-21,4670,4740,4625,4660,13279,69265.0,14863780.0
2012-11-22,4690,4690,4590,4625,16482,68745.0,14863780.0
2012-11-23,4625,4625,4450,4500,55178,66887.0,14863780.0
2012-11-26,4500,4745,4500,4540,45975,67482.0,14863780.0
2012-11-27,4545,4550,4370,4470,34624,66441.0,14863780.0
2012-11-28,4480,4510,4405,4510,35688,67036.0,14863780.0
2012-11-29,4510,4550,4490,4525,18629,67259.0,14863780.0
2012-11-30,4570,4570,4420,4445,26157,66070.0,14863780.0
2012-12-03,4445,4770,4440,4685,139509,69637.0,14863780.0
2012-12-04,4760,5010,4715,4975,249467,73947.0,14863780.0
2012-12-05,4980,5040,4925,4975,134879,73947.0,14863780.0
2012-12-06,4980,5000,4885,4950,95298,73576.0,14863780.0
2012-12-07,4935,5060,4920,5010,88332,74468.0,14863780.0
2012-12-10,5040,5040,4935,4965,99657,73799.0,14863780.0
2012-12-11,4970,5090,4930,5050,93772,75062.0,14863780.0
2012-12-12,5090,5150,5010,5130,77547,76251.0,14863780.0
2012-12-13,5130,5170,5080,5150,70223,76548.0,14863780.0
2012-12-14,5150,5170,5080,5130,61534,76251.0,14863780.0
2012-12-17,5130,5150,4975,5100,61359,75805.0,14863780.0
