제닉(123330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-02,20171,20171,19492,19583,42747,129900.0,6000000.0
2015-01-05,19627,19944,19356,19675,69343,130500.0,6000000.0
2015-01-06,19809,20849,19582,20443,176074,135600.0,6000000.0
2015-01-07,20623,22296,20531,21709,495240,144000.0,6000000.0
2015-01-08,21888,22025,21074,21891,201223,145200.0,6000000.0
2015-01-09,21844,22250,21255,21619,228323,143400.0,6000000.0
2015-01-12,21437,22025,21120,21529,111769,142800.0,6000000.0
2015-01-13,21437,22250,20984,22252,281175,147600.0,6000000.0
2015-01-14,22613,24739,22567,23655,734107,156900.0,6000000.0
2015-01-15,23970,24105,23245,24106,250832,159900.0,6000000.0
2015-01-16,24105,25146,23789,24377,319065,161700.0,6000000.0
2015-01-19,24602,24602,23426,23971,175900,159000.0,6000000.0
2015-01-20,24240,24240,23200,23971,137042,159000.0,6000000.0
2015-01-21,24195,24195,23065,23428,142059,155400.0,6000000.0
2015-01-22,23382,23789,22431,23112,301117,153300.0,6000000.0
2015-01-23,23472,24467,23020,24332,360231,161400.0,6000000.0
2015-01-26,24060,24331,23789,23925,96311,158700.0,6000000.0
2015-01-27,24060,24828,23200,24288,194206,161100.0,6000000.0
2015-01-28,24060,24421,23789,24151,93889,160200.0,6000000.0
2015-01-29,24151,24151,23291,23293,120100,154500.0,6000000.0
2015-01-30,23698,23789,23110,23156,82457,153600.0,6000000.0
2015-02-02,23065,23789,22431,23790,107897,157800.0,6000000.0
2015-02-03,24014,24240,23472,23971,118988,159000.0,6000000.0
2015-02-04,23789,24873,23517,24469,158583,162300.0,6000000.0
2015-02-05,24873,25055,24014,24332,147622,161400.0,6000000.0
2015-02-06,24467,25868,24060,25372,332940,168300.0,6000000.0
2015-02-09,25507,25778,24467,24739,145839,164100.0,6000000.0
2015-02-10,24151,25417,24060,24739,238768,164100.0,6000000.0
2015-02-11,25009,25597,24421,24876,205826,165000.0,6000000.0
2015-02-12,24919,25507,24512,25101,200458,166500.0,6000000.0
2015-02-13,25055,27091,24739,26684,396136,177000.0,6000000.0
2015-02-16,26412,26909,26050,26322,148486,174600.0,6000000.0
2015-02-17,26502,26547,25914,26322,71866,174600.0,6000000.0
2015-02-23,26321,26864,25960,26729,87568,177300.0,6000000.0
2015-02-24,26638,26864,26050,26820,105883,177900.0,6000000.0
2015-02-25,26955,28492,26367,28312,218177,187800.0,6000000.0
2015-02-26,28673,28808,27225,28041,275629,186000.0,6000000.0
2015-02-27,27949,29487,27813,27906,147940,185100.0,6000000.0
2015-03-02,27949,27994,27135,27498,77946,182400.0,6000000.0
2015-03-03,27225,27452,26683,26865,104091,178200.0,6000000.0
2015-03-04,27045,27045,26321,26775,98976,177600.0,6000000.0
2015-03-05,26818,27452,26141,26639,95330,176700.0,6000000.0
2015-03-06,26683,26683,26050,26413,69372,175200.0,6000000.0
2015-03-09,26004,26141,25009,25011,163645,165900.0,6000000.0
2015-03-10,25055,25643,24421,25327,123916,168000.0,6000000.0
2015-03-11,25055,26141,24784,26006,104644,172500.0,6000000.0
2015-03-12,26095,27135,25688,27046,109132,179400.0,6000000.0
2015-03-13,27271,27768,26818,27498,127998,182400.0,6000000.0
2015-03-16,27587,28582,27407,28493,218104,189000.0,6000000.0
2015-03-17,28492,28764,27407,27860,124259,184800.0,6000000.0
2015-03-18,27859,27994,27317,27590,95469,183000.0,6000000.0
2015-03-19,28220,28220,26683,26911,123038,178500.0,6000000.0
2015-03-20,26592,28175,26592,27860,123870,184800.0,6000000.0
2015-03-23,27859,28537,27542,27634,110557,183300.0,6000000.0
2015-03-24,27407,28492,27135,27590,102161,183000.0,6000000.0
2015-03-25,27633,31341,27633,30348,551278,201300.0,6000000.0
2015-03-26,30346,31659,29442,29669,296042,196800.0,6000000.0
2015-03-27,29668,29939,28899,29081,105560,192900.0,6000000.0
2015-03-30,28808,30980,28673,29941,170155,198600.0,6000000.0
2015-03-31,30256,31025,29577,30212,103251,200400.0,6000000.0
2015-04-01,29939,31567,29759,30755,131401,204000.0,6000000.0
2015-04-02,30889,33466,30302,30891,502077,204900.0,6000000.0
2015-04-03,30889,32020,30302,31297,146588,207600.0,6000000.0
2015-04-06,31613,32471,30934,32428,120733,215100.0,6000000.0
2015-04-07,33015,33015,31659,32292,99844,214200.0,6000000.0
2015-04-08,32020,33919,31839,32565,349205,216000.0,6000000.0
2015-04-09,32970,35818,32924,35097,361860,232800.0,6000000.0
2015-04-10,35367,37808,35276,35459,492852,235200.0,6000000.0
2015-04-13,35276,36317,34055,35911,169828,238200.0,6000000.0
2015-04-14,36090,36135,32382,32970,291040,218700.0,6000000.0
2015-04-15,32834,33829,32471,32790,151534,217500.0,6000000.0
2015-04-16,32788,33332,31659,32745,144935,217200.0,6000000.0
2015-04-17,32744,33693,32201,33604,110465,222900.0,6000000.0
2015-04-20,32879,33648,32291,33153,125121,219900.0,6000000.0
2015-04-21,33150,33874,32517,32881,129522,229005.0,6300000.0
2015-04-22,33015,34191,30663,32066,211284,223335.0,6300000.0
2015-04-23,32562,32608,29442,29941,269399,208530.0,6300000.0
2015-04-24,30211,30708,28808,30575,155843,212940.0,6300000.0
2015-04-27,30392,32428,30392,31659,127960,220500.0,6300000.0
2015-04-28,31839,32020,30844,31297,62799,217980.0,6300000.0
2015-04-29,32382,32879,31341,32248,119479,224595.0,6300000.0
2015-04-30,32562,32744,31025,31840,66667,221760.0,6300000.0
2015-05-04,31749,31749,29351,30212,120789,210420.0,6300000.0
2015-05-06,29759,30618,28854,29353,109517,204435.0,6300000.0
2015-05-07,28989,29713,27678,28585,171330,199080.0,6300000.0
2015-05-08,28854,29894,28220,29443,135193,205065.0,6300000.0
2015-05-11,30392,32336,29939,31750,245058,221130.0,6300000.0
2015-05-12,31793,32471,30980,31297,94127,217980.0,6300000.0
2015-05-13,30934,31703,30346,31524,91642,219555.0,6300000.0
2015-05-14,32336,32562,30754,31795,103654,221445.0,6300000.0
2015-05-15,32246,32471,30438,30618,114613,213255.0,6300000.0
2015-05-18,30754,32562,30438,32565,261160,226800.0,6300000.0
2015-05-19,33241,34643,32246,33921,340307,236250.0,6300000.0
2015-05-20,34372,35095,33015,34011,198786,236880.0,6300000.0
2015-05-21,33648,34100,32744,33016,124290,229950.0,6300000.0
2015-05-22,32879,33105,31433,32474,167139,226170.0,6300000.0
2015-05-26,32471,33466,31929,32609,97322,227115.0,6300000.0
2015-05-27,31929,32471,31522,31750,75573,221130.0,6300000.0
2015-05-28,32471,32471,30754,30891,131238,215145.0,6300000.0
2015-05-29,31296,35006,30980,34011,448386,236880.0,6300000.0
2015-06-01,33466,33965,31929,33831,218688,235620.0,6300000.0
2015-06-02,34372,34643,30844,30845,300835,214830.0,6300000.0
2015-06-03,29803,32155,29035,31207,250180,217350.0,6300000.0
2015-06-04,31477,34100,31477,33740,260525,234990.0,6300000.0
2015-06-05,33105,34553,32654,33965,164176,236565.0,6300000.0
2015-06-08,34372,34688,33512,34464,134265,240030.0,6300000.0
2015-06-09,34417,39121,34010,38127,662732,265545.0,6300000.0
2015-06-10,38487,38714,36633,37811,202561,263340.0,6300000.0
2015-06-11,38035,39844,37085,38895,267249,270900.0,6300000.0
2015-06-12,39211,39709,37266,37539,177270,261450.0,6300000.0
2015-06-15,36679,37266,34553,34960,242307,243495.0,6300000.0
2015-06-16,35276,36769,34824,36001,186336,250740.0,6300000.0
2015-06-17,36362,37221,35367,36047,97626,251055.0,6300000.0
2015-06-18,36905,41155,36633,40615,512968,282870.0,6300000.0
2015-06-19,40613,41789,39618,41700,310737,290430.0,6300000.0
2015-06-22,42332,43598,40342,40705,188873,283500.0,6300000.0
2015-06-23,40523,41292,39482,40434,117274,281610.0,6300000.0
2015-06-24,40432,41880,39664,41112,131311,286335.0,6300000.0
2015-06-25,40975,41924,40342,40751,79137,283815.0,6300000.0
2015-06-26,40342,41337,38895,39801,154073,277200.0,6300000.0
2015-06-29,38623,40929,37900,38399,141413,267435.0,6300000.0
2015-06-30,38396,38895,36226,38852,103608,270585.0,6300000.0
2015-07-01,38985,40206,38849,39801,95289,277200.0,6300000.0
2015-07-02,40251,40477,38895,39801,101439,277200.0,6300000.0
2015-07-03,39799,40342,38940,38941,85379,271215.0,6300000.0
2015-07-06,38035,39618,36905,37223,118728,259245.0,6300000.0
2015-07-07,38171,38216,33015,33333,281888,232155.0,6300000.0
2015-07-08,33466,34327,31206,32202,258328,224280.0,6300000.0
2015-07-09,31659,33241,30482,32926,153536,229320.0,6300000.0
2015-07-10,33422,33874,31884,32926,90071,229320.0,6300000.0
2015-07-13,32924,35729,32924,35459,131184,246960.0,6300000.0
2015-07-14,34824,35502,34372,35052,94222,244125.0,6300000.0
2015-07-15,34824,35955,34553,34644,77921,241290.0,6300000.0
2015-07-16,34688,34824,33466,33469,99542,233100.0,6300000.0
2015-07-17,33874,34191,32788,33378,85257,232470.0,6300000.0
2015-07-20,33105,33558,31341,31795,241677,221445.0,6300000.0
2015-07-21,32246,32654,31115,31840,124302,221760.0,6300000.0
2015-07-22,31839,31839,29397,29760,279153,207270.0,6300000.0
2015-07-23,29487,30527,28764,28946,240212,201600.0,6300000.0
2015-07-24,28764,29713,27768,29398,184730,204750.0,6300000.0
2015-07-27,29849,31749,29261,29941,315256,208530.0,6300000.0
2015-07-28,29939,29939,26999,29580,242800,206010.0,6300000.0
2015-07-29,29307,29803,27768,27906,118267,194355.0,6300000.0
2015-07-30,27587,28582,24693,25101,307795,174825.0,6300000.0
2015-07-31,25100,25734,24105,25418,234520,177030.0,6300000.0
2015-08-03,25823,26729,25417,25418,194995,177030.0,6300000.0
2015-08-04,25326,27317,24873,27182,122138,189315.0,6300000.0
2015-08-05,27542,29170,27091,28312,170053,197190.0,6300000.0
2015-08-06,28764,29849,27904,28991,181760,201915.0,6300000.0
2015-08-07,28990,29442,28492,29172,70601,203175.0,6300000.0
2015-08-10,29532,29532,28312,29127,77971,202860.0,6300000.0
2015-08-11,29532,29803,27587,28448,105949,198135.0,6300000.0
2015-08-12,27678,27949,24919,26233,188859,182700.0,6300000.0
2015-08-13,26185,27542,25734,27046,87089,188370.0,6300000.0
2015-08-17,27768,29125,26864,28585,104863,199080.0,6300000.0
2015-08-18,28175,28492,26592,26956,129517,187740.0,6300000.0
2015-08-19,26638,26955,24377,25644,91331,178605.0,6300000.0
2015-08-20,24467,26004,24195,24785,75441,172620.0,6300000.0
2015-08-21,22703,23744,21482,22976,218696,160020.0,6300000.0
2015-08-24,22613,23698,21708,22252,140946,154980.0,6300000.0
2015-08-25,22657,23698,22070,23473,138369,163485.0,6300000.0
2015-08-26,23291,24512,23110,24016,184123,167265.0,6300000.0
2015-08-27,24377,28944,24060,26594,465141,185220.0,6300000.0
2015-08-28,27904,28899,27180,28901,221516,201285.0,6300000.0
2015-08-31,28673,29532,28086,29353,144826,204435.0,6300000.0
2015-09-01,28764,29849,28764,29263,122881,203805.0,6300000.0
2015-09-02,28719,29442,28175,29398,115081,204750.0,6300000.0
2015-09-03,29803,31206,29803,30664,226666,213570.0,6300000.0
2015-09-04,31115,32110,29125,29850,176420,207900.0,6300000.0
2015-09-07,29261,30572,28764,29806,68458,207585.0,6300000.0
2015-09-08,30165,30256,29307,29623,154835,206325.0,6300000.0
2015-09-09,30844,31613,30030,31026,110340,216090.0,6300000.0
2015-09-10,30438,31567,30392,31163,91448,217035.0,6300000.0
2015-09-11,31115,31659,30302,31570,89476,219870.0,6300000.0
2015-09-14,31703,32155,30980,31524,72156,219555.0,6300000.0
2015-09-15,31522,31749,30754,30755,64156,214200.0,6300000.0
2015-09-16,30798,31433,30438,30484,76342,212310.0,6300000.0
2015-09-17,31024,32335,30798,31975,178406,222705.0,6300000.0
2015-09-18,32336,34461,32110,34464,312912,240030.0,6300000.0
2015-09-21,33919,35955,33784,34644,132993,241290.0,6300000.0
2015-09-22,35186,37628,34960,36454,226377,253890.0,6300000.0
2015-09-23,36543,37357,36181,36454,173542,253890.0,6300000.0
2015-09-24,36813,37628,33105,33107,550873,230580.0,6300000.0
2015-09-25,34372,36271,34281,35956,532692,250425.0,6300000.0
2015-09-30,35683,37040,34914,36996,173026,257670.0,6300000.0
2015-10-01,36995,37130,36271,36951,117197,257355.0,6300000.0
2015-10-02,37176,37176,36045,36408,139976,253575.0,6300000.0
2015-10-05,36407,36859,35548,35821,107656,249480.0,6300000.0
2015-10-06,35818,36633,34824,35413,70455,246645.0,6300000.0
2015-10-07,34869,35683,34010,34734,76170,241920.0,6300000.0
2015-10-08,34779,35095,33512,34102,66153,237510.0,6300000.0
2015-10-12,33739,33919,32020,32112,111592,223650.0,6300000.0
2015-10-13,32110,32608,31071,31524,75081,219555.0,6300000.0
2015-10-14,31296,31613,30256,30755,62077,214200.0,6300000.0
2015-10-15,30754,33015,30754,32745,81722,228060.0,6300000.0
2015-10-16,32471,34100,32201,33559,76396,233730.0,6300000.0
2015-10-19,34191,34191,32608,33016,48200,229950.0,6300000.0
2015-10-20,33150,34598,33150,34283,75991,238770.0,6300000.0
2015-10-21,34327,35548,34327,35006,74638,243810.0,6300000.0
2015-10-22,35006,35502,33693,35142,78720,244755.0,6300000.0
2015-10-23,35050,35593,34688,35233,59950,245385.0,6300000.0
2015-10-26,35276,35909,34507,35730,69551,248850.0,6300000.0
2015-10-27,35683,35864,35050,35505,32752,247275.0,6300000.0
2015-10-28,35502,35955,34960,35730,42885,248850.0,6300000.0
2015-10-29,35818,36001,35322,35322,32187,246015.0,6300000.0
2015-10-30,35140,36271,34372,35322,53722,246015.0,6300000.0
2015-11-02,35502,35638,34281,35233,27440,245385.0,6300000.0
2015-11-03,35638,35638,34236,34690,42539,241605.0,6300000.0
2015-11-04,34960,35276,33965,35278,79110,245700.0,6300000.0
2015-11-05,35367,35638,33874,34102,35539,237510.0,6300000.0
2015-11-06,34010,34010,32744,33469,56358,233100.0,6300000.0
2015-11-09,33466,33648,31839,32519,22307,226485.0,6300000.0
2015-11-10,32517,32970,30165,31071,73388,216405.0,6300000.0
2015-11-11,31071,31296,29713,30212,73057,210420.0,6300000.0
2015-11-12,30211,30346,28040,28223,88898,196560.0,6300000.0
2015-11-13,27724,30618,27724,29941,81212,208530.0,6300000.0
2015-11-16,28582,29351,27497,29127,95371,202860.0,6300000.0
2015-11-17,30211,30934,29623,30755,59003,214200.0,6300000.0
2015-11-18,31206,31477,30120,30845,54043,214830.0,6300000.0
2015-11-19,31749,31749,30256,31207,25486,217350.0,6300000.0
2015-11-20,31567,31567,30618,31163,28186,217035.0,6300000.0
2015-11-23,31025,31793,30482,31524,21972,219555.0,6300000.0
2015-11-24,31839,31929,30618,31207,31839,217350.0,6300000.0
2015-11-25,31160,31160,29668,29896,37207,208215.0,6300000.0
2015-11-26,30482,30482,29759,30302,43043,211050.0,6300000.0
2015-11-27,30708,30708,29442,30167,22716,210105.0,6300000.0
2015-11-30,30302,30302,29577,29715,23980,206955.0,6300000.0
2015-12-01,29577,30076,29307,29669,16080,206640.0,6300000.0
2015-12-02,29668,30120,28719,28901,35477,201285.0,6300000.0
2015-12-03,28402,29532,28402,29081,20063,202545.0,6300000.0
2015-12-04,29081,29307,28492,28946,37293,201600.0,6300000.0
2015-12-07,28944,29351,28130,28267,11186,196875.0,6300000.0
2015-12-08,28764,28764,27724,27770,35105,193410.0,6300000.0
2015-12-09,27317,28220,26955,27724,25674,193095.0,6300000.0
2015-12-10,27587,27813,26909,26911,34574,187425.0,6300000.0
2015-12-11,27452,27587,26864,26865,32739,187110.0,6300000.0
2015-12-14,26864,26864,25326,26233,32834,182700.0,6300000.0
2015-12-15,25823,26367,24873,26187,52413,182385.0,6300000.0
2015-12-16,26230,27180,26141,26142,34305,182070.0,6300000.0
2015-12-17,26412,27587,26412,26594,40910,185220.0,6300000.0
2015-12-18,26592,27135,26412,27137,18545,189000.0,6300000.0
2015-12-21,27407,28220,27271,27634,22717,192465.0,6300000.0
2015-12-22,27407,27724,27045,27634,29044,192465.0,6300000.0
2015-12-23,27452,27768,27317,27498,19015,191520.0,6300000.0
2015-12-24,27542,27542,26955,27137,16587,189000.0,6300000.0
2015-12-28,26683,27271,26367,26368,18546,183645.0,6300000.0
2015-12-29,26793,28403,26556,28025,20950,186480.0,6300000.0
2015-12-30,27692,28639,27692,28545,15069,189945.0,6300000.0
2016-01-04,28403,28734,27361,27409,25481,182385.0,6300000.0
2016-01-05,27881,27881,26840,27598,22687,183645.0,6300000.0
2016-01-06,27598,28260,27172,27740,25765,184590.0,6300000.0
2016-01-07,27740,29065,27692,28688,31032,190890.0,6300000.0
2016-01-08,27692,28592,27598,28356,15304,188685.0,6300000.0
2016-01-11,28071,28876,27834,28356,22763,188685.0,6300000.0
2016-01-12,28024,28308,26035,26036,110261,173250.0,6300000.0
2016-01-13,26083,26793,26083,26463,37037,176085.0,6300000.0
2016-01-14,26083,26415,25421,26321,44865,175140.0,6300000.0
2016-01-15,26887,26887,24994,25232,53347,167895.0,6300000.0
2016-01-18,24616,25515,24047,25232,72627,167895.0,6300000.0
2016-01-19,25278,25467,24757,24947,13286,166005.0,6300000.0
2016-01-20,25184,25752,24047,24947,24171,166005.0,6300000.0
2016-01-21,24521,25421,24190,25184,26228,167580.0,6300000.0
2016-01-22,25562,25562,24899,25184,18476,167580.0,6300000.0
2016-01-25,25467,25467,23763,24995,25613,166320.0,6300000.0
2016-01-26,24805,24994,23905,23907,23815,159075.0,6300000.0
2016-01-27,23668,24379,22911,23859,84761,158760.0,6300000.0
2016-01-28,23858,24284,22959,23007,69836,153090.0,6300000.0
2016-01-29,22959,23148,21680,22060,123652,146790.0,6300000.0
2016-02-01,22485,22674,21775,21871,57023,145530.0,6300000.0
2016-02-02,21632,21680,20544,20640,126489,137340.0,6300000.0
2016-02-03,21112,21443,20070,20166,157502,134190.0,6300000.0
2016-02-04,20260,20497,19598,19646,142614,130725.0,6300000.0
2016-02-05,19739,20449,19550,20309,102366,135135.0,6300000.0
2016-02-11,19598,19739,18650,18652,96929,124110.0,6300000.0
2016-02-12,18082,18461,16047,17042,359657,113400.0,6300000.0
2016-02-15,17041,17136,16379,16474,153588,109620.0,6300000.0
2016-02-16,16710,17373,16568,16947,137192,112770.0,6300000.0
2016-02-17,16994,17041,15905,15906,101492,105840.0,6300000.0
2016-02-18,16142,16710,16094,16237,108688,108045.0,6300000.0
2016-02-19,16094,16520,16047,16379,114771,108990.0,6300000.0
2016-02-22,16473,16947,16331,16758,76248,111510.0,6300000.0
2016-02-23,16899,17325,16710,16995,144576,113085.0,6300000.0
2016-02-24,16994,17325,16662,16758,110270,111510.0,6300000.0
2016-02-25,16947,17751,16757,17705,189846,117810.0,6300000.0
2016-02-26,17893,17941,17373,17421,73005,115920.0,6300000.0
2016-02-29,17610,17610,16568,16853,115426,112140.0,6300000.0
2016-03-02,17136,17704,16899,17373,102422,115605.0,6300000.0
2016-03-03,17610,17656,17136,17279,67446,114975.0,6300000.0
2016-03-04,17419,17562,17088,17279,83783,114975.0,6300000.0
2016-03-07,17325,18082,17325,17752,174886,118125.0,6300000.0
2016-03-08,17941,18414,17514,18178,134271,120960.0,6300000.0
2016-03-09,18177,18319,17941,18084,78107,120330.0,6300000.0
2016-03-10,18177,18367,17988,18226,90963,121275.0,6300000.0
2016-03-11,18224,18272,17562,17895,141098,119070.0,6300000.0
2016-03-14,17988,17988,17419,17516,74617,116550.0,6300000.0
2016-03-15,17514,17941,17514,17705,74889,117810.0,6300000.0
2016-03-16,17799,18509,17799,18273,251870,121590.0,6300000.0
2016-03-17,18509,18509,17704,17705,206904,117810.0,6300000.0
2016-03-18,17799,17988,17610,17941,81930,119385.0,6300000.0
2016-03-21,18319,20118,18319,19598,697845,130410.0,6300000.0
2016-03-22,19692,19692,19029,19646,245685,130725.0,6300000.0
2016-03-23,19503,19692,19219,19598,183324,130410.0,6300000.0
2016-03-24,19408,19550,18982,19361,150292,128835.0,6300000.0
2016-03-25,19361,19503,18982,19361,135235,128835.0,6300000.0
2016-03-28,19455,19550,18414,18510,150943,123165.0,6300000.0
2016-03-29,18745,18745,18319,18652,101404,124110.0,6300000.0
2016-03-30,18793,19361,18745,18983,112195,126315.0,6300000.0
2016-03-31,19219,19266,18650,19078,113172,126945.0,6300000.0
2016-04-01,19124,19172,18604,18652,81557,124110.0,6300000.0
2016-04-04,18650,18935,18130,18178,111067,120960.0,6300000.0
2016-04-05,18272,18319,17278,17326,206761,115290.0,6300000.0
2016-04-06,17373,17610,16851,17516,140056,116550.0,6300000.0
2016-04-07,17704,17893,17419,17421,143850,115920.0,6300000.0
2016-04-08,17325,17562,17183,17421,70077,115920.0,6300000.0
2016-04-11,17514,17656,17373,17562,68525,116865.0,6300000.0
2016-04-12,17656,17988,17562,17847,108228,118755.0,6300000.0
2016-04-14,17845,17941,17514,17658,82991,123090.0,6600000.0
2016-04-15,17610,17751,17373,17421,74882,121440.0,6600000.0
2016-04-18,17467,18035,17467,17847,116674,124410.0,6600000.0
2016-04-19,17799,17941,17610,17658,69073,123090.0,6600000.0
2016-04-20,17751,17988,17514,17705,88616,123420.0,6600000.0
2016-04-21,17751,17988,17704,17799,89495,124080.0,6600000.0
2016-04-22,17799,18556,17799,18510,159340,129030.0,6600000.0
2016-04-25,18887,19644,18556,19551,445913,136290.0,6600000.0
2016-04-26,19787,19834,18887,18889,388633,131670.0,6600000.0
2016-04-27,19029,19787,19029,19504,336425,135960.0,6600000.0
2016-04-28,19598,20875,19550,20829,698101,145200.0,6600000.0
2016-04-29,20828,21254,20307,20924,325544,145860.0,6600000.0
2016-05-02,20970,21538,20166,20355,370216,141900.0,6600000.0
2016-05-03,20544,20734,19503,19977,288023,139260.0,6600000.0
2016-05-04,19929,19976,19029,19220,227918,133980.0,6600000.0
2016-05-09,19266,19787,19172,19788,137095,137940.0,6600000.0
2016-05-10,19929,20497,19787,19977,157409,139260.0,6600000.0
2016-05-11,20213,20307,19739,19740,90548,137610.0,6600000.0
2016-05-12,19787,19881,19313,19883,90249,138600.0,6600000.0
2016-05-13,20166,20497,19834,20451,176895,142560.0,6600000.0
2016-05-16,20828,21112,20449,20592,238146,143550.0,6600000.0
2016-05-17,20449,20497,19644,19693,173858,137280.0,6600000.0
2016-05-18,19692,19739,18650,18699,187730,130350.0,6600000.0
2016-05-19,18793,19219,18461,18793,110856,131010.0,6600000.0
2016-05-20,18793,19266,18793,18983,75464,132330.0,6600000.0
2016-05-23,18982,19124,18793,19078,122313,132990.0,6600000.0
2016-05-24,19076,19266,18556,18746,95154,130680.0,6600000.0
2016-05-25,19029,19029,18177,18178,134497,126720.0,6600000.0
2016-05-26,18177,18272,17136,17231,259218,120120.0,6600000.0
2016-05-27,17183,17562,17041,17421,85216,121440.0,6600000.0
2016-05-30,17419,17562,17230,17562,59210,122430.0,6600000.0
2016-05-31,17610,17656,17325,17516,72894,122100.0,6600000.0
2016-06-01,17467,18509,17467,18321,139258,127710.0,6600000.0
2016-06-02,18461,19408,18177,19124,235617,133320.0,6600000.0
2016-06-03,19455,19455,18840,19124,94315,133320.0,6600000.0
2016-06-07,19219,19219,18367,18746,116881,130680.0,6600000.0
2016-06-08,18935,20118,18935,19977,326554,139260.0,6600000.0
2016-06-09,20070,20781,19692,20072,400986,139920.0,6600000.0
2016-06-10,20449,22911,20166,21965,1055933,153120.0,6600000.0
2016-06-13,22059,23574,21538,22249,699400,155100.0,6600000.0
2016-06-14,21965,22580,21443,22439,239118,156420.0,6600000.0
2016-06-15,22817,23053,21728,21728,219114,151470.0,6600000.0
2016-06-16,22012,22343,20923,21303,241116,148500.0,6600000.0
2016-06-17,21823,22532,21443,21728,300023,151470.0,6600000.0
2016-06-20,21728,21965,21254,21776,190005,151800.0,6600000.0
2016-06-21,22012,23195,21632,23054,414935,160710.0,6600000.0
2016-06-22,23148,23148,21965,21965,260876,153120.0,6600000.0
2016-06-23,22059,22485,21160,22060,193487,153780.0,6600000.0
2016-06-24,22391,22627,19598,20451,690286,142560.0,6600000.0
2016-06-27,19787,20970,19644,20734,275513,144540.0,6600000.0
2016-06-28,20355,21160,20118,21160,218520,147510.0,6600000.0
2016-06-29,21491,22722,21397,22154,306769,154440.0,6600000.0
2016-06-30,22437,22532,22012,22249,175779,155100.0,6600000.0
2016-07-01,22485,22769,22248,22297,148471,155430.0,6600000.0
2016-07-04,22391,23858,22248,23859,353682,166320.0,6600000.0
2016-07-05,23858,24236,23385,24142,219919,168300.0,6600000.0
2016-07-06,23953,24094,23290,23953,216804,166980.0,6600000.0
2016-07-07,24000,24757,23668,24285,218516,169290.0,6600000.0
2016-07-08,24142,24236,22627,22628,471301,157740.0,6600000.0
2016-07-11,22106,22201,21018,21492,563506,149820.0,6600000.0
2016-07-12,21680,21965,21112,21682,251947,151140.0,6600000.0
2016-07-13,21917,22012,20970,20971,272731,146190.0,6600000.0
2016-07-14,21018,21728,20686,21728,196708,151470.0,6600000.0
2016-07-15,21917,21965,21538,21586,124083,150480.0,6600000.0
2016-07-18,21775,22532,21349,22439,201959,156420.0,6600000.0
2016-07-19,22532,23006,22391,22676,161477,158070.0,6600000.0
2016-07-20,22627,22674,22106,22249,91740,155100.0,6600000.0
2016-07-21,22485,22485,21349,21397,147805,149160.0,6600000.0
2016-07-22,21397,21491,20923,21018,136472,146520.0,6600000.0
2016-07-25,21112,21254,20023,20120,163214,140250.0,6600000.0
2016-07-26,20355,20923,20166,20592,122965,143550.0,6600000.0
2016-07-27,20686,20875,19644,19788,166731,137940.0,6600000.0
2016-07-28,19881,20166,19787,20120,65295,140250.0,6600000.0
2016-07-29,20070,20260,19739,19788,64856,137940.0,6600000.0
2016-08-01,19881,20070,18509,18510,261629,129030.0,6600000.0
2016-08-02,18367,19029,18367,18746,103141,130680.0,6600000.0
2016-08-03,18745,18935,18272,18273,87468,127380.0,6600000.0
2016-08-04,18367,18556,17610,17989,132153,125400.0,6600000.0
2016-08-05,17845,17988,16520,17184,324913,119790.0,6600000.0
2016-08-08,17041,17845,16851,17752,137239,123750.0,6600000.0
2016-08-09,17799,18509,17751,18226,195710,127050.0,6600000.0
2016-08-10,18224,18509,18082,18321,97039,127710.0,6600000.0
2016-08-11,18319,18556,17988,18367,90682,128040.0,6600000.0
2016-08-12,18745,21254,18698,20024,979354,139590.0,6600000.0
2016-08-16,20828,21632,20592,20877,469203,145530.0,6600000.0
2016-08-17,20686,21254,20355,21114,183962,147180.0,6600000.0
2016-08-18,21112,21112,20118,20261,190594,141240.0,6600000.0
2016-08-19,20307,20970,19550,20782,140141,144870.0,6600000.0
2016-08-22,20686,21018,20355,20782,88804,144870.0,6600000.0
2016-08-23,20781,21254,20734,20971,91361,146190.0,6600000.0
2016-08-24,20970,21869,20875,21776,177999,151800.0,6600000.0
2016-08-25,21632,21728,20923,20971,83253,146190.0,6600000.0
2016-08-26,20781,21065,20449,20971,68794,146190.0,6600000.0
2016-08-29,20923,20923,20023,20072,95950,139920.0,6600000.0
2016-08-30,20118,20686,19976,20214,74518,140910.0,6600000.0
2016-08-31,20070,20403,19029,20214,131175,140910.0,6600000.0
2016-09-01,20070,20638,19834,20640,65649,143880.0,6600000.0
2016-09-02,20828,21586,20638,21160,160400,147510.0,6600000.0
2016-09-05,21207,21443,20592,20687,96630,144210.0,6600000.0
2016-09-06,20544,20686,20118,20166,75368,140580.0,6600000.0
2016-09-07,20023,20449,19644,19693,78135,137280.0,6600000.0
2016-09-08,19692,20118,19076,19693,78225,137280.0,6600000.0
2016-09-09,19692,20070,19219,19551,67438,136290.0,6600000.0
2016-09-12,18982,19503,18982,19078,47290,132990.0,6600000.0
2016-09-13,19313,19598,19076,19598,35111,136620.0,6600000.0
2016-09-19,20070,20070,19503,19740,32183,137610.0,6600000.0
2016-09-20,19739,19976,19313,19598,21701,136620.0,6600000.0
