바른전자(064520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-01-19,13699,14034,13434,13854,60310,26769.0,7294000.0
2007-01-22,13892,14077,13582,13742,66866,26550.0,7294000.0
2007-01-23,13580,14506,13580,13796,177191,26660.0,7294000.0
2007-01-24,14263,14338,13808,14344,70468,27717.0,7294000.0
2007-01-25,14339,14624,13579,13854,169409,26769.0,7294000.0
2007-01-26,13232,13967,13232,13742,57076,26550.0,7294000.0
2007-01-29,13578,13843,13358,13554,118498,26185.0,7294000.0
2007-01-30,13096,14076,13096,13266,250715,25638.0,7294000.0
2007-01-31,13357,13357,12523,12723,177792,24581.0,7294000.0
2007-02-01,12680,12965,12265,12835,201906,24800.0,7294000.0
2007-02-02,12998,13013,12678,12983,104958,25091.0,7294000.0
2007-02-05,13109,13109,12604,12889,93998,24909.0,7294000.0
2007-02-06,12586,12831,12376,12647,130432,24435.0,7294000.0
2007-02-07,12564,12884,12524,12889,98181,24909.0,7294000.0
2007-02-08,12871,13206,12716,12871,75692,24873.0,7294000.0
2007-02-09,12638,12943,12523,12853,163078,24836.0,7294000.0
2007-02-12,12751,12871,12621,12647,37629,24435.0,7294000.0
2007-02-13,12604,12999,12604,12795,46363,24727.0,7294000.0
2007-02-14,13170,13185,12830,13100,59977,25310.0,7294000.0
2007-02-15,13096,13301,12416,12777,95247,24690.0,7294000.0
2007-02-16,12790,13965,12490,13230,181197,25565.0,7294000.0
2007-02-20,13578,13578,13228,13248,150391,25602.0,7294000.0
2007-02-21,13266,13546,12641,12777,94555,24690.0,7294000.0
2007-02-22,12467,12772,12467,12683,90973,24508.0,7294000.0
2007-02-23,12682,12832,11886,12117,155646,23414.0,7294000.0
2007-02-26,12266,12266,11906,12081,57496,23341.0,7294000.0
2007-02-27,11978,12243,11978,12193,33338,23560.0,7294000.0
2007-02-28,11887,11887,11322,11892,122328,22976.0,7294000.0
2007-03-02,11694,13624,11694,13194,252584,25493.0,7294000.0
2007-03-05,13563,14488,13093,13513,459661,26113.0,7294000.0
2007-03-06,13203,13578,12183,13024,224514,25164.0,7294000.0
2007-03-07,13053,13203,12638,13024,98654,25164.0,7294000.0
2007-03-08,12845,13185,12715,12741,68697,24617.0,7294000.0
2007-03-09,12905,12945,12545,12835,101829,24800.0,7294000.0
2007-03-12,12871,13471,12775,13136,215760,25383.0,7294000.0
2007-03-13,13057,13322,12792,12947,123644,25018.0,7294000.0
2007-03-14,12905,12945,12305,12570,113341,24289.0,7294000.0
2007-03-15,12448,12903,12448,12588,135228,24325.0,7294000.0
2007-03-16,13150,13150,12680,12835,63448,24800.0,7294000.0
2007-03-19,12827,13202,12827,13078,113832,25274.0,7294000.0
2007-03-20,13150,13435,13075,13401,109524,25894.0,7294000.0
2007-03-21,13581,13606,13206,13437,133967,25967.0,7294000.0
2007-03-22,13579,13579,12944,13060,121886,25237.0,7294000.0
2007-03-23,13204,13204,12489,12534,184028,24216.0,7294000.0
2007-03-26,12733,13133,12508,12853,75711,24836.0,7294000.0
2007-03-27,13107,13107,12827,13078,77001,25274.0,7294000.0
2007-03-28,13109,13434,12944,13325,113012,25748.0,7294000.0
2007-03-29,13231,13321,12981,13042,64598,25201.0,7294000.0
2007-03-30,13000,13055,12775,12835,29693,24800.0,7294000.0
2007-04-02,13133,13133,12713,12759,54796,24654.0,7294000.0
2007-04-03,12751,13151,12661,13042,66166,25201.0,7294000.0
2007-04-04,13187,14267,13042,13607,281851,26295.0,7294000.0
2007-04-05,13605,14265,13545,13890,171435,26842.0,7294000.0
2007-04-06,13902,14032,13827,14043,80647,27134.0,7294000.0
2007-04-09,14034,14034,13769,13854,127415,26769.0,7294000.0
2007-04-10,13768,14717,13768,14438,148236,27900.0,7294000.0
2007-04-11,14565,14565,14190,14326,121007,27681.0,7294000.0
2007-04-12,14168,14413,14073,14344,83113,27717.0,7294000.0
2007-04-13,14153,14338,14058,14344,108325,27717.0,7294000.0
2007-04-16,14094,15454,14094,14644,134410,28301.0,7294000.0
2007-04-17,14640,14830,14455,14456,91791,27936.0,7294000.0
2007-04-18,14470,14530,13925,14061,176180,27170.0,7294000.0
2007-04-19,14132,16152,13872,16157,423189,31218.0,7294000.0
2007-04-20,18107,18562,17447,18573,4280307,35886.0,7294000.0
2007-04-23,19247,19247,17827,18838,2618686,36397.0,7294000.0
2007-04-24,18872,21587,18361,19062,5135482,36835.0,7294000.0
2007-04-25,19059,19959,18189,19215,1387517,37126.0,7294000.0
2007-04-26,19737,20307,17737,17742,1739491,34282.0,7294000.0
2007-04-27,17057,17607,15646,16117,1220810,31145.0,7294000.0
2007-04-30,16222,16867,15772,16023,745768,30963.0,7294000.0
2007-05-02,16265,17230,16130,16611,866905,32094.0,7294000.0
2007-05-03,16871,17321,16041,16476,502850,31838.0,7294000.0
2007-05-04,16715,17095,16285,17100,379324,33042.0,7294000.0
2007-05-07,17278,17398,16223,16234,341251,31364.0,7294000.0
2007-05-08,15962,16227,15477,15852,393048,30635.0,7294000.0
2007-05-09,15926,17416,15871,16871,525227,32604.0,7294000.0
2007-05-10,16645,17055,16020,17006,267531,32859.0,7294000.0
2007-05-11,16787,17277,16352,16948,139643,32750.0,7294000.0
2007-05-14,17278,18188,17053,17513,457024,33844.0,7294000.0
2007-05-15,17735,17926,17245,17401,181157,33625.0,7294000.0
2007-05-16,17641,17641,17076,17177,150274,33188.0,7294000.0
2007-05-17,17530,17530,16570,16570,261260,32021.0,7294000.0
2007-05-18,16716,16946,16321,16777,181680,32422.0,7294000.0
2007-05-21,16606,16981,16511,16517,99560,31911.0,7294000.0
2007-05-22,16448,16833,16243,16364,109745,31619.0,7294000.0
2007-05-23,16697,17092,16338,16988,124005,32823.0,7294000.0
2007-05-25,17019,17054,16449,17060,66516,32969.0,7294000.0
2007-05-28,17117,17137,16792,16817,83977,32495.0,7294000.0
2007-05-29,16680,17020,16680,16965,103369,32787.0,7294000.0
2007-05-30,17000,18000,17000,17536,267057,33881.0,7294000.0
2007-05-31,17699,17944,17114,17459,227568,33735.0,7294000.0
2007-06-01,17449,17794,16944,17325,152732,33479.0,7294000.0
2007-06-04,17135,17545,16490,17271,88724,33370.0,7294000.0
2007-06-05,17150,17700,17150,17365,87918,33552.0,7294000.0
2007-06-07,17342,17797,16872,17742,59027,34282.0,7294000.0
2007-06-08,17700,17925,17360,17666,126815,34136.0,7294000.0
2007-06-11,17925,18205,17665,17666,116673,34136.0,7294000.0
2007-06-12,17433,17773,17168,17554,95415,33917.0,7294000.0
2007-06-13,17360,17735,17210,17401,74199,33625.0,7294000.0
2007-06-14,17546,17546,16981,17441,128041,33698.0,7294000.0
2007-06-15,17546,17546,17041,17177,107481,33188.0,7294000.0
2007-06-18,17494,18134,17169,17854,179318,34501.0,7294000.0
2007-06-19,18108,18228,17358,17554,108879,33917.0,7294000.0
2007-06-20,17715,17795,17095,17100,134465,33042.0,7294000.0
2007-06-21,17211,17871,17171,17441,127269,33698.0,7294000.0
2007-06-22,17998,18528,17663,17778,348735,34355.0,7294000.0
2007-06-25,17777,18112,17572,17742,180647,34282.0,7294000.0
2007-06-26,17945,17980,15150,17536,198361,33881.0,7294000.0
2007-06-27,17527,17527,16772,16988,115121,32823.0,7294000.0
2007-06-28,16809,17279,16809,17194,71091,33224.0,7294000.0
2007-06-29,17021,17546,16661,16912,85640,32677.0,7294000.0
2007-07-02,16416,17546,16286,16476,110850,31969.0,7324000.0
2007-07-03,16792,16792,15587,15852,159464,30761.0,7324000.0
2007-07-04,15694,15814,15169,15439,188542,29955.0,7324000.0
2007-07-05,15283,16148,15283,15969,61351,30981.0,7324000.0
2007-07-06,16039,16074,15549,15834,79169,30724.0,7324000.0
2007-07-09,15849,16094,15509,16005,113770,31054.0,7324000.0
2007-07-10,16021,16041,15456,15816,105577,30688.0,7324000.0
2007-07-11,15735,15945,15455,15475,83852,30028.0,7324000.0
2007-07-12,15692,15692,14902,15098,176166,29296.0,7324000.0
2007-07-13,15095,15095,14035,14456,199745,28051.0,7324000.0
2007-07-16,14127,14452,13433,13778,187768,26733.0,7324000.0
2007-07-18,14034,14769,13714,14779,75981,28673.0,7324000.0
2007-07-19,14796,15247,14721,15062,63318,29223.0,7324000.0
2007-07-20,15092,15242,14717,15098,56237,29296.0,7324000.0
2007-07-23,15431,15431,14831,15022,63257,29150.0,7324000.0
2007-07-24,15285,15285,14680,14721,56410,28564.0,7324000.0
2007-07-25,14719,14719,14414,14644,51396,28417.0,7324000.0
2007-07-26,14244,14659,14244,14644,41952,28417.0,7324000.0
2007-07-27,15053,15053,14168,14344,23146,27831.0,7324000.0
2007-07-30,14640,14640,13415,14061,57143,27282.0,7324000.0
2007-07-31,13887,14317,13767,14043,75745,27245.0,7324000.0
2007-08-01,13674,14109,13244,13854,75044,26879.0,7324000.0
2007-08-02,13964,14299,12449,13854,164579,26879.0,7324000.0
2007-08-03,14073,14073,13338,13554,19757,26293.0,7324000.0
2007-08-06,13512,13547,12812,13212,53316,25634.0,7324000.0
2007-08-07,13053,13373,12829,13154,37485,25524.0,7324000.0
2007-08-08,13203,14057,13203,14043,80201,27245.0,7324000.0
2007-08-09,14036,14906,14036,14496,101640,28124.0,7324000.0
2007-08-10,14337,14622,13807,14308,66382,27758.0,7324000.0
2007-08-13,14490,14490,14130,14285,29843,27721.0,7324000.0
2007-08-14,14529,14789,14074,14644,50377,28417.0,7324000.0
2007-08-16,13582,14532,13112,13212,50523,25634.0,7324000.0
2007-08-17,13963,13963,13108,13513,21439,26220.0,7324000.0
2007-08-20,13578,14167,13578,13778,37578,26733.0,7324000.0
2007-08-21,13941,13941,13246,13702,44935,26586.0,7324000.0
2007-08-22,13449,15509,13449,14779,169652,28673.0,7324000.0
2007-08-23,14771,15477,14396,15062,177246,29223.0,7324000.0
2007-08-24,15476,15851,15021,15156,107700,29406.0,7324000.0
2007-08-27,15209,15693,15209,15704,72908,30468.0,7324000.0
2007-08-28,15377,15717,14527,15098,104791,29296.0,7324000.0
2007-08-29,14563,15018,14563,14833,55233,28783.0,7324000.0
2007-08-30,15393,15428,14188,14344,129520,27831.0,7324000.0
2007-08-31,14264,16489,14264,16494,283018,32006.0,7324000.0
2007-09-03,16946,16966,16001,16252,400556,31530.0,7324000.0
2007-09-04,15910,16570,15680,16346,163363,31713.0,7324000.0
2007-09-05,16340,17545,15475,15475,293420,30028.0,7324000.0
2007-09-06,15476,16041,15151,15551,74504,30175.0,7324000.0
2007-09-07,15507,15772,14902,15098,131504,29296.0,7324000.0
2007-09-10,15056,16396,14721,15286,164033,29662.0,7324000.0
2007-09-11,15342,16267,15322,15852,147711,30761.0,7324000.0
2007-09-12,15923,16603,15508,15533,162713,30138.0,7324000.0
2007-09-13,15642,15827,15282,15628,94751,30321.0,7324000.0
2007-09-14,15926,15926,15286,15421,56278,29919.0,7324000.0
2007-09-17,15357,15357,14622,15098,96724,29296.0,7324000.0
2007-09-18,14697,15057,14552,14797,50113,28710.0,7324000.0
2007-09-19,15097,15097,14397,14402,62613,27941.0,7324000.0
2007-09-20,14392,14392,13202,14308,102228,27758.0,7324000.0
2007-09-21,14506,15096,13966,15022,65428,29150.0,7324000.0
2007-09-27,15096,15286,14866,15286,67358,29662.0,7324000.0
2007-09-28,14998,15473,14718,15403,79936,29882.0,7324000.0
2007-10-01,15550,15550,15150,15381,74460,29845.0,7324000.0
2007-10-02,15565,16320,15300,16306,153694,31640.0,7324000.0
2007-10-04,16305,17305,15815,16306,432418,31640.0,7324000.0
2007-10-05,16605,18001,16415,17401,619859,33764.0,7324000.0
2007-10-08,16452,16512,14797,14797,747597,28710.0,7324000.0
2007-10-09,14794,15094,14019,14025,175314,27209.0,7324000.0
2007-10-10,13604,13964,13319,13589,153331,26366.0,7324000.0
2007-10-11,13393,13888,13203,13248,85048,25707.0,7324000.0
2007-10-12,13203,13698,12923,13289,83921,25780.0,7324000.0
2007-10-15,13965,13965,12450,12701,141206,24645.0,7324000.0
2007-10-16,12702,12967,11211,11457,221161,22228.0,7324000.0
2007-10-17,11163,12073,10993,11533,95951,22375.0,7324000.0
2007-10-18,11543,12338,11508,11704,75717,22704.0,7324000.0
2007-10-19,12265,12265,11380,11910,50369,23107.0,7324000.0
2007-10-22,11130,12680,11130,12436,72775,24133.0,7324000.0
2007-10-23,12470,13435,12075,13401,110224,26000.0,7324000.0
2007-10-24,13279,13844,11959,12270,159042,23803.0,7324000.0
2007-10-25,12338,12618,11998,12193,24074,23657.0,7324000.0
2007-10-26,11904,12639,11734,11740,86307,22778.0,7324000.0
2007-10-29,11563,11978,11378,11704,43861,22704.0,7324000.0
2007-10-30,11603,11868,11243,11533,55333,22375.0,7324000.0
2007-10-31,11356,11776,11286,11681,52708,22668.0,7324000.0
2007-11-01,11620,11920,11190,11210,113048,21752.0,7324000.0
2007-11-02,11565,11565,10525,10550,79924,20471.0,7324000.0
2007-11-05,10563,10943,10333,10344,41817,20068.0,7324000.0
2007-11-06,11052,11052,10148,10568,45784,20507.0,7324000.0
2007-11-07,10334,10864,10334,10644,71639,20654.0,7324000.0
2007-11-08,10789,10789,10374,10420,58981,20214.0,7324000.0
2007-11-09,10321,10771,10226,10231,50648,19848.0,7324000.0
2007-11-12,10002,11697,9887,11322,136323,21972.0,7324000.0
2007-11-13,11208,11208,10263,10608,76972,20580.0,7324000.0
2007-11-14,10865,11260,10525,10945,43091,21240.0,7324000.0
2007-11-15,11301,11301,10901,11156,21157,21642.0,7324000.0
2007-11-16,11299,11869,11299,11834,115027,22961.0,7324000.0
2007-11-19,11827,12452,11526,11852,96002,22997.0,7324000.0
2007-11-20,12266,12266,11321,11816,33765,22924.0,7324000.0
2007-11-21,11621,12396,11191,12211,61039,23693.0,7324000.0
2007-11-22,11737,12377,11472,11892,14865,23071.0,7324000.0
2007-11-23,12227,12227,11057,11892,53981,23071.0,7324000.0
2007-11-26,12077,13172,11512,11587,212008,22485.0,7324000.0
2007-11-27,11584,11789,11054,11345,41893,22009.0,7324000.0
2007-11-28,11469,11659,11284,11345,42059,22009.0,7324000.0
2007-11-29,11413,11883,11413,11798,17449,22888.0,7324000.0
2007-11-30,11697,12022,11697,11852,25447,22997.0,7324000.0
2007-12-03,12266,12416,11511,11551,12412,22411.0,7324000.0
2007-12-04,11396,11776,11211,11417,47789,22155.0,7324000.0
2007-12-05,11318,11638,11298,11399,33947,22118.0,7324000.0
2007-12-06,11341,11356,10851,11062,142188,21459.0,7324000.0
2007-12-07,11129,11489,11129,11304,29674,21935.0,7324000.0
2007-12-10,11318,11318,10993,11134,23851,21606.0,7324000.0
2007-12-11,11431,11431,10981,11156,25559,21642.0,7324000.0
2007-12-12,11244,11244,10754,11080,21224,21496.0,7324000.0
2007-12-13,11242,11242,10977,11098,8224,21533.0,7324000.0
2007-12-14,11190,11320,10335,10945,41017,21240.0,7324000.0
2007-12-17,10695,10945,10430,10721,20294,20800.0,7324000.0
2007-12-18,10899,10944,10549,10685,14916,20727.0,7324000.0
2007-12-20,10715,10715,10110,10550,67282,20471.0,7324000.0
2007-12-21,10242,10507,9697,10002,47399,19409.0,7324000.0
2007-12-24,9810,10415,9810,10191,63653,19775.0,7324000.0
2007-12-26,10190,10335,10150,10191,20023,19775.0,7324000.0
2007-12-27,10188,10358,10033,10303,14332,19995.0,7324000.0
2007-12-28,10524,10524,10019,10115,12508,19628.0,7324000.0
2008-01-02,10286,10286,9926,9967,18151,19335.0,7324000.0
2008-01-03,9660,10190,9660,10191,20436,19775.0,7324000.0
2008-01-04,10678,11053,10068,10079,11384,19555.0,7324000.0
2008-01-07,11243,11243,9998,10079,15432,19555.0,7324000.0
2008-01-08,9958,10358,9903,9908,19653,19226.0,7324000.0
2008-01-09,9903,10163,9808,10079,17735,19555.0,7324000.0
2008-01-10,10033,10148,9768,9814,32890,19042.0,7324000.0
2008-01-11,9808,9973,9733,9814,37948,19042.0,7324000.0
2008-01-14,9972,9972,9577,9778,17875,18969.0,7324000.0
2008-01-15,9693,9768,9433,9684,16363,18786.0,7324000.0
2008-01-16,9640,9810,9145,9625,39136,18676.0,7324000.0
2008-01-17,9266,10191,9266,9307,54655,18054.0,7324000.0
2008-01-18,9278,9623,9243,9378,26202,18200.0,7324000.0
2008-01-21,9637,9882,9433,9778,62280,18969.0,7324000.0
2008-01-22,9408,9808,8863,9513,62517,18456.0,7324000.0
2008-01-23,10373,10373,9263,9378,16664,18200.0,7324000.0
2008-01-24,9448,9998,9243,9949,30199,19299.0,7324000.0
2008-01-25,10189,10374,9694,9854,14761,19116.0,7324000.0
2008-01-28,9924,9924,9544,9589,7747,18603.0,7324000.0
2008-01-29,9658,10147,9503,9513,27514,18456.0,7324000.0
2008-01-30,9545,10130,9395,9625,29169,18676.0,7324000.0
2008-01-31,9626,10021,9566,9832,26843,19079.0,7324000.0
2008-02-01,9847,10697,9472,10002,28967,19409.0,7324000.0
2008-02-04,10375,10375,9625,9890,21235,19189.0,7324000.0
2008-02-05,9829,10189,9714,9720,19698,18859.0,7324000.0
2008-02-11,9714,9939,9434,9589,36298,18603.0,7324000.0
2008-02-12,10128,10128,9658,9814,12533,19042.0,7324000.0
2008-02-13,9808,9903,9598,9814,10189,19042.0,7324000.0
2008-02-14,10191,10191,9736,10097,19468,19592.0,7324000.0
2008-02-15,10267,10267,9812,10137,18259,19665.0,7324000.0
2008-02-18,10068,11523,10068,11399,124260,22118.0,7324000.0
2008-02-19,11394,11394,9694,10644,71995,20654.0,7324000.0
2008-02-20,10829,10864,10299,10514,34068,20397.0,7324000.0
2008-02-21,10505,10770,10430,10721,30017,20800.0,7324000.0
2008-02-22,10897,11467,10637,11098,207647,21533.0,7324000.0
2008-02-25,11283,11958,10958,11134,228115,21606.0,7324000.0
2008-02-26,11130,11525,10980,11210,68005,21752.0,7324000.0
2008-02-27,11208,11658,11018,11663,37672,22631.0,7324000.0
2008-02-28,12037,12562,11692,12418,119829,24096.0,7324000.0
2008-02-29,12018,12713,11808,12723,96344,24682.0,7324000.0
2008-03-03,12448,12713,11998,12364,65111,23986.0,7324000.0
2008-03-04,12492,12792,11132,11892,171793,23071.0,7324000.0
2008-03-05,12037,12037,10108,10173,576825,19738.0,7324000.0
2008-03-06,10172,10302,9627,9872,173355,19152.0,7324000.0
2008-03-07,9845,10000,9320,9360,177943,18164.0,7324000.0
2008-03-10,9167,9657,8977,9078,77242,17614.0,7324000.0
2008-03-11,9053,9407,8843,9118,32782,17687.0,7324000.0
2008-03-12,9130,9300,9035,9136,59564,17724.0,7324000.0
2008-03-13,9130,9300,8940,9136,36657,17724.0,7324000.0
2008-03-14,9054,9244,8979,9060,30314,17578.0,7324000.0
2008-03-17,9128,9243,8603,8983,18180,17431.0,7324000.0
2008-03-18,8882,9032,8507,8683,38131,16845.0,7324000.0
2008-03-19,8674,8979,8544,8624,44280,16735.0,7324000.0
2008-03-20,8484,8864,8414,8795,16072,17065.0,7324000.0
2008-03-21,8864,8959,8619,8929,28585,17321.0,7324000.0
2008-03-24,8788,9013,8788,9024,10341,17504.0,7324000.0
2008-03-25,8921,9056,8846,9042,26021,17541.0,7324000.0
2008-03-26,8883,9202,8883,9118,10422,17687.0,7324000.0
2008-03-27,9132,9132,8716,8907,18660,17285.0,7324000.0
2008-03-28,9032,9032,8482,8683,91297,16845.0,7324000.0
2008-03-31,8791,8791,8416,8476,39423,16442.0,7324000.0
2008-04-01,8606,8831,8471,8606,31242,16699.0,7324000.0
2008-04-02,8657,8902,8602,8813,26346,17102.0,7324000.0
2008-04-03,9013,9013,8618,8759,12351,16992.0,7324000.0
2008-04-04,8867,8867,8567,8642,21720,16772.0,7324000.0
2008-04-07,8998,8998,8523,8718,30125,16918.0,7324000.0
2008-04-08,8641,8866,8641,8777,8292,17028.0,7324000.0
2008-04-10,9056,9056,8701,8871,13602,17211.0,7324000.0
2008-04-11,9128,9128,8748,8983,17324,17431.0,7324000.0
2008-04-14,9203,9203,8733,8853,23892,17175.0,7324000.0
2008-04-15,8843,8978,8638,8718,35468,16918.0,7324000.0
2008-04-16,8808,9053,8713,9024,29592,17504.0,7324000.0
2008-04-17,9223,9223,8828,9024,12394,17504.0,7324000.0
2008-04-18,9357,9357,8862,9078,29403,17614.0,7324000.0
2008-04-21,9278,9278,8883,9154,25163,17761.0,7324000.0
2008-04-22,9093,9242,8958,9118,16523,17687.0,7324000.0
2008-04-23,9145,9145,8980,9096,11585,17651.0,7324000.0
2008-04-24,9182,9182,8882,9078,34862,17614.0,7324000.0
2008-04-25,9074,9244,8959,9060,14731,17578.0,7324000.0
2008-04-28,9053,9358,8903,8983,21710,17431.0,7324000.0
2008-04-29,8843,9033,8673,9024,31669,17504.0,7324000.0
2008-04-30,8906,9056,8866,9042,28085,17541.0,7324000.0
2008-05-02,9053,9578,9053,9419,132156,18273.0,7324000.0
2008-05-06,9434,9504,9204,9284,34498,18017.0,7324000.0
2008-05-07,9362,9507,9172,9212,35678,17871.0,7324000.0
2008-05-08,9206,9506,8981,9437,42495,18310.0,7324000.0
2008-05-09,9470,9845,9225,9401,15323,18237.0,7324000.0
2008-05-13,9469,9624,9394,9589,50309,18603.0,7324000.0
2008-05-14,9771,10416,9321,10231,139676,19848.0,7324000.0
2008-05-15,10457,10737,10192,10397,98254,20178.0,7324000.0
2008-05-16,10360,10470,9640,10155,46875,19702.0,7324000.0
2008-05-19,10204,10414,9844,9984,37295,19372.0,7324000.0
2008-05-20,9846,10851,9846,10757,114751,20873.0,7324000.0
2008-05-21,10566,11096,10566,10891,78830,21130.0,7324000.0
2008-05-22,10958,11638,10898,11134,250622,21606.0,7324000.0
2008-05-23,11317,11427,9467,9473,358276,18383.0,7324000.0
2008-05-26,9321,10361,9321,9926,124007,19262.0,7324000.0
2008-05-27,9527,10187,9392,9473,128640,18383.0,7324000.0
2008-05-28,9490,9545,9245,9401,80326,18237.0,7324000.0
2008-05-29,9409,9624,9359,9589,32801,18603.0,7324000.0
2008-05-30,9582,9697,9582,9607,16663,18640.0,7324000.0
2008-06-02,9808,9808,9408,9513,51293,18456.0,7324000.0
2008-06-03,9529,9659,9449,9455,26041,18347.0,7324000.0
2008-06-04,9693,9808,9433,9814,71805,19042.0,7324000.0
2008-06-05,9623,10168,9623,10173,124816,19738.0,7324000.0
2008-06-09,10169,10679,10034,10644,131822,20654.0,7324000.0
2008-06-10,10808,11112,10093,10568,185930,20507.0,7324000.0
2008-06-11,10901,10901,10071,10492,74532,20361.0,7324000.0
2008-06-12,10488,10753,9658,10474,141031,20324.0,7324000.0
2008-06-13,10551,10551,9885,10191,41204,19775.0,7324000.0
2008-06-16,10107,10862,9732,9738,53889,18896.0,7324000.0
2008-06-17,9507,9847,8281,8907,210661,17285.0,7324000.0
2008-06-18,8920,9360,8920,9360,14127,18164.0,7324000.0
2008-06-19,9280,9625,9095,9625,30400,18676.0,7324000.0
2008-06-20,9866,9866,9436,9832,14745,19079.0,7324000.0
2008-06-23,9830,10225,9580,9890,48563,19189.0,7324000.0
2008-06-24,9864,9884,9469,9720,14517,18859.0,7324000.0
2008-06-25,9882,9882,8917,9078,18499,17614.0,7324000.0
2008-06-26,9543,9598,9093,9248,11358,17944.0,7324000.0
2008-06-27,9437,9627,9132,9607,9716,18640.0,7324000.0
2008-06-30,9772,9772,9302,9607,5164,18640.0,7324000.0
2008-07-01,9581,9581,9225,9531,15041,18493.0,7324000.0
2008-07-02,9436,9436,9096,9437,16865,18310.0,7324000.0
2008-07-03,9436,9436,9016,9437,9916,18310.0,7324000.0
2008-07-04,9244,9639,9129,9455,9705,18347.0,7324000.0
2008-07-07,9053,9393,8978,9378,9656,18200.0,7324000.0
2008-07-08,9409,9409,8864,9325,16442,18090.0,7324000.0
2008-07-09,9528,9528,9053,9378,11746,18200.0,7324000.0
2008-07-10,9375,9375,8015,9360,24450,18164.0,7324000.0
2008-07-11,9658,9938,9128,9814,47519,19042.0,7324000.0
2008-07-14,9961,10001,9581,9926,107536,19262.0,7324000.0
2008-07-15,9939,9959,9449,9455,22142,18347.0,7324000.0
2008-07-16,9471,9926,9266,9266,6960,17980.0,7324000.0
2008-07-17,9281,9771,9131,9702,8422,18823.0,7324000.0
2008-07-18,9903,9903,9278,9814,8511,19042.0,7324000.0
2008-07-21,9883,9883,9263,9814,17104,19042.0,7324000.0
2008-07-22,9807,9807,9448,9778,8745,18969.0,7324000.0
2008-07-23,9598,9733,9433,9549,28737,18530.0,7324000.0
2008-07-24,9543,9693,9393,9684,9601,18786.0,7324000.0
2008-07-25,9661,9696,9436,9437,3525,18310.0,7324000.0
2008-07-28,9543,9923,9543,9814,30007,19042.0,7324000.0
2008-07-29,9808,9923,9733,9908,73507,19226.0,7324000.0
2008-07-30,10111,10111,9601,9967,224431,19335.0,7324000.0
2008-07-31,9976,9976,9581,9967,131889,19335.0,7324000.0
2008-08-01,9903,9938,9673,9949,47823,19299.0,7324000.0
2008-08-04,9791,9941,9696,9832,9448,19079.0,7324000.0
2008-08-05,9974,9974,9054,9060,11158,17578.0,7324000.0
2008-08-06,9317,9357,7882,7888,51178,15307.0,7324000.0
2008-08-07,8075,8415,7920,8041,16668,15600.0,7324000.0
2008-08-08,8279,8394,8074,8359,9223,16223.0,7324000.0
2008-08-11,8128,8768,8128,8323,4391,16149.0,7324000.0
2008-08-12,8297,8297,8147,8153,8600,15820.0,7324000.0
2008-08-13,8415,8415,7865,8171,851,15856.0,7324000.0
2008-08-14,8057,8247,7587,7587,16996,14721.0,7324000.0
2008-08-18,7582,7772,7087,7098,46808,13769.0,7324000.0
2008-08-19,6997,7057,6622,7057,35430,13696.0,7324000.0
2008-08-20,7056,7076,6731,6757,58546,13110.0,7324000.0
2008-08-21,6677,6917,6427,6438,10447,12487.0,7324000.0
2008-08-22,6471,6491,6036,6097,8079,11828.0,7324000.0
2008-08-25,6392,6582,6127,6173,27467,11975.0,7324000.0
2008-08-26,5753,6033,5543,5549,26121,10766.0,7324000.0
2008-08-27,5884,6369,5449,6379,63205,12378.0,7324000.0
2008-08-28,6957,7317,6127,6173,285804,11975.0,7324000.0
2008-08-29,6203,6413,5578,5814,58819,11279.0,7324000.0
2008-09-01,5803,5803,5143,5154,30780,9997.0,7324000.0
2008-09-02,4976,5431,4580,5266,31182,10217.0,7324000.0
2008-09-03,4906,5601,4715,5266,36149,10217.0,7324000.0
2008-09-04,5280,5565,5165,5531,15157,10730.0,7324000.0
2008-09-05,5428,6033,5128,5773,74551,11206.0,7324000.0
2008-09-08,5768,6068,5768,6079,16229,11792.0,7324000.0
2008-09-09,6109,6369,5959,5984,12366,20553.0,12967257.0
2008-09-10,5661,5886,5581,5661,20568,19451.0,12967257.0
2008-09-11,5692,6332,5657,5868,31101,20164.0,12967257.0
2008-09-12,6035,6730,6035,6415,28589,22044.0,12967257.0
2008-09-16,5660,6300,5640,5755,39004,19775.0,12967257.0
2008-09-17,6353,6353,5973,6344,9998,21785.0,12967257.0
2008-09-18,6034,6259,6034,6115,5976,21007.0,12967257.0
2008-09-19,6259,6769,5959,5984,12625,20553.0,12967257.0
2008-09-22,6414,6414,5924,5984,5482,20553.0,12967257.0
2008-09-23,6297,6297,5753,5908,12637,20294.0,12967257.0
2008-09-24,5898,5898,5693,5773,6722,19840.0,12967257.0
2008-09-25,5788,6278,5598,5773,5277,19840.0,12967257.0
2008-09-26,5695,5960,5620,5625,10594,19321.0,12967257.0
2008-09-29,5737,5977,5542,5607,8382,19256.0,12967257.0
2008-09-30,5472,5807,5147,5737,6854,19710.0,12967257.0
2008-10-01,5753,6033,5578,6038,2365,20748.0,12967257.0
2008-10-02,6035,6035,5660,5890,2275,20229.0,12967257.0
2008-10-06,5883,5923,5503,5549,1430,19062.0,12967257.0
2008-10-07,5937,5937,5202,5208,3767,17895.0,12967257.0
