엔텔스(069410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-11,1787,1787,1731,1752,32352,11352.0,3300000.0
2010-11-12,1751,1853,1733,1808,64908,11715.0,3300000.0
2010-11-15,1810,1884,1744,1874,42698,12144.0,3300000.0
2010-11-16,1884,1884,1820,1856,16971,12028.0,3300000.0
2010-11-17,1759,1874,1759,1841,21499,11930.0,3300000.0
2010-11-18,1858,1935,1840,1892,30610,12260.0,3300000.0
2010-11-19,1876,1932,1866,1920,18833,12441.0,3300000.0
2010-11-22,1924,2092,1899,1963,68714,12722.0,3300000.0
2010-11-23,1958,1980,1889,1943,8280,12590.0,3300000.0
2010-11-24,1741,1937,1741,1938,33221,12556.0,3300000.0
2010-11-25,1958,1986,1884,1950,20852,12639.0,3300000.0
2010-11-26,1980,1996,1761,1935,18790,12540.0,3300000.0
2010-11-29,1935,1996,1909,1915,16069,12408.0,3300000.0
2010-11-30,1914,1970,1899,1950,6190,12639.0,3300000.0
2010-12-01,1950,1970,1896,1961,1967,12705.0,3300000.0
2010-12-02,1935,1986,1909,1910,9840,12375.0,3300000.0
2010-12-03,1914,1940,1861,1940,6554,12573.0,3300000.0
2010-12-06,1960,1960,1884,1897,6693,12292.0,3300000.0
2010-12-07,1896,1986,1823,1933,31045,12524.0,3300000.0
2010-12-08,1912,2036,1902,1976,15608,12804.0,3300000.0
2010-12-09,1975,2034,1950,2001,12646,12969.0,3300000.0
2010-12-10,2031,2113,1965,2047,11944,13266.0,3300000.0
2010-12-13,2169,2169,2001,2050,14424,13282.0,3300000.0
2010-12-14,2049,2169,2049,2085,22592,13514.0,3300000.0
2010-12-15,2123,2149,2049,2121,12439,13744.0,3300000.0
2010-12-16,2138,2138,2077,2124,5790,13761.0,3300000.0
2010-12-17,2141,2141,2059,2126,8846,13778.0,3300000.0
2010-12-20,2108,2108,2029,2093,9699,13563.0,3300000.0
2010-12-21,2090,2136,2062,2108,6389,13662.0,3300000.0
2010-12-22,2072,2138,2070,2088,1456,13530.0,3300000.0
2010-12-23,2077,2105,1988,2012,17381,13035.0,3300000.0
2010-12-24,1993,2077,1973,2029,15995,13150.0,3300000.0
2010-12-27,2008,2062,2001,2042,6243,13233.0,3300000.0
2010-12-28,2031,2123,2031,2057,16104,13332.0,3300000.0
2010-12-29,2057,2100,2052,2080,15156,13480.0,3300000.0
2010-12-30,2113,2301,2108,2162,46163,14008.0,3300000.0
2011-01-03,2184,2485,2169,2470,151657,16005.0,3300000.0
2011-01-04,2515,2515,2103,2355,41217,15262.0,3300000.0
2011-01-05,2296,2444,2261,2297,17845,14883.0,3300000.0
2011-01-06,2515,2515,2278,2337,25732,15147.0,3300000.0
2011-01-07,2385,2385,2266,2343,25317,15180.0,3300000.0
2011-01-10,2390,2413,2243,2327,14286,15081.0,3300000.0
2011-01-11,2393,2393,2286,2343,11807,15180.0,3300000.0
2011-01-12,2342,2342,2273,2297,10105,14883.0,3300000.0
2011-01-13,2388,2398,2276,2279,8445,14768.0,3300000.0
2011-01-14,2278,2395,2243,2256,13450,14619.0,3300000.0
2011-01-17,2255,2301,2245,2269,6759,14702.0,3300000.0
2011-01-18,2268,2370,2268,2317,7744,15015.0,3300000.0
2011-01-19,2334,2334,2266,2325,7637,15064.0,3300000.0
2011-01-20,2332,2367,2291,2335,9791,15130.0,3300000.0
2011-01-21,2490,2490,2273,2373,10451,15378.0,3300000.0
2011-01-24,2373,2373,2301,2353,22229,15246.0,3300000.0
2011-01-25,2352,2367,2276,2360,8134,15296.0,3300000.0
2011-01-26,2362,2362,2092,2304,13240,14932.0,3300000.0
2011-01-27,2322,2367,2266,2327,6505,15081.0,3300000.0
2011-01-28,2342,2342,2281,2327,6390,15081.0,3300000.0
2011-01-31,2342,2673,2286,2674,242927,17325.0,3300000.0
2011-02-01,2953,3070,2887,3071,502917,19899.0,3300000.0
2011-02-07,3070,3147,2851,2994,252239,19404.0,3300000.0
2011-02-08,3024,3040,2851,2872,92460,18612.0,3300000.0
2011-02-09,2928,2928,2704,2826,58238,18315.0,3300000.0
2011-02-10,2816,2851,2749,2852,42632,18480.0,3300000.0
2011-02-11,2851,2851,2693,2714,38612,17589.0,3300000.0
2011-02-14,2714,2877,2714,2786,17945,18051.0,3300000.0
2011-02-15,2841,2841,2571,2633,63017,17061.0,3300000.0
2011-02-16,2632,2648,2556,2572,26537,16665.0,3300000.0
2011-02-17,2642,2653,2520,2551,25367,16533.0,3300000.0
2011-02-18,2469,2622,2469,2618,24021,16962.0,3300000.0
2011-02-21,2617,2790,2551,2730,31665,17688.0,3300000.0
2011-02-22,2729,2729,2597,2674,14149,17325.0,3300000.0
2011-02-23,2800,2800,2581,2618,10477,16962.0,3300000.0
2011-02-24,2551,2714,2530,2572,8471,16665.0,3300000.0
2011-02-25,2617,2632,2566,2567,7965,16632.0,3300000.0
2011-02-28,2561,2592,2505,2551,12334,16533.0,3300000.0
2011-03-02,2612,2612,2502,2546,5739,16500.0,3300000.0
2011-03-03,2571,2627,2546,2577,12134,16698.0,3300000.0
2011-03-04,2607,2800,2541,2674,13710,17325.0,3300000.0
2011-03-07,2632,2770,2632,2765,17049,17919.0,3300000.0
2011-03-08,2785,2785,2648,2765,15587,17919.0,3300000.0
2011-03-09,2882,2882,2734,2775,4826,17985.0,3300000.0
2011-03-10,2729,2831,2729,2780,8663,18018.0,3300000.0
2011-03-11,2780,2816,2704,2730,6697,17688.0,3300000.0
2011-03-14,2704,2816,2602,2699,9850,17490.0,3300000.0
2011-03-15,2770,2770,2490,2623,13576,16995.0,3300000.0
2011-03-16,2668,2668,2477,2597,22617,16830.0,3300000.0
2011-03-17,2566,2566,2505,2546,7432,16500.0,3300000.0
2011-03-18,2648,2648,2581,2633,3823,17061.0,3300000.0
2011-03-21,2566,2739,2566,2674,9198,17325.0,3300000.0
2011-03-22,2673,2724,2602,2674,11437,17325.0,3300000.0
2011-03-23,2693,2780,2642,2648,5538,17160.0,3300000.0
2011-03-24,2622,2698,2622,2679,6666,17358.0,3300000.0
2011-03-25,2663,2704,2627,2668,2675,17292.0,3300000.0
2011-03-28,2744,2744,2632,2668,9747,17292.0,3300000.0
2011-03-29,2648,2770,2571,2668,9497,17292.0,3300000.0
2011-03-30,2765,2821,2648,2735,43647,17721.0,3300000.0
2011-03-31,2749,2749,2632,2719,18728,17622.0,3300000.0
2011-04-01,2770,2892,2724,2852,38013,18480.0,3300000.0
2011-04-04,2882,2938,2826,2847,25608,18447.0,3300000.0
2011-04-05,2851,2984,2846,2903,32392,18810.0,3300000.0
2011-04-06,2928,2943,2867,2903,11030,18810.0,3300000.0
2011-04-07,2892,3019,2867,3015,36121,19536.0,3300000.0
2011-04-08,3014,3096,2979,3005,31771,19470.0,3300000.0
2011-04-11,3004,3004,2912,2974,28857,19272.0,3300000.0
2011-04-12,2973,2973,2530,2928,12635,18975.0,3300000.0
2011-04-13,2994,2994,2856,2923,4391,18942.0,3300000.0
2011-04-14,2877,2923,2836,2877,13919,18645.0,3300000.0
2011-04-15,2856,2917,2795,2847,18866,18447.0,3300000.0
2011-04-18,2846,2999,2846,2954,10883,19140.0,3300000.0
2011-04-19,2953,2979,2928,2979,3633,19305.0,3300000.0
2011-04-20,2989,2989,2912,2954,11624,19140.0,3300000.0
2011-04-21,2953,3019,2902,2943,14608,19074.0,3300000.0
2011-04-22,2948,3050,2938,2999,16335,19437.0,3300000.0
2011-04-25,3004,3055,2928,2999,7768,19437.0,3300000.0
2011-04-26,3024,3024,2933,2979,10559,19305.0,3300000.0
2011-04-27,2948,3004,2897,2943,9319,19074.0,3300000.0
2011-04-28,2943,2953,2867,2938,3949,19041.0,3300000.0
2011-04-29,2979,2979,2867,2943,1673,19074.0,3300000.0
2011-05-02,2943,3004,2851,2903,6547,18810.0,3300000.0
2011-05-03,2872,2973,2851,2903,851,18810.0,3300000.0
2011-05-04,2856,2968,2856,2928,13849,18975.0,3300000.0
2011-05-06,2882,2968,2851,2938,8924,19041.0,3300000.0
2011-05-09,2867,2953,2816,2862,11593,18546.0,3300000.0
2011-05-11,2826,2928,2770,2908,7961,18843.0,3300000.0
2011-05-12,2907,2938,2856,2898,1566,18777.0,3300000.0
2011-05-13,2841,2923,2826,2882,5781,18678.0,3300000.0
2011-05-16,2953,2953,2729,2847,35965,18447.0,3300000.0
2011-05-17,2943,2943,2698,2699,20327,17490.0,3300000.0
2011-05-18,2709,2755,2698,2730,5649,17688.0,3300000.0
2011-05-19,2749,2755,2673,2704,9767,17523.0,3300000.0
2011-05-20,2648,2856,2602,2648,12897,17160.0,3300000.0
2011-05-23,2597,2719,2385,2526,47476,16368.0,3300000.0
2011-05-24,2551,2551,2508,2541,4950,16467.0,3300000.0
2011-05-25,2515,2571,2452,2495,10864,16170.0,3300000.0
2011-05-26,2546,2683,2469,2684,6457,17391.0,3300000.0
2011-05-27,2683,2785,2632,2775,37405,17985.0,3300000.0
2011-05-30,2704,2826,2688,2724,8154,17655.0,3300000.0
2011-05-31,2739,2826,2693,2760,8377,17886.0,3300000.0
2011-06-01,2709,2800,2693,2775,5438,17985.0,3300000.0
2011-06-02,2775,2785,2668,2704,3752,17523.0,3300000.0
2011-06-03,2648,2719,2632,2638,3120,17094.0,3300000.0
2011-06-07,2622,2693,2571,2694,2283,17457.0,3300000.0
2011-06-08,2663,2749,2617,2694,10926,17457.0,3300000.0
2011-06-09,2693,2693,2648,2684,3500,17391.0,3300000.0
2011-06-10,2683,2698,2576,2623,2859,16995.0,3300000.0
2011-06-13,2500,2622,2500,2551,5906,16533.0,3300000.0
2011-06-14,2581,2729,2299,2602,21614,16863.0,3300000.0
2011-06-15,2648,2698,2556,2556,7492,16566.0,3300000.0
2011-06-16,2607,2693,2530,2623,1225,16995.0,3300000.0
2011-06-17,2637,2673,2571,2628,6262,17028.0,3300000.0
2011-06-20,2586,2724,2581,2679,9996,17358.0,3300000.0
2011-06-21,2648,2683,2648,2684,2346,17391.0,3300000.0
2011-06-22,2724,2729,2673,2719,9023,17622.0,3300000.0
2011-06-23,2683,2749,2683,2699,8814,17490.0,3300000.0
2011-06-24,2714,2724,2622,2694,10674,17457.0,3300000.0
2011-06-27,2642,2724,2597,2648,5199,17160.0,3300000.0
2011-06-28,2648,2734,2648,2658,6099,17226.0,3300000.0
2011-06-29,2693,2734,2693,2735,1739,17721.0,3300000.0
2011-06-30,2749,2902,2698,2801,18650,18150.0,3300000.0
2011-07-01,2953,2953,2816,2882,12112,18678.0,3300000.0
2011-07-04,2897,2897,2836,2882,7534,18678.0,3300000.0
2011-07-05,2882,2887,2826,2877,11047,18645.0,3300000.0
2011-07-06,2851,2902,2749,2893,25677,18744.0,3300000.0
2011-07-07,2948,2948,2800,2898,16190,18777.0,3300000.0
2011-07-08,2861,2917,2816,2918,12517,18909.0,3300000.0
2011-07-11,2948,2979,2872,2928,20469,18975.0,3300000.0
2011-07-12,2897,3106,2897,3015,46399,19536.0,3300000.0
2011-07-13,3050,3055,2979,3045,15412,19734.0,3300000.0
2011-07-14,2994,3208,2953,3152,130199,20427.0,3300000.0
2011-07-15,3162,3488,3162,3422,83526,22176.0,3300000.0
2011-07-18,3422,3666,3401,3565,62340,23100.0,3300000.0
2011-07-19,3641,3641,3391,3412,34331,22110.0,3300000.0
2011-07-20,3411,3523,3371,3448,36235,22341.0,3300000.0
2011-07-21,3457,3615,3411,3539,28351,22935.0,3300000.0
2011-07-22,3539,3610,3508,3585,19701,23232.0,3300000.0
2011-07-25,3620,3641,3467,3549,10922,23001.0,3300000.0
2011-07-26,3559,3559,3442,3555,11391,23034.0,3300000.0
2011-07-27,3513,3636,3462,3611,19901,23397.0,3300000.0
2011-07-28,3549,3615,3508,3570,12040,23133.0,3300000.0
2011-07-29,3625,3630,3483,3560,11033,23067.0,3300000.0
2011-08-01,3549,3900,3549,3814,46023,24717.0,3300000.0
2011-08-02,3921,4058,3844,3972,95367,25740.0,3300000.0
2011-08-03,3961,3967,3839,3916,27913,25377.0,3300000.0
2011-08-04,4058,4058,3880,3957,31521,25641.0,3300000.0
2011-08-05,3742,3834,3513,3616,119138,23430.0,3300000.0
2011-08-08,3559,3641,3157,3361,167527,21780.0,3300000.0
2011-08-09,3310,3310,2856,3274,174562,21219.0,3300000.0
2011-08-10,3529,3554,3208,3208,97339,20790.0,3300000.0
2011-08-11,2953,3335,2953,3274,90006,21219.0,3300000.0
2011-08-12,3488,3488,3350,3351,41123,21714.0,3300000.0
2011-08-16,3462,3590,3386,3544,53450,22968.0,3300000.0
2011-08-17,3692,3895,3564,3896,48143,25245.0,3300000.0
2011-08-18,3926,4170,3875,4125,78466,26730.0,3300000.0
2011-08-19,3829,4012,3829,3911,46114,25344.0,3300000.0
2011-08-22,3967,4058,3600,3712,57477,24057.0,3300000.0
2011-08-23,3717,3814,3641,3717,70764,24090.0,3300000.0
2011-08-24,3732,3905,3697,3743,19797,24255.0,3300000.0
2011-08-25,3921,3921,3748,3819,19872,24750.0,3300000.0
2011-08-26,3819,3819,3692,3717,13066,24090.0,3300000.0
2011-08-29,3666,3793,3636,3672,26158,23793.0,3300000.0
2011-08-30,3681,3717,3600,3667,23935,23760.0,3300000.0
2011-08-31,3651,3651,3417,3524,86833,22836.0,3300000.0
2011-09-01,3564,3564,3437,3463,42074,22440.0,3300000.0
2011-09-02,3462,3513,3310,3397,58419,22011.0,3300000.0
2011-09-05,3386,3437,3299,3305,38357,21417.0,3300000.0
2011-09-06,3304,3310,3157,3244,43194,21021.0,3300000.0
2011-09-07,3218,3666,3218,3600,43096,23331.0,3300000.0
2011-09-08,3681,3681,3488,3534,24655,22902.0,3300000.0
2011-09-09,3564,3569,3432,3448,14542,22341.0,3300000.0
2011-09-14,3462,3483,3254,3264,14696,21153.0,3300000.0
2011-09-15,3289,3488,3259,3330,20131,21582.0,3300000.0
2011-09-16,3452,3462,3381,3442,2193,22308.0,3300000.0
2011-09-19,3417,3488,3417,3463,4193,22440.0,3300000.0
2011-09-20,3462,3483,3366,3458,11034,22407.0,3300000.0
2011-09-21,3483,3559,3452,3524,9701,22836.0,3300000.0
2011-09-22,3488,3513,3396,3412,6501,22110.0,3300000.0
2011-09-23,3406,3406,3208,3290,31492,21318.0,3300000.0
2011-09-26,3406,3452,3040,3106,20993,20130.0,3300000.0
2011-09-27,3106,3208,3106,3198,21584,20724.0,3300000.0
2011-09-28,3192,3355,3131,3234,13079,20955.0,3300000.0
2011-09-29,3192,3355,3121,3280,15721,21252.0,3300000.0
2011-09-30,3269,3361,3106,3213,30980,20823.0,3300000.0
2011-10-04,3208,3208,2953,3050,50917,19767.0,3300000.0
2011-10-05,3055,3096,2928,3005,25485,19470.0,3300000.0
2011-10-06,3080,3182,3065,3178,15177,20592.0,3300000.0
2011-10-07,3269,3269,3116,3224,18907,20889.0,3300000.0
2011-10-10,3223,3702,3208,3702,137147,23991.0,3300000.0
2011-10-11,3768,3890,3549,3616,193451,23430.0,3300000.0
2011-10-12,3630,3717,3534,3621,45385,23463.0,3300000.0
2011-10-13,3692,3931,3620,3712,63343,24057.0,3300000.0
2011-10-14,3615,4267,3595,4267,412761,27654.0,3300000.0
2011-10-17,4379,4904,4323,4767,418093,30888.0,3300000.0
2011-10-18,4603,4954,4506,4761,184279,30855.0,3300000.0
2011-10-19,4888,4888,4338,4583,129007,29700.0,3300000.0
2011-10-20,4562,4837,4379,4379,223474,28380.0,3300000.0
2011-10-21,4562,4623,4430,4583,62169,29700.0,3300000.0
2011-10-24,4730,4735,4333,4481,220209,29040.0,3300000.0
2011-10-25,4547,4603,4369,4507,68463,29205.0,3300000.0
2011-10-26,4389,4547,4369,4512,60984,29238.0,3300000.0
2011-10-27,4629,4634,4374,4430,54847,28710.0,3300000.0
2011-10-28,4460,4506,4257,4364,69088,28281.0,3300000.0
2011-10-31,4415,4415,4247,4257,44826,27588.0,3300000.0
2011-11-01,4226,4399,4175,4379,35555,28380.0,3300000.0
2011-11-02,4252,4532,4216,4461,54406,28908.0,3300000.0
2011-11-03,4562,4629,4379,4379,66659,28380.0,3300000.0
2011-11-04,4410,4476,4354,4456,63447,28875.0,3300000.0
2011-11-07,4506,4516,4384,4461,36528,28908.0,3300000.0
2011-11-08,4466,4603,4440,4481,24343,29040.0,3300000.0
2011-11-09,4506,4516,4364,4425,40357,28677.0,3300000.0
2011-11-10,4328,4364,4109,4166,91856,26994.0,3300000.0
2011-11-11,4175,4231,4124,4150,46503,26895.0,3300000.0
2011-11-14,4226,4735,4196,4736,62301,30690.0,3300000.0
2011-11-15,4608,4618,4435,4527,41069,29337.0,3300000.0
2011-11-16,4532,4623,4328,4466,63324,28941.0,3300000.0
2011-11-17,4491,4491,4369,4476,24006,29007.0,3300000.0
2011-11-18,4359,4476,4328,4471,28759,28974.0,3300000.0
2011-11-21,4404,4557,4404,4522,30182,29304.0,3300000.0
2011-11-22,4491,4674,4328,4670,106893,30261.0,3300000.0
2011-11-23,4669,4685,4460,4492,33100,29106.0,3300000.0
2011-11-24,4476,4527,4389,4481,24094,29040.0,3300000.0
2011-11-25,4481,4939,4481,4507,97900,29205.0,3300000.0
2011-11-28,4583,4837,4583,4685,58515,30360.0,3300000.0
2011-11-29,4735,4776,4486,4542,48794,29436.0,3300000.0
2011-11-30,4583,4583,4466,4527,23131,29337.0,3300000.0
2011-12-01,4669,4669,4430,4517,56427,29271.0,3300000.0
2011-12-02,4491,4562,4430,4507,22479,29205.0,3300000.0
2011-12-05,4501,4583,4430,4532,37832,29370.0,3300000.0
2011-12-06,4557,4562,4440,4553,19556,29502.0,3300000.0
2011-12-07,4573,4573,4460,4548,14653,29469.0,3300000.0
2011-12-08,4486,4578,4466,4522,11037,29304.0,3300000.0
2011-12-09,4522,4532,4420,4512,23502,29238.0,3300000.0
2011-12-12,4634,4634,4430,4456,27875,28875.0,3300000.0
2011-12-13,4435,4476,4384,4451,19232,28842.0,3300000.0
2011-12-14,4379,4476,4374,4476,20852,29007.0,3300000.0
2011-12-15,4394,4455,4333,4395,20882,28479.0,3300000.0
2011-12-16,4450,4450,4369,4425,14771,28677.0,3300000.0
2011-12-19,4511,4511,4175,4359,83404,28248.0,3300000.0
2011-12-20,4374,4466,4328,4461,27687,28908.0,3300000.0
2011-12-21,4491,5117,4481,5118,276089,33165.0,3300000.0
2011-12-22,5296,5397,4980,5082,129953,32934.0,3300000.0
2011-12-23,5082,5830,5041,5831,269567,37785.0,3300000.0
2011-12-26,5932,6161,5550,5704,192663,36960.0,3300000.0
2011-12-27,5703,5805,5321,5602,122461,36300.0,3300000.0
2011-12-28,5627,6009,5448,5958,77957,38610.0,3300000.0
2011-12-29,5907,6238,5499,5958,89579,38610.0,3300000.0
2012-01-02,6009,6085,5652,5856,53246,37950.0,3300000.0
2012-01-03,5856,5881,5601,5704,59076,36960.0,3300000.0
2012-01-04,5754,6441,5576,6442,167955,41745.0,3300000.0
2012-01-05,6467,7078,6467,6671,387634,43230.0,3300000.0
2012-01-06,6747,6823,6289,6416,96590,41580.0,3300000.0
2012-01-09,6391,6391,6060,6238,72557,40425.0,3300000.0
2012-01-10,6187,6467,6161,6416,56080,41580.0,3300000.0
2012-01-11,6441,6467,6161,6187,38086,40095.0,3300000.0
2012-01-12,6187,6314,6034,6315,24433,40920.0,3300000.0
2012-01-13,6416,6518,6212,6213,31003,40260.0,3300000.0
2012-01-16,6110,6289,5932,5958,36561,38610.0,3300000.0
2012-01-17,6161,6289,6009,6085,33244,39435.0,3300000.0
2012-01-18,6085,6136,5728,5856,64493,37950.0,3300000.0
2012-01-19,6060,6060,5601,5678,34340,36795.0,3300000.0
2012-01-20,5703,5754,5270,5423,57569,35145.0,3300000.0
2012-01-25,5347,5678,5296,5449,18405,35310.0,3300000.0
2012-01-26,5550,5652,5321,5474,23148,35475.0,3300000.0
2012-01-27,5601,5779,5347,5780,29727,37455.0,3300000.0
2012-01-30,5754,5779,5525,5551,18311,35970.0,3300000.0
2012-01-31,5499,5652,5448,5551,24113,35970.0,3300000.0
2012-02-01,5601,5830,5397,5627,31244,36465.0,3300000.0
2012-02-02,5678,5678,5347,5423,53513,35145.0,3300000.0
2012-02-03,5423,5601,5270,5500,52808,35640.0,3300000.0
2012-02-06,5550,5627,5270,5423,72662,35145.0,3300000.0
2012-02-07,5423,5550,5321,5449,40865,35310.0,3300000.0
2012-02-08,5474,5830,5474,5729,44485,37125.0,3300000.0
2012-02-09,5728,5907,5499,5856,58925,37950.0,3300000.0
2012-02-10,5856,6085,5728,5882,70429,38115.0,3300000.0
2012-02-13,6060,6136,5754,5831,50564,37785.0,3300000.0
2012-02-14,5830,5958,5728,5907,22109,38280.0,3300000.0
2012-02-15,5856,6009,5830,5907,19723,38280.0,3300000.0
2012-02-16,5856,6085,5830,5958,30936,38610.0,3300000.0
2012-02-17,6034,6034,5830,5958,49147,38610.0,3300000.0
2012-02-20,5983,6009,5652,5882,76007,38115.0,3300000.0
2012-02-21,5856,5856,5448,5474,123937,35475.0,3300000.0
2012-02-22,5423,5525,5321,5525,82767,35805.0,3300000.0
2012-02-23,5550,5678,5474,5576,31376,36135.0,3300000.0
2012-02-24,5627,5678,5474,5627,22102,36465.0,3300000.0
2012-02-27,5678,5678,5347,5474,27215,35475.0,3300000.0
2012-02-28,5499,5576,5321,5449,29704,35310.0,3300000.0
2012-02-29,5448,5652,5347,5525,31181,35805.0,3300000.0
2012-03-02,5525,5601,5423,5474,29371,35475.0,3300000.0
2012-03-05,5474,5499,5296,5398,30843,34980.0,3300000.0
2012-03-06,5397,5397,5143,5347,34890,34650.0,3300000.0
2012-03-07,5026,5397,5026,5398,34972,34980.0,3300000.0
2012-03-08,5397,5525,5219,5449,18148,35310.0,3300000.0
2012-03-09,5474,5525,5321,5500,24858,35640.0,3300000.0
2012-03-12,5423,5448,5321,5449,19756,35310.0,3300000.0
2012-03-13,5448,5448,5270,5322,24348,34485.0,3300000.0
2012-03-14,5397,5397,5117,5373,41095,34815.0,3300000.0
2012-03-15,5347,5448,5296,5398,23892,34980.0,3300000.0
2012-03-16,5448,5779,5347,5754,46906,37290.0,3300000.0
2012-03-19,5652,6518,5627,6213,116436,40260.0,3300000.0
2012-03-20,6289,6365,5958,6366,55949,41250.0,3300000.0
2012-03-21,6416,6671,6289,6391,66556,41415.0,3300000.0
2012-03-22,6391,6849,6365,6391,129371,41415.0,3300000.0
2012-03-23,6391,6747,6212,6646,59208,43065.0,3300000.0
2012-03-26,6671,6772,6441,6595,54237,42735.0,3300000.0
2012-03-27,6620,6976,6518,6722,59832,43560.0,3300000.0
2012-03-28,6620,6772,6212,6213,70528,40260.0,3300000.0
2012-03-29,6085,6136,5627,5856,90742,37950.0,3300000.0
2012-03-30,6034,6085,5805,5856,36052,37950.0,3300000.0
2012-04-02,5983,5983,5474,5627,72096,36465.0,3300000.0
2012-04-03,5627,5830,5601,5602,24723,36300.0,3300000.0
2012-04-04,5601,5678,5321,5398,52908,34980.0,3300000.0
2012-04-05,5347,5627,5321,5602,43249,36300.0,3300000.0
2012-04-06,5754,5805,5627,5653,12569,36630.0,3300000.0
2012-04-09,5601,5678,5423,5525,30794,35805.0,3300000.0
2012-04-10,5525,5856,5474,5678,34465,36795.0,3300000.0
2012-04-12,5601,5830,5601,5831,24665,37785.0,3300000.0
2012-04-13,5958,6009,5754,5907,27096,38280.0,3300000.0
2012-04-16,5805,5881,5678,5882,16406,38115.0,3300000.0
2012-04-17,5907,6187,5856,6136,26919,39765.0,3300000.0
2012-04-18,6212,6238,6085,6162,12434,39930.0,3300000.0
2012-04-19,6161,6161,6034,6060,11164,39270.0,3300000.0
2012-04-20,6009,6085,5805,5933,22049,38445.0,3300000.0
2012-04-23,5881,5932,5652,5882,13713,38115.0,3300000.0
2012-04-24,5728,5856,5499,5602,31823,36300.0,3300000.0
2012-04-25,5601,5728,5499,5602,18339,36300.0,3300000.0
2012-04-26,5652,5754,5601,5627,22564,36465.0,3300000.0
2012-04-27,5576,6110,5576,5907,29609,38280.0,3300000.0
2012-04-30,6009,6187,5958,6111,29776,39600.0,3300000.0
2012-05-02,6085,6187,6034,6060,9603,39270.0,3300000.0
2012-05-03,6110,6212,6009,6085,15107,39435.0,3300000.0
2012-05-04,6110,6289,5983,6187,17373,40095.0,3300000.0
2012-05-07,6060,6187,5703,5754,49737,37290.0,3300000.0
2012-05-08,5779,5907,5576,5653,28605,36630.0,3300000.0
2012-05-09,5627,5779,5499,5576,25199,36135.0,3300000.0
2012-05-10,5601,5627,5296,5347,68354,34650.0,3300000.0
2012-05-11,5347,5397,5143,5271,24005,34155.0,3300000.0
2012-05-14,5270,5347,5087,5322,44826,34485.0,3300000.0
2012-05-15,5321,5347,5117,5296,15757,34320.0,3300000.0
2012-05-16,5296,5448,4970,5092,33001,33000.0,3300000.0
2012-05-17,5270,5270,4985,5057,20387,32769.0,3300000.0
2012-05-18,4965,5051,4812,4980,18184,32274.0,3300000.0
2012-05-21,4980,5016,4827,4858,10125,31482.0,3300000.0
2012-05-22,5041,5041,4888,4950,11536,32076.0,3300000.0
2012-05-23,4914,4914,4761,4828,13545,31284.0,3300000.0
2012-05-24,4812,4939,4791,4868,8569,31548.0,3300000.0
2012-05-25,4888,4914,4863,4914,13998,31845.0,3300000.0
2012-05-29,4934,5021,4837,4904,14425,31779.0,3300000.0
2012-05-30,4883,4975,4878,4935,4400,31977.0,3300000.0
2012-05-31,5026,5026,4863,4935,1527,31977.0,3300000.0
2012-06-01,5000,5000,4914,4985,3329,32307.0,3300000.0
2012-06-04,4842,4949,4791,4935,13634,31977.0,3300000.0
2012-06-05,5092,5092,4934,4980,4346,32274.0,3300000.0
2012-06-07,5092,5168,5026,5143,10898,33330.0,3300000.0
2012-06-08,5143,5270,5082,5271,6636,34155.0,3300000.0
2012-06-11,5499,6060,5474,5958,225359,38610.0,3300000.0
2012-06-12,5754,5932,5703,5805,52863,37620.0,3300000.0
2012-06-13,5881,5881,5397,5398,44814,34980.0,3300000.0
2012-06-14,5321,5525,5168,5474,27785,35475.0,3300000.0
2012-06-15,5525,5525,5245,5296,16687,34320.0,3300000.0
2012-06-18,5397,5474,5270,5373,18384,34815.0,3300000.0
2012-06-19,5270,5397,5117,5194,18819,33660.0,3300000.0
2012-06-20,5194,5270,5092,5194,20020,33660.0,3300000.0
2012-06-21,5194,5296,5143,5271,9330,34155.0,3300000.0
2012-06-22,5194,5347,5092,5245,17644,33990.0,3300000.0
2012-06-25,5296,5296,5092,5092,12726,33000.0,3300000.0
2012-06-26,5092,5296,5092,5194,16452,33660.0,3300000.0
2012-06-27,5194,5296,5194,5296,9027,34320.0,3300000.0
2012-06-28,5347,5499,5296,5322,21031,34485.0,3300000.0
2012-06-29,5347,5423,5270,5398,6660,34980.0,3300000.0
2012-07-02,5525,5525,5347,5398,5889,34980.0,3300000.0
2012-07-03,5448,5448,5219,5271,8068,34155.0,3300000.0
2012-07-04,5245,5321,5168,5271,10330,34155.0,3300000.0
2012-07-05,5270,5321,5168,5245,6455,33990.0,3300000.0
2012-07-06,5245,5270,5061,5118,19668,33165.0,3300000.0
2012-07-09,5168,5168,5026,5082,2584,32934.0,3300000.0
2012-07-10,5143,5168,5077,5169,6130,33495.0,3300000.0
2012-07-11,5194,5194,5077,5087,7306,32967.0,3300000.0
2012-07-12,5041,5143,5041,5077,5289,32901.0,3300000.0
2012-07-13,5087,5168,4960,5169,12298,33495.0,3300000.0
2012-07-16,5092,5219,5087,5169,5256,33495.0,3300000.0
2012-07-17,5194,5194,4944,5118,5969,33165.0,3300000.0
2012-07-18,5066,5194,5021,5082,6055,32934.0,3300000.0
2012-07-19,5087,5143,5031,5047,5963,32703.0,3300000.0
2012-07-20,5046,5092,4893,5067,1759,32835.0,3300000.0
2012-07-23,5041,5046,4944,4985,3497,32307.0,3300000.0
