스튜디오썸머(008800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-11-27,3949,4005,3772,3828,42383,17332.0,6038978.0
2009-11-30,3890,3956,3790,3868,56041,17513.0,6038978.0
2009-12-01,3985,4040,3753,3875,57704,17543.0,6038978.0
2009-12-02,3957,4455,3935,4455,223498,20170.0,6038978.0
2009-12-03,4503,4503,4062,4128,103252,18691.0,6038978.0
2009-12-04,4062,4249,4051,4128,34718,18691.0,6038978.0
2009-12-07,4070,4103,3937,4015,83945,18177.0,6038978.0
2009-12-08,3964,4052,3964,4075,38454,18449.0,6038978.0
2009-12-09,4050,4106,3984,4095,57373,18540.0,6038978.0
2009-12-10,4048,4103,4004,4082,40217,18479.0,6038978.0
2009-12-11,4083,4161,4006,4095,25314,18540.0,6038978.0
2009-12-14,4139,4205,4006,4095,51195,18540.0,6038978.0
2009-12-15,4070,4070,3937,4048,43783,18328.0,6038978.0
2009-12-16,4045,4045,3968,4002,68401,18117.0,6038978.0
2009-12-17,4018,4018,3886,3908,63192,17694.0,6038978.0
2009-12-18,3946,3946,3879,3968,14587,17966.0,6038978.0
2009-12-21,3952,3974,3875,3975,27376,17996.0,6038978.0
2009-12-22,3974,3974,3897,3908,35867,17694.0,6038978.0
2009-12-23,3948,3948,3859,3915,12988,17724.0,6038978.0
2009-12-24,3894,3927,3850,3862,9701,17483.0,6038978.0
2009-12-28,3839,3861,3817,3828,18144,17332.0,6038978.0
2009-12-29,3856,3856,3801,3835,13610,17362.0,6038978.0
2009-12-30,3828,3861,3772,3828,24487,17332.0,6038978.0
2010-01-04,3803,3892,3803,3848,6299,17422.0,6038978.0
2010-01-05,3830,3896,3775,3842,56965,17392.0,6038978.0
2010-01-06,3808,3874,3808,3842,31080,17392.0,6038978.0
2010-01-07,3819,3874,3797,3875,28486,17543.0,6038978.0
2010-01-08,3894,3894,3828,3895,40357,17634.0,6038978.0
2010-01-11,3857,3957,3857,3935,27531,17815.0,6038978.0
2010-01-12,4198,4198,3955,4055,16532,18358.0,6038978.0
2010-01-13,4003,4048,3970,4015,26890,18177.0,6038978.0
2010-01-14,4046,4090,4013,4068,24710,18419.0,6038978.0
2010-01-15,4031,4174,3964,4142,31628,18751.0,6038978.0
2010-01-18,4164,4230,4131,4242,23415,19204.0,6038978.0
2010-01-19,4217,4228,4206,4228,15379,19144.0,6038978.0
2010-01-20,4204,4248,4204,4248,16452,19234.0,6038978.0
2010-01-21,4235,4268,4235,4268,21888,19325.0,6038978.0
2010-01-22,4206,4250,4195,4262,23985,19295.0,6038978.0
2010-01-25,4268,4290,4202,4268,31003,19325.0,6038978.0
2010-01-26,4262,4361,4240,4362,17553,19747.0,6038978.0
2010-01-27,4361,4615,4262,4362,34221,19747.0,6038978.0
2010-01-28,4355,4421,4211,4355,17647,19717.0,6038978.0
2010-01-29,4326,4392,4326,4348,17254,19687.0,6038978.0
2010-02-01,4340,4417,4273,4428,12037,20049.0,6038978.0
2010-02-02,4458,4845,4458,4602,28051,20834.0,6038978.0
2010-02-03,4555,4655,4555,4622,12129,20925.0,6038978.0
2010-02-04,4622,5186,4622,5109,108269,23129.0,6038978.0
2010-02-05,5024,5035,4781,5035,80752,22797.0,6038978.0
2010-02-08,5013,5134,4869,5002,45660,22646.0,6038978.0
2010-02-09,4925,5124,4914,5135,14037,23250.0,6038978.0
2010-02-10,5132,5851,5110,5409,115143,24488.0,6038978.0
2010-02-11,5525,5724,5393,5736,34427,25968.0,6038978.0
2010-02-12,5743,6042,5699,5976,67981,27055.0,6038978.0
2010-02-16,6073,6383,5963,6129,47310,27749.0,6038978.0
2010-02-17,6451,6451,6053,6076,52523,27508.0,6038978.0
2010-02-18,6189,6255,6056,6223,33489,28172.0,6038978.0
2010-02-19,6196,6350,6163,6263,20799,28353.0,6038978.0
2010-02-22,6264,6386,6065,6243,6557,28262.0,6038978.0
2010-02-23,6132,6231,6065,6243,22152,28262.0,6038978.0
2010-02-24,6136,6335,6092,6336,22253,28685.0,6038978.0
2010-02-25,6185,6307,6075,6329,11072,28655.0,6038978.0
2010-02-26,6354,6354,6178,6189,9615,28021.0,6038978.0
2010-03-02,6359,6624,6160,6603,18211,29893.0,6038978.0
2010-03-03,6594,6594,6142,6429,18833,29108.0,6038978.0
2010-03-04,6154,6397,6154,6243,12290,28262.0,6038978.0
2010-03-05,6253,6264,5932,6176,13935,27960.0,6038978.0
2010-03-08,6259,6259,6082,6082,16485,27538.0,6038978.0
2010-03-09,6070,6191,5782,5849,23948,26481.0,6038978.0
2010-03-10,5833,5833,5236,5402,57124,24458.0,6038978.0
2010-03-11,5449,5869,5449,5869,21345,26572.0,6038978.0
2010-03-12,5853,6173,5853,6196,14790,28051.0,6038978.0
2010-03-15,6170,6624,6159,6469,8025,29289.0,6038978.0
2010-03-16,6329,6737,6329,6683,16941,30255.0,6038978.0
2010-03-17,6680,6680,6492,6669,859,30195.0,6038978.0
2010-03-18,6596,6795,6463,6629,6982,30014.0,6038978.0
2010-03-19,6531,6973,6531,6829,12121,30920.0,6038978.0
2010-03-22,6692,6824,6548,6803,6282,30799.0,6038978.0
2010-03-23,6613,6878,6469,6469,4951,29289.0,6038978.0
2010-03-24,6414,6669,6271,6669,31624,30195.0,6038978.0
2010-03-25,6836,6858,6527,6869,7083,31101.0,6038978.0
2010-03-26,6671,7311,6616,7323,24444,33154.0,6038978.0
2010-03-29,7270,7700,7170,7336,13578,33214.0,6038978.0
2010-03-30,7529,7529,7274,7430,7868,33637.0,6038978.0
2010-03-31,7396,7429,7064,7430,7921,33637.0,6038978.0
2010-04-01,7204,7425,7204,7403,2535,33516.0,6038978.0
2010-04-02,7324,7446,7192,7270,5956,32912.0,6038978.0
2010-04-05,6933,7309,6867,7310,6837,33094.0,6038978.0
2010-04-06,7192,7192,6717,6883,11651,31161.0,6038978.0
2010-04-07,6744,7197,6744,7043,5348,31886.0,6038978.0
2010-04-08,7293,7293,6885,6896,4935,31222.0,6038978.0
2010-04-09,6979,7189,6659,6869,18521,31101.0,6038978.0
2010-04-12,7129,7438,6864,7096,27395,32127.0,6038978.0
2010-04-13,8141,8141,6031,6042,1156659,27357.0,6038978.0
2010-04-14,5966,5966,5789,5922,128195,26813.0,6038978.0
2010-04-15,5945,6122,5912,6089,83445,27568.0,6038978.0
2010-04-16,6025,6324,6025,6203,58764,28081.0,6038978.0
2010-04-19,6300,6930,6145,6643,74305,30074.0,6038978.0
2010-04-20,6669,6735,6492,6603,27111,29893.0,6038978.0
2010-04-21,6593,6660,6483,6616,10487,29953.0,6038978.0
2010-04-22,6543,6731,6543,6643,31561,30074.0,6038978.0
2010-04-23,6651,6651,6430,6596,10606,29863.0,6038978.0
2010-04-26,6529,6617,6396,6563,19146,29712.0,6038978.0
2010-04-27,6612,6667,6335,6336,47287,28685.0,6038978.0
2010-04-28,6261,6416,6029,6096,13814,27598.0,6038978.0
2010-04-29,6090,6333,6067,6256,29067,28323.0,6038978.0
2010-04-30,6280,6457,6214,6403,28477,28987.0,6038978.0
2010-05-03,6385,6385,6142,6209,8028,28111.0,6038978.0
2010-05-04,6433,6433,6090,6323,12510,28625.0,6038978.0
2010-05-06,6260,6260,6171,6249,8144,28293.0,6038978.0
2010-05-07,6138,6392,6082,6149,24685,27840.0,6038978.0
2010-05-10,6270,6270,6104,6149,28876,27840.0,6038978.0
2010-05-11,6158,6268,6136,6203,36882,28081.0,6038978.0
2010-05-12,6196,6262,6129,6229,14176,28202.0,6038978.0
2010-05-13,6254,6398,6199,6376,26412,28866.0,6038978.0
2010-05-14,6460,6460,6260,6383,8160,28897.0,6038978.0
2010-05-17,6370,6392,6138,6249,21795,28293.0,6038978.0
2010-05-18,6235,6235,6069,6136,10172,27779.0,6038978.0
2010-05-19,6097,6097,5876,6042,14450,27357.0,6038978.0
2010-05-20,5927,5927,5131,5275,125822,23884.0,6038978.0
2010-05-24,5129,5305,5095,5195,12787,23522.0,6038978.0
2010-05-25,5318,5318,4976,5109,24769,23129.0,6038978.0
2010-05-26,4945,5276,4459,4515,78370,20442.0,6038978.0
2010-05-27,4631,4642,4133,4288,38066,19415.0,6038978.0
2010-05-28,4384,4417,4262,4428,13035,20049.0,6038978.0
2010-05-31,4417,4439,4285,4462,20543,20200.0,6038978.0
2010-06-01,4588,4588,4489,4589,7289,20774.0,6038978.0
2010-06-03,4586,4608,4464,4575,18977,20714.0,6038978.0
2010-06-04,4618,4629,4430,4442,21850,20110.0,6038978.0
2010-06-07,4423,4423,4136,4335,16500,19627.0,6038978.0
2010-06-08,4320,4386,4165,4408,12377,19959.0,6038978.0
2010-06-09,4386,4397,4286,4408,3330,19959.0,6038978.0
2010-06-10,4397,4519,4397,4508,6226,20412.0,6038978.0
2010-06-11,4513,4623,4446,4569,8073,20683.0,6038978.0
2010-06-14,4621,4621,4411,4589,11112,20774.0,6038978.0
2010-06-15,4592,4592,4449,4582,3489,20744.0,6038978.0
2010-06-16,4603,4603,4437,4482,11628,20291.0,6038978.0
2010-06-17,4541,4607,4386,4508,16524,20412.0,6038978.0
2010-06-18,4553,4652,4486,4609,10170,20865.0,6038978.0
2010-06-21,4669,4912,4614,4869,23309,22042.0,6038978.0
2010-06-22,4919,4919,4653,4809,11004,21771.0,6038978.0
2010-06-23,4879,4879,4658,4835,13380,21891.0,6038978.0
2010-06-24,4823,4823,4690,4735,1115,21438.0,6038978.0
2010-06-25,4733,4788,4534,4789,7693,21680.0,6038978.0
2010-06-28,4784,4784,4651,4795,621,21710.0,6038978.0
2010-06-29,4799,4799,4655,4789,312,21680.0,6038978.0
2010-06-30,4755,4788,4567,4789,4443,21680.0,6038978.0
2010-07-01,4799,4799,4711,4789,4619,21680.0,6038978.0
2010-07-02,4799,4855,4634,4855,6882,21982.0,6038978.0
2010-07-05,4855,4921,4733,4855,25144,21982.0,6038978.0
2010-07-06,4868,4868,4735,4802,3880,21740.0,6038978.0
2010-07-07,4817,4817,4773,4829,2585,21861.0,6038978.0
2010-07-08,4868,4868,4791,4869,13486,22042.0,6038978.0
2010-07-09,4866,4921,4789,4922,9527,22284.0,6038978.0
2010-07-12,4917,5138,4851,4929,11799,22314.0,6038978.0
2010-07-13,4981,4992,4860,4949,30093,22405.0,6038978.0
2010-07-14,4979,5101,4869,4969,12092,22495.0,6038978.0
2010-07-15,5103,5103,4916,5049,23806,22858.0,6038978.0
2010-07-16,5073,5073,4885,5062,7868,22918.0,6038978.0
2010-07-19,5039,5039,4940,5062,2253,22918.0,6038978.0
2010-07-20,5044,5132,4977,5055,11470,22888.0,6038978.0
2010-07-21,5092,5092,4882,5049,14488,22858.0,6038978.0
2010-07-22,5122,5122,4934,5122,22593,23190.0,6038978.0
2010-07-23,5133,5133,4989,5122,10270,23190.0,6038978.0
2010-07-26,5127,5271,5016,5282,9951,23914.0,6038978.0
2010-07-27,5386,5386,5165,5309,28290,24035.0,6038978.0
2010-07-28,5306,5428,5306,5362,35535,24277.0,6038978.0
2010-07-29,5271,5868,5271,5736,26079,25968.0,6038978.0
2010-07-30,5702,5835,5702,5736,18729,25968.0,6038978.0
2010-08-02,5842,6240,5743,6263,31051,28353.0,6038978.0
2010-08-03,6324,6324,6003,6236,18685,28232.0,6038978.0
2010-08-04,6242,6242,6054,6209,5798,28111.0,6038978.0
2010-08-05,6195,6240,6118,6196,10005,28051.0,6038978.0
2010-08-06,6313,6313,6125,6236,2948,28232.0,6038978.0
2010-08-09,6231,6331,6110,6309,11046,28564.0,6038978.0
2010-08-10,6284,6329,6141,6296,28257,28504.0,6038978.0
2010-08-11,6300,6322,6145,6289,14109,28474.0,6038978.0
2010-08-12,6249,6315,6127,6316,4683,28595.0,6038978.0
2010-08-13,6271,6348,6171,6283,9577,28444.0,6038978.0
2010-08-16,6297,6330,6154,6243,11098,28262.0,6038978.0
2010-08-17,6320,6320,6231,6276,13898,28413.0,6038978.0
2010-08-18,6253,6386,6253,6309,21431,28564.0,6038978.0
2010-08-19,6353,6353,6253,6309,5955,28564.0,6038978.0
2010-08-20,6344,6344,6256,6323,8949,28625.0,6038978.0
2010-08-23,6306,6582,6306,6583,25879,29802.0,6038978.0
2010-08-24,6583,6671,6550,6683,27417,30255.0,6038978.0
2010-08-25,6798,6975,6710,6909,22731,31282.0,6038978.0
2010-08-26,7042,7595,6799,7430,102666,33637.0,6038978.0
2010-08-27,7582,7659,7228,7416,33472,33577.0,6038978.0
2010-08-30,7596,8016,7331,8017,91656,36294.0,6038978.0
2010-08-31,8023,8023,7647,7990,27519,36173.0,6038978.0
2010-09-01,7903,8002,7527,7937,44113,35932.0,6038978.0
2010-09-02,8071,8071,7706,7883,18710,35690.0,6038978.0
2010-09-03,7865,8064,7755,7910,26485,35811.0,6038978.0
2010-09-06,7981,8003,7804,8003,6756,36234.0,6038978.0
2010-09-07,8016,8016,7872,8017,12883,36294.0,6038978.0
2010-09-08,8040,8040,7808,7963,19572,36053.0,6038978.0
2010-09-09,7958,7958,7593,7870,47437,35630.0,6038978.0
2010-09-10,8139,8139,7663,7830,10092,35449.0,6038978.0
2010-09-13,7791,7868,7415,7670,35362,34724.0,6038978.0
2010-09-14,7508,7806,7508,7630,21158,34543.0,6038978.0
2010-09-15,7481,7636,7393,7603,23429,34422.0,6038978.0
2010-09-16,7481,7658,7481,7603,7414,34422.0,6038978.0
2010-09-17,7594,7782,7528,7683,27812,34785.0,6038978.0
2010-09-20,7726,7936,7660,7937,27827,35932.0,6038978.0
2010-09-24,7936,7969,7803,7937,53414,35932.0,6038978.0
2010-09-27,7997,8064,7832,7843,27848,35509.0,6038978.0
2010-09-28,7726,7869,7593,7870,16487,35630.0,6038978.0
2010-09-29,7946,7946,7615,7803,24165,35328.0,6038978.0
2010-09-30,7786,7830,7455,7643,29947,34603.0,6038978.0
2010-10-01,7634,7711,7457,7656,15328,34664.0,6038978.0
2010-10-04,7718,8138,7718,8017,86616,36294.0,6038978.0
2010-10-05,7827,8656,7717,8657,160752,39193.0,6038978.0
2010-10-06,8661,9589,8617,9070,100168,41065.0,6038978.0
2010-10-07,9556,9556,8926,9070,45636,41065.0,6038978.0
2010-10-08,9263,9937,9064,9937,32404,44990.0,6038978.0
2010-10-11,10066,11414,10066,11205,192677,50727.0,6038978.0
2010-10-12,11431,11431,10801,11111,95620,50305.0,6038978.0
2010-10-13,11196,11660,10986,11671,29400,52841.0,6038978.0
2010-10-14,11772,12137,11463,12005,91633,54351.0,6038978.0
2010-10-15,11997,12196,11732,11965,69428,54170.0,6038978.0
2010-10-18,11964,12141,11765,11965,33199,54170.0,6038978.0
2010-10-19,12206,12206,11819,12018,52127,54411.0,6038978.0
2010-10-20,11889,12132,11757,11978,18164,54230.0,6038978.0
2010-10-21,11967,12132,11867,11978,73898,54230.0,6038978.0
2010-10-22,12042,12042,11710,11965,38035,54170.0,6038978.0
2010-10-25,12095,12095,11619,11952,28627,54109.0,6038978.0
2010-10-26,12021,12164,11844,12165,53316,55075.0,6038978.0
2010-10-27,12160,12613,12160,12525,58784,56706.0,6038978.0
2010-10-28,12536,12856,12359,12525,35734,56706.0,6038978.0
2010-10-29,12517,12595,12329,12418,17466,56223.0,6038978.0
2010-11-01,12333,12521,12024,12312,54568,55740.0,6038978.0
2010-11-02,12029,12074,10470,10471,105461,47406.0,6038978.0
2010-11-03,9595,9662,8910,8910,262019,40340.0,6038978.0
2010-11-04,8935,9134,7807,8150,157697,36898.0,6038978.0
2010-11-05,8195,8195,6925,6936,378116,31403.0,6038978.0
2010-11-08,6930,7682,6665,7550,623875,34181.0,6038978.0
2010-11-09,7433,7566,6837,7003,173158,31705.0,6038978.0
2010-11-10,7027,7314,6861,7083,74085,32067.0,6038978.0
2010-11-11,7197,7197,6866,7110,81398,32188.0,6038978.0
2010-11-12,7105,7105,6044,6443,176402,29168.0,6038978.0
2010-11-15,6460,6460,5907,5962,141891,26994.0,6038978.0
2010-11-16,6059,6125,5340,5849,56628,26481.0,6038978.0
2010-11-17,5828,5828,5463,5729,88079,25937.0,6038978.0
2010-11-18,5729,5962,5696,5896,50437,26692.0,6038978.0
2010-11-19,5891,5968,5747,5869,58415,26572.0,6038978.0
2010-11-22,5864,5898,5765,5909,26630,26753.0,6038978.0
2010-11-23,5936,5947,5494,5716,53848,25877.0,6038978.0
2010-11-24,5009,5495,5009,5496,39623,24881.0,6038978.0
2010-11-25,5586,5653,5443,5642,21722,25545.0,6038978.0
2010-11-26,5723,5723,5425,5602,27016,25364.0,6038978.0
2010-11-29,5623,5623,5314,5469,20108,24760.0,6038978.0
2010-11-30,5395,5462,5064,5462,33895,24730.0,6038978.0
2010-12-01,5462,5562,5363,5562,21321,25183.0,6038978.0
2010-12-02,5577,5787,5533,5556,34989,25152.0,6038978.0
2010-12-03,5551,5662,5485,5629,10299,25484.0,6038978.0
2010-12-06,5688,5688,5478,5656,6262,25605.0,6038978.0
2010-12-07,5686,5686,5464,5576,20309,25243.0,6038978.0
2010-12-08,5590,5678,5358,5469,21501,24760.0,6038978.0
2010-12-09,5435,5457,5313,5402,28391,24458.0,6038978.0
2010-12-10,5299,5641,5299,5576,45847,25243.0,6038978.0
2010-12-13,5661,5971,5573,5949,58411,26934.0,6038978.0
2010-12-14,5724,6818,5724,6829,133652,30920.0,6038978.0
2010-12-15,7058,7832,7058,7843,245136,35509.0,6038978.0
2010-12-16,7852,8671,7100,7510,278470,33999.0,6038978.0
2010-12-17,7438,7482,6388,7030,161284,31825.0,6038978.0
2010-12-20,6889,6889,6236,6403,63735,28987.0,6038978.0
2010-12-21,6531,6928,6431,6829,58271,30920.0,6038978.0
2010-12-22,7035,7035,6404,6803,67530,30799.0,6038978.0
2010-12-23,6676,6775,6532,6709,41480,30376.0,6038978.0
2010-12-24,6665,6787,6334,6456,42578,29229.0,6038978.0
2010-12-27,6334,6334,5936,6069,35683,27477.0,6038978.0
2010-12-28,5917,6260,5839,6249,54349,28293.0,6038978.0
2010-12-29,6235,6235,5892,6203,27785,28081.0,6038978.0
2010-12-30,6176,6297,5933,6243,15920,28262.0,6038978.0
2011-01-03,6373,6384,6174,6396,17794,28957.0,6038978.0
2011-01-04,6459,6459,6083,6349,22945,28746.0,6038978.0
2011-01-05,6389,6389,5969,6002,40116,27175.0,6038978.0
2011-01-06,5988,6109,5789,5822,23828,26360.0,6038978.0
2011-01-07,5965,6098,5844,6109,25762,27659.0,6038978.0
2011-01-10,6122,6177,5990,6156,10691,27870.0,6038978.0
2011-01-11,6132,6132,5867,5989,37681,27115.0,6038978.0
2011-01-12,5983,6137,5872,6116,21503,27689.0,6038978.0
2011-01-13,6104,6901,6104,6569,59285,29742.0,6038978.0
2011-01-14,6556,7551,6490,7110,131047,32188.0,6038978.0
2011-01-17,6940,7890,6818,7670,59438,34724.0,6038978.0
2011-01-18,7723,8066,7193,7790,47996,35268.0,6038978.0
2011-01-19,7897,7942,7456,7776,23674,35207.0,6038978.0
2011-01-20,7775,8339,7531,7963,20834,36053.0,6038978.0
2011-01-21,8103,8103,7661,7816,10715,35388.0,6038978.0
2011-01-24,7865,7865,6992,7136,30019,32309.0,6038978.0
2011-01-25,7227,7337,7050,7216,12520,32671.0,6038978.0
2011-01-26,7073,7504,7073,7350,6069,33275.0,6038978.0
2011-01-27,7356,8195,7179,8030,36768,36355.0,6038978.0
2011-01-28,8131,8131,7634,8043,30925,36415.0,6038978.0
2011-01-31,7896,7963,7487,7963,34756,36053.0,6038978.0
2011-02-01,7955,8154,7955,8110,36004,36717.0,6038978.0
2011-02-07,8006,8260,8006,8150,31884,36898.0,6038978.0
2011-02-08,8145,8222,8001,8123,36159,36777.0,6038978.0
2011-02-09,8107,8737,8107,8483,156794,38408.0,6038978.0
2011-02-10,8036,8179,7638,7937,116318,35932.0,6038978.0
2011-02-11,8115,8115,7506,7816,23044,35388.0,6038978.0
2011-02-14,7547,7657,6818,7150,86463,32369.0,6038978.0
2011-02-15,6938,7413,6872,7336,25632,33214.0,6038978.0
2011-02-16,7258,7313,7037,7203,29470,32610.0,6038978.0
2011-02-17,7415,7415,6929,7283,11152,32973.0,6038978.0
2011-02-18,7329,7329,7008,7296,35382,33033.0,6038978.0
2011-02-21,7413,7413,7049,7336,19592,33214.0,6038978.0
2011-02-22,7325,7446,7170,7336,12684,33214.0,6038978.0
2011-02-23,7317,7438,7096,7096,10029,32127.0,6038978.0
2011-02-24,6674,7237,6674,7083,8551,32067.0,6038978.0
2011-02-25,7267,7322,6980,7323,4283,33154.0,6038978.0
2011-02-28,7067,7311,7067,7190,9294,32550.0,6038978.0
2011-03-02,6994,7104,6906,7083,10622,32067.0,6038978.0
2011-03-03,6925,7301,6925,7070,13900,32007.0,6038978.0
2011-03-04,6498,7128,6498,7030,79166,31825.0,6038978.0
2011-03-07,7024,7068,6660,6936,32980,31403.0,6038978.0
2011-03-08,6738,7324,6672,7136,43508,32309.0,6038978.0
2011-03-09,7125,7180,6926,7136,3299,32309.0,6038978.0
2011-03-10,7257,7290,7036,7136,10425,32309.0,6038978.0
2011-03-11,7244,7255,7001,7123,4544,32248.0,6038978.0
2011-03-14,7170,7170,6773,7016,17527,31765.0,6038978.0
2011-03-15,7178,7178,6648,6869,11652,31101.0,6038978.0
2011-03-16,6861,7005,6662,7016,5348,31765.0,6038978.0
2011-03-17,6987,6987,6534,6656,19459,30135.0,6038978.0
2011-03-18,6554,6885,6554,6643,5276,30074.0,6038978.0
2011-03-21,6585,6673,6419,6629,20703,30014.0,6038978.0
2011-03-22,6620,6642,6388,6609,11806,29923.0,6038978.0
2011-03-23,6534,6590,6335,6336,18249,28685.0,6038978.0
2011-03-24,6399,6532,6256,6323,11241,28625.0,6038978.0
2011-03-25,6203,6402,5728,6403,58271,28987.0,6038978.0
2011-03-28,6401,7362,6401,7363,99168,33335.0,6038978.0
2011-03-29,7828,8271,7574,7630,162508,34543.0,6038978.0
2011-03-30,7515,8002,7515,7803,44877,35328.0,6038978.0
2011-03-31,8139,8139,7663,7830,22568,35449.0,6038978.0
2011-04-01,7688,7865,7644,7843,16436,35509.0,6038978.0
2011-04-04,7838,7971,7684,7883,52704,35690.0,6038978.0
2011-04-05,7877,8165,7877,8110,40881,36717.0,6038978.0
2011-04-06,8137,8458,8038,8337,91016,37744.0,6038978.0
2011-04-07,8469,8491,8171,8403,33846,38046.0,6038978.0
2011-04-08,8530,9646,8397,9657,86227,43722.0,6038978.0
2011-04-11,9641,9686,8934,9244,69889,41850.0,6038978.0
2011-04-12,9223,9323,9058,9257,25755,41911.0,6038978.0
2011-04-13,9325,9579,9137,9204,26662,41669.0,6038978.0
2011-04-14,9323,9323,8296,8937,37729,40461.0,6038978.0
2011-04-15,8934,8934,8393,8537,40711,38649.0,6038978.0
2011-04-18,8525,8791,8017,8537,31292,38649.0,6038978.0
2011-04-19,8536,8614,8271,8537,9433,38649.0,6038978.0
2011-04-20,8536,8647,8459,8537,13997,38649.0,6038978.0
2011-04-21,8719,9459,8664,9150,115361,41427.0,6038978.0
2011-04-22,9307,9307,8478,8710,40014,39435.0,6038978.0
2011-04-25,8715,8759,8040,8350,34116,37804.0,6038978.0
2011-04-26,8608,8608,8222,8377,33981,37925.0,6038978.0
2011-04-27,8370,8646,8049,8403,80880,38046.0,6038978.0
2011-04-28,8522,8533,7162,7163,76470,32429.0,6038978.0
2011-04-29,7046,7245,6659,7256,42953,32852.0,6038978.0
2011-05-02,7507,7949,7330,7950,24991,35992.0,6038978.0
2011-05-03,7946,8145,7769,8123,12665,36777.0,6038978.0
2011-05-04,8224,8323,7959,8003,25247,36234.0,6038978.0
2011-05-06,8016,8116,7873,8083,7015,36596.0,6038978.0
2011-05-09,8000,8066,7569,7923,38271,35872.0,6038978.0
2011-05-11,7783,9110,7783,9110,179577,41246.0,6038978.0
2011-05-12,9243,10470,9144,10471,383283,47406.0,6038978.0
2011-05-13,10917,11259,10386,11205,205783,50727.0,6038978.0
2011-05-16,11198,11198,10601,10911,158181,49399.0,6038978.0
2011-05-17,10906,11193,10596,11205,101115,50727.0,6038978.0
2011-05-18,11169,11776,10926,11578,95876,52418.0,6038978.0
2011-05-19,11632,11632,10924,10924,63932,49459.0,6038978.0
2011-05-20,10920,11207,10821,11031,71507,49942.0,6038978.0
2011-05-23,11264,11264,10811,10911,22522,49399.0,6038978.0
2011-05-24,10990,11554,10857,11311,43102,51211.0,6038978.0
2011-05-25,11259,11558,11094,11205,35142,50727.0,6038978.0
2011-05-26,10805,11070,9512,9524,53064,43118.0,6038978.0
2011-05-27,8284,8946,8085,8417,279826,38106.0,6038978.0
2011-05-30,8400,8599,8102,8323,70523,37683.0,6038978.0
2011-05-31,8326,8436,8093,8403,52762,38046.0,6038978.0
2011-06-01,8279,8478,8158,8457,61295,38287.0,6038978.0
2011-06-02,8404,9001,8183,8670,86701,39253.0,6038978.0
2011-06-03,8664,9460,8598,9284,110489,42031.0,6038978.0
2011-06-07,9445,9445,8749,9004,60319,40763.0,6038978.0
2011-06-08,8934,9122,8370,8537,69132,38649.0,6038978.0
2011-06-09,8532,8686,8255,8510,37862,38529.0,6038978.0
2011-06-10,8497,8497,7778,8177,73561,37019.0,6038978.0
2011-06-13,7996,8107,7499,7710,45987,34905.0,6038978.0
2011-06-14,7730,7896,7453,7830,33864,35449.0,6038978.0
2011-06-15,7821,7964,7699,7843,17803,35509.0,6038978.0
2011-06-16,7841,8139,7708,7897,20826,35751.0,6038978.0
2011-06-17,8050,8050,7519,7696,22836,34845.0,6038978.0
2011-06-20,7950,8005,7330,7563,20126,34241.0,6038978.0
2011-06-21,7685,7685,6657,6856,51711,31040.0,6038978.0
2011-06-22,7102,7831,7069,7390,38052,33456.0,6038978.0
2011-06-23,7261,7571,7206,7416,9636,33577.0,6038978.0
2011-06-24,7415,7559,7260,7283,16913,32973.0,6038978.0
2011-06-27,7391,7391,7093,7336,11996,33214.0,6038978.0
2011-06-28,7257,7522,7124,7390,32498,33456.0,6038978.0
2011-06-29,7394,8080,7328,7937,50006,35932.0,6038978.0
2011-06-30,7933,8110,7723,7857,37925,35570.0,6038978.0
2011-07-01,8138,8271,7917,8083,26311,36596.0,6038978.0
2011-07-04,8074,8074,7754,7776,11980,35207.0,6038978.0
2011-07-05,7769,7824,7592,7736,10139,35026.0,6038978.0
2011-07-06,7848,7969,7461,7550,14984,34181.0,6038978.0
2011-07-07,7592,7647,7371,7603,25884,34422.0,6038978.0
2011-07-08,7659,7869,6930,7416,21946,33577.0,6038978.0
2011-07-11,7656,7656,6938,7270,33741,32912.0,6038978.0
2011-07-12,7263,7263,6910,7043,36853,31886.0,6038978.0
2011-07-13,7036,7102,6925,7070,11953,32007.0,6038978.0
2011-07-14,7058,7191,6859,7070,10242,32007.0,6038978.0
2011-07-15,7011,7211,6934,7056,21834,31946.0,6038978.0
2011-07-18,7113,7113,6925,7003,17798,31705.0,6038978.0
2011-07-19,7053,7053,6798,6909,23766,31282.0,6038978.0
2011-07-20,6941,7162,6797,7030,15503,31825.0,6038978.0
2011-07-21,7033,7110,6690,6923,45245,31342.0,6038978.0
2011-07-22,6924,7001,6537,6803,52607,30799.0,6038978.0
2011-07-25,6771,7357,6672,7136,42822,32309.0,6038978.0
2011-07-26,7253,7253,6921,7110,18420,32188.0,6038978.0
2011-07-27,7102,7179,6903,7070,21770,32007.0,6038978.0
2011-07-28,7059,7059,6661,6883,31779,31161.0,6038978.0
2011-07-29,6867,6911,6690,6856,16812,31040.0,6038978.0
2011-08-01,6823,7066,6823,6923,15798,31342.0,6038978.0
2011-08-02,6957,6957,6714,6803,26791,30799.0,6038978.0
2011-08-03,6656,6722,6280,6656,44914,30135.0,6038978.0
2011-08-04,6644,6644,6191,6556,22364,29682.0,6038978.0
2011-08-05,6519,6519,5867,6056,24546,27417.0,6038978.0
