피엔티(137400),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-03-20,3979,4106,3964,3979,329761,59660.0,7600000.0
2014-03-21,3999,4020,3827,3888,351137,58292.0,7600000.0
2014-03-24,3903,3903,3736,3741,287626,56088.0,7600000.0
2014-03-25,3766,3842,3695,3827,287403,57380.0,7600000.0
2014-03-26,3837,3847,3715,3746,170280,56164.0,7600000.0
2014-03-27,3731,3731,3619,3731,153405,55936.0,7600000.0
2014-03-28,3720,3802,3705,3726,131043,55860.0,7600000.0
2014-03-31,3736,3862,3731,3822,190666,57304.0,7600000.0
2014-04-01,3837,3954,3786,3944,189872,59128.0,7600000.0
2014-04-02,3994,4177,3938,4142,388664,62092.0,7600000.0
2014-04-03,4187,4238,4060,4157,244727,62320.0,7600000.0
2014-04-04,4156,4258,4106,4213,167795,63156.0,7600000.0
2014-04-07,4146,4212,4004,4081,368561,61180.0,7600000.0
2014-04-08,4101,4395,4080,4395,481807,65892.0,7600000.0
2014-04-09,4430,4547,4329,4410,447570,66120.0,7600000.0
2014-04-10,4415,4445,4339,4415,135722,66196.0,7600000.0
2014-04-11,4308,4455,4303,4350,132569,65208.0,7600000.0
2014-04-14,4369,4481,4324,4466,180773,66956.0,7600000.0
2014-04-15,4466,4496,4369,4385,143994,65740.0,7600000.0
2014-04-16,4379,4385,4258,4273,198374,64068.0,7600000.0
2014-04-17,4273,4359,4263,4279,84911,64144.0,7600000.0
2014-04-18,4278,4395,4258,4375,110050,65588.0,7600000.0
2014-04-21,4374,4445,4288,4431,112242,66424.0,7600000.0
2014-04-22,4415,4481,4303,4329,120237,64904.0,7600000.0
2014-04-23,4359,4395,4298,4329,97533,64904.0,7600000.0
2014-04-24,4359,4369,4207,4258,124913,63840.0,7600000.0
2014-04-25,4283,4303,4116,4192,99376,62852.0,7600000.0
2014-04-28,4146,4192,4080,4106,60719,61560.0,7600000.0
2014-04-29,4111,4141,4065,4142,60367,62092.0,7600000.0
2014-04-30,4131,4151,3984,3985,149353,59736.0,7600000.0
2014-05-02,4025,4045,3969,4005,53001,60040.0,7600000.0
2014-05-07,3999,4025,3903,3903,113790,58520.0,7600000.0
2014-05-08,3883,3954,3878,3924,70638,58824.0,7600000.0
2014-05-09,3928,4096,3878,4096,121116,61408.0,7600000.0
2014-05-12,4060,4121,4025,4076,61598,61104.0,7600000.0
2014-05-13,4111,4126,4045,4045,86812,60648.0,7600000.0
2014-05-14,4050,4141,4020,4076,63980,61104.0,7600000.0
2014-05-15,4096,4232,4055,4147,133423,62168.0,7600000.0
2014-05-16,4131,4156,3959,4000,144436,59964.0,7600000.0
2014-05-19,3999,3999,3832,3863,128749,57912.0,7600000.0
2014-05-20,3862,3913,3802,3822,67257,57304.0,7600000.0
2014-05-21,3786,3928,3776,3888,73052,58292.0,7600000.0
2014-05-22,3888,3918,3817,3878,64314,58140.0,7600000.0
2014-05-23,3862,3908,3751,3807,96709,57076.0,7600000.0
2014-05-26,3807,3852,3705,3843,106863,57608.0,7600000.0
2014-05-27,3842,3847,3726,3848,74653,57684.0,7600000.0
2014-05-28,3852,3913,3807,3838,89975,57532.0,7600000.0
2014-05-29,3837,3878,3802,3838,37064,57532.0,7600000.0
2014-05-30,3807,3867,3796,3797,38616,56924.0,7600000.0
2014-06-02,3807,3827,3649,3696,59519,55404.0,7600000.0
2014-06-03,3649,3842,3578,3675,84160,55100.0,7600000.0
2014-06-05,3644,3741,3523,3533,82932,52972.0,7600000.0
2014-06-09,3533,3624,3467,3538,81066,53048.0,7600000.0
2014-06-10,3538,3736,3538,3721,125162,55784.0,7600000.0
2014-06-11,3746,3796,3629,3696,85976,55404.0,7600000.0
2014-06-12,3695,3695,3563,3589,82283,53808.0,7600000.0
2014-06-13,3589,3660,3538,3620,58872,54264.0,7600000.0
2014-06-16,3624,3644,3497,3508,123618,52592.0,7600000.0
2014-06-17,3558,3756,3538,3630,282321,54416.0,7600000.0
2014-06-18,3609,3639,3497,3518,155029,52744.0,7600000.0
2014-06-19,3513,3629,3513,3584,69873,53732.0,7600000.0
2014-06-20,3589,3634,3558,3609,47400,54112.0,7600000.0
2014-06-23,3609,3680,3589,3650,81854,54720.0,7600000.0
2014-06-24,3649,3685,3578,3609,62732,54112.0,7600000.0
2014-06-25,3584,3599,3502,3549,78565,53200.0,7600000.0
2014-06-26,3538,3639,3528,3533,45933,52972.0,7600000.0
2014-06-27,3533,3634,3533,3589,39412,53808.0,7600000.0
2014-06-30,3619,3847,3614,3787,259443,56772.0,7600000.0
2014-07-01,3817,3862,3761,3827,98990,57380.0,7600000.0
2014-07-02,3832,4004,3822,3990,252944,59812.0,7600000.0
2014-07-03,4025,4217,4025,4172,328493,62548.0,7600000.0
2014-07-04,4243,4308,4217,4243,178333,63612.0,7600000.0
2014-07-07,4243,4268,4172,4223,93310,63308.0,7600000.0
2014-07-08,4212,4212,4035,4071,159026,61028.0,7600000.0
2014-07-09,4070,4253,4009,4208,140798,63080.0,7600000.0
2014-07-10,4182,4258,4156,4238,80024,63536.0,7600000.0
2014-07-11,4192,4293,4156,4157,101125,62320.0,7600000.0
2014-07-14,4156,4349,4101,4273,164217,64068.0,7600000.0
2014-07-15,4324,4374,4207,4208,132990,63080.0,7600000.0
2014-07-16,4182,4187,4014,4086,149922,61256.0,7600000.0
2014-07-17,4075,4227,4070,4208,92248,63080.0,7600000.0
2014-07-18,4161,4232,4156,4208,79570,63080.0,7600000.0
2014-07-21,4217,4238,4060,4111,83242,61636.0,7600000.0
2014-07-22,4080,4151,4075,4096,38389,61408.0,7600000.0
2014-07-23,4096,4207,4085,4157,54803,62320.0,7600000.0
2014-07-24,4126,4197,3928,3974,86291,59584.0,7600000.0
2014-07-25,3959,4035,3928,4030,51128,60420.0,7600000.0
2014-07-28,4020,4085,3842,3954,64534,59280.0,7600000.0
2014-07-29,3938,3969,3812,3827,61654,57380.0,7600000.0
2014-07-30,3812,3903,3746,3782,66353,56696.0,7600000.0
2014-07-31,3751,3857,3660,3827,61974,57380.0,7600000.0
2014-08-01,3766,3827,3741,3741,70935,56088.0,7600000.0
2014-08-04,3741,3802,3685,3711,101646,55632.0,7600000.0
2014-08-05,3751,3842,3670,3756,102479,56316.0,7600000.0
2014-08-06,3746,3857,3741,3853,72799,57760.0,7600000.0
2014-08-07,3852,3943,3726,3827,92739,57380.0,7600000.0
2014-08-08,3802,3847,3685,3731,25908,55936.0,7600000.0
2014-08-11,3751,3984,3751,3924,140090,58824.0,7600000.0
2014-08-12,3954,3994,3873,3929,54553,58900.0,7600000.0
2014-08-13,3903,3954,3802,3929,71876,58900.0,7600000.0
2014-08-14,3954,3979,3852,3883,39572,58216.0,7600000.0
2014-08-18,3913,4025,3883,4025,89072,60344.0,7600000.0
2014-08-19,4009,4106,3918,4081,121666,61180.0,7600000.0
2014-08-20,4106,4131,4004,4106,139009,61560.0,7600000.0
2014-08-21,4126,4131,4040,4056,66333,60800.0,7600000.0
2014-08-22,4055,4101,4004,4020,84317,60268.0,7600000.0
2014-08-25,4004,4075,3893,4005,166264,60040.0,7600000.0
2014-08-26,3974,4070,3959,4030,83097,60420.0,7600000.0
2014-08-27,4009,4096,3969,4050,78813,60724.0,7600000.0
2014-08-28,4085,4085,3989,4066,200008,60952.0,7600000.0
2014-08-29,4020,4075,3938,3939,67446,59052.0,7600000.0
2014-09-01,3938,3999,3867,3868,69855,57988.0,7600000.0
2014-09-02,3867,3938,3822,3827,70403,57380.0,7600000.0
2014-09-03,3832,3949,3832,3924,62226,58824.0,7600000.0
2014-09-04,3908,3954,3822,3822,79089,57304.0,7600000.0
2014-09-05,3852,3954,3822,3848,119321,57684.0,7600000.0
2014-09-11,3867,3938,3852,3883,47219,58216.0,7600000.0
2014-09-12,3883,4045,3878,3974,150593,59584.0,7600000.0
2014-09-15,3994,4004,3878,3878,17778,58140.0,7600000.0
2014-09-16,3878,3918,3786,3797,69634,56924.0,7600000.0
2014-09-17,3796,3822,3660,3716,102011,55708.0,7600000.0
2014-09-18,3715,3731,3670,3706,45590,55556.0,7600000.0
2014-09-19,3705,3751,3685,3706,32687,55556.0,7600000.0
2014-09-22,3700,3822,3695,3721,68511,55784.0,7600000.0
2014-09-23,3695,3761,3584,3609,99945,54112.0,7600000.0
2014-09-24,3584,3695,3548,3584,75813,53732.0,7600000.0
2014-09-25,3589,3720,3568,3625,47711,54340.0,7600000.0
2014-09-26,3599,3624,3528,3533,48789,52972.0,7600000.0
2014-09-29,3533,3584,3447,3467,64991,51984.0,7600000.0
2014-09-30,3467,3492,3381,3402,75004,50996.0,7600000.0
2014-10-01,3406,3523,3401,3488,54761,52288.0,7600000.0
2014-10-02,3447,3543,3416,3538,47902,53048.0,7600000.0
2014-10-06,3568,3568,3431,3437,55788,51528.0,7600000.0
2014-10-07,3437,3543,3437,3503,42573,52516.0,7600000.0
2014-10-08,3508,3685,3492,3665,70204,54948.0,7600000.0
2014-10-10,3665,3731,3624,3726,51728,55860.0,7600000.0
2014-10-13,3675,3715,3497,3538,71073,53048.0,7600000.0
2014-10-14,3452,3624,3447,3625,39555,54340.0,7600000.0
2014-10-15,3594,3776,3594,3680,86782,55176.0,7600000.0
2014-10-16,3624,3796,3624,3751,79704,56240.0,7600000.0
2014-10-17,3736,3776,3649,3716,59934,55708.0,7600000.0
2014-10-20,3720,4055,3649,3914,177169,58672.0,7600000.0
2014-10-21,3938,4055,3796,3868,168812,57988.0,7600000.0
2014-10-22,4030,4096,3979,4030,216636,60420.0,7600000.0
2014-10-23,4045,4045,3913,3954,92465,59280.0,7600000.0
2014-10-24,3964,4014,3923,3924,33101,58824.0,7600000.0
2014-10-27,3923,3979,3862,3934,60169,58976.0,7600000.0
2014-10-28,3898,4075,3898,4076,140069,61104.0,7600000.0
2014-10-29,4060,4136,4060,4061,79337,60876.0,7600000.0
2014-10-30,4065,4090,3954,4035,41753,60496.0,7600000.0
2014-10-31,4035,4055,3908,3959,44282,59356.0,7600000.0
2014-11-03,3954,3954,3736,3853,98142,57760.0,7600000.0
2014-11-04,3847,3847,3568,3614,129979,54188.0,7600000.0
2014-11-05,3619,3746,3619,3746,39550,56164.0,7600000.0
2014-11-06,3705,3746,3558,3670,32285,55024.0,7600000.0
2014-11-07,3670,3796,3634,3792,31492,56848.0,7600000.0
2014-11-10,3802,3837,3786,3827,42806,57380.0,7600000.0
2014-11-11,3847,3954,3807,3873,28697,58064.0,7600000.0
2014-11-12,3903,3903,3771,3873,37142,58064.0,7600000.0
2014-11-13,3837,3878,3802,3868,47608,57988.0,7600000.0
2014-11-14,3832,4308,3827,4167,531950,62472.0,7600000.0
2014-11-17,4202,4232,3918,3969,240753,59508.0,7600000.0
2014-11-18,4111,4410,3979,4050,551143,60724.0,7600000.0
2014-11-19,4075,4141,3964,3964,161390,59432.0,7600000.0
2014-11-20,3974,4156,3954,4101,192191,61484.0,7600000.0
2014-11-21,4141,4222,4106,4203,164573,63004.0,7600000.0
2014-11-24,4232,4319,4126,4126,163491,61864.0,7600000.0
2014-11-25,4131,4161,3999,4045,124492,60648.0,7600000.0
2014-11-26,4045,4085,3969,4030,125495,60420.0,7600000.0
2014-11-27,4014,4065,3903,3914,105490,58672.0,7600000.0
2014-11-28,3923,4004,3913,3964,38750,59432.0,7600000.0
2014-12-01,3989,4009,3878,3903,83256,58520.0,7600000.0
2014-12-02,3954,3954,3837,3949,70013,59204.0,7600000.0
2014-12-03,3918,4101,3893,4061,114713,60876.0,7600000.0
2014-12-04,4080,4116,4030,4056,74232,60800.0,7600000.0
2014-12-05,4075,4075,3954,4045,71867,60648.0,7600000.0
2014-12-08,4075,4136,3928,3949,115657,59204.0,7600000.0
2014-12-09,3954,3989,3837,3868,111949,57988.0,7600000.0
2014-12-10,3867,3908,3781,3853,47352,57760.0,7600000.0
2014-12-11,3832,3867,3726,3772,92046,56544.0,7600000.0
2014-12-12,3771,3842,3731,3787,38705,56772.0,7600000.0
2014-12-15,3751,3822,3726,3797,48559,56924.0,7600000.0
2014-12-16,3796,3908,3751,3908,67816,58596.0,7600000.0
2014-12-17,3878,3933,3857,3898,31689,58444.0,7600000.0
2014-12-18,3933,4030,3867,3964,74638,59432.0,7600000.0
2014-12-19,3964,4014,3949,4000,33596,59964.0,7600000.0
2014-12-22,4014,4040,3959,4000,22055,59964.0,7600000.0
2014-12-23,3984,4014,3903,3974,37346,59584.0,7600000.0
2014-12-24,3969,3969,3888,3903,38978,58520.0,7600000.0
2014-12-26,3888,3994,3832,3954,32415,59280.0,7600000.0
2014-12-29,3954,4055,3938,4005,58698,60040.0,7600000.0
2014-12-30,4085,4227,4020,4228,329661,63384.0,7600000.0
2015-01-02,4258,4288,4182,4284,142161,64220.0,7600000.0
2015-01-05,4293,4455,4197,4380,275883,65664.0,7600000.0
2015-01-06,4359,4410,4314,4385,115727,65740.0,7600000.0
2015-01-07,4369,4516,4187,4289,115091,64296.0,7600000.0
2015-01-08,4278,4486,4232,4350,129106,65208.0,7600000.0
2015-01-09,4349,4420,4324,4370,72697,65512.0,7600000.0
2015-01-12,4369,4633,4369,4603,197343,69008.0,7600000.0
2015-01-13,4638,4714,4466,4466,242371,66956.0,7600000.0
2015-01-14,4471,4668,4471,4522,126348,67792.0,7600000.0
2015-01-15,4521,4587,4430,4512,82290,67640.0,7600000.0
2015-01-16,4486,4516,4359,4436,112118,66500.0,7600000.0
2015-01-19,4491,4577,4445,4446,88809,66652.0,7600000.0
2015-01-20,4486,4486,4334,4385,281348,65740.0,7600000.0
2015-01-21,4410,4592,4364,4568,207389,68476.0,7600000.0
2015-01-22,4603,4684,4410,4481,163780,67184.0,7600000.0
2015-01-23,4572,4643,4511,4608,110260,69084.0,7600000.0
2015-01-26,4633,4663,4511,4573,109668,68552.0,7600000.0
2015-01-27,4572,4623,4455,4613,81036,69160.0,7600000.0
2015-01-28,4613,4638,4537,4583,49111,68704.0,7600000.0
2015-01-29,4587,4608,4526,4568,28315,68476.0,7600000.0
2015-01-30,4567,4597,4379,4415,118146,66196.0,7600000.0
2015-02-02,4410,4461,4349,4436,53703,66500.0,7600000.0
2015-02-03,4476,4577,4425,4491,55099,67336.0,7600000.0
2015-02-04,4542,4577,4450,4466,57643,66956.0,7600000.0
2015-02-05,4471,4526,4379,4461,93578,66880.0,7600000.0
2015-02-06,4461,4623,4455,4623,112100,69312.0,7600000.0
2015-02-09,4638,4760,4562,4623,158048,69312.0,7600000.0
2015-02-10,4628,4886,4572,4770,308092,71516.0,7600000.0
2015-02-11,4785,4866,4694,4806,143707,72048.0,7600000.0
2015-02-12,4785,4851,4623,4638,159047,69540.0,7600000.0
2015-02-13,4648,4668,4481,4598,172126,68932.0,7600000.0
2015-02-16,4597,4689,4369,4502,402634,67488.0,7600000.0
2015-02-17,4511,4511,4369,4441,147105,66576.0,7600000.0
2015-02-23,4440,4466,4400,4446,54027,66652.0,7600000.0
2015-02-24,4445,4516,4435,4476,63580,67108.0,7600000.0
2015-02-25,4476,4516,4395,4421,74394,66272.0,7600000.0
2015-02-26,4425,4461,4390,4431,72456,66424.0,7600000.0
2015-02-27,4430,4461,4400,4410,75371,66120.0,7600000.0
2015-03-02,4455,4516,4405,4436,73400,66500.0,7600000.0
2015-03-03,4476,4516,4415,4517,53471,67716.0,7600000.0
2015-03-04,4557,4557,4440,4502,69416,67488.0,7600000.0
2015-03-05,4496,4542,4435,4486,78026,67260.0,7600000.0
2015-03-06,4486,4486,4405,4441,73047,66576.0,7600000.0
2015-03-09,4415,4435,4293,4309,100516,64600.0,7600000.0
2015-03-10,4308,4369,4288,4344,48332,65132.0,7600000.0
2015-03-11,4273,4344,4232,4319,82673,64752.0,7600000.0
2015-03-12,4334,4486,4329,4486,103541,67260.0,7600000.0
2015-03-13,4486,4658,4481,4522,226444,67792.0,7600000.0
2015-03-16,4552,4552,4445,4507,60857,67564.0,7600000.0
2015-03-17,4486,4582,4486,4527,67728,67868.0,7600000.0
2015-03-18,4532,4562,4455,4456,93699,66804.0,7600000.0
2015-03-19,4491,4491,4329,4390,96005,65816.0,7600000.0
2015-03-20,4390,4410,4319,4385,54393,65740.0,7600000.0
2015-03-23,4400,4450,4329,4365,90047,65436.0,7600000.0
2015-03-24,4400,4592,4364,4552,140460,68248.0,7600000.0
2015-03-25,4572,4577,4486,4562,109550,68400.0,7600000.0
2015-03-26,4552,4562,4430,4466,74383,66956.0,7600000.0
2015-03-27,4471,4496,4379,4431,78701,66424.0,7600000.0
2015-03-30,4415,4461,4379,4451,45823,66728.0,7600000.0
2015-03-31,4471,4476,4400,4456,56424,66804.0,7600000.0
2015-04-01,4455,4511,4410,4446,50758,66652.0,7600000.0
2015-04-02,4481,4481,4364,4421,58929,66272.0,7600000.0
2015-04-03,4400,4455,4374,4421,51192,66272.0,7600000.0
2015-04-06,4390,4684,4390,4633,234257,69464.0,7600000.0
2015-04-07,4613,4714,4572,4654,163785,69768.0,7600000.0
2015-04-08,4658,4795,4608,4765,171788,71440.0,7600000.0
2015-04-09,4790,4815,4714,4765,134342,71440.0,7600000.0
2015-04-10,4765,4790,4668,4684,98695,70224.0,7600000.0
2015-04-13,4689,4760,4618,4633,100831,69464.0,7600000.0
2015-04-14,4643,4765,4597,4638,113073,69540.0,7600000.0
2015-04-15,4648,4714,4613,4684,54445,70224.0,7600000.0
2015-04-16,4684,4760,4603,4659,83271,69844.0,7600000.0
2015-04-17,4714,5170,4679,5049,574379,75696.0,7600000.0
2015-04-20,5003,5196,4957,5095,299102,76380.0,7600000.0
2015-04-21,5120,5145,4968,5095,173101,76380.0,7600000.0
2015-04-22,5049,5373,4744,5019,385280,75240.0,7600000.0
2015-04-23,5023,5170,4755,4816,217561,72200.0,7600000.0
2015-04-24,4826,4871,4613,4745,225796,71136.0,7600000.0
2015-04-27,4734,4841,4729,4780,89745,71668.0,7600000.0
2015-04-28,4785,4785,4405,4446,1061246,66652.0,7600000.0
2015-04-29,4511,4592,4329,4441,323662,66576.0,7600000.0
2015-04-30,4445,4455,4243,4273,261212,64068.0,7600000.0
2015-05-04,4243,4248,4020,4061,214160,60876.0,7600000.0
2015-05-06,3979,4045,3791,3878,280514,58140.0,7600000.0
2015-05-07,3867,3949,3761,3944,158078,59128.0,7600000.0
2015-05-08,3964,3974,3873,3929,202108,58900.0,7600000.0
2015-05-11,3954,4004,3847,3878,197984,58140.0,7600000.0
2015-05-12,3888,3984,3857,3908,166251,58596.0,7600000.0
2015-05-13,3913,4141,3913,4086,202447,61256.0,7600000.0
2015-05-14,4090,4156,4014,4132,180045,61940.0,7600000.0
2015-05-15,4156,4156,4050,4106,131863,61560.0,7600000.0
2015-05-18,4101,4126,4004,4010,175407,60116.0,7600000.0
2015-05-19,4004,4096,3954,4056,103729,60800.0,7600000.0
2015-05-20,4055,4334,4004,4152,315555,62244.0,7600000.0
2015-05-21,4167,4167,4030,4040,110674,60572.0,7600000.0
2015-05-22,4030,4075,3938,4056,97244,60800.0,7600000.0
2015-05-26,4055,4060,3959,3964,76499,59432.0,7600000.0
2015-05-27,3964,3984,3903,3944,49473,59128.0,7600000.0
2015-05-28,3943,3959,3888,3919,56542,58748.0,7600000.0
2015-05-29,3918,3928,3796,3832,141415,57456.0,7600000.0
2015-06-01,3791,3822,3644,3675,131629,55100.0,7600000.0
2015-06-02,3665,3680,3538,3538,155287,53048.0,7600000.0
2015-06-03,3548,3649,3447,3584,159795,53732.0,7600000.0
2015-06-04,3568,3655,3568,3630,51183,54416.0,7600000.0
2015-06-05,3619,3619,3437,3452,180714,51756.0,7600000.0
2015-06-08,3452,3594,3416,3549,100690,53200.0,7600000.0
2015-06-09,3548,3878,3482,3802,283110,57000.0,7600000.0
2015-06-10,3827,3873,3649,3782,121540,56696.0,7600000.0
2015-06-11,3791,3867,3715,3853,140145,57760.0,7600000.0
2015-06-12,3878,3954,3781,3954,106434,59280.0,7600000.0
2015-06-15,3959,4045,3883,4020,194627,60268.0,7600000.0
2015-06-16,3999,4030,3918,4005,187211,60040.0,7600000.0
2015-06-17,3954,3999,3867,3954,155546,59280.0,7600000.0
2015-06-18,3979,4014,3837,3868,141945,57988.0,7600000.0
2015-06-19,3903,3918,3700,3792,218591,56848.0,7600000.0
2015-06-22,3781,3862,3731,3848,94044,57684.0,7600000.0
2015-06-23,3852,3949,3847,3914,63165,58672.0,7600000.0
2015-06-24,3888,3984,3847,3934,92621,58976.0,7600000.0
2015-06-25,3974,3974,3888,3934,103695,58976.0,7600000.0
2015-06-26,3949,3959,3878,3914,53076,58672.0,7600000.0
2015-06-29,3857,3867,3751,3751,70263,56240.0,7600000.0
2015-06-30,3685,3954,3649,3893,116349,58368.0,7600000.0
2015-07-01,3893,3959,3862,3868,78420,57988.0,7600000.0
2015-07-02,3867,3928,3766,3838,60605,57532.0,7600000.0
2015-07-03,3837,3938,3741,3853,131074,57760.0,7600000.0
2015-07-06,3807,3878,3766,3772,54359,56544.0,7600000.0
2015-07-07,3776,3807,3639,3716,76549,55708.0,7600000.0
2015-07-08,3715,3741,3543,3569,87974,53504.0,7600000.0
2015-07-09,3568,3675,3350,3645,209794,54644.0,7600000.0
2015-07-10,3639,3680,3619,3625,33274,54340.0,7600000.0
2015-07-13,3624,3655,3553,3599,69934,53960.0,7600000.0
2015-07-14,3634,3705,3619,3660,58681,54872.0,7600000.0
2015-07-15,3695,3710,3614,3635,38309,54492.0,7600000.0
2015-07-16,3655,3680,3599,3675,69259,55100.0,7600000.0
2015-07-17,3665,3791,3655,3792,128263,56848.0,7600000.0
2015-07-20,3786,3878,3781,3853,81460,57760.0,7600000.0
2015-07-21,3852,4070,3796,4025,214329,60344.0,7600000.0
2015-07-22,4121,5221,4090,5095,3175347,76380.0,7600000.0
2015-07-23,4983,5013,4643,4846,1087349,72656.0,7600000.0
2015-07-24,4775,4876,4562,4684,525363,70224.0,7600000.0
2015-07-27,4633,4684,4344,4370,505144,65512.0,7600000.0
2015-07-28,4334,4572,4319,4512,338364,67640.0,7600000.0
2015-07-29,4496,4511,4217,4299,202534,64448.0,7600000.0
2015-07-30,4308,4400,4096,4147,218150,62168.0,7600000.0
2015-07-31,4131,4227,4030,4187,109079,62776.0,7600000.0
2015-08-03,4207,4303,4080,4132,84008,61940.0,7600000.0
2015-08-04,4192,4293,4141,4243,80063,63612.0,7600000.0
2015-08-05,4238,4339,4106,4157,137747,62320.0,7600000.0
2015-08-06,4156,4258,4116,4162,68246,62396.0,7600000.0
2015-08-07,4121,4156,3999,4086,106734,61256.0,7600000.0
2015-08-10,4035,4050,3903,3903,125315,58520.0,7600000.0
2015-08-11,3903,4030,3888,3914,75472,58672.0,7600000.0
2015-08-12,3913,3938,3655,3802,108705,57000.0,7600000.0
2015-08-13,3822,3883,3726,3777,83881,56620.0,7600000.0
2015-08-17,3802,3928,3731,3751,81381,56240.0,7600000.0
2015-08-18,3756,3802,3538,3574,191288,53580.0,7600000.0
2015-08-19,3573,3690,3462,3503,152619,52516.0,7600000.0
2015-08-20,3421,3624,3421,3498,70054,52440.0,7600000.0
2015-08-21,3396,3492,3290,3391,136324,50844.0,7600000.0
2015-08-24,3295,3421,3239,3386,75359,50768.0,7600000.0
2015-08-25,3411,3447,3300,3391,106509,50844.0,7600000.0
2015-08-26,3411,3675,3411,3620,107958,54264.0,7600000.0
2015-08-27,3619,3655,3548,3620,62560,54264.0,7600000.0
2015-08-28,3660,3695,3599,3609,70251,54112.0,7600000.0
2015-08-31,3660,3781,3624,3696,72057,55404.0,7600000.0
2015-09-01,4035,4090,3802,3903,445290,58520.0,7600000.0
2015-09-02,3827,3898,3812,3883,105684,58216.0,7600000.0
2015-09-03,3943,3999,3867,3974,107572,59584.0,7600000.0
2015-09-04,3943,3979,3741,3741,132681,56088.0,7600000.0
2015-09-07,3766,3959,3731,3888,107030,58292.0,7600000.0
2015-09-08,3888,3943,3700,3751,85886,56240.0,7600000.0
2015-09-09,3802,3852,3771,3832,59085,57456.0,7600000.0
2015-09-10,3802,3878,3700,3853,137306,57760.0,7600000.0
2015-09-11,3812,3888,3791,3888,70470,58292.0,7600000.0
2015-09-14,3903,3938,3746,3746,62245,56164.0,7600000.0
2015-09-15,3720,3938,3705,3893,96251,58368.0,7600000.0
2015-09-16,3933,4253,3933,4071,332371,61028.0,7600000.0
2015-09-17,4060,4258,4030,4172,186252,62548.0,7600000.0
2015-09-18,4177,4238,4080,4187,157051,62776.0,7600000.0
2015-09-21,4161,4192,4060,4187,68191,62776.0,7600000.0
2015-09-22,4212,4379,4167,4360,281853,65360.0,7600000.0
2015-09-23,4374,5322,4339,4562,3084405,68400.0,7600000.0
2015-09-24,4582,4623,4248,4273,672189,64068.0,7600000.0
2015-09-25,4329,4957,4329,4497,1785462,67412.0,7600000.0
2015-09-30,4547,4942,4445,4715,1037393,70680.0,7600000.0
2015-10-01,4815,4815,4577,4715,470656,70680.0,7600000.0
2015-10-02,5145,5246,4836,4892,1936783,73340.0,7600000.0
2015-10-05,5023,5120,4876,4877,890157,73112.0,7600000.0
2015-10-06,5044,5373,4780,4780,1848670,71668.0,7600000.0
2015-10-07,4780,4815,4537,4603,533687,69008.0,7600000.0
2015-10-08,4608,4658,4405,4415,343010,66196.0,7600000.0
2015-10-12,4461,4648,4425,4593,247912,68856.0,7600000.0
2015-10-13,4608,4613,4405,4441,154482,66576.0,7600000.0
2015-10-14,4374,4476,4369,4385,139917,65740.0,7600000.0
2015-10-15,4385,4729,4385,4578,441549,68628.0,7600000.0
2015-10-16,4587,4785,4547,4547,392944,68172.0,7600000.0
2015-10-19,4613,4719,4577,4709,322598,70604.0,7600000.0
2015-10-20,4679,5576,4679,5424,2872863,81320.0,7600000.0
2015-10-21,5322,5500,5120,5500,1158916,82460.0,7600000.0
2015-10-22,5449,5804,5196,5348,1453955,80180.0,7600000.0
2015-10-23,5246,5322,4973,5095,816345,76380.0,7600000.0
2015-10-26,5094,5221,4993,5069,426876,76000.0,7600000.0
2015-10-27,5170,5525,5170,5399,994657,80940.0,7600000.0
2015-10-28,5398,5550,5145,5424,712595,81320.0,7600000.0
2015-10-29,5424,5703,5297,5348,731608,80180.0,7600000.0
2015-10-30,5348,5500,4983,5059,765744,75848.0,7600000.0
2015-11-02,5059,5145,4902,4902,387239,73492.0,7600000.0
2015-11-03,4978,5023,4572,4613,812911,69160.0,7600000.0
2015-11-04,4658,4729,4511,4654,469017,69768.0,7600000.0
2015-11-05,4212,4435,4207,4334,1297740,64980.0,7600000.0
2015-11-06,4308,4435,4172,4172,526585,62548.0,7600000.0
2015-11-09,4217,4263,4004,4106,370388,61560.0,7600000.0
2015-11-10,4106,4324,4050,4167,410752,62472.0,7600000.0
2015-11-11,4212,4359,4187,4360,269560,65360.0,7600000.0
2015-11-12,4400,4400,4232,4334,201272,64980.0,7600000.0
2015-11-13,4278,4557,4232,4431,570416,66424.0,7600000.0
2015-11-16,4308,4329,4106,4121,288519,61788.0,7600000.0
2015-11-17,4197,4329,4131,4233,257127,63460.0,7600000.0
2015-11-18,4232,4385,4156,4197,241405,62928.0,7600000.0
2015-11-19,4243,4638,4212,4466,668276,66956.0,7600000.0
2015-11-20,4516,4704,4440,4633,401597,69464.0,7600000.0
2015-11-23,4689,4810,4608,4770,341272,71516.0,7600000.0
2015-11-24,4790,4932,4684,4877,478616,73112.0,7600000.0
2015-11-25,4902,4952,4709,4791,269695,71820.0,7600000.0
2015-11-26,4790,4907,4704,4897,270791,73416.0,7600000.0
2015-11-27,4927,5023,4871,4882,350591,73188.0,7600000.0
2015-11-30,4881,4897,4739,4816,177560,72200.0,7600000.0
2015-12-01,4937,5023,4820,4831,280927,72428.0,7600000.0
2015-12-02,4856,5049,4810,5039,423509,75544.0,7600000.0
2015-12-03,5038,5170,4973,5171,562586,77520.0,7600000.0
