선데이토즈(123420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-20,59840,61526,58323,58829,1758035,562829.0,32253838.0
2015-05-21,59166,59503,55963,57986,1356526,554766.0,32253838.0
2015-05-22,58323,58323,55626,57312,905223,548315.0,32253838.0
2015-05-26,56469,59672,54952,59672,1002781,570893.0,32253838.0
2015-05-27,58660,58997,56132,56301,830599,538639.0,32253838.0
2015-05-28,56975,57480,55289,55964,534305,535414.0,32253838.0
2015-05-29,56975,60009,55963,56975,1125469,545090.0,32253838.0
2015-06-01,56975,59503,56132,57312,793267,548315.0,32253838.0
2015-06-02,57480,58492,56132,58155,719107,556379.0,32253838.0
2015-06-03,58492,59166,56132,56975,894856,545090.0,32253838.0
2015-06-04,56975,57986,56469,57481,555670,549928.0,32253838.0
2015-06-05,56806,62706,56132,62201,2397046,595083.0,32253838.0
2015-06-08,61189,63043,60177,62538,1506028,598309.0,32253838.0
2015-06-09,63043,63717,60346,60684,1165239,580569.0,32253838.0
2015-06-10,61189,62706,59503,62201,1230372,595083.0,32253838.0
2015-06-11,61863,62200,59672,59672,634355,570893.0,32253838.0
2015-06-12,60514,61020,58492,59672,673861,570893.0,32253838.0
2015-06-15,58323,58829,53435,54615,1330409,522512.0,32253838.0
2015-06-16,53940,55120,51918,53267,741846,509611.0,32253838.0
2015-06-17,52929,55626,52423,53604,567801,512836.0,32253838.0
2015-06-18,54278,56132,53266,55289,500826,528963.0,32253838.0
2015-06-19,55795,56469,54783,55795,419597,533801.0,32253838.0
2015-06-22,56806,58660,55963,57986,666741,554766.0,32253838.0
2015-06-23,57986,59166,57312,57649,466031,551541.0,32253838.0
2015-06-24,58829,60009,57986,58492,438116,559604.0,32253838.0
2015-06-25,58492,59166,55458,58492,923982,559604.0,32253838.0
2015-06-26,59672,60346,55626,56975,703034,545090.0,32253838.0
2015-06-29,56469,57649,55120,55458,417679,530576.0,32253838.0
2015-06-30,54783,56300,53940,55289,384180,528963.0,32253838.0
2015-07-01,55458,64729,55458,64729,3607203,619274.0,32253838.0
2015-07-02,65066,65740,62369,64055,1914721,612823.0,32253838.0
2015-07-03,63717,65066,62200,64055,1283359,612823.0,32253838.0
2015-07-06,62537,63549,58660,58998,1248237,564442.0,32253838.0
2015-07-07,60009,61526,56300,59504,1925065,569280.0,32253838.0
2015-07-08,60346,61526,57480,57649,1041047,551541.0,32253838.0
2015-07-09,56975,59335,54615,59335,812877,567668.0,32253838.0
2015-07-10,58660,60346,58323,58998,565383,564442.0,32253838.0
2015-07-13,58323,61694,58323,61358,741302,587020.0,32253838.0
2015-07-14,61863,61863,59672,60009,530517,574118.0,32253838.0
2015-07-15,60009,60852,56132,56975,1145248,545090.0,32253838.0
2015-07-16,55458,55963,54109,55964,1265016,535414.0,32253838.0
2015-07-17,56300,56469,54278,55458,590298,530576.0,32253838.0
2015-07-20,56300,58323,55795,57481,760856,549928.0,32253838.0
2015-07-21,57649,59503,56975,59335,714922,567668.0,32253838.0
2015-07-22,58829,59166,57649,57649,497259,551541.0,32253838.0
2015-07-23,58155,60009,57312,59166,510414,566055.0,32253838.0
2015-07-24,58660,61863,58492,59672,1322215,570893.0,32253838.0
2015-07-27,60009,61694,58492,60178,827355,575731.0,32253838.0
2015-07-28,59166,60514,56975,60515,646107,578956.0,32253838.0
2015-07-29,61020,61357,57312,57312,480446,548315.0,32253838.0
2015-07-30,57649,58660,54783,57312,636611,548315.0,32253838.0
2015-07-31,57480,58997,56300,56975,332345,545090.0,32253838.0
2015-08-03,57312,57817,53940,54109,414438,517674.0,32253838.0
2015-08-04,53098,55963,52929,55458,323576,530576.0,32253838.0
2015-08-05,54783,56469,54615,54615,282101,522512.0,32253838.0
2015-08-06,55458,56300,54783,55964,313888,535414.0,32253838.0
2015-08-07,54446,58155,53772,56638,512172,541864.0,32253838.0
2015-08-10,56806,58155,55795,57986,414421,554766.0,32253838.0
2015-08-11,58155,60683,57480,58155,926853,556379.0,32253838.0
2015-08-12,58155,58323,55626,56301,374133,538639.0,32253838.0
2015-08-13,56300,63380,56300,62706,2986172,599921.0,32253838.0
2015-08-17,62537,63717,61189,63381,1259815,606372.0,32253838.0
2015-08-18,64223,65234,60852,61864,1268627,591858.0,32253838.0
2015-08-19,60683,61526,57986,57986,1099458,554766.0,32253838.0
2015-08-20,57312,58829,55963,56301,731764,538639.0,32253838.0
2015-08-21,52255,55120,51412,52424,1213278,501547.0,32253838.0
2015-08-24,52255,54446,49052,49053,763784,469293.0,32253838.0
2015-08-25,52929,56132,50738,55458,1220951,530576.0,32253838.0
2015-08-26,55626,59335,54952,57986,1377616,554766.0,32253838.0
2015-08-27,58323,60177,57480,58155,781161,556379.0,32253838.0
2015-08-28,59335,60009,57986,58324,389948,557991.0,32253838.0
2015-08-31,60177,62537,58829,60346,927812,577344.0,32253838.0
2015-09-01,60009,61863,59166,60009,542700,574118.0,32253838.0
2015-09-02,58660,61020,57986,60515,558016,578956.0,32253838.0
2015-09-03,62874,65909,58323,58829,2839950,562829.0,32253838.0
2015-09-04,60177,60683,55626,57312,881165,548315.0,32253838.0
2015-09-07,58155,62706,57143,62706,1338192,599921.0,32253838.0
2015-09-08,63212,64391,56975,58155,1999801,556379.0,32253838.0
2015-09-09,58829,58997,55120,56638,1658282,541864.0,32253838.0
2015-09-10,56637,57649,56132,56638,624142,541864.0,32253838.0
2015-09-11,56637,58492,56132,56975,665391,545090.0,32253838.0
2015-09-14,56975,57312,53435,54784,642549,524125.0,32253838.0
2015-09-15,55458,56132,53266,53941,636457,516061.0,32253838.0
2015-09-16,54446,55626,53603,54278,532816,519287.0,32253838.0
2015-09-17,55289,55289,53435,53604,419256,512836.0,32253838.0
2015-09-18,54783,55120,53603,54278,466218,519287.0,32253838.0
2015-09-21,53940,54783,53266,53604,390322,512836.0,32253838.0
2015-09-22,53603,56469,53603,56132,955677,537026.0,32253838.0
2015-09-23,55458,55795,53603,53604,488408,512836.0,32253838.0
2015-09-24,53940,54278,53098,53435,277379,511223.0,32253838.0
2015-09-25,53940,54278,51918,52087,379552,498322.0,32253838.0
2015-09-30,50738,51749,49726,50232,469149,480582.0,32253838.0
2015-10-01,50906,51412,50232,50738,358734,485420.0,32253838.0
2015-10-02,50738,50738,48378,48378,794128,462843.0,32253838.0
2015-10-05,48883,48883,46861,47535,665914,454779.0,32253838.0
2015-10-06,48209,48546,46861,47030,381714,449941.0,32253838.0
2015-10-07,46355,46861,44669,44670,665124,427363.0,32253838.0
2015-10-08,44669,45512,43995,44333,425414,424138.0,32253838.0
2015-10-12,44838,46355,44501,44670,413320,427363.0,32253838.0
2015-10-13,45006,45512,43658,43658,421848,417687.0,32253838.0
2015-10-14,43658,43827,42309,42310,343586,404786.0,32253838.0
2015-10-15,42647,45512,42478,44501,574118,425751.0,32253838.0
2015-10-16,45175,46861,44501,45850,484318,438652.0,32253838.0
2015-10-19,45849,46524,45006,45513,264206,435427.0,32253838.0
2015-10-20,45512,46861,44838,46861,288250,448328.0,32253838.0
2015-10-21,47704,48546,47198,47535,455117,454779.0,32253838.0
2015-10-22,47366,47535,46018,46693,260434,446716.0,32253838.0
2015-10-23,47198,48041,46692,47198,204734,451554.0,32253838.0
2015-10-26,47535,48209,46524,46524,253729,445103.0,32253838.0
2015-10-27,45849,47029,44838,45344,334873,433814.0,32253838.0
2015-10-28,50232,50906,47535,48378,1539671,462843.0,32253838.0
2015-10-29,47872,49558,47872,48378,333350,462843.0,32253838.0
2015-10-30,48546,49895,48041,48378,348010,462843.0,32253838.0
2015-11-02,42984,45849,42478,43490,975709,416075.0,32253838.0
2015-11-03,43489,44669,43152,43827,312338,419300.0,32253838.0
2015-11-04,44332,44501,42478,43827,359914,419300.0,32253838.0
2015-11-05,44164,46018,43995,45513,426797,435427.0,32253838.0
2015-11-06,47366,47535,45512,46018,326719,440265.0,32253838.0
2015-11-09,46524,46524,43658,43827,373377,419300.0,32253838.0
2015-11-10,42984,43489,39444,39613,556961,378983.0,32253838.0
2015-11-11,40118,42141,38770,40624,660628,388659.0,32253838.0
2015-11-12,41129,41298,39444,39613,392717,378983.0,32253838.0
2015-11-13,39107,39612,38095,38601,315941,369306.0,32253838.0
2015-11-16,37590,37927,36072,36073,444661,345116.0,32253838.0
2015-11-17,36578,38601,36578,37759,375652,361243.0,32253838.0
2015-11-18,38264,39444,37758,37759,322897,361243.0,32253838.0
2015-11-19,38264,40792,37252,40793,314000,390271.0,32253838.0
2015-11-20,40455,41129,39444,39613,249040,378983.0,32253838.0
2015-11-23,39275,41467,39275,40624,247444,388659.0,32253838.0
2015-11-24,40455,42478,40455,40456,318016,387046.0,32253838.0
2015-11-25,41129,42815,41129,42141,285055,403173.0,32253838.0
2015-11-26,42647,42815,41804,42478,195182,406398.0,32253838.0
2015-11-27,42478,44501,42309,43996,317533,420913.0,32253838.0
2015-11-30,43827,46524,42984,45681,451224,437040.0,32253838.0
2015-12-01,45681,46018,42815,43153,549383,412849.0,32253838.0
2015-12-02,43995,45175,40624,42141,685068,403173.0,32253838.0
2015-12-03,41129,42478,40455,41467,276757,396722.0,32253838.0
2015-12-04,41972,42647,41298,42310,257504,404786.0,32253838.0
2015-12-07,42815,42984,41467,41804,218378,399948.0,32253838.0
2015-12-08,42478,43658,41972,43490,432720,416075.0,32253838.0
2015-12-09,43321,43321,41635,41973,257349,401560.0,32253838.0
2015-12-10,41467,42478,40961,41804,162078,399948.0,32253838.0
2015-12-11,41635,42309,38264,39107,325269,374145.0,32253838.0
2015-12-14,37927,40118,37252,37422,344461,358018.0,32253838.0
2015-12-15,37927,40287,37758,39613,259744,378983.0,32253838.0
2015-12-16,40455,40624,38264,38601,352296,369306.0,32253838.0
2015-12-17,38770,39275,38095,38601,282820,369306.0,32253838.0
2015-12-18,38264,39612,38095,38433,292019,367694.0,32253838.0
2015-12-21,38264,39107,37927,38939,205701,372532.0,32253838.0
2015-12-22,39275,39444,37927,38264,200590,366081.0,32253838.0
2015-12-23,38432,38601,37590,37759,238812,361243.0,32253838.0
2015-12-24,37927,38938,37927,38096,262076,364468.0,32253838.0
2015-12-28,38095,38432,37252,37253,148460,356405.0,32253838.0
2015-12-29,37084,38095,37084,37927,186631,362856.0,32253838.0
2015-12-30,39107,43152,39107,41804,1286075,399948.0,32253838.0
2016-01-04,42141,42647,40455,40456,539144,387046.0,32253838.0
2016-01-05,39949,40961,39781,40287,385886,385433.0,32253838.0
2016-01-06,40455,41635,38770,39781,368872,380595.0,32253838.0
2016-01-07,39107,40118,38432,39276,282605,375757.0,32253838.0
2016-01-08,38264,38938,37421,38433,265914,367694.0,32253838.0
2016-01-11,38095,40118,37927,39276,323323,375757.0,32253838.0
2016-01-12,39275,41129,37927,40961,721562,391884.0,32253838.0
2016-01-13,41129,41467,40455,40793,251453,390271.0,32253838.0
2016-01-14,39781,40792,39275,40793,363024,390271.0,32253838.0
2016-01-15,41467,43321,41129,41973,981175,401560.0,32253838.0
2016-01-18,41467,42815,41298,41804,406853,399948.0,32253838.0
2016-01-19,41804,41972,39444,39444,455465,377370.0,32253838.0
2016-01-20,39781,41467,39781,41130,654287,393497.0,32253838.0
2016-01-21,40792,41129,39275,39613,253440,378983.0,32253838.0
2016-01-22,40792,43489,40287,43490,1044161,416075.0,32253838.0
2016-01-25,44501,45344,42647,43153,1050260,412849.0,32253838.0
2016-01-26,42478,43995,41804,43996,539005,420913.0,32253838.0
2016-01-27,44332,44332,42478,42478,378911,406398.0,32253838.0
2016-01-28,42647,43995,42478,42816,278553,409624.0,32253838.0
2016-01-29,42984,43489,42309,42984,286217,411236.0,32253838.0
2016-02-01,43489,43658,41635,42141,423292,403173.0,32253838.0
2016-02-02,41804,42984,41129,41804,351141,399948.0,32253838.0
2016-02-03,41298,41635,39949,40287,377146,385433.0,32253838.0
2016-02-04,40792,40792,39107,39781,351907,380595.0,32253838.0
2016-02-05,40118,40961,38601,39276,395752,375757.0,32253838.0
2016-02-11,37758,38601,37252,37253,264019,356405.0,32253838.0
2016-02-12,36915,37590,33375,34219,505346,327376.0,32253838.0
2016-02-15,34050,36072,34050,36073,389092,345116.0,32253838.0
2016-02-16,36241,37758,36072,36747,273384,351567.0,32253838.0
2016-02-17,36747,37758,36072,36579,219385,349954.0,32253838.0
2016-02-18,37252,37590,36578,37084,199744,354792.0,32253838.0
2016-02-19,37421,38601,37084,37759,275994,361243.0,32253838.0
2016-02-22,37927,38264,36747,37422,191067,358018.0,32253838.0
2016-02-23,37758,37758,35904,36073,222135,345116.0,32253838.0
2016-02-24,35567,36578,35061,35399,166820,338665.0,32253838.0
2016-02-25,35567,36578,35567,35904,197484,343503.0,32253838.0
2016-02-26,35904,36241,35061,35904,189915,343503.0,32253838.0
2016-02-29,35904,35904,34893,35230,176162,337053.0,32253838.0
2016-03-02,35735,36410,35567,35736,185522,341891.0,32253838.0
2016-03-03,38770,43152,38601,38601,2676410,369306.0,32253838.0
2016-03-04,38770,40118,38264,39781,575711,380595.0,32253838.0
2016-03-07,39950,39950,38601,38601,286643,369306.0,32253838.0
2016-03-08,38432,39444,38095,38601,243070,369306.0,32253838.0
2016-03-09,38432,39107,38095,38601,157409,369306.0,32253838.0
2016-03-10,38770,40287,38601,39444,368200,377370.0,32253838.0
2016-03-11,39444,39781,38938,38939,128248,372532.0,32253838.0
2016-03-14,39444,40287,38938,39444,219716,377370.0,32253838.0
2016-03-15,39444,39612,38601,38601,109543,369306.0,32253838.0
2016-03-16,38601,39107,38264,38433,119705,367694.0,32253838.0
2016-03-17,38601,39107,38432,38770,81738,370919.0,32253838.0
2016-03-18,38601,39107,38095,38433,130911,367694.0,32253838.0
2016-03-21,38770,38770,37927,37927,116961,362856.0,32253838.0
2016-03-22,38095,38432,37421,37759,132007,361243.0,32253838.0
2016-03-23,37590,38095,37084,37422,112733,358018.0,32253838.0
2016-03-24,37421,38432,36915,38264,222598,366081.0,32253838.0
2016-03-25,38770,39107,38095,38770,198545,370919.0,32253838.0
2016-03-28,39107,39107,37421,37422,138079,358018.0,32253838.0
2016-03-29,37421,37927,37084,37253,111934,356405.0,32253838.0
2016-03-30,37421,38264,37421,37927,128256,362856.0,32253838.0
2016-03-31,38432,38432,37590,37590,119613,359630.0,32253838.0
2016-04-01,37758,37927,37084,37253,100107,356405.0,32253838.0
2016-04-04,37252,37421,36915,36916,120876,353180.0,32253838.0
2016-04-05,37084,37758,36915,37422,113705,358018.0,32253838.0
2016-04-06,37421,37927,36915,37590,114763,359630.0,32253838.0
2016-04-07,37758,37927,37252,37422,93025,358018.0,32253838.0
2016-04-08,37758,39107,37421,38433,260337,367694.0,32253838.0
2016-04-11,38601,39444,38095,38096,150848,364468.0,32253838.0
2016-04-12,38095,39950,38095,39444,405020,377370.0,32253838.0
2016-04-14,39781,40118,39107,39781,231174,380595.0,32253838.0
2016-04-15,40118,41129,39781,40119,409353,383821.0,32253838.0
2016-04-18,40624,40792,39612,40119,251398,383821.0,32253838.0
2016-04-19,40118,40624,39781,40287,185340,385433.0,32253838.0
2016-04-20,40287,40961,39612,39613,259796,378983.0,32253838.0
2016-04-21,40118,40118,39444,39781,162734,380595.0,32253838.0
2016-04-22,40118,41129,39949,40287,412733,385433.0,32253838.0
2016-04-25,40287,40455,39781,40119,268068,383821.0,32253838.0
2016-04-26,39781,41298,39781,39950,649233,382208.0,32253838.0
2016-04-27,0,0,0,39950,0,382208.0,32253838.0
2016-04-28,0,0,0,39950,0,,
2016-04-29,0,0,0,39950,0,,
2016-05-02,0,0,0,39950,0,,
2016-05-03,0,0,0,39950,0,,
2016-05-04,0,0,0,39950,0,,
2016-05-09,0,0,0,39950,0,,
2016-05-10,0,0,0,39950,0,,
2016-05-11,0,0,0,39950,0,,
2016-05-12,0,0,0,39950,0,,
2016-05-13,0,0,0,39950,0,,
2016-05-16,42150,44400,39100,39100,237283,252225.0,6450767.0
2016-05-17,39100,39500,36000,38750,103584,249967.0,6450767.0
2016-05-18,38800,39400,37900,37900,31154,244484.0,6450767.0
2016-05-19,37500,37900,37100,37200,28847,239969.0,6450767.0
2016-05-20,37300,37850,36900,36900,20332,238033.0,6450767.0
2016-05-23,37000,38300,36900,37700,25845,243194.0,6450767.0
2016-05-24,37200,38150,36900,36900,23380,238033.0,6450767.0
2016-05-25,36900,37050,36000,36000,43761,232228.0,6450767.0
2016-05-26,36000,36000,34150,34150,57996,220294.0,6450767.0
2016-05-27,33900,34500,33900,34350,33847,221584.0,6450767.0
2016-05-30,34600,35250,33550,33600,34066,216746.0,6450767.0
2016-05-31,33200,34650,33200,34650,31678,223519.0,6450767.0
2016-06-01,33850,34500,33550,33700,102304,322504.0,9569842.0
2016-06-02,33800,33800,32650,33500,90951,320590.0,9569842.0
2016-06-03,33250,33450,32750,32850,48296,314369.0,9569842.0
2016-06-07,32700,33000,31850,31850,79591,304799.0,9569842.0
2016-06-08,32050,33150,31850,32900,76590,314848.0,9569842.0
2016-06-09,33300,33600,32050,32950,61954,315326.0,9569842.0
2016-06-10,33250,33250,32350,32850,22573,314369.0,9569842.0
2016-06-13,32800,33500,32200,32850,54566,314369.0,9569842.0
2016-06-14,33000,33350,32500,33050,53514,316283.0,9569842.0
2016-06-15,33200,33450,32700,32700,29894,312934.0,9569842.0
2016-06-16,32900,33050,31400,31400,55247,300493.0,9569842.0
2016-06-17,31400,32050,30600,30600,49339,292837.0,9569842.0
2016-06-20,30900,31300,30700,31250,32034,299058.0,9569842.0
2016-06-21,31200,32550,31200,32150,80851,307670.0,9569842.0
2016-06-22,32000,32350,31500,31600,32083,302407.0,9569842.0
2016-06-23,32350,32650,31500,32200,85202,308149.0,9569842.0
2016-06-24,32400,32400,29200,30350,143794,290445.0,9569842.0
2016-06-27,29700,30300,28950,29000,105013,277525.0,9569842.0
2016-06-28,28550,29600,28500,29100,85920,278482.0,9569842.0
2016-06-29,29550,30000,29400,29600,42403,283267.0,9569842.0
2016-06-30,30250,30450,29650,30000,53337,287095.0,9569842.0
2016-07-01,30000,31250,30000,30950,55204,296187.0,9569842.0
2016-07-04,31000,31550,30950,31200,31175,298579.0,9569842.0
2016-07-05,31100,31400,30400,30600,45219,292837.0,9569842.0
2016-07-06,30850,32450,30800,31800,139256,304321.0,9569842.0
2016-07-07,31950,32500,31850,31900,65427,305278.0,9569842.0
2016-07-08,32200,34500,31550,34400,164760,329203.0,9569842.0
2016-07-11,35100,36900,35100,36900,293379,353127.0,9569842.0
2016-07-12,37550,39100,36900,37750,314988,361262.0,9569842.0
2016-07-13,38050,39300,37450,37450,118264,358391.0,9569842.0
2016-07-14,37000,38250,35750,37450,157709,358391.0,9569842.0
2016-07-15,38150,39700,37950,39300,211845,376095.0,9569842.0
2016-07-18,40150,40300,38050,38100,177966,364611.0,9569842.0
2016-07-19,38500,40100,38100,39900,169956,381837.0,9569842.0
2016-07-20,39900,39900,38650,39100,86237,374181.0,9569842.0
2016-07-21,38900,38900,37750,37900,102312,362697.0,9569842.0
2016-07-22,38100,38650,37700,38050,46488,364132.0,9569842.0
2016-07-25,38300,38300,36750,36850,63750,352649.0,9569842.0
2016-07-26,37100,38400,36500,38400,66551,367482.0,9569842.0
2016-07-27,38350,38350,37000,37100,61187,355041.0,9569842.0
2016-07-28,37250,38050,37050,37100,43242,355041.0,9569842.0
2016-07-29,37500,37750,36800,37550,30727,359348.0,9569842.0
2016-08-01,37150,37500,34500,34650,160471,331595.0,9569842.0
2016-08-02,34300,35850,34300,35350,68456,338294.0,9569842.0
2016-08-03,35150,36150,35150,35300,37786,337815.0,9569842.0
2016-08-04,34750,35700,33800,33850,115659,323939.0,9569842.0
2016-08-05,34150,35000,33500,34650,77836,331595.0,9569842.0
2016-08-08,35500,35500,34350,34400,46954,329203.0,9569842.0
2016-08-09,34700,35050,34300,34550,40799,330638.0,9569842.0
2016-08-10,34650,35500,34650,35050,43163,335423.0,9569842.0
2016-08-11,35000,35700,34450,34800,35910,333031.0,9569842.0
2016-08-12,35100,35550,34900,35250,27190,337337.0,9569842.0
2016-08-16,34750,35150,33300,34400,52682,329203.0,9569842.0
2016-08-17,34000,34650,33900,34450,45294,329681.0,9569842.0
2016-08-18,34050,34650,33750,34000,19876,325375.0,9569842.0
2016-08-19,34000,34200,33400,34050,24807,325853.0,9569842.0
2016-08-22,33950,34300,32650,32650,35102,312455.0,9569842.0
2016-08-23,32650,34300,32050,33800,43450,323461.0,9569842.0
2016-08-24,33750,33750,32650,33000,32584,315805.0,9569842.0
2016-08-25,32950,33050,32250,32250,18862,308627.0,9569842.0
2016-08-26,31900,32600,31900,32300,15247,309106.0,9569842.0
2016-08-29,32200,32750,31200,31500,33740,301450.0,9569842.0
2016-08-30,31300,34500,31300,33900,90745,324418.0,9569842.0
2016-08-31,34050,34750,33200,34700,105466,332074.0,9569842.0
2016-09-01,34700,34850,33950,34800,41568,333031.0,9569842.0
2016-09-02,34850,35900,34750,35800,87785,342600.0,9569842.0
2016-09-05,36150,36300,35400,35800,44951,342600.0,9569842.0
2016-09-06,35850,35900,35400,35650,25426,341165.0,9569842.0
2016-09-07,35900,35900,34800,35000,37672,334944.0,9569842.0
2016-09-08,35150,35350,34000,34700,42209,332074.0,9569842.0
2016-09-09,35300,36250,34550,35400,75959,338772.0,9569842.0
2016-09-12,35250,36450,34400,36150,58304,345950.0,9569842.0
2016-09-13,36500,36950,36200,36400,51373,348342.0,9569842.0
2016-09-19,36400,37000,35650,35750,51400,342122.0,9569842.0
2016-09-20,35850,36500,35700,36100,40820,345471.0,9569842.0
2016-09-21,36750,37900,36500,37700,109423,360783.0,9569842.0
2016-09-22,37700,37850,37200,37600,45932,359826.0,9569842.0
2016-09-23,37900,37950,36700,37650,60825,360305.0,9569842.0
2016-09-26,37100,37900,36150,36900,79868,353127.0,9569842.0
2016-09-27,36250,38000,35500,37950,130287,363176.0,9569842.0
2016-09-28,38750,39100,36150,36250,202210,346907.0,9569842.0
2016-09-29,36600,36700,34400,34750,155000,332552.0,9569842.0
2016-09-30,34750,36650,34750,34950,163956,334466.0,9569842.0
2016-10-04,35150,35250,32200,33850,236982,323939.0,9569842.0
2016-10-05,34850,34950,34200,34400,96777,329203.0,9569842.0
2016-10-06,34600,34950,34050,34050,49207,325853.0,9569842.0
2016-10-07,34350,34350,33600,33700,41831,322504.0,9569842.0
2016-10-10,33500,34100,33350,33500,32639,320590.0,9569842.0
2016-10-11,33300,33650,32200,32200,92711,308149.0,9569842.0
2016-10-12,32000,32750,32000,32350,39789,309584.0,9569842.0
2016-10-13,32900,32900,32000,32250,24868,308627.0,9569842.0
2016-10-14,32000,32400,31800,31900,36140,305278.0,9569842.0
2016-10-17,31900,32400,30950,30950,40645,296187.0,9569842.0
2016-10-18,31000,31150,29500,29500,102174,282310.0,9569842.0
2016-10-19,29200,29950,29150,29250,51029,279918.0,9569842.0
2016-10-20,29500,29750,28750,28800,57839,275611.0,9569842.0
2016-10-21,28800,30000,28700,28800,48560,275611.0,9569842.0
2016-10-24,28950,29050,28500,28800,28207,275611.0,9569842.0
2016-10-25,29000,29600,28750,29250,39885,279918.0,9569842.0
2016-10-26,29200,29900,28500,28700,58357,274654.0,9569842.0
2016-10-27,28800,29700,28800,29500,39695,282310.0,9569842.0
2016-10-28,30000,30200,28650,28650,62536,274176.0,9569842.0
2016-10-31,28850,29100,28200,28200,42520,269870.0,9569842.0
2016-11-01,27850,28400,25850,25950,195773,248337.0,9569842.0
2016-11-02,26000,26050,23450,23750,196957,227284.0,9569842.0
2016-11-03,23550,24300,23500,23800,72349,227762.0,9569842.0
2016-11-04,23750,23900,22250,22900,149153,219149.0,9569842.0
2016-11-07,22900,23950,22900,23800,73121,227762.0,9569842.0
2016-11-08,23800,24250,23750,24000,63996,229676.0,9569842.0
2016-11-09,24050,24150,21550,22100,144651,211494.0,9569842.0
2016-11-10,23000,23300,22600,23250,68408,222499.0,9569842.0
2016-11-11,23050,23300,22900,23050,34675,220585.0,9569842.0
2016-11-14,23400,23400,22950,23050,33283,220585.0,9569842.0
2016-11-15,23000,23200,22350,22350,45431,213886.0,9569842.0
2016-11-16,22500,23400,22500,23300,45459,222977.0,9569842.0
2016-11-17,23300,23900,23000,23400,30706,223934.0,9569842.0
2016-11-18,23600,24300,23200,24100,84174,230633.0,9569842.0
2016-11-21,23700,24150,23250,23550,44797,225370.0,9569842.0
2016-11-22,23350,24100,23350,23650,33577,226327.0,9569842.0
2016-11-23,23600,23900,22950,22950,32627,219628.0,9569842.0
2016-11-24,22950,23350,22550,22800,28851,218192.0,9569842.0
2016-11-25,22850,23650,22700,23650,35575,226327.0,9569842.0
2016-11-28,23550,24150,23300,23500,34037,224891.0,9569842.0
2016-11-29,23350,23700,23200,23300,24245,222977.0,9569842.0
2016-11-30,23300,23450,22650,22750,35546,217714.0,9569842.0
2016-12-01,23000,23200,22600,22800,27292,218192.0,9569842.0
2016-12-02,23300,23500,22850,22850,51814,218671.0,9569842.0
2016-12-05,22700,23150,21900,21900,52854,209580.0,9569842.0
2016-12-06,21900,22200,21250,21250,108474,203359.0,9569842.0
2016-12-07,20850,21000,18700,18700,323395,178956.0,9569842.0
2016-12-08,18900,19350,18650,18850,112919,180392.0,9569842.0
2016-12-09,18750,19450,18750,19200,83048,183741.0,9569842.0
2016-12-12,19300,20350,19300,20050,121572,191875.0,9569842.0
2016-12-13,19900,20300,19750,20250,55812,193789.0,9569842.0
2016-12-14,20500,20600,20100,20300,63643,194268.0,9569842.0
2016-12-15,20300,20600,20100,20550,67029,196660.0,9569842.0
2016-12-16,20650,20700,20350,20600,34411,197139.0,9569842.0
2016-12-19,20650,20700,20100,20600,32623,197139.0,9569842.0
2016-12-20,20500,20850,20150,20550,45078,196660.0,9569842.0
2016-12-21,20550,20800,20200,20400,31341,195225.0,9569842.0
2016-12-22,20250,20500,20150,20200,25877,193311.0,9569842.0
2016-12-23,20250,20900,20200,20800,41441,199053.0,9569842.0
2016-12-26,21000,21100,20300,20300,45072,194268.0,9569842.0
2016-12-27,20100,20700,20100,20650,39170,197617.0,9569842.0
2016-12-28,20550,20850,20450,20850,27303,199531.0,9569842.0
2016-12-29,20900,20900,20500,20500,28967,196182.0,9569842.0
2017-01-02,20350,20500,19950,20100,48270,192354.0,9569842.0
2017-01-03,20100,20750,20100,20750,59686,198574.0,9569842.0
2017-01-04,20800,25550,20500,23100,1021494,221063.0,9569842.0
2017-01-05,22900,22900,22400,22700,143677,217235.0,9569842.0
2017-01-06,22700,23200,22500,22600,111441,216278.0,9569842.0
2017-01-09,22750,23700,22450,23350,137095,223456.0,9569842.0
2017-01-10,23450,23650,22100,22400,177661,214364.0,9569842.0
2017-01-11,22600,22600,21800,22000,103288,210537.0,9569842.0
2017-01-12,22200,22550,21950,22450,93141,214843.0,9569842.0
2017-01-13,22450,22600,21900,22150,81117,211972.0,9569842.0
2017-01-16,22100,22400,21800,22000,36929,210537.0,9569842.0
2017-01-17,22000,22600,22000,22450,62395,214843.0,9569842.0
2017-01-18,22450,22450,21950,22100,43538,211494.0,9569842.0
2017-01-19,22350,22350,21600,21650,51744,207187.0,9569842.0
2017-01-20,21500,21700,20800,20850,77249,199531.0,9569842.0
2017-01-23,20850,21250,20550,20700,51873,198096.0,9569842.0
2017-01-24,20700,21250,20700,20750,40276,198574.0,9569842.0
2017-01-25,20750,21150,20600,20650,32612,197617.0,9569842.0
2017-01-26,20700,20950,20550,20750,34201,198574.0,9569842.0
2017-01-31,20800,20900,20200,20350,55323,194746.0,9569842.0
2017-02-01,20550,21200,20300,21200,69206,202881.0,9569842.0
2017-02-02,21200,21350,20800,20850,37569,199531.0,9569842.0
2017-02-03,20800,20900,20600,20700,30296,198096.0,9569842.0
2017-02-06,20700,21450,20650,21100,50128,201924.0,9569842.0
