대정화금(120240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-07,13550,16200,13200,14650,1557276,92360.0,6304427.0
2018-02-08,14750,15450,14500,15200,439409,95827.0,6304427.0
2018-02-09,14750,15650,14700,15500,338565,97719.0,6304427.0
2018-02-12,15700,19250,15600,17650,2436827,111273.0,6304427.0
2018-02-13,17450,17900,15650,15650,1052698,98664.0,6304427.0
2018-02-14,15550,15900,14950,15400,394930,97088.0,6304427.0
2018-02-19,15550,15750,15250,15600,221616,98349.0,6304427.0
2018-02-20,15700,16200,15500,16150,410506,101816.0,6304427.0
2018-02-21,16150,16350,15500,15700,209879,98980.0,6304427.0
2018-02-22,15650,15700,15000,15150,127123,95512.0,6304427.0
2018-02-23,15300,15550,15000,15150,150026,95512.0,6304427.0
2018-02-26,15300,15400,15000,15150,127984,95512.0,6304427.0
2018-02-27,15300,15300,14650,14750,94825,92990.0,6304427.0
2018-02-28,14800,14800,14150,14350,149124,90469.0,6304427.0
2018-03-02,14250,14700,14200,14700,62599,94179.0,6406707.0
2018-03-05,14700,14700,14250,14700,60559,94179.0,6406707.0
2018-03-06,14750,14850,14350,14600,61046,93538.0,6406707.0
2018-03-07,14650,15000,14200,14600,95311,93538.0,6406707.0
2018-03-08,14500,15350,14400,15100,96640,96741.0,6406707.0
2018-03-09,15000,15250,14800,15200,81238,97382.0,6406707.0
2018-03-12,15350,15450,15200,15200,57440,97382.0,6406707.0
2018-03-13,15200,15400,15000,15350,42169,98343.0,6406707.0
2018-03-14,15300,15350,14500,15050,91916,96421.0,6406707.0
2018-03-15,14900,15350,14600,15200,105015,97382.0,6406707.0
2018-03-16,15100,15900,15100,15750,143599,100906.0,6406707.0
2018-03-19,16000,16500,15500,16300,183117,104429.0,6406707.0
2018-03-20,16100,17600,15850,17100,563483,109555.0,6406707.0
2018-03-21,17200,17600,16800,17100,261048,109555.0,6406707.0
2018-03-22,17050,18400,17000,17200,394125,110195.0,6406707.0
2018-03-23,16500,17300,16250,16250,179121,104109.0,6406707.0
2018-03-26,16150,17350,15900,17100,158371,109555.0,6406707.0
2018-03-27,17300,17350,16450,16900,190039,108273.0,6406707.0
2018-03-28,16850,17150,16250,16450,87766,105390.0,6406707.0
2018-03-29,16550,16950,16450,16850,50889,107953.0,6406707.0
2018-03-30,16900,18100,16400,18100,258535,115961.0,6406707.0
2018-04-02,18100,18800,17950,18150,231734,116282.0,6406707.0
2018-04-03,17950,18800,17800,18350,167670,117563.0,6406707.0
2018-04-04,18250,18500,17550,18000,113418,115321.0,6406707.0
2018-04-05,18100,18500,17550,17900,106492,114680.0,6406707.0
2018-04-06,17900,18100,17150,17900,77333,114680.0,6406707.0
2018-04-09,18150,18200,17500,17650,85770,113078.0,6406707.0
2018-04-10,17800,18500,17450,18300,115465,117243.0,6406707.0
2018-04-11,18450,19650,18250,18700,296362,119805.0,6406707.0
2018-04-12,18800,19000,17650,17900,129222,114680.0,6406707.0
2018-04-13,17850,18200,17500,17850,83283,114360.0,6406707.0
2018-04-16,17850,18750,17800,18400,95990,117883.0,6406707.0
2018-04-17,18700,18700,17700,18050,90669,115641.0,6406707.0
2018-04-18,18100,18150,17000,17050,165643,109234.0,6406707.0
2018-04-19,17050,17100,16350,16650,113356,106672.0,6406707.0
2018-04-20,16650,17100,16600,16850,44321,107953.0,6406707.0
2018-04-23,16950,17000,16000,16300,83009,105263.0,6457847.0
2018-04-24,16300,16800,16200,16350,25264,105586.0,6457847.0
2018-04-25,16300,16650,15900,16150,46140,104294.0,6457847.0
2018-04-26,16150,16400,16000,16000,38532,103326.0,6457847.0
2018-04-27,16050,16300,15700,15700,36668,101388.0,6457847.0
2018-04-30,15800,15800,14850,15000,113039,96868.0,6457847.0
2018-05-02,15300,15550,15000,15350,48073,99128.0,6457847.0
2018-05-03,15400,15750,15100,15550,35544,100420.0,6457847.0
2018-05-04,15250,15500,14600,14850,63789,95899.0,6457847.0
2018-05-08,14950,15100,14150,14400,50956,92993.0,6457847.0
2018-05-09,14250,14950,14000,14950,59491,96545.0,6457847.0
2018-05-10,14950,15100,14600,15000,20088,96868.0,6457847.0
2018-05-11,15000,15300,14900,15150,32069,97836.0,6457847.0
2018-05-14,15150,15150,14350,14450,77621,93316.0,6457847.0
2018-05-15,14500,15050,14150,15000,97906,96868.0,6457847.0
2018-05-16,14950,15150,14450,14700,48635,94930.0,6457847.0
2018-05-17,14650,15000,14450,14600,29769,94285.0,6457847.0
2018-05-18,14700,15300,14700,14950,77905,97741.0,6537847.0
2018-05-21,15200,15250,14850,14950,51989,97741.0,6537847.0
2018-05-23,14950,15050,14700,14850,43447,97087.0,6537847.0
2018-05-24,14800,14950,14500,14700,40339,96106.0,6537847.0
2018-05-25,14650,14800,14350,14650,30376,95779.0,6537847.0
2018-05-28,14400,14850,14300,14700,60926,96106.0,6537847.0
2018-05-29,14800,14850,14550,14800,35362,96760.0,6537847.0
2018-05-30,14800,14800,14250,14550,76310,95126.0,6537847.0
2018-05-31,14450,14750,14350,14550,48620,95126.0,6537847.0
2018-06-01,14600,14750,14350,14750,38420,96433.0,6537847.0
2018-06-04,14700,14850,14500,14500,35336,94799.0,6537847.0
2018-06-05,14500,14650,14400,14450,17490,94472.0,6537847.0
2018-06-07,14450,14700,14450,14600,11811,95453.0,6537847.0
2018-06-08,14600,14700,14400,14500,38845,94799.0,6537847.0
2018-06-11,14400,14600,14400,14550,16342,95126.0,6537847.0
2018-06-12,14500,14550,14250,14450,45309,94472.0,6537847.0
2018-06-14,14450,14450,13950,14100,66272,92184.0,6537847.0
2018-06-15,14150,14300,13600,13650,101205,89242.0,6537847.0
2018-06-18,13650,13850,13000,13250,78466,86626.0,6537847.0
2018-06-19,13250,13450,12950,13000,35307,84992.0,6537847.0
2018-06-20,12750,13500,12750,13200,39478,86300.0,6537847.0
2018-06-21,13100,13550,13100,13350,25246,87280.0,6537847.0
2018-06-22,13150,13500,13150,13450,28302,87934.0,6537847.0
2018-06-25,13550,13550,13200,13300,16294,86953.0,6537847.0
2018-06-26,13150,13750,13150,13750,19745,89895.0,6537847.0
2018-06-27,13800,13800,13250,13350,34643,87280.0,6537847.0
2018-06-28,13300,13350,13000,13200,20850,86300.0,6537847.0
2018-06-29,13200,13250,12700,13200,33122,86300.0,6537847.0
2018-07-02,13100,13100,12650,12900,31623,84338.0,6537847.0
2018-07-03,12950,13200,12650,12800,17135,83684.0,6537847.0
2018-07-04,12850,13050,12650,12950,11056,84665.0,6537847.0
2018-07-05,12750,12950,12600,12750,12076,83358.0,6537847.0
2018-07-06,12700,13400,12700,13250,13930,86626.0,6537847.0
2018-07-09,13150,13400,13050,13400,16565,87607.0,6537847.0
2018-07-10,13400,13950,13350,13950,25247,91203.0,6537847.0
2018-07-11,13900,13900,13600,13900,13905,90876.0,6537847.0
2018-07-12,13700,13950,13500,13950,21365,91203.0,6537847.0
2018-07-13,13950,14100,13750,13950,12335,91203.0,6537847.0
2018-07-16,13950,14100,13400,13500,19943,88261.0,6537847.0
2018-07-17,13500,13750,13500,13500,10075,88261.0,6537847.0
2018-07-18,13700,14150,13100,13200,31311,86300.0,6537847.0
2018-07-19,13250,13350,13050,13250,16130,86626.0,6537847.0
2018-07-20,13300,13300,13100,13250,10285,86626.0,6537847.0
2018-07-23,13200,13250,12650,12850,26257,84011.0,6537847.0
2018-07-24,12850,13000,12700,12850,18471,84011.0,6537847.0
2018-07-25,12850,12950,12350,12550,41157,82050.0,6537847.0
2018-07-26,12650,12950,12500,12950,17870,84665.0,6537847.0
2018-07-27,13050,13150,12900,13100,13062,85646.0,6537847.0
2018-07-30,13200,13200,13000,13100,6511,85646.0,6537847.0
2018-07-31,13150,13250,12950,13150,6942,85973.0,6537847.0
2018-08-01,13150,13400,13100,13400,13696,87607.0,6537847.0
2018-08-02,13400,13400,13100,13250,3758,86626.0,6537847.0
2018-08-03,13300,13300,13050,13150,3672,85973.0,6537847.0
2018-08-06,13150,13250,13000,13050,16749,85319.0,6537847.0
2018-08-07,13050,13150,12950,13100,8432,85646.0,6537847.0
2018-08-08,13200,13300,13050,13300,21600,86953.0,6537847.0
2018-08-09,13300,13300,13050,13200,8764,86300.0,6537847.0
2018-08-10,13200,13550,13100,13400,16771,95145.0,7100391.0
2018-08-13,13550,13550,12950,12950,15813,91950.0,7100391.0
2018-08-14,12950,13200,12900,13200,10233,93725.0,7100391.0
2018-08-16,13250,13600,13100,13500,28222,95855.0,7100391.0
2018-08-17,13700,13800,13500,13800,15489,97985.0,7100391.0
2018-08-20,13900,14100,13500,13650,13631,96920.0,7100391.0
2018-08-21,13650,14000,13600,14000,23036,99405.0,7100391.0
2018-08-22,13900,14100,13800,13850,21341,98340.0,7100391.0
2018-08-23,14000,14050,13750,13950,20762,99050.0,7100391.0
2018-08-24,14050,14150,13850,14050,34126,99760.0,7100391.0
2018-08-27,14050,14150,13700,14100,40148,100116.0,7100391.0
2018-08-28,14200,14200,13950,14050,12570,99760.0,7100391.0
2018-08-29,14100,14100,13850,13900,14224,98695.0,7100391.0
2018-08-30,14150,14150,13800,14100,21946,100116.0,7100391.0
2018-08-31,14150,14150,13950,14150,16892,100471.0,7100391.0
2018-09-03,14100,14400,13900,13950,18289,99050.0,7100391.0
2018-09-04,13950,14200,13850,14000,12498,99405.0,7100391.0
2018-09-05,13950,14250,13850,14150,23868,100471.0,7100391.0
2018-09-06,14150,14200,13950,14150,11511,100471.0,7100391.0
2018-09-07,14150,14200,13700,14100,35524,100116.0,7100391.0
2018-09-10,14050,14050,13850,14000,15735,99405.0,7100391.0
2018-09-11,13900,14100,13700,14000,22680,99405.0,7100391.0
2018-09-12,13900,14900,13850,14750,167884,104731.0,7100391.0
2018-09-13,14800,15350,14650,14850,66930,105441.0,7100391.0
2018-09-14,14850,14850,14600,14650,36541,104021.0,7100391.0
2018-09-17,14750,15100,14300,14300,53550,101536.0,7100391.0
2018-09-18,14300,14500,14250,14300,26671,101536.0,7100391.0
2018-09-19,14350,14650,14250,14350,23510,101891.0,7100391.0
2018-09-20,14250,14400,14050,14200,29413,100826.0,7100391.0
2018-09-21,14200,14350,14050,14100,12117,100116.0,7100391.0
2018-09-27,14150,14500,14000,14450,22157,102601.0,7100391.0
2018-09-28,14450,15000,14450,14650,57096,104021.0,7100391.0
2018-10-01,14650,14750,13900,14300,47358,101536.0,7100391.0
2018-10-02,14300,14300,13600,13800,43926,97985.0,7100391.0
2018-10-04,13900,14000,13400,13500,34366,95855.0,7100391.0
2018-10-05,13400,13650,13250,13250,23044,94080.0,7100391.0
2018-10-08,13300,13500,13000,13250,31763,94080.0,7100391.0
2018-10-10,13250,13350,12750,13000,36074,92305.0,7100391.0
2018-10-11,12500,13050,12500,12950,55817,91950.0,7100391.0
2018-10-12,12600,13050,12600,13050,36496,92660.0,7100391.0
2018-10-15,13200,13350,12900,13250,26327,94080.0,7100391.0
2018-10-16,13300,14000,13150,13900,45649,98695.0,7100391.0
2018-10-17,13900,14250,13900,14100,30961,100116.0,7100391.0
2018-10-18,14250,14250,13850,14150,25953,100471.0,7100391.0
2018-10-19,14050,14350,13850,14250,19080,101181.0,7100391.0
2018-10-22,14150,15050,14150,15000,77516,106506.0,7100391.0
2018-10-23,15200,15300,14550,14800,119356,105086.0,7100391.0
2018-10-24,14850,15350,14750,14900,98254,105796.0,7100391.0
2018-10-25,14450,15000,14350,14600,88584,103666.0,7100391.0
2018-10-26,14650,14900,13850,14600,89811,103666.0,7100391.0
2018-10-29,14600,14950,14200,14250,109081,101181.0,7100391.0
2018-10-30,14000,15100,13600,15000,167480,106506.0,7100391.0
2018-10-31,15250,15950,15050,15650,305648,111121.0,7100391.0
2018-11-01,15750,16050,15000,15050,179727,106861.0,7100391.0
2018-11-02,15100,15900,15000,15850,198946,112541.0,7100391.0
2018-11-05,15850,17000,15350,15450,710562,109701.0,7100391.0
2018-11-06,15750,15750,15250,15550,102531,110411.0,7100391.0
2018-11-07,15600,15900,14700,15150,109458,107571.0,7100391.0
2018-11-08,15350,16050,15250,16050,140492,113961.0,7100391.0
2018-11-09,16150,16150,15250,15350,113878,108991.0,7100391.0
2018-11-12,15250,15350,14550,14700,115418,104376.0,7100391.0
2018-11-13,14500,15000,14500,15000,71737,106506.0,7100391.0
2018-11-14,14950,15100,14550,14800,47723,105086.0,7100391.0
2018-11-15,14400,14600,13950,14250,115593,101181.0,7100391.0
2018-11-16,14400,14400,14000,14050,39431,99760.0,7100391.0
2018-11-19,14150,14200,13900,14100,35885,100116.0,7100391.0
2018-11-20,13900,14000,13750,13750,34159,97630.0,7100391.0
2018-11-21,13750,13950,13550,13750,28608,97630.0,7100391.0
2018-11-22,13900,13900,13200,13300,64721,94435.0,7100391.0
2018-11-23,13300,13450,12950,13000,68182,92305.0,7100391.0
2018-11-26,12900,13300,12900,13150,27490,93370.0,7100391.0
2018-11-27,13250,13300,12950,13200,35982,93725.0,7100391.0
2018-11-28,13150,13300,13050,13300,18775,94435.0,7100391.0
2018-11-29,13550,13700,13200,13300,41472,94435.0,7100391.0
2018-11-30,13200,13350,12950,13000,32421,92305.0,7100391.0
2018-12-03,13150,13250,13100,13250,26752,94080.0,7100391.0
2018-12-04,13300,13450,13100,13350,32208,94790.0,7100391.0
2018-12-05,13200,13400,13050,13300,26986,94435.0,7100391.0
2018-12-06,13300,13300,13000,13100,32864,93015.0,7100391.0
2018-12-07,13150,13300,13000,13200,25521,93725.0,7100391.0
2018-12-10,13100,13100,12700,12800,42484,90885.0,7100391.0
2018-12-11,12800,13050,12500,12550,61426,89110.0,7100391.0
2018-12-12,12700,13100,12550,13100,21078,93015.0,7100391.0
2018-12-13,13000,13250,13000,13250,11652,94080.0,7100391.0
2018-12-14,13250,13250,12800,12850,15083,91240.0,7100391.0
2018-12-17,12800,12850,12300,12500,101613,88755.0,7100391.0
2018-12-18,12400,12800,12350,12700,17908,90175.0,7100391.0
2018-12-19,12750,12800,12550,12600,17176,89465.0,7100391.0
2018-12-20,12500,12750,12500,12600,16734,89465.0,7100391.0
2018-12-21,12600,12800,12550,12750,12433,90530.0,7100391.0
2018-12-24,12800,13200,12700,13100,24781,93015.0,7100391.0
2018-12-26,12850,13050,12800,12950,29858,91950.0,7100391.0
2018-12-27,13100,13150,12800,12850,12864,91240.0,7100391.0
2018-12-28,12950,13100,12700,12850,35523,91240.0,7100391.0
2019-01-02,12950,13050,12750,12850,9970,91240.0,7100391.0
2019-01-03,12850,12900,12350,12350,45659,87690.0,7100391.0
2019-01-04,12350,12800,12300,12700,19986,90175.0,7100391.0
2019-01-07,12900,12900,12550,12550,21211,89110.0,7100391.0
2019-01-08,12550,12600,12300,12400,29677,88045.0,7100391.0
2019-01-09,12500,12800,12500,12800,22981,90885.0,7100391.0
2019-01-10,12750,12950,12750,12850,13389,91240.0,7100391.0
2019-01-11,12800,12850,12600,12600,21984,89465.0,7100391.0
2019-01-14,12650,12900,12550,12700,32973,90175.0,7100391.0
2019-01-15,12700,12850,12650,12650,18243,89820.0,7100391.0
2019-01-16,12700,12800,12550,12700,31153,90175.0,7100391.0
2019-01-17,12800,12900,12650,12650,16193,89820.0,7100391.0
2019-01-18,12750,13150,12700,13000,29233,92305.0,7100391.0
2019-01-21,13100,13100,12800,13000,21219,92305.0,7100391.0
2019-01-22,13050,13050,12850,13000,11657,92305.0,7100391.0
2019-01-23,12900,13200,12800,12950,35596,91950.0,7100391.0
2019-01-24,13000,13000,12800,13000,43083,92305.0,7100391.0
2019-01-25,12950,13050,12850,12850,18034,91240.0,7100391.0
2019-01-28,12900,13000,12850,12900,22790,91595.0,7100391.0
2019-01-29,12900,13000,12700,12800,17287,90885.0,7100391.0
2019-01-30,12850,12900,12750,12850,16322,91240.0,7100391.0
2019-01-31,12900,13150,12800,13100,44162,93015.0,7100391.0
2019-02-01,13100,13150,12900,13050,21519,92660.0,7100391.0
2019-02-07,13050,13050,12900,13000,10090,92305.0,7100391.0
2019-02-08,12900,13100,12900,13050,15448,92660.0,7100391.0
2019-02-11,13050,13400,13050,13250,50539,94080.0,7100391.0
2019-02-12,13200,13400,13100,13250,20767,94080.0,7100391.0
2019-02-13,13300,13400,13100,13350,35275,94790.0,7100391.0
2019-02-14,13400,13400,13200,13300,25533,94435.0,7100391.0
2019-02-15,13250,13450,13200,13400,34810,95145.0,7100391.0
2019-02-18,13450,13650,13300,13600,46682,96565.0,7100391.0
2019-02-19,13600,13650,13350,13450,20020,95500.0,7100391.0
2019-02-20,13500,13500,13250,13400,25264,95145.0,7100391.0
2019-02-21,13350,13450,13250,13350,14116,94790.0,7100391.0
2019-02-22,13300,13400,13200,13350,15321,94790.0,7100391.0
2019-02-25,13350,13400,13200,13350,16125,94790.0,7100391.0
2019-02-26,13400,13400,13150,13250,31019,94080.0,7100391.0
2019-02-27,13300,13350,13150,13300,36569,94435.0,7100391.0
2019-02-28,13350,13550,13100,13100,87622,93015.0,7100391.0
2019-03-04,13000,13450,13000,13250,95166,94080.0,7100391.0
2019-03-05,13300,13650,13300,13450,64238,95500.0,7100391.0
2019-03-06,13500,13500,13200,13400,41350,95145.0,7100391.0
2019-03-07,13350,13400,13000,13100,85689,93015.0,7100391.0
2019-03-08,13050,13050,12700,12700,98390,90175.0,7100391.0
2019-03-11,12750,12900,12500,12700,72788,90175.0,7100391.0
2019-03-12,12750,12950,12750,12950,30496,91950.0,7100391.0
2019-03-13,13000,13100,12800,13050,56014,92660.0,7100391.0
2019-03-14,13000,13150,12950,13150,31482,93370.0,7100391.0
2019-03-15,13150,13250,12950,13050,48381,92660.0,7100391.0
2019-03-18,13150,13400,13050,13300,69994,94435.0,7100391.0
2019-03-19,13250,13450,13200,13300,39546,94435.0,7100391.0
2019-03-20,13300,13400,13050,13200,36288,93725.0,7100391.0
2019-03-21,13200,13250,13000,13200,44361,93725.0,7100391.0
2019-03-22,13200,13750,13150,13700,115175,97275.0,7100391.0
2019-03-25,13500,13600,13200,13350,50751,94790.0,7100391.0
2019-03-26,13350,13800,13350,13650,63414,96920.0,7100391.0
2019-03-27,13750,13800,13450,13700,37788,97275.0,7100391.0
2019-03-28,13700,13700,13300,13300,42082,94435.0,7100391.0
2019-03-29,13300,13400,13100,13350,45167,94790.0,7100391.0
2019-04-01,13450,13900,13350,13900,56233,98695.0,7100391.0
2019-04-02,13950,14000,13550,13650,26821,96920.0,7100391.0
2019-04-03,13700,13800,13600,13800,23430,97985.0,7100391.0
2019-04-04,13800,13900,13700,13800,26900,97985.0,7100391.0
2019-04-05,13750,14050,13700,13850,52320,98340.0,7100391.0
2019-04-08,13850,13900,13650,13700,35200,97275.0,7100391.0
2019-04-09,13700,13800,13500,13700,41552,97275.0,7100391.0
2019-04-10,13700,14200,13600,14200,56709,100826.0,7100391.0
2019-04-11,14250,14350,13900,14000,34469,99405.0,7100391.0
2019-04-12,13950,14100,13850,14000,25008,99405.0,7100391.0
2019-04-15,14100,14100,13750,13800,34632,97985.0,7100391.0
2019-04-16,13850,13950,13700,13900,30739,98695.0,7100391.0
2019-04-17,14000,14300,13900,14150,59644,100471.0,7100391.0
2019-04-18,14100,14250,13700,13850,55456,98340.0,7100391.0
2019-04-19,13800,13950,13650,13850,31100,98340.0,7100391.0
2019-04-22,13850,13850,13550,13700,70851,97275.0,7100391.0
2019-04-23,13700,13750,13500,13700,35160,97275.0,7100391.0
2019-04-24,13850,13850,13450,13700,49710,97275.0,7100391.0
2019-04-25,13700,13700,13400,13550,39920,96210.0,7100391.0
2019-04-26,13450,13550,13150,13200,60845,93725.0,7100391.0
2019-04-29,13200,13400,13050,13350,29702,94790.0,7100391.0
2019-04-30,13350,13350,13150,13350,12940,94790.0,7100391.0
2019-05-02,13350,13400,13150,13400,19955,95145.0,7100391.0
2019-05-03,13400,13450,13300,13450,13331,95500.0,7100391.0
2019-05-07,13200,13400,13200,13250,24953,94080.0,7100391.0
2019-05-08,13200,13400,13150,13250,16881,94080.0,7100391.0
2019-05-09,13250,13250,12800,12900,67096,91595.0,7100391.0
2019-05-10,12900,13100,12850,13050,49794,92660.0,7100391.0
2019-05-13,13000,13100,12850,12850,23015,91240.0,7100391.0
2019-05-14,12700,12950,12700,12900,12945,91595.0,7100391.0
2019-05-15,13000,13350,12850,13200,40601,93725.0,7100391.0
2019-05-16,13250,13300,13100,13150,31837,93370.0,7100391.0
2019-05-17,13200,13350,13000,13100,25666,93015.0,7100391.0
2019-05-20,13100,13300,12950,13200,34334,93725.0,7100391.0
2019-05-21,13150,13250,13100,13200,11722,93725.0,7100391.0
2019-05-22,13250,13250,12950,13200,23786,93725.0,7100391.0
2019-05-23,13200,13350,13050,13200,25828,93725.0,7100391.0
2019-05-24,13150,13300,13100,13250,27639,94080.0,7100391.0
2019-05-27,13350,13800,13350,13700,128125,97275.0,7100391.0
2019-05-28,13700,13750,13500,13600,24363,96565.0,7100391.0
2019-05-29,13600,13650,13300,13350,31283,94790.0,7100391.0
2019-05-30,13250,13600,13050,13550,45172,96210.0,7100391.0
2019-05-31,13500,13600,13400,13400,29284,95145.0,7100391.0
2019-06-03,13600,14350,13600,13900,350345,98695.0,7100391.0
2019-06-04,13900,14150,13700,13800,110679,97985.0,7100391.0
2019-06-05,14200,14700,13750,13750,336996,97630.0,7100391.0
2019-06-07,13800,14700,13800,14650,318184,104021.0,7100391.0
2019-06-10,14700,14750,14350,14450,135907,102601.0,7100391.0
2019-06-11,14500,14600,14250,14500,73958,102956.0,7100391.0
2019-06-12,14500,14700,14350,14500,69578,102956.0,7100391.0
2019-06-13,14550,14550,14250,14350,56857,101891.0,7100391.0
2019-06-14,14300,14650,14200,14350,72047,101891.0,7100391.0
2019-06-17,14350,14400,14100,14100,42353,100116.0,7100391.0
2019-06-18,14100,14200,13850,13900,67617,98695.0,7100391.0
2019-06-19,13950,14150,13900,14000,47864,99405.0,7100391.0
2019-06-20,14000,14100,13900,14100,33489,100116.0,7100391.0
2019-06-21,14150,14150,13900,14000,35033,99405.0,7100391.0
2019-06-24,13900,13950,13800,13850,34843,98340.0,7100391.0
2019-06-25,13900,13900,13600,13650,50807,96920.0,7100391.0
2019-06-26,13650,13850,13550,13750,16101,97630.0,7100391.0
2019-06-27,13650,13800,13550,13650,35152,96920.0,7100391.0
2019-06-28,13650,13650,13200,13350,71870,94790.0,7100391.0
2019-07-01,13400,13550,13300,13400,25020,95145.0,7100391.0
2019-07-02,13400,13550,13300,13500,16178,95855.0,7100391.0
2019-07-03,13450,13750,13450,13650,38717,96920.0,7100391.0
2019-07-04,14000,14500,13650,14250,305400,101181.0,7100391.0
2019-07-05,14250,14600,14000,14500,127591,102956.0,7100391.0
2019-07-08,14700,14700,13850,14200,163071,100826.0,7100391.0
2019-07-09,14150,14300,13800,13850,100712,98340.0,7100391.0
2019-07-10,13900,14350,13900,14300,88364,101536.0,7100391.0
2019-07-11,14300,15700,14100,14700,608109,104376.0,7100391.0
2019-07-12,14850,15200,14600,14650,152645,104021.0,7100391.0
2019-07-15,14700,15550,14700,15500,384840,110056.0,7100391.0
2019-07-16,15400,15850,14950,15400,242101,109346.0,7100391.0
2019-07-17,15400,16150,15050,15750,384567,111831.0,7100391.0
2019-07-18,16150,16700,15100,15250,333808,108281.0,7100391.0
2019-07-19,15450,15500,14950,15150,157516,107571.0,7100391.0
2019-07-22,15150,15400,14950,15300,109476,108636.0,7100391.0
2019-07-23,15250,15600,14250,14450,310743,102601.0,7100391.0
2019-07-24,14450,14450,13850,14000,199010,99405.0,7100391.0
2019-07-25,14000,14000,13650,13850,77689,98340.0,7100391.0
2019-07-26,13750,13800,13300,13500,134299,95855.0,7100391.0
2019-07-29,13500,13500,13000,13000,135861,92305.0,7100391.0
2019-07-30,13000,13350,13000,13250,68460,94080.0,7100391.0
2019-07-31,13750,13800,13200,13450,176114,95500.0,7100391.0
2019-08-01,13350,13650,13200,13350,85426,94790.0,7100391.0
2019-08-02,13350,14050,13150,13850,220293,98340.0,7100391.0
2019-08-05,13850,14100,13050,13150,173915,93370.0,7100391.0
2019-08-06,12850,13500,12750,12950,138374,91950.0,7100391.0
2019-08-07,13000,13450,12950,13150,97480,93370.0,7100391.0
2019-08-08,13400,14000,13150,13900,208330,98695.0,7100391.0
2019-08-09,14000,14150,13600,13950,109521,99050.0,7100391.0
2019-08-12,14100,14150,13700,13750,95793,97630.0,7100391.0
2019-08-13,13850,14900,13800,14550,352056,103311.0,7100391.0
2019-08-14,14650,15050,14400,14400,251460,102246.0,7100391.0
2019-08-16,13950,14150,13750,13800,174047,97985.0,7100391.0
2019-08-19,13900,14000,13650,13900,64128,98695.0,7100391.0
2019-08-20,13900,14000,13700,13900,52818,98695.0,7100391.0
2019-08-21,14000,14350,13900,14300,93023,101536.0,7100391.0
2019-08-22,14500,14750,14150,14450,177502,102601.0,7100391.0
2019-08-23,14250,14500,14150,14150,70633,100471.0,7100391.0
2019-08-26,13550,13850,13350,13350,102484,94790.0,7100391.0
2019-08-27,13600,13750,13200,13300,57960,94435.0,7100391.0
2019-08-28,13400,13800,13250,13750,73378,97630.0,7100391.0
2019-08-29,13850,13900,13450,13600,38666,96565.0,7100391.0
2019-08-30,13650,14100,13650,13850,57331,98340.0,7100391.0
2019-09-02,13800,14300,13800,14050,55711,99760.0,7100391.0
2019-09-03,14050,14250,13850,14050,54053,99760.0,7100391.0
2019-09-04,13950,14100,13850,13900,98945,98695.0,7100391.0
2019-09-05,14100,14250,13950,14100,91046,100116.0,7100391.0
2019-09-06,14200,14200,13650,13650,50807,96920.0,7100391.0
2019-09-09,13700,14150,13700,13800,83762,97985.0,7100391.0
2019-09-10,13800,13800,13550,13650,42824,96920.0,7100391.0
2019-09-11,13700,13850,13550,13700,47043,97275.0,7100391.0
2019-09-16,13900,13900,13600,13750,26840,97630.0,7100391.0
2019-09-17,14300,14550,13950,14350,235365,101891.0,7100391.0
2019-09-18,14800,14850,14150,14150,232088,100471.0,7100391.0
2019-09-19,14250,14350,13850,14000,89074,99405.0,7100391.0
2019-09-20,13950,14400,13900,14350,118141,101891.0,7100391.0
2019-09-23,14000,14300,13900,14000,63791,99405.0,7100391.0
2019-09-24,14300,14450,13950,14100,102530,100116.0,7100391.0
2019-09-25,14300,14300,13700,13800,88683,97985.0,7100391.0
2019-09-26,13900,14600,13700,14050,271064,99760.0,7100391.0
2019-09-27,14050,14500,14000,14400,144298,102246.0,7100391.0
2019-09-30,14250,14300,14000,14050,74331,99760.0,7100391.0
2019-10-01,14150,14250,14000,14100,79503,100116.0,7100391.0
2019-10-02,14000,14050,13800,13800,61235,97985.0,7100391.0
2019-10-04,13750,13900,13500,13500,67592,95855.0,7100391.0
2019-10-07,13550,13800,13500,13750,37469,97630.0,7100391.0
