예스티(122640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-10,9381,9782,8740,9021,89719,97365.0,4327321.0
2016-11-11,9041,9221,8680,9001,44720,97148.0,4327321.0
2016-11-14,9161,9161,8680,8760,30344,94552.0,4327321.0
2016-11-15,8760,8800,8359,8440,62280,91090.0,4327321.0
2016-11-16,8620,9502,8359,9342,150342,100827.0,4327321.0
2016-11-17,9341,9762,9181,9743,38553,105154.0,4327321.0
2016-11-18,9502,9943,9201,9221,29079,99528.0,4327321.0
2016-11-21,9101,9301,8940,9201,17961,99312.0,4327321.0
2016-11-22,9421,9421,8960,9141,10571,98663.0,4327321.0
2016-11-23,9141,9161,8640,8640,11565,93254.0,4327321.0
2016-11-24,8479,8820,8339,8540,29160,92172.0,4327321.0
2016-11-25,8439,8920,8439,8841,9441,95417.0,4327321.0
2016-11-28,8960,9161,8499,9021,11012,97365.0,4327321.0
2016-11-29,9020,9020,8519,9001,30313,97148.0,4327321.0
2016-11-30,9000,9041,8720,8901,14646,96067.0,4327321.0
2016-12-01,8900,8900,8660,8700,14319,93903.0,4327321.0
2016-12-02,8620,8860,8539,8640,22227,93254.0,4327321.0
2016-12-05,8640,8760,7938,7938,30525,85681.0,4327321.0
2016-12-06,8339,8740,8118,8600,81370,92821.0,4327321.0
2016-12-07,8539,9401,8479,9362,45033,101043.0,4327321.0
2016-12-08,9401,9762,9141,9763,41844,105370.0,4327321.0
2016-12-09,9762,9963,9321,9743,49589,105154.0,4327321.0
2016-12-12,10063,10524,9943,10424,108095,112510.0,4327321.0
2016-12-13,10344,10985,10283,10825,74017,116838.0,4327321.0
2016-12-14,10865,10865,10484,10805,28781,116621.0,4327321.0
2016-12-15,10664,11486,10664,11386,123320,122896.0,4327321.0
2016-12-16,11506,11506,11025,11427,50462,123329.0,4327321.0
2016-12-19,11226,11546,10945,11106,51588,119867.0,4327321.0
2016-12-20,11105,11246,10744,10805,18149,116621.0,4327321.0
2016-12-21,10945,11647,10644,11286,66340,121814.0,4327321.0
2016-12-22,11286,11606,10744,11066,60059,119434.0,4327321.0
2016-12-23,11065,11486,10985,11306,36236,122030.0,4327321.0
2016-12-26,11226,11346,10865,11306,19139,122030.0,4327321.0
2016-12-27,11306,11727,11145,11407,54680,123112.0,4327321.0
2016-12-28,11346,11807,11246,11787,58044,127223.0,4327321.0
2016-12-29,11787,12168,11566,12148,65016,131118.0,4327321.0
2017-01-02,12148,12308,11887,12028,52162,129820.0,4327321.0
2017-01-03,12027,12148,11787,12028,56705,129820.0,4327321.0
2017-01-04,12027,12027,11727,11828,42203,127656.0,4327321.0
2017-01-05,11807,11807,11346,11587,73277,125060.0,4327321.0
2017-01-06,11586,11747,11326,11427,43139,123329.0,4327321.0
2017-01-09,11426,12168,11426,12028,119115,129820.0,4327321.0
2017-01-10,11867,12027,11586,11848,49084,127872.0,4327321.0
2017-01-11,11907,12749,11727,12669,189175,136743.0,4327321.0
2017-01-12,12689,12930,12509,12770,81843,137825.0,4327321.0
2017-01-13,12509,12889,12489,12770,33137,137825.0,4327321.0
2017-01-16,13010,13010,12068,12248,45144,132200.0,4327321.0
2017-01-17,12088,12348,11727,12048,53452,130036.0,4327321.0
2017-01-18,12148,12489,11747,12469,33992,134580.0,4327321.0
2017-01-19,12569,12589,11907,11968,56176,129171.0,4327321.0
2017-01-20,12027,12027,11627,11627,45152,125492.0,4327321.0
2017-01-23,11667,12168,11546,11807,12981,127440.0,4327321.0
2017-01-24,11947,11947,11186,11527,33892,124410.0,4327321.0
2017-01-25,11787,11787,11246,11447,7346,123545.0,4327321.0
2017-01-26,11446,11767,11266,11727,14126,126574.0,4327321.0
2017-01-31,11707,11707,11226,11366,20841,122680.0,4327321.0
2017-02-01,11246,11707,11105,11567,32497,124843.0,4327321.0
2017-02-02,11426,11627,11145,11146,19963,120300.0,4327321.0
2017-02-03,10985,11406,10805,11186,35186,120732.0,4327321.0
2017-02-06,11125,11466,10684,10685,20451,115323.0,4327321.0
2017-02-07,10544,10985,10344,10945,44146,118136.0,4327321.0
2017-02-08,10965,11065,10744,10905,5914,117703.0,4327321.0
2017-02-09,10825,10945,10724,10905,9166,117703.0,4327321.0
2017-02-10,11186,11186,10424,10524,26958,113592.0,4327321.0
2017-02-13,10524,10985,10203,10344,22447,111645.0,4327321.0
2017-02-14,10384,10464,9862,9863,22661,106452.0,4327321.0
2017-02-15,9903,10163,9221,9903,24558,106885.0,4327321.0
2017-02-16,9983,10684,9642,10605,43825,114458.0,4327321.0
2017-02-17,10564,11025,10283,10905,30591,117703.0,4327321.0
2017-02-20,11025,11286,10704,10805,18247,116621.0,4327321.0
2017-02-21,10845,11266,10664,10825,22380,116838.0,4327321.0
2017-02-22,10825,10825,10344,10424,16701,112510.0,4327321.0
2017-02-23,10263,10885,10143,10605,32863,114458.0,4327321.0
2017-02-24,10604,10624,10203,10524,17725,113592.0,4327321.0
2017-02-27,10785,10825,9943,9943,25982,107318.0,4327321.0
2017-02-28,9983,10103,9702,9943,26118,107318.0,4327321.0
2017-03-02,10183,10364,9862,10324,15509,111429.0,4327321.0
2017-03-03,10324,10384,10103,10344,7439,111645.0,4327321.0
2017-03-06,10344,10604,10344,10545,13492,113809.0,4327321.0
2017-03-07,10484,10765,10384,10424,8980,112510.0,4327321.0
2017-03-08,10544,10544,10384,10424,2597,112510.0,4327321.0
2017-03-09,10303,10624,10263,10404,9663,112294.0,4327321.0
2017-03-10,10404,10544,10243,10464,8524,112943.0,4327321.0
2017-03-13,10744,10744,10364,10545,10564,113809.0,4327321.0
2017-03-14,10744,10744,10143,10324,16338,111429.0,4327321.0
2017-03-15,10324,10324,9862,10083,28273,108832.0,4327321.0
2017-03-16,10083,10263,9622,9803,31095,105803.0,4327321.0
2017-03-17,9943,9943,9542,9743,13777,105154.0,4327321.0
2017-03-20,9742,9903,9161,9161,46765,98879.0,4327321.0
2017-03-21,9020,9341,8860,8861,66786,95634.0,4327321.0
2017-03-22,8700,9281,8700,9021,31802,97365.0,4327321.0
2017-03-23,9181,9441,9081,9302,26499,100394.0,4327321.0
2017-03-24,9462,10083,9401,10043,56258,108399.0,4327321.0
2017-03-27,10063,10765,10063,10685,113047,115323.0,4327321.0
2017-03-28,10684,10765,10344,10524,14303,113592.0,4327321.0
2017-03-29,10464,10624,10344,10464,33028,112943.0,4327321.0
2017-03-30,10464,10564,10263,10565,25516,114025.0,4327321.0
2017-03-31,10564,10564,10303,10424,8134,112510.0,4327321.0
2017-04-03,10684,10765,10324,10705,37774,115539.0,4327321.0
2017-04-04,10785,10805,10424,10645,10575,114890.0,4327321.0
2017-04-05,10424,11005,10424,11006,25745,118785.0,4327321.0
2017-04-06,11186,11186,10544,10925,24803,117919.0,4327321.0
2017-04-07,10785,11266,10785,11226,28638,121165.0,4327321.0
2017-04-10,11266,11266,10724,11066,32826,119434.0,4327321.0
2017-04-11,11065,11306,10785,11066,16870,119434.0,4327321.0
2017-04-12,11186,11186,10744,10785,38150,116405.0,4327321.0
2017-04-13,10905,11667,10624,11266,51746,121598.0,4327321.0
2017-04-14,11266,11446,11085,11326,40891,122247.0,4327321.0
2017-04-17,11406,11406,11065,11306,12888,122030.0,4327321.0
2017-04-18,11426,11747,11306,11627,45934,125492.0,4327321.0
2017-04-19,11627,11827,11386,11447,29675,123545.0,4327321.0
2017-04-20,11446,11647,11326,11507,36177,124194.0,4327321.0
2017-04-21,11406,11707,11286,11567,21296,124843.0,4327321.0
2017-04-24,11386,11546,10965,11006,33597,118785.0,4327321.0
2017-04-25,11125,11145,10905,10986,18329,118569.0,4327321.0
2017-04-26,11186,11206,10825,10986,29484,118569.0,4327321.0
2017-04-27,11125,11406,10865,11366,29172,122680.0,4327321.0
2017-04-28,11386,11586,11065,11286,24374,121814.0,4327321.0
2017-05-02,11065,11105,10785,10865,25295,117270.0,4327321.0
2017-05-04,11005,11065,10624,10845,42468,117054.0,4327321.0
2017-05-08,10744,10845,10664,10745,23880,115972.0,4327321.0
2017-05-10,10985,11566,10744,11567,156407,124843.0,4327321.0
2017-05-11,11627,12068,11486,11928,116864,128738.0,4327321.0
2017-05-12,12027,12328,11807,12048,110133,130036.0,4327321.0
2017-05-15,12188,12569,11787,12569,126110,135662.0,4327321.0
2017-05-16,12609,12629,11967,12188,66155,131551.0,4327321.0
2017-05-17,12188,12188,11847,12168,52127,131334.0,4327321.0
2017-05-18,12007,12128,11847,11948,38914,128954.0,4327321.0
2017-05-19,12007,12328,11947,12028,40034,129820.0,4327321.0
2017-05-22,11987,12148,11887,12008,24866,129603.0,4327321.0
2017-05-23,12027,12669,12027,12509,74366,135012.0,4327321.0
2017-05-24,12388,12569,12268,12429,69619,134147.0,4327321.0
2017-05-25,12408,13170,12268,12990,101206,140205.0,4327321.0
2017-05-26,12910,13310,12789,13271,56783,143234.0,4327321.0
2017-05-29,13270,13571,13090,13391,42094,144533.0,4327321.0
2017-05-30,13150,13751,13150,13491,56724,145614.0,4327321.0
2017-05-31,13491,13631,13331,13331,24816,143883.0,4327321.0
2017-06-01,13351,13551,13230,13231,19345,142802.0,4327321.0
2017-06-02,13170,14152,13170,13952,56480,150591.0,4327321.0
2017-06-05,13772,14012,13772,13792,16720,148860.0,4327321.0
2017-06-07,13751,13912,13331,13572,34734,146480.0,4327321.0
2017-06-08,13511,14313,13511,14033,39007,151456.0,4327321.0
2017-06-09,14052,14433,13832,14434,54048,155784.0,4327321.0
2017-06-12,14333,14333,13611,13612,33199,146913.0,4327321.0
2017-06-13,13431,13952,13230,13852,35310,149509.0,4327321.0
2017-06-14,13852,14313,13731,13952,35554,150591.0,4327321.0
2017-06-15,13952,13952,13491,13872,19247,149725.0,4327321.0
2017-06-16,13852,13992,13792,13852,15187,149509.0,4327321.0
2017-06-19,13671,15455,13671,15456,145986,166818.0,4327321.0
2017-06-20,15696,16438,15435,16418,106065,177204.0,4327321.0
2017-06-21,16317,16518,15215,16358,54315,176555.0,4327321.0
2017-06-22,16277,16618,15776,16438,64039,177420.0,4327321.0
2017-06-23,16558,16558,15937,16198,40006,174824.0,4327321.0
2017-06-26,16197,16418,15736,16418,59426,177204.0,4327321.0
2017-06-27,16518,17841,16257,17741,78976,191484.0,4327321.0
2017-06-28,17520,18162,16598,16599,60901,179151.0,4327321.0
2017-06-29,16758,17320,16758,17120,44824,184777.0,4327321.0
2017-06-30,17119,17240,16438,17180,22306,185426.0,4327321.0
2017-07-03,17179,17179,15716,16258,45674,175473.0,4327321.0
2017-07-04,16137,16839,16077,16599,23703,179151.0,4327321.0
2017-07-05,16598,16979,16418,16719,14984,180449.0,4327321.0
2017-07-06,16738,17721,16558,17521,29214,189104.0,4327321.0
2017-07-07,17941,18001,16658,17240,26123,186075.0,4327321.0
2017-07-10,17099,17440,16718,16879,9647,182180.0,4327321.0
2017-07-11,16839,17320,16678,17120,14507,184777.0,4327321.0
2017-07-12,16959,18162,16879,17841,61506,192566.0,4327321.0
2017-07-13,18082,19004,18082,18643,56624,201220.0,4327321.0
2017-07-14,18783,19685,18643,19505,44341,210524.0,4327321.0
2017-07-17,20086,20247,19365,19606,28508,211606.0,4327321.0
2017-07-18,19765,20848,19765,20848,62403,225021.0,4327321.0
2017-07-19,21249,21971,21008,21249,31762,229348.0,4327321.0
2017-07-20,21650,21890,21089,21690,35143,234108.0,4327321.0
2017-07-21,22331,22331,20046,21209,62621,228915.0,4327321.0
2017-07-24,20848,21369,20046,21169,36934,228483.0,4327321.0
2017-07-25,21169,21249,20206,20688,33161,223290.0,4327321.0
2017-07-26,20607,20888,19886,20327,18538,219395.0,4327321.0
2017-07-27,20086,20928,20046,20728,16180,223722.0,4327321.0
2017-07-28,20648,20648,19765,20247,16185,218530.0,4327321.0
2017-07-31,20206,20247,19264,19606,22076,211606.0,4327321.0
2017-08-01,19445,19806,19104,19806,25829,213770.0,4327321.0
2017-08-02,19966,20527,19164,19926,39720,215068.0,4327321.0
2017-08-03,19806,20046,19445,19846,9833,214202.0,4327321.0
2017-08-04,19625,20086,19024,19726,17576,212904.0,4327321.0
2017-08-07,20086,20968,19765,20728,62912,223722.0,4327321.0
2017-08-08,21008,21008,20006,20848,22552,225021.0,4327321.0
2017-08-09,20688,20688,19184,19846,51673,214202.0,4327321.0
2017-08-10,20046,20086,19184,19666,26023,212255.0,4327321.0
2017-08-11,19224,19385,18623,18844,25865,203384.0,4327321.0
2017-08-14,18863,19164,18643,18683,7300,201653.0,4327321.0
2017-08-16,18723,19525,17941,18623,32250,201004.0,4327321.0
2017-08-17,18442,19425,18342,18964,20668,204682.0,4327321.0
2017-08-18,19344,19745,18964,19525,15742,210741.0,4327321.0
2017-08-21,19725,19946,18743,18744,15828,202302.0,4327321.0
2017-08-22,18803,19164,18262,18383,11187,198408.0,4327321.0
2017-08-23,18402,18863,18262,18262,7382,197109.0,4327321.0
2017-08-24,18262,18863,18262,18703,8208,201870.0,4327321.0
2017-08-25,18703,19144,18462,18924,8304,204250.0,4327321.0
2017-08-28,18803,19084,18482,18583,8154,200571.0,4327321.0
2017-08-29,18543,18823,17701,18563,35736,200355.0,4327321.0
2017-08-30,18563,18623,17560,18283,40938,197326.0,4327321.0
2017-08-31,18322,18823,17861,18643,26202,201220.0,4327321.0
2017-09-01,18823,19144,18623,19104,11430,206197.0,4327321.0
2017-09-04,18342,19104,18342,18523,9391,199922.0,4327321.0
2017-09-05,18462,18883,18041,18603,10021,200788.0,4327321.0
2017-09-06,19084,19405,18803,19285,30220,208144.0,4327321.0
2017-09-07,19445,19445,18603,19004,20835,205115.0,4327321.0
2017-09-08,19004,19004,18603,18603,4840,200788.0,4327321.0
2017-09-11,18242,18683,18142,18363,10604,198191.0,4327321.0
2017-09-12,18663,18663,17861,18162,25643,196028.0,4327321.0
2017-09-13,18162,19645,18162,19024,41667,205331.0,4327321.0
2017-09-14,19024,19405,18603,19245,27085,207711.0,4327321.0
2017-09-15,18843,19284,18683,18804,12551,202951.0,4327321.0
2017-09-18,19365,19365,18763,19124,24338,206413.0,4327321.0
2017-09-19,19184,19184,18422,18563,12399,200355.0,4327321.0
2017-09-20,19164,19164,17761,17962,25112,193864.0,4327321.0
2017-09-21,18402,18402,16578,17280,50917,186508.0,4327321.0
2017-09-22,17280,17861,16959,17681,16893,190835.0,4327321.0
2017-09-25,17681,18082,17560,18062,18090,194946.0,4327321.0
2017-09-26,17841,18021,17340,17841,19002,192566.0,4327321.0
2017-09-27,18082,18102,17641,17641,14961,190402.0,4327321.0
2017-09-28,17681,18643,17681,18443,17338,199057.0,4327321.0
2017-09-29,18924,18924,18342,18643,13315,201220.0,4327321.0
2017-10-10,18462,18964,18242,18303,6567,197542.0,4327321.0
2017-10-11,18342,18763,18162,18764,11071,202519.0,4327321.0
2017-10-12,18924,19224,18382,18824,27206,203168.0,4327321.0
2017-10-13,18843,18843,17681,18002,21352,194297.0,4327321.0
2017-10-16,18021,18041,17320,17481,6394,188671.0,4327321.0
2017-10-17,17320,17681,17159,17380,7894,187589.0,4327321.0
2017-10-18,17200,17721,16257,17581,27198,189753.0,4327321.0
2017-10-19,17300,17560,17059,17060,17983,184128.0,4327321.0
2017-10-20,17059,17520,16578,17360,9543,187373.0,4327321.0
2017-10-23,17360,17641,17059,17240,3252,186075.0,4327321.0
2017-10-24,17220,17300,16839,17240,8055,186075.0,4327321.0
2017-10-25,17620,17620,16879,17080,14626,184344.0,4327321.0
2017-10-26,16959,17079,15636,15957,38911,172227.0,4327321.0
2017-10-27,16077,16758,16057,16659,23303,179800.0,4327321.0
2017-10-30,16478,16819,16418,16699,13747,180233.0,4327321.0
2017-10-31,16518,16999,16077,16418,6423,177204.0,4327321.0
2017-11-01,16398,16598,15736,16559,17987,178718.0,4327321.0
2017-11-02,16799,16819,16137,16418,10293,177204.0,4327321.0
2017-11-03,16418,16418,15516,15817,13283,170713.0,4327321.0
2017-11-06,15816,15816,15115,15717,23990,169631.0,4327321.0
2017-11-07,15796,15796,15215,15436,22932,166602.0,4327321.0
2017-11-08,15275,16358,15255,16198,18659,174824.0,4327321.0
2017-11-09,16758,16758,15636,16178,9103,174607.0,4327321.0
2017-11-10,16237,17540,15977,17541,26717,189320.0,4327321.0
2017-11-13,17540,18062,17119,18042,14122,194729.0,4327321.0
2017-11-14,18563,18563,17681,18002,6820,194297.0,4327321.0
2017-11-15,18001,18001,17520,18002,6923,194297.0,4327321.0
2017-11-16,18001,18001,17400,17400,12661,187806.0,4327321.0
2017-11-17,17560,17741,17119,17360,5459,187373.0,4327321.0
2017-11-20,17159,18122,17159,17821,14520,192349.0,4327321.0
2017-11-21,18001,18001,17260,17821,13065,192349.0,4327321.0
2017-11-22,17841,17841,17200,17200,7774,185642.0,4327321.0
2017-11-23,17240,17500,16919,17340,11633,187157.0,4327321.0
2017-11-24,17560,17821,17139,17300,34332,186724.0,4327321.0
2017-11-27,17420,18041,16999,18042,73170,194729.0,4327321.0
2017-11-28,18041,18041,17360,17942,19952,193648.0,4327321.0
2017-11-29,17761,20046,17761,19305,161606,208361.0,4327321.0
2017-11-30,18863,19304,18041,18523,40463,199922.0,4327321.0
2017-12-01,18583,19525,18442,19325,30750,208577.0,4327321.0
2017-12-04,19465,19625,18482,19465,31503,210091.0,4327321.0
2017-12-05,19405,19685,19244,19485,24588,210308.0,4327321.0
2017-12-06,18903,19846,18903,19666,48748,212255.0,4327321.0
2017-12-07,19665,19806,18482,19044,33910,205548.0,4327321.0
2017-12-08,19605,20126,19084,20007,161862,215933.0,4327321.0
2017-12-11,19886,20567,19485,20027,72216,216150.0,4327321.0
2017-12-12,20206,20968,19966,20568,60420,221992.0,4327321.0
2017-12-13,21289,21971,20848,21931,127124,236704.0,4327321.0
2017-12-14,22051,22772,21570,22733,102263,245359.0,4327321.0
2017-12-15,22692,22772,21249,22131,50744,238868.0,4327321.0
2017-12-18,22372,22372,21169,21209,40186,228915.0,4327321.0
2017-12-19,21409,22412,19886,21089,51905,227617.0,4327321.0
2017-12-20,21690,21690,20046,20608,50330,222424.0,4327321.0
2017-12-21,20808,20848,20206,20648,24021,222857.0,4327321.0
2017-12-22,20928,22051,20527,21931,176534,236704.0,4327321.0
2017-12-26,21610,21610,20487,20969,229399,226319.0,4327321.0
2017-12-27,20688,21449,19826,21049,80471,227184.0,4327321.0
2017-12-28,20888,21690,20166,21650,49957,233675.0,4327321.0
2018-01-02,21610,21610,20367,20407,35914,220261.0,4327321.0
2018-01-03,20407,21169,19946,20007,50591,215933.0,4327321.0
2018-01-04,20046,20367,19044,19185,54204,207062.0,4327321.0
2018-01-05,19284,19826,18643,19185,36366,207062.0,4327321.0
2018-01-08,19385,19645,18182,19124,40261,206413.0,4327321.0
2018-01-09,19124,19505,18843,19205,36094,207279.0,4327321.0
2018-01-10,19244,19445,18222,18583,61468,200571.0,4327321.0
2018-01-11,18583,19405,18583,19345,30882,208793.0,4327321.0
2018-01-12,19806,19806,17921,18283,79627,197326.0,4327321.0
2018-01-15,18122,18783,17941,18283,92989,197326.0,4327321.0
2018-01-16,18041,19786,18041,19786,71194,213553.0,4327321.0
2018-01-17,19986,20367,19385,20167,43675,217664.0,4327321.0
2018-01-18,20367,21129,19906,20969,58462,226319.0,4327321.0
2018-01-19,20848,21249,20447,20848,63420,225021.0,4327321.0
2018-01-22,21008,21008,18663,19425,130497,209659.0,4327321.0
2018-01-23,19765,19765,17139,17681,221687,190835.0,4327321.0
2018-01-24,17681,18402,17039,18002,130538,194297.0,4327321.0
2018-01-25,18001,18182,17440,17541,73458,189320.0,4327321.0
2018-01-26,17721,17961,17540,17882,56636,192999.0,4327321.0
2018-01-29,18162,18563,17941,18283,52655,197326.0,4327321.0
2018-01-30,18202,18402,17761,17962,79029,193864.0,4327321.0
2018-01-31,17681,18041,17340,17641,51919,190402.0,4327321.0
2018-02-01,17781,17881,17480,17661,25899,190618.0,4327321.0
2018-02-02,17681,19164,17340,17801,55771,192133.0,4327321.0
2018-02-05,17600,17681,17139,17421,57634,188022.0,4327321.0
2018-02-06,16438,17220,15756,16839,82651,181747.0,4327321.0
2018-02-07,17079,17901,16959,17200,121965,185642.0,4327321.0
2018-02-08,17350,17850,16750,17550,70478,75944.0,4327321.0
2018-02-09,17200,17250,16650,17100,34684,73997.0,4327321.0
2018-02-12,17100,17450,16600,17100,25476,73997.0,4327321.0
2018-02-13,17300,17300,16700,17100,27855,73997.0,4327321.0
2018-02-14,16900,18200,16800,17800,103964,77026.0,4327321.0
2018-02-19,18000,18700,18000,18500,79980,80055.0,4327321.0
2018-02-20,18500,19300,18500,19050,58261,82435.0,4327321.0
2018-02-21,19500,19900,19100,19700,147423,85248.0,4327321.0
2018-02-22,19950,22000,19850,21200,387587,91739.0,4327321.0
2018-02-23,21850,22000,20450,21300,146064,92172.0,4327321.0
2018-02-26,20950,21800,20950,21250,58519,91956.0,4327321.0
2018-02-27,21050,21600,21050,21250,43437,91956.0,4327321.0
2018-02-28,20750,21200,20400,21200,47753,91739.0,4327321.0
2018-03-02,20600,20800,19950,20150,80702,87196.0,4327321.0
2018-03-05,19450,19700,18700,18900,108724,81786.0,4327321.0
2018-03-06,19200,19550,18300,19450,127049,84166.0,4327321.0
2018-03-07,18800,19350,18200,18700,198794,202302.0,10818302.0
2018-03-08,18650,21700,18650,21550,652704,233134.0,10818302.0
2018-03-09,21900,22000,20800,21500,265554,232593.0,10818302.0
2018-03-12,21700,22450,21300,21600,138326,233675.0,10818302.0
2018-03-13,21650,21850,21050,21200,99832,229348.0,10818302.0
2018-03-14,20900,21750,20700,21600,116764,233675.0,10818302.0
2018-03-15,21400,21750,21000,21400,112999,231512.0,10818302.0
2018-03-16,21200,21450,20550,21200,87465,229348.0,10818302.0
2018-03-19,21400,21400,20550,20850,57075,225562.0,10818302.0
2018-03-20,20500,20750,19900,20150,136493,217989.0,10818302.0
2018-03-21,20000,20800,19950,20250,42627,219071.0,10818302.0
2018-03-22,20400,20650,19900,20650,71726,223398.0,10818302.0
2018-03-23,19650,20250,18950,19000,229304,205548.0,10818302.0
2018-03-26,19000,20200,18900,19850,162948,214743.0,10818302.0
2018-03-27,20300,20450,19450,19850,144028,214743.0,10818302.0
2018-03-28,19400,19750,19050,19500,82527,210957.0,10818302.0
2018-03-29,19400,19450,18950,19350,92550,209334.0,10818302.0
2018-03-30,19850,19850,18950,19400,89451,209875.0,10818302.0
2018-04-02,19500,19500,18450,18550,151268,200680.0,10818302.0
2018-04-03,18100,18350,17400,17900,170164,193648.0,10818302.0
2018-04-04,17900,17950,16650,16800,189655,181747.0,10818302.0
2018-04-05,16850,17600,16600,17100,149543,184993.0,10818302.0
2018-04-06,16850,16950,16300,16400,108113,177420.0,10818302.0
2018-04-09,16250,16900,15600,16300,232659,176338.0,10818302.0
2018-04-10,16200,16450,15300,16300,178604,176338.0,10818302.0
2018-04-11,16350,17250,16350,16800,144736,181747.0,10818302.0
2018-04-12,16850,18200,16550,17900,254428,193648.0,10818302.0
2018-04-13,17700,17900,17250,17450,117707,188779.0,10818302.0
2018-04-16,17200,17550,16900,17100,69743,184993.0,10818302.0
2018-04-17,17200,17350,16100,16800,192199,181747.0,10818302.0
2018-04-18,17000,17000,16450,16650,39960,180125.0,10818302.0
2018-04-19,16700,18000,16700,17750,170963,192025.0,10818302.0
2018-04-20,17950,18050,17350,17700,95805,191484.0,10818302.0
2018-04-23,17800,17800,16750,17000,62330,183911.0,10818302.0
2018-04-24,17200,17200,16750,16750,34829,181207.0,10818302.0
2018-04-25,16550,16700,16000,16350,65468,176879.0,10818302.0
2018-04-26,16450,16700,16100,16200,94542,175256.0,10818302.0
2018-04-27,16400,16900,16150,16250,41430,175797.0,10818302.0
2018-04-30,16200,16400,15200,15650,109546,169306.0,10818302.0
2018-05-02,15500,15500,15000,15300,87800,165520.0,10818302.0
2018-05-03,15250,15650,15050,15450,30551,167143.0,10818302.0
2018-05-04,15250,15250,14700,14750,96008,159570.0,10818302.0
2018-05-08,14750,15550,14400,14450,133294,156324.0,10818302.0
2018-05-09,14450,15200,14200,15100,58125,163356.0,10818302.0
2018-05-10,15250,16450,15250,16300,143053,176338.0,10818302.0
2018-05-11,16450,16900,16200,16550,100461,179043.0,10818302.0
2018-05-14,16550,16900,16550,16900,74835,182829.0,10818302.0
2018-05-15,16700,16900,16450,16700,60769,180666.0,10818302.0
2018-05-16,16700,17050,15850,16550,120037,179043.0,10818302.0
2018-05-17,16500,16500,15850,16400,78023,177420.0,10818302.0
2018-05-18,16400,17150,16100,17150,72656,185534.0,10818302.0
2018-05-21,17150,17450,16950,17250,60870,186616.0,10818302.0
2018-05-23,17250,18050,17200,17400,111671,188238.0,10818302.0
2018-05-24,17400,17700,17200,17700,82320,191484.0,10818302.0
2018-05-25,17450,17950,17000,17600,45370,190402.0,10818302.0
2018-05-28,17600,17800,17000,17500,71743,189320.0,10818302.0
2018-05-29,17350,17600,17100,17250,40962,186616.0,10818302.0
2018-05-30,17100,17350,16450,17000,92849,183911.0,10818302.0
2018-05-31,16650,17000,16500,16900,67873,182829.0,10818302.0
2018-06-01,16700,17200,16600,17100,49681,184993.0,10818302.0
2018-06-04,17100,17200,16700,16900,34786,182829.0,10818302.0
2018-06-05,16800,17400,16800,17300,34089,187157.0,10818302.0
2018-06-07,17200,17450,17050,17300,27410,187157.0,10818302.0
2018-06-08,17300,17400,16400,16400,60233,177420.0,10818302.0
2018-06-11,16450,16550,15850,15900,42116,172011.0,10818302.0
2018-06-12,15800,16300,15800,16100,29116,174175.0,10818302.0
2018-06-14,15900,16250,15500,16000,27782,173093.0,10818302.0
2018-06-15,16100,16250,15900,16100,23900,174175.0,10818302.0
2018-06-18,16050,16150,15200,15250,79118,164979.0,10818302.0
2018-06-19,15050,15550,14300,15150,114488,163897.0,10818302.0
2018-06-20,14650,15750,14650,15500,39218,167684.0,10818302.0
2018-06-21,15700,16500,15600,16350,77446,178249.0,10902073.0
2018-06-22,16350,16500,16050,16300,41428,177704.0,10902073.0
2018-06-25,16300,16500,15950,16200,41044,176614.0,10902073.0
2018-06-26,16000,16150,15600,15700,39350,171163.0,10902073.0
2018-06-27,16000,16350,15750,15750,27941,171708.0,10902073.0
2018-06-28,15300,16300,15050,15750,63256,171708.0,10902073.0
2018-06-29,15700,16350,15700,16200,28219,176614.0,10902073.0
2018-07-02,16200,16300,15300,15900,46935,173343.0,10902073.0
2018-07-03,15900,16150,15000,15800,44294,172253.0,10902073.0
2018-07-04,15500,16250,15400,15550,27530,169527.0,10902073.0
2018-07-05,15550,16000,15100,15700,37127,171163.0,10902073.0
2018-07-06,15800,16050,15350,16000,21289,174433.0,10902073.0
2018-07-09,15950,16000,15400,15800,28626,172253.0,10902073.0
2018-07-10,15850,17700,15700,17550,229660,191331.0,10902073.0
2018-07-11,17500,17500,16900,17250,134335,188061.0,10902073.0
2018-07-12,17250,17700,17100,17700,104048,192967.0,10902073.0
2018-07-13,17700,18000,17550,17550,57860,191331.0,10902073.0
2018-07-16,17900,18100,17600,17650,77717,192422.0,10902073.0
2018-07-17,17700,18000,17550,17900,52530,195147.0,10902073.0
2018-07-18,18350,19150,17500,17850,548479,194602.0,10902073.0
2018-07-19,18200,18250,17150,17550,100790,191331.0,10902073.0
2018-07-20,17600,18450,17400,17900,125592,195147.0,10902073.0
2018-07-23,17900,17900,15300,15700,296491,171163.0,10902073.0
2018-07-24,15750,16100,15200,15450,203313,168437.0,10902073.0
2018-07-25,15500,15700,14750,15350,100784,167347.0,10902073.0
2018-07-26,15500,15550,14950,15300,39398,166802.0,10902073.0
2018-07-27,15050,15550,14950,15200,61702,165712.0,10902073.0
2018-07-30,15200,15200,15000,15100,35456,164621.0,10902073.0
2018-07-31,15200,15250,14550,14800,93778,161351.0,10902073.0
2018-08-01,14800,14950,14400,14750,178199,160806.0,10902073.0
