플레이위드(023770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-07-07,96535,98125,94633,96854,398617,30605.0,20068607.0
2004-07-08,96856,99400,94635,95266,522075,30103.0,20068607.0
2004-07-09,94001,99719,94001,98441,853555,31106.0,20068607.0
2004-07-12,98762,100346,96854,100347,529996,31708.0,20068607.0
2004-07-13,99397,102889,99397,101617,339697,32110.0,20068607.0
2004-07-14,100035,101619,95907,95901,311506,30304.0,20068607.0
2004-07-15,96539,97493,90827,93996,418352,29702.0,20068607.0
2004-07-16,93044,97172,90824,96536,393337,30504.0,20068607.0
2004-07-19,98444,101618,96536,100347,558173,31708.0,20068607.0
2004-07-20,99401,100037,97175,98441,326558,31106.0,20068607.0
2004-07-21,100665,101937,99081,99712,348969,31508.0,20068607.0
2004-07-22,98447,98447,92729,94313,519039,29802.0,20068607.0
2004-07-23,95271,95907,91143,91138,300809,28798.0,20068607.0
2004-07-26,88914,93678,87330,89232,312088,28196.0,20068607.0
2004-07-27,88599,90825,82568,83199,685400,26290.0,20068607.0
2004-07-28,83835,85743,82251,82564,475194,26089.0,20068607.0
2004-07-29,80982,82572,72725,72720,1581756,22979.0,20068607.0
2004-07-30,72722,73994,68276,70814,736539,22376.0,20068607.0
2004-08-02,71770,72724,68596,69227,415129,21875.0,20068607.0
2004-08-03,67326,69234,62243,64146,982584,20269.0,20068607.0
2004-08-04,64146,71767,61920,71767,1345319,22678.0,20068607.0
2004-08-05,73040,80025,71132,78753,1513140,24885.0,20068607.0
2004-08-06,74310,79386,72402,76213,469511,24082.0,20068607.0
2004-08-09,73992,77802,73356,76213,379300,24082.0,20068607.0
2004-08-10,76215,80662,76215,78118,481591,24684.0,20068607.0
2004-08-11,80024,87333,76850,87327,1508366,27594.0,20068607.0
2004-08-12,92411,97811,90827,93996,3959439,29702.0,20068607.0
2004-08-13,90823,93043,89233,92726,762377,29300.0,20068607.0
2004-08-16,93997,94315,87961,88280,684645,27895.0,20068607.0
2004-08-17,89552,92726,85742,87645,1010498,27695.0,20068607.0
2004-08-18,87331,88915,86377,88280,470611,27895.0,20068607.0
2004-08-19,89237,90509,88283,89868,863189,28397.0,20068607.0
2004-08-20,88917,89235,86379,87010,569059,27494.0,20068607.0
2004-08-23,88278,93042,87960,89232,1439693,28196.0,20068607.0
2004-08-24,89552,90824,87014,87962,512367,27795.0,20068607.0
2004-08-25,87013,88597,85741,88280,547453,27895.0,20068607.0
2004-08-26,88916,89552,87014,87645,405052,27695.0,20068607.0
2004-08-27,87015,88281,85425,87010,348464,27494.0,20068607.0
2004-08-30,86695,88279,85423,88280,371745,27895.0,20068607.0
2004-08-31,87331,92725,86059,92726,882880,29300.0,20068607.0
2004-09-01,95905,95905,92089,92726,641382,29300.0,20068607.0
2004-09-02,93365,96857,93047,94313,1040212,29802.0,20068607.0
2004-09-03,103524,105426,96852,97806,4048651,30906.0,20068607.0
2004-09-06,96220,98447,93364,94631,619536,29902.0,20068607.0
2004-09-07,93363,95589,92409,95584,750232,30203.0,20068607.0
2004-09-08,96534,98442,93678,93678,932021,29601.0,20068607.0
2004-09-09,92724,94632,92724,93678,387547,29601.0,20068607.0
2004-09-10,93365,95591,92729,93996,361681,29702.0,20068607.0
2004-09-13,93998,96854,93998,96536,547646,30504.0,20068607.0
2004-09-14,96534,98760,94632,97489,661415,30805.0,20068607.0
2004-09-15,97493,99083,94000,94631,785330,29902.0,20068607.0
2004-09-16,94001,94637,92729,93996,423525,29702.0,20068607.0
2004-09-17,93362,96218,93362,96219,590249,30404.0,20068607.0
2004-09-20,95908,99400,95589,99394,760157,31407.0,20068607.0
2004-09-21,98446,103528,98446,103205,930630,32611.0,20068607.0
2004-09-22,103526,104162,92090,92090,1493339,29099.0,20068607.0
2004-09-23,91461,92727,90825,91138,515048,28798.0,20068607.0
2004-09-24,90505,92089,87013,88280,446842,27895.0,20068607.0
2004-09-30,83836,87965,83836,86057,421792,27193.0,20068607.0
2004-10-01,85744,90508,85744,90503,390239,28598.0,20068607.0
2004-10-04,92092,95908,90826,90820,370246,28698.0,20068607.0
2004-10-05,90188,91772,86696,87645,389329,27695.0,20068607.0
2004-10-06,88919,90191,86380,90185,306691,28497.0,20068607.0
2004-10-07,90506,94634,90506,91773,534045,28999.0,20068607.0
2004-10-08,90823,93043,88915,92726,298025,29300.0,20068607.0
2004-10-11,91459,93997,91459,92726,292724,29300.0,20068607.0
2004-10-12,93045,95907,91461,95584,734319,30203.0,20068607.0
2004-10-13,93362,95270,87332,87962,1174968,27795.0,20068607.0
2004-10-14,85427,86699,84155,85422,318927,26992.0,20068607.0
2004-10-15,85744,88601,85426,86057,409349,27193.0,20068607.0
2004-10-18,86059,93043,86059,93043,724025,29401.0,20068607.0
2004-10-19,94953,95907,91143,95584,1054861,30203.0,20068607.0
2004-10-20,95587,95587,90187,92726,559259,29300.0,20068607.0
2004-10-21,93365,95591,89555,89868,416355,28397.0,20068607.0
2004-10-22,90824,96855,90824,95901,674849,30304.0,20068607.0
2004-10-25,97491,97491,93680,95901,687793,30304.0,20068607.0
2004-10-26,96538,96856,89554,90503,1089345,28598.0,20068607.0
2004-10-27,91462,92092,87334,90503,456314,28598.0,20068607.0
2004-10-28,91140,92088,88596,88915,295839,28096.0,20068607.0
2004-10-29,87330,90504,87330,89232,208814,28196.0,20068607.0
2004-11-01,88915,90823,88279,88280,263892,27895.0,20068607.0
2004-11-02,88915,90505,88279,88597,472183,27996.0,20068607.0
2004-11-03,89551,89869,88279,88280,258300,27895.0,20068607.0
2004-11-04,88596,92088,87960,89232,490460,28196.0,20068607.0
2004-11-05,89871,98764,89871,95266,1352086,30103.0,20068607.0
2004-11-08,97173,99399,94953,95584,663778,30203.0,20068607.0
2004-11-09,96853,98761,93679,97171,783632,30705.0,20068607.0
2004-11-10,97173,106065,97173,99712,2306706,31508.0,20068607.0
2004-11-11,99084,101622,95591,98124,532268,31006.0,20068607.0
2004-11-12,99400,104482,97810,99394,1451401,31407.0,20068607.0
2004-11-15,100348,101620,97174,99394,599171,31407.0,20068607.0
2004-11-16,101302,102256,98446,99394,742210,31407.0,20068607.0
2004-11-17,98447,103847,98447,102887,1121065,32511.0,20068607.0
2004-11-18,104160,107970,90822,93678,1836754,29601.0,20068607.0
2004-11-19,94634,98126,94634,96219,745944,30404.0,20068607.0
2004-11-22,95270,95906,91460,92090,449968,29099.0,20068607.0
2004-11-23,92088,93996,91458,93361,518144,29501.0,20068607.0
2004-11-24,93999,95589,93363,95584,356069,30203.0,20068607.0
2004-11-25,95270,97491,91772,91773,549053,28999.0,20068607.0
2004-11-26,92092,93364,90190,90820,429319,28698.0,20068607.0
2004-11-29,91144,92728,89554,90820,581378,28698.0,20068607.0
2004-11-30,90823,101617,90823,96854,4064567,30605.0,20068607.0
2004-12-01,97809,100665,95589,99712,2210415,31508.0,20068607.0
2004-12-02,101299,102253,98124,101617,1109360,32110.0,20068607.0
2004-12-03,100983,101619,97491,100029,1002069,31608.0,20068607.0
2004-12-06,99396,102252,97488,102252,1081250,32310.0,20068607.0
2004-12-07,102892,103528,99082,99077,940848,31307.0,20068607.0
2004-12-08,97174,99082,94318,94948,604540,30003.0,20068607.0
2004-12-09,95269,96535,86377,88597,1233772,27996.0,20068607.0
2004-12-10,88598,91772,86696,87645,641593,27695.0,20068607.0
2004-12-13,87965,98129,87965,98124,1965225,31006.0,20068607.0
2004-12-14,99078,102888,95904,102252,1418377,32310.0,20068607.0
2004-12-15,98442,101298,95586,97489,1867961,30805.0,20068607.0
2004-12-16,97488,99714,93360,93678,1078603,29601.0,20068607.0
2004-12-17,94950,97806,93360,97489,1213065,30805.0,20068607.0
2004-12-20,97172,99080,95906,96536,1576928,30504.0,20068607.0
2004-12-21,95588,97490,93998,96536,730655,30504.0,20068607.0
2004-12-22,97170,102571,96534,101617,2077048,32110.0,20068607.0
2004-12-23,102257,105431,96539,98441,1818896,31106.0,20068607.0
2004-12-24,98128,100666,97492,99077,821320,31307.0,20068607.0
2004-12-27,98444,99080,95270,96536,1019827,30504.0,20068607.0
2004-12-28,94636,97174,93364,94948,719932,30003.0,20068607.0
2004-12-29,94315,96535,92725,93043,512366,29401.0,20068607.0
2004-12-30,92407,94951,90823,93043,724274,29401.0,20068607.0
2005-01-03,93999,96855,93045,95584,662061,30203.0,20068607.0
2005-01-04,95906,98444,95588,96219,765037,30404.0,20068607.0
2005-01-05,96221,98447,94955,98441,842035,31106.0,20068607.0
2005-01-06,99080,102254,95588,96536,2173489,30504.0,20068607.0
2005-01-07,96535,100981,96535,100982,1465330,31909.0,20068607.0
2005-01-10,103844,113048,103526,113049,1643868,35722.0,20068607.0
2005-01-11,120358,121624,108292,116224,4993565,36726.0,20068607.0
2005-01-12,114318,118128,108606,110509,2217681,34919.0,20068607.0
2005-01-13,113686,123533,111784,115907,4911824,36625.0,20068607.0
2005-01-14,113369,115595,109877,111461,1746070,35220.0,20068607.0
2005-01-17,114955,121621,111463,118130,2469413,37328.0,20068607.0
2005-01-18,120039,131152,116229,125116,4425099,39535.0,20068607.0
2005-01-19,125756,130196,121622,126069,2699239,39836.0,20068607.0
2005-01-20,124483,125119,115273,122576,2169654,38732.0,20068607.0
2005-01-21,120676,137188,117496,137183,8953787,43348.0,20068607.0
2005-01-24,153378,153378,153378,153378,200994,48466.0,20068607.0
2005-01-25,171486,171486,145445,153696,6685909,48566.0,20068607.0
2005-01-26,153697,158779,135277,135278,3359973,42746.0,20068607.0
2005-01-27,138139,138457,124801,127021,2280441,40137.0,20068607.0
2005-01-28,128297,131790,125123,127974,2149423,40438.0,20068607.0
2005-01-31,128928,140676,128928,131785,2385193,41642.0,20068607.0
2005-02-01,130836,134646,124169,127974,2341292,40438.0,20068607.0
2005-02-02,127979,138774,127343,127974,3041914,40438.0,20068607.0
2005-02-03,128291,130194,117810,119400,1473605,37729.0,20068607.0
2005-02-04,114637,123847,114637,122576,1186238,38732.0,20068607.0
2005-02-07,124484,133694,124484,130197,2302646,41141.0,20068607.0
2005-02-11,128612,128930,119720,126386,1797804,39937.0,20068607.0
2005-02-14,127023,128295,124167,125434,1778038,39635.0,20068607.0
2005-02-15,125755,131467,124483,131149,3186867,41442.0,20068607.0
2005-02-16,134641,135913,128293,131149,2467221,41442.0,20068607.0
2005-02-17,130833,144172,130197,137818,4689255,43549.0,20068607.0
2005-02-18,135276,138768,131148,132102,1731214,41743.0,20068607.0
2005-02-21,132739,134959,126385,127021,1815595,40137.0,20068607.0
2005-02-22,125754,127974,118128,118765,1344147,37528.0,20068607.0
2005-02-23,114318,120354,113682,114954,1069979,36324.0,20068607.0
2005-02-24,115595,119087,115595,115589,1305739,36525.0,20068607.0
2005-02-25,117815,118769,111785,115589,1016663,36525.0,20068607.0
2005-02-28,117184,119723,114640,115907,1293477,36625.0,20068607.0
2005-03-02,115912,118133,114322,115907,818911,36625.0,20068607.0
2005-03-03,115593,116865,111783,112414,1251272,35521.0,20068607.0
2005-03-04,112420,114004,111148,112096,1194952,35421.0,20068607.0
2005-03-07,112099,115591,106063,109873,1580091,34719.0,20068607.0
2005-03-08,115912,118450,111784,116224,3309826,36726.0,20068607.0
2005-03-09,115273,118765,111145,114319,1333476,36123.0,20068607.0
2005-03-10,112100,115592,110510,113366,1006324,35822.0,20068607.0
2005-03-11,111783,115275,111783,112731,988817,35622.0,20068607.0
2005-03-14,112102,112738,107656,107651,1319598,34016.0,20068607.0
2005-03-15,108611,108923,102893,107015,1029075,33816.0,20068607.0
2005-03-16,107020,108922,104163,107968,825784,34117.0,20068607.0
2005-03-17,105747,107338,103845,103840,563555,32812.0,20068607.0
2005-03-18,100983,104793,91461,91455,1620279,28899.0,20068607.0
2005-03-21,88279,95269,87013,92726,917130,29300.0,20068607.0
2005-03-22,92410,93682,90826,90820,548838,28698.0,20068607.0
2005-03-23,88916,92408,88916,92090,611367,29099.0,20068607.0
2005-03-24,92408,96536,88916,92090,1460818,29099.0,20068607.0
2005-03-25,92727,93363,90189,91138,576806,28798.0,20068607.0
2005-03-28,92724,93360,91140,93361,949039,29501.0,20068607.0
2005-03-29,94637,98447,93047,98441,2079860,31106.0,20068607.0
2005-03-30,100985,101303,94636,94631,1231050,29902.0,20068607.0
2005-03-31,96536,96536,92089,92408,1089869,29200.0,20068607.0
2005-04-01,91771,93679,90823,92726,688430,29300.0,20068607.0
2005-04-04,92409,93681,91143,91138,849530,28798.0,20068607.0
2005-04-06,91459,93679,90823,92726,829451,29300.0,20068607.0
2005-04-07,97175,99084,94001,93996,1650208,29702.0,20068607.0
2005-04-08,95269,96853,93997,96854,1169264,30605.0,20068607.0
2005-04-11,98446,103210,98446,99077,2371750,31307.0,20068607.0
2005-04-12,98761,100345,96217,97171,1091724,30705.0,20068607.0
2005-04-13,97174,98446,93045,95266,799298,30103.0,20068607.0
2005-04-14,93044,94634,91772,91773,470479,28999.0,20068607.0
2005-04-15,89233,90187,87961,88280,582633,27895.0,20068607.0
2005-04-18,84152,87332,79388,79388,836807,25086.0,20068607.0
2005-04-19,79704,85422,79704,80976,731789,25587.0,20068607.0
2005-04-20,81933,83517,81297,82564,604495,26089.0,20068607.0
2005-04-21,79390,82570,78442,81929,575710,25889.0,20068607.0
2005-04-22,84471,84789,81933,82881,871140,26190.0,20068607.0
2005-04-25,82252,83200,80980,81929,420135,25889.0,20068607.0
2005-04-26,82252,83518,81616,82246,603366,25989.0,20068607.0
2005-04-27,80660,82250,78122,79388,506491,25086.0,20068607.0
2005-04-28,79708,80344,76852,78118,551472,24684.0,20068607.0
2005-04-29,73038,76848,73038,76213,469332,24082.0,20068607.0
2005-05-02,76534,78125,76534,77483,395055,24484.0,20068607.0
2005-05-03,79073,79391,76853,77165,225502,24383.0,20068607.0
2005-05-04,77485,81613,76213,79706,1616042,25186.0,20068607.0
2005-05-06,80660,80660,79070,79071,448289,24985.0,20068607.0
2005-05-09,79069,80341,75895,75895,909077,23982.0,20068607.0
2005-05-10,78123,82251,77169,78436,2316239,24785.0,20068607.0
2005-05-11,77170,78443,76534,77483,484636,24484.0,20068607.0
2005-05-12,77488,78761,77170,77483,474103,24484.0,20068607.0
2005-05-13,76531,77803,75577,75895,930205,23982.0,20068607.0
2005-05-16,76213,76849,75259,75895,684091,23982.0,20068607.0
2005-05-17,76533,77169,74631,74625,702849,23581.0,20068607.0
2005-05-18,74944,75580,73360,73672,911824,23280.0,20068607.0
2005-05-19,74312,77487,73994,74625,1238771,23581.0,20068607.0
2005-05-20,75578,76214,74312,75260,762627,23781.0,20068607.0
2005-05-23,75897,79708,75897,78118,1786003,24684.0,20068607.0
2005-05-24,80340,80976,76530,76530,1273282,24183.0,20068607.0
2005-05-25,77169,79707,76215,78753,1366557,24885.0,20068607.0
2005-05-26,80979,84789,79389,82881,3312593,26190.0,20068607.0
2005-05-27,83836,84472,81298,81929,1141588,25889.0,20068607.0
2005-05-30,81613,85106,80977,83834,1094078,26491.0,20068607.0
2005-05-31,83834,86378,82250,83834,1508531,26491.0,20068607.0
2005-06-01,83200,90509,83200,86057,3578203,27193.0,20068607.0
2005-06-02,87330,87960,83514,84787,882936,26792.0,20068607.0
2005-06-03,84155,84791,80981,81611,1068254,25788.0,20068607.0
2005-06-07,81932,83516,81296,83199,798316,26290.0,20068607.0
2005-06-08,83514,89868,83514,88915,2349863,28096.0,20068607.0
2005-06-09,92088,94950,89232,89550,2300802,28297.0,20068607.0
2005-06-10,90188,91772,87644,91773,1595109,28999.0,20068607.0
2005-06-13,93997,97171,90823,92726,3827399,29300.0,20068607.0
2005-06-14,93045,93045,86379,87010,984538,27494.0,20068607.0
2005-06-15,86062,87964,85108,86374,682863,27293.0,20068607.0
2005-06-16,87015,88599,86379,87010,820893,27494.0,20068607.0
2005-06-17,88281,90825,87333,87327,773511,27594.0,20068607.0
2005-06-20,87016,88282,85743,86692,499870,27394.0,20068607.0
2005-06-21,86698,93047,86698,90185,2267963,28497.0,20068607.0
2005-06-22,92093,93683,89237,90185,1135313,28497.0,20068607.0
2005-06-23,89870,92090,89234,92090,1019206,29099.0,20068607.0
2005-06-24,90505,90823,87331,88280,746564,27895.0,20068607.0
2005-06-27,84787,87013,83833,84469,757144,26691.0,20068607.0
2005-06-28,84787,86695,84469,84469,519094,26691.0,20068607.0
2005-06-29,85744,87016,85108,86374,845661,27293.0,20068607.0
2005-06-30,87335,87965,85745,85739,606442,27093.0,20068607.0
2005-07-01,85744,87016,85426,86374,419462,27293.0,20068607.0
2005-07-04,86694,90186,86694,88915,839133,28096.0,20068607.0
2005-07-05,89551,90823,87961,88597,728680,27996.0,20068607.0
2005-07-06,90826,93046,89872,90820,1209477,28698.0,20068607.0
2005-07-07,91774,91774,89872,90820,655624,28698.0,20068607.0
2005-07-08,89873,98129,89873,94313,4259832,29802.0,20068607.0
2005-07-11,99400,102256,97810,99077,2133847,31307.0,20068607.0
2005-07-12,99715,100033,95269,96854,1065566,30605.0,20068607.0
2005-07-13,94953,97173,94635,95901,859769,30304.0,20068607.0
2005-07-14,95908,108293,95908,103205,4471762,32611.0,20068607.0
2005-07-15,104792,109238,101936,104793,2371839,33113.0,20068607.0
2005-07-18,109236,114636,107970,110509,2300887,34919.0,20068607.0
2005-07-19,110511,115911,107655,112414,1568096,35521.0,20068607.0
2005-07-20,112418,114320,102572,109238,1495845,34518.0,20068607.0
2005-07-21,107335,110191,102889,105428,1005239,33314.0,20068607.0
2005-07-22,103843,105427,99715,101617,1006468,32110.0,20068607.0
2005-07-25,101619,110194,100665,107968,1400710,34117.0,20068607.0
2005-07-26,108293,108924,104795,106698,734409,33715.0,20068607.0
2005-07-27,107016,114000,106062,110191,1554984,34819.0,20068607.0
2005-07-28,110193,116229,108609,112731,1201675,35622.0,20068607.0
2005-07-29,111786,112422,106385,106698,934028,33715.0,20068607.0
2005-08-01,106700,111146,104792,104793,842424,33113.0,20068607.0
2005-08-02,105744,111780,104160,110191,1093073,34819.0,20068607.0
2005-08-03,109876,110194,106384,107651,1162455,34016.0,20068607.0
2005-08-04,109559,112739,98128,99077,2679307,31307.0,20068607.0
2005-08-05,97171,97489,91459,92726,896976,29300.0,20068607.0
2005-08-08,91141,95270,91141,92408,484556,29200.0,20068607.0
2005-08-09,91459,94633,91459,93043,375503,29401.0,20068607.0
2005-08-10,93042,96534,93042,93361,732608,29501.0,20068607.0
2005-08-11,94001,96221,93047,94313,416849,29802.0,20068607.0
2005-08-12,94637,97175,93683,94313,692109,29802.0,20068607.0
2005-08-16,95588,96854,91142,92090,566500,29099.0,20068607.0
2005-08-17,89868,94632,87330,89232,1320474,28196.0,20068607.0
2005-08-18,89555,90827,85426,86057,744439,27193.0,20068607.0
2005-08-19,84791,87017,84473,85422,431188,26992.0,20068607.0
2005-08-22,86378,87962,85742,87645,490149,27695.0,20068607.0
2005-08-23,87642,89868,87330,88915,370605,28096.0,20068607.0
2005-08-24,89550,102252,87642,102252,5429763,32310.0,20068607.0
2005-08-25,103843,109555,99715,101617,4229652,32110.0,20068607.0
2005-08-26,103526,105746,99080,104793,1782290,33113.0,20068607.0
2005-08-29,103844,106700,92407,92408,2306437,29200.0,20068607.0
2005-08-30,92729,95273,87965,89868,889574,28397.0,20068607.0
2005-08-31,88917,93363,88917,91138,753734,28798.0,20068607.0
2005-09-01,91463,96539,91463,94313,1150994,29802.0,20068607.0
2005-09-02,93678,95268,91770,93361,668505,29501.0,20068607.0
2005-09-05,94000,96856,93364,94948,670749,30003.0,20068607.0
2005-09-06,95905,98761,93997,97171,961929,30705.0,20068607.0
2005-09-07,98444,98762,95588,96536,965454,30504.0,20068607.0
2005-09-08,96216,96852,93678,93678,511256,29601.0,20068607.0
2005-09-09,91772,103844,91772,100347,2138464,31708.0,20068607.0
2005-09-12,104163,104163,99399,99712,628613,31508.0,20068607.0
2005-09-13,100345,113683,97807,109556,2804513,34618.0,20068607.0
2005-09-14,108607,110509,105109,109556,1158572,34618.0,20068607.0
2005-09-15,109558,114004,106702,107968,1708140,34117.0,20068607.0
2005-09-16,109237,113365,105427,105428,1468530,33314.0,20068607.0
2005-09-20,107016,111144,105744,110191,1177939,34819.0,20068607.0
2005-09-21,109241,112421,107338,107333,1155853,33916.0,20068607.0
2005-09-22,107336,114956,105110,113366,2339859,35822.0,20068607.0
2005-09-23,116230,125758,113686,116224,4628641,36726.0,20068607.0
2005-09-26,118129,122893,116227,118130,1683015,37328.0,20068607.0
2005-09-27,118769,120360,114959,115272,1134770,36425.0,20068607.0
2005-09-28,115276,117496,111784,111779,1239243,35321.0,20068607.0
2005-09-29,111146,117183,109874,117177,1296562,37027.0,20068607.0
2005-09-30,118128,120036,114636,114637,1080083,36224.0,20068607.0
2005-10-04,114957,131787,114957,129562,2882532,40940.0,20068607.0
2005-10-05,127020,132420,123846,127656,1899052,40338.0,20068607.0
2005-10-06,127977,146715,127659,146710,4786513,46358.0,20068607.0
2005-10-07,147343,166399,146077,152743,3712445,48265.0,20068607.0
2005-10-10,152742,175608,150522,174654,3500040,55189.0,20068607.0
2005-10-11,200699,200699,200699,200694,229250,63417.0,20068607.0
2005-10-12,230549,230549,230549,230544,77346,72849.0,20068607.0
2005-10-13,261671,264845,254045,264839,2982213,83686.0,20068607.0
2005-10-14,281357,290885,257542,269285,6527228,85091.0,20068607.0
2005-10-17,262615,266743,244519,259123,4300347,81880.0,20068607.0
2005-10-18,255632,272462,255632,266745,3758214,84288.0,20068607.0
2005-10-19,261033,265161,236265,261664,3815071,82683.0,20068607.0
2005-10-20,244520,300722,236582,300723,8593429,95025.0,20068607.0
2005-10-21,317559,345501,314379,325810,10202487,102952.0,20068607.0
2005-10-24,336607,362011,319459,331526,6213393,104758.0,20068607.0
2005-10-25,341691,381069,324543,381064,13163643,120412.0,20068607.0
2005-10-26,406474,416632,375351,381064,6538556,120412.0,20068607.0
2005-10-27,384244,404566,370906,376618,3386732,119007.0,20068607.0
2005-10-28,368999,376625,320734,320729,4412567,104768.0,20746107.0
2005-10-31,304856,341690,290564,330890,7627986,113820.0,21846482.0
2005-11-01,324540,338514,308028,311202,3167316,107048.0,21846482.0
2005-11-02,311205,322635,286119,295960,3221297,101805.0,21846482.0
2005-11-03,299136,330888,299136,323904,5040545,111417.0,21846482.0
2005-11-04,327078,330258,308028,311202,2944143,107048.0,21846482.0
2005-11-07,313114,326446,302632,325174,3470170,111854.0,21846482.0
2005-11-08,325178,367730,319460,343593,7094176,118189.0,21846482.0
2005-11-09,341693,357569,333437,337242,2773665,116005.0,21846482.0
2005-11-10,342961,381067,323905,353119,9224507,121466.0,21846482.0
2005-11-11,353756,377888,346772,368997,5652366,126928.0,21846482.0
2005-11-14,368996,371540,343592,343593,2458019,118189.0,21846482.0
2005-11-15,335334,362010,335334,344863,2840274,118626.0,21846482.0
2005-11-16,337879,356930,336607,352484,3211589,121248.0,21846482.0
2005-11-17,357568,368998,346774,367727,4219633,126491.0,21846482.0
2005-11-18,377889,379161,358839,364551,3007069,125514.0,21866482.0
2005-11-21,372177,419176,367731,419170,8158895,144319.0,21866482.0
2005-11-22,428066,469983,409646,415995,14108379,143225.0,21866482.0
2005-11-23,432511,448387,422347,425521,5374631,146505.0,21866482.0
2005-11-24,425522,437588,386144,395036,4363295,136010.0,21866482.0
2005-11-25,396946,416632,384243,406468,5047513,139945.0,21866482.0
2005-11-28,406472,419174,392498,395036,4486997,136010.0,21866482.0
2005-11-29,384244,399484,367096,372172,2733810,128138.0,21866482.0
2005-11-30,369631,381697,356293,374078,2839669,128794.0,21866482.0
2005-12-01,374714,395037,374714,381699,3304536,131418.0,21866482.0
2005-12-02,383605,399481,372811,399482,3869719,137572.0,21871482.0
2005-12-05,395671,408373,391861,399482,3126339,137572.0,21871482.0
2005-12-06,403291,432511,400117,400117,5158516,137790.0,21871482.0
2005-12-07,399483,404565,362648,368997,2577955,127073.0,21871482.0
2005-12-08,368999,384245,365825,367092,1963385,126417.0,21871482.0
2005-12-09,362011,375349,339781,340417,2328243,117456.0,21913482.0
2005-12-12,349311,361377,341055,347403,1711131,119867.0,21913482.0
2005-12-13,347406,364554,342324,362011,2058870,124907.0,21913482.0
2005-12-14,362012,368366,352484,352484,1316657,121620.0,21913482.0
2005-12-15,353123,358205,342964,346133,1379378,119428.0,21913482.0
2005-12-16,330261,351849,323907,338512,1502808,117252.0,21998482.0
2005-12-19,333432,351846,333432,349309,1510531,120992.0,21998482.0
2005-12-20,345501,351219,330261,330255,1285882,114392.0,21998482.0
2005-12-21,331525,335335,315331,318823,1620094,110432.0,21998482.0
2005-12-22,318824,321368,271190,271190,3023814,93934.0,21998482.0
2005-12-23,254044,266746,230547,257218,4164722,89175.0,22018482.0
2005-12-26,256585,281989,256585,272143,1707928,94349.0,22018482.0
2005-12-27,270562,274372,257224,257218,1103095,89175.0,22018482.0
2005-12-28,257222,276272,255314,266745,1242999,92478.0,22018482.0
2005-12-29,263573,281993,260717,273096,1409136,94679.0,22018482.0
2006-01-02,278179,295963,270871,288656,1290448,100074.0,22018482.0
2006-01-03,292466,294692,278180,288338,1376138,99964.0,22018482.0
2006-01-04,289608,331524,289608,319459,3198850,110753.0,22018482.0
2006-01-05,327720,332802,308351,315648,1546598,109432.0,22018482.0
2006-01-06,315648,319458,303264,311202,1415131,107891.0,22018482.0
2006-01-09,315016,334708,306760,325174,2160643,112735.0,22018482.0
2006-01-10,327715,346135,321367,327080,2081929,113395.0,22018482.0
2006-01-11,327714,336606,323268,323904,1220095,112294.0,22018482.0
2006-01-12,319459,356930,319459,339782,2925688,117799.0,22018482.0
2006-01-13,344865,389325,344865,381064,4532247,133374.0,22228982.0
2006-01-16,375352,392500,368368,380429,1735044,133152.0,22228982.0
2006-01-17,382968,396942,342324,344863,2736666,120703.0,22228982.0
2006-01-18,337878,344862,304218,323904,2061093,113368.0,22228982.0
2006-01-19,325180,332800,311206,316918,1616700,110923.0,22228982.0
2006-01-20,317560,341056,311206,316918,2755403,110923.0,22228982.0
2006-01-23,298505,313745,269608,269603,1237329,94362.0,22228982.0
2006-01-24,270561,283893,241023,278812,1794810,97585.0,22228982.0
2006-01-25,280400,307395,280400,292149,1690254,102253.0,22228982.0
2006-01-26,335971,335971,327079,335971,454213,117591.0,22228982.0
2006-01-27,365820,386142,339780,358200,3676088,125484.0,22248982.0
2006-01-31,365820,367092,345498,358200,1543905,125484.0,22248982.0
2006-02-01,354393,356295,304856,305169,2757282,106906.0,22248982.0
2006-02-02,311523,317559,280083,304534,1434200,106684.0,22248982.0
2006-02-03,287074,295330,281992,282622,1221926,99008.0,22248982.0
2006-02-06,274369,303265,274369,297230,1481737,104125.0,22248982.0
2006-02-07,292151,311844,292151,294372,1130644,103124.0,22248982.0
2006-02-08,295331,305807,287075,290244,681315,101678.0,22248982.0
2006-02-09,294690,299772,284844,285163,811465,99898.0,22248982.0
2006-02-10,284531,297869,281993,290244,1103606,101678.0,22248982.0
2006-02-13,290245,300721,287707,288656,817349,101122.0,22248982.0
2006-02-14,284529,297868,284529,295642,1079534,103569.0,22248982.0
2006-02-15,298505,302315,285803,290244,1625796,101678.0,22248982.0
2006-02-16,295649,296597,282629,286115,853024,100232.0,22248982.0
2006-02-17,288977,289613,282311,285798,874919,100120.0,22248982.0
2006-02-20,285800,311204,285800,300723,1519131,105349.0,22248982.0
2006-02-21,306759,321999,306759,317553,1117536,111245.0,22248982.0
2006-02-22,317557,365186,317557,365186,2877055,127932.0,22248982.0
2006-02-23,380430,380430,335334,336606,4181919,117920.0,22248982.0
2006-02-24,346137,355029,325815,330255,1695927,115695.0,22248982.0
2006-02-27,334068,360108,332796,349309,1949677,122369.0,22248982.0
2006-02-28,354392,400754,353756,390590,5014030,136831.0,22248982.0
2006-03-02,395039,419814,367097,367092,4247030,128599.0,22248982.0
