팅크웨어(084730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-13,14550,14850,14400,14750,53752,117934.0,7995503.0
2013-02-14,14650,15100,14650,15050,40768,120332.0,7995503.0
2013-02-15,14900,15100,14800,14850,34282,118733.0,7995503.0
2013-02-18,14950,15050,14850,14900,26293,119133.0,7995503.0
2013-02-19,14900,15200,14900,15050,28718,120332.0,7995503.0
2013-02-20,15100,15300,14900,15050,40241,120332.0,7995503.0
2013-02-21,15050,15550,15000,15350,68643,122731.0,7995503.0
2013-02-22,15300,15600,15200,15400,33914,123131.0,7995503.0
2013-02-25,15500,15700,15300,15350,35661,122731.0,7995503.0
2013-02-26,15350,15350,14850,14850,51601,118733.0,7995503.0
2013-02-27,14750,15150,14750,15100,28654,120732.0,7995503.0
2013-02-28,15100,15200,14700,14800,38996,118333.0,7995503.0
2013-03-04,14800,15150,14750,14900,32518,119133.0,7995503.0
2013-03-05,14900,15050,14850,15000,27301,119933.0,7995503.0
2013-03-06,15150,15150,14800,14800,34168,118333.0,7995503.0
2013-03-07,14850,14950,14550,14650,25145,117134.0,7995503.0
2013-03-08,14650,14700,14450,14450,37582,115535.0,7995503.0
2013-03-11,14500,14600,14050,14100,35742,112737.0,7995503.0
2013-03-12,14050,14450,13900,14350,57637,114735.0,7995503.0
2013-03-13,14250,14950,14200,14850,62380,118733.0,7995503.0
2013-03-14,15050,15650,14850,15550,107100,124330.0,7995503.0
2013-03-15,15650,15700,15300,15500,44390,123930.0,7995503.0
2013-03-18,15350,15700,15250,15500,34348,123930.0,7995503.0
2013-03-19,15450,15600,15100,15350,27976,122731.0,7995503.0
2013-03-20,15550,15550,15050,15100,17670,120732.0,7995503.0
2013-03-21,15200,15400,15000,15100,26018,120732.0,7995503.0
2013-03-22,15100,15300,14800,14800,27216,118333.0,7995503.0
2013-03-25,14950,15900,14800,15900,68541,127128.0,7995503.0
2013-03-26,15750,16150,15750,16100,69706,128728.0,7995503.0
2013-03-27,16000,16150,15750,15950,37183,127528.0,7995503.0
2013-03-28,15900,16050,15800,16050,33187,128328.0,7995503.0
2013-03-29,16050,16150,15550,15800,31864,126329.0,7995503.0
2013-04-01,15900,15900,15150,15200,50468,121532.0,7995503.0
2013-04-02,15250,15300,14400,14400,69972,115135.0,7995503.0
2013-04-03,14600,14650,14300,14550,35580,116335.0,7995503.0
2013-04-04,14400,14400,13800,14050,82483,112337.0,7995503.0
2013-04-05,13950,14200,13000,13400,45432,107140.0,7995503.0
2013-04-08,13050,13200,12150,12250,135315,97945.0,7995503.0
2013-04-09,12200,12500,11650,12200,66740,97545.0,7995503.0
2013-04-10,12500,12500,12150,12250,16097,97945.0,7995503.0
2013-04-11,12350,12700,12200,12500,36952,99944.0,7995503.0
2013-04-12,12350,12500,11450,11450,182963,91549.0,7995503.0
2013-04-15,11450,11450,10600,10850,167931,86751.0,7995503.0
2013-04-16,10450,11300,10400,11000,112382,87951.0,7995503.0
2013-04-17,11300,11300,10750,10850,61587,86751.0,7995503.0
2013-04-18,10900,11600,10900,11350,88446,90749.0,7995503.0
2013-04-19,11650,11650,11100,11300,54165,90349.0,7995503.0
2013-04-22,11200,11450,11100,11350,34870,90749.0,7995503.0
2013-04-23,11300,11450,10850,11100,60039,88750.0,7995503.0
2013-04-24,11150,11450,11150,11400,51334,91149.0,7995503.0
2013-04-25,11400,11700,11400,11550,55194,92348.0,7995503.0
2013-04-26,11550,12300,11450,12300,117400,98345.0,7995503.0
2013-04-29,12400,12750,12200,12600,70978,100743.0,7995503.0
2013-04-30,12650,12800,12100,12150,98018,97145.0,7995503.0
2013-05-02,12200,12750,12200,12450,50452,99544.0,7995503.0
2013-05-03,12550,12700,12250,12250,33329,97945.0,7995503.0
2013-05-06,12250,12450,12000,12100,39752,96746.0,7995503.0
2013-05-07,12200,12350,12000,12350,28431,98744.0,7995503.0
2013-05-08,12350,12400,12150,12150,25193,97145.0,7995503.0
2013-05-09,12200,12200,11850,12100,44588,96746.0,7995503.0
2013-05-10,12100,12100,11650,11650,31085,93148.0,7995503.0
2013-05-13,11750,11900,11600,11750,18519,93947.0,7995503.0
2013-05-14,11800,11900,11500,11700,23992,93547.0,7995503.0
2013-05-15,11800,11900,11550,11900,33053,95146.0,7995503.0
2013-05-16,11900,11950,11600,11600,30605,92748.0,7995503.0
2013-05-20,11750,11750,11200,11250,49142,89949.0,7995503.0
2013-05-21,11250,11500,11250,11350,22269,90749.0,7995503.0
2013-05-22,11450,12000,11300,11900,84941,95146.0,7995503.0
2013-05-23,11950,12850,11950,12650,197799,101143.0,7995503.0
2013-05-24,12650,12750,12250,12750,86271,101943.0,7995503.0
2013-05-27,12750,13100,12550,12750,80914,101943.0,7995503.0
2013-05-28,12550,12800,12450,12650,44371,101143.0,7995503.0
2013-05-29,12500,12850,12450,12700,32904,101543.0,7995503.0
2013-05-30,12600,13000,12550,12650,50952,101143.0,7995503.0
2013-05-31,12650,12800,11900,12100,96361,96746.0,7995503.0
2013-06-03,11950,12200,11350,11350,73080,90749.0,7995503.0
2013-06-04,11350,11450,10850,11100,68956,88750.0,7995503.0
2013-06-05,10800,11100,10550,10850,80553,86751.0,7995503.0
2013-06-07,10800,10950,10350,10550,37858,84353.0,7995503.0
2013-06-10,10500,10800,10500,10750,30024,85952.0,7995503.0
2013-06-11,10550,11100,10550,11100,38230,88750.0,7995503.0
2013-06-12,11000,11100,10700,10700,27030,85552.0,7995503.0
2013-06-13,10700,11150,10700,11000,32267,87951.0,7995503.0
2013-06-14,10850,11050,10650,10750,14756,85952.0,7995503.0
2013-06-17,10650,10900,10050,10050,29526,80355.0,7995503.0
2013-06-18,10100,10800,10100,10650,52940,85152.0,7995503.0
2013-06-19,10600,10900,10500,10800,14787,86351.0,7995503.0
2013-06-20,10650,10750,10500,10500,18111,83953.0,7995503.0
2013-06-21,10050,10950,9900,10700,40707,85552.0,7995503.0
2013-06-24,10950,11000,10750,10800,12495,86351.0,7995503.0
2013-06-25,10500,10850,10300,10650,46015,85152.0,7995503.0
2013-06-26,10500,10950,10500,10650,33678,85152.0,7995503.0
2013-06-27,10700,11200,10700,10750,37987,85952.0,7995503.0
2013-06-28,10900,11550,10850,11550,42822,92348.0,7995503.0
2013-07-01,11850,12350,11600,11650,56776,93148.0,7995503.0
2013-07-02,11700,12150,11350,11700,22127,93547.0,7995503.0
2013-07-03,11700,11800,11350,11350,16648,90749.0,7995503.0
2013-07-04,11500,11500,11100,11350,21292,90749.0,7995503.0
2013-07-05,11500,11500,10950,11250,21620,89949.0,7995503.0
2013-07-08,11100,11250,10650,10700,20470,85552.0,7995503.0
2013-07-09,10700,10850,10600,10750,13096,85952.0,7995503.0
2013-07-10,10750,10900,10700,10800,5166,86351.0,7995503.0
2013-07-11,10800,11150,10800,10950,18860,87551.0,7995503.0
2013-07-12,11000,11100,10700,10800,19493,86351.0,7995503.0
2013-07-15,10900,10900,10700,10800,10264,86351.0,7995503.0
2013-07-16,10750,11000,10700,10800,17088,86351.0,7995503.0
2013-07-17,10850,10850,10550,10700,21803,85552.0,7995503.0
2013-07-18,10650,10850,10650,10750,5108,85952.0,7995503.0
2013-07-19,10800,11300,10750,11150,50040,89150.0,7995503.0
2013-07-22,11100,11400,11000,11000,25831,87951.0,7995503.0
2013-07-23,11150,11250,11050,11100,26888,88750.0,7995503.0
2013-07-24,11050,11250,11000,11100,14885,88750.0,7995503.0
2013-07-25,11250,12750,11100,12750,356612,101943.0,7995503.0
2013-07-26,13500,14150,12750,12750,721841,101943.0,7995503.0
2013-07-29,12750,12800,12100,12400,236939,99144.0,7995503.0
2013-07-30,12350,12650,12100,12350,212535,98744.0,7995503.0
2013-07-31,12450,13050,12150,12150,294724,97145.0,7995503.0
2013-08-01,12250,12850,12100,12800,146688,102342.0,7995503.0
2013-08-02,12800,13000,12550,12550,99379,100344.0,7995503.0
2013-08-05,12600,12750,12400,12500,52985,99944.0,7995503.0
2013-08-06,12550,12600,12200,12300,41591,98345.0,7995503.0
2013-08-07,12300,12500,12150,12200,35810,97545.0,7995503.0
2013-08-08,12200,12500,12150,12400,43771,99144.0,7995503.0
2013-08-09,12450,12750,12350,12400,60480,99144.0,7995503.0
2013-08-12,12600,12600,11950,12000,42386,95946.0,7995503.0
2013-08-13,12100,12100,11500,11650,70587,93148.0,7995503.0
2013-08-14,11600,11800,11600,11600,27871,92748.0,7995503.0
2013-08-16,11400,11550,11100,11400,39608,91149.0,7995503.0
2013-08-19,11350,11650,11250,11350,32143,90749.0,7995503.0
2013-08-20,11500,11500,11050,11150,35147,89150.0,7995503.0
2013-08-21,11050,11100,10400,10650,99999,85152.0,7995503.0
2013-08-22,10900,12200,10700,10700,758570,85552.0,7995503.0
2013-08-23,10700,11000,10550,10800,151242,86351.0,7995503.0
2013-08-26,10850,10950,10700,10750,79809,85952.0,7995503.0
2013-08-27,10950,11200,10750,10900,108075,87151.0,7995503.0
2013-08-28,10600,10700,10350,10450,117734,83553.0,7995503.0
2013-08-29,10450,10600,10400,10400,46195,83153.0,7995503.0
2013-08-30,10450,10500,10150,10150,44324,81154.0,7995503.0
2013-09-02,10050,10350,10000,10300,36671,82354.0,7995503.0
2013-09-03,10300,10550,10300,10500,27628,83953.0,7995503.0
2013-09-04,10400,10500,10300,10400,26207,83153.0,7995503.0
2013-09-05,10500,10600,10400,10550,25942,84353.0,7995503.0
2013-09-06,10550,10550,10350,10350,25501,82753.0,7995503.0
2013-09-09,10400,10500,10250,10300,21918,82354.0,7995503.0
2013-09-10,10300,10450,10250,10300,22592,82354.0,7995503.0
2013-09-11,10400,10600,10300,10550,40644,84353.0,7995503.0
2013-09-12,10550,10700,10500,10500,39975,83953.0,7995503.0
2013-09-13,10450,10600,10400,10500,20208,83953.0,7995503.0
2013-09-16,10500,10600,10300,10350,30247,82753.0,7995503.0
2013-09-17,10450,10750,10400,10650,51341,85152.0,7995503.0
2013-09-23,10550,10700,10500,10650,28119,85152.0,7995503.0
2013-09-24,10650,10750,10500,10700,35346,85552.0,7995503.0
2013-09-25,10700,10750,10550,10600,18717,84752.0,7995503.0
2013-09-26,10550,10650,10450,10600,24333,84752.0,7995503.0
2013-09-27,10600,10900,10550,10750,41766,85952.0,7995503.0
2013-09-30,10850,10850,10500,10550,27747,84353.0,7995503.0
2013-10-01,10450,10600,10300,10450,42560,83553.0,7995503.0
2013-10-02,10450,10600,10400,10450,24551,83553.0,7995503.0
2013-10-04,10400,10500,10300,10350,18756,82753.0,7995503.0
2013-10-07,10250,10400,10000,10050,40354,80355.0,7995503.0
2013-10-08,9980,10050,9650,9690,57464,77476.0,7995503.0
2013-10-10,9580,9810,9580,9750,11662,77956.0,7995503.0
2013-10-11,9850,9940,9720,9810,10388,78436.0,7995503.0
2013-10-14,9610,10150,9610,9970,23308,79715.0,7995503.0
2013-10-15,10150,10150,9930,9940,12479,79475.0,7995503.0
2013-10-16,9950,10150,9880,9880,17078,78996.0,7995503.0
2013-10-17,9900,10250,9890,10250,25630,81954.0,7995503.0
2013-10-18,10100,10300,9950,10000,16331,79955.0,7995503.0
2013-10-21,10050,10250,10000,10100,16094,80755.0,7995503.0
2013-10-22,10050,10600,10050,10500,39507,83953.0,7995503.0
2013-10-23,10400,10700,10400,10550,25611,84353.0,7995503.0
2013-10-24,10600,10600,10400,10500,13780,83953.0,7995503.0
2013-10-25,10650,10950,10400,10450,31756,83553.0,7995503.0
2013-10-28,10650,10650,10250,10350,15121,82753.0,7995503.0
2013-10-29,10350,10450,10200,10300,16532,82354.0,7995503.0
2013-10-30,10250,10450,10150,10250,24033,81954.0,7995503.0
2013-10-31,10200,10300,10100,10150,15674,81154.0,7995503.0
2013-11-01,10100,10300,10000,10100,22386,80755.0,7995503.0
2013-11-04,10050,10200,9980,10150,19274,81154.0,7995503.0
2013-11-05,10100,10150,9810,9850,27485,78756.0,7995503.0
2013-11-06,9850,9950,9800,9800,15557,78356.0,7995503.0
2013-11-07,9800,9890,9510,9520,37887,76117.0,7995503.0
2013-11-08,9390,9430,9000,9000,40827,71960.0,7995503.0
2013-11-11,9010,9090,7950,8250,103919,65963.0,7995503.0
2013-11-12,8110,8630,8110,8490,42376,67882.0,7995503.0
2013-11-13,8700,9760,8650,9760,77392,78036.0,7995503.0
2013-11-14,10250,10700,10100,10700,285613,85552.0,7995503.0
2013-11-15,10700,11250,10350,11000,153612,87951.0,7995503.0
2013-11-18,11200,12500,10300,10700,336948,85552.0,7995503.0
2013-11-19,10700,10700,10100,10400,103608,83153.0,7995503.0
2013-11-20,10450,10600,10150,10350,49333,82753.0,7995503.0
2013-11-21,10150,10400,9990,10150,38003,81154.0,7995503.0
2013-11-22,10100,10700,10100,10600,60696,84752.0,7995503.0
2013-11-25,10750,10750,10300,10300,14076,82354.0,7995503.0
2013-11-26,10300,10450,10200,10200,20793,81554.0,7995503.0
2013-11-27,10200,10750,10200,10400,38638,83153.0,7995503.0
2013-11-28,10500,10750,10250,10400,24444,83153.0,7995503.0
2013-11-29,10200,10400,10150,10250,40274,81954.0,7995503.0
2013-12-02,10150,10250,9950,9950,30338,79555.0,7995503.0
2013-12-03,9950,10100,9510,9630,34100,76997.0,7995503.0
2013-12-04,9500,9590,9400,9450,20221,75558.0,7995503.0
2013-12-05,9580,9580,9330,9420,12867,75318.0,7995503.0
2013-12-06,9340,9620,9330,9620,8915,76917.0,7995503.0
2013-12-09,9590,9760,9110,9200,19225,73559.0,7995503.0
2013-12-10,9200,9280,9160,9200,10117,73559.0,7995503.0
2013-12-11,9110,9370,9110,9160,8799,73239.0,7995503.0
2013-12-12,9150,9450,9120,9450,12223,75558.0,7995503.0
2013-12-13,9500,9660,9290,9410,13149,75238.0,7995503.0
2013-12-16,9360,9460,9090,9100,14761,72759.0,7995503.0
2013-12-17,9100,9250,9100,9100,16071,72759.0,7995503.0
2013-12-18,9010,9100,8650,8700,18665,69561.0,7995503.0
2013-12-19,8750,9010,8610,8610,10140,68841.0,7995503.0
2013-12-20,8660,8750,8550,8740,13422,69881.0,7995503.0
2013-12-23,8740,8990,8670,8870,5112,70920.0,7995503.0
2013-12-24,8810,8890,8730,8810,6795,70440.0,7995503.0
2013-12-26,8800,8890,8500,8540,22192,68282.0,7995503.0
2013-12-27,8540,8680,8300,8680,11023,69401.0,7995503.0
2013-12-30,8790,8790,8500,8750,9366,69961.0,7995503.0
2014-01-02,8670,8930,8670,8890,16120,71080.0,7995503.0
2014-01-03,9490,10200,9350,10200,73957,81554.0,7995503.0
2014-01-06,11700,11700,9800,9800,1220280,78356.0,7995503.0
2014-01-07,9920,10150,9640,9810,263976,78436.0,7995503.0
2014-01-08,9920,10200,9730,9770,211288,78116.0,7995503.0
2014-01-09,9740,9840,9350,9500,149431,75957.0,7995503.0
2014-01-10,9480,9630,9330,9390,55423,75078.0,7995503.0
2014-01-13,9320,9650,9300,9430,69735,75398.0,7995503.0
2014-01-14,9430,9620,9340,9520,50112,76117.0,7995503.0
2014-01-15,9520,9600,9350,9380,38885,74998.0,7995503.0
2014-01-16,9450,9770,9370,9490,78892,75877.0,7995503.0
2014-01-17,9500,9520,9330,9380,39488,74998.0,7995503.0
2014-01-20,9350,9390,9160,9240,36869,73878.0,7995503.0
2014-01-21,9240,9360,9180,9320,35060,74518.0,7995503.0
2014-01-22,9280,9370,9220,9260,17910,74038.0,7995503.0
2014-01-23,9310,9320,9170,9230,27216,73798.0,7995503.0
2014-01-24,9180,9270,8860,8860,60804,70840.0,7995503.0
2014-01-27,8650,8700,8510,8520,37664,68122.0,7995503.0
2014-01-28,8470,8690,8470,8690,19965,69481.0,7995503.0
2014-01-29,8630,9000,8630,8930,19862,71400.0,7995503.0
2014-02-03,8790,8900,8690,8840,20399,70680.0,7995503.0
2014-02-04,8800,8800,8550,8740,31943,69881.0,7995503.0
2014-02-05,8700,8840,8680,8700,11113,69561.0,7995503.0
2014-02-06,8630,8860,8630,8770,11694,70121.0,7995503.0
2014-02-07,8780,9190,8770,9140,31566,73079.0,7995503.0
2014-02-10,9140,9200,8940,9090,18270,72679.0,7995503.0
2014-02-11,9090,9180,8950,9090,13205,72679.0,7995503.0
2014-02-12,9080,9150,8990,9030,22957,72199.0,7995503.0
2014-02-13,9030,9030,8950,9000,6452,71960.0,7995503.0
2014-02-14,8950,9090,8910,8920,17173,71320.0,7995503.0
2014-02-17,8890,8950,8700,8810,9191,70440.0,7995503.0
2014-02-18,8780,8910,8780,8870,13947,70920.0,7995503.0
2014-02-19,8780,8920,8780,8840,9210,70680.0,7995503.0
2014-02-20,8890,8890,8760,8830,6343,70600.0,7995503.0
2014-02-21,8770,8870,8770,8800,12024,70360.0,7995503.0
2014-02-24,8760,8850,8720,8830,10071,70600.0,7995503.0
2014-02-25,8840,8890,8810,8880,14763,71000.0,7995503.0
2014-02-26,8840,8900,8770,8800,10007,70360.0,7995503.0
2014-02-27,8780,8880,8780,8840,6803,70680.0,7995503.0
2014-02-28,8800,8840,8500,8500,38516,67962.0,7995503.0
2014-03-03,8430,8560,8420,8430,26618,67402.0,7995503.0
2014-03-04,8490,8550,8460,8460,12538,67642.0,7995503.0
2014-03-05,8460,8550,8440,8490,21481,67882.0,7995503.0
2014-03-06,8520,8760,8520,8760,36949,70041.0,7995503.0
2014-03-07,8760,8790,8620,8770,18876,70121.0,7995503.0
2014-03-10,8750,8830,8650,8750,9959,69961.0,7995503.0
2014-03-11,8730,8790,8590,8640,19690,69081.0,7995503.0
2014-03-12,8600,8690,8520,8600,10261,68761.0,7995503.0
2014-03-13,8530,8680,8530,8670,22875,69321.0,7995503.0
2014-03-14,8680,9180,8580,9050,69496,72359.0,7995503.0
2014-03-17,9050,9330,9030,9140,76276,73079.0,7995503.0
2014-03-18,9130,9190,8860,8960,33645,71640.0,7995503.0
2014-03-19,8920,9090,8800,9070,28956,72519.0,7995503.0
2014-03-20,9650,10100,9130,9130,319740,72999.0,7995503.0
2014-03-21,9220,9350,9140,9270,56938,74118.0,7995503.0
2014-03-24,9300,9430,9170,9290,60820,74278.0,7995503.0
2014-03-25,9220,9350,9170,9250,29600,73958.0,7995503.0
2014-03-26,9280,9370,9180,9220,25086,73719.0,7995503.0
2014-03-27,9200,9330,9100,9150,19078,73159.0,7995503.0
2014-03-28,9080,9210,9080,9150,15477,73159.0,7995503.0
2014-03-31,9060,9150,8980,9040,26418,72279.0,7995503.0
2014-04-01,9090,9200,9050,9120,16513,72919.0,7995503.0
2014-04-02,9150,9340,9120,9280,47405,74198.0,7995503.0
2014-04-03,9260,9340,9150,9160,21610,73239.0,7995503.0
2014-04-04,9130,9270,9130,9160,17376,73239.0,7995503.0
2014-04-07,9160,9250,9070,9150,15095,73159.0,7995503.0
2014-04-08,9120,9220,9100,9200,18382,73559.0,7995503.0
2014-04-09,9200,9380,9180,9380,29450,74998.0,7995503.0
2014-04-10,9410,9460,9220,9220,28375,73719.0,7995503.0
2014-04-11,9150,9280,9100,9210,18053,73639.0,7995503.0
2014-04-14,9170,9280,9170,9260,11854,74038.0,7995503.0
2014-04-15,9230,9300,9170,9250,14980,73958.0,7995503.0
2014-04-16,9280,9300,9140,9200,28216,73559.0,7995503.0
2014-04-17,9200,9280,9180,9250,13414,73958.0,7995503.0
2014-04-18,9250,10050,9250,9700,313006,77556.0,7995503.0
2014-04-21,9810,9820,9570,9660,43150,77237.0,7995503.0
2014-04-22,9600,9870,9590,9630,46650,76997.0,7995503.0
2014-04-23,9690,9820,9540,9560,61882,76437.0,7995503.0
2014-04-24,9510,9630,9450,9540,31443,76277.0,7995503.0
2014-04-25,9540,9610,9440,9460,27612,75637.0,7995503.0
2014-04-28,9460,9570,9430,9450,20599,75558.0,7995503.0
2014-04-29,9450,9570,9420,9440,12934,75478.0,7995503.0
2014-04-30,9560,9670,9420,9440,23637,75478.0,7995503.0
2014-05-02,9450,9570,9400,9430,19476,75398.0,7995503.0
2014-05-07,9520,9520,9150,9210,13675,73639.0,7995503.0
2014-05-08,9040,9180,9010,9150,31095,73159.0,7995503.0
2014-05-09,9150,9210,9000,9110,21595,72839.0,7995503.0
2014-05-12,9040,9600,9040,9170,19310,73319.0,7995503.0
2014-05-13,9200,9300,9160,9220,6287,73719.0,7995503.0
2014-05-14,9320,9320,9210,9220,8368,73719.0,7995503.0
2014-05-15,9220,9470,9170,9360,16081,74838.0,7995503.0
2014-05-16,9300,9400,9300,9340,9384,74678.0,7995503.0
2014-05-19,9450,9460,9100,9200,9498,73559.0,7995503.0
2014-05-20,9130,9240,8780,8910,28774,71240.0,7995503.0
2014-05-21,8850,8950,8750,8770,26019,70121.0,7995503.0
2014-05-22,8780,8930,8780,8840,13645,70680.0,7995503.0
2014-05-23,8840,8910,8810,8870,4549,70920.0,7995503.0
2014-05-26,8920,8920,8740,8760,23731,70041.0,7995503.0
2014-05-27,8760,8760,8610,8610,10850,68841.0,7995503.0
2014-05-28,8760,8860,8620,8730,8338,69801.0,7995503.0
2014-05-29,8740,8930,8690,8730,6907,69801.0,7995503.0
2014-05-30,8730,8770,8110,8480,42395,67802.0,7995503.0
2014-06-02,8530,8990,8530,8780,38416,70201.0,7995503.0
2014-06-03,8700,8910,8650,8700,15742,69561.0,7995503.0
2014-06-05,8310,8650,8310,8380,16998,67002.0,7995503.0
2014-06-09,8390,8780,8280,8280,21158,66203.0,7995503.0
2014-06-10,8290,8470,8280,8370,7549,66922.0,7995503.0
2014-06-11,8370,8440,8350,8390,11211,67082.0,7995503.0
2014-06-12,8390,8450,8290,8430,13658,67402.0,7995503.0
2014-06-13,8420,8450,8390,8430,7218,67402.0,7995503.0
2014-06-16,8440,8440,8320,8400,4468,67162.0,7995503.0
2014-06-17,8440,8440,8370,8410,9613,67242.0,7995503.0
2014-06-18,8410,9670,8410,9510,391020,76037.0,7995503.0
2014-06-19,9670,9670,9130,9240,116292,73878.0,7995503.0
2014-06-20,9170,9240,8860,8890,67451,71080.0,7995503.0
2014-06-23,8870,9030,8590,8680,46136,69401.0,7995503.0
2014-06-24,8660,8730,8500,8600,26023,68761.0,7995503.0
2014-06-25,8610,8700,8560,8660,13984,69241.0,7995503.0
2014-06-26,8780,8790,8490,8610,16321,68841.0,7995503.0
2014-06-27,8690,8720,8400,8630,20269,69001.0,7995503.0
2014-06-30,8580,8700,8420,8570,15963,68521.0,7995503.0
2014-07-01,8580,8590,8470,8550,22716,68362.0,7995503.0
2014-07-02,8580,8580,8490,8510,27363,68042.0,7995503.0
2014-07-03,8580,8580,8470,8470,15730,67722.0,7995503.0
2014-07-04,8470,8700,8470,8610,25689,68841.0,7995503.0
2014-07-07,8570,8680,8500,8550,15233,68362.0,7995503.0
2014-07-08,8480,8650,8460,8460,14744,67642.0,7995503.0
2014-07-09,8460,8600,8400,8550,16241,68362.0,7995503.0
2014-07-10,8640,8910,8570,8740,40159,69881.0,7995503.0
2014-07-11,8850,8890,8690,8850,28102,70760.0,7995503.0
2014-07-14,8850,9100,8790,9060,49280,72439.0,7995503.0
2014-07-15,9120,9120,8910,8910,18323,71240.0,7995503.0
2014-07-16,8880,8970,8680,8720,19402,69721.0,7995503.0
2014-07-17,8730,8880,8640,8750,19947,69961.0,7995503.0
2014-07-18,8740,8750,8570,8580,17706,68601.0,7995503.0
2014-07-21,8600,8680,8490,8600,24071,68761.0,7995503.0
2014-07-22,8600,8710,8550,8570,16433,68521.0,7995503.0
2014-07-23,8570,8640,8530,8600,23431,68761.0,7995503.0
2014-07-24,8580,8640,8520,8560,23179,68442.0,7995503.0
2014-07-25,8540,8650,8530,8630,13392,69001.0,7995503.0
2014-07-28,8650,8740,8570,8660,18284,69241.0,7995503.0
2014-07-29,8700,8730,8320,8510,18359,68042.0,7995503.0
2014-07-30,8470,8600,8390,8390,25152,67082.0,7995503.0
2014-07-31,8410,8410,8110,8240,39421,65883.0,7995503.0
2014-08-01,8060,8250,8060,8180,5639,65403.0,7995503.0
2014-08-04,8180,8310,8150,8240,7218,65883.0,7995503.0
2014-08-05,8200,8340,8100,8100,18644,64764.0,7995503.0
2014-08-06,8220,8230,7920,8090,12545,64684.0,7995503.0
2014-08-07,7980,8100,7810,7880,34822,63005.0,7995503.0
2014-08-08,7890,7980,7780,7960,18044,63644.0,7995503.0
2014-08-11,7960,8000,7840,7880,21451,63005.0,7995503.0
2014-08-12,7860,7970,7790,7850,8633,62765.0,7995503.0
2014-08-13,7900,7900,7610,7630,18336,61006.0,7995503.0
2014-08-14,7640,7840,7640,7770,9890,62125.0,7995503.0
2014-08-18,7770,7820,7740,7750,11541,61965.0,7995503.0
2014-08-19,7720,7840,7720,7830,9624,62605.0,7995503.0
2014-08-20,7960,7960,7780,7780,9722,62205.0,7995503.0
2014-08-21,7840,7950,7780,7850,25574,62765.0,7995503.0
2014-08-22,7940,7940,7840,7850,21298,62765.0,7995503.0
2014-08-25,7850,7960,7850,7960,9457,63644.0,7995503.0
2014-08-26,7950,7960,7820,7820,14650,62525.0,7995503.0
2014-08-27,7800,7920,7750,7810,13489,62445.0,7995503.0
2014-08-28,7810,7970,7800,7840,9001,62685.0,7995503.0
2014-08-29,7800,7940,7800,7890,9238,63085.0,7995503.0
2014-09-01,8190,8190,7980,7980,20216,63804.0,7995503.0
2014-09-02,8000,8010,7890,7910,10025,63244.0,7995503.0
2014-09-03,7940,8090,7880,7980,15966,63804.0,7995503.0
2014-09-04,7950,8070,7850,7870,21268,62925.0,7995503.0
2014-09-05,7890,7900,7800,7820,11274,62525.0,7995503.0
2014-09-11,7800,7910,7800,7820,4671,62525.0,7995503.0
2014-09-12,7800,8210,7800,8080,30272,64604.0,7995503.0
2014-09-15,8100,8180,7810,7810,16233,62445.0,7995503.0
2014-09-16,7830,7980,7820,7970,19818,63724.0,7995503.0
2014-09-17,8000,8080,7980,8030,11948,64204.0,7995503.0
2014-09-18,8030,8320,8020,8160,35513,65243.0,7995503.0
2014-09-19,8160,8290,8160,8210,12092,65643.0,7995503.0
2014-09-22,8210,8340,8000,8070,13785,64524.0,7995503.0
2014-09-23,8120,8250,7960,8080,5958,64604.0,7995503.0
2014-09-24,8060,8190,8030,8070,14572,64524.0,7995503.0
2014-09-25,8070,8140,7920,8000,11039,63964.0,7995503.0
2014-09-26,8000,8140,7790,7810,19478,62445.0,7995503.0
2014-09-29,7950,7950,7620,7700,30779,61565.0,7995503.0
2014-09-30,7650,7840,7630,7630,19599,61006.0,7995503.0
2014-10-01,7690,7730,7440,7490,20989,59886.0,7995503.0
2014-10-02,7450,7630,7450,7630,17667,61006.0,7995503.0
2014-10-06,7860,7880,7620,7690,18076,61485.0,7995503.0
2014-10-07,7680,7680,7500,7500,8618,59966.0,7995503.0
2014-10-08,7500,7580,7470,7560,15147,60446.0,7995503.0
2014-10-10,7510,7530,7380,7410,13805,59247.0,7995503.0
2014-10-13,7360,7370,6920,6990,29980,55889.0,7995503.0
2014-10-14,6620,6840,6620,6800,44992,54369.0,7995503.0
2014-10-15,6860,6960,6720,6750,27031,53970.0,7995503.0
2014-10-16,6750,6810,6570,6740,16465,53890.0,7995503.0
2014-10-17,6790,6820,6680,6700,9942,53570.0,7995503.0
2014-10-20,6750,6870,6750,6800,4666,54369.0,7995503.0
2014-10-21,6800,6900,6770,6800,9419,54369.0,7995503.0
2014-10-22,6890,6920,6750,6750,9664,53970.0,7995503.0
2014-10-23,6720,6870,6720,6740,4208,53890.0,7995503.0
2014-10-24,6700,6820,6580,6740,8951,53890.0,7995503.0
2014-10-27,6790,6820,6700,6780,8207,54210.0,7995503.0
2014-10-28,6710,6830,6710,6800,9520,54369.0,7995503.0
2014-10-29,6840,6840,6730,6820,13632,54529.0,7995503.0
2014-10-30,6800,7100,6800,6970,38014,55729.0,7995503.0
2014-10-31,6970,7290,6970,7290,27950,58287.0,7995503.0
