조이맥스(101730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-21,8480,8480,8350,8380,31011,71274.0,8505234.0
2016-03-22,8320,8860,8320,8370,80580,71189.0,8505234.0
2016-03-23,8100,8420,8070,8290,206918,70508.0,8505234.0
2016-03-24,8310,8480,8220,8220,59337,69913.0,8505234.0
2016-03-25,8170,8220,8120,8140,34932,69233.0,8505234.0
2016-03-28,8100,8120,7960,7960,46033,67702.0,8505234.0
2016-03-29,7970,8100,7970,8000,24995,68042.0,8505234.0
2016-03-30,8000,8330,8000,8270,52252,70338.0,8505234.0
2016-03-31,8330,8330,8060,8060,71731,68552.0,8505234.0
2016-04-01,8010,8300,8010,8120,46091,69063.0,8505234.0
2016-04-04,8130,8370,8130,8340,38313,70934.0,8505234.0
2016-04-05,8340,8340,8180,8240,32684,70083.0,8505234.0
2016-04-06,8250,8300,8060,8080,22669,68722.0,8505234.0
2016-04-07,8080,8220,7980,8090,24685,68807.0,8505234.0
2016-04-08,8090,8090,7630,8080,28677,68722.0,8505234.0
2016-04-11,7970,8150,7940,8050,27491,68467.0,8505234.0
2016-04-12,7920,8050,7890,7950,30088,67617.0,8505234.0
2016-04-14,7930,8270,7920,8250,47016,70168.0,8505234.0
2016-04-15,8250,8440,8170,8380,37447,71274.0,8505234.0
2016-04-18,8460,8600,8400,8450,29783,71869.0,8505234.0
2016-04-19,8460,8570,8320,8400,24262,71444.0,8505234.0
2016-04-20,8340,8400,8180,8200,36153,69743.0,8505234.0
2016-04-21,8180,8410,8180,8310,50159,70678.0,8505234.0
2016-04-22,8410,8410,8250,8310,12423,70678.0,8505234.0
2016-04-25,8400,8400,8180,8200,24716,69743.0,8505234.0
2016-04-26,8080,8200,7880,7900,84878,67191.0,8505234.0
2016-04-27,7800,7950,7750,7880,33193,67021.0,8505234.0
2016-04-28,7880,8100,7810,7900,21505,67191.0,8505234.0
2016-04-29,7910,7990,7750,7900,17529,67191.0,8505234.0
2016-05-02,7930,7930,7660,7660,51298,65150.0,8505234.0
2016-05-03,7650,7760,7560,7670,24050,65235.0,8505234.0
2016-05-04,7600,7780,7550,7710,22459,65575.0,8505234.0
2016-05-09,7710,8060,7700,7710,46877,65575.0,8505234.0
2016-05-10,7720,8340,7720,8270,91101,70338.0,8505234.0
2016-05-11,8280,8800,8050,8150,182926,69318.0,8505234.0
2016-05-12,8150,8200,8010,8120,24812,69063.0,8505234.0
2016-05-13,8020,8070,7850,8050,37353,68467.0,8505234.0
2016-05-16,8050,8100,7900,7970,33651,67787.0,8505234.0
2016-05-17,8090,8090,7770,7910,16697,67276.0,8505234.0
2016-05-18,7990,7990,7700,7810,24004,66426.0,8505234.0
2016-05-19,7870,7870,7550,7700,47207,65490.0,8505234.0
2016-05-20,7640,7870,7620,7620,25040,64810.0,8505234.0
2016-05-23,7700,7970,7570,7800,29937,66341.0,8505234.0
2016-05-24,7770,7840,7660,7660,25242,65150.0,8505234.0
2016-05-25,7670,7800,7670,7690,12862,65405.0,8505234.0
2016-05-26,7830,7830,7680,7800,11912,66341.0,8505234.0
2016-05-27,7700,7850,7680,7850,21157,66766.0,8505234.0
2016-05-30,7760,7900,7760,7820,17486,66511.0,8505234.0
2016-05-31,7810,7890,7760,7760,31388,66001.0,8505234.0
2016-06-01,7750,7870,7730,7840,16004,66681.0,8505234.0
2016-06-02,7910,8010,7800,7970,35324,67787.0,8505234.0
2016-06-03,7960,7960,7840,7920,12255,67361.0,8505234.0
2016-06-07,7900,8090,7890,8060,48228,68552.0,8505234.0
2016-06-08,8060,8100,8000,8060,25613,68552.0,8505234.0
2016-06-09,8060,8180,8000,8070,25021,68637.0,8505234.0
2016-06-10,8080,8150,7960,8050,22208,68467.0,8505234.0
2016-06-13,8080,8080,7800,7800,27523,66341.0,8505234.0
2016-06-14,7760,7880,7730,7740,22018,65831.0,8505234.0
2016-06-15,7730,7830,7640,7740,21737,65831.0,8505234.0
2016-06-16,7660,7840,7500,7510,32733,63874.0,8505234.0
2016-06-17,7510,7580,7470,7520,18932,63959.0,8505234.0
2016-06-20,7520,7680,7520,7670,10557,65235.0,8505234.0
2016-06-21,7540,7700,7540,7660,10980,65150.0,8505234.0
2016-06-22,7750,7800,7640,7800,17629,66341.0,8505234.0
2016-06-23,7800,7820,7600,7640,21291,64980.0,8505234.0
2016-06-24,7660,7710,6600,7110,112648,60472.0,8505234.0
2016-06-27,6820,7160,6820,7100,31587,60387.0,8505234.0
2016-06-28,7120,7320,7050,7180,59844,61068.0,8505234.0
2016-06-29,7190,7430,7180,7380,27824,62769.0,8505234.0
2016-06-30,7350,7690,7350,7640,27189,64980.0,8505234.0
2016-07-01,7700,7780,7600,7760,11822,66001.0,8505234.0
2016-07-04,7710,7920,7690,7900,16868,67191.0,8505234.0
2016-07-05,8000,8000,7780,7930,14967,67447.0,8505234.0
2016-07-06,7810,7900,7710,7850,28158,66766.0,8505234.0
2016-07-07,7840,7900,7810,7890,14427,67106.0,8505234.0
2016-07-08,7940,7940,7700,7790,11629,66256.0,8505234.0
2016-07-11,7750,7880,7600,7790,9042,66256.0,8505234.0
2016-07-12,7740,7910,7670,7750,10193,65916.0,8505234.0
2016-07-13,7770,8430,7770,8430,243334,71699.0,8505234.0
2016-07-14,8460,8470,8150,8160,67462,69403.0,8505234.0
2016-07-15,8170,9230,8150,8460,192008,71954.0,8505234.0
2016-07-18,8560,8870,8560,8780,88260,74676.0,8505234.0
2016-07-19,8780,8850,8550,8570,31588,72890.0,8505234.0
2016-07-20,8570,8740,8450,8480,15738,72124.0,8505234.0
2016-07-21,8450,8600,8250,8260,32237,70253.0,8505234.0
2016-07-22,8340,8560,8220,8300,22513,70593.0,8505234.0
2016-07-25,8480,8480,8200,8200,17587,69743.0,8505234.0
2016-07-26,8320,8320,8020,8100,41495,68892.0,8505234.0
2016-07-27,8080,8100,7960,8010,19228,68127.0,8505234.0
2016-07-28,7970,8150,7960,7970,10466,67787.0,8505234.0
2016-07-29,8100,8100,7920,7930,12923,67447.0,8505234.0
2016-08-01,7840,7950,7770,7810,25023,66426.0,8505234.0
2016-08-02,7770,7890,7660,7820,22762,66511.0,8505234.0
2016-08-03,7840,7840,7490,7600,36389,64640.0,8505234.0
2016-08-04,7640,7770,7590,7730,8908,65745.0,8505234.0
2016-08-05,7850,7850,7600,7740,10594,65831.0,8505234.0
2016-08-08,7750,7750,7560,7600,15343,64640.0,8505234.0
2016-08-09,7560,7900,7550,7760,9527,66001.0,8505234.0
2016-08-10,7810,7850,7710,7840,24337,66681.0,8505234.0
2016-08-11,7800,7880,7740,7840,7712,66681.0,8505234.0
2016-08-12,7840,7980,7660,7760,33188,66001.0,8505234.0
2016-08-16,7880,7880,7580,7600,31155,64640.0,8505234.0
2016-08-17,7520,7680,7490,7580,23299,64470.0,8505234.0
2016-08-18,7580,7680,7400,7630,28146,64895.0,8505234.0
2016-08-19,7530,7590,7290,7350,44299,62513.0,8505234.0
2016-08-22,7600,7600,7120,7160,26230,60897.0,8505234.0
2016-08-23,7160,7190,7050,7140,22789,60727.0,8505234.0
2016-08-24,7060,7260,7060,7110,14954,60472.0,8505234.0
2016-08-25,7230,7340,7060,7190,23843,61153.0,8505234.0
2016-08-26,7190,7190,7000,7060,20804,60047.0,8505234.0
2016-08-29,7100,7100,6860,6860,20956,58346.0,8505234.0
2016-08-30,7010,7050,6850,6900,12920,58686.0,8505234.0
2016-08-31,6990,6990,6860,6910,12904,58771.0,8505234.0
2016-09-01,6850,6950,6760,6940,6288,59026.0,8505234.0
2016-09-02,7010,7150,6890,7110,11386,60472.0,8505234.0
2016-09-05,7110,7190,7020,7130,7016,60642.0,8505234.0
2016-09-06,7260,7260,7030,7130,11073,60642.0,8505234.0
2016-09-07,7050,7200,7050,7110,10958,60472.0,8505234.0
2016-09-08,7110,7120,7020,7110,18097,60472.0,8505234.0
2016-09-09,7120,7120,6940,6960,11020,59196.0,8505234.0
2016-09-12,6860,7000,6700,7000,12375,59537.0,8505234.0
2016-09-13,7000,7100,6800,7050,15584,59962.0,8505234.0
2016-09-19,7010,7110,6830,7050,5903,59962.0,8505234.0
2016-09-20,7160,7360,6820,7280,30235,61918.0,8505234.0
2016-09-21,7280,7500,7080,7420,12254,63109.0,8505234.0
2016-09-22,7420,7480,7310,7390,10563,62854.0,8505234.0
2016-09-23,7430,7510,7360,7410,13945,63024.0,8505234.0
2016-09-26,7580,7580,7400,7420,8614,63109.0,8505234.0
2016-09-27,7200,7650,7200,7580,23251,64470.0,8505234.0
2016-09-28,7420,7560,7420,7470,5701,63534.0,8505234.0
2016-09-29,7460,7740,7440,7740,21166,65831.0,8505234.0
2016-09-30,7750,7760,7560,7560,12988,64300.0,8505234.0
2016-10-04,7660,7700,7520,7670,8994,65235.0,8505234.0
2016-10-05,7560,8290,7560,7980,51579,67872.0,8505234.0
2016-10-06,7930,8220,7930,8050,10772,68467.0,8505234.0
2016-10-07,8050,8200,8020,8080,15682,68722.0,8505234.0
2016-10-10,8100,8300,8100,8180,18097,69573.0,8505234.0
2016-10-11,8270,8280,8130,8220,9397,69913.0,8505234.0
2016-10-12,8280,8280,8200,8230,5240,69998.0,8505234.0
2016-10-13,8280,8280,8030,8040,23773,68382.0,8505234.0
2016-10-14,8080,8250,7870,8040,19564,68382.0,8505234.0
2016-10-17,8060,8220,7980,8040,12401,68382.0,8505234.0
2016-10-18,8110,8110,7910,7970,11561,67787.0,8505234.0
2016-10-19,8010,8010,7810,7890,15544,67106.0,8505234.0
2016-10-20,7910,7910,7690,7710,13233,65575.0,8505234.0
2016-10-21,7710,7710,7480,7480,9795,63619.0,8505234.0
2016-10-24,7480,7530,7410,7450,5329,63364.0,8505234.0
2016-10-25,7460,7460,7250,7350,10414,62513.0,8505234.0
2016-10-26,7490,7540,7260,7380,14538,62769.0,8505234.0
2016-10-27,7420,7540,7370,7510,6177,63874.0,8505234.0
2016-10-28,7420,7700,7370,7660,5923,65150.0,8505234.0
2016-10-31,7790,7790,7310,7460,15194,63449.0,8505234.0
2016-11-01,7390,7600,7370,7470,4251,63534.0,8505234.0
2016-11-02,7730,7730,7100,7190,12622,61153.0,8505234.0
2016-11-03,7080,7300,6980,7190,13558,61153.0,8505234.0
2016-11-04,7050,7190,6950,7050,8583,59962.0,8505234.0
2016-11-07,7070,7290,7020,7270,8019,61833.0,8505234.0
2016-11-08,7080,7420,7080,7420,4551,63109.0,8505234.0
2016-11-09,7430,7450,6940,7220,23420,61408.0,8505234.0
2016-11-10,7300,7570,7290,7510,16080,63874.0,8505234.0
2016-11-11,7580,7590,7460,7520,2453,63959.0,8505234.0
2016-11-14,7520,7590,7350,7520,5050,63959.0,8505234.0
2016-11-15,7500,7540,7320,7530,3121,64044.0,8505234.0
2016-11-16,7600,7620,7400,7620,10638,64810.0,8505234.0
2016-11-17,7530,7680,7530,7600,10791,64640.0,8505234.0
2016-11-18,7700,7700,7300,7600,16812,64640.0,8505234.0
2016-11-21,7470,7620,7370,7480,5022,63619.0,8505234.0
2016-11-22,7480,7570,7370,7480,11452,63619.0,8505234.0
2016-11-23,7660,7660,7260,7270,10947,61833.0,8505234.0
2016-11-24,7270,7270,7120,7230,6118,61493.0,8505234.0
2016-11-25,7150,7380,7150,7290,3627,62003.0,8505234.0
2016-11-28,7330,7330,7160,7270,8058,61833.0,8505234.0
2016-11-29,7270,7440,7020,7330,9916,62343.0,8505234.0
2016-11-30,7330,7350,7140,7220,3135,61408.0,8505234.0
2016-12-01,7080,7210,7070,7130,7503,60642.0,8505234.0
2016-12-02,7280,7280,7050,7070,9420,60132.0,8505234.0
2016-12-05,7070,7190,6950,6980,7979,59367.0,8505234.0
2016-12-06,7140,7140,6960,6990,11874,59452.0,8505234.0
2016-12-07,6940,7040,6700,6850,23457,58261.0,8505234.0
2016-12-08,6850,6970,6730,6850,12256,58261.0,8505234.0
2016-12-09,6900,6900,6700,6850,13078,58261.0,8505234.0
2016-12-12,6750,7110,6750,7000,9491,59537.0,8505234.0
2016-12-13,7160,7160,6910,7030,8517,59792.0,8505234.0
2016-12-14,7100,7320,7010,7290,26667,62003.0,8505234.0
2016-12-15,7180,7450,7180,7340,10671,62428.0,8505234.0
2016-12-16,7260,7600,7260,7430,14096,63194.0,8505234.0
2016-12-19,7430,7500,7320,7440,8442,63279.0,8505234.0
2016-12-20,7310,7470,7310,7460,7979,63449.0,8505234.0
2016-12-21,7460,7490,7420,7460,3681,63449.0,8505234.0
2016-12-22,7430,7600,7350,7390,20435,62854.0,8505234.0
2016-12-23,7390,7480,7360,7450,7703,63364.0,8505234.0
2016-12-26,7370,7570,7370,7470,6691,63534.0,8505234.0
2016-12-27,7470,7510,7440,7500,3449,63789.0,8505234.0
2016-12-28,7500,7590,7450,7580,6257,64470.0,8505234.0
2016-12-29,7610,7620,7530,7590,4542,64555.0,8505234.0
2017-01-02,7590,8340,7590,7890,32910,67106.0,8505234.0
2017-01-03,7790,8180,7790,8030,11888,68297.0,8505234.0
2017-01-04,8030,8050,7880,8030,9573,68297.0,8505234.0
2017-01-05,8030,8320,8020,8280,21104,70423.0,8505234.0
2017-01-06,8280,8320,8180,8300,8989,70593.0,8505234.0
2017-01-09,8340,8340,8200,8300,9589,70593.0,8505234.0
2017-01-10,8300,8300,8170,8220,7937,69913.0,8505234.0
2017-01-11,8170,8210,8160,8200,3998,69743.0,8505234.0
2017-01-12,8300,8300,8070,8230,8835,69998.0,8505234.0
2017-01-13,8170,8270,8050,8070,18887,68637.0,8505234.0
2017-01-16,8110,8400,8110,8220,8462,69913.0,8505234.0
2017-01-17,8150,8270,8100,8120,10536,69063.0,8505234.0
2017-01-18,8120,8180,8010,8100,8335,68892.0,8505234.0
2017-01-19,8200,8670,8100,8550,20930,72720.0,8505234.0
2017-01-20,8600,8600,8460,8490,8923,72209.0,8505234.0
2017-01-23,8400,8630,8400,8580,18704,72975.0,8505234.0
2017-01-24,8600,8640,8490,8510,7817,72380.0,8505234.0
2017-01-25,8490,9000,8450,8790,17432,74761.0,8505234.0
2017-01-26,8720,8800,8590,8790,16018,74761.0,8505234.0
2017-01-31,8700,9180,8700,9020,21854,76717.0,8505234.0
2017-02-01,9100,9270,8920,9240,23229,78588.0,8505234.0
2017-02-02,9240,9280,9140,9240,16763,78588.0,8505234.0
2017-02-03,9200,9700,9200,9490,37959,80715.0,8505234.0
2017-02-06,9500,9640,9440,9450,18812,80374.0,8505234.0
2017-02-07,9450,9650,9400,9520,23186,80970.0,8505234.0
2017-02-08,9630,9630,9150,9150,59103,77823.0,8505234.0
2017-02-09,9280,9280,8770,8930,29934,75952.0,8505234.0
2017-02-10,9050,9050,8770,9030,32777,76802.0,8505234.0
2017-02-13,9100,9320,8990,9250,32721,78673.0,8505234.0
2017-02-14,9250,9250,9030,9220,8329,78418.0,8505234.0
2017-02-15,9500,9500,9120,9200,11788,78248.0,8505234.0
2017-02-16,9320,9320,8800,9090,11969,77313.0,8505234.0
2017-02-17,9130,9130,8910,8920,14093,75867.0,8505234.0
2017-02-20,9100,9100,8800,8870,15384,75441.0,8505234.0
2017-02-21,8870,9140,8870,9030,21206,76802.0,8505234.0
2017-02-22,9010,9050,8910,8920,8467,75867.0,8505234.0
2017-02-23,8920,9500,8650,9050,12259,76972.0,8505234.0
2017-02-24,9210,9210,8940,8960,6870,76207.0,8505234.0
2017-02-27,8980,8980,8790,8830,16818,75101.0,8505234.0
2017-02-28,8700,8900,8660,8820,10727,75016.0,8505234.0
2017-03-02,8970,8970,8720,8720,4596,74166.0,8505234.0
2017-03-03,8600,8990,8400,8590,13703,73060.0,8505234.0
2017-03-06,8590,8950,8400,8460,14566,71954.0,8505234.0
2017-03-07,8460,8470,8000,8340,21377,70934.0,8505234.0
2017-03-08,8400,8480,8320,8350,4897,71019.0,8505234.0
2017-03-09,8700,8700,8380,8550,12159,72720.0,8505234.0
2017-03-10,8550,8740,8540,8640,19205,73485.0,8505234.0
2017-03-13,8640,9080,8640,9070,23371,77142.0,8505234.0
2017-03-14,9140,9190,9040,9150,27028,77823.0,8505234.0
2017-03-15,9150,9450,9150,9450,37425,80374.0,8505234.0
2017-03-16,9600,9640,9350,9450,30093,80374.0,8505234.0
2017-03-17,9750,9750,8960,9500,90511,80800.0,8505234.0
2017-03-20,9430,9630,9410,9520,18721,80970.0,8505234.0
2017-03-21,9500,9580,9350,9450,18646,80374.0,8505234.0
2017-03-22,9480,9480,9200,9250,14425,78673.0,8505234.0
2017-03-23,9300,9500,9050,9050,18434,76972.0,8505234.0
2017-03-24,9270,9270,9000,9030,9343,76802.0,8505234.0
2017-03-27,9020,9050,8900,9030,12373,76802.0,8505234.0
2017-03-28,8900,9370,8900,9250,21987,78673.0,8505234.0
2017-03-29,9380,9420,9200,9300,20678,79099.0,8505234.0
2017-03-30,9250,9800,9240,9700,56213,82501.0,8505234.0
2017-03-31,9700,10100,9650,10000,47318,85052.0,8505234.0
2017-04-03,10200,10600,10100,10550,43924,89730.0,8505234.0
2017-04-04,10500,10750,10300,10450,25084,88880.0,8505234.0
2017-04-05,10400,10750,10200,10500,25152,89305.0,8505234.0
2017-04-06,10550,10900,10250,10550,21011,89730.0,8505234.0
2017-04-07,10750,10800,10500,10700,23358,91006.0,8505234.0
2017-04-10,10550,10650,10050,10050,34298,85478.0,8505234.0
2017-04-11,9960,10200,9680,10000,58661,85052.0,8505234.0
2017-04-12,10050,10050,9810,9900,14192,84202.0,8505234.0
2017-04-13,9900,10000,9700,9750,33142,82926.0,8505234.0
2017-04-14,9800,9990,9550,9550,20451,81225.0,8505234.0
2017-04-17,9840,9840,9300,9460,32376,80460.0,8505234.0
2017-04-18,9670,9670,9350,9370,15716,79694.0,8505234.0
2017-04-19,9460,9470,9300,9400,8669,79949.0,8505234.0
2017-04-20,9500,9550,9350,9430,16924,80204.0,8505234.0
2017-04-21,9430,9430,9300,9400,11526,79949.0,8505234.0
2017-04-24,9310,9430,9000,9130,33771,77653.0,8505234.0
2017-04-25,9040,9370,9000,9330,17577,79354.0,8505234.0
2017-04-26,9370,9500,9210,9340,15860,79439.0,8505234.0
2017-04-27,9610,9610,9230,9270,9981,78844.0,8505234.0
2017-04-28,9300,9470,9160,9180,7864,78078.0,8505234.0
2017-05-02,9280,9280,8980,9020,22478,76717.0,8505234.0
2017-05-04,9020,9270,8850,8900,14886,75697.0,8505234.0
2017-05-08,8900,8900,8710,8870,23684,75441.0,8505234.0
2017-05-10,8870,8870,8500,8820,24007,75016.0,8505234.0
2017-05-11,8900,8900,8750,8830,5871,75101.0,8505234.0
2017-05-12,8830,8830,8570,8640,16524,73485.0,8505234.0
2017-05-15,8710,8710,8330,8410,25561,71529.0,8505234.0
2017-05-16,8410,8410,8100,8180,21338,69573.0,8505234.0
2017-05-17,8300,8300,7910,8140,26149,69233.0,8505234.0
2017-05-18,7990,8270,7990,8150,12826,69318.0,8505234.0
2017-05-19,8200,8430,8150,8280,10233,70423.0,8505234.0
2017-05-22,8400,8400,8040,8090,11375,68807.0,8505234.0
2017-05-23,8260,8260,8070,8130,7547,69148.0,8505234.0
2017-05-24,8050,8280,8050,8280,9130,70423.0,8505234.0
2017-05-25,8380,8380,8100,8150,11526,69318.0,8505234.0
2017-05-26,8290,8330,8030,8070,9716,68637.0,8505234.0
2017-05-29,8070,8080,8000,8010,5695,68127.0,8505234.0
2017-05-30,8010,8050,7950,8020,6182,68212.0,8505234.0
2017-05-31,8180,8180,8000,8040,4764,68382.0,8505234.0
2017-06-01,8040,8060,7950,8000,10862,68042.0,8505234.0
2017-06-02,8180,8180,7970,8000,9490,68042.0,8505234.0
2017-06-05,8060,8150,7970,8050,6429,68467.0,8505234.0
2017-06-07,8050,8100,7980,8050,7775,68467.0,8505234.0
2017-06-08,8070,8300,7940,8010,12151,68127.0,8505234.0
2017-06-09,8100,8100,7910,7950,6687,67617.0,8505234.0
2017-06-12,7950,8000,7800,7940,15059,67532.0,8505234.0
2017-06-13,8180,8190,7900,7910,3189,67276.0,8505234.0
2017-06-14,8090,8140,7790,7790,17054,66256.0,8505234.0
2017-06-15,7800,7900,7700,7790,9255,66256.0,8505234.0
2017-06-16,7870,8130,7710,8000,16080,68042.0,8505234.0
2017-06-19,8100,8300,7930,8150,17373,69318.0,8505234.0
2017-06-20,8150,8360,8150,8240,10246,70083.0,8505234.0
2017-06-21,8280,8280,8140,8200,5885,69743.0,8505234.0
2017-06-22,8200,8200,7800,8000,8842,68042.0,8505234.0
2017-06-23,8000,8050,7940,8030,2279,68297.0,8505234.0
2017-06-26,8030,8090,7950,8070,7544,68637.0,8505234.0
2017-06-27,7970,8090,7940,8040,5221,68382.0,8505234.0
2017-06-28,8050,8050,7840,7840,5301,66681.0,8505234.0
2017-06-29,7840,8060,7800,8060,3947,68552.0,8505234.0
2017-06-30,8050,8050,7840,7970,5523,67787.0,8505234.0
2017-07-03,8220,8220,7840,7910,3977,67276.0,8505234.0
2017-07-04,7990,7990,7750,7850,5058,66766.0,8505234.0
2017-07-05,8000,8000,7460,7800,12259,66341.0,8505234.0
2017-07-06,7950,7950,7680,7680,6374,65320.0,8505234.0
2017-07-07,7900,7900,7580,7700,6206,65490.0,8505234.0
2017-07-10,7850,7850,7470,7470,16146,63534.0,8505234.0
2017-07-11,7500,7570,7460,7490,2506,63704.0,8505234.0
2017-07-12,7500,7550,7450,7490,2789,63704.0,8505234.0
2017-07-13,7550,7550,7320,7400,6642,62939.0,8505234.0
2017-07-14,7320,7800,7320,7590,4340,64555.0,8505234.0
2017-07-17,7410,7610,7410,7580,3462,64470.0,8505234.0
2017-07-18,7650,7650,7450,7550,4197,64215.0,8505234.0
2017-07-19,7440,7590,7430,7490,3849,63704.0,8505234.0
2017-07-20,7700,7700,7410,7650,3398,65065.0,8505234.0
2017-07-21,7690,7690,7570,7660,1634,65150.0,8505234.0
2017-07-24,7680,7680,7380,7590,5338,64555.0,8505234.0
2017-07-25,7560,7560,7380,7430,6255,63194.0,8505234.0
2017-07-26,7430,7460,7360,7430,7884,63194.0,8505234.0
2017-07-27,7400,7500,7400,7500,9007,63789.0,8505234.0
2017-07-28,7350,7490,7350,7480,2193,63619.0,8505234.0
2017-07-31,7650,7650,7300,7450,7414,63364.0,8505234.0
2017-08-01,7450,7550,7400,7470,2746,63534.0,8505234.0
2017-08-02,7660,7660,7390,7460,3024,63449.0,8505234.0
2017-08-03,7600,7600,7350,7420,6482,63109.0,8505234.0
2017-08-04,7270,7420,7270,7420,6699,63109.0,8505234.0
2017-08-07,7580,7580,7340,7430,1420,63194.0,8505234.0
2017-08-08,7430,7490,7340,7480,4025,63619.0,8505234.0
2017-08-09,7310,7420,7250,7270,8118,61833.0,8505234.0
2017-08-10,7240,7300,7210,7230,4528,61493.0,8505234.0
2017-08-11,7200,7350,6910,7090,13613,60302.0,8505234.0
2017-08-14,7090,7190,6940,7080,3273,60217.0,8505234.0
2017-08-16,6990,7060,6700,7060,27417,60047.0,8505234.0
2017-08-17,7010,7480,6960,7400,9386,62939.0,8505234.0
2017-08-18,7240,7490,7220,7410,9543,63024.0,8505234.0
2017-08-21,7440,7600,7370,7420,13999,63109.0,8505234.0
2017-08-22,7500,7500,7340,7340,3629,62428.0,8505234.0
2017-08-23,7340,7460,7200,7270,7072,61833.0,8505234.0
2017-08-24,7320,7320,7000,7210,2944,61323.0,8505234.0
2017-08-25,7100,7240,7080,7080,5357,60217.0,8505234.0
2017-08-28,7240,7240,6980,7040,7709,59877.0,8505234.0
2017-08-29,7020,7020,6770,6790,21093,57751.0,8505234.0
2017-08-30,6780,7040,6780,6860,4777,58346.0,8505234.0
2017-08-31,7090,7280,6870,6980,10544,59367.0,8505234.0
2017-09-01,7070,7070,6860,7000,4599,59537.0,8505234.0
2017-09-04,6990,7000,6840,6850,17360,58261.0,8505234.0
2017-09-05,6990,7050,6850,6860,7300,58346.0,8505234.0
2017-09-06,6990,6990,6760,6840,6824,58176.0,8505234.0
2017-09-07,6980,6980,6850,6910,3537,58771.0,8505234.0
2017-09-08,6830,7070,6830,6940,9275,59026.0,8505234.0
2017-09-11,6940,7180,6850,7070,14612,60132.0,8505234.0
2017-09-12,7020,7140,7020,7100,2965,60387.0,8505234.0
2017-09-13,7100,7110,6900,6950,5482,59111.0,8505234.0
2017-09-14,7000,7050,6800,6970,8087,59281.0,8505234.0
2017-09-15,7040,7250,6990,7180,7767,61068.0,8505234.0
2017-09-18,7180,8100,7180,7540,60032,64129.0,8505234.0
2017-09-19,7550,7910,7420,7680,11820,65320.0,8505234.0
2017-09-20,7680,7710,7430,7440,4325,63279.0,8505234.0
2017-09-21,7480,7480,7130,7290,7456,62003.0,8505234.0
2017-09-22,7130,7390,6740,6980,11276,59367.0,8505234.0
2017-09-25,6980,6980,6680,6800,14646,57836.0,8505234.0
2017-09-26,6800,7210,6800,7100,6068,60387.0,8505234.0
2017-09-27,7150,7200,6990,7100,1776,60387.0,8505234.0
2017-09-28,7240,7240,6820,7020,2902,59707.0,8505234.0
2017-09-29,7020,7220,7020,7200,4636,61238.0,8505234.0
2017-10-10,7200,7240,7050,7230,7712,61493.0,8505234.0
2017-10-11,7250,7370,7250,7250,2590,61663.0,8505234.0
2017-10-12,7250,7320,7100,7240,1437,61578.0,8505234.0
2017-10-13,7240,7240,7100,7150,2904,60812.0,8505234.0
2017-10-16,7060,7180,7060,7150,1158,60812.0,8505234.0
2017-10-17,7360,7360,7090,7160,4631,60897.0,8505234.0
2017-10-18,7270,7290,7160,7250,4514,61663.0,8505234.0
2017-10-19,7290,7350,7210,7290,6274,62003.0,8505234.0
2017-10-20,7290,7690,7290,7530,14185,64044.0,8505234.0
2017-10-23,7540,7830,7540,7750,15546,65916.0,8505234.0
2017-10-24,7870,7900,7630,7870,11217,66936.0,8505234.0
2017-10-25,7890,7940,7800,7850,7162,66766.0,8505234.0
2017-10-26,7790,7900,7550,7630,8382,64895.0,8505234.0
2017-10-27,7770,7850,7570,7710,6144,65575.0,8505234.0
2017-10-30,7680,7890,7650,7820,11396,66511.0,8505234.0
2017-10-31,7970,7970,7770,7870,12443,66936.0,8505234.0
2017-11-01,7900,7900,7660,7780,11102,66171.0,8505234.0
2017-11-02,7740,7850,7660,7790,5447,66256.0,8505234.0
2017-11-03,7890,8020,7750,7870,9038,66936.0,8505234.0
2017-11-06,7520,8000,7520,7860,9179,66851.0,8505234.0
2017-11-07,7950,8070,7920,8010,15569,68127.0,8505234.0
2017-11-08,7990,7990,7850,7850,2579,66766.0,8505234.0
2017-11-09,8090,8090,7790,7890,2690,67106.0,8505234.0
2017-11-10,7760,8170,7760,8050,12342,68467.0,8505234.0
2017-11-13,8120,8380,7990,8290,12244,70508.0,8505234.0
2017-11-14,8300,8360,8250,8320,10144,70764.0,8505234.0
2017-11-15,8360,8700,8220,8530,14927,72550.0,8505234.0
2017-11-16,8580,8580,8410,8490,11451,72209.0,8505234.0
2017-11-17,8490,8990,8440,8750,42454,74421.0,8505234.0
2017-11-20,8790,8820,8630,8660,11398,73655.0,8505234.0
2017-11-21,8750,8750,8250,8360,27552,71104.0,8505234.0
2017-11-22,8410,8490,8280,8360,17250,71104.0,8505234.0
2017-11-23,8360,9030,8320,8800,30623,74846.0,8505234.0
2017-11-24,8640,9340,8640,9150,53559,77823.0,8505234.0
2017-11-27,9200,9300,9020,9020,10975,76717.0,8505234.0
2017-11-28,8970,9260,8760,8780,10224,74676.0,8505234.0
2017-11-29,8900,9240,8400,9120,28182,77568.0,8505234.0
2017-11-30,9120,9320,8980,9020,8680,76717.0,8505234.0
2017-12-01,9240,9240,9010,9180,11393,78078.0,8505234.0
2017-12-04,9130,9350,9130,9280,23064,78929.0,8505234.0
2017-12-05,9040,9370,9040,9320,12557,79269.0,8505234.0
