엠플러스(259630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-18,19450,19700,19200,19200,24452,98148.0,5111890.0
2019-06-19,19250,19450,19000,19050,18081,97382.0,5111890.0
2019-06-20,19000,19300,18900,19100,14933,97637.0,5111890.0
2019-06-21,19300,19300,18900,19050,11324,97382.0,5111890.0
2019-06-24,19050,19200,18700,19050,10641,97382.0,5111890.0
2019-06-25,18900,19250,18650,18650,12571,95337.0,5111890.0
2019-06-26,18450,18700,18300,18300,9910,93548.0,5111890.0
2019-06-27,18200,18550,17850,18000,27928,92014.0,5111890.0
2019-06-28,18000,18150,17600,18050,23202,92270.0,5111890.0
2019-07-01,18450,18450,17750,17850,7429,91247.0,5111890.0
2019-07-02,17850,17900,17500,17800,9534,90992.0,5111890.0
2019-07-03,17900,18400,17800,18050,12189,92270.0,5111890.0
2019-07-04,17850,18350,17850,18050,14850,92270.0,5111890.0
2019-07-05,18000,18200,17800,17950,5429,91758.0,5111890.0
2019-07-08,17500,18100,16500,16800,48746,85880.0,5111890.0
2019-07-09,16500,17050,16500,16650,15654,85113.0,5111890.0
2019-07-10,16400,17000,16400,16800,6235,85880.0,5111890.0
2019-07-11,16700,17050,16550,16550,26521,84602.0,5111890.0
2019-07-12,16550,17500,16500,17500,17748,89458.0,5111890.0
2019-07-15,17250,17500,16900,17300,11776,88436.0,5111890.0
2019-07-16,17050,17400,16800,16950,14010,86647.0,5111890.0
2019-07-17,16850,17200,16400,16750,14773,85624.0,5111890.0
2019-07-18,16450,16900,16400,16700,11940,85369.0,5111890.0
2019-07-19,16750,17300,16750,17200,14025,87925.0,5111890.0
2019-07-22,17050,17250,16750,17100,10805,87413.0,5111890.0
2019-07-23,17150,17200,16750,17000,19441,86902.0,5111890.0
2019-07-24,17000,17050,16650,16850,6974,86135.0,5111890.0
2019-07-25,16700,19150,16300,16300,183050,83324.0,5111890.0
2019-07-26,16100,17450,15550,17150,83176,87669.0,5111890.0
2019-07-29,16900,17400,16100,16200,24383,82813.0,5111890.0
2019-07-30,15800,16400,15500,15600,45955,79745.0,5111890.0
2019-07-31,15500,16000,15050,15800,17135,80768.0,5111890.0
2019-08-01,15450,17500,15300,15750,61126,80512.0,5111890.0
2019-08-02,15400,16250,15300,16150,17000,82557.0,5111890.0
2019-08-05,16050,16250,14350,14500,64077,74122.0,5111890.0
2019-08-06,13600,14800,13050,13900,79067,71055.0,5111890.0
2019-08-07,13750,15100,13750,14600,116537,74634.0,5111890.0
2019-08-08,14900,15400,14600,15250,32699,77956.0,5111890.0
2019-08-09,15150,15600,15000,15200,15973,77701.0,5111890.0
2019-08-12,15050,16400,14750,16300,36198,83324.0,5111890.0
2019-08-13,16400,16700,15900,16650,32044,85113.0,5111890.0
2019-08-14,16700,16850,16250,16650,21303,85113.0,5111890.0
2019-08-16,16400,16750,16200,16600,12789,84857.0,5111890.0
2019-08-19,16700,16950,16300,16600,15446,84857.0,5111890.0
2019-08-20,16700,17150,16400,17150,23213,87669.0,5111890.0
2019-08-21,17200,17250,16800,17100,29828,87413.0,5111890.0
2019-08-22,16900,17100,16750,17000,9486,86902.0,5111890.0
2019-08-23,17000,17200,16350,16950,16702,86647.0,5111890.0
2019-08-26,16500,16900,16000,16500,14624,84346.0,5111890.0
2019-08-27,16500,16950,15900,16300,12283,83324.0,5111890.0
2019-08-28,16300,16800,16300,16800,20809,85880.0,5111890.0
2019-08-29,16550,16900,16200,16450,11919,84091.0,5111890.0
2019-08-30,16500,16700,16350,16600,19877,84857.0,5111890.0
2019-09-02,16650,16650,16150,16300,17203,83324.0,5111890.0
2019-09-03,16100,16950,16100,16800,33301,85880.0,5111890.0
2019-09-04,16800,16900,16450,16850,20790,86135.0,5111890.0
2019-09-05,16900,17400,16750,17150,37076,87669.0,5111890.0
2019-09-06,17300,17400,16900,17150,20987,87669.0,5111890.0
2019-09-09,17200,17300,16000,16800,26400,86080.0,5123831.0
2019-09-10,16650,17050,16500,16850,11615,86337.0,5123831.0
2019-09-11,17000,17000,16500,16900,17103,86593.0,5123831.0
2019-09-16,16800,17100,16800,17100,20541,87618.0,5123831.0
2019-09-17,17100,17700,16900,17550,25823,89923.0,5123831.0
2019-09-18,17500,17750,17050,17350,16885,88898.0,5123831.0
2019-09-19,17250,17350,17050,17150,23460,87874.0,5123831.0
2019-09-20,17150,17550,17150,17550,27381,89923.0,5123831.0
2019-09-23,17650,17650,17050,17400,25381,89155.0,5123831.0
2019-09-24,17300,17450,17200,17400,13305,89155.0,5123831.0
2019-09-25,17350,17400,16650,17000,17648,87105.0,5123831.0
2019-09-26,17000,17200,16550,17000,14987,87105.0,5123831.0
2019-09-27,17000,17000,16550,16700,8755,85568.0,5123831.0
2019-09-30,16700,16750,16150,16750,20174,85824.0,5123831.0
2019-10-01,16700,16850,16250,16600,12340,85056.0,5123831.0
2019-10-02,16400,16600,16200,16600,11081,85056.0,5123831.0
2019-10-04,16450,16500,15950,16500,14243,84543.0,5123831.0
2019-10-07,16500,16500,15950,16200,11545,83006.0,5123831.0
