엘앤에프(066970),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-06-07,6639,6639,6079,6599,27691,73586.0,9040000.0
2006-06-08,6597,6793,6485,6794,30132,75755.0,9040000.0
2006-06-09,6671,6890,6565,6891,39628,76840.0,9040000.0
2006-06-12,6890,7433,6890,7417,48923,82716.0,9040000.0
2006-06-13,7133,7377,6930,7255,34116,80908.0,9040000.0
2006-06-14,7011,7247,6988,7093,11370,79100.0,9040000.0
2006-06-15,7093,7125,6930,7093,10622,79100.0,9040000.0
2006-06-16,7368,7368,6979,7053,15126,78648.0,9040000.0
2006-06-19,7052,7052,6890,6972,28792,77744.0,9040000.0
2006-06-20,6655,6971,6655,6956,14649,77563.0,9040000.0
2006-06-21,7044,7044,6841,6891,14193,76840.0,9040000.0
2006-06-22,6817,6914,6736,6891,17363,76840.0,9040000.0
2006-06-23,6752,6890,6752,6850,16538,76388.0,9040000.0
2006-06-26,6849,6849,6793,6825,12426,76117.0,9040000.0
2006-06-27,6817,6873,6646,6648,30044,74128.0,9040000.0
2006-06-28,6744,6800,6687,6802,14741,75846.0,9040000.0
2006-06-29,7101,7101,6655,6931,17568,77292.0,9040000.0
2006-06-30,6890,7165,6890,7133,44925,79552.0,9040000.0
2006-07-03,7295,7295,6988,7053,16506,78648.0,9040000.0
2006-07-04,6971,7093,6849,6939,22304,77382.0,9040000.0
2006-07-05,6890,6890,6695,6729,8097,75032.0,9040000.0
2006-07-06,7028,7028,6574,6769,14347,75484.0,9040000.0
2006-07-07,6769,6890,6606,6891,24730,76840.0,9040000.0
2006-07-10,6727,6866,6727,6850,2173,76388.0,9040000.0
2006-07-11,6809,6881,6695,6769,7046,75484.0,9040000.0
2006-07-12,6573,6930,6403,6405,36692,71416.0,9040000.0
2006-07-13,6403,6597,6322,6599,14686,73586.0,9040000.0
2006-07-14,6565,6565,6241,6445,10900,71868.0,9040000.0
2006-07-18,6443,6443,6079,6412,12248,71506.0,9040000.0
2006-07-19,6322,6322,6071,6072,21052,67710.0,9040000.0
2006-07-20,6071,6282,5925,6063,28595,67619.0,9040000.0
2006-07-21,6055,6159,5803,6040,30015,67348.0,9040000.0
2006-07-24,6014,6014,5658,5878,36690,65540.0,9040000.0
2006-07-25,6006,6063,5836,5910,27576,65902.0,9040000.0
2006-07-26,5820,5974,5625,5951,37033,66354.0,9040000.0
2006-07-27,5957,6201,5957,6202,17110,69156.0,9040000.0
2006-07-28,5957,6461,5957,6461,35889,72049.0,9040000.0
2006-07-31,6492,6873,6362,6769,41151,75484.0,9040000.0
2006-08-01,6769,6971,6565,6769,43535,75484.0,9040000.0
2006-08-02,6890,6890,6485,6648,19793,74128.0,9040000.0
2006-08-03,6541,6809,6249,6729,22871,75032.0,9040000.0
2006-08-04,6492,6719,6492,6648,20500,74128.0,9040000.0
2006-08-07,6719,6719,6565,6566,31304,73224.0,9040000.0
2006-08-08,6590,6590,6079,6081,29273,67800.0,9040000.0
2006-08-09,6201,6322,6104,6324,19833,70512.0,9040000.0
2006-08-10,6322,6379,6119,6307,22690,70331.0,9040000.0
2006-08-11,6249,6443,6249,6405,13339,71416.0,9040000.0
2006-08-14,6395,6590,6160,6356,11282,70874.0,9040000.0
2006-08-16,6241,6622,6136,6202,43040,69156.0,9040000.0
2006-08-17,6160,6347,6160,6324,37981,70512.0,9040000.0
2006-08-18,6338,6338,6128,6275,44330,69970.0,9040000.0
2006-08-21,6177,6362,5917,6259,10365,69789.0,9040000.0
2006-08-22,6258,6362,6119,6202,11246,69156.0,9040000.0
2006-08-23,6201,6201,6038,6040,12116,67348.0,9040000.0
2006-08-24,6233,6233,5933,6015,34305,67077.0,9040000.0
2006-08-25,6152,6152,5998,6153,24043,68614.0,9040000.0
2006-08-28,6314,6314,5933,6088,35210,67890.0,9040000.0
2006-08-29,6038,6160,5990,6048,46200,67438.0,9040000.0
2006-08-30,6119,6119,6014,6056,29289,67529.0,9040000.0
2006-08-31,6055,6160,6047,6153,21999,68614.0,9040000.0
2006-09-01,6177,6476,6071,6429,53562,71687.0,9040000.0
2006-09-04,6443,6760,6428,6574,63299,73314.0,9040000.0
2006-09-05,6785,6785,6533,6689,53380,74580.0,9040000.0
2006-09-06,6727,6727,6516,6599,18679,73586.0,9040000.0
2006-09-07,6501,6671,6403,6599,35144,73586.0,9040000.0
2006-09-08,6509,6727,6443,6704,61630,74761.0,9040000.0
2006-09-11,6727,6727,6550,6689,22607,74580.0,9040000.0
2006-09-12,6687,6857,6646,6850,89502,76388.0,9040000.0
2006-09-13,6971,7377,6971,7223,121713,80546.0,9040000.0
2006-09-14,7295,7295,6922,7133,75588,79552.0,9040000.0
2006-09-15,7287,7287,7060,7199,74950,80275.0,9040000.0
2006-09-18,7271,7271,7133,7182,56666,80094.0,9040000.0
2006-09-19,7076,7174,6890,6891,38534,76840.0,9040000.0
2006-09-20,6890,7190,6704,7093,104834,79100.0,9040000.0
2006-09-21,7093,7190,7011,7086,41863,79569.0,9104000.0
2006-09-22,7084,7295,6930,7069,63900,79387.0,9104000.0
2006-09-25,6947,7125,6809,6810,21083,76474.0,9104000.0
2006-09-26,6727,6881,6582,6883,68028,77293.0,9104000.0
2006-09-27,6695,6947,6695,6883,98796,77293.0,9104000.0
2006-09-28,6971,6971,6719,6729,26817,75563.0,9104000.0
2006-09-29,6736,6866,6655,6737,56876,75654.0,9104000.0
2006-10-02,6736,6881,6655,6769,25957,76018.0,9104000.0
2006-10-04,6704,6793,6412,6550,25650,73560.0,9104000.0
2006-10-09,6501,6727,5569,5674,103263,63728.0,9104000.0
2006-10-10,5357,6208,5357,5999,47590,67370.0,9104000.0
2006-10-11,5998,6038,5674,5958,12290,66914.0,9104000.0
2006-10-12,5917,5965,5828,5927,41773,66550.0,9104000.0
2006-10-13,5925,6485,5925,6283,54438,70556.0,9104000.0
2006-10-16,6184,6338,6038,6040,47045,67825.0,9104000.0
2006-10-17,5965,6119,5795,5821,14137,65367.0,9104000.0
2006-10-18,5755,5982,5755,5918,36678,66459.0,9104000.0
2006-10-19,5917,5998,5877,5918,38221,66459.0,9104000.0
2006-10-20,5998,6314,5917,6153,28120,69099.0,9104000.0
2006-10-23,6201,6201,6006,6056,20958,68007.0,9104000.0
2006-10-24,6055,6152,6023,6081,18454,68280.0,9104000.0
2006-10-25,6079,6119,5942,6031,8699,67734.0,9104000.0
2006-10-26,6095,6095,5812,5837,22967,65549.0,9104000.0
2006-10-27,5771,5998,5730,5804,22018,65185.0,9104000.0
2006-10-30,5755,5957,5649,5958,20079,66914.0,9104000.0
2006-10-31,5957,5957,5828,5893,8454,66186.0,9104000.0
2006-11-01,5998,5998,5877,5918,8039,66459.0,9104000.0
2006-11-02,5982,5990,5681,5942,29317,66732.0,9104000.0
2006-11-03,5942,6079,5836,5918,22913,66459.0,9104000.0
2006-11-06,5957,5957,5812,5902,10440,66277.0,9104000.0
2006-11-07,5909,5917,5852,5902,9454,66277.0,9104000.0
2006-11-08,5836,5957,5820,5886,12112,66095.0,9104000.0
2006-11-09,5957,5957,5844,5886,18564,66095.0,9104000.0
2006-11-10,5884,5957,5755,5878,43371,66004.0,9104000.0
2006-11-13,5812,6403,5812,6283,83887,70556.0,9104000.0
2006-11-14,6314,6671,6314,6469,84063,72650.0,9104000.0
2006-11-15,6282,6597,6282,6445,22429,72377.0,9104000.0
2006-11-16,6631,6631,6241,6242,17705,70101.0,9104000.0
2006-11-17,6565,6914,6443,6867,102321,77111.0,9104000.0
2006-11-20,6881,6963,6646,6720,13235,75472.0,9104000.0
2006-11-21,6841,6841,6606,6640,53109,74562.0,9104000.0
2006-11-22,6639,6800,6639,6689,19673,75108.0,9104000.0
2006-11-23,6615,6809,6492,6510,30719,73105.0,9104000.0
2006-11-24,6557,6597,6476,6526,18963,73287.0,9104000.0
2006-11-27,6485,6606,6379,6405,22259,71922.0,9104000.0
2006-11-28,6403,6615,6338,6615,16137,74289.0,9104000.0
2006-11-29,6525,6606,6485,6486,19876,72832.0,9104000.0
2006-11-30,6557,6606,6485,6591,18515,74016.0,9104000.0
2006-12-01,6492,6590,6428,6445,19752,72377.0,9104000.0
2006-12-04,6362,6550,6362,6461,24859,72559.0,9104000.0
2006-12-05,6516,7044,6485,6802,28792,76383.0,9104000.0
2006-12-06,6849,6922,6646,6729,29113,75563.0,9104000.0
2006-12-07,6727,6890,6646,6695,24877,75199.0,9104000.0
2006-12-08,6866,6881,6573,6648,18890,74653.0,9104000.0
2006-12-11,6646,6704,6485,6704,13249,75290.0,9104000.0
2006-12-12,6574,6671,6452,6518,19471,73196.0,9104000.0
2006-12-13,6809,6809,6379,6445,7606,72377.0,9104000.0
2006-12-14,6282,6606,6282,6405,29454,71922.0,9104000.0
2006-12-15,6550,6550,6371,6429,5844,72195.0,9104000.0
2006-12-18,6557,6557,6241,6405,17506,71922.0,9104000.0
2006-12-19,6362,6485,6258,6486,40573,72832.0,9104000.0
2006-12-20,6387,6485,6241,6242,20597,70101.0,9104000.0
2006-12-21,6241,6314,6079,6081,26828,68280.0,9104000.0
2006-12-22,6079,6160,5812,5918,29712,66459.0,9104000.0
2006-12-26,5917,6079,5876,5893,23912,66186.0,9104000.0
2006-12-27,5714,5957,5714,5951,84753,66823.0,9104000.0
2006-12-28,6079,6160,5957,6081,32316,68280.0,9104000.0
2007-01-02,6307,6307,6095,6202,13516,69646.0,9104000.0
2007-01-03,6322,6322,6047,6153,16665,69099.0,9104000.0
2007-01-04,6282,6282,5990,6153,736,69099.0,9104000.0
2007-01-05,6168,6168,5236,6112,3331,68644.0,9104000.0
2007-01-08,5957,6079,5917,5958,8076,66914.0,9104000.0
2007-01-09,6233,6638,6119,6242,155590,70101.0,9104000.0
2007-01-10,6241,6241,5844,5918,26545,66459.0,9104000.0
2007-01-11,6079,6119,5876,6040,10740,67825.0,9104000.0
2007-01-12,5990,6119,5836,5878,23080,66004.0,9104000.0
2007-01-15,5917,5957,5723,5878,9142,66004.0,9104000.0
2007-01-16,5877,5909,5674,5837,11200,65549.0,9104000.0
2007-01-17,5917,6030,5714,5837,29142,65549.0,9104000.0
2007-01-18,5836,6193,5690,6112,65603,68644.0,9104000.0
2007-01-19,6104,6128,5674,6096,42276,68462.0,9104000.0
2007-01-22,5998,6727,5730,5797,88701,65094.0,9104000.0
2007-01-23,5690,5917,5600,5918,31248,66459.0,9104000.0
2007-01-24,5763,5909,5755,5902,16801,66277.0,9104000.0
2007-01-25,5828,5909,5771,5910,15736,66368.0,9104000.0
2007-01-26,5909,5909,5755,5902,11090,66277.0,9104000.0
2007-01-29,5812,5957,5763,5764,2445,64729.0,9104000.0
2007-01-30,5836,5836,5681,5748,11674,64547.0,9104000.0
2007-01-31,5755,5795,5690,5797,17142,65094.0,9104000.0
2007-02-01,5795,5795,5690,5797,13943,65094.0,9104000.0
2007-02-02,5699,5811,5699,5813,13311,65326.0,9111000.0
2007-02-05,5812,5836,5723,5797,8783,65144.0,9111000.0
2007-02-06,5714,5836,5681,5837,23972,65599.0,9111000.0
2007-02-07,5869,5869,5788,5821,11257,65417.0,9111000.0
2007-02-08,5771,5820,5674,5674,27485,63777.0,9111000.0
2007-02-09,5755,5795,5649,5772,25894,64870.0,9111000.0
2007-02-12,5747,5788,5690,5715,12660,64233.0,9111000.0
2007-02-13,5714,5852,5674,5748,16307,64597.0,9111000.0
2007-02-14,5844,5844,5714,5797,11120,65144.0,9111000.0
2007-02-15,5828,5828,5658,5674,22462,63777.0,9111000.0
2007-02-16,5706,5714,5487,5610,35155,63048.0,9111000.0
2007-02-20,5576,5633,5439,5480,18213,61590.0,9111000.0
2007-02-21,5617,5617,5471,5496,11271,61773.0,9111000.0
2007-02-22,5512,5576,5268,5383,70276,60497.0,9111000.0
2007-02-23,5382,5552,5162,5553,75848,62410.0,9111000.0
2007-02-26,5512,5600,5446,5577,23862,62684.0,9111000.0
2007-02-27,5439,5593,5439,5537,6101,62228.0,9111000.0
2007-02-28,5479,5560,5317,5455,9212,61317.0,9111000.0
2007-03-02,5618,5618,5374,5432,9356,61044.0,9111000.0
2007-03-05,5431,5512,5268,5432,11588,61044.0,9111000.0
2007-03-06,5285,5463,5285,5464,12075,61408.0,9111000.0
2007-03-07,5374,5519,5350,5472,19185,61499.0,9111000.0
2007-03-08,5479,5479,5357,5455,19355,61317.0,9111000.0
2007-03-09,5391,5487,5374,5374,8594,60406.0,9111000.0
2007-03-12,5439,5439,5317,5374,14608,60406.0,9111000.0
2007-03-13,5333,5512,5333,5504,17658,61864.0,9111000.0
2007-03-14,5480,5480,5333,5432,9511,61044.0,9111000.0
2007-03-15,5406,5674,5292,5674,31972,63777.0,9111000.0
2007-03-16,5674,5974,5674,5927,43550,66601.0,9111000.0
2007-03-19,6079,6136,5909,5999,163953,67421.0,9111000.0
2007-03-20,6079,6079,5925,6031,121800,67786.0,9111000.0
2007-03-21,6030,6144,5957,6040,12137,67877.0,9111000.0
2007-03-22,5965,6322,5893,5991,49712,67330.0,9111000.0
2007-03-23,5917,6047,5836,5958,12070,66966.0,9111000.0
2007-03-26,5965,6201,5877,6088,57466,68424.0,9111000.0
2007-03-27,6201,6485,6079,6105,136781,68606.0,9111000.0
2007-03-28,6095,6241,5942,6096,61691,68515.0,9111000.0
2007-03-29,5998,6119,5998,6096,15321,68515.0,9111000.0
2007-03-30,6023,6193,6006,6105,23221,68681.0,9121000.0
2007-04-02,6241,6258,6079,6177,59866,69502.0,9121000.0
2007-04-03,6177,6282,6136,6283,23967,70688.0,9121000.0
2007-04-04,6282,6468,6241,6469,69727,72786.0,9121000.0
2007-04-05,6338,6541,6338,6461,29096,72694.0,9121000.0
2007-04-06,6443,6590,6436,6566,68871,73880.0,9121000.0
2007-04-09,6646,6833,6550,6729,143739,75704.0,9121000.0
2007-04-10,6793,6793,6443,6542,75721,73606.0,9121000.0
2007-04-11,6565,6565,6379,6445,44634,72512.0,9121000.0
2007-04-12,6476,6485,6241,6242,40362,70232.0,9121000.0
2007-04-13,6241,6387,5925,6161,44526,69320.0,9121000.0
2007-04-16,6087,6362,5755,5999,168158,67495.0,9121000.0
2007-04-17,6038,6063,5633,5674,81483,63847.0,9121000.0
2007-04-18,5828,5828,5576,5658,57444,63665.0,9121000.0
2007-04-19,5610,5715,5415,5432,46687,61111.0,9121000.0
2007-04-20,5471,5536,5415,5415,38117,60928.0,9121000.0
2007-04-23,5415,5455,4782,4864,352339,54726.0,9121000.0
2007-04-24,4919,5017,4863,4961,74508,55821.0,9121000.0
2007-04-25,4985,5147,4904,4970,103618,55912.0,9121000.0
2007-04-26,4968,5082,4838,4905,92475,55182.0,9121000.0
2007-04-27,4824,4888,4369,4539,106196,51078.0,9121000.0
2007-04-30,4474,4944,4474,4921,90898,55364.0,9121000.0
2007-05-02,5026,5058,4742,4881,133383,54908.0,9121000.0
2007-05-03,4928,5066,4750,4782,145695,53814.0,9121000.0
2007-05-04,4928,4928,4400,4451,200912,50074.0,9121000.0
2007-05-07,4548,4823,4466,4782,155603,53814.0,9121000.0
2007-05-08,4782,4919,4660,4782,55231,53814.0,9121000.0
2007-05-09,4782,4838,4579,4702,42591,52902.0,9121000.0
2007-05-10,4612,4960,4612,4961,118093,55821.0,9121000.0
2007-05-11,4944,5593,4936,5489,217966,61749.0,9121000.0
2007-05-14,5552,5998,5471,5804,337660,65306.0,9121000.0
2007-05-15,5836,5917,5519,5918,171912,66583.0,9121000.0
2007-05-16,5990,5990,5739,5788,96540,65124.0,9121000.0
2007-05-17,5795,5893,5641,5732,99814,64485.0,9121000.0
2007-05-18,5731,5764,5406,5432,108737,61111.0,9121000.0
2007-05-21,5586,5586,5115,5253,82227,59104.0,9121000.0
2007-05-22,5261,5877,5188,5674,193397,63847.0,9121000.0
2007-05-23,5674,5917,5600,5893,166414,66310.0,9121000.0
2007-05-25,5917,6322,5893,6299,228955,70870.0,9121000.0
2007-05-28,6468,6509,6168,6510,173234,73242.0,9121000.0
2007-05-29,6509,6971,6485,6972,501802,78441.0,9121000.0
2007-05-30,7133,7279,6727,7199,221953,80994.0,9121000.0
2007-05-31,7279,7311,7052,7312,145574,82271.0,9121000.0
2007-06-01,7311,7449,7052,7215,116238,81177.0,9121000.0
2007-06-04,7084,7174,6655,6891,93526,77528.0,9121000.0
2007-06-05,6947,7417,6809,7207,134634,81086.0,9121000.0
2007-06-07,7174,7377,7174,7215,94102,81177.0,9121000.0
2007-06-08,7271,7782,7052,7629,101160,85829.0,9121000.0
2007-06-11,7773,8187,7765,8083,113918,90936.0,9121000.0
2007-06-12,8098,8098,7822,8083,98609,90936.0,9121000.0
2007-06-13,8106,8106,7895,7944,42305,89386.0,9121000.0
2007-06-14,7903,8025,7765,7977,101279,89751.0,9121000.0
2007-06-15,7976,8017,7531,8018,98184,90207.0,9121000.0
2007-06-18,7944,8511,7944,8391,144632,94402.0,9121000.0
2007-06-19,8390,8511,8187,8391,63352,94402.0,9121000.0
2007-06-20,8430,8471,8106,8107,39054,91210.0,9121000.0
2007-06-21,8187,8187,7903,8188,49941,92122.0,9121000.0
2007-06-22,8228,8228,7709,8074,35456,90845.0,9121000.0
2007-06-25,7960,8430,7838,7840,78423,88200.0,9121000.0
2007-06-26,7838,8026,7458,7701,62612,86650.0,9121000.0
2007-06-27,7855,7855,7522,7539,20060,84825.0,9121000.0
2007-06-28,7741,7741,7344,7620,52110,85737.0,9121000.0
2007-06-29,7806,7822,7384,7605,35348,85555.0,9121000.0
2007-07-02,7773,7822,7482,7783,22977,87562.0,9121000.0
2007-07-03,7782,8025,7579,7783,48861,87562.0,9121000.0
2007-07-04,7782,8025,7725,7864,22589,88474.0,9121000.0
2007-07-05,7944,9038,7944,9040,269078,101699.0,9121000.0
2007-07-06,9038,9444,8673,9323,168252,104892.0,9121000.0
2007-07-09,9444,9970,8835,8917,156718,100331.0,9121000.0
2007-07-10,9038,9160,8794,9080,28923,102155.0,9121000.0
2007-07-11,8876,9605,8713,9607,159334,108084.0,9121000.0
2007-07-12,9646,9727,9321,9607,78257,108084.0,9121000.0
2007-07-13,9970,9970,9160,9525,74108,107172.0,9121000.0
2007-07-16,9808,9808,9078,9525,41069,107172.0,9121000.0
2007-07-18,9525,9809,9281,9283,89333,104435.0,9121000.0
2007-07-19,9362,9362,8997,9283,37287,104435.0,9121000.0
2007-07-20,9321,10336,9321,9931,116836,111732.0,9121000.0
2007-07-23,9849,10173,9444,10011,58937,112644.0,9121000.0
2007-07-24,10133,10133,9362,9768,18715,109908.0,9121000.0
2007-07-25,9808,9970,9362,9890,31622,111276.0,9121000.0
2007-07-26,9889,10011,9605,9647,17338,108540.0,9121000.0
2007-07-27,9565,9646,8916,9161,41716,103067.0,9121000.0
2007-07-30,8916,10133,8916,9485,141314,106716.0,9121000.0
2007-07-31,9727,10092,9484,10092,47975,113556.0,9121000.0
2007-08-01,9889,10052,9565,9647,16664,108540.0,9121000.0
2007-08-02,9727,9808,9524,9647,29234,108540.0,9121000.0
2007-08-03,9849,10295,9241,10134,86093,114012.0,9121000.0
2007-08-06,9646,10295,9646,10295,38393,115837.0,9121000.0
2007-08-07,10173,10741,10133,10134,51594,114012.0,9121000.0
2007-08-08,10173,10620,10133,10620,37635,119485.0,9121000.0
2007-08-09,10660,10700,10336,10336,29798,116293.0,9121000.0
2007-08-10,10336,10336,9889,10255,30096,115381.0,9121000.0
2007-08-13,10416,10416,9808,10255,34219,115381.0,9121000.0
2007-08-14,10254,10254,9808,9890,22145,111276.0,9121000.0
2007-08-16,9321,9727,8430,8675,69485,97595.0,9121000.0
2007-08-17,8673,8673,7782,8269,67725,93034.0,9121000.0
2007-08-20,8511,8794,8511,8553,23034,96227.0,9121000.0
2007-08-21,8673,8876,8228,8756,18354,98507.0,9121000.0
2007-08-22,8957,8957,8471,8675,26743,97595.0,9121000.0
2007-08-23,8794,8957,8146,8431,75158,94858.0,9121000.0
2007-08-24,8511,8511,8033,8107,41294,91210.0,9121000.0
2007-08-27,8268,8430,7944,8066,31986,90754.0,9121000.0
2007-08-28,8349,8349,7701,7741,42964,87106.0,9121000.0
2007-08-29,7741,7741,7295,7741,77783,87106.0,9121000.0
2007-08-30,7750,8025,7579,8025,18038,90298.0,9121000.0
2007-08-31,8025,8268,7750,8147,19554,91666.0,9121000.0
2007-09-03,8268,8268,8000,8107,19814,91210.0,9121000.0
2007-09-04,8106,8106,7797,7864,24438,88474.0,9121000.0
2007-09-05,7863,8106,7782,7913,16221,89021.0,9121000.0
2007-09-06,8025,8066,7701,7840,19707,88200.0,9121000.0
2007-09-07,7830,7985,7538,7701,28532,86650.0,9121000.0
2007-09-10,7344,7692,7214,7296,23647,82089.0,9121000.0
2007-09-11,7336,7336,6849,6972,62851,78441.0,9121000.0
2007-09-12,7190,7190,6412,6713,77173,75522.0,9121000.0
2007-09-13,6525,6971,6516,6794,25894,76434.0,9121000.0
2007-09-14,6921,6921,6428,6486,120392,72968.0,9121000.0
2007-09-17,6428,6646,6274,6283,48326,70688.0,9121000.0
2007-09-18,6282,6550,6177,6324,63278,71144.0,9121000.0
2007-09-19,6565,6565,6226,6461,20157,72694.0,9121000.0
2007-09-20,6516,6516,6258,6324,26868,71144.0,9121000.0
2007-09-21,6355,6403,5803,6081,106872,68408.0,9121000.0
2007-09-27,6160,6241,5512,5674,111478,63847.0,9121000.0
2007-09-28,5600,6525,5600,6526,141727,73585.0,9141000.0
2007-10-01,6525,7377,6525,6891,271936,77698.0,9141000.0
2007-10-02,7011,7133,6565,6883,139227,77607.0,9141000.0
2007-10-04,6704,6890,6687,6737,14688,75962.0,9141000.0
2007-10-05,6655,7368,6655,7133,146289,80441.0,9141000.0
2007-10-08,7295,7336,6939,7093,61543,79984.0,9141000.0
2007-10-09,7093,7174,6727,6883,80227,77607.0,9141000.0
2007-10-10,6881,7003,6727,6964,21390,78521.0,9141000.0
2007-10-11,6890,7052,6776,7028,13279,79252.0,9141000.0
2007-10-12,6817,7069,6817,6834,24073,77059.0,9141000.0
2007-10-15,6890,6890,6314,6486,88412,73128.0,9141000.0
2007-10-16,6322,6591,6014,6096,60250,68740.0,9141000.0
2007-10-17,6379,6379,5884,6081,24562,68558.0,9141000.0
2007-10-18,6087,6403,6087,6372,37871,71848.0,9141000.0
2007-10-19,6371,6727,6322,6689,114679,75413.0,9141000.0
2007-10-22,6485,6639,6322,6559,8266,73951.0,9141000.0
2007-10-23,6590,6890,6533,6689,65585,75413.0,9141000.0
2007-10-24,6873,6873,6403,6566,149339,74042.0,9141000.0
2007-10-25,6501,6769,6184,6566,292914,74042.0,9141000.0
2007-10-26,6719,6719,6362,6559,44562,73951.0,9141000.0
2007-10-29,6509,6679,6322,6429,45097,72488.0,9141000.0
2007-10-30,6331,6565,6282,6405,33096,72214.0,9141000.0
2007-10-31,6331,6971,6168,6648,63929,74956.0,9141000.0
2007-11-01,6655,6655,6492,6631,22930,74773.0,9141000.0
2007-11-02,6331,6646,6331,6640,23995,74865.0,9141000.0
2007-11-05,6646,7035,6615,6979,66219,78704.0,9141000.0
2007-11-06,7052,7587,6930,7499,64147,84554.0,9141000.0
2007-11-07,7538,8073,7538,7895,116543,89033.0,9141000.0
2007-11-08,7895,7919,7587,7587,33893,85560.0,9141000.0
2007-11-09,7595,7709,7165,7361,83859,83000.0,9141000.0
2007-11-12,7449,7449,7101,7272,23859,81995.0,9141000.0
2007-11-13,7458,7458,7101,7336,18647,82726.0,9141000.0
2007-11-14,7417,7458,7157,7304,27670,82360.0,9141000.0
2007-11-15,7304,7449,7214,7215,50596,81355.0,9141000.0
2007-11-16,6995,7287,6971,7255,19865,81812.0,9141000.0
2007-11-19,7133,7287,7011,7215,12609,81355.0,9141000.0
2007-11-20,7133,7133,6857,7109,18232,80167.0,9141000.0
2007-11-21,7368,7368,6914,7028,45286,79252.0,9141000.0
2007-11-22,7133,7133,6785,6956,14332,78430.0,9141000.0
2007-11-23,6971,6971,6476,6891,57987,77698.0,9141000.0
2007-11-26,6687,7287,6687,7215,34449,81355.0,9141000.0
2007-11-27,6971,7295,6930,7215,20240,81355.0,9141000.0
2007-11-28,7287,7458,7093,7215,21792,81355.0,9141000.0
2007-11-29,7295,7741,7230,7661,88899,86760.0,9181000.0
2007-11-30,7619,7919,7619,7783,52941,88138.0,9181000.0
2007-12-03,7863,8081,7701,8083,85046,91535.0,9181000.0
2007-12-04,8430,8511,7741,7944,225063,89974.0,9181000.0
2007-12-05,7822,7944,7661,7741,31363,87679.0,9181000.0
2007-12-06,7855,7855,7417,7417,22430,84006.0,9181000.0
2007-12-07,7676,7733,7417,7710,32236,87311.0,9181000.0
2007-12-10,7782,8106,7757,8050,104528,91167.0,9181000.0
2007-12-11,8106,8268,7879,8018,20825,90800.0,9181000.0
2007-12-12,8009,8009,7782,7871,51321,89148.0,9181000.0
2007-12-13,7782,7976,7782,7888,34073,89331.0,9181000.0
2007-12-14,7936,7936,7782,7783,18868,88138.0,9181000.0
2007-12-17,7927,7976,7473,7774,38795,88046.0,9181000.0
2007-12-18,7863,7863,7449,7823,39069,88597.0,9181000.0
2007-12-20,7855,7855,7554,7661,37554,86760.0,9181000.0
2007-12-21,7661,7692,7458,7587,27571,85934.0,9181000.0
2007-12-24,7587,7846,7352,7417,43142,84006.0,9181000.0
2007-12-26,7417,7611,7182,7499,42494,84924.0,9181000.0
2007-12-27,7344,7498,7295,7458,14518,84465.0,9181000.0
2007-12-28,7458,7806,7377,7807,26269,88413.0,9181000.0
2008-01-02,7806,7806,7571,7759,49033,87862.0,9181000.0
2008-01-03,7701,7985,7587,7985,35092,90433.0,9181000.0
2008-01-04,7992,8754,7992,8309,215399,94105.0,9181000.0
2008-01-07,8146,9160,8146,8877,355256,100532.0,9181000.0
2008-01-08,8754,9160,8511,9080,57365,102827.0,9181000.0
2008-01-09,9160,10416,8794,9850,249833,111549.0,9181000.0
2008-01-10,9930,10336,9889,10134,101768,114762.0,9181000.0
2008-01-11,10213,10457,9768,10011,84254,113385.0,9181000.0
2008-01-14,10011,10092,9727,10052,38439,113844.0,9181000.0
2008-01-15,10133,10254,9687,9890,49863,112008.0,9181000.0
2008-01-16,9808,9808,8916,9688,70134,109713.0,9181000.0
2008-01-17,9727,9727,9078,9323,30752,105582.0,9181000.0
2008-01-18,9119,9565,8957,9161,35304,103745.0,9181000.0
2008-01-21,9160,9444,8916,8999,65046,101909.0,9181000.0
2008-01-22,8876,9119,8033,8350,90667,94564.0,9181000.0
2008-01-23,8471,8794,8309,8756,58262,99155.0,9181000.0
2008-01-24,8754,9160,8713,8796,60008,99614.0,9181000.0
2008-01-25,9038,9930,8997,9931,85631,112467.0,9181000.0
2008-01-28,9849,10295,9484,9566,55561,108336.0,9181000.0
2008-01-29,9970,10052,9524,9971,47919,112926.0,9181000.0
2008-01-30,10133,10213,9565,9971,71600,112926.0,9181000.0
2008-01-31,10011,10133,9605,10134,42750,114762.0,9181000.0
2008-02-01,10213,10295,9808,9971,29346,112926.0,9181000.0
2008-02-04,10133,10173,9889,9971,18073,112926.0,9181000.0
2008-02-05,9970,9970,9605,9890,55814,112008.0,9181000.0
2008-02-11,9565,9768,9078,9201,71668,104204.0,9181000.0
2008-02-12,9646,9727,8997,9080,51275,102827.0,9181000.0
2008-02-13,9119,9362,8916,9201,27322,104204.0,9181000.0
2008-02-14,9362,9970,9119,9607,90772,108795.0,9181000.0
2008-02-15,9727,9727,9321,9364,36011,106041.0,9181000.0
2008-02-18,9321,9524,8876,8959,84504,101450.0,9181000.0
2008-02-19,8876,9119,8471,8836,132418,100073.0,9181000.0
2008-02-20,8673,8916,8673,8796,21925,99614.0,9181000.0
2008-02-21,8673,9078,8673,8959,32978,101450.0,9181000.0
2008-02-22,8876,9078,8673,8917,22180,100991.0,9181000.0
