디티앤씨(187220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-01,11350,11400,10900,11100,26614,109380.0,9854054.0
2016-09-02,11250,11250,11000,11200,16023,110365.0,9854054.0
2016-09-05,11400,12100,11400,11600,131900,114307.0,9854054.0
2016-09-06,11650,11750,11450,11550,24892,113814.0,9854054.0
2016-09-07,11650,11650,10600,10950,172853,107902.0,9854054.0
2016-09-08,10950,11000,10200,10400,136123,102482.0,9854054.0
2016-09-09,10450,10550,9960,9960,142039,98146.0,9854054.0
2016-09-12,9890,9950,9670,9670,69911,95289.0,9854054.0
2016-09-13,9990,10250,9710,9800,106075,96570.0,9854054.0
2016-09-19,9920,9930,9610,9640,64119,94993.0,9854054.0
2016-09-20,9650,10100,9370,9840,242045,96964.0,9854054.0
2016-09-21,9980,10350,9900,9930,115427,97851.0,9854054.0
2016-09-22,10000,10450,9990,10050,94231,99033.0,9854054.0
2016-09-23,10100,10250,9990,10100,29056,99526.0,9854054.0
2016-09-26,10200,10200,10000,10100,53970,99526.0,9854054.0
2016-09-27,10100,10200,9970,10100,30265,99526.0,9854054.0
2016-09-28,10150,10250,10050,10150,34847,100019.0,9854054.0
2016-09-29,10200,10200,9880,9940,61518,97949.0,9854054.0
2016-09-30,9940,9980,9530,9620,74308,94796.0,9854054.0
2016-10-04,9620,10050,9620,9770,76932,96274.0,9854054.0
2016-10-05,9850,9980,9780,9900,42499,97555.0,9854054.0
2016-10-06,10000,10050,9860,9860,44774,97161.0,9854054.0
2016-10-07,9930,11750,9930,10950,714612,107902.0,9854054.0
2016-10-10,10900,11200,10350,10500,188327,103468.0,9854054.0
2016-10-11,10600,10650,10100,10200,112397,100511.0,9854054.0
2016-10-12,10100,10250,9810,10000,211718,98541.0,9854054.0
2016-10-13,10550,10750,9840,9840,382816,96964.0,9854054.0
2016-10-14,9860,10150,9660,9660,126940,95190.0,9854054.0
2016-10-17,9660,9700,9290,9290,147577,91544.0,9854054.0
2016-10-18,9290,9500,9190,9230,61268,90953.0,9854054.0
2016-10-19,9260,9360,9140,9150,52138,90165.0,9854054.0
2016-10-20,9110,9190,8730,8750,120413,86223.0,9854054.0
2016-10-21,8770,9100,8760,8910,42721,87800.0,9854054.0
2016-10-24,8930,8990,8800,8880,35231,87504.0,9854054.0
2016-10-25,8880,8980,8700,8850,39187,87208.0,9854054.0
2016-10-26,8720,8890,8630,8740,43425,86124.0,9854054.0
2016-10-27,8740,9070,8740,8950,22603,88194.0,9854054.0
2016-10-28,8940,9030,8690,8850,32251,87208.0,9854054.0
2016-10-31,8850,8850,8450,8530,63046,84055.0,9854054.0
2016-11-01,8350,8760,8350,8560,54198,84351.0,9854054.0
2016-11-02,8450,8560,7840,7900,101759,77847.0,9854054.0
2016-11-03,7840,8170,7820,8030,39391,79128.0,9854054.0
2016-11-04,7960,8110,7890,8080,20131,79621.0,9854054.0
2016-11-07,8080,8270,8080,8270,22735,81493.0,9854054.0
2016-11-08,8270,8340,8240,8310,18969,81887.0,9854054.0
2016-11-09,8410,8410,7420,8000,66675,78832.0,9854054.0
2016-11-10,8090,8340,8000,8300,47746,81789.0,9854054.0
2016-11-11,8210,8320,8140,8210,18399,80902.0,9854054.0
2016-11-14,8210,8300,8050,8090,27318,79719.0,9854054.0
2016-11-15,8090,8190,7920,8010,20298,78931.0,9854054.0
2016-11-16,8010,8380,7990,8350,47871,82281.0,9854054.0
2016-11-17,8350,8490,8250,8400,18608,82774.0,9854054.0
2016-11-18,8320,9650,8320,8800,411732,86716.0,9854054.0
2016-11-21,8930,8930,8660,8660,39654,85336.0,9854054.0
2016-11-22,8690,8740,8360,8520,61054,83957.0,9854054.0
2016-11-23,8850,8950,8380,8430,74838,83070.0,9854054.0
2016-11-24,8430,8550,8000,8010,48068,78931.0,9854054.0
2016-11-25,8010,8200,7920,8120,25119,80015.0,9854054.0
2016-11-28,8120,8190,7910,7950,31684,78340.0,9854054.0
2016-11-29,7950,8100,7900,8000,14930,78832.0,9854054.0
2016-11-30,8000,8240,8000,8200,13563,80803.0,9854054.0
2016-12-01,8200,8200,8000,8140,15394,80212.0,9854054.0
2016-12-02,8140,8160,7950,8050,15428,79325.0,9854054.0
2016-12-05,8050,8100,7930,7950,19797,78340.0,9854054.0
2016-12-06,7950,8120,7950,8100,8771,79818.0,9854054.0
2016-12-07,7940,8100,7940,8090,14449,79719.0,9854054.0
2016-12-08,8180,8280,8050,8170,20389,80508.0,9854054.0
2016-12-09,8190,8510,8080,8500,33069,83759.0,9854054.0
2016-12-12,8580,8580,8400,8500,18189,83759.0,9854054.0
2016-12-13,8380,8840,8380,8510,42749,83858.0,9854054.0
2016-12-14,8600,8740,8560,8650,22109,85238.0,9854054.0
2016-12-15,8650,8760,8560,8760,20390,86322.0,9854054.0
2016-12-16,8740,9000,8740,9000,53552,88686.0,9854054.0
2016-12-19,9010,9290,8900,9040,23669,89081.0,9854054.0
2016-12-20,9020,9140,8910,8960,23214,88292.0,9854054.0
2016-12-21,8930,8970,8760,8770,21021,86420.0,9854054.0
2016-12-22,8780,8860,8550,8700,24587,85730.0,9854054.0
2016-12-23,8700,8790,8550,8550,19905,84252.0,9854054.0
2016-12-26,8560,8730,8510,8720,10413,85927.0,9854054.0
2016-12-27,8680,8830,8670,8830,14100,87011.0,9854054.0
2016-12-28,8710,9200,8710,9180,42485,90460.0,9854054.0
2016-12-29,9200,9320,9050,9290,33779,91544.0,9854054.0
2017-01-02,9300,9390,9200,9200,21329,90657.0,9854054.0
2017-01-03,9220,9460,9200,9430,28034,92924.0,9854054.0
2017-01-04,9430,9530,9300,9420,25411,92825.0,9854054.0
2017-01-05,9360,9550,9360,9460,17340,93219.0,9854054.0
2017-01-06,9500,9650,9420,9500,17601,93614.0,9854054.0
2017-01-09,9640,9640,9260,9550,19043,94106.0,9854054.0
2017-01-10,9500,9540,9310,9310,17486,91741.0,9854054.0
2017-01-11,9220,9490,9170,9180,24542,90460.0,9854054.0
2017-01-12,9180,9270,9130,9240,16599,91051.0,9854054.0
2017-01-13,9240,9240,9070,9180,20202,90460.0,9854054.0
2017-01-16,9270,9280,8990,9020,19448,88884.0,9854054.0
2017-01-17,9020,9250,9020,9040,12319,89081.0,9854054.0
2017-01-18,9010,9130,8910,9030,7862,88982.0,9854054.0
2017-01-19,9250,9300,9100,9220,17621,90854.0,9854054.0
2017-01-20,9250,9450,9200,9430,31505,92924.0,9854054.0
2017-01-23,9430,9540,9330,9430,26295,92924.0,9854054.0
2017-01-24,9400,9520,9350,9460,13473,93219.0,9854054.0
2017-01-25,9420,9550,9250,9350,31423,92135.0,9854054.0
2017-01-26,9350,9470,9240,9300,16921,91643.0,9854054.0
2017-01-31,9240,9400,9150,9200,20369,90657.0,9854054.0
2017-02-01,9200,9500,9120,9500,22948,93614.0,9854054.0
2017-02-02,9460,10300,9460,10200,170290,100511.0,9854054.0
2017-02-03,10300,10500,9990,10050,83547,99033.0,9854054.0
2017-02-06,10050,10250,9850,10150,66270,100019.0,9854054.0
2017-02-07,10100,10200,9950,9960,35681,98146.0,9854054.0
2017-02-08,9960,10100,9810,9990,27987,98442.0,9854054.0
2017-02-09,10100,10350,9930,10150,32683,100019.0,9854054.0
2017-02-10,10150,10250,9980,10000,28322,98541.0,9854054.0
2017-02-13,10150,10200,9950,9960,23127,98146.0,9854054.0
2017-02-14,9870,9960,9650,9700,40036,95584.0,9854054.0
2017-02-15,9670,9980,9670,9890,16779,97457.0,9854054.0
2017-02-16,10000,10000,9850,9900,11114,97555.0,9854054.0
2017-02-17,10000,10000,9750,9970,20488,98245.0,9854054.0
2017-02-20,9700,9950,9700,9890,19619,97457.0,9854054.0
2017-02-21,9900,9930,9770,9800,9034,96570.0,9854054.0
2017-02-22,9780,9940,9670,9670,20224,95289.0,9854054.0
2017-02-23,9860,10000,9720,9880,24214,97358.0,9854054.0
2017-02-24,9920,9990,9800,9800,5674,96570.0,9854054.0
2017-02-27,9800,9820,9680,9720,21985,95781.0,9854054.0
2017-02-28,9750,9750,9600,9610,25299,94697.0,9854054.0
2017-03-02,9610,9700,9540,9630,6434,94895.0,9854054.0
2017-03-03,9510,9630,9370,9450,21674,93121.0,9854054.0
2017-03-06,9450,9540,9310,9350,15074,92135.0,9854054.0
2017-03-07,9280,9360,9220,9350,21317,92135.0,9854054.0
2017-03-08,9350,9700,9350,9370,7907,92332.0,9854054.0
2017-03-09,9500,9570,9250,9260,16299,91249.0,9854054.0
2017-03-10,9200,9360,9100,9300,18276,91643.0,9854054.0
2017-03-13,9230,9390,9230,9260,8273,91249.0,9854054.0
2017-03-14,9250,9350,9200,9300,12184,91643.0,9854054.0
2017-03-15,9390,9390,9170,9200,11216,90657.0,9854054.0
2017-03-16,9200,9300,9130,9200,12357,90657.0,9854054.0
2017-03-17,9140,9260,9130,9230,9791,90953.0,9854054.0
2017-03-20,9230,9290,9060,9150,16015,90165.0,9854054.0
2017-03-21,9040,9230,9040,9100,10932,89672.0,9854054.0
2017-03-22,9000,9170,9000,9100,9754,89672.0,9854054.0
2017-03-23,9100,9160,8920,8970,17919,88391.0,9854054.0
2017-03-24,8970,9000,8750,8990,25028,88588.0,9854054.0
2017-03-27,9070,9070,8810,8850,12852,87208.0,9854054.0
2017-03-28,8900,8900,8740,8890,7430,87603.0,9854054.0
2017-03-29,8890,8930,8820,8850,11425,87208.0,9854054.0
2017-03-30,8800,8960,8800,8940,23963,88095.0,9854054.0
2017-03-31,9060,9060,8790,9020,9298,88884.0,9854054.0
2017-04-03,8980,9350,8980,9270,19359,91347.0,9854054.0
2017-04-04,9140,9400,9140,9330,18676,91938.0,9854054.0
2017-04-05,9330,9400,9280,9280,16351,91446.0,9854054.0
2017-04-06,9380,9400,9290,9320,16906,91840.0,9854054.0
2017-04-07,9370,9370,9300,9350,9352,92135.0,9854054.0
2017-04-10,9400,9400,9190,9270,12632,91347.0,9854054.0
2017-04-11,9160,9550,9160,9380,25521,92431.0,9854054.0
2017-04-12,9380,9480,9300,9390,7519,92530.0,9854054.0
2017-04-13,9400,9780,9380,9760,37991,96176.0,9854054.0
2017-04-14,9780,9850,9300,9300,24332,91643.0,9854054.0
2017-04-17,9350,9450,9300,9430,12056,92924.0,9854054.0
2017-04-18,9430,9580,9420,9550,12261,94106.0,9854054.0
2017-04-19,9590,9600,9430,9490,8610,93515.0,9854054.0
2017-04-20,9440,9480,9300,9360,20459,92234.0,9854054.0
2017-04-21,9360,9460,9310,9450,9376,93121.0,9854054.0
2017-04-24,9470,9830,9470,9630,72182,94895.0,9854054.0
2017-04-25,9660,9760,9620,9670,10327,95289.0,9854054.0
2017-04-26,9680,9860,9680,9760,39597,96176.0,9854054.0
2017-04-27,9750,9770,9520,9640,25335,94993.0,9854054.0
2017-04-28,9730,9730,9400,9540,26968,94008.0,9854054.0
2017-05-02,9540,9540,9410,9500,10649,93614.0,9854054.0
2017-05-04,9310,9590,9310,9490,17088,93515.0,9854054.0
2017-05-08,9520,9580,9460,9580,20285,94402.0,9854054.0
2017-05-10,9620,9630,9500,9600,17635,94599.0,9854054.0
2017-05-11,9600,9750,9550,9690,12151,95486.0,9854054.0
2017-05-12,9710,9750,9640,9730,18029,95880.0,9854054.0
2017-05-15,9770,9870,9670,9870,69249,97260.0,9854054.0
2017-05-16,10400,10500,9990,10150,183048,100019.0,9854054.0
2017-05-17,10200,10200,9900,9930,49280,97851.0,9854054.0
2017-05-18,9800,10100,9710,9800,25641,96570.0,9854054.0
2017-05-19,9800,10150,9800,10050,46269,99033.0,9854054.0
2017-05-22,10050,10350,10050,10250,38530,101004.0,9854054.0
2017-05-23,10200,10350,10150,10250,18405,101004.0,9854054.0
2017-05-24,10250,10350,10100,10250,20298,101004.0,9854054.0
2017-05-25,10200,10650,10150,10600,83109,104453.0,9854054.0
2017-05-26,10700,10700,10300,10350,58616,101989.0,9854054.0
2017-05-29,10350,10550,10100,10250,23432,101004.0,9854054.0
2017-05-30,10250,10400,10150,10250,15352,101004.0,9854054.0
2017-05-31,10250,10250,9990,10000,61144,98541.0,9854054.0
2017-06-01,10000,10150,9900,9950,15992,98048.0,9854054.0
2017-06-02,9950,10100,9890,10050,24954,99033.0,9854054.0
2017-06-05,10050,10150,9950,10100,20276,99526.0,9854054.0
2017-06-07,10100,10100,9940,9980,20991,98343.0,9854054.0
2017-06-08,9980,10350,9980,10050,18851,99033.0,9854054.0
2017-06-09,10100,10200,10000,10150,38076,100019.0,9854054.0
2017-06-12,10200,10350,10050,10200,20411,100511.0,9854054.0
2017-06-13,10300,10300,9990,10050,20412,99033.0,9854054.0
2017-06-14,10050,10100,9980,9990,19160,98442.0,9854054.0
2017-06-15,9990,10100,9950,10050,12323,99033.0,9854054.0
2017-06-16,10050,10200,9920,9960,13468,98146.0,9854054.0
2017-06-19,9960,10000,9880,9980,11662,98343.0,9854054.0
2017-06-20,9980,10000,9830,9900,18654,97555.0,9854054.0
2017-06-21,9890,9900,9670,9840,19429,96964.0,9854054.0
2017-06-22,9840,10050,9730,9750,12006,96077.0,9854054.0
2017-06-23,9750,9900,9700,9750,17055,96077.0,9854054.0
2017-06-26,9750,9800,9520,9610,33943,94697.0,9854054.0
2017-06-27,9600,9600,9230,9400,73252,92628.0,9854054.0
2017-06-28,9400,9400,8910,9060,66857,89278.0,9854054.0
2017-06-29,9000,9130,8960,9110,15227,89770.0,9854054.0
2017-06-30,9110,9150,9000,9080,9668,89475.0,9854054.0
2017-07-03,9080,9160,9030,9080,12523,89475.0,9854054.0
2017-07-04,9100,9170,8900,9070,16904,89376.0,9854054.0
2017-07-05,9070,9390,8910,9320,23636,91840.0,9854054.0
2017-07-06,9370,9470,9280,9320,8193,91840.0,9854054.0
2017-07-07,9200,9350,9140,9310,7417,91741.0,9854054.0
2017-07-10,9310,9310,9050,9160,11391,90263.0,9854054.0
2017-07-11,9160,9410,8940,9000,28026,88686.0,9854054.0
2017-07-12,9000,11600,9000,10150,4083593,100019.0,9854054.0
2017-07-13,10050,10200,9770,10100,745131,99526.0,9854054.0
2017-07-14,10150,10450,9970,10300,546086,101497.0,9854054.0
2017-07-17,10300,10400,10000,10350,220787,101989.0,9854054.0
2017-07-18,10450,11850,10450,10700,2329299,105438.0,9854054.0
2017-07-19,10800,11100,10450,11100,371578,109380.0,9854054.0
2017-07-20,11050,11100,10700,10850,173107,106916.0,9854054.0
2017-07-21,10750,10900,10300,10650,314186,104946.0,9854054.0
2017-07-24,10650,10800,10400,10800,114994,106424.0,9854054.0
2017-07-25,10600,10750,10150,10150,221682,100019.0,9854054.0
2017-07-26,10300,10350,10100,10200,78404,100511.0,9854054.0
2017-07-27,10100,10250,10000,10200,73069,100511.0,9854054.0
2017-07-28,10150,10350,9930,10300,96571,101497.0,9854054.0
2017-07-31,10300,10650,9950,9950,125070,98048.0,9854054.0
2017-08-01,9950,10150,9690,10000,71052,98541.0,9854054.0
2017-08-02,9950,10100,9800,9850,57020,97062.0,9854054.0
2017-08-03,9850,9860,9490,9590,72492,94500.0,9854054.0
2017-08-04,9500,9690,9500,9580,33787,94402.0,9854054.0
2017-08-07,9680,10200,9630,10000,85861,98541.0,9854054.0
2017-08-08,10100,10850,9870,10350,246164,101989.0,9854054.0
2017-08-09,10300,10350,10000,10200,85528,100511.0,9854054.0
2017-08-10,10200,10200,9980,10000,54258,98541.0,9854054.0
2017-08-11,9850,10000,9800,9940,28412,97949.0,9854054.0
2017-08-14,9950,10200,9800,9880,35129,97358.0,9854054.0
2017-08-16,9890,10200,9880,9980,37559,98343.0,9854054.0
2017-08-17,10050,10200,9950,10100,27633,99526.0,9854054.0
2017-08-18,9980,10500,9980,10400,92305,102482.0,9854054.0
2017-08-21,10500,10600,10250,10550,85723,103960.0,9854054.0
2017-08-22,10550,10650,10200,10200,67763,100511.0,9854054.0
2017-08-23,10400,10950,10300,10850,240044,106916.0,9854054.0
2017-08-24,10800,11100,10700,11000,165098,108395.0,9854054.0
2017-08-25,11050,11200,10750,10800,83460,106424.0,9854054.0
2017-08-28,10700,10850,10500,10600,66764,104453.0,9854054.0
2017-08-29,10550,11050,10500,11000,107330,108395.0,9854054.0
2017-08-30,11050,11350,10850,11350,152777,111844.0,9854054.0
2017-08-31,11300,11550,11100,11250,117638,110858.0,9854054.0
2017-09-01,11350,11700,11200,11550,154917,113814.0,9854054.0
2017-09-04,11050,11500,11050,11050,108299,108887.0,9854054.0
2017-09-05,11300,11400,10700,11250,98045,110858.0,9854054.0
2017-09-06,11150,11550,11100,11250,89796,110858.0,9854054.0
2017-09-07,11250,11750,11250,11550,136393,113814.0,9854054.0
2017-09-08,11750,12150,11550,11850,231955,116771.0,9854054.0
2017-09-11,11900,12900,11850,12900,403622,127117.0,9854054.0
2017-09-12,12900,13100,12750,13050,190912,128595.0,9854054.0
2017-09-13,13000,13400,12650,12750,218356,125639.0,9854054.0
2017-09-14,12750,13400,12650,12850,134092,126625.0,9854054.0
2017-09-15,12900,13500,12750,13500,160209,133030.0,9854054.0
2017-09-18,13650,13750,13250,13350,131057,131552.0,9854054.0
2017-09-19,13250,13350,12550,12950,175985,127610.0,9854054.0
2017-09-20,12950,12950,11900,12150,365060,119727.0,9854054.0
2017-09-21,12200,12250,11600,11700,111116,115292.0,9854054.0
2017-09-22,12100,12100,11200,11700,75925,115292.0,9854054.0
2017-09-25,11550,11950,11050,11200,117512,110365.0,9854054.0
2017-09-26,11000,11400,11000,11200,45446,110365.0,9854054.0
2017-09-27,11250,11650,11200,11600,50941,114307.0,9854054.0
2017-09-28,11500,11700,11050,11300,59612,111351.0,9854054.0
2017-09-29,11350,11450,10850,11250,55903,110858.0,9854054.0
2017-10-10,11300,11650,11300,11450,66411,112829.0,9854054.0
2017-10-11,11450,11700,11400,11600,41751,114307.0,9854054.0
2017-10-12,11550,11600,11000,11000,84418,108395.0,9854054.0
2017-10-13,10900,11100,10400,10600,106629,104453.0,9854054.0
2017-10-16,10600,10650,10150,10400,56371,102482.0,9854054.0
2017-10-17,10400,10850,10400,10850,36779,106916.0,9854054.0
2017-10-18,10850,10900,10550,10550,33458,103960.0,9854054.0
2017-10-19,10500,11000,10500,10850,24727,106916.0,9854054.0
2017-10-20,10850,11350,10500,10800,61416,106424.0,9854054.0
2017-10-23,10900,10950,10500,10700,56161,105438.0,9854054.0
2017-10-24,10700,10900,10500,10600,27001,104453.0,9854054.0
2017-10-25,10600,10800,10550,10600,27853,104453.0,9854054.0
2017-10-26,10650,10750,10450,10500,24484,103468.0,9854054.0
2017-10-27,10550,10600,10350,10500,28737,103468.0,9854054.0
2017-10-30,10400,10500,9900,10100,139043,99526.0,9854054.0
2017-10-31,10100,10200,9800,10200,70448,100511.0,9854054.0
2017-11-01,10200,10250,9980,10050,31575,99033.0,9854054.0
2017-11-02,10000,10150,9940,10050,34202,99033.0,9854054.0
2017-11-03,10050,10200,9990,10100,23551,99526.0,9854054.0
2017-11-06,10150,10400,10100,10200,41539,100511.0,9854054.0
2017-11-07,10300,10300,9980,10100,25259,99526.0,9854054.0
2017-11-08,10100,10250,9810,9890,88905,97457.0,9854054.0
2017-11-09,9900,9970,9830,9880,31034,97358.0,9854054.0
2017-11-10,9900,10100,9850,10000,27992,98541.0,9854054.0
2017-11-13,10150,10200,9980,10050,40400,99033.0,9854054.0
2017-11-14,10050,10100,9900,10050,51767,99033.0,9854054.0
2017-11-15,10000,10050,9660,9810,98967,96668.0,9854054.0
2017-11-16,9810,9810,9420,9620,108166,94796.0,9854054.0
2017-11-17,9620,9670,9300,9330,65393,91938.0,9854054.0
2017-11-20,9250,9580,9250,9530,55478,93909.0,9854054.0
2017-11-21,9440,9580,9400,9560,33445,94205.0,9854054.0
2017-11-22,9560,9560,9350,9450,36861,93121.0,9854054.0
2017-11-23,9450,9580,9400,9530,41909,93909.0,9854054.0
2017-11-24,9620,9670,9300,9650,34173,95092.0,9854054.0
2017-11-27,9620,9780,9620,9630,29314,94895.0,9854054.0
2017-11-28,9690,9690,9410,9410,27236,92727.0,9854054.0
2017-11-29,9450,9450,9300,9350,20982,92135.0,9854054.0
2017-11-30,9310,9350,9120,9200,46860,90657.0,9854054.0
2017-12-01,9270,9300,9050,9200,30326,90657.0,9854054.0
2017-12-04,9200,9280,9090,9190,17262,90559.0,9854054.0
2017-12-05,9140,9490,9090,9480,26328,93416.0,9854054.0
2017-12-06,9480,9750,9430,9630,50389,94895.0,9854054.0
2017-12-07,9750,10700,9650,10150,324401,100019.0,9854054.0
2017-12-08,10150,10400,9790,9880,99015,97358.0,9854054.0
2017-12-11,9880,9880,9610,9670,44572,95289.0,9854054.0
2017-12-12,9600,9600,9180,9220,79775,90854.0,9854054.0
2017-12-13,9210,9280,9150,9220,35675,90854.0,9854054.0
2017-12-14,9230,9340,9170,9310,45787,91741.0,9854054.0
2017-12-15,9310,9340,9110,9140,42711,90066.0,9854054.0
2017-12-18,9140,9250,9090,9150,14075,90165.0,9854054.0
2017-12-19,9150,9180,8850,8850,40025,87208.0,9854054.0
2017-12-20,8800,8880,8640,8770,48141,86420.0,9854054.0
2017-12-21,8650,8650,8230,8350,109846,82281.0,9854054.0
2017-12-22,8280,8340,8100,8240,36038,81197.0,9854054.0
2017-12-26,8240,8500,8240,8370,20661,82478.0,9854054.0
2017-12-27,8400,8610,8330,8540,27119,84154.0,9854054.0
2017-12-28,8450,8580,8400,8530,16353,84055.0,9854054.0
2018-01-02,8590,8620,8450,8550,27078,84252.0,9854054.0
2018-01-03,8590,8590,8430,8560,25472,84351.0,9854054.0
2018-01-04,8610,8850,8540,8650,18286,85238.0,9854054.0
2018-01-05,8650,8650,8500,8520,33522,83957.0,9854054.0
2018-01-08,8570,8570,8340,8400,35744,82774.0,9854054.0
2018-01-09,8410,8530,8340,8530,41230,84055.0,9854054.0
2018-01-10,8530,8550,8400,8500,32054,83759.0,9854054.0
2018-01-11,8570,8630,8450,8620,32043,84942.0,9854054.0
2018-01-12,8610,8700,8510,8560,34081,84351.0,9854054.0
2018-01-15,8600,8600,8400,8410,23578,82873.0,9854054.0
2018-01-16,8340,8410,8250,8340,25926,82183.0,9854054.0
2018-01-17,8420,8700,8340,8700,46211,85730.0,9854054.0
2018-01-18,8730,9020,8720,8860,48846,87307.0,9854054.0
2018-01-19,8900,8940,8770,8860,28952,87307.0,9854054.0
2018-01-22,8860,8950,8790,8880,12528,87504.0,9854054.0
2018-01-23,8880,9140,8880,9040,38919,89081.0,9854054.0
2018-01-24,9100,9100,8960,9060,23253,89278.0,9854054.0
2018-01-25,9100,9260,9000,9130,46366,89968.0,9854054.0
2018-01-26,9210,9240,9130,9200,21630,90657.0,9854054.0
2018-01-29,9280,9280,9100,9210,20779,90756.0,9854054.0
2018-01-30,9220,9220,9040,9110,28727,89770.0,9854054.0
2018-01-31,9080,9080,8850,9000,23598,88686.0,9854054.0
2018-02-01,9000,9350,9000,9290,31951,91544.0,9854054.0
2018-02-02,9380,9380,9190,9270,22321,91347.0,9854054.0
2018-02-05,9200,9200,8910,8910,31395,87800.0,9854054.0
2018-02-06,8610,8910,8370,8900,44184,87701.0,9854054.0
2018-02-07,8900,9310,8790,9190,69243,90559.0,9854054.0
2018-02-08,9190,9350,9130,9260,37636,91249.0,9854054.0
2018-02-09,9000,9100,8880,9020,24920,88884.0,9854054.0
2018-02-12,9020,9110,8950,9010,12257,88785.0,9854054.0
2018-02-13,9020,9080,8860,8930,16537,87997.0,9854054.0
2018-02-14,8930,9030,8900,9030,9344,88982.0,9854054.0
2018-02-19,9000,9640,8970,9600,73795,94599.0,9854054.0
2018-02-20,9690,9690,9480,9600,22028,94599.0,9854054.0
2018-02-21,9600,9600,9410,9510,26221,93712.0,9854054.0
2018-02-22,9540,9540,9380,9500,18514,93614.0,9854054.0
2018-02-23,9500,9520,9420,9510,17591,93712.0,9854054.0
2018-02-26,9500,9590,9430,9440,19525,93022.0,9854054.0
2018-02-27,9440,9490,9270,9270,19050,91347.0,9854054.0
2018-02-28,9270,9340,9220,9340,8745,92037.0,9854054.0
2018-03-02,9170,9330,9170,9250,15716,91150.0,9854054.0
2018-03-05,9220,9340,9030,9050,22439,89179.0,9854054.0
2018-03-06,9050,9160,9050,9140,10250,90066.0,9854054.0
2018-03-07,9140,9230,9070,9140,8218,90066.0,9854054.0
2018-03-08,9040,9230,9040,9120,9154,89869.0,9854054.0
2018-03-09,9060,9250,9060,9220,9460,90854.0,9854054.0
2018-03-12,9240,9370,9220,9340,14257,92037.0,9854054.0
2018-03-13,9340,9340,9220,9320,8062,91840.0,9854054.0
2018-03-14,9320,9320,9130,9150,12808,90165.0,9854054.0
2018-03-15,9140,9160,9020,9160,18740,90263.0,9854054.0
2018-03-16,9200,9210,9100,9180,9237,90460.0,9854054.0
2018-03-19,9180,9340,9050,9130,20960,89968.0,9854054.0
2018-03-20,9120,9180,9000,9090,17935,89573.0,9854054.0
2018-03-21,9010,9100,9000,9080,14685,89475.0,9854054.0
2018-03-22,9080,9900,9080,9800,158994,96570.0,9854054.0
2018-03-23,9690,9920,9550,9700,115036,95584.0,9854054.0
2018-03-26,9700,10350,9640,10300,142876,101497.0,9854054.0
2018-03-27,10350,11400,10250,11100,411042,109380.0,9854054.0
2018-03-28,11050,11350,10800,11200,96502,110365.0,9854054.0
2018-03-29,11150,11550,10700,10900,103695,107409.0,9854054.0
2018-03-30,11100,11400,10500,11000,217023,108395.0,9854054.0
2018-04-02,11300,14250,11150,13300,2349434,131059.0,9854054.0
2018-04-03,13050,14500,12650,14500,836537,142884.0,9854054.0
2018-04-04,14500,14500,13300,13700,478119,135001.0,9854054.0
2018-04-05,13700,14000,13200,13800,258196,135986.0,9854054.0
2018-04-06,13600,14200,13300,13400,240033,132044.0,9854054.0
2018-04-09,13100,13600,13000,13350,157252,131552.0,9854054.0
2018-04-10,13400,13850,13250,13800,159043,135986.0,9854054.0
2018-04-11,14050,15500,13800,15200,813082,149782.0,9854054.0
2018-04-12,15550,15750,13700,13750,538049,135493.0,9854054.0
2018-04-13,13850,14200,13700,14150,188183,139435.0,9854054.0
2018-04-16,14150,14450,13850,14350,118603,141406.0,9854054.0
2018-04-17,14350,14700,14000,14300,118984,140913.0,9854054.0
2018-04-18,14300,14700,14050,14350,135679,141406.0,9854054.0
2018-04-19,14400,14650,13550,13650,148634,134508.0,9854054.0
2018-04-20,13550,14100,13550,13900,88058,136971.0,9854054.0
2018-04-23,14000,14050,13200,13250,116906,130566.0,9854054.0
2018-04-24,13350,13400,11000,11250,918632,110858.0,9854054.0
2018-04-25,11250,11450,10950,11350,275007,111844.0,9854054.0
2018-04-26,11400,11600,11250,11500,179021,113322.0,9854054.0
2018-04-27,11600,11650,11400,11550,83878,113814.0,9854054.0
2018-04-30,11500,11650,11250,11600,120555,114307.0,9854054.0
2018-05-02,11650,11700,11100,11450,107015,112829.0,9854054.0
2018-05-03,11550,11600,11200,11500,100354,113322.0,9854054.0
2018-05-04,11650,12000,11300,11750,238543,115785.0,9854054.0
2018-05-08,11750,11950,11450,11650,110276,114800.0,9854054.0
2018-05-09,11800,11800,11100,11500,139817,113322.0,9854054.0
2018-05-10,11700,12250,11500,12150,149796,119727.0,9854054.0
2018-05-11,12150,12350,12000,12250,76787,120712.0,9854054.0
2018-05-14,12100,12200,11450,11700,145868,115292.0,9854054.0
2018-05-15,11800,11950,11400,11400,105165,112336.0,9854054.0
2018-05-16,11500,11500,10450,10650,231158,104946.0,9854054.0
2018-05-17,10950,11000,10700,10700,78307,105438.0,9854054.0
2018-05-18,10750,10950,10600,10950,55834,107902.0,9854054.0
2018-05-21,10950,11450,10900,11400,80205,112336.0,9854054.0
2018-05-23,11450,11450,11150,11300,36562,111351.0,9854054.0
2018-05-24,11450,11500,11200,11200,59858,110365.0,9854054.0
