한글과컴퓨터(030520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-05-14,6250,6560,6120,6220,1907831,143571.0,23082211.0
2009-05-15,6320,6330,5880,5920,1146747,136647.0,23082211.0
2009-05-18,5800,5860,5410,5560,1128004,128337.0,23082211.0
2009-05-19,5680,5740,5560,5640,777767,130184.0,23082211.0
2009-05-20,5650,6340,5600,6000,2701530,138493.0,23082211.0
2009-05-21,6020,6090,5700,5760,756810,132954.0,23082211.0
2009-05-22,5690,5940,5430,5500,811574,126952.0,23082211.0
2009-05-25,5400,5480,4680,5100,1242997,117719.0,23082211.0
2009-05-26,5100,5380,4930,5090,802570,117488.0,23082211.0
2009-05-27,5170,5750,5020,5350,1751316,123490.0,23082211.0
2009-05-28,5320,5430,4990,5290,729909,122105.0,23082211.0
2009-05-29,5310,5460,5200,5370,551245,123951.0,23082211.0
2009-06-01,5440,5720,5380,5580,1032148,128799.0,23082211.0
2009-06-02,5610,5700,5410,5460,741537,126029.0,23082211.0
2009-06-03,5550,5560,5300,5400,374574,124644.0,23082211.0
2009-06-04,5460,5900,5060,5070,2664503,117027.0,23082211.0
2009-06-05,5130,5290,5040,5100,661484,117719.0,23082211.0
2009-06-08,5120,5200,5000,5000,416424,115411.0,23082211.0
2009-06-09,5020,5050,4735,4775,696439,110218.0,23082211.0
2009-06-10,4705,5490,4705,5490,4891337,126721.0,23082211.0
2009-06-11,5370,5440,5030,5050,1596579,116565.0,23082211.0
2009-06-12,5010,5040,4755,4850,933383,111949.0,23082211.0
2009-06-15,4830,4995,4830,4850,434244,111949.0,23082211.0
2009-06-16,4720,4820,4685,4750,379319,109641.0,23082211.0
2009-06-17,4810,4985,4750,4750,653894,109641.0,23082211.0
2009-06-18,4705,4800,4495,4495,448096,103755.0,23082211.0
2009-06-19,4520,4570,4150,4280,502704,98792.0,23082211.0
2009-06-22,4330,4505,4330,4400,248232,101562.0,23082211.0
2009-06-23,4275,4290,4185,4200,216402,96945.0,23082211.0
2009-06-24,4260,4335,4165,4230,288821,97638.0,23082211.0
2009-06-25,4235,4320,4150,4260,344453,98330.0,23082211.0
2009-06-26,4315,4320,4195,4200,212935,96945.0,23082211.0
2009-06-29,4250,4250,3970,3985,328947,91983.0,23082211.0
2009-06-30,4030,4030,3750,3820,364047,88174.0,23082211.0
2009-07-01,3780,3980,3775,3955,187781,91290.0,23082211.0
2009-07-02,3990,4095,3975,3990,131982,92098.0,23082211.0
2009-07-03,3970,4080,3925,4045,125076,93368.0,23082211.0
2009-07-06,4070,4160,4025,4050,104453,93483.0,23082211.0
2009-07-07,4100,4100,3985,4000,141293,92329.0,23082211.0
2009-07-08,3870,4010,3870,3955,132236,91290.0,23082211.0
2009-07-09,3980,3980,3870,3950,128691,91175.0,23082211.0
2009-07-10,3965,3995,3875,3935,120599,90829.0,23082211.0
2009-07-13,3960,4025,3700,3800,250377,87712.0,23082211.0
2009-07-14,3800,3905,3740,3800,202648,87712.0,23082211.0
2009-07-15,3800,3860,3790,3800,152426,87712.0,23082211.0
2009-07-16,3815,3875,3810,3830,169007,88405.0,23082211.0
2009-07-17,3850,3860,3700,3730,213456,86097.0,23082211.0
2009-07-20,3740,3870,3730,3810,176727,87943.0,23082211.0
2009-07-21,3825,4290,3805,4070,844766,93945.0,23082211.0
2009-07-22,4170,4320,3980,4200,640760,96945.0,23082211.0
2009-07-23,4200,4325,4150,4200,352714,96945.0,23082211.0
2009-07-24,4285,4315,4200,4240,249801,97869.0,23082211.0
2009-07-27,4200,4390,4200,4385,314659,101215.0,23082211.0
2009-07-28,4345,5040,4280,4600,3855840,106178.0,23082211.0
2009-07-29,4530,4585,4235,4235,764497,97753.0,23082211.0
2009-07-30,4255,4305,4130,4240,291589,97869.0,23082211.0
2009-07-31,4245,4290,4205,4250,195750,98099.0,23082211.0
2009-08-03,4255,4285,4175,4250,213760,98099.0,23082211.0
2009-08-04,4250,4260,4150,4175,242314,96368.0,23082211.0
2009-08-05,4170,4195,4145,4145,154484,95676.0,23082211.0
2009-08-06,4155,4180,4130,4140,108642,95560.0,23082211.0
2009-08-07,4150,4335,4145,4325,299668,99831.0,23082211.0
2009-08-10,4400,4400,4270,4350,179149,100408.0,23082211.0
2009-08-11,4350,4535,4300,4355,397840,100523.0,23082211.0
2009-08-12,4385,4385,4240,4340,189939,100177.0,23082211.0
2009-08-13,4355,4370,4245,4270,195033,98561.0,23082211.0
2009-08-14,4300,4375,4295,4325,180986,99831.0,23082211.0
2009-08-17,4340,4340,4150,4200,190207,96945.0,23082211.0
2009-08-18,4100,4140,4010,4100,271563,94637.0,23082211.0
2009-08-19,4090,4140,4055,4100,119061,94637.0,23082211.0
2009-08-20,4135,4380,4075,4230,583645,97638.0,23082211.0
2009-08-21,4260,4285,4090,4100,187330,94637.0,23082211.0
2009-08-24,4110,4170,3955,4000,319058,92329.0,23082211.0
2009-08-25,3960,4000,3900,3970,200202,91636.0,23082211.0
2009-08-26,3970,4035,3925,4020,161731,92790.0,23082211.0
2009-08-27,4000,4180,3970,4160,268243,96022.0,23082211.0
2009-08-28,4245,4415,4215,4345,680730,100292.0,23082211.0
2009-08-31,4335,4535,4250,4470,522130,103177.0,23082211.0
2009-09-01,4490,4575,4415,4470,388964,103177.0,23082211.0
2009-09-02,4350,4620,4335,4600,395139,106178.0,23082211.0
2009-09-03,4730,4915,4550,4650,678148,107332.0,23082211.0
2009-09-04,4650,4705,4400,4520,257026,104332.0,23082211.0
2009-09-07,4540,4540,4350,4420,295681,102023.0,23082211.0
2009-09-08,4360,4455,4225,4430,642754,102254.0,23082211.0
2009-09-09,4460,4520,4365,4430,263125,102254.0,23082211.0
2009-09-10,4430,4675,4430,4560,774385,105255.0,23082211.0
2009-09-11,4690,4710,4390,4450,517506,102716.0,23082211.0
2009-09-14,4430,4450,4310,4375,171280,100985.0,23082211.0
2009-09-15,4375,4415,4300,4375,131206,100985.0,23082211.0
2009-09-16,4400,4560,4360,4370,288476,100869.0,23082211.0
2009-09-17,4370,4465,4335,4400,221810,101562.0,23082211.0
2009-09-18,4395,4435,4350,4410,114266,101793.0,23082211.0
2009-09-21,4415,4415,4320,4340,151647,100177.0,23082211.0
2009-09-22,4330,4360,4280,4300,169926,99254.0,23082211.0
2009-09-23,4300,4340,4265,4280,139369,98792.0,23082211.0
2009-09-24,4285,4320,4100,4135,186975,95445.0,23082211.0
2009-09-25,4150,4150,4045,4130,65640,95330.0,23082211.0
2009-09-28,4155,4160,4000,4060,101451,93714.0,23082211.0
2009-09-29,4065,4115,4045,4110,86528,94868.0,23082211.0
2009-09-30,4120,4120,4020,4060,92592,93714.0,23082211.0
2009-10-01,4055,4080,3905,4060,78045,93714.0,23082211.0
2009-10-05,4050,4050,3960,3990,41658,92098.0,23082211.0
2009-10-06,4000,4035,3985,4000,87319,92329.0,23082211.0
2009-10-07,4015,4040,3970,4040,114316,93252.0,23082211.0
2009-10-08,4020,4050,3990,4025,62934,92906.0,23082211.0
2009-10-09,4025,4160,4015,4140,147893,95560.0,23082211.0
2009-10-12,4105,4155,4085,4120,69446,95099.0,23082211.0
2009-10-13,4100,4115,4000,4115,159739,94983.0,23082211.0
2009-10-14,4130,4135,4070,4100,69334,94637.0,23082211.0
2009-10-15,4130,4240,4050,4100,264997,94637.0,23082211.0
2009-10-16,4060,4230,4055,4150,169731,95791.0,23082211.0
2009-10-19,4140,4160,4090,4150,73786,95791.0,23082211.0
2009-10-20,4160,4270,4160,4195,174321,96830.0,23082211.0
2009-10-21,4160,4250,4140,4190,67568,96714.0,23082211.0
2009-10-22,4120,4190,4070,4100,92016,94637.0,23082211.0
2009-10-23,4105,4150,4030,4050,70423,93483.0,23082211.0
2009-10-26,4050,4050,3970,4040,122212,93252.0,23082211.0
2009-10-27,4000,4030,3960,4000,86016,92329.0,23082211.0
2009-10-28,3980,4000,3855,3900,117375,90021.0,23082211.0
2009-10-29,3770,3770,3605,3760,158233,86789.0,23082211.0
2009-10-30,3800,3850,3760,3840,58921,88636.0,23082211.0
2009-11-02,3625,3800,3625,3730,68832,86097.0,23082211.0
2009-11-03,3830,3855,3730,3750,78950,86558.0,23082211.0
2009-11-04,3700,3790,3700,3750,62421,86558.0,23082211.0
2009-11-05,3750,3970,3710,3870,108122,89328.0,23082211.0
2009-11-06,3970,3990,3900,3990,64218,92098.0,23082211.0
2009-11-09,4030,4030,3900,3950,73809,91175.0,23082211.0
2009-11-10,3960,4005,3875,3890,35271,89790.0,23082211.0
2009-11-11,3855,3940,3800,3880,37163,89559.0,23082211.0
2009-11-12,3860,3950,3860,3875,52582,89444.0,23082211.0
2009-11-13,3880,3880,3815,3850,23078,88867.0,23082211.0
2009-11-16,3895,3895,3820,3850,21290,88867.0,23082211.0
2009-11-17,3860,3860,3790,3830,37150,88405.0,23082211.0
2009-11-18,3860,3860,3785,3830,55286,88405.0,23082211.0
2009-11-19,3830,3950,3830,3890,82612,89790.0,23082211.0
2009-11-20,3835,4050,3835,4040,138458,93252.0,23082211.0
2009-11-23,4050,4060,4005,4045,92967,93368.0,23082211.0
2009-11-24,4045,4045,3990,4000,91965,92329.0,23082211.0
2009-11-25,4000,4040,3965,4030,31333,93021.0,23082211.0
2009-11-26,4030,4330,3960,4320,542147,99715.0,23082211.0
2009-11-27,4260,4300,3915,4040,440691,93252.0,23082211.0
2009-11-30,4090,4470,4090,4370,588553,100869.0,23082211.0
2009-12-01,4415,4620,4280,4380,698727,101100.0,23082211.0
2009-12-02,4410,4560,4290,4510,637968,104101.0,23082211.0
2009-12-03,4595,4600,4425,4510,486311,104101.0,23082211.0
2009-12-04,4550,4585,4470,4585,574450,105832.0,23082211.0
2009-12-07,4700,4800,4555,4590,950994,105947.0,23082211.0
2009-12-08,4645,4755,4565,4660,504781,107563.0,23082211.0
2009-12-09,4600,4905,4540,4875,812848,112526.0,23082211.0
2009-12-10,4875,4965,4785,4870,287128,112410.0,23082211.0
2009-12-11,4900,4935,4775,4880,340569,112641.0,23082211.0
2009-12-14,4950,5160,4880,5040,703762,116334.0,23082211.0
2009-12-15,5040,5250,4965,5180,526600,119566.0,23082211.0
2009-12-16,5200,5580,5150,5510,972189,127183.0,23082211.0
2009-12-17,5750,5810,5360,5500,2011652,126952.0,23082211.0
2009-12-18,5410,5600,5380,5550,679198,128106.0,23082211.0
2009-12-21,5620,5810,5360,5470,922320,126260.0,23082211.0
2009-12-22,5480,5490,5090,5100,1075427,117719.0,23082211.0
2009-12-23,5190,5300,5070,5300,583810,122336.0,23082211.0
2009-12-24,5250,5380,5080,5240,489844,120951.0,23082211.0
2009-12-28,5260,5640,5120,5440,857374,125567.0,23082211.0
2009-12-29,5450,5560,5370,5420,435066,125106.0,23082211.0
2009-12-30,5350,5350,5020,5110,1454235,117950.0,23082211.0
2010-01-04,5120,5870,5050,5870,2697733,135493.0,23082211.0
2010-01-05,5820,6180,5680,6070,2336937,140109.0,23082211.0
2010-01-06,6150,6390,5840,6340,1872120,146341.0,23082211.0
2010-01-07,6670,6890,5920,5930,2742293,136878.0,23082211.0
2010-01-08,5960,6070,5620,5980,1636715,138032.0,23082211.0
2010-01-11,5920,6320,5820,6290,2226343,145187.0,23082211.0
2010-01-12,6370,6610,6210,6550,3899913,151188.0,23082211.0
2010-01-13,6460,6640,6450,6500,1518780,150034.0,23082211.0
2010-01-14,6480,6710,6390,6650,1358959,153497.0,23082211.0
2010-01-15,6700,6700,6400,6580,857663,151881.0,23082211.0
2010-01-18,6400,6500,6270,6400,845713,147726.0,23082211.0
2010-01-19,6450,6590,6190,6200,988389,143110.0,23082211.0
2010-01-20,6260,6370,6050,6240,773282,144033.0,23082211.0
2010-01-21,6290,6460,6130,6250,573749,144264.0,23082211.0
2010-01-22,6140,6190,5600,5800,1606527,133877.0,23082211.0
2010-01-25,5650,5700,5340,5400,765533,124644.0,23082211.0
2010-01-26,5410,5480,5100,5200,668898,120027.0,23082211.0
2010-01-27,5210,5560,5150,5360,854002,123721.0,23082211.0
2010-01-28,4560,5000,4560,4560,9437380,105255.0,23082211.0
2010-01-29,4410,4410,3885,3950,2493184,91175.0,23082211.0
2010-02-01,4000,4375,4000,4250,1747230,98099.0,23082211.0
2010-02-02,4210,4255,4030,4080,717969,94175.0,23082211.0
2010-02-03,4145,4365,4070,4295,669250,99138.0,23082211.0
2010-02-04,4220,4500,4220,4460,591244,102947.0,23082211.0
2010-02-05,4300,4890,4200,4560,1876094,105255.0,23082211.0
2010-02-08,4610,4690,4280,4300,1175678,99254.0,23082211.0
2010-02-09,4255,4380,4245,4300,376878,99254.0,23082211.0
2010-02-10,4400,4425,4300,4300,260346,99254.0,23082211.0
2010-02-11,4300,4380,4260,4305,379390,99369.0,23082211.0
2010-02-12,4320,4510,4320,4455,340147,102831.0,23082211.0
2010-02-16,4495,4630,4455,4580,341180,105717.0,23082211.0
2010-02-17,4590,4640,4505,4580,377935,105717.0,23082211.0
2010-02-18,4585,4630,4395,4400,337860,101562.0,23082211.0
2010-02-19,4420,4420,4150,4200,601642,96945.0,23082211.0
2010-02-22,4235,4355,4235,4310,234158,99484.0,23082211.0
2010-02-23,4300,4415,4240,4375,279494,100985.0,23082211.0
2010-02-24,4365,4585,4300,4495,431231,103755.0,23082211.0
2010-02-25,4570,4570,4360,4400,328816,101562.0,23082211.0
2010-02-26,4400,4430,4350,4400,163991,101562.0,23082211.0
2010-03-02,4365,4530,4365,4450,355052,102716.0,23082211.0
2010-03-03,4475,4675,4475,4500,510114,103870.0,23082211.0
2010-03-04,4455,4520,4385,4400,334574,101562.0,23082211.0
2010-03-05,4500,4500,4435,4500,235565,103870.0,23082211.0
2010-03-08,4540,4685,4530,4660,487697,107563.0,23082211.0
2010-03-09,4950,5000,4800,4940,1302073,114026.0,23082211.0
2010-03-10,4900,4925,4730,4900,797551,113103.0,23082211.0
2010-03-11,4900,5040,4830,4900,1005153,113103.0,23082211.0
2010-03-12,0,0,0,4900,0,113103.0,23082211.0
2010-03-15,0,0,0,4900,0,,
2010-03-16,0,0,0,4900,0,,
2010-03-17,0,0,0,4900,0,,
2010-03-18,0,0,0,4900,0,,
2010-03-19,0,0,0,4900,0,,
2010-03-22,0,0,0,4900,0,,
2010-03-23,0,0,0,4900,0,,
2010-03-24,0,0,0,4900,0,,
2010-03-25,0,0,0,4900,0,,
2010-03-26,0,0,0,4900,0,,
2010-03-29,0,0,0,4900,0,,
2010-03-30,0,0,0,4900,0,,
2010-03-31,0,0,0,4900,0,,
2010-04-01,0,0,0,4900,0,,
2010-04-02,0,0,0,4900,0,,
2010-04-05,0,0,0,4900,0,,
2010-04-06,0,0,0,4900,0,,
2010-04-07,0,0,0,4900,0,,
2010-04-08,0,0,0,4900,0,,
2010-04-09,0,0,0,4900,0,,
2010-04-12,0,0,0,4900,0,,
2010-04-13,0,0,0,4900,0,,
2010-04-14,0,0,0,4900,0,,
2010-04-15,0,0,0,4900,0,,
2010-04-16,0,0,0,4900,0,,
2010-04-19,0,0,0,4900,0,,
2010-04-20,0,0,0,4900,0,,
2010-04-21,0,0,0,4900,0,,
2010-04-22,4650,5190,4610,4700,3937335,108486.0,23082211.0
2010-04-23,4715,4785,4430,4500,970087,103870.0,23082211.0
2010-04-26,4485,4570,4265,4265,647774,98446.0,23082211.0
2010-04-27,4265,4470,4265,4360,530938,100638.0,23082211.0
2010-04-28,4270,5010,4210,4900,2083196,113103.0,23082211.0
2010-04-29,4665,4775,4555,4745,902330,109525.0,23082211.0
2010-04-30,4780,5020,4705,4850,721570,111949.0,23082211.0
2010-05-03,4750,4850,4655,4655,295366,107448.0,23082211.0
2010-05-04,4655,4735,4570,4700,270992,108486.0,23082211.0
2010-05-06,4610,4670,4500,4595,198144,106063.0,23082211.0
2010-05-07,4460,4460,4200,4440,288267,102485.0,23082211.0
2010-05-10,4405,4725,4405,4705,216994,108602.0,23082211.0
2010-05-11,4740,4885,4660,4690,222914,108256.0,23082211.0
2010-05-12,4800,4860,4710,4715,192268,108833.0,23082211.0
2010-05-13,4795,4805,4570,4680,176392,108025.0,23082211.0
2010-05-14,4700,4715,4570,4670,131758,107794.0,23082211.0
2010-05-17,4600,4600,4345,4440,207591,102485.0,23082211.0
2010-05-18,4550,4550,4200,4345,256684,100292.0,23082211.0
2010-05-19,4325,4375,4100,4365,159441,100754.0,23082211.0
2010-05-20,4360,4480,4250,4480,279619,103408.0,23082211.0
2010-05-24,4500,4560,4350,4480,152071,103408.0,23082211.0
2010-05-25,4370,4445,3975,4385,209718,101215.0,23082211.0
2010-05-26,4375,4410,4205,4380,128636,101100.0,23082211.0
2010-05-27,4260,4370,4195,4260,146714,98330.0,23082211.0
2010-05-28,4250,4285,4200,4200,125276,96945.0,23082211.0
2010-05-31,3950,4370,3930,4200,336082,96945.0,23082211.0
2010-06-01,4290,4790,4240,4575,514911,105601.0,23082211.0
2010-06-03,4600,4850,4600,4620,216378,106640.0,23082211.0
2010-06-04,4620,4730,4620,4695,97140,108371.0,23082211.0
2010-06-07,4630,4735,4500,4695,174467,108371.0,23082211.0
2010-06-08,4690,5390,4690,5390,627608,124413.0,23082211.0
2010-06-09,5760,6190,5510,5820,4421531,134338.0,23082211.0
2010-06-10,5850,6090,5570,6090,1602256,140571.0,23082211.0
2010-06-11,6200,6310,5930,6000,1493041,138493.0,23082211.0
2010-06-14,5990,6500,5820,6000,1366538,138493.0,23082211.0
2010-06-15,6110,6110,5740,5780,536048,133415.0,23082211.0
2010-06-16,5670,6000,5630,5900,574202,136185.0,23082211.0
2010-06-17,5880,6150,5880,6120,573760,141263.0,23082211.0
2010-06-18,6050,6220,5960,6070,313228,140109.0,23082211.0
2010-06-21,6220,6980,6220,6600,3102772,152343.0,23082211.0
2010-06-22,6500,6810,6430,6460,745793,149111.0,23082211.0
2010-06-23,6360,6560,6270,6350,364145,146572.0,23082211.0
2010-06-24,6320,6570,6320,6420,263638,148188.0,23082211.0
2010-06-25,6380,6400,6190,6260,345861,144495.0,23082211.0
2010-06-28,6310,6950,6200,6400,655971,147726.0,23082211.0
2010-06-29,6400,6710,6400,6710,680906,154882.0,23082211.0
2010-06-30,6600,6890,6560,6670,682703,153958.0,23082211.0
2010-07-01,6540,6550,6300,6400,450637,147726.0,23082211.0
2010-07-02,6500,6670,5970,6390,938756,147495.0,23082211.0
2010-07-05,6390,6470,6130,6200,329530,143110.0,23082211.0
2010-07-06,6200,6210,6000,6100,205097,140801.0,23082211.0
2010-07-07,6100,6180,5600,5600,630897,129260.0,23082211.0
2010-07-08,5650,5810,5560,5600,451223,129260.0,23082211.0
2010-07-09,5660,5750,5540,5700,320067,131569.0,23082211.0
2010-07-12,5750,6150,5700,5950,649465,137339.0,23082211.0
2010-07-13,5900,6070,5870,6040,229426,139417.0,23082211.0
2010-07-14,6080,6080,5910,6000,250896,138493.0,23082211.0
2010-07-15,6000,6070,5770,5850,301691,135031.0,23082211.0
2010-07-16,5850,6030,5840,5900,167901,136185.0,23082211.0
2010-07-19,5860,6600,5500,6110,1182536,141032.0,23082211.0
2010-07-20,6300,6470,6120,6300,497525,145418.0,23082211.0
2010-07-21,6380,6450,6160,6300,356695,145418.0,23082211.0
2010-07-22,6150,6280,6110,6200,153942,143110.0,23082211.0
2010-07-23,6220,6350,5840,5900,420282,136185.0,23082211.0
2010-07-26,6200,6350,5920,6000,454393,138493.0,23082211.0
2010-07-27,6050,6260,5970,6010,544094,138724.0,23082211.0
2010-07-28,6000,6160,5940,6120,226452,141263.0,23082211.0
2010-07-29,6060,6200,5850,6050,345557,139647.0,23082211.0
2010-07-30,6060,6370,5840,6050,589926,139647.0,23082211.0
2010-08-02,5900,6040,5710,5710,436125,131799.0,23082211.0
2010-08-03,5730,5910,5660,5830,236781,134569.0,23082211.0
2010-08-04,5900,5900,5660,5660,290797,130645.0,23082211.0
2010-08-05,5700,5720,4820,4835,1382854,111602.0,23082211.0
2010-08-06,4845,4925,4580,4735,472454,109294.0,23082211.0
2010-08-09,4735,5100,4735,4985,288150,115065.0,23082211.0
2010-08-10,5000,5070,4900,4920,154476,113564.0,23082211.0
2010-08-11,4880,4880,4730,4850,201921,111949.0,23082211.0
2010-08-12,4750,4880,4745,4810,163836,111025.0,23082211.0
2010-08-13,4800,4895,4715,4810,111752,111025.0,23082211.0
2010-08-16,4880,4880,4725,4750,80568,109641.0,23082211.0
2010-08-17,4710,4775,4565,4570,149213,105486.0,23082211.0
2010-08-18,4880,4880,4610,4750,135081,109641.0,23082211.0
2010-08-19,4750,4770,4650,4730,60911,109179.0,23082211.0
2010-08-20,4690,4690,4590,4665,88655,107679.0,23082211.0
2010-08-23,4610,4670,4585,4600,82858,106178.0,23082211.0
2010-08-24,4575,4655,4525,4600,83586,106178.0,23082211.0
2010-08-25,4590,4890,4540,4705,132839,108602.0,23082211.0
2010-08-26,4755,4800,4565,4570,80227,105486.0,23082211.0
2010-08-27,4515,4640,4510,4575,56901,105601.0,23082211.0
2010-08-30,4595,4700,4595,4700,73116,108486.0,23082211.0
2010-08-31,4700,4835,4650,4700,73708,108486.0,23082211.0
2010-09-01,4720,4795,4705,4750,48476,109641.0,23082211.0
2010-09-02,4760,4840,4715,4760,62381,109871.0,23082211.0
2010-09-03,4770,4800,4570,4760,141990,109871.0,23082211.0
2010-09-06,4800,4845,4760,4835,61397,111602.0,23082211.0
2010-09-07,4800,4880,4750,4870,46335,112410.0,23082211.0
2010-09-08,4800,4885,4755,4840,41275,111718.0,23082211.0
2010-09-09,4800,4885,4790,4815,71312,111141.0,23082211.0
2010-09-10,4845,4845,4765,4820,89117,111256.0,23082211.0
2010-09-13,4880,4880,4760,4815,99009,111141.0,23082211.0
2010-09-14,4805,4835,4745,4760,106799,109871.0,23082211.0
2010-09-15,4730,5110,4730,4905,350512,113218.0,23082211.0
2010-09-16,4865,4950,4860,4870,79336,112410.0,23082211.0
2010-09-17,4905,4970,4630,4800,215941,110795.0,23082211.0
2010-09-20,4900,4900,4770,4800,58288,110795.0,23082211.0
2010-09-24,4800,4820,4750,4800,44619,110795.0,23082211.0
2010-09-27,4830,4830,4630,4680,160245,108025.0,23082211.0
2010-09-28,4680,4735,4480,4575,223815,105601.0,23082211.0
2010-09-29,4500,4500,4245,4400,336599,101562.0,23082211.0
2010-09-30,4400,4495,4400,4435,131606,102370.0,23082211.0
2010-10-01,4435,4490,4420,4440,105334,102485.0,23082211.0
2010-10-04,4375,4460,4310,4310,200421,99484.0,23082211.0
2010-10-05,4300,4390,4185,4200,207162,96945.0,23082211.0
2010-10-06,4285,4310,4235,4250,90636,98099.0,23082211.0
2010-10-07,4265,4290,4245,4250,98333,98099.0,23082211.0
2010-10-08,4280,4280,4150,4215,129194,97292.0,23082211.0
2010-10-11,4215,4215,4150,4150,121370,95791.0,23082211.0
2010-10-12,4140,4215,4120,4155,82303,95907.0,23082211.0
2010-10-13,4145,4430,4145,4340,178768,100177.0,23082211.0
2010-10-14,4350,4480,4340,4390,112670,101331.0,23082211.0
2010-10-15,4390,4440,4345,4360,63522,100638.0,23082211.0
2010-10-18,4425,4440,4360,4400,58758,101562.0,23082211.0
2010-10-19,4440,4445,4290,4290,72633,99023.0,23082211.0
2010-10-20,4370,4370,4280,4320,89346,99715.0,23082211.0
2010-10-21,4375,4430,4330,4410,91854,101793.0,23082211.0
2010-10-22,4410,4485,4395,4395,113445,101446.0,23082211.0
2010-10-25,4365,4440,4350,4395,97862,101446.0,23082211.0
2010-10-26,4410,4430,4335,4400,121023,101562.0,23082211.0
2010-10-27,4400,4400,4300,4305,138888,99369.0,23082211.0
2010-10-28,4305,4350,4255,4275,109299,98676.0,23082211.0
2010-10-29,4295,4300,4175,4230,115857,97638.0,23082211.0
2010-11-01,4210,4300,4210,4265,64635,98446.0,23082211.0
2010-11-02,4220,4285,4210,4285,74485,98907.0,23082211.0
2010-11-03,4300,4520,4275,4460,208123,102947.0,23082211.0
2010-11-04,4480,4510,4415,4510,133465,104101.0,23082211.0
2010-11-05,4545,4545,4330,4375,136194,100985.0,23082211.0
2010-11-08,4375,4425,4300,4370,66171,100869.0,23082211.0
2010-11-09,4355,4415,4300,4400,77506,101562.0,23082211.0
2010-11-10,4395,4570,4320,4450,203456,102716.0,23082211.0
2010-11-11,4455,4565,4380,4450,90285,102716.0,23082211.0
2010-11-12,4370,4450,4265,4300,82030,99254.0,23082211.0
2010-11-15,4260,4335,4205,4300,82581,99254.0,23082211.0
2010-11-16,4300,4300,4180,4200,101868,96945.0,23082211.0
2010-11-17,4180,4240,4160,4200,39111,96945.0,23082211.0
2010-11-18,4205,4250,4190,4200,80349,96945.0,23082211.0
2010-11-19,4200,4235,4150,4175,96036,96368.0,23082211.0
2010-11-22,4200,4200,4120,4130,81888,95330.0,23082211.0
2010-11-23,4110,4230,4110,4190,55157,96714.0,23082211.0
2010-11-24,4000,4120,3950,4100,72956,94637.0,23082211.0
2010-11-25,4130,4140,4055,4080,79699,94175.0,23082211.0
2010-11-26,4055,4110,3950,4000,123890,92329.0,23082211.0
2010-11-29,3950,4205,3945,4150,129456,95791.0,23082211.0
2010-11-30,4140,4210,4125,4200,34129,96945.0,23082211.0
2010-12-01,4150,4435,4130,4330,172837,99946.0,23082211.0
2010-12-02,4330,4410,4300,4340,81479,100177.0,23082211.0
2010-12-03,4345,4395,4260,4260,91406,98330.0,23082211.0
2010-12-06,4265,4300,4000,4100,111350,94637.0,23082211.0
2010-12-07,4050,4270,4050,4270,98005,98561.0,23082211.0
2010-12-08,4240,4290,4000,4100,109528,94637.0,23082211.0
2010-12-09,4060,4165,4035,4125,52235,95214.0,23082211.0
2010-12-10,4100,4170,4100,4130,30440,95330.0,23082211.0
2010-12-13,4180,4250,4140,4200,43320,96945.0,23082211.0
2010-12-14,4175,4330,4175,4295,81160,99138.0,23082211.0
2010-12-15,4330,4330,4250,4265,68449,98446.0,23082211.0
2010-12-16,4260,4295,4220,4275,43176,98676.0,23082211.0
2010-12-17,4260,4435,4250,4360,135666,100638.0,23082211.0
2010-12-20,4360,4360,4240,4360,115214,100638.0,23082211.0
2010-12-21,4420,4420,4350,4360,59838,100638.0,23082211.0
2010-12-22,4350,4400,4255,4350,71375,100408.0,23082211.0
2010-12-23,4350,4640,4300,4570,301572,105486.0,23082211.0
2010-12-24,4570,4585,4420,4500,175789,103870.0,23082211.0
2010-12-27,4470,4540,4445,4470,77949,103177.0,23082211.0
2010-12-28,4470,5060,4470,4670,541617,107794.0,23082211.0
2010-12-29,4750,5370,4745,5370,1245658,123951.0,23082211.0
2010-12-30,5420,5600,5050,5280,1020128,121874.0,23082211.0
2011-01-03,5380,5780,5330,5610,658103,129491.0,23082211.0
2011-01-04,5580,5790,5360,5490,396997,126721.0,23082211.0
2011-01-05,5490,5500,5060,5190,403969,119797.0,23082211.0
2011-01-06,5250,5500,5200,5350,319608,123490.0,23082211.0
2011-01-07,5320,5520,5280,5460,187548,126029.0,23082211.0
2011-01-10,5470,5740,5470,5510,243367,127183.0,23082211.0
2011-01-11,5470,5570,5350,5570,106108,128568.0,23082211.0
2011-01-12,5600,5600,5450,5450,97839,125798.0,23082211.0
2011-01-13,5460,5480,5230,5350,176647,123490.0,23082211.0
2011-01-14,5350,5350,5240,5300,161624,122336.0,23082211.0
2011-01-17,5400,5530,5320,5340,124489,123259.0,23082211.0
2011-01-18,5310,5390,5180,5190,117681,119797.0,23082211.0
2011-01-19,5210,5290,5100,5150,102341,118873.0,23082211.0
2011-01-20,5200,5200,4860,5110,215327,117950.0,23082211.0
2011-01-21,5110,5110,4965,5030,93355,116104.0,23082211.0
2011-01-24,5010,5060,4920,4950,57400,114257.0,23082211.0
2011-01-25,4945,4945,4700,4850,285900,111949.0,23082211.0
2011-01-26,4850,4935,4810,4880,23292,112641.0,23082211.0
