씨씨에스(066790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-05-25,743,750,723,743,12309,34980.0,4708000.0
2007-05-28,749,749,732,743,11280,34980.0,4708000.0
2007-05-29,747,747,727,739,6526,34792.0,4708000.0
2007-05-30,739,739,723,733,4102,34510.0,4708000.0
2007-05-31,725,744,725,736,13254,34651.0,4708000.0
2007-06-01,726,740,715,723,18016,34039.0,4708000.0
2007-06-04,750,750,720,738,11720,34745.0,4708000.0
2007-06-05,745,745,724,740,26489,34839.0,4708000.0
2007-06-07,735,745,722,744,3787,35028.0,4708000.0
2007-06-08,744,768,729,767,9503,36110.0,4708000.0
2007-06-11,757,819,757,809,19134,38088.0,4708000.0
2007-06-12,809,816,796,813,10972,38276.0,4708000.0
2007-06-13,819,859,802,848,16659,39924.0,4708000.0
2007-06-14,830,870,830,858,7506,40395.0,4708000.0
2007-06-15,858,870,812,860,26686,40489.0,4708000.0
2007-06-18,876,920,860,919,30408,43267.0,4708000.0
2007-06-19,940,948,910,947,24028,44585.0,4708000.0
2007-06-20,960,960,918,936,46138,44067.0,4708000.0
2007-06-21,910,1000,910,999,45428,47033.0,4708000.0
2007-06-22,999,999,964,988,29458,46515.0,4708000.0
2007-06-25,971,996,960,979,26830,46091.0,4708000.0
2007-06-26,976,977,920,930,17331,43784.0,4708000.0
2007-06-27,988,988,870,915,5509,43078.0,4708000.0
2007-06-28,893,947,880,909,11935,42796.0,4708000.0
2007-06-29,920,929,878,913,5648,42984.0,4708000.0
2007-07-02,928,928,890,924,3365,43502.0,4708000.0
2007-07-03,930,979,930,939,10680,44208.0,4708000.0
2007-07-04,951,970,910,941,8521,44302.0,4708000.0
2007-07-05,950,950,894,920,14164,43314.0,4708000.0
2007-07-06,924,950,889,889,15090,41854.0,4708000.0
2007-07-09,890,937,863,868,16269,40865.0,4708000.0
2007-07-10,867,899,867,893,2163,42042.0,4708000.0
2007-07-11,915,915,891,914,9803,43031.0,4708000.0
2007-07-12,914,928,907,919,7003,43267.0,4708000.0
2007-07-13,950,976,909,968,18591,45573.0,4708000.0
2007-07-16,968,989,921,968,17506,45573.0,4708000.0
2007-07-18,944,999,944,970,23976,45668.0,4708000.0
2007-07-19,972,995,950,971,18033,45715.0,4708000.0
2007-07-20,906,997,906,979,5543,46091.0,4708000.0
2007-07-23,979,984,952,983,9808,46280.0,4708000.0
2007-07-24,956,980,951,967,3110,45526.0,4708000.0
2007-07-25,979,979,907,950,3469,44726.0,4708000.0
2007-07-26,915,970,915,954,13729,44914.0,4708000.0
2007-07-27,920,963,920,928,14719,43690.0,4708000.0
2007-07-30,928,1020,928,933,7741,43926.0,4708000.0
2007-07-31,950,965,927,938,11457,44161.0,4708000.0
2007-08-01,944,945,915,929,11727,43737.0,4708000.0
2007-08-02,969,969,895,928,13547,43690.0,4708000.0
2007-08-03,928,928,910,917,16770,43172.0,4708000.0
2007-08-06,893,917,891,891,2444,41948.0,4708000.0
2007-08-07,940,940,897,916,94,43125.0,4708000.0
2007-08-08,932,932,886,888,9396,41807.0,4708000.0
2007-08-09,895,895,868,878,8978,41336.0,4708000.0
2007-08-10,875,885,839,880,4520,41430.0,4708000.0
2007-08-13,880,880,843,875,1834,41195.0,4708000.0
2007-08-14,851,950,850,878,4883,41336.0,4708000.0
2007-08-16,812,870,802,803,1212,37805.0,4708000.0
2007-08-17,857,858,779,819,1170,38559.0,4708000.0
2007-08-20,800,849,800,816,33185,38417.0,4708000.0
2007-08-21,802,842,802,828,221,38982.0,4708000.0
2007-08-22,828,840,805,807,15745,37994.0,4708000.0
2007-08-23,825,838,810,820,11722,38606.0,4708000.0
2007-08-24,826,843,800,819,5192,38559.0,4708000.0
2007-08-27,810,834,802,819,8882,38559.0,4708000.0
2007-08-28,818,832,810,817,7160,38464.0,4708000.0
2007-08-29,817,835,805,833,25181,39218.0,4708000.0
2007-08-30,843,845,817,820,10130,38606.0,4708000.0
2007-08-31,828,850,806,826,6114,38888.0,4708000.0
2007-09-03,821,848,820,840,17153,39547.0,4708000.0
2007-09-04,839,849,830,840,3705,39547.0,4708000.0
2007-09-05,830,845,820,835,7511,39312.0,4708000.0
2007-09-06,835,835,820,835,6404,39312.0,4708000.0
2007-09-07,839,840,820,840,6487,39547.0,4708000.0
2007-09-10,839,839,817,838,10616,39453.0,4708000.0
2007-09-11,832,860,827,859,16840,40442.0,4708000.0
2007-09-12,859,885,857,883,2976,41572.0,4708000.0
2007-09-13,870,880,860,870,1746,40960.0,4708000.0
2007-09-14,860,890,860,879,937,41383.0,4708000.0
2007-09-17,879,879,855,869,1901,40913.0,4708000.0
2007-09-18,869,870,850,863,20646,40630.0,4708000.0
2007-09-19,867,867,850,851,3125,40065.0,4708000.0
2007-09-20,857,870,849,870,16896,40960.0,4708000.0
2007-09-21,870,890,850,870,12228,40960.0,4708000.0
2007-09-27,880,880,860,875,26395,41195.0,4708000.0
2007-09-28,950,950,867,895,21441,42137.0,4708000.0
2007-10-01,920,920,835,894,15477,42090.0,4708000.0
2007-10-02,880,910,871,900,24103,42372.0,4708000.0
2007-10-04,880,900,880,900,13416,42372.0,4708000.0
2007-10-05,883,908,883,905,9483,42607.0,4708000.0
2007-10-08,920,920,895,910,12757,42843.0,4708000.0
2007-10-09,910,940,900,925,10585,43549.0,4708000.0
2007-10-10,901,941,901,940,12547,44255.0,4708000.0
2007-10-11,939,956,921,945,12089,44491.0,4708000.0
2007-10-12,945,945,939,943,12727,44396.0,4708000.0
2007-10-15,921,939,914,919,7001,43267.0,4708000.0
2007-10-16,919,919,891,915,3348,43078.0,4708000.0
2007-10-17,914,914,872,899,4967,42325.0,4708000.0
2007-10-18,870,900,855,899,9733,42325.0,4708000.0
2007-10-19,872,899,872,894,3756,42090.0,4708000.0
2007-10-22,892,892,853,862,1692,40583.0,4708000.0
2007-10-23,939,939,889,889,510,41854.0,4708000.0
2007-10-24,905,905,844,844,4612,39736.0,4708000.0
2007-10-25,898,898,850,870,4986,40960.0,4708000.0
2007-10-26,893,893,830,879,5617,41383.0,4708000.0
2007-10-29,895,895,895,895,1,42137.0,4708000.0
2007-10-30,895,920,895,909,1089,42796.0,4708000.0
2007-10-31,900,905,876,890,4748,41901.0,4708000.0
2007-11-01,927,927,870,899,10018,42325.0,4708000.0
2007-11-02,880,900,880,890,4894,41901.0,4708000.0
2007-11-05,898,910,898,910,7455,42843.0,4708000.0
2007-11-06,919,919,880,880,4777,41430.0,4708000.0
2007-11-07,885,950,880,890,19601,41901.0,4708000.0
2007-11-08,900,922,882,900,23643,42372.0,4708000.0
2007-11-09,930,950,904,950,50548,44726.0,4708000.0
2007-11-12,1090,1090,1090,1090,1820,51317.0,4708000.0
2007-11-13,1165,1170,1145,1150,610360,54142.0,4708000.0
2007-11-14,1155,1155,1145,1145,198576,53907.0,4708000.0
2007-11-15,1145,1150,1145,1145,134937,53907.0,4708000.0
2007-11-16,1145,1155,1145,1150,85077,54142.0,4708000.0
2007-11-19,1150,1155,1140,1145,169320,53907.0,4708000.0
2007-11-20,1145,1145,1135,1145,119677,53907.0,4708000.0
2007-11-21,1145,1150,1140,1145,122945,53907.0,4708000.0
2007-11-22,1140,1145,1140,1145,75350,53907.0,4708000.0
2007-11-23,1145,1145,1140,1145,99842,53907.0,4708000.0
2007-11-26,1145,1150,1140,1145,83643,53907.0,4708000.0
2007-11-27,1145,1145,1140,1145,48135,53907.0,4708000.0
2007-11-28,1140,1150,1140,1150,38025,54142.0,4708000.0
2007-11-29,1145,1155,1145,1150,44450,54142.0,4708000.0
2007-11-30,1155,1160,1150,1160,35459,54613.0,4708000.0
2007-12-03,1160,1165,1155,1155,31926,54377.0,4708000.0
2007-12-04,1160,1160,1150,1155,78801,54377.0,4708000.0
2007-12-05,1155,1165,1155,1160,77291,54613.0,4708000.0
2007-12-06,1165,1165,1160,1165,42647,54848.0,4708000.0
2007-12-07,1165,1180,1160,1180,24815,55554.0,4708000.0
2007-12-10,1180,1180,1120,1165,284,54848.0,4708000.0
2007-12-11,1140,1140,1030,1090,4167,51317.0,4708000.0
2007-12-12,1015,1190,1015,1160,604,54613.0,4708000.0
2007-12-13,1165,1165,1060,1085,253,51082.0,4708000.0
2007-12-14,1080,1100,1065,1100,179,51788.0,4708000.0
2007-12-17,980,980,935,943,51351,44396.0,4708000.0
2007-12-18,925,1070,916,978,28817,46044.0,4708000.0
2007-12-20,971,1120,971,1045,3509,49199.0,4708000.0
2007-12-21,1020,1050,1000,1030,1014,48492.0,4708000.0
2007-12-24,1040,1040,1000,1030,744,48492.0,4708000.0
2007-12-26,1030,1030,990,1025,2109,48257.0,4708000.0
2007-12-27,1000,1025,1000,1020,1826,48022.0,4708000.0
2007-12-28,1000,1015,1000,1015,135,47786.0,4708000.0
2008-01-02,992,1015,992,1015,503,47786.0,4708000.0
2008-01-03,1020,1020,1020,1020,2360,48022.0,4708000.0
2008-01-04,1030,1055,1000,1005,24817,47315.0,4708000.0
2008-01-07,1000,1010,995,1005,7467,47315.0,4708000.0
2008-01-08,1020,1020,971,1000,7596,47080.0,4708000.0
2008-01-09,940,990,940,990,2039,46609.0,4708000.0
2008-01-10,960,1010,960,998,1424,46986.0,4708000.0
2008-01-11,961,998,961,961,72,45244.0,4708000.0
2008-01-14,1000,1000,950,1000,12,47080.0,4708000.0
2008-01-15,950,1000,935,999,342,47033.0,4708000.0
2008-01-16,922,999,922,999,220,47033.0,4708000.0
2008-01-17,952,998,935,995,142,46845.0,4708000.0
2008-01-18,993,993,942,993,36,46750.0,4708000.0
2008-01-21,955,993,922,991,903,46656.0,4708000.0
2008-01-22,900,989,880,989,302,46562.0,4708000.0
2008-01-23,920,985,920,984,224,46327.0,4708000.0
2008-01-24,980,980,920,978,163,46044.0,4708000.0
2008-01-25,925,976,861,920,3551,43314.0,4708000.0
2008-01-28,948,1055,902,997,2490,46939.0,4708000.0
2008-01-29,997,997,921,921,1445,43361.0,4708000.0
2008-01-30,925,995,925,982,165,46233.0,4708000.0
2008-01-31,992,992,992,992,25,46703.0,4708000.0
2008-02-01,922,990,922,970,547,45668.0,4708000.0
2008-02-04,959,967,911,915,456,43078.0,4708000.0
2008-02-05,990,990,905,965,65,45432.0,4708000.0
2008-02-11,998,998,950,950,3,44726.0,4708000.0
2008-02-12,975,975,900,974,400,45856.0,4708000.0
2008-02-13,901,967,900,903,799,42513.0,4708000.0
2008-02-14,903,950,903,950,103,44726.0,4708000.0
2008-02-15,901,998,901,997,238,46939.0,4708000.0
2008-02-18,993,993,911,990,93,46609.0,4708000.0
2008-02-19,921,980,914,978,70,46044.0,4708000.0
2008-02-20,988,988,920,977,588,45997.0,4708000.0
2008-02-21,989,989,931,982,7,46233.0,4708000.0
2008-02-22,985,985,925,968,10620,45573.0,4708000.0
2008-02-25,987,987,930,947,1864,44585.0,4708000.0
2008-02-26,992,995,936,965,1569,45432.0,4708000.0
2008-02-27,950,980,950,980,1649,46138.0,4708000.0
2008-02-28,940,1120,940,998,896,46986.0,4708000.0
2008-02-29,1000,1000,953,994,14,46798.0,4708000.0
2008-03-03,993,993,952,991,7,46656.0,4708000.0
2008-03-04,931,986,931,986,6,46421.0,4708000.0
2008-03-05,940,975,940,975,63,45903.0,4708000.0
2008-03-06,941,990,941,987,123,46468.0,4708000.0
2008-03-07,987,987,987,987,0,46468.0,4708000.0
2008-03-10,994,994,994,994,10,46798.0,4708000.0
2008-03-11,992,992,992,992,10,46703.0,4708000.0
2008-03-12,992,992,952,992,133,46703.0,4708000.0
2008-03-13,998,998,960,986,14,46421.0,4708000.0
2008-03-14,960,1130,913,990,740,46609.0,4708000.0
2008-03-17,945,988,945,987,35,46468.0,4708000.0
2008-03-18,940,991,940,980,146,46138.0,4708000.0
2008-03-19,942,978,942,978,31,46044.0,4708000.0
2008-03-20,999,999,960,989,5,46562.0,4708000.0
2008-03-21,988,988,988,988,5,46515.0,4708000.0
2008-03-24,938,993,938,940,60,44255.0,4708000.0
2008-03-25,986,986,937,984,16,46327.0,4708000.0
2008-03-26,942,982,942,982,92,46233.0,4708000.0
2008-03-27,1120,1120,948,993,61,46750.0,4708000.0
2008-03-28,984,984,984,984,1,46327.0,4708000.0
2008-03-31,984,984,984,984,0,46327.0,4708000.0
2008-04-01,984,1100,984,1100,210,51788.0,4708000.0
2008-04-02,987,987,987,987,0,46468.0,4708000.0
2008-04-03,953,985,953,985,2,46374.0,4708000.0
2008-04-04,970,985,970,985,750,46374.0,4708000.0
2008-04-07,985,985,985,985,0,46374.0,4708000.0
2008-04-08,984,984,984,984,0,46327.0,4708000.0
2008-04-10,983,983,983,983,0,46280.0,4708000.0
2008-04-11,950,985,950,985,11,46374.0,4708000.0
2008-04-14,955,984,955,984,669,46327.0,4708000.0
2008-04-15,970,984,960,984,661,46327.0,4708000.0
2008-04-16,984,984,984,984,0,,
2008-04-17,984,1100,955,970,894,45668.0,4708000.0
2008-04-18,990,990,951,978,104,46044.0,4708000.0
2008-04-21,989,1050,960,1050,362,49434.0,4708000.0
2008-04-22,999,999,999,999,0,47033.0,4708000.0
2008-04-23,960,998,960,998,73,46986.0,4708000.0
2008-04-24,998,998,970,978,279,46044.0,4708000.0
2008-04-25,1095,1095,975,991,533,46656.0,4708000.0
2008-04-28,988,991,980,980,361,46138.0,4708000.0
2008-04-29,980,988,970,988,1131,46515.0,4708000.0
2008-04-30,970,998,970,988,1532,46515.0,4708000.0
2008-05-02,971,986,971,986,221,46421.0,4708000.0
2008-05-06,986,986,986,986,0,46421.0,4708000.0
2008-05-07,955,990,955,990,501,46609.0,4708000.0
2008-05-08,990,990,985,985,401,46374.0,4708000.0
2008-05-09,999,1045,999,1010,408,47551.0,4708000.0
2008-05-13,985,985,985,985,0,46374.0,4708000.0
2008-05-14,980,980,980,980,60,46138.0,4708000.0
2008-05-15,998,998,998,998,1,46986.0,4708000.0
2008-05-16,998,998,960,980,1729,46138.0,4708000.0
2008-05-19,980,980,951,969,2223,45621.0,4708000.0
2008-05-20,969,969,969,969,50,45621.0,4708000.0
2008-05-21,980,995,954,976,212,45950.0,4708000.0
2008-05-22,951,985,940,973,556,45809.0,4708000.0
2008-05-23,941,970,941,966,821,45479.0,4708000.0
2008-05-26,931,979,914,960,836,45197.0,4708000.0
2008-05-27,960,960,960,960,2,45197.0,4708000.0
2008-05-28,960,960,960,960,0,45197.0,4708000.0
2008-05-29,966,966,940,958,234,45103.0,4708000.0
2008-05-30,956,963,955,963,1111,45338.0,4708000.0
2008-06-02,963,963,963,963,0,45338.0,4708000.0
2008-06-03,975,975,952,970,90,45668.0,4708000.0
2008-06-04,969,969,969,969,0,45621.0,4708000.0
2008-06-05,945,973,940,968,3268,45573.0,4708000.0
2008-06-09,975,975,951,968,718,45573.0,4708000.0
2008-06-10,960,960,950,950,1869,44726.0,4708000.0
2008-06-11,978,978,950,969,2003,45621.0,4708000.0
2008-06-12,985,985,952,978,4524,46044.0,4708000.0
2008-06-13,1025,1025,951,968,3632,45573.0,4708000.0
2008-06-16,953,953,953,953,1350,44867.0,4708000.0
2008-06-17,951,987,951,987,5861,46468.0,4708000.0
2008-06-18,951,995,951,987,592,46468.0,4708000.0
2008-06-19,976,976,976,976,0,45950.0,4708000.0
2008-06-20,970,977,930,957,443,45056.0,4708000.0
2008-06-23,945,969,945,969,1106,45621.0,4708000.0
2008-06-24,950,969,944,969,398,45621.0,4708000.0
2008-06-25,938,960,938,960,1671,45197.0,4708000.0
2008-06-26,939,960,939,960,40,45197.0,4708000.0
2008-06-27,941,959,939,959,302,45150.0,4708000.0
2008-06-30,958,958,958,958,0,45103.0,4708000.0
2008-07-01,974,1090,970,1010,82119,47551.0,4708000.0
2008-07-02,1030,1045,989,1020,19948,48022.0,4708000.0
2008-07-03,1010,1020,980,1020,4450,48022.0,4708000.0
2008-07-04,1045,1045,1025,1045,8220,49199.0,4708000.0
2008-07-07,1045,1070,1035,1070,4090,50376.0,4708000.0
2008-07-08,1080,1080,1080,1080,3,50846.0,4708000.0
2008-07-09,995,1045,995,1045,1326,49199.0,4708000.0
2008-07-10,1045,1050,1015,1015,813,47786.0,4708000.0
2008-07-11,1045,1045,1045,1045,1,49199.0,4708000.0
2008-07-14,1040,1040,1040,1040,139,48963.0,4708000.0
2008-07-15,1010,1040,1000,1040,3547,48963.0,4708000.0
2008-07-16,1010,1010,1010,1010,310,47551.0,4708000.0
2008-07-17,1040,1040,1040,1040,1,48963.0,4708000.0
2008-07-18,1010,1010,1000,1010,1598,47551.0,4708000.0
2008-07-21,1020,1030,1010,1025,2422,48257.0,4708000.0
2008-07-22,1025,1025,1020,1025,7888,48257.0,4708000.0
2008-07-23,1050,1050,1025,1025,2007,48257.0,4708000.0
2008-07-24,1025,1175,1025,1050,2499,49434.0,4708000.0
2008-07-25,1050,1095,1050,1095,341,51553.0,4708000.0
2008-07-28,1095,1095,1090,1095,21,51553.0,4708000.0
2008-07-29,1095,1095,1020,1080,32,50846.0,4708000.0
2008-07-30,1075,1075,1020,1075,16,50611.0,4708000.0
2008-07-31,1085,1085,1020,1020,101,48022.0,4708000.0
2008-08-01,1150,1150,1005,1030,226,48492.0,4708000.0
2008-08-04,1000,1090,1000,1090,2,51317.0,4708000.0
2008-08-05,1085,1085,1085,1085,0,51082.0,4708000.0
2008-08-06,1100,1100,1025,1025,201,48257.0,4708000.0
2008-08-07,1095,1095,1030,1030,1332,48492.0,4708000.0
2008-08-08,1070,1070,1025,1025,158,48257.0,4708000.0
2008-08-11,1170,1170,1030,1045,206,49199.0,4708000.0
2008-08-12,1015,1060,1015,1060,2,49905.0,4708000.0
2008-08-13,1060,1210,1035,1105,141,52023.0,4708000.0
2008-08-14,1085,1085,1050,1085,3,51082.0,4708000.0
2008-08-18,1075,1075,1075,1075,0,50611.0,4708000.0
2008-08-19,990,1075,990,1055,978,49669.0,4708000.0
2008-08-20,1055,1055,1030,1030,22,48492.0,4708000.0
2008-08-21,1070,1070,1030,1030,105,48492.0,4708000.0
2008-08-22,1085,1085,1020,1075,33,50611.0,4708000.0
2008-08-25,1050,1180,1050,1080,3449,50846.0,4708000.0
2008-08-26,1070,1150,1070,1150,1355,54142.0,4708000.0
2008-08-27,1100,1165,1090,1165,621,54848.0,4708000.0
2008-08-28,1110,1110,1110,1110,1,52259.0,4708000.0
2008-08-29,1085,1085,1045,1045,6,49199.0,4708000.0
2008-09-01,1045,1045,1045,1045,0,49199.0,4708000.0
2008-09-02,1040,1040,1040,1040,100,48963.0,4708000.0
2008-09-03,1040,1190,1040,1190,301,56025.0,4708000.0
2008-09-04,1095,1095,1030,1070,530,50376.0,4708000.0
2008-09-05,1035,1070,1035,1070,35,50376.0,4708000.0
2008-09-08,1000,1080,1000,1065,376,50140.0,4708000.0
2008-09-09,1010,1075,1010,1075,4,50611.0,4708000.0
2008-09-10,1055,1055,1055,1055,0,49669.0,4708000.0
2008-09-11,1045,1045,1045,1045,0,49199.0,4708000.0
2008-09-12,1060,1060,1060,1060,1,49905.0,4708000.0
2008-09-16,1010,1050,1010,1050,2,49434.0,4708000.0
2008-09-17,1070,1080,1070,1080,2,50846.0,4708000.0
2008-09-18,1070,1070,1070,1070,0,50376.0,4708000.0
2008-09-19,1080,1080,1080,1080,1,50846.0,4708000.0
2008-09-22,1005,1080,1005,1080,81,50846.0,4708000.0
2008-09-23,1010,1050,1010,1050,401,49434.0,4708000.0
2008-09-24,1040,1040,1005,1040,156,48963.0,4708000.0
2008-09-25,1015,1020,1015,1020,200,48022.0,4708000.0
2008-09-26,1020,1020,1020,1020,20,48022.0,4708000.0
2008-09-29,1030,1030,1030,1030,79,48492.0,4708000.0
2008-09-30,1010,1160,1010,1075,1101,50611.0,4708000.0
2008-10-01,1070,1070,1070,1070,0,50376.0,4708000.0
2008-10-02,1060,1060,1060,1060,0,49905.0,4708000.0
2008-10-06,1035,1035,1035,1035,0,48728.0,4708000.0
2008-10-07,1050,1050,1050,1050,500,49434.0,4708000.0
2008-10-08,1050,1050,1050,1050,0,49434.0,4708000.0
2008-10-09,1030,1030,1030,1030,0,48492.0,4708000.0
2008-10-10,1030,1030,1030,1030,0,48492.0,4708000.0
2008-10-13,1030,1030,1030,1030,0,,
2008-10-14,1035,1055,954,1055,334,49669.0,4708000.0
2008-10-15,1005,1050,1005,1045,5931,49199.0,4708000.0
2008-10-16,1060,1060,900,1055,32,49669.0,4708000.0
2008-10-17,1040,1050,1040,1050,201,49434.0,4708000.0
2008-10-20,900,1040,900,1035,275,48728.0,4708000.0
2008-10-21,1000,1040,960,1000,239,47080.0,4708000.0
2008-10-22,1000,1020,960,1020,9103,48022.0,4708000.0
2008-10-23,980,1010,940,997,12713,46939.0,4708000.0
2008-10-24,970,997,941,997,502,46939.0,4708000.0
2008-10-27,996,1145,911,1035,221,48728.0,4708000.0
2008-10-28,1010,1010,1010,1010,0,47551.0,4708000.0
2008-10-29,1030,1030,1030,1030,5,48492.0,4708000.0
2008-10-30,1080,1080,1080,1080,1,50846.0,4708000.0
2008-10-31,980,1095,980,1025,33939,48257.0,4708000.0
2008-11-03,1025,1025,1025,1025,0,48257.0,4708000.0
2008-11-04,1010,1050,1005,1050,16799,49434.0,4708000.0
2008-11-05,1060,1060,950,960,17570,45197.0,4708000.0
2008-11-06,950,1000,816,921,28453,43361.0,4708000.0
2008-11-07,920,948,890,939,180,44208.0,4708000.0
2008-11-10,900,969,862,930,1247,43784.0,4708000.0
2008-11-11,870,928,823,918,1074,43219.0,4708000.0
2008-11-12,839,960,839,924,22,43502.0,4708000.0
2008-11-13,980,980,839,839,189,39500.0,4708000.0
2008-11-14,870,964,870,870,680,40960.0,4708000.0
2008-11-17,950,950,899,919,55,43267.0,4708000.0
2008-11-18,990,990,962,962,21,45291.0,4708000.0
2008-11-19,969,969,920,920,6,43314.0,4708000.0
2008-11-20,965,965,820,920,218,43314.0,4708000.0
2008-11-21,964,964,920,920,10,43314.0,4708000.0
2008-11-24,1040,1040,949,949,2,44679.0,4708000.0
2008-11-25,984,984,808,920,4593,43314.0,4708000.0
2008-11-26,940,940,802,808,4178,38041.0,4708000.0
2008-11-27,760,849,760,830,320,39076.0,4708000.0
2008-11-28,761,953,761,953,494,44867.0,4708000.0
2008-12-01,852,911,811,811,15209,38182.0,4708000.0
2008-12-02,759,785,710,712,8928,33521.0,4708000.0
2008-12-03,789,789,718,749,1112,35263.0,4708000.0
2008-12-04,725,808,725,780,8,36722.0,4708000.0
2008-12-05,750,798,701,749,299,35263.0,4708000.0
2008-12-08,710,760,700,749,2172,35263.0,4708000.0
2008-12-09,710,819,710,798,1597,37570.0,4708000.0
2008-12-10,916,916,715,799,6856,37617.0,4708000.0
2008-12-11,799,799,711,711,5525,33474.0,4708000.0
2008-12-12,714,725,681,714,1424,33615.0,4708000.0
2008-12-15,757,757,619,740,1981,34839.0,4708000.0
2008-12-16,702,747,701,715,185,33662.0,4708000.0
2008-12-17,735,735,733,733,30,34510.0,4708000.0
2008-12-18,702,731,702,731,2,34415.0,4708000.0
2008-12-19,745,783,705,713,1509,33568.0,4708000.0
2008-12-22,748,748,748,748,1,35216.0,4708000.0
2008-12-23,746,766,675,675,679,31779.0,4708000.0
2008-12-24,769,769,680,739,256,34792.0,4708000.0
2008-12-26,768,814,764,783,1074,36864.0,4708000.0
2008-12-29,707,792,707,778,192,36628.0,4708000.0
2008-12-30,735,838,735,838,1121,39453.0,4708000.0
2009-01-02,962,962,754,955,12,44961.0,4708000.0
2009-01-05,812,814,812,812,3525,38229.0,4708000.0
2009-01-06,799,812,705,745,17882,35075.0,4708000.0
2009-01-07,758,758,710,748,1692,35216.0,4708000.0
2009-01-08,739,739,720,720,53,33898.0,4708000.0
2009-01-09,729,729,700,706,575,33238.0,4708000.0
2009-01-12,700,723,700,723,1184,34039.0,4708000.0
2009-01-13,724,762,706,706,1361,33238.0,4708000.0
2009-01-14,738,738,705,737,1259,34698.0,4708000.0
2009-01-15,736,736,705,735,72,34604.0,4708000.0
2009-01-16,729,730,671,725,11578,34133.0,4708000.0
2009-01-19,710,735,617,617,15582,29048.0,4708000.0
2009-01-20,631,650,612,648,2675,30508.0,4708000.0
2009-01-21,610,698,610,644,2821,30320.0,4708000.0
2009-01-22,667,668,615,633,5008,29802.0,4708000.0
2009-01-23,633,660,600,645,5056,30367.0,4708000.0
2009-01-28,645,682,631,682,8189,32109.0,4708000.0
2009-01-29,616,690,616,653,5778,30743.0,4708000.0
2009-01-30,628,674,628,666,3679,31355.0,4708000.0
2009-02-02,639,710,620,658,2318,30979.0,4708000.0
2009-02-03,655,720,655,682,26494,32109.0,4708000.0
2009-02-04,666,689,662,665,138,31308.0,4708000.0
2009-02-05,665,764,665,764,6227,35969.0,4708000.0
2009-02-06,730,797,711,789,1780,37146.0,4708000.0
2009-02-09,794,819,726,819,2443,38559.0,4708000.0
2009-02-10,849,849,730,779,221,36675.0,4708000.0
2009-02-11,781,895,705,800,206,37664.0,4708000.0
2009-02-12,707,880,707,751,65,35357.0,4708000.0
2009-02-13,800,800,689,755,10395,35545.0,4708000.0
2009-02-16,760,789,759,789,141,37146.0,4708000.0
2009-02-17,720,785,720,750,205,35310.0,4708000.0
2009-02-18,799,862,717,800,9250,37664.0,4708000.0
2009-02-19,800,870,800,849,86,39971.0,4708000.0
2009-02-20,849,849,845,845,414,39783.0,4708000.0
2009-02-23,870,950,802,826,1454,38888.0,4708000.0
2009-02-24,850,949,850,940,25497,44255.0,4708000.0
2009-02-25,990,990,806,846,1327,39830.0,4708000.0
2009-02-26,807,946,807,916,357,43125.0,4708000.0
2009-02-27,813,914,813,828,276,38982.0,4708000.0
2009-03-02,752,925,752,925,19,43549.0,4708000.0
2009-03-03,968,968,804,930,208,43784.0,4708000.0
2009-03-04,824,940,824,920,6,43314.0,4708000.0
2009-03-05,823,940,823,919,55,43267.0,4708000.0
2009-03-06,814,870,792,820,77,38606.0,4708000.0
2009-03-09,825,844,745,839,110,39500.0,4708000.0
2009-03-10,839,839,761,839,8,39500.0,4708000.0
2009-03-11,761,844,761,774,13,36440.0,4708000.0
2009-03-12,772,819,772,819,14,38559.0,4708000.0
2009-03-13,771,840,771,840,23,39547.0,4708000.0
2009-03-16,850,880,850,878,1159,41336.0,4708000.0
2009-03-17,880,935,878,935,2081,44020.0,4708000.0
2009-03-18,926,926,926,926,0,43596.0,4708000.0
2009-03-19,851,900,851,900,51,42372.0,4708000.0
2009-03-20,890,890,890,890,1779,41901.0,4708000.0
2009-03-23,895,895,895,895,30,42137.0,4708000.0
2009-03-24,900,914,890,914,860,43031.0,4708000.0
2009-03-25,890,890,890,890,188,41901.0,4708000.0
2009-03-26,890,890,890,890,0,41901.0,4708000.0
2009-03-27,890,890,890,890,920,41901.0,4708000.0
2009-03-30,890,890,890,890,580,41901.0,4708000.0
2009-03-31,874,874,874,874,82,41148.0,4708000.0
2009-04-01,890,947,890,947,251,44585.0,4708000.0
2009-04-02,890,946,871,946,759,44538.0,4708000.0
2009-04-03,891,943,891,943,42,44396.0,4708000.0
2009-04-06,890,915,890,890,469,41901.0,4708000.0
2009-04-07,892,960,892,960,2,45197.0,4708000.0
2009-04-08,940,940,900,940,1110,44255.0,4708000.0
2009-04-09,912,937,910,917,203,43172.0,4708000.0
2009-04-10,947,950,920,950,2959,44726.0,4708000.0
2009-04-13,950,1050,950,1000,22280,47080.0,4708000.0
2009-04-14,1000,1000,960,998,989,46986.0,4708000.0
2009-04-15,1050,1050,950,950,3100,44726.0,4708000.0
2009-04-16,0,0,0,950,0,44726.0,4708000.0
2009-04-17,0,0,0,950,0,,
2009-04-20,0,0,0,950,0,,
2009-04-21,0,0,0,950,0,,
2009-04-22,0,0,0,950,0,,
2009-04-23,0,0,0,950,0,,
2009-04-24,0,0,0,950,0,,
2009-04-27,0,0,0,950,0,,
