디지탈옵틱(106520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-03-27,10932,11138,10864,10934,62568,86944.0,5468177.0
2014-03-28,10967,11311,10899,11312,65589,89952.0,5468177.0
2014-03-31,11380,11380,11105,11209,49484,89131.0,5468177.0
2014-04-01,11277,11312,11036,11174,39990,88858.0,5468177.0
2014-04-02,11312,11449,11242,11381,81269,90498.0,5468177.0
2014-04-03,11449,11449,11174,11174,46315,88858.0,5468177.0
2014-04-04,11105,11448,11105,11415,78823,90772.0,5468177.0
2014-04-07,11379,11724,11345,11656,164979,92686.0,5468177.0
2014-04-08,11724,11896,11654,11828,133460,94053.0,5468177.0
2014-04-09,11930,11963,11724,11759,80507,93506.0,5468177.0
2014-04-10,11724,11724,11482,11553,75428,91865.0,5468177.0
2014-04-11,11380,11552,11277,11484,66892,91319.0,5468177.0
2014-04-14,11482,12273,11482,12275,269256,97875.0,5483177.0
2014-04-15,12343,12447,12171,12206,122791,97326.0,5483177.0
2014-04-16,12274,12721,12034,12412,142945,98971.0,5483177.0
2014-04-17,12411,12446,12170,12275,63334,97875.0,5483177.0
2014-04-18,12273,12376,12101,12275,53077,97875.0,5483177.0
2014-04-21,12376,12617,12273,12378,79347,98697.0,5483177.0
2014-04-22,12308,12446,12170,12343,30000,98423.0,5483177.0
2014-04-23,12308,12376,11860,11862,136737,94585.0,5483177.0
2014-04-24,11896,11999,11483,11621,80516,92666.0,5483177.0
2014-04-25,11621,11758,11380,11518,39925,91843.0,5483177.0
2014-04-28,11345,11587,11312,11381,53928,90747.0,5483177.0
2014-04-29,11380,11758,11380,11690,49658,93214.0,5483177.0
2014-04-30,11620,11860,11482,11553,35790,92117.0,5483177.0
2014-05-02,11551,11551,11105,11106,53252,88553.0,5483177.0
2014-05-07,11105,11138,10486,10624,92937,84715.0,5483177.0
2014-05-08,10589,10622,10313,10521,59546,83893.0,5483177.0
2014-05-09,10451,10899,10383,10899,38793,86908.0,5483177.0
2014-05-12,10899,10899,10486,10590,42488,84441.0,5483177.0
2014-05-13,10520,10899,10348,10590,66833,84441.0,5483177.0
2014-05-14,10622,10692,10383,10418,59734,83600.0,5518177.0
2014-05-15,10622,11963,10622,11965,681798,96016.0,5518177.0
2014-05-16,11895,11930,11482,11553,232420,92705.0,5518177.0
2014-05-19,11518,11690,11139,11174,179674,89670.0,5518177.0
2014-05-20,11241,11414,10416,10418,281646,83600.0,5518177.0
2014-05-21,10486,10657,10383,10624,81279,85256.0,5518177.0
2014-05-22,10658,10796,9798,9971,283849,80014.0,5518177.0
2014-05-23,10142,10487,10039,10040,142433,80565.0,5518177.0
2014-05-26,10142,10177,9901,9937,56070,79738.0,5518177.0
2014-05-27,9936,10004,9352,9662,183679,77530.0,5518177.0
2014-05-28,9764,9764,9488,9593,54568,76979.0,5518177.0
2014-05-29,9591,9729,9454,9490,62871,76151.0,5518177.0
2014-05-30,9523,9591,9248,9283,85399,74495.0,5518177.0
2014-06-02,9179,9282,8630,8733,232743,70081.0,5518177.0
2014-06-03,8697,9006,8629,8802,101294,70633.0,5518177.0
2014-06-05,8801,8939,8491,8664,65141,69529.0,5518177.0
2014-06-09,8629,8801,8559,8768,50711,70357.0,5518177.0
2014-06-10,8835,9007,8697,8974,49758,72012.0,5518177.0
2014-06-11,9042,9111,8869,8940,36779,71736.0,5518177.0
2014-06-12,8972,8972,8835,8974,29246,72012.0,5518177.0
2014-06-13,8972,8972,8697,8802,66387,70633.0,5518177.0
2014-06-16,8869,8904,8766,8768,28768,70357.0,5518177.0
2014-06-17,8835,9041,8765,9008,53412,72288.0,5518177.0
2014-06-18,9076,9282,9007,9146,74215,73392.0,5518177.0
2014-06-19,9248,9248,8972,9077,46823,72840.0,5518177.0
2014-06-20,9075,9110,8765,8905,41299,71460.0,5518177.0
2014-06-23,8938,9075,8765,8905,33648,71460.0,5518177.0
2014-06-24,8835,8904,8491,8664,60366,69529.0,5518177.0
2014-06-25,8698,8698,8320,8424,70301,67598.0,5518177.0
2014-06-26,8456,8766,8456,8664,48374,69529.0,5518177.0
2014-06-27,8733,8869,8560,8630,31689,69253.0,5518177.0
2014-06-30,8662,8972,8662,8905,37177,71460.0,5518177.0
2014-07-01,8869,9076,8836,8836,39159,70909.0,5518177.0
2014-07-02,8939,8972,8559,8664,88394,69529.0,5518177.0
2014-07-03,8766,8766,8526,8630,45602,69253.0,5518177.0
2014-07-04,8732,8732,8629,8699,22108,69805.0,5518177.0
2014-07-07,8733,8733,8492,8527,38016,68425.0,5518177.0
2014-07-08,8457,8630,8388,8630,70268,69253.0,5518177.0
2014-07-09,8594,8869,8559,8871,66477,71184.0,5518177.0
2014-07-10,8868,9006,8732,8802,31561,70633.0,5518177.0
2014-07-11,8800,9041,8629,8802,40904,70633.0,5518177.0
2014-07-14,8835,9007,8663,8664,51443,69529.0,5518177.0
2014-07-15,8697,8732,8491,8561,64672,69784.0,5605177.0
2014-07-16,8595,8663,8423,8527,44406,69504.0,5605177.0
2014-07-17,8526,8594,8423,8458,38822,68944.0,5605177.0
2014-07-18,8388,8629,8388,8458,33860,68944.0,5605177.0
2014-07-21,8559,8594,8456,8493,37990,69224.0,5605177.0
2014-07-22,8559,8938,8491,8905,96919,72587.0,5605177.0
2014-07-23,8939,8972,8663,8768,53986,71466.0,5605177.0
2014-07-24,8732,8869,8629,8664,50929,70625.0,5605177.0
2014-07-25,8662,8765,8456,8596,54347,70065.0,5605177.0
2014-07-28,8629,8629,8388,8458,63028,68944.0,5605177.0
2014-07-29,8456,8526,8284,8389,55535,68383.0,5605177.0
2014-07-30,8388,8388,7666,7736,220168,63058.0,5605177.0
2014-07-31,7837,7837,7391,7530,95644,61377.0,5605177.0
2014-08-01,7288,7734,7288,7667,48736,62498.0,5605177.0
2014-08-04,7700,7837,7631,7667,34022,62498.0,5605177.0
2014-08-05,7701,7838,7666,7702,32044,62778.0,5605177.0
2014-08-06,7769,7872,7494,7564,31016,61657.0,5605177.0
2014-08-07,7528,7701,7357,7427,38027,60536.0,5605177.0
2014-08-08,7460,7734,7391,7530,49941,61377.0,5605177.0
2014-08-11,7563,7598,7012,7014,99408,57173.0,5605177.0
2014-08-12,7048,7289,6861,6877,83911,56052.0,5605177.0
2014-08-13,6944,7012,6841,6849,42464,55828.0,5605177.0
2014-08-14,6834,7115,6834,7048,53925,57453.0,5605177.0
2014-08-18,8010,8078,7940,8080,132236,65861.0,5605177.0
2014-08-19,8457,8630,7563,7599,493990,61937.0,5605177.0
2014-08-20,7563,7701,7151,7186,189326,58574.0,5605177.0
2014-08-21,7322,8114,7185,7702,387818,62778.0,5605177.0
2014-08-22,7769,7907,7425,7530,121326,61377.0,5605177.0
2014-08-25,7528,7597,7218,7255,63318,59135.0,5605177.0
2014-08-26,7288,7425,7253,7324,79998,59695.0,5605177.0
2014-08-27,7322,7425,7186,7186,49801,58574.0,5605177.0
2014-08-28,7219,7495,7186,7289,102439,59415.0,5605177.0
2014-08-29,7289,7322,7048,7186,51170,58574.0,5605177.0
2014-09-01,7082,7254,6855,6877,97993,56052.0,5605177.0
2014-09-02,6861,6944,6821,6911,69301,56332.0,5605177.0
2014-09-03,6875,6979,6799,6801,59845,55435.0,5605177.0
2014-09-04,6806,6876,6634,6705,59053,54650.0,5605177.0
2014-09-05,6785,6785,6599,6739,44608,54931.0,5605177.0
2014-09-11,6806,6835,6718,6773,34762,55211.0,5605177.0
2014-09-12,6772,6799,6579,6636,74141,54090.0,5605177.0
2014-09-15,6580,6703,6401,6450,92757,52577.0,5605177.0
2014-09-16,6448,6566,6338,6485,59953,52857.0,5605177.0
2014-09-17,6532,6573,6463,6512,37105,53081.0,5605177.0
2014-09-18,6511,6854,6511,6815,114418,55547.0,5605177.0
2014-09-19,6944,7424,6854,7048,346914,57453.0,5605177.0
2014-09-22,7082,7082,6827,6911,86280,56332.0,5605177.0
2014-09-23,6876,6979,6738,6767,79951,55155.0,5605177.0
2014-09-24,6772,6806,6662,6739,40443,54931.0,5605177.0
2014-09-25,6731,6828,6545,6663,59401,54314.0,5605177.0
2014-09-26,6593,6648,6463,6567,53392,53529.0,5605177.0
2014-09-29,6544,6702,6435,6485,29398,52857.0,5605177.0
2014-09-30,6491,6574,6442,6526,25369,53193.0,5605177.0
2014-10-01,6525,6655,6436,6471,51978,52745.0,5605177.0
2014-10-02,6497,6732,6470,6519,68490,53137.0,5605177.0
2014-10-06,6600,6600,6154,6155,130303,50166.0,5605177.0
2014-10-07,6186,6186,5444,5446,287376,44631.0,5635177.0
2014-10-08,5432,5926,5425,5673,226140,46490.0,5635177.0
2014-10-10,5616,5741,5590,5618,71214,46039.0,5635177.0
2014-10-13,5568,6035,5541,5708,130695,46772.0,5635177.0
2014-10-14,5707,5830,5652,5694,86682,46659.0,5635177.0
2014-10-15,5692,5734,5480,5508,124645,45138.0,5635177.0
2014-10-16,5506,5506,5155,5240,205566,42940.0,5635177.0
2014-10-17,5239,5390,5239,5377,124154,44067.0,5635177.0
2014-10-20,5410,5610,5342,5584,56853,45758.0,5635177.0
2014-10-21,5555,5741,5555,5680,89247,46547.0,5635177.0
2014-10-22,5679,5726,5500,5673,90118,46490.0,5635177.0
2014-10-23,5699,5816,5638,5776,50317,47335.0,5635177.0
2014-10-24,5775,5823,5583,5694,72177,46659.0,5635177.0
2014-10-27,5700,5768,5583,5632,36627,46152.0,5635177.0
2014-10-28,5693,5693,5507,5639,29207,46208.0,5635177.0
2014-10-29,5603,5741,5404,5742,43026,47054.0,5635177.0
2014-10-30,5706,6036,5706,5838,88182,47843.0,5635177.0
2014-10-31,5838,5968,5652,5845,25993,47899.0,5635177.0
2014-11-03,5941,5941,5638,5673,44676,46490.0,5635177.0
2014-11-04,5602,5637,5238,5240,48235,42940.0,5635177.0
2014-11-05,5232,5465,5170,5212,29030,42715.0,5635177.0
2014-11-06,5210,5293,5148,5295,24482,43391.0,5635177.0
2014-11-07,5204,5425,5204,5426,21699,44462.0,5635177.0
2014-11-10,5418,5521,5377,5494,11316,45025.0,5635177.0
2014-11-11,5535,5535,5349,5494,13270,45025.0,5635177.0
2014-11-12,5500,5680,5452,5639,29669,46208.0,5635177.0
2014-11-13,5638,5700,5577,5639,11478,46208.0,5635177.0
2014-11-14,5596,5671,5493,5570,15580,45645.0,5635177.0
2014-11-17,5383,5561,5383,5460,17968,44743.0,5635177.0
2014-11-18,5452,5493,5370,5467,13242,44800.0,5635177.0
2014-11-19,5417,5693,5417,5673,54852,46490.0,5635177.0
2014-11-20,5638,5755,5610,5687,19523,46603.0,5635177.0
2014-11-21,5809,5809,5638,5769,32713,47279.0,5635177.0
2014-11-24,5727,5803,5680,5735,22786,46997.0,5635177.0
2014-11-25,5700,5789,5686,5735,19802,46997.0,5635177.0
2014-11-26,5734,5754,5568,5653,20591,46321.0,5635177.0
2014-11-27,5658,5665,5583,5632,18540,46152.0,5635177.0
2014-11-28,5507,5507,5012,5316,145947,43560.0,5635177.0
2014-12-01,5294,5294,4910,4924,77467,40348.0,5635177.0
2014-12-02,4922,4949,4812,4827,35196,39559.0,5635177.0
2014-12-03,4777,4915,4743,4882,27983,40010.0,5635177.0
2014-12-04,4882,4978,4833,4869,14561,39897.0,5635177.0
2014-12-05,4875,4930,4813,4875,22268,39953.0,5635177.0
2014-12-08,4875,5108,4875,5020,46679,41137.0,5635177.0
2014-12-09,5067,5067,4929,4937,20620,40461.0,5635177.0
2014-12-10,4887,5045,4887,4986,32755,40855.0,5635177.0
2014-12-11,4984,5473,4949,5295,289892,43391.0,5635177.0
2014-12-12,5520,6084,5500,6086,796827,49871.0,5635177.0
2014-12-15,6138,6235,5877,6120,529739,50153.0,5635177.0
2014-12-16,6202,6409,5865,5948,608563,48744.0,5635177.0
2014-12-17,5932,6147,5741,5873,250326,48124.0,5635177.0
2014-12-18,5919,5925,5355,5398,331196,44236.0,5635177.0
2014-12-19,5438,5473,5225,5398,109649,44236.0,5635177.0
2014-12-22,5300,5397,5164,5164,149991,42320.0,5635177.0
2014-12-23,5170,5438,5155,5240,142629,42940.0,5635177.0
2014-12-24,5307,5432,5253,5384,67748,44123.0,5635177.0
2014-12-26,5432,5465,4930,4965,460379,40686.0,5635177.0
2014-12-29,4970,5067,4771,4786,141242,39221.0,5635177.0
2014-12-30,4758,4826,4600,4793,165822,39277.0,5635177.0
2015-01-02,4791,4977,4751,4882,66095,40010.0,5635177.0
2015-01-05,4861,4971,4751,4965,87949,40686.0,5635177.0
2015-01-06,4922,4977,4839,4841,44484,39672.0,5635177.0
2015-01-07,4820,5404,4820,5233,307834,42884.0,5635177.0
2015-01-08,5246,5480,5232,5329,147411,43673.0,5635177.0
2015-01-09,5335,5700,5329,5584,238086,45758.0,5635177.0
2015-01-12,5548,5658,5514,5529,107160,45307.0,5635177.0
2015-01-13,5576,6338,5576,5914,878750,48463.0,5635177.0
2015-01-14,5954,6174,5638,5838,423203,47843.0,5635177.0
2015-01-15,5913,6030,5790,5852,186638,47955.0,5635177.0
2015-01-16,5851,5851,5577,5639,130812,46208.0,5635177.0
2015-01-19,5686,5782,5568,5769,74308,47279.0,5635177.0
2015-01-20,5858,6161,5796,5948,395810,48744.0,5635177.0
2015-01-21,5968,5975,5775,5852,107188,47955.0,5635177.0
2015-01-22,5857,5940,5726,5818,96415,47674.0,5635177.0
2015-01-23,6016,6497,5886,6299,941631,51618.0,5635177.0
2015-01-26,6353,6434,6208,6326,224040,51844.0,5635177.0
2015-01-27,6360,6435,6242,6285,173792,51506.0,5635177.0
2015-01-28,6250,6573,6126,6464,268979,52971.0,5635177.0
2015-01-29,6435,6483,6311,6381,101606,52294.0,5635177.0
2015-01-30,6312,6360,5981,6086,299727,49871.0,5635177.0
2015-02-02,6098,6222,6002,6182,83000,50660.0,5635177.0
2015-02-03,6147,6448,6147,6395,136016,52407.0,5635177.0
2015-02-04,6448,6496,6187,6326,137544,51844.0,5635177.0
2015-02-05,6325,6415,6228,6230,114635,51055.0,5635177.0
2015-02-06,6291,6291,6003,6003,167356,49195.0,5635177.0
2015-02-09,5981,5981,5583,5818,195251,47674.0,5635177.0
2015-02-10,5809,5844,5665,5721,71675,46885.0,5635177.0
2015-02-11,5734,5974,5679,5921,70211,48519.0,5635177.0
2015-02-12,5948,6016,5741,5790,63301,47448.0,5635177.0
2015-02-13,5886,5886,5645,5687,46683,47595.0,5755177.0
2015-02-16,5707,5803,5672,5687,46316,47595.0,5755177.0
2015-02-17,5671,5809,5671,5714,50994,47826.0,5755177.0
2015-02-23,5464,5464,5045,5137,342989,42991.0,5755177.0
2015-02-24,5156,5232,5149,5226,60240,43739.0,5755177.0
2015-02-25,5226,5417,5211,5281,106622,44200.0,5755177.0
2015-02-26,5280,5444,5232,5398,52854,45178.0,5755177.0
2015-02-27,5417,5528,5356,5432,59149,45466.0,5755177.0
2015-03-02,5639,5886,5549,5804,239872,48574.0,5755177.0
2015-03-03,5974,5995,5782,5818,127075,48689.0,5755177.0
2015-03-04,5838,5933,5810,5893,64290,49322.0,5755177.0
2015-03-05,5912,5926,5754,5879,67875,49207.0,5755177.0
2015-03-06,5851,6092,5783,5783,106896,48401.0,5755177.0
2015-03-09,5783,5893,5680,5680,73115,47538.0,5755177.0
2015-03-10,5692,5802,5582,5756,76728,48171.0,5755177.0
2015-03-11,5755,6264,5665,6155,344415,51509.0,5755177.0
2015-03-12,6201,6305,6092,6175,203067,51681.0,5755177.0
2015-03-13,6223,6291,6093,6271,155788,52487.0,5755177.0
2015-03-16,6311,6318,6180,6230,99626,52142.0,5755177.0
2015-03-17,6216,6512,6187,6306,212219,52775.0,5755177.0
2015-03-18,6393,6402,6119,6141,112037,51394.0,5755177.0
2015-03-19,6154,6209,5941,5962,104639,49897.0,5755177.0
2015-03-20,5967,6338,5967,6326,148210,52948.0,5755177.0
2015-03-23,6373,6463,6222,6443,141347,53926.0,5755177.0
2015-03-24,6497,6854,6380,6608,398850,55307.0,5755177.0
2015-03-25,6621,6799,6415,6505,166812,54444.0,5755177.0
2015-03-26,6497,6573,6442,6464,55262,54099.0,5755177.0
2015-03-27,6497,6600,6339,6423,72892,53753.0,5755177.0
2015-03-30,6380,6402,6222,6306,76774,52775.0,5755177.0
2015-03-31,6264,6374,6051,6113,124857,51164.0,5755177.0
2015-04-01,6125,6125,5886,5928,110845,49610.0,5755177.0
2015-04-02,5947,5989,5734,5818,108018,48689.0,5755177.0
2015-04-03,5864,6105,5796,6086,103054,50933.0,5755177.0
2015-04-06,6209,6442,6077,6354,172695,53178.0,5755177.0
2015-04-07,6360,6442,6222,6347,68315,53120.0,5755177.0
2015-04-08,6381,6381,6113,6271,96564,52487.0,5755177.0
2015-04-09,6257,6354,6202,6306,61943,52775.0,5755177.0
2015-04-10,6319,6670,6242,6306,273514,52775.0,5755177.0
2015-04-13,6360,6360,6119,6258,142627,52372.0,5755177.0
2015-04-14,6202,6552,6202,6258,317265,52372.0,5755177.0
2015-04-15,6257,6435,6222,6409,173430,53638.0,5755177.0
2015-04-16,6497,6497,6264,6354,123797,53178.0,5755177.0
2015-04-17,6387,6505,6325,6505,154518,54444.0,5755177.0
2015-04-20,6429,6463,6299,6306,125169,52775.0,5755177.0
2015-04-21,6360,6360,6187,6189,133716,51797.0,5755177.0
2015-04-22,6195,6257,5947,6134,160376,51336.0,5755177.0
2015-04-23,6148,6236,6030,6113,79615,51164.0,5755177.0
2015-04-24,6187,6401,6125,6223,154174,52084.0,5755177.0
2015-04-27,6202,6559,6202,6498,321323,54386.0,5755177.0
2015-04-28,6629,6759,6464,6478,248226,54214.0,5755177.0
2015-04-29,6545,7425,6325,7427,1273420,62156.0,5755177.0
2015-04-30,7598,7701,7115,7324,633345,61293.0,5755177.0
2015-05-04,7392,7528,7048,7392,362845,61868.0,5755177.0
2015-05-06,7392,8011,7254,7495,588748,62731.0,5755177.0
2015-05-07,7563,7598,6944,7392,343830,61868.0,5755177.0
2015-05-08,7288,7804,7150,7667,238489,64170.0,5755177.0
2015-05-11,7769,7769,7391,7461,191158,62444.0,5755177.0
2015-05-12,7494,7975,7356,7771,413807,73093.0,6468442.0
2015-05-13,7770,8114,7666,7805,462883,73417.0,6468442.0
2015-05-14,7907,7975,7459,7461,221373,70183.0,6468442.0
2015-05-15,7322,7563,7185,7324,201002,68889.0,6468442.0
2015-05-18,7116,7322,6758,7289,383542,68565.0,6468442.0
2015-05-19,7253,7425,7115,7324,125558,68889.0,6468442.0
2015-05-20,7289,7528,7254,7289,105678,68565.0,6468442.0
2015-05-21,7701,8353,7357,8355,1312630,78592.0,6468442.0
2015-05-22,8285,8766,8079,8664,671682,81502.0,6468442.0
2015-05-26,8835,9797,8491,9593,861015,90235.0,6468442.0
2015-05-27,9557,10589,9385,10212,622814,96056.0,6468442.0
2015-05-28,10451,10693,9971,10177,312225,95733.0,6468442.0
2015-05-29,10107,10829,10073,10315,235535,97027.0,6468442.0
2015-06-01,10622,10760,10280,10521,183969,98967.0,6468442.0
2015-06-02,10416,10657,10142,10521,260659,98967.0,6468442.0
2015-06-03,10348,10726,10313,10487,139775,98644.0,6468442.0
2015-06-04,10519,11860,10451,11862,422313,111581.0,6468442.0
2015-06-05,11792,13614,11792,13581,500420,127752.0,6468442.0
2015-06-08,13752,14681,12240,12859,787335,120960.0,6468442.0
2015-06-09,12858,13236,11998,13203,312868,124194.0,6468442.0
2015-06-10,12962,13408,12756,13065,119931,122900.0,6468442.0
2015-06-11,13271,13684,12892,13684,143797,128722.0,6468442.0
2015-06-12,13752,14233,13168,13375,191280,125811.0,6468442.0
2015-06-15,13168,13478,11758,12653,200914,119019.0,6468442.0
2015-06-16,12720,13065,12239,12790,104442,120313.0,6468442.0
2015-06-17,12892,13614,12789,13100,139985,123224.0,6468442.0
2015-06-18,13374,13443,12859,13065,59971,122900.0,6468442.0
2015-06-19,13236,13581,12995,13375,95857,125811.0,6468442.0
2015-06-22,13511,13683,12755,13203,104760,124194.0,6468442.0
2015-06-23,13271,13339,12789,13306,113759,125164.0,6468442.0
2015-06-24,13201,15402,13133,15060,352768,141659.0,6468442.0
2015-06-25,15677,16846,15231,16401,383082,154272.0,6468442.0
2015-06-26,16502,17637,16434,17432,348991,163975.0,6468442.0
2015-06-29,18017,19700,17947,19014,596722,178852.0,6468442.0
2015-06-30,19150,20112,18222,18567,317829,174648.0,6468442.0
2015-07-01,18565,19425,17121,19048,560824,179176.0,6468442.0
2015-07-02,19838,21969,19047,21764,508638,204726.0,6468442.0
2015-07-03,21592,23585,18635,18636,983064,175295.0,6468442.0
2015-07-06,19666,20870,19323,19942,385353,187585.0,6468442.0
2015-07-07,20180,20593,18771,19082,220451,179499.0,6468442.0
2015-07-08,19116,19459,17121,18120,200098,170443.0,6468442.0
2015-07-09,18222,18222,16434,16607,303576,156213.0,6468442.0
2015-07-10,16778,18119,16709,18120,191295,170443.0,6468442.0
2015-07-13,18119,18944,17878,18876,113807,177559.0,6468442.0
2015-07-14,19082,19632,18566,19426,93540,182733.0,6468442.0
2015-07-15,19425,19528,18497,18670,130658,175618.0,6468442.0
2015-07-16,18566,19220,17741,18292,174818,172061.0,6468442.0
2015-07-17,18842,18842,18120,18498,116586,181873.0,6761085.0
2015-07-20,18566,20938,18566,20252,298520,199114.0,6761085.0
2015-07-21,21041,21316,19942,20561,151301,202156.0,6761085.0
2015-07-22,20938,20973,19494,20148,132488,198100.0,6761085.0
2015-07-23,20010,20010,17260,17363,388912,170717.0,6761085.0
2015-07-24,17534,18223,16950,16951,167673,166661.0,6761085.0
2015-07-27,16882,17295,14337,15094,513364,148406.0,6761085.0
2015-07-28,14646,17707,13993,17707,393347,174098.0,6761085.0
2015-07-29,17707,19459,17398,17673,254191,173760.0,6761085.0
2015-07-30,17913,18875,17398,17673,152176,173760.0,6761085.0
2015-07-31,17671,18325,17327,17329,115842,170379.0,6761085.0
2015-08-03,17604,18222,16985,16985,88152,166999.0,6761085.0
2015-08-04,16847,17466,16399,16985,137012,166999.0,6761085.0
2015-08-05,17156,18119,16985,17604,120746,173084.0,6761085.0
2015-08-06,17604,17843,17156,17398,57168,171055.0,6761085.0
2015-08-07,17259,17534,16915,17191,55145,169027.0,6761085.0
2015-08-10,17156,17190,16089,16091,68943,158209.0,6761085.0
2015-08-11,15919,16812,14784,15507,109463,152462.0,6761085.0
2015-08-12,15506,16159,13993,16160,157631,158885.0,6761085.0
2015-08-13,15712,15884,14852,15335,128728,150772.0,6761085.0
2015-08-17,15470,15677,14748,14750,80723,145025.0,6761085.0
2015-08-18,14784,15678,13821,14785,104259,145363.0,6761085.0
2015-08-19,14439,14784,13202,13478,152042,132517.0,6761085.0
2015-08-20,13478,14372,12653,14063,123392,138264.0,6761085.0
2015-08-21,13408,13924,13065,13444,114089,132179.0,6761085.0
2015-08-24,13375,13821,13065,13753,101379,135222.0,6761085.0
2015-08-25,13787,15094,13649,14681,95420,144349.0,6761085.0
2015-08-26,14646,15437,14612,15335,76993,150772.0,6761085.0
2015-08-27,15644,15987,15368,15919,100508,156519.0,6761085.0
2015-08-28,15918,16021,15643,15885,59672,156181.0,6761085.0
2015-08-31,16021,16125,15541,16057,56514,157871.0,6761085.0
2015-09-01,16056,17604,15712,16057,147538,157871.0,6761085.0
2015-09-02,15470,16915,15437,16504,133092,162266.0,6761085.0
2015-09-03,16640,17156,16296,17123,100042,168351.0,6761085.0
2015-09-04,17121,17810,16640,17398,147013,171055.0,6761085.0
2015-09-07,17879,17879,17157,17466,68402,171732.0,6761085.0
2015-09-08,17465,18635,17465,18360,208636,180521.0,6761085.0
2015-09-09,18497,19254,18429,19014,162838,186944.0,6761085.0
2015-09-10,19013,19494,17981,18945,210016,186268.0,6761085.0
2015-09-11,18806,19838,18806,19770,195756,194381.0,6761085.0
2015-09-14,19942,20181,19597,19942,173552,206414.0,7117718.0
2015-09-15,20010,23517,19872,21799,898936,225632.0,7117718.0
2015-09-16,21866,23069,21041,22761,312290,235596.0,7117718.0
2015-09-17,23035,23069,22072,22796,151689,235952.0,7117718.0
2015-09-18,22760,23894,22485,23896,205712,247341.0,7117718.0
2015-09-21,24926,26302,22485,24309,795999,251611.0,7117718.0
2015-09-22,25132,25888,23929,25684,271044,265847.0,7117718.0
2015-09-23,26131,26611,22244,24068,729398,249120.0,7117718.0
2015-09-24,24203,24651,21659,21661,323262,224208.0,7117718.0
2015-09-25,20972,23000,20972,22693,244442,234885.0,7117718.0
2015-09-30,22830,23655,21798,22624,196318,234173.0,7117718.0
2015-10-01,22691,23138,21866,21867,116154,226343.0,7117718.0
2015-10-02,22004,27162,21969,24412,726863,252679.0,7117718.0
2015-10-05,24377,24755,23173,23243,227275,240579.0,7117718.0
2015-10-06,23930,24583,23104,24171,203246,250188.0,7117718.0
2015-10-07,24171,25339,23552,23655,397654,244849.0,7117718.0
2015-10-08,24067,26130,21798,23380,711456,242002.0,7117718.0
2015-10-12,24686,25409,22347,23037,912813,238444.0,7117718.0
2015-10-13,23929,24135,22965,23518,252449,243426.0,7117718.0
2015-10-14,23517,23552,22005,22005,248230,227767.0,7117718.0
2015-10-15,21728,22898,21316,22555,182445,233461.0,7117718.0
2015-10-16,23104,23104,22004,22246,189691,230258.0,7117718.0
2015-10-19,22210,23448,21556,22899,653780,237020.0,7117718.0
2015-10-20,22897,23207,22243,22693,134462,234885.0,7117718.0
2015-10-21,22657,22933,22038,22314,151822,230970.0,7117718.0
2015-10-22,22520,22589,21867,22005,90641,227767.0,7117718.0
2015-10-23,22004,22347,21109,21455,125696,222073.0,7117718.0
2015-10-26,22141,23620,21660,22761,314758,235596.0,7117718.0
2015-10-27,22830,23104,22108,22830,137497,236308.0,7117718.0
2015-10-28,22898,23001,22279,22624,138023,234173.0,7117718.0
2015-10-29,22863,23620,22211,23346,206222,241647.0,7117718.0
2015-10-30,23345,26473,23310,26475,378712,274032.0,7117718.0
2015-11-02,27574,27642,25511,26200,352357,271185.0,7117718.0
2015-11-03,26267,27504,25648,27506,192820,284709.0,7117718.0
2015-11-04,27299,32320,26680,29604,484668,306418.0,7117718.0
2015-11-05,29740,30943,29224,29982,247604,310333.0,7117718.0
2015-11-06,29671,31046,28674,30188,292683,312468.0,7117718.0
2015-11-09,29567,31562,22519,22693,721559,234885.0,7117718.0
2015-11-10,23035,28777,23035,28125,1083750,291115.0,7117718.0
2015-11-11,30153,30841,25718,26956,751911,283209.0,7224707.0
2015-11-12,28777,29087,26405,26784,692845,281402.0,7224707.0
2015-11-13,26234,26989,24926,25718,312136,270204.0,7224707.0
2015-11-16,24995,25270,24238,24549,234014,257922.0,7224707.0
2015-11-17,24410,26679,24341,24962,412384,262257.0,7224707.0
2015-11-18,25236,25442,23379,23759,174226,249614.0,7224707.0
2015-11-19,23895,25615,22966,23862,287945,250697.0,7224707.0
2015-11-20,24307,24342,22347,23380,408462,245640.0,7224707.0
2015-11-23,21728,22004,19048,19358,2654332,203376.0,7224707.0
2015-11-24,22237,25117,22237,24917,1552943,134380.0,7224707.0
2015-11-25,24113,24582,22639,23309,696047,125710.0,7224707.0
2015-11-26,22907,24582,22237,22238,406317,119930.0,7224707.0
2015-11-27,21768,22974,21634,22439,289211,121014.0,7224707.0
2015-11-30,22103,23979,21500,22908,450978,123542.0,7224707.0
2015-12-01,23912,26055,22639,25989,568658,140159.0,7224707.0
2015-12-02,24916,27529,24247,24314,658043,131128.0,7224707.0
2015-12-03,23845,24783,23510,23845,232025,128600.0,7224707.0
2015-12-04,23309,24983,22907,23845,317179,128600.0,7224707.0
2015-12-07,23979,25184,23979,24448,251069,131851.0,7224707.0
2015-12-08,24314,24983,23912,24448,233897,131851.0,7224707.0
2015-12-09,24448,25117,24113,24381,181498,131490.0,7224707.0
2015-12-10,24381,24649,22572,23443,341454,126432.0,7224707.0
