남화토건(091590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-02,6300,6440,6240,6400,70191,75136.0,11740000.0
2015-07-03,6430,6520,6320,6430,69880,75488.0,11740000.0
2015-07-06,6340,6400,6170,6180,62249,72553.0,11740000.0
2015-07-07,6210,6290,6010,6180,46662,72553.0,11740000.0
2015-07-08,6170,6290,6120,6250,40047,73375.0,11740000.0
2015-07-09,6150,6350,6040,6320,48502,74197.0,11740000.0
2015-07-10,6360,6360,6250,6300,31145,73962.0,11740000.0
2015-07-13,6300,6430,6300,6350,47482,74549.0,11740000.0
2015-07-14,6450,6850,6450,6850,360203,80419.0,11740000.0
2015-07-15,6930,7190,6770,6780,204021,79597.0,11740000.0
2015-07-16,6900,7100,6750,7000,117491,82180.0,11740000.0
2015-07-17,7100,7100,6820,7040,86531,82650.0,11740000.0
2015-07-20,7000,7080,6850,7000,68141,82180.0,11740000.0
2015-07-21,6930,7000,6800,6950,32635,81593.0,11740000.0
2015-07-22,6870,7000,6650,6730,113071,79010.0,11740000.0
2015-07-23,6730,6840,6550,6800,82740,79832.0,11740000.0
2015-07-24,6840,6840,6360,6360,88795,74666.0,11740000.0
2015-07-27,6310,6390,6070,6190,86744,72671.0,11740000.0
2015-07-28,6140,6250,5950,6190,47530,72671.0,11740000.0
2015-07-29,6200,6370,6190,6220,36336,73023.0,11740000.0
2015-07-30,6230,6340,5960,6050,61698,71027.0,11740000.0
2015-07-31,6080,6140,5930,6070,41890,71262.0,11740000.0
2015-08-03,6190,6190,5900,5970,36273,70088.0,11740000.0
2015-08-04,5970,6130,5970,6130,14823,71966.0,11740000.0
2015-08-05,6120,6280,6120,6270,50131,73610.0,11740000.0
2015-08-06,6350,6350,6120,6270,33942,73610.0,11740000.0
2015-08-07,6210,6250,6170,6220,12467,73023.0,11740000.0
2015-08-10,6220,6220,6000,6010,26840,70557.0,11740000.0
2015-08-11,6010,6080,5960,6040,39984,70910.0,11740000.0
2015-08-12,6000,6090,5800,5910,43977,69383.0,11740000.0
2015-08-13,5910,6180,5910,6150,49048,72201.0,11740000.0
2015-08-17,6190,6200,6050,6050,22352,71027.0,11740000.0
2015-08-18,6050,6050,5850,5900,39291,69266.0,11740000.0
2015-08-19,5840,5890,5600,5830,84073,68444.0,11740000.0
2015-08-20,5750,5910,5750,5800,27613,68092.0,11740000.0
2015-08-21,5700,5710,5480,5530,55265,64922.0,11740000.0
2015-08-24,5320,5780,5320,5650,48470,66331.0,11740000.0
2015-08-25,5560,5790,5540,5720,20107,67153.0,11740000.0
2015-08-26,5720,6000,5630,5880,56216,69031.0,11740000.0
2015-08-27,5940,6130,5840,6010,60841,70557.0,11740000.0
2015-08-28,6080,6080,5990,6070,26203,71262.0,11740000.0
2015-08-31,6090,6140,5990,6040,27904,70910.0,11740000.0
2015-09-01,6040,6150,6000,6000,19668,70440.0,11740000.0
2015-09-02,6000,6000,5850,5880,33086,69031.0,11740000.0
2015-09-03,5900,6010,5900,5930,19223,69618.0,11740000.0
2015-09-04,5930,5990,5840,5890,21418,69149.0,11740000.0
2015-09-07,5890,5890,5780,5800,20626,68092.0,11740000.0
2015-09-08,5800,6190,5690,5730,71817,67270.0,11740000.0
2015-09-09,5810,6020,5750,6000,24422,70440.0,11740000.0
2015-09-10,6000,6020,5850,6000,18314,70440.0,11740000.0
2015-09-11,6010,6150,5870,6030,46984,70792.0,11740000.0
2015-09-14,6030,6070,5940,5970,28586,70088.0,11740000.0
2015-09-15,6000,6050,5990,6000,17541,70440.0,11740000.0
2015-09-16,6050,6060,5960,6050,10803,71027.0,11740000.0
2015-09-17,6080,6150,5990,6140,23105,72084.0,11740000.0
2015-09-18,6160,6190,6070,6150,20252,72201.0,11740000.0
2015-09-21,6050,6130,5990,6020,9124,70675.0,11740000.0
2015-09-22,6030,6120,6030,6100,18365,71614.0,11740000.0
2015-09-23,6090,6130,6010,6060,27039,71144.0,11740000.0
2015-09-24,6130,6140,6030,6090,15806,71497.0,11740000.0
2015-09-25,6130,6130,5990,6030,20077,70792.0,11740000.0
2015-09-30,6030,6080,5910,6070,15584,71262.0,11740000.0
2015-10-01,6120,6120,5970,6010,14564,70557.0,11740000.0
2015-10-02,6010,6090,6010,6010,13172,70557.0,11740000.0
2015-10-05,6030,6170,6030,6130,37895,71966.0,11740000.0
2015-10-06,6160,6160,6030,6080,19716,71379.0,11740000.0
2015-10-07,6130,6130,5970,5990,33000,70323.0,11740000.0
2015-10-08,6000,6030,5980,6030,9713,70792.0,11740000.0
2015-10-12,6000,6130,5980,6130,25604,71966.0,11740000.0
2015-10-13,6170,6360,6100,6200,91074,72788.0,11740000.0
2015-10-14,6280,6280,6180,6210,25579,72905.0,11740000.0
2015-10-15,6220,6320,6210,6290,62774,73845.0,11740000.0
2015-10-16,6330,6330,6210,6270,32543,73610.0,11740000.0
2015-10-19,6270,6270,6120,6190,29258,72671.0,11740000.0
2015-10-20,6150,6190,6100,6180,16981,72553.0,11740000.0
2015-10-21,6170,6170,6100,6140,13623,72084.0,11740000.0
2015-10-22,6100,6120,6030,6030,11602,70792.0,11740000.0
2015-10-23,6030,6150,6000,6010,15002,70557.0,11740000.0
2015-10-26,6010,6100,6010,6090,9584,71497.0,11740000.0
2015-10-27,6120,6120,5980,6070,13653,71262.0,11740000.0
2015-10-28,6100,6100,5970,6040,20826,70910.0,11740000.0
2015-10-29,6040,6040,5960,5960,11499,69970.0,11740000.0
2015-10-30,5960,6070,5860,5970,25170,70088.0,11740000.0
2015-11-02,5970,6020,5900,5970,15266,70088.0,11740000.0
2015-11-03,5950,6030,5880,5880,17450,69031.0,11740000.0
2015-11-04,5880,5930,5840,5900,14633,69266.0,11740000.0
2015-11-05,5910,5920,5850,5910,12799,69383.0,11740000.0
2015-11-06,5850,5900,5840,5900,22806,69266.0,11740000.0
2015-11-09,5900,5910,5790,5830,19779,68444.0,11740000.0
2015-11-10,5830,5830,5660,5670,12069,66566.0,11740000.0
2015-11-11,5640,5790,5640,5790,7143,67975.0,11740000.0
2015-11-12,5700,5780,5610,5730,11273,67270.0,11740000.0
2015-11-13,5720,5740,5660,5700,10382,66918.0,11740000.0
2015-11-16,5690,5700,5520,5680,26724,66683.0,11740000.0
2015-11-17,5530,5910,5530,5860,32535,68796.0,11740000.0
2015-11-18,5890,5890,5810,5830,9595,68444.0,11740000.0
2015-11-19,5910,5980,5850,5910,20304,69383.0,11740000.0
2015-11-20,5960,5960,5730,5900,9697,69266.0,11740000.0
2015-11-23,5900,5900,5750,5750,13908,67505.0,11740000.0
2015-11-24,5750,5790,5670,5780,7521,67857.0,11740000.0
2015-11-25,5760,5770,5680,5700,8600,66918.0,11740000.0
2015-11-26,5650,5760,5490,5680,51199,66683.0,11740000.0
2015-11-27,5680,5730,5610,5720,10804,67153.0,11740000.0
2015-11-30,5700,5780,5630,5720,4536,67153.0,11740000.0
2015-12-01,5720,5770,5680,5700,2027,66918.0,11740000.0
2015-12-02,5660,5750,5550,5620,13508,65979.0,11740000.0
2015-12-03,5500,5630,5500,5580,7718,65509.0,11740000.0
2015-12-04,5580,5610,5560,5580,4055,65509.0,11740000.0
2015-12-07,5580,5680,5580,5680,1512,66683.0,11740000.0
2015-12-08,5550,5640,5550,5550,5836,65157.0,11740000.0
2015-12-09,5530,5550,5440,5550,12148,65157.0,11740000.0
2015-12-10,5550,5570,5420,5450,14922,63983.0,11740000.0
2015-12-11,5460,5550,5460,5550,3741,65157.0,11740000.0
2015-12-14,5550,5550,5440,5470,12962,64218.0,11740000.0
2015-12-15,5450,5520,5450,5500,2853,64570.0,11740000.0
2015-12-16,5470,5600,5470,5540,13231,65040.0,11740000.0
2015-12-17,5540,5600,5490,5550,6485,65157.0,11740000.0
2015-12-18,5450,5580,5450,5550,3788,65157.0,11740000.0
2015-12-21,5550,5560,5500,5530,164667,64922.0,11740000.0
2015-12-22,5560,5860,5560,5630,8419,66096.0,11740000.0
2015-12-23,5570,5690,5570,5660,3855,66448.0,11740000.0
2015-12-24,5690,5700,5650,5700,2855,66918.0,11740000.0
2015-12-28,5720,5720,5620,5690,72420,66801.0,11740000.0
2015-12-29,5620,5830,5620,5770,5946,67740.0,11740000.0
2015-12-30,5830,5970,5670,5970,15300,70088.0,11740000.0
2016-01-04,5840,5920,5820,5820,9706,68327.0,11740000.0
2016-01-05,5780,5820,5770,5800,4215,68092.0,11740000.0
2016-01-06,5800,5830,5740,5820,13139,68327.0,11740000.0
2016-01-07,5810,5900,5720,5870,17106,68914.0,11740000.0
2016-01-08,5810,5870,5780,5870,18058,68914.0,11740000.0
2016-01-11,5770,5860,5770,5850,5819,68679.0,11740000.0
2016-01-12,5770,5880,5770,5830,4788,68444.0,11740000.0
2016-01-13,5780,5840,5780,5840,5688,68562.0,11740000.0
2016-01-14,5840,5850,5700,5800,6356,68092.0,11740000.0
2016-01-15,5810,5820,5750,5750,3530,67505.0,11740000.0
2016-01-18,5710,5740,5650,5700,12533,66918.0,11740000.0
2016-01-19,5610,5730,5610,5690,18716,66801.0,11740000.0
2016-01-20,5690,5880,5630,5790,12382,67975.0,11740000.0
2016-01-21,5850,5870,5690,5840,8079,68562.0,11740000.0
2016-01-22,5840,5840,5720,5770,17765,67740.0,11740000.0
2016-01-25,5770,5850,5690,5850,4171,68679.0,11740000.0
2016-01-26,5850,5890,5750,5880,9463,69031.0,11740000.0
2016-01-27,5880,5900,5740,5760,29197,67622.0,11740000.0
2016-01-28,5760,5910,5760,5910,27041,69383.0,11740000.0
2016-01-29,5910,5970,5800,5950,17771,69853.0,11740000.0
2016-02-01,5940,6010,5940,6010,34533,70557.0,11740000.0
2016-02-02,6020,6020,5860,5920,23854,69501.0,11740000.0
2016-02-03,5970,5970,5860,5910,5712,69383.0,11740000.0
2016-02-04,5910,5970,5880,5920,6091,69501.0,11740000.0
2016-02-05,5920,5920,5860,5860,1783,68796.0,11740000.0
2016-02-11,5720,5990,5720,5910,25517,69383.0,11740000.0
2016-02-12,5880,5940,5710,5900,12263,69266.0,11740000.0
2016-02-15,5940,5940,5850,5870,5879,68914.0,11740000.0
2016-02-16,5870,5920,5840,5840,1782,68562.0,11740000.0
2016-02-17,5840,5930,5810,5910,4520,69383.0,11740000.0
2016-02-18,5910,5960,5860,5860,5730,68796.0,11740000.0
2016-02-19,5860,5900,5850,5890,2004,69149.0,11740000.0
2016-02-22,5900,5900,5800,5900,14985,69266.0,11740000.0
2016-02-23,5900,5980,5840,5970,13647,70088.0,11740000.0
2016-02-24,6010,6010,5910,5970,1259,70088.0,11740000.0
2016-02-25,6000,6000,5790,5790,17026,67975.0,11740000.0
2016-02-26,5800,5910,5780,5850,6830,68679.0,11740000.0
2016-02-29,5810,5850,5780,5850,6851,68679.0,11740000.0
2016-03-02,5850,5900,5790,5860,8931,68796.0,11740000.0
2016-03-03,5850,5900,5760,5900,7884,69266.0,11740000.0
2016-03-04,5890,5900,5790,5870,2360,68914.0,11740000.0
2016-03-07,5920,5920,5510,5550,51496,65157.0,11740000.0
2016-03-08,5610,5850,5530,5630,26236,66096.0,11740000.0
2016-03-09,5600,5800,5550,5570,48470,65392.0,11740000.0
2016-03-10,5600,5600,5540,5600,18081,65744.0,11740000.0
2016-03-11,5600,5600,5560,5600,9291,65744.0,11740000.0
2016-03-14,5600,5600,5520,5530,20583,64922.0,11740000.0
2016-03-15,5530,5560,5480,5500,25852,64570.0,11740000.0
2016-03-16,5500,5500,5450,5470,13341,64218.0,11740000.0
2016-03-17,5470,5470,5400,5450,22096,63983.0,11740000.0
2016-03-18,5450,5450,5390,5410,14740,63513.0,11740000.0
2016-03-21,5450,5450,5270,5380,63107,63161.0,11740000.0
2016-03-22,5380,5430,5250,5430,49716,63748.0,11740000.0
2016-03-23,5430,5700,5280,5440,65999,63866.0,11740000.0
2016-03-24,5350,5450,5310,5320,36160,62457.0,11740000.0
2016-03-25,5320,5410,5320,5390,4295,63279.0,11740000.0
2016-03-28,5390,5430,5350,5420,19203,63631.0,11740000.0
2016-03-29,5450,5490,5340,5390,13016,63279.0,11740000.0
2016-03-30,5350,5380,5320,5340,39583,62692.0,11740000.0
2016-03-31,5380,5380,5170,5350,52167,62809.0,11740000.0
2016-04-01,5270,5350,5170,5280,77285,61987.0,11740000.0
2016-04-04,5280,5280,5200,5270,5215,61870.0,11740000.0
2016-04-05,5270,5300,5190,5280,4379,61987.0,11740000.0
2016-04-06,5250,5290,5220,5270,8484,61870.0,11740000.0
2016-04-07,5270,5300,5210,5270,13121,61870.0,11740000.0
2016-04-08,5270,5380,5250,5280,21435,61987.0,11740000.0
2016-04-11,5300,5650,5280,5320,40274,62457.0,11740000.0
2016-04-12,5320,5360,5280,5340,29863,62692.0,11740000.0
2016-04-14,5350,5360,5220,5250,55647,61635.0,11740000.0
2016-04-15,5250,5310,5210,5310,15673,62339.0,11740000.0
2016-04-18,5330,5470,5300,5320,13524,62457.0,11740000.0
2016-04-19,5290,5520,5290,5490,50022,64453.0,11740000.0
2016-04-20,5490,6900,5450,5800,1719247,68092.0,11740000.0
2016-04-21,5800,6370,5750,5890,732549,69149.0,11740000.0
2016-04-22,5900,6040,5700,5830,266668,68444.0,11740000.0
2016-04-25,5790,6000,5650,5890,171906,69149.0,11740000.0
2016-04-26,5820,5940,5730,5750,73630,67505.0,11740000.0
2016-04-27,5750,5850,5670,5720,53988,67153.0,11740000.0
2016-04-28,5780,5830,5640,5670,41666,66566.0,11740000.0
2016-04-29,5720,5770,5560,5620,45794,65979.0,11740000.0
2016-05-02,5700,5740,5450,5450,46675,63983.0,11740000.0
2016-05-03,5450,5620,5450,5520,25743,64805.0,11740000.0
2016-05-04,5420,5580,5380,5480,60474,64335.0,11740000.0
2016-05-09,5490,5560,5360,5370,50367,63044.0,11740000.0
2016-05-10,5510,5530,5420,5430,26193,63748.0,11740000.0
2016-05-11,5480,5840,5470,5650,69162,66331.0,11740000.0
2016-05-12,5690,5740,5570,5620,42066,65979.0,11740000.0
2016-05-13,5620,5720,5580,5650,22306,66331.0,11740000.0
2016-05-16,5580,5700,5560,5580,28220,65509.0,11740000.0
2016-05-17,5640,5670,5480,5500,29780,64570.0,11740000.0
2016-05-18,5500,5520,5380,5440,27723,63866.0,11740000.0
2016-05-19,5440,5500,5360,5430,15890,63748.0,11740000.0
2016-05-20,5370,5480,5370,5460,24116,64100.0,11740000.0
2016-05-23,5460,5470,5410,5410,17534,63513.0,11740000.0
2016-05-24,5340,5670,5340,5470,34911,64218.0,11740000.0
2016-05-25,5470,5500,5250,5370,35223,63044.0,11740000.0
2016-05-26,5330,5460,5330,5460,13366,64100.0,11740000.0
2016-05-27,5460,5520,5390,5430,19298,63748.0,11740000.0
2016-05-30,5340,5440,5210,5420,36419,63631.0,11740000.0
2016-05-31,5350,5620,5330,5330,14141,62574.0,11740000.0
2016-06-01,5330,5410,5280,5400,22507,63396.0,11740000.0
2016-06-02,5400,5490,5360,5440,26257,63866.0,11740000.0
2016-06-03,5500,5600,5350,5390,16821,63279.0,11740000.0
2016-06-07,5340,5410,5330,5390,28651,63279.0,11740000.0
2016-06-08,5410,5410,5300,5360,26583,62926.0,11740000.0
2016-06-09,5310,5360,5290,5320,25821,62457.0,11740000.0
2016-06-10,5320,5370,5270,5330,31705,62574.0,11740000.0
2016-06-13,5330,5330,5250,5290,15846,62105.0,11740000.0
2016-06-14,5250,5330,5210,5310,9702,62339.0,11740000.0
2016-06-15,5270,5380,5230,5370,8389,63044.0,11740000.0
2016-06-16,5370,5420,5300,5370,21462,63044.0,11740000.0
2016-06-17,5410,5450,5350,5400,15112,63396.0,11740000.0
2016-06-20,5360,5510,5360,5500,27043,64570.0,11740000.0
2016-06-21,5500,5550,5440,5530,13141,64922.0,11740000.0
2016-06-22,5530,5550,5480,5500,10452,64570.0,11740000.0
2016-06-23,5500,5630,5460,5520,14451,64805.0,11740000.0
2016-06-24,5470,5520,5250,5360,41511,62926.0,11740000.0
2016-06-27,5360,5360,5190,5310,11365,62339.0,11740000.0
2016-06-28,5310,5340,5170,5300,18244,62222.0,11740000.0
2016-06-29,5300,5500,5300,5470,14098,64218.0,11740000.0
2016-06-30,5500,5580,5470,5580,13173,65509.0,11740000.0
2016-07-01,5580,5580,5470,5470,9529,64218.0,11740000.0
2016-07-04,5530,5530,5300,5400,39163,63396.0,11740000.0
2016-07-05,5400,5420,5340,5390,7006,63279.0,11740000.0
2016-07-06,5390,5410,5320,5410,16354,63513.0,11740000.0
2016-07-07,5410,5420,5380,5380,7350,63161.0,11740000.0
2016-07-08,5380,5410,5320,5380,7241,63161.0,11740000.0
2016-07-11,5390,5390,5300,5350,18845,62809.0,11740000.0
2016-07-12,5350,5530,5300,5480,36977,64335.0,11740000.0
2016-07-13,5520,5520,5370,5400,19153,63396.0,11740000.0
2016-07-14,5360,5470,5360,5430,12597,63748.0,11740000.0
2016-07-15,5460,5460,5380,5440,14570,63866.0,11740000.0
2016-07-18,5450,5540,5350,5520,33787,64805.0,11740000.0
2016-07-19,5550,5550,5440,5440,25312,63866.0,11740000.0
2016-07-20,5420,5500,5370,5440,9533,63866.0,11740000.0
2016-07-21,5390,5490,5390,5460,27623,64100.0,11740000.0
2016-07-22,5480,5490,5390,5470,17920,64218.0,11740000.0
2016-07-25,5470,5490,5420,5470,15619,64218.0,11740000.0
2016-07-26,5450,5600,5430,5470,39104,64218.0,11740000.0
2016-07-27,5470,5510,5460,5500,43819,64570.0,11740000.0
2016-07-28,5540,5540,5400,5470,51610,64218.0,11740000.0
2016-07-29,5520,5520,5450,5490,18338,64453.0,11740000.0
2016-08-01,5530,5530,5460,5480,26288,64335.0,11740000.0
2016-08-02,5480,5670,5480,5550,257935,65157.0,11740000.0
2016-08-03,5550,6450,5550,6090,1825417,71497.0,11740000.0
2016-08-04,6330,6460,5930,6350,774242,74549.0,11740000.0
2016-08-05,6370,6570,6050,6130,525510,71966.0,11740000.0
2016-08-08,6260,6430,6020,6120,450867,71849.0,11740000.0
2016-08-09,6180,6800,5890,5980,2602421,70205.0,11740000.0
2016-08-10,6570,7600,6150,6300,5913919,73962.0,11740000.0
2016-08-11,6170,6320,5950,6080,719779,71379.0,11740000.0
2016-08-12,6020,6270,6000,6180,339555,72553.0,11740000.0
2016-08-16,6120,6270,5960,5960,324709,69970.0,11740000.0
2016-08-17,5960,6250,5910,6050,272900,71027.0,11740000.0
2016-08-18,6090,6230,6000,6000,225572,70440.0,11740000.0
2016-08-19,5960,6100,5940,6000,155661,70440.0,11740000.0
2016-08-22,6010,6080,5870,5870,159086,68914.0,11740000.0
2016-08-23,5890,5910,5700,5840,136129,68562.0,11740000.0
2016-08-24,5860,6020,5750,5970,113883,70088.0,11740000.0
2016-08-25,5900,5970,5760,5760,90912,67622.0,11740000.0
2016-08-26,5700,5820,5660,5680,86923,66683.0,11740000.0
2016-08-29,5680,5740,5550,5550,106679,65157.0,11740000.0
2016-08-30,5510,5780,5510,5680,69823,66683.0,11740000.0
2016-08-31,5680,5720,5580,5620,48437,65979.0,11740000.0
2016-09-01,5610,5720,5570,5710,46751,67035.0,11740000.0
2016-09-02,5710,5790,5610,5730,85633,67270.0,11740000.0
2016-09-05,5740,5870,5690,5820,91763,68327.0,11740000.0
2016-09-06,5820,5820,5750,5750,43998,67505.0,11740000.0
2016-09-07,5790,5830,5650,5760,65897,67622.0,11740000.0
2016-09-08,5740,5800,5590,5650,109009,66331.0,11740000.0
2016-09-09,5600,5980,5600,5690,186303,66801.0,11740000.0
2016-09-12,5620,6180,5610,6100,286361,71614.0,11740000.0
2016-09-13,6010,6090,5960,6000,117901,70440.0,11740000.0
2016-09-19,6000,6280,6000,6150,165219,72201.0,11740000.0
2016-09-20,6210,6250,6020,6250,123228,73375.0,11740000.0
2016-09-21,6110,6230,6100,6120,60734,71849.0,11740000.0
2016-09-22,6130,6380,6120,6180,136955,72553.0,11740000.0
2016-09-23,6220,6440,6210,6270,113491,73610.0,11740000.0
2016-09-26,6190,6490,6100,6390,99712,75019.0,11740000.0
2016-09-27,6470,6470,6110,6130,98710,71966.0,11740000.0
2016-09-28,6110,6250,6030,6250,73174,73375.0,11740000.0
2016-09-29,6280,6370,6180,6270,63455,73610.0,11740000.0
2016-09-30,6190,6250,6010,6010,67946,70557.0,11740000.0
2016-10-04,6010,6150,5990,6010,39337,70557.0,11740000.0
2016-10-05,6000,6180,5970,6180,22352,72553.0,11740000.0
2016-10-06,6150,6220,6010,6090,23234,71497.0,11740000.0
2016-10-07,6140,6140,6000,6050,20417,71027.0,11740000.0
2016-10-10,6120,6120,5990,6060,24205,71144.0,11740000.0
2016-10-11,6040,6190,5910,5980,27423,70205.0,11740000.0
2016-10-12,5980,6090,5860,6090,37014,71497.0,11740000.0
2016-10-13,6100,6160,6020,6080,30773,71379.0,11740000.0
2016-10-14,6040,6080,5920,5970,30080,70088.0,11740000.0
2016-10-17,5970,6000,5880,5950,30476,69853.0,11740000.0
2016-10-18,5930,5950,5840,5870,44617,68914.0,11740000.0
2016-10-19,6060,6150,5930,5930,74047,69618.0,11740000.0
2016-10-20,5950,5960,5830,5880,29302,69031.0,11740000.0
2016-10-21,5880,5900,5780,5790,28129,67975.0,11740000.0
2016-10-24,5750,5800,5700,5730,38079,67270.0,11740000.0
2016-10-25,5730,5970,5670,5890,40636,69149.0,11740000.0
2016-10-26,5890,6010,5710,5900,60115,69266.0,11740000.0
2016-10-27,5900,5960,5810,5900,19723,69266.0,11740000.0
2016-10-28,5930,6230,5900,6100,189884,71614.0,11740000.0
2016-10-31,6140,6150,5800,5940,64810,69736.0,11740000.0
2016-11-01,5940,6040,5680,5800,129667,68092.0,11740000.0
2016-11-02,5800,5820,5510,5630,87412,66096.0,11740000.0
2016-11-03,5550,5720,5550,5630,24968,66096.0,11740000.0
2016-11-04,5630,5720,5580,5650,16802,66331.0,11740000.0
2016-11-07,5660,5750,5540,5650,52127,66331.0,11740000.0
2016-11-08,5670,5800,5600,5740,28097,67388.0,11740000.0
2016-11-09,5800,5970,5250,5460,157365,64100.0,11740000.0
2016-11-10,5590,5940,5580,5840,89720,68562.0,11740000.0
2016-11-11,5840,6000,5800,5940,49094,69736.0,11740000.0
2016-11-14,6000,6000,5890,5960,21993,69970.0,11740000.0
2016-11-15,5900,6000,5840,5910,20456,69383.0,11740000.0
2016-11-16,5840,5970,5820,5970,20211,70088.0,11740000.0
2016-11-17,5970,5970,5830,5920,25387,69501.0,11740000.0
2016-11-18,5920,6000,5700,5820,30063,68327.0,11740000.0
2016-11-21,5710,5870,5710,5870,20404,68914.0,11740000.0
2016-11-22,5810,5940,5800,5910,21504,69383.0,11740000.0
2016-11-23,5940,6020,5710,5850,44506,68679.0,11740000.0
2016-11-24,5840,5930,5680,5790,20392,67975.0,11740000.0
2016-11-25,5790,5950,5710,5920,28905,69501.0,11740000.0
2016-11-28,5860,6020,5720,5720,62590,67153.0,11740000.0
2016-11-29,5720,6000,5680,5940,34497,69736.0,11740000.0
2016-11-30,5970,6000,5820,6000,34999,70440.0,11740000.0
2016-12-01,6000,6000,5890,5980,31927,70205.0,11740000.0
2016-12-02,5940,6160,5940,6070,95904,71262.0,11740000.0
2016-12-05,6200,6200,5970,6020,54567,70675.0,11740000.0
2016-12-06,6280,6280,6100,6100,37400,71614.0,11740000.0
2016-12-07,6140,6140,5930,5930,23543,69618.0,11740000.0
2016-12-08,5930,6010,5810,5930,47589,69618.0,11740000.0
2016-12-09,5930,5950,5800,5940,30973,69736.0,11740000.0
2016-12-12,5940,5960,5860,5940,16170,69736.0,11740000.0
2016-12-13,5940,6060,5880,5910,19988,69383.0,11740000.0
2016-12-14,5850,5920,5800,5810,25635,68209.0,11740000.0
2016-12-15,5810,5910,5780,5800,24709,68092.0,11740000.0
2016-12-16,5820,5950,5800,5900,14435,69266.0,11740000.0
2016-12-19,6180,6180,5800,5990,14336,70323.0,11740000.0
2016-12-20,5990,6050,5870,5920,11731,69501.0,11740000.0
2016-12-21,5860,5930,5830,5850,33997,68679.0,11740000.0
2016-12-22,5850,5900,5830,5830,5547,68444.0,11740000.0
2016-12-23,5830,5890,5730,5800,33524,68092.0,11740000.0
2016-12-26,5700,5860,5700,5710,39839,67035.0,11740000.0
2016-12-27,5830,5830,5700,5720,24568,67153.0,11740000.0
2016-12-28,5780,6250,5700,5750,27263,67505.0,11740000.0
2016-12-29,5740,5740,5590,5620,43735,65979.0,11740000.0
2017-01-02,5840,5870,5710,5840,20834,68562.0,11740000.0
2017-01-03,5860,5890,5750,5810,12806,68209.0,11740000.0
2017-01-04,5840,5840,5720,5760,11458,67622.0,11740000.0
2017-01-05,5780,5800,5700,5760,15992,67622.0,11740000.0
2017-01-06,5780,5780,5670,5720,12389,67153.0,11740000.0
2017-01-09,5760,5870,5720,5870,25374,68914.0,11740000.0
2017-01-10,5870,5890,5790,5890,28041,69149.0,11740000.0
2017-01-11,5870,5900,5830,5890,13888,69149.0,11740000.0
2017-01-12,5840,5920,5760,5800,17661,68092.0,11740000.0
2017-01-13,5800,5980,5740,5930,42458,69618.0,11740000.0
2017-01-16,5930,5950,5850,5850,19292,68679.0,11740000.0
2017-01-17,5850,5910,5770,5880,15929,69031.0,11740000.0
2017-01-18,5870,5930,5820,5890,18945,69149.0,11740000.0
2017-01-19,5920,5920,5750,5800,12828,68092.0,11740000.0
2017-01-20,5760,5790,5700,5760,17538,67622.0,11740000.0
2017-01-23,5760,5950,5760,5860,18448,68796.0,11740000.0
2017-01-24,5730,5840,5730,5810,14495,68209.0,11740000.0
2017-01-25,5860,5920,5760,5840,21131,68562.0,11740000.0
2017-01-26,5860,5860,5740,5840,16874,68562.0,11740000.0
2017-01-31,5840,5980,5780,5910,41033,69383.0,11740000.0
2017-02-01,5910,5970,5860,5920,20089,69501.0,11740000.0
2017-02-02,5950,6020,5840,5990,69232,70323.0,11740000.0
2017-02-03,5980,6010,5850,5920,53180,69501.0,11740000.0
2017-02-06,5920,5950,5890,5950,16220,69853.0,11740000.0
2017-02-07,5980,6150,5950,6000,72369,70440.0,11740000.0
2017-02-08,6050,6050,5900,5990,33266,70323.0,11740000.0
2017-02-09,5990,6190,5930,6060,57421,71144.0,11740000.0
2017-02-10,6080,6100,5990,6030,19455,70792.0,11740000.0
2017-02-13,6030,6070,5900,5910,27532,69383.0,11740000.0
2017-02-14,5910,5920,5830,5840,28193,68562.0,11740000.0
2017-02-15,5870,5930,5840,5850,18765,68679.0,11740000.0
2017-02-16,5940,5940,5760,5760,25307,67622.0,11740000.0
2017-02-17,5760,5880,5740,5800,18423,68092.0,11740000.0
2017-02-20,5880,5930,5780,5890,16259,69149.0,11740000.0
2017-02-21,5880,5880,5770,5820,15841,68327.0,11740000.0
2017-02-22,5820,5850,5770,5850,13753,68679.0,11740000.0
2017-02-23,5800,5950,5760,5810,37162,68209.0,11740000.0
2017-02-24,5810,5850,5740,5760,24697,67622.0,11740000.0
2017-02-27,5760,5790,5720,5730,37413,67270.0,11740000.0
2017-02-28,5720,6050,5720,5770,77797,67740.0,11740000.0
2017-03-02,5820,5820,5680,5690,43410,66801.0,11740000.0
2017-03-03,5740,5740,5600,5680,41271,66683.0,11740000.0
2017-03-06,5560,5720,5560,5700,18938,66918.0,11740000.0
2017-03-07,5680,5900,5660,5820,19579,68327.0,11740000.0
2017-03-08,5820,5870,5750,5770,19886,67740.0,11740000.0
2017-03-09,5800,5860,5650,5680,27843,66683.0,11740000.0
2017-03-10,5680,6240,5680,5880,148423,69031.0,11740000.0
2017-03-13,5890,6210,5890,5960,126303,69970.0,11740000.0
2017-03-14,5960,6200,5940,6140,99079,72084.0,11740000.0
2017-03-15,6140,6140,6000,6000,31221,70440.0,11740000.0
2017-03-16,6010,6060,5910,6020,20953,70675.0,11740000.0
