상상인인더스트리(101000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-17,5647,5647,5520,5520,3687,48250.0,12764625.0
2014-12-18,5537,5624,5449,5462,159,47740.0,12764625.0
2014-12-19,5520,5650,5397,5403,99,47229.0,12764625.0
2014-12-22,5644,5644,5320,5352,2760,46782.0,12764625.0
2014-12-23,5534,5534,5325,5330,724,46591.0,12764625.0
2014-12-24,5199,5346,5199,5308,1935,46399.0,12764625.0
2014-12-26,5326,5507,5296,5301,2824,46336.0,12764625.0
2014-12-29,5574,5574,5252,5469,3240,47804.0,12764625.0
2014-12-30,5626,5829,5474,5476,2822,47867.0,12764625.0
2015-01-02,5543,5543,5442,5513,2652,48186.0,12764625.0
2015-01-05,5533,5533,5533,5542,1,48442.0,12764625.0
2015-01-06,5474,5474,5467,5476,2115,47867.0,12764625.0
2015-01-07,5267,5506,5200,5264,4028,46016.0,12764625.0
2015-01-08,5342,5342,5124,5126,5137,44804.0,12764625.0
2015-01-09,5105,5210,4995,5206,5920,45506.0,12764625.0
2015-01-12,5390,5390,5111,5191,289,45378.0,12764625.0
2015-01-13,5183,5183,4847,4870,20892,42570.0,12764625.0
2015-01-14,4889,5035,4785,5038,8649,44038.0,12764625.0
2015-01-15,5031,5097,4815,4972,4270,43464.0,12764625.0
2015-01-16,5097,5097,4858,4929,15110,43081.0,12764625.0
2015-01-19,4947,4947,4845,4936,1622,43144.0,12764625.0
2015-01-20,4947,5019,4743,4790,3910,41868.0,12764625.0
2015-01-21,4953,4953,4748,4768,1526,41677.0,12764625.0
2015-01-22,4938,4938,4787,4936,1771,43144.0,12764625.0
2015-01-23,4833,5025,4816,4819,6044,42123.0,12764625.0
2015-01-26,4837,5025,4831,4965,4390,43400.0,12764625.0
2015-01-27,5023,5023,4761,5002,1720,43719.0,12764625.0
2015-01-28,5023,5023,4923,4994,2608,43655.0,12764625.0
2015-01-29,4994,5004,4930,4994,1667,43655.0,12764625.0
2015-01-30,4846,5122,4846,4892,2198,42761.0,12764625.0
2015-02-02,4907,5398,4907,5308,6290,46399.0,12764625.0
2015-02-03,5326,5334,5027,5067,4873,44293.0,12764625.0
2015-02-04,5156,5764,5077,5549,24405,48506.0,12764625.0
2015-02-05,5547,5633,5284,5286,3855,46208.0,12764625.0
2015-02-06,5180,5416,5180,5228,3759,45697.0,12764625.0
2015-02-09,5110,5397,5110,5403,942,47229.0,12764625.0
2015-02-10,5368,5419,5193,5425,1277,47421.0,12764625.0
2015-02-11,5258,6143,5258,5878,5121,51378.0,12764625.0
2015-02-12,5809,5868,5656,5695,9642,49782.0,12764625.0
2015-02-13,5630,5834,5630,5819,10235,50867.0,12764625.0
2015-02-16,5837,5837,5502,5688,1710,49718.0,12764625.0
2015-02-17,5546,5837,5427,5432,4442,47484.0,12764625.0
2015-02-23,5514,5535,5375,5469,2164,47804.0,12764625.0
2015-02-24,5544,5544,5403,5549,2090,48506.0,12764625.0
2015-02-25,5618,5618,5361,5483,2543,47931.0,12764625.0
2015-02-26,5444,5836,5369,5754,26258,50293.0,12764625.0
2015-02-27,5747,5833,5615,5761,2014,50356.0,12764625.0
2015-03-02,5778,5837,5575,5688,3403,49718.0,12764625.0
2015-03-03,5755,5837,5617,5644,1743,49335.0,12764625.0
2015-03-04,5694,5834,5588,5805,5136,50739.0,12764625.0
2015-03-05,5797,5797,5622,5783,4073,50548.0,12764625.0
2015-03-06,5827,5836,5615,5746,4407,50229.0,12764625.0
2015-03-09,5801,5801,5648,5651,1283,49399.0,12764625.0
2015-03-10,5588,5675,5474,5520,10061,48250.0,12764625.0
2015-03-11,5523,5655,5517,5651,3356,49399.0,12764625.0
2015-03-12,5801,5815,5536,5578,4752,48761.0,12764625.0
2015-03-13,5675,5675,5527,5542,4598,48442.0,12764625.0
2015-03-16,5559,5559,5412,5454,9170,47676.0,12764625.0
2015-03-17,5457,5531,5369,5462,2728,47740.0,12764625.0
2015-03-18,5501,5501,5384,5469,1792,47804.0,12764625.0
2015-03-19,5508,5508,5329,5476,10184,47867.0,12764625.0
2015-03-20,5529,5529,5302,5389,11808,47101.0,12764625.0
2015-03-23,5470,5475,5253,5308,15274,46399.0,12764625.0
2015-03-24,5323,5367,5258,5345,4373,46719.0,12764625.0
2015-03-25,5360,5384,5323,5389,20472,47101.0,12764625.0
2015-03-26,5521,5543,5383,5513,25088,48186.0,12764625.0
2015-03-27,5519,5526,5342,5367,3780,46910.0,12764625.0
2015-03-30,5551,5551,5063,5118,28382,44740.0,12764625.0
2015-03-31,5135,5337,5105,5337,11290,46655.0,12764625.0
2015-04-01,5444,5444,5157,5257,12558,45953.0,12764625.0
2015-04-02,5252,5316,5224,5243,5871,45825.0,12764625.0
2015-04-03,5376,5376,5225,5316,12134,46463.0,12764625.0
2015-04-06,5432,5472,5316,5454,8554,47676.0,12764625.0
2015-04-07,5448,5617,5448,5622,24420,49144.0,12764625.0
2015-04-08,5616,5806,5559,5812,19292,50803.0,12764625.0
2015-04-09,5735,5883,5735,5892,20405,51505.0,12764625.0
2015-04-10,5981,5981,5764,5892,15359,51505.0,12764625.0
2015-04-13,5887,5896,5798,5841,14917,51058.0,12764625.0
2015-04-14,5835,5835,5544,5549,30850,48506.0,12764625.0
2015-04-15,5544,5617,5506,5549,7835,48506.0,12764625.0
2015-04-16,5543,5543,5448,5527,21859,48314.0,12764625.0
2015-04-17,5474,5695,5474,5666,15526,49527.0,12764625.0
2015-04-20,5664,5726,5618,5688,13400,49718.0,12764625.0
2015-04-21,5686,5695,5596,5666,19871,49527.0,12764625.0
2015-04-22,5621,5880,5602,5644,26416,49335.0,12764625.0
2015-04-23,5638,5667,5587,5644,9230,49335.0,12764625.0
2015-04-24,6316,6316,5630,5841,28855,51058.0,12764625.0
2015-04-27,5728,6397,5728,5856,12623,51186.0,12764625.0
2015-04-28,5419,6128,5419,5856,9838,51186.0,12764625.0
2015-04-29,5843,5908,5696,5914,4545,51697.0,12764625.0
2015-04-30,5908,6070,5589,5914,6486,51697.0,12764625.0
2015-05-04,6119,6119,5835,5914,3994,51697.0,12764625.0
2015-05-06,5967,6034,5696,5900,6308,51569.0,12764625.0
2015-05-07,5805,6105,5734,5914,4530,51697.0,12764625.0
2015-05-08,5706,5984,5706,5987,437,52335.0,12764625.0
2015-05-11,5982,5982,5741,5841,6494,51058.0,12764625.0
2015-05-12,5775,5957,5761,5790,1771,50612.0,12764625.0
2015-05-13,5813,5887,5764,5841,993,51058.0,12764625.0
2015-05-14,5645,5835,5645,5841,1491,51058.0,12764625.0
2015-05-15,5750,5827,5665,5768,4186,50420.0,12764625.0
2015-05-18,5756,5756,5576,5695,7706,49782.0,12764625.0
2015-05-19,5662,5711,5647,5717,642,49974.0,12764625.0
2015-05-20,5712,5764,5548,5710,11292,49910.0,12764625.0
2015-05-21,5716,5716,5547,5681,6654,49654.0,12764625.0
2015-05-22,5688,5688,5542,5571,6963,48697.0,12764625.0
2015-05-26,5565,5662,5565,5622,1274,49144.0,12764625.0
2015-05-27,5633,5633,5534,5549,619,48506.0,12764625.0
2015-05-28,5566,5566,5474,5491,2720,47995.0,12764625.0
2015-05-29,5483,5578,5483,5557,287,48569.0,12764625.0
2015-06-01,5399,5544,5399,5549,12033,48506.0,12764625.0
2015-06-02,5549,5549,5360,5535,8891,48378.0,12764625.0
2015-06-03,5577,5577,5335,5352,4885,46782.0,12764625.0
2015-06-04,5343,5343,5092,5345,12960,46719.0,12764625.0
2015-06-05,5177,5384,5177,5389,950,47101.0,12764625.0
2015-06-08,5455,5455,5309,5403,1632,47229.0,12764625.0
2015-06-09,5326,5326,5253,5272,6091,46080.0,12764625.0
2015-06-10,5266,5413,5266,5396,1894,47165.0,12764625.0
2015-06-11,5428,5502,5428,5498,104971,48059.0,12764625.0
2015-06-12,5490,5544,5272,5410,11319,47293.0,12764625.0
2015-06-15,5594,5594,5369,5483,225,47931.0,12764625.0
2015-06-16,5478,5519,5258,5527,999,48314.0,12764625.0
2015-06-17,5541,5547,5441,5542,2262,48442.0,12764625.0
2015-06-18,5564,5564,5516,5549,203,48506.0,12764625.0
2015-06-19,5550,5550,5448,5469,945,47804.0,12764625.0
2015-06-22,5490,5910,5403,5410,8972,47293.0,12764625.0
2015-06-23,5562,5562,5418,5542,1267,48442.0,12764625.0
2015-06-24,5527,5527,5418,5527,2479,48314.0,12764625.0
2015-06-25,5520,5520,5399,5520,2864,48250.0,12764625.0
2015-06-26,5458,5458,5392,5447,1552,47612.0,12764625.0
2015-06-29,5517,5517,5108,5111,7774,44676.0,12764625.0
2015-06-30,5221,5251,4902,4972,14692,43464.0,12764625.0
2015-07-01,4946,5274,4946,5213,17397,45570.0,12764625.0
2015-07-02,5253,5282,5136,5272,5759,46080.0,12764625.0
2015-07-03,5265,5427,5165,5170,4838,45187.0,12764625.0
2015-07-06,5191,5396,5191,5381,2046,47038.0,12764625.0
2015-07-07,5303,5766,5196,5228,6438,45697.0,12764625.0
2015-07-08,5240,5357,5240,5367,6862,46910.0,12764625.0
2015-07-09,5348,5348,5180,5316,173,46463.0,12764625.0
2015-07-10,5654,5654,5195,5213,3312,45570.0,12764625.0
2015-07-13,5111,5396,5111,5162,2758,45123.0,12764625.0
2015-07-14,5179,5544,5126,5549,5235,48506.0,12764625.0
2015-07-15,5346,5444,5210,5213,9271,45570.0,12764625.0
2015-07-16,5267,5399,5230,5243,5975,45825.0,12764625.0
2015-07-17,5318,5318,5107,5126,17138,44804.0,12764625.0
2015-07-20,5150,5251,5092,5148,4269,44995.0,12764625.0
2015-07-21,5141,5224,4966,5170,6795,45187.0,12764625.0
2015-07-22,5126,5135,4963,4972,16741,43464.0,12764625.0
2015-07-23,4978,5114,4822,4965,2706,43400.0,12764625.0
2015-07-24,4864,5019,4858,5023,6606,43910.0,12764625.0
2015-07-27,5050,5050,4890,4914,1987,42953.0,12764625.0
2015-07-28,4932,4932,4669,4804,7957,41996.0,12764625.0
2015-07-29,4762,4814,4690,4804,2040,41996.0,12764625.0
2015-07-30,4916,4916,4688,4819,4306,42123.0,12764625.0
2015-07-31,4762,4981,4762,4848,221,42379.0,12764625.0
2015-08-03,4775,4939,4775,4775,532,41740.0,12764625.0
2015-08-04,4791,4791,4667,4710,1968,41166.0,12764625.0
2015-08-05,4855,4855,4738,4841,2808,42315.0,12764625.0
2015-08-06,4912,4956,4746,4746,3061,41485.0,12764625.0
2015-08-07,4724,4797,4666,4680,4018,40911.0,12764625.0
2015-08-10,4698,4772,4669,4731,1594,41357.0,12764625.0
2015-08-11,4691,4715,4685,4717,4476,41230.0,12764625.0
2015-08-12,4709,4709,4594,4680,11104,40911.0,12764625.0
2015-08-13,4552,4802,4552,4753,397,41549.0,12764625.0
2015-08-17,5040,6025,4746,5009,10915,43783.0,12764625.0
2015-08-18,4850,5288,4669,4790,5132,41868.0,12764625.0
2015-08-19,4674,4785,4583,4600,3779,40209.0,12764625.0
2015-08-20,4231,4698,4231,4658,5228,40719.0,12764625.0
2015-08-21,4375,4733,4228,4235,11263,37017.0,12764625.0
2015-08-24,4229,4667,4155,4454,4092,38932.0,12764625.0
2015-08-25,4451,4524,4363,4527,2146,39570.0,12764625.0
2015-08-26,4496,4667,4301,4454,12349,38932.0,12764625.0
2015-08-27,4458,4618,4394,4556,3263,39826.0,12764625.0
2015-08-28,4396,4857,4396,4724,4260,41294.0,12764625.0
2015-08-31,4711,4730,4448,4490,2779,39251.0,12764625.0
2015-09-01,4526,4637,4422,4454,6524,38932.0,12764625.0
2015-09-02,4449,4668,4376,4563,1737,39889.0,12764625.0
2015-09-03,4558,4558,4454,4520,1564,39507.0,12764625.0
2015-09-04,4449,4659,4382,4388,2825,38358.0,12764625.0
2015-09-07,4375,4375,4304,4359,4154,38102.0,12764625.0
2015-09-08,4235,4367,4235,4374,4531,38230.0,12764625.0
2015-09-09,4382,4395,4367,4374,1713,38230.0,12764625.0
2015-09-10,4368,4667,4368,4439,2531,38804.0,12764625.0
2015-09-11,4479,4479,4333,4359,2826,38102.0,12764625.0
2015-09-14,4304,4479,4304,4359,3049,38102.0,12764625.0
2015-09-15,4179,4376,4179,4381,4478,38294.0,12764625.0
2015-09-16,4452,4452,4305,4381,2744,38294.0,12764625.0
2015-09-17,4275,4413,4275,4381,12407,38294.0,12764625.0
2015-09-18,4364,4376,4318,4381,3404,38294.0,12764625.0
2015-09-21,4397,4397,4287,4388,3601,38358.0,12764625.0
2015-09-22,4384,4393,4325,4337,3057,37911.0,12764625.0
2015-09-23,4346,4550,4317,4476,4485,39124.0,12764625.0
2015-09-24,4656,4656,4420,4498,6219,39315.0,12764625.0
2015-09-25,4323,4732,4323,4644,1636,40592.0,12764625.0
2015-09-30,4499,4828,4499,4673,2715,40847.0,12764625.0
2015-10-01,5024,5024,4542,4673,3153,40847.0,12764625.0
2015-10-02,4668,4845,4616,4658,1294,40719.0,12764625.0
2015-10-05,4675,4721,4568,4717,4433,41230.0,12764625.0
2015-10-06,5077,5077,4669,4702,3539,41102.0,12764625.0
2015-10-07,4720,4793,4538,4571,4987,39953.0,12764625.0
2015-10-08,4568,4600,4470,4600,829,40209.0,12764625.0
2015-10-12,4594,4745,4594,4680,2108,40911.0,12764625.0
2015-10-13,4673,4683,4659,4666,339,40783.0,12764625.0
2015-10-14,4658,4711,4593,4651,2894,40655.0,12764625.0
2015-10-15,4775,4775,4655,4658,307,40719.0,12764625.0
2015-10-16,4557,4697,4528,4549,12887,39762.0,12764625.0
2015-10-19,4553,5521,4553,4994,64891,43655.0,12764625.0
2015-10-20,5092,5251,4964,5155,16528,45059.0,12764625.0
2015-10-21,4992,5178,4804,4812,10702,42059.0,12764625.0
2015-10-22,4805,4961,4805,4921,3548,43017.0,12764625.0
2015-10-23,4815,5680,4815,4929,43773,43081.0,12764625.0
2015-10-26,4922,5093,4922,5097,4388,44549.0,12764625.0
2015-10-27,5093,5133,4630,4834,13059,42251.0,12764625.0
2015-10-28,4830,4845,4669,4731,7225,41357.0,12764625.0
2015-10-29,4727,4879,4713,4819,3711,42123.0,12764625.0
2015-10-30,4816,4917,4675,4877,3858,42634.0,12764625.0
2015-11-02,4924,4924,4736,4790,9839,41868.0,12764625.0
2015-11-03,4833,4930,4759,4914,3778,42953.0,12764625.0
2015-11-04,4858,5663,4858,5118,72952,44740.0,12764625.0
2015-11-05,5111,5208,5003,5060,15985,44229.0,12764625.0
2015-11-06,5096,5104,5034,5075,8686,44357.0,12764625.0
2015-11-09,5005,5105,4995,5016,13990,43846.0,12764625.0
2015-11-10,5012,5012,4598,4965,26661,43400.0,12764625.0
2015-11-11,4963,5012,4816,4965,22060,43400.0,12764625.0
2015-11-12,4846,5168,4846,5067,25206,44293.0,12764625.0
2015-11-13,4966,5546,4966,5440,52276,47548.0,12764625.0
2015-11-16,5616,5616,5236,5513,50288,48186.0,12764625.0
2015-11-17,5498,5810,5280,5819,23236,50867.0,12764625.0
2015-11-18,5812,5873,5632,5703,12037,49846.0,12764625.0
2015-11-19,5740,5815,5507,5622,13036,49144.0,12764625.0
2015-11-20,5734,5827,5500,5746,12069,50229.0,12764625.0
2015-11-23,5800,5898,5638,5870,19196,51314.0,12764625.0
2015-11-24,5930,6129,5864,5995,52606,52399.0,12764625.0
2015-11-25,5988,6450,5969,6002,116764,52463.0,12764625.0
2015-11-26,6085,6188,5765,6126,31227,53548.0,12764625.0
2015-11-27,6184,6228,5724,5834,66098,50995.0,12764625.0
2015-11-30,5640,5844,5634,5710,36149,49910.0,12764625.0
2015-12-01,5706,5851,5638,5644,22408,49335.0,12764625.0
2015-12-02,5638,7327,5545,7010,657055,61270.0,12764625.0
2015-12-03,6567,7158,6428,6790,279884,59356.0,12764625.0
2015-12-04,6800,6830,6346,6513,85605,56930.0,12764625.0
2015-12-07,6673,6673,5989,6038,96968,52782.0,12764625.0
2015-12-08,6019,6275,5939,6126,63051,53548.0,12764625.0
2015-12-09,6121,6201,6013,6133,40878,53611.0,12764625.0
2015-12-10,6187,6187,5852,5987,23097,52335.0,12764625.0
2015-12-11,6122,6122,5671,5695,42359,49782.0,12764625.0
2015-12-14,5647,5767,5463,5703,30668,49846.0,12764625.0
2015-12-15,5680,5910,5557,5863,13090,51250.0,12764625.0
2015-12-16,5927,5984,5858,5987,18339,52335.0,12764625.0
2015-12-17,6130,6130,5851,6126,65575,53548.0,12764625.0
2015-12-18,6062,6419,6062,6309,59313,55143.0,12764625.0
2015-12-21,6306,6981,6194,6644,154939,58079.0,12764625.0
2015-12-22,6634,6759,6452,6615,38904,57824.0,12764625.0
2015-12-23,6428,6647,6296,6571,81198,57441.0,12764625.0
2015-12-24,6569,6656,6364,6615,48752,57824.0,12764625.0
2015-12-28,6523,6741,6493,6535,64829,57122.0,12764625.0
2015-12-29,6662,6662,6150,6352,44782,55526.0,12764625.0
2015-12-30,6303,6435,6238,6418,12549,56101.0,12764625.0
2016-01-04,6530,6530,6208,6352,19343,55526.0,12764625.0
2016-01-05,6341,6414,5969,6192,42339,54122.0,12764625.0
2016-01-06,6336,6422,6093,6148,23078,53739.0,12764625.0
2016-01-07,6193,6407,6057,6060,22739,52973.0,12764625.0
2016-01-08,6042,6245,5873,6250,26605,54633.0,12764625.0
2016-01-11,6393,6393,6041,6133,24998,53611.0,12764625.0
2016-01-12,6346,6346,5984,6002,24962,52463.0,12764625.0
2016-01-13,6027,6276,5883,5885,8062,51441.0,12764625.0
2016-01-14,5881,5902,5544,5841,30662,51058.0,12764625.0
2016-01-15,5837,5997,5582,5724,16115,50037.0,12764625.0
2016-01-18,5692,5807,5610,5710,11144,49910.0,12764625.0
2016-01-19,5689,6223,5689,5973,5783,52207.0,12764625.0
2016-01-20,6135,6135,5695,5695,3481,49782.0,12764625.0
2016-01-21,5820,6128,5662,5907,33957,51633.0,12764625.0
2016-01-22,5966,5966,5635,5819,8873,50867.0,12764625.0
2016-01-25,5814,5814,5480,5491,13652,47995.0,12764625.0
2016-01-26,5520,5588,5373,5403,7927,47229.0,12764625.0
2016-01-27,5420,5486,5106,5235,13402,45761.0,12764625.0
2016-01-28,5120,5489,5120,5374,4770,46974.0,12764625.0
2016-01-29,5623,5623,5332,5440,2516,47548.0,12764625.0
2016-02-01,5809,5809,5406,5447,5413,47612.0,12764625.0
2016-02-02,5534,5534,5199,5330,2495,46591.0,12764625.0
2016-02-03,5251,5513,4886,5075,21274,44357.0,12764625.0
2016-02-04,4844,5705,4844,5053,8730,44166.0,12764625.0
2016-02-05,5165,5237,4960,5170,24792,45187.0,12764625.0
2016-02-11,5251,5251,5005,5148,2073,44995.0,12764625.0
2016-02-12,5253,5253,4962,5140,13282,44931.0,12764625.0
2016-02-15,5143,5197,4962,5111,13525,44676.0,12764625.0
2016-02-16,5237,5384,5106,5389,8144,47101.0,12764625.0
2016-02-17,5403,5403,5149,5403,9034,47229.0,12764625.0
2016-02-18,5397,5828,5322,5359,9616,46846.0,12764625.0
2016-02-19,5429,5624,5124,5505,12207,48123.0,12764625.0
2016-02-22,5507,5547,5326,5447,18859,47612.0,12764625.0
2016-02-23,5445,5620,5305,5476,7670,47867.0,12764625.0
2016-02-24,5385,5748,5385,5586,4497,48825.0,12764625.0
2016-02-25,5582,5742,5405,5432,9916,47484.0,12764625.0
2016-02-26,5956,5956,5435,5505,14307,48123.0,12764625.0
2016-02-29,5457,5693,5457,5688,12534,49718.0,12764625.0
2016-03-02,5695,5695,5550,5666,24799,49527.0,12764625.0
2016-03-03,5684,5693,5624,5688,10879,49718.0,12764625.0
2016-03-04,5682,7369,5609,7229,289035,63185.0,12764625.0
2016-03-07,7295,7443,7032,7243,412195,63313.0,12764625.0
2016-03-08,7284,7284,6324,6440,205186,56292.0,12764625.0
2016-03-09,6435,7398,6294,7170,320301,62674.0,12764625.0
2016-03-10,7106,7501,6931,7148,200879,62483.0,12764625.0
2016-03-11,7287,7287,6850,6995,54888,61143.0,12764625.0
2016-03-14,6874,7065,6656,6659,49283,58207.0,12764625.0
2016-03-15,6860,7430,6787,7039,120631,61525.0,12764625.0
2016-03-16,7185,7224,6903,7229,125224,63185.0,12764625.0
2016-03-17,7254,7313,7174,7287,79733,63695.0,12764625.0
2016-03-18,7282,7297,7048,7280,117957,63632.0,12764625.0
2016-03-21,7273,7559,7025,7564,203606,66121.0,12764625.0
2016-03-22,7618,8011,7588,7915,282128,69184.0,12764625.0
2016-03-23,7937,8318,7909,8163,260045,71354.0,12764625.0
2016-03-24,8306,8436,7809,7930,102106,69312.0,12764625.0
2016-03-25,7927,8263,7386,8265,317218,72248.0,12764625.0
2016-03-28,8303,8537,8099,8324,167016,72758.0,12764625.0
2016-03-29,8466,8525,7911,8338,118750,72886.0,12764625.0
2016-03-30,8392,8478,7882,8280,132781,72375.0,12764625.0
2016-03-31,8174,8306,7634,8178,306576,71482.0,12764625.0
2016-04-01,8304,8902,8187,8762,533854,76588.0,12764625.0
2016-04-04,8700,8700,8174,8411,279728,73524.0,12764625.0
2016-04-05,8176,8541,7444,8192,262896,71610.0,12764625.0
2016-04-06,8189,8203,7853,8032,128266,70205.0,12764625.0
2016-04-07,8160,8188,7738,8076,181746,70588.0,12764625.0
2016-04-08,7882,8230,7882,8105,123406,70844.0,12764625.0
2016-04-11,8100,8422,7925,8295,119016,72503.0,12764625.0
2016-04-12,8305,8584,8173,8338,129951,72886.0,12764625.0
2016-04-14,8337,8377,7883,8032,186729,70205.0,12764625.0
2016-04-15,8028,8117,7577,7959,127957,69567.0,12764625.0
2016-04-18,7925,8000,7838,7973,88006,69695.0,12764625.0
2016-04-19,8042,9416,7853,8587,836522,75056.0,12764625.0
2016-04-20,8829,9105,8377,9054,889959,79141.0,12764625.0
2016-04-21,9066,9226,8979,9185,602567,80289.0,12764625.0
2016-04-22,9238,9238,8714,8820,445843,77098.0,12764625.0
2016-04-25,8815,8889,8217,8309,244416,72631.0,12764625.0
2016-04-26,8186,8406,6821,7433,1200162,64972.0,12764625.0
2016-04-27,7314,7533,7056,7521,260382,65738.0,12764625.0
2016-04-28,7517,8261,7275,8207,519669,71737.0,12764625.0
2016-04-29,8234,8728,8234,8645,378581,75567.0,12764625.0
2016-05-02,8377,8873,8290,8835,279623,77226.0,12764625.0
2016-05-03,8963,9328,8905,9331,422586,81566.0,12764625.0
2016-05-04,9399,9779,9269,9609,886969,83991.0,12764625.0
2016-05-09,9590,9796,8963,9390,295673,82077.0,12764625.0
2016-05-10,9197,9197,7765,8178,953948,71482.0,12764625.0
2016-05-11,8231,8554,8186,8353,284366,73014.0,12764625.0
2016-05-12,8452,8744,8365,8616,212218,75311.0,12764625.0
2016-05-13,8743,8743,8028,8528,190965,74545.0,12764625.0
2016-05-16,8259,8611,7954,8149,184722,71227.0,12764625.0
2016-05-17,8146,8336,7722,8003,154031,69950.0,12764625.0
2016-05-18,7997,8012,7444,7930,246676,69312.0,12764625.0
2016-05-19,8232,8336,7808,8178,205901,71482.0,12764625.0
2016-05-20,8366,8906,8189,8908,254337,77864.0,12764625.0
2016-05-23,8976,9022,8277,8718,271537,76205.0,12764625.0
2016-05-24,8658,8787,8234,8265,263378,72248.0,12764625.0
2016-05-25,8275,8802,8128,8295,173437,72503.0,12764625.0
2016-05-26,8289,8507,8027,8324,120042,72758.0,12764625.0
2016-05-27,8335,8466,7604,7769,297619,67908.0,12764625.0
2016-05-30,7883,8101,7371,7550,248334,65993.0,12764625.0
2016-05-31,7475,8218,7387,8207,211707,71737.0,12764625.0
2016-06-01,8204,8291,7807,8207,244399,71737.0,12764625.0
2016-06-02,8056,8217,7927,8032,83839,70205.0,12764625.0
2016-06-03,8103,8292,7882,8251,144601,72120.0,12764625.0
2016-06-07,8100,8394,8026,8178,76578,71482.0,12764625.0
2016-06-08,8175,8292,7999,8032,103539,70205.0,12764625.0
2016-06-09,8044,8248,7896,8046,79884,70333.0,12764625.0
2016-06-10,8043,8626,8043,8528,270838,74545.0,12764625.0
2016-06-13,8321,8803,8321,8455,176644,73907.0,12764625.0
2016-06-14,8350,8642,8160,8251,139892,72120.0,12764625.0
2016-06-15,8335,8537,7955,8499,217764,74290.0,12764625.0
2016-06-16,8555,8659,8234,8236,218798,71992.0,12764625.0
2016-06-17,8450,9164,8260,9025,875054,78885.0,12764625.0
2016-06-20,9299,9999,9182,9565,2663806,83608.0,12764625.0
2016-06-21,9737,9737,8510,9156,1744567,80034.0,12764625.0
2016-06-22,8832,8919,8307,8441,1178432,73780.0,12764625.0
2016-06-23,8451,8816,7604,7857,1120344,68674.0,12764625.0
2016-06-24,7851,7910,6742,7258,788299,63440.0,12764625.0
2016-06-27,7006,7794,6947,7652,356039,66887.0,12764625.0
2016-06-28,7619,7694,7314,7535,310515,65865.0,12764625.0
2016-06-29,7486,7750,7355,7433,227380,64972.0,12764625.0
2016-06-30,7472,7766,7415,7667,349341,67014.0,12764625.0
2016-07-01,7692,7910,7561,7637,242385,66759.0,12764625.0
2016-07-04,7646,7823,7588,7813,174115,68291.0,12764625.0
2016-07-05,7809,8233,7809,8032,407188,70205.0,12764625.0
2016-07-06,8027,8552,7865,8324,338457,72758.0,12764625.0
2016-07-07,8512,8672,8263,8397,343853,73397.0,12764625.0
2016-07-08,8406,8494,8114,8324,240123,72758.0,12764625.0
2016-07-11,8332,8392,7954,8324,307079,72758.0,12764625.0
2016-07-12,8307,8335,8145,8251,107994,72120.0,12764625.0
2016-07-13,8322,9021,8028,8952,578523,78247.0,12764625.0
2016-07-14,8976,9227,8526,8893,473952,77737.0,12764625.0
2016-07-15,8889,8977,8217,8484,302664,74162.0,12764625.0
2016-07-18,8658,9008,8541,8645,623848,75567.0,12764625.0
2016-07-19,8525,8612,8307,8616,333900,75311.0,12764625.0
2016-07-20,8656,9006,8377,8952,569298,78247.0,12764625.0
2016-07-21,9123,9255,8920,8966,408518,78375.0,12764625.0
2016-07-22,8904,9180,8319,8572,768383,74928.0,12764625.0
2016-07-25,8656,8684,8376,8572,262143,74928.0,12764625.0
2016-07-26,8568,8743,8451,8528,187187,74545.0,12764625.0
2016-07-27,8537,8742,8496,8572,161857,74928.0,12764625.0
2016-07-28,8568,8948,8568,8777,327022,76715.0,12764625.0
2016-07-29,8834,8890,7884,8236,920082,71992.0,12764625.0
2016-08-01,8176,8379,8130,8192,215296,71610.0,12764625.0
2016-08-02,8189,8263,7927,8032,184042,70205.0,12764625.0
2016-08-03,7954,8464,7954,8324,220880,72758.0,12764625.0
2016-08-04,8423,8450,8116,8309,206346,72631.0,12764625.0
2016-08-05,8233,8309,8015,8017,223417,70078.0,12764625.0
2016-08-08,8028,8175,7225,7579,679680,66248.0,12764625.0
2016-08-09,7707,7707,7284,7521,230446,65738.0,12764625.0
2016-08-10,7514,8259,7499,8163,424483,71354.0,12764625.0
2016-08-11,8158,8699,8158,8703,783933,76077.0,12764625.0
2016-08-12,8773,8815,8423,8499,285561,74290.0,12764625.0
2016-08-16,8612,8641,8391,8572,249009,74928.0,12764625.0
2016-08-17,8583,8756,8495,8703,254471,76077.0,12764625.0
2016-08-18,8771,8771,8525,8718,196254,76205.0,12764625.0
2016-08-19,8786,9268,8699,9069,1028218,79268.0,12764625.0
2016-08-22,9050,9182,8262,8923,1008695,77992.0,12764625.0
2016-08-23,8947,9094,8612,8762,353975,76588.0,12764625.0
2016-08-24,8671,8963,8658,8937,338309,78120.0,12764625.0
2016-08-25,8830,8830,7273,7564,2026764,66121.0,12764625.0
2016-08-26,7563,7677,7216,7521,577905,65738.0,12764625.0
2016-08-29,7534,7650,7269,7477,333924,65355.0,12764625.0
2016-08-30,7446,7766,7446,7725,220986,67525.0,12764625.0
2016-08-31,7751,8086,7721,7857,286186,68674.0,12764625.0
2016-09-01,7942,8173,7853,7871,247361,68801.0,12764625.0
2016-09-02,7883,7942,7721,7857,108651,68674.0,12764625.0
