한국테크놀로지(053590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-01-28,4032,4650,3913,4642,647509,12813.0,21355722.0
2005-01-31,4412,5039,4412,4836,581038,13347.0,21355722.0
2005-02-01,4799,4993,4604,4681,251688,12920.0,21355722.0
2005-02-02,4650,4879,4498,4642,270570,12813.0,21355722.0
2005-02-03,4649,5191,4412,5183,1533076,14308.0,21355722.0
2005-02-04,5581,5811,5226,5726,2151021,15803.0,21355722.0
2005-02-07,5651,6226,5489,5880,1158845,16230.0,21355722.0
2005-02-11,5955,5955,5609,5803,380107,16017.0,21355722.0
2005-02-14,5921,6310,5650,6074,753048,16764.0,21355722.0
2005-02-15,6155,6197,5385,5378,1026947,14842.0,21355722.0
2005-02-16,5415,5957,5340,5958,772470,16444.0,21355722.0
2005-02-17,5928,6394,5852,6267,560486,17298.0,21355722.0
2005-02-18,6194,6312,5533,5687,920191,15696.0,21355722.0
2005-02-21,5657,5852,5268,5454,418520,15056.0,21355722.0
2005-02-22,5489,5727,5414,5532,314865,15269.0,21355722.0
2005-02-23,5652,5685,4916,5416,479212,14949.0,21355722.0
2005-02-24,5268,5657,5191,5454,775124,15056.0,21355722.0
2005-02-25,5458,5609,5068,5338,390950,14735.0,21355722.0
2005-02-28,5418,5494,5266,5300,646933,14629.0,21355722.0
2005-03-02,5268,5497,4725,5183,292112,14308.0,21355722.0
2005-03-03,5268,5310,5074,5183,258224,14308.0,21355722.0
2005-03-04,5382,5382,4875,4874,454569,13454.0,21355722.0
2005-03-07,4877,4954,4302,4294,599045,11852.0,21355722.0
2005-03-08,4260,4260,3794,4023,765016,11105.0,21355722.0
2005-03-09,4027,4103,3714,4061,231319,11212.0,21355722.0
2005-03-10,3868,4106,3597,3869,595028,10678.0,21355722.0
2005-03-11,3685,4109,3685,4101,348664,11319.0,21355722.0
2005-03-14,4226,4574,4141,4565,325500,12600.0,21355722.0
2005-03-15,5115,5115,5038,5107,372176,14095.0,21355722.0
2005-03-16,5416,5493,4917,5223,457852,14415.0,21355722.0
2005-03-17,5305,5458,4840,5416,661039,14949.0,21355722.0
2005-03-18,4915,5415,4797,4797,798948,13241.0,21355722.0
2005-03-21,5221,5221,4408,4874,220039,13454.0,21355722.0
2005-03-22,4877,5038,4302,4294,383942,11852.0,21355722.0
2005-03-23,4410,4800,4224,4758,427109,13134.0,21355722.0
2005-03-24,4995,5308,4953,5300,561346,14629.0,21355722.0
2005-03-25,5417,5807,5307,5494,639505,15163.0,21355722.0
2005-03-28,5685,5685,5187,5416,432584,14949.0,21355722.0
2005-03-29,5495,5537,5114,5378,264062,14842.0,21355722.0
2005-03-30,5339,5415,5145,5338,147523,14735.0,21355722.0
2005-03-31,5220,5415,5220,5338,170832,14735.0,21355722.0
2005-04-01,5657,5657,5148,5183,187210,14308.0,21355722.0
2005-04-04,5308,5308,4918,5029,247010,13881.0,21355722.0
2005-04-06,4993,5306,4917,4952,578749,13668.0,21355722.0
2005-04-07,5225,5419,5038,5107,177407,14095.0,21355722.0
2005-04-08,5225,5310,5038,5107,88297,14095.0,21355722.0
2005-04-11,5074,5226,4802,4913,177012,13561.0,21355722.0
2005-04-12,4876,5038,4766,5029,147017,13881.0,21355722.0
2005-04-13,4843,5114,4843,5029,49588,13881.0,21355722.0
2005-04-14,5033,5262,4949,5068,129922,13988.0,21355722.0
2005-04-15,5038,5189,4800,5029,193037,13881.0,21355722.0
2005-04-18,4802,5039,4412,4836,210424,13347.0,21355722.0
2005-04-19,4920,5191,4802,5183,235898,14308.0,21355722.0
2005-04-20,5188,5221,5070,5223,203603,14415.0,21355722.0
2005-04-21,5038,5225,4996,5107,132477,14095.0,21355722.0
2005-04-22,5036,5849,5036,5841,971637,16124.0,21355722.0
2005-04-25,6693,6693,6269,6693,3683060,18473.0,21355722.0
2005-04-26,6694,6694,5924,6500,1320035,17939.0,21355722.0
2005-04-27,6420,7392,6191,6345,1693459,17512.0,21355722.0
2005-04-28,6349,6966,5613,6112,1053165,16871.0,21355722.0
2005-04-29,6196,6390,5807,6035,881069,16657.0,21355722.0
2005-05-02,6192,6311,5609,5803,506116,16017.0,21355722.0
2005-05-03,5803,5845,5261,5803,639876,16017.0,21355722.0
2005-05-04,5770,6041,5457,5880,363873,16230.0,21355722.0
2005-05-06,5879,6116,5803,5880,261045,16230.0,21355722.0
2005-05-09,5926,6425,5772,5841,1549079,16124.0,21355722.0
2005-05-10,6040,6040,5489,5803,644961,16017.0,21355722.0
2005-05-11,5881,5957,5415,5687,425425,15696.0,21355722.0
2005-05-12,5614,5657,5038,5454,606616,15056.0,21355722.0
2005-05-13,5417,5494,5188,5494,154885,15163.0,21355722.0
2005-05-16,5491,5652,5305,5416,230806,14949.0,21355722.0
2005-05-17,5417,5578,5417,5494,143092,15163.0,21355722.0
2005-05-18,5531,6072,5531,6074,508308,16764.0,21355722.0
2005-05-19,6080,6350,5809,6190,393006,17085.0,21355722.0
2005-05-20,6198,6350,6003,6190,243913,17085.0,21355722.0
2005-05-23,6118,6152,5957,5958,289729,16444.0,21355722.0
2005-05-24,5879,6040,5769,5803,155352,16017.0,21355722.0
2005-05-25,5807,6044,5655,5841,120761,16124.0,21355722.0
2005-05-26,5803,6311,5803,6150,296339,16978.0,21355722.0
2005-05-27,6076,7007,6042,6847,1419672,18900.0,21355722.0
2005-05-30,7043,7475,6695,6925,1253695,19113.0,21355722.0
2005-05-31,6927,7350,6691,7351,633754,20288.0,21355722.0
2005-06-01,7578,8432,7426,8434,2147447,23278.0,21355722.0
2005-06-02,9050,9439,8128,8434,1764877,23278.0,21355722.0
2005-06-03,8434,8899,7968,7969,785659,21996.0,21355722.0
2005-06-07,8045,8206,7665,7776,736789,21463.0,21355722.0
2005-06-08,7776,8944,7666,8936,885017,24666.0,21355722.0
2005-06-09,9213,10178,8977,9401,1193366,25947.0,21355722.0
2005-06-10,9396,10792,8898,10793,1274041,29791.0,21355722.0
2005-06-13,11219,12387,10178,12379,1726438,34169.0,21355722.0
2005-06-14,12312,13852,11381,12457,1606685,34383.0,21355722.0
2005-06-15,12459,13152,11376,12612,900111,34810.0,21355722.0
2005-06-16,13004,14476,12927,14468,787182,39935.0,21355722.0
2005-06-17,14859,16602,13547,13540,1473058,37373.0,21355722.0
2005-06-20,14552,15558,13697,15474,1080368,42711.0,21355722.0
2005-06-21,16560,16560,14395,14701,1023258,40576.0,21355722.0
2005-06-22,15017,15127,12495,12496,2026497,34489.0,21355722.0
2005-06-23,12540,13775,12540,13463,623800,37159.0,21355722.0
2005-06-24,13232,15482,13232,15474,729618,42711.0,21355722.0
2005-06-27,16101,17725,15864,16635,908467,45915.0,21355722.0
2005-06-28,17026,17407,15166,15242,976742,42071.0,21355722.0
2005-06-29,15480,16479,14237,15397,1004987,42498.0,21355722.0
2005-06-30,15244,16099,13933,14856,646729,41003.0,21355722.0
2005-07-01,14853,15512,14201,14236,397771,39295.0,21355722.0
2005-07-04,13931,15124,13931,14777,446362,40789.0,21355722.0
2005-07-05,14781,15397,14281,14662,393390,40469.0,21355722.0
2005-07-06,14401,14942,14241,14275,303490,39401.0,21355722.0
2005-07-07,14238,14551,13231,13308,744877,36732.0,21355722.0
2005-07-08,13741,15290,13394,15281,1097385,42178.0,21355722.0
2005-07-11,16253,16871,14941,15745,992135,43459.0,21355722.0
2005-07-12,16058,17877,15710,16557,1467997,45701.0,21355722.0
2005-07-13,17722,17798,15936,16402,587394,45274.0,21355722.0
2005-07-14,16796,17532,16406,16906,618493,46662.0,21355722.0
2005-07-15,16251,17411,15938,17022,718672,46983.0,21355722.0
2005-07-18,16839,17684,16839,17254,455580,47623.0,21355722.0
2005-07-19,17256,18566,17256,17874,749920,49332.0,21355722.0
2005-07-20,18029,20550,18029,20542,1743201,56699.0,21355722.0
2005-07-21,21668,22176,19469,20890,1548780,57660.0,21355722.0
2005-07-22,21125,21827,19931,21819,829973,60223.0,21355722.0
2005-07-25,21826,24380,21749,23637,1177310,65242.0,21355722.0
2005-07-26,24337,24761,23136,24101,817236,66523.0,21355722.0
2005-07-27,24532,24684,23179,23560,752566,65028.0,21355722.0
2005-07-28,23524,23989,21933,22128,895740,61077.0,21355722.0
2005-07-29,22125,25415,22125,25417,1246742,70154.0,21355722.0
2005-08-01,25573,28637,24761,25997,1226628,71755.0,21355722.0
2005-08-02,26310,27046,24296,26268,841887,72503.0,21355722.0
2005-08-03,25031,26698,25031,25184,524387,69513.0,21355722.0
2005-08-04,24757,25459,23210,25223,619652,69620.0,21355722.0
2005-08-05,24723,27007,23987,25223,570825,69620.0,21355722.0
2005-08-08,25221,26381,24604,24605,405006,67911.0,21355722.0
2005-08-09,23449,25225,23059,23830,423547,65776.0,21355722.0
2005-08-10,23211,24758,23058,24759,264323,68338.0,21355722.0
2005-08-11,24758,25536,24487,24682,244417,68125.0,21355722.0
2005-08-12,24292,25147,24292,24759,187830,68338.0,21355722.0
2005-08-16,24832,27235,24832,24953,400226,68872.0,21355722.0
2005-08-17,24959,25736,23757,23986,364185,66203.0,21355722.0
2005-08-18,24146,24805,23063,23986,522544,66203.0,21355722.0
2005-08-19,23989,24336,22128,22128,395090,61077.0,21355722.0
2005-08-22,22594,23990,22129,23212,578656,64067.0,21355722.0
2005-08-23,22596,23213,21208,21200,481228,58515.0,21355722.0
2005-08-24,20234,22053,20234,21664,545767,59796.0,21355722.0
2005-08-25,22131,24922,22131,24914,1310793,68765.0,21355722.0
2005-08-26,27860,28638,26548,28240,1872524,77948.0,21355722.0
2005-08-29,28170,29371,26893,28086,885672,77521.0,21355722.0
2005-08-30,28471,28979,23987,26500,968163,73143.0,21355722.0
2005-08-31,25539,25927,24684,25378,444382,70047.0,21355722.0
2005-09-01,25145,26651,24832,24875,532280,68659.0,21355722.0
2005-09-02,25498,26657,24838,26345,387478,72716.0,21355722.0
2005-09-05,26927,27630,26276,26268,375389,72503.0,21355722.0
2005-09-06,26156,26309,25497,25726,267623,71008.0,21355722.0
2005-09-07,25535,26694,25145,25146,489554,69406.0,21355722.0
2005-09-08,25534,25763,24757,25687,429857,70901.0,21355722.0
2005-09-09,25925,27853,25925,26230,612468,72396.0,21355722.0
2005-09-12,25930,28020,25930,26151,834396,72182.0,21355722.0
2005-09-13,25962,25962,23213,23637,984818,65242.0,21355722.0
2005-09-14,23258,24384,22717,22979,483502,63426.0,21355722.0
2005-09-15,22095,23329,21705,22206,431590,61291.0,21355722.0
2005-09-16,21974,23750,21974,23328,489647,64388.0,21355722.0
2005-09-20,23368,24138,23368,23598,285422,65135.0,21355722.0
2005-09-21,22131,23603,22131,22283,539357,61504.0,21355722.0
2005-09-22,22288,22516,20579,21315,598898,58835.0,21355722.0
2005-09-23,21394,23992,21360,23366,1152308,64494.0,21355722.0
2005-09-26,23912,23912,21662,22399,1079337,61825.0,21355722.0
2005-09-27,21941,22448,19080,19072,1367795,52642.0,21355722.0
2005-09-28,17108,18850,16253,16635,2478675,45915.0,21355722.0
2005-09-29,16673,18025,16673,17409,1049912,48050.0,21355722.0
2005-09-30,18960,20009,18571,20001,1759602,55205.0,21355722.0
2005-10-04,20970,22984,20115,20117,1118833,55525.0,21355722.0
2005-10-05,20583,22986,18418,20813,2026624,57447.0,21355722.0
2005-10-06,20744,21590,20160,20465,417112,56486.0,21355722.0
2005-10-07,19618,21284,19575,19652,347145,54244.0,21355722.0
2005-10-10,19350,20476,18192,19343,491948,53389.0,21355722.0
2005-10-11,19349,20509,19121,20348,445891,56166.0,21355722.0
2005-10-12,20891,21661,19884,19884,1369388,54884.0,21355722.0
2005-10-13,19304,19964,18534,18763,352812,51788.0,21355722.0
2005-10-14,18416,19033,17722,17757,439476,49011.0,21355722.0
2005-10-17,17762,18303,16407,16712,572073,46128.0,21355722.0
2005-10-18,16445,17798,15979,17757,799727,49011.0,21355722.0
2005-10-19,17025,17566,15122,15435,734488,42605.0,21355722.0
2005-10-20,15647,17719,15604,16577,596719,41857.0,21355722.0
2005-10-21,14801,16831,14801,16324,354186,41217.0,21355722.0
2005-10-24,16070,17042,15774,15774,416645,39828.0,21355722.0
2005-10-25,16238,16745,15942,16155,414418,40789.0,21355722.0
2005-10-26,16577,16577,16154,16324,248166,41217.0,21355722.0
2005-10-27,16070,16493,15605,15901,273492,40149.0,21355722.0
2005-10-28,15224,15774,14970,15732,230451,39722.0,21355722.0
2005-10-31,16197,17085,15859,16324,687291,41217.0,21355722.0
2005-11-01,16112,16493,15647,15816,304969,39935.0,21355722.0
2005-11-02,15858,16323,15816,15942,198754,40256.0,21355722.0
2005-11-03,16027,16576,15816,16197,423644,40896.0,21355722.0
2005-11-04,16323,16407,15393,16069,359719,40576.0,21355722.0
2005-11-07,15984,16238,15731,16112,268345,40683.0,21355722.0
2005-11-08,16070,16366,15732,15774,365439,39828.0,21355722.0
2005-11-09,15942,15984,15223,15942,617993,40256.0,21355722.0
2005-11-10,16070,18311,15732,18312,2833101,46235.0,21355722.0
2005-11-11,19199,19453,17508,18227,2339146,46022.0,21355722.0
2005-11-14,18141,18141,16492,16662,1312695,42071.0,21355722.0
2005-11-15,16324,17339,16070,17085,1202895,43139.0,21355722.0
2005-11-16,16746,19453,16746,18946,1950864,47837.0,21355722.0
2005-11-17,19030,19284,17423,17635,1071959,44527.0,21355722.0
2005-11-18,17634,18310,17338,17973,686916,45381.0,21355722.0
2005-11-21,18014,18014,17085,17338,531704,43779.0,21355722.0
2005-11-22,17338,17507,16407,16831,505173,42498.0,21355722.0
2005-11-23,16830,18014,16745,16747,528020,42284.0,21355722.0
2005-11-24,16451,17169,15901,16240,719937,41003.0,21355722.0
2005-11-25,16112,16661,15774,15816,733749,39935.0,21355722.0
2005-11-28,15520,15647,14969,14971,809160,37800.0,21355722.0
2005-11-29,14969,15350,14800,14886,574905,37586.0,21355722.0
2005-11-30,14547,15223,14547,14801,781890,37373.0,21355722.0
2005-12-01,14969,16365,14969,16155,843165,40789.0,21355722.0
2005-12-02,16069,17338,15562,16197,1523158,58897.0,30755722.0
2005-12-05,15816,18606,15816,18607,1905904,67663.0,30755722.0
2005-12-06,19030,21399,18437,20722,3112666,75352.0,30755722.0
2005-12-07,21441,22794,20933,21399,2299949,77812.0,30755722.0
2005-12-08,20721,21651,18691,20299,1533166,73814.0,30755722.0
2005-12-09,20003,21990,20003,21399,1673129,77812.0,30755722.0
2005-12-12,21398,24316,21398,24020,2029366,87346.0,30755722.0
2005-12-13,24696,25246,22582,23598,1689667,85808.0,30755722.0
2005-12-14,23344,24317,22414,23936,1807000,87039.0,30755722.0
2005-12-15,24528,25543,23639,23725,1773175,86270.0,30755722.0
2005-12-16,22413,23174,21228,21737,1003772,79042.0,30755722.0
2005-12-19,21186,22328,20891,21568,1170015,78427.0,30755722.0
2005-12-20,21018,21525,20807,21442,792426,77966.0,30755722.0
2005-12-21,21566,21989,20002,20468,1013457,74429.0,30755722.0
2005-12-22,19959,21820,19283,20299,2465794,73814.0,30755722.0
2005-12-23,19580,20340,17339,18100,1122701,65817.0,30755722.0
2005-12-26,17592,18988,16407,16789,1638555,61050.0,30755722.0
2005-12-27,16915,19284,16450,18861,1758774,68585.0,30755722.0
2005-12-28,18862,20298,17593,18861,1281507,68585.0,30755722.0
2005-12-29,18818,19832,18606,18607,684598,67663.0,30755722.0
2006-01-02,18606,19917,18437,19030,660176,69200.0,30755722.0
2006-01-03,18819,20298,18691,19495,1126083,70892.0,30755722.0
2006-01-04,20171,22413,20129,22413,2952765,81503.0,30755722.0
2006-01-05,23089,23174,19959,20299,2630612,73814.0,30755722.0
2006-01-06,20298,20383,17338,17338,2819001,63049.0,30755722.0
2006-01-09,17930,18776,17085,17973,1574952,65356.0,30755722.0
2006-01-10,18437,18691,16365,17254,1710835,62742.0,30755722.0
2006-01-11,16915,17508,16704,16874,843157,61358.0,30755722.0
2006-01-12,16830,17042,16027,16197,1115615,58897.0,30755722.0
2006-01-13,15224,17508,15055,17085,2065215,62127.0,30755722.0
2006-01-16,16915,17845,16492,16620,748104,60435.0,30755722.0
2006-01-17,16324,17296,16324,17001,797376,61819.0,30755722.0
2006-01-18,17042,17042,15224,16240,904749,59051.0,30755722.0
2006-01-19,15900,18606,15223,16069,2552877,58436.0,30755722.0
2006-01-20,15266,16027,14251,14674,1368239,53361.0,30755722.0
2006-01-23,13617,13744,12475,12475,1045145,45365.0,30755722.0
2006-01-24,10657,11756,10615,10614,2816889,38598.0,30755722.0
2006-01-25,11037,11925,10784,11249,1726035,40905.0,30755722.0
2006-01-26,11883,11883,11164,11334,1077490,41213.0,30755722.0
2006-01-27,11586,13024,11586,13025,1564603,47364.0,30755722.0
2006-01-31,13532,14293,12686,13532,1459522,49209.0,30755722.0
2006-02-01,13574,13617,11670,12263,1042402,44596.0,30755722.0
2006-02-02,12306,12687,11418,11968,911956,43519.0,30755722.0
2006-02-03,11418,11544,11037,11376,801300,41366.0,30755722.0
2006-02-06,10784,12011,10784,12010,925986,43673.0,30755722.0
2006-02-07,12011,12982,12011,12687,872337,46134.0,30755722.0
2006-02-08,12687,12940,11840,12095,742570,43981.0,30755722.0
2006-02-09,12264,12518,11840,12137,592528,44134.0,30755722.0
2006-02-10,12095,12095,11164,11376,1057265,41366.0,30755722.0
2006-02-13,11333,11629,10995,11249,659194,40905.0,30755722.0
2006-02-14,11121,11333,10783,11165,966078,40598.0,30755722.0
2006-02-15,11586,11713,11036,11080,1121776,40290.0,30755722.0
2006-02-16,11079,11333,10952,10952,551695,39829.0,30755722.0
2006-02-17,10869,11164,10657,10657,757522,38752.0,30755722.0
2006-02-20,10742,10995,10488,10868,884869,39521.0,30755722.0
2006-02-21,10868,11333,10783,11165,935293,40598.0,30755722.0
2006-02-22,11417,12559,11417,11841,2275633,43058.0,30755722.0
2006-02-23,11840,12095,11418,11419,801018,41520.0,30755722.0
2006-02-24,11163,11417,11121,11165,567806,40598.0,30755722.0
2006-02-27,11248,11543,11163,11207,849453,40751.0,30755722.0
2006-02-28,11206,11925,11206,11841,1104906,43058.0,30755722.0
2006-03-02,12263,12263,11713,11756,567227,42750.0,30755722.0
2006-03-03,11629,11968,11249,11419,476407,41520.0,30755722.0
2006-03-06,11164,11629,11164,11419,522123,41520.0,30755722.0
2006-03-07,11460,11460,10868,11080,722987,40290.0,30755722.0
2006-03-08,10741,11163,10741,10995,642846,39982.0,30755722.0
2006-03-09,11079,11122,10826,10868,541573,39521.0,30755722.0
2006-03-10,10783,11163,10699,10995,847041,39982.0,30755722.0
2006-03-13,11036,11586,11036,11037,634887,40136.0,30755722.0
2006-03-14,11037,11164,10699,10826,542630,39367.0,30755722.0
2006-03-15,10910,11036,10318,10445,956931,37983.0,30755722.0
2006-03-16,10445,10656,9641,9769,744087,35523.0,30755722.0
2006-03-17,9388,9684,9303,9389,807558,34139.0,30755722.0
2006-03-20,9303,9515,9261,9431,616457,34293.0,30755722.0
2006-03-21,9345,9599,9303,9303,468559,33831.0,30755722.0
2006-03-22,9346,10319,9261,9643,1768769,35062.0,30755722.0
2006-03-23,9767,11079,9683,11080,1780058,40290.0,30755722.0
2006-03-24,11418,11418,10615,10911,1052114,39675.0,30755722.0
2006-03-27,10741,12348,10741,11841,1222846,43058.0,30755722.0
2006-03-28,11671,12433,11249,12053,904888,43827.0,30755722.0
2006-03-29,12306,12856,11756,12053,1144804,43827.0,30755722.0
2006-03-30,12263,12432,11968,12348,721525,44903.0,30755722.0
2006-03-31,12221,14166,12178,13532,1773457,49209.0,30755722.0
2006-04-03,13871,14124,12982,13279,812605,48286.0,30755722.0
2006-04-04,13447,13489,12687,13279,887315,48286.0,30755722.0
2006-04-05,13194,14336,13194,13998,1036092,50901.0,30755722.0
2006-04-06,14040,14674,14040,14548,874871,52900.0,30755722.0
2006-04-07,14378,14632,13829,13998,562083,50901.0,30755722.0
2006-04-10,13617,15478,13236,15098,1210690,54899.0,30755722.0
2006-04-11,14632,17085,14632,16324,2690044,59359.0,30755722.0
2006-04-12,16872,16872,15816,16069,1287470,58436.0,30755722.0
2006-04-13,16069,16492,15900,16155,695010,58743.0,30755722.0
2006-04-14,16111,16830,15816,16155,945771,58743.0,30755722.0
2006-04-17,16407,17972,16407,17973,1890650,65356.0,30755722.0
2006-04-18,17930,18437,17254,18100,1278738,65817.0,30755722.0
2006-04-19,18269,18904,15563,16916,1961476,61511.0,30755722.0
2006-04-20,17085,18734,17085,18607,1837771,67663.0,30755722.0
2006-04-21,18691,19452,18437,18438,1132680,67047.0,30755722.0
2006-04-24,18946,19030,17973,18143,762445,65971.0,30755722.0
2006-04-25,17762,18691,16746,16916,1302314,61511.0,30755722.0
2006-04-26,16915,17550,16831,16916,833211,61511.0,30755722.0
2006-04-27,16914,18606,16534,18438,1540920,67047.0,30755722.0
2006-04-28,19410,20213,18183,19749,1848116,71815.0,30755722.0
2006-05-02,19706,20891,19283,20299,1460196,73814.0,30755722.0
2006-05-03,19918,20722,19453,19453,694219,70738.0,30755722.0
2006-05-04,19453,19876,18607,18819,950030,68431.0,30755722.0
2006-05-08,18691,20891,18691,20891,1621611,75967.0,30755722.0
2006-05-09,21187,22329,20383,21399,1761119,77812.0,30755722.0
2006-05-10,21483,21779,20553,20891,679141,75967.0,30755722.0
2006-05-11,20511,22160,20511,21949,884717,79811.0,30755722.0
2006-05-12,21652,22625,21567,22625,1066756,82272.0,30755722.0
2006-05-15,21524,21608,19241,19241,2744112,69969.0,30755722.0
2006-05-16,18606,20044,16365,19919,3369904,72430.0,30755722.0
2006-05-17,19960,20680,19749,20257,1428838,73660.0,30755722.0
2006-05-18,17762,18904,17254,18185,1183891,66125.0,30755722.0
2006-05-19,17677,20214,17677,20215,1062787,73506.0,30755722.0
2006-05-22,20297,20848,19622,20299,862052,73814.0,30755722.0
2006-05-23,20383,20467,18353,18692,1443924,67970.0,30755722.0
2006-05-24,18649,18649,16915,18016,1233001,65510.0,30755722.0
2006-05-25,18100,18946,16915,16916,770573,61511.0,30755722.0
2006-05-26,16915,18522,16915,18354,1252137,66740.0,30755722.0
2006-05-29,18437,19452,18056,19241,971059,69969.0,30755722.0
2006-05-30,19199,19580,18819,19453,914832,70738.0,30755722.0
2006-06-01,19580,19623,18862,19453,641832,70738.0,30755722.0
2006-06-02,19368,20129,19199,19749,899164,71815.0,30755722.0
2006-06-05,19748,20552,19452,20468,1250384,74429.0,30755722.0
2006-06-07,19538,19960,17846,18904,1090188,68739.0,30755722.0
2006-06-08,18354,18904,17296,17677,735393,64279.0,30755722.0
2006-06-09,17338,19241,17338,19241,1582356,69969.0,30755722.0
2006-06-12,19072,19706,18945,19665,1068546,71507.0,30755722.0
2006-06-13,19368,19368,17972,18016,784820,65510.0,30755722.0
2006-06-14,18183,18691,18099,18607,801536,67663.0,30755722.0
2006-06-15,18606,19875,18014,19834,2229696,72122.0,30755722.0
2006-06-16,20807,22329,17339,20680,5020512,75198.0,30755722.0
2006-06-19,21145,22287,19242,19453,2331827,70738.0,30755722.0
2006-06-20,19283,19748,17676,18523,1819741,67355.0,30755722.0
2006-06-21,18691,19114,17972,18016,778584,65510.0,30755722.0
2006-06-22,18607,18691,17508,18185,782470,66125.0,30755722.0
2006-06-23,18183,18183,16027,16747,1407703,60896.0,30755722.0
2006-06-26,16746,16915,15985,16367,753910,59512.0,30755722.0
2006-06-27,16324,18819,16324,18819,2116162,68431.0,30755722.0
2006-06-28,18522,20003,18100,18988,931648,69047.0,30755722.0
2006-06-29,18988,19199,17972,17973,763171,65356.0,30755722.0
2006-06-30,18395,18861,18183,18438,810907,67047.0,30755722.0
2006-07-03,18437,18819,17550,17550,648942,63818.0,30755722.0
2006-07-04,17972,17972,16872,17211,988989,62588.0,30755722.0
2006-07-05,16493,16915,16197,16367,1068573,59512.0,30755722.0
2006-07-06,16365,16915,16111,16112,507127,58590.0,30755722.0
2006-07-07,16238,16661,16069,16069,615047,58436.0,30755722.0
2006-07-10,15393,16619,15308,16494,644304,59974.0,30755722.0
2006-07-11,16576,16788,16069,16112,419884,58590.0,30755722.0
2006-07-12,15985,16324,15436,15774,498857,57359.0,30755722.0
2006-07-13,16069,16745,15984,16069,796111,58436.0,30755722.0
2006-07-14,16069,16618,15604,16197,611077,58897.0,30755722.0
2006-07-18,16070,16366,15224,15225,357828,55360.0,30755722.0
2006-07-19,15223,16069,13193,16027,1914053,58282.0,30755722.0
2006-07-20,15985,16366,15224,15647,619818,56898.0,30755722.0
2006-07-21,15351,15732,14378,15647,602965,56898.0,30755722.0
2006-07-24,15224,15308,14209,14548,1098204,52900.0,30755722.0
2006-07-25,14548,15055,13871,13956,682513,50747.0,30755722.0
2006-07-26,13956,13956,11883,11883,2007813,43212.0,30755722.0
2006-07-27,10107,10784,10107,10107,6591160,36753.0,30755722.0
2006-07-28,9810,10699,9641,10530,3619413,38291.0,30755722.0
2006-07-31,10656,10994,10487,10530,1222902,38291.0,30755722.0
2006-08-01,10361,10573,8966,8965,2677287,32601.0,30755722.0
2006-08-02,8881,10276,8881,10277,1930066,37368.0,30755722.0
2006-08-03,10741,11121,10106,10361,2860282,37676.0,30755722.0
2006-08-04,10360,10614,8923,9727,1388611,35369.0,30755722.0
2006-08-07,9726,9938,8881,8881,863415,32294.0,30755722.0
2006-08-08,9049,9514,8880,9346,1033356,33985.0,30755722.0
2006-08-09,9176,9725,9007,9303,801679,33831.0,30755722.0
2006-08-10,9303,9600,9050,9516,747046,34600.0,30755722.0
2006-08-11,9472,9599,9176,9303,710773,33831.0,30755722.0
2006-08-14,9218,9387,9007,9219,644970,33524.0,30755722.0
2006-08-16,9472,10572,9303,10572,1974225,38445.0,30755722.0
2006-08-17,10910,10994,10064,10445,1638238,37983.0,30755722.0
2006-08-18,10487,10487,9725,9727,859364,35369.0,30755722.0
2006-08-21,9894,9979,9599,9727,733996,35369.0,30755722.0
2006-08-22,9683,10021,9683,9727,801049,35369.0,30755722.0
2006-08-23,9767,9852,9218,9303,994144,33831.0,30755722.0
2006-08-24,9303,9430,9091,9134,695432,33216.0,30755722.0
2006-08-25,9303,10360,9176,9854,1506287,35830.0,30755722.0
2006-08-28,10276,10488,9600,9643,646187,35062.0,30755722.0
2006-08-29,9811,9853,9219,9473,923560,34446.0,30755722.0
2006-08-30,9388,9642,9303,9600,568082,34908.0,30755722.0
2006-08-31,9600,9853,9515,9516,549943,34600.0,30755722.0
2006-09-01,9472,9641,9303,9303,713803,33831.0,30755722.0
2006-09-04,9303,9557,9261,9516,620283,34600.0,30755722.0
2006-09-05,9515,9726,9303,9600,944815,39641.0,34925722.0
2006-09-06,9642,9726,9261,9389,1031083,38768.0,34925722.0
2006-09-07,9303,9387,9049,9176,917579,37894.0,34925722.0
2006-09-08,9133,9260,8880,9134,585544,37720.0,34925722.0
2006-09-11,9133,9260,9049,9049,775914,37371.0,34925722.0
2006-09-12,9091,9514,9049,9176,991764,37894.0,34925722.0
2006-09-13,9430,9472,9007,9049,840206,37371.0,34925722.0
2006-09-14,9091,9176,9007,9092,602756,37545.0,34925722.0
2006-09-15,9092,9177,8796,8881,939304,36672.0,34925722.0
2006-09-18,8923,9049,8626,8712,929831,35973.0,34925722.0
2006-09-19,8711,8880,8711,8712,753353,35973.0,34925722.0
2006-09-20,8796,8796,8457,8542,1256906,35275.0,34925722.0
2006-09-21,8542,9177,8373,8965,2355429,37021.0,34925722.0
2006-09-22,9134,9134,8712,8754,938461,36148.0,34925722.0
2006-09-25,8880,8880,8499,8542,730287,35275.0,34925722.0
2006-09-26,7864,8203,7569,7951,1914849,32830.0,34925722.0
2006-09-27,7865,8373,7865,8162,1139780,33703.0,34925722.0
2006-09-28,8204,8542,7992,8331,696725,34402.0,34925722.0
2006-09-29,8415,8415,8035,8120,359841,33529.0,34925722.0
2006-10-02,7949,8838,7822,7908,848124,32656.0,34925722.0
