미래테크놀로지(213090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-17,10200,10450,9890,9950,185232,54725.0,5500000.0
2017-08-18,9850,9860,9600,9770,116313,53735.0,5500000.0
2017-08-21,9790,9930,9670,9930,68251,54615.0,5500000.0
2017-08-22,9930,10200,9900,10100,94508,55550.0,5500000.0
2017-08-23,10200,10200,9920,10000,66528,55000.0,5500000.0
2017-08-24,10000,10100,9950,10000,46019,55000.0,5500000.0
2017-08-25,10100,10300,9960,9960,83381,54780.0,5500000.0
2017-08-28,9990,10050,9820,9980,33447,54890.0,5500000.0
2017-08-29,9980,10050,9720,9800,59250,53900.0,5500000.0
2017-08-30,9800,9930,9670,9740,58283,53570.0,5500000.0
2017-08-31,9820,9890,9750,9810,27597,53955.0,5500000.0
2017-09-01,9910,9910,9740,9830,21526,54065.0,5500000.0
2017-09-04,9530,9760,9470,9650,27932,53075.0,5500000.0
2017-09-05,9650,9740,9370,9520,50472,52360.0,5500000.0
2017-09-06,9460,9770,9460,9690,43205,53295.0,5500000.0
2017-09-07,9610,9790,9570,9570,34908,52635.0,5500000.0
2017-09-08,9510,9700,9470,9670,26000,53185.0,5500000.0
2017-09-11,9600,9670,9480,9550,22344,52525.0,5500000.0
2017-09-12,9440,9760,9440,9540,26004,52470.0,5500000.0
2017-09-13,9520,9680,9470,9670,51800,53185.0,5500000.0
2017-09-14,9630,9970,9630,9930,73178,54615.0,5500000.0
2017-09-15,9930,9970,9800,9920,47174,54560.0,5500000.0
2017-09-18,9950,10100,9810,9870,38798,54285.0,5500000.0
2017-09-19,9860,9940,9500,9680,49751,53240.0,5500000.0
2017-09-20,9680,9760,9370,9370,41817,51535.0,5500000.0
2017-09-21,9340,9520,9120,9120,30967,50160.0,5500000.0
2017-09-22,9100,9220,8830,9000,48342,49500.0,5500000.0
2017-09-25,9000,9110,8600,8610,34731,47355.0,5500000.0
2017-09-26,8370,8790,8360,8660,21788,47630.0,5500000.0
2017-09-27,8620,8910,8550,8740,10624,48070.0,5500000.0
2017-09-28,8750,8880,8740,8760,7449,48180.0,5500000.0
2017-09-29,8970,8990,8740,8780,11625,48290.0,5500000.0
2017-10-10,8870,8930,8610,8720,10586,47960.0,5500000.0
2017-10-11,8660,8880,8660,8870,15884,48785.0,5500000.0
2017-10-12,8810,9020,8800,8980,12805,49390.0,5500000.0
2017-10-13,8990,9090,8920,9000,20637,49500.0,5500000.0
2017-10-16,8990,9000,8710,8800,18458,48400.0,5500000.0
2017-10-17,8640,8800,8640,8750,8524,48125.0,5500000.0
2017-10-18,8880,8890,8690,8700,15534,47850.0,5500000.0
2017-10-19,8700,8790,8670,8710,13518,47905.0,5500000.0
2017-10-20,8660,8780,8660,8690,7587,47795.0,5500000.0
2017-10-23,8730,8780,8670,8670,20171,47685.0,5500000.0
2017-10-24,8660,8720,8600,8700,8122,47850.0,5500000.0
2017-10-25,8730,8750,8660,8740,5784,48070.0,5500000.0
2017-10-26,8730,8830,8700,8760,10618,48180.0,5500000.0
2017-10-27,8720,9070,8720,8980,23959,49390.0,5500000.0
2017-10-30,9150,9150,8910,8940,9988,49170.0,5500000.0
2017-10-31,8940,9000,8850,8970,9008,49335.0,5500000.0
2017-11-01,8970,9060,8810,8950,14325,49225.0,5500000.0
2017-11-02,8950,9030,8870,8950,5396,49225.0,5500000.0
2017-11-03,8950,9150,8870,9150,23222,50325.0,5500000.0
2017-11-06,9150,9190,8940,8940,14160,49170.0,5500000.0
2017-11-07,8910,9090,8870,8920,20638,49060.0,5500000.0
2017-11-08,8900,9090,8880,9060,13367,49830.0,5500000.0
2017-11-09,9030,9150,9010,9070,12480,49885.0,5500000.0
2017-11-10,9050,9200,9050,9170,16945,50435.0,5500000.0
2017-11-13,9180,9430,9120,9350,24207,51425.0,5500000.0
2017-11-14,9220,9510,9220,9390,22977,51645.0,5500000.0
2017-11-15,9300,9390,9140,9160,16885,50380.0,5500000.0
2017-11-16,9160,9540,9160,9500,53547,52250.0,5500000.0
2017-11-17,9510,9540,9390,9460,27754,52030.0,5500000.0
2017-11-20,9370,9590,9260,9280,29906,51040.0,5500000.0
2017-11-21,9230,9420,9230,9390,20027,51645.0,5500000.0
2017-11-22,9400,9760,9400,9610,72230,52855.0,5500000.0
2017-11-23,9690,9800,9560,9800,61233,53900.0,5500000.0
2017-11-24,9800,10250,9800,10200,94292,56100.0,5500000.0
2017-11-27,10200,10300,9920,10100,41460,55550.0,5500000.0
2017-11-28,10100,10550,9910,10550,49093,58025.0,5500000.0
2017-11-29,10500,10800,10350,10650,67311,58575.0,5500000.0
2017-11-30,10750,10800,10400,10650,39373,58575.0,5500000.0
2017-12-01,10500,11200,10400,11100,73679,61050.0,5500000.0
2017-12-04,11300,11600,11050,11150,54787,61325.0,5500000.0
2017-12-05,11450,11650,11000,11450,47768,62975.0,5500000.0
2017-12-06,11550,11700,11400,11650,38887,64075.0,5500000.0
2017-12-07,11750,12300,11700,12300,94431,67650.0,5500000.0
2017-12-08,12450,12600,11800,12150,57787,66825.0,5500000.0
2017-12-11,12550,12550,10100,10150,233795,55825.0,5500000.0
2017-12-12,10650,10650,9670,9670,107108,53185.0,5500000.0
2017-12-13,9670,9980,9670,9840,35723,54120.0,5500000.0
2017-12-14,9950,9950,9600,9640,30172,53020.0,5500000.0
2017-12-15,9570,9740,9490,9500,31832,52250.0,5500000.0
2017-12-18,9430,10850,9430,10350,176494,56925.0,5500000.0
2017-12-19,10850,11400,10100,10500,132129,57750.0,5500000.0
2017-12-20,10500,10550,10050,10550,34091,58025.0,5500000.0
2017-12-21,10300,10600,9770,9800,25472,53900.0,5500000.0
2017-12-22,9820,10900,9800,10200,44378,56100.0,5500000.0
2017-12-26,10500,10500,9760,10000,22509,55000.0,5500000.0
2017-12-27,10200,10350,9990,10200,10574,56100.0,5500000.0
2017-12-28,10050,10300,9840,10300,15438,56650.0,5500000.0
2018-01-02,10150,10350,9900,10200,25599,56100.0,5500000.0
2018-01-03,10200,10350,10050,10300,15942,56650.0,5500000.0
2018-01-04,10400,10650,10300,10450,26271,57475.0,5500000.0
2018-01-05,10450,10600,10100,10150,30100,55825.0,5500000.0
2018-01-08,10050,10400,9900,10400,24256,57200.0,5500000.0
2018-01-09,10400,10750,10200,10550,37598,58025.0,5500000.0
2018-01-10,10700,10700,10200,10300,14671,63044.0,6120788.0
2018-01-11,10300,10500,9960,10500,41652,64268.0,6120788.0
2018-01-12,10300,10350,10150,10150,23096,62126.0,6120788.0
2018-01-15,10050,10300,10000,10200,21239,62432.0,6120788.0
2018-01-16,10050,10250,9980,10150,17132,62126.0,6120788.0
2018-01-17,10100,10500,10050,10400,18673,63656.0,6120788.0
2018-01-18,10400,11300,10400,10900,157754,66717.0,6120788.0
2018-01-19,10900,11050,10700,10850,24803,66411.0,6120788.0
2018-01-22,11050,11050,10550,10850,22508,66411.0,6120788.0
2018-01-23,10700,10900,10550,10800,41412,66105.0,6120788.0
2018-01-24,10800,11950,10800,11600,148485,71001.0,6120788.0
2018-01-25,11600,12050,11400,11500,80305,70389.0,6120788.0
2018-01-26,11600,13500,11600,12550,410047,76816.0,6120788.0
2018-01-29,12600,14250,12500,13300,258986,81406.0,6120788.0
2018-01-30,13150,13450,12700,13300,72980,81406.0,6120788.0
2018-01-31,12950,13450,12850,12950,30764,79264.0,6120788.0
2018-02-01,12900,13150,12700,13000,26335,79570.0,6120788.0
2018-02-02,12900,12900,12300,12700,37269,77734.0,6120788.0
2018-02-05,12100,12500,11500,11500,54127,70389.0,6120788.0
2018-02-06,11100,12300,10750,11900,58217,72837.0,6120788.0
2018-02-07,12400,12400,11700,11700,32941,71613.0,6120788.0
2018-02-08,11700,11950,11200,11950,12684,73143.0,6120788.0
2018-02-09,11550,12500,11300,11850,20824,72531.0,6120788.0
2018-02-12,11800,12600,11600,11700,23005,71613.0,6120788.0
2018-02-13,11750,12000,11500,11500,19058,70389.0,6120788.0
2018-02-14,11350,11650,11250,11500,7045,70389.0,6120788.0
2018-02-19,11500,11700,11250,11600,9565,71001.0,6120788.0
2018-02-20,11500,12150,11350,11900,53331,72837.0,6120788.0
2018-02-21,11900,12850,11900,12400,37150,75898.0,6120788.0
2018-02-22,12200,12700,12050,12400,26529,75898.0,6120788.0
2018-02-23,12400,12800,12400,12600,20363,77122.0,6120788.0
2018-02-26,12600,12850,12350,12650,9662,77428.0,6120788.0
2018-02-27,12650,12750,12250,12400,10607,75898.0,6120788.0
2018-02-28,12200,12950,12200,12600,24429,77122.0,6120788.0
2018-03-02,12400,12650,12200,12400,10810,75898.0,6120788.0
2018-03-05,12300,12300,11650,11800,20137,72225.0,6120788.0
2018-03-06,11800,12000,11750,11850,4130,72531.0,6120788.0
2018-03-07,11850,12200,11500,11500,10648,70389.0,6120788.0
2018-03-08,11550,12000,11550,11700,3945,71613.0,6120788.0
2018-03-09,11950,12150,11650,11700,4621,71613.0,6120788.0
2018-03-12,11800,11900,11500,11550,11337,70695.0,6120788.0
2018-03-13,11550,11950,11500,11950,14991,73143.0,6120788.0
2018-03-14,12000,12000,11750,11900,2901,72837.0,6120788.0
2018-03-15,11950,12150,11550,11900,8259,72837.0,6120788.0
2018-03-16,11950,11950,11500,11600,7468,71001.0,6120788.0
2018-03-19,11700,11800,11500,11600,5619,71001.0,6120788.0
2018-03-20,11600,11750,11450,11600,8050,71001.0,6120788.0
2018-03-21,11600,11700,11450,11650,9741,71307.0,6120788.0
2018-03-22,11650,11750,11450,11500,4727,70389.0,6120788.0
2018-03-23,10950,11500,10900,11050,10357,67635.0,6120788.0
2018-03-26,10850,11400,10650,11400,10598,69777.0,6120788.0
2018-03-27,11200,11450,11000,11200,11307,68553.0,6120788.0
2018-03-28,11100,11400,11000,11050,4383,67635.0,6120788.0
2018-03-29,11200,11200,10750,11050,5904,67635.0,6120788.0
2018-03-30,11000,11200,10850,11100,3283,67941.0,6120788.0
2018-04-02,10900,11150,10700,10900,9620,66717.0,6120788.0
2018-04-03,10900,10900,10500,10850,18875,66411.0,6120788.0
2018-04-04,11000,11000,10400,10400,10581,63656.0,6120788.0
2018-04-05,10400,10600,10200,10600,15974,64880.0,6120788.0
2018-04-06,10550,10600,10200,10300,5575,63044.0,6120788.0
2018-04-09,10300,10300,10050,10200,2993,62432.0,6120788.0
2018-04-10,10200,10300,9970,10150,9363,62126.0,6120788.0
2018-04-11,10150,10350,10000,10300,5313,63044.0,6120788.0
2018-04-12,10300,10400,10150,10300,3419,63044.0,6120788.0
2018-04-13,10300,10550,10150,10500,5471,64268.0,6120788.0
2018-04-16,10850,11150,10550,11100,21516,67941.0,6120788.0
2018-04-17,11000,11400,10950,11150,13832,68247.0,6120788.0
2018-04-18,11350,11350,11000,11050,11875,67635.0,6120788.0
2018-04-19,11150,11200,10850,11100,14787,67941.0,6120788.0
2018-04-20,11100,11200,10950,11200,4864,68553.0,6120788.0
2018-04-23,11300,11300,10800,10800,3044,66105.0,6120788.0
2018-04-24,11050,11050,10700,10750,4688,65798.0,6120788.0
2018-04-25,10750,11350,10750,10800,14693,66105.0,6120788.0
2018-04-26,10800,11150,10750,10750,12012,65798.0,6120788.0
2018-04-27,10950,11050,10700,10750,4817,65798.0,6120788.0
2018-04-30,10700,11400,10550,10800,15312,66105.0,6120788.0
2018-05-02,10700,10950,10600,10900,5274,66717.0,6120788.0
2018-05-03,10800,11150,10800,11150,6855,68247.0,6120788.0
2018-05-04,11150,11150,10850,10950,8667,67023.0,6120788.0
2018-05-08,11300,11300,10850,10950,3251,67023.0,6120788.0
2018-05-09,11250,11250,10500,10750,10499,65798.0,6120788.0
2018-05-10,10750,10950,10650,10750,6550,65798.0,6120788.0
2018-05-11,10750,11250,10650,11000,15106,67329.0,6120788.0
2018-05-14,11250,11250,10550,10800,13589,66105.0,6120788.0
2018-05-15,10800,10900,10500,10600,3709,64880.0,6120788.0
2018-05-16,10600,10600,10200,10350,9963,63350.0,6120788.0
2018-05-17,10300,10500,10100,10450,7189,63962.0,6120788.0
2018-05-18,10200,10550,10200,10550,2258,64574.0,6120788.0
2018-05-21,10550,10750,10500,10600,2188,64880.0,6120788.0
2018-05-23,10750,10750,10300,10350,8035,63350.0,6120788.0
2018-05-24,10350,10500,10300,10450,4010,63962.0,6120788.0
2018-05-25,10100,10450,10050,10100,9624,61820.0,6120788.0
2018-05-28,10100,10250,10050,10200,3443,62432.0,6120788.0
2018-05-29,10200,10350,10000,10150,7122,62126.0,6120788.0
2018-05-30,10150,10200,9970,10150,3780,62126.0,6120788.0
2018-05-31,10150,10300,10000,10100,3738,61820.0,6120788.0
2018-06-01,10100,10200,9950,10050,6007,61514.0,6120788.0
2018-06-04,10150,10150,9990,10000,3587,61208.0,6120788.0
2018-06-05,10000,10200,9930,10100,2950,61820.0,6120788.0
2018-06-07,10100,10150,9950,10050,4107,61514.0,6120788.0
2018-06-08,10050,10150,9850,10050,5163,61514.0,6120788.0
2018-06-11,10150,10150,9410,9980,9834,61085.0,6120788.0
2018-06-12,10000,10050,9860,10050,2771,61514.0,6120788.0
2018-06-14,10150,10150,9810,9920,2783,60718.0,6120788.0
2018-06-15,9920,10050,9830,9990,1441,61147.0,6120788.0
2018-06-18,9890,9980,9740,9770,2894,59800.0,6120788.0
2018-06-19,9710,9850,9360,9360,9085,57291.0,6120788.0
2018-06-20,9370,9550,9360,9540,2049,58392.0,6120788.0
2018-06-21,9540,10050,9440,9660,4138,59127.0,6120788.0
2018-06-22,9660,10000,9330,9400,4875,57535.0,6120788.0
2018-06-25,9400,9600,9190,9400,4053,57535.0,6120788.0
2018-06-26,9400,9500,9120,9140,2847,55944.0,6120788.0
2018-06-27,9190,9800,9190,9310,8400,56985.0,6120788.0
2018-06-28,9330,9500,9130,9130,7318,55883.0,6120788.0
2018-06-29,9130,9230,8710,9140,2436,55944.0,6120788.0
2018-07-02,8950,9130,8710,8710,3853,53312.0,6120788.0
2018-07-03,8700,9110,8650,8740,7787,53496.0,6120788.0
2018-07-04,8740,9300,8740,8860,2286,54230.0,6120788.0
2018-07-05,8810,8900,8780,8880,446,54353.0,6120788.0
2018-07-06,8880,9490,8860,9050,1702,55393.0,6120788.0
2018-07-09,8950,9200,8910,9150,1855,56005.0,6120788.0
2018-07-10,9850,9850,9160,9360,1904,57291.0,6120788.0
2018-07-11,9150,9380,9000,9230,4635,56495.0,6120788.0
2018-07-12,9220,9430,9150,9390,374,57474.0,6120788.0
2018-07-13,9250,9500,9250,9500,518,58147.0,6120788.0
2018-07-16,9500,9500,9120,9190,8200,56250.0,6120788.0
2018-07-17,9190,9400,8970,9200,27023,56311.0,6120788.0
2018-07-18,9200,9340,8970,8970,4548,54903.0,6120788.0
2018-07-19,8970,9050,8910,8920,1600,54597.0,6120788.0
2018-07-20,8920,9000,8890,9000,1181,55087.0,6120788.0
2018-07-23,9000,9090,8850,8900,1283,54475.0,6120788.0
2018-07-24,8900,8980,8800,8970,2240,54903.0,6120788.0
2018-07-25,9050,9050,8730,8740,3373,53496.0,6120788.0
2018-07-26,8740,8740,8480,8600,6992,52639.0,6120788.0
2018-07-27,8600,8890,8510,8580,6464,52516.0,6120788.0
2018-07-30,8580,8770,8580,8730,2447,53434.0,6120788.0
2018-07-31,8630,8750,8600,8680,3393,53128.0,6120788.0
2018-08-01,8620,8770,8560,8670,13887,53067.0,6120788.0
2018-08-02,8730,8730,8490,8650,8419,52945.0,6120788.0
2018-08-03,8640,8700,8490,8700,2616,53251.0,6120788.0
2018-08-06,8720,8720,8450,8600,14357,52639.0,6120788.0
2018-08-07,8600,8630,8440,8590,2577,52578.0,6120788.0
2018-08-08,8590,8660,8480,8590,5105,52578.0,6120788.0
2018-08-09,8590,8680,8540,8680,1082,53128.0,6120788.0
2018-08-10,8680,8680,8570,8640,4979,52884.0,6120788.0
2018-08-13,8640,8820,8550,8730,6339,53434.0,6120788.0
2018-08-14,8730,8800,8610,8770,3690,53679.0,6120788.0
2018-08-16,8720,8720,8480,8500,26266,52027.0,6120788.0
2018-08-17,8500,8660,8480,8520,2151,52149.0,6120788.0
2018-08-20,8550,8550,8440,8480,6301,51904.0,6120788.0
2018-08-21,8480,8570,8440,8510,10341,52088.0,6120788.0
2018-08-22,8510,8630,8470,8470,2288,51843.0,6120788.0
2018-08-23,8470,8550,8470,8500,1966,52027.0,6120788.0
2018-08-24,8580,8600,8460,8600,8359,52639.0,6120788.0
2018-08-27,8600,8600,8470,8590,1698,52578.0,6120788.0
2018-08-28,8590,8600,8480,8550,4689,52333.0,6120788.0
2018-08-29,8520,8590,8480,8570,2814,52455.0,6120788.0
2018-08-30,8490,8570,8480,8560,2023,52394.0,6120788.0
2018-08-31,8560,8590,8480,8550,4973,52333.0,6120788.0
2018-09-03,8550,8640,8550,8600,1001,52639.0,6120788.0
2018-09-04,8650,8780,8610,8750,7484,53557.0,6120788.0
2018-09-05,8770,8890,8730,8840,7786,54108.0,6120788.0
2018-09-06,8790,8880,8710,8800,5240,53863.0,6120788.0
2018-09-07,8740,8800,8690,8790,2128,53802.0,6120788.0
2018-09-10,8690,8800,8650,8670,5260,53067.0,6120788.0
2018-09-11,8670,8760,8670,8750,3699,53557.0,6120788.0
2018-09-12,8750,8750,8620,8690,3678,53190.0,6120788.0
2018-09-13,8720,8720,8610,8680,3289,53128.0,6120788.0
2018-09-14,8690,8710,8660,8700,1162,53251.0,6120788.0
2018-09-17,8700,8700,8610,8650,2647,52945.0,6120788.0
2018-09-18,8600,8700,8600,8680,2129,53128.0,6120788.0
2018-09-19,8680,8790,8600,8680,6397,53128.0,6120788.0
2018-09-20,8600,8820,8600,8620,3313,52761.0,6120788.0
2018-09-21,8630,8740,8630,8720,3106,53373.0,6120788.0
2018-09-27,8740,9150,8730,9040,15596,55332.0,6120788.0
2018-09-28,9040,9040,8780,8900,8645,54475.0,6120788.0
2018-10-01,9190,11550,9120,10800,1521780,66105.0,6120788.0
2018-10-02,10400,11000,9960,10000,350675,61208.0,6120788.0
2018-10-04,10000,10100,9560,9670,132013,59188.0,6120788.0
2018-10-05,9560,9850,9250,9260,86831,56678.0,6120788.0
2018-10-08,9160,9370,9030,9180,40176,56189.0,6120788.0
2018-10-10,9260,9440,9090,9350,43088,57229.0,6120788.0
2018-10-11,8910,9140,8520,8520,76264,52149.0,6120788.0
2018-10-12,8300,8490,8280,8440,29511,51659.0,6120788.0
2018-10-15,8380,8460,8180,8330,33341,50986.0,6120788.0
2018-10-16,8440,8550,8300,8530,13597,52210.0,6120788.0
2018-10-17,8730,8740,8530,8590,12294,52578.0,6120788.0
2018-10-18,8600,8680,8490,8680,6948,53128.0,6120788.0
2018-10-19,8730,8730,8320,8690,14305,53190.0,6120788.0
2018-10-22,8550,8700,8470,8680,9046,53128.0,6120788.0
2018-10-23,8650,8680,8310,8350,15243,51109.0,6120788.0
2018-10-24,8400,8440,7990,8000,24265,48966.0,6120788.0
2018-10-25,7880,7880,7570,7820,39853,47865.0,6120788.0
2018-10-26,7830,7890,7570,7590,20478,46457.0,6120788.0
2018-10-29,7410,7660,6810,6980,36267,42723.0,6120788.0
2018-10-30,6610,7100,6610,7050,13922,43152.0,6120788.0
2018-10-31,7020,7210,6900,7210,7905,44131.0,6120788.0
2018-11-01,7500,7990,7420,7600,35529,46518.0,6120788.0
2018-11-02,7610,8060,7610,7910,23741,48415.0,6120788.0
2018-11-05,7950,8080,7690,8080,13652,49456.0,6120788.0
2018-11-06,7980,8250,7980,8210,8438,50252.0,6120788.0
2018-11-07,8300,8350,8080,8080,9289,49456.0,6120788.0
2018-11-08,8080,8270,8030,8170,5100,50007.0,6120788.0
2018-11-09,8020,8440,8020,8310,7745,50864.0,6120788.0
2018-11-12,8310,8470,8150,8360,5815,51170.0,6120788.0
2018-11-13,8240,8420,8240,8360,6169,51170.0,6120788.0
2018-11-14,8360,8380,8250,8360,8956,51170.0,6120788.0
2018-11-15,8250,8460,8250,8390,3570,51353.0,6120788.0
2018-11-16,8500,8500,7880,8440,7629,51659.0,6120788.0
2018-11-19,8350,8430,8150,8370,5360,51231.0,6120788.0
2018-11-20,8260,8370,8200,8260,4167,50558.0,6120788.0
2018-11-21,8300,8500,8260,8300,3422,50803.0,6120788.0
2018-11-22,8230,8440,8230,8380,4729,51292.0,6120788.0
2018-11-23,8480,8480,8380,8400,1868,51415.0,6120788.0
2018-11-26,8400,8580,8320,8500,2085,52027.0,6120788.0
2018-11-27,8500,8550,8450,8540,3913,52272.0,6120788.0
2018-11-28,8580,8750,8520,8700,5277,53251.0,6120788.0
2018-11-29,8700,8800,8630,8700,4046,53251.0,6120788.0
2018-11-30,8790,8790,8500,8670,3138,53067.0,6120788.0
2018-12-03,8800,8800,8700,8700,4210,53251.0,6120788.0
2018-12-04,8550,8890,8550,8850,4400,54169.0,6120788.0
2018-12-05,8850,8850,8730,8760,3449,53618.0,6120788.0
2018-12-06,8560,8660,8500,8500,5424,52027.0,6120788.0
2018-12-07,8470,8790,8470,8480,9178,51904.0,6120788.0
2018-12-10,8480,8730,8400,8420,5047,51537.0,6120788.0
2018-12-11,8420,8670,8300,8470,802,51843.0,6120788.0
2018-12-12,8470,8700,8430,8550,3639,52333.0,6120788.0
2018-12-13,8630,8720,8490,8670,4106,53067.0,6120788.0
2018-12-14,8670,8730,8590,8630,2271,52822.0,6120788.0
2018-12-17,8700,8700,8300,8400,5611,51415.0,6120788.0
2018-12-18,8170,8640,8170,8540,7962,52272.0,6120788.0
2018-12-19,8520,9050,8520,8890,20348,54414.0,6120788.0
2018-12-20,8990,8990,8760,8770,4227,53679.0,6120788.0
2018-12-21,8520,8760,8520,8530,2276,52210.0,6120788.0
2018-12-24,8530,8530,8380,8460,1420,51782.0,6120788.0
2018-12-26,8300,8440,8300,8330,4567,50986.0,6120788.0
2018-12-27,8330,8330,7710,8190,6100,50129.0,6120788.0
2018-12-28,8190,8390,8140,8380,6431,51292.0,6120788.0
2019-01-02,8390,8550,8320,8320,4955,50925.0,6120788.0
2019-01-03,8300,8400,8150,8250,2269,50497.0,6120788.0
2019-01-04,8530,8560,8100,8400,4564,51415.0,6120788.0
2019-01-07,8390,8490,8120,8290,5255,50741.0,6120788.0
2019-01-08,8290,8540,8150,8210,5398,50252.0,6120788.0
2019-01-09,8290,8310,8160,8310,3426,50864.0,6120788.0
2019-01-10,8230,8380,8150,8210,2209,50252.0,6120788.0
2019-01-11,8260,8300,8150,8220,630,50313.0,6120788.0
2019-01-14,8460,8460,8300,8320,976,50925.0,6120788.0
2019-01-15,8410,8410,8180,8200,5327,50190.0,6120788.0
2019-01-16,8450,8450,8240,8280,956,50680.0,6120788.0
2019-01-17,8370,8370,8250,8340,2772,51047.0,6120788.0
2019-01-18,8210,8460,8210,8440,5772,51659.0,6120788.0
2019-01-21,8390,8450,8280,8440,2638,51659.0,6120788.0
2019-01-22,8440,8460,8320,8330,1899,50986.0,6120788.0
2019-01-23,8310,8440,8260,8290,2217,50741.0,6120788.0
2019-01-24,8430,8430,8270,8320,3263,50925.0,6120788.0
2019-01-25,8310,8440,8300,8420,2479,51537.0,6120788.0
2019-01-28,8390,8460,8280,8420,2375,51537.0,6120788.0
2019-01-29,8420,8420,8320,8360,1743,51170.0,6120788.0
2019-01-30,8360,8440,8300,8350,2055,51109.0,6120788.0
2019-01-31,8460,8460,8280,8290,945,50741.0,6120788.0
2019-02-01,8460,8460,8290,8340,2559,51047.0,6120788.0
2019-02-07,8340,8430,8270,8400,1268,51415.0,6120788.0
2019-02-08,8400,8400,8330,8400,5856,51415.0,6120788.0
2019-02-11,8360,8440,8340,8360,3158,51170.0,6120788.0
2019-02-12,8330,8800,8330,8770,17773,53679.0,6120788.0
2019-02-13,8740,8770,8580,8580,5175,52516.0,6120788.0
2019-02-14,8630,8800,8570,8670,5846,53067.0,6120788.0
2019-02-15,8730,8820,8480,8550,3601,52333.0,6120788.0
2019-02-18,8560,8750,8550,8660,1571,53006.0,6120788.0
2019-02-19,8640,8640,8510,8630,788,52822.0,6120788.0
2019-02-20,8620,8780,8600,8610,8608,52700.0,6120788.0
2019-02-21,8750,8960,8610,8950,21571,54781.0,6120788.0
2019-02-22,8950,9090,8610,8640,14017,52884.0,6120788.0
2019-02-25,8720,8770,8610,8720,3633,53373.0,6120788.0
2019-02-26,8810,8810,8660,8660,4708,53006.0,6120788.0
2019-02-27,8580,8730,8580,8730,2368,53434.0,6120788.0
2019-02-28,8730,8810,8530,8530,4719,52210.0,6120788.0
2019-03-04,8530,8810,8510,8740,7662,53496.0,6120788.0
2019-03-05,8820,8910,8620,8630,11698,52822.0,6120788.0
2019-03-06,8610,8850,8610,8800,7293,53863.0,6120788.0
2019-03-07,8810,8970,8700,8740,4519,53496.0,6120788.0
2019-03-08,8650,8800,8620,8630,4328,52822.0,6120788.0
2019-03-11,8610,8760,8610,8690,1548,53190.0,6120788.0
2019-03-12,8630,8850,8630,8760,1698,53618.0,6120788.0
2019-03-13,8760,8790,8620,8780,2609,53741.0,6120788.0
2019-03-14,8780,9200,8740,9020,15589,55210.0,6120788.0
2019-03-15,8870,9240,8860,8870,7963,54291.0,6120788.0
2019-03-18,8900,9170,8810,8820,6594,53985.0,6120788.0
2019-03-19,8820,8990,8730,8830,5052,54047.0,6120788.0
2019-03-20,8930,8930,8740,8810,2188,53924.0,6120788.0
2019-03-21,8810,8990,8640,8870,2341,54291.0,6120788.0
2019-03-22,8860,8970,8680,8950,2025,54781.0,6120788.0
2019-03-25,8900,8900,8700,8720,6061,53373.0,6120788.0
2019-03-26,8900,8900,8670,8760,7769,53618.0,6120788.0
2019-03-27,8660,8850,8610,8630,4171,52822.0,6120788.0
2019-03-28,8610,8750,8570,8600,5330,52639.0,6120788.0
2019-03-29,8580,8640,8470,8470,4982,51843.0,6120788.0
2019-04-01,8400,8590,8400,8590,3133,52578.0,6120788.0
2019-04-02,8560,8630,8490,8590,3982,52578.0,6120788.0
2019-04-03,8560,8720,8560,8640,4419,52884.0,6120788.0
2019-04-04,8730,8730,8600,8600,820,52639.0,6120788.0
2019-04-05,8690,8730,8560,8630,1004,52822.0,6120788.0
2019-04-08,8720,8720,8560,8620,492,52761.0,6120788.0
2019-04-09,8690,8690,8460,8500,3247,52027.0,6120788.0
2019-04-10,8560,8620,8500,8600,2935,52639.0,6120788.0
2019-04-11,8600,8700,8520,8530,946,52210.0,6120788.0
2019-04-12,8560,8630,8500,8580,3034,52516.0,6120788.0
2019-04-15,8620,8630,8460,8570,2412,52455.0,6120788.0
2019-04-16,8550,8640,8470,8590,3752,52578.0,6120788.0
2019-04-17,8630,8630,8520,8600,985,52639.0,6120788.0
2019-04-18,8620,8740,8550,8740,6599,53496.0,6120788.0
2019-04-19,8800,8800,8600,8650,5799,52945.0,6120788.0
2019-04-22,8650,8930,8620,8740,13766,53496.0,6120788.0
2019-04-23,8750,9100,8750,8860,7903,54230.0,6120788.0
2019-04-24,8810,8930,8800,8860,3446,54230.0,6120788.0
2019-04-25,8750,8910,8750,8860,3701,54230.0,6120788.0
2019-04-26,8800,8860,8700,8860,4379,54230.0,6120788.0
2019-04-29,8770,8860,8750,8850,2590,54169.0,6120788.0
2019-04-30,8860,9100,8860,9100,16624,55699.0,6120788.0
2019-05-02,9140,10050,9140,9390,165418,57474.0,6120788.0
2019-05-03,9390,9470,9250,9370,9113,57352.0,6120788.0
2019-05-07,9310,9460,9140,9440,6030,57780.0,6120788.0
2019-05-08,9410,9430,9090,9280,6590,56801.0,6120788.0
2019-05-09,9290,9290,8520,8690,33113,53190.0,6120788.0
2019-05-10,8770,8850,8410,8510,20182,52088.0,6120788.0
2019-05-13,8510,8640,8510,8590,2103,52578.0,6120788.0
2019-05-14,8640,8640,8340,8460,3686,51782.0,6120788.0
2019-05-15,8470,8800,8380,8700,4633,53251.0,6120788.0
