디케이락(105740),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-23,7600,7620,7460,7500,11225,58917.0,7855554.0
2012-07-24,7400,7490,7270,7340,18008,57660.0,7855554.0
2012-07-25,7300,7300,7060,7100,25057,55774.0,7855554.0
2012-07-26,7050,7290,7050,7230,16929,56796.0,7855554.0
2012-07-27,7250,7680,7250,7570,29471,59467.0,7855554.0
2012-07-30,7650,7650,7500,7540,12317,59231.0,7855554.0
2012-07-31,7540,8300,7490,7930,79995,62295.0,7855554.0
2012-08-01,8090,8090,7750,7820,18513,61430.0,7855554.0
2012-08-02,7760,7970,7600,7660,9909,60174.0,7855554.0
2012-08-03,7450,7610,7450,7540,6709,59231.0,7855554.0
2012-08-06,7550,8060,7550,7980,39005,62687.0,7855554.0
2012-08-07,8060,8080,7810,7980,48156,62687.0,7855554.0
2012-08-08,8010,8080,7910,7930,19086,62295.0,7855554.0
2012-08-09,7930,8200,7900,8130,69042,63866.0,7855554.0
2012-08-10,8040,8140,7990,8060,14625,63316.0,7855554.0
2012-08-13,8060,8110,7700,7700,46022,60488.0,7855554.0
2012-08-14,7670,7800,7500,7500,32080,58917.0,7855554.0
2012-08-16,7600,7600,7500,7530,20718,59152.0,7855554.0
2012-08-17,7530,7750,7530,7700,17786,60488.0,7855554.0
2012-08-20,7700,7940,7700,7750,29420,60881.0,7855554.0
2012-08-21,7770,7910,7770,7790,47473,61195.0,7855554.0
2012-08-22,7790,8130,7690,8130,85229,63866.0,7855554.0
2012-08-23,8180,8460,8010,8380,75452,65830.0,7855554.0
2012-08-24,8380,8630,8250,8460,78653,66458.0,7855554.0
2012-08-27,8590,8860,8580,8790,104667,69050.0,7855554.0
2012-08-28,8800,8900,8740,8850,40316,69522.0,7855554.0
2012-08-29,8850,8950,8600,8600,88878,67558.0,7855554.0
2012-08-30,8610,8860,8510,8750,67899,68736.0,7855554.0
2012-08-31,8750,9320,8710,9180,107043,72114.0,7855554.0
2012-09-03,9590,9590,9180,9350,49827,73449.0,7855554.0
2012-09-04,9360,9400,9070,9120,46428,71643.0,7855554.0
2012-09-05,9230,9230,8690,9000,79462,70700.0,7855554.0
2012-09-06,9000,9970,9000,9510,364489,74706.0,7855554.0
2012-09-07,9790,10900,9600,10500,1109040,82483.0,7855554.0
2012-09-10,10800,11400,10350,11100,619290,87197.0,7855554.0
2012-09-11,10950,11300,10600,11200,268275,87982.0,7855554.0
2012-09-12,11050,11450,10650,10700,261385,84054.0,7855554.0
2012-09-13,10800,11000,10500,10850,227164,85233.0,7855554.0
2012-09-14,10950,11250,10500,10600,265292,83269.0,7855554.0
2012-09-17,10600,11500,10300,11300,388076,88768.0,7855554.0
2012-09-18,11300,11900,11200,11650,356136,91517.0,7855554.0
2012-09-19,11500,12250,11400,11600,228061,91124.0,7855554.0
2012-09-20,11500,12050,11500,11850,152632,93088.0,7855554.0
2012-09-21,12450,13600,12200,13600,804965,106836.0,7855554.0
2012-09-24,14000,14150,13600,14000,547236,109978.0,7855554.0
2012-09-25,13750,13900,12250,13000,345583,102122.0,7855554.0
2012-09-26,12700,13800,12550,13800,343986,108407.0,7855554.0
2012-09-27,14000,14000,13300,13450,190961,105657.0,7855554.0
2012-09-28,13600,13650,13050,13250,178259,104086.0,7855554.0
2012-10-02,13100,13550,13100,13300,145005,104479.0,7855554.0
2012-10-04,13400,14550,13400,14150,479727,111156.0,7855554.0
2012-10-05,14150,14350,13850,14050,182015,110371.0,7855554.0
2012-10-08,14000,14100,13200,13400,362023,105264.0,7855554.0
2012-10-09,13300,13500,12850,13050,306711,102515.0,7855554.0
2012-10-10,12950,13500,12800,13050,313681,102515.0,7855554.0
2012-10-11,12850,13200,12350,13150,391326,103301.0,7855554.0
2012-10-12,13300,13350,12900,12900,138194,101337.0,7855554.0
2012-10-15,13000,13500,11550,12000,596707,94267.0,7855554.0
2012-10-16,12400,12650,11650,12600,313310,98980.0,7855554.0
2012-10-17,13000,13600,12600,12800,492265,100551.0,7855554.0
2012-10-18,12600,12800,11850,12000,260018,94267.0,7855554.0
2012-10-19,12150,12350,11700,12300,137687,96623.0,7855554.0
2012-10-22,12000,12800,11900,12700,182729,99766.0,7855554.0
2012-10-23,12700,12950,12500,12650,134070,99373.0,7855554.0
2012-10-24,12350,12500,12100,12450,146530,97802.0,7855554.0
2012-10-25,12650,12900,12300,12300,189643,96623.0,7855554.0
2012-10-26,12300,12400,11700,11800,127962,92696.0,7855554.0
2012-10-29,12100,12100,11100,11650,82397,91517.0,7855554.0
2012-10-30,11400,12050,11400,12000,60451,94267.0,7855554.0
2012-10-31,12000,12250,11950,12050,65309,94659.0,7855554.0
2012-11-01,12050,12950,11850,12600,202446,98980.0,7855554.0
2012-11-02,12900,12900,12500,12700,91702,99766.0,7855554.0
2012-11-05,12900,13350,12850,12950,170219,101729.0,7855554.0
2012-11-06,12950,13800,12600,13800,396217,108407.0,7855554.0
2012-11-07,13550,14050,13050,13350,401382,104872.0,7855554.0
2012-11-08,13150,15150,13050,13750,1487056,108014.0,7855554.0
2012-11-09,13700,14150,13450,14100,548032,110763.0,7855554.0
2012-11-12,14200,14250,12000,12000,1178706,94267.0,7855554.0
2012-11-13,12500,12650,12000,12050,437258,94659.0,7855554.0
2012-11-14,12250,12450,11900,12300,215613,96623.0,7855554.0
2012-11-15,11900,12200,11700,11950,159796,93874.0,7855554.0
2012-11-16,12050,12200,11250,11600,189710,91124.0,7855554.0
2012-11-19,11850,12050,11600,11900,139086,93481.0,7855554.0
2012-11-20,12000,12150,11650,11800,107765,92696.0,7855554.0
2012-11-21,11550,11750,11100,11500,257418,90339.0,7855554.0
2012-11-22,11600,11800,11350,11450,51301,89946.0,7855554.0
2012-11-23,11350,11450,10200,10500,349420,82483.0,7855554.0
2012-11-26,10600,11100,10350,11000,245366,86411.0,7855554.0
2012-11-27,11000,11250,10800,10900,127591,85626.0,7855554.0
2012-11-28,10900,11100,10800,10850,52728,85233.0,7855554.0
2012-11-29,11000,11050,10800,10900,65903,85626.0,7855554.0
2012-11-30,11050,11050,10650,10800,94114,84840.0,7855554.0
2012-12-03,10850,10850,10400,10600,85553,83269.0,7855554.0
2012-12-04,10700,10750,10350,10700,70104,84054.0,7855554.0
2012-12-05,10750,11150,10450,11000,221406,86411.0,7855554.0
2012-12-06,11200,11200,10650,10700,121026,84054.0,7855554.0
2012-12-07,10700,11000,10550,11000,84673,86411.0,7855554.0
2012-12-10,11450,11800,11300,11800,482154,92696.0,7855554.0
2012-12-11,11750,11750,11150,11200,198313,87982.0,7855554.0
2012-12-12,11200,11300,10700,10900,118441,85626.0,7855554.0
2012-12-13,10850,11100,10800,10900,50755,85626.0,7855554.0
2012-12-14,11050,11050,10700,10800,44956,84840.0,7855554.0
2012-12-17,10800,11150,10700,10950,73030,86018.0,7855554.0
2012-12-18,10950,11300,10800,11300,223676,88768.0,7855554.0
2012-12-20,11300,11500,11050,11350,136573,89161.0,7855554.0
2012-12-21,11350,11700,11200,11200,185811,87982.0,7855554.0
2012-12-24,11150,11300,11100,11250,63568,88375.0,7855554.0
2012-12-26,11250,11350,11050,11050,79288,86804.0,7855554.0
2012-12-27,11050,11100,10900,10950,62311,86018.0,7855554.0
2012-12-28,10950,11200,10900,11100,45038,87197.0,7855554.0
2013-01-02,11250,11400,11050,11400,73103,89553.0,7855554.0
2013-01-03,11350,11350,11150,11200,49259,87982.0,7855554.0
2013-01-04,11300,11600,11150,11450,108834,89946.0,7855554.0
2013-01-07,11600,12300,11500,11700,290235,91910.0,7855554.0
2013-01-08,11800,11900,11300,11350,136375,89161.0,7855554.0
2013-01-09,11300,11450,11100,11200,114777,87982.0,7855554.0
2013-01-10,11200,11250,10800,11100,81347,87197.0,7855554.0
2013-01-11,11200,11500,11050,11500,144112,90339.0,7855554.0
2013-01-14,11500,11650,11300,11500,103746,90339.0,7855554.0
2013-01-15,11700,11900,11350,11700,169035,91910.0,7855554.0
2013-01-16,11650,11750,11250,11250,103826,88375.0,7855554.0
2013-01-17,11100,11400,11100,11250,67315,88375.0,7855554.0
2013-01-18,11250,11400,11100,11350,77173,89161.0,7855554.0
2013-01-21,11400,11400,11150,11150,104540,87589.0,7855554.0
2013-01-22,11200,11200,10350,10500,257349,82483.0,7855554.0
2013-01-23,10600,10700,9980,10050,242916,78948.0,7855554.0
2013-01-24,10150,10350,10050,10050,93452,78948.0,7855554.0
2013-01-25,10250,10300,9800,9920,77877,77927.0,7855554.0
2013-01-28,10000,10000,9770,9770,55626,76749.0,7855554.0
2013-01-29,9700,9890,9500,9540,70940,74942.0,7855554.0
2013-01-30,9610,9950,9560,9680,56187,76042.0,7855554.0
2013-01-31,9840,9930,9740,9790,43392,76906.0,7855554.0
2013-02-01,9890,9890,9430,9430,53761,74078.0,7855554.0
2013-02-04,9480,9500,8990,9000,65711,70700.0,7855554.0
2013-02-05,9000,9000,8730,8850,58821,69522.0,7855554.0
2013-02-06,8990,9300,8990,9270,56399,72821.0,7855554.0
2013-02-07,9270,9360,8850,8940,61939,70229.0,7855554.0
2013-02-08,8950,9150,8910,9050,33461,71093.0,7855554.0
2013-02-12,9030,9130,8890,8900,48571,69914.0,7855554.0
2013-02-13,8860,9220,8860,9070,69392,71250.0,7855554.0
2013-02-14,9120,9130,9000,9130,19790,71721.0,7855554.0
2013-02-15,9190,9580,9130,9500,85049,74628.0,7855554.0
2013-02-18,9500,9560,9350,9490,36326,74549.0,7855554.0
2013-02-19,9560,9680,9430,9650,44769,75806.0,7855554.0
2013-02-20,9700,9850,9670,9720,50346,76356.0,7855554.0
2013-02-21,9760,9760,9520,9580,51243,75256.0,7855554.0
2013-02-22,9550,9630,9440,9440,39922,74156.0,7855554.0
2013-02-25,9440,9580,9400,9450,29189,74235.0,7855554.0
2013-02-26,9310,9400,9210,9210,46609,72350.0,7855554.0
2013-02-27,9290,9290,9100,9160,28965,71957.0,7855554.0
2013-02-28,9200,9550,9120,9550,56307,75021.0,7855554.0
2013-03-04,9780,9780,9580,9590,56889,75335.0,7855554.0
2013-03-05,9680,9840,9590,9790,64242,76906.0,7855554.0
2013-03-06,9810,10000,9660,9950,96346,78163.0,7855554.0
2013-03-07,9950,10050,9770,9850,48404,77377.0,7855554.0
2013-03-08,9960,9960,9740,9830,32007,77220.0,7855554.0
2013-03-11,9830,9830,9510,9520,38033,74785.0,7855554.0
2013-03-12,9480,9940,9480,9850,64935,77377.0,7855554.0
2013-03-13,9890,9950,9770,9940,59625,78084.0,7855554.0
2013-03-14,9920,9960,9790,9950,36228,78163.0,7855554.0
2013-03-15,9970,10400,9910,10300,116781,80912.0,7855554.0
2013-03-18,10350,10650,10150,10150,145405,79734.0,7855554.0
2013-03-19,10300,10650,10250,10500,119723,82483.0,7855554.0
2013-03-20,10500,10550,10200,10200,93192,80127.0,7855554.0
2013-03-21,10350,10500,10150,10250,89492,80519.0,7855554.0
2013-03-22,10200,10450,10150,10300,49819,80912.0,7855554.0
2013-03-25,10400,10750,10250,10350,104209,81305.0,7855554.0
2013-03-26,10400,10400,10150,10400,54811,81698.0,7855554.0
2013-03-27,10400,10450,10250,10350,43927,81305.0,7855554.0
2013-03-28,10300,10400,10200,10250,43626,80519.0,7855554.0
2013-03-29,10250,10350,10050,10100,72183,79341.0,7855554.0
2013-04-01,10200,10600,10100,10500,103661,82483.0,7855554.0
2013-04-02,10550,10650,10150,10350,104035,81305.0,7855554.0
2013-04-03,10350,10450,10150,10250,72427,80519.0,7855554.0
2013-04-04,10200,10750,10150,10700,271753,84054.0,7855554.0
2013-04-05,10700,10900,10250,10400,148015,81698.0,7855554.0
2013-04-08,10400,10450,9590,9590,145739,75335.0,7855554.0
2013-04-09,9580,9800,9300,9550,65851,75021.0,7855554.0
2013-04-10,9650,9770,9570,9700,50554,76199.0,7855554.0
2013-04-11,9780,9890,9620,9720,43524,76356.0,7855554.0
2013-04-12,9730,9940,9700,9910,58954,77849.0,7855554.0
2013-04-15,9920,10000,9830,9850,60672,77377.0,7855554.0
2013-04-16,9790,10200,9750,10150,83497,79734.0,7855554.0
2013-04-17,10300,10300,9970,10100,78652,79341.0,7855554.0
2013-04-18,10000,10100,9890,9920,44335,77927.0,7855554.0
2013-04-19,9940,10050,9590,9670,71061,75963.0,7855554.0
2013-04-22,9740,9860,9620,9850,26231,77377.0,7855554.0
2013-04-23,9910,10050,9800,9990,37081,78477.0,7855554.0
2013-04-24,10050,10300,9900,10150,80467,79734.0,7855554.0
2013-04-25,10200,10200,10000,10000,56014,78556.0,7855554.0
2013-04-26,10100,10550,9990,10450,172763,82091.0,7855554.0
2013-04-29,10850,11950,10750,11600,1254590,91124.0,7855554.0
2013-04-30,11550,11600,11100,11350,363595,89161.0,7855554.0
2013-05-02,11350,11600,11250,11400,233217,89553.0,7855554.0
2013-05-03,11400,12300,11300,12200,736372,95838.0,7855554.0
2013-05-06,12100,12150,11800,11950,254442,93874.0,7855554.0
2013-05-07,12300,12500,11800,11900,385447,93481.0,7855554.0
2013-05-08,12200,12400,11500,11600,507238,91124.0,7855554.0
2013-05-09,11600,11700,11300,11550,233500,90732.0,7855554.0
2013-05-10,11600,11600,11000,11050,226222,86804.0,7855554.0
2013-05-13,11150,11250,10900,10950,154267,86018.0,7855554.0
2013-05-14,10950,11200,10550,11050,238183,86804.0,7855554.0
2013-05-15,11150,11450,10950,11100,231581,87197.0,7855554.0
2013-05-16,10750,11000,10350,10550,330444,82876.0,7855554.0
2013-05-20,10550,10700,10400,10700,113529,84054.0,7855554.0
2013-05-21,10700,10850,10500,10850,73919,85233.0,7855554.0
2013-05-22,10800,11050,10550,10850,250607,85233.0,7855554.0
2013-05-23,10850,11050,10450,10450,238055,82091.0,7855554.0
2013-05-24,10500,10550,9960,10100,262757,79341.0,7855554.0
2013-05-27,10100,10500,10000,10500,109537,82483.0,7855554.0
2013-05-28,10500,10700,10450,10650,92798,83662.0,7855554.0
2013-05-29,10700,11000,10650,10800,232727,84840.0,7855554.0
2013-05-30,10800,10950,10600,10600,100368,83269.0,7855554.0
2013-05-31,10750,10950,10600,10750,103962,84447.0,7855554.0
2013-06-03,10650,10750,10400,10550,77026,82876.0,7855554.0
2013-06-04,10450,10600,10000,10250,132298,80519.0,7855554.0
2013-06-05,10200,10300,9980,9980,83225,78398.0,7855554.0
2013-06-07,9980,10150,9600,9840,85705,77299.0,7855554.0
2013-06-10,9800,10150,9750,10150,74970,79734.0,7855554.0
2013-06-11,10150,10400,10100,10400,100951,81698.0,7855554.0
2013-06-12,10250,10650,10200,10350,73695,81305.0,7855554.0
2013-06-13,10350,10450,10000,10250,87976,80519.0,7855554.0
2013-06-14,10350,10450,10150,10250,45578,80519.0,7855554.0
2013-06-17,10350,10450,9960,10000,84336,78556.0,7855554.0
2013-06-18,10050,10200,9990,10100,30674,79341.0,7855554.0
2013-06-19,10150,10200,9960,10000,48796,78556.0,7855554.0
2013-06-20,9800,9970,9600,9690,58709,76120.0,7855554.0
2013-06-21,9300,9950,9010,9810,93831,77063.0,7855554.0
2013-06-24,9800,9890,9510,9620,35495,75570.0,7855554.0
2013-06-25,9320,9600,8960,8960,80826,70386.0,7855554.0
2013-06-26,9070,9280,8900,9220,45550,72428.0,7855554.0
2013-06-27,9230,9610,9230,9470,52063,74392.0,7855554.0
2013-06-28,9470,9540,9410,9540,22265,74942.0,7855554.0
2013-07-01,9550,9660,9530,9570,27801,75178.0,7855554.0
2013-07-02,9550,9600,9340,9420,34385,73999.0,7855554.0
2013-07-03,9430,9480,9110,9150,32034,71878.0,7855554.0
2013-07-04,9170,9370,9170,9370,23583,73607.0,7855554.0
2013-07-05,9540,9540,9300,9430,27554,74078.0,7855554.0
2013-07-08,9370,9600,9300,9480,57120,74471.0,7855554.0
2013-07-09,9580,9650,9480,9600,37981,75413.0,7855554.0
2013-07-10,9680,9750,9530,9600,51094,75413.0,7855554.0
2013-07-11,9680,9990,9680,9850,69913,77377.0,7855554.0
2013-07-12,9850,10100,9850,9990,59390,78477.0,7855554.0
2013-07-15,10150,10150,9900,9950,46104,78163.0,7855554.0
2013-07-16,10000,10050,9920,9950,48634,78163.0,7855554.0
2013-07-17,9950,10250,9850,10250,61479,80519.0,7855554.0
2013-07-18,10350,10350,9880,9880,76726,77613.0,7855554.0
2013-07-19,9900,10000,9820,9900,20935,77770.0,7855554.0
2013-07-22,9940,10050,9840,9950,18439,78163.0,7855554.0
2013-07-23,10050,10100,9930,9930,35956,78006.0,7855554.0
2013-07-24,9990,10600,9980,10550,256685,82876.0,7855554.0
2013-07-25,10750,10900,10550,10750,205807,84447.0,7855554.0
2013-07-26,10750,10950,10700,10850,132777,85233.0,7855554.0
2013-07-29,10900,10900,10550,10800,99462,84840.0,7855554.0
2013-07-30,10800,10800,10650,10800,68634,84840.0,7855554.0
2013-07-31,10750,10750,10500,10550,61201,82876.0,7855554.0
2013-08-01,10500,10900,10500,10750,96158,84447.0,7855554.0
2013-08-02,10850,11000,10600,10950,125626,86018.0,7855554.0
2013-08-05,10850,11100,10750,11000,93609,86411.0,7855554.0
2013-08-06,10950,10950,10650,10900,65743,85626.0,7855554.0
2013-08-07,10900,11050,10550,10600,65123,83269.0,7855554.0
2013-08-08,10650,10850,10500,10750,66165,84447.0,7855554.0
2013-08-09,10650,10850,10650,10850,43822,85233.0,7855554.0
2013-08-12,10900,10900,10650,10750,42958,84447.0,7855554.0
2013-08-13,10750,11250,10500,10500,327138,82483.0,7855554.0
2013-08-14,10600,11050,10500,11000,183727,86411.0,7855554.0
2013-08-16,10750,11100,10750,10950,51800,86018.0,7855554.0
2013-08-19,11000,11050,10650,10850,49856,85233.0,7855554.0
2013-08-20,10700,10950,10100,10500,132861,82483.0,7855554.0
2013-08-21,10450,10500,9860,10350,191037,81305.0,7855554.0
2013-08-22,10000,10200,9960,9960,69222,78241.0,7855554.0
2013-08-23,10050,10150,9990,10000,58897,78556.0,7855554.0
2013-08-26,10000,10050,9880,9920,74268,77927.0,7855554.0
2013-08-27,9920,9920,9650,9670,90371,75963.0,7855554.0
2013-08-28,9370,9660,9370,9660,37497,75885.0,7855554.0
2013-08-29,9570,9950,9570,9700,24556,76199.0,7855554.0
2013-08-30,9720,9850,9650,9680,11789,76042.0,7855554.0
2013-09-02,9630,9830,9610,9730,16986,76435.0,7855554.0
2013-09-03,9750,10100,9750,10100,62767,79341.0,7855554.0
2013-09-04,10000,10150,9900,10150,52204,79734.0,7855554.0
2013-09-05,10050,10150,10000,10050,17067,78948.0,7855554.0
2013-09-06,10050,10150,9740,9890,57355,77691.0,7855554.0
2013-09-09,9910,9970,9720,9730,20519,76435.0,7855554.0
2013-09-10,9710,10150,9710,10100,53420,79341.0,7855554.0
2013-09-11,10100,10700,10050,10400,125679,81698.0,7855554.0
2013-09-12,10350,10600,10300,10450,56860,82091.0,7855554.0
2013-09-13,10350,10550,10300,10450,46003,82091.0,7855554.0
2013-09-16,10450,10600,10350,10550,71528,82876.0,7855554.0
2013-09-17,10600,10850,10600,10800,114367,84840.0,7855554.0
2013-09-23,10700,10850,10550,10750,60090,84447.0,7855554.0
2013-09-24,10700,10850,10700,10750,72849,84447.0,7855554.0
2013-09-25,10800,11000,10700,10900,84670,85626.0,7855554.0
2013-09-26,10900,10900,10700,10800,58252,84840.0,7855554.0
2013-09-27,10950,11100,10700,10900,81939,85626.0,7855554.0
2013-09-30,10800,11150,10750,11050,112063,86804.0,7855554.0
2013-10-01,11100,11100,10600,10850,87041,85233.0,7855554.0
2013-10-02,10850,10900,10550,10550,52572,82876.0,7855554.0
2013-10-04,10500,10600,10350,10450,72759,82091.0,7855554.0
2013-10-07,10450,10650,10400,10550,27328,82876.0,7855554.0
2013-10-08,10400,10750,10250,10750,70963,84447.0,7855554.0
2013-10-10,10600,10700,10250,10500,74871,82483.0,7855554.0
2013-10-11,10650,10850,10600,10750,39991,84447.0,7855554.0
2013-10-14,10850,10850,10450,10600,56198,83269.0,7855554.0
2013-10-15,10650,10950,10600,10850,43612,85233.0,7855554.0
2013-10-16,10850,11200,10750,11050,134366,86804.0,7855554.0
2013-10-17,11150,11550,10850,10950,202083,86018.0,7855554.0
2013-10-18,11050,11300,10950,11050,80284,86804.0,7855554.0
2013-10-21,11200,11200,10700,10800,126221,84840.0,7855554.0
2013-10-22,10700,10900,10550,10550,105760,82876.0,7855554.0
2013-10-23,10550,10900,10350,10900,206962,85626.0,7855554.0
2013-10-24,10900,11150,10650,11000,110467,86411.0,7855554.0
2013-10-25,11050,11300,10950,11100,83032,87197.0,7855554.0
2013-10-28,11100,11550,11050,11450,203766,89946.0,7855554.0
2013-10-29,11350,11400,10900,11150,118303,87589.0,7855554.0
2013-10-30,11250,11250,10950,11000,66274,86411.0,7855554.0
2013-10-31,11000,11150,10950,11000,42263,86411.0,7855554.0
2013-11-01,11150,11250,10850,11100,70457,87197.0,7855554.0
2013-11-04,11150,11300,11000,11100,35148,87197.0,7855554.0
2013-11-05,11100,11150,10650,10800,63704,84840.0,7855554.0
2013-11-06,10800,10850,10550,10600,33666,83269.0,7855554.0
2013-11-07,10650,10700,10000,10150,67993,79734.0,7855554.0
2013-11-08,10150,10300,9910,9910,33986,77849.0,7855554.0
2013-11-11,9760,10650,9760,10300,108507,80912.0,7855554.0
2013-11-12,10300,10500,10200,10350,19640,81305.0,7855554.0
2013-11-13,10200,10300,10000,10050,42283,78948.0,7855554.0
2013-11-14,10100,10450,10100,10400,27281,81698.0,7855554.0
2013-11-15,10350,10650,10300,10450,79036,82091.0,7855554.0
2013-11-18,10450,10500,9950,10150,34436,79734.0,7855554.0
2013-11-19,10100,10150,9880,9980,37884,78398.0,7855554.0
2013-11-20,9980,10100,9590,9690,51586,76120.0,7855554.0
2013-11-21,9730,10000,9610,9990,22646,78477.0,7855554.0
2013-11-22,9860,10100,9860,9940,17271,78084.0,7855554.0
2013-11-25,9890,10200,9890,10000,18990,78556.0,7855554.0
2013-11-26,10000,10200,10000,10050,17548,78948.0,7855554.0
2013-11-27,10000,10100,9910,10000,11088,78556.0,7855554.0
2013-11-28,9950,10250,9850,10200,44353,80127.0,7855554.0
2013-11-29,10050,10600,10050,10550,77680,82876.0,7855554.0
2013-12-02,10700,10700,10250,10250,36147,80519.0,7855554.0
2013-12-03,10250,10450,10250,10450,22787,82091.0,7855554.0
2013-12-04,10350,10450,10200,10350,17519,81305.0,7855554.0
2013-12-05,10250,10550,10250,10550,11155,82876.0,7855554.0
2013-12-06,10500,10600,10400,10400,14232,81698.0,7855554.0
2013-12-09,10400,10700,10250,10450,13386,82091.0,7855554.0
2013-12-10,10400,10550,10200,10300,9119,80912.0,7855554.0
2013-12-11,10300,10450,10100,10100,10170,79341.0,7855554.0
2013-12-12,10000,10350,9960,10150,13750,79734.0,7855554.0
2013-12-13,10050,10200,9950,10100,6038,79341.0,7855554.0
2013-12-16,10100,10150,9990,10050,10181,78948.0,7855554.0
2013-12-17,10050,10200,9810,9940,9132,78084.0,7855554.0
2013-12-18,9940,10000,9900,9950,7518,78163.0,7855554.0
2013-12-19,9950,10050,9870,9930,8088,78006.0,7855554.0
2013-12-20,9840,10300,9840,9940,7462,78084.0,7855554.0
2013-12-23,9890,10150,9880,10050,8885,78948.0,7855554.0
2013-12-24,10050,10100,9950,10050,6761,78948.0,7855554.0
2013-12-26,10000,10150,9880,9990,14979,78477.0,7855554.0
2013-12-27,9990,10050,9930,9980,5995,78398.0,7855554.0
2013-12-30,9980,10000,9810,9810,13977,77063.0,7855554.0
2014-01-02,9850,9910,9750,9880,10976,77613.0,7855554.0
2014-01-03,9640,9880,9640,9790,11454,76906.0,7855554.0
2014-01-06,9790,9870,9630,9780,5926,76827.0,7855554.0
2014-01-07,9760,9990,9700,9840,12769,77299.0,7855554.0
2014-01-08,9900,9900,9700,9760,6141,76670.0,7855554.0
2014-01-09,9760,9850,9490,9490,14842,74549.0,7855554.0
2014-01-10,9500,9720,9240,9280,17506,72900.0,7855554.0
2014-01-13,9240,9600,9140,9590,39564,75335.0,7855554.0
2014-01-14,9550,9580,9360,9380,12670,73685.0,7855554.0
2014-01-15,9380,9550,9230,9300,36258,73057.0,7855554.0
2014-01-16,9300,9390,8900,9030,101962,70936.0,7855554.0
2014-01-17,9090,9090,8760,8820,63456,69286.0,7855554.0
2014-01-20,8820,8950,8760,8920,31010,70072.0,7855554.0
2014-01-21,8870,8990,8840,8950,25507,70307.0,7855554.0
2014-01-22,8950,8990,8650,8680,76063,68186.0,7855554.0
2014-01-23,8750,8820,8650,8690,37398,68265.0,7855554.0
2014-01-24,8640,8790,8360,8360,109761,65672.0,7855554.0
2014-01-27,8320,8430,8150,8330,88052,65437.0,7855554.0
2014-01-28,8320,8330,8030,8030,68696,63080.0,7855554.0
2014-01-29,8130,9000,8130,8920,198211,70072.0,7855554.0
2014-02-03,8850,8890,8570,8660,49531,68029.0,7855554.0
2014-02-04,8580,8580,8140,8440,29651,66301.0,7855554.0
2014-02-05,8450,8500,8290,8360,47055,65672.0,7855554.0
2014-02-06,8360,8800,8320,8700,42117,68343.0,7855554.0
2014-02-07,8800,8820,8560,8590,37088,67479.0,7855554.0
2014-02-10,8580,8580,8240,8280,106908,65044.0,7855554.0
2014-02-11,8300,8560,8240,8460,70307,66458.0,7855554.0
2014-02-12,8470,8600,8430,8480,43063,66615.0,7855554.0
2014-02-13,8480,8800,8480,8770,89848,68893.0,7855554.0
2014-02-14,8800,8900,8700,8740,35768,68658.0,7855554.0
2014-02-17,8800,8830,8730,8780,61131,68972.0,7855554.0
2014-02-18,8710,8890,8710,8830,16916,69365.0,7855554.0
2014-02-19,8900,8950,8860,8900,54764,69914.0,7855554.0
2014-02-20,8850,8970,8800,8890,23677,69836.0,7855554.0
2014-02-21,8890,8950,8870,8910,33626,69993.0,7855554.0
2014-02-24,8870,9050,8850,8920,29596,70072.0,7855554.0
2014-02-25,8930,9050,8810,8900,20853,69914.0,7855554.0
2014-02-26,8880,8960,8710,8800,22108,69129.0,7855554.0
2014-02-27,8800,8840,8690,8740,22200,68658.0,7855554.0
2014-02-28,8710,8890,8700,8750,30778,68736.0,7855554.0
2014-03-03,8750,8830,8510,8710,24729,68422.0,7855554.0
2014-03-04,8610,8800,8540,8590,24599,67479.0,7855554.0
2014-03-05,8590,8750,8470,8540,58728,67086.0,7855554.0
2014-03-06,8600,8830,8590,8800,48513,69129.0,7855554.0
2014-03-07,8800,8860,8740,8830,40024,69365.0,7855554.0
2014-03-10,8870,8930,8790,8840,30967,69443.0,7855554.0
2014-03-11,8790,8950,8790,8930,24535,70150.0,7855554.0
2014-03-12,8990,9020,8850,8960,23885,70386.0,7855554.0
2014-03-13,8960,8970,8910,8950,16998,70307.0,7855554.0
2014-03-14,8880,8890,8750,8820,14331,69286.0,7855554.0
2014-03-17,8820,8840,8510,8770,25678,68893.0,7855554.0
2014-03-18,9120,9740,9120,9370,210392,73607.0,7855554.0
2014-03-19,9350,9570,9300,9400,51047,73842.0,7855554.0
2014-03-20,9400,9570,9300,9390,34042,73764.0,7855554.0
2014-03-21,9580,9800,9420,9740,84341,76513.0,7855554.0
2014-03-24,9910,10300,9900,10000,220904,78556.0,7855554.0
2014-03-25,10000,10000,9650,9900,74086,77770.0,7855554.0
2014-03-26,9810,10050,9720,10000,62301,78556.0,7855554.0
2014-03-27,9950,10000,9770,9800,38279,76984.0,7855554.0
2014-03-28,9800,9900,9670,9800,50894,76984.0,7855554.0
2014-03-31,9790,9800,9500,9540,46791,74942.0,7855554.0
2014-04-01,9540,9730,9390,9420,69336,73999.0,7855554.0
2014-04-02,9410,9700,9370,9600,76381,75413.0,7855554.0
2014-04-03,9700,9710,9370,9600,56442,75413.0,7855554.0
2014-04-04,9600,9710,9500,9700,41642,76199.0,7855554.0
