서울옥션(063170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-11,3090,3090,2970,3075,4001,51964.0,16899000.0
2011-11-14,3100,3200,3040,3200,3522,54077.0,16899000.0
2011-11-15,3170,3200,2730,3005,17905,50781.0,16899000.0
2011-11-16,3050,3100,2915,2995,4108,50613.0,16899000.0
2011-11-17,3000,3085,2995,3080,265,52049.0,16899000.0
2011-11-18,3090,3090,2900,3060,4544,51711.0,16899000.0
2011-11-21,3050,3080,3030,3070,127,51880.0,16899000.0
2011-11-22,3005,3050,2990,3050,3256,51542.0,16899000.0
2011-11-23,3000,3000,2940,3000,1676,50697.0,16899000.0
2011-11-24,3000,3130,2880,2960,5990,50021.0,16899000.0
2011-11-25,2965,2980,2870,2980,2315,50359.0,16899000.0
2011-11-28,3075,3075,2870,2950,13071,49852.0,16899000.0
2011-11-29,2950,3040,2900,2960,2545,50021.0,16899000.0
2011-11-30,2915,2985,2850,2905,3083,49092.0,16899000.0
2011-12-01,2960,2975,2850,2885,64358,48754.0,16899000.0
2011-12-02,2880,2910,2865,2900,1314,49007.0,16899000.0
2011-12-05,2900,3040,2805,2925,10145,49430.0,16899000.0
2011-12-06,2930,2945,2900,2920,3202,49345.0,16899000.0
2011-12-07,2850,2955,2850,2930,8962,49514.0,16899000.0
2011-12-08,2890,2930,2885,2930,445,49514.0,16899000.0
2011-12-09,2930,2930,2850,2875,8700,48585.0,16899000.0
2011-12-12,2875,2925,2850,2910,6639,49176.0,16899000.0
2011-12-13,2865,2900,2855,2880,6199,48669.0,16899000.0
2011-12-14,2880,2880,2865,2880,1123,48669.0,16899000.0
2011-12-15,2895,2895,2770,2770,7022,46810.0,16899000.0
2011-12-16,2800,2800,2745,2785,604,47064.0,16899000.0
2011-12-19,2785,2785,2500,2660,4897,44951.0,16899000.0
2011-12-20,2580,2700,2580,2680,6043,45289.0,16899000.0
2011-12-21,2695,2770,2650,2735,10358,46219.0,16899000.0
2011-12-22,2680,2685,2600,2655,15225,44867.0,16899000.0
2011-12-23,2745,2745,2585,2625,26644,44360.0,16899000.0
2011-12-26,2600,2635,2600,2625,1818,44360.0,16899000.0
2011-12-27,2660,2660,2525,2560,19290,43261.0,16899000.0
2011-12-28,2560,2560,2500,2550,7676,43092.0,16899000.0
2011-12-29,2550,2750,2475,2725,16737,46050.0,16899000.0
2012-01-02,2725,2795,2570,2745,1307,46388.0,16899000.0
2012-01-03,2780,2780,2690,2750,263,46472.0,16899000.0
2012-01-04,2775,2800,2665,2750,19116,46472.0,16899000.0
2012-01-05,2790,2840,2670,2760,7380,46641.0,16899000.0
2012-01-06,2935,2935,2740,2790,848,47148.0,16899000.0
2012-01-09,2790,2790,2760,2760,111,46641.0,16899000.0
2012-01-10,2830,2830,2615,2770,401,46810.0,16899000.0
2012-01-11,2895,2895,2755,2780,844,46979.0,16899000.0
2012-01-12,2780,2780,2655,2760,3667,46641.0,16899000.0
2012-01-13,2710,3120,2710,2785,54566,47064.0,16899000.0
2012-01-16,2800,2940,2715,2895,23417,48923.0,16899000.0
2012-01-17,2940,2940,2815,2895,1020,48923.0,16899000.0
2012-01-18,2850,2935,2850,2895,1491,48923.0,16899000.0
2012-01-19,2980,2980,2790,2790,11566,47148.0,16899000.0
2012-01-20,2790,2825,2775,2805,4120,47402.0,16899000.0
2012-01-25,2805,2840,2795,2840,19327,47993.0,16899000.0
2012-01-26,2930,2930,2780,2840,10041,47993.0,16899000.0
2012-01-27,2790,2850,2780,2840,8611,47993.0,16899000.0
2012-01-30,2800,2855,2780,2795,2639,47233.0,16899000.0
2012-01-31,2850,2885,2805,2845,3089,48078.0,16899000.0
2012-02-01,2860,2860,2770,2835,12497,47909.0,16899000.0
2012-02-02,2810,2885,2805,2835,5162,47909.0,16899000.0
2012-02-03,2805,2845,2805,2845,2736,48078.0,16899000.0
2012-02-06,2935,2935,2840,2895,122,48923.0,16899000.0
2012-02-07,2910,2910,2800,2890,2315,48838.0,16899000.0
2012-02-08,2815,2870,2815,2870,1945,48500.0,16899000.0
2012-02-09,2815,2895,2785,2855,2685,48247.0,16899000.0
2012-02-10,2885,2885,2810,2855,1042,48247.0,16899000.0
2012-02-13,2920,2920,2805,2865,3559,48416.0,16899000.0
2012-02-14,2980,2980,2795,2820,7750,47655.0,16899000.0
2012-02-15,2815,2820,2785,2815,3154,47571.0,16899000.0
2012-02-16,2800,2805,2785,2805,2997,47402.0,16899000.0
2012-02-17,2805,2820,2790,2810,2309,47486.0,16899000.0
2012-02-20,2815,2815,2770,2770,5966,46810.0,16899000.0
2012-02-21,2770,2780,2740,2780,8380,46979.0,16899000.0
2012-02-22,2780,2825,2780,2790,5155,47148.0,16899000.0
2012-02-23,2800,2800,2700,2775,12753,46895.0,16899000.0
2012-02-24,2745,2790,2715,2790,4464,47148.0,16899000.0
2012-02-27,2790,2830,2740,2830,4442,47824.0,16899000.0
2012-02-28,2830,2850,2755,2770,9081,46810.0,16899000.0
2012-02-29,2770,2960,2735,2895,15817,48923.0,16899000.0
2012-03-02,2895,2920,2770,2900,26812,49007.0,16899000.0
2012-03-05,2890,3000,2890,2960,31494,50021.0,16899000.0
2012-03-06,3020,3145,2990,3035,20468,51288.0,16899000.0
2012-03-07,3000,3000,2870,2955,11872,49937.0,16899000.0
2012-03-08,2985,2985,2850,2970,19751,50190.0,16899000.0
2012-03-09,2860,3000,2860,2995,2297,50613.0,16899000.0
2012-03-12,3045,3045,2920,2995,499,50613.0,16899000.0
2012-03-13,3090,3090,2930,3000,3456,50697.0,16899000.0
2012-03-14,3030,3090,2945,3090,28043,52218.0,16899000.0
2012-03-15,3090,3185,3075,3165,13612,53485.0,16899000.0
2012-03-16,3170,3220,2965,3100,17059,52387.0,16899000.0
2012-03-19,3100,3130,3050,3120,1879,52725.0,16899000.0
2012-03-20,3155,3155,3050,3065,4372,51795.0,16899000.0
2012-03-21,3185,3185,3120,3180,8536,53739.0,16899000.0
2012-03-22,3260,3260,3125,3225,10178,54499.0,16899000.0
2012-03-23,3130,3300,3120,3185,20880,53823.0,16899000.0
2012-03-26,3205,3205,3070,3165,6030,53485.0,16899000.0
2012-03-27,3230,3230,3120,3170,654,53570.0,16899000.0
2012-03-28,3065,3170,3055,3110,9013,52556.0,16899000.0
2012-03-29,3100,3110,2915,3100,5187,52387.0,16899000.0
2012-03-30,3105,3105,3035,3095,795,52302.0,16899000.0
2012-04-02,3095,3120,3025,3090,1805,52218.0,16899000.0
2012-04-03,3150,3150,3025,3100,5089,52387.0,16899000.0
2012-04-04,3000,3120,2960,3120,5185,52725.0,16899000.0
2012-04-05,3000,3110,2995,3095,11265,52302.0,16899000.0
2012-04-06,3025,3085,3015,3085,3756,52133.0,16899000.0
2012-04-09,3085,3085,2965,3060,2214,51711.0,16899000.0
2012-04-10,2960,3100,2960,3055,2768,51626.0,16899000.0
2012-04-12,3095,3095,3005,3070,485,51880.0,16899000.0
2012-04-13,3140,3140,3030,3090,742,52218.0,16899000.0
2012-04-16,3090,3100,3000,3100,4816,52387.0,16899000.0
2012-04-17,3100,3100,3020,3090,2487,52275.0,16917500.0
2012-04-18,3050,3135,3020,3075,1083,52021.0,16917500.0
2012-04-19,3090,3100,2920,2920,10955,49399.0,16917500.0
2012-04-20,2935,2935,2895,2895,5197,48976.0,16917500.0
2012-04-23,2810,2910,2810,2850,4801,48215.0,16917500.0
2012-04-24,2865,2865,2805,2850,272,48215.0,16917500.0
2012-04-25,2850,2890,2840,2890,1291,48892.0,16917500.0
2012-04-26,2890,2940,2800,2940,2504,49737.0,16917500.0
2012-04-27,2925,2935,2825,2935,4553,49653.0,16917500.0
2012-04-30,2935,2935,2815,2900,1323,49061.0,16917500.0
2012-05-02,2835,2900,2805,2900,3959,49061.0,16917500.0
2012-05-03,2810,2925,2810,2915,964,49315.0,16917500.0
2012-05-04,2850,2915,2850,2910,1053,49230.0,16917500.0
2012-05-07,2945,2945,2895,2895,281,48976.0,16917500.0
2012-05-08,2775,2875,2775,2835,9550,47961.0,16917500.0
2012-05-09,2900,2900,2825,2870,1127,48553.0,16917500.0
2012-05-10,2990,2990,2925,2925,91,49484.0,16917500.0
2012-05-11,2925,2930,2850,2925,109,49484.0,16917500.0
2012-05-14,2950,2950,2800,2885,7739,48807.0,16917500.0
2012-05-15,2810,2900,2750,2865,2167,48469.0,16917500.0
2012-05-16,2750,2800,2705,2735,3245,46269.0,16917500.0
2012-05-17,2685,2980,2680,2885,4343,48807.0,16917500.0
2012-05-18,2750,2870,2660,2870,16837,48553.0,16917500.0
2012-05-21,3025,3025,2700,2820,9785,47707.0,16917500.0
2012-05-22,2825,2945,2805,2905,1305,49145.0,16917500.0
2012-05-23,2960,2960,2820,2920,332,49399.0,16917500.0
2012-05-24,2830,2915,2780,2780,2099,47031.0,16917500.0
2012-05-25,2770,2815,2745,2745,436,46439.0,16917500.0
2012-05-29,2775,2870,2775,2865,380,48469.0,16917500.0
2012-05-30,2890,2945,2830,2945,4298,49822.0,16917500.0
2012-05-31,2750,3020,2750,2880,1992,48722.0,16917500.0
2012-06-01,2805,2830,2750,2775,4427,46946.0,16917500.0
2012-06-04,2600,2770,2600,2685,2385,45423.0,16917500.0
2012-06-05,2755,2945,2620,2920,1158,49399.0,16917500.0
2012-06-07,3020,3020,2760,2925,11274,49484.0,16917500.0
2012-06-08,2915,2915,2890,2890,11,48892.0,16917500.0
2012-06-11,2965,2965,2775,2910,138,49230.0,16917500.0
2012-06-12,2770,2870,2560,2800,23965,47369.0,16917500.0
2012-06-13,2800,3085,2800,2975,26020,50330.0,16917500.0
2012-06-14,2970,3040,2915,3020,24534,51091.0,16917500.0
2012-06-15,2970,3025,2970,3010,23492,50922.0,16917500.0
2012-06-18,3000,3040,3000,3025,29462,51175.0,16917500.0
2012-06-19,3025,3060,2945,3020,33603,51091.0,16917500.0
2012-06-20,3050,3050,2910,2975,10901,50330.0,16917500.0
2012-06-21,3010,3010,2875,2920,8990,49399.0,16917500.0
2012-06-22,2915,2915,2850,2900,1556,49061.0,16917500.0
2012-06-25,2810,2895,2810,2895,1368,48976.0,16917500.0
2012-06-26,2885,2910,2885,2910,3375,49230.0,16917500.0
2012-06-27,2900,2950,2900,2950,5023,49907.0,16917500.0
2012-06-28,2820,2985,2820,2970,2879,50245.0,16917500.0
2012-06-29,2890,3245,2890,3180,26885,53798.0,16917500.0
2012-07-02,3060,3140,3010,3095,27898,52360.0,16917500.0
2012-07-03,3185,3185,3050,3120,8892,52783.0,16917500.0
2012-07-04,3120,3120,3060,3060,11548,51768.0,16917500.0
2012-07-05,3020,3045,3005,3015,7131,51006.0,16917500.0
2012-07-06,3015,3095,3015,3020,2081,51091.0,16917500.0
2012-07-09,3095,3095,3020,3040,2762,51429.0,16917500.0
2012-07-10,3060,3085,3010,3030,11852,51260.0,16917500.0
2012-07-11,3030,3100,2990,3045,4199,51514.0,16917500.0
2012-07-12,3045,3090,3040,3080,1839,52106.0,16917500.0
2012-07-13,3030,3200,3030,3175,9307,53713.0,16917500.0
2012-07-16,3195,3230,3100,3175,4006,53713.0,16917500.0
2012-07-17,3170,3320,3160,3250,7658,54982.0,16917500.0
2012-07-18,3245,3310,3200,3270,2024,55320.0,16917500.0
2012-07-19,3280,3750,3150,3350,49196,56674.0,16917500.0
2012-07-20,3400,3400,3165,3320,8338,56166.0,16917500.0
2012-07-23,3320,3490,3270,3375,16280,57097.0,16917500.0
2012-07-24,3450,3450,3325,3380,1010,57181.0,16917500.0
2012-07-25,3380,3780,3210,3500,26741,59211.0,16917500.0
2012-07-26,3375,3485,3375,3445,2172,58281.0,16917500.0
2012-07-27,3595,3600,3315,3575,17611,60480.0,16917500.0
2012-07-30,3700,3700,3465,3590,5973,60734.0,16917500.0
2012-07-31,3585,3590,3460,3575,4714,60480.0,16917500.0
2012-08-01,3475,3600,3475,3600,9222,60903.0,16917500.0
2012-08-02,3600,3700,3530,3580,1885,60565.0,16917500.0
2012-08-03,3590,3700,3570,3670,4264,62087.0,16917500.0
2012-08-06,3645,3700,3545,3630,4638,61411.0,16917500.0
2012-08-07,3545,3650,3510,3630,10659,61411.0,16917500.0
2012-08-08,3650,3740,3530,3680,1925,62256.0,16917500.0
2012-08-09,3680,3680,3565,3625,1352,61326.0,16917500.0
2012-08-10,3700,3700,3600,3650,617,61749.0,16917500.0
2012-08-13,3650,3650,3510,3605,3558,60988.0,16917500.0
2012-08-14,3660,3660,3480,3560,4614,60226.0,16917500.0
2012-08-16,3555,3600,3485,3560,4847,60226.0,16917500.0
2012-08-17,3515,3600,3435,3585,28979,60649.0,16917500.0
2012-08-20,3650,3650,3420,3600,7726,60903.0,16917500.0
2012-08-21,3590,3590,3590,3590,21,60734.0,16917500.0
2012-08-22,3645,3645,3590,3595,149,60818.0,16917500.0
2012-08-23,3595,3595,3490,3540,3948,59888.0,16917500.0
2012-08-24,3585,3585,3450,3540,6832,59888.0,16917500.0
2012-08-27,3420,3535,3420,3490,6707,59042.0,16917500.0
2012-08-28,3425,3585,3425,3500,11452,59211.0,16917500.0
2012-08-29,3460,3500,3420,3500,2467,59211.0,16917500.0
2012-08-30,3495,3495,3430,3490,91,59042.0,16917500.0
2012-08-31,3480,3485,3100,3480,21441,58873.0,16917500.0
2012-09-03,3500,3550,3440,3500,4039,59211.0,16917500.0
2012-09-04,3450,3520,3450,3500,3436,59211.0,16917500.0
2012-09-05,3500,3500,3435,3495,5317,59127.0,16917500.0
2012-09-06,3500,3520,3495,3495,1676,59127.0,16917500.0
2012-09-07,3415,3520,3415,3490,5483,59042.0,16917500.0
2012-09-10,3425,3505,3425,3490,10136,59042.0,16917500.0
2012-09-11,3495,3500,3350,3490,6651,59042.0,16917500.0
2012-09-12,3650,3650,3445,3495,3908,59127.0,16917500.0
2012-09-13,3510,3510,3495,3495,778,59127.0,16917500.0
2012-09-14,3530,3545,3470,3515,37251,59465.0,16917500.0
2012-09-17,3630,3630,3480,3580,9361,60565.0,16917500.0
2012-09-18,3580,3595,3485,3575,9835,60480.0,16917500.0
2012-09-19,3620,3700,3400,3500,139842,59211.0,16917500.0
2012-09-20,3590,3595,3400,3500,10079,59211.0,16917500.0
2012-09-21,3590,3590,3460,3545,1513,59973.0,16917500.0
2012-09-24,3590,3625,3465,3560,3061,60226.0,16917500.0
2012-09-25,3530,3590,3450,3490,15049,59042.0,16917500.0
2012-09-26,3490,3525,3425,3490,2115,59042.0,16917500.0
2012-09-27,3490,3540,3365,3405,14826,57604.0,16917500.0
2012-09-28,3410,3450,3305,3405,19958,57604.0,16917500.0
2012-10-02,3405,3490,3400,3420,5890,57858.0,16917500.0
2012-10-04,3400,3445,3280,3325,20033,56251.0,16917500.0
2012-10-05,3325,3335,3230,3330,9209,56335.0,16917500.0
2012-10-08,3250,3265,3160,3220,29431,54474.0,16917500.0
2012-10-09,3390,3400,3180,3330,98942,56335.0,16917500.0
2012-10-10,3330,3500,3240,3480,71342,58873.0,16917500.0
2012-10-11,3465,3580,3395,3430,30779,58027.0,16917500.0
2012-10-12,3405,3500,3390,3425,123110,57942.0,16917500.0
2012-10-15,3500,3810,3450,3730,725837,63102.0,16917500.0
2012-10-16,3730,3775,3635,3655,85019,61833.0,16917500.0
2012-10-17,3645,3775,3570,3735,48537,63187.0,16917500.0
2012-10-18,3780,3780,3220,3695,289711,62510.0,16917500.0
2012-10-19,3695,3760,3570,3670,50867,62087.0,16917500.0
2012-10-22,3640,3640,3455,3500,43947,59211.0,16917500.0
2012-10-23,3460,3590,3370,3390,30161,57350.0,16917500.0
2012-10-24,3350,3400,3310,3370,13058,57012.0,16917500.0
2012-10-25,3370,3370,3250,3290,29277,55659.0,16917500.0
2012-10-26,3305,3340,3210,3330,13218,56335.0,16917500.0
2012-10-29,3325,3325,3045,3130,45939,52952.0,16917500.0
2012-10-30,3050,3130,3000,3130,15332,52952.0,16917500.0
2012-10-31,3130,3130,3030,3100,20035,52444.0,16917500.0
2012-11-01,3100,3185,3030,3060,10291,51768.0,16917500.0
2012-11-02,3065,3190,2970,2970,48149,50245.0,16917500.0
2012-11-05,2930,2980,2860,2950,37309,49907.0,16917500.0
2012-11-06,2950,2965,2885,2950,10539,49907.0,16917500.0
2012-11-07,2980,2980,2840,2920,39716,49399.0,16917500.0
2012-11-08,2910,2910,2825,2905,14208,49145.0,16917500.0
2012-11-09,2905,3060,2860,3060,17214,51768.0,16917500.0
2012-11-12,3050,3245,3030,3140,16604,53121.0,16917500.0
2012-11-13,3180,3200,3055,3155,22784,53375.0,16917500.0
2012-11-14,3310,3310,3095,3170,7191,53628.0,16917500.0
2012-11-15,3145,3200,3070,3200,4893,54136.0,16917500.0
2012-11-16,3200,3330,3050,3125,4767,52867.0,16917500.0
2012-11-19,3330,3330,3075,3315,15653,56082.0,16917500.0
2012-11-20,3315,3390,3240,3390,9057,57350.0,16917500.0
2012-11-21,3410,3410,3335,3390,1338,57350.0,16917500.0
2012-11-22,3390,3390,3230,3235,12308,54728.0,16917500.0
2012-11-23,3240,3270,3130,3230,7941,54644.0,16917500.0
2012-11-26,3230,3280,3175,3260,39167,55151.0,16917500.0
2012-11-27,3265,3425,3240,3360,15799,56843.0,16917500.0
2012-11-28,3400,3400,3180,3190,29181,53967.0,16917500.0
2012-11-29,3190,3190,3130,3165,23146,53544.0,16917500.0
2012-11-30,3165,3190,3070,3135,11927,53036.0,16917500.0
2012-12-03,3120,3245,3110,3215,5830,54390.0,16917500.0
2012-12-04,3250,3250,3115,3145,4718,53206.0,16917500.0
2012-12-05,3185,3195,3125,3195,4542,54051.0,16917500.0
2012-12-06,3240,3365,3180,3365,3148,56927.0,16917500.0
2012-12-07,3400,3500,3210,3240,16043,54813.0,16917500.0
2012-12-10,3240,3250,3180,3210,9813,54305.0,16917500.0
2012-12-11,3210,3390,3205,3290,15504,55659.0,16917500.0
2012-12-12,3290,3340,3205,3300,4062,55828.0,16917500.0
2012-12-13,3245,3290,3085,3090,38727,52275.0,16917500.0
2012-12-14,3075,3500,3050,3340,43492,56504.0,16917500.0
2012-12-17,3325,3385,3260,3365,29419,56927.0,16917500.0
2012-12-18,3360,3360,3245,3290,44930,55659.0,16917500.0
2012-12-20,3315,3315,3250,3295,4674,55743.0,16917500.0
2012-12-21,3355,3355,3135,3135,13273,53036.0,16917500.0
2012-12-24,3135,3155,3040,3100,28314,52444.0,16917500.0
2012-12-26,3095,3095,3035,3045,6546,51514.0,16917500.0
2012-12-27,3045,3250,3030,3115,19461,52698.0,16917500.0
2012-12-28,3110,3120,3050,3080,18611,52106.0,16917500.0
2013-01-02,3075,3140,3050,3080,9315,52106.0,16917500.0
2013-01-03,3085,3160,3040,3085,25354,52190.0,16917500.0
2013-01-04,3075,3090,3025,3060,34857,51768.0,16917500.0
2013-01-07,3065,3070,3025,3030,13363,51260.0,16917500.0
2013-01-08,3035,3090,2955,2995,54421,50668.0,16917500.0
2013-01-09,2995,3025,2970,3025,10840,51175.0,16917500.0
2013-01-10,3005,3025,2990,2995,6655,50668.0,16917500.0
2013-01-11,2985,3035,2955,2990,15399,50583.0,16917500.0
2013-01-14,3035,3070,2950,3000,28163,50752.0,16917500.0
2013-01-15,2990,3015,2965,2985,21311,50499.0,16917500.0
2013-01-16,2990,3010,2975,2975,6955,50330.0,16917500.0
2013-01-17,3040,3040,2950,2970,18963,50245.0,16917500.0
2013-01-18,2960,3000,2960,2990,4827,50583.0,16917500.0
2013-01-21,2990,2990,2960,2985,4960,50499.0,16917500.0
2013-01-22,2980,2995,2950,2955,5105,49991.0,16917500.0
2013-01-23,2980,2980,2940,2940,5140,49737.0,16917500.0
2013-01-24,2950,2950,2875,2940,9655,49737.0,16917500.0
2013-01-25,2925,2940,2850,2885,25732,48807.0,16917500.0
2013-01-28,2880,2880,2835,2835,4357,47961.0,16917500.0
2013-01-29,2835,2835,2780,2790,24992,47200.0,16917500.0
2013-01-30,2790,2790,2580,2620,89742,44324.0,16917500.0
2013-01-31,2620,2650,2575,2600,29628,43986.0,16917500.0
2013-02-01,2600,2650,2520,2645,85515,44747.0,16917500.0
2013-02-04,2715,2715,2635,2660,12435,45001.0,16917500.0
2013-02-05,2695,2695,2640,2650,13680,44831.0,16917500.0
2013-02-06,2650,2700,2555,2620,36467,44324.0,16917500.0
2013-02-07,2620,2620,2595,2610,9928,44155.0,16917500.0
2013-02-08,2605,2680,2605,2675,4666,45254.0,16917500.0
2013-02-12,2685,2700,2630,2635,9049,44578.0,16917500.0
2013-02-13,2610,2690,2610,2680,1202,45339.0,16917500.0
2013-02-14,2690,2750,2655,2750,9596,46523.0,16917500.0
2013-02-15,2740,2900,2715,2775,25490,46946.0,16917500.0
2013-02-18,2780,2780,2695,2700,10927,45677.0,16917500.0
2013-02-19,2720,2720,2620,2655,11768,44916.0,16917500.0
2013-02-20,2735,2735,2645,2655,14535,44916.0,16917500.0
2013-02-21,2640,2700,2540,2585,111069,43732.0,16917500.0
2013-02-22,2585,2585,2555,2585,28597,43732.0,16917500.0
2013-02-25,2585,2590,2555,2570,15757,43478.0,16917500.0
2013-02-26,2640,2640,2555,2590,28576,43816.0,16917500.0
2013-02-27,2605,2635,2575,2595,12863,43901.0,16917500.0
2013-02-28,2595,2620,2560,2615,26726,44239.0,16917500.0
2013-03-04,2615,2625,2590,2600,16306,43986.0,16917500.0
2013-03-05,2605,2720,2605,2715,17388,45931.0,16917500.0
2013-03-06,2715,2770,2680,2725,14032,46100.0,16917500.0
2013-03-07,2990,2990,2755,2875,49178,48638.0,16917500.0
2013-03-08,2850,2900,2805,2845,23228,48130.0,16917500.0
2013-03-11,2800,2950,2790,2910,103747,49230.0,16917500.0
2013-03-12,2990,3245,2910,3085,112699,52190.0,16917500.0
2013-03-13,3085,3190,3020,3190,49475,53967.0,16917500.0
2013-03-14,3190,3195,3080,3115,41510,52698.0,16917500.0
2013-03-15,3135,3180,3050,3165,80636,53544.0,16917500.0
2013-03-18,3165,3340,3015,3050,102441,51598.0,16917500.0
2013-03-19,3000,3100,3000,3050,18638,51598.0,16917500.0
2013-03-20,3050,3100,3000,3080,13137,52106.0,16917500.0
2013-03-21,3100,3215,3055,3095,59045,52360.0,16917500.0
2013-03-22,3115,3150,3020,3140,15817,53121.0,16917500.0
2013-03-25,3200,3250,3150,3195,18843,54051.0,16917500.0
2013-03-26,3200,3200,3100,3170,9647,53628.0,16917500.0
2013-03-27,3170,3170,3110,3150,8459,53290.0,16917500.0
2013-03-28,3150,3280,3100,3230,50809,54644.0,16917500.0
2013-03-29,3250,3250,3200,3225,14631,54559.0,16917500.0
2013-04-01,3200,3230,3180,3220,10643,54474.0,16917500.0
2013-04-02,3210,3220,3080,3080,22411,52106.0,16917500.0
2013-04-03,3120,3150,3035,3150,27291,53290.0,16917500.0
2013-04-04,3090,3140,3035,3140,12854,53121.0,16917500.0
2013-04-05,3150,3150,3050,3075,6926,52021.0,16917500.0
2013-04-08,3000,3130,2905,2985,34395,50499.0,16917500.0
2013-04-09,2960,2975,2810,2915,54171,49315.0,16917500.0
2013-04-10,2880,2925,2830,2905,11745,49145.0,16917500.0
2013-04-11,2880,2980,2880,2950,3870,49907.0,16917500.0
2013-04-12,2965,2965,2870,2905,14596,49145.0,16917500.0
2013-04-15,2885,2965,2855,2945,4674,49822.0,16917500.0
2013-04-16,2975,2975,2850,2925,11493,49484.0,16917500.0
2013-04-17,3020,3020,2930,2995,5833,50668.0,16917500.0
2013-04-18,3095,3145,3000,3040,17027,51429.0,16917500.0
2013-04-19,3015,3080,3000,3050,1381,51598.0,16917500.0
2013-04-22,3050,3100,3000,3040,11498,51429.0,16917500.0
2013-04-23,3100,3100,3035,3085,6866,52190.0,16917500.0
2013-04-24,3100,3100,3025,3090,5174,52275.0,16917500.0
2013-04-25,3065,3100,3035,3050,6635,51598.0,16917500.0
2013-04-26,3065,3460,3065,3395,422318,57435.0,16917500.0
2013-04-29,3485,3880,3400,3590,374307,60734.0,16917500.0
2013-04-30,3610,3685,3500,3565,144576,60311.0,16917500.0
2013-05-02,3600,3655,3510,3590,42061,60734.0,16917500.0
2013-05-03,3540,3600,3350,3520,134798,59550.0,16917500.0
2013-05-06,3560,3560,3450,3515,52573,59465.0,16917500.0
2013-05-07,3510,3580,3500,3540,49252,59888.0,16917500.0
2013-05-08,3575,3680,3505,3540,68505,59888.0,16917500.0
2013-05-09,3570,3570,3505,3550,10852,60057.0,16917500.0
2013-05-10,3540,3540,3385,3450,52610,58365.0,16917500.0
2013-05-13,3400,3480,3370,3415,19094,57773.0,16917500.0
2013-05-14,3415,3500,3360,3420,13052,57858.0,16917500.0
2013-05-15,3405,3500,3380,3495,23164,59127.0,16917500.0
2013-05-16,3555,3555,3390,3480,35800,58873.0,16917500.0
2013-05-20,3500,3500,3405,3485,6495,58957.0,16917500.0
2013-05-21,3500,3500,3355,3475,38728,58788.0,16917500.0
2013-05-22,3495,3495,3390,3435,9399,58112.0,16917500.0
2013-05-23,3430,3430,3280,3405,64190,57604.0,16917500.0
2013-05-24,3405,3530,3400,3520,35711,59550.0,16917500.0
2013-05-27,3520,3520,3445,3510,11616,59380.0,16917500.0
2013-05-28,3555,3555,3440,3485,14687,58957.0,16917500.0
2013-05-29,3485,3550,3425,3490,21128,59042.0,16917500.0
2013-05-30,3530,3530,3395,3420,17298,57858.0,16917500.0
2013-05-31,3420,3490,3330,3490,9438,59042.0,16917500.0
2013-06-03,3455,3485,3380,3440,14916,58196.0,16917500.0
2013-06-04,3435,3480,3375,3410,1881,57689.0,16917500.0
2013-06-05,3400,3400,3290,3320,2199,56166.0,16917500.0
2013-06-07,3365,3365,3110,3130,19067,52952.0,16917500.0
2013-06-10,3130,3220,3120,3200,1235,54136.0,16917500.0
2013-06-11,3200,3210,3100,3160,2324,53459.0,16917500.0
2013-06-12,3160,3350,3155,3320,8205,56166.0,16917500.0
2013-06-13,3320,3320,3185,3185,627,53882.0,16917500.0
2013-06-14,3195,3345,3145,3230,1005,54644.0,16917500.0
2013-06-17,3220,3220,3175,3220,1328,54474.0,16917500.0
2013-06-18,3185,3220,3175,3200,4481,54136.0,16917500.0
2013-06-19,3200,3200,3195,3195,2793,54051.0,16917500.0
2013-06-20,3100,3195,3015,3105,7982,52529.0,16917500.0
2013-06-21,2930,3195,2930,3195,7247,54051.0,16917500.0
2013-06-24,3135,3195,3045,3070,5767,51937.0,16917500.0
2013-06-25,3070,3100,2945,2985,4231,50499.0,16917500.0
2013-06-26,2950,3080,2905,2925,12473,49484.0,16917500.0
2013-06-27,2925,2985,2855,2900,39818,49061.0,16917500.0
2013-06-28,2900,2960,2830,2960,11675,50076.0,16917500.0
2013-07-01,2925,3090,2915,3000,3555,50752.0,16917500.0
2013-07-02,2990,3055,2930,2980,4877,50414.0,16917500.0
2013-07-03,2965,2975,2900,2945,6556,49822.0,16917500.0
2013-07-04,2975,3185,2965,3035,18961,51345.0,16917500.0
2013-07-05,3140,3140,3000,3065,7106,51852.0,16917500.0
2013-07-08,3150,3150,3045,3095,6982,52360.0,16917500.0
2013-07-09,3175,3175,2975,3100,3926,52444.0,16917500.0
2013-07-10,3185,3185,3000,3030,3565,51260.0,16917500.0
2013-07-11,3060,3060,2995,3045,8126,51514.0,16917500.0
2013-07-12,3025,3050,2980,3020,7335,51091.0,16917500.0
2013-07-15,3015,3035,2985,3030,6688,51260.0,16917500.0
2013-07-16,3030,3030,2975,2995,2601,50668.0,16917500.0
2013-07-17,2995,3125,2970,3125,7986,52867.0,16917500.0
2013-07-18,3060,3095,3020,3020,5166,51091.0,16917500.0
2013-07-19,3040,3040,2970,3000,2286,50752.0,16917500.0
2013-07-22,3030,3030,2945,2975,878,50330.0,16917500.0
2013-07-23,2985,2985,2900,2965,9314,50160.0,16917500.0
