한라IMS(092460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-06-21,7690,7810,7040,7200,361957,64800.0,9000000.0
2012-06-22,7070,7570,6970,7350,298511,66150.0,9000000.0
2012-06-25,7550,7550,7150,7150,163398,64350.0,9000000.0
2012-06-26,7130,7240,7000,7070,175178,63630.0,9000000.0
2012-06-27,7100,7520,7010,7200,415320,64800.0,9000000.0
2012-06-28,7300,7400,7050,7150,155257,64350.0,9000000.0
2012-06-29,7200,7480,7160,7330,260963,65970.0,9000000.0
2012-07-02,7400,8040,7340,7700,881111,69300.0,9000000.0
2012-07-03,7780,7810,7500,7500,375640,67500.0,9000000.0
2012-07-04,7590,7940,7320,7320,547844,65880.0,9000000.0
2012-07-05,7320,7630,7260,7400,294029,66600.0,9000000.0
2012-07-06,7450,7590,7260,7480,316747,67320.0,9000000.0
2012-07-09,7480,7520,6500,6500,460003,58500.0,9000000.0
2012-07-10,6600,6870,6290,6330,390798,56970.0,9000000.0
2012-07-11,6300,6430,6150,6260,206240,56340.0,9000000.0
2012-07-12,6270,6470,6190,6300,234028,56700.0,9000000.0
2012-07-13,6240,6380,6050,6280,177872,56520.0,9000000.0
2012-07-16,6350,6450,6260,6330,110786,56970.0,9000000.0
2012-07-17,6340,6620,6260,6310,265148,56790.0,9000000.0
2012-07-18,6360,6420,6210,6340,133327,57060.0,9000000.0
2012-07-19,6400,6450,6290,6290,129173,56610.0,9000000.0
2012-07-20,6300,6350,6250,6260,88389,56340.0,9000000.0
2012-07-23,6260,6260,6000,6000,147305,54000.0,9000000.0
2012-07-24,5900,5950,5550,5630,249113,50670.0,9000000.0
2012-07-25,5590,5840,5070,5200,246758,46800.0,9000000.0
2012-07-26,5120,5290,4930,4965,253891,44685.0,9000000.0
2012-07-27,5030,5140,4985,5000,138329,45000.0,9000000.0
2012-07-30,5050,5240,5050,5140,158653,46260.0,9000000.0
2012-07-31,5140,5230,4890,5050,129771,45450.0,9000000.0
2012-08-01,5040,5140,4970,5070,51618,45630.0,9000000.0
2012-08-02,5200,5250,4980,4985,112154,44865.0,9000000.0
2012-08-03,4950,4990,4810,4855,68890,43695.0,9000000.0
2012-08-06,4900,4985,4800,4810,79957,43290.0,9000000.0
2012-08-07,4810,4875,4725,4740,77959,42660.0,9000000.0
2012-08-08,4785,4795,4700,4750,66923,42750.0,9000000.0
2012-08-09,4715,5140,4715,4990,454820,44910.0,9000000.0
2012-08-10,4990,5120,4950,4955,80336,44595.0,9000000.0
2012-08-13,5120,5460,5100,5110,348339,45990.0,9000000.0
2012-08-14,5100,5140,4995,5040,80215,45360.0,9000000.0
2012-08-16,5050,5100,4940,5040,81056,45360.0,9000000.0
2012-08-17,5040,5250,5040,5200,184093,46800.0,9000000.0
2012-08-20,5200,5400,5190,5220,226913,46980.0,9000000.0
2012-08-21,5180,5240,5090,5140,79385,46260.0,9000000.0
2012-08-22,5150,5650,5150,5570,625033,50130.0,9000000.0
2012-08-23,5570,5760,5480,5600,359957,50400.0,9000000.0
2012-08-24,5510,5530,5170,5250,167054,47250.0,9000000.0
2012-08-27,5190,5200,4730,4795,286078,43155.0,9000000.0
2012-08-28,4795,4905,4750,4820,66487,43380.0,9000000.0
2012-08-29,4765,4865,4755,4820,68887,43380.0,9000000.0
2012-08-30,4885,4885,4735,4740,53447,42660.0,9000000.0
2012-08-31,4780,4780,4680,4730,42339,42570.0,9000000.0
2012-09-03,4740,4800,4670,4780,110652,43020.0,9000000.0
2012-09-04,4780,4830,4695,4765,84842,42885.0,9000000.0
2012-09-05,4765,4765,4685,4685,63839,42165.0,9000000.0
2012-09-06,4630,4740,4630,4690,38887,42210.0,9000000.0
2012-09-07,4690,4700,4550,4550,76669,40950.0,9000000.0
2012-09-10,4550,4550,4365,4365,115318,39285.0,9000000.0
2012-09-11,4300,4490,4300,4440,81139,39960.0,9000000.0
2012-09-12,4410,4580,4410,4490,142890,40410.0,9000000.0
2012-09-13,4500,4600,4485,4600,67586,41400.0,9000000.0
2012-09-14,4575,4725,4575,4630,80122,41670.0,9000000.0
2012-09-17,4680,4960,4650,4805,244587,43245.0,9000000.0
2012-09-18,4780,4930,4780,4900,84624,44100.0,9000000.0
2012-09-19,4910,4945,4845,4885,59478,43965.0,9000000.0
2012-09-20,4925,4935,4800,4865,86035,43785.0,9000000.0
2012-09-21,4820,4945,4760,4785,66945,43065.0,9000000.0
2012-09-24,4730,5100,4730,5040,229048,45360.0,9000000.0
2012-09-25,5100,5110,4960,4980,73551,44820.0,9000000.0
2012-09-26,4970,5040,4880,4890,78045,44010.0,9000000.0
2012-09-27,4850,4885,4755,4810,55454,43290.0,9000000.0
2012-09-28,4810,4880,4770,4865,19237,43785.0,9000000.0
2012-10-02,4805,4970,4805,4940,41127,44460.0,9000000.0
2012-10-04,4940,4970,4890,4965,49403,44685.0,9000000.0
2012-10-05,4990,5010,4910,4950,60818,44550.0,9000000.0
2012-10-08,4930,4970,4835,4870,52369,43830.0,9000000.0
2012-10-09,4840,4910,4820,4840,47250,43560.0,9000000.0
2012-10-10,4840,4900,4810,4815,33359,43335.0,9000000.0
2012-10-11,4815,4880,4770,4780,30261,43020.0,9000000.0
2012-10-12,4680,4825,4680,4715,37210,42435.0,9000000.0
2012-10-15,4755,4755,4500,4575,61952,41175.0,9000000.0
2012-10-16,4530,4640,4505,4580,53591,41220.0,9000000.0
2012-10-17,4580,4680,4555,4650,36167,41850.0,9000000.0
2012-10-18,4630,4730,4580,4590,32473,41310.0,9000000.0
2012-10-19,4590,4610,4510,4585,27778,41265.0,9000000.0
2012-10-22,4620,4620,4500,4500,21588,40500.0,9000000.0
2012-10-23,4500,4600,4465,4465,43931,40185.0,9000000.0
2012-10-24,4390,4500,4390,4475,28704,40275.0,9000000.0
2012-10-25,4475,4535,4435,4450,44076,40050.0,9000000.0
2012-10-26,4425,4460,4395,4415,17650,39735.0,9000000.0
2012-10-29,4335,4410,4235,4280,57942,38520.0,9000000.0
2012-10-30,4210,4320,4205,4215,31622,37935.0,9000000.0
2012-10-31,4220,4345,4220,4300,20195,38700.0,9000000.0
2012-11-01,4300,4330,4200,4330,25291,38970.0,9000000.0
2012-11-02,4285,4400,4280,4400,25714,39600.0,9000000.0
2012-11-05,4345,4415,4310,4370,12556,39330.0,9000000.0
2012-11-06,4370,4390,4300,4370,14397,39330.0,9000000.0
2012-11-07,4415,4465,4350,4390,23437,39510.0,9000000.0
2012-11-08,4345,4390,4310,4375,10092,39375.0,9000000.0
2012-11-09,4375,4475,4285,4475,26484,40275.0,9000000.0
2012-11-12,4490,4530,4420,4510,19381,40590.0,9000000.0
2012-11-13,4435,4515,4435,4510,13362,40590.0,9000000.0
2012-11-14,4465,4520,4270,4270,30737,38430.0,9000000.0
2012-11-15,4185,4230,3850,4000,74873,36000.0,9000000.0
2012-11-16,4090,4095,3860,3860,36548,34740.0,9000000.0
2012-11-19,3900,4065,3855,3935,43307,35415.0,9000000.0
2012-11-20,3935,3995,3935,3985,11644,35865.0,9000000.0
2012-11-21,3985,4030,3930,3930,21040,35370.0,9000000.0
2012-11-22,3945,3990,3905,3940,9364,35460.0,9000000.0
2012-11-23,3940,4140,3920,4140,47542,37260.0,9000000.0
2012-11-26,4180,4180,4000,4100,46734,36900.0,9000000.0
2012-11-27,4030,4115,3960,3960,29304,35640.0,9000000.0
2012-11-28,3945,4010,3940,4000,9207,36000.0,9000000.0
2012-11-29,4010,4035,3980,3980,8126,35820.0,9000000.0
2012-11-30,3940,4020,3925,3990,12102,35910.0,9000000.0
2012-12-03,4025,4025,3895,3900,22609,35100.0,9000000.0
2012-12-04,3940,3940,3875,3900,14730,35100.0,9000000.0
2012-12-05,3880,3915,3800,3850,37577,34650.0,9000000.0
2012-12-06,3860,3865,3815,3840,20952,34560.0,9000000.0
2012-12-07,3840,3865,3810,3830,18389,34470.0,9000000.0
2012-12-10,3845,3870,3810,3840,13303,34560.0,9000000.0
2012-12-11,3800,3900,3800,3840,13419,34560.0,9000000.0
2012-12-12,3850,3995,3840,3995,40848,35955.0,9000000.0
2012-12-13,4080,4125,3915,3925,56779,35325.0,9000000.0
2012-12-14,3925,3990,3925,3970,14045,35730.0,9000000.0
2012-12-17,3995,3995,3900,3905,10984,35145.0,9000000.0
2012-12-18,3985,3985,3840,3840,13904,34560.0,9000000.0
2012-12-20,3825,4090,3810,4010,44367,36090.0,9000000.0
2012-12-21,4045,4045,3945,3955,9597,35595.0,9000000.0
2012-12-24,3960,4020,3940,3985,11269,35865.0,9000000.0
2012-12-26,3985,4205,3985,4150,65273,37350.0,9000000.0
2012-12-27,4150,4150,4035,4060,25141,36540.0,9000000.0
2012-12-28,4200,4205,4060,4060,39131,36540.0,9000000.0
2013-01-02,4035,4105,4005,4040,23962,36360.0,9000000.0
2013-01-03,4085,4095,4030,4090,13409,36810.0,9000000.0
2013-01-04,4090,4240,4065,4160,38008,37440.0,9000000.0
2013-01-07,4110,4155,4070,4140,10791,37260.0,9000000.0
2013-01-08,4105,4170,4095,4135,13561,37215.0,9000000.0
2013-01-09,4150,4150,4055,4090,22970,36810.0,9000000.0
2013-01-10,4100,4215,4070,4215,41209,37935.0,9000000.0
2013-01-11,4235,4235,4140,4190,39364,37710.0,9000000.0
2013-01-14,4190,4220,4145,4205,22865,37845.0,9000000.0
2013-01-15,4230,4275,4150,4245,37693,38205.0,9000000.0
2013-01-16,4260,4270,4180,4195,12879,37755.0,9000000.0
2013-01-17,4190,4190,4080,4085,22218,36765.0,9000000.0
2013-01-18,4075,4125,4065,4105,15307,36945.0,9000000.0
2013-01-21,4100,4150,4075,4145,8151,37305.0,9000000.0
2013-01-22,4145,4160,4085,4160,15523,37440.0,9000000.0
2013-01-23,4220,4240,4150,4170,28661,37530.0,9000000.0
2013-01-24,4205,4205,4140,4145,19531,37305.0,9000000.0
2013-01-25,4130,4225,4090,4100,16058,36900.0,9000000.0
2013-01-28,4100,4145,4055,4130,7958,37170.0,9000000.0
2013-01-29,4140,4150,4100,4105,12521,36945.0,9000000.0
2013-01-30,4090,4145,4070,4075,7265,36675.0,9000000.0
2013-01-31,4050,4100,4015,4015,9629,36135.0,9000000.0
2013-02-01,4020,4045,3985,4010,9594,36090.0,9000000.0
2013-02-04,4000,4035,4000,4030,4958,36270.0,9000000.0
2013-02-05,4025,4025,3950,3975,8786,35775.0,9000000.0
2013-02-06,3975,4105,3960,4000,10614,36000.0,9000000.0
2013-02-07,4020,4020,3960,3995,4077,35955.0,9000000.0
2013-02-08,4000,4025,3940,4020,13420,36180.0,9000000.0
2013-02-12,4020,4035,3950,4000,9392,36000.0,9000000.0
2013-02-13,4030,4040,3975,4040,10944,36360.0,9000000.0
2013-02-14,4060,4070,3995,4000,12928,36000.0,9000000.0
2013-02-15,4000,4045,3985,4035,11990,36315.0,9000000.0
2013-02-18,3990,4080,3990,4050,13560,36450.0,9000000.0
2013-02-19,4030,4200,4025,4085,42002,36765.0,9000000.0
2013-02-20,4070,4155,4070,4130,14887,37170.0,9000000.0
2013-02-21,4150,4210,4080,4210,53002,37890.0,9000000.0
2013-02-22,4220,4220,4145,4150,19242,37350.0,9000000.0
2013-02-25,4150,4230,4150,4220,40635,37980.0,9000000.0
2013-02-26,4180,4255,4135,4230,26114,38070.0,9000000.0
2013-02-27,4230,4290,4165,4245,21262,38205.0,9000000.0
2013-02-28,4245,4305,4195,4195,37072,37755.0,9000000.0
2013-03-04,4160,4185,4120,4120,11866,37080.0,9000000.0
2013-03-05,4100,4200,4060,4090,24710,36810.0,9000000.0
2013-03-06,4120,4160,4105,4155,6864,37395.0,9000000.0
2013-03-07,4200,4365,4150,4350,85691,39150.0,9000000.0
2013-03-08,4350,4350,4245,4285,60091,38565.0,9000000.0
2013-03-11,4270,4335,4200,4285,36421,38565.0,9000000.0
2013-03-12,4300,4450,4300,4355,44926,39195.0,9000000.0
2013-03-13,4420,4420,4260,4300,33833,38700.0,9000000.0
2013-03-14,4260,4385,4260,4360,25422,39240.0,9000000.0
2013-03-15,4330,4385,4300,4365,9650,39285.0,9000000.0
2013-03-18,4320,4365,4275,4275,8513,38475.0,9000000.0
2013-03-19,4270,4310,4265,4280,7087,38520.0,9000000.0
2013-03-20,4265,4310,4190,4265,8783,38385.0,9000000.0
2013-03-21,4225,4285,4180,4235,8526,38115.0,9000000.0
2013-03-22,4180,4260,4180,4215,9499,37935.0,9000000.0
2013-03-25,4215,4240,4145,4175,16187,37575.0,9000000.0
2013-03-26,4175,4200,4135,4200,9053,37800.0,9000000.0
2013-03-27,4175,4230,4130,4200,20021,37800.0,9000000.0
2013-03-28,4190,4220,4090,4195,16344,37755.0,9000000.0
2013-03-29,4190,4250,4105,4200,31552,37800.0,9000000.0
2013-04-01,4210,4250,4155,4200,3347,37800.0,9000000.0
2013-04-02,4175,4220,4170,4200,6533,37800.0,9000000.0
2013-04-03,4220,4220,4010,4200,45931,37800.0,9000000.0
2013-04-04,4095,4095,3955,4000,30094,36000.0,9000000.0
2013-04-05,3990,4075,3950,3970,27857,35730.0,9000000.0
2013-04-08,3945,4000,3850,3935,22179,35415.0,9000000.0
2013-04-09,3865,3950,3805,3820,24072,34380.0,9000000.0
2013-04-10,3855,3895,3825,3850,28763,34650.0,9000000.0
2013-04-11,3880,3900,3780,3850,33278,34650.0,9000000.0
2013-04-12,3830,3900,3825,3855,16947,34695.0,9000000.0
2013-04-15,3855,3915,3830,3905,13683,35145.0,9000000.0
2013-04-16,3815,3870,3805,3830,12673,34470.0,9000000.0
2013-04-17,3815,3930,3815,3840,15875,34560.0,9000000.0
2013-04-18,3850,3970,3840,3935,13003,35415.0,9000000.0
2013-04-19,3920,3945,3880,3920,9776,35280.0,9000000.0
2013-04-22,3925,3930,3815,3880,7492,34920.0,9000000.0
2013-04-23,3850,3910,3850,3880,7500,34920.0,9000000.0
2013-04-24,3950,3965,3880,3910,14110,35190.0,9000000.0
2013-04-25,3910,3980,3895,3975,17092,35775.0,9000000.0
2013-04-26,3975,4000,3935,3955,16338,35595.0,9000000.0
2013-04-29,3955,3980,3935,3965,2997,35685.0,9000000.0
2013-04-30,3970,3990,3965,3980,11625,35820.0,9000000.0
2013-05-02,3980,4030,3970,3985,17427,35865.0,9000000.0
2013-05-03,3995,4050,3975,4015,39714,36135.0,9000000.0
2013-05-06,4000,4010,3950,3965,26437,35685.0,9000000.0
2013-05-07,4035,4035,3960,4000,10616,36000.0,9000000.0
2013-05-08,4010,4140,4000,4140,37592,37260.0,9000000.0
2013-05-09,4110,4135,4085,4085,9797,36765.0,9000000.0
2013-05-10,4085,4115,4000,4035,13213,36315.0,9000000.0
2013-05-13,4035,4035,3975,4015,19858,36135.0,9000000.0
2013-05-14,4015,4075,3980,4075,27985,36675.0,9000000.0
2013-05-15,4195,4200,4030,4040,32552,36360.0,9000000.0
2013-05-16,4065,4065,4020,4040,11137,36360.0,9000000.0
2013-05-20,4040,4065,4010,4040,7265,36360.0,9000000.0
2013-05-21,4070,4085,4015,4040,11877,36360.0,9000000.0
2013-05-22,4050,4050,3990,4040,40047,36360.0,9000000.0
2013-05-23,4030,4050,3990,3995,12341,35955.0,9000000.0
2013-05-24,3985,4025,3980,3995,3414,35955.0,9000000.0
2013-05-27,3995,4010,3950,3990,10593,35910.0,9000000.0
2013-05-28,3980,4000,3965,4000,6952,36000.0,9000000.0
2013-05-29,3970,4035,3970,4035,11690,36315.0,9000000.0
2013-05-30,4015,4050,4000,4000,15087,36000.0,9000000.0
2013-05-31,3990,4030,3950,3990,9482,35910.0,9000000.0
2013-06-03,3960,4015,3905,3905,12684,35145.0,9000000.0
2013-06-04,3990,3990,3850,3865,14522,34785.0,9000000.0
2013-06-05,3890,3890,3820,3860,13357,34740.0,9000000.0
2013-06-07,3810,3880,3805,3845,10414,34605.0,9000000.0
2013-06-10,3810,3880,3810,3835,8195,34515.0,9000000.0
2013-06-11,3815,3880,3805,3850,11801,34650.0,9000000.0
2013-06-12,3890,3890,3800,3835,10325,34515.0,9000000.0
2013-06-13,3880,3880,3780,3815,6131,34335.0,9000000.0
2013-06-14,3790,3835,3780,3805,5660,34245.0,9000000.0
2013-06-17,3775,3805,3740,3780,7477,34020.0,9000000.0
2013-06-18,3705,3795,3705,3770,11653,33930.0,9000000.0
2013-06-19,3760,3800,3730,3765,12921,33885.0,9000000.0
2013-06-20,3765,3770,3680,3740,6786,33660.0,9000000.0
2013-06-21,3680,3730,3500,3610,14191,32490.0,9000000.0
2013-06-24,3560,3620,3550,3550,2573,31950.0,9000000.0
2013-06-25,3460,3560,3400,3400,11106,30600.0,9000000.0
2013-06-26,3385,3470,3365,3460,7033,31140.0,9000000.0
2013-06-27,3460,3570,3460,3565,9172,32085.0,9000000.0
2013-06-28,3590,3590,3520,3520,5771,31680.0,9000000.0
2013-07-01,3495,3550,3495,3545,5081,31905.0,9000000.0
2013-07-02,3545,3565,3465,3565,3250,32085.0,9000000.0
2013-07-03,3550,3565,3470,3520,883,31680.0,9000000.0
2013-07-04,3475,3550,3475,3540,2037,31860.0,9000000.0
2013-07-05,3630,3630,3480,3540,29503,31860.0,9000000.0
2013-07-08,3540,3570,3500,3520,9078,31680.0,9000000.0
2013-07-09,3480,3520,3460,3460,6049,31140.0,9000000.0
2013-07-10,3460,3575,3460,3485,12781,31365.0,9000000.0
2013-07-11,3500,3555,3475,3530,6729,31770.0,9000000.0
2013-07-12,3555,3585,3500,3585,7782,32265.0,9000000.0
2013-07-15,3585,3600,3555,3585,1931,32265.0,9000000.0
2013-07-16,3590,3640,3575,3600,6594,32400.0,9000000.0
2013-07-17,3630,3630,3525,3625,2521,32625.0,9000000.0
2013-07-18,3620,3625,3560,3605,3886,32445.0,9000000.0
2013-07-19,3635,3635,3560,3610,947,32490.0,9000000.0
2013-07-22,3600,3635,3570,3615,6573,32535.0,9000000.0
2013-07-23,3615,3630,3575,3600,5217,32400.0,9000000.0
2013-07-24,3615,3640,3600,3610,8610,32490.0,9000000.0
2013-07-25,3610,3640,3590,3600,8529,32400.0,9000000.0
2013-07-26,3600,3615,3580,3610,5090,32490.0,9000000.0
2013-07-29,3610,3620,3580,3610,1374,32490.0,9000000.0
2013-07-30,3635,3635,3585,3620,7866,32580.0,9000000.0
2013-07-31,3640,3645,3600,3600,2978,32400.0,9000000.0
2013-08-01,3600,3615,3590,3615,7514,32535.0,9000000.0
2013-08-02,3640,3640,3600,3620,6485,32580.0,9000000.0
2013-08-05,3645,3655,3620,3640,5782,32760.0,9000000.0
2013-08-06,3670,3670,3620,3655,8045,32895.0,9000000.0
2013-08-07,3640,3665,3635,3655,8263,32895.0,9000000.0
2013-08-08,3600,3650,3600,3650,11848,32850.0,9000000.0
2013-08-09,3650,3650,3590,3645,10788,32805.0,9000000.0
2013-08-12,3655,3660,3615,3620,10920,32580.0,9000000.0
2013-08-13,3600,3600,3550,3585,9861,32265.0,9000000.0
2013-08-14,3600,3600,3515,3515,10324,31635.0,9000000.0
2013-08-16,3530,3700,3515,3700,37413,33300.0,9000000.0
2013-08-19,3675,3675,3600,3635,9427,32715.0,9000000.0
2013-08-20,3635,3655,3610,3635,8049,32715.0,9000000.0
2013-08-21,3635,3700,3615,3640,5662,32760.0,9000000.0
2013-08-22,3585,3640,3520,3595,9578,32355.0,9000000.0
2013-08-23,3595,3605,3550,3565,4093,32085.0,9000000.0
2013-08-26,3580,3605,3555,3560,2259,32040.0,9000000.0
2013-08-27,3560,3580,3550,3580,2863,32220.0,9000000.0
2013-08-28,3580,3580,3520,3565,6566,32085.0,9000000.0
2013-08-29,3580,3640,3540,3610,12386,32490.0,9000000.0
2013-08-30,3610,3670,3595,3625,4169,32625.0,9000000.0
2013-09-02,3650,3670,3635,3655,3080,32895.0,9000000.0
2013-09-03,3680,3685,3655,3675,3505,33075.0,9000000.0
2013-09-04,3675,3705,3675,3700,9429,33300.0,9000000.0
2013-09-05,3700,3730,3700,3720,3065,33480.0,9000000.0
2013-09-06,3720,3720,3680,3710,3890,33390.0,9000000.0
2013-09-09,3680,3755,3680,3740,12188,33660.0,9000000.0
2013-09-10,3745,3885,3745,3870,31351,34830.0,9000000.0
2013-09-11,3900,4110,3900,4090,104130,36810.0,9000000.0
2013-09-12,4095,4095,3985,3995,33602,35955.0,9000000.0
2013-09-13,4025,4120,3985,4060,28557,36540.0,9000000.0
2013-09-16,4080,4090,4000,4050,7690,36450.0,9000000.0
2013-09-17,4050,4110,4030,4095,19346,36855.0,9000000.0
2013-09-23,4120,4320,4050,4295,124637,38655.0,9000000.0
2013-09-24,4300,4325,4165,4230,45001,38070.0,9000000.0
2013-09-25,4230,4230,4065,4140,43680,37260.0,9000000.0
2013-09-26,4100,4275,4100,4265,41930,38385.0,9000000.0
2013-09-27,4295,4295,4200,4275,14011,38475.0,9000000.0
2013-09-30,4125,4265,4125,4170,18210,37530.0,9000000.0
2013-10-01,4150,4230,4150,4230,19820,38070.0,9000000.0
2013-10-02,4165,4260,4165,4215,946222,37935.0,9000000.0
2013-10-04,4210,4260,4060,4170,16830,37530.0,9000000.0
2013-10-07,4185,4210,4145,4210,20690,37890.0,9000000.0
2013-10-08,4210,4210,4125,4195,24235,37755.0,9000000.0
2013-10-10,4170,4225,4145,4180,14619,37620.0,9000000.0
2013-10-11,4195,4340,4180,4340,68039,39060.0,9000000.0
2013-10-14,4340,4430,4320,4370,22557,39330.0,9000000.0
2013-10-15,4400,4625,4350,4500,52894,40500.0,9000000.0
2013-10-16,4470,4680,4450,4650,85290,41850.0,9000000.0
2013-10-17,4685,4735,4585,4585,34693,41265.0,9000000.0
2013-10-18,4585,4650,4515,4555,29821,40995.0,9000000.0
2013-10-21,4560,4930,4560,4850,79648,43650.0,9000000.0
2013-10-22,4885,4920,4740,4740,42576,42660.0,9000000.0
2013-10-23,4850,4850,4520,4520,61919,40680.0,9000000.0
2013-10-24,4500,4750,4500,4740,27088,42660.0,9000000.0
2013-10-25,4730,4830,4640,4780,22764,43020.0,9000000.0
2013-10-28,4840,4840,4635,4705,14124,42345.0,9000000.0
2013-10-29,4850,4905,4715,4770,26102,42930.0,9000000.0
2013-10-30,4830,4830,4605,4655,8993,41895.0,9000000.0
2013-10-31,4595,4690,4570,4595,16892,41355.0,9000000.0
2013-11-01,4560,4700,4420,4650,13915,41850.0,9000000.0
2013-11-04,4615,4640,4530,4570,19652,41130.0,9000000.0
2013-11-05,4570,4690,4390,4450,24302,40050.0,9000000.0
2013-11-06,4455,4500,4390,4430,16148,39870.0,9000000.0
2013-11-07,4435,4580,4370,4460,18457,40140.0,9000000.0
2013-11-08,4460,4480,4280,4300,8658,38700.0,9000000.0
2013-11-11,4300,4305,4200,4280,17492,38520.0,9000000.0
2013-11-12,4280,4465,4280,4445,11979,40005.0,9000000.0
2013-11-13,4425,4550,4400,4500,7553,40500.0,9000000.0
2013-11-14,4500,4515,4380,4500,4960,40500.0,9000000.0
2013-11-15,4500,4655,4495,4600,20066,41400.0,9000000.0
2013-11-18,4620,4620,4550,4615,10369,41535.0,9000000.0
2013-11-19,4615,4725,4600,4630,14473,41670.0,9000000.0
2013-11-20,4665,4740,4585,4620,2891,41580.0,9000000.0
2013-11-21,4620,4620,4435,4505,11189,40545.0,9000000.0
2013-11-22,4505,4560,4365,4490,11442,40410.0,9000000.0
2013-11-25,4490,4520,4460,4485,2500,40365.0,9000000.0
2013-11-26,4485,4500,4400,4490,5314,40410.0,9000000.0
2013-11-27,4490,4580,4390,4470,5440,40230.0,9000000.0
2013-11-28,4470,4505,4350,4410,22665,39690.0,9000000.0
2013-11-29,4410,4430,4365,4420,7422,39780.0,9000000.0
2013-12-02,4325,4415,4320,4400,4248,39600.0,9000000.0
2013-12-03,4400,4420,4280,4360,3047,39240.0,9000000.0
2013-12-04,4360,4400,4285,4385,6895,39465.0,9000000.0
2013-12-05,4385,4400,4310,4375,655,39375.0,9000000.0
2013-12-06,4375,4400,4240,4390,4945,39510.0,9000000.0
2013-12-09,4375,4395,4335,4350,1775,39150.0,9000000.0
2013-12-10,4300,4370,4250,4330,4456,38970.0,9000000.0
2013-12-11,4330,4330,4210,4250,3851,38250.0,9000000.0
2013-12-12,4340,4350,4230,4325,8530,38925.0,9000000.0
2013-12-13,4270,4270,4170,4245,9660,38205.0,9000000.0
2013-12-16,4245,4245,4015,4015,30317,36135.0,9000000.0
2013-12-17,4035,4180,4035,4180,8266,37620.0,9000000.0
2013-12-18,4140,4245,4140,4245,2170,38205.0,9000000.0
2013-12-19,4280,4280,4140,4235,2475,38115.0,9000000.0
2013-12-20,4265,4265,4215,4240,1835,38160.0,9000000.0
2013-12-23,4270,4270,4195,4195,2362,37755.0,9000000.0
2013-12-24,4220,4240,4150,4240,5675,38160.0,9000000.0
2013-12-26,4240,4275,4140,4255,3783,38295.0,9000000.0
2013-12-27,4255,4290,4200,4245,2020,38205.0,9000000.0
2013-12-30,4205,4280,4160,4190,8240,37710.0,9000000.0
2014-01-02,4200,4315,4200,4250,10760,38250.0,9000000.0
2014-01-03,4285,4380,4240,4380,17838,39420.0,9000000.0
2014-01-06,4335,4630,4335,4575,39561,41175.0,9000000.0
2014-01-07,4530,4590,4500,4530,5818,40770.0,9000000.0
2014-01-08,4460,4535,4450,4535,5122,40815.0,9000000.0
2014-01-09,4555,4555,4400,4470,7922,40230.0,9000000.0
2014-01-10,4495,4495,4400,4440,24749,39960.0,9000000.0
2014-01-13,4440,4480,4440,4470,30842,40230.0,9000000.0
2014-01-14,4470,4655,4455,4650,10843,41850.0,9000000.0
2014-01-15,4650,4730,4560,4720,39723,42480.0,9000000.0
2014-01-16,4720,4835,4475,4515,98811,40635.0,9000000.0
2014-01-17,4530,4705,4520,4640,57371,41760.0,9000000.0
2014-01-20,4655,4700,4550,4665,25211,41985.0,9000000.0
2014-01-21,4665,4750,4500,4580,10618,41220.0,9000000.0
2014-01-22,4580,4625,4550,4605,257,41445.0,9000000.0
2014-01-23,4620,4635,4560,4590,17066,41310.0,9000000.0
2014-01-24,4585,4700,4510,4655,12092,41895.0,9000000.0
2014-01-27,4650,4650,4400,4405,28461,39645.0,9000000.0
2014-01-28,4450,4495,4365,4400,12760,39600.0,9000000.0
2014-01-29,4400,4520,4400,4410,2690,39690.0,9000000.0
2014-02-03,4380,4410,4370,4410,5362,39690.0,9000000.0
2014-02-04,4400,4410,4370,4370,5444,39330.0,9000000.0
2014-02-05,4370,4505,4370,4470,10254,40230.0,9000000.0
2014-02-06,4470,4505,4430,4435,1902,39915.0,9000000.0
2014-02-07,4435,4495,4395,4495,4724,40455.0,9000000.0
2014-02-10,4495,4515,4415,4445,16659,40005.0,9000000.0
2014-02-11,4480,4535,4450,4500,12939,40500.0,9000000.0
2014-02-12,4500,4535,4460,4485,999,40365.0,9000000.0
2014-02-13,4520,4560,4485,4545,4032,40905.0,9000000.0
2014-02-14,4560,4560,4485,4535,5994,40815.0,9000000.0
2014-02-17,4560,4560,4450,4490,6390,40410.0,9000000.0
2014-02-18,4490,4505,4470,4480,7803,40320.0,9000000.0
2014-02-19,4480,4490,4415,4415,18605,39735.0,9000000.0
2014-02-20,4425,4485,4425,4450,3495,40050.0,9000000.0
2014-02-21,4460,4495,4460,4475,8611,40275.0,9000000.0
2014-02-24,4500,4595,4490,4525,12859,40725.0,9000000.0
2014-02-25,4560,4575,4500,4500,17817,40500.0,9000000.0
2014-02-26,4480,4535,4450,4525,10849,40725.0,9000000.0
2014-02-27,4525,4550,4495,4535,4476,40815.0,9000000.0
2014-02-28,4555,4630,4510,4620,13791,41580.0,9000000.0
2014-03-03,4655,4685,4565,4620,21530,41580.0,9000000.0
2014-03-04,4620,4680,4600,4630,12731,41670.0,9000000.0
2014-03-05,4610,4620,4550,4590,5527,41310.0,9000000.0
2014-03-06,4505,4570,4455,4470,15491,40230.0,9000000.0
