네이처셀(007390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-11-21,951,997,912,971,28342,5480.0,10744650.0
2003-11-24,951,951,903,942,3238,5319.0,10744650.0
2003-11-25,942,990,942,990,21146,5587.0,10744650.0
2003-11-26,971,1037,951,962,93456,5426.0,10744650.0
2003-11-27,978,1007,893,1009,34709,5695.0,10744650.0
2003-11-28,989,1016,969,1009,32668,5695.0,10744650.0
2003-12-01,971,1029,971,1028,20059,5802.0,10744650.0
2003-12-02,1037,1037,999,1028,15715,5802.0,10744650.0
2003-12-03,1018,1029,999,1019,5393,5748.0,10744650.0
2003-12-04,990,1018,990,1019,9694,5748.0,10744650.0
2003-12-05,997,997,969,981,20478,5533.0,10744650.0
2003-12-08,969,969,940,942,10683,5319.0,10744650.0
2003-12-09,951,969,951,971,20277,5480.0,10744650.0
2003-12-10,960,969,951,971,7268,5480.0,10744650.0
2003-12-11,951,979,951,952,50497,5372.0,10744650.0
2003-12-12,960,978,922,971,41522,5480.0,10744650.0
2003-12-15,961,961,941,952,34651,5372.0,10744650.0
2003-12-16,951,961,932,952,14265,5372.0,10744650.0
2003-12-17,951,980,942,962,78386,5426.0,10744650.0
2003-12-18,951,961,932,952,11665,5372.0,10744650.0
2003-12-19,970,970,941,952,53601,5372.0,10744650.0
2003-12-22,960,960,912,942,7269,5319.0,10744650.0
2003-12-23,932,941,894,905,43917,5104.0,10744650.0
2003-12-24,875,904,875,877,20357,4943.0,10744650.0
2003-12-26,894,894,856,856,41157,4835.0,10744650.0
2003-12-29,951,951,827,905,4830,5104.0,10744650.0
2003-12-30,884,904,866,877,34618,4943.0,10744650.0
2004-01-02,875,913,875,914,6287,5157.0,10744650.0
2004-01-05,884,932,884,905,32720,5104.0,10744650.0
2004-01-06,895,933,885,933,6010,5265.0,10744650.0
2004-01-07,912,912,866,867,39436,4889.0,10744650.0
2004-01-08,884,884,837,867,642,4889.0,10744650.0
2004-01-09,875,875,789,818,35556,4620.0,10744650.0
2004-01-12,827,913,827,914,46467,5157.0,10744650.0
2004-01-13,913,932,856,885,34694,4996.0,10744650.0
2004-01-14,884,951,884,942,23576,5319.0,10744650.0
2004-01-15,933,933,846,895,36561,5050.0,10744650.0
2004-01-16,884,912,856,905,16200,5104.0,10744650.0
2004-01-19,923,990,905,990,83233,5587.0,10744650.0
2004-01-20,1017,1017,912,971,40144,5480.0,10744650.0
2004-01-26,989,997,951,1000,51396,5641.0,10744650.0
2004-01-27,989,997,931,981,9344,5533.0,10744650.0
2004-01-28,962,1029,913,1028,25811,5802.0,10744650.0
2004-01-29,1007,1016,951,1009,31314,5695.0,10744650.0
2004-01-30,1018,1018,951,990,24680,5587.0,10744650.0
2004-02-02,997,1035,951,981,12917,5533.0,10744650.0
2004-02-03,998,998,951,952,23048,5372.0,10744650.0
2004-02-04,970,970,913,914,11220,5157.0,10744650.0
2004-02-05,923,951,875,952,50195,5372.0,10744650.0
2004-02-06,933,1029,913,1028,21586,5802.0,10744650.0
2004-02-09,1017,1017,969,971,28296,5480.0,10744650.0
2004-02-10,951,962,876,962,42156,5426.0,10744650.0
2004-02-11,940,989,931,971,21093,5480.0,10744650.0
2004-02-12,931,978,931,942,6871,5319.0,10744650.0
2004-02-13,933,971,924,923,16464,5211.0,10744650.0
2004-02-16,912,951,912,942,8493,5319.0,10744650.0
2004-02-17,912,951,893,942,31123,5319.0,10744650.0
2004-02-18,979,979,923,952,30013,5372.0,10744650.0
2004-02-19,932,951,904,952,29132,5372.0,10744650.0
2004-02-20,931,951,931,942,7357,5319.0,10744650.0
2004-02-23,931,960,922,942,30703,5319.0,10744650.0
2004-02-24,942,942,924,923,4650,5211.0,10744650.0
2004-02-25,904,951,866,867,26257,4889.0,10744650.0
2004-02-26,876,905,857,895,27380,5050.0,10744650.0
2004-02-27,923,923,904,905,22106,5104.0,10744650.0
2004-03-02,894,932,875,877,8531,4943.0,10744650.0
2004-03-03,894,904,875,877,8570,4943.0,10744650.0
2004-03-04,894,913,875,885,5113,4996.0,10744650.0
2004-03-05,884,951,884,942,5778,5319.0,10744650.0
2004-03-08,933,933,885,895,4416,5050.0,10744650.0
2004-03-09,885,913,885,895,6133,5050.0,10744650.0
2004-03-10,894,951,885,914,46758,5157.0,10744650.0
2004-03-11,885,924,885,895,2851,5050.0,10744650.0
2004-03-12,885,962,818,962,38955,5426.0,10744650.0
2004-03-15,951,951,904,905,804,5104.0,10744650.0
2004-03-16,895,933,885,933,2885,5265.0,10744650.0
2004-03-17,903,951,893,942,15823,5319.0,10744650.0
2004-03-18,932,979,894,905,6250,5104.0,10744650.0
2004-03-19,875,913,875,914,319,5157.0,10744650.0
2004-03-22,894,913,885,914,8933,5157.0,10744650.0
2004-03-23,884,912,875,905,36338,5104.0,10744650.0
2004-03-24,885,905,857,895,57690,5050.0,10744650.0
2004-03-25,884,904,875,905,2793,5104.0,10744650.0
2004-03-26,904,904,884,905,7932,5104.0,10744650.0
2004-03-29,894,904,894,905,449,5104.0,10744650.0
2004-03-30,913,933,885,895,12576,5050.0,10744650.0
2004-03-31,885,904,885,885,2411,4996.0,10744650.0
2004-04-01,904,913,875,914,24547,5157.0,10744650.0
2004-04-02,905,913,895,895,1880,5050.0,10744650.0
2004-04-06,894,912,884,905,32116,5104.0,10744650.0
2004-04-07,894,913,885,914,17954,5157.0,10744650.0
2004-04-08,905,1018,885,1019,150570,5748.0,10744650.0
2004-04-09,1121,1121,940,1009,101305,5695.0,10744650.0
2004-04-12,969,978,940,942,71302,5319.0,10744650.0
2004-04-13,940,960,912,942,21113,5319.0,10744650.0
2004-04-14,933,980,885,923,24942,5211.0,10744650.0
2004-04-16,913,951,895,923,24682,5211.0,10744650.0
2004-04-19,913,951,913,923,29622,5211.0,10744650.0
2004-04-20,933,942,905,923,78817,5211.0,10744650.0
2004-04-21,913,933,905,923,10902,5211.0,10744650.0
2004-04-22,924,942,895,923,79739,5211.0,10744650.0
2004-04-23,924,933,895,923,39028,5211.0,10744650.0
2004-04-26,912,940,903,942,27535,5319.0,10744650.0
2004-04-27,922,951,922,942,68156,5319.0,10744650.0
2004-04-28,942,980,942,962,42803,5426.0,10744650.0
2004-04-29,960,978,951,971,64295,5480.0,10744650.0
2004-04-30,951,978,951,981,15347,5533.0,10744650.0
2004-05-03,960,978,951,981,68819,5533.0,10744650.0
2004-05-04,969,978,960,981,6578,5533.0,10744650.0
2004-05-06,951,970,932,952,10351,5372.0,10744650.0
2004-05-07,931,969,922,971,53939,5480.0,10744650.0
2004-05-10,969,969,893,971,16792,5480.0,10744650.0
2004-05-11,971,971,942,962,32158,5426.0,10744650.0
2004-05-12,951,978,940,981,34771,5533.0,10744650.0
2004-05-13,942,1029,933,933,427142,5265.0,10744650.0
2004-05-14,940,951,903,942,104270,5319.0,10744650.0
2004-05-17,923,942,876,933,64237,5265.0,10744650.0
2004-05-18,884,932,884,905,6563,5104.0,10744650.0
2004-05-19,894,923,894,905,19819,5104.0,10744650.0
2004-05-20,923,932,904,905,6194,5104.0,10744650.0
2004-05-21,923,923,894,914,2451,5157.0,10744650.0
2004-05-24,894,912,875,877,17496,4943.0,10744650.0
2004-05-25,876,895,857,895,11649,5050.0,10744650.0
2004-05-27,866,913,866,914,3959,5157.0,10744650.0
2004-05-28,905,924,857,923,18202,5211.0,10744650.0
2004-05-31,913,923,856,885,14773,4996.0,10744650.0
2004-06-01,866,924,857,923,24472,5211.0,10744650.0
2004-06-02,913,923,866,914,14142,5157.0,10744650.0
2004-06-03,905,924,876,923,23442,5211.0,10744650.0
2004-06-04,885,923,875,914,6593,5157.0,10744650.0
2004-06-07,913,913,895,895,3293,5050.0,10744650.0
2004-06-08,904,923,885,914,12539,5157.0,10744650.0
2004-06-09,904,913,875,914,4255,5157.0,10744650.0
2004-06-10,885,904,885,885,846,4996.0,10744650.0
2004-06-11,884,904,856,905,14895,5104.0,10744650.0
2004-06-14,884,904,875,905,5504,5104.0,10744650.0
2004-06-15,885,924,885,923,2908,5211.0,10744650.0
2004-06-16,913,913,913,914,5050,5157.0,10744650.0
2004-06-17,894,904,884,905,12885,5104.0,10744650.0
2004-06-18,884,904,884,905,5699,5104.0,10744650.0
2004-06-21,913,913,885,914,3907,5157.0,10744650.0
2004-06-22,884,912,875,905,4581,5104.0,10744650.0
2004-06-23,885,913,885,895,21,5050.0,10744650.0
2004-06-24,885,905,857,895,87778,5050.0,10744650.0
2004-06-25,885,913,885,914,10046,5157.0,10744650.0
2004-06-28,923,951,904,914,13170,5157.0,10744650.0
2004-06-29,912,960,912,942,3799,5319.0,10744650.0
2004-06-30,932,932,904,905,120,5104.0,10744650.0
2004-07-01,904,913,904,914,3204,5157.0,10744650.0
2004-07-02,911,1016,911,1009,242550,5695.0,10744650.0
2004-07-05,1009,1009,913,923,94943,5211.0,10744650.0
2004-07-06,933,933,885,895,60790,5050.0,10744650.0
2004-07-07,885,924,885,895,30461,5050.0,10744650.0
2004-07-08,885,923,885,914,7013,5157.0,10744650.0
2004-07-09,894,912,856,905,48095,5104.0,10744650.0
2004-07-12,894,913,875,914,5348,5157.0,10744650.0
2004-07-13,817,912,817,905,22707,5104.0,10744650.0
2004-07-14,885,924,885,923,14003,5211.0,10744650.0
2004-07-15,913,913,895,895,789,5050.0,10744650.0
2004-07-16,885,913,875,914,12741,5157.0,10744650.0
2004-07-19,913,924,885,923,11581,5211.0,10744650.0
2004-07-20,894,913,885,914,12615,5157.0,10744650.0
2004-07-21,905,913,895,895,9239,5050.0,10744650.0
2004-07-22,894,904,875,905,20520,5104.0,10744650.0
2004-07-23,904,923,884,905,16215,5104.0,10744650.0
2004-07-26,894,904,866,905,9599,5104.0,10744650.0
2004-07-27,884,904,875,905,15399,5104.0,10744650.0
2004-07-28,894,913,856,914,17301,5157.0,10744650.0
2004-07-29,894,894,875,885,25492,4996.0,10744650.0
2004-07-30,884,894,875,877,290,4943.0,10744650.0
2004-08-02,875,875,875,877,1500,4943.0,10744650.0
2004-08-03,857,895,838,895,10962,5050.0,10744650.0
2004-08-04,895,905,895,895,5410,5050.0,10744650.0
2004-08-05,904,904,904,905,5,5104.0,10744650.0
2004-08-06,885,913,885,914,2427,5157.0,10744650.0
2004-08-09,912,912,884,905,9202,5104.0,10744650.0
2004-08-10,913,913,895,895,2431,5050.0,10744650.0
2004-08-11,913,913,913,914,17714,5157.0,10744650.0
2004-08-12,923,923,894,905,4397,5104.0,10744650.0
2004-08-13,923,923,894,905,4508,5104.0,10744650.0
2004-08-16,894,913,875,914,18771,5157.0,10744650.0
2004-08-17,894,913,894,914,12016,5157.0,10744650.0
2004-08-18,913,913,913,914,0,5157.0,10744650.0
2004-08-19,876,905,876,895,1144,5050.0,10744650.0
2004-08-20,894,904,894,905,2401,5104.0,10744650.0
2004-08-23,894,894,885,885,305,4996.0,10744650.0
2004-08-24,884,894,875,877,1004,4943.0,10744650.0
2004-08-25,885,895,857,895,3106,5050.0,10744650.0
2004-08-26,875,894,856,856,12112,4835.0,10744650.0
2004-08-27,857,905,857,895,17096,5050.0,10744650.0
2004-08-30,875,904,875,905,15492,5104.0,10744650.0
2004-08-31,885,885,875,885,1769,4996.0,10744650.0
2004-09-01,876,895,876,895,1003,5050.0,10744650.0
2004-09-02,895,895,895,895,1,5050.0,10744650.0
2004-09-03,894,894,885,885,67,4996.0,10744650.0
2004-09-06,875,894,875,877,13233,4943.0,10744650.0
2004-09-07,866,884,866,877,1230,4943.0,10744650.0
2004-09-08,884,884,866,867,2040,4889.0,10744650.0
2004-09-09,866,895,866,895,2,5050.0,10744650.0
2004-09-10,876,895,876,895,2,5050.0,10744650.0
2004-09-13,885,895,876,895,21138,5050.0,10744650.0
2004-09-14,876,895,857,895,9758,5050.0,10744650.0
2004-09-15,866,894,866,877,1507,4943.0,10744650.0
2004-09-16,866,885,846,885,2831,4996.0,10744650.0
2004-09-17,885,894,885,885,4173,4996.0,10744650.0
2004-09-20,866,895,866,895,1131,5050.0,10744650.0
2004-09-21,876,895,876,895,125,5050.0,10744650.0
2004-09-22,885,895,857,895,4485,5050.0,10744650.0
2004-09-23,866,895,866,895,512,5050.0,10744650.0
2004-09-24,885,885,866,885,4,4996.0,10744650.0
2004-09-30,866,885,866,885,5036,4996.0,10744650.0
2004-10-01,866,895,846,895,5111,5050.0,10744650.0
2004-10-04,866,866,827,828,11828,4674.0,10744650.0
2004-10-05,807,826,760,762,52769,4298.0,10744650.0
2004-10-06,760,779,731,762,21137,4298.0,10744650.0
2004-10-07,723,761,723,752,4283,4244.0,10744650.0
2004-10-08,742,752,704,714,17846,4029.0,10744650.0
2004-10-11,713,760,713,762,13183,4298.0,10744650.0
2004-10-12,741,780,741,781,16102,4405.0,10744650.0
2004-10-13,741,761,741,743,7116,4190.0,10744650.0
2004-10-14,741,741,722,723,3206,4083.0,10744650.0
2004-10-15,732,770,732,772,496,4352.0,10744650.0
2004-10-18,799,799,741,800,3003,4513.0,10744650.0
2004-10-19,741,789,703,790,26991,4459.0,10744650.0
2004-10-20,761,770,751,772,201,4352.0,10744650.0
2004-10-21,741,780,722,781,10596,4405.0,10744650.0
2004-10-22,713,780,713,781,897,4405.0,10744650.0
2004-10-25,723,752,714,752,2572,4244.0,10744650.0
2004-10-26,721,721,693,695,3399,3922.0,10744650.0
2004-10-27,722,722,694,723,2790,4083.0,10744650.0
2004-10-28,694,770,655,772,2360,4352.0,10744650.0
2004-10-29,693,721,693,695,5074,3922.0,10744650.0
2004-11-01,742,742,657,657,58834,3707.0,10744650.0
2004-11-02,657,714,657,657,29421,3707.0,10744650.0
2004-11-03,666,685,657,657,16908,3707.0,10744650.0
2004-11-04,685,695,647,686,51664,3868.0,10744650.0
2004-11-05,655,674,635,638,75022,3599.0,10744650.0
2004-11-08,637,685,637,686,13459,3868.0,10744650.0
2004-11-09,647,685,647,647,40499,3653.0,10744650.0
2004-11-10,664,664,627,666,1852,3761.0,10744650.0
2004-11-11,664,664,635,666,508,3761.0,10744650.0
2004-11-12,666,666,629,628,17321,3546.0,10744650.0
2004-11-15,657,657,629,628,16568,3546.0,10744650.0
2004-11-16,647,647,599,619,29337,3492.0,10744650.0
2004-11-17,608,617,597,600,20520,3385.0,10744650.0
2004-11-18,608,646,589,638,67397,3599.0,10744650.0
2004-11-19,646,646,635,638,10602,3599.0,10744650.0
2004-11-22,646,646,635,638,951,3599.0,10744650.0
2004-11-23,647,647,629,647,3303,3653.0,10744650.0
2004-11-24,656,656,609,609,10804,3438.0,10744650.0
2004-11-25,609,609,590,609,45370,3438.0,10744650.0
2004-11-26,597,608,597,600,14217,3385.0,10744650.0
2004-11-29,608,664,597,666,84039,3761.0,10744650.0
2004-11-30,684,713,635,705,133694,3976.0,10744650.0
2004-12-01,702,702,655,695,32211,3922.0,10744650.0
2004-12-02,693,693,617,676,28558,3814.0,10744650.0
2004-12-03,627,655,617,638,57759,3599.0,10744650.0
2004-12-06,635,702,635,695,17101,3922.0,10744650.0
2004-12-07,664,693,635,666,45631,3761.0,10744650.0
2004-12-08,655,664,627,638,9779,3599.0,10744650.0
2004-12-09,637,647,618,647,16796,3653.0,10744650.0
2004-12-10,647,647,629,647,3802,3653.0,10744650.0
2004-12-13,637,676,637,657,34903,3707.0,10744650.0
2004-12-14,655,664,655,666,5994,3761.0,10744650.0
2004-12-15,664,684,646,676,10825,3814.0,10744650.0
2004-12-16,664,684,627,666,36648,3761.0,10744650.0
2004-12-17,655,664,635,666,15545,3761.0,10744650.0
2004-12-20,666,666,637,647,7513,3653.0,10744650.0
2004-12-21,655,693,617,676,67672,3814.0,10744650.0
2004-12-22,666,666,629,628,22125,3546.0,10744650.0
2004-12-23,657,666,629,647,28911,3653.0,10744650.0
2004-12-24,657,657,637,647,3511,3653.0,10744650.0
2004-12-27,646,664,635,638,6608,3599.0,10744650.0
2004-12-28,618,666,618,647,15452,3653.0,10744650.0
2004-12-29,627,721,627,666,93743,3761.0,10744650.0
2004-12-30,664,693,664,695,17193,3922.0,10744650.0
2005-01-03,676,695,666,686,20942,3868.0,10744650.0
2005-01-04,685,685,647,686,21053,3868.0,10744650.0
2005-01-05,655,674,646,666,18104,3761.0,10744650.0
2005-01-06,666,666,647,647,36977,3653.0,10744650.0
2005-01-07,637,666,637,657,34302,3707.0,10744650.0
2005-01-10,647,666,647,657,34973,3707.0,10744650.0
2005-01-11,647,657,647,647,40703,3653.0,10744650.0
2005-01-12,655,702,655,676,155782,3814.0,10744650.0
2005-01-13,664,702,655,705,88714,3976.0,10744650.0
2005-01-14,703,741,685,723,138319,4083.0,10744650.0
2005-01-17,723,781,714,752,138819,4244.0,10744650.0
2005-01-18,760,760,713,733,101142,4137.0,10744650.0
2005-01-19,741,780,732,781,67154,4405.0,10744650.0
2005-01-20,780,799,741,781,26273,4405.0,10744650.0
2005-01-21,751,866,741,867,108765,4889.0,10744650.0
2005-01-24,933,962,913,962,228703,5426.0,10744650.0
2005-01-25,997,997,893,971,98782,5480.0,10744650.0
2005-01-26,942,971,895,933,48215,5265.0,10744650.0
2005-01-27,894,923,827,828,108744,4674.0,10744650.0
2005-01-28,761,856,761,847,38314,4781.0,10744650.0
2005-01-31,837,856,770,838,44621,4728.0,10744650.0
2005-02-01,827,866,808,856,30171,4835.0,10744650.0
2005-02-02,845,845,799,810,31378,4566.0,10744650.0
2005-02-03,856,856,799,800,48594,4513.0,10744650.0
2005-02-04,799,837,741,818,76524,4620.0,10744650.0
2005-02-07,856,856,789,800,61730,4513.0,10744650.0
2005-02-11,827,866,799,856,40996,4835.0,10744650.0
2005-02-14,876,913,838,895,62410,5050.0,10744650.0
2005-02-15,893,997,884,1000,402197,5641.0,10744650.0
2005-02-16,1007,1074,911,1009,298308,5695.0,10744650.0
2005-02-17,971,1009,951,990,86201,5587.0,10744650.0
2005-02-18,933,990,933,990,56069,5587.0,10744650.0
2005-02-21,1027,1046,989,1047,52798,5910.0,10744650.0
2005-02-22,1007,1169,1007,1076,496195,6071.0,10744650.0
2005-02-23,1084,1141,1036,1132,100574,6393.0,10744650.0
2005-02-24,1151,1208,1065,1123,158779,6339.0,10744650.0
2005-02-25,1083,1102,1017,1105,104996,6232.0,10744650.0
2005-02-28,1065,1161,1065,1123,49228,6339.0,10744650.0
2005-03-02,1075,1141,1065,1123,69034,6339.0,10744650.0
2005-03-03,1112,1121,1056,1105,109865,6232.0,10744650.0
2005-03-04,1103,1141,1065,1114,126511,6286.0,10744650.0
2005-03-07,1151,1161,1056,1114,301980,6286.0,10744650.0
2005-03-08,1103,1141,1065,1143,134258,6447.0,10744650.0
2005-03-09,1152,1152,1056,1057,126380,5963.0,10744650.0
2005-03-10,1027,1103,951,1047,102765,5910.0,10744650.0
2005-03-11,1007,1064,997,1067,60819,6017.0,10744650.0
2005-03-14,1045,1045,969,1009,122865,5695.0,10744650.0
2005-03-15,1008,1008,904,905,144942,5104.0,10744650.0
2005-03-16,894,894,837,847,87492,4781.0,10744650.0
2005-03-17,837,894,780,810,101277,4566.0,10744650.0
2005-03-18,808,904,808,905,161301,5104.0,10744650.0
2005-03-21,951,1007,903,971,403010,5480.0,10744650.0
2005-03-22,951,1076,923,990,367140,5587.0,10744650.0
2005-03-23,933,999,895,895,46903,5050.0,10744650.0
2005-03-24,894,912,789,790,268662,4459.0,10744650.0
2005-03-25,799,875,789,877,301490,4943.0,10744650.0
2005-03-28,903,989,874,971,260725,5480.0,10744650.0
2005-03-29,913,932,827,828,171378,4674.0,10744650.0
2005-03-30,837,951,808,810,228435,4566.0,10744650.0
2005-03-31,845,894,837,877,115707,4943.0,10744650.0
2005-04-01,876,905,838,895,172503,5050.0,10744650.0
2005-04-04,866,894,856,885,72943,4996.0,10744650.0
2005-04-06,866,904,837,905,208259,5104.0,10744650.0
2005-04-07,903,1035,903,1038,538617,5856.0,10744650.0
2005-04-08,1064,1093,922,1009,1090575,5695.0,10744650.0
2005-04-11,990,1151,951,1132,592912,6393.0,10744650.0
2005-04-12,1084,1199,1084,1123,514122,6339.0,10744650.0
2005-04-13,1113,1266,1028,1123,921419,6339.0,10744650.0
2005-04-14,1141,1169,989,1009,330795,5695.0,10744650.0
2005-04-15,962,1114,895,895,394621,5050.0,10744650.0
2005-04-18,885,904,856,885,270821,4996.0,10744650.0
2005-04-19,922,969,884,971,313296,5480.0,10744650.0
2005-04-20,978,1045,951,1009,327575,5695.0,10744650.0
2005-04-21,1084,1151,1008,1152,984602,6501.0,10744650.0
2005-04-22,1237,1322,1141,1181,2207687,6662.0,10744650.0
2005-04-25,1169,1350,1169,1352,1247542,7629.0,10744650.0
2005-04-26,1446,1551,1293,1553,2631656,8757.0,10744650.0
2005-04-27,1543,1723,1323,1323,3758226,7468.0,10744650.0
2005-04-28,1322,1513,1293,1390,1836955,7844.0,10744650.0
2005-04-29,1408,1446,1189,1190,1869332,6715.0,10744650.0
2005-05-02,1161,1208,1036,1086,979044,6124.0,10744650.0
2005-05-03,1102,1245,1064,1247,2088656,7038.0,10744650.0
2005-05-04,1265,1283,1064,1076,1371392,6071.0,10744650.0
2005-05-06,1074,1121,1045,1105,498432,6232.0,10744650.0
2005-05-09,1104,1133,1028,1057,492942,5963.0,10744650.0
2005-05-10,1056,1150,1017,1067,758598,6017.0,10744650.0
2005-05-11,1075,1208,1075,1172,755862,6608.0,10744650.0
2005-05-12,1170,1284,1141,1190,732574,6715.0,10744650.0
2005-05-13,1188,1245,1141,1247,534072,7038.0,10744650.0
2005-05-16,1274,1369,1255,1352,463832,7629.0,10744650.0
2005-05-17,1513,1551,1379,1553,1750938,8757.0,10744650.0
2005-05-18,1616,1778,1616,1781,686886,10046.0,10744650.0
2005-05-19,1885,2038,1522,1571,4244471,8864.0,10744650.0
2005-05-20,1599,1655,1428,1523,2031017,8596.0,10744650.0
2005-05-23,1561,1571,1418,1428,1064221,8058.0,10744650.0
2005-05-24,1437,1484,1389,1437,581687,8112.0,10744650.0
2005-05-25,1416,1645,1397,1647,899371,9294.0,10744650.0
2005-05-26,1521,1645,1474,1618,2352712,9133.0,10744650.0
2005-05-27,1685,1713,1390,1428,2071002,8058.0,10744650.0
2005-05-30,1378,1445,1369,1371,439787,7736.0,10744650.0
2005-05-31,1378,1427,1350,1381,394949,7790.0,10744650.0
2005-06-01,1371,1447,1352,1362,408765,7682.0,10744650.0
2005-06-02,1380,1399,1294,1333,396629,7521.0,10744650.0
2005-06-03,1333,1361,1227,1266,380759,7145.0,10744650.0
2005-06-07,1256,1323,1238,1266,236367,7145.0,10744650.0
2005-06-08,1313,1409,1285,1323,1055036,7468.0,10744650.0
2005-06-09,1342,1361,1276,1323,387105,7468.0,10744650.0
2005-06-10,1331,1340,1265,1285,439437,7253.0,10744650.0
2005-06-13,1255,1426,1255,1352,1466663,7629.0,10744650.0
2005-06-14,1331,1378,1293,1352,348396,7629.0,10744650.0
2005-06-15,1380,1428,1333,1333,411247,7521.0,10744650.0
2005-06-16,1331,1369,1321,1352,190930,7629.0,10744650.0
2005-06-17,1351,1493,1351,1419,909208,8005.0,10744650.0
2005-06-20,1436,1483,1369,1371,297370,7736.0,10744650.0
2005-06-21,1371,1409,1352,1362,179790,7682.0,10744650.0
2005-06-22,1333,1457,1323,1333,962191,7521.0,10744650.0
2005-06-23,1331,1407,1331,1342,267796,7575.0,10744650.0
2005-06-24,1360,1407,1331,1352,345312,7629.0,10744650.0
2005-06-27,1397,1407,1340,1342,333672,7575.0,10744650.0
2005-06-28,1360,1378,1331,1342,303584,7575.0,10744650.0
2005-06-29,1360,1369,1303,1371,538594,7736.0,10744650.0
2005-06-30,1350,1512,1331,1371,2968720,7736.0,10744650.0
2005-07-01,1369,1416,1360,1371,396581,7736.0,10744650.0
2005-07-04,1390,1457,1380,1428,599291,8058.0,10744650.0
2005-07-05,1437,1638,1428,1638,1920111,9240.0,10744650.0
2005-07-06,1655,1655,1532,1561,903238,8811.0,10744650.0
2005-07-07,1607,1740,1560,1618,1203247,9133.0,10744650.0
2005-07-08,1617,1655,1503,1504,520910,8488.0,10744650.0
2005-07-11,1494,1637,1494,1561,1182209,8811.0,10744650.0
2005-07-12,1588,1608,1522,1553,277496,8757.0,10744650.0
2005-07-13,1561,1646,1522,1523,441404,8596.0,10744650.0
2005-07-14,1532,1752,1522,1676,1415200,9455.0,10744650.0
2005-07-15,1676,1704,1581,1599,353283,9026.0,10744650.0
2005-07-18,1616,1778,1616,1657,994866,9348.0,10744650.0
2005-07-19,1655,1675,1599,1628,381084,9187.0,10744650.0
2005-07-20,1638,1723,1390,1428,931919,8058.0,10744650.0
2005-07-21,1484,1542,1437,1494,485013,8435.0,10744650.0
2005-07-22,1484,1522,1456,1486,320783,8381.0,10744650.0
2005-07-25,1493,1522,1484,1486,136538,8381.0,10744650.0
2005-07-26,1484,1570,1484,1533,335870,8649.0,10744650.0
2005-07-27,1542,1608,1542,1581,203835,8918.0,10744650.0
2005-07-28,1598,1750,1569,1590,684902,8972.0,10744650.0
2005-07-29,1617,1703,1580,1581,462181,8918.0,10744650.0
2005-08-01,1579,1616,1569,1618,116808,9133.0,10744650.0
2005-08-02,1617,1646,1522,1523,294254,8596.0,10744650.0
2005-08-03,1522,1560,1456,1457,292953,8220.0,10744650.0
2005-08-04,1465,1475,1417,1437,193590,8112.0,10744650.0
2005-08-05,1283,1369,1283,1342,285057,7575.0,10744650.0
2005-08-08,1283,1350,1283,1285,186551,7253.0,10744650.0
2005-08-09,1246,1475,1246,1437,614727,8112.0,10744650.0
2005-08-10,1418,1418,1313,1333,382421,7521.0,10744650.0
2005-08-11,1342,1447,1332,1362,342848,7682.0,10744650.0
2005-08-12,1378,1416,1360,1371,98499,7736.0,10744650.0
2005-08-16,1371,1409,1333,1333,121627,7521.0,10744650.0
2005-08-17,1294,1313,1276,1295,156445,7306.0,10744650.0
2005-08-18,1303,1331,1274,1314,144722,7414.0,10744650.0
2005-08-19,1284,1322,1255,1277,91957,7199.0,10744650.0
2005-08-22,1274,1369,1274,1352,159503,7629.0,10744650.0
2005-08-23,1342,1361,1294,1333,139856,7521.0,10744650.0
2005-08-24,1311,1322,1283,1285,77952,7253.0,10744650.0
2005-08-25,1293,1293,1266,1277,91300,7199.0,10744650.0
2005-08-26,1275,1322,1266,1277,180856,7199.0,10744650.0
2005-08-29,1294,1294,1122,1123,112595,6339.0,10744650.0
2005-08-30,1169,1283,1150,1285,982226,7253.0,10744650.0
2005-08-31,1238,1276,1171,1237,521773,6984.0,10744650.0
2005-09-01,1238,1276,1218,1237,224381,6984.0,10744650.0
2005-09-02,1217,1417,1208,1419,1647217,8005.0,10744650.0
2005-09-05,1627,1627,1379,1390,1826608,7844.0,10744650.0
2005-09-06,1427,1436,1360,1371,438500,7736.0,10744650.0
2005-09-07,1417,1456,1379,1457,458782,8220.0,10744650.0
2005-09-08,1455,1464,1369,1371,313984,7736.0,10744650.0
2005-09-09,1371,1409,1342,1362,209989,7682.0,10744650.0
2005-09-12,1350,1378,1293,1314,229754,7414.0,10744650.0
2005-09-13,1294,1294,1246,1257,311076,7091.0,10744650.0
2005-09-14,1265,1283,1236,1247,144540,7038.0,10744650.0
2005-09-15,1255,1304,1255,1277,160861,7199.0,10744650.0
2005-09-16,1267,1305,1267,1304,73681,7360.0,10744650.0
2005-09-20,1293,1350,1293,1314,192404,7414.0,10744650.0
2005-09-21,1321,1378,1303,1352,251004,7629.0,10744650.0
2005-09-22,1323,1352,1305,1304,132603,7360.0,10744650.0
2005-09-23,1294,1494,1294,1494,1487248,8435.0,10744650.0
2005-09-26,1542,1704,1542,1561,1085440,8811.0,10744650.0
2005-09-27,1588,1789,1522,1790,1549296,10100.0,10744650.0
2005-09-28,1903,1903,1808,1837,1151207,10369.0,10744650.0
2005-09-29,1893,1893,1808,1875,303587,10583.0,10744650.0
