파수닷컴(150900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-21,5300,5300,5190,5210,9098,42423.0,8142695.0
2017-03-22,5210,5270,5050,5180,27199,42179.0,8142695.0
2017-03-23,5180,5180,5050,5100,29287,41528.0,8142695.0
2017-03-24,5100,5110,5000,5040,14067,41039.0,8142695.0
2017-03-27,5040,5180,5000,5050,12355,41121.0,8142695.0
2017-03-28,5050,5070,4980,4980,16195,40551.0,8142695.0
2017-03-29,4970,5000,4840,4965,59628,40428.0,8142695.0
2017-03-30,4960,4960,4800,4820,28309,39248.0,8142695.0
2017-03-31,4875,4875,4790,4825,22191,39289.0,8142695.0
2017-04-03,4825,4830,4680,4745,59747,38637.0,8142695.0
2017-04-04,4745,4790,4700,4755,18890,38719.0,8142695.0
2017-04-05,4755,4945,4735,4915,41559,40021.0,8142695.0
2017-04-06,4985,5320,4950,5200,110070,42342.0,8142695.0
2017-04-07,5320,5350,5010,5100,26875,41528.0,8142695.0
2017-04-10,5000,5110,4975,5020,14892,40876.0,8142695.0
2017-04-11,5020,5200,4940,4950,12286,40306.0,8142695.0
2017-04-12,5060,5060,4925,4950,12567,40306.0,8142695.0
2017-04-13,4950,4965,4920,4960,3192,40388.0,8142695.0
2017-04-14,4965,4995,4845,4845,15445,39451.0,8142695.0
2017-04-17,4900,4955,4860,4920,11087,40062.0,8142695.0
2017-04-18,4880,5000,4880,4910,15596,39981.0,8142695.0
2017-04-19,4910,5030,4910,4970,15047,40469.0,8142695.0
2017-04-20,4950,4995,4950,4995,9284,40673.0,8142695.0
2017-04-21,4995,5040,4955,5000,4697,40713.0,8142695.0
2017-04-24,5030,5050,4945,5050,11268,41121.0,8142695.0
2017-04-25,5050,5080,4990,5040,9069,41039.0,8142695.0
2017-04-26,5040,5070,5000,5030,6113,40958.0,8142695.0
2017-04-27,5020,5070,4990,5040,2707,41039.0,8142695.0
2017-04-28,5050,5050,4900,4970,9504,40469.0,8142695.0
2017-05-02,4970,5000,4895,4970,4746,40469.0,8142695.0
2017-05-04,4970,5050,4950,5000,1760,40713.0,8142695.0
2017-05-08,4935,5050,4935,4955,4481,40347.0,8142695.0
2017-05-10,4915,5000,4915,4990,4942,40632.0,8142695.0
2017-05-11,4995,4995,4930,4985,4137,40591.0,8142695.0
2017-05-12,4985,4985,4910,4915,7556,40021.0,8142695.0
2017-05-15,5860,6010,4915,5010,628482,40795.0,8142695.0
2017-05-16,5010,5030,4795,4900,79178,39899.0,8142695.0
2017-05-17,4815,4865,4755,4800,29953,39085.0,8142695.0
2017-05-18,4700,4820,4700,4800,24038,39085.0,8142695.0
2017-05-19,4800,4800,4700,4780,11215,38922.0,8142695.0
2017-05-22,4830,4840,4735,4780,8699,38922.0,8142695.0
2017-05-23,4700,4805,4700,4795,17790,39044.0,8142695.0
2017-05-24,4750,4800,4750,4790,9005,39004.0,8142695.0
2017-05-25,4800,4810,4755,4790,6172,39004.0,8142695.0
2017-05-26,4815,4825,4770,4810,10488,39166.0,8142695.0
2017-05-29,4810,4810,4720,4740,10186,38596.0,8142695.0
2017-05-30,4740,4785,4695,4775,6433,38881.0,8142695.0
2017-05-31,4775,4780,4715,4775,2478,38881.0,8142695.0
2017-06-01,4765,4845,4735,4815,17512,39207.0,8142695.0
2017-06-02,4810,4830,4750,4790,15980,39004.0,8142695.0
2017-06-05,4760,4840,4740,4830,8193,39329.0,8142695.0
2017-06-07,4825,4855,4825,4840,9163,39411.0,8142695.0
2017-06-08,4800,4870,4800,4850,10667,39492.0,8142695.0
2017-06-09,4860,4925,4830,4860,8809,39573.0,8142695.0
2017-06-12,4860,4885,4840,4875,16976,39696.0,8142695.0
2017-06-13,4860,4905,4845,4875,11543,39696.0,8142695.0
2017-06-14,4850,4895,4845,4870,6766,39655.0,8142695.0
2017-06-15,4865,4890,4795,4880,33192,39736.0,8142695.0
2017-06-16,4895,4975,4850,4880,8077,39736.0,8142695.0
2017-06-19,4900,4900,4845,4865,16562,39614.0,8142695.0
2017-06-20,4840,4860,4765,4780,12226,38922.0,8142695.0
2017-06-21,4780,4795,4750,4750,3763,38678.0,8142695.0
2017-06-22,4750,4795,4650,4750,9961,38678.0,8142695.0
2017-06-23,4750,5040,4750,4815,5338,39207.0,8142695.0
2017-06-26,4915,4915,4765,4790,5414,39004.0,8142695.0
2017-06-27,4795,4835,4755,4755,1593,38719.0,8142695.0
2017-06-28,4900,4900,4735,4770,37171,38841.0,8142695.0
2017-06-29,4780,4850,4765,4805,9118,39126.0,8142695.0
2017-06-30,4870,4870,4705,4765,7360,38800.0,8142695.0
2017-07-03,4760,4780,4685,4715,10792,38393.0,8142695.0
2017-07-04,4715,4715,4680,4690,4414,38189.0,8142695.0
2017-07-05,4650,4710,4650,4695,1398,38230.0,8142695.0
2017-07-06,4695,4745,4685,4730,2249,38515.0,8142695.0
2017-07-07,4750,4750,4605,4670,5354,38026.0,8142695.0
2017-07-10,4670,4705,4620,4700,1855,38271.0,8142695.0
2017-07-11,4695,4695,4600,4625,2101,37660.0,8142695.0
2017-07-12,4540,4620,4540,4550,8228,37049.0,8142695.0
2017-07-13,4515,4615,4515,4560,2471,37131.0,8142695.0
2017-07-14,4560,4585,4520,4570,6481,37212.0,8142695.0
2017-07-17,4570,4595,4515,4540,2392,36968.0,8142695.0
2017-07-18,4540,4555,4510,4540,2093,36968.0,8142695.0
2017-07-19,4535,4595,4510,4550,3446,37049.0,8142695.0
2017-07-20,4550,4610,4540,4600,7120,37456.0,8142695.0
2017-07-21,4605,4630,4590,4610,931,37538.0,8142695.0
2017-07-24,4610,4640,4600,4620,1501,37619.0,8142695.0
2017-07-25,4560,4630,4485,4505,20284,36683.0,8142695.0
2017-07-26,4490,4505,4460,4495,4883,36601.0,8142695.0
2017-07-27,4495,4510,4270,4470,3516,36398.0,8142695.0
2017-07-28,4470,4470,4315,4470,5088,36398.0,8142695.0
2017-07-31,4470,4510,4430,4480,3563,36479.0,8142695.0
2017-08-01,4400,4455,4285,4395,7934,35787.0,8142695.0
2017-08-02,4405,4410,4300,4365,8955,35543.0,8142695.0
2017-08-03,4345,4365,3995,4140,44113,33711.0,8142695.0
2017-08-04,4150,4150,3985,4140,34232,33711.0,8142695.0
2017-08-07,4140,4140,4025,4140,5031,33711.0,8142695.0
2017-08-08,4140,4265,4080,4110,7002,33466.0,8142695.0
2017-08-09,4050,4100,3845,3990,26415,32489.0,8142695.0
2017-08-10,3985,4100,3905,4030,13659,32815.0,8142695.0
2017-08-11,4020,4070,4000,4055,3817,33019.0,8142695.0
2017-08-14,4050,4100,4015,4085,1581,33263.0,8142695.0
2017-08-16,4050,4110,4050,4085,997,33263.0,8142695.0
2017-08-17,4085,4430,4085,4150,19252,33792.0,8142695.0
2017-08-18,4285,4300,4150,4295,11195,34973.0,8142695.0
2017-08-21,4295,4340,4250,4290,2443,34932.0,8142695.0
2017-08-22,4295,4330,4200,4200,13744,34199.0,8142695.0
2017-08-23,4280,4310,3875,4020,16974,32734.0,8142695.0
2017-08-24,4020,4800,4015,4145,75721,33751.0,8142695.0
2017-08-25,4150,4180,4100,4150,4726,33792.0,8142695.0
2017-08-28,4155,4195,4020,4190,1971,34118.0,8142695.0
2017-08-29,4190,4190,3910,4080,9773,33222.0,8142695.0
2017-08-30,4080,4095,4020,4075,2970,33181.0,8142695.0
2017-08-31,4075,4100,3985,4100,4404,33385.0,8142695.0
2017-09-01,4050,4150,4025,4150,6978,33792.0,8142695.0
2017-09-04,4100,4265,4080,4165,2351,33914.0,8142695.0
2017-09-05,4165,4185,4040,4155,2649,33833.0,8142695.0
2017-09-06,4145,4145,4005,4130,559,33629.0,8142695.0
2017-09-07,4130,4355,4110,4125,7435,33589.0,8142695.0
2017-09-08,4125,4160,4010,4120,1110,33548.0,8142695.0
2017-09-11,4120,4175,4010,4100,686,33385.0,8142695.0
2017-09-12,4100,4185,4050,4185,1596,34077.0,8142695.0
2017-09-13,4185,4185,4120,4180,1467,34036.0,8142695.0
2017-09-14,4180,4180,4005,4175,7322,33996.0,8142695.0
2017-09-15,4175,4175,4110,4175,2702,33996.0,8142695.0
2017-09-18,4175,4180,4050,4175,4875,33996.0,8142695.0
2017-09-19,4170,4175,4150,4150,1786,33792.0,8142695.0
2017-09-20,4150,4165,4100,4150,2248,33792.0,8142695.0
2017-09-21,4150,4345,4020,4075,11319,33181.0,8142695.0
2017-09-22,4075,4115,3975,4080,7927,33222.0,8142695.0
2017-09-25,3910,4080,3910,4000,4077,32571.0,8142695.0
2017-09-26,4000,4170,3910,4070,6080,33141.0,8142695.0
2017-09-27,4070,4115,4020,4110,2189,33466.0,8142695.0
2017-09-28,4115,4150,3965,4110,6869,33466.0,8142695.0
2017-09-29,4115,4160,4050,4160,2898,33874.0,8142695.0
2017-10-10,4100,4175,3845,4020,8747,32734.0,8142695.0
2017-10-11,4020,4020,3990,4000,7603,32571.0,8142695.0
2017-10-12,4000,4025,3950,4020,12726,32734.0,8142695.0
2017-10-13,4030,4030,3945,4020,1606,32734.0,8142695.0
2017-10-16,4020,4025,3950,4025,6885,32774.0,8142695.0
2017-10-17,4030,4030,4010,4020,3360,32734.0,8142695.0
2017-10-18,4020,4035,3985,4020,17046,32734.0,8142695.0
2017-10-19,4020,4025,3960,4020,6777,32734.0,8142695.0
2017-10-20,4020,4035,3960,4000,2917,32571.0,8142695.0
2017-10-23,4000,4020,3955,4020,3728,32734.0,8142695.0
2017-10-24,3950,4045,3945,4025,5914,32774.0,8142695.0
2017-10-25,4030,4060,3990,4020,1803,32734.0,8142695.0
2017-10-26,4020,4020,3990,4015,9908,32693.0,8142695.0
2017-10-27,3975,4050,3975,4025,12935,32774.0,8142695.0
2017-10-30,4040,4150,4025,4080,11003,33222.0,8142695.0
2017-10-31,4100,4160,3900,4030,8879,32815.0,8142695.0
2017-11-01,4030,4100,4005,4065,3753,33100.0,8142695.0
2017-11-02,4075,4080,3975,4060,5008,33059.0,8142695.0
2017-11-03,4060,4105,4010,4100,5507,33385.0,8142695.0
2017-11-06,4100,4160,4100,4160,11332,33874.0,8142695.0
2017-11-07,4150,4210,4150,4210,11187,34281.0,8142695.0
2017-11-08,4210,4350,4210,4275,29664,34810.0,8142695.0
2017-11-09,4240,4350,4240,4320,13074,35176.0,8142695.0
2017-11-10,4325,4550,4325,4490,27733,36561.0,8142695.0
2017-11-13,4490,4500,4405,4420,26034,35991.0,8142695.0
2017-11-14,4420,4540,4405,4515,9478,36764.0,8142695.0
2017-11-15,4515,4555,4470,4525,9847,36846.0,8142695.0
2017-11-16,4545,4560,4495,4545,7929,37009.0,8142695.0
2017-11-17,4520,4520,4385,4480,15851,36479.0,8142695.0
2017-11-20,4480,4480,4365,4400,8620,35828.0,8142695.0
2017-11-21,4365,4490,4265,4425,10520,36031.0,8142695.0
2017-11-22,4420,4420,4290,4390,12332,35746.0,8142695.0
2017-11-23,4390,4480,4380,4475,3890,36439.0,8142695.0
2017-11-24,4455,4505,4370,4500,3576,36642.0,8142695.0
2017-11-27,4510,4515,4450,4470,6633,36398.0,8142695.0
2017-11-28,4470,4505,4440,4490,2567,36561.0,8142695.0
2017-11-29,4490,4600,4490,4600,6643,37456.0,8142695.0
2017-11-30,4600,4920,4590,4880,58836,39736.0,8142695.0
2017-12-01,4870,4960,4835,4850,34935,39492.0,8142695.0
2017-12-04,4850,4990,4770,4970,17629,40469.0,8142695.0
2017-12-05,4870,5200,4870,5070,39293,41283.0,8142695.0
2017-12-06,5070,5200,5070,5180,32175,42179.0,8142695.0
2017-12-07,5150,5260,5140,5250,26103,42749.0,8142695.0
2017-12-08,5300,5310,5150,5280,24060,42993.0,8142695.0
2017-12-11,5110,5300,5110,5280,7175,42993.0,8142695.0
2017-12-12,5280,5290,5200,5280,7488,42993.0,8142695.0
2017-12-13,5280,5280,5100,5200,15991,42342.0,8142695.0
2017-12-14,5200,5300,5110,5220,24412,42505.0,8142695.0
2017-12-15,5210,5230,5150,5200,12754,42342.0,8142695.0
2017-12-18,5200,5210,5070,5210,4170,42423.0,8142695.0
2017-12-19,5210,5280,5100,5180,10408,42179.0,8142695.0
2017-12-20,5180,5360,5100,5320,49464,43319.0,8142695.0
2017-12-21,5440,5440,5230,5300,25381,43156.0,8142695.0
2017-12-22,5500,5500,5200,5300,9335,43156.0,8142695.0
2017-12-26,5190,5340,5120,5280,17500,42993.0,8142695.0
2017-12-27,5320,5320,5200,5270,2627,42912.0,8142695.0
2017-12-28,5270,5440,5250,5360,13402,43645.0,8142695.0
2018-01-02,5420,5420,5060,5370,7710,43726.0,8142695.0
2018-01-03,5280,5410,5080,5360,6104,43645.0,8142695.0
2018-01-04,5360,5410,5260,5290,9288,43075.0,8142695.0
2018-01-05,5180,5370,5130,5350,14660,43563.0,8142695.0
2018-01-08,5440,5440,5270,5380,20940,43808.0,8142695.0
2018-01-09,5350,5400,5250,5350,8546,43563.0,8142695.0
2018-01-10,5350,5350,5170,5260,5020,42831.0,8142695.0
2018-01-11,5240,5370,5200,5250,9886,42749.0,8142695.0
2018-01-12,5250,5360,5160,5240,8453,42668.0,8142695.0
2018-01-15,5240,5300,5110,5110,5320,41609.0,8142695.0
2018-01-16,4905,5170,4905,5130,11386,41772.0,8142695.0
2018-01-17,5130,6350,5020,5840,438646,47553.0,8142695.0
2018-01-18,5900,7300,5570,7080,1250182,57650.0,8142695.0
2018-01-19,8620,9200,8620,9200,853677,74913.0,8142695.0
2018-01-22,8650,8800,7640,7810,2071210,63594.0,8142695.0
2018-01-23,7810,8300,7500,8050,1156023,65549.0,8142695.0
2018-01-24,7850,8130,7550,7610,532102,61966.0,8142695.0
2018-01-25,7700,7880,7510,7770,256062,63269.0,8142695.0
2018-01-26,7720,8130,7710,7890,443372,64246.0,8142695.0
2018-01-29,8140,8350,7830,7830,403572,63757.0,8142695.0
2018-01-30,7830,7830,7400,7620,203707,62047.0,8142695.0
2018-01-31,7100,7250,7020,7150,619509,58220.0,8142695.0
2018-02-01,7200,7200,6860,7010,299399,57080.0,8142695.0
2018-02-02,7040,7050,6840,7000,135423,61635.0,8805061.0
2018-02-05,6840,6990,6710,6830,120380,61837.0,9053775.0
2018-02-06,6520,6760,6400,6670,145549,60389.0,9053775.0
2018-02-07,6750,6790,6550,6650,149386,60208.0,9053775.0
2018-02-08,6650,6790,6410,6430,184613,58216.0,9053775.0
2018-02-09,6380,6390,5910,6000,283843,54323.0,9053775.0
2018-02-12,6160,6270,6020,6230,92456,57246.0,9188741.0
2018-02-13,6150,6460,6150,6300,106944,57889.0,9188741.0
2018-02-14,6440,6450,6150,6200,58018,56970.0,9188741.0
2018-02-19,6680,6680,6370,6370,111481,58532.0,9188741.0
2018-02-20,6370,6460,6310,6430,68208,59148.0,9198741.0
2018-02-21,6430,6480,6350,6390,67481,58780.0,9198741.0
2018-02-22,6480,6480,6150,6230,60254,57308.0,9198741.0
2018-02-23,6220,6260,6190,6210,33558,57124.0,9198741.0
2018-02-26,6300,6430,6240,6270,49350,57676.0,9198741.0
2018-02-27,6320,6440,6250,6360,28551,58504.0,9198741.0
2018-02-28,6360,6400,6250,6250,29321,57492.0,9198741.0
2018-03-02,6250,6330,6200,6320,21976,58136.0,9198741.0
2018-03-05,6320,6390,6170,6200,51495,57032.0,9198741.0
2018-03-06,6200,6290,6180,6190,32891,56940.0,9198741.0
2018-03-07,6220,6230,5950,5950,58537,54733.0,9198741.0
2018-03-08,5920,6030,5710,5870,41485,53997.0,9198741.0
2018-03-09,5870,5870,5650,5720,125705,52617.0,9198741.0
2018-03-12,5730,5870,5610,5830,61796,53629.0,9198741.0
2018-03-13,5990,5990,5790,5890,35168,54181.0,9198741.0
2018-03-14,5820,5830,5730,5770,28591,53077.0,9198741.0
2018-03-15,5770,5840,5610,5730,28222,52709.0,9198741.0
2018-03-16,5730,5850,5690,5800,34436,53353.0,9198741.0
2018-03-19,5710,5790,5520,5540,42929,50961.0,9198741.0
2018-03-20,5530,5640,5510,5580,21978,51329.0,9198741.0
2018-03-21,5580,5680,5480,5580,25039,51329.0,9198741.0
2018-03-22,5580,5660,5370,5410,45647,49765.0,9198741.0
2018-03-23,5310,5390,5130,5190,45299,47741.0,9198741.0
2018-03-26,5190,5240,5000,5180,49565,47649.0,9198741.0
2018-03-27,5250,5580,5200,5370,28278,49397.0,9198741.0
2018-03-28,5370,5460,5250,5370,19613,49397.0,9198741.0
2018-03-29,5380,5380,4990,5210,28881,47925.0,9198741.0
2018-03-30,5210,5220,5100,5220,36188,48017.0,9198741.0
2018-04-02,5290,5290,5200,5260,17629,48385.0,9198741.0
2018-04-03,5490,6290,5320,5900,1352755,54273.0,9198741.0
2018-04-04,5920,5980,5580,5700,204361,52433.0,9198741.0
2018-04-05,5770,5810,5590,5710,87157,52525.0,9198741.0
2018-04-06,5770,5770,5470,5640,100374,51881.0,9198741.0
2018-04-09,5550,5640,5490,5630,49948,51789.0,9198741.0
2018-04-10,5600,5630,5350,5550,55214,51053.0,9198741.0
2018-04-11,5590,5600,5460,5580,27605,51329.0,9198741.0
2018-04-12,5580,5590,5370,5480,50651,50409.0,9198741.0
2018-04-13,5480,5570,5410,5450,25099,50133.0,9198741.0
2018-04-16,5420,5680,5420,5650,63611,51973.0,9198741.0
2018-04-17,5630,5750,5560,5700,46666,52433.0,9198741.0
2018-04-18,5700,5810,5590,5700,50838,52433.0,9198741.0
2018-04-19,5760,5760,5580,5670,33746,52157.0,9198741.0
2018-04-20,5670,5770,5640,5760,33444,52985.0,9198741.0
2018-04-23,5760,5760,5610,5650,36457,51973.0,9198741.0
2018-04-24,5660,5690,5580,5620,29663,51773.0,9212237.0
2018-04-25,5770,5770,5570,5600,37763,51589.0,9212237.0
2018-04-26,5600,5720,5550,5610,27220,51681.0,9212237.0
2018-04-27,5640,5660,5510,5610,22366,51681.0,9212237.0
2018-04-30,5510,5600,5310,5400,63661,49746.0,9212237.0
2018-05-02,5400,5440,5300,5350,49812,49285.0,9212237.0
2018-05-03,5360,5540,5340,5380,25620,49562.0,9212237.0
2018-05-04,5530,5530,5370,5400,15345,49746.0,9212237.0
2018-05-08,5490,5570,5280,5400,33874,49746.0,9212237.0
2018-05-09,5410,5410,5100,5340,45106,49193.0,9212237.0
2018-05-10,5300,5470,5230,5450,25789,50207.0,9212237.0
2018-05-11,5430,5520,5310,5500,13666,50667.0,9212237.0
2018-05-14,5500,5500,5170,5340,21220,49193.0,9212237.0
2018-05-15,5490,5490,5260,5380,17788,49562.0,9212237.0
2018-05-16,5380,5460,5200,5230,42351,48180.0,9212237.0
2018-05-17,5300,5380,5190,5210,15850,47996.0,9212237.0
2018-05-18,5150,5390,5130,5210,20699,47996.0,9212237.0
2018-05-21,5270,5270,5020,5020,44905,46245.0,9212237.0
2018-05-23,5020,5090,4750,4900,79001,45140.0,9212237.0
2018-05-24,4900,4985,4860,4905,15702,45186.0,9212237.0
2018-05-25,4955,4955,4740,4800,26189,44219.0,9212237.0
2018-05-28,4880,4880,4750,4825,18909,44449.0,9212237.0
2018-05-29,4760,4825,4660,4665,43983,42975.0,9212237.0
2018-05-30,4665,4760,4620,4640,16255,42745.0,9212237.0
2018-05-31,4640,4690,4610,4640,14464,42745.0,9212237.0
2018-06-01,4570,4750,4545,4635,27914,42699.0,9212237.0
2018-06-04,4550,4745,4550,4650,11682,42837.0,9212237.0
2018-06-05,4650,4685,4585,4605,14645,42422.0,9212237.0
2018-06-07,4600,4720,4550,4690,14215,43205.0,9212237.0
2018-06-08,4740,4740,4610,4715,9590,43436.0,9212237.0
2018-06-11,4875,4875,4715,4835,17360,44541.0,9212237.0
2018-06-12,4805,4860,4620,4645,20586,42791.0,9212237.0
2018-06-14,4625,4640,4500,4570,12356,42100.0,9212237.0
2018-06-15,4570,4615,4520,4585,19391,42238.0,9212237.0
2018-06-18,4585,4630,4320,4465,25388,41133.0,9212237.0
2018-06-19,4465,4465,4355,4390,9218,40442.0,9212237.0
2018-06-20,4390,4635,4370,4525,28550,41685.0,9212237.0
2018-06-21,4575,4575,4390,4395,10355,40488.0,9212237.0
2018-06-22,4385,4475,4300,4350,19098,40073.0,9212237.0
2018-06-25,4350,4460,4315,4445,7721,40948.0,9212237.0
2018-06-26,4420,4480,4250,4295,16334,39567.0,9212237.0
2018-06-27,4290,5350,4205,4465,533627,41133.0,9212237.0
2018-06-28,4370,4420,4200,4200,56967,38691.0,9212237.0
2018-06-29,4180,4245,4030,4150,27199,38231.0,9212237.0
2018-07-02,4100,4250,4075,4100,13391,37770.0,9212237.0
2018-07-03,4010,4185,4010,4055,17907,37356.0,9212237.0
2018-07-04,4015,4140,3985,4130,11071,38047.0,9212237.0
2018-07-05,4250,4250,3975,4070,17340,37494.0,9212237.0
2018-07-06,4070,4140,3990,4120,6541,37954.0,9212237.0
2018-07-09,4120,4210,4090,4090,11086,37678.0,9212237.0
2018-07-10,4090,4215,4005,4200,17181,38691.0,9212237.0
2018-07-11,4200,4295,4090,4275,14903,39382.0,9212237.0
2018-07-12,4275,4290,4175,4225,9039,38922.0,9212237.0
2018-07-13,4180,4330,4180,4255,6987,39198.0,9212237.0
2018-07-16,4205,4380,4205,4360,3472,40165.0,9212237.0
2018-07-17,4390,4410,4245,4400,15919,40534.0,9212237.0
2018-07-18,4400,4435,4310,4340,7488,39981.0,9212237.0
2018-07-19,4305,4340,4210,4270,11030,39336.0,9212237.0
2018-07-20,4225,4300,4215,4270,7253,39336.0,9212237.0
2018-07-23,4170,4255,4050,4055,17091,37356.0,9212237.0
2018-07-24,4005,4135,4005,4025,10485,37079.0,9212237.0
2018-07-25,4035,4080,3975,4080,10866,37586.0,9212237.0
2018-07-26,4080,4180,4040,4175,6415,38461.0,9212237.0
2018-07-27,4180,4450,4175,4265,6257,39290.0,9212237.0
2018-07-30,4265,4350,4170,4270,3119,39336.0,9212237.0
2018-07-31,4240,4420,4200,4420,16050,40718.0,9212237.0
2018-08-01,4415,4500,4325,4400,28107,40534.0,9212237.0
2018-08-02,4395,4460,4225,4395,9627,40488.0,9212237.0
2018-08-03,4395,4450,4280,4405,4066,40580.0,9212237.0
2018-08-06,4490,4490,4320,4435,16187,40856.0,9212237.0
2018-08-07,4355,4430,4245,4350,4945,40073.0,9212237.0
2018-08-08,4395,4400,4290,4335,5455,39935.0,9212237.0
2018-08-09,4485,4500,4215,4485,42040,41317.0,9212237.0
2018-08-10,4480,4590,4390,4590,62514,42284.0,9212237.0
2018-08-13,4585,4585,4400,4480,23802,41271.0,9212237.0
2018-08-14,4515,4515,4250,4250,25695,39152.0,9212237.0
2018-08-16,4050,4200,3980,4075,36939,37540.0,9212237.0
2018-08-17,4130,4130,4015,4080,16680,37586.0,9212237.0
2018-08-20,4080,4180,3985,4120,28114,37954.0,9212237.0
2018-08-21,4120,4145,4060,4090,14736,37678.0,9212237.0
2018-08-22,4090,4255,4090,4140,25949,38139.0,9212237.0
2018-08-23,4140,4225,4040,4100,26663,39132.0,9544462.0
2018-08-24,4100,4100,4000,4050,10913,38655.0,9544462.0
2018-08-27,4050,4095,4000,4000,13821,38178.0,9544462.0
2018-08-28,4005,4200,4005,4125,31567,39371.0,9544462.0
2018-08-29,4125,4170,4070,4170,15904,39800.0,9544462.0
2018-08-30,4170,4255,4125,4220,21111,40278.0,9544462.0
2018-08-31,4160,4800,4160,4530,294889,43236.0,9544462.0
2018-09-03,4530,4725,4370,4390,112367,41900.0,9544462.0
2018-09-04,4390,4545,4320,4485,59898,42807.0,9544462.0
2018-09-05,4445,4460,4315,4340,30466,41423.0,9544462.0
2018-09-06,4340,4340,4215,4215,25834,40230.0,9544462.0
2018-09-07,4215,4290,4105,4250,20063,40564.0,9544462.0
2018-09-10,4200,4300,4150,4300,13344,41041.0,9544462.0
2018-09-11,4370,4370,4235,4310,9206,41137.0,9544462.0
2018-09-12,4310,4310,4200,4310,15286,41137.0,9544462.0
2018-09-13,4240,4500,4200,4345,10313,41471.0,9544462.0
2018-09-14,4420,4420,4260,4285,7069,40898.0,9544462.0
2018-09-17,4285,4360,4220,4300,16085,41041.0,9544462.0
2018-09-18,4200,4300,4160,4170,31486,39800.0,9544462.0
2018-09-19,4280,4280,4140,4210,7948,40182.0,9544462.0
2018-09-20,4130,4210,4025,4120,29231,39331.0,9546462.0
2018-09-21,4100,4175,4050,4165,12244,39761.0,9546462.0
2018-09-27,4055,4165,4040,4095,25008,39093.0,9546462.0
2018-09-28,4095,4095,4015,4070,30692,38854.0,9546462.0
2018-10-01,4070,4115,4025,4055,11528,38711.0,9546462.0
2018-10-02,4025,4095,4010,4030,11061,38472.0,9546462.0
2018-10-04,4030,4150,3965,3965,12920,37852.0,9546462.0
2018-10-05,3945,4090,3900,4050,17586,38663.0,9546462.0
2018-10-08,4095,4095,3980,4090,9306,39045.0,9546462.0
2018-10-10,3975,4055,3900,3930,21929,37518.0,9546462.0
2018-10-11,3650,3900,3650,3705,22812,35370.0,9546462.0
2018-10-12,3410,3900,3400,3785,15013,36133.0,9546462.0
2018-10-15,3785,3800,3650,3760,4997,35895.0,9546462.0
2018-10-16,3760,3880,3650,3825,5102,36515.0,9546462.0
2018-10-17,3900,3920,3825,3880,2258,37040.0,9546462.0
2018-10-18,3880,3990,3830,3900,2377,37231.0,9546462.0
2018-10-19,3885,3900,3750,3810,3683,36372.0,9546462.0
2018-10-22,3755,3835,3755,3820,6133,36467.0,9546462.0
2018-10-23,3975,3975,3755,3825,9607,36515.0,9546462.0
2018-10-24,3940,3940,3580,3625,23504,34606.0,9546462.0
2018-10-25,3485,3625,3480,3480,13193,33222.0,9546462.0
2018-10-26,3440,3500,3300,3370,23466,32172.0,9546462.0
2018-10-29,3300,3490,3000,3000,15025,28639.0,9546462.0
2018-10-30,2900,3100,2810,3060,40893,29212.0,9546462.0
2018-10-31,2955,3280,2955,3280,9957,31312.0,9546462.0
2018-11-01,3250,3360,3200,3315,23069,31647.0,9546462.0
2018-11-02,3315,3435,3310,3365,13122,32124.0,9546462.0
2018-11-05,3335,3490,3310,3490,7559,33317.0,9546462.0
2018-11-06,3490,3745,3380,3680,11992,35131.0,9546462.0
2018-11-07,3675,3685,3555,3570,9239,34081.0,9546462.0
2018-11-08,3685,3740,3570,3735,5617,35656.0,9546462.0
2018-11-09,3730,3845,3580,3835,6900,36611.0,9546462.0
2018-11-12,3830,3830,3635,3665,9065,34988.0,9546462.0
2018-11-13,3660,3660,3420,3550,5016,33890.0,9546462.0
2018-11-14,3425,3700,3425,3660,9876,34940.0,9546462.0
2018-11-15,3660,3660,3400,3660,12045,34940.0,9546462.0
2018-11-16,3655,3655,3555,3650,2371,34845.0,9546462.0
2018-11-19,3580,3650,3570,3600,8618,34367.0,9546462.0
2018-11-20,3500,3655,3500,3620,3081,34558.0,9546462.0
2018-11-21,3610,3655,3570,3645,541,34797.0,9546462.0
2018-11-22,3680,3695,3590,3650,6657,34845.0,9546462.0
2018-11-23,3650,3670,3580,3670,728,35036.0,9546462.0
2018-11-26,3600,3690,3500,3630,13789,34654.0,9546462.0
2018-11-27,3655,3655,3525,3595,3469,34320.0,9546462.0
2018-11-28,3590,3665,3570,3625,2460,34606.0,9546462.0
2018-11-29,3665,3700,3595,3630,2445,34654.0,9546462.0
2018-11-30,3680,3695,3505,3640,3439,34749.0,9546462.0
2018-12-03,3640,3715,3595,3685,4486,35179.0,9546462.0
2018-12-04,3695,3695,3580,3690,3079,35226.0,9546462.0
2018-12-05,3690,3690,3500,3640,5819,34749.0,9546462.0
2018-12-06,3515,3635,3515,3565,3793,34033.0,9546462.0
2018-12-07,3565,3700,3560,3615,5458,34510.0,9546462.0
2018-12-10,3630,3680,3430,3540,3211,33794.0,9546462.0
2018-12-11,3590,3590,3460,3500,3147,33413.0,9546462.0
2018-12-12,3550,3560,3420,3490,6627,33317.0,9546462.0
